ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;Huishoudgrootte;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
6506;Vrouwen;3;0;0;1 tot 5 leden;2005/'06;41260.0;2600.0;38660.0;6.3
6507;Vrouwen;3;0;0;1 tot 5 leden;2006/'07;40680.0;2350.0;38330.0;5.8
6508;Vrouwen;3;0;0;1 tot 5 leden;2007/'08;41680.0;2400.0;39280.0;5.8
6509;Vrouwen;3;0;0;1 tot 5 leden;2008/'09;41790.0;2150.0;39640.0;5.1
6510;Vrouwen;3;0;0;6 leden of meer;2004/'05;2560.0;130.0;2420.0;5.2
6511;Vrouwen;3;0;0;6 leden of meer;2005/'06;2620.0;130.0;2490.0;5.0
6512;Vrouwen;3;0;0;6 leden of meer;2006/'07;2600.0;120.0;2470.0;4.7
6513;Vrouwen;3;0;0;6 leden of meer;2007/'08;2670.0;140.0;2530.0;5.2
6514;Vrouwen;3;0;0;6 leden of meer;2008/'09;2610.0;100.0;2510.0;3.9
6515;Vrouwen;3;0;0;Huishoudgrootte onbekend;2004/'05;250.0;30.0;220.0;10.9
6516;Vrouwen;3;0;0;Huishoudgrootte onbekend;2005/'06;300.0;30.0;270.0;10.6
6517;Vrouwen;3;0;0;Huishoudgrootte onbekend;2006/'07;890.0;80.0;810.0;8.9
6518;Vrouwen;3;0;0;Huishoudgrootte onbekend;2007/'08;280.0;10.0;260.0;5.0
6519;Vrouwen;3;0;0;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
6520;Vrouwen;3;0;22 jaar of jonger;Totaal huishoudgrootte;2004/'05;37420.0;1790.0;35630.0;4.8
6521;Vrouwen;3;0;22 jaar of jonger;Totaal huishoudgrootte;2005/'06;39870.0;1810.0;38070.0;4.5
6522;Vrouwen;3;0;22 jaar of jonger;Totaal huishoudgrootte;2006/'07;39930.0;1690.0;38230.0;4.2
6523;Vrouwen;3;0;22 jaar of jonger;Totaal huishoudgrootte;2007/'08;39910.0;1620.0;38300.0;4.0
6524;Vrouwen;3;0;22 jaar of jonger;Totaal huishoudgrootte;2008/'09;39460.0;1360.0;38100.0;3.4
6525;Vrouwen;3;0;22 jaar of jonger;1 tot 5 leden;2004/'05;34700.0;1650.0;33050.0;4.8
6526;Vrouwen;3;0;22 jaar of jonger;1 tot 5 leden;2005/'06;37060.0;1660.0;35390.0;4.5
6527;Vrouwen;3;0;22 jaar of jonger;1 tot 5 leden;2006/'07;36580.0;1510.0;35070.0;4.1
6528;Vrouwen;3;0;22 jaar of jonger;1 tot 5 leden;2007/'08;37060.0;1480.0;35580.0;4.0
6529;Vrouwen;3;0;22 jaar of jonger;1 tot 5 leden;2008/'09;36920.0;1260.0;35660.0;3.4
6530;Vrouwen;3;0;22 jaar of jonger;6 leden of meer;2004/'05;2500.0;120.0;2380.0;4.7
6531;Vrouwen;3;0;22 jaar of jonger;6 leden of meer;2005/'06;2540.0;120.0;2420.0;4.6
6532;Vrouwen;3;0;22 jaar of jonger;6 leden of meer;2006/'07;2540.0;110.0;2430.0;4.4
6533;Vrouwen;3;0;22 jaar of jonger;6 leden of meer;2007/'08;2580.0;120.0;2460.0;4.8
6534;Vrouwen;3;0;22 jaar of jonger;6 leden of meer;2008/'09;2530.0;90.0;2440.0;3.6
6535;Vrouwen;3;0;22 jaar of jonger;Huishoudgrootte onbekend;2004/'05;220.0;20.0;200.0;10.0
6536;Vrouwen;3;0;22 jaar of jonger;Huishoudgrootte onbekend;2005/'06;280.0;30.0;250.0;9.1
6537;Vrouwen;3;0;22 jaar of jonger;Huishoudgrootte onbekend;2006/'07;810.0;70.0;740.0;8.4
6538;Vrouwen;3;0;22 jaar of jonger;Huishoudgrootte onbekend;2007/'08;270.0;10.0;260.0;4.4
6539;Vrouwen;3;0;22 jaar of jonger;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
6540;Vrouwen;3;0;17 jaar of jonger;Totaal huishoudgrootte;2004/'05;26860.0;780.0;26080.0;2.9
6541;Vrouwen;3;0;17 jaar of jonger;Totaal huishoudgrootte;2005/'06;27650.0;690.0;26970.0;2.5
6542;Vrouwen;3;0;17 jaar of jonger;Totaal huishoudgrootte;2006/'07;27360.0;600.0;26760.0;2.2
6543;Vrouwen;3;0;17 jaar of jonger;Totaal huishoudgrootte;2007/'08;27310.0;510.0;26800.0;1.9
6544;Vrouwen;3;0;17 jaar of jonger;Totaal huishoudgrootte;2008/'09;26860.0;360.0;26500.0;1.3
6545;Vrouwen;3;0;17 jaar of jonger;1 tot 5 leden;2004/'05;24780.0;710.0;24070.0;2.9
6546;Vrouwen;3;0;17 jaar of jonger;1 tot 5 leden;2005/'06;25540.0;630.0;24920.0;2.4
6547;Vrouwen;3;0;17 jaar of jonger;1 tot 5 leden;2006/'07;24990.0;520.0;24470.0;2.1
6548;Vrouwen;3;0;17 jaar of jonger;1 tot 5 leden;2007/'08;25180.0;440.0;24740.0;1.8
6549;Vrouwen;3;0;17 jaar of jonger;1 tot 5 leden;2008/'09;24970.0;330.0;24640.0;1.3
6550;Vrouwen;3;0;17 jaar of jonger;6 leden of meer;2004/'05;1930.0;60.0;1870.0;3.2
6551;Vrouwen;3;0;17 jaar of jonger;6 leden of meer;2005/'06;1920.0;50.0;1870.0;2.8
6552;Vrouwen;3;0;17 jaar of jonger;6 leden of meer;2006/'07;1890.0;60.0;1830.0;3.2
6553;Vrouwen;3;0;17 jaar of jonger;6 leden of meer;2007/'08;1890.0;60.0;1830.0;3.3
6554;Vrouwen;3;0;17 jaar of jonger;6 leden of meer;2008/'09;1880.0;30.0;1850.0;1.7
6555;Vrouwen;3;0;17 jaar of jonger;Huishoudgrootte onbekend;2004/'05;150.0;;140.0;
6556;Vrouwen;3;0;17 jaar of jonger;Huishoudgrootte onbekend;2005/'06;190.0;;190.0;
6557;Vrouwen;3;0;17 jaar of jonger;Huishoudgrootte onbekend;2006/'07;490.0;30.0;460.0;5.3
6558;Vrouwen;3;0;17 jaar of jonger;Huishoudgrootte onbekend;2007/'08;240.0;10.0;230.0;4.1
6559;Vrouwen;3;0;17 jaar of jonger;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
6560;Vrouwen;3;0;18 tot 23 jaar;Totaal huishoudgrootte;2004/'05;10570.0;1010.0;9560.0;9.5
6561;Vrouwen;3;0;18 tot 23 jaar;Totaal huishoudgrootte;2005/'06;12220.0;1120.0;11100.0;9.1
6562;Vrouwen;3;0;18 tot 23 jaar;Totaal huishoudgrootte;2006/'07;12560.0;1090.0;11470.0;8.7
6563;Vrouwen;3;0;18 tot 23 jaar;Totaal huishoudgrootte;2007/'08;12600.0;1100.0;11500.0;8.8
6564;Vrouwen;3;0;18 tot 23 jaar;Totaal huishoudgrootte;2008/'09;12600.0;1000.0;11600.0;7.9
6565;Vrouwen;3;0;18 tot 23 jaar;1 tot 5 leden;2004/'05;9930.0;940.0;8990.0;9.4
6566;Vrouwen;3;0;18 tot 23 jaar;1 tot 5 leden;2005/'06;11520.0;1040.0;10480.0;9.0
6567;Vrouwen;3;0;18 tot 23 jaar;1 tot 5 leden;2006/'07;11600.0;1000.0;10600.0;8.6
6568;Vrouwen;3;0;18 tot 23 jaar;1 tot 5 leden;2007/'08;11880.0;1040.0;10840.0;8.8
6569;Vrouwen;3;0;18 tot 23 jaar;1 tot 5 leden;2008/'09;11950.0;940.0;11020.0;7.8
6570;Vrouwen;3;0;18 tot 23 jaar;6 leden of meer;2004/'05;570.0;60.0;510.0;10.0
6571;Vrouwen;3;0;18 tot 23 jaar;6 leden of meer;2005/'06;620.0;60.0;560.0;10.2
6572;Vrouwen;3;0;18 tot 23 jaar;6 leden of meer;2006/'07;650.0;50.0;600.0;7.9
6573;Vrouwen;3;0;18 tot 23 jaar;6 leden of meer;2007/'08;690.0;60.0;630.0;8.8
6574;Vrouwen;3;0;18 tot 23 jaar;6 leden of meer;2008/'09;650.0;60.0;590.0;9.3
6575;Vrouwen;3;0;18 tot 23 jaar;Huishoudgrootte onbekend;2004/'05;70.0;20.0;60.0;21.1
6576;Vrouwen;3;0;18 tot 23 jaar;Huishoudgrootte onbekend;2005/'06;80.0;20.0;70.0;19.8
6577;Vrouwen;3;0;18 tot 23 jaar;Huishoudgrootte onbekend;2006/'07;320.0;40.0;280.0;13.1
6578;Vrouwen;3;0;18 tot 23 jaar;Huishoudgrootte onbekend;2007/'08;30.0;;20.0;
6579;Vrouwen;3;0;18 tot 23 jaar;Huishoudgrootte onbekend;2008/'09;10.0;;;
6580;Vrouwen;3;0;23 jaar of ouder;Totaal huishoudgrootte;2004/'05;3660.0;870.0;2790.0;23.8
6581;Vrouwen;3;0;23 jaar of ouder;Totaal huishoudgrootte;2005/'06;4310.0;960.0;3350.0;22.2
6582;Vrouwen;3;0;23 jaar of ouder;Totaal huishoudgrootte;2006/'07;4240.0;860.0;3380.0;20.2
6583;Vrouwen;3;0;23 jaar of ouder;Totaal huishoudgrootte;2007/'08;4710.0;940.0;3770.0;19.9
6584;Vrouwen;3;0;23 jaar of ouder;Totaal huishoudgrootte;2008/'09;4950.0;900.0;4060.0;18.1
6585;Vrouwen;3;0;23 jaar of ouder;1 tot 5 leden;2004/'05;3580.0;850.0;2730.0;23.8
6586;Vrouwen;3;0;23 jaar of ouder;1 tot 5 leden;2005/'06;4210.0;940.0;3270.0;22.3
6587;Vrouwen;3;0;23 jaar of ouder;1 tot 5 leden;2006/'07;4100.0;840.0;3260.0;20.4
6588;Vrouwen;3;0;23 jaar of ouder;1 tot 5 leden;2007/'08;4620.0;920.0;3700.0;19.9
6589;Vrouwen;3;0;23 jaar of ouder;1 tot 5 leden;2008/'09;4870.0;890.0;3980.0;18.2
6590;Vrouwen;3;0;23 jaar of ouder;6 leden of meer;2004/'05;60.0;20.0;40.0;26.7
6591;Vrouwen;3;0;23 jaar of ouder;6 leden of meer;2005/'06;80.0;10.0;70.0;16.7
6592;Vrouwen;3;0;23 jaar of ouder;6 leden of meer;2006/'07;60.0;10.0;50.0;18.3
6593;Vrouwen;3;0;23 jaar of ouder;6 leden of meer;2007/'08;90.0;20.0;70.0;17.6
6594;Vrouwen;3;0;23 jaar of ouder;6 leden of meer;2008/'09;80.0;10.0;70.0;12.2
6595;Vrouwen;3;0;23 jaar of ouder;Huishoudgrootte onbekend;2004/'05;30.0;;20.0;
6596;Vrouwen;3;0;23 jaar of ouder;Huishoudgrootte onbekend;2005/'06;30.0;;20.0;
6597;Vrouwen;3;0;23 jaar of ouder;Huishoudgrootte onbekend;2006/'07;90.0;10.0;70.0;12.9
6598;Vrouwen;3;0;23 jaar of ouder;Huishoudgrootte onbekend;2007/'08;;;;
6599;Vrouwen;3;0;23 jaar of ouder;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
6600;Vrouwen;3;Voortgezet onderwijs;0;Totaal huishoudgrootte;2004/'05;28170.0;710.0;27460.0;2.5
6601;Vrouwen;3;Voortgezet onderwijs;0;Totaal huishoudgrootte;2005/'06;28980.0;640.0;28340.0;2.2
6602;Vrouwen;3;Voortgezet onderwijs;0;Totaal huishoudgrootte;2006/'07;28710.0;560.0;28160.0;1.9
6603;Vrouwen;3;Voortgezet onderwijs;0;Totaal huishoudgrootte;2007/'08;28700.0;520.0;28180.0;1.8
6604;Vrouwen;3;Voortgezet onderwijs;0;Totaal huishoudgrootte;2008/'09;28440.0;380.0;28060.0;1.3
6605;Vrouwen;3;Voortgezet onderwijs;0;1 tot 5 leden;2004/'05;26030.0;650.0;25390.0;2.5
6606;Vrouwen;3;Voortgezet onderwijs;0;1 tot 5 leden;2005/'06;26820.0;580.0;26240.0;2.2
6607;Vrouwen;3;Voortgezet onderwijs;0;1 tot 5 leden;2006/'07;26260.0;490.0;25770.0;1.9
6608;Vrouwen;3;Voortgezet onderwijs;0;1 tot 5 leden;2007/'08;26510.0;460.0;26040.0;1.8
6609;Vrouwen;3;Voortgezet onderwijs;0;1 tot 5 leden;2008/'09;26500.0;340.0;26160.0;1.3
6610;Vrouwen;3;Voortgezet onderwijs;0;6 leden of meer;2004/'05;1980.0;60.0;1920.0;2.9
6611;Vrouwen;3;Voortgezet onderwijs;0;6 leden of meer;2005/'06;1960.0;50.0;1910.0;2.5
6612;Vrouwen;3;Voortgezet onderwijs;0;6 leden of meer;2006/'07;1950.0;40.0;1900.0;2.2
6613;Vrouwen;3;Voortgezet onderwijs;0;6 leden of meer;2007/'08;1950.0;50.0;1900.0;2.4
6614;Vrouwen;3;Voortgezet onderwijs;0;6 leden of meer;2008/'09;1940.0;40.0;1900.0;1.9
6615;Vrouwen;3;Voortgezet onderwijs;0;Huishoudgrootte onbekend;2004/'05;150.0;;150.0;
6616;Vrouwen;3;Voortgezet onderwijs;0;Huishoudgrootte onbekend;2005/'06;200.0;10.0;190.0;5.9
6617;Vrouwen;3;Voortgezet onderwijs;0;Huishoudgrootte onbekend;2006/'07;500.0;20.0;480.0;4.8
6618;Vrouwen;3;Voortgezet onderwijs;0;Huishoudgrootte onbekend;2007/'08;250.0;10.0;240.0;4.1
6619;Vrouwen;3;Voortgezet onderwijs;0;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
6620;Vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Totaal huishoudgrootte;2004/'05;28170.0;710.0;27460.0;2.5
6621;Vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Totaal huishoudgrootte;2005/'06;28980.0;640.0;28340.0;2.2
6622;Vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Totaal huishoudgrootte;2006/'07;28710.0;560.0;28160.0;1.9
6623;Vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Totaal huishoudgrootte;2007/'08;28700.0;520.0;28180.0;1.8
6624;Vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Totaal huishoudgrootte;2008/'09;28440.0;380.0;28060.0;1.3
6625;Vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;1 tot 5 leden;2004/'05;26030.0;650.0;25390.0;2.5
6626;Vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;1 tot 5 leden;2005/'06;26820.0;580.0;26240.0;2.2
6627;Vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;1 tot 5 leden;2006/'07;26260.0;490.0;25770.0;1.9
6628;Vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;1 tot 5 leden;2007/'08;26510.0;460.0;26040.0;1.8
6629;Vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;1 tot 5 leden;2008/'09;26500.0;340.0;26160.0;1.3
6630;Vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;6 leden of meer;2004/'05;1980.0;60.0;1920.0;2.9
6631;Vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;6 leden of meer;2005/'06;1960.0;50.0;1910.0;2.5
6632;Vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;6 leden of meer;2006/'07;1950.0;40.0;1900.0;2.2
6633;Vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;6 leden of meer;2007/'08;1950.0;50.0;1900.0;2.4
6634;Vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;6 leden of meer;2008/'09;1940.0;40.0;1900.0;1.9
6635;Vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Huishoudgrootte onbekend;2004/'05;150.0;;150.0;
6636;Vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Huishoudgrootte onbekend;2005/'06;200.0;10.0;190.0;5.0
6637;Vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Huishoudgrootte onbekend;2006/'07;500.0;20.0;480.0;4.8
6638;Vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Huishoudgrootte onbekend;2007/'08;250.0;10.0;240.0;4.1
6639;Vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
6640;Vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Totaal huishoudgrootte;2004/'05;25380.0;590.0;24790.0;2.3
6641;Vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Totaal huishoudgrootte;2005/'06;26100.0;530.0;25570.0;2.0
6642;Vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Totaal huishoudgrootte;2006/'07;25780.0;450.0;25330.0;1.8
6643;Vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Totaal huishoudgrootte;2007/'08;25740.0;420.0;25330.0;1.6
6644;Vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Totaal huishoudgrootte;2008/'09;25360.0;280.0;25080.0;1.1
6645;Vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;1 tot 5 leden;2004/'05;23400.0;540.0;22860.0;2.3
6646;Vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;1 tot 5 leden;2005/'06;24090.0;480.0;23610.0;2.0
6647;Vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;1 tot 5 leden;2006/'07;23540.0;390.0;23150.0;1.7
6648;Vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;1 tot 5 leden;2007/'08;23720.0;360.0;23360.0;1.5
6649;Vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;1 tot 5 leden;2008/'09;23570.0;260.0;23310.0;1.1
6650;Vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;6 leden of meer;2004/'05;1840.0;50.0;1780.0;2.8
6651;Vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;6 leden of meer;2005/'06;1810.0;40.0;1770.0;2.3
6652;Vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;6 leden of meer;2006/'07;1780.0;40.0;1740.0;2.2
6653;Vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;6 leden of meer;2007/'08;1780.0;50.0;1730.0;2.6
6654;Vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;6 leden of meer;2008/'09;1790.0;30.0;1760.0;1.6
6655;Vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Huishoudgrootte onbekend;2004/'05;140.0;;140.0;
6656;Vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Huishoudgrootte onbekend;2005/'06;190.0;;180.0;
6657;Vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Huishoudgrootte onbekend;2006/'07;460.0;20.0;440.0;4.4
6658;Vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Huishoudgrootte onbekend;2007/'08;240.0;10.0;230.0;4.1
6659;Vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
6660;Vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Totaal huishoudgrootte;2004/'05;2790.0;120.0;2670.0;4.3
6661;Vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Totaal huishoudgrootte;2005/'06;2880.0;110.0;2770.0;3.8
6662;Vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Totaal huishoudgrootte;2006/'07;2930.0;100.0;2830.0;3.5
6663;Vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Totaal huishoudgrootte;2007/'08;2960.0;110.0;2850.0;3.6
6664;Vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Totaal huishoudgrootte;2008/'09;3080.0;90.0;2980.0;3.0
6665;Vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;1 tot 5 leden;2004/'05;2630.0;110.0;2520.0;4.3
6666;Vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;1 tot 5 leden;2005/'06;2720.0;100.0;2620.0;3.7
6667;Vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;1 tot 5 leden;2006/'07;2720.0;100.0;2630.0;3.6
6668;Vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;1 tot 5 leden;2007/'08;2790.0;110.0;2680.0;3.8
6669;Vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;1 tot 5 leden;2008/'09;2930.0;90.0;2840.0;2.9
6670;Vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;6 leden of meer;2004/'05;150.0;;140.0;
6671;Vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;6 leden of meer;2005/'06;150.0;;140.0;
6672;Vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;6 leden of meer;2006/'07;160.0;;160.0;
6673;Vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;6 leden of meer;2007/'08;170.0;;170.0;
6674;Vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;6 leden of meer;2008/'09;150.0;;140.0;
6675;Vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Huishoudgrootte onbekend;2004/'05;;;;
6676;Vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Huishoudgrootte onbekend;2005/'06;;;;
6677;Vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Huishoudgrootte onbekend;2006/'07;50.0;;40.0;
6678;Vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Huishoudgrootte onbekend;2007/'08;;0.0;;0.0
6679;Vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
6680;Vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Totaal huishoudgrootte;2004/'05;;;;
6681;Vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Totaal huishoudgrootte;2005/'06;;;;
6682;Vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Totaal huishoudgrootte;2006/'07;;;;
6683;Vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Totaal huishoudgrootte;2007/'08;;0.0;;0.0
6684;Vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Totaal huishoudgrootte;2008/'09;;0.0;;0.0
6685;Vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;1 tot 5 leden;2004/'05;;;;
6686;Vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;1 tot 5 leden;2005/'06;;;;
6687;Vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;1 tot 5 leden;2006/'07;;;;
6688;Vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;1 tot 5 leden;2007/'08;;0.0;;0.0
6689;Vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;1 tot 5 leden;2008/'09;;0.0;;0.0
6690;Vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;6 leden of meer;2004/'05;0.0;0.0;0.0;0.0
6691;Vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;6 leden of meer;2005/'06;0.0;0.0;0.0;0.0
6692;Vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;6 leden of meer;2006/'07;0.0;0.0;0.0;0.0
6693;Vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;6 leden of meer;2007/'08;0.0;0.0;0.0;0.0
6694;Vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;6 leden of meer;2008/'09;0.0;0.0;0.0;0.0
6695;Vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Huishoudgrootte onbekend;2004/'05;0.0;0.0;0.0;0.0
6696;Vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Huishoudgrootte onbekend;2005/'06;;;0.0;
6697;Vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Huishoudgrootte onbekend;2006/'07;0.0;0.0;0.0;0.0
6698;Vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Huishoudgrootte onbekend;2007/'08;0.0;0.0;0.0;0.0
6699;Vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
6700;Vrouwen;3;Mbo (inclusief extraneï);0;Totaal huishoudgrootte;2004/'05;12920.0;1950.0;10970.0;15.1
6701;Vrouwen;3;Mbo (inclusief extraneï);0;Totaal huishoudgrootte;2005/'06;14570.0;1970.0;12600.0;13.5
6702;Vrouwen;3;Mbo (inclusief extraneï);0;Totaal huishoudgrootte;2006/'07;14740.0;1840.0;12900.0;12.5
6703;Vrouwen;3;Mbo (inclusief extraneï);0;Totaal huishoudgrootte;2007/'08;15200.0;1900.0;13300.0;12.5
6704;Vrouwen;3;Mbo (inclusief extraneï);0;Totaal huishoudgrootte;2008/'09;15190.0;1740.0;13450.0;11.4
6705;Vrouwen;3;Mbo (inclusief extraneï);0;1 tot 5 leden;2004/'05;12250.0;1850.0;10390.0;15.1
6706;Vrouwen;3;Mbo (inclusief extraneï);0;1 tot 5 leden;2005/'06;13840.0;1870.0;11970.0;13.5
6707;Vrouwen;3;Mbo (inclusief extraneï);0;1 tot 5 leden;2006/'07;13750.0;1710.0;12030.0;12.4
6708;Vrouwen;3;Mbo (inclusief extraneï);0;1 tot 5 leden;2007/'08;14480.0;1820.0;12660.0;12.6
6709;Vrouwen;3;Mbo (inclusief extraneï);0;1 tot 5 leden;2008/'09;14550.0;1680.0;12870.0;11.5
6710;Vrouwen;3;Mbo (inclusief extraneï);0;6 leden of meer;2004/'05;580.0;80.0;500.0;13.2
6711;Vrouwen;3;Mbo (inclusief extraneï);0;6 leden of meer;2005/'06;640.0;80.0;560.0;12.4
6712;Vrouwen;3;Mbo (inclusief extraneï);0;6 leden of meer;2006/'07;620.0;70.0;550.0;11.9
6713;Vrouwen;3;Mbo (inclusief extraneï);0;6 leden of meer;2007/'08;690.0;80.0;610.0;12.0
6714;Vrouwen;3;Mbo (inclusief extraneï);0;6 leden of meer;2008/'09;640.0;60.0;580.0;9.2
6715;Vrouwen;3;Mbo (inclusief extraneï);0;Huishoudgrootte onbekend;2004/'05;90.0;20.0;70.0;22.3
6716;Vrouwen;3;Mbo (inclusief extraneï);0;Huishoudgrootte onbekend;2005/'06;90.0;20.0;70.0;21.3
6717;Vrouwen;3;Mbo (inclusief extraneï);0;Huishoudgrootte onbekend;2006/'07;370.0;50.0;320.0;13.7
6718;Vrouwen;3;Mbo (inclusief extraneï);0;Huishoudgrootte onbekend;2007/'08;30.0;;30.0;
6719;Vrouwen;3;Mbo (inclusief extraneï);0;Huishoudgrootte onbekend;2008/'09;20.0;;10.0;
6720;Vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2004/'05;9260.0;1080.0;8180.0;11.6
6721;Vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2005/'06;10390.0;1070.0;9330.0;10.2
6722;Vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2006/'07;10620.0;1020.0;9600.0;9.6
6723;Vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2007/'08;10620.0;1000.0;9620.0;9.4
6724;Vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2008/'09;10380.0;900.0;9480.0;8.6
6725;Vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;1 tot 5 leden;2004/'05;8670.0;1000.0;7670.0;11.6
6726;Vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;1 tot 5 leden;2005/'06;9760.0;980.0;8780.0;10.1
6727;Vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;1 tot 5 leden;2006/'07;9760.0;910.0;8850.0;9.4
6728;Vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;1 tot 5 leden;2007/'08;9990.0;930.0;9060.0;9.3
6729;Vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;1 tot 5 leden;2008/'09;9820.0;850.0;8970.0;8.6
6730;Vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;6 leden of meer;2004/'05;520.0;60.0;460.0;11.6
