ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;OpenstaandeVacatures_1
3093;B Delfstoffenwinning;Zuid-Nederland (LD);2014 2e kwartaal;0.0
3094;B Delfstoffenwinning;Zuid-Nederland (LD);2014 3e kwartaal;0.0
3095;B Delfstoffenwinning;Zuid-Nederland (LD);2014 4e kwartaal;0.0
3096;B Delfstoffenwinning;Zuid-Nederland (LD);2015 1e kwartaal;0.0
3097;B Delfstoffenwinning;Zuid-Nederland (LD);2015 2e kwartaal;0.0
3098;B Delfstoffenwinning;Zuid-Nederland (LD);2015 3e kwartaal;0.0
3099;B Delfstoffenwinning;Zuid-Nederland (LD);2015 4e kwartaal;0.0
3100;B Delfstoffenwinning;Zuid-Nederland (LD);2016 1e kwartaal;0.0
3101;B Delfstoffenwinning;Zuid-Nederland (LD);2016 2e kwartaal;0.0
3102;B Delfstoffenwinning;Zuid-Nederland (LD);2016 3e kwartaal;0.0
3103;B Delfstoffenwinning;Zuid-Nederland (LD);2016 4e kwartaal;0.0
3104;B Delfstoffenwinning;Zuid-Nederland (LD);2017 1e kwartaal;0.0
3105;B Delfstoffenwinning;Zuid-Nederland (LD);2017 2e kwartaal;0.0
3106;B Delfstoffenwinning;Zuid-Nederland (LD);2017 3e kwartaal;0.0
3107;B Delfstoffenwinning;Zuid-Nederland (LD);2017 4e kwartaal;0.0
3108;B Delfstoffenwinning;Zuid-Nederland (LD);2018 1e kwartaal;0.0
3109;B Delfstoffenwinning;Zuid-Nederland (LD);2018 2e kwartaal;0.0
3110;B Delfstoffenwinning;Zuid-Nederland (LD);2018 3e kwartaal;0.0
3111;B Delfstoffenwinning;Zuid-Nederland (LD);2018 4e kwartaal;0.0
3112;B Delfstoffenwinning;Zuid-Nederland (LD);2019 1e kwartaal;0.0
3113;B Delfstoffenwinning;Zuid-Nederland (LD);2019 2e kwartaal;0.0
3114;B Delfstoffenwinning;Zuid-Nederland (LD);2019 3e kwartaal;0.0
3115;B Delfstoffenwinning;Zuid-Nederland (LD);2019 4e kwartaal;0.0
3116;B Delfstoffenwinning;Zuid-Nederland (LD);2020 1e kwartaal;0.0
3117;B Delfstoffenwinning;Zuid-Nederland (LD);2020 2e kwartaal;0.0
3118;B Delfstoffenwinning;Zuid-Nederland (LD);2020 3e kwartaal;0.0
3119;B Delfstoffenwinning;Zuid-Nederland (LD);2020 4e kwartaal;0.0
3120;B Delfstoffenwinning;Zuid-Nederland (LD);2021 1e kwartaal;0.0
3121;B Delfstoffenwinning;Zuid-Nederland (LD);2021 2e kwartaal;0.0
3122;B Delfstoffenwinning;Zuid-Nederland (LD);2021 3e kwartaal;0.0
3123;B Delfstoffenwinning;Zuid-Nederland (LD);2021 4e kwartaal;0.0
3124;B Delfstoffenwinning;Zuid-Nederland (LD);2022 1e kwartaal;0.1
3125;B Delfstoffenwinning;Zuid-Nederland (LD);2022 2e kwartaal;0.1
3126;B Delfstoffenwinning;Zuid-Nederland (LD);2022 3e kwartaal;0.1
3127;B Delfstoffenwinning;Zuid-Nederland (LD);2022 4e kwartaal;0.1
3128;B Delfstoffenwinning;Zuid-Nederland (LD);2023 1e kwartaal;0.0
3129;B Delfstoffenwinning;Zuid-Nederland (LD);2023 2e kwartaal;0.0
3130;B Delfstoffenwinning;Zuid-Nederland (LD);2023 3e kwartaal;0.0
3131;B Delfstoffenwinning;Zuid-Nederland (LD);2023 4e kwartaal;0.0
3132;B Delfstoffenwinning;Zuid-Nederland (LD);2024 1e kwartaal;0.0
3133;B Delfstoffenwinning;Zuid-Nederland (LD);2024 2e kwartaal;0.0
3134;B Delfstoffenwinning;Zuid-Nederland (LD);2024 3e kwartaal;0.0
3135;B Delfstoffenwinning;Zuid-Nederland (LD);2024 4e kwartaal;0.0
3136;B Delfstoffenwinning;Groningen (PV);2011 1e kwartaal;0.0
3137;B Delfstoffenwinning;Groningen (PV);2011 2e kwartaal;0.0
3138;B Delfstoffenwinning;Groningen (PV);2011 3e kwartaal;0.0
3139;B Delfstoffenwinning;Groningen (PV);2011 4e kwartaal;0.0
3140;B Delfstoffenwinning;Groningen (PV);2012 1e kwartaal;0.0
3141;B Delfstoffenwinning;Groningen (PV);2012 2e kwartaal;0.0
3142;B Delfstoffenwinning;Groningen (PV);2012 3e kwartaal;0.0
3143;B Delfstoffenwinning;Groningen (PV);2012 4e kwartaal;0.0
3144;B Delfstoffenwinning;Groningen (PV);2013 1e kwartaal;0.0
3145;B Delfstoffenwinning;Groningen (PV);2013 2e kwartaal;0.0
3146;B Delfstoffenwinning;Groningen (PV);2013 3e kwartaal;0.0
3147;B Delfstoffenwinning;Groningen (PV);2013 4e kwartaal;0.0
3148;B Delfstoffenwinning;Groningen (PV);2014 1e kwartaal;0.0
3149;B Delfstoffenwinning;Groningen (PV);2014 2e kwartaal;0.0
3150;B Delfstoffenwinning;Groningen (PV);2014 3e kwartaal;0.0
3151;B Delfstoffenwinning;Groningen (PV);2014 4e kwartaal;0.0
3152;B Delfstoffenwinning;Groningen (PV);2015 1e kwartaal;0.0
3153;B Delfstoffenwinning;Groningen (PV);2015 2e kwartaal;0.0
3154;B Delfstoffenwinning;Groningen (PV);2015 3e kwartaal;0.0
3155;B Delfstoffenwinning;Groningen (PV);2015 4e kwartaal;0.0
3156;B Delfstoffenwinning;Groningen (PV);2016 1e kwartaal;0.0
3157;B Delfstoffenwinning;Groningen (PV);2016 2e kwartaal;0.0
3158;B Delfstoffenwinning;Groningen (PV);2016 3e kwartaal;0.0
3159;B Delfstoffenwinning;Groningen (PV);2016 4e kwartaal;0.0
3160;B Delfstoffenwinning;Groningen (PV);2017 1e kwartaal;0.0
3161;B Delfstoffenwinning;Groningen (PV);2017 2e kwartaal;0.0
3162;B Delfstoffenwinning;Groningen (PV);2017 3e kwartaal;0.0
3163;B Delfstoffenwinning;Groningen (PV);2017 4e kwartaal;0.0
3164;B Delfstoffenwinning;Groningen (PV);2018 1e kwartaal;0.0
3165;B Delfstoffenwinning;Groningen (PV);2018 2e kwartaal;0.0
3166;B Delfstoffenwinning;Groningen (PV);2018 3e kwartaal;0.0
3167;B Delfstoffenwinning;Groningen (PV);2018 4e kwartaal;0.0
3168;B Delfstoffenwinning;Groningen (PV);2019 1e kwartaal;0.0
3169;B Delfstoffenwinning;Groningen (PV);2019 2e kwartaal;0.0
3170;B Delfstoffenwinning;Groningen (PV);2019 3e kwartaal;0.0
3171;B Delfstoffenwinning;Groningen (PV);2019 4e kwartaal;0.0
3172;B Delfstoffenwinning;Groningen (PV);2020 1e kwartaal;0.0
3173;B Delfstoffenwinning;Groningen (PV);2020 2e kwartaal;0.0
3174;B Delfstoffenwinning;Groningen (PV);2020 3e kwartaal;0.0
3175;B Delfstoffenwinning;Groningen (PV);2020 4e kwartaal;0.0
3176;B Delfstoffenwinning;Groningen (PV);2021 1e kwartaal;0.0
3177;B Delfstoffenwinning;Groningen (PV);2021 2e kwartaal;0.0
3178;B Delfstoffenwinning;Groningen (PV);2021 3e kwartaal;0.0
3179;B Delfstoffenwinning;Groningen (PV);2021 4e kwartaal;0.0
3180;B Delfstoffenwinning;Groningen (PV);2022 1e kwartaal;0.0
3181;B Delfstoffenwinning;Groningen (PV);2022 2e kwartaal;0.0
3182;B Delfstoffenwinning;Groningen (PV);2022 3e kwartaal;0.0
3183;B Delfstoffenwinning;Groningen (PV);2022 4e kwartaal;0.0
3184;B Delfstoffenwinning;Groningen (PV);2023 1e kwartaal;0.0
3185;B Delfstoffenwinning;Groningen (PV);2023 2e kwartaal;0.0
3186;B Delfstoffenwinning;Groningen (PV);2023 3e kwartaal;0.0
3187;B Delfstoffenwinning;Groningen (PV);2023 4e kwartaal;0.0
3188;B Delfstoffenwinning;Groningen (PV);2024 1e kwartaal;0.0
3189;B Delfstoffenwinning;Groningen (PV);2024 2e kwartaal;0.0
3190;B Delfstoffenwinning;Groningen (PV);2024 3e kwartaal;0.0
3191;B Delfstoffenwinning;Groningen (PV);2024 4e kwartaal;0.0
3192;B Delfstoffenwinning;Fryslân (PV);2011 1e kwartaal;0.0
3193;B Delfstoffenwinning;Fryslân (PV);2011 2e kwartaal;0.0
3194;B Delfstoffenwinning;Fryslân (PV);2011 3e kwartaal;0.0
3195;B Delfstoffenwinning;Fryslân (PV);2011 4e kwartaal;0.0
3196;B Delfstoffenwinning;Fryslân (PV);2012 1e kwartaal;0.0
3197;B Delfstoffenwinning;Fryslân (PV);2012 2e kwartaal;0.0
3198;B Delfstoffenwinning;Fryslân (PV);2012 3e kwartaal;0.0
3199;B Delfstoffenwinning;Fryslân (PV);2012 4e kwartaal;0.0
3200;B Delfstoffenwinning;Fryslân (PV);2013 1e kwartaal;0.0
3201;B Delfstoffenwinning;Fryslân (PV);2013 2e kwartaal;0.0
3202;B Delfstoffenwinning;Fryslân (PV);2013 3e kwartaal;0.0
3203;B Delfstoffenwinning;Fryslân (PV);2013 4e kwartaal;0.0
3204;B Delfstoffenwinning;Fryslân (PV);2014 1e kwartaal;0.0
3205;B Delfstoffenwinning;Fryslân (PV);2014 2e kwartaal;0.0
3206;B Delfstoffenwinning;Fryslân (PV);2014 3e kwartaal;0.0
3207;B Delfstoffenwinning;Fryslân (PV);2014 4e kwartaal;0.0
3208;B Delfstoffenwinning;Fryslân (PV);2015 1e kwartaal;0.0
3209;B Delfstoffenwinning;Fryslân (PV);2015 2e kwartaal;0.0
3210;B Delfstoffenwinning;Fryslân (PV);2015 3e kwartaal;0.6
3211;B Delfstoffenwinning;Fryslân (PV);2015 4e kwartaal;0.0
3212;B Delfstoffenwinning;Fryslân (PV);2016 1e kwartaal;0.0
3213;B Delfstoffenwinning;Fryslân (PV);2016 2e kwartaal;0.0
3214;B Delfstoffenwinning;Fryslân (PV);2016 3e kwartaal;0.0
3215;B Delfstoffenwinning;Fryslân (PV);2016 4e kwartaal;0.0
3216;B Delfstoffenwinning;Fryslân (PV);2017 1e kwartaal;0.0
3217;B Delfstoffenwinning;Fryslân (PV);2017 2e kwartaal;0.0
3218;B Delfstoffenwinning;Fryslân (PV);2017 3e kwartaal;0.0
3219;B Delfstoffenwinning;Fryslân (PV);2017 4e kwartaal;0.0
3220;B Delfstoffenwinning;Fryslân (PV);2018 1e kwartaal;0.0
3221;B Delfstoffenwinning;Fryslân (PV);2018 2e kwartaal;0.0
3222;B Delfstoffenwinning;Fryslân (PV);2018 3e kwartaal;0.0
3223;B Delfstoffenwinning;Fryslân (PV);2018 4e kwartaal;0.0
3224;B Delfstoffenwinning;Fryslân (PV);2019 1e kwartaal;0.0
3225;B Delfstoffenwinning;Fryslân (PV);2019 2e kwartaal;0.0
3226;B Delfstoffenwinning;Fryslân (PV);2019 3e kwartaal;0.0
3227;B Delfstoffenwinning;Fryslân (PV);2019 4e kwartaal;0.0
3228;B Delfstoffenwinning;Fryslân (PV);2020 1e kwartaal;0.0
3229;B Delfstoffenwinning;Fryslân (PV);2020 2e kwartaal;0.0
3230;B Delfstoffenwinning;Fryslân (PV);2020 3e kwartaal;0.0
3231;B Delfstoffenwinning;Fryslân (PV);2020 4e kwartaal;0.0
3232;B Delfstoffenwinning;Fryslân (PV);2021 1e kwartaal;0.0
3233;B Delfstoffenwinning;Fryslân (PV);2021 2e kwartaal;0.0
3234;B Delfstoffenwinning;Fryslân (PV);2021 3e kwartaal;0.0
3235;B Delfstoffenwinning;Fryslân (PV);2021 4e kwartaal;0.0
3236;B Delfstoffenwinning;Fryslân (PV);2022 1e kwartaal;0.0
3237;B Delfstoffenwinning;Fryslân (PV);2022 2e kwartaal;0.0
3238;B Delfstoffenwinning;Fryslân (PV);2022 3e kwartaal;0.0
3239;B Delfstoffenwinning;Fryslân (PV);2022 4e kwartaal;0.0
3240;B Delfstoffenwinning;Fryslân (PV);2023 1e kwartaal;0.0
3241;B Delfstoffenwinning;Fryslân (PV);2023 2e kwartaal;0.0
3242;B Delfstoffenwinning;Fryslân (PV);2023 3e kwartaal;0.0
3243;B Delfstoffenwinning;Fryslân (PV);2023 4e kwartaal;0.0
3244;B Delfstoffenwinning;Fryslân (PV);2024 1e kwartaal;0.0
3245;B Delfstoffenwinning;Fryslân (PV);2024 2e kwartaal;0.0
3246;B Delfstoffenwinning;Fryslân (PV);2024 3e kwartaal;0.0
3247;B Delfstoffenwinning;Fryslân (PV);2024 4e kwartaal;0.0
3248;B Delfstoffenwinning;Drenthe (PV);2011 1e kwartaal;0.1
3249;B Delfstoffenwinning;Drenthe (PV);2011 2e kwartaal;0.1
3250;B Delfstoffenwinning;Drenthe (PV);2011 3e kwartaal;0.1
3251;B Delfstoffenwinning;Drenthe (PV);2011 4e kwartaal;0.1
3252;B Delfstoffenwinning;Drenthe (PV);2012 1e kwartaal;0.1
3253;B Delfstoffenwinning;Drenthe (PV);2012 2e kwartaal;0.1
3254;B Delfstoffenwinning;Drenthe (PV);2012 3e kwartaal;0.2
3255;B Delfstoffenwinning;Drenthe (PV);2012 4e kwartaal;0.2
3256;B Delfstoffenwinning;Drenthe (PV);2013 1e kwartaal;0.1
3257;B Delfstoffenwinning;Drenthe (PV);2013 2e kwartaal;0.1
3258;B Delfstoffenwinning;Drenthe (PV);2013 3e kwartaal;0.1
3259;B Delfstoffenwinning;Drenthe (PV);2013 4e kwartaal;0.2
3260;B Delfstoffenwinning;Drenthe (PV);2014 1e kwartaal;0.2
3261;B Delfstoffenwinning;Drenthe (PV);2014 2e kwartaal;0.2
3262;B Delfstoffenwinning;Drenthe (PV);2014 3e kwartaal;0.1
3263;B Delfstoffenwinning;Drenthe (PV);2014 4e kwartaal;0.1
3264;B Delfstoffenwinning;Drenthe (PV);2015 1e kwartaal;0.1
3265;B Delfstoffenwinning;Drenthe (PV);2015 2e kwartaal;0.0
3266;B Delfstoffenwinning;Drenthe (PV);2015 3e kwartaal;0.0
3267;B Delfstoffenwinning;Drenthe (PV);2015 4e kwartaal;0.0
3268;B Delfstoffenwinning;Drenthe (PV);2016 1e kwartaal;0.0
3269;B Delfstoffenwinning;Drenthe (PV);2016 2e kwartaal;0.0
3270;B Delfstoffenwinning;Drenthe (PV);2016 3e kwartaal;0.0
3271;B Delfstoffenwinning;Drenthe (PV);2016 4e kwartaal;0.0
3272;B Delfstoffenwinning;Drenthe (PV);2017 1e kwartaal;0.0
3273;B Delfstoffenwinning;Drenthe (PV);2017 2e kwartaal;0.0
3274;B Delfstoffenwinning;Drenthe (PV);2017 3e kwartaal;0.0
3275;B Delfstoffenwinning;Drenthe (PV);2017 4e kwartaal;0.0
3276;B Delfstoffenwinning;Drenthe (PV);2018 1e kwartaal;0.0
3277;B Delfstoffenwinning;Drenthe (PV);2018 2e kwartaal;0.0
3278;B Delfstoffenwinning;Drenthe (PV);2018 3e kwartaal;0.0
3279;B Delfstoffenwinning;Drenthe (PV);2018 4e kwartaal;0.0
3280;B Delfstoffenwinning;Drenthe (PV);2019 1e kwartaal;0.0
3281;B Delfstoffenwinning;Drenthe (PV);2019 2e kwartaal;0.0
3282;B Delfstoffenwinning;Drenthe (PV);2019 3e kwartaal;0.0
3283;B Delfstoffenwinning;Drenthe (PV);2019 4e kwartaal;0.0
3284;B Delfstoffenwinning;Drenthe (PV);2020 1e kwartaal;0.0
3285;B Delfstoffenwinning;Drenthe (PV);2020 2e kwartaal;0.0
3286;B Delfstoffenwinning;Drenthe (PV);2020 3e kwartaal;0.0
3287;B Delfstoffenwinning;Drenthe (PV);2020 4e kwartaal;0.0
3288;B Delfstoffenwinning;Drenthe (PV);2021 1e kwartaal;0.0
3289;B Delfstoffenwinning;Drenthe (PV);2021 2e kwartaal;0.1
3290;B Delfstoffenwinning;Drenthe (PV);2021 3e kwartaal;0.0
3291;B Delfstoffenwinning;Drenthe (PV);2021 4e kwartaal;0.0
3292;B Delfstoffenwinning;Drenthe (PV);2022 1e kwartaal;0.1
3293;B Delfstoffenwinning;Drenthe (PV);2022 2e kwartaal;0.1
3294;B Delfstoffenwinning;Drenthe (PV);2022 3e kwartaal;0.1
3295;B Delfstoffenwinning;Drenthe (PV);2022 4e kwartaal;0.1
3296;B Delfstoffenwinning;Drenthe (PV);2023 1e kwartaal;0.0
3297;B Delfstoffenwinning;Drenthe (PV);2023 2e kwartaal;0.0
3298;B Delfstoffenwinning;Drenthe (PV);2023 3e kwartaal;0.0
3299;B Delfstoffenwinning;Drenthe (PV);2023 4e kwartaal;0.0
3300;B Delfstoffenwinning;Drenthe (PV);2024 1e kwartaal;0.1
3301;B Delfstoffenwinning;Drenthe (PV);2024 2e kwartaal;0.0
3302;B Delfstoffenwinning;Drenthe (PV);2024 3e kwartaal;0.0
3303;B Delfstoffenwinning;Drenthe (PV);2024 4e kwartaal;0.0
3304;B Delfstoffenwinning;Overijssel (PV);2011 1e kwartaal;0.0
3305;B Delfstoffenwinning;Overijssel (PV);2011 2e kwartaal;0.0
3306;B Delfstoffenwinning;Overijssel (PV);2011 3e kwartaal;0.0
3307;B Delfstoffenwinning;Overijssel (PV);2011 4e kwartaal;0.0
3308;B Delfstoffenwinning;Overijssel (PV);2012 1e kwartaal;0.0
3309;B Delfstoffenwinning;Overijssel (PV);2012 2e kwartaal;0.0
3310;B Delfstoffenwinning;Overijssel (PV);2012 3e kwartaal;0.0
3311;B Delfstoffenwinning;Overijssel (PV);2012 4e kwartaal;0.0
3312;B Delfstoffenwinning;Overijssel (PV);2013 1e kwartaal;0.0
3313;B Delfstoffenwinning;Overijssel (PV);2013 2e kwartaal;0.0
3314;B Delfstoffenwinning;Overijssel (PV);2013 3e kwartaal;0.0
3315;B Delfstoffenwinning;Overijssel (PV);2013 4e kwartaal;0.0
3316;B Delfstoffenwinning;Overijssel (PV);2014 1e kwartaal;0.0
3317;B Delfstoffenwinning;Overijssel (PV);2014 2e kwartaal;0.0
3318;B Delfstoffenwinning;Overijssel (PV);2014 3e kwartaal;0.0
3319;B Delfstoffenwinning;Overijssel (PV);2014 4e kwartaal;0.0
3320;B Delfstoffenwinning;Overijssel (PV);2015 1e kwartaal;0.0
3321;B Delfstoffenwinning;Overijssel (PV);2015 2e kwartaal;0.0
3322;B Delfstoffenwinning;Overijssel (PV);2015 3e kwartaal;0.0
3323;B Delfstoffenwinning;Overijssel (PV);2015 4e kwartaal;0.0
3324;B Delfstoffenwinning;Overijssel (PV);2016 1e kwartaal;0.0
3325;B Delfstoffenwinning;Overijssel (PV);2016 2e kwartaal;0.0
3326;B Delfstoffenwinning;Overijssel (PV);2016 3e kwartaal;0.0
3327;B Delfstoffenwinning;Overijssel (PV);2016 4e kwartaal;0.0
3328;B Delfstoffenwinning;Overijssel (PV);2017 1e kwartaal;0.0
3329;B Delfstoffenwinning;Overijssel (PV);2017 2e kwartaal;0.0
3330;B Delfstoffenwinning;Overijssel (PV);2017 3e kwartaal;0.0
3331;B Delfstoffenwinning;Overijssel (PV);2017 4e kwartaal;0.0
3332;B Delfstoffenwinning;Overijssel (PV);2018 1e kwartaal;0.0
3333;B Delfstoffenwinning;Overijssel (PV);2018 2e kwartaal;0.0
3334;B Delfstoffenwinning;Overijssel (PV);2018 3e kwartaal;0.0
3335;B Delfstoffenwinning;Overijssel (PV);2018 4e kwartaal;0.0
3336;B Delfstoffenwinning;Overijssel (PV);2019 1e kwartaal;0.0
3337;B Delfstoffenwinning;Overijssel (PV);2019 2e kwartaal;0.0
3338;B Delfstoffenwinning;Overijssel (PV);2019 3e kwartaal;0.0
3339;B Delfstoffenwinning;Overijssel (PV);2019 4e kwartaal;0.0
3340;B Delfstoffenwinning;Overijssel (PV);2020 1e kwartaal;0.0
3341;B Delfstoffenwinning;Overijssel (PV);2020 2e kwartaal;0.0
3342;B Delfstoffenwinning;Overijssel (PV);2020 3e kwartaal;0.0
3343;B Delfstoffenwinning;Overijssel (PV);2020 4e kwartaal;0.0
3344;B Delfstoffenwinning;Overijssel (PV);2021 1e kwartaal;0.0
3345;B Delfstoffenwinning;Overijssel (PV);2021 2e kwartaal;0.0
3346;B Delfstoffenwinning;Overijssel (PV);2021 3e kwartaal;0.0
3347;B Delfstoffenwinning;Overijssel (PV);2021 4e kwartaal;0.0
3348;B Delfstoffenwinning;Overijssel (PV);2022 1e kwartaal;0.0
3349;B Delfstoffenwinning;Overijssel (PV);2022 2e kwartaal;0.0
3350;B Delfstoffenwinning;Overijssel (PV);2022 3e kwartaal;0.0
3351;B Delfstoffenwinning;Overijssel (PV);2022 4e kwartaal;0.0
3352;B Delfstoffenwinning;Overijssel (PV);2023 1e kwartaal;0.0
3353;B Delfstoffenwinning;Overijssel (PV);2023 2e kwartaal;0.0
3354;B Delfstoffenwinning;Overijssel (PV);2023 3e kwartaal;0.0
3355;B Delfstoffenwinning;Overijssel (PV);2023 4e kwartaal;0.0
3356;B Delfstoffenwinning;Overijssel (PV);2024 1e kwartaal;0.0
3357;B Delfstoffenwinning;Overijssel (PV);2024 2e kwartaal;0.0
3358;B Delfstoffenwinning;Overijssel (PV);2024 3e kwartaal;0.0
3359;B Delfstoffenwinning;Overijssel (PV);2024 4e kwartaal;0.0
3360;B Delfstoffenwinning;Flevoland (PV);2011 1e kwartaal;0.0
3361;B Delfstoffenwinning;Flevoland (PV);2011 2e kwartaal;0.0
3362;B Delfstoffenwinning;Flevoland (PV);2011 3e kwartaal;0.0
3363;B Delfstoffenwinning;Flevoland (PV);2011 4e kwartaal;0.0
3364;B Delfstoffenwinning;Flevoland (PV);2012 1e kwartaal;0.0
3365;B Delfstoffenwinning;Flevoland (PV);2012 2e kwartaal;0.0
3366;B Delfstoffenwinning;Flevoland (PV);2012 3e kwartaal;0.0
3367;B Delfstoffenwinning;Flevoland (PV);2012 4e kwartaal;0.0
3368;B Delfstoffenwinning;Flevoland (PV);2013 1e kwartaal;0.0
3369;B Delfstoffenwinning;Flevoland (PV);2013 2e kwartaal;0.0
3370;B Delfstoffenwinning;Flevoland (PV);2013 3e kwartaal;0.0
3371;B Delfstoffenwinning;Flevoland (PV);2013 4e kwartaal;0.0
3372;B Delfstoffenwinning;Flevoland (PV);2014 1e kwartaal;0.0
3373;B Delfstoffenwinning;Flevoland (PV);2014 2e kwartaal;0.0
3374;B Delfstoffenwinning;Flevoland (PV);2014 3e kwartaal;0.0
3375;B Delfstoffenwinning;Flevoland (PV);2014 4e kwartaal;0.0
3376;B Delfstoffenwinning;Flevoland (PV);2015 1e kwartaal;0.0
3377;B Delfstoffenwinning;Flevoland (PV);2015 2e kwartaal;0.0
3378;B Delfstoffenwinning;Flevoland (PV);2015 3e kwartaal;0.0
3379;B Delfstoffenwinning;Flevoland (PV);2015 4e kwartaal;0.0
3380;B Delfstoffenwinning;Flevoland (PV);2016 1e kwartaal;0.0
3381;B Delfstoffenwinning;Flevoland (PV);2016 2e kwartaal;0.0
3382;B Delfstoffenwinning;Flevoland (PV);2016 3e kwartaal;0.0
3383;B Delfstoffenwinning;Flevoland (PV);2016 4e kwartaal;0.0
3384;B Delfstoffenwinning;Flevoland (PV);2017 1e kwartaal;0.0
3385;B Delfstoffenwinning;Flevoland (PV);2017 2e kwartaal;0.0
3386;B Delfstoffenwinning;Flevoland (PV);2017 3e kwartaal;0.0
3387;B Delfstoffenwinning;Flevoland (PV);2017 4e kwartaal;0.0
3388;B Delfstoffenwinning;Flevoland (PV);2018 1e kwartaal;0.0
3389;B Delfstoffenwinning;Flevoland (PV);2018 2e kwartaal;0.0
3390;B Delfstoffenwinning;Flevoland (PV);2018 3e kwartaal;0.0
3391;B Delfstoffenwinning;Flevoland (PV);2018 4e kwartaal;0.0
3392;B Delfstoffenwinning;Flevoland (PV);2019 1e kwartaal;0.0
3393;B Delfstoffenwinning;Flevoland (PV);2019 2e kwartaal;0.0
3394;B Delfstoffenwinning;Flevoland (PV);2019 3e kwartaal;0.0
3395;B Delfstoffenwinning;Flevoland (PV);2019 4e kwartaal;0.0
3396;B Delfstoffenwinning;Flevoland (PV);2020 1e kwartaal;0.0
3397;B Delfstoffenwinning;Flevoland (PV);2020 2e kwartaal;0.0
3398;B Delfstoffenwinning;Flevoland (PV);2020 3e kwartaal;0.0
3399;B Delfstoffenwinning;Flevoland (PV);2020 4e kwartaal;0.0
3400;B Delfstoffenwinning;Flevoland (PV);2021 1e kwartaal;0.0
3401;B Delfstoffenwinning;Flevoland (PV);2021 2e kwartaal;0.0
3402;B Delfstoffenwinning;Flevoland (PV);2021 3e kwartaal;0.0
3403;B Delfstoffenwinning;Flevoland (PV);2021 4e kwartaal;0.0
3404;B Delfstoffenwinning;Flevoland (PV);2022 1e kwartaal;0.0
3405;B Delfstoffenwinning;Flevoland (PV);2022 2e kwartaal;0.0
3406;B Delfstoffenwinning;Flevoland (PV);2022 3e kwartaal;0.0
3407;B Delfstoffenwinning;Flevoland (PV);2022 4e kwartaal;0.0
3408;B Delfstoffenwinning;Flevoland (PV);2023 1e kwartaal;0.0
3409;B Delfstoffenwinning;Flevoland (PV);2023 2e kwartaal;0.0
3410;B Delfstoffenwinning;Flevoland (PV);2023 3e kwartaal;0.0
3411;B Delfstoffenwinning;Flevoland (PV);2023 4e kwartaal;0.0
3412;B Delfstoffenwinning;Flevoland (PV);2024 1e kwartaal;0.0
3413;B Delfstoffenwinning;Flevoland (PV);2024 2e kwartaal;0.0
3414;B Delfstoffenwinning;Flevoland (PV);2024 3e kwartaal;0.0
3415;B Delfstoffenwinning;Flevoland (PV);2024 4e kwartaal;0.0
3416;B Delfstoffenwinning;Gelderland (PV);2011 1e kwartaal;0.0
3417;B Delfstoffenwinning;Gelderland (PV);2011 2e kwartaal;0.0
3418;B Delfstoffenwinning;Gelderland (PV);2011 3e kwartaal;0.0
3419;B Delfstoffenwinning;Gelderland (PV);2011 4e kwartaal;0.0
3420;B Delfstoffenwinning;Gelderland (PV);2012 1e kwartaal;0.0
3421;B Delfstoffenwinning;Gelderland (PV);2012 2e kwartaal;0.0
3422;B Delfstoffenwinning;Gelderland (PV);2012 3e kwartaal;0.0
3423;B Delfstoffenwinning;Gelderland (PV);2012 4e kwartaal;0.0
3424;B Delfstoffenwinning;Gelderland (PV);2013 1e kwartaal;0.0
3425;B Delfstoffenwinning;Gelderland (PV);2013 2e kwartaal;0.0
3426;B Delfstoffenwinning;Gelderland (PV);2013 3e kwartaal;0.0
3427;B Delfstoffenwinning;Gelderland (PV);2013 4e kwartaal;0.0
3428;B Delfstoffenwinning;Gelderland (PV);2014 1e kwartaal;0.0
3429;B Delfstoffenwinning;Gelderland (PV);2014 2e kwartaal;0.0
3430;B Delfstoffenwinning;Gelderland (PV);2014 3e kwartaal;0.0
3431;B Delfstoffenwinning;Gelderland (PV);2014 4e kwartaal;0.0
3432;B Delfstoffenwinning;Gelderland (PV);2015 1e kwartaal;0.0
3433;B Delfstoffenwinning;Gelderland (PV);2015 2e kwartaal;0.0
3434;B Delfstoffenwinning;Gelderland (PV);2015 3e kwartaal;0.0
3435;B Delfstoffenwinning;Gelderland (PV);2015 4e kwartaal;0.0
3436;B Delfstoffenwinning;Gelderland (PV);2016 1e kwartaal;0.0
3437;B Delfstoffenwinning;Gelderland (PV);2016 2e kwartaal;0.0
3438;B Delfstoffenwinning;Gelderland (PV);2016 3e kwartaal;0.0
3439;B Delfstoffenwinning;Gelderland (PV);2016 4e kwartaal;0.0
3440;B Delfstoffenwinning;Gelderland (PV);2017 1e kwartaal;0.0
3441;B Delfstoffenwinning;Gelderland (PV);2017 2e kwartaal;0.0
3442;B Delfstoffenwinning;Gelderland (PV);2017 3e kwartaal;0.0
3443;B Delfstoffenwinning;Gelderland (PV);2017 4e kwartaal;0.0
3444;B Delfstoffenwinning;Gelderland (PV);2018 1e kwartaal;0.0
3445;B Delfstoffenwinning;Gelderland (PV);2018 2e kwartaal;0.0
3446;B Delfstoffenwinning;Gelderland (PV);2018 3e kwartaal;0.0
