ID;AantalMaatwerkvoorzieningen;RegioS;Perioden;ClientenMetMaatwerkvoorzieningen_1;HuishoudensMetMaatwerkvoorzieningen_2;ClientenMetMaatwerkvoorzieningen_3;HuishoudensMetMaatwerkvoorzieningen_4
1143;3 maatwerkvoorzieningen;Heerde;1e halfjaar 2024;35.0;35.0;2.0;4.0
1144;3 maatwerkvoorzieningen;Heerenveen;1e halfjaar 2024;420.0;445.0;8.0;18.0
1145;3 maatwerkvoorzieningen;Heerlen;1e halfjaar 2024;545.0;655.0;6.0;14.0
1146;3 maatwerkvoorzieningen;Heeze-Leende;1e halfjaar 2024;65.0;75.0;4.0;10.0
1147;3 maatwerkvoorzieningen;Heiloo;1e halfjaar 2024;130.0;160.0;5.0;14.0
1148;3 maatwerkvoorzieningen;Den Helder;1e halfjaar 2024;375.0;415.0;7.0;14.0
1149;3 maatwerkvoorzieningen;Hellendoorn;1e halfjaar 2024;205.0;210.0;6.0;13.0
1150;3 maatwerkvoorzieningen;Helmond;1e halfjaar 2024;890.0;945.0;9.0;21.0
1151;3 maatwerkvoorzieningen;Hendrik-Ido-Ambacht;1e halfjaar 2024;175.0;185.0;5.0;14.0
1152;3 maatwerkvoorzieningen;Hengelo (O.);1e halfjaar 2024;700.0;740.0;8.0;18.0
1153;3 maatwerkvoorzieningen;'s-Hertogenbosch;1e halfjaar 2024;675.0;800.0;4.0;10.0
1154;3 maatwerkvoorzieningen;Heumen;1e halfjaar 2024;;;;
1155;3 maatwerkvoorzieningen;Heusden;1e halfjaar 2024;190.0;210.0;4.0;10.0
1156;3 maatwerkvoorzieningen;Hillegom;1e halfjaar 2024;120.0;125.0;5.0;12.0
1157;3 maatwerkvoorzieningen;Hilvarenbeek;1e halfjaar 2024;80.0;90.0;5.0;13.0
1158;3 maatwerkvoorzieningen;Hilversum;1e halfjaar 2024;660.0;710.0;7.0;15.0
1159;3 maatwerkvoorzieningen;Hoeksche Waard;1e halfjaar 2024;385.0;405.0;4.0;10.0
1160;3 maatwerkvoorzieningen;Hof van Twente;1e halfjaar 2024;240.0;230.0;7.0;15.0
1161;3 maatwerkvoorzieningen;Het Hogeland;1e halfjaar 2024;285.0;355.0;6.0;16.0
1162;3 maatwerkvoorzieningen;Hollands Kroon;1e halfjaar 2024;90.0;100.0;2.0;5.0
1163;3 maatwerkvoorzieningen;Hoogeveen;1e halfjaar 2024;420.0;445.0;7.0;17.0
1164;3 maatwerkvoorzieningen;Hoorn;1e halfjaar 2024;455.0;505.0;6.0;14.0
1165;3 maatwerkvoorzieningen;Horst aan de Maas;1e halfjaar 2024;120.0;140.0;3.0;7.0
1166;3 maatwerkvoorzieningen;Houten;1e halfjaar 2024;185.0;195.0;4.0;9.0
1167;3 maatwerkvoorzieningen;Huizen;1e halfjaar 2024;135.0;160.0;3.0;8.0
1168;3 maatwerkvoorzieningen;Hulst;1e halfjaar 2024;60.0;70.0;2.0;5.0
1169;3 maatwerkvoorzieningen;IJsselstein;1e halfjaar 2024;115.0;125.0;3.0;8.0
1170;3 maatwerkvoorzieningen;Kaag en Braassem;1e halfjaar 2024;;;;
1171;3 maatwerkvoorzieningen;Kampen;1e halfjaar 2024;180.0;215.0;3.0;9.0
1172;3 maatwerkvoorzieningen;Kapelle;1e halfjaar 2024;95.0;100.0;7.0;18.0
1173;3 maatwerkvoorzieningen;Katwijk;1e halfjaar 2024;265.0;340.0;4.0;12.0
1174;3 maatwerkvoorzieningen;Kerkrade;1e halfjaar 2024;440.0;500.0;10.0;21.0
1175;3 maatwerkvoorzieningen;Koggenland;1e halfjaar 2024;70.0;80.0;3.0;8.0
1176;3 maatwerkvoorzieningen;Krimpen aan den IJssel;1e halfjaar 2024;160.0;175.0;5.0;14.0
1177;3 maatwerkvoorzieningen;Krimpenerwaard;1e halfjaar 2024;215.0;260.0;4.0;10.0
1178;3 maatwerkvoorzieningen;Laarbeek;1e halfjaar 2024;100.0;110.0;4.0;11.0
1179;3 maatwerkvoorzieningen;Land van Cuijk;1e halfjaar 2024;335.0;385.0;4.0;9.0
1180;3 maatwerkvoorzieningen;Landgraaf;1e halfjaar 2024;360.0;415.0;10.0;22.0
1181;3 maatwerkvoorzieningen;Landsmeer;1e halfjaar 2024;50.0;55.0;4.0;10.0
1182;3 maatwerkvoorzieningen;Lansingerland;1e halfjaar 2024;270.0;320.0;4.0;12.0
1183;3 maatwerkvoorzieningen;Laren (NH.);1e halfjaar 2024;35.0;45.0;3.0;8.0
1184;3 maatwerkvoorzieningen;Leeuwarden;1e halfjaar 2024;905.0;940.0;7.0;14.0
1185;3 maatwerkvoorzieningen;Leiden;1e halfjaar 2024;705.0;750.0;5.0;10.0
1186;3 maatwerkvoorzieningen;Leiderdorp;1e halfjaar 2024;90.0;100.0;3.0;8.0
1187;3 maatwerkvoorzieningen;Leidschendam-Voorburg;1e halfjaar 2024;455.0;475.0;6.0;12.0
1188;3 maatwerkvoorzieningen;Lelystad;1e halfjaar 2024;310.0;345.0;4.0;9.0
1189;3 maatwerkvoorzieningen;Leudal;1e halfjaar 2024;110.0;145.0;3.0;9.0
1190;3 maatwerkvoorzieningen;Leusden;1e halfjaar 2024;145.0;150.0;5.0;10.0
1191;3 maatwerkvoorzieningen;Lingewaard;1e halfjaar 2024;215.0;255.0;5.0;12.0
1192;3 maatwerkvoorzieningen;Lisse;1e halfjaar 2024;125.0;120.0;5.0;11.0
1193;3 maatwerkvoorzieningen;Lochem;1e halfjaar 2024;195.0;230.0;6.0;14.0
1194;3 maatwerkvoorzieningen;Loon op Zand;1e halfjaar 2024;145.0;170.0;6.0;16.0
1195;3 maatwerkvoorzieningen;Lopik;1e halfjaar 2024;45.0;50.0;3.0;8.0
1196;3 maatwerkvoorzieningen;Losser;1e halfjaar 2024;155.0;160.0;7.0;15.0
1197;3 maatwerkvoorzieningen;Maasdriel;1e halfjaar 2024;115.0;140.0;4.0;12.0
1198;3 maatwerkvoorzieningen;Maasgouw;1e halfjaar 2024;135.0;145.0;5.0;12.0
1199;3 maatwerkvoorzieningen;Maashorst;1e halfjaar 2024;325.0;340.0;5.0;13.0
1200;3 maatwerkvoorzieningen;Maassluis;1e halfjaar 2024;505.0;445.0;14.0;27.0
1201;3 maatwerkvoorzieningen;Maastricht;1e halfjaar 2024;925.0;1135.0;7.0;15.0
1202;3 maatwerkvoorzieningen;Medemblik;1e halfjaar 2024;160.0;155.0;3.0;8.0
1203;3 maatwerkvoorzieningen;Meerssen;1e halfjaar 2024;130.0;155.0;7.0;18.0
1204;3 maatwerkvoorzieningen;Meierijstad;1e halfjaar 2024;460.0;505.0;5.0;13.0
1205;3 maatwerkvoorzieningen;Meppel;1e halfjaar 2024;200.0;230.0;6.0;13.0
1206;3 maatwerkvoorzieningen;Middelburg (Z.);1e halfjaar 2024;300.0;330.0;6.0;13.0
1207;3 maatwerkvoorzieningen;Midden-Delfland;1e halfjaar 2024;65.0;85.0;3.0;10.0
1208;3 maatwerkvoorzieningen;Midden-Drenthe;1e halfjaar 2024;90.0;95.0;3.0;6.0
1209;3 maatwerkvoorzieningen;Midden-Groningen;1e halfjaar 2024;420.0;495.0;7.0;17.0
1210;3 maatwerkvoorzieningen;Moerdijk;1e halfjaar 2024;225.0;260.0;6.0;15.0
1211;3 maatwerkvoorzieningen;Molenlanden;1e halfjaar 2024;265.0;290.0;6.0;16.0
1212;3 maatwerkvoorzieningen;Montferland;1e halfjaar 2024;230.0;280.0;6.0;17.0
1213;3 maatwerkvoorzieningen;Montfoort;1e halfjaar 2024;;;;
1214;3 maatwerkvoorzieningen;Mook en Middelaar;1e halfjaar 2024;30.0;35.0;4.0;9.0
1215;3 maatwerkvoorzieningen;Neder-Betuwe;1e halfjaar 2024;130.0;130.0;5.0;13.0
1216;3 maatwerkvoorzieningen;Nederweert;1e halfjaar 2024;65.0;65.0;4.0;8.0
1217;3 maatwerkvoorzieningen;Nieuwegein;1e halfjaar 2024;265.0;295.0;4.0;9.0
1218;3 maatwerkvoorzieningen;Nieuwkoop;1e halfjaar 2024;140.0;160.0;5.0;13.0
1219;3 maatwerkvoorzieningen;Nijkerk;1e halfjaar 2024;85.0;95.0;2.0;5.0
1220;3 maatwerkvoorzieningen;Nijmegen;1e halfjaar 2024;1105.0;1180.0;6.0;11.0
1221;3 maatwerkvoorzieningen;Nissewaard;1e halfjaar 2024;770.0;895.0;9.0;22.0
1222;3 maatwerkvoorzieningen;Noardeast-Fryslân;1e halfjaar 2024;250.0;295.0;5.0;14.0
1223;3 maatwerkvoorzieningen;Noord-Beveland;1e halfjaar 2024;50.0;60.0;6.0;14.0
1224;3 maatwerkvoorzieningen;Noordenveld;1e halfjaar 2024;150.0;180.0;5.0;12.0
1225;3 maatwerkvoorzieningen;Noordoostpolder;1e halfjaar 2024;255.0;290.0;5.0;13.0
1226;3 maatwerkvoorzieningen;Noordwijk;1e halfjaar 2024;210.0;240.0;5.0;11.0
1227;3 maatwerkvoorzieningen;Nuenen, Gerwen en Nederwetten;1e halfjaar 2024;70.0;80.0;3.0;7.0
1228;3 maatwerkvoorzieningen;Nunspeet;1e halfjaar 2024;105.0;120.0;4.0;10.0
1229;3 maatwerkvoorzieningen;Oegstgeest;1e halfjaar 2024;85.0;90.0;3.0;8.0
1230;3 maatwerkvoorzieningen;Oirschot;1e halfjaar 2024;75.0;80.0;4.0;9.0
1231;3 maatwerkvoorzieningen;Oisterwijk;1e halfjaar 2024;135.0;165.0;4.0;11.0
1232;3 maatwerkvoorzieningen;Oldambt;1e halfjaar 2024;450.0;475.0;11.0;24.0
1233;3 maatwerkvoorzieningen;Oldebroek;1e halfjaar 2024;30.0;35.0;1.0;4.0
1234;3 maatwerkvoorzieningen;Oldenzaal;1e halfjaar 2024;295.0;300.0;9.0;20.0
1235;3 maatwerkvoorzieningen;Olst-Wijhe;1e halfjaar 2024;125.0;135.0;7.0;16.0
1236;3 maatwerkvoorzieningen;Ommen;1e halfjaar 2024;90.0;95.0;5.0;11.0
1237;3 maatwerkvoorzieningen;Oost Gelre;1e halfjaar 2024;95.0;100.0;3.0;8.0
1238;3 maatwerkvoorzieningen;Oosterhout;1e halfjaar 2024;600.0;635.0;10.0;24.0
1239;3 maatwerkvoorzieningen;Ooststellingwerf;1e halfjaar 2024;80.0;120.0;3.0;10.0
1240;3 maatwerkvoorzieningen;Oostzaan;1e halfjaar 2024;45.0;50.0;5.0;11.0
1241;3 maatwerkvoorzieningen;Opmeer;1e halfjaar 2024;25.0;35.0;2.0;6.0
1242;3 maatwerkvoorzieningen;Opsterland;1e halfjaar 2024;55.0;70.0;2.0;5.0
1243;3 maatwerkvoorzieningen;Oss;1e halfjaar 2024;835.0;895.0;9.0;20.0
1244;3 maatwerkvoorzieningen;Oude IJsselstreek;1e halfjaar 2024;200.0;220.0;5.0;12.0
1245;3 maatwerkvoorzieningen;Ouder-Amstel;1e halfjaar 2024;95.0;105.0;6.0;16.0
1246;3 maatwerkvoorzieningen;Oudewater;1e halfjaar 2024;40.0;45.0;4.0;9.0
1247;3 maatwerkvoorzieningen;Overbetuwe;1e halfjaar 2024;205.0;250.0;4.0;12.0
1248;3 maatwerkvoorzieningen;Papendrecht;1e halfjaar 2024;200.0;220.0;6.0;15.0
1249;3 maatwerkvoorzieningen;Peel en Maas;1e halfjaar 2024;150.0;170.0;3.0;8.0
1250;3 maatwerkvoorzieningen;Pekela;1e halfjaar 2024;75.0;105.0;6.0;18.0
1251;3 maatwerkvoorzieningen;Pijnacker-Nootdorp;1e halfjaar 2024;190.0;210.0;3.0;9.0
1252;3 maatwerkvoorzieningen;Purmerend;1e halfjaar 2024;1615.0;1500.0;17.0;34.0
1253;3 maatwerkvoorzieningen;Putten;1e halfjaar 2024;100.0;110.0;4.0;11.0
1254;3 maatwerkvoorzieningen;Raalte;1e halfjaar 2024;265.0;285.0;7.0;17.0
1255;3 maatwerkvoorzieningen;Reimerswaal;1e halfjaar 2024;;;;
1256;3 maatwerkvoorzieningen;Renkum;1e halfjaar 2024;180.0;200.0;6.0;13.0
1257;3 maatwerkvoorzieningen;Renswoude;1e halfjaar 2024;20.0;25.0;4.0;11.0
1258;3 maatwerkvoorzieningen;Reusel-De Mierden;1e halfjaar 2024;60.0;60.0;4.0;10.0
1259;3 maatwerkvoorzieningen;Rheden;1e halfjaar 2024;220.0;250.0;5.0;11.0
1260;3 maatwerkvoorzieningen;Rhenen;1e halfjaar 2024;90.0;105.0;5.0;12.0
1261;3 maatwerkvoorzieningen;Ridderkerk;1e halfjaar 2024;335.0;385.0;7.0;18.0
1262;3 maatwerkvoorzieningen;Rijssen-Holten;1e halfjaar 2024;145.0;155.0;4.0;10.0
1263;3 maatwerkvoorzieningen;Rijswijk (ZH.);1e halfjaar 2024;425.0;460.0;7.0;16.0
1264;3 maatwerkvoorzieningen;Roerdalen;1e halfjaar 2024;115.0;125.0;5.0;12.0
1265;3 maatwerkvoorzieningen;Roermond;1e halfjaar 2024;400.0;425.0;7.0;14.0
1266;3 maatwerkvoorzieningen;De Ronde Venen;1e halfjaar 2024;170.0;200.0;4.0;10.0
1267;3 maatwerkvoorzieningen;Roosendaal;1e halfjaar 2024;455.0;570.0;6.0;15.0
1268;3 maatwerkvoorzieningen;Rotterdam;1e halfjaar 2024;5675.0;6110.0;8.0;17.0
1269;3 maatwerkvoorzieningen;Rozendaal;1e halfjaar 2024;;;;
1270;3 maatwerkvoorzieningen;Rucphen;1e halfjaar 2024;120.0;130.0;5.0;12.0
1271;3 maatwerkvoorzieningen;Schagen;1e halfjaar 2024;220.0;230.0;5.0;10.0
1272;3 maatwerkvoorzieningen;Scherpenzeel;1e halfjaar 2024;55.0;55.0;6.0;13.0
1273;3 maatwerkvoorzieningen;Schiedam;1e halfjaar 2024;1060.0;970.0;13.0;24.0
1274;3 maatwerkvoorzieningen;Schiermonnikoog;1e halfjaar 2024;;;;
1275;3 maatwerkvoorzieningen;Schouwen-Duiveland;1e halfjaar 2024;165.0;205.0;5.0;12.0
1276;3 maatwerkvoorzieningen;Simpelveld;1e halfjaar 2024;60.0;70.0;6.0;15.0
1277;3 maatwerkvoorzieningen;Sint-Michielsgestel;1e halfjaar 2024;140.0;150.0;5.0;12.0
1278;3 maatwerkvoorzieningen;Sittard-Geleen;1e halfjaar 2024;855.0;930.0;9.0;20.0
1279;3 maatwerkvoorzieningen;Sliedrecht;1e halfjaar 2024;195.0;215.0;7.0;18.0
1280;3 maatwerkvoorzieningen;Sluis;1e halfjaar 2024;185.0;210.0;8.0;18.0
1281;3 maatwerkvoorzieningen;Smallingerland;1e halfjaar 2024;560.0;575.0;10.0;21.0
1282;3 maatwerkvoorzieningen;Soest;1e halfjaar 2024;190.0;210.0;4.0;10.0
1283;3 maatwerkvoorzieningen;Someren;1e halfjaar 2024;85.0;95.0;4.0;11.0
1284;3 maatwerkvoorzieningen;Son en Breugel;1e halfjaar 2024;65.0;90.0;4.0;11.0
1285;3 maatwerkvoorzieningen;Stadskanaal;1e halfjaar 2024;440.0;480.0;14.0;31.0
1286;3 maatwerkvoorzieningen;Staphorst;1e halfjaar 2024;55.0;55.0;3.0;9.0
1287;3 maatwerkvoorzieningen;Stede Broec;1e halfjaar 2024;150.0;160.0;7.0;16.0
1288;3 maatwerkvoorzieningen;Steenbergen;1e halfjaar 2024;230.0;245.0;9.0;22.0
1289;3 maatwerkvoorzieningen;Steenwijkerland;1e halfjaar 2024;230.0;260.0;5.0;12.0
1290;3 maatwerkvoorzieningen;Stein (L.);1e halfjaar 2024;;;;
1291;3 maatwerkvoorzieningen;Stichtse Vecht;1e halfjaar 2024;;;;
1292;3 maatwerkvoorzieningen;Súdwest-Fryslân;1e halfjaar 2024;685.0;730.0;8.0;17.0
1293;3 maatwerkvoorzieningen;Terneuzen;1e halfjaar 2024;240.0;275.0;4.0;10.0
1294;3 maatwerkvoorzieningen;Terschelling;1e halfjaar 2024;30.0;30.0;6.0;12.0
1295;3 maatwerkvoorzieningen;Texel;1e halfjaar 2024;55.0;60.0;4.0;9.0
1296;3 maatwerkvoorzieningen;Teylingen;1e halfjaar 2024;165.0;165.0;4.0;10.0
1297;3 maatwerkvoorzieningen;Tholen;1e halfjaar 2024;25.0;30.0;1.0;3.0
1298;3 maatwerkvoorzieningen;Tiel;1e halfjaar 2024;310.0;340.0;7.0;17.0
1299;3 maatwerkvoorzieningen;Tilburg;1e halfjaar 2024;1360.0;1475.0;6.0;12.0
1300;3 maatwerkvoorzieningen;Tubbergen;1e halfjaar 2024;145.0;145.0;7.0;17.0
1301;3 maatwerkvoorzieningen;Twenterand;1e halfjaar 2024;90.0;115.0;3.0;8.0
1302;3 maatwerkvoorzieningen;Tynaarlo;1e halfjaar 2024;145.0;160.0;4.0;10.0
1303;3 maatwerkvoorzieningen;Tytsjerksteradiel;1e halfjaar 2024;75.0;85.0;2.0;6.0
1304;3 maatwerkvoorzieningen;Uitgeest;1e halfjaar 2024;55.0;50.0;4.0;9.0
1305;3 maatwerkvoorzieningen;Uithoorn;1e halfjaar 2024;225.0;210.0;7.0;15.0
1306;3 maatwerkvoorzieningen;Urk;1e halfjaar 2024;80.0;80.0;4.0;12.0
1307;3 maatwerkvoorzieningen;Utrecht (gemeente);1e halfjaar 2024;1885.0;1995.0;5.0;10.0
1308;3 maatwerkvoorzieningen;Utrechtse Heuvelrug;1e halfjaar 2024;245.0;280.0;5.0;12.0
1309;3 maatwerkvoorzieningen;Vaals;1e halfjaar 2024;;;;
1310;3 maatwerkvoorzieningen;Valkenburg aan de Geul;1e halfjaar 2024;145.0;155.0;9.0;18.0
1311;3 maatwerkvoorzieningen;Valkenswaard;1e halfjaar 2024;245.0;265.0;8.0;17.0
1312;3 maatwerkvoorzieningen;Veendam;1e halfjaar 2024;150.0;195.0;5.0;15.0
1313;3 maatwerkvoorzieningen;Veenendaal;1e halfjaar 2024;375.0;390.0;5.0;13.0
1314;3 maatwerkvoorzieningen;Veere;1e halfjaar 2024;55.0;50.0;2.0;5.0
1315;3 maatwerkvoorzieningen;Veldhoven;1e halfjaar 2024;335.0;370.0;7.0;17.0
1316;3 maatwerkvoorzieningen;Velsen;1e halfjaar 2024;365.0;415.0;5.0;13.0
1317;3 maatwerkvoorzieningen;Venlo;1e halfjaar 2024;755.0;830.0;7.0;16.0
1318;3 maatwerkvoorzieningen;Venray;1e halfjaar 2024;285.0;305.0;6.0;14.0
1319;3 maatwerkvoorzieningen;Vijfheerenlanden;1e halfjaar 2024;370.0;395.0;6.0;15.0
1320;3 maatwerkvoorzieningen;Vlaardingen;1e halfjaar 2024;1180.0;1065.0;15.0;29.0
1321;3 maatwerkvoorzieningen;Vlieland;1e halfjaar 2024;10.0;10.0;8.0;16.0
1322;3 maatwerkvoorzieningen;Vlissingen;1e halfjaar 2024;340.0;380.0;8.0;16.0
1323;3 maatwerkvoorzieningen;Voerendaal;1e halfjaar 2024;75.0;95.0;6.0;17.0
1324;3 maatwerkvoorzieningen;Voorne aan Zee;1e halfjaar 2024;485.0;565.0;7.0;16.0
1325;3 maatwerkvoorzieningen;Voorschoten;1e halfjaar 2024;130.0;135.0;5.0;11.0
1326;3 maatwerkvoorzieningen;Voorst;1e halfjaar 2024;125.0;145.0;5.0;13.0
1327;3 maatwerkvoorzieningen;Vught;1e halfjaar 2024;75.0;85.0;2.0;6.0
1328;3 maatwerkvoorzieningen;Waadhoeke;1e halfjaar 2024;260.0;295.0;6.0;14.0
1329;3 maatwerkvoorzieningen;Waalre;1e halfjaar 2024;100.0;120.0;6.0;15.0
1330;3 maatwerkvoorzieningen;Waalwijk;1e halfjaar 2024;285.0;320.0;6.0;13.0
1331;3 maatwerkvoorzieningen;Waddinxveen;1e halfjaar 2024;60.0;75.0;2.0;5.0
1332;3 maatwerkvoorzieningen;Wageningen;1e halfjaar 2024;235.0;270.0;6.0;10.0
1333;3 maatwerkvoorzieningen;Wassenaar;1e halfjaar 2024;105.0;115.0;4.0;9.0
1334;3 maatwerkvoorzieningen;Waterland;1e halfjaar 2024;125.0;135.0;7.0;17.0
1335;3 maatwerkvoorzieningen;Weert;1e halfjaar 2024;250.0;275.0;5.0;11.0
1336;3 maatwerkvoorzieningen;West Betuwe;1e halfjaar 2024;260.0;285.0;5.0;13.0
1337;3 maatwerkvoorzieningen;West Maas en Waal;1e halfjaar 2024;85.0;90.0;4.0;10.0
1338;3 maatwerkvoorzieningen;Westerkwartier;1e halfjaar 2024;305.0;375.0;5.0;13.0
1339;3 maatwerkvoorzieningen;Westerveld;1e halfjaar 2024;85.0;95.0;4.0;10.0
1340;3 maatwerkvoorzieningen;Westervoort;1e halfjaar 2024;70.0;70.0;4.0;10.0
1341;3 maatwerkvoorzieningen;Westerwolde;1e halfjaar 2024;315.0;325.0;12.0;27.0
1342;3 maatwerkvoorzieningen;Westland;1e halfjaar 2024;565.0;620.0;5.0;12.0
1343;3 maatwerkvoorzieningen;Weststellingwerf;1e halfjaar 2024;75.0;85.0;3.0;7.0
1344;3 maatwerkvoorzieningen;Wierden;1e halfjaar 2024;120.0;135.0;5.0;13.0
1345;3 maatwerkvoorzieningen;Wijchen;1e halfjaar 2024;275.0;300.0;7.0;16.0
1346;3 maatwerkvoorzieningen;Wijdemeren;1e halfjaar 2024;65.0;85.0;3.0;7.0
1347;3 maatwerkvoorzieningen;Wijk bij Duurstede;1e halfjaar 2024;;;;
1348;3 maatwerkvoorzieningen;Winterswijk;1e halfjaar 2024;120.0;135.0;4.0;10.0
1349;3 maatwerkvoorzieningen;Woensdrecht;1e halfjaar 2024;200.0;200.0;9.0;19.0
1350;3 maatwerkvoorzieningen;Woerden;1e halfjaar 2024;280.0;295.0;5.0;13.0
1351;3 maatwerkvoorzieningen;De Wolden;1e halfjaar 2024;95.0;100.0;4.0;9.0
1352;3 maatwerkvoorzieningen;Wormerland;1e halfjaar 2024;105.0;115.0;6.0;16.0
1353;3 maatwerkvoorzieningen;Woudenberg;1e halfjaar 2024;65.0;60.0;4.0;10.0
1354;3 maatwerkvoorzieningen;Zaanstad;1e halfjaar 2024;865.0;935.0;5.0;12.0
1355;3 maatwerkvoorzieningen;Zaltbommel;1e halfjaar 2024;160.0;180.0;5.0;14.0
1356;3 maatwerkvoorzieningen;Zandvoort;1e halfjaar 2024;135.0;150.0;8.0;16.0
1357;3 maatwerkvoorzieningen;Zeewolde;1e halfjaar 2024;100.0;110.0;4.0;10.0
1358;3 maatwerkvoorzieningen;Zeist;1e halfjaar 2024;430.0;450.0;6.0;14.0
1359;3 maatwerkvoorzieningen;Zevenaar;1e halfjaar 2024;;;;
1360;3 maatwerkvoorzieningen;Zoetermeer;1e halfjaar 2024;850.0;900.0;7.0;15.0
1361;3 maatwerkvoorzieningen;Zoeterwoude;1e halfjaar 2024;10.0;15.0;1.0;3.0
1362;3 maatwerkvoorzieningen;Zuidplas;1e halfjaar 2024;235.0;270.0;5.0;14.0
1363;3 maatwerkvoorzieningen;Zundert;1e halfjaar 2024;110.0;135.0;5.0;13.0
1364;3 maatwerkvoorzieningen;Zutphen;1e halfjaar 2024;415.0;415.0;8.0;17.0
1365;3 maatwerkvoorzieningen;Zwartewaterland;1e halfjaar 2024;105.0;120.0;5.0;13.0
1366;3 maatwerkvoorzieningen;Zwijndrecht;1e halfjaar 2024;370.0;390.0;8.0;19.0
1367;3 maatwerkvoorzieningen;Zwolle;1e halfjaar 2024;890.0;1015.0;7.0;16.0
1368;4 maatwerkvoorzieningen;Aa en Hunze;1e halfjaar 2024;50.0;65.0;2.0;5.0
1369;4 maatwerkvoorzieningen;Aalsmeer;1e halfjaar 2024;55.0;80.0;2.0;6.0
1370;4 maatwerkvoorzieningen;Aalten;1e halfjaar 2024;40.0;50.0;1.0;4.0
1371;4 maatwerkvoorzieningen;Achtkarspelen;1e halfjaar 2024;35.0;50.0;1.0;4.0
1372;4 maatwerkvoorzieningen;Alblasserdam;1e halfjaar 2024;45.0;50.0;2.0;6.0
1373;4 maatwerkvoorzieningen;Albrandswaard;1e halfjaar 2024;50.0;60.0;2.0;5.0
1374;4 maatwerkvoorzieningen;Alkmaar;1e halfjaar 2024;165.0;190.0;1.0;3.0
1375;4 maatwerkvoorzieningen;Almelo;1e halfjaar 2024;40.0;60.0;1.0;2.0
1376;4 maatwerkvoorzieningen;Almere;1e halfjaar 2024;195.0;235.0;1.0;2.0
1377;4 maatwerkvoorzieningen;Alphen aan den Rijn;1e halfjaar 2024;115.0;135.0;1.0;3.0
1378;4 maatwerkvoorzieningen;Alphen-Chaam;1e halfjaar 2024;15.0;20.0;2.0;5.0
1379;4 maatwerkvoorzieningen;Altena;1e halfjaar 2024;125.0;155.0;2.0;6.0
1380;4 maatwerkvoorzieningen;Ameland;1e halfjaar 2024;;;;
1381;4 maatwerkvoorzieningen;Amersfoort;1e halfjaar 2024;330.0;410.0;2.0;5.0
1382;4 maatwerkvoorzieningen;Amstelveen;1e halfjaar 2024;45.0;45.0;0.0;1.0
1383;4 maatwerkvoorzieningen;Amsterdam;1e halfjaar 2024;2140.0;2690.0;2.0;5.0
1384;4 maatwerkvoorzieningen;Apeldoorn;1e halfjaar 2024;425.0;515.0;3.0;6.0
1385;4 maatwerkvoorzieningen;Arnhem;1e halfjaar 2024;320.0;385.0;2.0;4.0
1386;4 maatwerkvoorzieningen;Assen;1e halfjaar 2024;215.0;260.0;3.0;8.0
1387;4 maatwerkvoorzieningen;Asten;1e halfjaar 2024;30.0;40.0;2.0;5.0
1388;4 maatwerkvoorzieningen;Baarle-Nassau;1e halfjaar 2024;10.0;15.0;1.0;5.0
1389;4 maatwerkvoorzieningen;Baarn;1e halfjaar 2024;40.0;60.0;2.0;5.0
1390;4 maatwerkvoorzieningen;Barendrecht;1e halfjaar 2024;95.0;125.0;2.0;6.0
1391;4 maatwerkvoorzieningen;Barneveld;1e halfjaar 2024;50.0;60.0;1.0;2.0
1392;4 maatwerkvoorzieningen;Beek (L.);1e halfjaar 2024;30.0;35.0;2.0;4.0
1393;4 maatwerkvoorzieningen;Beekdaelen;1e halfjaar 2024;110.0;120.0;3.0;7.0
1394;4 maatwerkvoorzieningen;Beesel;1e halfjaar 2024;20.0;35.0;2.0;5.0
1395;4 maatwerkvoorzieningen;Berg en Dal;1e halfjaar 2024;45.0;65.0;1.0;4.0
1396;4 maatwerkvoorzieningen;Bergeijk;1e halfjaar 2024;35.0;40.0;2.0;4.0
1397;4 maatwerkvoorzieningen;Bergen (L.);1e halfjaar 2024;25.0;35.0;2.0;6.0
1398;4 maatwerkvoorzieningen;Bergen (NH.);1e halfjaar 2024;45.0;65.0;2.0;4.0
1399;4 maatwerkvoorzieningen;Bergen op Zoom;1e halfjaar 2024;265.0;330.0;4.0;10.0
1400;4 maatwerkvoorzieningen;Berkelland;1e halfjaar 2024;70.0;90.0;2.0;4.0
1401;4 maatwerkvoorzieningen;Bernheze;1e halfjaar 2024;20.0;40.0;1.0;3.0
1402;4 maatwerkvoorzieningen;Best;1e halfjaar 2024;40.0;45.0;1.0;3.0
1403;4 maatwerkvoorzieningen;Beuningen;1e halfjaar 2024;60.0;65.0;2.0;6.0
1404;4 maatwerkvoorzieningen;Beverwijk;1e halfjaar 2024;60.0;80.0;1.0;4.0
1405;4 maatwerkvoorzieningen;De Bilt;1e halfjaar 2024;50.0;65.0;1.0;3.0
1406;4 maatwerkvoorzieningen;Bladel;1e halfjaar 2024;45.0;50.0;2.0;5.0
1407;4 maatwerkvoorzieningen;Blaricum;1e halfjaar 2024;10.0;15.0;1.0;3.0
1408;4 maatwerkvoorzieningen;Bloemendaal;1e halfjaar 2024;15.0;20.0;1.0;2.0
1409;4 maatwerkvoorzieningen;Bodegraven-Reeuwijk;1e halfjaar 2024;;;;
1410;4 maatwerkvoorzieningen;Boekel;1e halfjaar 2024;;10.0;;2.0
