ID;TypeMaatwerkvoorziening;RegioS;Perioden;WmoClienten_1;WmoClientenPer1000Inwoners_2
8281;Totaal exclusief verblijf en opvang;Meppel;2e halfjaar 2019;2480.0;74.0
8282;Totaal exclusief verblijf en opvang;Meppel;2019;2655.0;79.0
8283;Totaal exclusief verblijf en opvang;Meppel;1e halfjaar 2020;2470.0;73.0
8284;Totaal exclusief verblijf en opvang;Meppel;2e halfjaar 2020;2490.0;73.0
8285;Totaal exclusief verblijf en opvang;Meppel;2020;2665.0;79.0
8286;Totaal exclusief verblijf en opvang;Meppel;1e halfjaar 2021;2450.0;71.0
8287;Totaal exclusief verblijf en opvang;Meppel;2e halfjaar 2021;2515.0;73.0
8288;Totaal exclusief verblijf en opvang;Meppel;2021;2700.0;79.0
8289;Totaal exclusief verblijf en opvang;Meppel;1e halfjaar 2022;2485.0;71.0
8290;Totaal exclusief verblijf en opvang;Meppel;2e halfjaar 2022;2510.0;72.0
8291;Totaal exclusief verblijf en opvang;Meppel;2022;2680.0;77.0
8292;Totaal exclusief verblijf en opvang;Meppel;1e halfjaar 2023;2510.0;71.0
8293;Totaal exclusief verblijf en opvang;Meppel;2e halfjaar 2023;2545.0;72.0
8294;Totaal exclusief verblijf en opvang;Meppel;2023;2745.0;77.0
8295;Totaal exclusief verblijf en opvang;Middelburg (Z.);1e halfjaar 2019;3470.0;71.0
8296;Totaal exclusief verblijf en opvang;Middelburg (Z.);2e halfjaar 2019;3555.0;73.0
8297;Totaal exclusief verblijf en opvang;Middelburg (Z.);2019;3845.0;79.0
8298;Totaal exclusief verblijf en opvang;Middelburg (Z.);1e halfjaar 2020;3520.0;72.0
8299;Totaal exclusief verblijf en opvang;Middelburg (Z.);2e halfjaar 2020;3425.0;70.0
8300;Totaal exclusief verblijf en opvang;Middelburg (Z.);2020;3705.0;76.0
8301;Totaal exclusief verblijf en opvang;Middelburg (Z.);1e halfjaar 2021;3360.0;69.0
8302;Totaal exclusief verblijf en opvang;Middelburg (Z.);2e halfjaar 2021;3245.0;66.0
8303;Totaal exclusief verblijf en opvang;Middelburg (Z.);2021;3540.0;72.0
8304;Totaal exclusief verblijf en opvang;Middelburg (Z.);1e halfjaar 2022;3245.0;66.0
8305;Totaal exclusief verblijf en opvang;Middelburg (Z.);2e halfjaar 2022;3280.0;67.0
8306;Totaal exclusief verblijf en opvang;Middelburg (Z.);2022;3455.0;70.0
8307;Totaal exclusief verblijf en opvang;Middelburg (Z.);1e halfjaar 2023;3295.0;66.0
8308;Totaal exclusief verblijf en opvang;Middelburg (Z.);2e halfjaar 2023;3315.0;66.0
8309;Totaal exclusief verblijf en opvang;Middelburg (Z.);2023;3570.0;71.0
8310;Totaal exclusief verblijf en opvang;Midden-Delfland;1e halfjaar 2019;645.0;33.0
8311;Totaal exclusief verblijf en opvang;Midden-Delfland;2e halfjaar 2019;690.0;36.0
8312;Totaal exclusief verblijf en opvang;Midden-Delfland;2019;730.0;38.0
8313;Totaal exclusief verblijf en opvang;Midden-Delfland;1e halfjaar 2020;705.0;36.0
8314;Totaal exclusief verblijf en opvang;Midden-Delfland;2e halfjaar 2020;750.0;39.0
8315;Totaal exclusief verblijf en opvang;Midden-Delfland;2020;795.0;41.0
8316;Totaal exclusief verblijf en opvang;Midden-Delfland;1e halfjaar 2021;760.0;39.0
8317;Totaal exclusief verblijf en opvang;Midden-Delfland;2e halfjaar 2021;780.0;40.0
8318;Totaal exclusief verblijf en opvang;Midden-Delfland;2021;840.0;43.0
8319;Totaal exclusief verblijf en opvang;Midden-Delfland;1e halfjaar 2022;795.0;41.0
8320;Totaal exclusief verblijf en opvang;Midden-Delfland;2e halfjaar 2022;825.0;42.0
8321;Totaal exclusief verblijf en opvang;Midden-Delfland;2022;895.0;46.0
8322;Totaal exclusief verblijf en opvang;Midden-Delfland;1e halfjaar 2023;845.0;43.0
8323;Totaal exclusief verblijf en opvang;Midden-Delfland;2e halfjaar 2023;870.0;45.0
8324;Totaal exclusief verblijf en opvang;Midden-Delfland;2023;940.0;48.0
8325;Totaal exclusief verblijf en opvang;Midden-Drenthe;1e halfjaar 2019;1525.0;46.0
8326;Totaal exclusief verblijf en opvang;Midden-Drenthe;2e halfjaar 2019;1635.0;49.0
8327;Totaal exclusief verblijf en opvang;Midden-Drenthe;2019;1765.0;53.0
8328;Totaal exclusief verblijf en opvang;Midden-Drenthe;1e halfjaar 2020;1710.0;52.0
8329;Totaal exclusief verblijf en opvang;Midden-Drenthe;2e halfjaar 2020;1760.0;53.0
8330;Totaal exclusief verblijf en opvang;Midden-Drenthe;2020;1920.0;58.0
8331;Totaal exclusief verblijf en opvang;Midden-Drenthe;1e halfjaar 2021;1810.0;54.0
8332;Totaal exclusief verblijf en opvang;Midden-Drenthe;2e halfjaar 2021;1820.0;55.0
8333;Totaal exclusief verblijf en opvang;Midden-Drenthe;2021;1995.0;60.0
8334;Totaal exclusief verblijf en opvang;Midden-Drenthe;1e halfjaar 2022;1635.0;49.0
8335;Totaal exclusief verblijf en opvang;Midden-Drenthe;2e halfjaar 2022;1620.0;48.0
8336;Totaal exclusief verblijf en opvang;Midden-Drenthe;2022;1775.0;53.0
8337;Totaal exclusief verblijf en opvang;Midden-Drenthe;1e halfjaar 2023;1650.0;49.0
8338;Totaal exclusief verblijf en opvang;Midden-Drenthe;2e halfjaar 2023;1660.0;49.0
8339;Totaal exclusief verblijf en opvang;Midden-Drenthe;2023;1800.0;53.0
8340;Totaal exclusief verblijf en opvang;Midden-Groningen;1e halfjaar 2019;4540.0;75.0
8341;Totaal exclusief verblijf en opvang;Midden-Groningen;2e halfjaar 2019;4790.0;79.0
8342;Totaal exclusief verblijf en opvang;Midden-Groningen;2019;5010.0;82.0
8343;Totaal exclusief verblijf en opvang;Midden-Groningen;1e halfjaar 2020;4750.0;78.0
8344;Totaal exclusief verblijf en opvang;Midden-Groningen;2e halfjaar 2020;4795.0;79.0
8345;Totaal exclusief verblijf en opvang;Midden-Groningen;2020;5185.0;85.0
8346;Totaal exclusief verblijf en opvang;Midden-Groningen;1e halfjaar 2021;4920.0;81.0
8347;Totaal exclusief verblijf en opvang;Midden-Groningen;2e halfjaar 2021;4865.0;80.0
8348;Totaal exclusief verblijf en opvang;Midden-Groningen;2021;5295.0;87.0
8349;Totaal exclusief verblijf en opvang;Midden-Groningen;1e halfjaar 2022;4875.0;80.0
8350;Totaal exclusief verblijf en opvang;Midden-Groningen;2e halfjaar 2022;4835.0;79.0
8351;Totaal exclusief verblijf en opvang;Midden-Groningen;2022;5245.0;86.0
8352;Totaal exclusief verblijf en opvang;Midden-Groningen;1e halfjaar 2023;5020.0;82.0
8353;Totaal exclusief verblijf en opvang;Midden-Groningen;2e halfjaar 2023;5060.0;82.0
8354;Totaal exclusief verblijf en opvang;Midden-Groningen;2023;5385.0;87.0
8355;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;1e halfjaar 2019;490.0;45.0
8356;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;2e halfjaar 2019;505.0;46.0
8357;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;2019;540.0;50.0
8358;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;1e halfjaar 2020;500.0;46.0
8359;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;2e halfjaar 2020;510.0;47.0
8360;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;2020;550.0;50.0
8361;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;1e halfjaar 2021;495.0;45.0
8362;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;2e halfjaar 2021;500.0;45.0
8363;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;2021;565.0;51.0
8364;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;1e halfjaar 2022;;
8365;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;2e halfjaar 2022;;
8366;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;2022;;
8367;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;1e halfjaar 2023;;
8368;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;2e halfjaar 2023;;
8369;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;2023;;
8370;Totaal exclusief verblijf en opvang;Moerdijk;1e halfjaar 2019;2375.0;64.0
8371;Totaal exclusief verblijf en opvang;Moerdijk;2e halfjaar 2019;2435.0;66.0
8372;Totaal exclusief verblijf en opvang;Moerdijk;2019;2605.0;70.0
8373;Totaal exclusief verblijf en opvang;Moerdijk;1e halfjaar 2020;2400.0;65.0
8374;Totaal exclusief verblijf en opvang;Moerdijk;2e halfjaar 2020;2435.0;66.0
8375;Totaal exclusief verblijf en opvang;Moerdijk;2020;2600.0;70.0
8376;Totaal exclusief verblijf en opvang;Moerdijk;1e halfjaar 2021;2450.0;66.0
8377;Totaal exclusief verblijf en opvang;Moerdijk;2e halfjaar 2021;2440.0;66.0
8378;Totaal exclusief verblijf en opvang;Moerdijk;2021;2655.0;71.0
8379;Totaal exclusief verblijf en opvang;Moerdijk;1e halfjaar 2022;2470.0;66.0
8380;Totaal exclusief verblijf en opvang;Moerdijk;2e halfjaar 2022;2455.0;66.0
8381;Totaal exclusief verblijf en opvang;Moerdijk;2022;2635.0;71.0
8382;Totaal exclusief verblijf en opvang;Moerdijk;1e halfjaar 2023;2430.0;64.0
8383;Totaal exclusief verblijf en opvang;Moerdijk;2e halfjaar 2023;2440.0;65.0
8384;Totaal exclusief verblijf en opvang;Moerdijk;2023;2620.0;69.0
8385;Totaal exclusief verblijf en opvang;Molenlanden;1e halfjaar 2019;2545.0;58.0
8386;Totaal exclusief verblijf en opvang;Molenlanden;2e halfjaar 2019;2570.0;59.0
8387;Totaal exclusief verblijf en opvang;Molenlanden;2019;2735.0;62.0
8388;Totaal exclusief verblijf en opvang;Molenlanden;1e halfjaar 2020;2195.0;50.0
8389;Totaal exclusief verblijf en opvang;Molenlanden;2e halfjaar 2020;2220.0;51.0
8390;Totaal exclusief verblijf en opvang;Molenlanden;2020;2360.0;54.0
8391;Totaal exclusief verblijf en opvang;Molenlanden;1e halfjaar 2021;2190.0;50.0
8392;Totaal exclusief verblijf en opvang;Molenlanden;2e halfjaar 2021;2220.0;50.0
8393;Totaal exclusief verblijf en opvang;Molenlanden;2021;2380.0;54.0
8394;Totaal exclusief verblijf en opvang;Molenlanden;1e halfjaar 2022;2260.0;51.0
8395;Totaal exclusief verblijf en opvang;Molenlanden;2e halfjaar 2022;2295.0;51.0
8396;Totaal exclusief verblijf en opvang;Molenlanden;2022;2475.0;55.0
8397;Totaal exclusief verblijf en opvang;Molenlanden;1e halfjaar 2023;2275.0;50.0
8398;Totaal exclusief verblijf en opvang;Molenlanden;2e halfjaar 2023;2340.0;52.0
8399;Totaal exclusief verblijf en opvang;Molenlanden;2023;2505.0;55.0
8400;Totaal exclusief verblijf en opvang;Montferland;1e halfjaar 2019;1865.0;52.0
8401;Totaal exclusief verblijf en opvang;Montferland;2e halfjaar 2019;2175.0;60.0
8402;Totaal exclusief verblijf en opvang;Montferland;2019;2380.0;66.0
8403;Totaal exclusief verblijf en opvang;Montferland;1e halfjaar 2020;2220.0;62.0
8404;Totaal exclusief verblijf en opvang;Montferland;2e halfjaar 2020;2265.0;63.0
8405;Totaal exclusief verblijf en opvang;Montferland;2020;2460.0;68.0
8406;Totaal exclusief verblijf en opvang;Montferland;1e halfjaar 2021;2765.0;77.0
8407;Totaal exclusief verblijf en opvang;Montferland;2e halfjaar 2021;2815.0;78.0
8408;Totaal exclusief verblijf en opvang;Montferland;2021;3030.0;84.0
8409;Totaal exclusief verblijf en opvang;Montferland;1e halfjaar 2022;2785.0;77.0
8410;Totaal exclusief verblijf en opvang;Montferland;2e halfjaar 2022;2735.0;75.0
8411;Totaal exclusief verblijf en opvang;Montferland;2022;3040.0;84.0
8412;Totaal exclusief verblijf en opvang;Montferland;1e halfjaar 2023;2825.0;77.0
8413;Totaal exclusief verblijf en opvang;Montferland;2e halfjaar 2023;2855.0;77.0
8414;Totaal exclusief verblijf en opvang;Montferland;2023;3095.0;84.0
8415;Totaal exclusief verblijf en opvang;Montfoort;1e halfjaar 2019;395.0;28.0
8416;Totaal exclusief verblijf en opvang;Montfoort;2e halfjaar 2019;440.0;31.0
8417;Totaal exclusief verblijf en opvang;Montfoort;2019;470.0;34.0
8418;Totaal exclusief verblijf en opvang;Montfoort;1e halfjaar 2020;475.0;34.0
8419;Totaal exclusief verblijf en opvang;Montfoort;2e halfjaar 2020;;
8420;Totaal exclusief verblijf en opvang;Montfoort;2020;;
8421;Totaal exclusief verblijf en opvang;Montfoort;1e halfjaar 2021;480.0;35.0
8422;Totaal exclusief verblijf en opvang;Montfoort;2e halfjaar 2021;485.0;35.0
8423;Totaal exclusief verblijf en opvang;Montfoort;2021;530.0;38.0
8424;Totaal exclusief verblijf en opvang;Montfoort;1e halfjaar 2022;525.0;38.0
8425;Totaal exclusief verblijf en opvang;Montfoort;2e halfjaar 2022;515.0;37.0
8426;Totaal exclusief verblijf en opvang;Montfoort;2022;575.0;42.0
8427;Totaal exclusief verblijf en opvang;Montfoort;1e halfjaar 2023;535.0;38.0
8428;Totaal exclusief verblijf en opvang;Montfoort;2e halfjaar 2023;530.0;38.0
8429;Totaal exclusief verblijf en opvang;Montfoort;2023;585.0;42.0
8430;Totaal exclusief verblijf en opvang;Mook en Middelaar;1e halfjaar 2019;290.0;37.0
8431;Totaal exclusief verblijf en opvang;Mook en Middelaar;2e halfjaar 2019;315.0;40.0
8432;Totaal exclusief verblijf en opvang;Mook en Middelaar;2019;340.0;44.0
8433;Totaal exclusief verblijf en opvang;Mook en Middelaar;1e halfjaar 2020;335.0;43.0
8434;Totaal exclusief verblijf en opvang;Mook en Middelaar;2e halfjaar 2020;365.0;47.0
8435;Totaal exclusief verblijf en opvang;Mook en Middelaar;2020;390.0;50.0
8436;Totaal exclusief verblijf en opvang;Mook en Middelaar;1e halfjaar 2021;360.0;46.0
8437;Totaal exclusief verblijf en opvang;Mook en Middelaar;2e halfjaar 2021;375.0;47.0
8438;Totaal exclusief verblijf en opvang;Mook en Middelaar;2021;405.0;51.0
8439;Totaal exclusief verblijf en opvang;Mook en Middelaar;1e halfjaar 2022;390.0;49.0
8440;Totaal exclusief verblijf en opvang;Mook en Middelaar;2e halfjaar 2022;420.0;53.0
8441;Totaal exclusief verblijf en opvang;Mook en Middelaar;2022;460.0;58.0
8442;Totaal exclusief verblijf en opvang;Mook en Middelaar;1e halfjaar 2023;430.0;53.0
8443;Totaal exclusief verblijf en opvang;Mook en Middelaar;2e halfjaar 2023;445.0;55.0
8444;Totaal exclusief verblijf en opvang;Mook en Middelaar;2023;480.0;60.0
8445;Totaal exclusief verblijf en opvang;Neder-Betuwe;1e halfjaar 2019;1090.0;45.0
8446;Totaal exclusief verblijf en opvang;Neder-Betuwe;2e halfjaar 2019;1145.0;48.0
8447;Totaal exclusief verblijf en opvang;Neder-Betuwe;2019;1220.0;51.0
8448;Totaal exclusief verblijf en opvang;Neder-Betuwe;1e halfjaar 2020;1280.0;53.0
8449;Totaal exclusief verblijf en opvang;Neder-Betuwe;2e halfjaar 2020;1285.0;53.0
8450;Totaal exclusief verblijf en opvang;Neder-Betuwe;2020;1375.0;56.0
8451;Totaal exclusief verblijf en opvang;Neder-Betuwe;1e halfjaar 2021;1270.0;52.0
8452;Totaal exclusief verblijf en opvang;Neder-Betuwe;2e halfjaar 2021;1305.0;53.0
8453;Totaal exclusief verblijf en opvang;Neder-Betuwe;2021;1385.0;56.0
8454;Totaal exclusief verblijf en opvang;Neder-Betuwe;1e halfjaar 2022;1260.0;50.0
8455;Totaal exclusief verblijf en opvang;Neder-Betuwe;2e halfjaar 2022;1320.0;53.0
8456;Totaal exclusief verblijf en opvang;Neder-Betuwe;2022;1395.0;56.0
8457;Totaal exclusief verblijf en opvang;Neder-Betuwe;1e halfjaar 2023;1300.0;51.0
8458;Totaal exclusief verblijf en opvang;Neder-Betuwe;2e halfjaar 2023;1315.0;52.0
8459;Totaal exclusief verblijf en opvang;Neder-Betuwe;2023;1410.0;55.0
8460;Totaal exclusief verblijf en opvang;Nederweert;1e halfjaar 2019;825.0;49.0
8461;Totaal exclusief verblijf en opvang;Nederweert;2e halfjaar 2019;855.0;50.0
8462;Totaal exclusief verblijf en opvang;Nederweert;2019;935.0;55.0
8463;Totaal exclusief verblijf en opvang;Nederweert;1e halfjaar 2020;885.0;52.0
8464;Totaal exclusief verblijf en opvang;Nederweert;2e halfjaar 2020;885.0;52.0
8465;Totaal exclusief verblijf en opvang;Nederweert;2020;965.0;57.0
8466;Totaal exclusief verblijf en opvang;Nederweert;1e halfjaar 2021;905.0;53.0
8467;Totaal exclusief verblijf en opvang;Nederweert;2e halfjaar 2021;935.0;54.0
8468;Totaal exclusief verblijf en opvang;Nederweert;2021;1010.0;59.0
8469;Totaal exclusief verblijf en opvang;Nederweert;1e halfjaar 2022;945.0;55.0
8470;Totaal exclusief verblijf en opvang;Nederweert;2e halfjaar 2022;955.0;55.0
8471;Totaal exclusief verblijf en opvang;Nederweert;2022;1040.0;60.0
8472;Totaal exclusief verblijf en opvang;Nederweert;1e halfjaar 2023;955.0;55.0
8473;Totaal exclusief verblijf en opvang;Nederweert;2e halfjaar 2023;915.0;52.0
8474;Totaal exclusief verblijf en opvang;Nederweert;2023;1015.0;58.0
8475;Totaal exclusief verblijf en opvang;Nieuwegein;1e halfjaar 2019;3570.0;57.0
8476;Totaal exclusief verblijf en opvang;Nieuwegein;2e halfjaar 2019;;
8477;Totaal exclusief verblijf en opvang;Nieuwegein;2019;;
8478;Totaal exclusief verblijf en opvang;Nieuwegein;1e halfjaar 2020;;
8479;Totaal exclusief verblijf en opvang;Nieuwegein;2e halfjaar 2020;;
8480;Totaal exclusief verblijf en opvang;Nieuwegein;2020;;
8481;Totaal exclusief verblijf en opvang;Nieuwegein;1e halfjaar 2021;3030.0;47.0
8482;Totaal exclusief verblijf en opvang;Nieuwegein;2e halfjaar 2021;3090.0;48.0
8483;Totaal exclusief verblijf en opvang;Nieuwegein;2021;3380.0;53.0
8484;Totaal exclusief verblijf en opvang;Nieuwegein;1e halfjaar 2022;3060.0;47.0
8485;Totaal exclusief verblijf en opvang;Nieuwegein;2e halfjaar 2022;3115.0;48.0
8486;Totaal exclusief verblijf en opvang;Nieuwegein;2022;3400.0;53.0
8487;Totaal exclusief verblijf en opvang;Nieuwegein;1e halfjaar 2023;3135.0;48.0
8488;Totaal exclusief verblijf en opvang;Nieuwegein;2e halfjaar 2023;3230.0;49.0
8489;Totaal exclusief verblijf en opvang;Nieuwegein;2023;3485.0;53.0
8490;Totaal exclusief verblijf en opvang;Nieuwkoop;1e halfjaar 2019;;
8491;Totaal exclusief verblijf en opvang;Nieuwkoop;2e halfjaar 2019;;
8492;Totaal exclusief verblijf en opvang;Nieuwkoop;2019;;
8493;Totaal exclusief verblijf en opvang;Nieuwkoop;1e halfjaar 2020;1585.0;55.0
8494;Totaal exclusief verblijf en opvang;Nieuwkoop;2e halfjaar 2020;1585.0;55.0
8495;Totaal exclusief verblijf en opvang;Nieuwkoop;2020;1675.0;58.0
8496;Totaal exclusief verblijf en opvang;Nieuwkoop;1e halfjaar 2021;1575.0;54.0
8497;Totaal exclusief verblijf en opvang;Nieuwkoop;2e halfjaar 2021;1590.0;55.0
8498;Totaal exclusief verblijf en opvang;Nieuwkoop;2021;1685.0;58.0
8499;Totaal exclusief verblijf en opvang;Nieuwkoop;1e halfjaar 2022;1570.0;54.0
8500;Totaal exclusief verblijf en opvang;Nieuwkoop;2e halfjaar 2022;1580.0;54.0
8501;Totaal exclusief verblijf en opvang;Nieuwkoop;2022;1685.0;58.0
8502;Totaal exclusief verblijf en opvang;Nieuwkoop;1e halfjaar 2023;1525.0;52.0
8503;Totaal exclusief verblijf en opvang;Nieuwkoop;2e halfjaar 2023;1525.0;52.0
8504;Totaal exclusief verblijf en opvang;Nieuwkoop;2023;1640.0;56.0
8505;Totaal exclusief verblijf en opvang;Nijkerk;1e halfjaar 2019;2350.0;55.0
8506;Totaal exclusief verblijf en opvang;Nijkerk;2e halfjaar 2019;2400.0;56.0
8507;Totaal exclusief verblijf en opvang;Nijkerk;2019;2520.0;59.0
8508;Totaal exclusief verblijf en opvang;Nijkerk;1e halfjaar 2020;1940.0;45.0
8509;Totaal exclusief verblijf en opvang;Nijkerk;2e halfjaar 2020;2080.0;48.0
8510;Totaal exclusief verblijf en opvang;Nijkerk;2020;2205.0;51.0
8511;Totaal exclusief verblijf en opvang;Nijkerk;1e halfjaar 2021;2105.0;48.0
8512;Totaal exclusief verblijf en opvang;Nijkerk;2e halfjaar 2021;2100.0;48.0
8513;Totaal exclusief verblijf en opvang;Nijkerk;2021;2290.0;53.0
8514;Totaal exclusief verblijf en opvang;Nijkerk;1e halfjaar 2022;2225.0;50.0
8515;Totaal exclusief verblijf en opvang;Nijkerk;2e halfjaar 2022;2350.0;53.0
8516;Totaal exclusief verblijf en opvang;Nijkerk;2022;2485.0;56.0
8517;Totaal exclusief verblijf en opvang;Nijkerk;1e halfjaar 2023;2345.0;52.0
8518;Totaal exclusief verblijf en opvang;Nijkerk;2e halfjaar 2023;2430.0;54.0
8519;Totaal exclusief verblijf en opvang;Nijkerk;2023;2585.0;57.0
8520;Totaal exclusief verblijf en opvang;Nijmegen;1e halfjaar 2019;10330.0;58.0
8521;Totaal exclusief verblijf en opvang;Nijmegen;2e halfjaar 2019;10660.0;60.0
8522;Totaal exclusief verblijf en opvang;Nijmegen;2019;11395.0;64.0
8523;Totaal exclusief verblijf en opvang;Nijmegen;1e halfjaar 2020;10840.0;61.0
8524;Totaal exclusief verblijf en opvang;Nijmegen;2e halfjaar 2020;10990.0;62.0
8525;Totaal exclusief verblijf en opvang;Nijmegen;2020;11965.0;67.0
8526;Totaal exclusief verblijf en opvang;Nijmegen;1e halfjaar 2021;11045.0;62.0
8527;Totaal exclusief verblijf en opvang;Nijmegen;2e halfjaar 2021;11305.0;64.0
8528;Totaal exclusief verblijf en opvang;Nijmegen;2021;12160.0;69.0
8529;Totaal exclusief verblijf en opvang;Nijmegen;1e halfjaar 2022;11190.0;62.0
8530;Totaal exclusief verblijf en opvang;Nijmegen;2e halfjaar 2022;11130.0;62.0
8531;Totaal exclusief verblijf en opvang;Nijmegen;2022;12290.0;69.0
8532;Totaal exclusief verblijf en opvang;Nijmegen;1e halfjaar 2023;11095.0;61.0
8533;Totaal exclusief verblijf en opvang;Nijmegen;2e halfjaar 2023;10995.0;60.0
8534;Totaal exclusief verblijf en opvang;Nijmegen;2023;11960.0;66.0
8535;Totaal exclusief verblijf en opvang;Nissewaard;1e halfjaar 2019;6865.0;81.0
8536;Totaal exclusief verblijf en opvang;Nissewaard;2e halfjaar 2019;6990.0;82.0
8537;Totaal exclusief verblijf en opvang;Nissewaard;2019;7365.0;87.0
8538;Totaal exclusief verblijf en opvang;Nissewaard;1e halfjaar 2020;7125.0;84.0
8539;Totaal exclusief verblijf en opvang;Nissewaard;2e halfjaar 2020;7075.0;83.0
8540;Totaal exclusief verblijf en opvang;Nissewaard;2020;7465.0;88.0
8541;Totaal exclusief verblijf en opvang;Nissewaard;1e halfjaar 2021;7045.0;82.0
8542;Totaal exclusief verblijf en opvang;Nissewaard;2e halfjaar 2021;7070.0;83.0
8543;Totaal exclusief verblijf en opvang;Nissewaard;2021;7490.0;88.0
8544;Totaal exclusief verblijf en opvang;Nissewaard;1e halfjaar 2022;7185.0;83.0
8545;Totaal exclusief verblijf en opvang;Nissewaard;2e halfjaar 2022;7205.0;83.0
8546;Totaal exclusief verblijf en opvang;Nissewaard;2022;7625.0;88.0
8547;Totaal exclusief verblijf en opvang;Nissewaard;1e halfjaar 2023;7190.0;83.0
8548;Totaal exclusief verblijf en opvang;Nissewaard;2e halfjaar 2023;7360.0;85.0
8549;Totaal exclusief verblijf en opvang;Nissewaard;2023;7805.0;90.0
8550;Totaal exclusief verblijf en opvang;Noardeast-Fryslân;1e halfjaar 2019;2860.0;63.0
8551;Totaal exclusief verblijf en opvang;Noardeast-Fryslân;2e halfjaar 2019;3040.0;67.0
8552;Totaal exclusief verblijf en opvang;Noardeast-Fryslân;2019;3195.0;71.0
8553;Totaal exclusief verblijf en opvang;Noardeast-Fryslân;1e halfjaar 2020;3075.0;68.0
8554;Totaal exclusief verblijf en opvang;Noardeast-Fryslân;2e halfjaar 2020;3130.0;69.0
8555;Totaal exclusief verblijf en opvang;Noardeast-Fryslân;2020;3345.0;74.0
8556;Totaal exclusief verblijf en opvang;Noardeast-Fryslân;1e halfjaar 2021;3180.0;70.0
8557;Totaal exclusief verblijf en opvang;Noardeast-Fryslân;2e halfjaar 2021;3235.0;71.0
8558;Totaal exclusief verblijf en opvang;Noardeast-Fryslân;2021;3490.0;77.0
8559;Totaal exclusief verblijf en opvang;Noardeast-Fryslân;1e halfjaar 2022;3210.0;70.0
8560;Totaal exclusief verblijf en opvang;Noardeast-Fryslân;2e halfjaar 2022;3165.0;69.0
8561;Totaal exclusief verblijf en opvang;Noardeast-Fryslân;2022;3415.0;75.0
8562;Totaal exclusief verblijf en opvang;Noardeast-Fryslân;1e halfjaar 2023;3235.0;71.0
8563;Totaal exclusief verblijf en opvang;Noardeast-Fryslân;2e halfjaar 2023;3250.0;71.0
8564;Totaal exclusief verblijf en opvang;Noardeast-Fryslân;2023;3460.0;76.0
8565;Totaal exclusief verblijf en opvang;Noord-Beveland;1e halfjaar 2019;585.0;80.0
8566;Totaal exclusief verblijf en opvang;Noord-Beveland;2e halfjaar 2019;600.0;82.0
8567;Totaal exclusief verblijf en opvang;Noord-Beveland;2019;625.0;86.0
8568;Totaal exclusief verblijf en opvang;Noord-Beveland;1e halfjaar 2020;595.0;80.0
8569;Totaal exclusief verblijf en opvang;Noord-Beveland;2e halfjaar 2020;625.0;85.0
8570;Totaal exclusief verblijf en opvang;Noord-Beveland;2020;660.0;89.0
8571;Totaal exclusief verblijf en opvang;Noord-Beveland;1e halfjaar 2021;620.0;82.0
8572;Totaal exclusief verblijf en opvang;Noord-Beveland;2e halfjaar 2021;605.0;80.0
8573;Totaal exclusief verblijf en opvang;Noord-Beveland;2021;660.0;87.0
8574;Totaal exclusief verblijf en opvang;Noord-Beveland;1e halfjaar 2022;590.0;77.0
8575;Totaal exclusief verblijf en opvang;Noord-Beveland;2e halfjaar 2022;630.0;82.0
8576;Totaal exclusief verblijf en opvang;Noord-Beveland;2022;670.0;87.0
8577;Totaal exclusief verblijf en opvang;Noord-Beveland;1e halfjaar 2023;650.0;83.0
8578;Totaal exclusief verblijf en opvang;Noord-Beveland;2e halfjaar 2023;670.0;85.0
8579;Totaal exclusief verblijf en opvang;Noord-Beveland;2023;720.0;92.0
8580;Totaal exclusief verblijf en opvang;Noordenveld;1e halfjaar 2019;1825.0;58.0
8581;Totaal exclusief verblijf en opvang;Noordenveld;2e halfjaar 2019;;
8582;Totaal exclusief verblijf en opvang;Noordenveld;2019;;
8583;Totaal exclusief verblijf en opvang;Noordenveld;1e halfjaar 2020;;
8584;Totaal exclusief verblijf en opvang;Noordenveld;2e halfjaar 2020;1890.0;60.0
8585;Totaal exclusief verblijf en opvang;Noordenveld;2020;;
8586;Totaal exclusief verblijf en opvang;Noordenveld;1e halfjaar 2021;1930.0;62.0
8587;Totaal exclusief verblijf en opvang;Noordenveld;2e halfjaar 2021;;
8588;Totaal exclusief verblijf en opvang;Noordenveld;2021;;
8589;Totaal exclusief verblijf en opvang;Noordenveld;1e halfjaar 2022;1910.0;61.0
8590;Totaal exclusief verblijf en opvang;Noordenveld;2e halfjaar 2022;1990.0;64.0
8591;Totaal exclusief verblijf en opvang;Noordenveld;2022;2150.0;69.0
