ID;Geslacht;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;TotaalWerkzaamOpWoonadres_2;Thuiswerkers_3;WerkzaamInEigenWoning_4;WerkzaamMetThuisAlsUitvalsbasis_5;WerkzaamInAparteRuimteOfGrondstuk_6;VastWerkadres_7;GeenVastWerkadres_8;LiggingWerkadresOnbekend_9;k_0Tot8Kilometer_10;k_8Tot18Kilometer_11;k_18Tot32Kilometer_12;k_32KilometerEnMeer_13;ReisafstandOnbekend_14;Auto_15;Fiets_16;BusTramMetro_17;Trein_18;TeVoet_19;OverigVervoermiddel_20;OnbekendVervoermiddel_21
804;Vrouwen;53500;2001 na revisie;834.0;28.0;;;;;742.0;39.0;25.0;326.0;194.0;130.0;79.0;105.0;444.0;178.0;50.0;38.0;23.0;16.0;85.0
805;Vrouwen;53500;2002;815.0;30.0;;;;;716.0;46.0;23.0;319.0;180.0;124.0;77.0;116.0;423.0;173.0;52.0;41.0;22.0;12.0;93.0
806;Vrouwen;53500;2003;811.0;26.0;;;;;725.0;40.0;20.0;322.0;184.0;118.0;83.0;103.0;418.0;183.0;42.0;45.0;27.0;11.0;85.0
807;Vrouwen;53500;2004;795.0;26.0;;;;;708.0;35.0;26.0;312.0;174.0;119.0;85.0;104.0;413.0;171.0;45.0;48.0;23.0;13.0;81.0
808;Vrouwen;53500;2005;776.0;26.0;;;;;682.0;43.0;25.0;275.0;175.0;126.0;83.0;119.0;402.0;161.0;45.0;44.0;21.0;9.0;94.0
809;Vrouwen;53500;2006;778.0;24.0;;;;;683.0;46.0;24.0;282.0;166.0;119.0;89.0;122.0;392.0;168.0;38.0;55.0;19.0;12.0;93.0
810;Vrouwen;53500;2007;778.0;23.0;;;;;684.0;43.0;29.0;269.0;165.0;120.0;96.0;129.0;393.0;176.0;38.0;50.0;18.0;9.0;94.0
811;Vrouwen;53500;2008;789.0;63.0;55.0;16.0;39.0;8.0;682.0;44.0;;268.0;164.0;120.0;78.0;158.0;377.0;161.0;45.0;47.0;22.0;10.0;127.0
812;Vrouwen;53500;2009;783.0;61.0;56.0;16.0;40.0;5.0;681.0;41.0;;259.0;164.0;121.0;84.0;155.0;374.0;162.0;43.0;50.0;21.0;11.0;122.0
813;Vrouwen;53500;2010;785.0;61.0;53.0;16.0;37.0;7.0;678.0;46.0;;;;;;;;;;;;;
814;Vrouwen;53500;2011;779.0;65.0;61.0;22.0;38.0;4.0;677.0;37.0;;;;;;;;;;;;;
815;Vrouwen;53500;2012;779.0;73.0;70.0;23.0;47.0;3.0;665.0;41.0;;;;;;;;;;;;;
816;Vrouwen;53500;2013;767.0;74.0;70.0;21.0;50.0;4.0;649.0;43.0;;;;;;;;;;;;;
817;Vrouwen;53700;1996;608.0;45.0;;;;;500.0;39.0;24.0;256.0;129.0;68.0;48.0;107.0;268.0;158.0;34.0;22.0;20.0;11.0;95.0
818;Vrouwen;53700;1997;641.0;44.0;;;;;531.0;43.0;23.0;275.0;137.0;70.0;50.0;109.0;275.0;177.0;34.0;27.0;22.0;9.0;97.0
819;Vrouwen;53700;1998;688.0;49.0;;;;;573.0;41.0;25.0;293.0;146.0;86.0;49.0;115.0;312.0;178.0;38.0;25.0;18.0;13.0;104.0
820;Vrouwen;53700;1999;725.0;53.0;;;;;605.0;37.0;30.0;322.0;149.0;86.0;55.0;114.0;324.0;198.0;36.0;26.0;24.0;13.0;103.0
821;Vrouwen;53700;2000;767.0;49.0;;;;;641.0;47.0;31.0;343.0;167.0;87.0;50.0;121.0;350.0;200.0;37.0;31.0;26.0;13.0;110.0
822;Vrouwen;53700;2001 voor revisie;801.0;50.0;;;;;670.0;51.0;30.0;344.0;174.0;100.0;55.0;128.0;376.0;203.0;40.0;30.0;21.0;16.0;115.0
823;Vrouwen;53700;2001 na revisie;786.0;52.0;;;;;654.0;50.0;30.0;339.0;170.0;94.0;53.0;130.0;363.0;201.0;38.0;29.0;21.0;17.0;117.0
824;Vrouwen;53700;2002;815.0;58.0;;;;;674.0;57.0;26.0;348.0;165.0;97.0;51.0;154.0;376.0;200.0;40.0;26.0;22.0;18.0;132.0
825;Vrouwen;53700;2003;817.0;54.0;;;;;683.0;53.0;26.0;347.0;180.0;96.0;55.0;139.0;386.0;203.0;37.0;30.0;22.0;13.0;126.0
826;Vrouwen;53700;2004;826.0;58.0;;;;;693.0;52.0;22.0;341.0;175.0;102.0;59.0;150.0;391.0;205.0;36.0;27.0;22.0;14.0;131.0
827;Vrouwen;53700;2005;847.0;59.0;;;;;708.0;56.0;24.0;324.0;190.0;108.0;66.0;159.0;406.0;194.0;37.0;33.0;20.0;15.0;141.0
828;Vrouwen;53700;2006;877.0;59.0;;;;;730.0;60.0;29.0;335.0;185.0;118.0;72.0;167.0;427.0;204.0;36.0;34.0;22.0;12.0;142.0
829;Vrouwen;53700;2007;909.0;61.0;;;;;753.0;62.0;33.0;343.0;191.0;124.0;75.0;176.0;441.0;200.0;37.0;35.0;27.0;15.0;153.0
830;Vrouwen;53700;2008;925.0;117.0;92.0;35.0;56.0;25.0;753.0;55.0;;336.0;185.0;119.0;65.0;220.0;435.0;190.0;35.0;36.0;22.0;15.0;192.0
831;Vrouwen;53700;2009;921.0;116.0;91.0;36.0;56.0;25.0;755.0;50.0;;312.0;178.0;134.0;74.0;223.0;427.0;193.0;32.0;37.0;20.0;17.0;194.0
832;Vrouwen;53700;2010;897.0;117.0;94.0;37.0;57.0;23.0;727.0;52.0;;;;;;;;;;;;;
833;Vrouwen;53700;2011;872.0;107.0;86.0;36.0;49.0;22.0;716.0;47.0;;;;;;;;;;;;;
834;Vrouwen;53700;2012;854.0;117.0;98.0;43.0;55.0;19.0;691.0;46.0;;;;;;;;;;;;;
835;Vrouwen;53700;2013;836.0;115.0;101.0;43.0;59.0;14.0;675.0;45.0;;;;;;;;;;;;;
836;Vrouwen;53800;1996;439.0;45.0;;;;;347.0;36.0;12.0;192.0;88.0;40.0;25.0;94.0;180.0;111.0;25.0;12.0;18.0;7.0;85.0
837;Vrouwen;53800;1997;484.0;57.0;;;;;374.0;37.0;16.0;210.0;89.0;48.0;26.0;110.0;189.0;127.0;25.0;15.0;21.0;6.0;100.0
838;Vrouwen;53800;1998;521.0;49.0;;;;;416.0;40.0;16.0;232.0;100.0;54.0;29.0;106.0;214.0;139.0;29.0;17.0;19.0;7.0;96.0
839;Vrouwen;53800;1999;552.0;48.0;;;;;451.0;37.0;16.0;251.0;113.0;54.0;29.0;105.0;225.0;147.0;38.0;17.0;22.0;9.0;94.0
840;Vrouwen;53800;2000;589.0;62.0;;;;;468.0;36.0;23.0;281.0;107.0;56.0;32.0;114.0;234.0;165.0;32.0;20.0;23.0;8.0;107.0
841;Vrouwen;53800;2001 voor revisie;621.0;52.0;;;;;500.0;47.0;23.0;290.0;117.0;65.0;30.0;119.0;252.0;171.0;34.0;20.0;24.0;12.0;107.0
842;Vrouwen;53800;2001 na revisie;589.0;56.0;;;;;466.0;46.0;22.0;275.0;108.0;58.0;28.0;121.0;233.0;162.0;31.0;19.0;23.0;12.0;109.0
843;Vrouwen;53800;2002;625.0;52.0;;;;;510.0;44.0;19.0;301.0;125.0;56.0;28.0;115.0;249.0;187.0;33.0;17.0;23.0;12.0;103.0
844;Vrouwen;53800;2003;651.0;56.0;;;;;522.0;55.0;19.0;302.0;123.0;58.0;33.0;135.0;247.0;193.0;35.0;19.0;26.0;9.0;123.0
845;Vrouwen;53800;2004;663.0;53.0;;;;;541.0;52.0;17.0;298.0;135.0;71.0;31.0;127.0;271.0;183.0;34.0;18.0;27.0;15.0;114.0
846;Vrouwen;53800;2005;683.0;52.0;;;;;559.0;53.0;19.0;300.0;144.0;72.0;39.0;129.0;278.0;197.0;28.0;27.0;26.0;13.0;114.0
847;Vrouwen;53800;2006;716.0;56.0;;;;;583.0;57.0;19.0;313.0;146.0;77.0;39.0;140.0;298.0;202.0;31.0;26.0;23.0;13.0;124.0
848;Vrouwen;53800;2007;759.0;54.0;;;;;622.0;62.0;21.0;323.0;155.0;85.0;46.0;149.0;320.0;213.0;32.0;23.0;27.0;15.0;129.0
849;Vrouwen;53800;2008;800.0;104.0;74.0;28.0;46.0;30.0;633.0;62.0;;319.0;160.0;86.0;42.0;193.0;321.0;210.0;33.0;24.0;24.0;15.0;173.0
850;Vrouwen;53800;2009;815.0;106.0;77.0;30.0;47.0;29.0;640.0;69.0;;324.0;161.0;79.0;45.0;206.0;324.0;214.0;32.0;23.0;24.0;14.0;183.0
851;Vrouwen;53800;2010;847.0;116.0;86.0;32.0;54.0;30.0;668.0;63.0;;;;;;;;;;;;;
852;Vrouwen;53800;2011;862.0;118.0;89.0;37.0;53.0;28.0;683.0;60.0;;;;;;;;;;;;;
853;Vrouwen;53800;2012;869.0;120.0;91.0;39.0;52.0;29.0;685.0;63.0;;;;;;;;;;;;;
854;Vrouwen;53800;2013;866.0;116.0;94.0;39.0;55.0;22.0;683.0;67.0;;;;;;;;;;;;;
855;Vrouwen;53900;1996;101.0;20.0;;;;;72.0;8.0;2.0;42.0;16.0;7.0;4.0;32.0;36.0;23.0;5.0;3.0;5.0;;28.0
856;Vrouwen;53900;1997;110.0;21.0;;;;;78.0;8.0;3.0;47.0;16.0;8.0;6.0;34.0;37.0;26.0;6.0;3.0;5.0;;32.0
857;Vrouwen;53900;1998;115.0;19.0;;;;;86.0;7.0;3.0;50.0;19.0;12.0;4.0;30.0;40.0;27.0;8.0;4.0;8.0;;28.0
858;Vrouwen;53900;1999;134.0;19.0;;;;;102.0;8.0;4.0;63.0;21.0;11.0;7.0;32.0;57.0;31.0;5.0;3.0;7.0;;29.0
859;Vrouwen;53900;2000;157.0;26.0;;;;;116.0;11.0;4.0;71.0;23.0;16.0;7.0;41.0;56.0;39.0;10.0;3.0;8.0;2.0;39.0
860;Vrouwen;53900;2001 voor revisie;169.0;23.0;;;;;127.0;13.0;6.0;71.0;34.0;14.0;10.0;41.0;65.0;37.0;11.0;5.0;8.0;4.0;38.0
861;Vrouwen;53900;2001 na revisie;152.0;23.0;;;;;111.0;12.0;5.0;64.0;30.0;12.0;7.0;39.0;56.0;34.0;10.0;4.0;7.0;3.0;37.0
862;Vrouwen;53900;2002;182.0;30.0;;;;;135.0;13.0;5.0;78.0;31.0;15.0;10.0;48.0;69.0;42.0;12.0;6.0;6.0;4.0;44.0
863;Vrouwen;53900;2003;201.0;31.0;;;;;149.0;15.0;6.0;89.0;34.0;17.0;8.0;52.0;77.0;47.0;10.0;5.0;10.0;3.0;49.0
864;Vrouwen;53900;2004;235.0;37.0;;;;;173.0;19.0;6.0;97.0;44.0;20.0;11.0;64.0;84.0;58.0;12.0;7.0;11.0;3.0;59.0
865;Vrouwen;53900;2005;252.0;37.0;;;;;189.0;21.0;6.0;107.0;43.0;24.0;11.0;67.0;89.0;66.0;12.0;7.0;11.0;4.0;63.0
866;Vrouwen;53900;2006;274.0;33.0;;;;;210.0;25.0;7.0;117.0;47.0;25.0;16.0;70.0;102.0;75.0;13.0;10.0;8.0;4.0;63.0
867;Vrouwen;53900;2007;305.0;36.0;;;;;235.0;27.0;7.0;130.0;59.0;26.0;17.0;74.0;112.0;83.0;16.0;10.0;12.0;6.0;67.0
868;Vrouwen;53900;2008;336.0;60.0;39.0;22.0;18.0;21.0;251.0;25.0;;136.0;59.0;31.0;16.0;94.0;124.0;83.0;14.0;11.0;11.0;6.0;87.0
869;Vrouwen;53900;2009;369.0;60.0;40.0;20.0;20.0;21.0;284.0;25.0;;148.0;69.0;36.0;19.0;97.0;132.0;97.0;21.0;13.0;14.0;4.0;88.0
870;Vrouwen;53900;2010;385.0;62.0;43.0;19.0;24.0;18.0;295.0;28.0;;;;;;;;;;;;;
871;Vrouwen;53900;2011;421.0;65.0;43.0;22.0;21.0;22.0;326.0;30.0;;;;;;;;;;;;;
872;Vrouwen;53900;2012;454.0;69.0;53.0;25.0;27.0;17.0;352.0;33.0;;;;;;;;;;;;;
873;Vrouwen;53900;2013;463.0;69.0;55.0;26.0;28.0;14.0;356.0;38.0;;;;;;;;;;;;;
874;Vrouwen;7;1996;621.0;49.0;;;;;499.0;35.0;38.0;312.0;122.0;52.0;28.0;107.0;229.0;178.0;50.0;15.0;30.0;27.0;91.0
875;Vrouwen;7;1997;648.0;49.0;;;;;513.0;41.0;45.0;319.0;125.0;56.0;31.0;117.0;224.0;195.0;51.0;18.0;30.0;30.0;100.0
876;Vrouwen;7;1998;659.0;44.0;;;;;531.0;39.0;45.0;338.0;124.0;60.0;29.0;107.0;247.0;191.0;53.0;15.0;29.0;31.0;93.0
877;Vrouwen;7;1999;685.0;42.0;;;;;557.0;34.0;52.0;348.0;140.0;62.0;29.0;107.0;249.0;196.0;69.0;16.0;35.0;32.0;88.0
878;Vrouwen;7;2000;700.0;49.0;;;;;556.0;40.0;55.0;360.0;139.0;59.0;21.0;121.0;264.0;192.0;58.0;17.0;37.0;32.0;101.0
879;Vrouwen;7;2001 voor revisie;728.0;45.0;;;;;581.0;46.0;55.0;389.0;129.0;63.0;22.0;125.0;263.0;208.0;63.0;16.0;38.0;36.0;105.0
880;Vrouwen;7;2001 na revisie;733.0;50.0;;;;;582.0;47.0;54.0;392.0;130.0;61.0;21.0;130.0;262.0;210.0;61.0;16.0;39.0;36.0;110.0
881;Vrouwen;7;2002;717.0;49.0;;;;;575.0;48.0;45.0;371.0;133.0;57.0;21.0;135.0;275.0;193.0;60.0;14.0;33.0;34.0;107.0
882;Vrouwen;7;2003;692.0;46.0;;;;;555.0;47.0;45.0;362.0;131.0;53.0;21.0;126.0;259.0;198.0;52.0;15.0;34.0;28.0;107.0
883;Vrouwen;7;2004;652.0;42.0;;;;;528.0;44.0;38.0;329.0;128.0;55.0;16.0;123.0;251.0;182.0;47.0;14.0;29.0;28.0;101.0
884;Vrouwen;7;2005;633.0;43.0;;;;;503.0;45.0;42.0;309.0;127.0;51.0;20.0;126.0;236.0;178.0;45.0;16.0;29.0;26.0;103.0
885;Vrouwen;7;2006;628.0;38.0;;;;;499.0;47.0;44.0;300.0;125.0;55.0;23.0;126.0;249.0;169.0;44.0;17.0;25.0;25.0;100.0
886;Vrouwen;7;2007;645.0;35.0;;;;;515.0;47.0;48.0;307.0;127.0;55.0;22.0;134.0;242.0;178.0;51.0;16.0;32.0;27.0;100.0
887;Vrouwen;7;2008;702.0;57.0;34.0;21.0;13.0;24.0;579.0;64.0;;332.0;128.0;58.0;19.0;165.0;253.0;187.0;52.0;15.0;30.0;31.0;134.0
888;Vrouwen;7;2009;666.0;52.0;34.0;20.0;14.0;18.0;550.0;64.0;;297.0;128.0;60.0;21.0;160.0;240.0;172.0;55.0;18.0;26.0;29.0;127.0
889;Vrouwen;7;2010;648.0;49.0;32.0;17.0;14.0;17.0;537.0;62.0;;;;;;;;;;;;;
890;Vrouwen;7;2011;652.0;51.0;34.0;21.0;12.0;18.0;541.0;58.0;;;;;;;;;;;;;
891;Vrouwen;7;2012;613.0;45.0;31.0;17.0;14.0;14.0;506.0;61.0;;;;;;;;;;;;;
892;Vrouwen;7;2013;539.0;40.0;29.0;16.0;14.0;10.0;442.0;57.0;;;;;;;;;;;;;
893;Vrouwen;8;1996;1108.0;64.0;;;;;929.0;63.0;51.0;467.0;257.0;144.0;72.0;169.0;510.0;287.0;67.0;40.0;40.0;21.0;144.0
894;Vrouwen;8;1997;1171.0;69.0;;;;;981.0;66.0;54.0;493.0;265.0;147.0;85.0;180.0;531.0;308.0;70.0;44.0;40.0;21.0;157.0
895;Vrouwen;8;1998;1196.0;66.0;;;;;1015.0;66.0;49.0;501.0;272.0;160.0;87.0;176.0;571.0;294.0;76.0;41.0;35.0;24.0;155.0
896;Vrouwen;8;1999;1244.0;70.0;;;;;1056.0;65.0;53.0;547.0;275.0;158.0;86.0;178.0;591.0;313.0;74.0;41.0;42.0;25.0;158.0
897;Vrouwen;8;2000;1283.0;73.0;;;;;1083.0;65.0;62.0;578.0;286.0;160.0;79.0;180.0;610.0;320.0;83.0;45.0;46.0;19.0;161.0
898;Vrouwen;8;2001 voor revisie;1321.0;69.0;;;;;1131.0;72.0;49.0;570.0;314.0;170.0;77.0;190.0;647.0;317.0;82.0;43.0;43.0;26.0;163.0
899;Vrouwen;8;2001 na revisie;1290.0;73.0;;;;;1098.0;70.0;49.0;562.0;301.0;165.0;72.0;191.0;626.0;310.0;79.0;43.0;43.0;25.0;165.0
900;Vrouwen;8;2002;1323.0;76.0;;;;;1116.0;78.0;53.0;579.0;293.0;159.0;75.0;216.0;623.0;331.0;88.0;38.0;40.0;22.0;183.0
901;Vrouwen;8;2003;1318.0;73.0;;;;;1120.0;79.0;46.0;576.0;303.0;158.0;76.0;205.0;626.0;329.0;73.0;46.0;44.0;18.0;182.0
902;Vrouwen;8;2004;1272.0;73.0;;;;;1080.0;75.0;45.0;537.0;292.0;158.0;81.0;204.0;609.0;303.0;78.0;43.0;43.0;22.0;174.0
903;Vrouwen;8;2005;1327.0;75.0;;;;;1124.0;78.0;50.0;543.0;315.0;162.0;81.0;227.0;639.0;317.0;74.0;45.0;42.0;20.0;191.0
904;Vrouwen;8;2006;1383.0;76.0;;;;;1152.0;93.0;62.0;566.0;305.0;177.0;86.0;249.0;660.0;329.0;75.0;52.0;41.0;21.0;204.0
905;Vrouwen;8;2007;1431.0;82.0;;;;;1195.0;92.0;63.0;575.0;315.0;187.0;88.0;267.0;681.0;338.0;76.0;48.0;46.0;23.0;221.0
906;Vrouwen;8;2008;1435.0;132.0;93.0;42.0;51.0;40.0;1208.0;94.0;;563.0;304.0;182.0;82.0;304.0;674.0;325.0;68.0;46.0;43.0;23.0;257.0
907;Vrouwen;8;2009;1458.0;143.0;101.0;43.0;58.0;42.0;1214.0;102.0;;556.0;298.0;186.0;90.0;328.0;668.0;331.0;72.0;46.0;42.0;24.0;277.0
908;Vrouwen;8;2010;1431.0;130.0;91.0;42.0;49.0;39.0;1205.0;96.0;;;;;;;;;;;;;
909;Vrouwen;8;2011;1435.0;132.0;95.0;43.0;52.0;37.0;1212.0;90.0;;;;;;;;;;;;;
910;Vrouwen;8;2012;1456.0;138.0;105.0;48.0;57.0;33.0;1223.0;94.0;;;;;;;;;;;;;
911;Vrouwen;8;2013;1442.0;138.0;105.0;53.0;53.0;32.0;1196.0;107.0;;;;;;;;;;;;;
912;Vrouwen;9;1996;581.0;30.0;;;;;493.0;35.0;23.0;207.0;112.0;82.0;89.0;90.0;264.0;148.0;27.0;45.0;14.0;4.0;78.0
913;Vrouwen;9;1997;620.0;33.0;;;;;520.0;42.0;25.0;220.0;122.0;89.0;89.0;100.0;273.0;159.0;32.0;46.0;16.0;5.0;88.0
914;Vrouwen;9;1998;690.0;38.0;;;;;588.0;40.0;24.0;242.0;138.0;102.0;99.0;109.0;309.0;174.0;33.0;57.0;16.0;6.0;97.0
915;Vrouwen;9;1999;727.0;38.0;;;;;619.0;45.0;24.0;264.0;141.0;104.0;104.0;114.0;331.0;182.0;36.0;54.0;18.0;4.0;103.0
916;Vrouwen;9;2000;763.0;46.0;;;;;650.0;42.0;25.0;281.0;156.0;110.0;101.0;115.0;334.0;193.0;38.0;66.0;21.0;7.0;103.0
917;Vrouwen;9;2001 voor revisie;776.0;40.0;;;;;669.0;48.0;20.0;268.0;159.0;127.0;103.0;120.0;361.0;191.0;41.0;55.0;19.0;4.0;106.0
918;Vrouwen;9;2001 na revisie;726.0;41.0;;;;;618.0;46.0;20.0;248.0;150.0;115.0;94.0;118.0;333.0;179.0;38.0;51.0;17.0;4.0;104.0
919;Vrouwen;9;2002;785.0;47.0;;;;;663.0;54.0;22.0;289.0;153.0;118.0;91.0;134.0;352.0;201.0;37.0;55.0;18.0;6.0;118.0
920;Vrouwen;9;2003;838.0;51.0;;;;;711.0;53.0;23.0;310.0;161.0;120.0;107.0;140.0;371.0;218.0;40.0;59.0;22.0;5.0;124.0
921;Vrouwen;9;2004;935.0;62.0;;;;;786.0;58.0;30.0;343.0;184.0;137.0;111.0;160.0;425.0;237.0;41.0;62.0;23.0;7.0;140.0
922;Vrouwen;9;2005;933.0;59.0;;;;;784.0;63.0;27.0;314.0;182.0;153.0;118.0;165.0;425.0;232.0;35.0;69.0;21.0;5.0;145.0
923;Vrouwen;9;2006;975.0;61.0;;;;;825.0;66.0;23.0;337.0;188.0;145.0;128.0;178.0;432.0;255.0;35.0;78.0;20.0;6.0;150.0
924;Vrouwen;9;2007;1035.0;60.0;;;;;877.0;68.0;29.0;349.0;202.0;156.0;147.0;182.0;463.0;274.0;38.0;74.0;22.0;6.0;157.0
925;Vrouwen;9;2008;1093.0;163.0;142.0;42.0;100.0;21.0;876.0;54.0;;336.0;206.0;158.0;124.0;269.0;459.0;251.0;41.0;77.0;21.0;6.0;238.0
926;Vrouwen;9;2009;1135.0;162.0;140.0;41.0;99.0;22.0;929.0;45.0;;357.0;215.0;164.0;132.0;266.0;471.0;272.0;41.0;83.0;28.0;7.0;233.0
927;Vrouwen;9;2010;1178.0;186.0;162.0;46.0;116.0;24.0;935.0;56.0;;;;;;;;;;;;;
928;Vrouwen;9;2011;1186.0;183.0;161.0;57.0;103.0;22.0;953.0;49.0;;;;;;;;;;;;;
929;Vrouwen;9;2012;1227.0;208.0;187.0;69.0;117.0;21.0;968.0;50.0;;;;;;;;;;;;;
930;Vrouwen;9;2013;1263.0;205.0;192.0;63.0;129.0;13.0;1009.0;49.0;;;;;;;;;;;;;
931;Vrouwen;10;1996;;;;;;;;;;;;;;;;;;;;;
932;Vrouwen;10;1997;;;;;;;;;;;;;;;;;;;;;
933;Vrouwen;10;1998;;;;;;;;;;;;;;;;;;;;;
934;Vrouwen;10;1999;;;;;;;;;;;;;;;;;;;;;
935;Vrouwen;10;2000;;;;;;;;;;;;;;;;;;;;;
936;Vrouwen;10;2001 voor revisie;;;;;;;;;;;;;;;;;;;;;
937;Vrouwen;10;2001 na revisie;;;;;;;;;;;;;;;;;;;;;
938;Vrouwen;10;2002;;;;;;;;;;;;;;;;;;;;;
939;Vrouwen;10;2003;;;;;;;;;;;;;;;;;;;;;
940;Vrouwen;10;2004;;;;;;;;;;;;;;;;;;;;;
941;Vrouwen;10;2005;;;;;;;;;;;;;;;;;;;;;
942;Vrouwen;10;2006;;;;;;;;;;;;;;;;;;;;;
943;Vrouwen;10;2007;;;;;;;;;;;;;;;;;;;;;
944;Vrouwen;10;2008;;;;;;;;;;;;;;;;;;;;;
945;Vrouwen;10;2009;;;;;;;;;;;;;;;;;;;;;
946;Vrouwen;10;2010;15.0;2.0;;;;;12.0;;;;;;;;;;;;;;
947;Vrouwen;10;2011;24.0;3.0;3.0;;2.0;;19.0;;;;;;;;;;;;;;
948;Vrouwen;10;2012;22.0;;;;;;19.0;2.0;;;;;;;;;;;;;
949;Vrouwen;10;2013;39.0;4.0;3.0;;2.0;;32.0;3.0;;;;;;;;;;;;;
950;Vrouwen;Herkomst: autochtoon;1996;1996.0;127.0;;;;;1658.0;117.0;94.0;856.0;430.0;238.0;164.0;308.0;880.0;549.0;99.0;81.0;68.0;46.0;273.0
951;Vrouwen;Herkomst: autochtoon;1997;2100.0;134.0;;;;;1738.0;127.0;101.0;897.0;437.0;254.0;177.0;335.0;899.0;586.0;107.0;89.0;71.0;49.0;298.0
952;Vrouwen;Herkomst: autochtoon;1998;2186.0;130.0;;;;;1836.0;123.0;96.0;933.0;456.0;278.0;185.0;334.0;986.0;583.0;110.0;91.0;66.0;53.0;298.0
953;Vrouwen;Herkomst: autochtoon;1999;2269.0;131.0;;;;;1909.0;123.0;106.0;988.0;479.0;278.0;190.0;335.0;1019.0;611.0;123.0;88.0;78.0;52.0;297.0
954;Vrouwen;Herkomst: autochtoon;2000;2332.0;146.0;;;;;1951.0;126.0;110.0;1043.0;497.0;280.0;169.0;343.0;1059.0;617.0;111.0;98.0;86.0;49.0;311.0
955;Vrouwen;Herkomst: autochtoon;2001 voor revisie;2370.0;134.0;;;;;2003.0;139.0;94.0;1024.0;515.0;304.0;172.0;355.0;1101.0;619.0;112.0;88.0;80.0;54.0;316.0
956;Vrouwen;Herkomst: autochtoon;2001 na revisie;2306.0;143.0;;;;;1933.0;135.0;95.0;1004.0;497.0;289.0;159.0;358.0;1058.0;605.0;107.0;83.0;78.0;53.0;321.0
957;Vrouwen;Herkomst: autochtoon;2002;2372.0;151.0;;;;;1974.0;151.0;95.0;1039.0;496.0;288.0;155.0;395.0;1082.0;630.0;108.0;85.0;69.0;50.0;348.0
958;Vrouwen;Herkomst: autochtoon;2003;2380.0;150.0;;;;;1992.0;148.0;90.0;1041.0;499.0;284.0;168.0;389.0;1071.0;645.0;100.0;91.0;79.0;43.0;351.0
959;Vrouwen;Herkomst: autochtoon;2004;2391.0;155.0;;;;;2000.0;148.0;87.0;1011.0;508.0;298.0;175.0;399.0;1100.0;632.0;94.0;92.0;73.0;49.0;351.0
960;Vrouwen;Herkomst: autochtoon;2005;2401.0;155.0;;;;;1995.0;157.0;94.0;965.0;519.0;308.0;183.0;425.0;1107.0;627.0;83.0;101.0;71.0;38.0;374.0
961;Vrouwen;Herkomst: autochtoon;2006;2484.0;155.0;;;;;2056.0;175.0;98.0;1006.0;518.0;312.0;197.0;451.0;1143.0;648.0;85.0;109.0;68.0;43.0;388.0
962;Vrouwen;Herkomst: autochtoon;2007;2570.0;152.0;;;;;2136.0;177.0;106.0;1018.0;535.0;331.0;213.0;472.0;1178.0;674.0;93.0;103.0;72.0;45.0;403.0
963;Vrouwen;Herkomst: autochtoon;2008;2633.0;297.0;221.0;86.0;134.0;76.0;2160.0;175.0;;1005.0;523.0;332.0;187.0;585.0;1161.0;648.0;83.0;103.0;70.0;47.0;520.0
964;Vrouwen;Herkomst: autochtoon;2009;2672.0;303.0;231.0;87.0;144.0;72.0;2201.0;168.0;;987.0;527.0;350.0;206.0;603.0;1175.0;652.0;88.0;112.0;70.0;49.0;527.0
965;Vrouwen;Herkomst: autochtoon;2010;2667.0;311.0;238.0;86.0;152.0;73.0;2184.0;170.0;;;;;;;;;;;;;
966;Vrouwen;Herkomst: autochtoon;2011;2680.0;309.0;241.0;100.0;141.0;68.0;2209.0;160.0;2.0;;;;;;;;;;;;
967;Vrouwen;Herkomst: autochtoon;2012;2670.0;321.0;259.0;104.0;155.0;61.0;2181.0;166.0;2.0;;;;;;;;;;;;
968;Vrouwen;Herkomst: autochtoon;2013;2656.0;324.0;273.0;108.0;165.0;51.0;2161.0;168.0;2.0;;;;;;;;;;;;
969;Vrouwen;Herkomst: allochtoon;1996;318.0;16.0;;;;;267.0;17.0;18.0;132.0;62.0;39.0;26.0;60.0;126.0;65.0;45.0;19.0;16.0;6.0;41.0
970;Vrouwen;Herkomst: allochtoon;1997;344.0;17.0;;;;;282.0;21.0;23.0;137.0;77.0;39.0;29.0;63.0;132.0;77.0;47.0;20.0;17.0;7.0;46.0
971;Vrouwen;Herkomst: allochtoon;1998;364.0;18.0;;;;;303.0;22.0;22.0;151.0;81.0;44.0;30.0;59.0;143.0;77.0;53.0;22.0;13.0;9.0;47.0
972;Vrouwen;Herkomst: allochtoon;1999;393.0;19.0;;;;;329.0;22.0;24.0;174.0;79.0;46.0;29.0;65.0;153.0;82.0;56.0;22.0;17.0;11.0;52.0
973;Vrouwen;Herkomst: allochtoon;2000;423.0;22.0;;;;;346.0;21.0;34.0;179.0;87.0;49.0;33.0;75.0;154.0;90.0;68.0;29.0;18.0;9.0;55.0
974;Vrouwen;Herkomst: allochtoon;2001 voor revisie;466.0;20.0;;;;;387.0;28.0;31.0;208.0;89.0;57.0;30.0;82.0;177.0;98.0;75.0;27.0;20.0;12.0;58.0
