ID;SoortTeler;RegioS;Perioden;BoomteeltEnVastePlantenTotaal_1;GewassenTotaal_2;BosEnHaagplantsoen_3;LaanEnParkbomenTotaal_4;Onderstammen_5;Spillen_6;Opzetters_7;Rozenstruiken_8;Sierconiferen_9;SierheestersEnKlimplantenTotaal_10;Buxus_11;Ericaceae_12;TrekEnBesheester_13;OverigeSierheestersEnKlimplanten_14;VastePlanten_15;VruchtbomenTotaal_16;Moerbomen_17;Onderstammen_18;OverigeVruchtbomen_19;TeeltwijzeTotaal_20;TeeltInDeVolleGrond_21;TeeltInPottenEnContainers_22;OnderGlasTotaal_23;Vermeerdering_24;VolledigeTeeltOnderGlas_25;BoomteeltEnVastePlantenTotaal_26;GewassenTotaal_27;BosEnHaagplantsoen_28;LaanEnParkbomenTotaal_29;Onderstammen_30;Spillen_31;Opzetters_32;Rozenstruiken_33;Sierconiferen_34;SierheestersEnKlimplantenTotaal_35;Buxus_36;Ericaceae_37;TrekEnBesheester_38;OverigeSierheestersEnKlimplanten_39;VastePlanten_40;VruchtbomenTotaal_41;Moerbomen_42;Onderstammen_43;OverigeVruchtbomen_44;TeeltwijzeTotaal_45;TeeltInDeVolleGrond_46;TeeltInPottenEnContainers_47;OnderGlasTotaal_48;Vermeerdering_49;VolledigeTeeltOnderGlas_50
65;Alle soorten telers;Friesland (PV);2005;146.0;143.0;13.0;12.0;;;;1.0;67.0;38.0;;;;;11.0;0.0;;;;143.0;134.0;9.0;3.0;2.0;1.0;52.0;50.0;16.0;9.0;;;;2.0;19.0;31.0;;;;;13.0;7.0;;;;50.0;45.0;17.0;16.0;14.0;9.0
66;Alle soorten telers;Friesland (PV);2006;137.0;132.0;10.0;14.0;9.0;3.0;2.0;0.0;31.0;23.0;2.0;0.0;2.0;19.0;54.0;0.0;0.0;0.0;0.0;132.0;123.0;9.0;5.0;1.0;3.0;51.0;48.0;11.0;7.0;4.0;3.0;3.0;0.0;17.0;23.0;7.0;1.0;3.0;21.0;17.0;2.0;0.0;0.0;2.0;48.0;41.0;15.0;18.0;14.0;12.0
67;Alle soorten telers;Friesland (PV);2007;164.0;158.0;34.0;11.0;8.0;0.0;2.0;0.0;51.0;48.0;27.0;0.0;2.0;19.0;11.0;3.0;1.0;0.0;2.0;158.0;150.0;8.0;6.0;3.0;3.0;50.0;45.0;12.0;7.0;3.0;1.0;4.0;0.0;18.0;24.0;12.0;2.0;2.0;21.0;8.0;5.0;2.0;0.0;3.0;45.0;39.0;13.0;18.0;14.0;11.0
68;Alle soorten telers;Friesland (PV);2008;103.0;99.0;25.0;7.0;0.0;5.0;1.0;0.0;28.0;26.0;6.0;0.0;6.0;14.0;12.0;0.0;0.0;0.0;0.0;99.0;90.0;9.0;4.0;1.0;3.0;37.0;35.0;11.0;7.0;2.0;2.0;4.0;0.0;11.0;18.0;7.0;3.0;4.0;12.0;7.0;1.0;0.0;0.0;1.0;35.0;31.0;11.0;12.0;9.0;8.0
69;Alle soorten telers;Friesland (PV);2009;70.0;66.0;12.0;7.0;1.0;3.0;3.0;0.0;11.0;22.0;10.0;0.0;2.0;10.0;14.0;0.0;0.0;0.0;0.0;66.0;58.0;9.0;3.0;1.0;3.0;36.0;33.0;9.0;7.0;3.0;2.0;3.0;0.0;14.0;20.0;8.0;2.0;2.0;16.0;7.0;0.0;0.0;0.0;0.0;33.0;31.0;10.0;10.0;7.0;8.0
70;Alle soorten telers;Drenthe (PV);2000;217.0;209.0;43.0;10.0;;;;3.0;65.0;45.0;;;;;39.0;3.0;;;;209.0;188.0;21.0;8.0;4.0;4.0;126.0;123.0;21.0;14.0;;;;4.0;56.0;61.0;;;;;39.0;7.0;;;;123.0;107.0;45.0;35.0;28.0;17.0
71;Alle soorten telers;Drenthe (PV);2001;284.0;279.0;41.0;11.0;;;;4.0;75.0;91.0;;;;;53.0;4.0;;;;279.0;256.0;23.0;4.0;2.0;3.0;117.0;115.0;20.0;12.0;;;;3.0;59.0;63.0;;;;;30.0;9.0;;;;115.0;102.0;45.0;30.0;25.0;14.0
72;Alle soorten telers;Drenthe (PV);2002;272.0;266.0;40.0;9.0;;;;0.0;78.0;78.0;;;;;58.0;4.0;;;;266.0;243.0;23.0;6.0;4.0;2.0;110.0;109.0;19.0;11.0;;;;1.0;56.0;49.0;;;;;34.0;7.0;;;;109.0;93.0;42.0;27.0;22.0;13.0
73;Alle soorten telers;Drenthe (PV);2003;211.0;208.0;47.0;20.0;;;;0.0;57.0;35.0;;;;;46.0;3.0;;;;208.0;194.0;14.0;3.0;2.0;2.0;101.0;98.0;22.0;12.0;;;;3.0;50.0;50.0;;;;;32.0;9.0;;;;98.0;90.0;32.0;30.0;20.0;14.0
74;Alle soorten telers;Drenthe (PV);2004;256.0;246.0;56.0;8.0;;;;0.0;59.0;51.0;;;;;69.0;3.0;;;;246.0;227.0;19.0;10.0;8.0;2.0;109.0;104.0;18.0;11.0;;;;2.0;46.0;55.0;;;;;34.0;10.0;;;;104.0;94.0;32.0;30.0;20.0;14.0
75;Alle soorten telers;Drenthe (PV);2005;293.0;289.0;78.0;5.0;;;;0.0;66.0;53.0;;;;;84.0;2.0;;;;289.0;267.0;22.0;4.0;2.0;2.0;102.0;95.0;18.0;10.0;;;;2.0;47.0;51.0;;;;;30.0;9.0;;;;95.0;86.0;30.0;33.0;25.0;13.0
76;Alle soorten telers;Drenthe (PV);2006;372.0;365.0;48.0;10.0;0.0;2.0;7.0;0.0;75.0;93.0;47.0;3.0;3.0;41.0;127.0;11.0;2.0;2.0;8.0;365.0;329.0;36.0;7.0;5.0;2.0;104.0;100.0;19.0;10.0;3.0;4.0;5.0;1.0;45.0;51.0;20.0;2.0;4.0;36.0;30.0;9.0;2.0;1.0;8.0;100.0;87.0;29.0;25.0;19.0;10.0
77;Alle soorten telers;Drenthe (PV);2007;363.0;356.0;58.0;10.0;7.0;1.0;1.0;0.0;67.0;112.0;54.0;4.0;3.0;51.0;106.0;3.0;1.0;1.0;1.0;356.0;336.0;20.0;7.0;1.0;6.0;102.0;99.0;19.0;9.0;3.0;4.0;3.0;1.0;40.0;58.0;27.0;7.0;4.0;35.0;25.0;7.0;2.0;1.0;4.0;99.0;89.0;28.0;26.0;20.0;11.0
78;Alle soorten telers;Drenthe (PV);2008;414.0;407.0;74.0;9.0;0.0;1.0;7.0;3.0;86.0;126.0;59.0;7.0;16.0;44.0;107.0;2.0;0.0;0.0;2.0;407.0;390.0;17.0;7.0;1.0;6.0;98.0;95.0;19.0;8.0;3.0;4.0;3.0;3.0;38.0;54.0;28.0;5.0;8.0;27.0;19.0;6.0;2.0;0.0;4.0;95.0;87.0;24.0;19.0;12.0;9.0
79;Alle soorten telers;Drenthe (PV);2009;435.0;429.0;35.0;10.0;0.0;1.0;8.0;3.0;141.0;139.0;47.0;7.0;4.0;81.0;99.0;2.0;0.0;0.0;2.0;429.0;413.0;15.0;6.0;1.0;5.0;88.0;86.0;16.0;5.0;1.0;3.0;2.0;1.0;37.0;46.0;24.0;4.0;3.0;24.0;16.0;5.0;1.0;0.0;4.0;86.0;80.0;20.0;16.0;11.0;7.0
80;Alle soorten telers;Overijssel (PV);2000;601.0;590.0;50.0;32.0;;;;5.0;359.0;84.0;;;;;36.0;24.0;;;;590.0;556.0;34.0;11.0;5.0;5.0;226.0;224.0;41.0;36.0;;;;9.0;147.0;99.0;;;;;55.0;14.0;;;;224.0;206.0;57.0;37.0;30.0;14.0
81;Alle soorten telers;Overijssel (PV);2001;578.0;568.0;37.0;26.0;;;;5.0;335.0;127.0;;;;;36.0;2.0;;;;568.0;535.0;34.0;10.0;4.0;6.0;207.0;207.0;34.0;29.0;;;;7.0;126.0;103.0;;;;;47.0;12.0;;;;207.0;190.0;60.0;38.0;31.0;14.0
82;Alle soorten telers;Overijssel (PV);2002;649.0;637.0;46.0;28.0;;;;5.0;394.0;120.0;;;;;41.0;4.0;;;;637.0;594.0;43.0;12.0;6.0;6.0;211.0;207.0;40.0;33.0;;;;7.0;118.0;96.0;;;;;48.0;12.0;;;;207.0;190.0;52.0;42.0;34.0;20.0
83;Alle soorten telers;Overijssel (PV);2003;691.0;673.0;57.0;33.0;;;;4.0;375.0;141.0;;;;;57.0;6.0;;;;673.0;636.0;37.0;18.0;10.0;7.0;204.0;196.0;29.0;28.0;;;;2.0;107.0;81.0;;;;;52.0;4.0;;;;196.0;181.0;44.0;41.0;34.0;17.0
84;Alle soorten telers;Overijssel (PV);2004;732.0;718.0;60.0;39.0;;;;4.0;368.0;155.0;;;;;86.0;6.0;;;;718.0;684.0;34.0;14.0;5.0;9.0;194.0;188.0;27.0;29.0;;;;2.0;99.0;84.0;;;;;48.0;6.0;;;;188.0;173.0;47.0;38.0;31.0;16.0
85;Alle soorten telers;Overijssel (PV);2005;815.0;802.0;43.0;44.0;;;;5.0;436.0;209.0;;;;;58.0;7.0;;;;802.0;760.0;42.0;12.0;3.0;9.0;184.0;181.0;26.0;28.0;;;;3.0;100.0;85.0;;;;;39.0;6.0;;;;181.0;166.0;50.0;34.0;26.0;18.0
86;Alle soorten telers;Overijssel (PV);2006;939.0;927.0;78.0;76.0;5.0;7.0;64.0;12.0;433.0;257.0;142.0;4.0;0.0;111.0;58.0;14.0;0.0;2.0;13.0;927.0;896.0;31.0;12.0;3.0;10.0;190.0;188.0;38.0;26.0;8.0;8.0;13.0;4.0;106.0;98.0;45.0;4.0;0.0;74.0;37.0;9.0;0.0;2.0;7.0;188.0;175.0;41.0;32.0;23.0;17.0
87;Alle soorten telers;Overijssel (PV);2007;959.0;945.0;82.0;83.0;8.0;4.0;72.0;13.0;329.0;368.0;270.0;7.0;5.0;86.0;53.0;15.0;1.0;6.0;8.0;945.0;907.0;38.0;14.0;8.0;7.0;179.0;174.0;39.0;22.0;10.0;5.0;11.0;5.0;88.0;96.0;60.0;6.0;3.0;51.0;30.0;10.0;1.0;3.0;7.0;174.0;165.0;39.0;32.0;26.0;14.0
88;Alle soorten telers;Overijssel (PV);2008;1061.0;1048.0;71.0;102.0;8.0;16.0;79.0;8.0;411.0;406.0;300.0;1.0;2.0;103.0;41.0;8.0;0.0;1.0;6.0;1048.0;1026.0;22.0;13.0;3.0;10.0;184.0;180.0;35.0;21.0;10.0;6.0;11.0;3.0;94.0;94.0;58.0;4.0;3.0;50.0;23.0;8.0;1.0;2.0;5.0;180.0;175.0;28.0;26.0;19.0;15.0
89;Alle soorten telers;Overijssel (PV);2009;1069.0;1053.0;44.0;76.0;5.0;11.0;60.0;9.0;519.0;355.0;259.0;4.0;6.0;86.0;46.0;4.0;1.0;2.0;1.0;1053.0;1022.0;31.0;16.0;6.0;10.0;189.0;183.0;33.0;17.0;8.0;7.0;8.0;4.0;101.0;98.0;61.0;11.0;4.0;53.0;30.0;6.0;1.0;2.0;3.0;183.0;172.0;27.0;32.0;24.0;15.0
90;Alle soorten telers;Flevoland (PV);2000;350.0;345.0;2.0;27.0;;;;0.0;16.0;28.0;;;;;24.0;248.0;;;;345.0;326.0;19.0;5.0;5.0;1.0;94.0;92.0;3.0;7.0;;;;2.0;17.0;24.0;;;;;21.0;40.0;;;;92.0;86.0;16.0;12.0;10.0;3.0
91;Alle soorten telers;Flevoland (PV);2001;323.0;317.0;4.0;84.0;;;;0.0;21.0;15.0;;;;;14.0;180.0;;;;317.0;306.0;11.0;6.0;6.0;0.0;82.0;79.0;5.0;7.0;;;;1.0;16.0;19.0;;;;;16.0;32.0;;;;79.0;72.0;14.0;11.0;10.0;2.0
92;Alle soorten telers;Flevoland (PV);2002;371.0;365.0;6.0;72.0;;;;0.0;15.0;19.0;;;;;22.0;232.0;;;;365.0;354.0;10.0;6.0;4.0;2.0;77.0;74.0;3.0;7.0;;;;1.0;15.0;20.0;;;;;18.0;30.0;;;;74.0;69.0;13.0;10.0;8.0;4.0
93;Alle soorten telers;Flevoland (PV);2003;280.0;276.0;8.0;66.0;;;;0.0;9.0;19.0;;;;;17.0;156.0;;;;276.0;267.0;8.0;5.0;3.0;2.0;65.0;62.0;5.0;6.0;;;;0.0;11.0;16.0;;;;;16.0;26.0;;;;62.0;59.0;9.0;11.0;9.0;4.0
94;Alle soorten telers;Flevoland (PV);2004;323.0;320.0;5.0;64.0;;;;0.0;8.0;20.0;;;;;20.0;203.0;;;;320.0;311.0;9.0;3.0;2.0;1.0;65.0;64.0;5.0;7.0;;;;1.0;9.0;14.0;;;;;18.0;23.0;;;;64.0;61.0;8.0;9.0;9.0;2.0
95;Alle soorten telers;Flevoland (PV);2005;339.0;336.0;5.0;68.0;;;;0.0;11.0;10.0;;;;;21.0;221.0;;;;336.0;294.0;42.0;3.0;2.0;1.0;59.0;56.0;5.0;6.0;;;;0.0;9.0;13.0;;;;;12.0;23.0;;;;56.0;52.0;9.0;8.0;8.0;2.0
96;Alle soorten telers;Flevoland (PV);2006;351.0;347.0;0.0;17.0;3.0;11.0;3.0;0.0;17.0;30.0;20.0;0.0;1.0;8.0;22.0;261.0;49.0;83.0;128.0;347.0;336.0;11.0;3.0;1.0;2.0;70.0;68.0;1.0;6.0;3.0;3.0;2.0;0.0;11.0;21.0;12.0;0.0;3.0;8.0;14.0;28.0;9.0;18.0;13.0;68.0;65.0;8.0;7.0;6.0;3.0
97;Alle soorten telers;Flevoland (PV);2007;385.0;382.0;1.0;66.0;4.0;16.0;45.0;0.0;9.0;27.0;22.0;0.0;1.0;4.0;11.0;268.0;89.0;81.0;98.0;382.0;376.0;6.0;3.0;1.0;2.0;67.0;64.0;2.0;7.0;4.0;3.0;3.0;0.0;12.0;15.0;9.0;0.0;3.0;4.0;12.0;27.0;12.0;21.0;9.0;64.0;61.0;8.0;6.0;6.0;2.0
98;Alle soorten telers;Flevoland (PV);2008;416.0;415.0;26.0;47.0;6.0;8.0;33.0;0.0;12.0;48.0;41.0;0.0;1.0;6.0;21.0;261.0;63.0;66.0;132.0;415.0;407.0;8.0;1.0;1.0;0.0;69.0;67.0;3.0;4.0;3.0;1.0;2.0;0.0;10.0;19.0;12.0;0.0;2.0;6.0;16.0;25.0;9.0;16.0;9.0;67.0;63.0;8.0;6.0;4.0;3.0
99;Alle soorten telers;Flevoland (PV);2009;395.0;390.0;0.0;47.0;5.0;10.0;33.0;0.0;10.0;36.0;34.0;0.0;1.0;1.0;16.0;281.0;67.0;73.0;140.0;390.0;388.0;2.0;5.0;3.0;2.0;58.0;55.0;1.0;4.0;1.0;3.0;2.0;0.0;7.0;12.0;9.0;0.0;3.0;1.0;11.0;25.0;10.0;12.0;10.0;55.0;55.0;3.0;6.0;6.0;3.0
100;Alle soorten telers;Gelderland (PV);2000;1914.0;1877.0;82.0;1167.0;;;;5.0;265.0;113.0;;;;;93.0;151.0;;;;1877.0;1784.0;93.0;38.0;22.0;16.0;606.0;589.0;89.0;207.0;;;;13.0;213.0;161.0;;;;;145.0;51.0;;;;589.0;530.0;144.0;139.0;102.0;59.0
101;Alle soorten telers;Gelderland (PV);2001;1885.0;1844.0;141.0;1116.0;;;;4.0;271.0;117.0;;;;;66.0;129.0;;;;1844.0;1716.0;129.0;41.0;20.0;21.0;602.0;580.0;86.0;200.0;;;;12.0;198.0;157.0;;;;;141.0;52.0;;;;580.0;510.0;147.0;139.0;103.0;61.0
102;Alle soorten telers;Gelderland (PV);2002;2046.0;2012.0;104.0;1206.0;;;;5.0;315.0;139.0;;;;;94.0;149.0;;;;2012.0;1901.0;112.0;33.0;17.0;17.0;573.0;560.0;83.0;195.0;;;;11.0;189.0;152.0;;;;;135.0;52.0;;;;560.0;493.0;145.0;124.0;96.0;46.0
103;Alle soorten telers;Gelderland (PV);2003;2071.0;2037.0;121.0;1270.0;;;;3.0;273.0;132.0;;;;;74.0;163.0;;;;2037.0;1927.0;109.0;34.0;17.0;17.0;549.0;531.0;84.0;191.0;;;;8.0;174.0;144.0;;;;;121.0;44.0;;;;531.0;475.0;130.0;127.0;96.0;47.0
104;Alle soorten telers;Gelderland (PV);2004;2035.0;1995.0;106.0;1197.0;;;;2.0;253.0;148.0;;;;;129.0;160.0;;;;1995.0;1870.0;125.0;40.0;22.0;18.0;546.0;528.0;80.0;186.0;;;;8.0;169.0;152.0;;;;;123.0;49.0;;;;528.0;468.0;134.0;123.0;90.0;49.0
105;Alle soorten telers;Gelderland (PV);2005;2119.0;2068.0;141.0;1231.0;;;;3.0;277.0;176.0;;;;;71.0;169.0;;;;2068.0;1948.0;120.0;50.0;33.0;18.0;531.0;508.0;75.0;188.0;;;;8.0;166.0;138.0;;;;;104.0;44.0;;;;508.0;448.0;136.0;130.0;102.0;42.0
106;Alle soorten telers;Gelderland (PV);2006;2088.0;2053.0;144.0;1171.0;141.0;323.0;707.0;8.0;274.0;223.0;81.0;3.0;11.0;128.0;66.0;167.0;19.0;12.0;136.0;2053.0;1927.0;125.0;35.0;16.0;19.0;519.0;499.0;83.0;161.0;90.0;93.0;86.0;11.0;164.0;163.0;66.0;9.0;9.0;121.0;91.0;41.0;5.0;5.0;35.0;499.0;450.0;132.0;120.0;86.0;54.0
107;Alle soorten telers;Gelderland (PV);2007;2328.0;2283.0;158.0;1325.0;150.0;454.0;720.0;7.0;299.0;270.0;108.0;6.0;16.0;141.0;78.0;146.0;8.0;13.0;126.0;2283.0;2176.0;107.0;45.0;22.0;23.0;515.0;489.0;79.0;160.0;87.0;101.0;82.0;3.0;150.0;171.0;83.0;10.0;15.0;109.0;92.0;36.0;4.0;4.0;30.0;489.0;450.0;112.0;111.0;80.0;49.0
108;Alle soorten telers;Gelderland (PV);2008;2366.0;2325.0;122.0;1417.0;168.0;527.0;722.0;4.0;279.0;291.0;104.0;19.0;15.0;153.0;60.0;152.0;10.0;22.0;119.0;2325.0;2229.0;96.0;42.0;21.0;21.0;488.0;469.0;70.0;164.0;88.0;109.0;84.0;5.0;127.0;154.0;76.0;11.0;16.0;95.0;77.0;35.0;3.0;5.0;32.0;469.0;434.0;90.0;97.0;68.0;48.0
109;Alle soorten telers;Gelderland (PV);2009;2490.0;2449.0;101.0;1541.0;167.0;560.0;814.0;2.0;303.0;275.0;114.0;22.0;8.0;131.0;70.0;159.0;10.0;19.0;130.0;2449.0;2367.0;82.0;41.0;11.0;30.0;467.0;446.0;50.0;165.0;89.0;114.0;88.0;4.0;116.0;148.0;73.0;12.0;13.0;92.0;80.0;31.0;2.0;5.0;28.0;446.0;416.0;71.0;98.0;60.0;56.0
110;Alle soorten telers;Utrecht (PV);2000;283.0;272.0;28.0;86.0;;;;6.0;66.0;49.0;;;;;32.0;6.0;;;;272.0;235.0;37.0;11.0;6.0;5.0;143.0;136.0;18.0;30.0;;;;7.0;57.0;63.0;;;;;44.0;10.0;;;;136.0;116.0;40.0;32.0;23.0;11.0
111;Alle soorten telers;Utrecht (PV);2001;288.0;278.0;28.0;86.0;;;;6.0;68.0;45.0;;;;;34.0;9.0;;;;278.0;246.0;32.0;11.0;6.0;4.0;133.0;129.0;16.0;27.0;;;;7.0;53.0;57.0;;;;;39.0;12.0;;;;129.0;115.0;38.0;25.0;21.0;7.0
112;Alle soorten telers;Utrecht (PV);2002;340.0;330.0;42.0;76.0;;;;7.0;112.0;46.0;;;;;34.0;13.0;;;;330.0;298.0;33.0;10.0;5.0;5.0;120.0;116.0;18.0;26.0;;;;8.0;54.0;50.0;;;;;34.0;8.0;;;;116.0;106.0;32.0;25.0;19.0;9.0
113;Alle soorten telers;Utrecht (PV);2003;281.0;271.0;37.0;80.0;;;;6.0;61.0;39.0;;;;;43.0;5.0;;;;271.0;231.0;40.0;10.0;9.0;2.0;120.0;116.0;16.0;29.0;;;;7.0;52.0;49.0;;;;;38.0;9.0;;;;116.0;106.0;32.0;31.0;27.0;8.0
114;Alle soorten telers;Utrecht (PV);2004;291.0;280.0;44.0;83.0;;;;6.0;62.0;39.0;;;;;40.0;6.0;;;;280.0;236.0;44.0;11.0;9.0;2.0;126.0;119.0;19.0;33.0;;;;7.0;45.0;51.0;;;;;42.0;9.0;;;;119.0;110.0;36.0;33.0;26.0;13.0
115;Alle soorten telers;Utrecht (PV);2005;236.0;225.0;13.0;70.0;;;;2.0;49.0;46.0;;;;;42.0;3.0;;;;225.0;182.0;43.0;11.0;5.0;6.0;124.0;119.0;13.0;30.0;;;;9.0;49.0;48.0;;;;;40.0;9.0;;;;119.0;109.0;35.0;29.0;22.0;13.0
116;Alle soorten telers;Utrecht (PV);2006;221.0;213.0;15.0;61.0;13.0;40.0;8.0;4.0;47.0;59.0;16.0;0.0;3.0;39.0;26.0;2.0;1.0;0.0;1.0;213.0;185.0;28.0;8.0;4.0;4.0;104.0;99.0;16.0;25.0;12.0;8.0;8.0;8.0;39.0;44.0;16.0;1.0;2.0;30.0;25.0;5.0;1.0;2.0;2.0;99.0;95.0;25.0;23.0;14.0;12.0
117;Alle soorten telers;Utrecht (PV);2007;205.0;195.0;19.0;60.0;9.0;38.0;13.0;2.0;32.0;53.0;7.0;0.0;8.0;38.0;23.0;7.0;1.0;1.0;5.0;195.0;159.0;35.0;11.0;5.0;6.0;102.0;97.0;21.0;22.0;9.0;6.0;8.0;5.0;32.0;47.0;16.0;2.0;6.0;33.0;26.0;10.0;2.0;2.0;6.0;97.0;88.0;35.0;26.0;20.0;13.0
118;Alle soorten telers;Utrecht (PV);2008;226.0;214.0;28.0;51.0;8.0;4.0;39.0;3.0;35.0;64.0;15.0;5.0;8.0;36.0;28.0;5.0;0.0;1.0;4.0;214.0;179.0;35.0;12.0;6.0;6.0;95.0;92.0;19.0;16.0;5.0;4.0;9.0;4.0;36.0;44.0;19.0;3.0;8.0;27.0;20.0;4.0;1.0;2.0;2.0;92.0;83.0;27.0;17.0;12.0;8.0
119;Alle soorten telers;Utrecht (PV);2009;200.0;190.0;10.0;54.0;11.0;1.0;42.0;2.0;28.0;63.0;18.0;0.0;4.0;41.0;25.0;8.0;0.0;0.0;7.0;190.0;165.0;26.0;10.0;3.0;7.0;90.0;88.0;16.0;17.0;9.0;3.0;8.0;3.0;33.0;46.0;21.0;1.0;7.0;26.0;21.0;8.0;2.0;1.0;5.0;88.0;83.0;15.0;14.0;10.0;7.0
120;Alle soorten telers;Noord-Holland (PV);2000;340.0;325.0;11.0;6.0;;;;5.0;36.0;58.0;;;;;196.0;14.0;;;;325.0;290.0;35.0;15.0;5.0;10.0;376.0;356.0;19.0;16.0;;;;15.0;56.0;101.0;;;;;236.0;9.0;;;;356.0;323.0;71.0;67.0;45.0;30.0
121;Alle soorten telers;Noord-Holland (PV);2001;351.0;336.0;5.0;12.0;;;;9.0;30.0;81.0;;;;;190.0;7.0;;;;336.0;296.0;40.0;15.0;3.0;13.0;341.0;327.0;17.0;16.0;;;;15.0;45.0;103.0;;;;;213.0;9.0;;;;327.0;295.0;65.0;51.0;35.0;22.0
122;Alle soorten telers;Noord-Holland (PV);2002;357.0;342.0;11.0;12.0;;;;6.0;28.0;93.0;;;;;188.0;5.0;;;;342.0;307.0;35.0;14.0;7.0;7.0;336.0;318.0;14.0;12.0;;;;15.0;39.0;96.0;;;;;198.0;5.0;;;;318.0;287.0;66.0;56.0;37.0;25.0
123;Alle soorten telers;Noord-Holland (PV);2003;345.0;327.0;9.0;11.0;;;;5.0;30.0;67.0;;;;;187.0;17.0;;;;327.0;298.0;29.0;18.0;7.0;11.0;301.0;283.0;12.0;13.0;;;;13.0;36.0;86.0;;;;;174.0;3.0;;;;283.0;258.0;56.0;54.0;34.0;27.0
124;Alle soorten telers;Noord-Holland (PV);2004;335.0;320.0;14.0;12.0;;;;5.0;26.0;60.0;;;;;193.0;10.0;;;;320.0;291.0;29.0;15.0;5.0;10.0;289.0;263.0;18.0;14.0;;;;11.0;35.0;76.0;;;;;162.0;5.0;;;;263.0;240.0;57.0;57.0;35.0;29.0
125;Alle soorten telers;Noord-Holland (PV);2005;352.0;334.0;10.0;12.0;;;;3.0;27.0;59.0;;;;;216.0;5.0;;;;334.0;308.0;25.0;19.0;8.0;10.0;276.0;251.0;14.0;13.0;;;;6.0;31.0;74.0;;;;;165.0;5.0;;;;251.0;227.0;57.0;63.0;40.0;29.0
126;Alle soorten telers;Noord-Holland (PV);2006;406.0;390.0;34.0;7.0;0.0;1.0;6.0;5.0;33.0;125.0;16.0;0.0;65.0;44.0;171.0;15.0;2.0;0.0;13.0;390.0;354.0;36.0;15.0;7.0;8.0;269.0;252.0;14.0;7.0;2.0;4.0;1.0;5.0;33.0;102.0;23.0;1.0;45.0;45.0;138.0;10.0;2.0;0.0;8.0;252.0;220.0;64.0;50.0;28.0;26.0
127;Alle soorten telers;Noord-Holland (PV);2007;477.0;461.0;28.0;7.0;1.0;1.0;6.0;3.0;55.0;127.0;21.0;0.0;72.0;34.0;224.0;17.0;0.0;0.0;17.0;461.0;433.0;28.0;16.0;6.0;10.0;264.0;253.0;19.0;6.0;2.0;1.0;3.0;5.0;28.0;94.0;24.0;1.0;43.0;37.0;139.0;11.0;0.0;0.0;11.0;253.0;228.0;63.0;46.0;27.0;25.0
128;Alle soorten telers;Noord-Holland (PV);2008;423.0;407.0;34.0;7.0;0.0;1.0;6.0;2.0;27.0;129.0;25.0;0.0;73.0;30.0;206.0;2.0;0.0;0.0;2.0;407.0;380.0;28.0;16.0;5.0;11.0;235.0;226.0;15.0;5.0;1.0;2.0;2.0;4.0;27.0;86.0;25.0;1.0;44.0;28.0;125.0;5.0;1.0;0.0;4.0;226.0;209.0;42.0;39.0;24.0;20.0
129;Alle soorten telers;Noord-Holland (PV);2009;445.0;428.0;31.0;8.0;2.0;0.0;6.0;2.0;27.0;117.0;27.0;0.0;64.0;27.0;238.0;6.0;5.0;0.0;1.0;428.0;405.0;24.0;16.0;3.0;13.0;230.0;218.0;13.0;6.0;4.0;0.0;2.0;4.0;27.0;79.0;23.0;1.0;37.0;29.0;128.0;5.0;1.0;0.0;4.0;218.0;206.0;33.0;40.0;18.0;26.0
130;Alle soorten telers;Zuid-Holland (PV);2000;1560.0;1426.0;47.0;60.0;;;;27.0;196.0;745.0;;;;;332.0;20.0;;;;1426.0;1148.0;278.0;134.0;58.0;76.0;1315.0;1246.0;70.0;36.0;;;;52.0;446.0;826.0;;;;;384.0;28.0;;;;1246.0;1130.0;501.0;619.0;491.0;255.0
131;Alle soorten telers;Zuid-Holland (PV);2001;1646.0;1506.0;53.0;58.0;;;;21.0;189.0;857.0;;;;;313.0;16.0;;;;1506.0;1217.0;289.0;140.0;59.0;81.0;1254.0;1182.0;62.0;38.0;;;;43.0;411.0;797.0;;;;;361.0;24.0;;;;1182.0;1077.0;500.0;575.0;447.0;243.0
132;Alle soorten telers;Zuid-Holland (PV);2002;1595.0;1443.0;40.0;52.0;;;;33.0;181.0;734.0;;;;;377.0;25.0;;;;1443.0;1145.0;298.0;153.0;66.0;87.0;1179.0;1119.0;57.0;36.0;;;;43.0;382.0;745.0;;;;;345.0;22.0;;;;1119.0;988.0;484.0;550.0;426.0;238.0
133;Alle soorten telers;Zuid-Holland (PV);2003;1522.0;1387.0;41.0;54.0;;;;23.0;190.0;696.0;;;;;351.0;32.0;;;;1387.0;1119.0;268.0;136.0;55.0;81.0;1139.0;1082.0;49.0;34.0;;;;38.0;356.0;721.0;;;;;333.0;24.0;;;;1082.0;966.0;433.0;536.0;430.0;231.0
134;Alle soorten telers;Zuid-Holland (PV);2004;1638.0;1493.0;42.0;58.0;;;;23.0;179.0;827.0;;;;;351.0;14.0;;;;1493.0;1184.0;309.0;145.0;53.0;92.0;1100.0;1044.0;54.0;29.0;;;;33.0;338.0;698.0;;;;;312.0;11.0;;;;1044.0;918.0;476.0;532.0;421.0;245.0
