ID;Contouren;RegioS;Perioden;AantalInwoners_1;ToenameInwonersTOVHetJaar2000_2;AantalWoningen_3;ToenameWoningenTOVHetJaar2000_4
8296;5;Ommen;2000;0;;0;
8297;5;Ommen;2002;0;0.0;0;0.0
8298;5;Ommen;2004;0;0.0;0;0.0
8299;5;Ommen;2006;0;0.0;0;0.0
8300;5;Onderbanken;2000;0;;0;
8301;5;Onderbanken;2002;0;0.0;0;0.0
8302;5;Onderbanken;2004;0;0.0;0;0.0
8303;5;Onderbanken;2006;0;0.0;0;0.0
8304;5;Oosterhout;2000;0;;0;
8305;5;Oosterhout;2002;0;0.0;0;0.0
8306;5;Oosterhout;2004;0;0.0;0;0.0
8307;5;Oosterhout;2006;0;0.0;0;0.0
8308;5;Oostflakkee;2000;0;;0;
8309;5;Oostflakkee;2002;0;0.0;0;0.0
8310;5;Oostflakkee;2004;0;0.0;0;0.0
8311;5;Oostflakkee;2006;0;0.0;0;0.0
8312;5;Ooststellingwerf;2000;0;;0;
8313;5;Ooststellingwerf;2002;0;0.0;0;0.0
8314;5;Ooststellingwerf;2004;0;0.0;0;0.0
8315;5;Ooststellingwerf;2006;0;0.0;0;0.0
8316;5;Oostzaan;2000;0;;0;
8317;5;Oostzaan;2002;0;0.0;0;0.0
8318;5;Oostzaan;2004;0;0.0;0;0.0
8319;5;Oostzaan;2006;0;0.0;0;0.0
8320;5;Opmeer;2000;0;;0;
8321;5;Opmeer;2002;0;0.0;0;0.0
8322;5;Opmeer;2004;0;0.0;0;0.0
8323;5;Opmeer;2006;0;0.0;0;0.0
8324;5;Opsterland;2000;0;;0;
8325;5;Opsterland;2002;0;0.0;0;0.0
8326;5;Opsterland;2004;0;0.0;0;0.0
8327;5;Opsterland;2006;0;0.0;0;0.0
8328;5;Oss;2000;0;;0;
8329;5;Oss;2002;0;0.0;0;0.0
8330;5;Oss;2004;0;0.0;0;0.0
8331;5;Oss;2006;0;0.0;0;0.0
8332;5;Oud-Beijerland;2000;0;;0;
8333;5;Oud-Beijerland;2002;0;0.0;0;0.0
8334;5;Oud-Beijerland;2004;0;0.0;0;0.0
8335;5;Oud-Beijerland;2006;0;0.0;0;0.0
8336;5;Oude IJsselstreek;2000;0;;0;
8337;5;Oude IJsselstreek;2002;0;0.0;0;0.0
8338;5;Oude IJsselstreek;2004;0;0.0;0;0.0
8339;5;Oude IJsselstreek;2006;0;0.0;0;0.0
8340;5;Ouder-Amstel;2000;0;;0;
8341;5;Ouder-Amstel;2002;0;0.0;0;0.0
8342;5;Ouder-Amstel;2004;0;0.0;0;0.0
8343;5;Ouder-Amstel;2006;0;0.0;0;0.0
8344;5;Ouderkerk;2000;0;;0;
8345;5;Ouderkerk;2002;0;0.0;0;0.0
8346;5;Ouderkerk;2004;0;0.0;0;0.0
8347;5;Ouderkerk;2006;0;0.0;0;0.0
8348;5;Oudewater;2000;0;;0;
8349;5;Oudewater;2002;0;0.0;0;0.0
8350;5;Oudewater;2004;0;0.0;0;0.0
8351;5;Oudewater;2006;0;0.0;0;0.0
8352;5;Overbetuwe;2000;0;;0;
8353;5;Overbetuwe;2002;0;0.0;0;0.0
8354;5;Overbetuwe;2004;0;0.0;0;0.0
8355;5;Overbetuwe;2006;0;0.0;0;0.0
8356;5;Papendrecht;2000;0;;0;
8357;5;Papendrecht;2002;0;0.0;0;0.0
8358;5;Papendrecht;2004;0;0.0;0;0.0
8359;5;Papendrecht;2006;0;0.0;0;0.0
8360;5;Pekela;2000;0;;0;
8361;5;Pekela;2002;0;0.0;0;0.0
8362;5;Pekela;2004;0;0.0;0;0.0
8363;5;Pekela;2006;0;0.0;0;0.0
8364;5;Pijnacker-Nootdorp;2000;0;;0;
8365;5;Pijnacker-Nootdorp;2002;0;0.0;0;0.0
8366;5;Pijnacker-Nootdorp;2004;0;0.0;0;0.0
8367;5;Pijnacker-Nootdorp;2006;0;0.0;0;0.0
8368;5;Purmerend;2000;0;;0;
8369;5;Purmerend;2002;0;0.0;0;0.0
8370;5;Purmerend;2004;0;0.0;0;0.0
8371;5;Purmerend;2006;0;0.0;0;0.0
8372;5;Putten;2000;0;;0;
8373;5;Putten;2002;0;0.0;0;0.0
8374;5;Putten;2004;0;0.0;0;0.0
8375;5;Putten;2006;0;0.0;0;0.0
8376;5;Raalte;2000;0;;0;
8377;5;Raalte;2002;0;0.0;0;0.0
8378;5;Raalte;2004;0;0.0;0;0.0
8379;5;Raalte;2006;0;0.0;0;0.0
8380;5;Reeuwijk;2000;0;;0;
8381;5;Reeuwijk;2002;0;0.0;0;0.0
8382;5;Reeuwijk;2004;0;0.0;0;0.0
8383;5;Reeuwijk;2006;0;0.0;0;0.0
8384;5;Reiderland;2000;0;;0;
8385;5;Reiderland;2002;0;0.0;0;0.0
8386;5;Reiderland;2004;0;0.0;0;0.0
8387;5;Reiderland;2006;0;0.0;0;0.0
8388;5;Reimerswaal;2000;0;;0;
8389;5;Reimerswaal;2002;0;0.0;0;0.0
8390;5;Reimerswaal;2004;0;0.0;0;0.0
8391;5;Reimerswaal;2006;0;0.0;0;0.0
8392;5;Renkum;2000;0;;0;
8393;5;Renkum;2002;0;0.0;0;0.0
8394;5;Renkum;2004;0;0.0;0;0.0
8395;5;Renkum;2006;0;0.0;0;0.0
8396;5;Renswoude;2000;0;;0;
8397;5;Renswoude;2002;0;0.0;0;0.0
8398;5;Renswoude;2004;0;0.0;0;0.0
8399;5;Renswoude;2006;0;0.0;0;0.0
8400;5;Reusel-De Mierden;2000;0;;0;
8401;5;Reusel-De Mierden;2002;0;0.0;0;0.0
8402;5;Reusel-De Mierden;2004;0;0.0;0;0.0
8403;5;Reusel-De Mierden;2006;0;0.0;0;0.0
8404;5;Rheden;2000;0;;0;
8405;5;Rheden;2002;0;0.0;0;0.0
8406;5;Rheden;2004;0;0.0;0;0.0
8407;5;Rheden;2006;0;0.0;0;0.0
8408;5;Rhenen;2000;0;;0;
8409;5;Rhenen;2002;0;0.0;0;0.0
8410;5;Rhenen;2004;0;0.0;0;0.0
8411;5;Rhenen;2006;0;0.0;0;0.0
8412;5;Ridderkerk;2000;0;;0;
8413;5;Ridderkerk;2002;0;0.0;0;0.0
8414;5;Ridderkerk;2004;0;0.0;0;0.0
8415;5;Ridderkerk;2006;0;0.0;0;0.0
8416;5;Rijnwaarden;2000;0;;0;
8417;5;Rijnwaarden;2002;0;0.0;0;0.0
8418;5;Rijnwaarden;2004;0;0.0;0;0.0
8419;5;Rijnwaarden;2006;0;0.0;0;0.0
8420;5;Rijnwoude;2000;0;;0;
8421;5;Rijnwoude;2002;0;0.0;0;0.0
8422;5;Rijnwoude;2004;0;0.0;0;0.0
8423;5;Rijnwoude;2006;0;0.0;0;0.0
8424;5;Rijssen-Holten;2000;0;;0;
8425;5;Rijssen-Holten;2002;0;0.0;0;0.0
8426;5;Rijssen-Holten;2004;0;0.0;0;0.0
8427;5;Rijssen-Holten;2006;0;0.0;0;0.0
8428;5;Rijswijk;2000;0;;0;
8429;5;Rijswijk;2002;0;0.0;0;0.0
8430;5;Rijswijk;2004;0;0.0;0;0.0
8431;5;Rijswijk;2006;0;0.0;0;0.0
8432;5;Roerdalen;2000;0;;0;
8433;5;Roerdalen;2002;0;0.0;0;0.0
8434;5;Roerdalen;2004;0;0.0;0;0.0
8435;5;Roerdalen;2006;0;0.0;0;0.0
8436;5;Roermond;2000;0;;0;
8437;5;Roermond;2002;0;0.0;0;0.0
8438;5;Roermond;2004;0;0.0;0;0.0
8439;5;Roermond;2006;0;0.0;0;0.0
8440;5;Roggel en Neer;2000;0;;0;
8441;5;Roggel en Neer;2002;0;0.0;0;0.0
8442;5;Roggel en Neer;2004;0;0.0;0;0.0
8443;5;Roggel en Neer;2006;0;0.0;0;0.0
8444;5;De Ronde Venen;2000;0;;0;
8445;5;De Ronde Venen;2002;0;0.0;0;0.0
8446;5;De Ronde Venen;2004;0;0.0;0;0.0
8447;5;De Ronde Venen;2006;0;0.0;0;0.0
8448;5;Roosendaal;2000;0;;0;
8449;5;Roosendaal;2002;0;0.0;0;0.0
8450;5;Roosendaal;2004;0;0.0;0;0.0
8451;5;Roosendaal;2006;0;0.0;0;0.0
8452;5;Rotterdam;2000;1;;0;
8453;5;Rotterdam;2002;1;0.0;0;0.0
8454;5;Rotterdam;2004;1;0.0;0;0.0
8455;5;Rotterdam;2006;0;-1.0;0;0.0
8456;5;Rozenburg;2000;0;;0;
8457;5;Rozenburg;2002;0;0.0;0;0.0
8458;5;Rozenburg;2004;0;0.0;0;0.0
8459;5;Rozenburg;2006;0;0.0;0;0.0
8460;5;Rozendaal;2000;0;;0;
8461;5;Rozendaal;2002;0;0.0;0;0.0
8462;5;Rozendaal;2004;0;0.0;0;0.0
8463;5;Rozendaal;2006;0;0.0;0;0.0
8464;5;Rucphen;2000;0;;0;
8465;5;Rucphen;2002;0;0.0;0;0.0
8466;5;Rucphen;2004;0;0.0;0;0.0
8467;5;Rucphen;2006;0;0.0;0;0.0
8468;5;Schagen;2000;0;;0;
8469;5;Schagen;2002;0;0.0;0;0.0
8470;5;Schagen;2004;0;0.0;0;0.0
8471;5;Schagen;2006;0;0.0;0;0.0
8472;5;Scheemda;2000;0;;0;
8473;5;Scheemda;2002;0;0.0;0;0.0
8474;5;Scheemda;2004;0;0.0;0;0.0
8475;5;Scheemda;2006;0;0.0;0;0.0
8476;5;Schermer;2000;0;;0;
8477;5;Schermer;2002;0;0.0;0;0.0
8478;5;Schermer;2004;0;0.0;0;0.0
8479;5;Schermer;2006;0;0.0;0;0.0
8480;5;Scherpenzeel;2000;0;;0;
8481;5;Scherpenzeel;2002;0;0.0;0;0.0
8482;5;Scherpenzeel;2004;0;0.0;0;0.0
8483;5;Scherpenzeel;2006;0;0.0;0;0.0
8484;5;Schiedam;2000;0;;0;
8485;5;Schiedam;2002;0;0.0;0;0.0
8486;5;Schiedam;2004;0;0.0;0;0.0
8487;5;Schiedam;2006;0;0.0;0;0.0
8488;5;Schiermonnikoog;2000;0;;0;
8489;5;Schiermonnikoog;2002;0;0.0;0;0.0
8490;5;Schiermonnikoog;2004;0;0.0;0;0.0
8491;5;Schiermonnikoog;2006;0;0.0;0;0.0
8492;5;Schijndel;2000;0;;0;
8493;5;Schijndel;2002;0;0.0;0;0.0
8494;5;Schijndel;2004;0;0.0;0;0.0
8495;5;Schijndel;2006;0;0.0;0;0.0
8496;5;Schinnen;2000;0;;0;
8497;5;Schinnen;2002;0;0.0;0;0.0
8498;5;Schinnen;2004;0;0.0;0;0.0
8499;5;Schinnen;2006;0;0.0;0;0.0
8500;5;Schoonhoven;2000;0;;0;
8501;5;Schoonhoven;2002;0;0.0;0;0.0
8502;5;Schoonhoven;2004;0;0.0;0;0.0
8503;5;Schoonhoven;2006;0;0.0;0;0.0
8504;5;Schouwen-Duiveland;2000;731;;457;
8505;5;Schouwen-Duiveland;2002;767;36.0;458;1.0
8506;5;Schouwen-Duiveland;2004;798;67.0;462;5.0
8507;5;Schouwen-Duiveland;2006;857;126.0;470;13.0
8508;5;Sevenum;2000;0;;0;
8509;5;Sevenum;2002;0;0.0;0;0.0
8510;5;Sevenum;2004;0;0.0;0;0.0
8511;5;Sevenum;2006;0;0.0;0;0.0
8512;5;Simpelveld;2000;0;;0;
8513;5;Simpelveld;2002;0;0.0;0;0.0
8514;5;Simpelveld;2004;0;0.0;0;0.0
8515;5;Simpelveld;2006;0;0.0;0;0.0
8516;5;Sint Anthonis;2000;0;;0;
8517;5;Sint Anthonis;2002;0;0.0;0;0.0
8518;5;Sint Anthonis;2004;0;0.0;0;0.0
8519;5;Sint Anthonis;2006;0;0.0;0;0.0
8520;5;Sint-Michielsgestel;2000;0;;0;
8521;5;Sint-Michielsgestel;2002;0;0.0;0;0.0
8522;5;Sint-Michielsgestel;2004;0;0.0;0;0.0
8523;5;Sint-Michielsgestel;2006;0;0.0;0;0.0
8524;5;Sint-Oedenrode;2000;0;;0;
8525;5;Sint-Oedenrode;2002;0;0.0;0;0.0
8526;5;Sint-Oedenrode;2004;0;0.0;0;0.0
8527;5;Sint-Oedenrode;2006;0;0.0;0;0.0
8528;5;Sittard-Geleen;2000;0;;0;
8529;5;Sittard-Geleen;2002;0;0.0;0;0.0
8530;5;Sittard-Geleen;2004;0;0.0;0;0.0
8531;5;Sittard-Geleen;2006;0;0.0;0;0.0
8532;5;Skarsterlân;2000;0;;0;
8533;5;Skarsterlân;2002;0;0.0;0;0.0
8534;5;Skarsterlân;2004;0;0.0;0;0.0
8535;5;Skarsterlân;2006;0;0.0;0;0.0
8536;5;Sliedrecht;2000;0;;0;
8537;5;Sliedrecht;2002;0;0.0;0;0.0
8538;5;Sliedrecht;2004;0;0.0;0;0.0
8539;5;Sliedrecht;2006;0;0.0;0;0.0
8540;5;Slochteren;2000;0;;0;
8541;5;Slochteren;2002;0;0.0;0;0.0
8542;5;Slochteren;2004;0;0.0;0;0.0
8543;5;Slochteren;2006;0;0.0;0;0.0
8544;5;Sluis;2000;0;;0;
8545;5;Sluis;2002;0;0.0;0;0.0
8546;5;Sluis;2004;0;0.0;0;0.0
8547;5;Sluis;2006;0;0.0;0;0.0
8548;5;Smallingerland;2000;0;;0;
8549;5;Smallingerland;2002;0;0.0;0;0.0
8550;5;Smallingerland;2004;0;0.0;0;0.0
8551;5;Smallingerland;2006;0;0.0;0;0.0
8552;5;Sneek;2000;0;;0;
8553;5;Sneek;2002;0;0.0;0;0.0
8554;5;Sneek;2004;0;0.0;0;0.0
8555;5;Sneek;2006;0;0.0;0;0.0
8556;5;Soest;2000;0;;0;
8557;5;Soest;2002;0;0.0;0;0.0
8558;5;Soest;2004;0;0.0;0;0.0
8559;5;Soest;2006;0;0.0;0;0.0
8560;5;Someren;2000;0;;0;
8561;5;Someren;2002;0;0.0;0;0.0
8562;5;Someren;2004;0;0.0;0;0.0
8563;5;Someren;2006;0;0.0;0;0.0
8564;5;Son en Breugel;2000;0;;0;
8565;5;Son en Breugel;2002;0;0.0;0;0.0
8566;5;Son en Breugel;2004;0;0.0;0;0.0
8567;5;Son en Breugel;2006;0;0.0;0;0.0
8568;5;Spijkenisse;2000;0;;0;
8569;5;Spijkenisse;2002;0;0.0;0;0.0
8570;5;Spijkenisse;2004;0;0.0;0;0.0
8571;5;Spijkenisse;2006;0;0.0;0;0.0
8572;5;Stadskanaal;2000;0;;0;
8573;5;Stadskanaal;2002;0;0.0;0;0.0
8574;5;Stadskanaal;2004;0;0.0;0;0.0
8575;5;Stadskanaal;2006;0;0.0;0;0.0
8576;5;Staphorst;2000;0;;0;
8577;5;Staphorst;2002;0;0.0;0;0.0
8578;5;Staphorst;2004;0;0.0;0;0.0
8579;5;Staphorst;2006;0;0.0;0;0.0
8580;5;Stede Broec;2000;0;;0;
8581;5;Stede Broec;2002;0;0.0;0;0.0
8582;5;Stede Broec;2004;0;0.0;0;0.0
8583;5;Stede Broec;2006;0;0.0;0;0.0
8584;5;Steenbergen;2000;0;;0;
8585;5;Steenbergen;2002;0;0.0;0;0.0
8586;5;Steenbergen;2004;0;0.0;0;0.0
8587;5;Steenbergen;2006;0;0.0;0;0.0
8588;5;Steenwijkerland;2000;0;;0;
8589;5;Steenwijkerland;2002;0;0.0;0;0.0
8590;5;Steenwijkerland;2004;0;0.0;0;0.0
8591;5;Steenwijkerland;2006;0;0.0;0;0.0
8592;5;Stein;2000;0;;0;
8593;5;Stein;2002;0;0.0;0;0.0
8594;5;Stein;2004;0;0.0;0;0.0
8595;5;Stein;2006;0;0.0;0;0.0
8596;5;Strijen;2000;0;;0;
8597;5;Strijen;2002;0;0.0;0;0.0
8598;5;Strijen;2004;0;0.0;0;0.0
8599;5;Strijen;2006;0;0.0;0;0.0
8600;5;Swalmen;2000;0;;0;
8601;5;Swalmen;2002;0;0.0;0;0.0
8602;5;Swalmen;2004;0;0.0;0;0.0
8603;5;Swalmen;2006;0;0.0;0;0.0
8604;5;Terneuzen;2000;0;;0;
8605;5;Terneuzen;2002;0;0.0;0;0.0
8606;5;Terneuzen;2004;0;0.0;0;0.0
8607;5;Terneuzen;2006;0;0.0;0;0.0
8608;5;Terschelling;2000;33;;16;
8609;5;Terschelling;2002;35;2.0;16;0.0
8610;5;Terschelling;2004;34;1.0;16;0.0
8611;5;Terschelling;2006;37;4.0;16;0.0
8612;5;Texel;2000;303;;98;
8613;5;Texel;2002;279;-24.0;96;-2.0
8614;5;Texel;2004;274;-29.0;94;-4.0
8615;5;Texel;2006;263;-40.0;96;-2.0
8616;5;Teylingen;2000;0;;0;
8617;5;Teylingen;2002;0;0.0;0;0.0
8618;5;Teylingen;2004;0;0.0;0;0.0
8619;5;Teylingen;2006;0;0.0;0;0.0
8620;5;Tholen;2000;0;;0;
8621;5;Tholen;2002;0;0.0;0;0.0
8622;5;Tholen;2004;0;0.0;0;0.0
8623;5;Tholen;2006;0;0.0;0;0.0
8624;5;Thorn;2000;0;;0;
8625;5;Thorn;2002;0;0.0;0;0.0
8626;5;Thorn;2004;0;0.0;0;0.0
8627;5;Thorn;2006;0;0.0;0;0.0
8628;5;Tiel;2000;0;;0;
8629;5;Tiel;2002;0;0.0;0;0.0
8630;5;Tiel;2004;0;0.0;0;0.0
8631;5;Tiel;2006;0;0.0;0;0.0
8632;5;Tilburg;2000;0;;0;
8633;5;Tilburg;2002;0;0.0;0;0.0
8634;5;Tilburg;2004;0;0.0;0;0.0
8635;5;Tilburg;2006;0;0.0;0;0.0
8636;5;Tubbergen;2000;0;;0;
8637;5;Tubbergen;2002;0;0.0;0;0.0
8638;5;Tubbergen;2004;0;0.0;0;0.0
8639;5;Tubbergen;2006;0;0.0;0;0.0
8640;5;Twenterand;2000;0;;0;
8641;5;Twenterand;2002;0;0.0;0;0.0
8642;5;Twenterand;2004;0;0.0;0;0.0
8643;5;Twenterand;2006;0;0.0;0;0.0
8644;5;Tynaarlo;2000;0;;0;
8645;5;Tynaarlo;2002;0;0.0;0;0.0
8646;5;Tynaarlo;2004;0;0.0;0;0.0
8647;5;Tynaarlo;2006;0;0.0;0;0.0
8648;5;Tytsjerksteradiel;2000;0;;0;
8649;5;Tytsjerksteradiel;2002;0;0.0;0;0.0
8650;5;Tytsjerksteradiel;2004;0;0.0;0;0.0
8651;5;Tytsjerksteradiel;2006;0;0.0;0;0.0
8652;5;Ubbergen;2000;0;;0;
8653;5;Ubbergen;2002;0;0.0;0;0.0
8654;5;Ubbergen;2004;0;0.0;0;0.0
8655;5;Ubbergen;2006;0;0.0;0;0.0
8656;5;Uden;2000;0;;0;
8657;5;Uden;2002;0;0.0;0;0.0
8658;5;Uden;2004;0;0.0;0;0.0
8659;5;Uden;2006;0;0.0;0;0.0
8660;5;Uitgeest;2000;0;;0;
8661;5;Uitgeest;2002;0;0.0;0;0.0
8662;5;Uitgeest;2004;0;0.0;0;0.0
8663;5;Uitgeest;2006;0;0.0;0;0.0
8664;5;Uithoorn;2000;0;;0;
8665;5;Uithoorn;2002;0;0.0;0;0.0
8666;5;Uithoorn;2004;0;0.0;0;0.0
8667;5;Uithoorn;2006;0;0.0;0;0.0
8668;5;Urk;2000;0;;0;
8669;5;Urk;2002;0;0.0;0;0.0
8670;5;Urk;2004;0;0.0;0;0.0
8671;5;Urk;2006;0;0.0;0;0.0
8672;5;Utrecht;2000;0;;0;
8673;5;Utrecht;2002;0;0.0;0;0.0
8674;5;Utrecht;2004;0;0.0;0;0.0
8675;5;Utrecht;2006;0;0.0;0;0.0
8676;5;Utrechtse Heuvelrug;2000;0;;0;
8677;5;Utrechtse Heuvelrug;2002;0;0.0;0;0.0
8678;5;Utrechtse Heuvelrug;2004;0;0.0;0;0.0
8679;5;Utrechtse Heuvelrug;2006;0;0.0;0;0.0
8680;5;Vaals;2000;0;;0;
8681;5;Vaals;2002;0;0.0;0;0.0
8682;5;Vaals;2004;0;0.0;0;0.0
8683;5;Vaals;2006;0;0.0;0;0.0
8684;5;Valkenburg aan de Geul;2000;0;;0;
8685;5;Valkenburg aan de Geul;2002;0;0.0;0;0.0
8686;5;Valkenburg aan de Geul;2004;0;0.0;0;0.0
8687;5;Valkenburg aan de Geul;2006;0;0.0;0;0.0
8688;5;Valkenswaard;2000;0;;0;
8689;5;Valkenswaard;2002;0;0.0;0;0.0
8690;5;Valkenswaard;2004;0;0.0;0;0.0
8691;5;Valkenswaard;2006;0;0.0;0;0.0
8692;5;Veendam;2000;0;;0;
8693;5;Veendam;2002;0;0.0;0;0.0
8694;5;Veendam;2004;0;0.0;0;0.0
8695;5;Veendam;2006;0;0.0;0;0.0
8696;5;Veenendaal;2000;0;;0;
8697;5;Veenendaal;2002;0;0.0;0;0.0
8698;5;Veenendaal;2004;0;0.0;0;0.0
8699;5;Veenendaal;2006;0;0.0;0;0.0
8700;5;Veere;2000;213;;152;
8701;5;Veere;2002;221;8.0;151;-1.0
8702;5;Veere;2004;351;138.0;250;98.0
8703;5;Veere;2006;394;181.0;252;100.0
8704;5;Veghel;2000;0;;0;
8705;5;Veghel;2002;0;0.0;0;0.0
8706;5;Veghel;2004;0;0.0;0;0.0
8707;5;Veghel;2006;0;0.0;0;0.0
8708;5;Veldhoven;2000;0;;0;
8709;5;Veldhoven;2002;0;0.0;0;0.0
8710;5;Veldhoven;2004;0;0.0;0;0.0
8711;5;Veldhoven;2006;0;0.0;0;0.0
8712;5;Velsen;2000;631;;652;
8713;5;Velsen;2002;624;-7.0;436;-216.0
8714;5;Velsen;2004;626;-5.0;364;-288.0
8715;5;Velsen;2006;1428;797.0;686;34.0
8716;5;Venlo;2000;0;;0;
8717;5;Venlo;2002;0;0.0;0;0.0
8718;5;Venlo;2004;0;0.0;0;0.0
8719;5;Venlo;2006;0;0.0;0;0.0
8720;5;Venray;2000;0;;0;
8721;5;Venray;2002;0;0.0;0;0.0
8722;5;Venray;2004;0;0.0;0;0.0
8723;5;Venray;2006;0;0.0;0;0.0
8724;5;Vianen;2000;0;;0;
8725;5;Vianen;2002;0;0.0;0;0.0
8726;5;Vianen;2004;0;0.0;0;0.0
8727;5;Vianen;2006;0;0.0;0;0.0
8728;5;Vlaardingen;2000;0;;0;
8729;5;Vlaardingen;2002;0;0.0;0;0.0
8730;5;Vlaardingen;2004;0;0.0;0;0.0
8731;5;Vlaardingen;2006;0;0.0;0;0.0
8732;5;Vlagtwedde;2000;0;;0;
8733;5;Vlagtwedde;2002;0;0.0;0;0.0
8734;5;Vlagtwedde;2004;0;0.0;0;0.0
8735;5;Vlagtwedde;2006;0;0.0;0;0.0
8736;5;Vlieland;2000;130;;41;
8737;5;Vlieland;2002;132;2.0;42;1.0
8738;5;Vlieland;2004;137;7.0;42;1.0
8739;5;Vlieland;2006;131;1.0;42;1.0
8740;5;Vlissingen;2000;0;;0;
8741;5;Vlissingen;2002;0;0.0;0;0.0
8742;5;Vlissingen;2004;0;0.0;0;0.0
8743;5;Vlissingen;2006;0;0.0;0;0.0
8744;5;Vlist;2000;0;;0;
8745;5;Vlist;2002;0;0.0;0;0.0
8746;5;Vlist;2004;0;0.0;0;0.0
8747;5;Vlist;2006;0;0.0;0;0.0
8748;5;Voerendaal;2000;0;;0;
8749;5;Voerendaal;2002;0;0.0;0;0.0
8750;5;Voerendaal;2004;0;0.0;0;0.0
8751;5;Voerendaal;2006;0;0.0;0;0.0
8752;5;Voorschoten;2000;0;;0;
8753;5;Voorschoten;2002;0;0.0;0;0.0
8754;5;Voorschoten;2004;0;0.0;0;0.0
8755;5;Voorschoten;2006;0;0.0;0;0.0
8756;5;Voorst;2000;0;;0;
8757;5;Voorst;2002;0;0.0;0;0.0
8758;5;Voorst;2004;0;0.0;0;0.0
8759;5;Voorst;2006;0;0.0;0;0.0
8760;5;Vught;2000;0;;0;
8761;5;Vught;2002;0;0.0;0;0.0
8762;5;Vught;2004;0;0.0;0;0.0
8763;5;Vught;2006;0;0.0;0;0.0
8764;5;Waalre;2000;0;;0;
8765;5;Waalre;2002;0;0.0;0;0.0
8766;5;Waalre;2004;0;0.0;0;0.0
8767;5;Waalre;2006;0;0.0;0;0.0
8768;5;Waalwijk;2000;0;;0;
8769;5;Waalwijk;2002;0;0.0;0;0.0
8770;5;Waalwijk;2004;0;0.0;0;0.0
8771;5;Waalwijk;2006;0;0.0;0;0.0
8772;5;Waddinxveen;2000;0;;0;
8773;5;Waddinxveen;2002;0;0.0;0;0.0
8774;5;Waddinxveen;2004;0;0.0;0;0.0
8775;5;Waddinxveen;2006;0;0.0;0;0.0
8776;5;Wageningen;2000;0;;0;
8777;5;Wageningen;2002;0;0.0;0;0.0
8778;5;Wageningen;2004;0;0.0;0;0.0
8779;5;Wageningen;2006;0;0.0;0;0.0
8780;5;Wassenaar;2000;16;;6;
8781;5;Wassenaar;2002;19;3.0;6;0.0
8782;5;Wassenaar;2004;18;2.0;6;0.0
8783;5;Wassenaar;2006;19;3.0;6;0.0
8784;5;Waterland;2000;0;;0;
8785;5;Waterland;2002;0;0.0;0;0.0
8786;5;Waterland;2004;0;0.0;0;0.0
8787;5;Waterland;2006;0;0.0;0;0.0
8788;5;Weert;2000;0;;0;
8789;5;Weert;2002;0;0.0;0;0.0
8790;5;Weert;2004;0;0.0;0;0.0
8791;5;Weert;2006;0;0.0;0;0.0
8792;5;Weesp;2000;0;;0;
8793;5;Weesp;2002;0;0.0;0;0.0
8794;5;Weesp;2004;0;0.0;0;0.0
8795;5;Weesp;2006;0;0.0;0;0.0
8796;5;Werkendam;2000;0;;0;
8797;5;Werkendam;2002;0;0.0;0;0.0
8798;5;Werkendam;2004;0;0.0;0;0.0
8799;5;Werkendam;2006;0;0.0;0;0.0
8800;5;Wervershoof;2000;0;;0;
8801;5;Wervershoof;2002;0;0.0;0;0.0
8802;5;Wervershoof;2004;0;0.0;0;0.0
8803;5;Wervershoof;2006;0;0.0;0;0.0
8804;5;West Maas en Waal;2000;0;;0;
8805;5;West Maas en Waal;2002;0;0.0;0;0.0
8806;5;West Maas en Waal;2004;0;0.0;0;0.0
8807;5;West Maas en Waal;2006;0;0.0;0;0.0
8808;5;Wester-Koggenland;2000;0;;0;
8809;5;Wester-Koggenland;2002;0;0.0;0;0.0
8810;5;Wester-Koggenland;2004;0;0.0;0;0.0
8811;5;Wester-Koggenland;2006;0;0.0;0;0.0
8812;5;Westerveld;2000;0;;0;
8813;5;Westerveld;2002;0;0.0;0;0.0
8814;5;Westerveld;2004;0;0.0;0;0.0
8815;5;Westerveld;2006;0;0.0;0;0.0
8816;5;Westervoort;2000;0;;0;
8817;5;Westervoort;2002;0;0.0;0;0.0
8818;5;Westervoort;2004;0;0.0;0;0.0
8819;5;Westervoort;2006;0;0.0;0;0.0
8820;5;Westland;2000;0;;0;
8821;5;Westland;2002;0;0.0;0;0.0
8822;5;Westland;2004;0;0.0;0;0.0
8823;5;Westland;2006;0;0.0;0;0.0
8824;5;Weststellingwerf;2000;0;;0;
8825;5;Weststellingwerf;2002;0;0.0;0;0.0
8826;5;Weststellingwerf;2004;0;0.0;0;0.0
8827;5;Weststellingwerf;2006;0;0.0;0;0.0
8828;5;Westvoorne;2000;884;;352;
8829;5;Westvoorne;2002;871;-13.0;350;-2.0
8830;5;Westvoorne;2004;893;9.0;353;1.0
8831;5;Westvoorne;2006;883;-1.0;353;1.0
8832;5;Wierden;2000;0;;0;
8833;5;Wierden;2002;0;0.0;0;0.0
8834;5;Wierden;2004;0;0.0;0;0.0
8835;5;Wierden;2006;0;0.0;0;0.0
8836;5;Wieringen;2000;0;;0;
8837;5;Wieringen;2002;0;0.0;0;0.0
8838;5;Wieringen;2004;0;0.0;0;0.0
8839;5;Wieringen;2006;0;0.0;0;0.0
8840;5;Wieringermeer;2000;0;;0;
8841;5;Wieringermeer;2002;0;0.0;0;0.0
8842;5;Wieringermeer;2004;0;0.0;0;0.0
