ID;BronTechniek;Energietoepassingen;Perioden;VermedenVerbruik_1;VermedenVerbruikRelatief_2;VermedenEmissie_3;VermedenEmissieRelatief_4
3610;Biomassaketels bedrijven, WKK;Warmte;1996;220.0;0.01;12.0;0.01
3611;Biomassaketels bedrijven, WKK;Warmte;1997;239.0;0.01;14.0;0.01
3612;Biomassaketels bedrijven, WKK;Warmte;1998;184.0;0.01;10.0;0.01
3613;Biomassaketels bedrijven, WKK;Warmte;1999;196.0;0.01;11.0;0.01
3614;Biomassaketels bedrijven, WKK;Warmte;2000;208.0;0.01;12.0;0.01
3615;Biomassaketels bedrijven, WKK;Warmte;2001;315.0;0.01;18.0;0.01
3616;Biomassaketels bedrijven, WKK;Warmte;2002;337.0;0.01;19.0;0.01
3617;Biomassaketels bedrijven, WKK;Warmte;2003;282.0;0.01;16.0;0.01
3618;Biomassaketels bedrijven, WKK;Warmte;2004;373.0;0.01;21.0;0.01
3619;Biomassaketels bedrijven, WKK;Warmte;2005;520.0;0.02;30.0;0.02
3620;Biomassaketels bedrijven, WKK;Warmte;2006;640.0;0.02;36.0;0.02
3621;Biomassaketels bedrijven, WKK;Warmte;2007;696.0;0.02;39.0;0.02
3622;Biomassaketels bedrijven, WKK;Warmte;2008;772.0;0.02;44.0;0.02
3623;Biomassaketels bedrijven, WKK;Warmte;2009;778.0;0.02;44.0;0.03
3624;Biomassaketels bedrijven, WKK;Warmte;2010;871.0;0.03;49.0;0.03
3625;Biomassaketels bedrijven, WKK;Warmte;2011;1104.0;0.03;62.0;0.04
3626;Biomassaketels bedrijven, WKK;Warmte;2012;1277.0;0.04;72.0;0.04
3627;Biomassaketels bedrijven, WKK;Warmte;2013;1378.0;0.04;78.0;0.05
3628;Biomassaketels bedrijven, WKK;Warmte;2014;921.0;0.03;52.0;0.03
3629;Biomassaketels bedrijven, WKK;Warmte;2015;1310.0;0.04;74.0;0.04
3630;Biomassaketels bedrijven, WKK;Warmte;2016;960.0;0.03;54.0;0.03
3631;Biomassaketels bedrijven, WKK;Warmte;2017;3102.0;0.1;176.0;0.11
3632;Biomassaketels bedrijven, WKK;Warmte;2018;5482.0;0.18;310.0;0.19
3633;Biomassaketels bedrijven, WKK;Warmte;2019;7812.0;0.25;442.0;0.29
3634;Biomassaketels bedrijven, WKK;Warmte;2020;7714.0;0.26;435.0;0.32
3635;Biomassaketels bedrijven, WKK;Warmte;2021;6337.0;0.21;357.0;0.25
3636;Biomassaketels bedrijven, WKK;Warmte;2022;3827.0;0.13;216.0;0.15
3637;Biomassaketels bedrijven, WKK;Warmte;2023;6602.0;0.23;372.0;0.29
3638;Biomassaketels bedrijven, WKK;Vervoer;1990;;;;
3639;Biomassaketels bedrijven, WKK;Vervoer;1991;;;;
3640;Biomassaketels bedrijven, WKK;Vervoer;1992;;;;
3641;Biomassaketels bedrijven, WKK;Vervoer;1993;;;;
3642;Biomassaketels bedrijven, WKK;Vervoer;1994;;;;
3643;Biomassaketels bedrijven, WKK;Vervoer;1995;;;;
3644;Biomassaketels bedrijven, WKK;Vervoer;1996;;;;
3645;Biomassaketels bedrijven, WKK;Vervoer;1997;;;;
3646;Biomassaketels bedrijven, WKK;Vervoer;1998;;;;
3647;Biomassaketels bedrijven, WKK;Vervoer;1999;;;;
3648;Biomassaketels bedrijven, WKK;Vervoer;2000;;;;
3649;Biomassaketels bedrijven, WKK;Vervoer;2001;;;;
3650;Biomassaketels bedrijven, WKK;Vervoer;2002;;;;
3651;Biomassaketels bedrijven, WKK;Vervoer;2003;;;;
3652;Biomassaketels bedrijven, WKK;Vervoer;2004;;;;
3653;Biomassaketels bedrijven, WKK;Vervoer;2005;;;;
3654;Biomassaketels bedrijven, WKK;Vervoer;2006;;;;
3655;Biomassaketels bedrijven, WKK;Vervoer;2007;;;;
3656;Biomassaketels bedrijven, WKK;Vervoer;2008;;;;
3657;Biomassaketels bedrijven, WKK;Vervoer;2009;;;;
3658;Biomassaketels bedrijven, WKK;Vervoer;2010;;;;
3659;Biomassaketels bedrijven, WKK;Vervoer;2011;;;;
3660;Biomassaketels bedrijven, WKK;Vervoer;2012;;;;
3661;Biomassaketels bedrijven, WKK;Vervoer;2013;;;;
3662;Biomassaketels bedrijven, WKK;Vervoer;2014;;;;
3663;Biomassaketels bedrijven, WKK;Vervoer;2015;;;;
3664;Biomassaketels bedrijven, WKK;Vervoer;2016;;;;
3665;Biomassaketels bedrijven, WKK;Vervoer;2017;;;;
3666;Biomassaketels bedrijven, WKK;Vervoer;2018;;;;
3667;Biomassaketels bedrijven, WKK;Vervoer;2019;;;;
3668;Biomassaketels bedrijven, WKK;Vervoer;2020;;;;
3669;Biomassaketels bedrijven, WKK;Vervoer;2021;;;;
3670;Biomassaketels bedrijven, WKK;Vervoer;2022;;;;
3671;Biomassaketels bedrijven, WKK;Vervoer;2023;;;;
3672;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;1990;1342.0;0.05;76.0;0.05
3673;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;1991;1342.0;0.05;76.0;0.04
3674;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;1992;1365.0;0.05;78.0;0.05
3675;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;1993;1389.0;0.05;79.0;0.05
3676;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;1994;1413.0;0.05;80.0;0.05
3677;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;1995;1536.0;0.05;87.0;0.05
3678;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;1996;1595.0;0.05;91.0;0.05
3679;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;1997;1653.0;0.05;94.0;0.05
3680;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;1998;1749.0;0.06;99.0;0.06
3681;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;1999;1857.0;0.06;106.0;0.06
3682;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2000;1916.0;0.06;109.0;0.06
3683;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2001;2011.0;0.06;114.0;0.06
3684;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2002;2312.0;0.07;131.0;0.07
3685;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2003;2658.0;0.08;151.0;0.08
3686;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2004;3479.0;0.1;198.0;0.11
3687;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2005;3831.0;0.11;218.0;0.12
3688;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2006;5156.0;0.16;293.0;0.17
3689;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2007;5774.0;0.18;327.0;0.19
3690;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2008;6024.0;0.18;342.0;0.19
3691;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2009;6102.0;0.19;345.0;0.2
3692;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2010;5076.0;0.15;287.0;0.16
3693;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2011;4846.0;0.15;274.0;0.16
3694;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2012;4998.0;0.15;282.0;0.17
3695;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2013;5215.0;0.16;295.0;0.18
3696;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2014;7124.0;0.23;402.0;0.25
3697;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2015;8634.0;0.28;488.0;0.29
3698;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2016;9070.0;0.29;512.0;0.31
3699;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2017;9233.0;0.29;523.0;0.32
3700;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2018;10219.0;0.33;578.0;0.36
3701;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2019;11916.0;0.39;674.0;0.44
3702;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2020;13697.0;0.46;773.0;0.56
3703;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2021;15064.0;0.49;850.0;0.59
3704;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2022;14022.0;0.47;792.0;0.56
3705;Biomassaketels bedrijven, alleen warmte;Totaal energietoepassingen;2023;11094.0;0.38;625.0;0.49
3706;Biomassaketels bedrijven, alleen warmte;Elektriciteit;1990;;;;
3707;Biomassaketels bedrijven, alleen warmte;Elektriciteit;1991;;;;
3708;Biomassaketels bedrijven, alleen warmte;Elektriciteit;1992;;;;
3709;Biomassaketels bedrijven, alleen warmte;Elektriciteit;1993;;;;
3710;Biomassaketels bedrijven, alleen warmte;Elektriciteit;1994;;;;
3711;Biomassaketels bedrijven, alleen warmte;Elektriciteit;1995;;;;
3712;Biomassaketels bedrijven, alleen warmte;Elektriciteit;1996;;;;
3713;Biomassaketels bedrijven, alleen warmte;Elektriciteit;1997;;;;
3714;Biomassaketels bedrijven, alleen warmte;Elektriciteit;1998;;;;
3715;Biomassaketels bedrijven, alleen warmte;Elektriciteit;1999;;;;
3716;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2000;;;;
3717;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2001;;;;
3718;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2002;;;;
3719;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2003;;;;
3720;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2004;;;;
3721;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2005;;;;
3722;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2006;;;;
3723;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2007;;;;
3724;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2008;;;;
3725;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2009;;;;
3726;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2010;;;;
3727;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2011;;;;
3728;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2012;;;;
3729;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2013;;;;
3730;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2014;;;;
3731;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2015;;;;
3732;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2016;;;;
3733;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2017;;;;
3734;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2018;;;;
3735;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2019;;;;
3736;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2020;;;;
3737;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2021;;;;
3738;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2022;;;;
3739;Biomassaketels bedrijven, alleen warmte;Elektriciteit;2023;;;;
3740;Biomassaketels bedrijven, alleen warmte;Warmte;1990;1342.0;0.05;76.0;0.05
3741;Biomassaketels bedrijven, alleen warmte;Warmte;1991;1342.0;0.05;76.0;0.04
3742;Biomassaketels bedrijven, alleen warmte;Warmte;1992;1365.0;0.05;78.0;0.05
3743;Biomassaketels bedrijven, alleen warmte;Warmte;1993;1389.0;0.05;79.0;0.05
3744;Biomassaketels bedrijven, alleen warmte;Warmte;1994;1413.0;0.05;80.0;0.05
3745;Biomassaketels bedrijven, alleen warmte;Warmte;1995;1536.0;0.05;87.0;0.05
3746;Biomassaketels bedrijven, alleen warmte;Warmte;1996;1595.0;0.05;91.0;0.05
3747;Biomassaketels bedrijven, alleen warmte;Warmte;1997;1653.0;0.05;94.0;0.05
3748;Biomassaketels bedrijven, alleen warmte;Warmte;1998;1749.0;0.06;99.0;0.06
3749;Biomassaketels bedrijven, alleen warmte;Warmte;1999;1857.0;0.06;106.0;0.06
3750;Biomassaketels bedrijven, alleen warmte;Warmte;2000;1916.0;0.06;109.0;0.06
3751;Biomassaketels bedrijven, alleen warmte;Warmte;2001;2011.0;0.06;114.0;0.06
3752;Biomassaketels bedrijven, alleen warmte;Warmte;2002;2312.0;0.07;131.0;0.07
3753;Biomassaketels bedrijven, alleen warmte;Warmte;2003;2658.0;0.08;151.0;0.08
3754;Biomassaketels bedrijven, alleen warmte;Warmte;2004;3479.0;0.1;198.0;0.11
3755;Biomassaketels bedrijven, alleen warmte;Warmte;2005;3831.0;0.11;218.0;0.12
3756;Biomassaketels bedrijven, alleen warmte;Warmte;2006;5156.0;0.16;293.0;0.17
3757;Biomassaketels bedrijven, alleen warmte;Warmte;2007;5774.0;0.18;327.0;0.19
3758;Biomassaketels bedrijven, alleen warmte;Warmte;2008;6024.0;0.18;342.0;0.19
3759;Biomassaketels bedrijven, alleen warmte;Warmte;2009;6102.0;0.19;345.0;0.2
3760;Biomassaketels bedrijven, alleen warmte;Warmte;2010;5076.0;0.15;287.0;0.16
3761;Biomassaketels bedrijven, alleen warmte;Warmte;2011;4846.0;0.15;274.0;0.16
3762;Biomassaketels bedrijven, alleen warmte;Warmte;2012;4998.0;0.15;282.0;0.17
3763;Biomassaketels bedrijven, alleen warmte;Warmte;2013;5215.0;0.16;295.0;0.18
3764;Biomassaketels bedrijven, alleen warmte;Warmte;2014;7124.0;0.23;402.0;0.25
3765;Biomassaketels bedrijven, alleen warmte;Warmte;2015;8634.0;0.28;488.0;0.29
3766;Biomassaketels bedrijven, alleen warmte;Warmte;2016;9070.0;0.29;512.0;0.31
3767;Biomassaketels bedrijven, alleen warmte;Warmte;2017;9233.0;0.29;523.0;0.32
3768;Biomassaketels bedrijven, alleen warmte;Warmte;2018;10219.0;0.33;578.0;0.36
3769;Biomassaketels bedrijven, alleen warmte;Warmte;2019;11916.0;0.39;674.0;0.44
3770;Biomassaketels bedrijven, alleen warmte;Warmte;2020;13697.0;0.46;773.0;0.56
3771;Biomassaketels bedrijven, alleen warmte;Warmte;2021;15064.0;0.49;850.0;0.59
3772;Biomassaketels bedrijven, alleen warmte;Warmte;2022;14022.0;0.47;792.0;0.56
3773;Biomassaketels bedrijven, alleen warmte;Warmte;2023;11094.0;0.38;625.0;0.49
3774;Biomassaketels bedrijven, alleen warmte;Vervoer;1990;;;;
3775;Biomassaketels bedrijven, alleen warmte;Vervoer;1991;;;;
3776;Biomassaketels bedrijven, alleen warmte;Vervoer;1992;;;;
3777;Biomassaketels bedrijven, alleen warmte;Vervoer;1993;;;;
3778;Biomassaketels bedrijven, alleen warmte;Vervoer;1994;;;;
3779;Biomassaketels bedrijven, alleen warmte;Vervoer;1995;;;;
3780;Biomassaketels bedrijven, alleen warmte;Vervoer;1996;;;;
3781;Biomassaketels bedrijven, alleen warmte;Vervoer;1997;;;;
3782;Biomassaketels bedrijven, alleen warmte;Vervoer;1998;;;;
3783;Biomassaketels bedrijven, alleen warmte;Vervoer;1999;;;;
3784;Biomassaketels bedrijven, alleen warmte;Vervoer;2000;;;;
3785;Biomassaketels bedrijven, alleen warmte;Vervoer;2001;;;;
3786;Biomassaketels bedrijven, alleen warmte;Vervoer;2002;;;;
3787;Biomassaketels bedrijven, alleen warmte;Vervoer;2003;;;;
3788;Biomassaketels bedrijven, alleen warmte;Vervoer;2004;;;;
3789;Biomassaketels bedrijven, alleen warmte;Vervoer;2005;;;;
3790;Biomassaketels bedrijven, alleen warmte;Vervoer;2006;;;;
3791;Biomassaketels bedrijven, alleen warmte;Vervoer;2007;;;;
3792;Biomassaketels bedrijven, alleen warmte;Vervoer;2008;;;;
3793;Biomassaketels bedrijven, alleen warmte;Vervoer;2009;;;;
3794;Biomassaketels bedrijven, alleen warmte;Vervoer;2010;;;;
3795;Biomassaketels bedrijven, alleen warmte;Vervoer;2011;;;;
3796;Biomassaketels bedrijven, alleen warmte;Vervoer;2012;;;;
3797;Biomassaketels bedrijven, alleen warmte;Vervoer;2013;;;;
3798;Biomassaketels bedrijven, alleen warmte;Vervoer;2014;;;;
3799;Biomassaketels bedrijven, alleen warmte;Vervoer;2015;;;;
3800;Biomassaketels bedrijven, alleen warmte;Vervoer;2016;;;;
3801;Biomassaketels bedrijven, alleen warmte;Vervoer;2017;;;;
3802;Biomassaketels bedrijven, alleen warmte;Vervoer;2018;;;;
3803;Biomassaketels bedrijven, alleen warmte;Vervoer;2019;;;;
3804;Biomassaketels bedrijven, alleen warmte;Vervoer;2020;;;;
3805;Biomassaketels bedrijven, alleen warmte;Vervoer;2021;;;;
3806;Biomassaketels bedrijven, alleen warmte;Vervoer;2022;;;;
3807;Biomassaketels bedrijven, alleen warmte;Vervoer;2023;;;;
3808;Totaal biogas;Totaal energietoepassingen;1990;1795.0;0.06;114.0;0.07
3809;Totaal biogas;Totaal energietoepassingen;1991;2457.0;0.08;154.0;0.09
3810;Totaal biogas;Totaal energietoepassingen;1992;2941.0;0.1;182.0;0.11
3811;Totaal biogas;Totaal energietoepassingen;1993;3586.0;0.12;224.0;0.13
3812;Totaal biogas;Totaal energietoepassingen;1994;3934.0;0.13;251.0;0.14
3813;Totaal biogas;Totaal energietoepassingen;1995;4095.0;0.13;266.0;0.15
3814;Totaal biogas;Totaal energietoepassingen;1996;4238.0;0.13;274.0;0.15
3815;Totaal biogas;Totaal energietoepassingen;1997;4122.0;0.13;270.0;0.15
3816;Totaal biogas;Totaal energietoepassingen;1998;4004.0;0.13;260.0;0.15
3817;Totaal biogas;Totaal energietoepassingen;1999;4261.0;0.14;273.0;0.16
3818;Totaal biogas;Totaal energietoepassingen;2000;4396.0;0.14;287.0;0.17
3819;Totaal biogas;Totaal energietoepassingen;2001;4515.0;0.14;296.0;0.17
3820;Totaal biogas;Totaal energietoepassingen;2002;4660.0;0.14;306.0;0.17
3821;Totaal biogas;Totaal energietoepassingen;2003;4533.0;0.14;297.0;0.16
3822;Totaal biogas;Totaal energietoepassingen;2004;4478.0;0.13;287.0;0.16
3823;Totaal biogas;Totaal energietoepassingen;2005;4209.0;0.13;271.0;0.15
3824;Totaal biogas;Totaal energietoepassingen;2006;4588.0;0.14;301.0;0.17
3825;Totaal biogas;Totaal energietoepassingen;2007;5690.0;0.17;375.0;0.22
3826;Totaal biogas;Totaal energietoepassingen;2008;7573.0;0.23;504.0;0.29
3827;Totaal biogas;Totaal energietoepassingen;2009;9232.0;0.29;610.0;0.36
3828;Totaal biogas;Totaal energietoepassingen;2010;10233.0;0.29;667.0;0.37
3829;Totaal biogas;Totaal energietoepassingen;2011;10184.0;0.31;668.0;0.39
3830;Totaal biogas;Totaal energietoepassingen;2012;10815.0;0.33;735.0;0.44
3831;Totaal biogas;Totaal energietoepassingen;2013;11335.0;0.36;780.0;0.47
3832;Totaal biogas;Totaal energietoepassingen;2014;12268.0;0.4;840.0;0.53
3833;Totaal biogas;Totaal energietoepassingen;2015;13075.0;0.42;928.0;0.56
3834;Totaal biogas;Totaal energietoepassingen;2016;12658.0;0.4;866.0;0.52
3835;Totaal biogas;Totaal energietoepassingen;2017;12127.0;0.38;814.0;0.49
3836;Totaal biogas;Totaal energietoepassingen;2018;12653.0;0.41;822.0;0.51
3837;Totaal biogas;Totaal energietoepassingen;2019;13633.0;0.44;839.0;0.55
3838;Totaal biogas;Totaal energietoepassingen;2020;15495.0;0.52;904.0;0.65
3839;Totaal biogas;Totaal energietoepassingen;2021;12927.0;0.42;798.0;0.55
3840;Totaal biogas;Totaal energietoepassingen;2022;10058.0;0.34;626.0;0.45
3841;Totaal biogas;Totaal energietoepassingen;2023;11079.0;0.38;660.0;0.51
3842;Totaal biogas;Elektriciteit;1990;823.0;0.03;59.0;0.04
3843;Totaal biogas;Elektriciteit;1991;1096.0;0.04;76.0;0.04
3844;Totaal biogas;Elektriciteit;1992;1246.0;0.04;85.0;0.05
3845;Totaal biogas;Elektriciteit;1993;1727.0;0.06;118.0;0.07
3846;Totaal biogas;Elektriciteit;1994;2131.0;0.07;149.0;0.08
3847;Totaal biogas;Elektriciteit;1995;2371.0;0.08;169.0;0.1
3848;Totaal biogas;Elektriciteit;1996;2468.0;0.08;173.0;0.09
3849;Totaal biogas;Elektriciteit;1997;2330.0;0.07;168.0;0.1
3850;Totaal biogas;Elektriciteit;1998;2252.0;0.07;160.0;0.09
3851;Totaal biogas;Elektriciteit;1999;2444.0;0.08;170.0;0.1
3852;Totaal biogas;Elektriciteit;2000;2550.0;0.08;182.0;0.11
3853;Totaal biogas;Elektriciteit;2001;2798.0;0.09;198.0;0.11
3854;Totaal biogas;Elektriciteit;2002;2996.0;0.09;212.0;0.12
3855;Totaal biogas;Elektriciteit;2003;2901.0;0.09;204.0;0.11
3856;Totaal biogas;Elektriciteit;2004;2584.0;0.08;180.0;0.1
3857;Totaal biogas;Elektriciteit;2005;2596.0;0.08;179.0;0.1
3858;Totaal biogas;Elektriciteit;2006;3078.0;0.09;215.0;0.12
3859;Totaal biogas;Elektriciteit;2007;4274.0;0.13;295.0;0.17
3860;Totaal biogas;Elektriciteit;2008;6134.0;0.19;423.0;0.24
3861;Totaal biogas;Elektriciteit;2009;7476.0;0.23;511.0;0.3
3862;Totaal biogas;Elektriciteit;2010;8146.0;0.23;549.0;0.3
3863;Totaal biogas;Elektriciteit;2011;7938.0;0.25;535.0;0.32
3864;Totaal biogas;Elektriciteit;2012;8052.0;0.25;572.0;0.34
3865;Totaal biogas;Elektriciteit;2013;7839.0;0.25;577.0;0.35
3866;Totaal biogas;Elektriciteit;2014;8345.0;0.27;613.0;0.39
3867;Totaal biogas;Elektriciteit;2015;8708.0;0.28;678.0;0.41
3868;Totaal biogas;Elektriciteit;2016;8147.0;0.26;608.0;0.36
3869;Totaal biogas;Elektriciteit;2017;7462.0;0.24;545.0;0.33
3870;Totaal biogas;Elektriciteit;2018;7071.0;0.23;500.0;0.31
3871;Totaal biogas;Elektriciteit;2019;7166.0;0.23;459.0;0.3
3872;Totaal biogas;Elektriciteit;2020;7128.0;0.24;404.0;0.29
3873;Totaal biogas;Elektriciteit;2021;5454.0;0.18;345.0;0.24
3874;Totaal biogas;Elektriciteit;2022;3938.0;0.13;249.0;0.18
3875;Totaal biogas;Elektriciteit;2023;4209.0;0.15;245.0;0.19
3876;Totaal biogas;Warmte;1990;973.0;0.03;55.0;0.03
3877;Totaal biogas;Warmte;1991;1361.0;0.05;77.0;0.05
3878;Totaal biogas;Warmte;1992;1695.0;0.06;96.0;0.06
3879;Totaal biogas;Warmte;1993;1859.0;0.06;106.0;0.06
3880;Totaal biogas;Warmte;1994;1803.0;0.06;102.0;0.06
3881;Totaal biogas;Warmte;1995;1724.0;0.06;98.0;0.06
3882;Totaal biogas;Warmte;1996;1769.0;0.05;100.0;0.05
3883;Totaal biogas;Warmte;1997;1792.0;0.06;102.0;0.06
3884;Totaal biogas;Warmte;1998;1753.0;0.06;100.0;0.06
3885;Totaal biogas;Warmte;1999;1817.0;0.06;103.0;0.06
3886;Totaal biogas;Warmte;2000;1846.0;0.06;105.0;0.06
3887;Totaal biogas;Warmte;2001;1717.0;0.05;98.0;0.05
3888;Totaal biogas;Warmte;2002;1663.0;0.05;94.0;0.05
3889;Totaal biogas;Warmte;2003;1632.0;0.05;93.0;0.05
3890;Totaal biogas;Warmte;2004;1894.0;0.06;108.0;0.06
3891;Totaal biogas;Warmte;2005;1613.0;0.05;92.0;0.05
3892;Totaal biogas;Warmte;2006;1510.0;0.05;86.0;0.05
3893;Totaal biogas;Warmte;2007;1416.0;0.04;80.0;0.05
3894;Totaal biogas;Warmte;2008;1439.0;0.04;82.0;0.05
3895;Totaal biogas;Warmte;2009;1756.0;0.05;99.0;0.06
3896;Totaal biogas;Warmte;2010;2087.0;0.06;118.0;0.06
3897;Totaal biogas;Warmte;2011;1893.0;0.06;107.0;0.06
3898;Totaal biogas;Warmte;2012;2412.0;0.07;136.0;0.08
3899;Totaal biogas;Warmte;2013;3185.0;0.1;180.0;0.11
3900;Totaal biogas;Warmte;2014;3634.0;0.12;205.0;0.13
3901;Totaal biogas;Warmte;2015;4183.0;0.13;236.0;0.14
3902;Totaal biogas;Warmte;2016;4322.0;0.14;244.0;0.15
3903;Totaal biogas;Warmte;2017;4423.0;0.14;250.0;0.15
3904;Totaal biogas;Warmte;2018;5255.0;0.17;297.0;0.19
3905;Totaal biogas;Warmte;2019;5638.0;0.18;319.0;0.21
3906;Totaal biogas;Warmte;2020;6828.0;0.23;385.0;0.28
3907;Totaal biogas;Warmte;2021;5674.0;0.18;320.0;0.22
3908;Totaal biogas;Warmte;2022;4383.0;0.15;248.0;0.18
3909;Totaal biogas;Warmte;2023;5273.0;0.18;297.0;0.23
3910;Totaal biogas;Vervoer;1990;0.0;0.0;0.0;0.0
3911;Totaal biogas;Vervoer;1991;0.0;0.0;0.0;0.0
3912;Totaal biogas;Vervoer;1992;0.0;0.0;0.0;0.0
3913;Totaal biogas;Vervoer;1993;0.0;0.0;0.0;0.0
3914;Totaal biogas;Vervoer;1994;0.0;0.0;0.0;0.0
3915;Totaal biogas;Vervoer;1995;0.0;0.0;0.0;0.0
3916;Totaal biogas;Vervoer;1996;0.0;0.0;0.0;0.0
3917;Totaal biogas;Vervoer;1997;0.0;0.0;0.0;0.0
3918;Totaal biogas;Vervoer;1998;0.0;0.0;0.0;0.0
3919;Totaal biogas;Vervoer;1999;0.0;0.0;0.0;0.0
3920;Totaal biogas;Vervoer;2000;0.0;0.0;0.0;0.0
3921;Totaal biogas;Vervoer;2001;0.0;0.0;0.0;0.0
3922;Totaal biogas;Vervoer;2002;0.0;0.0;0.0;0.0
3923;Totaal biogas;Vervoer;2003;0.0;0.0;0.0;0.0
3924;Totaal biogas;Vervoer;2004;0.0;0.0;0.0;0.0
3925;Totaal biogas;Vervoer;2005;0.0;0.0;0.0;0.0
3926;Totaal biogas;Vervoer;2006;0.0;0.0;0.0;0.0
3927;Totaal biogas;Vervoer;2007;0.0;0.0;0.0;0.0
3928;Totaal biogas;Vervoer;2008;0.0;0.0;0.0;0.0
3929;Totaal biogas;Vervoer;2009;0.0;0.0;0.0;0.0
3930;Totaal biogas;Vervoer;2010;0.0;0.0;0.0;0.0
3931;Totaal biogas;Vervoer;2011;352.0;0.01;26.0;0.02
3932;Totaal biogas;Vervoer;2012;351.0;0.01;26.0;0.02
3933;Totaal biogas;Vervoer;2013;311.0;0.01;23.0;0.01
3934;Totaal biogas;Vervoer;2014;290.0;0.01;22.0;0.01
3935;Totaal biogas;Vervoer;2015;184.0;0.01;14.0;0.01
3936;Totaal biogas;Vervoer;2016;189.0;0.01;14.0;0.01
3937;Totaal biogas;Vervoer;2017;243.0;0.01;18.0;0.01
3938;Totaal biogas;Vervoer;2018;327.0;0.01;24.0;0.02
3939;Totaal biogas;Vervoer;2019;830.0;0.03;62.0;0.04
3940;Totaal biogas;Vervoer;2020;1539.0;0.05;114.0;0.08
3941;Totaal biogas;Vervoer;2021;1799.0;0.06;134.0;0.09
3942;Totaal biogas;Vervoer;2022;1737.0;0.06;129.0;0.09
3943;Totaal biogas;Vervoer;2023;1597.0;0.06;119.0;0.09
3944;Biogas uit stortplaatsen;Totaal energietoepassingen;1990;337.0;0.01;22.0;0.01
3945;Biogas uit stortplaatsen;Totaal energietoepassingen;1991;627.0;0.02;39.0;0.02
3946;Biogas uit stortplaatsen;Totaal energietoepassingen;1992;1209.0;0.04;73.0;0.04
3947;Biogas uit stortplaatsen;Totaal energietoepassingen;1993;1585.0;0.05;100.0;0.06
3948;Biogas uit stortplaatsen;Totaal energietoepassingen;1994;1967.0;0.07;128.0;0.07
3949;Biogas uit stortplaatsen;Totaal energietoepassingen;1995;2124.0;0.07;140.0;0.08
