ID;InstitutioneleSectoren;Schuldtitels;Geldgevers;FacialeEnMarktwaarde;Perioden;OverheidsschuldTotaal_1;OverheidsschuldInVreemdeValuta_2
250;Overheid;Overheidsschuld (EMU);Totaal alle sectoren;Marktwaarde;2021 3e kwartaal;500602.0;
251;Overheid;Overheidsschuld (EMU);Totaal alle sectoren;Marktwaarde;2021 4e kwartaal;508592.0;
252;Overheid;Overheidsschuld (EMU);Totaal alle sectoren;Marktwaarde;2021;508592.0;
253;Overheid;Overheidsschuld (EMU);Totaal alle sectoren;Marktwaarde;2022 1e kwartaal;478040.0;
254;Overheid;Overheidsschuld (EMU);Totaal alle sectoren;Marktwaarde;2022 2e kwartaal;460666.0;
255;Overheid;Overheidsschuld (EMU);Totaal alle sectoren;Marktwaarde;2022 3e kwartaal;435552.0;
256;Overheid;Overheidsschuld (EMU);Totaal alle sectoren;Marktwaarde;2022 4e kwartaal;457337.0;
257;Overheid;Overheidsschuld (EMU);Totaal alle sectoren;Marktwaarde;2022;457337.0;
258;Overheid;Overheidsschuld (EMU);Totaal alle sectoren;Marktwaarde;2023 1e kwartaal;447423.0;
259;Overheid;Overheidsschuld (EMU);Totaal alle sectoren;Marktwaarde;2023 2e kwartaal;441894.0;
260;Overheid;Overheidsschuld (EMU);Totaal alle sectoren;Marktwaarde;2023 3e kwartaal;430598.0;
261;Overheid;Overheidsschuld (EMU);Totaal alle sectoren;Marktwaarde;2023 4e kwartaal;468914.0;
262;Overheid;Overheidsschuld (EMU);Totaal alle sectoren;Marktwaarde;2023;468914.0;
263;Overheid;Overheidsschuld (EMU);Totaal alle sectoren;Marktwaarde;2024 1e kwartaal;453197.0;
264;Overheid;Overheidsschuld (EMU);Totaal alle sectoren;Marktwaarde;2024 2e kwartaal;447231.0;
265;Overheid;Overheidsschuld (EMU);Totaal alle sectoren;Marktwaarde;2024 3e kwartaal;450127.0;
266;Overheid;Overheidsschuld (EMU);Totaal alle sectoren;Marktwaarde;2024 4e kwartaal;470799.0;
267;Overheid;Overheidsschuld (EMU);Totaal alle sectoren;Marktwaarde;2024;470799.0;
268;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;1995;179790.0;
269;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;1996;189565.0;
270;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;1997;185938.0;
271;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;1998;179340.0;
272;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;1999 1e kwartaal;;
273;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;1999 2e kwartaal;;
274;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;1999 3e kwartaal;;
275;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;1999 4e kwartaal;157089.0;
276;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;1999;157089.0;
277;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2000 1e kwartaal;;
278;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2000 2e kwartaal;;
279;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2000 3e kwartaal;;
280;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2000 4e kwartaal;135936.0;
281;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2000;135936.0;
282;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2001 1e kwartaal;;
283;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2001 2e kwartaal;;
284;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2001 3e kwartaal;;
285;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2001 4e kwartaal;122931.0;
286;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2001;122931.0;
287;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2002 1e kwartaal;;
288;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2002 2e kwartaal;;
289;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2002 3e kwartaal;;
290;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2002 4e kwartaal;115611.0;
291;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2002;115611.0;
292;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2003 1e kwartaal;;
293;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2003 2e kwartaal;;
294;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2003 3e kwartaal;;
295;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2003 4e kwartaal;115493.0;
296;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2003;115493.0;
297;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2004 1e kwartaal;;
298;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2004 2e kwartaal;;
299;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2004 3e kwartaal;;
300;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2004 4e kwartaal;110749.0;
301;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2004;110749.0;
302;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2005 1e kwartaal;;
303;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2005 2e kwartaal;;
304;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2005 3e kwartaal;;
305;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2005 4e kwartaal;102040.0;
306;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2005;102040.0;
307;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2006 1e kwartaal;;
308;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2006 2e kwartaal;;
309;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2006 3e kwartaal;;
310;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2006 4e kwartaal;96498.0;
311;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2006;96498.0;
312;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2007 1e kwartaal;;
313;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2007 2e kwartaal;;
314;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2007 3e kwartaal;;
315;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2007 4e kwartaal;97746.0;
316;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2007;97746.0;
317;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2008 1e kwartaal;101201.0;
318;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2008 2e kwartaal;97806.0;
319;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2008 3e kwartaal;94831.0;
320;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2008 4e kwartaal;102814.0;
321;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2008;102814.0;
322;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2009 1e kwartaal;102488.0;
323;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2009 2e kwartaal;113973.0;
324;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2009 3e kwartaal;108290.0;
325;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2009 4e kwartaal;106816.0;
326;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2009;106816.0;
327;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2010 1e kwartaal;118572.0;
328;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2010 2e kwartaal;130027.0;
329;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2010 3e kwartaal;136960.0;
330;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2010 4e kwartaal;139112.0;
331;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2010;139112.0;
332;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2011 1e kwartaal;146761.0;
333;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2011 2e kwartaal;150287.0;
334;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2011 3e kwartaal;156842.0;
335;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2011 4e kwartaal;164254.0;
336;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2011;164254.0;
337;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2012 1e kwartaal;176316.0;
338;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2012 2e kwartaal;178442.0;
339;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2012 3e kwartaal;181426.0;
340;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2012 4e kwartaal;189869.0;
341;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2012;189869.0;
342;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2013 1e kwartaal;186588.0;
343;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2013 2e kwartaal;191455.0;
344;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2013 3e kwartaal;190750.0;
345;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2013 4e kwartaal;200011.0;
346;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2013;200011.0;
347;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2014 1e kwartaal;195119.0;
348;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2014 2e kwartaal;198576.0;
349;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2014 3e kwartaal;202190.0;
350;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2014 4e kwartaal;202139.0;
351;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2014;202139.0;
352;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2015 1e kwartaal;209012.0;
353;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2015 2e kwartaal;212319.0;
354;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2015 3e kwartaal;214864.0;
355;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2015 4e kwartaal;219182.0;
356;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2015;219182.0;
357;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2016 1e kwartaal;229139.0;
358;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2016 2e kwartaal;232655.0;
359;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2016 3e kwartaal;235754.0;
360;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2016 4e kwartaal;241746.0;
361;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2016;241746.0;
362;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2017 1e kwartaal;245949.0;
363;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2017 2e kwartaal;248486.0;
364;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2017 3e kwartaal;250000.0;
365;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2017 4e kwartaal;256973.0;
366;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2017;256973.0;
367;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2018 1e kwartaal;257235.0;
368;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2018 2e kwartaal;254454.0;
369;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2018 3e kwartaal;247538.0;
370;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2018 4e kwartaal;247343.0;
371;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2018;247343.0;
372;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2019 1e kwartaal;241462.0;
373;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2019 2e kwartaal;243541.0;
374;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2019 3e kwartaal;238126.0;
375;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2019 4e kwartaal;238085.0;
376;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2019;238085.0;
377;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2020 1e kwartaal;240564.0;
378;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2020 2e kwartaal;256923.0;
379;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2020 3e kwartaal;262618.0;
380;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2020 4e kwartaal;270347.0;
381;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2020;270347.0;
382;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2021 1e kwartaal;273523.0;
383;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2021 2e kwartaal;280622.0;
384;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2021 3e kwartaal;286345.0;
385;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2021 4e kwartaal;293268.0;
386;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2021;293268.0;
387;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2022 1e kwartaal;284342.0;
388;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2022 2e kwartaal;286080.0;
389;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2022 3e kwartaal;281883.0;
390;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2022 4e kwartaal;289283.0;
391;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2022;289283.0;
392;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2023 1e kwartaal;286697.0;
393;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2023 2e kwartaal;284994.0;
394;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2023 3e kwartaal;276189.0;
395;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2023 4e kwartaal;290682.0;
396;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2023;290682.0;
397;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2024 1e kwartaal;282765.0;
398;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2024 2e kwartaal;282317.0;
399;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2024 3e kwartaal;272909.0;
400;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2024 4e kwartaal;276494.0;
401;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Faciale waarde;2024;276494.0;
402;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;1995;193669.0;
403;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;1996;205936.0;
404;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;1997;203156.0;
405;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;1998;199328.0;
406;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;1999 1e kwartaal;;
407;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;1999 2e kwartaal;;
408;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;1999 3e kwartaal;;
409;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;1999 4e kwartaal;164278.0;
410;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;1999;164278.0;
411;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2000 1e kwartaal;;
412;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2000 2e kwartaal;;
413;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2000 3e kwartaal;;
414;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2000 4e kwartaal;142872.0;
415;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2000;142872.0;
416;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2001 1e kwartaal;;
417;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2001 2e kwartaal;;
418;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2001 3e kwartaal;;
419;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2001 4e kwartaal;128164.0;
420;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2001;128164.0;
421;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2002 1e kwartaal;;
422;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2002 2e kwartaal;;
423;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2002 3e kwartaal;;
424;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2002 4e kwartaal;122722.0;
425;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2002;122722.0;
426;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2003 1e kwartaal;;
427;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2003 2e kwartaal;;
428;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2003 3e kwartaal;;
429;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2003 4e kwartaal;120997.0;
430;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2003;120997.0;
431;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2004 1e kwartaal;;
432;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2004 2e kwartaal;;
433;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2004 3e kwartaal;;
434;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2004 4e kwartaal;116518.0;
435;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2004;116518.0;
436;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2005 1e kwartaal;;
437;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2005 2e kwartaal;;
438;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2005 3e kwartaal;;
439;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2005 4e kwartaal;106789.0;
440;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2005;106789.0;
441;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2006 1e kwartaal;;
442;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2006 2e kwartaal;;
443;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2006 3e kwartaal;;
444;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2006 4e kwartaal;98425.0;
445;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2006;98425.0;
446;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2007 1e kwartaal;;
447;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2007 2e kwartaal;;
448;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2007 3e kwartaal;;
449;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2007 4e kwartaal;98455.0;
450;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2007;98455.0;
451;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2008 1e kwartaal;102104.0;
452;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2008 2e kwartaal;99276.0;
453;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2008 3e kwartaal;96912.0;
454;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2008 4e kwartaal;106250.0;
455;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2008;106250.0;
456;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2009 1e kwartaal;105058.0;
457;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2009 2e kwartaal;116971.0;
458;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2009 3e kwartaal;111690.0;
459;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2009 4e kwartaal;110824.0;
460;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2009;110824.0;
461;Overheid;Overheidsschuld (EMU);Totale binnenlandse sectoren;Marktwaarde;2010 1e kwartaal;123404.0;
