ID;AfzetEnVerbruik;SBI93;Perioden;Wegingscoefficient_1;Indexcijfers_2;MaandOpMaandOntwikkeling_3;JaarOpJaarOntwikkeling_4;Wegingscoefficient_5;Indexcijfers_6;MaandOpMaandOntwikkeling_7;JaarOpJaarOntwikkeling_8
7206;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2005 mei;664;111.0;0.0;1.8;664;111.0;0.0;1.8
7207;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2005 juni;664;113.0;1.1;2.8;664;113.0;1.1;2.8
7208;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2005 juli;664;113.0;0.4;3.0;664;113.0;0.4;3.0
7209;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2005 augustus;664;113.0;0.0;3.0;664;113.0;0.0;3.0
7210;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2005 september;664;113.0;0.1;3.0;664;113.0;0.1;3.0
7211;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2005 oktober;664;114.0;0.3;3.0;664;114.0;0.3;3.0
7212;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2005 november;664;114.0;0.0;3.1;664;114.0;0.0;3.1
7213;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2005 december;664;114.0;0.1;3.6;664;114.0;0.1;3.6
7214;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2005;664;112.0;;2.6;664;112.0;;2.6
7215;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2006 januari;664;115.0;0.8;3.5;664;115.0;0.8;3.5
7216;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2006 februari;664;115.0;0.1;3.7;664;115.0;0.1;3.7
7217;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2006 maart;664;115.0;0.1;3.5;664;115.0;0.1;3.5
7218;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2006 april;664;115.0;0.5;3.6;664;115.0;0.5;3.6
7219;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2006 mei;664;116.0;0.4;4.1;664;116.0;0.4;4.1
7220;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2006 juni;664;116.0;0.4;3.3;664;116.0;0.4;3.3
7221;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2006 juli;664;117.0;0.4;3.3;664;117.0;0.4;3.3
7222;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2006 augustus;664;117.0;0.1;3.4;664;117.0;0.1;3.4
7223;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2006 september;664;117.0;0.0;3.3;664;117.0;0.0;3.3
7224;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2006 oktober;664;117.0;0.1;3.0;664;117.0;0.1;3.0
7225;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2006 november;664;117.0;0.1;3.1;664;117.0;0.1;3.1
7226;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2006 december;664;117.0;0.1;3.1;664;117.0;0.1;3.1
7227;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2006;664;116.0;;3.4;664;116.0;;3.4
7228;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2007 januari;664;118.0;0.5;2.8;664;118.0;0.5;2.8
7229;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2007 februari;664;118.0;-0.2;2.5;664;118.0;-0.2;2.5
7230;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2007 maart;664;118.0;0.3;2.7;664;118.0;0.3;2.7
7231;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2007 april;664;118.0;-0.4;1.8;664;118.0;-0.4;1.8
7232;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2007 mei;664;118.0;0.1;1.4;664;118.0;0.1;1.4
7233;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2007 juni;664;118.0;0.1;1.1;664;118.0;0.1;1.1
7234;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2007 juli;664;118.0;0.4;1.1;664;118.0;0.4;1.1
7235;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2007 augustus;664;118.0;0.0;1.0;664;118.0;0.0;1.0
7236;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2007 september;664;118.0;0.0;1.0;664;118.0;0.0;1.0
7237;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2007 oktober;664;118.0;0.1;1.1;664;118.0;0.1;1.1
7238;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2007 november;664;118.0;0.0;1.0;664;118.0;0.0;1.0
7239;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2007 december;664;118.0;0.1;1.0;664;118.0;0.1;1.0
7240;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2007;664;118.0;;1.5;664;118.0;;1.5
7241;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2008 januari;664;119.0;0.7;1.2;664;119.0;0.7;1.2
7242;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2008 februari;664;120.0;0.2;1.6;664;120.0;0.2;1.6
7243;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2008 maart;664;120.0;0.2;1.5;664;120.0;0.2;1.5
7244;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2008 april;664;120.0;0.6;2.4;664;120.0;0.6;2.4
7245;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2008 mei;664;121.0;0.0;2.4;664;120.0;0.0;2.4
7246;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2008 juni;664;121.0;0.1;2.5;664;121.0;0.1;2.5
7247;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2008 juli;664;122.0;1.0;3.1;664;122.0;1.0;3.1
7248;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2008 augustus;664;122.0;0.1;3.2;664;122.0;0.1;3.2
7249;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2008 september;664;122.0;0.3;3.5;664;122.0;0.3;3.5
7250;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2008 oktober;664;122.0;-0.3;3.1;664;122.0;-0.3;3.1
7251;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2008 november;664;122.0;0.2;3.3;664;122.0;0.2;3.3
7252;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2008 december;664;122.0;-0.3;2.9;664;122.0;-0.3;2.9
7253;Afzet binnenland (totaal);32 Audio-, video-, telecom-apparatenindu;2008;664;121.0;;2.6;664;121.0;;2.6
7254;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2000 januari;519;100.0;;;519;100.0;;
7255;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2000 februari;519;99.0;-0.5;;519;99.0;-0.5;
7256;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2000 maart;519;99.0;-0.1;;519;99.0;-0.1;
7257;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2000 april;519;99.0;0.1;;519;99.0;0.1;
7258;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2000 mei;519;100.0;0.6;;519;100.0;0.6;
7259;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2000 juni;519;100.0;0.3;;519;100.0;0.3;
7260;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2000 juli;519;100.0;0.2;;519;100.0;0.2;
7261;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2000 augustus;519;100.0;-0.4;;519;100.0;-0.4;
7262;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2000 september;519;100.0;0.0;;519;100.0;0.0;
7263;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2000 oktober;519;101.0;0.6;;519;101.0;0.6;
7264;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2000 november;519;101.0;0.1;;519;101.0;0.1;
7265;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2000 december;519;100.0;-0.2;;519;100.0;-0.2;
7266;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2000;519;100.0;;;519;100.0;;
7267;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2001 januari;519;101.0;1.0;1.7;519;101.0;1.0;1.7
7268;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2001 februari;519;101.0;0.0;2.1;519;101.0;0.0;2.1
7269;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2001 maart;519;101.0;0.0;2.2;519;101.0;0.0;2.2
7270;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2001 april;519;102.0;0.1;2.2;519;102.0;0.1;2.2
7271;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2001 mei;519;102.0;0.0;1.7;519;102.0;0.0;1.7
7272;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2001 juni;519;102.0;-0.1;1.3;519;102.0;-0.1;1.3
7273;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2001 juli;519;102.0;0.1;1.2;519;102.0;0.1;1.2
7274;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2001 augustus;519;102.0;0.0;1.6;519;102.0;0.0;1.6
7275;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2001 september;519;102.0;0.1;1.7;519;102.0;0.1;1.7
7276;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2001 oktober;519;102.0;-0.2;1.0;519;102.0;-0.2;1.0
7277;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2001 november;519;103.0;1.9;2.8;519;103.0;1.9;2.8
7278;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2001 december;519;103.0;-0.2;2.8;519;103.0;-0.2;2.8
7279;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2001;519;102.0;;1.9;519;102.0;;1.9
7280;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2002 januari;519;104.0;1.1;2.9;519;104.0;1.1;2.9
7281;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2002 februari;519;104.0;0.0;2.9;519;104.0;0.0;2.9
7282;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2002 maart;519;104.0;0.0;2.9;519;104.0;0.0;2.9
7283;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2002 april;519;105.0;0.2;3.0;519;105.0;0.2;3.0
7284;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2002 mei;519;105.0;0.0;2.9;519;105.0;0.0;2.9
7285;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2002 juni;519;105.0;0.0;3.0;519;105.0;0.0;3.0
7286;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2002 juli;519;105.0;0.4;3.3;519;105.0;0.4;3.3
7287;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2002 augustus;519;107.0;2.3;5.7;519;107.0;2.3;5.7
7288;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2002 september;519;107.0;0.0;5.6;519;107.0;0.0;5.6
7289;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2002 oktober;519;108.0;0.4;6.2;519;108.0;0.4;6.2
7290;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2002 november;519;108.0;0.0;4.2;519;108.0;0.0;4.2
7291;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2002 december;519;108.0;0.0;4.4;519;108.0;0.0;4.4
7292;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2002;519;106.0;;3.9;519;106.0;;3.9
7293;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2003 januari;519;108.0;0.5;3.7;519;108.0;0.5;3.7
7294;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2003 februari;519;109.0;0.9;4.6;519;109.0;0.9;4.6
7295;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2003 maart;519;109.0;0.0;4.7;519;109.0;0.0;4.7
7296;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2003 april;519;109.0;0.2;4.7;519;109.0;0.2;4.7
7297;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2003 mei;519;110.0;0.4;5.1;519;110.0;0.4;5.1
7298;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2003 juni;519;110.0;-0.1;5.0;519;110.0;-0.1;5.0
7299;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2003 juli;519;109.0;-0.5;4.2;519;109.0;-0.5;4.2
7300;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2003 augustus;519;109.0;0.0;1.8;519;109.0;0.0;1.8
7301;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2003 september;519;109.0;0.0;1.8;519;109.0;0.0;1.8
7302;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2003 oktober;519;109.0;0.0;1.4;519;109.0;0.0;1.4
7303;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2003 november;519;111.0;1.8;3.2;519;111.0;1.8;3.2
7304;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2003 december;519;111.0;0.0;3.2;519;111.0;0.0;3.2
7305;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2003;519;110.0;;3.6;519;110.0;;3.6
7306;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2004 januari;519;112.0;0.5;3.2;519;112.0;0.5;3.2
7307;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2004 februari;519;112.0;-0.1;2.2;519;112.0;-0.1;2.2
7308;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2004 maart;519;112.0;0.0;2.2;519;112.0;0.0;2.2
7309;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2004 april;519;112.0;0.4;2.5;519;112.0;0.4;2.5
7310;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2004 mei;519;112.0;0.2;2.3;519;112.0;0.2;2.3
7311;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2004 juni;519;112.0;-0.2;2.2;519;112.0;-0.2;2.2
7312;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2004 juli;519;112.0;0.2;2.9;519;112.0;0.2;2.9
7313;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2004 augustus;519;112.0;-0.1;2.8;519;112.0;-0.1;2.8
7314;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2004 september;519;112.0;0.0;2.8;519;112.0;0.0;2.8
7315;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2004 oktober;519;112.0;-0.1;2.8;519;112.0;-0.1;2.8
7316;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2004 november;519;112.0;0.1;1.1;519;112.0;0.1;1.1
7317;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2004 december;519;112.0;0.0;1.0;519;112.0;0.0;1.0
7318;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2004;519;112.0;;2.3;519;112.0;;2.3
7319;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2005 januari;519;113.0;0.4;0.9;519;113.0;0.4;0.9
7320;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2005 februari;519;113.0;0.0;1.0;519;113.0;0.0;1.0
7321;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2005 maart;519;113.0;0.1;1.1;519;113.0;0.1;1.1
7322;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2005 april;519;113.0;0.4;1.1;519;113.0;0.4;1.1
7323;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2005 mei;519;113.0;0.0;0.9;519;113.0;0.0;0.9
7324;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2005 juni;519;119.0;4.7;5.8;519;119.0;4.7;5.8
7325;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2005 juli;519;119.0;0.0;5.6;519;119.0;0.0;5.6
7326;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2005 augustus;519;119.0;0.1;5.8;519;119.0;0.1;5.8
7327;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2005 september;519;119.0;-0.1;5.7;519;119.0;-0.1;5.7
7328;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2005 oktober;519;119.0;0.1;5.9;519;119.0;0.1;5.9
7329;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2005 november;519;119.0;0.1;5.9;519;119.0;0.1;5.9
7330;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2005 december;519;119.0;0.0;5.9;519;119.0;0.0;5.9
7331;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2005;519;116.0;;3.8;519;116.0;;3.8
7332;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2006 januari;519;119.0;0.3;5.8;519;119.0;0.3;5.8
7333;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2006 februari;519;119.0;-0.1;5.7;519;119.0;-0.1;5.7
7334;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2006 maart;519;119.0;0.0;5.5;519;119.0;0.0;5.5
7335;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2006 april;519;119.0;-0.2;4.9;519;119.0;-0.2;4.9
7336;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2006 mei;519;119.0;0.0;4.9;519;119.0;0.0;4.9
7337;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2006 juni;519;119.0;0.0;0.2;519;119.0;0.0;0.2
7338;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2006 juli;519;119.0;-0.1;0.1;519;119.0;-0.1;0.1
7339;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2006 augustus;519;119.0;-0.1;-0.1;519;119.0;-0.1;-0.1
7340;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2006 september;519;119.0;0.0;0.0;519;119.0;0.0;0.0
7341;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2006 oktober;519;119.0;-0.1;-0.2;519;119.0;-0.1;-0.2
7342;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2006 november;519;120.0;0.7;0.4;519;120.0;0.7;0.4
7343;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2006 december;519;120.0;0.0;0.5;519;120.0;0.0;0.5
7344;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2006;519;119.0;;2.2;519;119.0;;2.2
7345;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2007 januari;519;120.0;0.0;0.2;519;120.0;0.0;0.2
7346;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2007 februari;519;119.0;-0.1;0.2;519;119.0;-0.1;0.2
7347;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2007 maart;519;120.0;0.1;0.3;519;120.0;0.1;0.3
7348;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2007 april;519;119.0;-0.8;-0.3;519;119.0;-0.8;-0.3
7349;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2007 mei;519;119.0;0.0;-0.4;519;119.0;0.0;-0.4
7350;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2007 juni;519;119.0;0.0;-0.3;519;119.0;0.0;-0.3
7351;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2007 juli;519;119.0;0.3;0.1;519;119.0;0.3;0.1
7352;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2007 augustus;519;119.0;0.1;0.3;519;119.0;0.1;0.3
7353;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2007 september;519;119.0;0.0;0.3;519;119.0;0.0;0.3
7354;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2007 oktober;519;119.0;-0.1;0.3;519;119.0;-0.1;0.3
7355;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2007 november;519;119.0;0.2;-0.1;519;119.0;0.2;-0.1
7356;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2007 december;519;119.0;0.0;-0.2;519;119.0;0.0;-0.2
7357;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2007;519;119.0;;0.0;519;119.0;;0.0
7358;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2008 januari;519;120.0;0.4;0.3;519;120.0;0.4;0.3
7359;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2008 februari;519;120.0;0.0;0.3;519;120.0;0.0;0.3
7360;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2008 maart;519;120.0;0.3;0.5;519;120.0;0.3;0.5
7361;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2008 april;519;120.0;0.1;1.4;519;120.0;0.1;1.4
7362;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2008 mei;519;120.0;0.0;1.5;519;120.0;0.0;1.5
7363;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2008 juni;519;120.0;0.0;1.4;519;120.0;0.0;1.4
7364;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2008 juli;519;121.0;0.2;1.4;519;121.0;0.2;1.4
7365;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2008 augustus;519;121.0;0.0;1.3;519;121.0;0.0;1.3
7366;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2008 september;519;121.0;0.1;1.3;519;121.0;0.1;1.3
7367;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2008 oktober;519;121.0;0.0;1.4;519;121.0;0.0;1.4
7368;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2008 november;519;121.0;0.1;1.2;519;121.0;0.1;1.2
7369;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2008 december;519;121.0;0.0;1.2;519;121.0;0.0;1.2
7370;Afzet binnenland (totaal);33 Medische en optische apparatenindustr;2008;519;120.0;;1.1;519;120.0;;1.1
7371;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2000 januari;2395;99.0;;;2395;99.0;;
7372;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2000 februari;2395;99.0;0.1;;2395;99.0;0.1;
7373;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2000 maart;2395;99.0;-0.1;;2395;99.0;-0.1;
7374;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2000 april;2395;100.0;1.1;;2395;100.0;1.1;
7375;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2000 mei;2395;100.0;0.1;;2395;100.0;0.1;
7376;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2000 juni;2395;100.0;0.2;;2395;100.0;0.2;
7377;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2000 juli;2395;100.0;0.2;;2395;100.0;0.2;
7378;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2000 augustus;2395;100.0;0.0;;2395;100.0;0.0;
7379;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2000 september;2395;101.0;0.3;;2395;101.0;0.3;
7380;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2000 oktober;2395;101.0;0.1;;2395;101.0;0.1;
7381;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2000 november;2395;101.0;0.2;;2395;101.0;0.2;
7382;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2000 december;2395;101.0;0.1;;2395;101.0;0.1;
7383;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2000;2395;100.0;;;2395;100.0;;
7384;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2001 januari;2395;102.0;0.9;3.3;2395;102.0;0.9;3.3
7385;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2001 februari;2395;102.0;-0.1;3.1;2395;102.0;-0.1;3.1
7386;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2001 maart;2395;102.0;0.2;3.4;2395;102.0;0.2;3.4
7387;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2001 april;2395;102.0;-0.1;2.1;2395;102.0;-0.1;2.1
7388;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2001 mei;2395;102.0;0.1;2.2;2395;102.0;0.1;2.2
7389;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2001 juni;2395;102.0;-0.1;1.9;2395;102.0;-0.1;1.9
7390;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2001 juli;2395;102.0;0.0;1.7;2395;102.0;0.0;1.7
7391;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2001 augustus;2395;102.0;0.3;2.0;2395;102.0;0.3;2.0
7392;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2001 september;2395;102.0;-0.1;1.6;2395;102.0;-0.1;1.6
7393;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2001 oktober;2395;103.0;0.4;1.9;2395;103.0;0.4;1.9
7394;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2001 november;2395;103.0;0.0;1.7;2395;103.0;0.0;1.7
7395;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2001 december;2395;102.0;-0.1;1.4;2395;102.0;-0.1;1.4
7396;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2001;2395;102.0;;2.2;2395;102.0;;2.2
7397;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2002 januari;2395;104.0;1.3;1.8;2395;104.0;1.3;1.8
7398;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2002 februari;2395;104.0;0.0;1.8;2395;104.0;0.0;1.8
7399;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2002 maart;2395;104.0;0.1;1.8;2395;104.0;0.1;1.8
7400;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2002 april;2395;104.0;0.3;2.2;2395;104.0;0.3;2.2
7401;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2002 mei;2395;104.0;-0.1;2.1;2395;104.0;-0.1;2.1
7402;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2002 juni;2395;104.0;0.3;2.4;2395;104.0;0.3;2.4
7403;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2002 juli;2395;104.0;0.0;2.5;2395;104.0;0.0;2.5
7404;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2002 augustus;2395;104.0;0.0;2.1;2395;104.0;0.0;2.1
7405;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2002 september;2395;104.0;0.0;2.2;2395;104.0;0.0;2.2
7406;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2002 oktober;2395;105.0;0.6;2.4;2395;105.0;0.6;2.4
7407;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2002 november;2395;105.0;-0.2;2.1;2395;105.0;-0.2;2.1
7408;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2002 december;2395;105.0;0.2;2.4;2395;105.0;0.2;2.4
7409;Afzet binnenland (totaal);DM TRANSPORTMIDDELENINDUSTRIE;2002;2395;104.0;;2.2;2395;104.0;;2.2
