ID;Geslacht;Leeftijd;Perioden;Bevolking_1
6724;Mannen;8 jaar;2017;95355
6725;Mannen;8 jaar;2018;94966
6726;Mannen;8 jaar;2019;94274
6727;Mannen;8 jaar;2020;92641
6728;Mannen;8 jaar;2021;90550
6729;Mannen;8 jaar;2022;88576
6730;Mannen;8 jaar;2023;89011
6731;Mannen;8 jaar;2024;90470
6732;Mannen;8 jaar;2025;91799
6733;Mannen;8 jaar;2026;93345
6734;Mannen;8 jaar;2027;94617
6735;Mannen;8 jaar;2028;95263
6736;Mannen;8 jaar;2029;95833
6737;Mannen;8 jaar;2030;96420
6738;Mannen;8 jaar;2031;96810
6739;Mannen;8 jaar;2032;97190
6740;Mannen;8 jaar;2033;97614
6741;Mannen;8 jaar;2034;97868
6742;Mannen;8 jaar;2035;98032
6743;Mannen;8 jaar;2036;98192
6744;Mannen;8 jaar;2037;98321
6745;Mannen;8 jaar;2038;98400
6746;Mannen;8 jaar;2039;98380
6747;Mannen;8 jaar;2040;98267
6748;Mannen;8 jaar;2041;98038
6749;Mannen;8 jaar;2042;97703
6750;Mannen;8 jaar;2043;97281
6751;Mannen;8 jaar;2044;96782
6752;Mannen;8 jaar;2045;96232
6753;Mannen;8 jaar;2046;95681
6754;Mannen;8 jaar;2047;95143
6755;Mannen;8 jaar;2048;94638
6756;Mannen;8 jaar;2049;94189
6757;Mannen;8 jaar;2050;93810
6758;Mannen;8 jaar;2051;93523
6759;Mannen;8 jaar;2052;93339
6760;Mannen;8 jaar;2053;93273
6761;Mannen;8 jaar;2054;93322
6762;Mannen;8 jaar;2055;93479
6763;Mannen;8 jaar;2056;93730
6764;Mannen;8 jaar;2057;94049
6765;Mannen;8 jaar;2058;94416
6766;Mannen;8 jaar;2059;94807
6767;Mannen;8 jaar;2060;95197
6768;Mannen;9 jaar;2014;98893
6769;Mannen;9 jaar;2015;96123
6770;Mannen;9 jaar;2016;95396
6771;Mannen;9 jaar;2017;93173
6772;Mannen;9 jaar;2018;95447
6773;Mannen;9 jaar;2019;95057
6774;Mannen;9 jaar;2020;94350
6775;Mannen;9 jaar;2021;92726
6776;Mannen;9 jaar;2022;90642
6777;Mannen;9 jaar;2023;88680
6778;Mannen;9 jaar;2024;89114
6779;Mannen;9 jaar;2025;90570
6780;Mannen;9 jaar;2026;91894
6781;Mannen;9 jaar;2027;93435
6782;Mannen;9 jaar;2028;94700
6783;Mannen;9 jaar;2029;95348
6784;Mannen;9 jaar;2030;95918
6785;Mannen;9 jaar;2031;96503
6786;Mannen;9 jaar;2032;96891
6787;Mannen;9 jaar;2033;97270
6788;Mannen;9 jaar;2034;97691
6789;Mannen;9 jaar;2035;97944
6790;Mannen;9 jaar;2036;98108
6791;Mannen;9 jaar;2037;98265
6792;Mannen;9 jaar;2038;98396
6793;Mannen;9 jaar;2039;98473
6794;Mannen;9 jaar;2040;98453
6795;Mannen;9 jaar;2041;98341
6796;Mannen;9 jaar;2042;98108
6797;Mannen;9 jaar;2043;97776
6798;Mannen;9 jaar;2044;97355
6799;Mannen;9 jaar;2045;96857
6800;Mannen;9 jaar;2046;96307
6801;Mannen;9 jaar;2047;95755
6802;Mannen;9 jaar;2048;95220
6803;Mannen;9 jaar;2049;94715
6804;Mannen;9 jaar;2050;94268
6805;Mannen;9 jaar;2051;93889
6806;Mannen;9 jaar;2052;93604
6807;Mannen;9 jaar;2053;93417
6808;Mannen;9 jaar;2054;93351
6809;Mannen;9 jaar;2055;93401
6810;Mannen;9 jaar;2056;93557
6811;Mannen;9 jaar;2057;93807
6812;Mannen;9 jaar;2058;94127
6813;Mannen;9 jaar;2059;94492
6814;Mannen;9 jaar;2060;94883
6815;Mannen;10 jaar;2014;102630
6816;Mannen;10 jaar;2015;98979
6817;Mannen;10 jaar;2016;96214
6818;Mannen;10 jaar;2017;95488
6819;Mannen;10 jaar;2018;93280
6820;Mannen;10 jaar;2019;95548
6821;Mannen;10 jaar;2020;95151
6822;Mannen;10 jaar;2021;94434
6823;Mannen;10 jaar;2022;92818
6824;Mannen;10 jaar;2023;90738
6825;Mannen;10 jaar;2024;88789
6826;Mannen;10 jaar;2025;89225
6827;Mannen;10 jaar;2026;90673
6828;Mannen;10 jaar;2027;91994
6829;Mannen;10 jaar;2028;93530
6830;Mannen;10 jaar;2029;94794
6831;Mannen;10 jaar;2030;95438
6832;Mannen;10 jaar;2031;96008
6833;Mannen;10 jaar;2032;96592
6834;Mannen;10 jaar;2033;96976
6835;Mannen;10 jaar;2034;97354
6836;Mannen;10 jaar;2035;97774
6837;Mannen;10 jaar;2036;98026
6838;Mannen;10 jaar;2037;98189
6839;Mannen;10 jaar;2038;98344
6840;Mannen;10 jaar;2039;98475
6841;Mannen;10 jaar;2040;98549
6842;Mannen;10 jaar;2041;98529
6843;Mannen;10 jaar;2042;98416
6844;Mannen;10 jaar;2043;98183
6845;Mannen;10 jaar;2044;97851
6846;Mannen;10 jaar;2045;97432
6847;Mannen;10 jaar;2046;96932
6848;Mannen;10 jaar;2047;96382
6849;Mannen;10 jaar;2048;95830
6850;Mannen;10 jaar;2049;95295
6851;Mannen;10 jaar;2050;94793
6852;Mannen;10 jaar;2051;94345
6853;Mannen;10 jaar;2052;93969
6854;Mannen;10 jaar;2053;93682
6855;Mannen;10 jaar;2054;93494
6856;Mannen;10 jaar;2055;93427
6857;Mannen;10 jaar;2056;93477
6858;Mannen;10 jaar;2057;93634
6859;Mannen;10 jaar;2058;93883
6860;Mannen;10 jaar;2059;94201
6861;Mannen;10 jaar;2060;94566
6862;Mannen;11 jaar;2014;103165
6863;Mannen;11 jaar;2015;102749
6864;Mannen;11 jaar;2016;99097
6865;Mannen;11 jaar;2017;96341
6866;Mannen;11 jaar;2018;95626
6867;Mannen;11 jaar;2019;93410
6868;Mannen;11 jaar;2020;95670
6869;Mannen;11 jaar;2021;95268
6870;Mannen;11 jaar;2022;94543
6871;Mannen;11 jaar;2023;92934
6872;Mannen;11 jaar;2024;90861
6873;Mannen;11 jaar;2025;88921
6874;Mannen;11 jaar;2026;89357
6875;Mannen;11 jaar;2027;90800
6876;Mannen;11 jaar;2028;92119
6877;Mannen;11 jaar;2029;93648
6878;Mannen;11 jaar;2030;94908
6879;Mannen;11 jaar;2031;95552
6880;Mannen;11 jaar;2032;96120
6881;Mannen;11 jaar;2033;96704
6882;Mannen;11 jaar;2034;97086
6883;Mannen;11 jaar;2035;97462
6884;Mannen;11 jaar;2036;97880
6885;Mannen;11 jaar;2037;98131
6886;Mannen;11 jaar;2038;98292
6887;Mannen;11 jaar;2039;98446
6888;Mannen;11 jaar;2040;98576
6889;Mannen;11 jaar;2041;98649
6890;Mannen;11 jaar;2042;98626
6891;Mannen;11 jaar;2043;98511
6892;Mannen;11 jaar;2044;98278
6893;Mannen;11 jaar;2045;97944
6894;Mannen;11 jaar;2046;97524
6895;Mannen;11 jaar;2047;97024
6896;Mannen;11 jaar;2048;96476
6897;Mannen;11 jaar;2049;95926
6898;Mannen;11 jaar;2050;95391
6899;Mannen;11 jaar;2051;94886
6900;Mannen;11 jaar;2052;94440
6901;Mannen;11 jaar;2053;94065
6902;Mannen;11 jaar;2054;93779
6903;Mannen;11 jaar;2055;93592
6904;Mannen;11 jaar;2056;93522
6905;Mannen;11 jaar;2057;93571
6906;Mannen;11 jaar;2058;93728
6907;Mannen;11 jaar;2059;93977
6908;Mannen;11 jaar;2060;94292
6909;Mannen;12 jaar;2014;104088
6910;Mannen;12 jaar;2015;103319
6911;Mannen;12 jaar;2016;102894
6912;Mannen;12 jaar;2017;99253
6913;Mannen;12 jaar;2018;96514
6914;Mannen;12 jaar;2019;95791
6915;Mannen;12 jaar;2020;93567
6916;Mannen;12 jaar;2021;95820
6917;Mannen;12 jaar;2022;95413
6918;Mannen;12 jaar;2023;94684
6919;Mannen;12 jaar;2024;93078
6920;Mannen;12 jaar;2025;91012
6921;Mannen;12 jaar;2026;89084
6922;Mannen;12 jaar;2027;89520
6923;Mannen;12 jaar;2028;90959
6924;Mannen;12 jaar;2029;92274
6925;Mannen;12 jaar;2030;93798
6926;Mannen;12 jaar;2031;95054
6927;Mannen;12 jaar;2032;95698
6928;Mannen;12 jaar;2033;96263
6929;Mannen;12 jaar;2034;96847
6930;Mannen;12 jaar;2035;97227
6931;Mannen;12 jaar;2036;97602
6932;Mannen;12 jaar;2037;98020
6933;Mannen;12 jaar;2038;98269
6934;Mannen;12 jaar;2039;98429
6935;Mannen;12 jaar;2040;98582
6936;Mannen;12 jaar;2041;98711
6937;Mannen;12 jaar;2042;98781
6938;Mannen;12 jaar;2043;98756
6939;Mannen;12 jaar;2044;98640
6940;Mannen;12 jaar;2045;98406
6941;Mannen;12 jaar;2046;98072
6942;Mannen;12 jaar;2047;97652
6943;Mannen;12 jaar;2048;97153
6944;Mannen;12 jaar;2049;96606
6945;Mannen;12 jaar;2050;96055
6946;Mannen;12 jaar;2051;95520
6947;Mannen;12 jaar;2052;95016
6948;Mannen;12 jaar;2053;94572
6949;Mannen;12 jaar;2054;94196
6950;Mannen;12 jaar;2055;93910
6951;Mannen;12 jaar;2056;93722
6952;Mannen;12 jaar;2057;93652
6953;Mannen;12 jaar;2058;93700
6954;Mannen;12 jaar;2059;93855
6955;Mannen;12 jaar;2060;94103
6956;Mannen;13 jaar;2014;105793
6957;Mannen;13 jaar;2015;104255
6958;Mannen;13 jaar;2016;103487
6959;Mannen;13 jaar;2017;103066
6960;Mannen;13 jaar;2018;99439
6961;Mannen;13 jaar;2019;96697
6962;Mannen;13 jaar;2020;95963
6963;Mannen;13 jaar;2021;93736
6964;Mannen;13 jaar;2022;95984
6965;Mannen;13 jaar;2023;95575
6966;Mannen;13 jaar;2024;94843
6967;Mannen;13 jaar;2025;93242
6968;Mannen;13 jaar;2026;91182
6969;Mannen;13 jaar;2027;89262
6970;Mannen;13 jaar;2028;89693
6971;Mannen;13 jaar;2029;91131
6972;Mannen;13 jaar;2030;92443
6973;Mannen;13 jaar;2031;93964
6974;Mannen;13 jaar;2032;95217
6975;Mannen;13 jaar;2033;95858
6976;Mannen;13 jaar;2034;96423
6977;Mannen;13 jaar;2035;97005
6978;Mannen;13 jaar;2036;97384
6979;Mannen;13 jaar;2037;97756
6980;Mannen;13 jaar;2038;98172
6981;Mannen;13 jaar;2039;98419
6982;Mannen;13 jaar;2040;98579
6983;Mannen;13 jaar;2041;98731
6984;Mannen;13 jaar;2042;98859
6985;Mannen;13 jaar;2043;98927
6986;Mannen;13 jaar;2044;98902
6987;Mannen;13 jaar;2045;98785
6988;Mannen;13 jaar;2046;98552
6989;Mannen;13 jaar;2047;98217
6990;Mannen;13 jaar;2048;97799
6991;Mannen;13 jaar;2049;97298
6992;Mannen;13 jaar;2050;96752
6993;Mannen;13 jaar;2051;96201
6994;Mannen;13 jaar;2052;95669
6995;Mannen;13 jaar;2053;95164
6996;Mannen;13 jaar;2054;94719
6997;Mannen;13 jaar;2055;94344
6998;Mannen;13 jaar;2056;94059
6999;Mannen;13 jaar;2057;93870
7000;Mannen;13 jaar;2058;93801
7001;Mannen;13 jaar;2059;93848
7002;Mannen;13 jaar;2060;94003
7003;Mannen;14 jaar;2014;103926
7004;Mannen;14 jaar;2015;105980
7005;Mannen;14 jaar;2016;104453
7006;Mannen;14 jaar;2017;103692
7007;Mannen;14 jaar;2018;103277
7008;Mannen;14 jaar;2019;99648
7009;Mannen;14 jaar;2020;96904
7010;Mannen;14 jaar;2021;96162
7011;Mannen;14 jaar;2022;93931
7012;Mannen;14 jaar;2023;96175
7013;Mannen;14 jaar;2024;95766
7014;Mannen;14 jaar;2025;95032
7015;Mannen;14 jaar;2026;93436
7016;Mannen;14 jaar;2027;91381
7017;Mannen;14 jaar;2028;89464
7018;Mannen;14 jaar;2029;89896
7019;Mannen;14 jaar;2030;91332
7020;Mannen;14 jaar;2031;92641
7021;Mannen;14 jaar;2032;94156
7022;Mannen;14 jaar;2033;95406
7023;Mannen;14 jaar;2034;96045
7024;Mannen;14 jaar;2035;96609
7025;Mannen;14 jaar;2036;97189
7026;Mannen;14 jaar;2037;97569
7027;Mannen;14 jaar;2038;97936
7028;Mannen;14 jaar;2039;98353
7029;Mannen;14 jaar;2040;98599
7030;Mannen;14 jaar;2041;98757
7031;Mannen;14 jaar;2042;98908
7032;Mannen;14 jaar;2043;99036
7033;Mannen;14 jaar;2044;99102
7034;Mannen;14 jaar;2045;99078
7035;Mannen;14 jaar;2046;98959
7036;Mannen;14 jaar;2047;98725
7037;Mannen;14 jaar;2048;98394
7038;Mannen;14 jaar;2049;97975
7039;Mannen;14 jaar;2050;97476
7040;Mannen;14 jaar;2051;96929
7041;Mannen;14 jaar;2052;96376
7042;Mannen;14 jaar;2053;95846
7043;Mannen;14 jaar;2054;95341
7044;Mannen;14 jaar;2055;94896
7045;Mannen;14 jaar;2056;94522
7046;Mannen;14 jaar;2057;94237
7047;Mannen;14 jaar;2058;94048
7048;Mannen;14 jaar;2059;93979
7049;Mannen;14 jaar;2060;94026
7050;Mannen;15 jaar;2014;103220
7051;Mannen;15 jaar;2015;104127
7052;Mannen;15 jaar;2016;106179
7053;Mannen;15 jaar;2017;104667
7054;Mannen;15 jaar;2018;103920
7055;Mannen;15 jaar;2019;103497
7056;Mannen;15 jaar;2020;99861
7057;Mannen;15 jaar;2021;97116
7058;Mannen;15 jaar;2022;96368
7059;Mannen;15 jaar;2023;94133
7060;Mannen;15 jaar;2024;96376
7061;Mannen;15 jaar;2025;95965
7062;Mannen;15 jaar;2026;95227
7063;Mannen;15 jaar;2027;93638
7064;Mannen;15 jaar;2028;91584
7065;Mannen;15 jaar;2029;89675
7066;Mannen;15 jaar;2030;90106
7067;Mannen;15 jaar;2031;91539
7068;Mannen;15 jaar;2032;92845
7069;Mannen;15 jaar;2033;94357
7070;Mannen;15 jaar;2034;95602
7071;Mannen;15 jaar;2035;96238
7072;Mannen;15 jaar;2036;96803
7073;Mannen;15 jaar;2037;97382
7074;Mannen;15 jaar;2038;97760
7075;Mannen;15 jaar;2039;98127
7076;Mannen;15 jaar;2040;98540
7077;Mannen;15 jaar;2041;98785
7078;Mannen;15 jaar;2042;98943
7079;Mannen;15 jaar;2043;99092
7080;Mannen;15 jaar;2044;99219
7081;Mannen;15 jaar;2045;99286
7082;Mannen;15 jaar;2046;99263
7083;Mannen;15 jaar;2047;99141
7084;Mannen;15 jaar;2048;98908
7085;Mannen;15 jaar;2049;98576
7086;Mannen;15 jaar;2050;98157
7087;Mannen;15 jaar;2051;97658
7088;Mannen;15 jaar;2052;97113
7089;Mannen;15 jaar;2053;96559
7090;Mannen;15 jaar;2054;96028
7091;Mannen;15 jaar;2055;95522
7092;Mannen;15 jaar;2056;95079
7093;Mannen;15 jaar;2057;94704
7094;Mannen;15 jaar;2058;94418
7095;Mannen;15 jaar;2059;94230
7096;Mannen;15 jaar;2060;94160
7097;Mannen;16 jaar;2014;99991
7098;Mannen;16 jaar;2015;103506
7099;Mannen;16 jaar;2016;104421
7100;Mannen;16 jaar;2017;106478
7101;Mannen;16 jaar;2018;104986
7102;Mannen;16 jaar;2019;104235
7103;Mannen;16 jaar;2020;103801
7104;Mannen;16 jaar;2021;100164
7105;Mannen;16 jaar;2022;97419
7106;Mannen;16 jaar;2023;96665
7107;Mannen;16 jaar;2024;94430
7108;Mannen;16 jaar;2025;96669
7109;Mannen;16 jaar;2026;96261
7110;Mannen;16 jaar;2027;95521
7111;Mannen;16 jaar;2028;93931
7112;Mannen;16 jaar;2029;91881
7113;Mannen;16 jaar;2030;89982
7114;Mannen;16 jaar;2031;90413
7115;Mannen;16 jaar;2032;91841
7116;Mannen;16 jaar;2033;93143
7117;Mannen;16 jaar;2034;94650
7118;Mannen;16 jaar;2035;95891
7119;Mannen;16 jaar;2036;96526
7120;Mannen;16 jaar;2037;97090
7121;Mannen;16 jaar;2038;97666
7122;Mannen;16 jaar;2039;98043
7123;Mannen;16 jaar;2040;98409
7124;Mannen;16 jaar;2041;98822
7125;Mannen;16 jaar;2042;99066
7126;Mannen;16 jaar;2043;99222
7127;Mannen;16 jaar;2044;99370
7128;Mannen;16 jaar;2045;99497
7129;Mannen;16 jaar;2046;99563
7130;Mannen;16 jaar;2047;99540
7131;Mannen;16 jaar;2048;99417
7132;Mannen;16 jaar;2049;99185
7133;Mannen;16 jaar;2050;98854
7134;Mannen;16 jaar;2051;98431
7135;Mannen;16 jaar;2052;97933
7136;Mannen;16 jaar;2053;97389
7137;Mannen;16 jaar;2054;96835
7138;Mannen;16 jaar;2055;96305
7139;Mannen;16 jaar;2056;95799
7140;Mannen;16 jaar;2057;95357
7141;Mannen;16 jaar;2058;94981
7142;Mannen;16 jaar;2059;94696
7143;Mannen;16 jaar;2060;94507
7144;Mannen;17 jaar;2014;100446
7145;Mannen;17 jaar;2015;100319
7146;Mannen;17 jaar;2016;103842
7147;Mannen;17 jaar;2017;104769
7148;Mannen;17 jaar;2018;106833
7149;Mannen;17 jaar;2019;105345
7150;Mannen;17 jaar;2020;104587
7151;Mannen;17 jaar;2021;104143
7152;Mannen;17 jaar;2022;100504
7153;Mannen;17 jaar;2023;97760
7154;Mannen;17 jaar;2024;97004
7155;Mannen;17 jaar;2025;94769
7156;Mannen;17 jaar;2026;97004
7157;Mannen;17 jaar;2027;96595
7158;Mannen;17 jaar;2028;95852
7159;Mannen;17 jaar;2029;94267
7160;Mannen;17 jaar;2030;92222
7161;Mannen;17 jaar;2031;90326
7162;Mannen;17 jaar;2032;90757
7163;Mannen;17 jaar;2033;92182
7164;Mannen;17 jaar;2034;93480
7165;Mannen;17 jaar;2035;94982
7166;Mannen;17 jaar;2036;96218
7167;Mannen;17 jaar;2037;96852
7168;Mannen;17 jaar;2038;97416
7169;Mannen;17 jaar;2039;97991
7170;Mannen;17 jaar;2040;98367
7171;Mannen;17 jaar;2041;98730
7172;Mannen;17 jaar;2042;99142
7173;Mannen;17 jaar;2043;99385
7174;Mannen;17 jaar;2044;99541
7175;Mannen;17 jaar;2045;99688
7176;Mannen;17 jaar;2046;99814
7177;Mannen;17 jaar;2047;99879
7178;Mannen;17 jaar;2048;99856
7179;Mannen;17 jaar;2049;99733
7180;Mannen;17 jaar;2050;99501
7181;Mannen;17 jaar;2051;99170
7182;Mannen;17 jaar;2052;98746
7183;Mannen;17 jaar;2053;98245
7184;Mannen;17 jaar;2054;97701
7185;Mannen;17 jaar;2055;97149
7186;Mannen;17 jaar;2056;96619
7187;Mannen;17 jaar;2057;96112
7188;Mannen;17 jaar;2058;95670
7189;Mannen;17 jaar;2059;95295
7190;Mannen;17 jaar;2060;95009
7191;Mannen;18 jaar;2014;100672
7192;Mannen;18 jaar;2015;101174
7193;Mannen;18 jaar;2016;101060
7194;Mannen;18 jaar;2017;104599
7195;Mannen;18 jaar;2018;105552
7196;Mannen;18 jaar;2019;107598
7197;Mannen;18 jaar;2020;106107
7198;Mannen;18 jaar;2021;105340
7199;Mannen;18 jaar;2022;104887
7200;Mannen;18 jaar;2023;101242
7201;Mannen;18 jaar;2024;98504
7202;Mannen;18 jaar;2025;97745
7203;Mannen;18 jaar;2026;95508
7204;Mannen;18 jaar;2027;97740
7205;Mannen;18 jaar;2028;97327
7206;Mannen;18 jaar;2029;96584
7207;Mannen;18 jaar;2030;95006
7208;Mannen;18 jaar;2031;92965
7209;Mannen;18 jaar;2032;91083
7210;Mannen;18 jaar;2033;91511
7211;Mannen;18 jaar;2034;92930
7212;Mannen;18 jaar;2035;94223
7213;Mannen;18 jaar;2036;95716
7214;Mannen;18 jaar;2037;96946
7215;Mannen;18 jaar;2038;97579
7216;Mannen;18 jaar;2039;98142
7217;Mannen;18 jaar;2040;98715
7218;Mannen;18 jaar;2041;99089
7219;Mannen;18 jaar;2042;99453
7220;Mannen;18 jaar;2043;99862
7221;Mannen;18 jaar;2044;100103
7222;Mannen;18 jaar;2045;100259
7223;Mannen;18 jaar;2046;100405
7224;Mannen;18 jaar;2047;100529
7225;Mannen;18 jaar;2048;100593
7226;Mannen;18 jaar;2049;100572
7227;Mannen;18 jaar;2050;100449
7228;Mannen;18 jaar;2051;100216
7229;Mannen;18 jaar;2052;99884
7230;Mannen;18 jaar;2053;99458
7231;Mannen;18 jaar;2054;98958
7232;Mannen;18 jaar;2055;98415
7233;Mannen;18 jaar;2056;97863
7234;Mannen;18 jaar;2057;97335
7235;Mannen;18 jaar;2058;96829
7236;Mannen;18 jaar;2059;96386
7237;Mannen;18 jaar;2060;96011
7238;Mannen;19 jaar;2014;104623
7239;Mannen;19 jaar;2015;101631
7240;Mannen;19 jaar;2016;102123
7241;Mannen;19 jaar;2017;102033
7242;Mannen;19 jaar;2018;105595
7243;Mannen;19 jaar;2019;106540
7244;Mannen;19 jaar;2020;108546
7245;Mannen;19 jaar;2021;107060
7246;Mannen;19 jaar;2022;106281
7247;Mannen;19 jaar;2023;105816
7248;Mannen;19 jaar;2024;102177
7249;Mannen;19 jaar;2025;99446
7250;Mannen;19 jaar;2026;98684
7251;Mannen;19 jaar;2027;96449
7252;Mannen;19 jaar;2028;98672
7253;Mannen;19 jaar;2029;98260
7254;Mannen;19 jaar;2030;97517
7255;Mannen;19 jaar;2031;95947
7256;Mannen;19 jaar;2032;93916
7257;Mannen;19 jaar;2033;92052
7258;Mannen;19 jaar;2034;92479
7259;Mannen;19 jaar;2035;93891
7260;Mannen;19 jaar;2036;95175
7261;Mannen;19 jaar;2037;96663
7262;Mannen;19 jaar;2038;97885
7263;Mannen;19 jaar;2039;98517
7264;Mannen;19 jaar;2040;99076
7265;Mannen;19 jaar;2041;99648
7266;Mannen;19 jaar;2042;100021
7267;Mannen;19 jaar;2043;100381
7268;Mannen;19 jaar;2044;100788
7269;Mannen;19 jaar;2045;101027
7270;Mannen;19 jaar;2046;101184
7271;Mannen;19 jaar;2047;101328
7272;Mannen;19 jaar;2048;101452
7273;Mannen;19 jaar;2049;101513
7274;Mannen;19 jaar;2050;101492
7275;Mannen;19 jaar;2051;101369
7276;Mannen;19 jaar;2052;101136
7277;Mannen;19 jaar;2053;100803
7278;Mannen;19 jaar;2054;100377
7279;Mannen;19 jaar;2055;99878
7280;Mannen;19 jaar;2056;99335
7281;Mannen;19 jaar;2057;98785
7282;Mannen;19 jaar;2058;98259
7283;Mannen;19 jaar;2059;97756
7284;Mannen;19 jaar;2060;97314
7285;Mannen;20 jaar;2014;105386
7286;Mannen;20 jaar;2015;105730
7287;Mannen;20 jaar;2016;102768
7288;Mannen;20 jaar;2017;103271
7289;Mannen;20 jaar;2018;103218
7290;Mannen;20 jaar;2019;106758
7291;Mannen;20 jaar;2020;107676
7292;Mannen;20 jaar;2021;109656
7293;Mannen;20 jaar;2022;108173
7294;Mannen;20 jaar;2023;107386
7295;Mannen;20 jaar;2024;106922
7296;Mannen;20 jaar;2025;103290
7297;Mannen;20 jaar;2026;100566
7298;Mannen;20 jaar;2027;99804
7299;Mannen;20 jaar;2028;97571
7300;Mannen;20 jaar;2029;99787
7301;Mannen;20 jaar;2030;99375
7302;Mannen;20 jaar;2031;98632
7303;Mannen;20 jaar;2032;97073
7304;Mannen;20 jaar;2033;95052
7305;Mannen;20 jaar;2034;93213
7306;Mannen;20 jaar;2035;93638
7307;Mannen;20 jaar;2036;95041
7308;Mannen;20 jaar;2037;96318
7309;Mannen;20 jaar;2038;97797
7310;Mannen;20 jaar;2039;99011
7311;Mannen;20 jaar;2040;99640
7312;Mannen;20 jaar;2041;100198
7313;Mannen;20 jaar;2042;100767
7314;Mannen;20 jaar;2043;101141
7315;Mannen;20 jaar;2044;101499
7316;Mannen;20 jaar;2045;101904
7317;Mannen;20 jaar;2046;102140
7318;Mannen;20 jaar;2047;102295
7319;Mannen;20 jaar;2048;102440
7320;Mannen;20 jaar;2049;102563
7321;Mannen;20 jaar;2050;102623
7322;Mannen;20 jaar;2051;102602
7323;Mannen;20 jaar;2052;102479
7324;Mannen;20 jaar;2053;102246
7325;Mannen;20 jaar;2054;101912
7326;Mannen;20 jaar;2055;101489
7327;Mannen;20 jaar;2056;100990
7328;Mannen;20 jaar;2057;100450
7329;Mannen;20 jaar;2058;99900
7330;Mannen;20 jaar;2059;99376
7331;Mannen;20 jaar;2060;98878
7332;Mannen;21 jaar;2014;107500
7333;Mannen;21 jaar;2015;106522
7334;Mannen;21 jaar;2016;106884
7335;Mannen;21 jaar;2017;103980
7336;Mannen;21 jaar;2018;104508
7337;Mannen;21 jaar;2019;104442
7338;Mannen;21 jaar;2020;107945
7339;Mannen;21 jaar;2021;108856
7340;Mannen;21 jaar;2022;110815
7341;Mannen;21 jaar;2023;109341
7342;Mannen;21 jaar;2024;108560
7343;Mannen;21 jaar;2025;108100
7344;Mannen;21 jaar;2026;104480
7345;Mannen;21 jaar;2027;101766
7346;Mannen;21 jaar;2028;101006
7347;Mannen;21 jaar;2029;98778
7348;Mannen;21 jaar;2030;100988
7349;Mannen;21 jaar;2031;100578
7350;Mannen;21 jaar;2032;99838
7351;Mannen;21 jaar;2033;98291
7352;Mannen;21 jaar;2034;96287
7353;Mannen;21 jaar;2035;94477
7354;Mannen;21 jaar;2036;94904
7355;Mannen;21 jaar;2037;96295
7356;Mannen;21 jaar;2038;97563
7357;Mannen;21 jaar;2039;99033
7358;Mannen;21 jaar;2040;100236
7359;Mannen;21 jaar;2041;100864
7360;Mannen;21 jaar;2042;101422
7361;Mannen;21 jaar;2043;101989
7362;Mannen;21 jaar;2044;102361
7363;Mannen;21 jaar;2045;102720
7364;Mannen;21 jaar;2046;103125
7365;Mannen;21 jaar;2047;103360
7366;Mannen;21 jaar;2048;103517
7367;Mannen;21 jaar;2049;103662
7368;Mannen;21 jaar;2050;103786
7369;Mannen;21 jaar;2051;103845
7370;Mannen;21 jaar;2052;103825
7371;Mannen;21 jaar;2053;103704
7372;Mannen;21 jaar;2054;103470
7373;Mannen;21 jaar;2055;103139
7374;Mannen;21 jaar;2056;102717
7375;Mannen;21 jaar;2057;102220
7376;Mannen;21 jaar;2058;101683
7377;Mannen;21 jaar;2059;101135
7378;Mannen;21 jaar;2060;100614
7379;Mannen;22 jaar;2014;109002
7380;Mannen;22 jaar;2015;108511
7381;Mannen;22 jaar;2016;107580
7382;Mannen;22 jaar;2017;107980
7383;Mannen;22 jaar;2018;105155
7384;Mannen;22 jaar;2019;105645
7385;Mannen;22 jaar;2020;105556
7386;Mannen;22 jaar;2021;109040
7387;Mannen;22 jaar;2022;109952
7388;Mannen;22 jaar;2023;111894
7389;Mannen;22 jaar;2024;110456
7390;Mannen;22 jaar;2025;109686
7391;Mannen;22 jaar;2026;109231
7392;Mannen;22 jaar;2027;105627
7393;Mannen;22 jaar;2028;102930
7394;Mannen;22 jaar;2029;102170
7395;Mannen;22 jaar;2030;99950
7396;Mannen;22 jaar;2031;102153
7397;Mannen;22 jaar;2032;101749
7398;Mannen;22 jaar;2033;101013
7399;Mannen;22 jaar;2034;99481
7400;Mannen;22 jaar;2035;97499
7401;Mannen;22 jaar;2036;95727
7402;Mannen;22 jaar;2037;96155
7403;Mannen;22 jaar;2038;97537
7404;Mannen;22 jaar;2039;98793
7405;Mannen;22 jaar;2040;100251
7406;Mannen;22 jaar;2041;101443
7407;Mannen;22 jaar;2042;102073
7408;Mannen;22 jaar;2043;102631
7409;Mannen;22 jaar;2044;103198
7410;Mannen;22 jaar;2045;103570
7411;Mannen;22 jaar;2046;103930
7412;Mannen;22 jaar;2047;104334
7413;Mannen;22 jaar;2048;104570
7414;Mannen;22 jaar;2049;104730
7415;Mannen;22 jaar;2050;104876
7416;Mannen;22 jaar;2051;105002
7417;Mannen;22 jaar;2052;105062
7418;Mannen;22 jaar;2053;105043
7419;Mannen;22 jaar;2054;104924
7420;Mannen;22 jaar;2055;104694
7421;Mannen;22 jaar;2056;104366
