ID;Plaatsnamen;Gemeentecode_1;Gemeentenaam_2;EGGCode_3;EGGNaam_4;Provinciecode_5;ProvincienaamAfkorting_6;PlaatsnaamPTTWoonplaatsnaam_7;PlaatsnaamGemeentenaam_8;Plaatsnaam_9
688;Booneschans;1661;Reiderland                     ;3;Groninger Oldambt                       ;20;Gr. ;Nee;Nee;Booneschans                    
689;Boord;820;Nuenen, Gerwen en Nederwetten  ;114;Randgebied Eindhoven                    ;30;NB. ;Nee;Nee;Boord                          
690;Boornbergum;90;Smallingerland                 ;9;Fries zandgebied                        ;21;F.  ;Ja ;Nee;Boornbergum                    
691;Boornzwaag;51;Skarsterlân                    ;10;Fries weidegebied                       ;21;F.  ;Ja ;Nee;Boornzwaag                     
692;584;1859;Berkelland                     ;30;Overige gemeenten oostelijke Achterhoek ;25;Gld.;Ja ;Nee;Borculo                        
693;184;1679;Ambt Montfort                  ;122;Overig Midden-Limburg ten oosten v. Maas;31;L.  ;Nee;Nee;Borg                           
694;Borg, Ter;48;Vlagtwedde                     ;4;Groninger Veenkoloniën                  ;20;Gr. ;Nee;Nee;Borg, Ter                      
695;Borgele;150;Deventer                       ;22;Zuidwest-Overijssel                     ;23;O.  ;Nee;Nee;Borgele                        
696;820;1681;Borger-Odoorn                  ;16;Overige gemeenten Drentse Veenkoloniën  ;22;D.  ;Ja ;Nee;Borger                         
697;821;1681;Borger-Odoorn                  ;16;Overige gemeenten Drentse Veenkoloniën  ;22;D.  ;Nee;Ja ;Borger-Odoorn                  
698;Borgercompagnie (ged.);1987;Menterwolde                    ;3;Groninger Oldambt                       ;20;Gr. ;Ja ;Nee;Borgercompagnie (ged.)         
699;Borgercompagnie (ged.);47;Veendam                        ;4;Groninger Veenkoloniën                  ;20;Gr. ;Ja ;Nee;Borgercompagnie (ged.)         
700;Borgerveld;48;Vlagtwedde                     ;4;Groninger Veenkoloniën                  ;20;Gr. ;Nee;Nee;Borgerveld                     
701;Borgharen;935;Maastricht                     ;126;Maastricht                              ;31;L.  ;Nee;Nee;Borgharen                      
702;Borgsweer;10;Delfzijl                       ;2;Appingedam, Delfzijl                    ;20;Gr. ;Ja ;Nee;Borgsweer                      
703;Borgweg (ged.);40;Slochteren                     ;4;Groninger Veenkoloniën                  ;20;Gr. ;Nee;Nee;Borgweg (ged.)                 
704;Borgweg (ged.);18;Hoogezand-Sappemeer            ;4;Groninger Veenkoloniën                  ;20;Gr. ;Nee;Nee;Borgweg (ged.)                 
705;Borkel;858;Valkenswaard                   ;117;Valkenswaard en oostelijke randgemeenten;30;NB. ;Nee;Nee;Borkel                         
706;Borkeld;1742;Rijssen-Holten                 ;24;Overige gemeenten in Twente             ;23;O.  ;Nee;Nee;Borkeld                        
707;Born;1883;Sittard-Geleen                 ;124;Westelijke Mijnstreek                   ;31;L.  ;Ja ;Nee;Born                           
708;855;147;Borne                          ;24;Overige gemeenten in Twente             ;23;O.  ;Ja ;Ja ;Borne                          
709;Borne;844;Schijndel                      ;112;Midden-Meijerij                         ;30;NB. ;Nee;Nee;Borne                          
710;139;141;Almelo                         ;24;Overige gemeenten in Twente             ;23;O.  ;Ja ;Nee;Bornerbroek                    
711;Bornwird;58;Dongeradeel                    ;12;Friese bouwstreek                       ;21;F.  ;Ja ;Nee;Bornwird                       
712;Borsbeek;1708;Steenwijkerland                ;19;Noordwest-Overijssel                    ;23;O.  ;Nee;Nee;Borsbeek                       
713;862;654;Borsele                        ;97;Noord- en Zuid-Beveland                 ;29;Z.  ;Nee;Ja ;Borsele                        
714;863;654;Borsele                        ;97;Noord- en Zuid-Beveland                 ;29;Z.  ;Ja ;Nee;Borssele                       
715;Borteldonk;1674;Roosendaal                     ;102;Bergen op Zoom, Roosendaal en omgeving  ;30;NB. ;Nee;Nee;Borteldonk                     
716;Bosch;1706;Cranendonck                    ;117;Valkenswaard en oostelijke randgemeenten;30;NB. ;Nee;Nee;Bosch                          
717;Bosch en Duin;355;Zeist                          ;44;Utrechtse Heuvelrug                     ;26;U.  ;Ja ;Nee;Bosch en Duin                  
718;883;756;Boxmeer                        ;119;Land van Cuijk                          ;30;NB. ;Nee;Nee;Bosch, Den                     
719;716;1728;Bladel                         ;116;Kempenland                              ;30;NB. ;Nee;Nee;Bosch, Het                     
720;489;1724;Bergeijk                       ;116;Kempenland                              ;30;NB. ;Nee;Nee;Boscheind                      
721;Boschheurne;262;Lochem                         ;28;Overige gemeenten westelijke Achterhoek ;25;Gld.;Nee;Nee;Boschheurne                    
722;Boschhoek;232;Epe                            ;34;Overige gemeenten oostelijke Veluwezoom ;25;Gld.;Nee;Nee;Boschhoek                      
723;Boschhoven;1658;Heeze-Leende                   ;117;Valkenswaard en oostelijke randgemeenten;30;NB. ;Nee;Nee;Boschhoven                     
724;379;744;Baarle-Nassau                  ;108;Gebied om Tilburg                       ;30;NB. ;Nee;Nee;Boschhoven                     
725;Boschkant;846;Sint-Oedenrode                 ;112;Midden-Meijerij                         ;30;NB. ;Nee;Nee;Boschkant                      
726;Boschkens;785;Goirle                         ;108;Gebied om Tilburg                       ;30;NB. ;Nee;Nee;Boschkens                      
727;Boschoord;1701;Westerveld                     ;17;Drentse zandgronden                     ;22;D.  ;Ja ;Nee;Boschoord                      
728;Boschpoort;935;Maastricht                     ;126;Maastricht                              ;31;L.  ;Nee;Nee;Boschpoort                     
729;Boschweg;844;Schijndel                      ;112;Midden-Meijerij                         ;30;NB. ;Nee;Nee;Boschweg                       
730;163;1723;Alphen-Chaam                   ;108;Gebied om Tilburg                       ;30;NB. ;Nee;Nee;Boshoven                       
731;Boshoven;988;Weert                          ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;Nee;Nee;Boshoven                       
732;490;1724;Bergeijk                       ;116;Kempenland                              ;30;NB. ;Nee;Nee;Boshoven                       
733;Boshoverbeek;988;Weert                          ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;Nee;Nee;Boshoverbeek                   
734;Boskamp;1773;Olst-Wijhe                     ;22;Zuidwest-Overijssel                     ;23;O.  ;Nee;Nee;Boskamp                        
735;Boskant;296;Wijchen                        ;40;Gebied om Nijmegen                      ;25;Gld.;Nee;Nee;Boskant                        
736;880;499;Boskoop                        ;73;Rijnstreek Zuid-Holland                 ;28;ZH. ;Ja ;Ja ;Boskoop                        
737;Bossche Broek;796;'s-Hertogenbosch               ;109;'s-Hertogenbosch en Vught               ;30;NB. ;Nee;Nee;Bossche Broek                  
738;Bosschenhoofd;1655;Halderberge                    ;102;Bergen op Zoom, Roosendaal en omgeving  ;30;NB. ;Ja ;Nee;Bosschenhoofd                  
739;Bosschenhuizen;965;Simpelveld                     ;125;Oostelijke Mijnstreek                   ;31;L.  ;Nee;Nee;Bosschenhuizen                 
740;517;893;Bergen (L.)                    ;120;Noord-Limburg                           ;31;L.  ;Nee;Nee;Bosscherheide                  
741;Bosscherveld;935;Maastricht                     ;126;Maastricht                              ;31;L.  ;Nee;Nee;Bosscherveld                   
742;Bosserstraat;946;Nederweert                     ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;Nee;Nee;Bosserstraat                   
743;Boswinkel;153;Enschede                       ;23;Enschede                                ;23;O.  ;Nee;Nee;Boswinkel                      
744;Boteburen;1722;Ferwerderadiel                 ;12;Friese bouwstreek                       ;21;F.  ;Nee;Nee;Boteburen                      
745;Boterdijk;451;Uithoorn                       ;62;Noordhollandse Meerlanden               ;27;NH. ;Nee;Nee;Boterdijk                      
746;Boterhoek;1676;Schouwen-Duiveland             ;93;Schouwen-Duiveland                      ;29;Z.  ;Nee;Nee;Boterhoek                      
747;Boterveen;1701;Westerveld                     ;17;Drentse zandgronden                     ;22;D.  ;Nee;Nee;Boterveen                      
748;Boterwijk;823;Oirschot                       ;114;Randgebied Eindhoven                    ;30;NB. ;Nee;Nee;Boterwijk                      
749;Bothof;153;Enschede                       ;23;Enschede                                ;23;O.  ;Nee;Nee;Bothof                         
750;Botlek;599;Rotterdam                      ;84;Rotterdam                               ;28;ZH. ;Ja ;Nee;Botlek                         
751;Botshol;736;De Ronde Venen                 ;48;Vechtstreek en Plassengebied in Utrecht ;26;U.  ;Nee;Nee;Botshol                        
752;Botshoofd;716;Tholen                         ;94;Sint Philipsland en Tholen              ;29;Z.  ;Nee;Nee;Botshoofd                      
753;Bouchauterhaven;715;Terneuzen                      ;99;Kanaalzone Oost-Zeeuwsch-Vlaanderen     ;29;Z.  ;Nee;Nee;Bouchauterhaven                
754;Boudewijnskerke;717;Veere                          ;96;Overige gemeenten Walcheren             ;29;Z.  ;Nee;Nee;Boudewijnskerke                
755;Boukoul;975;Swalmen                        ;122;Overig Midden-Limburg ten oosten v. Maas;31;L.  ;Nee;Nee;Boukoul                        
756;Bourtange;48;Vlagtwedde                     ;4;Groninger Veenkoloniën                  ;20;Gr. ;Ja ;Nee;Bourtange                      
757;Bout, Op den;934;Maasbree                       ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;Nee;Nee;Bout, Op den                   
758;Bouwberg;899;Brunssum                       ;125;Oostelijke Mijnstreek                   ;31;L.  ;Nee;Nee;Bouwberg                       
759;805;9;Ten Boer                       ;1;Groninger Hoogeland en N. Westerkwartier;20;Gr. ;Nee;Nee;Bouwerschap                    
760;Boven-Haastrecht;623;Vlist                          ;75;Krimpenerwaard                          ;28;ZH. ;Nee;Nee;Boven-Haastrecht               
761;Boven-Hardinxveld;523;Hardinxveld-Giessendam         ;76;Industriegebied Alblasserwaard          ;28;ZH. ;Nee;Nee;Boven-Hardinxveld              
762;Boven-Leeuwen;668;West Maas en Waal              ;41;Land van Maas en Waal                   ;25;Gld.;Ja ;Nee;Boven-Leeuwen                  
763;Boven-Veensloot;1987;Menterwolde                    ;3;Groninger Oldambt                       ;20;Gr. ;Nee;Nee;Boven-Veensloot                
764;483;491;Bergambacht                    ;75;Krimpenerwaard                          ;28;ZH. ;Nee;Nee;Bovenberg                      
765;Bovenburen;104;Nijefurd                       ;10;Fries weidegebied                       ;21;F.  ;Nee;Nee;Bovenburen                     
766;Bovenburen;52;Winschoten                     ;3;Groninger Oldambt                       ;20;Gr. ;Nee;Nee;Bovenburen                     
767;Boveneind Spijk;733;Lingewaal                      ;38;Westelijke Betuwe                       ;25;Gld.;Nee;Nee;Boveneind Spijk                
768;Bovenhuizen;40;Slochteren                     ;4;Groninger Veenkoloniën                  ;20;Gr. ;Nee;Nee;Bovenhuizen                    
769;Bovenkarspel;532;Stede Broec                    ;54;Midden- en Oostelijk West-Friesland     ;27;NH. ;Ja ;Nee;Bovenkarspel                   
770;Bovenkerk;623;Vlist                          ;75;Krimpenerwaard                          ;28;ZH. ;Nee;Nee;Bovenkerk                      
771;227;362;Amstelveen                     ;64;Zuidelijk randgebied Amsterdam          ;27;NH. ;Nee;Nee;Bovenkerk                      
772;806;9;Ten Boer                       ;1;Groninger Hoogeland en N. Westerkwartier;20;Gr. ;Nee;Nee;Bovenrijge                     
773;Bovensluis;1709;Moerdijk                       ;101;Zeekleigebied in Noord-Brabant          ;30;NB. ;Nee;Nee;Bovensluis                     
774;Bovensmilde;1731;Midden-Drenthe                 ;17;Drentse zandgronden                     ;22;D.  ;Ja ;Nee;Bovensmilde                    
775;484;491;Bergambacht                    ;75;Krimpenerwaard                          ;28;ZH. ;Nee;Nee;Bovenstad                      
776;790;755;Boekel                         ;112;Midden-Meijerij                         ;30;NB. ;Nee;Nee;Bovenste Huis                  
777;Bovenstreek;14;Groningen                      ;7;Stad Groningen                          ;20;Gr. ;Nee;Nee;Bovenstreek                    
778;Bovenstreek;39;Scheemda                       ;3;Groninger Oldambt                       ;20;Gr. ;Nee;Nee;Bovenstreek                    
779;Bovenstreek;269;Oldebroek                      ;32;IJsselmeerkust                          ;25;Gld.;Nee;Nee;Bovenstreek                    
780;12;1680;Aa en Hunze                    ;16;Overige gemeenten Drentse Veenkoloniën  ;22;D.  ;Nee;Nee;Bovenstreek                    
781;Bovenveen;269;Oldebroek                      ;32;IJsselmeerkust                          ;25;Gld.;Nee;Nee;Bovenveen                      
782;884;756;Boxmeer                        ;119;Land van Cuijk                          ;30;NB. ;Ja ;Ja ;Boxmeer                        
