ID;BedrijfstakkenBranchesSBI2008;Perioden;Ongecorrigeerd_1;Kalendergecorrigeerd_2;Seizoengecorrigeerd_3;Ongecorrigeerd_4;Kalendergecorrigeerd_5;Ongecorrigeerd_6;Seizoengecorrigeerd_7;Ongecorrigeerd_8;Kalendergecorrigeerd_9;Seizoengecorrigeerd_10;Ongecorrigeerd_11;Kalendergecorrigeerd_12;Ongecorrigeerd_13;Seizoengecorrigeerd_14;Ongecorrigeerd_15;Kalendergecorrigeerd_16;Seizoengecorrigeerd_17;Ongecorrigeerd_18;Kalendergecorrigeerd_19;Ongecorrigeerd_20;Seizoengecorrigeerd_21
8785;374000;2014 2e kwartaal;97.3;97.4;106.3;1.1;1.2;-8.0;-0.7;95.3;95.4;103.9;5.7;5.8;-6.5;0.9;;;;;;;
8786;374000;2014 juli;99.1;99.0;100.0;0.7;0.1;1.7;-2.2;97.5;97.4;98.7;5.6;4.9;1.6;-1.6;;;;;;;
8787;374000;2014 augustus;105.3;103.9;105.7;3.9;3.0;6.3;5.8;103.6;102.2;104.2;8.7;7.8;6.2;5.6;;;;;;;
8788;374000;2014 september;99.3;101.0;106.5;4.5;4.8;-5.7;0.7;97.9;99.6;105.0;8.9;9.2;-5.5;0.8;;;;;;;
8789;374000;2014 3e kwartaal;101.2;101.3;104.1;3.1;2.7;4.1;-2.1;99.7;99.7;102.7;7.7;7.3;4.6;-1.2;;;;;;;
8790;374000;2014 oktober;108.5;107.6;108.1;10.3;9.5;9.2;1.6;106.6;105.8;106.7;13.8;13.0;8.9;1.5;;;;;;;
8791;374000;2014 november;107.4;106.5;102.8;0.8;1.2;-1.0;-4.9;105.6;104.7;101.2;3.9;4.4;-1.0;-5.1;;;;;;;
8792;374000;2014 december;137.6;139.3;105.1;3.1;2.1;28.2;2.2;135.5;137.2;103.6;5.9;4.8;28.3;2.4;;;;;;;
8793;374000;2014 4e kwartaal;117.8;117.8;105.3;4.5;3.9;16.4;1.2;115.9;115.9;103.8;7.5;7.0;16.3;1.1;;;;;;;
8794;374000;2014;105.5;105.5;105.7;2.7;2.6;2.7;2.7;103.2;103.2;103.3;6.7;6.6;6.7;6.8;;;;;;;
8795;374000;2015 januari;125.4;125.2;106.5;3.9;4.3;-8.9;1.4;124.7;124.4;105.7;7.6;7.9;-8.0;2.0;;;;;;;
8796;374000;2015 februari;93.5;93.5;105.0;-4.0;-4.0;-25.5;-1.4;93.5;93.5;104.8;-0.2;-0.2;-25.0;-0.9;;;;;;;
8797;374000;2015 maart;93.1;94.2;103.3;-6.1;-5.1;-0.4;-1.6;92.9;94.0;102.7;-3.4;-2.4;-0.7;-2.0;;;;;;;
8798;374000;2015 1e kwartaal;104.0;104.3;105.0;-1.6;-1.2;-11.7;-0.3;103.7;104.0;104.4;1.7;2.1;-10.5;0.5;;;;;;;
8799;374000;2015 april;85.8;85.9;103.3;-8.2;-7.8;-7.8;-0.1;84.2;84.3;101.3;-7.6;-7.1;-9.4;-1.4;;;;;;;
8800;374000;2015 mei;96.8;96.5;103.6;-4.0;-2.6;12.8;0.3;94.8;94.5;101.2;-4.1;-2.6;12.6;-0.1;;;;;;;
8801;374000;2015 juni;98.7;99.3;102.1;1.3;-0.7;2.0;-1.4;97.1;97.6;100.0;1.1;-1.0;2.4;-1.2;;;;;;;
8802;374000;2015 2e kwartaal;93.8;93.9;103.0;-3.6;-3.6;-9.8;-1.9;92.0;92.1;100.8;-3.5;-3.5;-11.3;-3.4;;;;;;;
8803;374000;2015 juli;103.6;102.8;104.5;4.6;3.8;5.0;2.4;101.6;100.8;102.8;4.3;3.5;4.7;2.7;;;;;;;
8804;374000;2015 augustus;100.7;101.3;103.5;-4.4;-2.6;-2.8;-1.0;98.5;99.1;101.5;-4.9;-3.0;-3.1;-1.3;;;;;;;
8805;374000;2015 september;97.6;96.8;101.3;-1.7;-4.1;-3.0;-2.1;95.4;94.5;99.0;-2.6;-5.0;-3.2;-2.4;;;;;;;
8806;374000;2015 3e kwartaal;100.7;100.3;103.1;-0.6;-1.0;7.3;0.1;98.5;98.2;101.1;-1.2;-1.6;7.1;0.2;;;;;;;
8807;374000;2015 oktober;103.4;102.9;102.4;-4.7;-4.4;5.9;1.0;100.7;100.1;100.1;-5.6;-5.4;5.5;1.1;;;;;;;
8808;374000;2015 november;104.1;105.5;101.5;-3.1;-0.9;0.7;-0.9;101.8;103.3;99.6;-3.6;-1.3;1.1;-0.5;;;;;;;
8809;374000;2015 december;134.0;134.8;101.4;-2.7;-3.2;28.7;-0.1;131.5;132.3;99.6;-3.0;-3.6;29.1;0.1;;;;;;;
8810;374000;2015 4e kwartaal;113.8;114.4;101.7;-3.4;-2.9;13.1;-1.3;111.3;111.9;99.7;-4.0;-3.5;13.0;-1.3;;;;;;;
8811;374000;2015;103.1;103.2;103.2;-2.3;-2.2;-2.3;-2.4;101.4;101.5;101.5;-1.8;-1.6;-1.8;-1.8;;;;;;;
8812;374000;2016 januari;119.4;118.2;99.6;-4.8;-5.6;-10.9;-1.8;117.1;115.9;97.5;-6.1;-6.8;-10.9;-2.2;;;;;;;
8813;374000;2016 februari;89.5;90.7;101.9;-4.3;-2.9;-25.0;2.4;87.3;88.6;99.2;-6.7;-5.3;-25.5;1.8;;;;;;;
8814;374000;2016 maart;88.5;90.1;100.0;-5.0;-4.3;-1.1;-1.9;86.6;88.2;97.4;-6.8;-6.2;-0.8;-1.8;;;;;;;
8815;374000;2016 1e kwartaal;99.1;99.7;100.5;-4.7;-4.4;-12.9;-1.2;97.0;97.6;98.0;-6.5;-6.2;-12.9;-1.7;;;;;;;
8816;374000;2016 april;86.4;83.7;101.4;0.7;-2.6;-2.3;1.4;85.3;82.5;99.9;1.3;-2.1;-1.5;2.5;;;;;;;
8817;374000;2016 mei;88.8;91.2;98.8;-8.3;-5.6;2.7;-2.5;87.5;89.9;97.3;-7.7;-4.9;2.6;-2.6;;;;;;;
8818;374000;2016 juni;99.6;98.2;101.3;0.9;-1.1;12.1;2.6;99.1;97.8;100.4;2.1;0.2;13.3;3.2;;;;;;;
8819;374000;2016 2e kwartaal;91.6;91.0;100.5;-2.3;-3.1;-7.6;0.0;90.6;90.1;99.2;-1.5;-2.2;-6.5;1.2;;;;;;;
8820;374000;2016 juli;97.1;95.8;97.6;-6.3;-6.8;-2.4;-3.7;96.2;94.9;96.7;-5.4;-5.9;-3.0;-3.7;;;;;;;
8821;374000;2016 augustus;96.1;96.7;98.9;-4.5;-4.5;-1.0;1.3;95.4;95.9;98.3;-3.2;-3.2;-0.9;1.6;;;;;;;
8822;374000;2016 september;96.4;96.7;100.4;-1.3;-0.1;0.2;1.6;96.6;96.9;100.7;1.3;2.5;1.3;2.4;;;;;;;
8823;374000;2016 3e kwartaal;96.6;96.4;99.0;-4.1;-3.9;5.4;-1.5;96.1;95.9;98.6;-2.5;-2.3;6.0;-0.6;;;;;;;
8824;374000;2016 oktober;101.9;102.5;101.2;-1.4;-0.4;5.8;0.7;101.7;102.3;101.6;1.0;2.2;5.3;0.9;;;;;;;
8825;374000;2016 november;107.1;106.2;101.6;2.9;0.6;5.0;0.4;107.0;106.0;101.8;5.0;2.6;5.2;0.3;;;;;;;
8826;374000;2016 december;136.1;133.2;100.1;1.6;-1.2;27.1;-1.5;136.4;133.4;100.4;3.8;0.9;27.5;-1.4;;;;;;;
8827;374000;2016 4e kwartaal;115.0;113.9;101.0;1.1;-0.4;19.1;2.0;115.0;113.9;101.3;3.3;1.8;19.7;2.7;;;;;;;
8828;374000;2016;100.6;100.3;100.2;-2.4;-2.9;-2.4;-2.9;99.7;99.4;99.3;-1.7;-2.2;-1.7;-2.2;;;;;;;
8829;374000;2017 januari;119.8;119.7;99.4;0.3;1.3;-12.0;-0.6;119.3;119.2;99.1;1.9;2.9;-12.5;-1.3;;;;;;;
8830;374000;2017 februari;82.9;82.9;96.0;-7.4;-8.7;-30.8;-3.5;83.0;83.0;95.3;-4.9;-6.3;-30.4;-3.9;;;;;;;
8831;374000;2017 maart;85.2;84.3;93.5;-3.7;-6.5;2.9;-2.6;85.0;84.2;93.3;-1.8;-4.6;2.4;-2.1;;;;;;;
8832;374000;2017 1e kwartaal;96.0;95.6;96.3;-3.2;-4.1;-16.6;-4.6;95.8;95.5;95.9;-1.2;-2.1;-16.7;-5.3;;;;;;;
8833;374000;2017 april;78.0;77.6;96.0;-9.8;-7.3;-8.5;2.7;78.9;78.5;96.9;-7.5;-4.8;-7.2;3.9;;;;;;;
8834;374000;2017 mei;88.7;88.1;96.8;-0.1;-3.4;13.7;0.8;90.2;89.6;98.2;3.1;-0.3;14.2;1.4;;;;;;;
8835;374000;2017 juni;92.3;93.6;97.6;-7.3;-4.6;4.1;0.9;94.3;95.7;99.1;-4.9;-2.1;4.5;0.9;;;;;;;
8836;374000;2017 2e kwartaal;86.3;86.5;96.8;-5.8;-5.0;-10.1;0.5;87.8;87.9;98.1;-3.2;-2.4;-8.4;2.3;;;;;;;
8837;374000;2017 juli;97.5;97.7;99.5;0.4;2.0;5.6;1.9;98.7;99.0;101.0;2.6;4.3;4.7;1.9;;;;;;;
8838;374000;2017 augustus;95.0;94.9;97.8;-1.2;-1.8;-2.5;-1.7;96.9;96.7;99.7;1.6;0.8;-1.8;-1.2;;;;;;;
8839;374000;2017 september;97.9;96.6;99.4;1.6;-0.1;3.0;1.7;100.0;98.6;101.5;3.5;1.8;3.2;1.7;;;;;;;
8840;374000;2017 3e kwartaal;96.8;96.4;98.9;0.2;0.0;12.2;2.2;98.5;98.1;100.7;2.6;2.3;12.2;2.7;;;;;;;
8841;374000;2017 oktober;97.0;98.9;97.4;-4.8;-3.5;-0.9;-2.1;98.3;100.2;99.3;-3.3;-2.0;-1.7;-2.1;;;;;;;
8842;374000;2017 november;113.7;113.1;103.5;6.2;6.5;17.2;6.3;115.2;114.6;105.6;7.7;8.1;17.2;6.4;;;;;;;
8843;374000;2017 december;129.4;129.0;96.7;-4.9;-3.1;13.8;-6.6;132.9;132.4;99.5;-2.6;-0.7;15.3;-5.9;;;;;;;
8844;374000;2017 4e kwartaal;113.4;113.7;99.2;-1.4;-0.2;17.2;0.3;115.5;115.8;101.5;0.4;1.6;17.2;0.7;;;;;;;
8845;374000;2017;98.1;98.0;97.8;-2.4;-2.2;-2.4;-2.4;99.4;99.3;99.0;-0.3;0.0;-0.3;-0.2;;;;;;;
8846;374000;2018 januari;117.2;118.2;98.5;-2.1;-1.2;-9.4;1.8;121.6;122.6;102.0;1.9;2.9;-8.5;2.6;;;;;;;
8847;374000;2018 februari;77.9;77.9;92.3;-6.0;-6.0;-33.6;-6.3;81.3;81.3;96.7;-2.1;-2.1;-33.1;-5.2;;;;;;;
8848;374000;2018 maart;87.3;86.3;96.6;2.5;2.3;12.1;4.7;91.3;90.1;100.9;7.4;7.1;12.3;4.3;;;;;;;
8849;374000;2018 1e kwartaal;94.1;94.1;95.8;-1.9;-1.6;-17.0;-3.4;98.1;98.0;99.9;2.4;2.7;-15.1;-1.6;;;;;;;
8850;374000;2018 april;73.8;75.2;92.8;-5.4;-3.1;-15.6;-4.0;77.2;78.8;96.9;-2.2;0.4;-15.4;-3.9;;;;;;;
8851;374000;2018 mei;86.5;87.3;95.8;-2.5;-0.9;17.2;3.2;91.0;91.9;100.3;0.9;2.5;17.8;3.5;;;;;;;
8852;374000;2018 juni;94.0;91.6;95.3;1.9;-2.1;8.7;-0.5;99.4;96.8;99.9;5.4;1.2;9.2;-0.5;;;;;;;
8853;374000;2018 2e kwartaal;84.7;84.7;94.6;-1.8;-2.0;-10.0;-1.2;89.2;89.2;99.1;1.6;1.4;-9.0;-0.8;;;;;;;
8854;374000;2018 juli;93.5;95.3;96.0;-4.0;-2.5;-0.5;0.8;98.5;100.3;100.9;-0.2;1.4;-0.9;1.0;;;;;;;
8855;374000;2018 augustus;98.8;98.0;99.3;3.9;3.3;5.6;3.4;102.7;102.0;103.7;6.0;5.4;4.2;2.8;;;;;;;
8856;374000;2018 september;93.3;92.7;96.2;-4.7;-4.1;-5.5;-3.1;97.6;96.9;100.9;-2.4;-1.8;-5.0;-2.7;;;;;;;
8857;374000;2018 3e kwartaal;95.2;95.3;97.2;-1.6;-1.1;12.4;2.7;99.6;99.7;101.8;1.1;1.7;11.7;2.8;;;;;;;
8858;374000;2018 oktober;99.1;99.7;97.5;2.2;0.7;6.2;1.3;103.6;104.1;102.6;5.4;3.9;6.2;1.7;;;;;;;
8859;374000;2018 november;122.2;122.5;97.0;7.5;8.3;23.3;-0.5;128.3;128.6;102.3;11.4;12.1;23.9;-0.3;;;;;;;
8860;374000;2018 december;126.0;127.4;97.3;-2.6;-1.2;3.1;0.3;133.3;134.8;102.9;0.3;1.8;3.9;0.6;;;;;;;
8861;374000;2018 4e kwartaal;115.8;116.5;97.3;2.1;2.5;21.6;0.1;121.7;122.5;102.6;5.4;5.8;22.2;0.7;;;;;;;
8862;374000;2018;97.5;97.7;96.2;-0.7;-0.4;-0.7;-1.6;102.1;102.3;100.8;2.8;3.1;2.8;1.8;;;;;;;
8863;374000;2019 januari;116.4;116.7;100.1;-0.7;-1.3;-7.7;2.9;123.1;123.4;105.2;1.3;0.6;-7.6;2.3;;;;;;;
8864;374000;2019 februari;80.6;80.6;97.4;3.5;3.5;-30.7;-2.6;85.1;85.1;102.9;4.7;4.7;-30.9;-2.2;;;;;;;
8865;374000;2019 maart;88.3;87.0;98.5;1.2;0.8;9.6;1.1;93.4;92.0;104.0;2.3;2.0;9.7;1.1;;;;;;;
8866;374000;2019 1e kwartaal;95.1;94.7;98.7;1.0;0.7;-17.9;1.4;100.5;100.1;104.0;2.5;2.2;-17.4;1.4;;;;;;;
8867;374000;2019 april;77.3;78.8;98.3;4.8;4.8;-12.5;-0.2;82.0;83.6;104.0;6.2;6.1;-12.2;0.0;;;;;;;
8868;374000;2019 mei;95.7;93.5;101.3;10.7;7.1;23.8;3.1;101.7;99.4;107.2;11.8;8.3;24.0;3.0;;;;;;;
8869;374000;2019 juni;91.7;92.4;97.3;-2.4;0.8;-4.1;-4.0;97.8;98.6;103.1;-1.5;1.8;-3.8;-3.8;;;;;;;
8870;374000;2019 2e kwartaal;88.2;88.2;99.0;4.1;4.2;-7.2;0.3;93.9;93.9;104.8;5.2;5.3;-6.7;0.7;;;;;;;
8871;374000;2019 juli;94.0;94.7;97.3;0.5;-0.7;2.5;0.1;99.4;100.2;103.0;0.9;-0.1;1.6;-0.1;;;;;;;
8872;374000;2019 augustus;98.3;97.4;98.9;-0.5;-0.6;4.6;1.6;103.0;102.1;104.4;0.3;0.1;3.6;1.4;;;;;;;
8873;374000;2019 september;93.9;95.2;99.5;0.6;2.8;-4.4;0.6;99.3;100.8;105.5;1.8;4.1;-3.6;1.0;;;;;;;
8874;374000;2019 3e kwartaal;95.4;95.8;98.6;0.2;0.5;8.1;-0.4;100.6;101.0;104.3;1.0;1.3;7.2;-0.4;;;;;;;
8875;374000;2019 oktober;104.1;104.0;102.2;5.0;4.4;10.8;2.7;110.1;110.0;108.5;6.3;5.6;10.9;2.9;;;;;;;
8876;374000;2019 november;119.5;117.9;98.0;-2.3;-3.7;14.8;-4.1;124.9;123.3;103.1;-2.6;-4.1;13.4;-5.0;;;;;;;
8877;374000;2019 december;133.7;136.9;103.8;6.1;7.5;11.9;5.9;141.4;144.8;109.7;6.1;7.4;13.2;6.4;;;;;;;
8878;374000;2019 4e kwartaal;119.1;119.6;101.3;2.8;2.7;24.8;2.8;125.5;126.0;107.1;3.1;2.9;24.7;2.7;;;;;;;
8879;374000;2019;99.5;99.6;99.4;2.0;2.0;2.0;3.3;105.1;105.3;105.1;2.9;2.9;2.9;4.2;;;;;;;
8880;374000;2020 januari;115.3;114.6;99.1;-0.9;-1.7;-13.7;-4.5;121.6;120.8;103.9;-1.3;-2.0;-14.0;-5.2;;;;;;;
8881;374000;2020 februari;86.3;85.6;105.3;7.0;6.2;-25.2;6.2;90.6;89.9;110.7;6.5;5.7;-25.5;6.5;;;;;;;
8882;374000;2020 maart;99.4;100.7;116.0;12.5;15.8;15.2;10.2;103.3;104.6;120.4;10.6;13.7;13.9;8.8;;;;;;;
8883;374000;2020 1e kwartaal;100.3;100.3;106.8;5.5;5.9;-15.8;5.4;105.2;105.1;111.7;4.6;5.0;-16.2;4.3;;;;;;;
8884;374000;2020 april;88.6;88.7;111.3;14.7;12.6;-10.8;-4.1;92.0;92.1;115.1;12.2;10.1;-10.9;-4.4;;;;;;;
8885;374000;2020 mei;109.2;106.6;114.0;14.1;14.0;23.2;2.4;112.0;109.3;117.3;10.2;9.9;21.8;1.9;;;;;;;
8886;374000;2020 juni;111.4;114.6;117.6;21.5;24.0;2.0;3.2;114.3;117.6;120.4;16.9;19.3;2.1;2.6;;;;;;;
8887;374000;2020 2e kwartaal;103.1;103.3;114.3;16.9;17.1;2.8;7.0;106.1;106.3;117.6;13.1;13.3;0.9;5.3;;;;;;;
8888;374000;2020 juli;107.0;106.0;110.2;13.8;11.9;-4.0;-6.3;108.9;107.9;112.2;9.5;7.7;-4.8;-6.8;;;;;;;
8889;374000;2020 augustus;107.3;108.1;110.2;9.2;11.0;0.3;0.0;110.4;111.2;113.7;7.2;9.0;1.4;1.3;;;;;;;
8890;374000;2020 september;99.4;98.9;105.3;5.9;3.9;-7.4;-4.4;102.5;102.0;108.4;3.2;1.2;-7.2;-4.6;;;;;;;
8891;374000;2020 3e kwartaal;104.6;104.3;108.6;9.6;9.0;1.4;-5.0;107.3;107.0;111.4;6.6;5.9;1.1;-5.2;;;;;;;
8892;374000;2020 oktober;115.3;114.2;110.6;10.8;9.8;16.0;5.0;117.4;116.3;112.9;6.6;5.7;14.5;4.1;;;;;;;
8893;374000;2020 november;146.3;148.5;122.8;22.4;25.9;26.9;11.0;149.2;151.4;125.8;19.4;22.8;27.0;11.4;;;;;;;
8894;374000;2020 december;111.1;111.7;83.4;-16.9;-18.4;-24.0;-32.1;112.5;113.1;84.2;-20.4;-21.9;-24.6;-33.1;;;;;;;
8895;374000;2020 4e kwartaal;124.2;124.8;105.6;4.3;4.3;18.8;-2.7;126.4;126.9;107.6;0.7;0.7;17.8;-3.4;;;;;;;
8896;374000;2020;108.1;108.2;108.8;8.6;8.6;8.6;9.5;111.2;111.4;112.1;5.8;5.8;5.8;6.7;;;;;;;
8897;374000;2021 januari;76.9;76.9;67.8;-33.3;-32.9;-30.8;-18.7;77.0;77.0;67.8;-36.7;-36.3;-31.6;-19.5;;;;;;;
8898;374000;2021 februari;69.6;69.6;83.7;-19.4;-18.8;-9.6;23.5;69.7;69.7;83.8;-23.1;-22.5;-9.5;23.6;;;;;;;
8899;374000;2021 maart;85.8;85.8;94.4;-13.6;-14.7;23.4;12.7;85.9;85.9;94.4;-16.8;-17.9;23.3;12.6;;;;;;;
8900;374000;2021 1e kwartaal;77.4;77.4;82.0;-22.8;-22.8;-37.7;-22.4;77.5;77.5;82.0;-26.3;-26.3;-38.6;-23.8;;;;;;;
8901;374000;2021 april;81.7;81.7;102.4;-7.8;-7.8;-4.8;8.4;82.5;82.5;103.2;-10.3;-10.4;-3.9;9.4;;;;;;;
8902;374000;2021 mei;107.7;107.7;113.1;-1.4;1.0;31.7;10.5;109.9;109.9;115.3;-1.9;0.6;33.2;11.7;;;;;;;
8903;374000;2021 juni;112.5;112.5;116.4;1.0;-1.8;4.5;2.9;114.5;114.5;118.3;0.2;-2.6;4.2;2.6;;;;;;;
8904;374000;2021 2e kwartaal;100.6;100.6;110.6;-2.4;-2.6;30.0;34.9;102.3;102.3;112.3;-3.6;-3.8;32.0;37.0;;;;;;;
8905;374000;2021 juli;104.6;104.6;107.7;-2.2;-1.2;-7.0;-7.4;105.2;105.2;108.2;-3.4;-2.5;-8.1;-8.5;;;;;;;
8906;374000;2021 augustus;103.4;103.4;105.4;-3.7;-4.4;-1.2;-2.1;104.0;104.0;105.9;-5.9;-6.5;-1.2;-2.1;;;;;;;
8907;374000;2021 september;102.3;102.3;106.6;2.9;3.4;-1.1;1.1;102.3;102.3;106.6;-0.2;0.3;-1.6;0.6;;;;;;;
8908;374000;2021 3e kwartaal;103.4;103.4;106.6;-1.1;-0.9;2.8;-3.6;103.8;103.8;106.9;-3.2;-3.0;1.5;-4.8;;;;;;;
8909;374000;2021 oktober;108.5;108.5;106.0;-5.9;-5.0;6.1;-0.6;107.0;107.0;104.4;-8.9;-8.0;4.6;-2.0;;;;;;;
8910;374000;2021 november;130.6;130.6;103.3;-10.8;-12.1;20.4;-2.6;128.2;128.2;101.3;-14.0;-15.3;19.9;-3.0;;;;;;;
8911;374000;2021 december;116.4;116.4;93.1;4.8;4.2;-10.8;-9.8;113.8;113.8;90.8;1.1;0.5;-11.3;-10.3;;;;;;;
8912;374000;2021 4e kwartaal;118.5;118.5;100.8;-4.6;-5.1;14.6;-5.4;116.3;116.3;98.9;-7.9;-8.4;12.0;-7.5;;;;;;;
8913;374000;2021;100.0;100.0;100.0;-7.5;-7.6;-7.5;-8.1;100.0;100.0;100.0;-10.1;-10.2;-10.1;-10.8;;;;;;;
8914;374000;2022 januari;114.8;114.8;101.9;49.2;49.2;-1.4;9.5;110.4;110.4;97.9;43.3;43.3;-3.0;7.7;;;;;;;
8915;374000;2022 februari;88.8;88.8;106.3;27.7;27.7;-22.6;4.3;86.5;86.5;103.3;24.1;24.1;-21.7;5.6;;;;;;;
8916;374000;2022 maart;95.3;95.3;105.0;11.1;11.1;7.3;-1.2;92.8;92.8;102.1;8.0;8.0;7.3;-1.2;;;;;;;
8917;374000;2022 1e kwartaal;99.7;99.7;104.4;28.7;28.7;-15.9;3.6;96.5;96.5;101.1;24.5;24.5;-17.0;2.2;;;;;;;
8918;374000;2022 april;93.3;93.3;116.1;14.2;14.2;-2.1;10.6;91.5;91.5;113.7;10.8;10.8;-1.4;11.4;;;;;;;
8919;374000;2022 mei;98.1;98.1;103.4;-8.9;-8.9;5.1;-11.0;97.0;97.0;102.2;-11.8;-11.8;6.0;-10.1;;;;;;;
8920;374000;2022 juni;98.7;98.7;102.2;-12.3;-12.3;0.7;-1.2;95.9;95.9;99.1;-16.3;-16.3;-1.1;-3.0;;;;;;;
8921;374000;2022 2e kwartaal;96.7;96.7;107.2;-3.9;-3.9;-3.0;2.7;94.8;94.8;105.0;-7.4;-7.4;-1.8;3.9;;;;;;;
8922;374000;2022 juli;102.8;102.8;105.8;-1.7;-1.7;4.1;3.5;99.4;99.4;102.1;-5.5;-5.5;3.7;3.0;;;;;;;
8923;374000;2022 augustus;102.5;102.5;105.0;-0.8;-0.8;-0.3;-0.8;98.6;98.6;100.8;-5.1;-5.1;-0.8;-1.2;;;;;;;
8924;374000;2022 september;101.5;101.5;105.6;-0.7;-0.7;-1.0;0.7;95.9;95.9;99.6;-6.3;-6.3;-2.8;-1.2;;;;;;;
8925;374000;2022 3e kwartaal;102.3;102.3;105.5;-1.1;-1.1;5.8;-1.7;98.0;98.0;100.9;-5.6;-5.6;3.4;-3.9;;;;;;;
8926;374000;2022 oktober;108.3;108.3;106.7;-0.1;-0.1;6.7;1.0;100.1;100.1;98.5;-6.5;-6.5;4.4;-1.2;;;;;;;
8927;374000;2022 november;142.4;142.4;110.8;9.1;9.1;31.4;3.8;135.0;135.0;104.9;5.3;5.3;34.9;6.5;;;;;;;
8928;374000;2022 december;134.7;134.7;108.5;15.6;15.6;-5.4;-2.1;125.7;125.7;101.2;10.5;10.5;-6.8;-3.6;;;;;;;
8929;374000;2022 4e kwartaal;128.4;128.4;108.7;8.4;8.4;25.6;3.0;120.3;120.3;101.5;3.4;3.4;22.8;0.7;;;;;;;
8930;374000;2022;106.8;106.8;106.4;6.8;6.8;6.8;6.4;102.4;102.4;102.1;2.4;2.4;2.4;2.1;;;;;;;
8931;374000;2023 januari;125.1;125.1;112.6;8.9;8.9;-7.1;3.8;115.9;115.9;104.3;5.1;5.1;-7.8;3.1;;;;;;;
8932;374000;2023 februari;90.3;90.3;105.8;1.7;1.7;-27.8;-6.0;81.9;81.9;95.8;-5.3;-5.3;-29.4;-8.1;;;;;;;
8933;374000;2023 maart;101.4;101.4;110.2;6.3;6.3;12.2;4.2;91.7;91.7;99.6;-1.1;-1.1;12.0;4.0;;;;;;;
8934;374000;2023 1e kwartaal;105.6;105.6;109.6;5.9;5.9;-17.8;0.8;96.5;96.5;99.9;0.0;0.0;-19.7;-1.6;;;;;;;
8935;374000;2023 april;86.6;86.6;106.6;-7.2;-7.2;-14.5;-3.3;78.4;78.4;96.4;-14.3;-14.3;-14.5;-3.3;;;;;;;
8936;374000;2023 mei;99.0;99.0;104.8;1.0;1.0;14.3;-1.7;90.3;90.3;95.5;-6.9;-6.9;15.2;-0.9;;;;;;;
8937;374000;2023 juni;102.0;102.0;105.8;3.3;3.3;3.0;0.9;93.7;93.7;97.1;-2.3;-2.3;3.8;1.7;;;;;;;
8938;374000;2023 2e kwartaal;95.9;95.9;105.8;-0.8;-0.8;-9.2;-3.5;87.5;87.5;96.3;-7.7;-7.7;-9.4;-3.6;;;;;;;
8939;374000;2023 juli;101.4;101.4;104.3;-1.4;-1.4;-0.6;-1.4;93.3;93.3;95.8;-6.2;-6.2;-0.5;-1.3;;;;;;;
8940;374000;2023 augustus;102.8;102.8;105.6;0.3;0.3;1.4;1.2;94.0;94.0;96.5;-4.7;-4.7;0.8;0.7;;;;;;;
8941;374000;2023 september;101.2;101.2;105.6;-0.3;-0.3;-1.6;0.0;93.0;93.0;96.9;-3.0;-3.0;-1.1;0.4;;;;;;;
8942;374000;2023 3e kwartaal;101.8;101.8;105.2;-0.5;-0.5;6.2;-0.6;93.4;93.4;96.4;-4.6;-4.6;6.8;0.1;;;;;;;
8943;374000;2023 oktober;101.8;101.8;101.6;-6.0;-6.0;0.6;-3.8;92.8;92.8;92.5;-7.3;-7.3;-0.2;-4.5;;;;;;;
8944;374000;2023 november;144.3;144.3;111.1;1.3;1.3;41.7;9.4;135.3;135.3;104.1;0.2;0.2;45.8;12.6;;;;;;;
8945;374000;2023 december;126.6;126.6;103.3;-6.0;-6.0;-12.3;-7.1;117.1;117.1;95.4;-6.9;-6.9;-13.5;-8.3;;;;;;;
8946;374000;2023 4e kwartaal;124.2;124.2;105.3;-3.3;-3.3;22.0;0.1;115.1;115.1;97.3;-4.3;-4.3;23.2;1.0;;;;;;;
8947;374000;2023;106.9;106.9;106.5;0.1;0.1;0.1;0.0;98.1;98.1;97.5;-4.2;-4.2;-4.2;-4.5;;;;;;;
8948;374000;2024 januari;111.7;111.7;105.1;-10.7;-10.7;-11.7;1.8;101.5;101.5;95.3;-12.5;-12.5;-13.3;-0.1;;;;;;;
8949;374000;2024 februari;94.7;94.7;110.7;4.9;4.9;-15.2;5.4;86.5;86.5;101.0;5.7;5.7;-14.7;6.0;;;;;;;
8950;374000;2024 maart;96.9;96.9;106.4;-4.4;-4.4;2.3;-3.9;89.7;89.7;98.4;-2.2;-2.2;3.7;-2.6;;;;;;;
8951;374000;2024 1e kwartaal ;101.1;101.1;107.4;-4.2;-4.2;-18.6;2.0;92.6;92.6;98.3;-4.1;-4.1;-19.5;1.0;;;;;;;
8952;374000;2024 april;91.4;91.4;111.7;5.4;5.4;-5.7;4.9;85.5;85.5;104.4;9.0;9.0;-4.7;6.1;;;;;;;
8953;374000;2024 mei;105.0;105.0;111.2;6.0;6.0;14.9;-0.4;98.9;98.9;104.6;9.5;9.5;15.7;0.2;;;;;;;
8954;374000;2024 juni;105.2;105.2;110.1;3.2;3.2;0.2;-1.0;99.6;99.6;104.0;6.3;6.3;0.7;-0.6;;;;;;;
8955;374000;2024 2e kwartaal;100.5;100.5;111.0;4.8;4.8;-0.6;3.3;94.7;94.7;104.4;8.2;8.2;2.3;6.2;;;;;;;
