ID;Geslacht;Leeftijd;WijkenEnBuurten;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstMetPersoneelEnMeewGezinslid_9
4610;Totaal mannen en vrouwen;15 tot 75 jaar;Wagenberg;1720;1340;78.0;80.0;57.0;23.0;20.0;15.0;5.0
4611;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Wagenberg;280;230;84.0;69.0;48.0;22.0;31.0;10.0;21.0
4612;Totaal mannen en vrouwen;15 tot 75 jaar;Wagenberg noordwest;760;600;80.0;79.0;56.0;23.0;21.0;5.0;16.0
4613;Totaal mannen en vrouwen;15 tot 75 jaar;Wagenberg zuidoost;690;500;73.0;86.0;63.0;23.0;14.0;4.0;10.0
4614;Totaal mannen en vrouwen;15 tot 75 jaar;Hooge Zwaluwe en Zevenbergschen Hoek;1410;1030;73.0;79.0;53.0;26.0;21.0;17.0;4.0
4615;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Hooge Zwaluwe;50;40;;;;;;;
4616;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Zevenbergschen Hoek;20;20;;;;;;;
4617;Totaal mannen en vrouwen;15 tot 75 jaar;Helkant;290;220;74.0;76.0;44.0;32.0;24.0;6.0;18.0
4618;Totaal mannen en vrouwen;15 tot 75 jaar;De Heerlijkheid Hooge Zwaluwe;600;420;70.0;80.0;55.0;25.0;20.0;5.0;15.0
4619;Totaal mannen en vrouwen;15 tot 75 jaar;De Langstraatspoorlijn;440;330;74.0;85.0;59.0;27.0;15.0;2.0;13.0
4620;Totaal mannen en vrouwen;15 tot 75 jaar;Lage Zwaluwe;3270;2460;75.0;80.0;57.0;23.0;20.0;16.0;4.0
4621;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Lage Zwaluwe;130;100;;;;;;;
4622;Totaal mannen en vrouwen;15 tot 75 jaar;Kwistgeldpolder;210;140;65.0;;;;;;
4623;Totaal mannen en vrouwen;15 tot 75 jaar;Die Swaluw;1170;930;79.0;78.0;55.0;23.0;22.0;5.0;17.0
4624;Totaal mannen en vrouwen;15 tot 75 jaar;De Heerlijkheid Lage Zwaluwe;610;420;68.0;89.0;63.0;25.0;11.0;1.0;10.0
4625;Totaal mannen en vrouwen;15 tot 75 jaar;Blauwe Sluis;150;110;73.0;;;;;;
4626;Totaal mannen en vrouwen;15 tot 75 jaar;Grienden;350;220;64.0;84.0;60.0;24.0;16.0;3.0;13.0
4627;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwland;650;540;83.0;88.0;65.0;23.0;12.0;2.0;10.0
4628;Totaal mannen en vrouwen;15 tot 75 jaar;Dronten;32450;24090;74.0;84.0;55.0;29.0;16.0;13.0;3.0
4629;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Dronten west;7550;6140;81.0;87.0;61.0;27.0;13.0;10.0;3.0
4630;Totaal mannen en vrouwen;15 tot 75 jaar;Poort van Dronten;0;0;;;;;;;
4631;Totaal mannen en vrouwen;15 tot 75 jaar;Business Zone Delta;40;30;;;;;;;
4632;Totaal mannen en vrouwen;15 tot 75 jaar;De Gilden;4080;3420;84.0;88.0;62.0;25.0;12.0;2.0;10.0
4633;Totaal mannen en vrouwen;15 tot 75 jaar;De Munten;3000;2460;82.0;88.0;62.0;26.0;12.0;2.0;10.0
4634;Totaal mannen en vrouwen;15 tot 75 jaar;De Drieslag;430;220;50.0;88.0;20.0;69.0;12.0;2.0;10.0
4635;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Dronten Noord;1590;1140;72.0;83.0;50.0;33.0;17.0;13.0;4.0
4636;Totaal mannen en vrouwen;15 tot 75 jaar;Pioniersweg;40;30;;;;;;;
4637;Totaal mannen en vrouwen;15 tot 75 jaar;Houtwijk;100;70;;;;;;;
4638;Totaal mannen en vrouwen;15 tot 75 jaar;Hanzekwartier;210;170;83.0;82.0;57.0;25.0;18.0;7.0;11.0
4639;Totaal mannen en vrouwen;15 tot 75 jaar;De Oeverloperwijk;1250;870;70.0;88.0;51.0;37.0;12.0;2.0;10.0
4640;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Dronten Midden;4720;3100;66.0;86.0;52.0;34.0;14.0;12.0;2.0
4641;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum Dronten;630;420;67.0;89.0;47.0;42.0;11.0;2.0;9.0
4642;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Dronten;2120;1310;62.0;86.0;55.0;31.0;14.0;2.0;12.0
4643;Totaal mannen en vrouwen;15 tot 75 jaar;De Fazant;940;660;71.0;88.0;52.0;36.0;12.0;2.0;10.0
4644;Totaal mannen en vrouwen;15 tot 75 jaar;Bungalowpark;300;220;73.0;66.0;44.0;22.0;34.0;9.0;25.0
4645;Totaal mannen en vrouwen;15 tot 75 jaar;De Boeg;740;480;66.0;88.0;51.0;37.0;12.0;2.0;10.0
4646;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Dronten Zuid;6790;4940;73.0;85.0;60.0;25.0;15.0;12.0;3.0
4647;Totaal mannen en vrouwen;15 tot 75 jaar;De Landmaten;1440;1140;79.0;85.0;61.0;24.0;15.0;3.0;12.0
4648;Totaal mannen en vrouwen;15 tot 75 jaar;De Manege;1480;1060;72.0;85.0;62.0;22.0;15.0;2.0;13.0
4649;Totaal mannen en vrouwen;15 tot 75 jaar;De Lancaster;700;520;74.0;88.0;59.0;29.0;12.0;2.0;10.0
4650;Totaal mannen en vrouwen;15 tot 75 jaar;De Landstreken;930;630;68.0;88.0;60.0;28.0;12.0;1.0;11.0
4651;Totaal mannen en vrouwen;15 tot 75 jaar;De Kruidentuin;1450;1050;72.0;87.0;60.0;27.0;13.0;3.0;10.0
4652;Totaal mannen en vrouwen;15 tot 75 jaar;Golfresidentie;800;550;69.0;76.0;54.0;23.0;24.0;4.0;20.0
4653;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Buitengebied Dronten;1490;1120;75.0;60.0;37.0;23.0;40.0;29.0;11.0
4654;Totaal mannen en vrouwen;15 tot 75 jaar;AZC;0;0;;;;;;;
4655;Totaal mannen en vrouwen;15 tot 75 jaar;Ketelhaven;520;360;68.0;77.0;57.0;20.0;23.0;4.0;19.0
4656;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Dronten;960;770;79.0;52.0;28.0;24.0;48.0;15.0;33.0
4657;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Biddinghuizen;5320;3920;74.0;80.0;52.0;28.0;20.0;15.0;5.0
4658;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Biddinghuizen Buiten;240;170;71.0;84.0;53.0;31.0;16.0;1.0;15.0
4659;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Biddinghuizen;1160;790;68.0;90.0;55.0;34.0;10.0;2.0;8.0
4660;Totaal mannen en vrouwen;15 tot 75 jaar;De Kaai;300;240;81.0;86.0;61.0;25.0;14.0;3.0;11.0
4661;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum Biddinghuizen;40;30;;;;;;;
4662;Totaal mannen en vrouwen;15 tot 75 jaar;De Baan;1010;690;68.0;87.0;55.0;32.0;13.0;2.0;11.0
4663;Totaal mannen en vrouwen;15 tot 75 jaar;Bremerpark;840;640;76.0;86.0;60.0;26.0;14.0;2.0;12.0
4664;Totaal mannen en vrouwen;15 tot 75 jaar;De Graafschap;410;350;85.0;87.0;63.0;25.0;13.0;1.0;12.0
4665;Totaal mannen en vrouwen;15 tot 75 jaar;Noorderbaan;80;60;;;;;;;
4666;Totaal mannen en vrouwen;15 tot 75 jaar;Oldebroekerweg;50;40;;;;;;;
4667;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Biddinghuizen;1190;910;77.0;61.0;35.0;26.0;39.0;12.0;27.0
4668;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07 Swifterbant;4990;3730;75.0;84.0;51.0;33.0;16.0;12.0;4.0
4669;Totaal mannen en vrouwen;15 tot 75 jaar;Kampbuurt;520;370;70.0;86.0;62.0;24.0;14.0;2.0;12.0
4670;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum Swifterbant;50;20;;;;;;;
4671;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Swifterbant;870;570;65.0;89.0;53.0;36.0;11.0;2.0;9.0
4672;Totaal mannen en vrouwen;15 tot 75 jaar;Spelbuurt;1000;690;69.0;87.0;58.0;29.0;13.0;1.0;12.0
4673;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemenbuurt;1870;1470;79.0;87.0;60.0;27.0;13.0;3.0;10.0
4674;Totaal mannen en vrouwen;15 tot 75 jaar;De Kolk;50;40;;;;;;;
4675;Totaal mannen en vrouwen;15 tot 75 jaar;Tarpan;20;10;;;;;;;
4676;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Spelwijk;10;10;;;;;;;
4677;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Swifterbant;590;550;92.0;73.0;14.0;59.0;27.0;6.0;21.0
4678;Totaal mannen en vrouwen;15 tot 75 jaar;Druten;14640;10840;74.0;84.0;59.0;25.0;16.0;12.0;4.0
4679;Totaal mannen en vrouwen;15 tot 75 jaar;Druten;9600;7090;74.0;86.0;60.0;26.0;14.0;10.0;4.0
4680;Totaal mannen en vrouwen;15 tot 75 jaar;Druten;5010;3650;73.0;86.0;61.0;24.0;14.0;3.0;11.0
4681;Totaal mannen en vrouwen;15 tot 75 jaar;Druten Zuid;2520;1780;71.0;87.0;59.0;29.0;13.0;3.0;10.0
4682;Totaal mannen en vrouwen;15 tot 75 jaar;Bouwing;1810;1470;81.0;87.0;63.0;25.0;13.0;3.0;10.0
4683;Totaal mannen en vrouwen;15 tot 75 jaar;Westerhout;110;90;;;;;;;
4684;Totaal mannen en vrouwen;15 tot 75 jaar;Druten Buitengebied;10;10;;;;;;;
4685;Totaal mannen en vrouwen;15 tot 75 jaar;Drutense Waarden;130;90;;;;;;;
4686;Totaal mannen en vrouwen;15 tot 75 jaar;Puiflijk;1010;760;76.0;82.0;60.0;23.0;18.0;14.0;4.0
4687;Totaal mannen en vrouwen;15 tot 75 jaar;Puiflijk;920;700;75.0;84.0;61.0;23.0;16.0;3.0;13.0
4688;Totaal mannen en vrouwen;15 tot 75 jaar;Puiflijk Buitengebied;90;70;;;;;;;
4689;Totaal mannen en vrouwen;15 tot 75 jaar;Afferden;1310;980;75.0;84.0;61.0;23.0;16.0;12.0;4.0
4690;Totaal mannen en vrouwen;15 tot 75 jaar;Afferden;1090;820;75.0;89.0;64.0;24.0;11.0;2.0;9.0
4691;Totaal mannen en vrouwen;15 tot 75 jaar;Afferden Buitengebied;210;160;77.0;63.0;44.0;19.0;37.0;11.0;26.0
4692;Totaal mannen en vrouwen;15 tot 75 jaar;Afferdense Waarden;0;0;;;;;;;
4693;Totaal mannen en vrouwen;15 tot 75 jaar;Deest;1460;1020;70.0;81.0;57.0;24.0;19.0;15.0;4.0
4694;Totaal mannen en vrouwen;15 tot 75 jaar;Deest;1360;950;70.0;82.0;57.0;25.0;18.0;4.0;14.0
4695;Totaal mannen en vrouwen;15 tot 75 jaar;Deest Buitengebied;80;60;;;;;;;
4696;Totaal mannen en vrouwen;15 tot 75 jaar;Deestse Waarden;10;0;;;;;;;
4697;Totaal mannen en vrouwen;15 tot 75 jaar;Horssen;1270;980;78.0;76.0;54.0;22.0;24.0;17.0;7.0
4698;Totaal mannen en vrouwen;15 tot 75 jaar;Horssen;850;640;75.0;83.0;60.0;22.0;17.0;3.0;14.0
4699;Totaal mannen en vrouwen;15 tot 75 jaar;Molenhoek;110;80;;;;;;;
4700;Totaal mannen en vrouwen;15 tot 75 jaar;Horssen Buitengebied;310;260;84.0;65.0;45.0;20.0;35.0;13.0;22.0
4701;Totaal mannen en vrouwen;15 tot 75 jaar;Duiven;19080;13930;73.0;87.0;60.0;27.0;13.0;10.0;3.0
4702;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Bedrijventerrein;0;0;;;;;;;
4703;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein;0;0;;;;;;;
4704;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Buitengebied;120;90;;;;;;;
4705;Totaal mannen en vrouwen;15 tot 75 jaar;Het Broek;120;90;;;;;;;
4706;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Duiven-Noord;10670;7720;72.0;89.0;60.0;28.0;11.0;9.0;2.0
4707;Totaal mannen en vrouwen;15 tot 75 jaar;West;2600;1750;67.0;90.0;64.0;26.0;10.0;2.0;8.0
4708;Totaal mannen en vrouwen;15 tot 75 jaar;Oud Zuid;2050;1440;70.0;89.0;58.0;31.0;11.0;3.0;8.0
4709;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum;570;410;72.0;86.0;60.0;27.0;14.0;5.0;9.0
4710;Totaal mannen en vrouwen;15 tot 75 jaar;De Vergert;1740;1260;72.0;90.0;61.0;29.0;10.0;1.0;9.0
4711;Totaal mannen en vrouwen;15 tot 75 jaar;De Nieuweling;1120;920;82.0;88.0;60.0;28.0;12.0;4.0;8.0
4712;Totaal mannen en vrouwen;15 tot 75 jaar;De Ploen;630;510;80.0;88.0;62.0;26.0;12.0;2.0;10.0
4713;Totaal mannen en vrouwen;15 tot 75 jaar;Noord;680;470;69.0;84.0;54.0;29.0;16.0;5.0;11.0
4714;Totaal mannen en vrouwen;15 tot 75 jaar;Lommerweide;1280;950;74.0;88.0;60.0;28.0;12.0;2.0;10.0
4715;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Duiven-Zuid;5820;4230;73.0;88.0;61.0;26.0;12.0;10.0;2.0
4716;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidwest;2400;1770;73.0;88.0;62.0;26.0;12.0;3.0;9.0
4717;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidoost;3420;2460;72.0;87.0;61.0;26.0;13.0;3.0;10.0
4718;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Groessen;1540;1180;77.0;78.0;56.0;22.0;22.0;14.0;8.0
4719;Totaal mannen en vrouwen;15 tot 75 jaar;Groessen;1540;1180;77.0;78.0;56.0;22.0;22.0;8.0;14.0
4720;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Loo;920;700;76.0;85.0;62.0;23.0;15.0;11.0;4.0
4721;Totaal mannen en vrouwen;15 tot 75 jaar;Loo Gld;920;700;76.0;85.0;62.0;23.0;15.0;4.0;11.0
4722;Totaal mannen en vrouwen;15 tot 75 jaar;Echt-Susteren;23590;15870;67.0;84.0;61.0;23.0;16.0;12.0;4.0
4723;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Susteren;4320;2860;66.0;86.0;62.0;24.0;14.0;11.0;3.0
4724;Totaal mannen en vrouwen;15 tot 75 jaar;Baakhoven;20;20;;;;;;;
4725;Totaal mannen en vrouwen;15 tot 75 jaar;In de Mehre;420;300;72.0;87.0;66.0;22.0;13.0;5.0;8.0
4726;Totaal mannen en vrouwen;15 tot 75 jaar;Mariaveld;1010;680;67.0;88.0;64.0;23.0;12.0;2.0;10.0
4727;Totaal mannen en vrouwen;15 tot 75 jaar;Middelveld;750;520;70.0;88.0;65.0;23.0;12.0;2.0;10.0
4728;Totaal mannen en vrouwen;15 tot 75 jaar;Munsterveld;870;580;67.0;84.0;58.0;27.0;16.0;3.0;13.0
4729;Totaal mannen en vrouwen;15 tot 75 jaar;Susteren Centrum;700;440;63.0;86.0;61.0;25.0;14.0;3.0;11.0
4730;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Susteren;60;40;;;;;;;
4731;Totaal mannen en vrouwen;15 tot 75 jaar;Wolfskoul;440;240;55.0;88.0;57.0;30.0;12.0;2.0;10.0
4732;Totaal mannen en vrouwen;15 tot 75 jaar;Handelsterrein;40;20;;;;;;;
4733;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Dieteren;650;430;67.0;81.0;61.0;20.0;19.0;14.0;5.0
4734;Totaal mannen en vrouwen;15 tot 75 jaar;Dieteren;610;400;66.0;83.0;62.0;21.0;17.0;4.0;13.0
4735;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Dieteren;40;30;;;;;;;
4736;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Heide;980;640;65.0;85.0;63.0;22.0;15.0;12.0;3.0
4737;Totaal mannen en vrouwen;15 tot 75 jaar;Heide;810;540;67.0;86.0;64.0;23.0;14.0;3.0;11.0
4738;Totaal mannen en vrouwen;15 tot 75 jaar;Recreatiepark Hommelheide;60;20;;;;;;;
4739;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Heide;120;80;;;;;;;
4740;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Roosteren;1130;750;66.0;81.0;60.0;21.0;19.0;15.0;4.0
4741;Totaal mannen en vrouwen;15 tot 75 jaar;Illikhoven en Visserweert;110;80;;;;;;;
4742;Totaal mannen en vrouwen;15 tot 75 jaar;Kokkelert;40;30;;;;;;;
4743;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Roosteren;60;40;;;;;;;
4744;Totaal mannen en vrouwen;15 tot 75 jaar;Roosteren;900;580;65.0;81.0;60.0;21.0;19.0;4.0;15.0
4745;Totaal mannen en vrouwen;15 tot 75 jaar;Verspr.h. Illikhoven en Visserweert;20;20;;;;;;;
4746;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Roosteren;10;10;;;;;;;
4747;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Oud-Roosteren;0;0;;;;;;;
4748;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Echt;5790;3810;66.0;85.0;60.0;25.0;15.0;11.0;4.0
4749;Totaal mannen en vrouwen;15 tot 75 jaar;Aasterberg;30;20;;;;;;;
4750;Totaal mannen en vrouwen;15 tot 75 jaar;Berkelaar;220;160;73.0;77.0;53.0;24.0;23.0;8.0;15.0
4751;Totaal mannen en vrouwen;15 tot 75 jaar;De Berk;30;20;;;;;;;
4752;Totaal mannen en vrouwen;15 tot 75 jaar;De Loop;60;40;;;;;;;
4753;Totaal mannen en vrouwen;15 tot 75 jaar;Echt Centrum;2930;1940;66.0;85.0;61.0;24.0;15.0;3.0;12.0
4754;Totaal mannen en vrouwen;15 tot 75 jaar;Echt Noord;2260;1430;63.0;88.0;62.0;26.0;12.0;3.0;9.0
4755;Totaal mannen en vrouwen;15 tot 75 jaar;Gebroek;170;120;74.0;;;;;;
4756;Totaal mannen en vrouwen;15 tot 75 jaar;Ophoven;20;20;;;;;;;
4757;Totaal mannen en vrouwen;15 tot 75 jaar;Businesspark Midden-Limburg;0;0;;;;;;;
4758;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied de Berk;10;10;;;;;;;
4759;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied de Loop;0;0;;;;;;;
4760;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Gebroek;10;10;;;;;;;
4761;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Ophoven;0;0;;;;;;;
4762;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Berkelaar;40;30;;;;;;;
4763;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Aasterberg;0;0;;;;;;;
4764;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Maria Hoop;1040;680;65.0;71.0;54.0;17.0;29.0;24.0;5.0
4765;Totaal mannen en vrouwen;15 tot 75 jaar;Diergaarde;320;240;74.0;57.0;41.0;16.0;43.0;12.0;31.0
4766;Totaal mannen en vrouwen;15 tot 75 jaar;Echterbosch;60;40;;;;;;;
4767;Totaal mannen en vrouwen;15 tot 75 jaar;Maria Hoop;660;400;61.0;79.0;62.0;17.0;21.0;1.0;20.0
4768;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07 Peij;4110;2860;70.0;86.0;61.0;24.0;14.0;11.0;3.0
4769;Totaal mannen en vrouwen;15 tot 75 jaar;Hingen;470;350;75.0;81.0;60.0;21.0;19.0;4.0;15.0
4770;Totaal mannen en vrouwen;15 tot 75 jaar;Peij;2160;1450;67.0;86.0;63.0;23.0;14.0;3.0;11.0
4771;Totaal mannen en vrouwen;15 tot 75 jaar;Peijerveld;50;40;;;;;;;
4772;Totaal mannen en vrouwen;15 tot 75 jaar;Recreatiepark Marisheem;10;0;;;;;;;
4773;Totaal mannen en vrouwen;15 tot 75 jaar;Schilberg;1430;1020;72.0;89.0;61.0;27.0;11.0;2.0;9.0
4774;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Hingen;0;0;;;;;;;
4775;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 08 Slek;770;520;68.0;84.0;63.0;21.0;16.0;11.0;5.0
4776;Totaal mannen en vrouwen;15 tot 75 jaar;Liboscherveld;100;70;;;;;;;
4777;Totaal mannen en vrouwen;15 tot 75 jaar;Slek;670;450;68.0;85.0;65.0;19.0;15.0;4.0;11.0
4778;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 09 Nieuwstadt;2460;1690;69.0;87.0;65.0;22.0;13.0;11.0;2.0
4779;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Nieuwstadt;20;20;;;;;;;
4780;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwstadt Centrum;1340;960;72.0;88.0;65.0;23.0;12.0;2.0;10.0
4781;Totaal mannen en vrouwen;15 tot 75 jaar;Cristina;1100;720;65.0;87.0;64.0;22.0;13.0;2.0;11.0
4782;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 10 Sint Joost;1070;760;71.0;82.0;64.0;17.0;18.0;14.0;4.0
4783;Totaal mannen en vrouwen;15 tot 75 jaar;Sint Joost;950;670;70.0;84.0;66.0;18.0;16.0;3.0;13.0
4784;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide Huizen Sint Joost;120;90;;;;;;;
4785;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 11 Koningsbosch;1280;870;68.0;80.0;58.0;22.0;20.0;15.0;5.0
4786;Totaal mannen en vrouwen;15 tot 75 jaar;Koningsbosch;1170;800;68.0;81.0;59.0;22.0;19.0;6.0;13.0
4787;Totaal mannen en vrouwen;15 tot 75 jaar;Lackerbosch;50;30;;;;;;;
4788;Totaal mannen en vrouwen;15 tot 75 jaar;Spaanshuisken;20;20;;;;;;;
4789;Totaal mannen en vrouwen;15 tot 75 jaar;Aan het Echterbos;30;20;;;;;;;
4790;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Spaanshuisken;0;0;;;;;;;
4791;Totaal mannen en vrouwen;15 tot 75 jaar;Edam-Volendam;27570;20950;76.0;77.0;54.0;23.0;23.0;17.0;6.0
4792;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 00 Edam;5340;3790;71.0;79.0;52.0;27.0;21.0;17.0;4.0
4793;Totaal mannen en vrouwen;15 tot 75 jaar;Edam-Oude kom;2030;1440;71.0;75.0;50.0;24.0;25.0;5.0;20.0
4794;Totaal mannen en vrouwen;15 tot 75 jaar;Edam-Industriegebied;200;160;79.0;75.0;48.0;27.0;25.0;7.0;18.0
4795;Totaal mannen en vrouwen;15 tot 75 jaar;Edam-Zuid;880;640;72.0;85.0;50.0;35.0;15.0;4.0;11.0
4796;Totaal mannen en vrouwen;15 tot 75 jaar;Edam-Singelwijk;1230;800;65.0;84.0;54.0;30.0;16.0;2.0;14.0
4797;Totaal mannen en vrouwen;15 tot 75 jaar;Edam-Molenbuurt;780;570;73.0;81.0;54.0;26.0;19.0;4.0;15.0
4798;Totaal mannen en vrouwen;15 tot 75 jaar;Zeevangpolder;10;10;;;;;;;
4799;Totaal mannen en vrouwen;15 tot 75 jaar;Broeckgouw;190;160;85.0;82.0;62.0;20.0;18.0;5.0;13.0
4800;Totaal mannen en vrouwen;15 tot 75 jaar;Lange Weeren;10;10;;;;;;;
4801;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Purmer;90;70;;;;;;;
4802;Totaal mannen en vrouwen;15 tot 75 jaar;Purmerpolder;90;70;;;;;;;
4803;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Volendam;17100;13320;78.0;77.0;55.0;22.0;23.0;17.0;6.0
4804;Totaal mannen en vrouwen;15 tot 75 jaar;Volendam-Oude kom;2480;1830;74.0;73.0;52.0;21.0;27.0;6.0;21.0
4805;Totaal mannen en vrouwen;15 tot 75 jaar;Volendam-Katham + Planetenbuurt;1410;900;64.0;73.0;52.0;20.0;27.0;7.0;20.0
4806;Totaal mannen en vrouwen;15 tot 75 jaar;Volendam-Blokgouw 1 en 2;1760;950;54.0;75.0;55.0;21.0;25.0;7.0;18.0
4807;Totaal mannen en vrouwen;15 tot 75 jaar;Volendam-Blokgouw 3;1100;820;74.0;80.0;60.0;20.0;20.0;5.0;15.0
4808;Totaal mannen en vrouwen;15 tot 75 jaar;Volendam-Blokgouw 4, 5 en 6;1420;1140;80.0;77.0;59.0;18.0;23.0;8.0;15.0
4809;Totaal mannen en vrouwen;15 tot 75 jaar;Volendam-Blokgouw 7 en 8;2070;1810;87.0;79.0;55.0;25.0;21.0;6.0;15.0
4810;Totaal mannen en vrouwen;15 tot 75 jaar;Volendam-Rozettenbuurt;1140;860;75.0;81.0;59.0;22.0;19.0;4.0;15.0
4811;Totaal mannen en vrouwen;15 tot 75 jaar;Volendam-Bloemenbuurt;900;720;80.0;77.0;56.0;21.0;23.0;4.0;19.0
4812;Totaal mannen en vrouwen;15 tot 75 jaar;Volendam-Industriegebied;80;60;;;;;;;
4813;Totaal mannen en vrouwen;15 tot 75 jaar;Volendam-Middengebied;3010;2680;89.0;82.0;52.0;29.0;18.0;5.0;13.0
4814;Totaal mannen en vrouwen;15 tot 75 jaar;Lange Weeren;0;0;;;;;;;
4815;Totaal mannen en vrouwen;15 tot 75 jaar;Broeckgouw;1720;1540;90.0;74.0;60.0;14.0;26.0;7.0;19.0
4816;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Beets;420;320;77.0;69.0;52.0;16.0;31.0;27.0;4.0
4817;Totaal mannen en vrouwen;15 tot 75 jaar;Beets;420;320;77.0;69.0;52.0;16.0;31.0;4.0;27.0
4818;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Oosthuizen;2650;1990;75.0;82.0;59.0;23.0;18.0;13.0;5.0
4819;Totaal mannen en vrouwen;15 tot 75 jaar;Oosthuizen;1140;850;74.0;78.0;56.0;22.0;22.0;7.0;15.0
4820;Totaal mannen en vrouwen;15 tot 75 jaar;De Watering;1510;1140;76.0;85.0;61.0;24.0;15.0;3.0;12.0
4821;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Warder;580;420;74.0;64.0;46.0;18.0;36.0;27.0;9.0
4822;Totaal mannen en vrouwen;15 tot 75 jaar;Warder;580;420;74.0;64.0;46.0;18.0;36.0;9.0;27.0
4823;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Middelie;540;390;72.0;69.0;50.0;19.0;31.0;26.0;5.0
4824;Totaal mannen en vrouwen;15 tot 75 jaar;Middelie;540;390;72.0;69.0;50.0;19.0;31.0;5.0;26.0
4825;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07 Kwadijk;640;480;75.0;75.0;51.0;23.0;25.0;17.0;8.0
