ID;Onderwijsvolgend;UitkeringSocialeZekerheid;RegioS;Perioden;TotaalJongeren_1;TotaalWerkzaam_2;Werknemer_3;Zelfstandige_4;WerknemerEnZelfstandige_5;NietWerkzameJongeren_6
1732;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Drechterland;2009 ;2600;1900;1900;100;0;700
1733;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Drechterland;2010;2700;1900;1800;100;0;800
1734;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Drechterland;2011;2700;1900;1800;100;0;700
1735;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Drechterland;2012;2700;1900;1800;100;0;800
1736;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Drechterland;2013;2600;1900;1800;100;0;800
1737;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Drimmelen;2005 ;3300;2400;2300;0;0;900
1738;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Drimmelen;2006 ;3400;2500;2400;100;0;900
1739;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Drimmelen;2007 ;3400;2600;2500;100;0;800
1740;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Drimmelen;2008 ;3400;2600;2500;100;0;800
1741;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Drimmelen;2009 ;3400;2500;2400;100;0;800
1742;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Drimmelen;2010;3400;2500;2400;100;0;900
1743;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Drimmelen;2011;3400;2600;2400;100;0;900
1744;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Drimmelen;2012;3500;2500;2400;100;0;1000
1745;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Drimmelen;2013;3500;2500;2400;100;100;1000
1746;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Dronten;2005 ;6300;3500;3400;100;0;2800
1747;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Dronten;2006 ;6400;3700;3600;100;100;2700
1748;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Dronten;2007 ;6400;3900;3800;100;100;2500
1749;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Dronten;2008 ;6600;4200;4000;100;100;2400
1750;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Dronten;2009 ;6700;4100;3900;100;100;2600
1751;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Dronten;2010;6700;4100;3900;100;100;2600
1752;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Dronten;2011;6700;4200;4000;100;100;2600
1753;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Dronten;2012;6800;4100;3900;100;100;2700
1754;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Dronten;2013;6700;4100;3800;100;100;2600
1755;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Druten;2005 ;2300;1600;1500;0;0;800
1756;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Druten;2006 ;2300;1600;1500;0;0;800
1757;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Druten;2007 ;2300;1600;1500;0;0;700
1758;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Druten;2008 ;2300;1600;1600;0;0;700
1759;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Druten;2009 ;2300;1600;1500;0;0;700
1760;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Druten;2010;2300;1500;1500;0;0;800
1761;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Druten;2011;2300;1500;1400;0;0;800
1762;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Druten;2012;2400;1500;1500;0;0;800
1763;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Druten;2013;2400;1500;1400;0;0;900
1764;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Duiven;2005 ;3000;2100;2100;0;0;1000
1765;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Duiven;2006 ;3200;2100;2100;0;0;1100
1766;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Duiven;2007 ;3300;2200;2200;0;0;1000
1767;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Duiven;2008 ;3300;2300;2300;0;0;1000
1768;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Duiven;2009 ;3400;2300;2200;0;0;1100
1769;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Duiven;2010;3500;2300;2300;0;0;1200
1770;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Duiven;2011;3500;2400;2300;0;0;1200
1771;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Duiven;2012;3600;2300;2300;0;0;1300
1772;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Duiven;2013;3600;2300;2300;0;0;1300
1773;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Echt-Susteren;2005 ;3800;2200;2100;0;0;1600
1774;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Echt-Susteren;2006 ;3800;2200;2100;0;0;1600
1775;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Echt-Susteren;2007 ;3900;2300;2200;100;0;1600
1776;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Echt-Susteren;2008 ;3800;2400;2300;100;100;1500
1777;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Echt-Susteren;2009 ;3900;2300;2200;100;0;1600
1778;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Echt-Susteren;2010;3900;2300;2200;100;0;1600
1779;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Echt-Susteren;2011;3900;2400;2200;100;0;1500
1780;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Echt-Susteren;2012;3900;2300;2200;100;0;1600
1781;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Echt-Susteren;2013;3900;2300;2200;100;100;1600
1782;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Edam-Volendam;2005 ;3900;3000;2900;100;100;900
1783;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Edam-Volendam;2006 ;3900;3100;2800;100;100;800
1784;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Edam-Volendam;2007 ;3800;3100;2900;200;100;700
1785;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Edam-Volendam;2008 ;3700;3000;2800;200;100;700
1786;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Edam-Volendam;2009 ;3700;2900;2700;100;100;800
1787;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Edam-Volendam;2010;3800;2900;2700;100;100;900
1788;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Edam-Volendam;2011;3800;3000;2800;100;100;900
1789;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Edam-Volendam;2012;3900;3000;2800;100;100;900
1790;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Edam-Volendam;2013;4000;3000;2800;100;100;1000
1791;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ede;2005 ;17200;11900;11400;300;200;5300
1792;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ede;2006 ;17300;12100;11500;400;200;5100
1793;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ede;2007 ;17300;12500;11900;400;200;4800
1794;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ede;2008 ;17300;12600;11900;500;200;4800
1795;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ede;2009 ;17300;12300;11600;500;200;5000
1796;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ede;2010;17500;12300;11600;500;200;5200
1797;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ede;2011;17600;12300;11600;400;300;5300
1798;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ede;2012;17900;12200;11400;500;300;5800
1799;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ede;2013;18100;11900;11000;500;400;6200
1800;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eemnes;2005 ;1100;700;700;0;0;400
1801;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eemnes;2006 ;1100;700;700;0;0;400
1802;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eemnes;2007 ;1100;800;700;0;0;400
1803;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eemnes;2008 ;1100;700;700;0;0;400
1804;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eemnes;2009 ;1100;700;700;0;0;400
1805;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eemnes;2010;1100;700;700;0;0;400
1806;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eemnes;2011;1100;700;700;0;0;300
1807;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eemnes;2012;1100;700;700;0;0;400
1808;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eemnes;2013;1100;700;600;0;0;400
1809;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eemsmond;2005 ;2100;1200;1200;0;0;900
1810;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eemsmond;2006 ;2100;1200;1200;0;0;900
1811;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eemsmond;2007 ;2100;1200;1200;0;0;800
1812;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eemsmond;2008 ;2100;1300;1200;0;0;800
1813;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eemsmond;2009 ;2100;1300;1200;100;0;900
1814;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eemsmond;2010;2200;1300;1200;0;0;900
1815;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eemsmond;2011;2100;1300;1200;0;0;900
1816;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eemsmond;2012;2100;1200;1200;0;0;900
1817;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eemsmond;2013;2100;1200;1100;0;0;900
1818;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eersel;2005 ;2400;1700;1600;0;0;700
1819;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eersel;2006 ;2300;1700;1600;0;0;600
1820;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eersel;2007 ;2400;1800;1700;0;0;600
1821;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eersel;2008 ;2400;1800;1700;0;0;600
1822;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eersel;2009 ;2500;1800;1700;0;0;700
1823;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eersel;2010;2500;1700;1700;100;0;700
1824;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eersel;2011;2500;1800;1700;0;0;700
1825;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eersel;2012;2500;1800;1700;0;0;700
1826;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eersel;2013;2500;1800;1700;100;100;700
1827;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eijsden-Margraten;2005 ;3000;1800;1700;0;0;1200
1828;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eijsden-Margraten;2006 ;3000;1900;1800;0;0;1200
1829;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eijsden-Margraten;2007 ;3100;2000;1900;0;0;1100
1830;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eijsden-Margraten;2008 ;3100;2000;1900;100;0;1100
1831;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eijsden-Margraten;2009 ;3200;2000;1900;100;0;1200
1832;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eijsden-Margraten;2010;3300;2100;2000;100;100;1200
1833;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eijsden-Margraten;2011;3300;2200;2000;100;0;1200
1834;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eijsden-Margraten;2012;3400;2200;2100;100;100;1200
1835;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eijsden-Margraten;2013;3400;2200;2100;100;100;1200
1836;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eindhoven;2005 ;34400;22800;22000;500;400;11600
1837;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eindhoven;2006 ;34700;22700;21700;500;400;12000
1838;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eindhoven;2007 ;34600;23400;22500;500;400;11200
1839;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eindhoven;2008 ;34900;23300;22300;600;400;11500
1840;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eindhoven;2009 ;35200;22100;21000;700;400;13100
1841;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eindhoven;2010;36000;22400;21200;800;500;13600
1842;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eindhoven;2011;36100;22900;21600;800;500;13200
1843;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eindhoven;2012;36300;22200;21000;700;500;14100
1844;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Eindhoven;2013;37200;22400;20800;800;800;14800
1845;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Elburg;2005 ;3400;2500;2400;100;0;1000
1846;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Elburg;2006 ;3400;2500;2300;100;0;900
1847;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Elburg;2007 ;3300;2500;2400;100;0;800
1848;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Elburg;2008 ;3300;2500;2400;100;0;800
1849;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Elburg;2009 ;3200;2400;2300;100;0;800
1850;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Elburg;2010;3200;2400;2300;100;0;800
1851;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Elburg;2011;3200;2400;2300;100;0;800
1852;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Elburg;2012;3200;2300;2200;100;0;900
1853;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Elburg;2013;3200;2300;2200;100;100;900
1854;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Emmen;2005 ;14200;9100;8800;200;100;5100
1855;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Emmen;2006 ;14200;9200;8800;200;100;5100
1856;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Emmen;2007 ;14300;9400;9000;200;100;4900
1857;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Emmen;2008 ;14300;9300;8900;200;100;5000
1858;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Emmen;2009 ;14300;8900;8500;300;100;5400
1859;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Emmen;2010;14300;8900;8600;200;100;5400
1860;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Emmen;2011;14300;9000;8700;200;100;5300
1861;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Emmen;2012;14100;8800;8400;200;100;5400
1862;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Emmen;2013;14000;8600;8200;200;200;5400
1863;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Enkhuizen;2005 ;2500;1800;1700;100;0;700
1864;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Enkhuizen;2006 ;2500;1800;1700;100;0;800
1865;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Enkhuizen;2007 ;2500;1800;1700;100;0;700
1866;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Enkhuizen;2008 ;2500;1800;1700;100;0;700
1867;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Enkhuizen;2009 ;2600;1700;1600;100;0;900
1868;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Enkhuizen;2010;2500;1700;1600;100;0;900
1869;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Enkhuizen;2011;2500;1700;1700;100;0;800
1870;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Enkhuizen;2012;2500;1700;1600;0;0;800
1871;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Enkhuizen;2013;2500;1700;1600;0;0;800
1872;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Enschede;2005 ;28300;16600;16000;400;200;11700
1873;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Enschede;2006 ;28400;16700;16000;500;300;11700
1874;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Enschede;2007 ;28300;17000;16300;400;300;11300
1875;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Enschede;2008 ;28500;17200;16500;500;300;11200
1876;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Enschede;2009 ;28700;16500;15700;500;200;12200
1877;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Enschede;2010;29300;16600;15900;400;200;12700
1878;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Enschede;2011;29500;16800;16100;500;300;12700
1879;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Enschede;2012;29600;16300;15500;500;300;13300
1880;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Enschede;2013;29500;16000;15000;500;500;13500
1881;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Epe;2005 ;4000;2800;2700;100;0;1200
1882;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Epe;2006 ;4000;2800;2700;100;0;1200
1883;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Epe;2007 ;4000;2900;2800;100;0;1100
1884;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Epe;2008 ;4100;3000;2900;100;0;1100
1885;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Epe;2009 ;4100;2900;2800;100;0;1200
1886;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Epe;2010;4100;2900;2800;100;0;1200
1887;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Epe;2011;4200;2900;2800;100;0;1200
1888;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Epe;2012;4100;2800;2700;100;0;1300
1889;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Epe;2013;4100;2800;2700;100;100;1300
1890;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ermelo;2005 ;3900;2600;2500;100;100;1300
1891;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ermelo;2006 ;4000;2700;2500;100;100;1300
1892;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ermelo;2007 ;4000;2800;2700;100;0;1200
1893;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ermelo;2008 ;4000;2800;2700;100;100;1200
1894;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ermelo;2009 ;4000;2700;2600;100;100;1300
1895;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ermelo;2010;4000;2700;2600;100;0;1300
1896;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ermelo;2011;3900;2700;2600;100;0;1200
1897;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ermelo;2012;4000;2700;2600;100;0;1300
1898;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ermelo;2013;3900;2700;2600;100;100;1200
1899;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Etten-Leur;2005 ;5500;3800;3700;100;100;1700
1900;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Etten-Leur;2006 ;5600;3900;3800;100;100;1700
1901;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Etten-Leur;2007 ;5500;3900;3800;100;100;1500
1902;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Etten-Leur;2008 ;5500;4000;3800;100;100;1500
1903;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Etten-Leur;2009 ;5500;3900;3800;100;100;1600
1904;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Etten-Leur;2010;5600;3900;3800;100;100;1700
1905;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Etten-Leur;2011;5500;3900;3800;100;100;1600
1906;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Etten-Leur;2012;5600;3900;3700;100;100;1700
1907;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Etten-Leur;2013;5500;3700;3600;100;100;1700
1908;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ferwerderadiel;2005 ;1200;800;800;0;0;400
1909;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ferwerderadiel;2006 ;1200;800;800;0;0;400
1910;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ferwerderadiel;2007 ;1200;800;800;0;0;400
1911;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ferwerderadiel;2008 ;1200;800;800;0;0;400
1912;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ferwerderadiel;2009 ;1200;800;700;0;0;400
1913;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ferwerderadiel;2010;1200;800;700;0;0;400
1914;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ferwerderadiel;2011;1200;800;700;0;0;400
1915;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ferwerderadiel;2012;1100;700;700;0;0;400
1916;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Ferwerderadiel;2013;1100;700;700;0;0;400
1917;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Franekeradeel;2005 ;2900;1800;1700;0;0;1100
1918;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Franekeradeel;2006 ;2700;1800;1700;0;0;900
1919;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Franekeradeel;2007 ;2600;1800;1700;100;0;800
1920;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Franekeradeel;2008 ;2600;1800;1700;100;0;800
1921;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Franekeradeel;2009 ;2600;1800;1700;100;0;900
1922;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Franekeradeel;2010;2700;1700;1700;100;0;900
1923;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Franekeradeel;2011;2600;1700;1600;100;0;900
1924;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Franekeradeel;2012;2600;1600;1500;100;0;1000
1925;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Franekeradeel;2013;2600;1600;1500;0;0;1100
1926;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;De Friese Meren;2005 ;6600;4500;4300;100;100;2100
1927;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;De Friese Meren;2006 ;6600;4500;4300;100;100;2100
1928;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;De Friese Meren;2007 ;6700;4600;4400;100;100;2000
