ID;BedrijfstakkenBranchesSBI2008;BedrijfsgrootteLeeftijdBestelauto;Perioden;BedrijfsbestelautoS_1;KilometersBedrijfsbestelautoS_2;GemiddeldJaarkilometrage_3
795;K Financiële dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2021;0;0.0;0.0
796;K Financiële dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2022;0;0.0;0.0
797;K Financiële dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2023;0;0.0;0.0
798;K Financiële dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2018;3257;75.6;23217.0
799;K Financiële dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2019;3647;89.2;24457.0
800;K Financiële dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2020;3447;78.8;22848.0
801;K Financiële dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2021;3498;78.5;22443.0
802;K Financiële dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2022;2855;61.3;21484.0
803;K Financiële dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2023;2453;53.8;21929.0
804;K Financiële dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2018;3767;76.6;20330.0
805;K Financiële dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2019;3780;76.5;20236.0
806;K Financiële dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2020;4004;75.8;18934.0
807;K Financiële dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2021;4260;80.7;18953.0
808;K Financiële dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2022;4071;72.4;17783.0
809;K Financiële dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2023;4171;76.8;18417.0
810;K Financiële dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2018;3554;40.8;11494.0
811;K Financiële dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2019;3623;38.9;10741.0
812;K Financiële dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2020;3661;36.8;10047.0
813;K Financiële dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2021;3994;41.0;10260.0
814;K Financiële dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2022;3871;39.1;10101.0
815;K Financiële dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2023;3811;38.5;10093.0
816;L Verhuur en handel van onroerend goed;Totaal;2018;8634;132.7;15373.0
817;L Verhuur en handel van onroerend goed;Totaal;2019;8575;130.2;15188.0
818;L Verhuur en handel van onroerend goed;Totaal;2020;8484;122.2;14404.0
819;L Verhuur en handel van onroerend goed;Totaal;2021;8372;119.4;14267.0
820;L Verhuur en handel van onroerend goed;Totaal;2022;8586;121.0;14095.0
821;L Verhuur en handel van onroerend goed;Totaal;2023;8928;126.2;14140.0
822;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;4937;86.2;17457.0
823;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;5181;88.2;17018.0
824;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;5017;82.7;16493.0
825;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2021;5076;80.4;15847.0
826;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2022;5333;83.4;15638.0
827;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2023;5584;86.2;15441.0
828;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;1642;21.2;12921.0
829;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;1501;19.0;12665.0
830;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;1469;17.3;11797.0
831;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2021;1431;17.8;12458.0
832;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2022;1327;15.6;11748.0
833;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2023;1374;17.8;12985.0
834;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: >= 100 werkzame pers.;2018;2055;25.3;12324.0
835;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: >= 100 werkzame pers.;2019;1893;23.1;12181.0
836;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: >= 100 werkzame pers.;2020;1998;22.1;11078.0
837;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: >= 100 werkzame pers.;2021;1865;21.2;11354.0
838;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: >= 100 werkzame pers.;2022;1926;22.0;11438.0
839;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: >= 100 werkzame pers.;2023;1970;22.2;11259.0
840;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
841;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
842;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
843;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: werkzame pers. onbekend;2021;0;0.0;0.0
844;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: werkzame pers. onbekend;2022;0;0.0;0.0
845;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: werkzame pers. onbekend;2023;0;0.0;0.0
846;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 0 tot 4 jaar;2018;3144;61.5;19569.0
847;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 0 tot 4 jaar;2019;3119;61.6;19758.0
848;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 0 tot 4 jaar;2020;3015;57.9;19189.0
849;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 0 tot 4 jaar;2021;2785;51.4;18463.0
850;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 0 tot 4 jaar;2022;2532;41.5;16387.0
851;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 0 tot 4 jaar;2023;2505;38.7;15455.0
852;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 4 tot 10 jaar;2018;3104;45.4;14638.0
853;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 4 tot 10 jaar;2019;2917;41.7;14279.0
854;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 4 tot 10 jaar;2020;2914;39.8;13650.0
855;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 4 tot 10 jaar;2021;3009;43.1;14325.0
856;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 4 tot 10 jaar;2022;3475;55.0;15831.0
857;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 4 tot 10 jaar;2023;3788;61.5;16241.0
858;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 10 jaar en ouder;2018;2386;25.8;10801.0
859;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 10 jaar en ouder;2019;2539;27.0;10619.0
860;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 10 jaar en ouder;2020;2555;24.6;9619.0
861;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 10 jaar en ouder;2021;2578;24.9;9666.0
862;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 10 jaar en ouder;2022;2579;24.5;9505.0
863;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 10 jaar en ouder;2023;2635;26.0;9869.0
864;M Specialistische zakelijke diensten;Totaal;2018;46881;951.9;20304.0
865;M Specialistische zakelijke diensten;Totaal;2019;48914;976.1;19955.0
866;M Specialistische zakelijke diensten;Totaal;2020;48892;918.5;18787.0
867;M Specialistische zakelijke diensten;Totaal;2021;50117;938.3;18723.0
868;M Specialistische zakelijke diensten;Totaal;2022;50332;957.0;19015.0
869;M Specialistische zakelijke diensten;Totaal;2023;51967;973.9;18741.0
870;M Specialistische zakelijke diensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;32091;587.2;18299.0
871;M Specialistische zakelijke diensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;33479;606.3;18109.0
872;M Specialistische zakelijke diensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;34401;579.6;16847.0
873;M Specialistische zakelijke diensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2021;35499;599.8;16897.0
874;M Specialistische zakelijke diensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2022;35609;611.0;17159.0
875;M Specialistische zakelijke diensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2023;36189;615.9;17018.0
876;M Specialistische zakelijke diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;7132;183.9;25783.0
877;M Specialistische zakelijke diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;9476;224.1;23650.0
878;M Specialistische zakelijke diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;8821;202.0;22904.0
879;M Specialistische zakelijke diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2021;8665;202.3;23341.0
880;M Specialistische zakelijke diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2022;8210;195.0;23747.0
881;M Specialistische zakelijke diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2023;9562;221.2;23138.0
882;M Specialistische zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2018;7658;180.7;23602.0
883;M Specialistische zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2019;5959;145.7;24448.0
884;M Specialistische zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2020;5670;137.0;24155.0
885;M Specialistische zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2021;5953;136.3;22890.0
886;M Specialistische zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2022;6513;151.1;23194.0
887;M Specialistische zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2023;6216;136.8;22011.0
888;M Specialistische zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
889;M Specialistische zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
890;M Specialistische zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
891;M Specialistische zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2021;0;0.0;0.0
892;M Specialistische zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2022;0;0.0;0.0
893;M Specialistische zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2023;0;0.0;0.0
894;M Specialistische zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2018;16408;414.3;25249.0
895;M Specialistische zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2019;17875;450.2;25184.0
896;M Specialistische zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2020;16831;403.6;23981.0
897;M Specialistische zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2021;16311;384.3;23559.0
898;M Specialistische zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2022;14774;352.7;23874.0
899;M Specialistische zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2023;14285;338.0;23663.0
900;M Specialistische zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2018;15428;332.1;21528.0
901;M Specialistische zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2019;15964;325.8;20410.0
902;M Specialistische zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2020;16887;330.8;19590.0
903;M Specialistische zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2021;18053;359.4;19906.0
904;M Specialistische zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2022;19263;398.7;20700.0
905;M Specialistische zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2023;21063;425.2;20189.0
906;M Specialistische zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2018;15045;205.4;13655.0
907;M Specialistische zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2019;15075;200.1;13273.0
908;M Specialistische zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2020;15174;184.1;12133.0
909;M Specialistische zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2021;15753;194.7;12359.0
910;M Specialistische zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2022;16295;205.6;12616.0
911;M Specialistische zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2023;16619;210.7;12676.0
912;N Verhuur en overige zakelijke diensten;Totaal;2018;83928;1622.4;19331.0
913;N Verhuur en overige zakelijke diensten;Totaal;2019;90457;1761.6;19474.0
914;N Verhuur en overige zakelijke diensten;Totaal;2020;91249;1705.7;18693.0
915;N Verhuur en overige zakelijke diensten;Totaal;2021;93018;1749.6;18809.0
916;N Verhuur en overige zakelijke diensten;Totaal;2022;94894;1742.2;18359.0
917;N Verhuur en overige zakelijke diensten;Totaal;2023;99137;1792.2;18078.0
918;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;43181;778.7;18033.0
919;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;45695;816.8;17875.0
920;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;46211;787.7;17046.0
921;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2021;48741;853.7;17516.0
922;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2022;49100;859.2;17499.0
923;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2023;50984;882.1;17301.0
924;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;22484;470.9;20946.0
925;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;22550;471.9;20926.0
926;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;23997;489.7;20409.0
927;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2021;22353;443.5;19841.0
928;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2022;24505;464.9;18971.0
929;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2023;26552;496.7;18709.0
930;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2018;18263;372.8;20411.0
931;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2019;22212;472.9;21292.0
932;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2020;21041;428.3;20354.0
933;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2021;21924;452.4;20634.0
934;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2022;21289;418.1;19640.0
935;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2023;21601;413.3;19135.0
936;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
937;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
938;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
939;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2021;0;0.0;0.0
940;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2022;0;0.0;0.0
941;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2023;0;0.0;0.0
942;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2018;33276;756.9;22745.0
943;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2019;36544;862.1;23591.0
944;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2020;34859;796.6;22852.0
945;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2021;34205;765.2;22370.0
946;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2022;32577;694.6;21321.0
947;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2023;32222;675.6;20967.0
948;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2018;26300;520.2;19781.0
949;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2019;29289;562.3;19199.0
950;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2020;31611;586.6;18557.0
951;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2021;33455;645.2;19285.0
952;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2022;35923;699.2;19464.0
953;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2023;39636;757.0;19098.0
954;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2018;24352;345.3;14180.0
955;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2019;24624;337.2;13692.0
956;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2020;24779;322.5;13015.0
957;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2021;25358;339.3;13379.0
958;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2022;26394;348.4;13201.0
959;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2023;27279;359.6;13182.0
960;O Openbaar bestuur en overheidsdiensten;Totaal;2018;11056;133.0;12032.0
961;O Openbaar bestuur en overheidsdiensten;Totaal;2019;11730;143.0;12190.0
962;O Openbaar bestuur en overheidsdiensten;Totaal;2020;11587;133.1;11487.0
963;O Openbaar bestuur en overheidsdiensten;Totaal;2021;11741;132.9;11318.0
964;O Openbaar bestuur en overheidsdiensten;Totaal;2022;11805;134.9;11428.0
965;O Openbaar bestuur en overheidsdiensten;Totaal;2023;12675;147.8;11659.0
966;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;149;1.5;10380.0
967;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;70;1.0;13685.0
968;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;66;1.0;14602.0
969;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2021;58;0.7;12565.0
970;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2022;34;0.4;12087.0
971;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2023;85;1.1;12798.0
972;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;488;4.8;9831.0
973;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;397;3.6;9168.0
974;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;435;4.0;9093.0
975;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2021;382;3.4;9030.0
976;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2022;297;2.6;8834.0
977;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2023;238;2.1;8842.0
978;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: >= 100 werkzame pers.;2018;10419;126.7;12158.0
979;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: >= 100 werkzame pers.;2019;11263;138.4;12287.0
980;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: >= 100 werkzame pers.;2020;11086;128.2;11563.0
981;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: >= 100 werkzame pers.;2021;11301;128.7;11389.0
982;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: >= 100 werkzame pers.;2022;11474;131.9;11493.0
983;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: >= 100 werkzame pers.;2023;12352;144.6;11706.0
984;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
985;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
986;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
987;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: werkzame pers. onbekend;2021;0;0.0;0.0
988;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: werkzame pers. onbekend;2022;0;0.0;0.0
989;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: werkzame pers. onbekend;2023;0;0.0;0.0
990;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 0 tot 4 jaar;2018;4071;54.5;13391.0
991;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 0 tot 4 jaar;2019;4568;63.9;13984.0
992;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 0 tot 4 jaar;2020;4149;53.4;12871.0
993;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 0 tot 4 jaar;2021;4042;50.0;12380.0
994;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 0 tot 4 jaar;2022;3923;48.9;12460.0
995;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 0 tot 4 jaar;2023;3925;51.6;13153.0
996;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 4 tot 10 jaar;2018;4856;61.3;12616.0
997;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 4 tot 10 jaar;2019;4847;60.7;12529.0
998;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 4 tot 10 jaar;2020;5219;62.7;12015.0
999;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 4 tot 10 jaar;2021;5408;65.0;12022.0
1000;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 4 tot 10 jaar;2022;5491;67.1;12213.0
1001;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 4 tot 10 jaar;2023;6099;75.0;12301.0
1002;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 10 jaar en ouder;2018;2129;17.2;8099.0
1003;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 10 jaar en ouder;2019;2315;18.4;7941.0
1004;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 10 jaar en ouder;2020;2219;17.0;7659.0
1005;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 10 jaar en ouder;2021;2291;17.8;7782.0
1006;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 10 jaar en ouder;2022;2391;19.0;7930.0
1007;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 10 jaar en ouder;2023;2651;21.1;7972.0
1008;P Onderwijs;Totaal;2018;7322;125.4;17120.0
1009;P Onderwijs;Totaal;2019;7642;132.0;17277.0
1010;P Onderwijs;Totaal;2020;7944;121.0;15237.0
1011;P Onderwijs;Totaal;2021;8479;130.7;15418.0
1012;P Onderwijs;Totaal;2022;8550;132.5;15497.0
1013;P Onderwijs;Totaal;2023;8521;127.6;14975.0
1014;P Onderwijs;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;5949;107.6;18088.0
1015;P Onderwijs;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;6223;113.4;18217.0
1016;P Onderwijs;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;6493;104.5;16102.0
1017;P Onderwijs;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2021;6905;111.6;16161.0
1018;P Onderwijs;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2022;6986;112.4;16086.0
1019;P Onderwijs;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2023;6903;107.1;15513.0
1020;P Onderwijs;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;584;10.5;18056.0
1021;P Onderwijs;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;641;11.4;17833.0
1022;P Onderwijs;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;687;10.5;15326.0
1023;P Onderwijs;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2021;757;12.4;16429.0
1024;P Onderwijs;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2022;796;13.5;16954.0
1025;P Onderwijs;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2023;817;13.9;16987.0
1026;P Onderwijs;Bedrijfsgrootte: >= 100 werkzame pers.;2018;789;7.2;9130.0
1027;P Onderwijs;Bedrijfsgrootte: >= 100 werkzame pers.;2019;778;7.2;9297.0
1028;P Onderwijs;Bedrijfsgrootte: >= 100 werkzame pers.;2020;764;6.0;7806.0
1029;P Onderwijs;Bedrijfsgrootte: >= 100 werkzame pers.;2021;817;6.7;8205.0
1030;P Onderwijs;Bedrijfsgrootte: >= 100 werkzame pers.;2022;768;6.6;8630.0
1031;P Onderwijs;Bedrijfsgrootte: >= 100 werkzame pers.;2023;801;6.6;8292.0
1032;P Onderwijs;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
1033;P Onderwijs;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
1034;P Onderwijs;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
1035;P Onderwijs;Bedrijfsgrootte: werkzame pers. onbekend;2021;0;0.0;0.0
1036;P Onderwijs;Bedrijfsgrootte: werkzame pers. onbekend;2022;0;0.0;0.0
1037;P Onderwijs;Bedrijfsgrootte: werkzame pers. onbekend;2023;0;0.0;0.0
1038;P Onderwijs;Leeftijd bestelauto: 0 tot 4 jaar;2018;1639;38.3;23362.0
1039;P Onderwijs;Leeftijd bestelauto: 0 tot 4 jaar;2019;1755;43.4;24732.0
1040;P Onderwijs;Leeftijd bestelauto: 0 tot 4 jaar;2020;1666;38.6;23143.0
1041;P Onderwijs;Leeftijd bestelauto: 0 tot 4 jaar;2021;1667;35.4;21258.0
1042;P Onderwijs;Leeftijd bestelauto: 0 tot 4 jaar;2022;1397;29.0;20770.0
1043;P Onderwijs;Leeftijd bestelauto: 0 tot 4 jaar;2023;1220;22.1;18126.0
1044;P Onderwijs;Leeftijd bestelauto: 4 tot 10 jaar;2018;2111;38.7;18352.0
1045;P Onderwijs;Leeftijd bestelauto: 4 tot 10 jaar;2019;2241;40.5;18080.0
1046;P Onderwijs;Leeftijd bestelauto: 4 tot 10 jaar;2020;2536;40.1;15816.0
