ID;Geslacht;Leeftijd31December;RegioS;Perioden;BinnenGemeentenVerhuisdePersonen_1;GevestigdInDeGemeente_2;VertrokkenUitDeGemeente_3
3547;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2010 februari;122;132;148
3548;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2010 maart;167;170;187
3549;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2010 april;130;122;142
3550;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2010 mei;150;106;117
3551;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2010 juni;146;157;177
3552;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2010 juli;131;144;192
3553;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2010 augustus;160;139;186
3554;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2010 september;172;176;199
3555;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2010 oktober;215;131;193
3556;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2010 november;179;101;143
3557;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2010 december;167;151;172
3558;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2010;1924;1667;2037
3559;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2011 januari;168;144;181
3560;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2011 februari;146;146;169
3561;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2011 maart;196;138;166
3562;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2011 april;135;133;170
3563;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2011 mei;166;161;170
3564;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2011 juni;245;159;172
3565;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2011 juli;210;195;173
3566;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2011 augustus;201;170;205
3567;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2011 september;178;150;213
3568;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2011 oktober;171;159;196
3569;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2011 november;154;147;172
3570;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2011 december;162;149;151
3571;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2011;2132;1851;2138
3572;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2012 januari;152;133;166
3573;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2012 februari;162;156;222
3574;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2012 maart;179;119;150
3575;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2012 april;141;150;144
3576;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2012 mei;155;133;150
3577;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2012 juni;148;173;158
3578;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2012 juli;155;173;191
3579;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2012 augustus;153;164;178
3580;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2012 september;143;157;178
3581;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2012 oktober;184;177;204
3582;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2012 november;155;99;146
3583;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2012 december;197;137;182
3584;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2012;1924;1771;2069
3585;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2013 januari;229;146;168
3586;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2013 februari;140;136;157
3587;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2013 maart;140;125;138
3588;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2013 april;112;119;146
3589;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2013 mei;141;143;169
3590;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2013 juni;135;102;146
3591;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2013 juli;182;177;205
3592;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2013 augustus;138;157;221
3593;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2013 september;124;166;205
3594;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2013 oktober;141;139;175
3595;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2013 november;128;133;162
3596;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2013 december;113;162;168
3597;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2013;1723;1705;2060
3598;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2014 januari;175;127;177
3599;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2014 februari;160;156;175
3600;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2014 maart;189;166;173
3601;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2014 april;170;136;198
3602;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2014 mei;145;135;200
3603;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2014 juni;124;147;223
3604;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2014 juli;165;194;225
3605;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2014 augustus;131;173;263
3606;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2014 september;153;155;206
3607;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2014 oktober;163;134;186
3608;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2014 november;167;150;201
3609;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2014 december;139;157;229
3610;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2014;1881;1830;2456
3611;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2015 januari;182;183;209
3612;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2015 februari;118;159;212
3613;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2015 maart;198;144;223
3614;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2015 april;183;138;201
3615;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2015 mei;167;123;193
3616;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2015 juni;193;136;169
3617;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2015 juli;145;185;222
3618;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2015 augustus;153;202;241
3619;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2015 september;161;157;235
3620;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2015 oktober;168;206;243
3621;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2015 november;208;166;210
3622;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2015 december;161;174;233
3623;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2015;2037;1973;2591
3624;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2016 januari;143;188;219
3625;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2016 februari;167;148;184
3626;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2016 maart;187;158;209
3627;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2016 april;139;173;220
3628;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2016 mei;150;167;150
3629;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2016 juni;175;197;225
3630;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2016 juli;144;218;225
3631;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2016 augustus;198;310;259
3632;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2016 september;227;227;282
3633;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2016 oktober;195;183;294
3634;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2016 november;180;261;288
3635;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2016 december;204;233;270
3636;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2016;2109;2463;2825
3637;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2017 januari;200;218;234
3638;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2017 februari;198;191;228
3639;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2017 maart;227;220;255
3640;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2017 april;129;199;157
3641;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2017 mei;168;196;209
3642;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2017 juni;180;170;206
3643;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2017 juli;173;162;241
3644;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2017 augustus;265;227;254
3645;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2017 september;223;176;208
3646;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2017 oktober;209;186;208
3647;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2017 november;156;182;222
3648;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2017 december;269;193;221
3649;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2017;2397;2320;2643
3650;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2018 januari;169;186;205
3651;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2018 februari;177;156;199
3652;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2018 maart;275;195;222
3653;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2018 april;179;149;178
3654;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2018 mei;173;177;184
3655;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2018 juni;176;172;193
3656;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2018 juli;176;188;213
3657;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2018 augustus;186;225;220
3658;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2018 september;159;197;227
3659;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2018 oktober;431;199;272
3660;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2018 november;191;206;229
3661;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2018 december;180;148;164
3662;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2018;2472;2198;2506
3663;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2019 januari;185;177;171
3664;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2019 februari;141;183;203
3665;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2019 maart;169;186;224
3666;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2019 april;189;164;193
3667;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2019 mei;180;162;195
3668;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2019 juni;217;161;170
3669;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2019 juli;245;255;256
3670;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2019 augustus;186;253;279
3671;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2019 september;200;201;206
3672;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2019 oktober;190;167;165
3673;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2019 november;225;166;213
3674;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2019 december;215;151;192
3675;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2019;2342;2226;2467
3676;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2020 januari;242;183;201
3677;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2020 februari;248;182;208
3678;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2020 maart;243;165;236
3679;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2020 april;247;135;148
3680;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2020 mei;197;176;227
3681;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2020 juni;228;178;231
3682;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2020 juli;276;201;208
3683;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2020 augustus;233;184;186
3684;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2020 september;191;190;160
3685;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2020 oktober;320;186;229
3686;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2020 november;308;170;156
3687;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2020 december;264;167;190
3688;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2020;2997;2117;2380
3689;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2021 januari;301;85;144
3690;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2021 februari;251;134;169
3691;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2021 maart;291;122;165
3692;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2021 april;217;196;183
3693;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2021 mei;222;86;146
3694;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2021 juni;260;171;131
3695;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2021 juli;303;122;142
3696;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2021 augustus;267;147;148
3697;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2021 september;253;125;145
3698;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2021 oktober;274;154;161
3699;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2021 november;355;225;164
3700;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2021 december;546;201;143
3701;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2021;3540;1768;1841
3702;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2022 januari;239;245;134
3703;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2022 februari;199;185;164
3704;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2022 maart;235;178;174
3705;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2022 april;162;199;204
3706;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2022 mei;283;165;144
3707;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2022 juni;308;131;181
3708;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2022 juli;276;167;207
3709;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2022 augustus;237;129;198
3710;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2022 september;259;221;162
3711;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2022 oktober;317;160;184
3712;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2022 november;336;196;192
3713;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2022 december;378;158;213
3714;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2022;3229;2134;2157
3715;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2023 januari;299;126;189
3716;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2023 februari;221;188;183
3717;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2023 maart;282;142;193
3718;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2023 april;235;114;131
3719;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2023 mei;279;258;155
3720;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2023 juni;215;115;185
3721;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2023 juli;259;164;185
3722;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2023 augustus;273;167;196
3723;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2023 september;304;125;177
3724;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2023 oktober;269;179;175
3725;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2023 november;252;164;187
3726;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2023 december;219;147;154
3727;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2023;3107;1889;2110
3728;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2024 januari;249;167;173
3729;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2024 februari;282;170;156
3730;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2024 maart;294;166;166
3731;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2024 april;285;107;162
3732;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2024 mei;299;147;215
3733;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2024 juni;320;130;148
3734;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2024 juli;296;169;164
3735;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2024 augustus;207;172;139
3736;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2024 september;221;192;152
3737;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2024 oktober;257;202;156
3738;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2024 november;320;154;202
3739;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2024 december;230;135;178
3740;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2024;3260;1911;2011
3741;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2025 januari;324;247;148
3742;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2025 februari;305;155;154
3743;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2010 januari;2138;1418;1469
3744;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2010 februari;2420;1459;1504
3745;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2010 maart;2696;1428;1522
3746;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2010 april;2044;1140;1196
3747;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2010 mei;1957;1123;1173
3748;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2010 juni;2218;1173;1294
3749;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2010 juli;2441;1746;1864
3750;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2010 augustus;2326;2550;1996
3751;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2010 september;2466;2636;2053
3752;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2010 oktober;2119;1623;1473
3753;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2010 november;2347;1418;1357
3754;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2010 december;2172;1414;1375
3755;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2010;27344;19128;18276
3756;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2011 januari;2212;1547;1530
3757;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2011 februari;2327;1676;1702
3758;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2011 maart;2338;1485;1575
3759;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2011 april;2110;1231;1287
3760;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2011 mei;2250;1162;1261
3761;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2011 juni;1957;1170;1291
3762;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2011 juli;2258;1690;1802
3763;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2011 augustus;2550;2750;2175
3764;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2011 september;2462;2828;2125
3765;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2011 oktober;2244;1680;1529
3766;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2011 november;2141;1560;1439
3767;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2011 december;2098;1440;1496
3768;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2011;26947;20219;19212
3769;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2012 januari;2281;1655;1685
3770;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2012 februari;2241;1551;1669
3771;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2012 maart;2305;1475;1529
3772;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2012 april;2039;1233;1344
3773;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2012 mei;2060;1166;1283
3774;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2012 juni;2382;1448;1545
3775;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2012 juli;2558;1937;1979
3776;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2012 augustus;2530;3007;2321
3777;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2012 september;2288;2877;2204
3778;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2012 oktober;2209;1606;1617
3779;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2012 november;2026;1459;1432
3780;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2012 december;2157;1429;1450
3781;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2012;27076;20843;20058
3782;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2013 januari;2239;1583;1685
3783;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2013 februari;2474;1652;1803
3784;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2013 maart;2394;1400;1517
3785;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2013 april;2197;1285;1368
