ID;Populatie;Gemeenten;Schoolsoorten;Herkomstgroepering;Perioden;TotaalAantalLeerlingen_1;AantalVertraagdeLeerlingen_2;VertragingIn_3
2326;Woongemeente;Aalburg;Vmbo kaderberoepsgericht-3;Surinamers;2003/'04;;;
2327;Woongemeente;Aalburg;Vmbo kaderberoepsgericht-3;Antillianen en Arubanen;2003/'04;;;
2328;Woongemeente;Aalburg;Vmbo kaderberoepsgericht-3;Overig niet-westerse allochtonen;2003/'04;;;
2329;Woongemeente;Aalburg;Vmbo kaderberoepsgericht-3;Herkomst onbekend;2003/'04;;;
2330;Woongemeente;Aalburg;Vmbo kaderberoepsgericht-4;Totaal herkomstgroeperingen;2003/'04;20.0;;
2331;Woongemeente;Aalburg;Vmbo kaderberoepsgericht-4;Autochtonen;2003/'04;20.0;;
2332;Woongemeente;Aalburg;Vmbo kaderberoepsgericht-4;Niet-westerse allochtonen;2003/'04;;;
2333;Woongemeente;Aalburg;Vmbo kaderberoepsgericht-4;Westerse allochtonen;2003/'04;;;
2334;Woongemeente;Aalburg;Vmbo kaderberoepsgericht-4;Turken;2003/'04;;;
2335;Woongemeente;Aalburg;Vmbo kaderberoepsgericht-4;Marokkanen;2003/'04;;;
2336;Woongemeente;Aalburg;Vmbo kaderberoepsgericht-4;Surinamers;2003/'04;;;
2337;Woongemeente;Aalburg;Vmbo kaderberoepsgericht-4;Antillianen en Arubanen;2003/'04;;;
2338;Woongemeente;Aalburg;Vmbo kaderberoepsgericht-4;Overig niet-westerse allochtonen;2003/'04;;;
2339;Woongemeente;Aalburg;Vmbo kaderberoepsgericht-4;Herkomst onbekend;2003/'04;;;
2340;Woongemeente;Aalburg;Vmbo theoretisch-gemengde leerweg-3;Totaal herkomstgroeperingen;2003/'04;60.0;;
2341;Woongemeente;Aalburg;Vmbo theoretisch-gemengde leerweg-3;Autochtonen;2003/'04;60.0;;
2342;Woongemeente;Aalburg;Vmbo theoretisch-gemengde leerweg-3;Niet-westerse allochtonen;2003/'04;;;
2343;Woongemeente;Aalburg;Vmbo theoretisch-gemengde leerweg-3;Westerse allochtonen;2003/'04;;;
2344;Woongemeente;Aalburg;Vmbo theoretisch-gemengde leerweg-3;Turken;2003/'04;;;
2345;Woongemeente;Aalburg;Vmbo theoretisch-gemengde leerweg-3;Marokkanen;2003/'04;;;
2346;Woongemeente;Aalburg;Vmbo theoretisch-gemengde leerweg-3;Surinamers;2003/'04;;;
2347;Woongemeente;Aalburg;Vmbo theoretisch-gemengde leerweg-3;Antillianen en Arubanen;2003/'04;;;
2348;Woongemeente;Aalburg;Vmbo theoretisch-gemengde leerweg-3;Overig niet-westerse allochtonen;2003/'04;;;
2349;Woongemeente;Aalburg;Vmbo theoretisch-gemengde leerweg-3;Herkomst onbekend;2003/'04;;;
2350;Woongemeente;Aalburg;Vmbo theoretisch-gemengde leerweg-4;Totaal herkomstgroeperingen;2003/'04;40.0;;
2351;Woongemeente;Aalburg;Vmbo theoretisch-gemengde leerweg-4;Autochtonen;2003/'04;40.0;;
2352;Woongemeente;Aalburg;Vmbo theoretisch-gemengde leerweg-4;Niet-westerse allochtonen;2003/'04;;;
2353;Woongemeente;Aalburg;Vmbo theoretisch-gemengde leerweg-4;Westerse allochtonen;2003/'04;;;
2354;Woongemeente;Aalburg;Vmbo theoretisch-gemengde leerweg-4;Turken;2003/'04;;;
2355;Woongemeente;Aalburg;Vmbo theoretisch-gemengde leerweg-4;Marokkanen;2003/'04;;;
2356;Woongemeente;Aalburg;Vmbo theoretisch-gemengde leerweg-4;Surinamers;2003/'04;;;
2357;Woongemeente;Aalburg;Vmbo theoretisch-gemengde leerweg-4;Antillianen en Arubanen;2003/'04;;;
2358;Woongemeente;Aalburg;Vmbo theoretisch-gemengde leerweg-4;Overig niet-westerse allochtonen;2003/'04;;;
2359;Woongemeente;Aalburg;Vmbo theoretisch-gemengde leerweg-4;Herkomst onbekend;2003/'04;;;
2360;Woongemeente;Aalburg;Vmbo gemengde leerweg-3;Totaal herkomstgroeperingen;2003/'04;10.0;;
2361;Woongemeente;Aalburg;Vmbo gemengde leerweg-3;Autochtonen;2003/'04;10.0;;
2362;Woongemeente;Aalburg;Vmbo gemengde leerweg-3;Niet-westerse allochtonen;2003/'04;;;
2363;Woongemeente;Aalburg;Vmbo gemengde leerweg-3;Westerse allochtonen;2003/'04;;;
2364;Woongemeente;Aalburg;Vmbo gemengde leerweg-3;Turken;2003/'04;;;
2365;Woongemeente;Aalburg;Vmbo gemengde leerweg-3;Marokkanen;2003/'04;;;
2366;Woongemeente;Aalburg;Vmbo gemengde leerweg-3;Surinamers;2003/'04;;;
2367;Woongemeente;Aalburg;Vmbo gemengde leerweg-3;Antillianen en Arubanen;2003/'04;;;
2368;Woongemeente;Aalburg;Vmbo gemengde leerweg-3;Overig niet-westerse allochtonen;2003/'04;;;
2369;Woongemeente;Aalburg;Vmbo gemengde leerweg-3;Herkomst onbekend;2003/'04;;;
2370;Woongemeente;Aalburg;Vmbo gemengde leerweg-4;Totaal herkomstgroeperingen;2003/'04;;;
2371;Woongemeente;Aalburg;Vmbo gemengde leerweg-4;Autochtonen;2003/'04;;;
2372;Woongemeente;Aalburg;Vmbo gemengde leerweg-4;Niet-westerse allochtonen;2003/'04;;;
2373;Woongemeente;Aalburg;Vmbo gemengde leerweg-4;Westerse allochtonen;2003/'04;;;
2374;Woongemeente;Aalburg;Vmbo gemengde leerweg-4;Turken;2003/'04;;;
2375;Woongemeente;Aalburg;Vmbo gemengde leerweg-4;Marokkanen;2003/'04;;;
2376;Woongemeente;Aalburg;Vmbo gemengde leerweg-4;Surinamers;2003/'04;;;
2377;Woongemeente;Aalburg;Vmbo gemengde leerweg-4;Antillianen en Arubanen;2003/'04;;;
2378;Woongemeente;Aalburg;Vmbo gemengde leerweg-4;Overig niet-westerse allochtonen;2003/'04;;;
2379;Woongemeente;Aalburg;Vmbo gemengde leerweg-4;Herkomst onbekend;2003/'04;;;
2380;Woongemeente;Aalburg;Vmbo theoretische leerweg-3;Totaal herkomstgroeperingen;2003/'04;50.0;;
2381;Woongemeente;Aalburg;Vmbo theoretische leerweg-3;Autochtonen;2003/'04;50.0;;
2382;Woongemeente;Aalburg;Vmbo theoretische leerweg-3;Niet-westerse allochtonen;2003/'04;;;
2383;Woongemeente;Aalburg;Vmbo theoretische leerweg-3;Westerse allochtonen;2003/'04;;;
2384;Woongemeente;Aalburg;Vmbo theoretische leerweg-3;Turken;2003/'04;;;
2385;Woongemeente;Aalburg;Vmbo theoretische leerweg-3;Marokkanen;2003/'04;;;
2386;Woongemeente;Aalburg;Vmbo theoretische leerweg-3;Surinamers;2003/'04;;;
2387;Woongemeente;Aalburg;Vmbo theoretische leerweg-3;Antillianen en Arubanen;2003/'04;;;
2388;Woongemeente;Aalburg;Vmbo theoretische leerweg-3;Overig niet-westerse allochtonen;2003/'04;;;
2389;Woongemeente;Aalburg;Vmbo theoretische leerweg-3;Herkomst onbekend;2003/'04;;;
2390;Woongemeente;Aalburg;Vmbo theoretische leerweg-4;Totaal herkomstgroeperingen;2003/'04;30.0;;
2391;Woongemeente;Aalburg;Vmbo theoretische leerweg-4;Autochtonen;2003/'04;30.0;;
2392;Woongemeente;Aalburg;Vmbo theoretische leerweg-4;Niet-westerse allochtonen;2003/'04;;;
2393;Woongemeente;Aalburg;Vmbo theoretische leerweg-4;Westerse allochtonen;2003/'04;;;
2394;Woongemeente;Aalburg;Vmbo theoretische leerweg-4;Turken;2003/'04;;;
2395;Woongemeente;Aalburg;Vmbo theoretische leerweg-4;Marokkanen;2003/'04;;;
2396;Woongemeente;Aalburg;Vmbo theoretische leerweg-4;Surinamers;2003/'04;;;
2397;Woongemeente;Aalburg;Vmbo theoretische leerweg-4;Antillianen en Arubanen;2003/'04;;;
2398;Woongemeente;Aalburg;Vmbo theoretische leerweg-4;Overig niet-westerse allochtonen;2003/'04;;;
2399;Woongemeente;Aalburg;Vmbo theoretische leerweg-4;Herkomst onbekend;2003/'04;;;
2400;Woongemeente;Aalsmeer;0;Totaal herkomstgroeperingen;2003/'04;780.0;30.0;4.0
2401;Woongemeente;Aalsmeer;0;Autochtonen;2003/'04;670.0;30.0;4.0
2402;Woongemeente;Aalsmeer;0;Niet-westerse allochtonen;2003/'04;50.0;;
2403;Woongemeente;Aalsmeer;0;Westerse allochtonen;2003/'04;50.0;;
2404;Woongemeente;Aalsmeer;0;Turken;2003/'04;;;
2405;Woongemeente;Aalsmeer;0;Marokkanen;2003/'04;10.0;;
2406;Woongemeente;Aalsmeer;0;Surinamers;2003/'04;;;
2407;Woongemeente;Aalsmeer;0;Antillianen en Arubanen;2003/'04;;;
2408;Woongemeente;Aalsmeer;0;Overig niet-westerse allochtonen;2003/'04;30.0;;
2409;Woongemeente;Aalsmeer;0;Herkomst onbekend;2003/'04;;;
2410;Woongemeente;Aalsmeer;Leerjaar 1 totaal;Totaal herkomstgroeperingen;2003/'04;190.0;;
2411;Woongemeente;Aalsmeer;Leerjaar 1 totaal;Autochtonen;2003/'04;160.0;;
2412;Woongemeente;Aalsmeer;Leerjaar 1 totaal;Niet-westerse allochtonen;2003/'04;10.0;;
2413;Woongemeente;Aalsmeer;Leerjaar 1 totaal;Westerse allochtonen;2003/'04;20.0;;
2414;Woongemeente;Aalsmeer;Leerjaar 1 totaal;Turken;2003/'04;;;
2415;Woongemeente;Aalsmeer;Leerjaar 1 totaal;Marokkanen;2003/'04;;;
2416;Woongemeente;Aalsmeer;Leerjaar 1 totaal;Surinamers;2003/'04;;;
2417;Woongemeente;Aalsmeer;Leerjaar 1 totaal;Antillianen en Arubanen;2003/'04;;;
2418;Woongemeente;Aalsmeer;Leerjaar 1 totaal;Overig niet-westerse allochtonen;2003/'04;;;
2419;Woongemeente;Aalsmeer;Leerjaar 1 totaal;Herkomst onbekend;2003/'04;;;
2420;Woongemeente;Aalsmeer;Leerjaar 2 totaal;Totaal herkomstgroeperingen;2003/'04;170.0;;
2421;Woongemeente;Aalsmeer;Leerjaar 2 totaal;Autochtonen;2003/'04;150.0;;
2422;Woongemeente;Aalsmeer;Leerjaar 2 totaal;Niet-westerse allochtonen;2003/'04;;;
2423;Woongemeente;Aalsmeer;Leerjaar 2 totaal;Westerse allochtonen;2003/'04;;;
2424;Woongemeente;Aalsmeer;Leerjaar 2 totaal;Turken;2003/'04;;;
2425;Woongemeente;Aalsmeer;Leerjaar 2 totaal;Marokkanen;2003/'04;;;
2426;Woongemeente;Aalsmeer;Leerjaar 2 totaal;Surinamers;2003/'04;;;
2427;Woongemeente;Aalsmeer;Leerjaar 2 totaal;Antillianen en Arubanen;2003/'04;;;
2428;Woongemeente;Aalsmeer;Leerjaar 2 totaal;Overig niet-westerse allochtonen;2003/'04;;;
2429;Woongemeente;Aalsmeer;Leerjaar 2 totaal;Herkomst onbekend;2003/'04;;;
2430;Woongemeente;Aalsmeer;Leerjaar 3 totaal;Totaal herkomstgroeperingen;2003/'04;150.0;;
2431;Woongemeente;Aalsmeer;Leerjaar 3 totaal;Autochtonen;2003/'04;130.0;;
2432;Woongemeente;Aalsmeer;Leerjaar 3 totaal;Niet-westerse allochtonen;2003/'04;10.0;;
2433;Woongemeente;Aalsmeer;Leerjaar 3 totaal;Westerse allochtonen;2003/'04;10.0;;
2434;Woongemeente;Aalsmeer;Leerjaar 3 totaal;Turken;2003/'04;;;
2435;Woongemeente;Aalsmeer;Leerjaar 3 totaal;Marokkanen;2003/'04;;;
2436;Woongemeente;Aalsmeer;Leerjaar 3 totaal;Surinamers;2003/'04;;;
2437;Woongemeente;Aalsmeer;Leerjaar 3 totaal;Antillianen en Arubanen;2003/'04;;;
2438;Woongemeente;Aalsmeer;Leerjaar 3 totaal;Overig niet-westerse allochtonen;2003/'04;;;
2439;Woongemeente;Aalsmeer;Leerjaar 3 totaal;Herkomst onbekend;2003/'04;;;
2440;Woongemeente;Aalsmeer;Leerjaar 4 totaal;Totaal herkomstgroeperingen;2003/'04;140.0;10.0;8.0
2441;Woongemeente;Aalsmeer;Leerjaar 4 totaal;Autochtonen;2003/'04;120.0;10.0;9.0
2442;Woongemeente;Aalsmeer;Leerjaar 4 totaal;Niet-westerse allochtonen;2003/'04;;;
2443;Woongemeente;Aalsmeer;Leerjaar 4 totaal;Westerse allochtonen;2003/'04;10.0;;
2444;Woongemeente;Aalsmeer;Leerjaar 4 totaal;Turken;2003/'04;;;
2445;Woongemeente;Aalsmeer;Leerjaar 4 totaal;Marokkanen;2003/'04;;;
2446;Woongemeente;Aalsmeer;Leerjaar 4 totaal;Surinamers;2003/'04;;;
2447;Woongemeente;Aalsmeer;Leerjaar 4 totaal;Antillianen en Arubanen;2003/'04;;;
2448;Woongemeente;Aalsmeer;Leerjaar 4 totaal;Overig niet-westerse allochtonen;2003/'04;;;
2449;Woongemeente;Aalsmeer;Leerjaar 4 totaal;Herkomst onbekend;2003/'04;;;
2450;Woongemeente;Aalsmeer;Leerjaar 5 totaal;Totaal herkomstgroeperingen;2003/'04;100.0;;
2451;Woongemeente;Aalsmeer;Leerjaar 5 totaal;Autochtonen;2003/'04;90.0;;
2452;Woongemeente;Aalsmeer;Leerjaar 5 totaal;Niet-westerse allochtonen;2003/'04;10.0;;
2453;Woongemeente;Aalsmeer;Leerjaar 5 totaal;Westerse allochtonen;2003/'04;;;
2454;Woongemeente;Aalsmeer;Leerjaar 5 totaal;Turken;2003/'04;;;
2455;Woongemeente;Aalsmeer;Leerjaar 5 totaal;Marokkanen;2003/'04;;;
2456;Woongemeente;Aalsmeer;Leerjaar 5 totaal;Surinamers;2003/'04;;;
2457;Woongemeente;Aalsmeer;Leerjaar 5 totaal;Antillianen en Arubanen;2003/'04;;;
2458;Woongemeente;Aalsmeer;Leerjaar 5 totaal;Overig niet-westerse allochtonen;2003/'04;;;
2459;Woongemeente;Aalsmeer;Leerjaar 5 totaal;Herkomst onbekend;2003/'04;;;
2460;Woongemeente;Aalsmeer;Leerjaren 1-2 totaal;Totaal herkomstgroeperingen;2003/'04;360.0;;
2461;Woongemeente;Aalsmeer;Leerjaren 1-2 totaal;Autochtonen;2003/'04;310.0;;
2462;Woongemeente;Aalsmeer;Leerjaren 1-2 totaal;Niet-westerse allochtonen;2003/'04;20.0;;
2463;Woongemeente;Aalsmeer;Leerjaren 1-2 totaal;Westerse allochtonen;2003/'04;30.0;;
2464;Woongemeente;Aalsmeer;Leerjaren 1-2 totaal;Turken;2003/'04;;;
2465;Woongemeente;Aalsmeer;Leerjaren 1-2 totaal;Marokkanen;2003/'04;;;
2466;Woongemeente;Aalsmeer;Leerjaren 1-2 totaal;Surinamers;2003/'04;;;
2467;Woongemeente;Aalsmeer;Leerjaren 1-2 totaal;Antillianen en Arubanen;2003/'04;;;
2468;Woongemeente;Aalsmeer;Leerjaren 1-2 totaal;Overig niet-westerse allochtonen;2003/'04;10.0;;
2469;Woongemeente;Aalsmeer;Leerjaren 1-2 totaal;Herkomst onbekend;2003/'04;;;
2470;Woongemeente;Aalsmeer;Vmbo leerjaar 3-4 totaal;Totaal herkomstgroeperingen;2003/'04;90.0;;
2471;Woongemeente;Aalsmeer;Vmbo leerjaar 3-4 totaal;Autochtonen;2003/'04;70.0;;
2472;Woongemeente;Aalsmeer;Vmbo leerjaar 3-4 totaal;Niet-westerse allochtonen;2003/'04;;;
2473;Woongemeente;Aalsmeer;Vmbo leerjaar 3-4 totaal;Westerse allochtonen;2003/'04;;;
2474;Woongemeente;Aalsmeer;Vmbo leerjaar 3-4 totaal;Turken;2003/'04;;;
2475;Woongemeente;Aalsmeer;Vmbo leerjaar 3-4 totaal;Marokkanen;2003/'04;;;
2476;Woongemeente;Aalsmeer;Vmbo leerjaar 3-4 totaal;Surinamers;2003/'04;;;
2477;Woongemeente;Aalsmeer;Vmbo leerjaar 3-4 totaal;Antillianen en Arubanen;2003/'04;;;
2478;Woongemeente;Aalsmeer;Vmbo leerjaar 3-4 totaal;Overig niet-westerse allochtonen;2003/'04;;;
2479;Woongemeente;Aalsmeer;Vmbo leerjaar 3-4 totaal;Herkomst onbekend;2003/'04;;;
2480;Woongemeente;Aalsmeer;Havo leerjaar 3-5 totaal;Totaal herkomstgroeperingen;2003/'04;180.0;10.0;8.0
2481;Woongemeente;Aalsmeer;Havo leerjaar 3-5 totaal;Autochtonen;2003/'04;160.0;10.0;8.0
2482;Woongemeente;Aalsmeer;Havo leerjaar 3-5 totaal;Niet-westerse allochtonen;2003/'04;10.0;;
2483;Woongemeente;Aalsmeer;Havo leerjaar 3-5 totaal;Westerse allochtonen;2003/'04;;;
2484;Woongemeente;Aalsmeer;Havo leerjaar 3-5 totaal;Turken;2003/'04;;;
2485;Woongemeente;Aalsmeer;Havo leerjaar 3-5 totaal;Marokkanen;2003/'04;;;
2486;Woongemeente;Aalsmeer;Havo leerjaar 3-5 totaal;Surinamers;2003/'04;;;
2487;Woongemeente;Aalsmeer;Havo leerjaar 3-5 totaal;Antillianen en Arubanen;2003/'04;;;
2488;Woongemeente;Aalsmeer;Havo leerjaar 3-5 totaal;Overig niet-westerse allochtonen;2003/'04;;;
2489;Woongemeente;Aalsmeer;Havo leerjaar 3-5 totaal;Herkomst onbekend;2003/'04;;;
2490;Woongemeente;Aalsmeer;Vwo leerjaar 3-6 totaal;Totaal herkomstgroeperingen;2003/'04;150.0;10.0;7.0
2491;Woongemeente;Aalsmeer;Vwo leerjaar 3-6 totaal;Autochtonen;2003/'04;130.0;;
2492;Woongemeente;Aalsmeer;Vwo leerjaar 3-6 totaal;Niet-westerse allochtonen;2003/'04;10.0;;
2493;Woongemeente;Aalsmeer;Vwo leerjaar 3-6 totaal;Westerse allochtonen;2003/'04;10.0;;
2494;Woongemeente;Aalsmeer;Vwo leerjaar 3-6 totaal;Turken;2003/'04;;;
2495;Woongemeente;Aalsmeer;Vwo leerjaar 3-6 totaal;Marokkanen;2003/'04;;;
2496;Woongemeente;Aalsmeer;Vwo leerjaar 3-6 totaal;Surinamers;2003/'04;;;
2497;Woongemeente;Aalsmeer;Vwo leerjaar 3-6 totaal;Antillianen en Arubanen;2003/'04;;;
2498;Woongemeente;Aalsmeer;Vwo leerjaar 3-6 totaal;Overig niet-westerse allochtonen;2003/'04;;;
2499;Woongemeente;Aalsmeer;Vwo leerjaar 3-6 totaal;Herkomst onbekend;2003/'04;;;
2500;Woongemeente;Aalsmeer;Vmbo-1;Totaal herkomstgroeperingen;2003/'04;10.0;;
2501;Woongemeente;Aalsmeer;Vmbo-1;Autochtonen;2003/'04;;;
2502;Woongemeente;Aalsmeer;Vmbo-1;Niet-westerse allochtonen;2003/'04;;;
2503;Woongemeente;Aalsmeer;Vmbo-1;Westerse allochtonen;2003/'04;;;
2504;Woongemeente;Aalsmeer;Vmbo-1;Turken;2003/'04;;;
2505;Woongemeente;Aalsmeer;Vmbo-1;Marokkanen;2003/'04;;;
2506;Woongemeente;Aalsmeer;Vmbo-1;Surinamers;2003/'04;;;
2507;Woongemeente;Aalsmeer;Vmbo-1;Antillianen en Arubanen;2003/'04;;;
2508;Woongemeente;Aalsmeer;Vmbo-1;Overig niet-westerse allochtonen;2003/'04;;;
2509;Woongemeente;Aalsmeer;Vmbo-1;Herkomst onbekend;2003/'04;;;
2510;Woongemeente;Aalsmeer;Vmbo/havo/vwo-1;Totaal herkomstgroeperingen;2003/'04;40.0;;
2511;Woongemeente;Aalsmeer;Vmbo/havo/vwo-1;Autochtonen;2003/'04;30.0;;
2512;Woongemeente;Aalsmeer;Vmbo/havo/vwo-1;Niet-westerse allochtonen;2003/'04;;;
2513;Woongemeente;Aalsmeer;Vmbo/havo/vwo-1;Westerse allochtonen;2003/'04;;;
2514;Woongemeente;Aalsmeer;Vmbo/havo/vwo-1;Turken;2003/'04;;;
2515;Woongemeente;Aalsmeer;Vmbo/havo/vwo-1;Marokkanen;2003/'04;;;
2516;Woongemeente;Aalsmeer;Vmbo/havo/vwo-1;Surinamers;2003/'04;;;
2517;Woongemeente;Aalsmeer;Vmbo/havo/vwo-1;Antillianen en Arubanen;2003/'04;;;
2518;Woongemeente;Aalsmeer;Vmbo/havo/vwo-1;Overig niet-westerse allochtonen;2003/'04;;;
2519;Woongemeente;Aalsmeer;Vmbo/havo/vwo-1;Herkomst onbekend;2003/'04;;;
2520;Woongemeente;Aalsmeer;Vmbo-t/havo/vwo-1;Totaal herkomstgroeperingen;2003/'04;140.0;;
2521;Woongemeente;Aalsmeer;Vmbo-t/havo/vwo-1;Autochtonen;2003/'04;120.0;;
2522;Woongemeente;Aalsmeer;Vmbo-t/havo/vwo-1;Niet-westerse allochtonen;2003/'04;;;
2523;Woongemeente;Aalsmeer;Vmbo-t/havo/vwo-1;Westerse allochtonen;2003/'04;10.0;;
2524;Woongemeente;Aalsmeer;Vmbo-t/havo/vwo-1;Turken;2003/'04;;;
2525;Woongemeente;Aalsmeer;Vmbo-t/havo/vwo-1;Marokkanen;2003/'04;;;
2526;Woongemeente;Aalsmeer;Vmbo-t/havo/vwo-1;Surinamers;2003/'04;;;
2527;Woongemeente;Aalsmeer;Vmbo-t/havo/vwo-1;Antillianen en Arubanen;2003/'04;;;
2528;Woongemeente;Aalsmeer;Vmbo-t/havo/vwo-1;Overig niet-westerse allochtonen;2003/'04;;;
2529;Woongemeente;Aalsmeer;Vmbo-t/havo/vwo-1;Herkomst onbekend;2003/'04;;;
2530;Woongemeente;Aalsmeer;Vmbo-2;Totaal herkomstgroeperingen;2003/'04;20.0;;
2531;Woongemeente;Aalsmeer;Vmbo-2;Autochtonen;2003/'04;20.0;;
2532;Woongemeente;Aalsmeer;Vmbo-2;Niet-westerse allochtonen;2003/'04;;;
2533;Woongemeente;Aalsmeer;Vmbo-2;Westerse allochtonen;2003/'04;;;
2534;Woongemeente;Aalsmeer;Vmbo-2;Turken;2003/'04;;;
2535;Woongemeente;Aalsmeer;Vmbo-2;Marokkanen;2003/'04;;;
2536;Woongemeente;Aalsmeer;Vmbo-2;Surinamers;2003/'04;;;
2537;Woongemeente;Aalsmeer;Vmbo-2;Antillianen en Arubanen;2003/'04;;;
2538;Woongemeente;Aalsmeer;Vmbo-2;Overig niet-westerse allochtonen;2003/'04;;;
2539;Woongemeente;Aalsmeer;Vmbo-2;Herkomst onbekend;2003/'04;;;
2540;Woongemeente;Aalsmeer;Vmbo/havo/vwo-2;Totaal herkomstgroeperingen;2003/'04;30.0;;
2541;Woongemeente;Aalsmeer;Vmbo/havo/vwo-2;Autochtonen;2003/'04;30.0;;
2542;Woongemeente;Aalsmeer;Vmbo/havo/vwo-2;Niet-westerse allochtonen;2003/'04;;;
2543;Woongemeente;Aalsmeer;Vmbo/havo/vwo-2;Westerse allochtonen;2003/'04;;;
2544;Woongemeente;Aalsmeer;Vmbo/havo/vwo-2;Turken;2003/'04;;;
2545;Woongemeente;Aalsmeer;Vmbo/havo/vwo-2;Marokkanen;2003/'04;;;
2546;Woongemeente;Aalsmeer;Vmbo/havo/vwo-2;Surinamers;2003/'04;;;
2547;Woongemeente;Aalsmeer;Vmbo/havo/vwo-2;Antillianen en Arubanen;2003/'04;;;
2548;Woongemeente;Aalsmeer;Vmbo/havo/vwo-2;Overig niet-westerse allochtonen;2003/'04;;;
2549;Woongemeente;Aalsmeer;Vmbo/havo/vwo-2;Herkomst onbekend;2003/'04;;;
2550;Woongemeente;Aalsmeer;Vmbo-t/havo/vwo-2;Totaal herkomstgroeperingen;2003/'04;130.0;;
2551;Woongemeente;Aalsmeer;Vmbo-t/havo/vwo-2;Autochtonen;2003/'04;110.0;;
2552;Woongemeente;Aalsmeer;Vmbo-t/havo/vwo-2;Niet-westerse allochtonen;2003/'04;;;
2553;Woongemeente;Aalsmeer;Vmbo-t/havo/vwo-2;Westerse allochtonen;2003/'04;;;
2554;Woongemeente;Aalsmeer;Vmbo-t/havo/vwo-2;Turken;2003/'04;;;
2555;Woongemeente;Aalsmeer;Vmbo-t/havo/vwo-2;Marokkanen;2003/'04;;;
2556;Woongemeente;Aalsmeer;Vmbo-t/havo/vwo-2;Surinamers;2003/'04;;;
2557;Woongemeente;Aalsmeer;Vmbo-t/havo/vwo-2;Antillianen en Arubanen;2003/'04;;;
2558;Woongemeente;Aalsmeer;Vmbo-t/havo/vwo-2;Overig niet-westerse allochtonen;2003/'04;;;
2559;Woongemeente;Aalsmeer;Vmbo-t/havo/vwo-2;Herkomst onbekend;2003/'04;;;
2560;Woongemeente;Aalsmeer;Havo/vwo-3 totaal;Totaal herkomstgroeperingen;2003/'04;110.0;;
2561;Woongemeente;Aalsmeer;Havo/vwo-3 totaal;Autochtonen;2003/'04;90.0;;
2562;Woongemeente;Aalsmeer;Havo/vwo-3 totaal;Niet-westerse allochtonen;2003/'04;;;
2563;Woongemeente;Aalsmeer;Havo/vwo-3 totaal;Westerse allochtonen;2003/'04;;;
2564;Woongemeente;Aalsmeer;Havo/vwo-3 totaal;Turken;2003/'04;;;
2565;Woongemeente;Aalsmeer;Havo/vwo-3 totaal;Marokkanen;2003/'04;;;
2566;Woongemeente;Aalsmeer;Havo/vwo-3 totaal;Surinamers;2003/'04;;;
2567;Woongemeente;Aalsmeer;Havo/vwo-3 totaal;Antillianen en Arubanen;2003/'04;;;
2568;Woongemeente;Aalsmeer;Havo/vwo-3 totaal;Overig niet-westerse allochtonen;2003/'04;;;
2569;Woongemeente;Aalsmeer;Havo/vwo-3 totaal;Herkomst onbekend;2003/'04;;;
2570;Woongemeente;Aalsmeer;Havo/vwo-4 totaal;Totaal herkomstgroeperingen;2003/'04;90.0;10.0;12.0
2571;Woongemeente;Aalsmeer;Havo/vwo-4 totaal;Autochtonen;2003/'04;80.0;10.0;13.0
2572;Woongemeente;Aalsmeer;Havo/vwo-4 totaal;Niet-westerse allochtonen;2003/'04;;;
2573;Woongemeente;Aalsmeer;Havo/vwo-4 totaal;Westerse allochtonen;2003/'04;;;
2574;Woongemeente;Aalsmeer;Havo/vwo-4 totaal;Turken;2003/'04;;;
2575;Woongemeente;Aalsmeer;Havo/vwo-4 totaal;Marokkanen;2003/'04;;;
2576;Woongemeente;Aalsmeer;Havo/vwo-4 totaal;Surinamers;2003/'04;;;
2577;Woongemeente;Aalsmeer;Havo/vwo-4 totaal;Antillianen en Arubanen;2003/'04;;;
2578;Woongemeente;Aalsmeer;Havo/vwo-4 totaal;Overig niet-westerse allochtonen;2003/'04;;;
2579;Woongemeente;Aalsmeer;Havo/vwo-4 totaal;Herkomst onbekend;2003/'04;;;
2580;Woongemeente;Aalsmeer;Algemeen leerjaar 3;Totaal herkomstgroeperingen;2003/'04;;;
2581;Woongemeente;Aalsmeer;Algemeen leerjaar 3;Autochtonen;2003/'04;;;
2582;Woongemeente;Aalsmeer;Algemeen leerjaar 3;Niet-westerse allochtonen;2003/'04;;;
2583;Woongemeente;Aalsmeer;Algemeen leerjaar 3;Westerse allochtonen;2003/'04;;;
2584;Woongemeente;Aalsmeer;Algemeen leerjaar 3;Turken;2003/'04;;;
2585;Woongemeente;Aalsmeer;Algemeen leerjaar 3;Marokkanen;2003/'04;;;
2586;Woongemeente;Aalsmeer;Algemeen leerjaar 3;Surinamers;2003/'04;;;
2587;Woongemeente;Aalsmeer;Algemeen leerjaar 3;Antillianen en Arubanen;2003/'04;;;
2588;Woongemeente;Aalsmeer;Algemeen leerjaar 3;Overig niet-westerse allochtonen;2003/'04;;;
2589;Woongemeente;Aalsmeer;Algemeen leerjaar 3;Herkomst onbekend;2003/'04;;;
2590;Woongemeente;Aalsmeer;Vwo-3;Totaal herkomstgroeperingen;2003/'04;40.0;;
2591;Woongemeente;Aalsmeer;Vwo-3;Autochtonen;2003/'04;30.0;;
2592;Woongemeente;Aalsmeer;Vwo-3;Niet-westerse allochtonen;2003/'04;;;
