ID;Soortwoning;RegioS;Perioden;VoorraadPer1Januari_1;Nieuwbouw_2;AankoopTotaal_3;ToegelatenInstellingen_4;Gemeenten_5;OverigeInstellingen_6;VerkoopTotaal_7;ZittendeHuurders_8;ToegelatenInstellingen_9;OverigeParticulieren_10;Beleggers_11;Anderen_12;Sloop_13;VoorraadPer31december_14
6677;Eenheden in verzorgingshuizen;Dordrecht (SG);2001;149;0;60;0;0;60;0;0;0;0;0;0;0;209
6678;Eenheden in verzorgingshuizen;Breda (SG);2000;262;0;0;0;0;0;0;0;0;0;0;0;0;262
6679;Eenheden in verzorgingshuizen;Breda (SG);2001;262;0;0;0;0;0;0;0;0;0;0;0;0;262
6680;Eenheden in verzorgingshuizen;Tilburg (SG);2000;600;0;0;0;0;0;0;0;0;0;0;0;0;600
6681;Eenheden in verzorgingshuizen;Tilburg (SG);2001;600;0;119;0;0;119;0;0;0;0;0;0;0;514
6682;Eenheden in verzorgingshuizen;'s-Hertogenbosch (SG);2000;50;0;0;0;0;0;0;0;0;0;0;0;0;50
6683;Eenheden in verzorgingshuizen;'s-Hertogenbosch (SG);2001;50;0;0;0;0;0;0;0;0;0;0;0;0;50
6684;Eenheden in verzorgingshuizen;Eindhoven (SG);2000;1505;0;0;0;0;0;0;0;0;0;0;0;0;1505
6685;Eenheden in verzorgingshuizen;Eindhoven (SG);2001;1505;0;0;0;0;0;0;0;0;0;0;0;0;1505
6686;Eenheden in verzorgingshuizen;Geleen/Sittard (SG);2000;60;0;134;0;0;134;0;0;0;0;0;0;0;194
6687;Eenheden in verzorgingshuizen;Geleen/Sittard (SG);2001;194;0;0;0;0;0;0;0;0;0;0;0;0;194
6688;Eenheden in verzorgingshuizen;Heerlen (SG);2000;282;0;0;0;0;0;0;0;0;0;0;0;0;282
6689;Eenheden in verzorgingshuizen;Heerlen (SG);2001;282;0;0;0;0;0;0;0;0;0;0;0;0;443
6690;Eenheden in verzorgingshuizen;Maastricht (SG);2000;381;50;0;0;0;0;0;0;0;0;0;0;0;431
6691;Eenheden in verzorgingshuizen;Maastricht (SG);2001;431;0;14;0;0;14;0;0;0;0;0;0;0;445
6692;Eenheden in verzorgingshuizen;Aa en Hunze;2000;180;0;0;0;0;0;0;0;0;0;0;0;0;180
6693;Eenheden in verzorgingshuizen;Aa en Hunze;2001;180;0;0;0;0;0;0;0;0;0;0;0;0;180
6694;Eenheden in verzorgingshuizen;Aalburg;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6695;Eenheden in verzorgingshuizen;Aalburg;2001;0;32;0;0;0;0;0;0;0;0;0;0;0;32
6696;Eenheden in verzorgingshuizen;Aalsmeer;2000;180;0;0;0;0;0;0;0;0;0;0;0;0;180
6697;Eenheden in verzorgingshuizen;Aalsmeer;2001;180;0;0;0;0;0;0;0;0;0;0;0;0;180
6698;Eenheden in verzorgingshuizen;Aalten;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6699;Eenheden in verzorgingshuizen;Aalten;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6700;Eenheden in verzorgingshuizen;Ter Aar;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6701;Eenheden in verzorgingshuizen;Ter Aar;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6702;Eenheden in verzorgingshuizen;Abcoude;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6703;Eenheden in verzorgingshuizen;Abcoude;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6704;Eenheden in verzorgingshuizen;Achtkarspelen;2000;157;0;0;0;0;0;0;0;0;0;0;0;0;157
6705;Eenheden in verzorgingshuizen;Achtkarspelen;2001;157;0;0;0;0;0;0;0;0;0;0;0;0;157
6706;Eenheden in verzorgingshuizen;Akersloot;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6707;Eenheden in verzorgingshuizen;Akersloot;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6708;Eenheden in verzorgingshuizen;Alblasserdam;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6709;Eenheden in verzorgingshuizen;Alblasserdam;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6710;Eenheden in verzorgingshuizen;Albrandswaard;2000;76;0;0;0;0;0;0;0;0;0;0;0;0;76
6711;Eenheden in verzorgingshuizen;Albrandswaard;2001;76;0;0;0;0;0;0;0;0;0;0;0;0;76
6712;Eenheden in verzorgingshuizen;Alkemade;2000;1;0;0;0;0;0;0;0;0;0;0;0;0;1
6713;Eenheden in verzorgingshuizen;Alkemade;2001;1;0;0;0;0;0;0;0;0;0;0;0;0;1
6714;Eenheden in verzorgingshuizen;Alkmaar;2000;156;0;0;0;0;0;0;0;0;0;0;0;0;156
6715;Eenheden in verzorgingshuizen;Alkmaar;2001;156;0;0;0;0;0;0;0;0;0;0;0;0;156
6716;Eenheden in verzorgingshuizen;Almelo;2000;138;0;126;0;0;126;0;0;0;0;0;0;0;264
6717;Eenheden in verzorgingshuizen;Almelo;2001;264;0;0;0;0;0;0;0;0;0;0;0;0;276
6718;Eenheden in verzorgingshuizen;Almere;2000;351;0;0;0;0;0;0;0;0;0;0;0;0;351
6719;Eenheden in verzorgingshuizen;Almere;2001;351;0;0;0;0;0;0;0;0;0;0;0;0;369
6720;Eenheden in verzorgingshuizen;Alphen aan den Rijn;2000;30;117;0;0;0;0;0;0;0;0;0;0;0;147
6721;Eenheden in verzorgingshuizen;Alphen aan den Rijn;2001;147;0;0;0;0;0;0;0;0;0;0;0;0;147
6722;Eenheden in verzorgingshuizen;Alphen-Chaam;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6723;Eenheden in verzorgingshuizen;Alphen-Chaam;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6724;Eenheden in verzorgingshuizen;Ambt Delden;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6725;Eenheden in verzorgingshuizen;Ambt Delden;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6726;Eenheden in verzorgingshuizen;Ambt Montfort;2000;158;0;0;0;0;0;0;0;0;0;0;0;0;158
6727;Eenheden in verzorgingshuizen;Ambt Montfort;2001;158;0;0;0;0;0;0;0;0;0;0;0;0;158
6728;Eenheden in verzorgingshuizen;Ameland;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6729;Eenheden in verzorgingshuizen;Ameland;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6730;Eenheden in verzorgingshuizen;Amerongen;2000;70;0;0;0;0;0;0;0;0;0;0;0;0;70
6731;Eenheden in verzorgingshuizen;Amerongen;2001;70;0;0;0;0;0;0;0;0;0;0;0;0;70
6732;Eenheden in verzorgingshuizen;Amersfoort;2000;124;0;0;0;0;0;0;0;0;0;0;0;0;124
6733;Eenheden in verzorgingshuizen;Amersfoort;2001;124;0;35;35;0;0;0;0;0;0;0;0;0;159
6734;Eenheden in verzorgingshuizen;Amstelveen;2000;355;0;0;0;0;0;0;0;0;0;0;0;0;333
6735;Eenheden in verzorgingshuizen;Amstelveen;2001;333;0;0;0;0;0;0;0;0;0;0;0;0;327
6736;Eenheden in verzorgingshuizen;Amsterdam;2000;3040;0;140;0;0;140;0;0;0;0;0;0;0;3227
6737;Eenheden in verzorgingshuizen;Amsterdam;2001;3227;0;0;0;0;0;0;0;0;0;0;0;0;3652
6738;Eenheden in verzorgingshuizen;Andijk;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6739;Eenheden in verzorgingshuizen;Andijk;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6740;Eenheden in verzorgingshuizen;Angerlo;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6741;Eenheden in verzorgingshuizen;Angerlo;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6742;Eenheden in verzorgingshuizen;Anna Paulowna;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6743;Eenheden in verzorgingshuizen;Anna Paulowna;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6744;Eenheden in verzorgingshuizen;Sint Anthonis;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6745;Eenheden in verzorgingshuizen;Sint Anthonis;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6746;Eenheden in verzorgingshuizen;Apeldoorn;2000;435;0;0;0;0;0;0;0;0;0;0;0;0;435
6747;Eenheden in verzorgingshuizen;Apeldoorn;2001;435;0;0;0;0;0;0;0;0;0;0;0;0;435
6748;Eenheden in verzorgingshuizen;Appingedam;2000;85;0;0;0;0;0;0;0;0;0;0;0;0;85
6749;Eenheden in verzorgingshuizen;Appingedam;2001;85;0;0;0;0;0;0;0;0;0;0;0;0;85
6750;Eenheden in verzorgingshuizen;Arcen en Velden;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6751;Eenheden in verzorgingshuizen;Arcen en Velden;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6752;Eenheden in verzorgingshuizen;Arnhem;2000;366;0;0;0;0;0;0;0;0;0;0;0;0;414
6753;Eenheden in verzorgingshuizen;Arnhem;2001;414;0;0;0;0;0;0;0;0;0;0;0;0;414
6754;Eenheden in verzorgingshuizen;Assen;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6755;Eenheden in verzorgingshuizen;Assen;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6756;Eenheden in verzorgingshuizen;Asten;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6757;Eenheden in verzorgingshuizen;Asten;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6758;Eenheden in verzorgingshuizen;Avereest;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6759;Eenheden in verzorgingshuizen;Avereest;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6760;Eenheden in verzorgingshuizen;Axel;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6761;Eenheden in verzorgingshuizen;Axel;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6762;Eenheden in verzorgingshuizen;Baarle-Nassau;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6763;Eenheden in verzorgingshuizen;Baarle-Nassau;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6764;Eenheden in verzorgingshuizen;Baarn;2000;70;0;0;0;0;0;0;0;0;0;0;0;0;70
6765;Eenheden in verzorgingshuizen;Baarn;2001;70;0;0;0;0;0;0;0;0;0;0;0;0;70
6766;Eenheden in verzorgingshuizen;Barendrecht;2000;120;0;0;0;0;0;0;0;0;0;0;0;0;120
6767;Eenheden in verzorgingshuizen;Barendrecht;2001;120;0;0;0;0;0;0;0;0;0;0;0;0;120
6768;Eenheden in verzorgingshuizen;Barneveld;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6769;Eenheden in verzorgingshuizen;Barneveld;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6770;Eenheden in verzorgingshuizen;Bathmen;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6771;Eenheden in verzorgingshuizen;Bathmen;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6772;Eenheden in verzorgingshuizen;Bedum;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6773;Eenheden in verzorgingshuizen;Bedum;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6774;Eenheden in verzorgingshuizen;Beek;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6775;Eenheden in verzorgingshuizen;Beek;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6776;Eenheden in verzorgingshuizen;Beemster;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6777;Eenheden in verzorgingshuizen;Beemster;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6778;Eenheden in verzorgingshuizen;Beesel;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6779;Eenheden in verzorgingshuizen;Beesel;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6780;Eenheden in verzorgingshuizen;Belfeld;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6781;Eenheden in verzorgingshuizen;Belfeld;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6782;Eenheden in verzorgingshuizen;Bellingwedde;2000;90;0;0;0;0;0;0;0;0;0;0;0;0;90
6783;Eenheden in verzorgingshuizen;Bellingwedde;2001;90;0;0;0;0;0;0;0;0;0;0;0;0;90
6784;Eenheden in verzorgingshuizen;Bemmel;2000;96;0;0;0;0;0;0;0;0;0;0;0;0;96
6785;Eenheden in verzorgingshuizen;Bemmel;2001;96;0;0;0;0;0;0;0;0;0;0;0;0;96
6786;Eenheden in verzorgingshuizen;Bennebroek;2000;86;0;0;0;0;0;0;0;0;0;0;0;0;86
6787;Eenheden in verzorgingshuizen;Bennebroek;2001;86;0;0;0;0;0;0;0;0;0;0;0;0;80
6788;Eenheden in verzorgingshuizen;Bergambacht;2000;30;0;0;0;0;0;0;0;0;0;0;0;0;30
6789;Eenheden in verzorgingshuizen;Bergambacht;2001;30;0;0;0;0;0;0;0;0;0;0;0;0;30
6790;Eenheden in verzorgingshuizen;Bergeijk;2000;69;0;0;0;0;0;0;0;0;0;0;0;0;69
6791;Eenheden in verzorgingshuizen;Bergeijk;2001;69;0;0;0;0;0;0;0;0;0;0;0;0;69
6792;Eenheden in verzorgingshuizen;Bergen (L.);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6793;Eenheden in verzorgingshuizen;Bergen (L.);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6794;Eenheden in verzorgingshuizen;Bergen (NH.);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6795;Eenheden in verzorgingshuizen;Bergen (NH.);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6796;Eenheden in verzorgingshuizen;Bergen op Zoom;2000;28;0;0;0;0;0;0;0;0;0;0;0;0;28
6797;Eenheden in verzorgingshuizen;Bergen op Zoom;2001;28;0;0;0;0;0;0;0;0;0;0;0;0;28
6798;Eenheden in verzorgingshuizen;Bergh;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6799;Eenheden in verzorgingshuizen;Bergh;2001;0;0;12;0;0;12;0;0;0;0;0;0;0;12
6800;Eenheden in verzorgingshuizen;Bergschenhoek;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6801;Eenheden in verzorgingshuizen;Bergschenhoek;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6802;Eenheden in verzorgingshuizen;Berkel en Rodenrijs;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6803;Eenheden in verzorgingshuizen;Berkel en Rodenrijs;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6804;Eenheden in verzorgingshuizen;Bernheze;2000;0;0;70;0;0;70;0;0;0;0;0;0;0;70
6805;Eenheden in verzorgingshuizen;Bernheze;2001;70;0;0;0;0;0;0;0;0;0;0;0;0;70
6806;Eenheden in verzorgingshuizen;Bernisse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6807;Eenheden in verzorgingshuizen;Bernisse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6808;Eenheden in verzorgingshuizen;Best;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6809;Eenheden in verzorgingshuizen;Best;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6810;Eenheden in verzorgingshuizen;Beuningen;2000;64;0;0;0;0;0;0;0;0;0;0;0;0;64
6811;Eenheden in verzorgingshuizen;Beuningen;2001;64;0;0;0;0;0;0;0;0;0;0;0;0;64
6812;Eenheden in verzorgingshuizen;Beverwijk;2000;167;0;0;0;0;0;0;0;0;0;0;0;0;167
6813;Eenheden in verzorgingshuizen;Beverwijk;2001;167;0;0;0;0;0;0;0;0;0;0;0;0;176
6814;Eenheden in verzorgingshuizen;het Bildt;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6815;Eenheden in verzorgingshuizen;het Bildt;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6816;Eenheden in verzorgingshuizen;De Bilt;2000;258;0;0;0;0;0;0;0;0;0;0;0;0;207
6817;Eenheden in verzorgingshuizen;De Bilt;2001;207;0;0;0;0;0;0;0;0;0;0;0;0;273
6818;Eenheden in verzorgingshuizen;Binnenmaas;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6819;Eenheden in verzorgingshuizen;Binnenmaas;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6820;Eenheden in verzorgingshuizen;Bladel;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6821;Eenheden in verzorgingshuizen;Bladel;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6822;Eenheden in verzorgingshuizen;Blaricum;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6823;Eenheden in verzorgingshuizen;Blaricum;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6824;Eenheden in verzorgingshuizen;Bleiswijk;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6825;Eenheden in verzorgingshuizen;Bleiswijk;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6826;Eenheden in verzorgingshuizen;Bloemendaal;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6827;Eenheden in verzorgingshuizen;Bloemendaal;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6828;Eenheden in verzorgingshuizen;Boarnsterhim;2000;60;0;0;0;0;0;0;0;0;0;0;0;0;60
6829;Eenheden in verzorgingshuizen;Boarnsterhim;2001;60;0;0;0;0;0;0;0;0;0;0;0;0;60
6830;Eenheden in verzorgingshuizen;Bodegraven;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6831;Eenheden in verzorgingshuizen;Bodegraven;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6832;Eenheden in verzorgingshuizen;Boekel;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6833;Eenheden in verzorgingshuizen;Boekel;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6834;Eenheden in verzorgingshuizen;Ten Boer;2000;82;0;0;0;0;0;0;0;0;0;0;0;0;82
6835;Eenheden in verzorgingshuizen;Ten Boer;2001;82;0;0;0;0;0;0;0;0;0;0;0;0;82
6836;Eenheden in verzorgingshuizen;Bolsward;2000;63;0;36;0;0;36;0;0;0;0;0;0;0;99
6837;Eenheden in verzorgingshuizen;Bolsward;2001;99;0;0;0;0;0;0;0;0;0;0;0;0;99
6838;Eenheden in verzorgingshuizen;Borculo;2000;102;0;0;0;0;0;0;0;0;0;0;0;0;102
6839;Eenheden in verzorgingshuizen;Borculo;2001;102;0;0;0;0;0;0;0;0;0;0;0;0;102
6840;Eenheden in verzorgingshuizen;Borger-Odoorn;2000;114;0;0;0;0;0;0;0;0;0;0;0;0;114
6841;Eenheden in verzorgingshuizen;Borger-Odoorn;2001;114;0;0;0;0;0;0;0;0;0;0;0;0;114
6842;Eenheden in verzorgingshuizen;Born;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6843;Eenheden in verzorgingshuizen;Born;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6844;Eenheden in verzorgingshuizen;Borne;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6845;Eenheden in verzorgingshuizen;Borne;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6846;Eenheden in verzorgingshuizen;Borsele;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6847;Eenheden in verzorgingshuizen;Borsele;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6848;Eenheden in verzorgingshuizen;Boskoop;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6849;Eenheden in verzorgingshuizen;Boskoop;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6850;Eenheden in verzorgingshuizen;Boxmeer;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6851;Eenheden in verzorgingshuizen;Boxmeer;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6852;Eenheden in verzorgingshuizen;Boxtel;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6853;Eenheden in verzorgingshuizen;Boxtel;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6854;Eenheden in verzorgingshuizen;Breda;2000;202;0;0;0;0;0;0;0;0;0;0;0;0;202
6855;Eenheden in verzorgingshuizen;Breda;2001;202;0;0;0;0;0;0;0;0;0;0;0;0;202
6856;Eenheden in verzorgingshuizen;Brederwiede;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6857;Eenheden in verzorgingshuizen;Brederwiede;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6858;Eenheden in verzorgingshuizen;Breukelen;2000;96;0;0;0;0;0;0;0;0;0;0;0;0;96
6859;Eenheden in verzorgingshuizen;Breukelen;2001;90;0;0;0;0;0;0;0;0;0;0;0;0;90
6860;Eenheden in verzorgingshuizen;Brielle;2000;81;0;0;0;0;0;0;0;0;0;0;0;0;81
6861;Eenheden in verzorgingshuizen;Brielle;2001;81;0;0;0;0;0;0;0;0;0;0;0;0;231
6862;Eenheden in verzorgingshuizen;Broekhuizen;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6863;Eenheden in verzorgingshuizen;Broekhuizen;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6864;Eenheden in verzorgingshuizen;Brummen;2000;124;0;0;0;0;0;0;0;0;0;0;0;0;124
6865;Eenheden in verzorgingshuizen;Brummen;2001;124;0;0;0;0;0;0;0;0;0;0;0;0;117
6866;Eenheden in verzorgingshuizen;Brunssum;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6867;Eenheden in verzorgingshuizen;Brunssum;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6868;Eenheden in verzorgingshuizen;Bunnik;2000;27;0;0;0;0;0;0;0;0;0;0;0;0;27
6869;Eenheden in verzorgingshuizen;Bunnik;2001;27;0;0;0;0;0;0;0;0;0;0;0;0;27
6870;Eenheden in verzorgingshuizen;Bunschoten;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6871;Eenheden in verzorgingshuizen;Bunschoten;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6872;Eenheden in verzorgingshuizen;Buren;2000;81;0;0;0;0;0;0;0;0;0;0;0;0;81
6873;Eenheden in verzorgingshuizen;Buren;2001;81;0;0;0;0;0;0;0;0;0;0;0;0;81
6874;Eenheden in verzorgingshuizen;Bussum;2000;137;0;0;0;0;0;0;0;0;0;0;0;0;101
6875;Eenheden in verzorgingshuizen;Bussum;2001;101;0;0;0;0;0;0;0;0;0;0;0;0;55
6876;Eenheden in verzorgingshuizen;Capelle aan den IJssel;2000;170;0;0;0;0;0;0;0;0;0;0;0;0;170
6877;Eenheden in verzorgingshuizen;Capelle aan den IJssel;2001;170;0;0;0;0;0;0;0;0;0;0;0;0;170
6878;Eenheden in verzorgingshuizen;Castricum;2000;86;0;0;0;0;0;0;0;0;0;0;0;0;86
6879;Eenheden in verzorgingshuizen;Castricum;2001;86;0;0;0;0;0;0;0;0;0;0;0;0;85
6880;Eenheden in verzorgingshuizen;Coevorden;2000;179;0;0;0;0;0;0;0;0;0;0;0;0;179
6881;Eenheden in verzorgingshuizen;Coevorden;2001;179;0;0;0;0;0;0;0;0;0;0;0;0;179
6882;Eenheden in verzorgingshuizen;Cranendonck;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6883;Eenheden in verzorgingshuizen;Cranendonck;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6884;Eenheden in verzorgingshuizen;Cromstrijen;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6885;Eenheden in verzorgingshuizen;Cromstrijen;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6886;Eenheden in verzorgingshuizen;Cuijk;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6887;Eenheden in verzorgingshuizen;Cuijk;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6888;Eenheden in verzorgingshuizen;Culemborg;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6889;Eenheden in verzorgingshuizen;Culemborg;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6890;Eenheden in verzorgingshuizen;Dalfsen;2000;51;6;0;0;0;0;0;0;0;0;0;0;0;57
6891;Eenheden in verzorgingshuizen;Dalfsen;2001;57;0;0;0;0;0;0;0;0;0;0;0;0;57
6892;Eenheden in verzorgingshuizen;Dantumadeel;2000;97;0;0;0;0;0;0;0;0;0;0;0;0;97
6893;Eenheden in verzorgingshuizen;Dantumadeel;2001;97;0;0;0;0;0;0;0;0;0;0;0;0;97
6894;Eenheden in verzorgingshuizen;Delft;2000;324;0;0;0;0;0;0;0;0;0;0;0;0;0
6895;Eenheden in verzorgingshuizen;Delft;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6896;Eenheden in verzorgingshuizen;Delfzijl;2000;174;0;0;0;0;0;0;0;0;0;0;0;0;174
6897;Eenheden in verzorgingshuizen;Delfzijl;2001;174;0;0;0;0;0;0;0;0;0;0;0;0;174
6898;Eenheden in verzorgingshuizen;Den Ham;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6899;Eenheden in verzorgingshuizen;Den Ham;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6900;Eenheden in verzorgingshuizen;Den Helder;2000;354;0;0;0;0;0;0;0;0;0;0;0;0;354
6901;Eenheden in verzorgingshuizen;Den Helder;2001;354;0;0;0;0;0;0;0;0;0;0;0;0;308
6902;Eenheden in verzorgingshuizen;Denekamp;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6903;Eenheden in verzorgingshuizen;Denekamp;2001;0;0;50;0;0;50;0;0;0;0;0;0;0;50
6904;Eenheden in verzorgingshuizen;Deurne;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6905;Eenheden in verzorgingshuizen;Deurne;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6906;Eenheden in verzorgingshuizen;Deventer;2000;456;0;0;0;0;0;0;0;0;0;0;0;0;456
6907;Eenheden in verzorgingshuizen;Deventer;2001;456;0;0;0;0;0;0;0;0;0;0;0;0;485
6908;Eenheden in verzorgingshuizen;Didam;2000;124;0;0;0;0;0;0;0;0;0;0;0;0;124
6909;Eenheden in verzorgingshuizen;Didam;2001;124;0;0;0;0;0;0;0;0;0;0;0;0;124
6910;Eenheden in verzorgingshuizen;Diemen;2000;207;0;0;0;0;0;0;0;0;0;0;0;0;207
6911;Eenheden in verzorgingshuizen;Diemen;2001;207;0;0;0;0;0;0;0;0;0;0;0;0;207
6912;Eenheden in verzorgingshuizen;Diepenheim;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6913;Eenheden in verzorgingshuizen;Diepenheim;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6914;Eenheden in verzorgingshuizen;Dinxperlo;2000;69;0;0;0;0;0;0;0;0;0;0;0;0;69
6915;Eenheden in verzorgingshuizen;Dinxperlo;2001;69;0;0;0;0;0;0;0;0;0;0;0;0;69
6916;Eenheden in verzorgingshuizen;Dirksland;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6917;Eenheden in verzorgingshuizen;Dirksland;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6918;Eenheden in verzorgingshuizen;Dodewaard;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6919;Eenheden in verzorgingshuizen;Dodewaard;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
