ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalAantalWWBUitkeringen_1;Alleenstaande_2;AlleenstaandeOuder_3;EchtPaar_4;DuurKorterDanEenJaar_5;DuurVanEenJaarOfLanger_6
7910;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;1999 maart;7300.0;4140.0;1570.0;1590.0;1530.0;5770.0
7911;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;1999 april;7200.0;4060.0;1560.0;1570.0;1480.0;5710.0
7912;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;1999 mei;7100.0;3970.0;1560.0;1580.0;1460.0;5640.0
7913;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;1999 juni;7050.0;3940.0;1540.0;1570.0;1430.0;5610.0
7914;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;1999 juli;7020.0;3920.0;1550.0;1550.0;1450.0;5570.0
7915;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;1999 augustus;6920.0;3870.0;1540.0;1510.0;1380.0;5540.0
7916;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;1999 september;6810.0;3790.0;1530.0;1490.0;1350.0;5460.0
7917;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;1999 oktober;6720.0;3730.0;1540.0;1460.0;1300.0;5420.0
7918;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;1999 november;6670.0;3680.0;1550.0;1440.0;1300.0;5370.0
7919;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;1999 december;6560.0;3580.0;1550.0;1430.0;1270.0;5290.0
7920;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2000 januari;6540.0;3560.0;1540.0;1430.0;1260.0;5280.0
7921;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2000 februari;6510.0;3550.0;1530.0;1430.0;1250.0;5260.0
7922;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2000 maart;6470.0;3540.0;1520.0;1410.0;1250.0;5220.0
7923;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2000 april;6410.0;3490.0;1520.0;1390.0;1240.0;5170.0
7924;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2000 mei;6410.0;3490.0;1520.0;1390.0;1250.0;5160.0
7925;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2000 juni;6360.0;3460.0;1520.0;1380.0;1230.0;5130.0
7926;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2000 juli;6390.0;3480.0;1530.0;1380.0;1290.0;5110.0
7927;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2000 augustus;6360.0;3460.0;1530.0;1370.0;1260.0;5100.0
7928;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2000 september;6340.0;3430.0;1550.0;1360.0;1250.0;5090.0
7929;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2000 oktober;6340.0;3450.0;1540.0;1340.0;1280.0;5050.0
7930;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2000 november;6310.0;3420.0;1550.0;1340.0;1290.0;5020.0
7931;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2000 december;6320.0;3440.0;1540.0;1340.0;1290.0;5030.0
7932;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2001 januari;6270.0;3430.0;1510.0;1330.0;1270.0;5000.0
7933;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2001 februari;6260.0;3410.0;1520.0;1330.0;1260.0;5010.0
7934;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2001 maart;6260.0;3400.0;1520.0;1330.0;1270.0;4990.0
7935;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2001 april;6220.0;3370.0;1520.0;1320.0;1250.0;4970.0
7936;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2001 mei;6230.0;3400.0;1520.0;1310.0;1260.0;4970.0
7937;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2001 juni;6200.0;3380.0;1520.0;1300.0;1230.0;4970.0
7938;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2001 juli;6220.0;3390.0;1530.0;1300.0;1250.0;4970.0
7939;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2001 augustus;6210.0;3380.0;1530.0;1310.0;1230.0;4980.0
7940;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2001 september;6160.0;3320.0;1530.0;1300.0;1190.0;4970.0
7941;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2001 oktober;6150.0;3320.0;1530.0;1300.0;1170.0;4980.0
7942;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2001 november;6180.0;3340.0;1540.0;1300.0;1190.0;4990.0
7943;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2001 december;6210.0;3360.0;1540.0;1310.0;1200.0;5010.0
7944;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2002 januari;6240.0;3400.0;1540.0;1300.0;1220.0;5010.0
7945;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2002 februari;6240.0;3380.0;1540.0;1310.0;1240.0;5000.0
7946;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2002 maart;6270.0;3390.0;1540.0;1330.0;1230.0;5030.0
7947;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2002 april;6310.0;3430.0;1550.0;1330.0;1270.0;5030.0
7948;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2002 mei;6310.0;3440.0;1550.0;1320.0;1270.0;5040.0
7949;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2002 juni;6300.0;3420.0;1560.0;1320.0;1260.0;5030.0
7950;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2002 juli;6320.0;3450.0;1560.0;1310.0;1260.0;5060.0
7951;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2002 augustus;6330.0;3440.0;1580.0;1310.0;1250.0;5080.0
7952;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2002 september;6290.0;3410.0;1570.0;1300.0;1230.0;5060.0
7953;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2002 oktober;6330.0;3440.0;1570.0;1320.0;1250.0;5080.0
7954;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2002 november;6360.0;3440.0;1580.0;1330.0;1280.0;5080.0
7955;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2002 december;6380.0;3450.0;1590.0;1340.0;1360.0;5030.0
7956;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2003 januari;6420.0;3470.0;1610.0;1340.0;1390.0;5020.0
7957;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2003 februari;6420.0;3490.0;1590.0;1330.0;1410.0;5000.0
7958;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2003 maart;6480.0;3550.0;1610.0;1320.0;1480.0;5010.0
7959;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2003 april;6530.0;3590.0;1620.0;1320.0;1530.0;5000.0
7960;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2003 mei;6600.0;3640.0;1630.0;1330.0;1590.0;5010.0
7961;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2003 juni;6650.0;3670.0;1650.0;1340.0;1610.0;5040.0
7962;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2003 juli;6710.0;3710.0;1660.0;1330.0;1670.0;5050.0
7963;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2003 augustus;6710.0;3710.0;1660.0;1350.0;1670.0;5040.0
7964;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2003 september;6750.0;3730.0;1660.0;1360.0;1730.0;5020.0
7965;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2003 oktober;6770.0;3750.0;1660.0;1360.0;1720.0;5050.0
7966;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2003 november;6800.0;3780.0;1660.0;1350.0;1690.0;5110.0
7967;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2003 december;6820.0;3810.0;1660.0;1350.0;1660.0;5160.0
7968;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2004 januari;6830.0;3820.0;1650.0;1350.0;1670.0;5160.0
7969;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2004 februari;6850.0;3840.0;1650.0;1360.0;1670.0;5190.0
7970;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2004 maart;6870.0;3860.0;1650.0;1370.0;1650.0;5230.0
7971;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2004 april;6890.0;3880.0;1640.0;1370.0;1660.0;5230.0
7972;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2004 mei;6880.0;3860.0;1650.0;1360.0;1620.0;5260.0
7973;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2004 juni;6840.0;3850.0;1650.0;1340.0;1570.0;5280.0
7974;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2004 juli;6850.0;3850.0;1650.0;1340.0;1540.0;5310.0
7975;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2004 augustus;6800.0;3810.0;1640.0;1350.0;1500.0;5300.0
7976;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2004 september;6800.0;3810.0;1640.0;1350.0;1490.0;5310.0
7977;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2004 oktober;6790.0;3810.0;1630.0;1350.0;1470.0;5320.0
7978;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2004 november;6810.0;3800.0;1650.0;1350.0;1460.0;5350.0
7979;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2004 december;6870.0;3850.0;1650.0;1360.0;1460.0;5410.0
7980;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2005 januari;6840.0;3820.0;1650.0;1370.0;1440.0;5410.0
7981;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2005 februari;6840.0;3810.0;1650.0;1370.0;1390.0;5450.0
7982;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2005 maart;6810.0;3780.0;1650.0;1380.0;1300.0;5510.0
7983;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2005 april;6830.0;3820.0;1640.0;1360.0;1310.0;5520.0
7984;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2005 mei;6780.0;3780.0;1630.0;1360.0;1200.0;5580.0
7985;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2005 juni;6800.0;3810.0;1640.0;1350.0;1200.0;5600.0
7986;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2005 juli;6750.0;3780.0;1620.0;1340.0;1180.0;5570.0
7987;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2005 augustus;6710.0;3750.0;1610.0;1340.0;1140.0;5570.0
7988;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2005 september;6650.0;3730.0;1600.0;1320.0;1250.0;5390.0
7989;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2005 oktober;6650.0;3730.0;1590.0;1330.0;1230.0;5430.0
7990;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2005 november;6570.0;3660.0;1590.0;1310.0;1140.0;5430.0
7991;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2005 december;6600.0;3690.0;1590.0;1330.0;1110.0;5490.0
7992;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2006 januari;6560.0;3660.0;1570.0;1320.0;1090.0;5460.0
7993;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2006 februari;6600.0;3700.0;1580.0;1320.0;1110.0;5500.0
7994;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2006 maart;6610.0;3700.0;1590.0;1320.0;1140.0;5480.0
7995;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2006 april;6610.0;3720.0;1580.0;1310.0;1150.0;5460.0
7996;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2006 mei;6600.0;3710.0;1570.0;1310.0;1140.0;5450.0
7997;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2006 juni;6560.0;3700.0;1550.0;1310.0;1110.0;5450.0
7998;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2006 juli;6560.0;3710.0;1540.0;1310.0;1150.0;5410.0
7999;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2006 augustus;6530.0;3700.0;1510.0;1310.0;1080.0;5450.0
8000;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2006 september;6430.0;3620.0;1480.0;1320.0;1020.0;5410.0
8001;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2006 oktober;6370.0;3600.0;1460.0;1320.0;990.0;5390.0
8002;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2006 november;6300.0;3550.0;1450.0;1300.0;940.0;5360.0
8003;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2006 december;6270.0;3530.0;1450.0;1300.0;900.0;5370.0
8004;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2007 januari;6260.0;3550.0;1420.0;1290.0;880.0;5390.0
8005;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2007 februari;6230.0;3540.0;1400.0;1280.0;890.0;5350.0
8006;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2007 maart;6240.0;3550.0;1400.0;1290.0;900.0;5340.0
8007;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2007 april;6200.0;3540.0;1370.0;1280.0;880.0;5320.0
8008;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2007 mei;6160.0;3520.0;1370.0;1270.0;850.0;5310.0
8009;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2007 juni;6120.0;3500.0;1360.0;1260.0;830.0;5290.0
8010;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2007 juli;6080.0;3480.0;1350.0;1240.0;810.0;5260.0
8011;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2007 augustus;6010.0;3440.0;1330.0;1240.0;800.0;5220.0
8012;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2007 september;5950.0;3410.0;1310.0;1230.0;790.0;5150.0
8013;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2007 oktober;5920.0;3400.0;1290.0;1220.0;790.0;5130.0
8014;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2007 november;5900.0;3380.0;1290.0;1230.0;790.0;5110.0
8015;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2007 december;5870.0;3360.0;1280.0;1220.0;790.0;5080.0
8016;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2008 januari;5820.0;3330.0;1270.0;1220.0;780.0;5040.0
8017;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2008 februari;5790.0;3320.0;1260.0;1210.0;770.0;5020.0
8018;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2008 maart;5780.0;3340.0;1240.0;1190.0;800.0;4970.0
8019;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2008 april;5780.0;3360.0;1240.0;1180.0;850.0;4930.0
8020;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2008 mei;5760.0;3350.0;1230.0;1170.0;860.0;4900.0
8021;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2008 juni;5720.0;3320.0;1230.0;1170.0;870.0;4850.0
8022;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2008 juli;5670.0;3290.0;1220.0;1150.0;850.0;4820.0
8023;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2008 augustus;5640.0;3290.0;1200.0;1140.0;820.0;4810.0
8024;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2008 september;5570.0;3240.0;1180.0;1150.0;780.0;4790.0
8025;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2008 oktober;5480.0;3200.0;1150.0;1130.0;750.0;4730.0
8026;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2008 november;5440.0;3190.0;1140.0;1110.0;720.0;4720.0
8027;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2008 december;5380.0;3150.0;1120.0;1100.0;690.0;4690.0
8028;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2009 januari;5370.0;3160.0;1120.0;1090.0;650.0;4710.0
8029;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2009 februari;5340.0;3150.0;1100.0;1080.0;660.0;4670.0
8030;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2009 maart;5340.0;3160.0;1100.0;1080.0;710.0;4630.0
8031;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2009 april;5400.0;3210.0;1100.0;1090.0;770.0;4620.0
8032;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2009 mei;5410.0;3230.0;1090.0;1090.0;820.0;4590.0
8033;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2009 juni;5460.0;3270.0;1100.0;1090.0;890.0;4570.0
8034;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2009 juli;5470.0;3290.0;1100.0;1070.0;920.0;4560.0
8035;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2009 augustus;5500.0;3310.0;1110.0;1070.0;960.0;4540.0
8036;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2009 september;5530.0;3340.0;1110.0;1080.0;990.0;4540.0
8037;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2009 oktober;5520.0;3330.0;1100.0;1070.0;1010.0;4500.0
8038;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2009 november;5510.0;3330.0;1100.0;1070.0;1020.0;4490.0
8039;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2009 december;5500.0;3320.0;1090.0;1080.0;1010.0;4490.0
8040;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2010 januari;5490.0;3310.0;1100.0;1070.0;980.0;4510.0
8041;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2010 februari;5490.0;3310.0;1090.0;1080.0;950.0;4540.0
8042;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2010 maart;5530.0;3340.0;1090.0;1090.0;970.0;4560.0
8043;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2010 april;5550.0;3360.0;1090.0;1090.0;980.0;4570.0
8044;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2010 mei;5550.0;3360.0;1090.0;1100.0;970.0;4580.0
8045;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2010 juni;5550.0;3350.0;1090.0;1100.0;930.0;4620.0
8046;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2010 juli;5370.0;3260.0;1020.0;1080.0;890.0;4480.0
8047;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2010 augustus;5420.0;3300.0;1030.0;1080.0;920.0;4500.0
8048;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2010 september;5420.0;3290.0;1050.0;1070.0;890.0;4530.0
8049;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2010 oktober;5440.0;3310.0;1050.0;1070.0;910.0;4530.0
8050;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2010 november;5470.0;3350.0;1060.0;1060.0;920.0;4550.0
8051;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2010 december;5480.0;3360.0;1060.0;1050.0;910.0;4570.0
8052;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2011 januari;5480.0;3370.0;1050.0;1050.0;900.0;4580.0
8053;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2011 februari;5510.0;3390.0;1060.0;1060.0;910.0;4610.0
8054;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2011 maart;5530.0;3410.0;1060.0;1050.0;890.0;4640.0
8055;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2011 april;5540.0;3420.0;1060.0;1060.0;900.0;4640.0
8056;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2011 mei;5580.0;3430.0;1070.0;1060.0;910.0;4670.0
8057;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2011 juni;5610.0;3470.0;1080.0;1060.0;900.0;4710.0
8058;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2011 juli;5620.0;3470.0;1080.0;1060.0;890.0;4730.0
8059;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2011 augustus;5620.0;3470.0;1090.0;1060.0;890.0;4740.0
8060;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2011 september;5610.0;3460.0;1090.0;1060.0;870.0;4740.0
8061;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2011 oktober;5630.0;3470.0;1090.0;1050.0;870.0;4760.0
8062;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2011 november;5660.0;3500.0;1100.0;1060.0;880.0;4780.0
8063;Totaal mannen en vrouwen;Totaal leeftijd;Arnhem;2011 december;5680.0;3530.0;1080.0;1060.0;870.0;4810.0
8064;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1998 januari;1840.0;1040.0;460.0;340.0;570.0;1270.0
8065;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1998 februari;1840.0;1040.0;460.0;340.0;560.0;1280.0
8066;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1998 maart;1820.0;1010.0;470.0;340.0;540.0;1280.0
8067;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1998 april;1810.0;1000.0;470.0;330.0;530.0;1280.0
8068;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1998 mei;1780.0;990.0;460.0;320.0;520.0;1260.0
8069;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1998 juni;1740.0;960.0;450.0;320.0;490.0;1250.0
8070;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1998 juli;1710.0;950.0;450.0;310.0;480.0;1230.0
8071;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1998 augustus;1740.0;970.0;460.0;310.0;480.0;1260.0
8072;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1998 september;1650.0;910.0;430.0;310.0;430.0;1220.0
8073;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1998 oktober;1710.0;950.0;440.0;320.0;480.0;1240.0
8074;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1998 november;1690.0;930.0;440.0;320.0;480.0;1210.0
8075;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1998 december;1700.0;930.0;440.0;320.0;470.0;1230.0
8076;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1999 januari;1700.0;930.0;450.0;320.0;470.0;1230.0
8077;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1999 februari;1720.0;940.0;450.0;320.0;480.0;1230.0
8078;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1999 maart;1690.0;920.0;450.0;310.0;470.0;1220.0
8079;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1999 april;1690.0;920.0;440.0;310.0;480.0;1220.0
8080;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1999 mei;1640.0;890.0;440.0;280.0;450.0;1180.0
8081;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1999 juni;1620.0;880.0;440.0;280.0;440.0;1190.0
8082;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1999 juli;1630.0;880.0;440.0;290.0;450.0;1180.0
8083;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1999 augustus;1620.0;880.0;440.0;280.0;430.0;1190.0
8084;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1999 september;1600.0;870.0;440.0;270.0;420.0;1180.0
8085;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1999 oktober;1590.0;860.0;450.0;260.0;420.0;1170.0
8086;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1999 november;1580.0;860.0;450.0;260.0;420.0;1160.0
8087;Totaal mannen en vrouwen;Totaal leeftijd;Assen;1999 december;1590.0;860.0;450.0;260.0;410.0;1180.0
8088;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2000 januari;1560.0;850.0;460.0;250.0;410.0;1150.0
8089;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2000 februari;1550.0;840.0;460.0;240.0;400.0;1160.0
8090;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2000 maart;1520.0;810.0;450.0;240.0;370.0;1140.0
8091;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2000 april;1490.0;800.0;450.0;230.0;360.0;1130.0
8092;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2000 mei;1470.0;790.0;450.0;230.0;350.0;1120.0
8093;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2000 juni;1450.0;780.0;440.0;220.0;340.0;1110.0
8094;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2000 juli;1470.0;790.0;450.0;230.0;360.0;1120.0
8095;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2000 augustus;1450.0;790.0;450.0;220.0;340.0;1110.0
8096;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2000 september;1420.0;770.0;430.0;210.0;330.0;1090.0
8097;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2000 oktober;1420.0;780.0;430.0;210.0;330.0;1090.0
8098;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2000 november;1420.0;780.0;430.0;210.0;320.0;1090.0
8099;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2000 december;1420.0;780.0;430.0;210.0;330.0;1090.0
8100;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2001 januari;1420.0;790.0;420.0;210.0;330.0;1090.0
8101;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2001 februari;1420.0;790.0;430.0;210.0;340.0;1080.0
8102;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2001 maart;1420.0;790.0;430.0;200.0;350.0;1070.0
8103;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2001 april;1380.0;760.0;420.0;200.0;330.0;1050.0
8104;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2001 mei;1380.0;760.0;420.0;200.0;330.0;1060.0
8105;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2001 juni;1360.0;750.0;420.0;190.0;310.0;1050.0
8106;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2001 juli;1350.0;740.0;420.0;190.0;320.0;1030.0
8107;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2001 augustus;1350.0;750.0;420.0;190.0;330.0;1030.0
8108;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2001 september;1360.0;760.0;410.0;190.0;340.0;1020.0
8109;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2001 oktober;1360.0;760.0;410.0;190.0;330.0;1030.0
8110;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2001 november;1360.0;760.0;410.0;190.0;340.0;1020.0
8111;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2001 december;1360.0;750.0;400.0;190.0;330.0;1030.0
8112;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2002 januari;1360.0;770.0;400.0;190.0;330.0;1030.0
8113;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2002 februari;1370.0;780.0;400.0;190.0;340.0;1040.0
8114;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2002 maart;1360.0;770.0;390.0;190.0;340.0;1020.0
8115;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2002 april;1360.0;780.0;400.0;190.0;350.0;1020.0
8116;Totaal mannen en vrouwen;Totaal leeftijd;Assen;2002 mei;1350.0;770.0;390.0;190.0;330.0;1020.0
