ID;LandbouwgoederenEnDiensten;Perioden;OutputTegenAfProducentwaarde_1;OutputBasisprijzen_2;OutputTegenAfProducentwaarde_3;OutputBasisprijzen_4;OutputTegenAfProducentwaarde_5;OutputBasisprijzen_6;OutputTegenAfProducentwaarde_7;OutputBasisprijzen_8
809;Verse groenten, totaal;2024;3664.0;3664.0;3137.0;3137.0;1.8;1.8;116.8;116.8
810;Bloemkool;1995;37.0;37.0;28.0;28.0;;;131.4;131.4
811;Bloemkool;1996;32.0;32.0;29.0;29.0;5.2;5.2;108.8;108.8
812;Bloemkool;1997;34.0;34.0;30.0;30.0;0.8;0.8;115.5;115.5
813;Bloemkool;1998;30.0;30.0;32.0;32.0;7.2;7.2;96.1;96.1
814;Bloemkool;1999;32.0;32.0;33.0;33.0;4.7;4.7;95.5;95.5
815;Bloemkool;2000;34.0;34.0;34.0;34.0;1.3;1.3;100.5;100.5
816;Bloemkool;2001;38.0;38.0;31.0;31.0;-7.2;-7.2;121.0;121.0
817;Bloemkool;2002;37.0;37.0;33.0;33.0;5.0;5.0;112.0;112.0
818;Bloemkool;2003;36.0;36.0;33.0;33.0;0.1;0.1;109.6;109.6
819;Bloemkool;2004;29.0;29.0;33.0;33.0;0.0;0.0;88.9;88.9
820;Bloemkool;2005;29.0;29.0;33.0;33.0;0.8;0.8;86.4;86.4
821;Bloemkool;2006;33.0;33.0;31.0;31.0;-6.7;-6.7;106.1;106.1
822;Bloemkool;2007;30.0;30.0;36.0;36.0;16.0;16.0;84.1;84.1
823;Bloemkool;2008;34.0;34.0;38.0;38.0;7.7;7.7;89.2;89.2
824;Bloemkool;2009;27.0;27.0;31.0;31.0;-19.0;-19.0;86.6;86.6
825;Bloemkool;2010;26.0;26.0;32.0;32.0;2.7;2.7;81.1;81.1
826;Bloemkool;2011;25.0;25.0;29.0;29.0;-8.0;-8.0;85.1;85.1
827;Bloemkool;2012;23.0;23.0;28.0;28.0;-6.3;-6.3;83.7;83.7
828;Bloemkool;2013;24.0;24.0;27.0;27.0;-2.5;-2.5;89.0;89.0
829;Bloemkool;2014;21.0;21.0;28.0;28.0;5.1;5.1;75.6;75.6
830;Bloemkool;2015;28.0;28.0;36.0;36.0;26.7;26.7;77.7;77.7
831;Bloemkool;2016;39.0;39.0;34.0;34.0;-5.3;-5.3;115.9;115.9
832;Bloemkool;2017;28.0;28.0;39.0;39.0;14.4;14.4;72.8;72.8
833;Bloemkool;2018;33.0;33.0;37.0;37.0;-5.5;-5.5;89.2;89.2
834;Bloemkool;2019;39.0;39.0;37.0;37.0;1.6;1.6;104.1;104.1
835;Bloemkool;2020;48.0;48.0;38.0;38.0;1.8;1.8;126.0;126.0
836;Bloemkool;2021;42.0;42.0;42.0;42.0;10.1;10.1;100.0;100.0
837;Bloemkool;2022;45.0;45.0;40.0;40.0;-4.7;-4.7;112.6;112.6
838;Bloemkool;2023;58.0;58.0;43.0;43.0;8.4;8.4;135.0;135.0
839;Bloemkool;2024;;;;;;;;
840;Tomaten;1995;391.0;400.0;503.0;511.0;;;77.8;78.1
841;Tomaten;1996;497.0;500.0;421.0;423.0;-16.2;-17.2;118.1;118.1
842;Tomaten;1997;514.0;514.0;484.0;485.0;14.9;14.5;106.1;106.1
843;Tomaten;1998;541.0;542.0;499.0;499.0;3.0;3.0;108.5;108.5
844;Tomaten;1999;515.0;515.0;528.0;529.0;6.0;5.9;97.5;97.5
845;Tomaten;2000;656.0;656.0;543.0;543.0;2.8;2.7;120.8;120.8
846;Tomaten;2001;482.0;482.0;587.0;587.0;8.0;8.0;82.1;82.1
847;Tomaten;2002;653.0;653.0;607.0;607.0;3.5;3.5;107.5;107.5
848;Tomaten;2003;731.0;731.0;663.0;663.0;9.3;9.3;110.2;110.2
849;Tomaten;2004;628.0;628.0;736.0;736.0;11.0;11.0;85.3;85.3
850;Tomaten;2005;822.0;822.0;761.0;761.0;3.3;3.3;108.0;108.0
851;Tomaten;2006;855.0;855.0;790.0;790.0;3.8;3.8;108.3;108.3
852;Tomaten;2007;782.0;782.0;819.0;819.0;3.7;3.7;95.5;95.5
853;Tomaten;2008;769.0;769.0;891.0;891.0;8.9;8.9;86.3;86.3
854;Tomaten;2009;675.0;675.0;992.0;992.0;11.3;11.3;68.0;68.0
855;Tomaten;2010;988.0;988.0;1000.0;1000.0;0.8;0.8;98.8;98.8
856;Tomaten;2011;612.0;612.0;988.0;988.0;-1.1;-1.1;62.0;62.0
857;Tomaten;2012;848.0;848.0;975.0;975.0;-1.3;-1.3;87.0;87.0
858;Tomaten;2013;751.0;751.0;1046.0;1046.0;7.3;7.3;71.8;71.8
859;Tomaten;2014;897.0;897.0;1114.0;1114.0;6.5;6.5;80.5;80.5
860;Tomaten;2015;1067.0;1067.0;1113.0;1113.0;-0.1;-0.1;95.9;95.9
861;Tomaten;2016;909.0;909.0;1137.0;1137.0;2.1;2.1;80.0;80.0
862;Tomaten;2017;1006.0;1006.0;1161.0;1161.0;2.2;2.2;86.6;86.6
863;Tomaten;2018;870.0;870.0;1173.0;1173.0;1.0;1.0;74.2;74.2
864;Tomaten;2019;995.0;995.0;1185.0;1185.0;1.0;1.0;84.0;84.0
865;Tomaten;2020;884.0;884.0;1197.0;1197.0;1.0;1.0;73.8;73.8
866;Tomaten;2021;1168.0;1168.0;1168.0;1168.0;-2.4;-2.4;100.0;100.0
867;Tomaten;2022;1124.0;1124.0;1022.0;1022.0;-12.5;-12.5;110.0;110.0
868;Tomaten;2023;1101.0;1101.0;964.0;964.0;-5.7;-5.7;114.3;114.3
869;Tomaten;2024;;;;;;;;
870;Andere verse groenten;1995;1607.0;1607.0;1707.0;1707.0;;;94.2;94.2
871;Andere verse groenten;1996;1605.0;1605.0;1672.0;1672.0;-2.0;-2.0;96.0;96.0
872;Andere verse groenten;1997;1861.0;1861.0;1798.0;1798.0;7.5;7.5;103.5;103.5
873;Andere verse groenten;1998;1862.0;1862.0;1757.0;1757.0;-2.3;-2.3;106.0;106.0
874;Andere verse groenten;1999;1686.0;1686.0;1790.0;1790.0;1.9;1.9;94.2;94.2
875;Andere verse groenten;2000;1666.0;1666.0;1710.0;1710.0;-4.5;-4.5;97.5;97.5
876;Andere verse groenten;2001;1760.0;1760.0;1693.0;1693.0;-1.0;-1.0;104.0;104.0
877;Andere verse groenten;2002;1772.0;1772.0;1729.0;1729.0;2.2;2.2;102.5;102.5
878;Andere verse groenten;2003;1913.0;1913.0;1783.0;1783.0;3.1;3.1;107.3;107.3
879;Andere verse groenten;2004;1628.0;1628.0;1811.0;1811.0;1.5;1.5;89.9;89.9
880;Andere verse groenten;2005;1540.0;1540.0;1887.0;1887.0;4.2;4.2;81.6;81.6
881;Andere verse groenten;2006;1875.0;1875.0;1820.0;1820.0;-3.5;-3.5;103.0;103.0
882;Andere verse groenten;2007;1948.0;1948.0;1921.0;1921.0;5.5;5.5;101.4;101.4
883;Andere verse groenten;2008;1837.0;1837.0;2005.0;2005.0;4.4;4.4;91.6;91.6
884;Andere verse groenten;2009;1588.0;1588.0;2070.0;2070.0;3.3;3.3;76.7;76.7
885;Andere verse groenten;2010;2145.0;2145.0;1976.0;1976.0;-4.6;-4.6;108.6;108.6
886;Andere verse groenten;2011;1782.0;1782.0;1996.0;1996.0;1.0;1.0;89.3;89.3
887;Andere verse groenten;2012;1712.0;1712.0;2001.0;2001.0;0.2;0.2;85.6;85.6
888;Andere verse groenten;2013;2163.0;2163.0;2000.0;2000.0;0.0;0.0;108.1;108.1
889;Andere verse groenten;2014;1855.0;1855.0;2060.0;2060.0;3.0;3.0;90.0;90.0
890;Andere verse groenten;2015;2342.0;2342.0;2100.0;2100.0;1.9;1.9;111.5;111.5
891;Andere verse groenten;2016;2091.0;2091.0;2026.0;2026.0;-3.6;-3.6;103.2;103.2
892;Andere verse groenten;2017;1782.0;1782.0;2154.0;2154.0;6.3;6.3;82.7;82.7
893;Andere verse groenten;2018;2187.0;2187.0;2037.0;2037.0;-5.4;-5.4;107.4;107.4
894;Andere verse groenten;2019;2427.0;2427.0;2146.0;2146.0;5.4;5.4;113.1;113.1
895;Andere verse groenten;2020;2316.0;2316.0;2228.0;2228.0;3.8;3.8;104.0;104.0
896;Andere verse groenten;2021;2311.0;2311.0;2311.0;2311.0;3.7;3.7;100.0;100.0
897;Andere verse groenten;2022;2449.0;2449.0;2134.0;2134.0;-7.6;-7.6;114.7;114.7
898;Andere verse groenten;2023;2885.0;2885.0;2074.0;2074.0;-2.8;-2.8;139.1;139.1
899;Andere verse groenten;2024;;;;;;;;
900;Planten en bloemen, totaal;1995;4018.0;4018.0;7578.0;7578.0;;;53.0;53.0
901;Planten en bloemen, totaal;1996;4226.0;4226.0;7756.0;7756.0;2.4;2.4;54.5;54.5
902;Planten en bloemen, totaal;1997;4527.0;4527.0;8087.0;8087.0;4.3;4.3;56.0;56.0
903;Planten en bloemen, totaal;1998;4745.0;4745.0;8123.0;8123.0;0.4;0.4;58.4;58.4
904;Planten en bloemen, totaal;1999;4802.0;4802.0;8582.0;8582.0;5.7;5.7;56.0;56.0
905;Planten en bloemen, totaal;2000;5153.0;5153.0;8731.0;8731.0;1.7;1.7;59.0;59.0
906;Planten en bloemen, totaal;2001;5257.0;5257.0;8464.0;8464.0;-3.1;-3.1;62.1;62.1
907;Planten en bloemen, totaal;2002;5505.0;5505.0;8375.0;8375.0;-1.0;-1.0;65.7;65.7
908;Planten en bloemen, totaal;2003;5665.0;5665.0;8588.0;8588.0;2.5;2.5;66.0;66.0
909;Planten en bloemen, totaal;2004;5595.0;5595.0;8912.0;8912.0;3.8;3.8;62.8;62.8
910;Planten en bloemen, totaal;2005;5807.0;5807.0;8732.0;8732.0;-2.0;-2.0;66.5;66.5
911;Planten en bloemen, totaal;2006;6096.0;6096.0;8773.0;8773.0;0.5;0.5;69.5;69.5
912;Planten en bloemen, totaal;2007;6580.0;6580.0;8826.0;8826.0;0.6;0.6;74.6;74.6
913;Planten en bloemen, totaal;2008;6461.0;6461.0;8910.0;8910.0;1.0;1.0;72.5;72.5
914;Planten en bloemen, totaal;2009;6296.0;6296.0;8837.0;8837.0;-0.8;-0.8;71.2;71.2
915;Planten en bloemen, totaal;2010;6676.0;6676.0;8876.0;8876.0;0.4;0.4;75.2;75.2
916;Planten en bloemen, totaal;2011;6574.0;6574.0;8688.0;8688.0;-2.1;-2.1;75.7;75.7
917;Planten en bloemen, totaal;2012;6576.0;6576.0;8618.0;8618.0;-0.8;-0.8;76.3;76.3
918;Planten en bloemen, totaal;2013;6834.0;6834.0;8603.0;8603.0;-0.2;-0.2;79.4;79.4
919;Planten en bloemen, totaal;2014;6981.0;6981.0;8737.0;8737.0;1.6;1.6;79.9;79.9
920;Planten en bloemen, totaal;2015;7079.0;7079.0;8758.0;8758.0;0.2;0.2;80.8;80.8
921;Planten en bloemen, totaal;2016;7347.0;7347.0;8871.0;8871.0;1.3;1.3;82.8;82.8
922;Planten en bloemen, totaal;2017;7569.0;7569.0;8760.0;8760.0;-1.2;-1.2;86.4;86.4
923;Planten en bloemen, totaal;2018;7362.0;7362.0;8649.0;8649.0;-1.3;-1.3;85.1;85.1
924;Planten en bloemen, totaal;2019;7510.0;7510.0;8714.0;8714.0;0.7;0.7;86.2;86.2
925;Planten en bloemen, totaal;2020;7596.0;7596.0;8350.0;8350.0;-4.2;-4.2;91.0;91.0
926;Planten en bloemen, totaal;2021;8924.0;8924.0;8924.0;8924.0;6.9;6.9;100.0;100.0
927;Planten en bloemen, totaal;2022;8502.0;8502.0;8354.0;8354.0;-6.4;-6.4;101.8;101.8
928;Planten en bloemen, totaal;2023;8384.0;8384.0;8005.0;8005.0;-4.2;-4.2;104.7;104.7
929;Planten en bloemen, totaal;2024;8830.0;8830.0;7885.0;7885.0;-1.5;-1.5;112.0;112.0
930;Kwekerijplanten;1995;2180.0;2180.0;4239.0;4239.0;;;51.4;51.4
931;Kwekerijplanten;1996;2349.0;2349.0;4347.0;4347.0;2.6;2.6;54.0;54.0
932;Kwekerijplanten;1997;2499.0;2499.0;4488.0;4488.0;3.3;3.3;55.7;55.7
933;Kwekerijplanten;1998;2627.0;2627.0;4569.0;4569.0;1.8;1.8;57.5;57.5
934;Kwekerijplanten;1999;2667.0;2667.0;4866.0;4866.0;6.5;6.5;54.8;54.8
935;Kwekerijplanten;2000;2752.0;2752.0;4935.0;4935.0;1.4;1.4;55.8;55.8
936;Kwekerijplanten;2001;2910.0;2910.0;4891.0;4891.0;-0.9;-0.9;59.5;59.5
937;Kwekerijplanten;2002;3087.0;3087.0;4808.0;4808.0;-1.7;-1.7;64.2;64.2
938;Kwekerijplanten;2003;3228.0;3228.0;4891.0;4891.0;1.7;1.7;66.0;66.0
939;Kwekerijplanten;2004;3197.0;3197.0;5173.0;5173.0;5.8;5.8;61.8;61.8
940;Kwekerijplanten;2005;3319.0;3319.0;5014.0;5014.0;-3.1;-3.1;66.2;66.2
941;Kwekerijplanten;2006;3537.0;3537.0;5162.0;5162.0;2.9;2.9;68.5;68.5
942;Kwekerijplanten;2007;3957.0;3957.0;5265.0;5265.0;2.0;2.0;75.2;75.2
943;Kwekerijplanten;2008;3989.0;3989.0;5418.0;5418.0;2.9;2.9;73.6;73.6
944;Kwekerijplanten;2009;4148.0;4148.0;5498.0;5498.0;1.5;1.5;75.4;75.4
945;Kwekerijplanten;2010;4276.0;4276.0;5503.0;5503.0;0.1;0.1;77.7;77.7
946;Kwekerijplanten;2011;4273.0;4273.0;5529.0;5529.0;0.5;0.5;77.3;77.3
947;Kwekerijplanten;2012;4187.0;4187.0;5429.0;5429.0;-1.8;-1.8;77.1;77.1
948;Kwekerijplanten;2013;4397.0;4397.0;5405.0;5405.0;-0.5;-0.5;81.3;81.3
949;Kwekerijplanten;2014;4477.0;4477.0;5441.0;5441.0;0.7;0.7;82.3;82.3
950;Kwekerijplanten;2015;4557.0;4557.0;5492.0;5492.0;0.9;0.9;83.0;83.0
951;Kwekerijplanten;2016;4730.0;4730.0;5581.0;5581.0;1.6;1.6;84.7;84.7
952;Kwekerijplanten;2017;4993.0;4993.0;5565.0;5565.0;-0.3;-0.3;89.7;89.7
953;Kwekerijplanten;2018;4872.0;4872.0;5579.0;5579.0;0.2;0.2;87.3;87.3
954;Kwekerijplanten;2019;4959.0;4959.0;5654.0;5654.0;1.4;1.4;87.7;87.7
955;Kwekerijplanten;2020;5168.0;5168.0;5510.0;5510.0;-2.6;-2.6;93.8;93.8
956;Kwekerijplanten;2021;5903.0;5903.0;5903.0;5903.0;7.1;7.1;100.0;100.0
957;Kwekerijplanten;2022;5658.0;5658.0;5480.0;5480.0;-7.2;-7.2;103.2;103.2
958;Kwekerijplanten;2023;5654.0;5654.0;5236.0;5236.0;-4.5;-4.5;108.0;108.0
959;Kwekerijplanten;2024;;;;;;;;
960;Bloemen en sierplanten (incl. kerstbo...;1995;1765.0;1765.0;3289.0;3289.0;;;53.7;53.7
961;Bloemen en sierplanten (incl. kerstbo...;1996;1795.0;1795.0;3350.0;3350.0;1.9;1.9;53.6;53.6
962;Bloemen en sierplanten (incl. kerstbo...;1997;1927.0;1927.0;3513.0;3513.0;4.8;4.8;54.9;54.9
963;Bloemen en sierplanten (incl. kerstbo...;1998;2029.0;2029.0;3476.0;3476.0;-1.1;-1.1;58.4;58.4
964;Bloemen en sierplanten (incl. kerstbo...;1999;2012.0;2012.0;3594.0;3594.0;3.4;3.4;56.0;56.0
965;Bloemen en sierplanten (incl. kerstbo...;2000;2264.0;2264.0;3665.0;3665.0;2.0;2.0;61.8;61.8
966;Bloemen en sierplanten (incl. kerstbo...;2001;2224.0;2224.0;3485.0;3485.0;-4.9;-4.9;63.8;63.8
967;Bloemen en sierplanten (incl. kerstbo...;2002;2316.0;2316.0;3514.0;3514.0;0.8;0.8;65.9;65.9
968;Bloemen en sierplanten (incl. kerstbo...;2003;2311.0;2311.0;3619.0;3619.0;3.0;3.0;63.8;63.8
969;Bloemen en sierplanten (incl. kerstbo...;2004;2291.0;2291.0;3678.0;3678.0;1.6;1.6;62.3;62.3
970;Bloemen en sierplanten (incl. kerstbo...;2005;2374.0;2374.0;3653.0;3653.0;-0.7;-0.7;65.0;65.0
971;Bloemen en sierplanten (incl. kerstbo...;2006;2443.0;2443.0;3545.0;3545.0;-2.9;-2.9;68.9;68.9
972;Bloemen en sierplanten (incl. kerstbo...;2007;2497.0;2497.0;3491.0;3491.0;-1.5;-1.5;71.5;71.5
973;Bloemen en sierplanten (incl. kerstbo...;2008;2350.0;2350.0;3428.0;3428.0;-1.8;-1.8;68.5;68.5
974;Bloemen en sierplanten (incl. kerstbo...;2009;2032.0;2032.0;3279.0;3279.0;-4.3;-4.3;62.0;62.0
975;Bloemen en sierplanten (incl. kerstbo...;2010;2264.0;2264.0;3291.0;3291.0;0.4;0.4;68.8;68.8
976;Bloemen en sierplanten (incl. kerstbo...;2011;2196.0;2196.0;3108.0;3108.0;-5.6;-5.6;70.7;70.7
977;Bloemen en sierplanten (incl. kerstbo...;2012;2281.0;2281.0;3107.0;3107.0;0.0;0.0;73.4;73.4
978;Bloemen en sierplanten (incl. kerstbo...;2013;2319.0;2319.0;3106.0;3106.0;0.0;0.0;74.6;74.6
979;Bloemen en sierplanten (incl. kerstbo...;2014;2331.0;2331.0;3139.0;3139.0;1.1;1.1;74.2;74.2
980;Bloemen en sierplanten (incl. kerstbo...;2015;2362.0;2362.0;3123.0;3123.0;-0.5;-0.5;75.6;75.6
981;Bloemen en sierplanten (incl. kerstbo...;2016;2424.0;2424.0;3102.0;3102.0;-0.7;-0.7;78.1;78.1
982;Bloemen en sierplanten (incl. kerstbo...;2017;2413.0;2413.0;3046.0;3046.0;-1.8;-1.8;79.2;79.2
983;Bloemen en sierplanten (incl. kerstbo...;2018;2330.0;2330.0;2910.0;2910.0;-4.5;-4.5;80.1;80.1
984;Bloemen en sierplanten (incl. kerstbo...;2019;2379.0;2379.0;2887.0;2887.0;-0.8;-0.8;82.4;82.4
985;Bloemen en sierplanten (incl. kerstbo...;2020;2252.0;2252.0;2657.0;2657.0;-8.0;-8.0;84.8;84.8
986;Bloemen en sierplanten (incl. kerstbo...;2021;2851.0;2851.0;2851.0;2851.0;7.3;7.3;100.0;100.0
987;Bloemen en sierplanten (incl. kerstbo...;2022;2663.0;2663.0;2696.0;2696.0;-5.4;-5.4;98.8;98.8
988;Bloemen en sierplanten (incl. kerstbo...;2023;2564.0;2564.0;2612.0;2612.0;-3.1;-3.1;98.1;98.1
989;Bloemen en sierplanten (incl. kerstbo...;2024;;;;;;;;
990;Aanplantingen;1995;73.0;73.0;102.0;102.0;;;71.8;71.8
991;Aanplantingen;1996;81.0;81.0;111.0;111.0;8.5;8.5;73.3;73.3
992;Aanplantingen;1997;101.0;101.0;134.0;134.0;20.9;20.9;75.3;75.3
993;Aanplantingen;1998;89.0;89.0;128.0;128.0;-4.8;-4.8;69.8;69.8
994;Aanplantingen;1999;123.0;123.0;169.0;169.0;32.4;32.4;72.5;72.5
995;Aanplantingen;2000;136.0;136.0;177.0;177.0;4.7;4.7;77.0;77.0
996;Aanplantingen;2001;124.0;124.0;149.0;149.0;-16.1;-16.1;83.1;83.1
997;Aanplantingen;2002;103.0;103.0;119.0;119.0;-19.6;-19.6;85.9;85.9
998;Aanplantingen;2003;127.0;127.0;140.0;140.0;17.2;17.2;90.8;90.8
999;Aanplantingen;2004;106.0;106.0;128.0;128.0;-8.4;-8.4;83.1;83.1
1000;Aanplantingen;2005;114.0;114.0;129.0;129.0;0.9;0.9;88.2;88.2
1001;Aanplantingen;2006;116.0;116.0;128.0;128.0;-0.7;-0.7;90.1;90.1
1002;Aanplantingen;2007;125.0;125.0;132.0;132.0;3.0;3.0;94.8;94.8
1003;Aanplantingen;2008;122.0;122.0;125.0;125.0;-5.3;-5.3;97.4;97.4
1004;Aanplantingen;2009;116.0;116.0;115.0;115.0;-8.5;-8.5;101.5;101.5
1005;Aanplantingen;2010;136.0;136.0;131.0;131.0;14.5;14.5;103.4;103.4
1006;Aanplantingen;2011;104.0;104.0;98.0;98.0;-25.6;-25.6;106.4;106.4
1007;Aanplantingen;2012;107.0;107.0;120.0;120.0;23.4;23.4;89.1;89.1
1008;Aanplantingen;2013;118.0;118.0;129.0;129.0;7.5;7.5;91.4;91.4
1009;Aanplantingen;2014;173.0;173.0;188.0;188.0;44.9;44.9;92.3;92.3
1010;Aanplantingen;2015;160.0;160.0;172.0;172.0;-8.2;-8.2;93.2;93.2
1011;Aanplantingen;2016;194.0;194.0;208.0;208.0;20.7;20.7;93.2;93.2
1012;Aanplantingen;2017;163.0;163.0;171.0;171.0;-17.6;-17.6;95.1;95.1
1013;Aanplantingen;2018;160.0;160.0;170.0;170.0;-0.4;-0.4;94.1;94.1
1014;Aanplantingen;2019;171.0;171.0;179.0;179.0;4.8;4.8;96.0;96.0
1015;Aanplantingen;2020;176.0;176.0;182.0;182.0;1.6;1.6;96.9;96.9
1016;Aanplantingen;2021;170.0;170.0;170.0;170.0;-6.4;-6.4;100.0;100.0
1017;Aanplantingen;2022;181.0;181.0;178.0;178.0;4.7;4.7;101.7;101.7
1018;Aanplantingen;2023;166.0;166.0;158.0;158.0;-11.0;-11.0;104.8;104.8
1019;Aanplantingen;2024;;;;;;;;
1020;Aardappelen (incl. pootgoed);1995;773.0;825.0;789.0;776.0;;;98.0;106.3
1021;Aardappelen (incl. pootgoed);1996;569.0;627.0;739.0;741.0;-6.3;-4.5;76.9;84.5
1022;Aardappelen (incl. pootgoed);1997;568.0;580.0;799.0;784.0;8.1;5.8;71.0;73.9
1023;Aardappelen (incl. pootgoed);1998;726.0;738.0;723.0;710.0;-9.5;-9.4;100.4;103.9
1024;Aardappelen (incl. pootgoed);1999;884.0;894.0;827.0;807.0;14.3;13.7;107.0;110.7
1025;Aardappelen (incl. pootgoed);2000;684.0;695.0;1170.0;1140.0;41.6;41.2;58.4;60.9
1026;Aardappelen (incl. pootgoed);2001;929.0;941.0;1047.0;1043.0;-10.5;-8.5;88.8;90.2
1027;Aardappelen (incl. pootgoed);2002;926.0;935.0;1048.0;1044.0;0.1;0.1;88.4;89.6
1028;Aardappelen (incl. pootgoed);2003;1014.0;1024.0;1032.0;1030.0;-1.5;-1.4;98.2;99.5
1029;Aardappelen (incl. pootgoed);2004;812.0;822.0;1097.0;1094.0;6.3;6.2;74.0;75.1
1030;Aardappelen (incl. pootgoed);2005;845.0;860.0;1157.0;1156.0;5.5;5.7;73.0;74.4
1031;Aardappelen (incl. pootgoed);2006;1389.0;1399.0;1119.0;1118.0;-3.3;-3.3;124.2;125.1
1032;Aardappelen (incl. pootgoed);2007;1378.0;1388.0;1173.0;1174.0;4.8;5.0;117.5;118.2
1033;Aardappelen (incl. pootgoed);2008;1114.0;1123.0;1244.0;1244.0;6.1;5.9;89.5;90.2
1034;Aardappelen (incl. pootgoed);2009;1123.0;1133.0;1296.0;1296.0;4.2;4.2;86.6;87.4
1035;Aardappelen (incl. pootgoed);2010;1385.0;1396.0;1300.0;1300.0;0.3;0.3;106.5;107.4
1036;Aardappelen (incl. pootgoed);2011;1304.0;1313.0;1323.0;1323.0;1.7;1.7;98.5;99.3
1037;Aardappelen (incl. pootgoed);2012;1463.0;1469.0;1335.0;1335.0;0.9;1.0;109.6;110.0
1038;Aardappelen (incl. pootgoed);2013;1720.0;1720.0;1345.0;1345.0;0.7;0.7;127.9;127.9
1039;Aardappelen (incl. pootgoed);2014;1213.0;1213.0;1423.0;1423.0;5.8;5.8;85.2;85.2
1040;Aardappelen (incl. pootgoed);2015;1395.0;1395.0;1429.0;1429.0;0.4;0.4;97.6;97.6
1041;Aardappelen (incl. pootgoed);2016;1642.0;1642.0;1418.0;1418.0;-0.8;-0.8;115.8;115.8
1042;Aardappelen (incl. pootgoed);2017;1561.0;1561.0;1562.0;1562.0;10.2;10.2;99.9;99.9
1043;Aardappelen (incl. pootgoed);2018;1682.0;1682.0;1479.0;1479.0;-5.4;-5.4;113.7;113.7
1044;Aardappelen (incl. pootgoed);2019;1839.0;1839.0;1482.0;1482.0;0.2;0.2;124.1;124.1
1045;Aardappelen (incl. pootgoed);2020;1314.0;1314.0;1547.0;1547.0;4.4;4.4;84.9;84.9
1046;Aardappelen (incl. pootgoed);2021;1515.0;1515.0;1515.0;1515.0;-2.1;-2.1;100.0;100.0
1047;Aardappelen (incl. pootgoed);2022;2082.0;2082.0;1539.0;1539.0;1.6;1.6;135.3;135.3
1048;Aardappelen (incl. pootgoed);2023;2774.0;2774.0;1510.0;1510.0;-1.8;-1.8;183.7;183.7
1049;Aardappelen (incl. pootgoed);2024;2969.0;2969.0;1512.0;1512.0;0.1;0.1;196.4;196.4
1050;Fruit, totaal;1995;305.0;317.0;366.0;376.0;;;83.4;84.2
1051;Fruit, totaal;1996;325.0;327.0;322.0;322.0;-12.1;-14.4;100.8;101.5
1052;Fruit, totaal;1997;352.0;353.0;395.0;394.0;22.8;22.5;88.9;89.5
1053;Fruit, totaal;1998;325.0;327.0;396.0;395.0;0.1;0.1;82.3;82.7
1054;Fruit, totaal;1999;314.0;318.0;428.0;430.0;8.2;9.0;73.3;73.8
1055;Fruit, totaal;2000;359.0;361.0;455.0;455.0;6.4;5.8;78.9;79.3
1056;Fruit, totaal;2001;409.0;412.0;411.0;413.0;-9.7;-9.1;99.4;99.7
1057;Fruit, totaal;2002;401.0;401.0;425.0;426.0;3.3;3.0;94.4;94.3
1058;Fruit, totaal;2003;511.0;511.0;492.0;493.0;15.8;15.7;103.9;103.8
1059;Fruit, totaal;2004;508.0;508.0;541.0;542.0;10.0;10.0;93.9;93.8
1060;Fruit, totaal;2005;450.0;451.0;584.0;585.0;8.0;8.0;77.1;77.1
1061;Fruit, totaal;2006;575.0;575.0;615.0;615.0;5.2;5.1;93.5;93.5
1062;Fruit, totaal;2007;629.0;629.0;687.0;688.0;11.8;11.9;91.5;91.5
1063;Fruit, totaal;2008;739.0;739.0;664.0;664.0;-3.4;-3.4;111.2;111.2
1064;Fruit, totaal;2009;635.0;635.0;727.0;727.0;9.5;9.5;87.3;87.3
1065;Fruit, totaal;2010;691.0;691.0;786.0;786.0;8.1;8.1;87.8;87.8
1066;Fruit, totaal;2011;724.0;724.0;843.0;843.0;7.2;7.2;85.9;85.9
1067;Fruit, totaal;2012;719.0;719.0;854.0;854.0;1.3;1.3;84.2;84.2
1068;Fruit, totaal;2013;872.0;872.0;868.0;868.0;1.7;1.7;100.5;100.5
1069;Fruit, totaal;2014;775.0;775.0;1012.0;1012.0;16.6;16.6;76.6;76.6
1070;Fruit, totaal;2015;797.0;797.0;1046.0;1046.0;3.3;3.3;76.2;76.2
1071;Fruit, totaal;2016;834.0;834.0;1047.0;1047.0;0.1;0.1;79.7;79.7
1072;Fruit, totaal;2017;940.0;940.0;1040.0;1040.0;-0.7;-0.7;90.3;90.3
1073;Fruit, totaal;2018;977.0;977.0;1043.0;1043.0;0.3;0.3;93.6;93.6
1074;Fruit, totaal;2019;909.0;909.0;1125.0;1125.0;7.8;7.8;80.8;80.8
1075;Fruit, totaal;2020;1069.0;1069.0;1093.0;1093.0;-2.8;-2.8;97.8;97.8
1076;Fruit, totaal;2021;1109.0;1109.0;1109.0;1109.0;1.5;1.5;100.0;100.0
1077;Fruit, totaal;2022;1014.0;1014.0;1106.0;1106.0;-0.3;-0.3;91.7;91.7
1078;Fruit, totaal;2023;999.0;999.0;1048.0;1048.0;-5.3;-5.3;95.3;95.3
1079;Fruit, totaal;2024;1012.0;1012.0;980.0;980.0;-6.5;-6.5;103.4;103.4
1080;Vers fruit, totaal;1995;305.0;317.0;366.0;376.0;;;83.4;84.2
1081;Vers fruit, totaal;1996;325.0;327.0;322.0;322.0;-12.1;-14.4;100.8;101.5
