ID;KenmerkenVanHuishoudens;Vermogensklassen;Perioden;ParticuliereHuishoudens_1;TotaalVermogen_2;GemiddeldVermogen_3;MediaanVermogen_4
8111;Hoofdkostwinner: Nederland;Vermogen: 1e 10%-groep;2017;551.8;-36.6;-66.3;-35.3
8112;Hoofdkostwinner: Nederland;Vermogen: 1e 10%-groep;2018;537.5;-33.5;-62.3;-28.3
8113;Hoofdkostwinner: Nederland;Vermogen: 1e 10%-groep;2019;523.5;-30.9;-59.0;-24.8
8114;Hoofdkostwinner: Nederland;Vermogen: 1e 10%-groep;2020;511.5;-27.5;-53.8;-22.8
8115;Hoofdkostwinner: Nederland;Vermogen: 1e 10%-groep;2021;;;;
8116;Hoofdkostwinner: Nederland;Vermogen: 1e 10%-groep;2022;;;;
8117;Hoofdkostwinner: Nederland;Vermogen: 1e 10%-groep;2023;;;;
8118;Hoofdkostwinner: Nederland;Vermogen: 2e 10%-groep;2006;398.2;0.1;0.3;0.0
8119;Hoofdkostwinner: Nederland;Vermogen: 2e 10%-groep;2007;398.9;0.1;0.4;0.0
8120;Hoofdkostwinner: Nederland;Vermogen: 2e 10%-groep;2008;402.4;0.2;0.5;0.6
8121;Hoofdkostwinner: Nederland;Vermogen: 2e 10%-groep;2009;394.9;0.1;0.3;0.0
8122;Hoofdkostwinner: Nederland;Vermogen: 2e 10%-groep;2010;408.0;0.1;0.1;0.0
8123;Hoofdkostwinner: Nederland;Vermogen: 2e 10%-groep;2011;475.8;-2.1;-4.5;-3.5
8124;Hoofdkostwinner: Nederland;Vermogen: 2e 10%-groep;2012;508.4;-4.4;-8.6;-7.7
8125;Hoofdkostwinner: Nederland;Vermogen: 2e 10%-groep;2013;542.0;-9.1;-16.8;-16.0
8126;Hoofdkostwinner: Nederland;Vermogen: 2e 10%-groep;2014;537.8;-8.9;-16.5;-15.6
8127;Hoofdkostwinner: Nederland;Vermogen: 2e 10%-groep;2015;526.6;-6.6;-12.5;-11.5
8128;Hoofdkostwinner: Nederland;Vermogen: 2e 10%-groep;2016;513.5;-4.7;-9.1;-8.3
8129;Hoofdkostwinner: Nederland;Vermogen: 2e 10%-groep;2017;491.4;-2.6;-5.2;-4.4
8130;Hoofdkostwinner: Nederland;Vermogen: 2e 10%-groep;2018;436.6;-1.3;-3.0;-2.2
8131;Hoofdkostwinner: Nederland;Vermogen: 2e 10%-groep;2019;407.3;-0.7;-1.7;-0.9
8132;Hoofdkostwinner: Nederland;Vermogen: 2e 10%-groep;2020;388.6;-0.3;-0.8;-0.2
8133;Hoofdkostwinner: Nederland;Vermogen: 2e 10%-groep;2021;;;;
8134;Hoofdkostwinner: Nederland;Vermogen: 2e 10%-groep;2022;;;;
8135;Hoofdkostwinner: Nederland;Vermogen: 2e 10%-groep;2023;;;;
8136;Hoofdkostwinner: Nederland;Vermogen: 3e 10%-groep;2006;514.1;1.3;2.4;2.3
8137;Hoofdkostwinner: Nederland;Vermogen: 3e 10%-groep;2007;519.1;1.4;2.7;2.5
8138;Hoofdkostwinner: Nederland;Vermogen: 3e 10%-groep;2008;523.0;1.7;3.2;3.0
8139;Hoofdkostwinner: Nederland;Vermogen: 3e 10%-groep;2009;508.1;1.4;2.7;2.5
8140;Hoofdkostwinner: Nederland;Vermogen: 3e 10%-groep;2010;482.6;0.9;1.9;1.8
8141;Hoofdkostwinner: Nederland;Vermogen: 3e 10%-groep;2011;432.3;0.4;0.8;0.7
8142;Hoofdkostwinner: Nederland;Vermogen: 3e 10%-groep;2012;411.0;0.1;0.2;0.2
8143;Hoofdkostwinner: Nederland;Vermogen: 3e 10%-groep;2013;431.0;-0.6;-1.3;-0.8
8144;Hoofdkostwinner: Nederland;Vermogen: 3e 10%-groep;2014;435.4;-0.7;-1.7;-1.1
8145;Hoofdkostwinner: Nederland;Vermogen: 3e 10%-groep;2015;429.6;-0.3;-0.7;-0.3
8146;Hoofdkostwinner: Nederland;Vermogen: 3e 10%-groep;2016;419.6;0.0;0.0;0.1
8147;Hoofdkostwinner: Nederland;Vermogen: 3e 10%-groep;2017;415.7;0.4;0.9;0.9
8148;Hoofdkostwinner: Nederland;Vermogen: 3e 10%-groep;2018;457.7;0.7;1.6;1.4
8149;Hoofdkostwinner: Nederland;Vermogen: 3e 10%-groep;2019;482.2;1.2;2.4;2.1
8150;Hoofdkostwinner: Nederland;Vermogen: 3e 10%-groep;2020;498.6;1.6;3.2;2.8
8151;Hoofdkostwinner: Nederland;Vermogen: 3e 10%-groep;2021;;;;
8152;Hoofdkostwinner: Nederland;Vermogen: 3e 10%-groep;2022;;;;
8153;Hoofdkostwinner: Nederland;Vermogen: 3e 10%-groep;2023;;;;
8154;Hoofdkostwinner: Nederland;Vermogen: 4e 10%-groep;2006;570.7;5.1;8.9;8.6
8155;Hoofdkostwinner: Nederland;Vermogen: 4e 10%-groep;2007;574.4;5.6;9.8;9.4
8156;Hoofdkostwinner: Nederland;Vermogen: 4e 10%-groep;2008;577.3;6.4;11.0;10.7
8157;Hoofdkostwinner: Nederland;Vermogen: 4e 10%-groep;2009;572.6;5.5;9.6;9.2
8158;Hoofdkostwinner: Nederland;Vermogen: 4e 10%-groep;2010;562.5;4.2;7.5;7.1
8159;Hoofdkostwinner: Nederland;Vermogen: 4e 10%-groep;2011;563.2;3.4;6.0;5.6
8160;Hoofdkostwinner: Nederland;Vermogen: 4e 10%-groep;2012;549.1;2.2;4.0;3.7
8161;Hoofdkostwinner: Nederland;Vermogen: 4e 10%-groep;2013;507.2;0.9;1.7;1.5
8162;Hoofdkostwinner: Nederland;Vermogen: 4e 10%-groep;2014;505.8;0.8;1.7;1.5
8163;Hoofdkostwinner: Nederland;Vermogen: 4e 10%-groep;2015;522.8;1.5;2.9;2.6
8164;Hoofdkostwinner: Nederland;Vermogen: 4e 10%-groep;2016;543.6;2.0;3.7;3.4
8165;Hoofdkostwinner: Nederland;Vermogen: 4e 10%-groep;2017;572.8;3.3;5.8;5.5
8166;Hoofdkostwinner: Nederland;Vermogen: 4e 10%-groep;2018;588.0;5.0;8.5;8.2
8167;Hoofdkostwinner: Nederland;Vermogen: 4e 10%-groep;2019;598.2;7.1;11.8;11.3
8168;Hoofdkostwinner: Nederland;Vermogen: 4e 10%-groep;2020;603.6;9.0;14.8;14.2
8169;Hoofdkostwinner: Nederland;Vermogen: 4e 10%-groep;2021;;;;
8170;Hoofdkostwinner: Nederland;Vermogen: 4e 10%-groep;2022;;;;
8171;Hoofdkostwinner: Nederland;Vermogen: 4e 10%-groep;2023;;;;
8172;Hoofdkostwinner: Nederland;Vermogen: 5e 10%-groep;2006;597.0;13.4;22.4;22.9
8173;Hoofdkostwinner: Nederland;Vermogen: 5e 10%-groep;2007;599.8;15.6;25.9;23.8
8174;Hoofdkostwinner: Nederland;Vermogen: 5e 10%-groep;2008;601.0;17.4;28.9;26.9
8175;Hoofdkostwinner: Nederland;Vermogen: 5e 10%-groep;2009;604.7;15.6;25.8;23.7
8176;Hoofdkostwinner: Nederland;Vermogen: 5e 10%-groep;2010;605.3;12.9;21.4;21.2
8177;Hoofdkostwinner: Nederland;Vermogen: 5e 10%-groep;2011;612.1;12.5;20.4;20.0
8178;Hoofdkostwinner: Nederland;Vermogen: 5e 10%-groep;2012;608.3;9.5;15.7;15.2
8179;Hoofdkostwinner: Nederland;Vermogen: 5e 10%-groep;2013;595.4;5.5;9.3;8.7
8180;Hoofdkostwinner: Nederland;Vermogen: 5e 10%-groep;2014;596.9;5.6;9.3;8.8
8181;Hoofdkostwinner: Nederland;Vermogen: 5e 10%-groep;2015;609.7;7.6;12.5;11.9
8182;Hoofdkostwinner: Nederland;Vermogen: 5e 10%-groep;2016;618.1;9.0;14.5;14.1
8183;Hoofdkostwinner: Nederland;Vermogen: 5e 10%-groep;2017;625.0;12.1;19.3;18.9
8184;Hoofdkostwinner: Nederland;Vermogen: 5e 10%-groep;2018;629.0;16.2;25.8;24.8
8185;Hoofdkostwinner: Nederland;Vermogen: 5e 10%-groep;2019;633.0;21.9;34.6;33.7
8186;Hoofdkostwinner: Nederland;Vermogen: 5e 10%-groep;2020;635.0;27.5;43.4;42.3
8187;Hoofdkostwinner: Nederland;Vermogen: 5e 10%-groep;2021;;;;
8188;Hoofdkostwinner: Nederland;Vermogen: 5e 10%-groep;2022;;;;
8189;Hoofdkostwinner: Nederland;Vermogen: 5e 10%-groep;2023;;;;
8190;Hoofdkostwinner: Nederland;Vermogen: 6e 10%-groep;2006;607.3;35.5;58.5;57.7
8191;Hoofdkostwinner: Nederland;Vermogen: 6e 10%-groep;2007;610.6;40.1;65.6;64.7
8192;Hoofdkostwinner: Nederland;Vermogen: 6e 10%-groep;2008;615.6;45.0;73.1;72.2
8193;Hoofdkostwinner: Nederland;Vermogen: 6e 10%-groep;2009;619.7;41.1;66.3;65.2
8194;Hoofdkostwinner: Nederland;Vermogen: 6e 10%-groep;2010;624.3;34.6;55.5;53.8
8195;Hoofdkostwinner: Nederland;Vermogen: 6e 10%-groep;2011;632.1;33.6;53.2;51.6
8196;Hoofdkostwinner: Nederland;Vermogen: 6e 10%-groep;2012;635.1;27.5;43.2;41.7
8197;Hoofdkostwinner: Nederland;Vermogen: 6e 10%-groep;2013;632.1;19.9;31.5;30.2
8198;Hoofdkostwinner: Nederland;Vermogen: 6e 10%-groep;2014;633.5;20.1;31.7;30.4
8199;Hoofdkostwinner: Nederland;Vermogen: 6e 10%-groep;2015;637.8;23.0;36.0;34.8
8200;Hoofdkostwinner: Nederland;Vermogen: 6e 10%-groep;2016;638.5;25.8;40.4;39.2
8201;Hoofdkostwinner: Nederland;Vermogen: 6e 10%-groep;2017;643.8;31.8;49.4;48.2
8202;Hoofdkostwinner: Nederland;Vermogen: 6e 10%-groep;2018;649.5;40.1;61.8;60.8
8203;Hoofdkostwinner: Nederland;Vermogen: 6e 10%-groep;2019;652.0;50.8;77.9;77.1
8204;Hoofdkostwinner: Nederland;Vermogen: 6e 10%-groep;2020;654.1;61.4;93.8;93.1
8205;Hoofdkostwinner: Nederland;Vermogen: 6e 10%-groep;2021;;;;
8206;Hoofdkostwinner: Nederland;Vermogen: 6e 10%-groep;2022;;;;
8207;Hoofdkostwinner: Nederland;Vermogen: 6e 10%-groep;2023;;;;
8208;Hoofdkostwinner: Nederland;Vermogen: 7e 10%-groep;2006;624.2;75.1;120.2;120.0
8209;Hoofdkostwinner: Nederland;Vermogen: 7e 10%-groep;2007;628.2;81.9;130.4;130.1
8210;Hoofdkostwinner: Nederland;Vermogen: 7e 10%-groep;2008;632.7;89.5;141.4;141.2
8211;Hoofdkostwinner: Nederland;Vermogen: 7e 10%-groep;2009;638.2;85.4;133.8;133.5
8212;Hoofdkostwinner: Nederland;Vermogen: 7e 10%-groep;2010;642.5;76.6;119.2;118.8
8213;Hoofdkostwinner: Nederland;Vermogen: 7e 10%-groep;2011;647.0;74.6;115.3;114.9
8214;Hoofdkostwinner: Nederland;Vermogen: 7e 10%-groep;2012;651.8;65.3;100.2;99.5
8215;Hoofdkostwinner: Nederland;Vermogen: 7e 10%-groep;2013;655.0;52.9;80.8;79.9
8216;Hoofdkostwinner: Nederland;Vermogen: 7e 10%-groep;2014;656.0;53.2;81.2;80.3
8217;Hoofdkostwinner: Nederland;Vermogen: 7e 10%-groep;2015;660.6;57.8;87.4;86.7
8218;Hoofdkostwinner: Nederland;Vermogen: 7e 10%-groep;2016;663.5;62.4;94.0;93.2
8219;Hoofdkostwinner: Nederland;Vermogen: 7e 10%-groep;2017;667.4;71.0;106.4;105.6
8220;Hoofdkostwinner: Nederland;Vermogen: 7e 10%-groep;2018;669.8;82.3;122.9;122.1
8221;Hoofdkostwinner: Nederland;Vermogen: 7e 10%-groep;2019;672.1;96.2;143.1;142.5
8222;Hoofdkostwinner: Nederland;Vermogen: 7e 10%-groep;2020;674.3;110.0;163.1;162.5
8223;Hoofdkostwinner: Nederland;Vermogen: 7e 10%-groep;2021;;;;
8224;Hoofdkostwinner: Nederland;Vermogen: 7e 10%-groep;2022;;;;
8225;Hoofdkostwinner: Nederland;Vermogen: 7e 10%-groep;2023;;;;
8226;Hoofdkostwinner: Nederland;Vermogen: 8e 10%-groep;2006;636.9;123.0;193.1;192.0
8227;Hoofdkostwinner: Nederland;Vermogen: 8e 10%-groep;2007;641.4;133.1;207.5;206.4
8228;Hoofdkostwinner: Nederland;Vermogen: 8e 10%-groep;2008;645.9;143.0;221.5;220.1
8229;Hoofdkostwinner: Nederland;Vermogen: 8e 10%-groep;2009;651.1;139.6;214.4;213.2
8230;Hoofdkostwinner: Nederland;Vermogen: 8e 10%-groep;2010;655.9;130.5;199.0;197.8
8231;Hoofdkostwinner: Nederland;Vermogen: 8e 10%-groep;2011;659.3;128.0;194.2;193.2
8232;Hoofdkostwinner: Nederland;Vermogen: 8e 10%-groep;2012;664.9;118.2;177.7;176.8
8233;Hoofdkostwinner: Nederland;Vermogen: 8e 10%-groep;2013;668.6;103.1;154.2;153.2
8234;Hoofdkostwinner: Nederland;Vermogen: 8e 10%-groep;2014;670.0;103.7;154.8;153.8
8235;Hoofdkostwinner: Nederland;Vermogen: 8e 10%-groep;2015;674.8;109.8;162.8;161.9
8236;Hoofdkostwinner: Nederland;Vermogen: 8e 10%-groep;2016;679.0;116.0;170.8;169.8
8237;Hoofdkostwinner: Nederland;Vermogen: 8e 10%-groep;2017;683.1;127.0;185.9;184.7
8238;Hoofdkostwinner: Nederland;Vermogen: 8e 10%-groep;2018;686.5;141.3;205.8;204.6
8239;Hoofdkostwinner: Nederland;Vermogen: 8e 10%-groep;2019;689.5;158.0;229.2;227.9
8240;Hoofdkostwinner: Nederland;Vermogen: 8e 10%-groep;2020;692.4;174.9;252.6;251.1
8241;Hoofdkostwinner: Nederland;Vermogen: 8e 10%-groep;2021;;;;
8242;Hoofdkostwinner: Nederland;Vermogen: 8e 10%-groep;2022;;;;
8243;Hoofdkostwinner: Nederland;Vermogen: 8e 10%-groep;2023;;;;
8244;Hoofdkostwinner: Nederland;Vermogen: 9e 10%-groep;2006;645.5;195.3;302.5;297.3
8245;Hoofdkostwinner: Nederland;Vermogen: 9e 10%-groep;2007;650.3;209.9;322.9;317.3
8246;Hoofdkostwinner: Nederland;Vermogen: 9e 10%-groep;2008;655.4;224.4;342.3;336.5
8247;Hoofdkostwinner: Nederland;Vermogen: 9e 10%-groep;2009;660.6;220.6;334.0;328.2
8248;Hoofdkostwinner: Nederland;Vermogen: 9e 10%-groep;2010;666.1;211.9;318.1;312.3
8249;Hoofdkostwinner: Nederland;Vermogen: 9e 10%-groep;2011;671.4;207.6;309.2;303.5
8250;Hoofdkostwinner: Nederland;Vermogen: 9e 10%-groep;2012;677.0;196.9;290.8;285.1
8251;Hoofdkostwinner: Nederland;Vermogen: 9e 10%-groep;2013;681.1;180.2;264.6;259.0
8252;Hoofdkostwinner: Nederland;Vermogen: 9e 10%-groep;2014;682.2;180.9;265.1;259.3
8253;Hoofdkostwinner: Nederland;Vermogen: 9e 10%-groep;2015;687.3;189.0;275.0;269.2
8254;Hoofdkostwinner: Nederland;Vermogen: 9e 10%-groep;2016;691.0;197.7;286.0;280.0
8255;Hoofdkostwinner: Nederland;Vermogen: 9e 10%-groep;2017;695.5;213.2;306.5;300.1
8256;Hoofdkostwinner: Nederland;Vermogen: 9e 10%-groep;2018;697.5;232.2;332.9;326.2
8257;Hoofdkostwinner: Nederland;Vermogen: 9e 10%-groep;2019;700.2;253.8;362.4;355.3
8258;Hoofdkostwinner: Nederland;Vermogen: 9e 10%-groep;2020;702.2;275.5;392.4;384.7
8259;Hoofdkostwinner: Nederland;Vermogen: 9e 10%-groep;2021;;;;
8260;Hoofdkostwinner: Nederland;Vermogen: 9e 10%-groep;2022;;;;
8261;Hoofdkostwinner: Nederland;Vermogen: 9e 10%-groep;2023;;;;
8262;Hoofdkostwinner: Nederland;Vermogen: 10e 10%-groep;2006;644.7;610.0;946.2;586.2
8263;Hoofdkostwinner: Nederland;Vermogen: 10e 10%-groep;2007;649.4;638.5;983.2;619.3
8264;Hoofdkostwinner: Nederland;Vermogen: 10e 10%-groep;2008;654.6;676.3;1033.2;658.2
8265;Hoofdkostwinner: Nederland;Vermogen: 10e 10%-groep;2009;660.3;667.3;1010.6;643.7
8266;Hoofdkostwinner: Nederland;Vermogen: 10e 10%-groep;2010;665.4;692.4;1040.4;633.9
8267;Hoofdkostwinner: Nederland;Vermogen: 10e 10%-groep;2011;670.4;701.3;1046.1;619.6
8268;Hoofdkostwinner: Nederland;Vermogen: 10e 10%-groep;2012;675.8;693.0;1025.4;597.9
8269;Hoofdkostwinner: Nederland;Vermogen: 10e 10%-groep;2013;680.0;721.8;1061.5;573.5
8270;Hoofdkostwinner: Nederland;Vermogen: 10e 10%-groep;2014;681.4;714.6;1048.8;574.4
8271;Hoofdkostwinner: Nederland;Vermogen: 10e 10%-groep;2015;686.0;762.6;1111.7;593.0
8272;Hoofdkostwinner: Nederland;Vermogen: 10e 10%-groep;2016;689.1;780.3;1132.3;613.1
8273;Hoofdkostwinner: Nederland;Vermogen: 10e 10%-groep;2017;692.7;829.1;1196.9;651.8
8274;Hoofdkostwinner: Nederland;Vermogen: 10e 10%-groep;2018;694.6;892.9;1285.6;700.8
8275;Hoofdkostwinner: Nederland;Vermogen: 10e 10%-groep;2019;697.1;947.2;1358.8;746.5
8276;Hoofdkostwinner: Nederland;Vermogen: 10e 10%-groep;2020;699.4;1031.6;1475.0;802.2
8277;Hoofdkostwinner: Nederland;Vermogen: 10e 10%-groep;2021;;;;
8278;Hoofdkostwinner: Nederland;Vermogen: 10e 10%-groep;2022;;;;
8279;Hoofdkostwinner: Nederland;Vermogen: 10e 10%-groep;2023;;;;
8280;Hoofdkostwinner: westers;Totaal;2006;651.6;90.1;138.4;17.8
8281;Hoofdkostwinner: westers;Totaal;2007;659.2;96.6;146.5;19.1
8282;Hoofdkostwinner: westers;Totaal;2008;672.3;103.4;153.9;20.8
8283;Hoofdkostwinner: westers;Totaal;2009;692.1;100.3;145.0;17.2
8284;Hoofdkostwinner: westers;Totaal;2010;704.6;99.2;140.8;14.0
8285;Hoofdkostwinner: westers;Totaal;2011;719.5;98.2;136.4;12.2
8286;Hoofdkostwinner: westers;Totaal;2012;735.8;92.9;126.3;8.7
8287;Hoofdkostwinner: westers;Totaal;2013;747.5;87.7;117.4;4.9
8288;Hoofdkostwinner: westers;Totaal;2014;758.6;90.2;118.8;4.8
8289;Hoofdkostwinner: westers;Totaal;2015;777.7;99.3;127.7;6.6
8290;Hoofdkostwinner: westers;Totaal;2016;792.6;104.9;132.3;7.8
8291;Hoofdkostwinner: westers;Totaal;2017;809.9;128.8;159.0;10.7
8292;Hoofdkostwinner: westers;Totaal;2018;833.7;140.4;168.4;14.0
8293;Hoofdkostwinner: westers;Totaal;2019;858.1;148.1;172.6;17.7
8294;Hoofdkostwinner: westers;Totaal;2020;884.0;168.3;190.3;20.9
8295;Hoofdkostwinner: westers;Totaal;2021;;;;
8296;Hoofdkostwinner: westers;Totaal;2022;;;;
8297;Hoofdkostwinner: westers;Totaal;2023;;;;
8298;Hoofdkostwinner: westers;Vermogen: tot -5 000 euro;2006;33.1;-2.1;-62.6;-29.2
8299;Hoofdkostwinner: westers;Vermogen: tot -5 000 euro;2007;30.3;-2.0;-67.4;-29.1
8300;Hoofdkostwinner: westers;Vermogen: tot -5 000 euro;2008;30.9;-2.1;-69.2;-28.8
8301;Hoofdkostwinner: westers;Vermogen: tot -5 000 euro;2009;40.7;-2.7;-65.5;-26.8
8302;Hoofdkostwinner: westers;Vermogen: tot -5 000 euro;2010;59.4;-3.5;-58.3;-28.7
8303;Hoofdkostwinner: westers;Vermogen: tot -5 000 euro;2011;104.4;-4.8;-46.3;-23.0
8304;Hoofdkostwinner: westers;Vermogen: tot -5 000 euro;2012;125.5;-6.2;-49.4;-25.8
8305;Hoofdkostwinner: westers;Vermogen: tot -5 000 euro;2013;150.2;-7.9;-52.8;-32.1
8306;Hoofdkostwinner: westers;Vermogen: tot -5 000 euro;2014;155.9;-7.9;-50.5;-29.5
8307;Hoofdkostwinner: westers;Vermogen: tot -5 000 euro;2015;145.3;-7.3;-50.2;-26.8
8308;Hoofdkostwinner: westers;Vermogen: tot -5 000 euro;2016;135.1;-6.5;-48.2;-24.3
8309;Hoofdkostwinner: westers;Vermogen: tot -5 000 euro;2017;116.7;-5.7;-48.4;-21.8
8310;Hoofdkostwinner: westers;Vermogen: tot -5 000 euro;2018;102.1;-5.0;-49.2;-20.5
8311;Hoofdkostwinner: westers;Vermogen: tot -5 000 euro;2019;93.2;-4.8;-50.9;-20.4
8312;Hoofdkostwinner: westers;Vermogen: tot -5 000 euro;2020;87.7;-4.4;-50.6;-20.6
8313;Hoofdkostwinner: westers;Vermogen: tot -5 000 euro;2021;;;;
8314;Hoofdkostwinner: westers;Vermogen: tot -5 000 euro;2022;;;;
8315;Hoofdkostwinner: westers;Vermogen: tot -5 000 euro;2023;;;;
8316;Hoofdkostwinner: westers;Vermogen: -5 000 tot 0 euro;2006;6.0;0.0;-2.3;-2.3
8317;Hoofdkostwinner: westers;Vermogen: -5 000 tot 0 euro;2007;6.2;0.0;-2.2;-2.1
8318;Hoofdkostwinner: westers;Vermogen: -5 000 tot 0 euro;2008;6.3;0.0;-2.3;-2.2
8319;Hoofdkostwinner: westers;Vermogen: -5 000 tot 0 euro;2009;7.6;0.0;-2.3;-2.3
8320;Hoofdkostwinner: westers;Vermogen: -5 000 tot 0 euro;2010;7.9;0.0;-2.3;-2.2
8321;Hoofdkostwinner: westers;Vermogen: -5 000 tot 0 euro;2011;58.0;-0.1;-1.6;-1.2
8322;Hoofdkostwinner: westers;Vermogen: -5 000 tot 0 euro;2012;66.5;-0.1;-1.6;-1.2
8323;Hoofdkostwinner: westers;Vermogen: -5 000 tot 0 euro;2013;68.3;-0.1;-1.6;-1.1
8324;Hoofdkostwinner: westers;Vermogen: -5 000 tot 0 euro;2014;68.6;-0.1;-1.7;-1.3
8325;Hoofdkostwinner: westers;Vermogen: -5 000 tot 0 euro;2015;69.0;-0.1;-1.8;-1.4
8326;Hoofdkostwinner: westers;Vermogen: -5 000 tot 0 euro;2016;72.2;-0.1;-1.7;-1.4
8327;Hoofdkostwinner: westers;Vermogen: -5 000 tot 0 euro;2017;69.4;-0.1;-1.7;-1.4
8328;Hoofdkostwinner: westers;Vermogen: -5 000 tot 0 euro;2018;67.8;-0.1;-1.7;-1.3
8329;Hoofdkostwinner: westers;Vermogen: -5 000 tot 0 euro;2019;65.6;-0.1;-1.7;-1.3
8330;Hoofdkostwinner: westers;Vermogen: -5 000 tot 0 euro;2020;63.8;-0.1;-1.7;-1.2
8331;Hoofdkostwinner: westers;Vermogen: -5 000 tot 0 euro;2021;;;;
8332;Hoofdkostwinner: westers;Vermogen: -5 000 tot 0 euro;2022;;;;
8333;Hoofdkostwinner: westers;Vermogen: -5 000 tot 0 euro;2023;;;;
8334;Hoofdkostwinner: westers;Vermogen: 0 tot 1 000 euro;2006;126.8;0.0;0.2;0.0
8335;Hoofdkostwinner: westers;Vermogen: 0 tot 1 000 euro;2007;127.4;0.0;0.2;0.0
8336;Hoofdkostwinner: westers;Vermogen: 0 tot 1 000 euro;2008;121.3;0.0;0.2;0.0
8337;Hoofdkostwinner: westers;Vermogen: 0 tot 1 000 euro;2009;126.7;0.0;0.2;0.0
8338;Hoofdkostwinner: westers;Vermogen: 0 tot 1 000 euro;2010;125.8;0.0;0.2;0.0
8339;Hoofdkostwinner: westers;Vermogen: 0 tot 1 000 euro;2011;75.2;0.0;0.3;0.2
8340;Hoofdkostwinner: westers;Vermogen: 0 tot 1 000 euro;2012;70.0;0.0;0.3;0.3
8341;Hoofdkostwinner: westers;Vermogen: 0 tot 1 000 euro;2013;78.2;0.0;0.3;0.3
8342;Hoofdkostwinner: westers;Vermogen: 0 tot 1 000 euro;2014;78.5;0.0;0.3;0.3
8343;Hoofdkostwinner: westers;Vermogen: 0 tot 1 000 euro;2015;75.1;0.0;0.4;0.3
8344;Hoofdkostwinner: westers;Vermogen: 0 tot 1 000 euro;2016;77.1;0.0;0.4;0.3
8345;Hoofdkostwinner: westers;Vermogen: 0 tot 1 000 euro;2017;79.2;0.0;0.3;0.3
8346;Hoofdkostwinner: westers;Vermogen: 0 tot 1 000 euro;2018;85.4;0.0;0.3;0.2
8347;Hoofdkostwinner: westers;Vermogen: 0 tot 1 000 euro;2019;90.2;0.0;0.3;0.2
8348;Hoofdkostwinner: westers;Vermogen: 0 tot 1 000 euro;2020;93.7;0.0;0.3;0.2
8349;Hoofdkostwinner: westers;Vermogen: 0 tot 1 000 euro;2021;;;;
8350;Hoofdkostwinner: westers;Vermogen: 0 tot 1 000 euro;2022;;;;
8351;Hoofdkostwinner: westers;Vermogen: 0 tot 1 000 euro;2023;;;;
8352;Hoofdkostwinner: westers;Vermogen 1 000 tot 5 000 euro;2006;81.3;0.2;2.6;2.3
8353;Hoofdkostwinner: westers;Vermogen 1 000 tot 5 000 euro;2007;83.1;0.2;2.5;2.3
8354;Hoofdkostwinner: westers;Vermogen 1 000 tot 5 000 euro;2008;85.6;0.2;2.6;2.3
8355;Hoofdkostwinner: westers;Vermogen 1 000 tot 5 000 euro;2009;90.7;0.2;2.5;2.3
8356;Hoofdkostwinner: westers;Vermogen 1 000 tot 5 000 euro;2010;92.8;0.2;2.5;2.3
8357;Hoofdkostwinner: westers;Vermogen 1 000 tot 5 000 euro;2011;72.7;0.2;2.6;2.3
8358;Hoofdkostwinner: westers;Vermogen 1 000 tot 5 000 euro;2012;75.5;0.2;2.6;2.3
8359;Hoofdkostwinner: westers;Vermogen 1 000 tot 5 000 euro;2013;78.5;0.2;2.5;2.3
8360;Hoofdkostwinner: westers;Vermogen 1 000 tot 5 000 euro;2014;78.9;0.2;2.5;2.2
8361;Hoofdkostwinner: westers;Vermogen 1 000 tot 5 000 euro;2015;83.4;0.2;2.5;2.3
8362;Hoofdkostwinner: westers;Vermogen 1 000 tot 5 000 euro;2016;85.1;0.2;2.5;2.3
8363;Hoofdkostwinner: westers;Vermogen 1 000 tot 5 000 euro;2017;89.0;0.2;2.5;2.3
8364;Hoofdkostwinner: westers;Vermogen 1 000 tot 5 000 euro;2018;90.9;0.2;2.5;2.3
8365;Hoofdkostwinner: westers;Vermogen 1 000 tot 5 000 euro;2019;93.1;0.2;2.5;2.3
8366;Hoofdkostwinner: westers;Vermogen 1 000 tot 5 000 euro;2020;96.2;0.2;2.5;2.3
8367;Hoofdkostwinner: westers;Vermogen 1 000 tot 5 000 euro;2021;;;;
8368;Hoofdkostwinner: westers;Vermogen 1 000 tot 5 000 euro;2022;;;;
8369;Hoofdkostwinner: westers;Vermogen 1 000 tot 5 000 euro;2023;;;;
8370;Hoofdkostwinner: westers;Vermogen: 5 000 tot 10 000 euro;2006;41.4;0.3;7.2;7.1
8371;Hoofdkostwinner: westers;Vermogen: 5 000 tot 10 000 euro;2007;40.8;0.3;7.2;7.1
8372;Hoofdkostwinner: westers;Vermogen: 5 000 tot 10 000 euro;2008;43.0;0.3;7.2;7.1
8373;Hoofdkostwinner: westers;Vermogen: 5 000 tot 10 000 euro;2009;43.8;0.3;7.2;7.1
8374;Hoofdkostwinner: westers;Vermogen: 5 000 tot 10 000 euro;2010;44.1;0.3;7.2;7.1
8375;Hoofdkostwinner: westers;Vermogen: 5 000 tot 10 000 euro;2011;37.8;0.3;7.2;7.1
8376;Hoofdkostwinner: westers;Vermogen: 5 000 tot 10 000 euro;2012;38.9;0.3;7.3;7.1
8377;Hoofdkostwinner: westers;Vermogen: 5 000 tot 10 000 euro;2013;36.9;0.3;7.2;7.1
8378;Hoofdkostwinner: westers;Vermogen: 5 000 tot 10 000 euro;2014;37.1;0.3;7.2;7.1
