ID;RegioS;Perioden;TotaalWegvoertuigen_1;TotaalMotorvoertuigen_2;TotaalPersonenautoS_3;PersonenautoSRelatief_4;InBezitNatuurlijkePersonen_5;InBezitNatuurlijkePersonenRelatief_6;TotaalBedrijfsvoertuigen_7;TotaalBedrijfsmotorvoertuigen_8;TotaalAanhangwagensEnOpleggers_9;TotaalBedrijfsmotorvoertuigen_10;Bestelauto_11;VrachtautoExclTrekkerVoorOplegger_12;TrekkerVoorOplegger_13;SpeciaalVoertuig_14;Bus_15;TotaalAanhangwagensEnOpleggers_16;Aanhangwagen_17;Oplegger_18;TotaalMotorfietsen_19;MotorfietsenRelatief_20
510;Noord-Brabant (PV);2005;1577094.0;1420645;1144955;475.0;997878.0;414.0;346164.0;189715;156449.0;189715;151408;14810;12714;9361;1422;156449.0;134361.0;22088.0;85975;36.0
511;Noord-Brabant (PV);2006;1587612.0;1424403;1153757;478.0;1012422.0;419.0;345680.0;182471;163209.0;182471;143803;14439;12905;9936;1388;163209.0;140329.0;22880.0;88175;36.0
512;Noord-Brabant (PV);2007;1615616.0;1446683;1175282;486.0;1030605.0;426.0;349966.0;181033;168933.0;181033;140669;14345;14072;10307;1640;168933.0;145582.0;23351.0;90368;37.0
513;Noord-Brabant (PV);2008;1655975.0;1481138;1203881;496.0;1049070.0;433.0;359306.0;184469;174837.0;184469;143553;14316;14222;10753;1625;174837.0;149895.0;24942.0;92788;38.0
514;Noord-Brabant (PV);2009;1692537.0;1512002;1228206;504.0;1066982.0;438.0;368582.0;188047;180535.0;188047;145894;14409;14758;11250;1736;180535.0;153929.0;26606.0;95749;39.0
515;Noord-Brabant (PV);2010;1708421.0;1525061;1240344;507.0;1085546.0;444.0;369710.0;186350;183360.0;186350;145066;14029;14122;11434;1699;183360.0;156757.0;26603.0;98367;40.0
516;Noord-Brabant (PV);2011;1734298.0;1548569;1262894;515.0;1106146.0;451.0;371233.0;185504;185729.0;185504;144500;13780;14195;11416;1613;185729.0;159128.0;26601.0;100171;41.0
517;Noord-Brabant (PV);2012;1757032.0;1568935;1283997;521.0;1126315.0;457.0;371655.0;183558;188097.0;183558;143148;13494;14134;11350;1432;188097.0;161600.0;26497.0;101380;41.0
518;Noord-Brabant (PV);2013;1758625.0;1569421;1289511;522.0;1139049.0;461.0;367189.0;177985;189204.0;177985;138525;12859;13816;11329;1456;189204.0;162906.0;26298.0;101925;41.0
519;Noord-Brabant (PV);2014;1765004.0;1575659;1300031;524.0;1144909.0;462.0;363351.0;174006;189345.0;174006;135220;12526;13713;11185;1362;189345.0;163279.0;26066.0;101622;41.0
520;Noord-Brabant (PV);2015;1773753.0;1582508;1309461;526.0;1153986.0;464.0;363171.0;171926;191245.0;171926;134258;12102;13622;10824;1120;191245.0;164457.0;26788.0;101121;41.0
521;Noord-Brabant (PV);2016;1797729.0;1604019;1329625;532.0;1167986.0;467.0;367318.0;173608;193710.0;173608;136490;11850;13938;10668;662;193710.0;165949.0;27761.0;100786;40.0
522;Noord-Brabant (PV);2017;1825489.0;1627786;1348054;537.0;1186111.0;472.0;376399.0;178696;197703.0;178696;141085;11835;14546;10579;651;197703.0;167764.0;29939.0;101036;40.0
523;Noord-Brabant (PV);2018;1855827.0;1653716;1367465;541.0;1206630.0;477.0;386722.0;184611;202111.0;184611;146242;12028;15265;10443;633;202111.0;170275.0;31836.0;101640;40.0
524;Noord-Brabant (PV);2019;1887790.0;1683573;1389892;546.0;1225498.0;482.0;395378.0;191161;204217.0;191161;152267;12203;15746;10358;587;204217.0;171396.0;32821.0;102520;40.0
525;Noord-Brabant (PV);2020;1922389.0;1713961;1413208;551.0;1242475.0;485.0;404829.0;196401;208428.0;196401;157337;12256;16030;10221;557;208428.0;174151.0;34277.0;104352;41.0
526;Noord-Brabant (PV);2021;1947690.0;1737452;1429822;555.0;1263858.0;491.0;410269.0;200031;210238.0;200031;161147;12266;15835;10238;545;210238.0;175552.0;34686.0;107599;42.0
527;Noord-Brabant (PV);2022;1983413.0;1768125;1451387;560.0;1283392.0;495.0;421305.0;206017;215288.0;206017;166621;12450;16251;10149;546;215288.0;179765.0;35523.0;110721;43.0
528;Limburg (PV);1990;;436192;389252;353.0;;;;36427;;36427;24433;6600;2909;1411;1074;;;;10513;10.0
529;Limburg (PV);1991;;446752;396863;358.0;;;;38056;;38056;25814;6534;3175;1420;1113;;;;11833;11.0
530;Limburg (PV);1992;;452976;398794;358.0;;;;39828;;39828;27176;6678;3441;1381;1152;;;;14354;13.0
531;Limburg (PV);1993;;465583;405200;362.0;;;;42592;;42592;29734;6667;3617;1424;1150;;;;17791;16.0
532;Limburg (PV);1994;;478184;413769;368.0;;;;43819;;43819;31067;6582;3648;1443;1079;;;;20596;18.0
533;Limburg (PV);1995;;492126;424711;376.0;;;;44675;;44675;31834;6581;3712;1493;1055;;;;22740;20.0
534;Limburg (PV);1996;;498992;429328;379.0;;;;45426;;45426;32168;6516;3968;1654;1120;;;;24238;21.0
535;Limburg (PV);1997;;514591;440157;387.0;;;;47404;;47404;33686;6534;4284;1843;1057;;;;27030;24.0
536;Limburg (PV);1998;;524984;446723;393.0;;;;49767;;49767;36010;6313;4365;2062;1017;;;;28494;25.0
537;Limburg (PV);1999;;538654;455791;400.0;;;;53323;;53323;39139;6241;4686;2280;977;;;;29540;26.0
538;Limburg (PV);2000;;557055;468617;411.0;447599.0;392.0;;57619;;57619;42973;6242;4913;2480;1011;;;;30819;27.0
539;Limburg (PV);2001;;571584;478161;418.0;456659.0;400.0;;60842;;60842;45787;6148;5148;2735;1024;;;;32581;29.0
540;Limburg (PV);2002;;584436;486592;426.0;464683.0;406.0;;63573;;63573;48181;6027;5352;3020;993;;;;34271;30.0
541;Limburg (PV);2003;;598900;496211;435.0;474211.0;415.0;;66232;;66232;50603;5838;5485;3306;1000;;;;36457;32.0
542;Limburg (PV);2004;660219.0;606087;499195;437.0;477656.0;418.0;122779.0;68647;54132.0;68647;52987;5609;5475;3543;1033;54132.0;44336.0;9796.0;38245;33.0
543;Limburg (PV);2005;672974.0;613942;503847;443.0;481871.0;424.0;129265.0;70233;59032.0;70233;54525;5549;5533;3685;941;59032.0;48777.0;10255.0;39862;35.0
544;Limburg (PV);2006;680073.0;617610;508931;450.0;486822.0;430.0;130140.0;67677;62463.0;67677;52170;5352;5395;3841;919;62463.0;51302.0;11161.0;41002;36.0
545;Limburg (PV);2007;689205.0;624159;515887;457.0;493541.0;438.0;131523.0;66477;65046.0;66477;50720;5197;5653;4060;847;65046.0;53663.0;11383.0;41795;37.0
546;Limburg (PV);2008;701976.0;633079;523403;466.0;500437.0;445.0;135733.0;66836;68897.0;66836;51066;5068;5725;4380;597;68897.0;56057.0;12840.0;42840;38.0
547;Limburg (PV);2009;713893.0;641996;530813;473.0;507494.0;452.0;139121.0;67224;71897.0;67224;51330;5023;5860;4610;401;71897.0;57798.0;14099.0;43959;39.0
548;Limburg (PV);2010;722020.0;649322;537101;478.0;514155.0;458.0;139781.0;67083;72698.0;67083;51510;4979;5507;4665;422;72698.0;58963.0;13735.0;45138;40.0
549;Limburg (PV);2011;732044.0;657818;545369;486.0;521842.0;465.0;140638.0;66412;74226.0;66412;51109;4791;5541;4568;403;74226.0;60215.0;14011.0;46037;41.0
550;Limburg (PV);2012;742889.0;666428;553738;493.0;529306.0;471.0;142138.0;65677;76461.0;65677;50394;4655;5672;4583;373;76461.0;61582.0;14879.0;47013;42.0
551;Limburg (PV);2013;745453.0;668667;556848;496.0;532478.0;475.0;141048.0;64262;76786.0;64262;49326;4542;5512;4526;356;76786.0;62514.0;14272.0;47557;42.0
552;Limburg (PV);2014;746199.0;668392;557873;498.0;533651.0;476.0;140771.0;62964;77807.0;62964;48326;4342;5520;4432;344;77807.0;63036.0;14771.0;47555;42.0
553;Limburg (PV);2015;749026.0;669566;560055;501.0;536335.0;480.0;141775.0;62315;79460.0;62315;48002;4226;5406;4338;343;79460.0;64092.0;15368.0;47196;42.0
554;Limburg (PV);2016;757214.0;675289;565318;506.0;540810.0;484.0;145032.0;63107;81925.0;63107;48382;4206;5496;4358;665;81925.0;65092.0;16833.0;46864;42.0
555;Limburg (PV);2017;767457.0;684155;573301;513.0;548037.0;490.0;147318.0;64016;83302.0;64016;49412;4177;5553;4324;550;83302.0;66353.0;16949.0;46838;42.0
556;Limburg (PV);2018;778929.0;693761;581841;521.0;555667.0;497.0;150026.0;64858;85168.0;64858;50461;4157;5598;4272;370;85168.0;67645.0;17523.0;47062;42.0
557;Limburg (PV);2019;787602.0;701671;588452;527.0;562738.0;504.0;151933.0;66002;85931.0;66002;51427;4165;5775;4267;368;85931.0;68364.0;17567.0;47217;42.0
558;Limburg (PV);2020;796425.0;709328;594874;532.0;568661.0;509.0;153787.0;66690;87097.0;66690;52295;4155;5625;4239;376;87097.0;69807.0;17290.0;47764;43.0
559;Limburg (PV);2021;805687.0;718687;602167;540.0;576560.0;517.0;154623.0;67623;87000.0;67623;53351;4128;5534;4237;373;87000.0;70317.0;16683.0;48897;44.0
560;Limburg (PV);2022;818696.0;729021;609546;545.0;583322.0;522.0;159053.0;69378;89675.0;69378;54978;4080;5707;4239;374;89675.0;72178.0;17497.0;50097;45.0
