ID;SITC;Landengroepen;Perioden;Invoerwaarde_1;Uitvoerwaarde_2;Handelsbalans_3;JaarmutatieInvoerwaarde_4;JaarmutatieUitvoerwaarde_5;Invoerwaarde_6;Uitvoerwaarde_7;Handelsbalans_8;JaarmutatieInvoerwaarde_9;JaarmutatieUitvoerwaarde_10
5579;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2014 april;608.0;404.0;-204.0;;;;;;;
5580;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2014 mei;478.0;436.0;-42.0;;;;;;;
5581;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2014 juni;582.0;365.0;-216.0;;;;;;;
5582;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2014 juli;566.0;395.0;-171.0;-2.7;5.6;;;;;
5583;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2014 augustus;514.0;402.0;-112.0;-11.6;-1.8;;;;;
5584;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2014 september;502.0;435.0;-67.0;12.1;14.5;;;;;
5585;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2014 oktober;531.0;425.0;-106.0;0.7;6.7;;;;;
5586;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2014 november;559.0;374.0;-185.0;-2.8;-7.4;;;;;
5587;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2014 december;479.0;416.0;-63.0;-9.1;5.2;;;;;
5588;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2014;6336.0;4876.0;-1459.0;;;;;;;
5589;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2015 januari;535.0;426.0;-109.0;;;;;;;
5590;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2015 februari;492.0;416.0;-76.0;;;;;;;
5591;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2015 maart;545.0;409.0;-136.0;;;;;;;
5592;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2015 april;602.0;453.0;-149.0;;;;;;;
5593;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2015 mei;581.0;408.0;-173.0;;;;;;;
5594;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2015 juni;572.0;402.0;-170.0;;;;;;;
5595;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2015 juli;602.0;391.0;-211.0;;;;;;;
5596;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2015 augustus;516.0;388.0;-128.0;;;;;;;
5597;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2015 september;501.0;406.0;-94.0;;;;;;;
5598;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2015 oktober;520.0;387.0;-133.0;;;;;;;
5599;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2015 november;435.0;397.0;-38.0;;;;;;;
5600;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2015 december;581.0;423.0;-158.0;;;;;;;
5601;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2015;6482.0;4905.0;-1577.0;;;;;;;
5602;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2016 januari;517.0;373.0;-145.0;-3.4;-12.5;;;;;
5603;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2016 februari;470.0;388.0;-81.0;-4.4;-6.5;;;;;
5604;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2016 maart;535.0;402.0;-133.0;-1.8;-1.6;;;;;
5605;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2016 april;672.0;383.0;-289.0;11.6;-15.6;;;;;
5606;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2016 mei;542.0;389.0;-153.0;-6.8;-4.6;;;;;
5607;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2016 juni;507.0;362.0;-145.0;-11.5;-9.9;;;;;
5608;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2016 juli;489.0;358.0;-131.0;-18.7;-8.3;;;;;
5609;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2016 augustus;486.0;388.0;-99.0;-5.8;-0.1;;;;;
5610;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2016 september;521.0;410.0;-111.0;4.1;0.9;;;;;
5611;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2016 oktober;399.0;384.0;-15.0;-23.3;-0.7;;;;;
5612;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2016 november;514.0;450.0;-64.0;18.2;13.3;;;;;
5613;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2016 december;577.0;412.0;-165.0;-0.8;-2.7;;;;;
5614;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2016;6229.0;4699.0;-1530.0;-3.9;-4.2;;;;;
5615;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2017 januari;560.0;444.0;-116.0;8.2;19.1;;;;;
5616;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2017 februari;593.0;435.0;-158.0;26.2;11.9;;;;;
5617;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2017 maart;605.0;541.0;-63.0;13.0;34.6;;;;;
5618;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2017 april;600.0;409.0;-191.0;-10.6;7.0;;;;;
5619;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2017 mei;680.0;468.0;-213.0;25.6;20.2;;;;;
5620;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2017 juni;500.0;399.0;-101.0;-1.4;10.1;;;;;
5621;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2017 juli;525.0;414.0;-111.0;7.3;15.6;;;;;
5622;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2017 augustus;576.0;476.0;-100.0;18.4;22.8;;;;;
5623;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2017 september;522.0;468.0;-54.0;0.2;14.2;;;;;
5624;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2017 oktober;658.0;478.0;-179.0;64.9;24.6;;;;;
5625;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2017 november;630.0;479.0;-151.0;22.5;6.5;;;;;
5626;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2017 december;489.0;443.0;-46.0;-15.1;7.6;;;;;
5627;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2017;6939.0;5455.0;-1484.0;11.4;16.1;;;;;
5628;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2018 januari;671.0;497.0;-174.0;19.9;11.9;;;;;
5629;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2018 februari;588.0;491.0;-97.0;-0.9;12.8;;;;;
5630;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2018 maart;572.0;515.0;-57.0;-5.5;-4.9;;;;;
5631;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2018 april;671.0;437.0;-234.0;11.7;6.6;;;;;
5632;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2018 mei;683.0;505.0;-178.0;0.4;8.0;;;;;
5633;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2018 juni;668.0;459.0;-209.0;33.7;15.1;;;;;
5634;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2018 juli;643.0;498.0;-145.0;22.5;20.4;;;;;
5635;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2018 augustus;629.0;497.0;-132.0;9.2;4.4;;;;;
5636;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2018 september;548.0;422.0;-126.0;4.9;-9.9;;;;;
5637;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2018 oktober;649.0;503.0;-145.0;-1.3;5.2;;;;;
5638;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2018 november;634.0;523.0;-111.0;0.7;9.1;;;;;
5639;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2018 december;547.0;427.0;-120.0;11.8;-3.6;;;;;
5640;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2018;7503.0;5773.0;-1730.0;8.1;5.8;;;;;
5641;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2019 januari;640.0;471.0;-169.0;-4.7;-5.2;;;;;
5642;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2019 februari;593.0;540.0;-53.0;1.0;10.1;;;;;
5643;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2019 maart;667.0;559.0;-108.0;16.6;8.5;;;;;
5644;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2019 april;661.0;547.0;-114.0;-1.4;25.4;;;;;
5645;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2019 mei;752.0;560.0;-193.0;10.1;10.8;;;;;
5646;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2019 juni;570.0;406.0;-164.0;-14.6;-11.5;;;;;
5647;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2019 juli;628.0;465.0;-163.0;-2.3;-6.7;;;;;
5648;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2019 augustus;693.0;501.0;-192.0;10.2;0.7;;;;;
5649;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2019 september;659.0;452.0;-207.0;20.2;7.2;;;;;
5650;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2019 oktober;652.0;501.0;-151.0;0.5;-0.5;;;;;
5651;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2019 november;615.0;524.0;-91.0;-3.0;0.3;;;;;
5652;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2019 december;586.0;439.0;-147.0;7.1;2.8;;;;;
5653;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2019;7717.0;5965.0;-1753.0;2.9;3.3;;;;;
5654;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2020 januari;653.0;518.0;-135.0;2.1;10.1;;;;;
5655;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2020 februari;585.0;736.0;152.0;;;;;;;
5656;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2020 maart;796.0;636.0;-160.0;;;;;;;
5657;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2020 april;637.0;459.0;-178.0;;;;;;;
5658;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2020 mei;692.0;559.0;-133.0;;;;;;;
5659;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2020 juni;634.0;553.0;-81.0;;;;;;;
5660;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2020 juli;613.0;619.0;6.0;;;;;;;
5661;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2020 augustus;588.0;544.0;-44.0;;;;;;;
5662;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2020 september;697.0;674.0;-23.0;;;;;;;
5663;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2020 oktober;630.0;708.0;78.0;;;;;;;
5664;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2020 november;636.0;695.0;59.0;;;;;;;
5665;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2020 december;596.0;704.0;108.0;;;;;;;
5666;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2020;7757.0;7405.0;-352.0;;;;;;;
5667;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2021 januari;661.0;725.0;64.0;;;;;;;
5668;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2021 februari;643.0;826.0;183.0;10.0;12.1;;;;;
5669;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2021 maart;881.0;996.0;115.0;10.8;56.7;;;;;
5670;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2021 april;834.0;850.0;17.0;30.8;85.3;;;;;
5671;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2021 mei;840.0;787.0;-53.0;21.4;40.8;;;;;
5672;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2021 juni;889.0;847.0;-42.0;40.2;53.2;;;;;
5673;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2021 juli;768.0;677.0;-91.0;25.4;9.4;;;;;
5674;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2021 augustus;862.0;703.0;-159.0;46.6;29.3;;;;;
5675;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2021 september;852.0;866.0;13.0;22.2;28.4;;;;;
5676;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2021 oktober;698.0;754.0;56.0;10.8;6.5;;;;;
5677;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2021 november;854.0;803.0;-51.0;34.4;15.6;;;;;
5678;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2021 december;827.0;770.0;-57.0;38.7;9.3;;;;;
5679;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2021;9609.0;9603.0;-6.0;;;;;;;
5680;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2022 januari;738.0;692.0;-46.0;;;;;;;
5681;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2022 februari ;751.0;813.0;62.0;;;;;;;
5682;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2022 maart;913.0;940.0;26.0;;;;;;;
5683;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2022 april;928.0;849.0;-79.0;;;;;;;
5684;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2022 mei;903.0;872.0;-31.0;;;;;;;
5685;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2022 juni;912.0;694.0;-218.0;;;;;;;
5686;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2022 juli;957.0;693.0;-264.0;;;;;;;
5687;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2022 augustus;797.0;763.0;-34.0;;;;;;;
5688;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2022 september;749.0;784.0;35.0;;;;;;;
5689;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2022 oktober;805.0;750.0;-55.0;;;;;;;
5690;2 Grondstoffen, niet eetbaar, behalve...;Niet-EU;2022 januari-oktober;8453.0;7849.0;-604.0;;;;;;;
5691;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2002 januari;;;;;;217.0;599.0;382.0;-4.9;-6.5
5692;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2002 februari;;;;;;237.0;658.0;420.0;-1.5;-8.6
5693;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2002 maart;;;;;;276.0;755.0;479.0;-0.2;-2.3
5694;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2002 april;;;;;;270.0;683.0;413.0;8.9;-2.9
5695;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2002 mei;;;;;;272.0;766.0;494.0;-0.8;0.2
5696;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2002 juni;;;;;;254.0;599.0;345.0;1.0;-1.1
5697;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2002 juli;;;;;;230.0;574.0;344.0;-2.3;9.3
5698;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2002 augustus;;;;;;220.0;582.0;362.0;1.7;3.3
5699;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2002 september;;;;;;263.0;695.0;432.0;11.3;12.7
5700;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2002 oktober;;;;;;276.0;708.0;433.0;7.5;6.0
5701;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2002 november;;;;;;262.0;603.0;341.0;9.5;-2.4
5702;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2002 december;;;;;;270.0;627.0;357.0;19.9;5.4
5703;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2002;;;;;;3047.0;7849.0;4803.0;4.0;0.7
5704;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2003 januari;;;;;;226.0;661.0;435.0;4.2;10.3
5705;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2003 februari;;;;;;243.0;722.0;479.0;2.4;9.7
5706;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2003 maart;;;;;;275.0;792.0;517.0;-0.5;4.8
5707;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2003 april;;;;;;278.0;772.0;493.0;3.1;13.0
5708;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2003 mei;;;;;;262.0;768.0;506.0;-3.6;0.3
5709;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2003 juni;;;;;;248.0;573.0;325.0;-2.2;-4.3
5710;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2003 juli;;;;;;233.0;555.0;322.0;1.2;-3.3
5711;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2003 augustus;;;;;;216.0;519.0;302.0;-1.5;-10.9
5712;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2003 september;;;;;;281.0;714.0;433.0;6.7;2.7
5713;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2003 oktober;;;;;;296.0;664.0;368.0;7.2;-6.3
5714;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2003 november;;;;;;259.0;604.0;345.0;-1.2;0.1
5715;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2003 december;;;;;;263.0;623.0;360.0;-2.7;-0.7
5716;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2003;;;;;;3080.0;7965.0;4885.0;1.1;1.5
5717;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2004 januari;;;;;;246.0;671.0;425.0;;
5718;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2004 februari;;;;;;271.0;771.0;500.0;;
5719;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2004 maart;;;;;;338.0;925.0;587.0;;
5720;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2004 april;;;;;;287.0;842.0;555.0;;
5721;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2004 mei;;;;;;262.0;788.0;526.0;;
5722;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2004 juni;;;;;;289.0;795.0;506.0;;
5723;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2004 juli;;;;;;254.0;616.0;362.0;;
5724;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2004 augustus;;;;;;258.0;652.0;395.0;;
5725;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2004 september;;;;;;320.0;824.0;504.0;;
5726;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2004 oktober;;;;;;302.0;793.0;491.0;;
5727;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2004 november;;;;;;307.0;816.0;509.0;;
5728;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2004 december;;;;;;316.0;782.0;466.0;;
5729;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2004;;;;;;3452.0;9276.0;5824.0;;
5730;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2005 januari;;;;;;269.0;749.0;480.0;9.4;11.5
5731;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2005 februari;;;;;;274.0;783.0;509.0;1.0;1.6
5732;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2005 maart;;;;;;326.0;974.0;649.0;-3.6;5.4
5733;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2005 april;;;;;;325.0;956.0;631.0;12.9;13.5
5734;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2005 mei;;;;;;294.0;908.0;614.0;12.2;15.2
5735;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2005 juni;;;;;;320.0;756.0;436.0;10.6;-4.9
5736;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2005 juli;;;;;;263.0;636.0;373.0;3.3;3.2
5737;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2005 augustus;;;;;;266.0;725.0;459.0;3.0;11.1
5738;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2005 september;;;;;;321.0;840.0;519.0;0.4;2.0
5739;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2005 oktober;;;;;;328.0;793.0;465.0;8.7;0.0
5740;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2005 november;;;;;;314.0;772.0;458.0;2.3;-5.4
5741;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2005 december;;;;;;339.0;788.0;449.0;7.2;0.8
5742;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2005;;;;;;3639.0;9680.0;6042.0;5.4;4.4
5743;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2006 januari;;;;;;303.0;767.0;464.0;12.7;2.4
5744;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2006 februari;;;;;;356.0;850.0;494.0;29.8;8.5
5745;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2006 maart;;;;;;391.0;1047.0;656.0;20.0;7.4
5746;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2006 april;;;;;;340.0;937.0;597.0;4.7;-2.0
5747;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2006 mei;;;;;;380.0;1106.0;726.0;29.1;21.8
5748;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2006 juni;;;;;;405.0;856.0;451.0;26.5;13.1
5749;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2006 juli;;;;;;330.0;711.0;381.0;25.6;11.8
5750;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2006 augustus;;;;;;338.0;822.0;484.0;27.3;13.4
5751;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2006 september;;;;;;389.0;918.0;529.0;21.3;9.3
5752;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2006 oktober;;;;;;434.0;971.0;537.0;32.1;22.4
5753;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2006 november;;;;;;414.0;937.0;522.0;31.9;21.3
5754;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2006 december;;;;;;370.0;890.0;521.0;9.0;13.0
5755;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2006;;;;;;4449.0;10811.0;6361.0;22.3;11.7
5756;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2007 januari;389.0;874.0;485.0;;;383.0;908.0;525.0;;
5757;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2007 februari;394.0;977.0;583.0;;;384.0;1010.0;626.0;;
5758;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2007 maart;482.0;1121.0;639.0;;;473.0;1161.0;688.0;;
5759;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2007 april;476.0;1005.0;529.0;;;468.0;1030.0;562.0;;
5760;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2007 mei;490.0;1073.0;583.0;;;480.0;1113.0;633.0;;
5761;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2007 juni;495.0;939.0;444.0;;;485.0;956.0;471.0;;
5762;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2007 juli;402.0;781.0;379.0;;;393.0;810.0;418.0;;
5763;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2007 augustus;388.0;780.0;392.0;;;380.0;801.0;421.0;;
5764;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2007 september;404.0;837.0;433.0;;;392.0;837.0;445.0;;
5765;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2007 oktober;475.0;905.0;430.0;;;468.0;926.0;459.0;;
5766;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2007 november;450.0;842.0;392.0;;;438.0;868.0;429.0;;
5767;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2007 december;383.0;775.0;392.0;;;375.0;794.0;420.0;;
5768;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2007;5229.0;10908.0;5679.0;;;5119.0;11214.0;6095.0;;
5769;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2008 januari;450.0;907.0;457.0;;;;;;;
5770;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2008 februari;515.0;1050.0;535.0;;;;;;;
5771;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2008 maart;497.0;1062.0;565.0;;;;;;;
5772;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2008 april;475.0;1024.0;549.0;;;;;;;
5773;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2008 mei;477.0;1044.0;566.0;;;;;;;
5774;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2008 juni;451.0;887.0;436.0;;;;;;;
5775;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2008 juli;439.0;777.0;338.0;;;;;;;
5776;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2008 augustus;401.0;776.0;375.0;;;;;;;
5777;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2008 september;474.0;930.0;456.0;;;;;;;
5778;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2008 oktober;455.0;866.0;411.0;;;;;;;
5779;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2008 november;387.0;697.0;309.0;;;;;;;
5780;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2008 december;309.0;742.0;433.0;;;;;;;
5781;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2008;5331.0;10762.0;5431.0;;;;;;;
5782;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2009 januari;278.0;648.0;371.0;;;;;;;
5783;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2009 februari;313.0;760.0;447.0;;;;;;;
5784;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2009 maart;349.0;846.0;497.0;;;;;;;
5785;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2009 april;357.0;868.0;511.0;;;;;;;
