ID;Geslacht;Gebieden;TotaleBevolking_1;Oppervlakte_2;Bevolkingsdichtheid_3;Pagina_4;BewoondeHuizenSchepenEnz_5;Pagina_6;BewoondeHuizen_7;OnbewoondeWoonhuizen_8;WoonhuizenInAanbouw_9;OverigeOnbewoondeGebouwen_10;PermanentAanwezig_11;TijdelijkAanwezig_12;PermanentAanwezig_13;TijdelijkAanwezig_14;Pagina_15;Huishoudens_16;Totaal_17;Hoofden_18;Kinderen_19;PersonenInDienstbetrekking_20;OverigeLeden_21;AfzonderlijkLevendePersonen_22;AantalGestichtenEnInstellingen_23;Totaal_24;MetGezinnen_25;GestichtsbevolkingInDezeGezinnen_26;AfzonderlijkLevende_27;GestichtsbevolkingOnderDezePersonen_28;Gestichtsbevolking_29;TijdelijkAanwezigen_30;k_09Jaar_31;k_1019Jaar_32;k_2029Jaar_33;k_3039Jaar_34;k_4049Jaar_35;k_5059Jaar_36;k_6069Jaar_37;k_7079Jaar_38;k_80JaarEnOuder_39;OnbekendeLeeftijd_40;Pagina_41;DeHuidigeWoongemeente_42;EenAndereGemeenteBinnenDeProvincie_43;EenAndereProvincieBinnenHetRijk_44;EenDerNederlandscheKolonien_45;InHetBuitenland_46;OpZee_47;GeboortegemeenteOnbekend_48;Pagina_49;Nederland_50;TotaalAantalVreemdelingen_51;Duitschland_52;AngloDuitsch_53;Belgie_54;GrootBritannieEnIerland_55;Frankrijk_56;OostenrijkHongarije_57;Italie_58;EenAnderLand_59;OnbekendeNationaliteit_60;GeenNationaliteit_61;NederduitschHervormden_62;WaalschHervormden_63;Remonstranten_64;ChristelijkGereformeerdenAfgesch_65;Doopsgezinden_66;EvangelischLutherschen_67;HersteldLutherschen_68;BehoorendeTotDeGereformeerdeKerken_69;RoomschKatholieken_70;OudRoomschen_71;NederlandscheIsraelieten_72;PortugeescheIsraelieten_73;Totaal_74;EngelsePresbyterianen_75;AnglicaanscheEpiscopalen_76;SchotscheGemeente_77;DuitschEvangelischen_78;Apostolischen_79;Evangelischen_80;VrijeEvangelischen_81;VrijeProtestanten_82;Darbisten_83;Baptisten_84;Methodisten_85;HernhuttersEvangOfMoravBroederg_86;Unitarissen_87;Grieken_88;Mormonen_89;Mahomedanen_90;LedenDerVrijeGemeente_91;VrijeGereformeerdenOnderHetKruis_92;OudGereformeerdenOnderHetKruis_93;OudGereformeerden_94;ChristelijkEvangelischen_95;LedenDerVrijeZendingGemeente_96;VrijeEvangelischeZendingGemeente_97;GereformeerdenOnderHetKruis_98;Calvinisten_99;GereformeerdeGemeente_100;LegerDesHeils_101;EngelschHervormden_102;ZwitscherschProtestanten_103;NedHervZendingGemeente_104;EgliseNationaleSuisse_105;ReligionProtestante_106;VrijeGereformeerden_107;Puriteinen_108;ZevendeDagAdventisten_109;Congregationalisten_110;Sabbathisten_111;ChristelijkAfgescheidenen_112;AfgescheidenIsraelieten_113;Boeddhisten_114;HersteldApostolischen_115;Wesleyaanen_116;ZevendeDagBaptisten_117;OudProtestanten_118;EgliseIndependante_119;VrijeGereformeerdeGemeente_120;VrijeHervormden_121;Wederdoopers_122;DortschGereformeerden_123;Dissidenten_124;GeloofsverInDeVolheidVanChristus_125;EngelschKatholieken_126;IerscheKerk_127;Adventisten_128;EgliseLibreSuisse_129;NonReformisten_130;ChristelijkOrthodoxen_131;EgliseEvangeliqueDeBruxelles_132;Zwinglianen_133;IerschProtestanten_134;WurtembergscheKerk_135;NieuweJeruzalemscheKerk_136;ChristianismePrimitif_137;RussischOrthodoxen_138;EpiscopaleZionskapel_139;NoorscheStaatsreligion_140;PlymouthBrothers_141;ApostolischeZendingGemeente_142;GeloofsverVanDeGoddelijkeGenezing_143;Quakers_144;HersteldApostolischeZendingGemeente_145;Waldenzen_146;Protestantenbond_147;CongregationalChurch_148;VrijeEngelscheGemeente_149;VereenigdDoopsgezinden_150;Theosophen_151;EgliseLibre_152;VereenigdLuthers_153;EgliseReformeeSuisse_154;Pagina_155;GeenKerkelijkeGezindte_156;KerkelijkeGezindteOnbekend_157;Gemeentecode_158;ProvincieWaarinDeGemeenteIsGelegen_159;Provinciecode_160;Grootteklasse_161
3013;Vrouwen;Kedichem;442;;;ZH  2;;ZH 96;;;;;;;;;ZH 40;;432;17;209;25;181;10;;0;0;0;0;0;0;12;117;76;70;51;50;26;33;15;4;0;ZH298;302;116;24;0;0;0;0;ZH108;442;0;0;0;0;0;0;0;0;0;0;0;436;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3014;Vrouwen;Kerkrade;4200;;;LI  3;;LI 68;;;;;;;;;LI 27;;4124;169;2263;147;1545;59;;102;39;0;46;0;17;19;1251;800;687;512;400;262;170;103;15;0;LI196;3083;531;48;0;538;0;0;LI 78;3967;233;221;0;12;0;0;0;0;0;0;0;12;0;1;4;0;4;0;0;4179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3015;Vrouwen;Kerkwerve;382;;;ZE  2;;ZE 52;;;;;;;;;ZE 23;;378;13;215;13;137;4;;0;0;0;0;0;0;13;112;83;62;36;35;24;24;4;2;0;ZE142;250;124;8;0;0;0;0;ZE 60;382;0;0;0;0;0;0;0;0;0;0;0;257;0;0;85;0;0;0;37;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE178;2;0;;           ·;0;0
3016;Vrouwen;Kerkwijk;480;;;GE  2;;GE 70;;;;;;;;;GE 40;;478;32;228;18;200;2;;0;0;0;0;0;0;14;121;88;75;61;43;41;34;15;2;0;GE284;358;96;26;0;0;0;0;GE 80;480;0;0;0;0;0;0;0;0;0;0;0;469;0;0;0;0;0;0;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3017;Vrouwen;Kessel;616;;;LI  3;;LI 68;;;;;;;;;LI 28;;609;34;261;42;272;7;;19;19;0;0;0;0;6;120;119;101;66;76;70;51;12;1;0;LI196;387;184;13;0;32;0;0;LI 78;593;23;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3018;Vrouwen;Kesteren;1458;;;GE  2;;GE 70;;;;;;;;;GE 40;;1452;85;714;76;577;6;;0;0;0;0;0;0;38;378;299;206;170;146;140;73;38;8;0;GE284;1127;243;84;0;4;0;0;GE 80;1458;0;0;0;0;0;0;0;0;0;0;0;1419;0;1;25;0;0;0;0;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;3;0;;           ·;0;0
3019;Vrouwen;Kethel;705;;;ZH  2;;ZH 96;;;;;;;;;ZH 41;;692;29;363;54;246;13;;0;0;0;0;0;0;15;176;154;107;90;80;47;28;17;6;0;ZH298;424;262;18;0;1;0;0;ZH108;705;0;0;0;0;0;0;0;0;0;0;0;375;0;0;2;0;6;0;0;322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3020;Vrouwen;Klaaswaal;813;;;ZH  2;;ZH 96;;;;;;;;;ZH 41;;796;29;397;41;329;17;;0;0;0;0;0;0;33;217;165;128;79;64;73;52;27;8;0;ZH300;552;245;16;0;0;0;0;ZH108;813;0;0;0;0;0;0;0;0;0;0;0;781;0;0;21;0;0;1;0;7;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZH364;0;0;;           ·;0;0
3021;Vrouwen;Klimmen;604;;;LI  3;;LI 68;;;;;;;;;LI 28;;598;25;301;33;239;6;;0;0;0;0;0;0;3;145;126;88;69;62;49;43;17;5;0;LI198;385;203;0;0;16;0;0;LI 78;593;11;5;0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3022;Vrouwen;Kloetinge;649;;;ZE  2;;ZE 52;;;;;;;;;ZE 24;;642;21;301;62;258;7;;0;0;0;0;0;0;19;141;146;111;70;68;45;42;21;5;0;ZE142;332;303;12;0;2;0;0;ZE 60;649;0;0;0;0;0;0;0;0;0;0;0;514;0;0;0;1;0;0;55;40;0;0;0;35;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE178;4;0;;           ·;0;0
3023;Vrouwen;Kloosterburen;971;;;GR  2;;GR 50;;;;;;;;;GR 19;;942;52;422;104;364;29;;0;0;0;0;0;0;9;213;203;161;110;94;86;63;27;14;0;GR156;587;336;47;0;1;0;0;GR 56;970;1;1;0;0;0;0;0;0;0;0;0;399;0;1;0;5;0;0;161;391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;14;0;;           ·;0;0
3024;Vrouwen;Klundert;1938;;;NB  3;;NB104;;;;;;;;;NB 50;;1891;98;962;128;703;47;;0;0;0;0;0;0;79;471;365;295;248;182;151;121;89;16;0;NB292;1223;586;127;0;2;0;0;NB116;1938;0;0;0;0;0;0;0;0;0;0;0;416;0;1;4;2;2;0;811;695;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;5;0;;           ·;0;0
3025;Vrouwen;Kockengen;450;;;UT  2;;UT 34;;;;;;;;;UT 13;;444;16;211;43;174;6;;0;0;0;0;0;0;9;131;76;80;56;40;32;18;13;4;0;UT120;244;141;64;0;1;0;0;UT 42;449;1;1;0;0;0;0;0;0;0;0;0;252;0;1;0;0;1;1;73;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;3;0;;           ·;0;0
3026;Vrouwen;Koedijk;576;;;NH  2;;NH 78;;;;;;;;;NH 36;;569;29;230;38;272;7;;0;0;0;0;0;0;33;135;87;103;92;57;49;32;19;2;0;NH244;279;289;7;0;1;0;0;NH 88;575;1;0;0;1;0;0;0;0;0;0;0;433;0;0;0;12;2;0;1;104;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;22;0;;           ·;0;0
3027;Vrouwen;Koewacht;1141;;;ZE  2;;ZE 52;;;;;;;;;ZE 25;;1134;49;630;35;420;7;;0;0;0;0;0;0;3;326;212;188;120;88;87;74;40;6;0;ZE144;898;121;4;0;118;0;0;ZE 60;1049;92;0;0;92;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;1129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3028;Vrouwen;Kollumerland;3703;;;FR  2;;FR 58;;;;;;;;;FR 25;;3593;189;1597;253;1554;88;;23;1;0;0;0;22;108;821;701;565;452;366;352;269;129;48;0;FR238;2487;938;273;1;4;0;0;FR 64;3703;0;0;0;0;0;0;0;0;0;0;0;1846;0;1;0;39;0;1;1701;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FR254;109;0;;           ·;0;0
3029;Vrouwen;Koog aan de Zaan;1565;;;NH  2;;NH 78;;;;;;;;;NH 36;;1521;80;758;89;594;39;;6;1;0;0;0;5;47;372;315;267;203;147;119;84;44;14;0;NH244;832;655;75;0;3;0;0;NH 88;1564;1;0;0;0;1;0;0;0;0;0;0;888;0;2;27;272;14;7;1;137;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;212;0;;           ·;0;0
3030;Vrouwen;Kortenhoef;535;;;NH  2;;NH 78;;;;;;;;;NH 37;;515;16;269;28;202;12;;9;1;0;0;0;8;11;148;103;73;62;46;37;39;20;6;1;NH244;289;133;111;0;2;0;0;NH 88;534;1;0;0;0;0;1;0;0;0;0;0;355;0;0;0;4;3;1;37;131;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;3;0;;           ·;0;0
3031;Vrouwen;Koudekerk;714;;;ZH  2;;ZH 96;;;;;;;;;ZH 42;;700;29;334;54;283;10;;5;1;0;0;0;4;33;187;124;126;82;72;42;53;23;5;0;ZH300;355;298;61;0;0;0;0;ZH108;714;0;0;0;0;0;0;0;0;0;0;0;379;0;0;2;1;3;1;237;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3032;Vrouwen;Koudekerke;1130;;;ZE  2;;ZE 52;;;;;;;;;ZE 25;;1110;39;487;100;484;16;;4;0;0;0;0;4;19;272;178;223;147;99;103;66;31;11;0;ZE144;577;519;31;3;0;0;0;ZE 60;1130;0;0;0;0;0;0;0;0;0;0;0;729;2;0;33;1;0;3;331;7;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE178;2;0;;           ·;0;0
3033;Vrouwen;Krabbendijke;1010;;;ZE  2;;ZE 52;;;;;;;;;ZE 26;;1000;48;545;46;361;10;;0;0;0;0;0;0;20;262;217;182;120;79;81;40;26;3;0;ZE144;655;334;21;0;0;0;0;ZE 60;1010;0;0;0;0;0;0;0;0;0;0;0;563;0;0;0;1;0;0;175;14;0;0;0;256;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE178;1;0;;           ·;0;0
3034;Vrouwen;Krimpen aan de Lek;1189;;;ZH  2;;ZH 96;;;;;;;;;ZH 42;;1175;54;634;45;442;14;;0;0;0;0;0;0;52;336;236;171;169;97;81;57;38;4;0;ZH300;761;389;39;0;0;0;0;ZH108;1189;0;0;0;0;0;0;0;0;0;0;0;1090;0;0;77;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;16;0;;           ·;0;0
3035;Vrouwen;Krimpen aan den IJssel;1372;;;ZH  2;;ZH 96;;;;;;;;;ZH 42;;1359;49;773;51;486;13;;0;0;0;0;0;0;32;394;297;228;147;119;88;59;35;5;0;ZH300;805;512;53;0;2;0;0;ZH108;1370;2;2;0;0;0;0;0;0;0;0;0;1307;0;3;4;0;5;0;41;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;5;0;;           ·;0;0
3036;Vrouwen;Krommenie;1591;;;NH  2;;NH 78;;;;;;;;;NH 37;;1551;65;763;78;645;38;;3;1;0;0;0;2;102;362;348;277;179;149;113;96;54;13;0;NH246;986;516;79;0;10;0;0;NH 88;1581;10;4;0;1;5;0;0;0;0;0;0;914;0;0;15;152;10;5;17;351;34;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;92;0;;           ·;0;0
3037;Vrouwen;Kruiningen;1573;;;ZE  2;;ZE 52;;;;;;;;;ZE 26;;1560;61;810;83;606;13;;0;0;0;0;0;0;344;440;318;232;220;126;100;100;31;6;0;ZE144;890;577;97;0;9;0;0;ZE 60;1570;3;0;0;3;0;0;0;0;0;0;0;1078;0;0;14;4;2;3;159;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;73;0;;           ·;0;0
3038;Vrouwen;Kruis (St.);320;;;ZE  2;;ZE 52;;;;;;;;;ZE 26;;316;17;170;17;112;4;;0;0;0;0;0;0;7;74;68;63;38;23;20;21;12;1;0;ZE146;170;76;7;0;67;0;0;ZE 60;255;65;0;0;65;0;0;0;0;0;0;0;109;0;0;0;0;0;0;0;210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;1;0;;           ·;0;0
3039;Vrouwen;Kuinre;405;;;OV  2;;OV 40;;;;;;;;;OV 20;;387;22;175;16;174;18;;0;0;0;0;0;0;9;85;63;66;50;52;30;31;22;6;0;OV192;231;76;97;0;1;0;0;OV 46;405;0;0;0;0;0;0;0;0;0;0;0;333;0;0;16;2;0;0;0;44;0;0;0;6;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV212;4;0;;           ·;0;0
3040;Vrouwen;Kwadijk;253;;;NH  2;;NH 78;;;;;;;;;NH 37;;249;8;123;13;105;4;;0;0;0;0;0;0;5;57;60;27;37;33;14;13;10;2;0;NH246;125;122;6;0;0;0;0;NH 88;253;0;0;0;0;0;0;0;0;0;0;0;217;0;0;2;28;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3041;Vrouwen;Laagnieuwkoop;203;;;UT  2;;UT 34;;;;;;;;;UT 14;;201;11;93;23;74;2;;0;0;0;0;0;0;3;43;47;27;31;18;18;14;5;0;0;UT120;100;90;13;0;0;0;0;UT 42;203;0;0;0;0;0;0;0;0;0;0;0;83;0;0;0;0;0;0;28;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3042;Vrouwen;Landsmeer;979;;;NH  2;;NH 78;;;;;;;;;NH 38;;962;37;512;41;372;17;;0;0;0;0;0;0;26;255;215;182;121;79;63;49;9;6;0;NH246;621;320;38;0;0;0;0;NH 88;979;0;0;0;0;0;0;0;0;0;0;0;804;0;0;0;32;1;2;110;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;6;0;;           ·;0;0
3043;Vrouwen;Langbroek;593;;;UT  2;;UT 34;;;;;;;;;UT 14;;579;31;305;27;216;14;;0;0;0;0;0;0;18;151;125;78;73;59;41;38;23;5;0;UT120;389;151;51;0;2;0;0;UT 42;593;0;0;0;0;0;0;0;0;0;0;0;441;0;0;4;1;1;1;2;142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;1;0;;           ·;0;0
3044;Vrouwen;Lange-Ruige-Weide;305;;;ZH  2;;ZH 96;;;;;;;;;ZH 43;;303;9;154;24;116;2;;0;0;0;0;0;0;9;84;72;39;42;23;20;17;6;2;0;ZH302;152;98;55;0;0;0;0;ZH108;305;0;0;0;0;0;0;0;0;0;0;0;134;0;0;0;0;2;0;144;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;1;0;;           ·;0;0
3045;Vrouwen;Langerak;460;;;ZH  2;;ZH 96;;;;;;;;;ZH 43;;455;18;238;23;176;5;;0;0;0;0;0;0;37;128;105;62;55;33;34;23;17;3;0;ZH302;345;91;24;0;0;0;0;ZH108;460;0;0;0;0;0;0;0;0;0;0;0;315;0;0;20;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
3046;Vrouwen;Laren (Gelderland);1804;;;GE  2;;GE 70;;;;;;;;;GE 40;;1794;75;696;164;859;10;;0;0;0;0;0;0;50;369;356;303;241;194;162;122;47;10;0;GE284;1335;349;115;0;5;0;0;GE 80;1802;2;1;0;0;0;1;0;0;0;0;0;1715;0;9;37;0;0;0;12;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;1;0;;           ·;0;0
