ID;SoortRijksmonumenten;RegioS2019;Perioden;Rijksmonumenten_1
1316;Rijksmonumenten totaal;Noord-Drenthe (CR);2016;643
1317;Rijksmonumenten totaal;Noord-Drenthe (CR);2017;644
1318;Rijksmonumenten totaal;Noord-Drenthe (CR);2018;644
1319;Rijksmonumenten totaal;Noord-Drenthe (CR);2019;644
1320;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1965;88
1321;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1966;89
1322;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1967;89
1323;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1968;95
1324;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1969;95
1325;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1970;95
1326;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1971;96
1327;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1972;96
1328;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1973;101
1329;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1974;101
1330;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1975;101
1331;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1976;101
1332;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1977;103
1333;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1978;104
1334;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1979;120
1335;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1980;125
1336;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1981;127
1337;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1982;128
1338;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1983;152
1339;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1984;156
1340;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1985;168
1341;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1986;170
1342;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1987;172
1343;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1988;172
1344;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1989;172
1345;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1990;184
1346;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1991;184
1347;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1992;186
1348;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1993;192
1349;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1994;234
1350;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1995;243
1351;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1996;243
1352;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1997;248
1353;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1998;295
1354;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1999;295
1355;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2000;298
1356;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2001;303
1357;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2002;303
1358;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2003;304
1359;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2004;305
1360;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2005;306
1361;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2006;306
1362;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2007;306
1363;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2008;306
1364;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2009;306
1365;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2010;306
1366;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2011;306
1367;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2012;307
1368;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2013;307
1369;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2014;307
1370;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2015;307
1371;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2016;307
1372;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2017;307
1373;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2018;307
1374;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2019;307
1375;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1965;88
1376;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1966;92
1377;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1967;93
1378;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1968;98
1379;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1969;100
1380;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1970;105
1381;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1971;117
1382;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1972;118
1383;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1973;118
1384;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1974;119
1385;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1975;127
1386;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1976;128
1387;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1977;131
1388;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1978;133
1389;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1979;136
1390;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1980;140
1391;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1981;144
1392;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1982;175
1393;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1983;176
1394;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1984;181
1395;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1985;208
1396;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1986;212
1397;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1987;213
1398;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1988;214
1399;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1989;216
1400;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1990;219
1401;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1991;220
1402;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1992;224
1403;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1993;224
1404;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1994;226
1405;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1995;230
1406;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1996;233
1407;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1997;328
1408;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1998;357
1409;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1999;358
1410;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2000;359
1411;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2001;372
1412;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2002;375
1413;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2003;389
1414;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2004;408
1415;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2005;411
1416;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2006;411
1417;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2007;418
1418;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2008;418
1419;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2009;419
1420;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2010;419
1421;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2011;419
1422;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2012;419
1423;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2013;419
1424;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2014;420
1425;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2015;420
1426;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2016;420
1427;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2017;420
1428;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2018;420
1429;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2019;420
1430;Rijksmonumenten totaal;Noord-Overijssel (CR);1965;43
1431;Rijksmonumenten totaal;Noord-Overijssel (CR);1966;200
1432;Rijksmonumenten totaal;Noord-Overijssel (CR);1967;519
1433;Rijksmonumenten totaal;Noord-Overijssel (CR);1968;521
1434;Rijksmonumenten totaal;Noord-Overijssel (CR);1969;523
1435;Rijksmonumenten totaal;Noord-Overijssel (CR);1970;523
1436;Rijksmonumenten totaal;Noord-Overijssel (CR);1971;590
1437;Rijksmonumenten totaal;Noord-Overijssel (CR);1972;1055
1438;Rijksmonumenten totaal;Noord-Overijssel (CR);1973;1425
1439;Rijksmonumenten totaal;Noord-Overijssel (CR);1974;1426
1440;Rijksmonumenten totaal;Noord-Overijssel (CR);1975;1460
1441;Rijksmonumenten totaal;Noord-Overijssel (CR);1976;1481
1442;Rijksmonumenten totaal;Noord-Overijssel (CR);1977;1496
1443;Rijksmonumenten totaal;Noord-Overijssel (CR);1978;1511
1444;Rijksmonumenten totaal;Noord-Overijssel (CR);1979;1516
1445;Rijksmonumenten totaal;Noord-Overijssel (CR);1980;1523
1446;Rijksmonumenten totaal;Noord-Overijssel (CR);1981;1531
1447;Rijksmonumenten totaal;Noord-Overijssel (CR);1982;1544
1448;Rijksmonumenten totaal;Noord-Overijssel (CR);1983;1547
1449;Rijksmonumenten totaal;Noord-Overijssel (CR);1984;1547
1450;Rijksmonumenten totaal;Noord-Overijssel (CR);1985;1547
1451;Rijksmonumenten totaal;Noord-Overijssel (CR);1986;1550
1452;Rijksmonumenten totaal;Noord-Overijssel (CR);1987;1553
1453;Rijksmonumenten totaal;Noord-Overijssel (CR);1988;1554
1454;Rijksmonumenten totaal;Noord-Overijssel (CR);1989;1556
1455;Rijksmonumenten totaal;Noord-Overijssel (CR);1990;1557
1456;Rijksmonumenten totaal;Noord-Overijssel (CR);1991;1590
1457;Rijksmonumenten totaal;Noord-Overijssel (CR);1992;1593
1458;Rijksmonumenten totaal;Noord-Overijssel (CR);1993;1595
1459;Rijksmonumenten totaal;Noord-Overijssel (CR);1994;1599
1460;Rijksmonumenten totaal;Noord-Overijssel (CR);1995;1600
1461;Rijksmonumenten totaal;Noord-Overijssel (CR);1996;1601
1462;Rijksmonumenten totaal;Noord-Overijssel (CR);1997;1622
1463;Rijksmonumenten totaal;Noord-Overijssel (CR);1998;1684
1464;Rijksmonumenten totaal;Noord-Overijssel (CR);1999;1767
1465;Rijksmonumenten totaal;Noord-Overijssel (CR);2000;1794
1466;Rijksmonumenten totaal;Noord-Overijssel (CR);2001;1806
1467;Rijksmonumenten totaal;Noord-Overijssel (CR);2002;1815
1468;Rijksmonumenten totaal;Noord-Overijssel (CR);2003;1819
1469;Rijksmonumenten totaal;Noord-Overijssel (CR);2004;1859
1470;Rijksmonumenten totaal;Noord-Overijssel (CR);2005;1931
1471;Rijksmonumenten totaal;Noord-Overijssel (CR);2006;1974
1472;Rijksmonumenten totaal;Noord-Overijssel (CR);2007;1974
1473;Rijksmonumenten totaal;Noord-Overijssel (CR);2008;1999
1474;Rijksmonumenten totaal;Noord-Overijssel (CR);2009;1999
1475;Rijksmonumenten totaal;Noord-Overijssel (CR);2010;1999
1476;Rijksmonumenten totaal;Noord-Overijssel (CR);2011;1999
1477;Rijksmonumenten totaal;Noord-Overijssel (CR);2012;1999
1478;Rijksmonumenten totaal;Noord-Overijssel (CR);2013;1999
1479;Rijksmonumenten totaal;Noord-Overijssel (CR);2014;2001
1480;Rijksmonumenten totaal;Noord-Overijssel (CR);2015;2001
1481;Rijksmonumenten totaal;Noord-Overijssel (CR);2016;2001
1482;Rijksmonumenten totaal;Noord-Overijssel (CR);2017;2001
1483;Rijksmonumenten totaal;Noord-Overijssel (CR);2018;2001
1484;Rijksmonumenten totaal;Noord-Overijssel (CR);2019;2001
1485;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1965;0
1486;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1966;0
1487;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1967;0
1488;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1968;446
1489;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1969;452
1490;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1970;453
1491;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1971;496
1492;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1972;498
1493;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1973;503
1494;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1974;504
1495;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1975;519
1496;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1976;521
1497;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1977;528
1498;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1978;536
1499;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1979;537
1500;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1980;542
1501;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1981;543
1502;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1982;543
1503;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1983;544
1504;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1984;546
1505;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1985;547
1506;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1986;557
1507;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1987;557
1508;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1988;557
1509;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1989;557
1510;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1990;558
1511;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1991;561
1512;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1992;583
1513;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1993;583
1514;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1994;583
1515;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1995;605
1516;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1996;605
1517;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1997;605
1518;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1998;627
1519;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1999;695
1520;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2000;705
1521;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2001;712
1522;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2002;749
1523;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2003;750
1524;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2004;760
1525;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2005;773
1526;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2006;780
1527;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2007;780
1528;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2008;780
1529;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2009;788
1530;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2010;796
1531;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2011;797
1532;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2012;797
1533;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2013;797
1534;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2014;797
1535;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2015;797
1536;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2016;797
1537;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2017;797
1538;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2018;797
1539;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2019;797
1540;Rijksmonumenten totaal;Twente (CR);1965;70
1541;Rijksmonumenten totaal;Twente (CR);1966;70
1542;Rijksmonumenten totaal;Twente (CR);1967;70
1543;Rijksmonumenten totaal;Twente (CR);1968;70
1544;Rijksmonumenten totaal;Twente (CR);1969;70
1545;Rijksmonumenten totaal;Twente (CR);1970;75
1546;Rijksmonumenten totaal;Twente (CR);1971;223
1547;Rijksmonumenten totaal;Twente (CR);1972;303
1548;Rijksmonumenten totaal;Twente (CR);1973;328
1549;Rijksmonumenten totaal;Twente (CR);1974;330
1550;Rijksmonumenten totaal;Twente (CR);1975;348
1551;Rijksmonumenten totaal;Twente (CR);1976;358
1552;Rijksmonumenten totaal;Twente (CR);1977;382
1553;Rijksmonumenten totaal;Twente (CR);1978;436
1554;Rijksmonumenten totaal;Twente (CR);1979;447
1555;Rijksmonumenten totaal;Twente (CR);1980;475
1556;Rijksmonumenten totaal;Twente (CR);1981;480
1557;Rijksmonumenten totaal;Twente (CR);1982;482
1558;Rijksmonumenten totaal;Twente (CR);1983;482
1559;Rijksmonumenten totaal;Twente (CR);1984;482
1560;Rijksmonumenten totaal;Twente (CR);1985;502
1561;Rijksmonumenten totaal;Twente (CR);1986;510
1562;Rijksmonumenten totaal;Twente (CR);1987;514
1563;Rijksmonumenten totaal;Twente (CR);1988;515
1564;Rijksmonumenten totaal;Twente (CR);1989;515
1565;Rijksmonumenten totaal;Twente (CR);1990;519
1566;Rijksmonumenten totaal;Twente (CR);1991;519
1567;Rijksmonumenten totaal;Twente (CR);1992;522
1568;Rijksmonumenten totaal;Twente (CR);1993;522
1569;Rijksmonumenten totaal;Twente (CR);1994;577
1570;Rijksmonumenten totaal;Twente (CR);1995;577
1571;Rijksmonumenten totaal;Twente (CR);1996;578
1572;Rijksmonumenten totaal;Twente (CR);1997;731
1573;Rijksmonumenten totaal;Twente (CR);1998;761
1574;Rijksmonumenten totaal;Twente (CR);1999;984
1575;Rijksmonumenten totaal;Twente (CR);2000;993
1576;Rijksmonumenten totaal;Twente (CR);2001;997
1577;Rijksmonumenten totaal;Twente (CR);2002;1072
1578;Rijksmonumenten totaal;Twente (CR);2003;1075
1579;Rijksmonumenten totaal;Twente (CR);2004;1078
1580;Rijksmonumenten totaal;Twente (CR);2005;1147
1581;Rijksmonumenten totaal;Twente (CR);2006;1196
1582;Rijksmonumenten totaal;Twente (CR);2007;1238
1583;Rijksmonumenten totaal;Twente (CR);2008;1238
1584;Rijksmonumenten totaal;Twente (CR);2009;1238
1585;Rijksmonumenten totaal;Twente (CR);2010;1238
1586;Rijksmonumenten totaal;Twente (CR);2011;1239
1587;Rijksmonumenten totaal;Twente (CR);2012;1240
1588;Rijksmonumenten totaal;Twente (CR);2013;1241
1589;Rijksmonumenten totaal;Twente (CR);2014;1241
1590;Rijksmonumenten totaal;Twente (CR);2015;1246
1591;Rijksmonumenten totaal;Twente (CR);2016;1246
1592;Rijksmonumenten totaal;Twente (CR);2017;1246
1593;Rijksmonumenten totaal;Twente (CR);2018;1247
1594;Rijksmonumenten totaal;Twente (CR);2019;1247
1595;Rijksmonumenten totaal;Veluwe (CR);1965;241
1596;Rijksmonumenten totaal;Veluwe (CR);1966;242
1597;Rijksmonumenten totaal;Veluwe (CR);1967;297
1598;Rijksmonumenten totaal;Veluwe (CR);1968;382
1599;Rijksmonumenten totaal;Veluwe (CR);1969;408
1600;Rijksmonumenten totaal;Veluwe (CR);1970;600
1601;Rijksmonumenten totaal;Veluwe (CR);1971;758
1602;Rijksmonumenten totaal;Veluwe (CR);1972;772
1603;Rijksmonumenten totaal;Veluwe (CR);1973;820
1604;Rijksmonumenten totaal;Veluwe (CR);1974;880
1605;Rijksmonumenten totaal;Veluwe (CR);1975;900
1606;Rijksmonumenten totaal;Veluwe (CR);1976;910
1607;Rijksmonumenten totaal;Veluwe (CR);1977;920
1608;Rijksmonumenten totaal;Veluwe (CR);1978;937
1609;Rijksmonumenten totaal;Veluwe (CR);1979;943
1610;Rijksmonumenten totaal;Veluwe (CR);1980;949
1611;Rijksmonumenten totaal;Veluwe (CR);1981;972
1612;Rijksmonumenten totaal;Veluwe (CR);1982;979
1613;Rijksmonumenten totaal;Veluwe (CR);1983;989
1614;Rijksmonumenten totaal;Veluwe (CR);1984;1001
1615;Rijksmonumenten totaal;Veluwe (CR);1985;1004
1616;Rijksmonumenten totaal;Veluwe (CR);1986;1005
1617;Rijksmonumenten totaal;Veluwe (CR);1987;1023
1618;Rijksmonumenten totaal;Veluwe (CR);1988;1023
1619;Rijksmonumenten totaal;Veluwe (CR);1989;1024
1620;Rijksmonumenten totaal;Veluwe (CR);1990;1025
1621;Rijksmonumenten totaal;Veluwe (CR);1991;1031
1622;Rijksmonumenten totaal;Veluwe (CR);1992;1043
1623;Rijksmonumenten totaal;Veluwe (CR);1993;1051
1624;Rijksmonumenten totaal;Veluwe (CR);1994;1053
1625;Rijksmonumenten totaal;Veluwe (CR);1995;1055
1626;Rijksmonumenten totaal;Veluwe (CR);1996;1055
1627;Rijksmonumenten totaal;Veluwe (CR);1997;1060
1628;Rijksmonumenten totaal;Veluwe (CR);1998;1068
1629;Rijksmonumenten totaal;Veluwe (CR);1999;1068
1630;Rijksmonumenten totaal;Veluwe (CR);2000;1191
1631;Rijksmonumenten totaal;Veluwe (CR);2001;1208
1632;Rijksmonumenten totaal;Veluwe (CR);2002;1442
1633;Rijksmonumenten totaal;Veluwe (CR);2003;1486
1634;Rijksmonumenten totaal;Veluwe (CR);2004;1542
1635;Rijksmonumenten totaal;Veluwe (CR);2005;1656
1636;Rijksmonumenten totaal;Veluwe (CR);2006;1697
1637;Rijksmonumenten totaal;Veluwe (CR);2007;1748
1638;Rijksmonumenten totaal;Veluwe (CR);2008;1748
1639;Rijksmonumenten totaal;Veluwe (CR);2009;1753
1640;Rijksmonumenten totaal;Veluwe (CR);2010;1779
1641;Rijksmonumenten totaal;Veluwe (CR);2011;1788
1642;Rijksmonumenten totaal;Veluwe (CR);2012;1815
1643;Rijksmonumenten totaal;Veluwe (CR);2013;1815
1644;Rijksmonumenten totaal;Veluwe (CR);2014;1819
1645;Rijksmonumenten totaal;Veluwe (CR);2015;1820
1646;Rijksmonumenten totaal;Veluwe (CR);2016;1820
1647;Rijksmonumenten totaal;Veluwe (CR);2017;1823
1648;Rijksmonumenten totaal;Veluwe (CR);2018;1825
1649;Rijksmonumenten totaal;Veluwe (CR);2019;1823
1650;Rijksmonumenten totaal;Achterhoek (CR);1965;0
1651;Rijksmonumenten totaal;Achterhoek (CR);1966;534
1652;Rijksmonumenten totaal;Achterhoek (CR);1967;658
1653;Rijksmonumenten totaal;Achterhoek (CR);1968;662
1654;Rijksmonumenten totaal;Achterhoek (CR);1969;667
1655;Rijksmonumenten totaal;Achterhoek (CR);1970;669
1656;Rijksmonumenten totaal;Achterhoek (CR);1971;694
1657;Rijksmonumenten totaal;Achterhoek (CR);1972;696
1658;Rijksmonumenten totaal;Achterhoek (CR);1973;699
1659;Rijksmonumenten totaal;Achterhoek (CR);1974;704
1660;Rijksmonumenten totaal;Achterhoek (CR);1975;710
1661;Rijksmonumenten totaal;Achterhoek (CR);1976;730
1662;Rijksmonumenten totaal;Achterhoek (CR);1977;741
1663;Rijksmonumenten totaal;Achterhoek (CR);1978;761
1664;Rijksmonumenten totaal;Achterhoek (CR);1979;766
1665;Rijksmonumenten totaal;Achterhoek (CR);1980;767
1666;Rijksmonumenten totaal;Achterhoek (CR);1981;768
1667;Rijksmonumenten totaal;Achterhoek (CR);1982;770
1668;Rijksmonumenten totaal;Achterhoek (CR);1983;773
1669;Rijksmonumenten totaal;Achterhoek (CR);1984;774
1670;Rijksmonumenten totaal;Achterhoek (CR);1985;774
1671;Rijksmonumenten totaal;Achterhoek (CR);1986;774
1672;Rijksmonumenten totaal;Achterhoek (CR);1987;774
1673;Rijksmonumenten totaal;Achterhoek (CR);1988;775
1674;Rijksmonumenten totaal;Achterhoek (CR);1989;776
1675;Rijksmonumenten totaal;Achterhoek (CR);1990;776
1676;Rijksmonumenten totaal;Achterhoek (CR);1991;777
1677;Rijksmonumenten totaal;Achterhoek (CR);1992;779
1678;Rijksmonumenten totaal;Achterhoek (CR);1993;793
1679;Rijksmonumenten totaal;Achterhoek (CR);1994;806
1680;Rijksmonumenten totaal;Achterhoek (CR);1995;807
1681;Rijksmonumenten totaal;Achterhoek (CR);1996;807
1682;Rijksmonumenten totaal;Achterhoek (CR);1997;809
1683;Rijksmonumenten totaal;Achterhoek (CR);1998;813
1684;Rijksmonumenten totaal;Achterhoek (CR);1999;902
1685;Rijksmonumenten totaal;Achterhoek (CR);2000;1008
1686;Rijksmonumenten totaal;Achterhoek (CR);2001;1105
1687;Rijksmonumenten totaal;Achterhoek (CR);2002;1221
1688;Rijksmonumenten totaal;Achterhoek (CR);2003;1230
1689;Rijksmonumenten totaal;Achterhoek (CR);2004;1303
