ID;Leeftijd;Geslacht;Perioden;Autochtonen_1;Allochtonen_2;k_1eGeneratie_3;Totaal2eGeneratie_4;k_2eGeneratieMet1AllochtoneOuder_5;k_2eGeneratieMet2AllochtoneOuders_6;NietWesterseAllochtonen_7;WesterseAllochtonen_8
9458;64 jaar;Vrouwen;2005;65759;11989;7120;4869;4481;387;3324;8665
9459;64 jaar;Vrouwen;2006;63931;11100;6587;4513;4200;313;2865;8235
9460;64 jaar;Vrouwen;2007;66457;11862;7339;4522;4210;312;3524;8338
9461;64 jaar;Vrouwen;2008;73525;10966;6328;4638;4323;314;3291;7675
9462;64 jaar;Vrouwen;2009;77199;11680;6990;4690;4377;313;3713;7967
9463;64 jaar;Vrouwen;2010;72732;12011;7607;4404;4107;298;4153;7858
9464;64 jaar;Vrouwen;2011;101986;14744;8244;6500;6048;452;4136;10608
9465;64 jaar;Vrouwen;2012;97376;15917;9779;6138;5658;480;4534;11384
9466;64 jaar;Vrouwen;2013;90769;16038;10492;5546;5093;453;5089;10948
9467;64 jaar;Vrouwen;2014;87289;16047;10855;5192;4751;441;5223;10823
9468;64 jaar;Vrouwen;2015;84872;16880;11648;5233;4704;529;6144;10736
9469;64 jaar;Vrouwen;2016;84546;16219;10552;5667;4739;928;5751;10468
9470;64 jaar;Vrouwen;2017;86950;17064;11400;5665;4572;1093;6506;10558
9471;64 jaar;Vrouwen;2018;86475;17009;11672;5337;4279;1057;6831;10178
9472;64 jaar;Vrouwen;2019;86820;17726;12313;5412;4329;1083;7512;10213
9473;64 jaar;Vrouwen;2020;88117;17989;12482;5507;4306;1201;7774;10215
9474;64 jaar;Vrouwen;2021;89141;18439;12939;5499;4276;1223;8276;10163
9475;64 jaar;Vrouwen;2022;90438;18807;13076;5731;4337;1394;8426;10381
9476;64 jaar;Vrouwen;2023;91569;19330;13439;5891;4371;1520;9059;10271
9477;64 jaar;Vrouwen;2024;93683;19985;13778;6207;4677;1530;9355;10630
9478;64 jaar;Vrouwen;2025;92454;21259;15156;6103;4561;1542;10748;10511
9479;64 jaar;Vrouwen;2026;95926;20814;14554;6260;4785;1476;10066;10748
9480;64 jaar;Vrouwen;2027;94975;22261;15645;6616;5024;1592;11289;10972
9481;64 jaar;Vrouwen;2028;96107;22564;15811;6753;5190;1563;11410;11154
9482;64 jaar;Vrouwen;2029;96419;23738;16722;7016;5360;1656;12207;11531
9483;64 jaar;Vrouwen;2030;93933;23966;16871;7095;5503;1592;12406;11559
9484;64 jaar;Vrouwen;2031;92141;24081;16993;7088;5554;1535;12666;11415
9485;64 jaar;Vrouwen;2032;91635;23913;16727;7186;5595;1590;12228;11684
9486;64 jaar;Vrouwen;2033;91498;25250;17997;7253;5586;1667;13624;11626
9487;64 jaar;Vrouwen;2034;95282;26354;18648;7706;5993;1713;14263;12091
9488;64 jaar;Vrouwen;2035;92335;26715;19293;7422;5548;1874;14975;11740
9489;64 jaar;Vrouwen;2036;87755;26741;19355;7386;5390;1996;15192;11549
9490;64 jaar;Vrouwen;2037;83200;26855;19522;7332;5126;2206;15506;11349
9491;64 jaar;Vrouwen;2038;75815;26393;19459;6934;4655;2279;15439;10954
9492;64 jaar;Vrouwen;2039;72074;26533;19481;7052;4611;2441;15619;10914
9493;64 jaar;Vrouwen;2040;68733;26236;18933;7302;4431;2871;15432;10803
9494;64 jaar;Vrouwen;2041;67736;26255;18556;7699;4428;3272;15366;10889
9495;64 jaar;Vrouwen;2042;66110;27391;19220;8171;4440;3730;16457;10934
9496;64 jaar;Vrouwen;2043;66553;28007;19161;8847;4638;4209;16853;11155
9497;64 jaar;Vrouwen;2044;65989;28390;19133;9258;4659;4599;17225;11165
9498;64 jaar;Vrouwen;2045;67538;29418;18995;10423;4948;5475;17944;11473
9499;64 jaar;Vrouwen;2046;66442;29877;19073;10804;4932;5873;18481;11396
9500;64 jaar;Vrouwen;2047;63954;29944;19311;10633;4857;5776;18601;11343
9501;64 jaar;Vrouwen;2048;63114;30310;19383;10928;4864;6063;18903;11408
9502;64 jaar;Vrouwen;2049;64495;30696;19617;11079;4984;6095;19260;11436
9503;64 jaar;Vrouwen;2050;66128;30964;19694;11270;4947;6323;19427;11537
9504;65 jaar;Totaal mannen en vrouwen;2003;116470;20182;11319;8863;8153;710;5216;14967
9505;65 jaar;Totaal mannen en vrouwen;2004;122644;21884;12658;9226;8496;730;5918;15966
9506;65 jaar;Totaal mannen en vrouwen;2005;124571;22489;13201;9288;8577;711;6161;16328
9507;65 jaar;Totaal mannen en vrouwen;2006;127413;24823;15323;9500;8784;716;7672;17151
9508;65 jaar;Totaal mannen en vrouwen;2007;125105;22704;13833;8871;8202;669;6414;16290
9509;65 jaar;Totaal mannen en vrouwen;2008;130582;23967;15037;8931;8309;621;7524;16443
9510;65 jaar;Totaal mannen en vrouwen;2009;144315;22346;13156;9190;8554;636;7049;15297
9511;65 jaar;Totaal mannen en vrouwen;2010;151659;23345;14141;9205;8608;597;7711;15634
9512;65 jaar;Totaal mannen en vrouwen;2011;142790;24078;15212;8866;8279;587;8422;15656
9513;65 jaar;Totaal mannen en vrouwen;2012;201376;29307;16529;12778;11871;907;8603;20704
9514;65 jaar;Totaal mannen en vrouwen;2013;191352;31372;19117;12255;11254;1001;9018;22354
9515;65 jaar;Totaal mannen en vrouwen;2014;179295;31499;20426;11074;10144;929;9954;21545
9516;65 jaar;Totaal mannen en vrouwen;2015;172598;31091;20745;10346;9438;908;10035;21056
9517;65 jaar;Totaal mannen en vrouwen;2016;167796;32444;22069;10375;9318;1057;11729;20716
9518;65 jaar;Totaal mannen en vrouwen;2017;167323;31145;19888;11257;9408;1849;10919;20227
9519;65 jaar;Totaal mannen en vrouwen;2018;171941;32535;21186;11349;9134;2215;12320;20215
9520;65 jaar;Totaal mannen en vrouwen;2019;170806;32440;21699;10741;8542;2199;12873;19568
9521;65 jaar;Totaal mannen en vrouwen;2020;171897;33390;22706;10685;8462;2223;13921;19470
9522;65 jaar;Totaal mannen en vrouwen;2021;173249;34101;23223;10877;8489;2388;14650;19451
9523;65 jaar;Totaal mannen en vrouwen;2022;176121;35305;24456;10849;8380;2469;15975;19330
9524;65 jaar;Totaal mannen en vrouwen;2023;178495;35744;24473;11271;8600;2671;16081;19662
9525;65 jaar;Totaal mannen en vrouwen;2024;180426;37114;25392;11722;8747;2975;17412;19702
9526;65 jaar;Totaal mannen en vrouwen;2025;184410;38486;26403;12083;9038;3045;18330;20156
9527;65 jaar;Totaal mannen en vrouwen;2026;182409;41068;29135;11933;8912;3021;20965;20103
9528;65 jaar;Totaal mannen en vrouwen;2027;188447;40640;28146;12494;9462;3032;19980;20660
9529;65 jaar;Totaal mannen en vrouwen;2028;187090;43127;30128;13000;9863;3137;22146;20981
9530;65 jaar;Totaal mannen en vrouwen;2029;189920;44089;30693;13396;10165;3231;22696;21393
9531;65 jaar;Totaal mannen en vrouwen;2030;190292;46415;32467;13948;10655;3293;24344;22071
9532;65 jaar;Totaal mannen en vrouwen;2031;185857;46820;32897;13923;10768;3155;24695;22125
9533;65 jaar;Totaal mannen en vrouwen;2032;181871;46920;33028;13892;10811;3080;25093;21827
9534;65 jaar;Totaal mannen en vrouwen;2033;181269;46174;32113;14060;10922;3138;24044;22130
9535;65 jaar;Totaal mannen en vrouwen;2034;180405;48683;34406;14277;11005;3272;26469;22214
9536;65 jaar;Totaal mannen en vrouwen;2035;188264;50532;35387;15145;11663;3482;27542;22990
9537;65 jaar;Totaal mannen en vrouwen;2036;182078;51032;36315;14717;10957;3760;28673;22359
9538;65 jaar;Totaal mannen en vrouwen;2037;173495;50665;36077;14588;10536;4052;28757;21909
9539;65 jaar;Totaal mannen en vrouwen;2038;163638;50588;36121;14467;10082;4385;29114;21473
9540;65 jaar;Totaal mannen en vrouwen;2039;149653;49447;35835;13612;9070;4543;28866;20581
9541;65 jaar;Totaal mannen en vrouwen;2040;142797;49759;35860;13898;8946;4953;29293;20466
9542;65 jaar;Totaal mannen en vrouwen;2041;136019;49356;34877;14479;8759;5720;29010;20346
9543;65 jaar;Totaal mannen en vrouwen;2042;134598;49643;34298;15345;8795;6550;29095;20548
9544;65 jaar;Totaal mannen en vrouwen;2043;131075;51323;35200;16124;8786;7338;30798;20525
9545;65 jaar;Totaal mannen en vrouwen;2044;131845;52556;35131;17425;9138;8287;31629;20927
9546;65 jaar;Totaal mannen en vrouwen;2045;130421;53487;35085;18401;9202;9199;32486;21001
9547;65 jaar;Totaal mannen en vrouwen;2046;133816;55337;34865;20473;9733;10740;33784;21553
9548;65 jaar;Totaal mannen en vrouwen;2047;130883;56486;35128;21358;9737;11621;34990;21496
9549;65 jaar;Totaal mannen en vrouwen;2048;126634;56715;35692;21023;9534;11489;35420;21295
9550;65 jaar;Totaal mannen en vrouwen;2049;125093;57308;35909;21399;9512;11887;35984;21325
9551;65 jaar;Totaal mannen en vrouwen;2050;128002;58372;36440;21931;9821;12110;36911;21461
9552;65 jaar;Mannen;2003;56435;10367;5933;4433;4069;365;2926;7440
9553;65 jaar;Mannen;2004;59892;11243;6686;4558;4218;339;3312;7931
9554;65 jaar;Mannen;2005;60733;11500;6959;4541;4172;369;3494;8006
9555;65 jaar;Mannen;2006;62269;12956;8270;4685;4353;333;4365;8591
9556;65 jaar;Mannen;2007;61771;11715;7307;4408;4048;360;3560;8155
9557;65 jaar;Mannen;2008;64747;12227;7768;4459;4146;313;4020;8207
9558;65 jaar;Mannen;2009;71482;11487;6884;4604;4279;325;3776;7712
9559;65 jaar;Mannen;2010;75187;11781;7214;4567;4279;288;4022;7759
9560;65 jaar;Mannen;2011;70740;12188;7677;4511;4218;293;4298;7890
9561;65 jaar;Mannen;2012;100357;14716;8367;6350;5889;460;4495;10221
9562;65 jaar;Mannen;2013;94894;15627;9443;6184;5658;526;4518;11108
9563;65 jaar;Mannen;2014;89376;15637;10050;5587;5107;481;4907;10731
9564;65 jaar;Mannen;2015;86120;15220;10010;5210;4738;472;4854;10366
9565;65 jaar;Mannen;2016;83707;15749;10551;5198;4664;534;5639;10110
9566;65 jaar;Mannen;2017;83555;15099;9450;5649;4718;931;5217;9882
9567;65 jaar;Mannen;2018;85788;15653;9911;5742;4608;1133;5870;9782
9568;65 jaar;Mannen;2019;85121;15611;10155;5456;4303;1153;6102;9509
9569;65 jaar;Mannen;2020;85865;15851;10528;5323;4172;1151;6476;9375
9570;65 jaar;Mannen;2021;85927;16300;10879;5421;4222;1199;6946;9354
9571;65 jaar;Mannen;2022;87780;17059;11659;5400;4143;1257;7775;9283
9572;65 jaar;Mannen;2023;88862;17133;11541;5592;4302;1290;7734;9399
9573;65 jaar;Mannen;2024;89669;17984;12101;5883;4416;1468;8438;9546
9574;65 jaar;Mannen;2025;91555;18706;12777;5929;4402;1527;9062;9644
9575;65 jaar;Mannen;2026;90766;20028;14146;5882;4390;1492;10319;9709
9576;65 jaar;Mannen;2027;93358;20039;13753;6287;4719;1567;10007;10032
9577;65 jaar;Mannen;2028;92938;21094;14655;6439;4883;1556;10964;10130
9578;65 jaar;Mannen;2029;94640;21755;15057;6699;5020;1679;11394;10362
9579;65 jaar;Mannen;2030;94698;22920;15930;6990;5341;1648;12253;10667
9580;65 jaar;Mannen;2031;92721;23098;16212;6886;5312;1574;12405;10693
9581;65 jaar;Mannen;2032;90506;23082;16222;6860;5304;1556;12545;10536
9582;65 jaar;Mannen;2033;90401;22504;15572;6932;5374;1558;11928;10576
9583;65 jaar;Mannen;2034;89668;23689;16608;7081;5465;1616;12972;10717
9584;65 jaar;Mannen;2035;93771;24443;16944;7499;5718;1781;13411;11032
9585;65 jaar;Mannen;2036;90502;24587;17235;7352;5453;1898;13836;10751
9586;65 jaar;Mannen;2037;86456;24193;16936;7256;5187;2069;13703;10490
9587;65 jaar;Mannen;2038;81111;24002;16814;7188;4995;2193;13748;10254
9588;65 jaar;Mannen;2039;74445;23318;16590;6728;4449;2279;13564;9754
9589;65 jaar;Mannen;2040;71294;23491;16594;6897;4367;2529;13811;9680
9590;65 jaar;Mannen;2041;67826;23381;16152;7229;4359;2870;13711;9670
9591;65 jaar;Mannen;2042;67391;23647;15947;7700;4397;3303;13860;9787
9592;65 jaar;Mannen;2043;65477;24202;16191;8011;4376;3635;14482;9721
9593;65 jaar;Mannen;2044;65804;24823;16182;8641;4532;4109;14919;9904
9594;65 jaar;Mannen;2045;64938;25373;16164;9210;4574;4635;15405;9968
9595;65 jaar;Mannen;2046;66793;26205;16080;10125;4819;5306;15989;10216
9596;65 jaar;Mannen;2047;64944;26898;16267;10631;4839;5793;16662;10236
9597;65 jaar;Mannen;2048;63162;27060;16596;10464;4709;5755;16973;10087
9598;65 jaar;Mannen;2049;62451;27291;16743;10548;4679;5869;17237;10054
9599;65 jaar;Mannen;2050;63987;27971;17042;10928;4868;6060;17808;10162
9600;65 jaar;Vrouwen;2003;60036;9816;5386;4430;4085;345;2289;7526
9601;65 jaar;Vrouwen;2004;62751;10641;5972;4669;4278;390;2606;8035
9602;65 jaar;Vrouwen;2005;63837;10989;6241;4748;4406;342;2667;8321
9603;65 jaar;Vrouwen;2006;65144;11867;7053;4814;4431;383;3307;8560
9604;65 jaar;Vrouwen;2007;63335;10988;6526;4463;4153;309;2854;8134
9605;65 jaar;Vrouwen;2008;65835;11740;7268;4472;4163;309;3504;8236
9606;65 jaar;Vrouwen;2009;72833;10859;6273;4586;4275;311;3273;7586
9607;65 jaar;Vrouwen;2010;76472;11564;6926;4638;4329;310;3690;7875
9608;65 jaar;Vrouwen;2011;72051;11890;7535;4356;4061;294;4124;7766
9609;65 jaar;Vrouwen;2012;101019;14591;8162;6429;5982;447;4108;10483
9610;65 jaar;Vrouwen;2013;96458;15745;9674;6071;5596;475;4500;11245
9611;65 jaar;Vrouwen;2014;89919;15862;10376;5486;5038;449;5048;10814
9612;65 jaar;Vrouwen;2015;86478;15871;10735;5136;4700;436;5180;10691
9613;65 jaar;Vrouwen;2016;84089;16696;11519;5177;4654;523;6090;10605
9614;65 jaar;Vrouwen;2017;83769;16046;10438;5608;4690;918;5702;10344
9615;65 jaar;Vrouwen;2018;86153;16882;11274;5608;4526;1082;6449;10433
9616;65 jaar;Vrouwen;2019;85685;16829;11544;5285;4239;1047;6770;10059
9617;65 jaar;Vrouwen;2020;86032;17540;12178;5362;4290;1072;7445;10095
9618;65 jaar;Vrouwen;2021;87322;17801;12345;5456;4267;1189;7704;10097
9619;65 jaar;Vrouwen;2022;88341;18246;12797;5449;4237;1212;8199;10047
9620;65 jaar;Vrouwen;2023;89632;18611;12932;5679;4297;1382;8347;10263
9621;65 jaar;Vrouwen;2024;90757;19130;13292;5839;4331;1507;8973;10157
9622;65 jaar;Vrouwen;2025;92856;19780;13626;6154;4636;1517;9268;10512
9623;65 jaar;Vrouwen;2026;91643;21040;14989;6051;4521;1529;10646;10394
9624;65 jaar;Vrouwen;2027;95089;20601;14394;6208;4743;1465;9973;10628
9625;65 jaar;Vrouwen;2028;94152;22033;15473;6560;4980;1581;11182;10851
9626;65 jaar;Vrouwen;2029;95280;22334;15637;6698;5145;1552;11302;11032
9627;65 jaar;Vrouwen;2030;95594;23495;16537;6959;5314;1645;12091;11404
9628;65 jaar;Vrouwen;2031;93136;23722;16685;7038;5456;1581;12289;11433
9629;65 jaar;Vrouwen;2032;91365;23838;16806;7032;5507;1525;12548;11290
9630;65 jaar;Vrouwen;2033;90868;23670;16542;7128;5548;1580;12116;11554
9631;65 jaar;Vrouwen;2034;90737;24994;17798;7196;5540;1656;13497;11497
9632;65 jaar;Vrouwen;2035;94492;26089;18442;7646;5945;1702;14131;11957
9633;65 jaar;Vrouwen;2036;91576;26445;19080;7365;5503;1862;14837;11608
9634;65 jaar;Vrouwen;2037;87039;26472;19141;7332;5349;1983;15054;11419
9635;65 jaar;Vrouwen;2038;82527;26585;19306;7279;5087;2191;15366;11219
9636;65 jaar;Vrouwen;2039;75208;26129;19245;6884;4621;2264;15302;10828
9637;65 jaar;Vrouwen;2040;71503;26268;19267;7002;4578;2423;15482;10786
9638;65 jaar;Vrouwen;2041;68193;25975;18724;7251;4400;2850;15299;10676
9639;65 jaar;Vrouwen;2042;67207;25996;18351;7645;4397;3247;15235;10761
9640;65 jaar;Vrouwen;2043;65598;27121;19009;8113;4410;3702;16317;10805
9641;65 jaar;Vrouwen;2044;66041;27733;18949;8784;4606;4177;16710;11023
9642;65 jaar;Vrouwen;2045;65484;28113;18921;9192;4628;4564;17080;11033
9643;65 jaar;Vrouwen;2046;67024;29132;18784;10348;4914;5434;17795;11337
9644;65 jaar;Vrouwen;2047;65939;29588;18861;10727;4898;5828;18328;11260
9645;65 jaar;Vrouwen;2048;63472;29655;19096;10559;4825;5733;18447;11208
9646;65 jaar;Vrouwen;2049;62642;30018;19167;10851;4833;6018;18747;11271
9647;65 jaar;Vrouwen;2050;64014;30401;19398;11003;4953;6050;19103;11298
9648;66 jaar;Totaal mannen en vrouwen;2003;115002;19263;10541;8722;8011;711;4676;14587
9649;66 jaar;Totaal mannen en vrouwen;2004;114807;19860;11136;8724;8025;699;5177;14683
9650;66 jaar;Totaal mannen en vrouwen;2005;120900;21518;12435;9083;8364;719;5862;15656
9651;66 jaar;Totaal mannen en vrouwen;2006;122815;22108;12962;9146;8445;700;6095;16012
9652;66 jaar;Totaal mannen en vrouwen;2007;125632;24394;15039;9355;8649;706;7577;16817
9653;66 jaar;Totaal mannen en vrouwen;2008;123368;22322;13585;8737;8078;659;6345;15977
9654;66 jaar;Totaal mannen en vrouwen;2009;128779;23566;14769;8797;8184;613;7436;16131
9655;66 jaar;Totaal mannen en vrouwen;2010;142332;21974;12921;9053;8427;627;6969;15005
9656;66 jaar;Totaal mannen en vrouwen;2011;149589;22958;13888;9070;8481;589;7621;15337
9657;66 jaar;Totaal mannen en vrouwen;2012;140865;23675;14939;8736;8156;579;8319;15355
9658;66 jaar;Totaal mannen en vrouwen;2013;198649;28825;16234;12591;11697;895;8498;20327
9659;66 jaar;Totaal mannen en vrouwen;2014;188790;30858;18781;12077;11090;987;8908;21950
9660;66 jaar;Totaal mannen en vrouwen;2015;176917;30986;20070;10916;9999;917;9830;21156
9661;66 jaar;Totaal mannen en vrouwen;2016;170330;30592;20391;10202;9306;896;9912;20680
9662;66 jaar;Totaal mannen en vrouwen;2017;165612;31929;21696;10233;9190;1044;11579;20350
9663;66 jaar;Totaal mannen en vrouwen;2018;165162;30661;19554;11107;9281;1825;10785;19876
9664;66 jaar;Totaal mannen en vrouwen;2019;169735;32031;20831;11200;9014;2186;12164;19867
9665;66 jaar;Totaal mannen en vrouwen;2020;168632;31940;21337;10603;8432;2171;12710;19230
9666;66 jaar;Totaal mannen en vrouwen;2021;169723;32880;22330;10550;8356;2195;13745;19136
9667;66 jaar;Totaal mannen en vrouwen;2022;171077;33583;22840;10743;8384;2359;14463;19119
9668;66 jaar;Totaal mannen en vrouwen;2023;173927;34770;24053;10717;8275;2441;15767;19003
9669;66 jaar;Totaal mannen en vrouwen;2024;176287;35205;24069;11136;8494;2641;15874;19331
9670;66 jaar;Totaal mannen en vrouwen;2025;178210;36558;24975;11583;8641;2942;17185;19372
9671;66 jaar;Totaal mannen en vrouwen;2026;182161;37911;25969;11942;8931;3011;18091;19820
9672;66 jaar;Totaal mannen en vrouwen;2027;180200;40453;28659;11794;8806;2988;20688;19764
9673;66 jaar;Totaal mannen en vrouwen;2028;186178;40036;27686;12351;9351;3000;19719;20317
9674;66 jaar;Totaal mannen en vrouwen;2029;184852;42493;29640;12853;9748;3104;21856;20637
9675;66 jaar;Totaal mannen en vrouwen;2030;187661;43441;30194;13247;10048;3198;22400;21041
9676;66 jaar;Totaal mannen en vrouwen;2031;188046;45734;31942;13792;10532;3260;24026;21708
9677;66 jaar;Totaal mannen en vrouwen;2032;183678;46137;32367;13770;10645;3125;24376;21760
9678;66 jaar;Totaal mannen en vrouwen;2033;179756;46240;32499;13740;10689;3051;24773;21467
9679;66 jaar;Totaal mannen en vrouwen;2034;179174;45506;31598;13909;10798;3110;23741;21765
9680;66 jaar;Totaal mannen en vrouwen;2035;178334;47984;33861;14124;10881;3243;26136;21849
9681;66 jaar;Totaal mannen en vrouwen;2036;186113;49812;34829;14983;11533;3450;27198;22614
9682;66 jaar;Totaal mannen en vrouwen;2037;180013;50308;35747;14561;10837;3724;28317;21991
9683;66 jaar;Totaal mannen en vrouwen;2038;171541;49951;35515;14436;10423;4013;28404;21546
9684;66 jaar;Totaal mannen en vrouwen;2039;161812;49877;35560;14318;9976;4341;28761;21116
9685;66 jaar;Totaal mannen en vrouwen;2040;147999;48755;35281;13475;8977;4498;28521;20234
9686;66 jaar;Totaal mannen en vrouwen;2041;141229;49065;35307;13758;8855;4903;28946;20119
9687;66 jaar;Totaal mannen en vrouwen;2042;134539;48671;34338;14334;8671;5663;28672;19999
9688;66 jaar;Totaal mannen en vrouwen;2043;133141;48958;33768;15190;8707;6483;28760;20197
9689;66 jaar;Totaal mannen en vrouwen;2044;129664;50622;34658;15964;8701;7263;30446;20176
9690;66 jaar;Totaal mannen en vrouwen;2045;130433;51843;34591;17252;9051;8202;31270;20573
9691;66 jaar;Totaal mannen en vrouwen;2046;129034;52764;34546;18219;9114;9104;32120;20644
9692;66 jaar;Totaal mannen en vrouwen;2047;132399;54597;34328;20269;9640;10629;33408;21189
9693;66 jaar;Totaal mannen en vrouwen;2048;129507;55733;34587;21145;9644;11501;34601;21131
9694;66 jaar;Totaal mannen en vrouwen;2049;125311;55958;35142;20816;9445;11371;35026;20932
9695;66 jaar;Totaal mannen en vrouwen;2050;123793;56546;35356;21190;9423;11767;35586;20960
9696;66 jaar;Mannen;2003;55618;9728;5495;4233;3876;356;2611;7116
9697;66 jaar;Mannen;2004;55389;10139;5796;4343;3985;357;2891;7248
9698;66 jaar;Mannen;2005;58797;10986;6520;4465;4133;332;3264;7722
9699;66 jaar;Mannen;2006;59638;11235;6785;4450;4089;362;3439;7797
9700;66 jaar;Mannen;2007;61162;12654;8060;4593;4267;326;4289;8365
9701;66 jaar;Mannen;2008;60689;11450;7127;4323;3970;353;3504;7945
9702;66 jaar;Mannen;2009;63626;11951;7578;4374;4067;307;3955;7996
9703;66 jaar;Mannen;2010;70256;11226;6709;4517;4198;319;3716;7510
9704;66 jaar;Mannen;2011;73911;11513;7031;4482;4199;282;3957;7556
9705;66 jaar;Mannen;2012;69558;11911;7483;4428;4140;287;4228;7683
9706;66 jaar;Mannen;2013;98680;14396;8162;6234;5782;452;4421;9975
9707;66 jaar;Mannen;2014;93329;15294;9221;6073;5556;517;4445;10849
9708;66 jaar;Mannen;2015;87921;15307;9818;5490;5017;472;4827;10481
9709;66 jaar;Mannen;2016;84733;14905;9784;5121;4657;464;4778;10128
9710;66 jaar;Mannen;2017;82375;15427;10316;5111;4585;526;5546;9880
9711;66 jaar;Mannen;2018;82238;14794;9239;5556;4639;916;5134;9660
9712;66 jaar;Mannen;2019;84446;15341;9692;5649;4534;1115;5776;9564
9713;66 jaar;Mannen;2020;83801;15300;9931;5369;4234;1135;6004;9295
9714;66 jaar;Mannen;2021;84546;15537;10297;5240;4106;1133;6372;9165
9715;66 jaar;Mannen;2022;84617;15981;10642;5338;4156;1182;6835;9146
9716;66 jaar;Mannen;2023;86452;16727;11409;5318;4078;1240;7649;9078
9717;66 jaar;Mannen;2024;87528;16801;11292;5509;4237;1272;7610;9191
9718;66 jaar;Mannen;2025;88333;17637;11841;5796;4349;1447;8302;9335
9719;66 jaar;Mannen;2026;90200;18347;12504;5842;4336;1506;8915;9432
9720;66 jaar;Mannen;2027;89433;19645;13848;5797;4325;1472;10151;9493
9721;66 jaar;Mannen;2028;91994;19660;13462;6198;4652;1546;9846;9815
9722;66 jaar;Mannen;2029;91589;20701;14351;6350;4814;1535;10788;9913
9723;66 jaar;Mannen;2030;93276;21349;14743;6606;4950;1656;11211;10138
9724;66 jaar;Mannen;2031;93343;22494;15601;6893;5266;1626;12057;10437
9725;66 jaar;Mannen;2032;91403;22671;15879;6792;5238;1555;12210;10461
9726;66 jaar;Mannen;2033;89230;22658;15891;6768;5231;1537;12350;10309
9727;66 jaar;Mannen;2034;89135;22092;15252;6840;5299;1540;11745;10347
9728;66 jaar;Mannen;2035;88419;23260;16272;6987;5389;1598;12772;10488
9729;66 jaar;Mannen;2036;92472;24004;16605;7400;5641;1759;13206;10798
9730;66 jaar;Mannen;2037;89257;24148;16892;7256;5381;1875;13626;10522
9731;66 jaar;Mannen;2038;85276;23762;16599;7163;5119;2044;13497;10265
9732;66 jaar;Mannen;2039;80013;23577;16481;7096;4930;2166;13544;10033
9733;66 jaar;Mannen;2040;73446;22905;16262;6643;4392;2251;13366;9539
9734;66 jaar;Mannen;2041;70345;23076;16266;6810;4312;2498;13611;9466
9735;66 jaar;Mannen;2042;66931;22971;15833;7138;4304;2834;13516;9456
9736;66 jaar;Mannen;2043;66506;23235;15632;7604;4342;3261;13665;9570
