ID;KenmerkenVanHuishoudens;Perioden;Koopkrachtverandering_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageAchteruit_8
1237;80306;1996-1997;0.8;-10.0;-2.2;0.8;3.9;13.0;19.0;39.0
1238;80306;1997-1998;2.6;-7.0;0.1;2.6;4.6;11.0;19.0;25.0
1239;80306;1997-1999;1.5;-6.0;-0.7;1.5;3.0;7.0;18.0;30.0
1240;80306;1998-1999;0.4;-9.0;-1.9;0.4;2.3;10.0;19.0;39.0
1241;80306;1999-2000;0.6;-7.0;-1.3;0.6;4.3;15.0;19.0;36.0
1242;80406;1977-1979;;;;;;;;
1243;80406;1979-1981;;;;;;;;
1244;80406;1981-1983;;;;;;;;
1245;80406;1983-1985;;;;;;;;
1246;80406;1984-1985;;;;;;;;
1247;80406;1985-1986;;;;;;;;
1248;80406;1985-1987;;;;;;;;
1249;80406;1986-1987;;;;;;;;
1250;80406;1987-1988;;;;;;;;
1251;80406;1987-1989;;;;;;;;
1252;80406;1988-1989;;;;;;;;
1253;80406;1989-1990;;;;;;;;
1254;80406;1989-1991;2.9;-10.0;-1.4;2.9;12.4;28.0;13.0;31.0
1255;80406;1990-1991;0.8;-17.0;-4.0;0.8;11.7;38.0;12.0;46.0
1256;80406;1991-1992;1.1;-15.0;-3.3;1.1;11.1;34.0;12.0;40.0
1257;80406;1991-1993;1.2;-11.0;-2.7;1.2;8.9;22.0;12.0;39.0
1258;80406;1992-1993;0.6;-19.0;-4.9;0.6;9.5;31.0;12.0;43.0
1259;80406;1993-1994;-1.1;-19.0;-6.0;-1.1;9.3;32.0;13.0;56.0
1260;80406;1993-1995;0.4;-11.0;-3.4;0.4;8.6;23.0;13.0;47.0
1261;80406;1994-1995;1.2;-16.0;-3.8;1.2;11.5;35.0;13.0;40.0
1262;80406;1995-1996;1.4;-16.0;-3.3;1.4;12.3;35.0;13.0;38.0
1263;80406;1995-1997;2.3;-10.0;-1.6;2.3;10.1;24.0;13.0;34.0
1264;80406;1996-1997;2.3;-15.0;-2.7;2.3;13.6;35.0;12.0;35.0
1265;80406;1997-1998;2.9;-13.0;-1.5;2.9;13.8;35.0;11.0;30.0
1266;80406;1997-1999;2.8;-10.0;-1.2;2.8;10.8;24.0;11.0;29.0
1267;80406;1998-1999;2.0;-15.0;-2.6;2.0;12.8;33.0;10.0;34.0
1268;80406;1999-2000;2.2;-13.0;-2.0;2.2;14.2;38.0;9.0;33.0
1269;80506;1977-1979;;;;;;;;
1270;80506;1979-1981;;;;;;;;
1271;80506;1981-1983;;;;;;;;
1272;80506;1983-1985;;;;;;;;
1273;80506;1984-1985;;;;;;;;
1274;80506;1985-1986;;;;;;;;
1275;80506;1985-1987;;;;;;;;
1276;80506;1986-1987;;;;;;;;
1277;80506;1987-1988;;;;;;;;
1278;80506;1987-1989;;;;;;;;
1279;80506;1988-1989;;;;;;;;
1280;80506;1989-1990;;;;;;;;
1281;80506;1989-1991;2.9;-15.0;-4.5;2.9;10.9;21.0;2.0;38.0
1282;80506;1990-1991;0.4;-31.0;-9.8;0.4;11.9;30.0;2.0;49.0
1283;80506;1991-1992;-0.8;-28.0;-9.9;-0.8;10.3;29.0;2.0;53.0
1284;80506;1991-1993;1.2;-18.0;-7.2;1.2;8.8;20.0;2.0;46.0
1285;80506;1992-1993;2.2;-26.0;-8.3;2.2;12.7;33.0;2.0;45.0
1286;80506;1993-1994;0.7;-29.0;-9.4;0.7;13.2;36.0;3.0;48.0
1287;80506;1993-1995;2.0;-18.0;-5.2;2.0;9.4;22.0;3.0;43.0
1288;80506;1994-1995;2.1;-23.0;-7.8;2.1;15.8;42.0;3.0;44.0
1289;80506;1995-1996;1.0;-28.0;-9.3;1.0;10.9;32.0;3.0;47.0
1290;80506;1995-1997;0.1;-20.0;-7.6;0.1;8.7;22.0;3.0;50.0
1291;80506;1996-1997;-0.8;-28.0;-11.9;-0.8;10.7;29.0;3.0;52.0
1292;80506;1997-1998;-1.5;-29.0;-11.7;-1.5;9.3;30.0;3.0;55.0
1293;80506;1997-1999;0.5;-21.0;-7.1;0.5;8.3;19.0;3.0;48.0
1294;80506;1998-1999;1.0;-29.0;-8.1;1.0;13.3;31.0;3.0;46.0
1295;80506;1999-2000;5.4;-28.0;-8.3;5.4;20.1;42.0;3.0;38.0
1296;90107;1977-1979;;;;;;;;
1297;90107;1979-1981;;;;;;;;
1298;90107;1981-1983;;;;;;;;
1299;90107;1983-1985;;;;;;;;
1300;90107;1984-1985;;;;;;;;
1301;90107;1985-1986;;;;;;;;
1302;90107;1985-1987;;;;;;;;
1303;90107;1986-1987;;;;;;;;
1304;90107;1987-1988;;;;;;;;
1305;90107;1987-1989;;;;;;;;
1306;90107;1988-1989;;;;;;;;
1307;90107;1989-1990;;;;;;;;
1308;90107;1989-1991;0.2;-3.0;-0.7;0.2;2.4;8.0;4.0;43.0
1309;90107;1990-1991;;;;;;;;
1310;90107;1991-1992;;;;;;;;
1311;90107;1991-1993;0.1;-4.0;-1.2;0.1;0.8;5.0;4.0;42.0
1312;90107;1992-1993;0.0;-7.0;-1.4;0.0;0.8;7.0;5.0;48.0
1313;90107;1993-1994;-1.5;-8.0;-2.9;-1.5;0.0;7.0;5.0;75.0
1314;90107;1993-1995;-0.7;-5.0;-2.0;-0.7;0.1;5.0;5.0;73.0
1315;90107;1994-1995;0.2;-6.0;-1.5;0.2;1.2;8.0;5.0;47.0
1316;90107;1995-1996;0.4;-4.0;-0.5;0.4;1.9;9.0;5.0;36.0
1317;90107;1995-1997;0.8;-4.0;-0.3;0.8;1.9;7.0;5.0;28.0
1318;90107;1996-1997;1.2;-6.0;-0.6;1.2;2.7;12.0;5.0;31.0
1319;90107;1997-1998;3.4;-2.0;1.5;3.4;4.6;10.0;5.0;15.0
1320;90107;1997-1999;1.9;-3.0;0.3;1.9;2.8;6.0;5.0;22.0
1321;90107;1998-1999;0.5;-6.0;-0.8;0.5;1.3;6.0;5.0;33.0
1322;90107;1999-2000;0.6;-3.0;-0.3;0.6;2.3;14.0;5.0;30.0
1323;90207;1977-1979;;;;;;;;
1324;90207;1979-1981;;;;;;;;
1325;90207;1981-1983;;;;;;;;
1326;90207;1983-1985;;;;;;;;
1327;90207;1984-1985;;;;;;;;
1328;90207;1985-1986;;;;;;;;
1329;90207;1985-1987;;;;;;;;
1330;90207;1986-1987;;;;;;;;
1331;90207;1987-1988;;;;;;;;
1332;90207;1987-1989;;;;;;;;
1333;90207;1988-1989;;;;;;;;
1334;90207;1989-1990;;;;;;;;
1335;90207;1989-1991;0.6;-4.0;-0.7;0.6;3.2;8.0;5.0;37.0
1336;90207;1990-1991;;;;;;;;
1337;90207;1991-1992;;;;;;;;
1338;90207;1991-1993;0.3;-6.0;-1.4;0.3;1.4;4.0;5.0;40.0
1339;90207;1992-1993;0.3;-9.0;-1.7;0.3;1.3;6.0;6.0;38.0
1340;90207;1993-1994;-0.9;-9.0;-2.5;-0.9;0.9;6.0;6.0;68.0
1341;90207;1993-1995;-0.1;-6.0;-1.9;-0.1;0.9;4.0;6.0;54.0
1342;90207;1994-1995;0.5;-8.0;-1.5;0.5;1.8;6.0;6.0;39.0
1343;90207;1995-1996;0.8;-7.0;-0.6;0.8;2.0;6.0;6.0;30.0
1344;90207;1995-1997;0.7;-5.0;-0.7;0.7;2.2;5.0;6.0;32.0
1345;90207;1996-1997;0.4;-7.0;-1.7;0.4;2.4;7.0;6.0;42.0
1346;90207;1997-1998;2.6;-4.0;0.9;2.6;3.9;7.0;6.0;20.0
1347;90207;1997-1999;1.4;-4.0;-0.1;1.4;2.4;5.0;6.0;26.0
1348;90207;1998-1999;0.3;-7.0;-1.4;0.3;1.4;5.0;6.0;39.0
1349;90207;1999-2000;0.6;-5.0;-0.8;0.6;2.9;10.0;6.0;34.0
1350;90307;1977-1979;;;;;;;;
1351;90307;1979-1981;;;;;;;;
1352;90307;1981-1983;;;;;;;;
1353;90307;1983-1985;;;;;;;;
1354;90307;1984-1985;;;;;;;;
1355;90307;1985-1986;;;;;;;;
1356;90307;1985-1987;;;;;;;;
1357;90307;1986-1987;;;;;;;;
1358;90307;1987-1988;;;;;;;;
1359;90307;1987-1989;;;;;;;;
1360;90307;1988-1989;;;;;;;;
1361;90307;1989-1990;;;;;;;;
1362;90307;1989-1991;0.4;-11.0;-3.7;0.4;3.2;8.0;2.0;45.0
1363;90307;1990-1991;;;;;;;;
1364;90307;1991-1992;;;;;;;;
1365;90307;1991-1993;0.0;-12.0;-4.6;0.0;2.4;7.0;2.0;49.0
1366;90307;1992-1993;0.3;-17.0;-5.8;0.3;2.9;11.0;2.0;47.0
1367;90307;1993-1994;-1.6;-17.0;-8.0;-1.6;1.6;9.0;2.0;67.0
1368;90307;1993-1995;-0.5;-11.0;-4.7;-0.5;1.5;6.0;2.0;57.0
1369;90307;1994-1995;0.5;-13.0;-3.5;0.5;3.5;12.0;2.0;43.0
1370;90307;1995-1996;1.2;-13.0;-3.0;1.2;4.1;10.0;2.0;37.0
1371;90307;1995-1997;0.9;-9.0;-2.7;0.9;3.7;7.0;2.0;40.0
1372;90307;1996-1997;0.6;-12.0;-3.8;0.6;5.6;13.0;3.0;43.0
1373;90307;1997-1998;2.0;-12.0;-2.0;2.0;5.2;10.0;3.0;31.0
1374;90307;1997-1999;1.2;-9.0;-2.3;1.2;3.4;6.0;3.0;37.0
1375;90307;1998-1999;0.3;-14.0;-3.7;0.3;2.9;9.0;3.0;45.0
1376;90307;1999-2000;1.0;-10.0;-2.4;1.0;5.2;15.0;3.0;38.0
1377;90407;1977-1979;;;;;;;;
1378;90407;1979-1981;;;;;;;;
1379;90407;1981-1983;;;;;;;;
1380;90407;1983-1985;;;;;;;;
1381;90407;1984-1985;;;;;;;;
1382;90407;1985-1986;;;;;;;;
1383;90407;1985-1987;;;;;;;;
1384;90407;1986-1987;;;;;;;;
1385;90407;1987-1988;;;;;;;;
1386;90407;1987-1989;;;;;;;;
1387;90407;1988-1989;;;;;;;;
1388;90407;1989-1990;;;;;;;;
1389;90407;1989-1991;0.8;-19.0;-6.6;0.8;5.6;13.0;4.0;45.0
1390;90407;1990-1991;;;;;;;;
1391;90407;1991-1992;;;;;;;;
1392;90407;1991-1993;-0.2;-18.0;-6.3;-0.2;3.4;10.0;4.0;52.0
1393;90407;1992-1993;-0.2;-27.0;-8.7;-0.2;4.2;13.0;4.0;52.0
1394;90407;1993-1994;-1.5;-29.0;-10.4;-1.5;3.9;17.0;3.0;60.0
1395;90407;1993-1995;-0.9;-20.0;-8.6;-0.9;2.7;10.0;3.0;59.0
1396;90407;1994-1995;0.3;-28.0;-8.8;0.3;6.0;20.0;3.0;48.0
1397;90407;1995-1996;0.2;-29.0;-8.2;0.2;5.1;17.0;3.0;48.0
1398;90407;1995-1997;0.2;-19.0;-7.2;0.2;4.3;12.0;3.0;49.0
1399;90407;1996-1997;0.4;-28.0;-8.8;0.4;6.9;20.0;3.0;47.0
1400;90407;1997-1998;1.6;-27.0;-6.6;1.6;6.6;18.0;3.0;41.0
1401;90407;1997-1999;0.5;-18.0;-6.9;0.5;4.6;13.0;3.0;46.0
1402;90407;1998-1999;0.0;-27.0;-7.6;0.0;5.5;21.0;3.0;50.0
1403;90407;1999-2000;0.8;-25.0;-5.6;0.8;7.2;23.0;3.0;44.0
1404;90507;1977-1979;;;;;;;;
1405;90507;1979-1981;;;;;;;;
1406;90507;1981-1983;;;;;;;;
1407;90507;1983-1985;;;;;;;;
1408;90507;1984-1985;;;;;;;;
1409;90507;1985-1986;;;;;;;;
1410;90507;1985-1987;;;;;;;;
1411;90507;1986-1987;;;;;;;;
1412;90507;1987-1988;;;;;;;;
1413;90507;1987-1989;;;;;;;;
1414;90507;1988-1989;;;;;;;;
1415;90507;1989-1990;;;;;;;;
1416;90507;1989-1991;0.4;-9.0;-1.6;0.4;3.5;9.0;16.0;42.0
1417;90507;1990-1991;;;;;;;;
1418;90507;1991-1992;;;;;;;;
1419;90507;1991-1993;0.1;-10.0;-2.3;0.1;1.8;6.0;16.0;45.0
1420;90507;1992-1993;0.2;-13.0;-3.0;0.2;1.7;9.0;16.0;45.0
1421;90507;1993-1994;-1.3;-14.0;-4.3;-1.3;1.2;9.0;16.0;68.0
1422;90507;1993-1995;-0.4;-9.0;-3.0;-0.4;1.1;6.0;16.0;61.0
1423;90507;1994-1995;0.4;-11.0;-2.4;0.4;2.2;10.0;17.0;44.0
1424;90507;1995-1996;0.6;-10.0;-1.4;0.6;2.6;9.0;17.0;36.0
1425;90507;1995-1997;0.7;-7.0;-1.5;0.7;2.6;7.0;16.0;35.0
1426;90507;1996-1997;0.7;-11.0;-2.2;0.7;3.5;12.0;17.0;40.0
1427;90507;1997-1998;2.7;-7.0;0.3;2.7;4.5;10.0;17.0;24.0
1428;90507;1997-1999;1.5;-7.0;-0.8;1.5;2.8;6.0;16.0;30.0
1429;90507;1998-1999;0.4;-11.0;-2.0;0.4;1.8;8.0;17.0;40.0
1430;90507;1999-2000;0.6;-7.0;-1.1;0.6;3.9;14.0;17.0;35.0
1431;90607;1977-1979;;;;;;;;
1432;90607;1979-1981;;;;;;;;
1433;90607;1981-1983;;;;;;;;
1434;90607;1983-1985;;;;;;;;
1435;90607;1984-1985;;;;;;;;
1436;90607;1985-1986;;;;;;;;
1437;90607;1985-1987;;;;;;;;
1438;90607;1986-1987;;;;;;;;
1439;90607;1987-1988;;;;;;;;
1440;90607;1987-1989;;;;;;;;
1441;90607;1988-1989;;;;;;;;
1442;90607;1989-1990;;;;;;;;
1443;90607;1989-1991;3.0;-12.0;-2.4;3.0;9.5;19.0;84.0;34.0
1444;90607;1990-1991;;;;;;;;
1445;90607;1991-1992;;;;;;;;
1446;90607;1991-1993;1.3;-13.0;-3.9;1.3;7.0;15.0;84.0;41.0
1447;90607;1992-1993;1.8;-19.0;-5.3;1.8;8.9;22.0;84.0;41.0
1448;90607;1993-1994;0.9;-19.0;-6.0;0.9;8.7;23.0;84.0;46.0
1449;90607;1993-1995;1.2;-13.0;-4.0;1.2;6.9;16.0;84.0;43.0
1450;90607;1994-1995;1.7;-17.0;-5.2;1.7;10.1;26.0;83.0;42.0
1451;90607;1995-1996;1.8;-18.0;-5.1;1.8;9.9;25.0;83.0;42.0
1452;90607;1995-1997;1.8;-12.0;-3.5;1.8;7.8;17.0;84.0;39.0
1453;90607;1996-1997;2.1;-17.0;-5.0;2.1;10.9;26.0;83.0;41.0
1454;90607;1997-1998;2.9;-17.0;-4.4;2.9;11.8;27.0;83.0;38.0
1455;90607;1997-1999;2.3;-12.0;-3.1;2.3;8.8;18.0;84.0;37.0
1456;90607;1998-1999;2.3;-18.0;-5.3;2.3;11.5;27.0;83.0;40.0
1457;90607;1999-2000;3.1;-17.0;-4.5;3.1;12.8;29.0;83.0;38.0
