ID;KenmerkenHuishouden;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalVermogen_3;GemiddeldVermogen_4;MediaanVermogen_5
299;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2016;393.5;100;52.5;133.4;8.0
300;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2017;396.6;100;57.2;144.3;11.9
301;Particuliere huishoudens;Delft en Westland (CR);2011;96.7;100;17.7;183.5;30.2
302;Particuliere huishoudens;Delft en Westland (CR);2012;99.7;100;16.7;167.0;23.4
303;Particuliere huishoudens;Delft en Westland (CR);2013;100.9;100;15.5;153.3;15.7
304;Particuliere huishoudens;Delft en Westland (CR);2014;102.0;100;15.7;153.7;15.9
305;Particuliere huishoudens;Delft en Westland (CR);2015;103.7;100;16.6;159.6;19.0
306;Particuliere huishoudens;Delft en Westland (CR);2016;104.2;100;17.4;166.8;21.1
307;Particuliere huishoudens;Delft en Westland (CR);2017;104.8;100;18.7;178.0;25.8
308;Particuliere huishoudens;Oost-Zuid-Holland (CR);2011;130.7;100;26.2;200.7;59.3
309;Particuliere huishoudens;Oost-Zuid-Holland (CR);2012;131.9;100;24.6;186.8;47.2
310;Particuliere huishoudens;Oost-Zuid-Holland (CR);2013;132.7;100;22.4;168.6;34.5
311;Particuliere huishoudens;Oost-Zuid-Holland (CR);2014;133.1;100;22.6;169.8;33.5
312;Particuliere huishoudens;Oost-Zuid-Holland (CR);2015;134.4;100;23.8;176.8;36.9
313;Particuliere huishoudens;Oost-Zuid-Holland (CR);2016;135.6;100;24.4;179.5;39.9
314;Particuliere huishoudens;Oost-Zuid-Holland (CR);2017;138.0;100;26.0;188.3;45.9
315;Particuliere huishoudens;Groot-Rijnmond (CR);2011;632.8;100;76.1;120.2;12.1
316;Particuliere huishoudens;Groot-Rijnmond (CR);2012;637.2;100;69.8;109.6;8.8
317;Particuliere huishoudens;Groot-Rijnmond (CR);2013;639.6;100;58.3;91.2;4.2
318;Particuliere huishoudens;Groot-Rijnmond (CR);2014;639.5;100;60.2;94.1;4.2
319;Particuliere huishoudens;Groot-Rijnmond (CR);2015;645.7;100;65.1;100.9;6.6
320;Particuliere huishoudens;Groot-Rijnmond (CR);2016;650.5;100;70.6;108.5;7.9
321;Particuliere huishoudens;Groot-Rijnmond (CR);2017;655.5;100;76.8;117.2;10.8
322;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2011;167.0;100;25.0;149.9;34.5
323;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2012;167.9;100;23.7;141.1;27.7
324;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2013;168.8;100;21.7;128.8;18.7
325;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2014;168.7;100;21.7;128.9;17.9
326;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2015;169.6;100;22.8;134.3;20.8
327;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2016;170.5;100;24.6;144.1;23.5
328;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2017;171.7;100;26.0;151.2;28.3
329;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2011;47.9;100;8.7;181.0;83.4
330;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2012;48.2;100;8.5;175.7;73.5
331;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2013;48.3;100;8.2;169.5;62.0
332;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2014;48.2;100;8.6;178.0;66.4
333;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2015;48.3;100;9.0;185.8;71.8
334;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2016;48.5;100;9.3;191.5;73.3
335;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2017;48.7;100;9.7;200.1;77.2
336;Particuliere huishoudens;Overig Zeeland (CR);2011;119.3;100;21.9;183.9;68.5
337;Particuliere huishoudens;Overig Zeeland (CR);2012;120.2;100;20.9;174.3;55.5
338;Particuliere huishoudens;Overig Zeeland (CR);2013;121.1;100;19.6;162.2;40.7
339;Particuliere huishoudens;Overig Zeeland (CR);2014;121.3;100;20.1;166.0;40.7
340;Particuliere huishoudens;Overig Zeeland (CR);2015;121.7;100;20.8;171.0;44.6
341;Particuliere huishoudens;Overig Zeeland (CR);2016;122.2;100;21.8;178.1;48.1
342;Particuliere huishoudens;Overig Zeeland (CR);2017;123.0;100;22.9;186.7;54.1
343;Particuliere huishoudens;West-Noord-Brabant (CR);2011;267.9;100;46.8;174.7;54.6
344;Particuliere huishoudens;West-Noord-Brabant (CR);2012;270.4;100;44.0;162.8;43.0
345;Particuliere huishoudens;West-Noord-Brabant (CR);2013;272.8;100;40.1;147.0;30.0
346;Particuliere huishoudens;West-Noord-Brabant (CR);2014;274.0;100;40.4;147.6;28.9
347;Particuliere huishoudens;West-Noord-Brabant (CR);2015;276.5;100;43.1;156.0;33.1
348;Particuliere huishoudens;West-Noord-Brabant (CR);2016;277.7;100;44.5;160.4;36.6
349;Particuliere huishoudens;West-Noord-Brabant (CR);2017;279.4;100;47.5;170.1;42.7
350;Particuliere huishoudens;Midden-Noord-Brabant (CR);2011;200.7;100;34.4;171.6;43.3
351;Particuliere huishoudens;Midden-Noord-Brabant (CR);2012;202.3;100;32.1;158.6;33.9
352;Particuliere huishoudens;Midden-Noord-Brabant (CR);2013;204.2;100;28.9;141.5;22.9
353;Particuliere huishoudens;Midden-Noord-Brabant (CR);2014;205.8;100;29.1;141.4;21.7
354;Particuliere huishoudens;Midden-Noord-Brabant (CR);2015;207.9;100;30.4;146.0;23.9
355;Particuliere huishoudens;Midden-Noord-Brabant (CR);2016;209.4;100;32.0;153.0;26.0
356;Particuliere huishoudens;Midden-Noord-Brabant (CR);2017;211.3;100;33.9;160.6;31.1
357;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2011;266.0;100;58.3;219.3;89.6
358;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2012;268.2;100;55.1;205.3;71.7
359;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2013;270.9;100;50.1;184.8;50.7
360;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2014;271.9;100;50.8;186.7;49.2
361;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2015;274.6;100;51.0;185.6;52.2
362;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2016;276.9;100;53.4;193.0;55.5
363;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2017;280.4;100;57.5;204.9;64.0
364;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2011;322.4;100;63.6;197.3;63.2
365;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2012;326.0;100;59.6;182.8;48.9
366;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2013;328.6;100;54.2;164.9;34.7
367;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2014;331.0;100;54.5;164.7;33.3
368;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2015;334.9;100;57.0;170.2;36.6
369;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2016;338.0;100;59.8;176.8;39.4
370;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2017;342.0;100;63.5;185.6;46.6
371;Particuliere huishoudens;Noord-Limburg (CR);2011;117.2;100;20.9;178.0;69.7
372;Particuliere huishoudens;Noord-Limburg (CR);2012;118.4;100;19.9;168.4;55.6
373;Particuliere huishoudens;Noord-Limburg (CR);2013;119.3;100;18.3;153.0;40.0
374;Particuliere huishoudens;Noord-Limburg (CR);2014;119.3;100;18.7;156.8;40.6
375;Particuliere huishoudens;Noord-Limburg (CR);2015;120.3;100;19.2;159.7;43.2
376;Particuliere huishoudens;Noord-Limburg (CR);2016;121.0;100;20.5;169.0;48.4
377;Particuliere huishoudens;Noord-Limburg (CR);2017;122.5;100;21.7;176.8;54.8
378;Particuliere huishoudens;Midden-Limburg (CR);2011;101.3;100;17.9;177.1;85.8
379;Particuliere huishoudens;Midden-Limburg (CR);2012;102.0;100;16.9;166.1;71.4
380;Particuliere huishoudens;Midden-Limburg (CR);2013;102.9;100;15.6;151.8;55.0
381;Particuliere huishoudens;Midden-Limburg (CR);2014;103.3;100;16.1;155.7;54.3
382;Particuliere huishoudens;Midden-Limburg (CR);2015;104.0;100;16.4;157.9;55.5
383;Particuliere huishoudens;Midden-Limburg (CR);2016;104.6;100;17.4;166.5;60.7
384;Particuliere huishoudens;Midden-Limburg (CR);2017;105.4;100;18.4;174.9;66.6
385;Particuliere huishoudens;Zuid-Limburg (CR);2011;282.5;100;33.1;117.4;24.1
386;Particuliere huishoudens;Zuid-Limburg (CR);2012;283.9;100;30.9;108.8;19.3
387;Particuliere huishoudens;Zuid-Limburg (CR);2013;284.5;100;27.8;97.6;12.2
388;Particuliere huishoudens;Zuid-Limburg (CR);2014;284.4;100;27.8;97.8;11.7
389;Particuliere huishoudens;Zuid-Limburg (CR);2015;285.0;100;28.8;101.0;14.1
390;Particuliere huishoudens;Zuid-Limburg (CR);2016;285.4;100;31.0;108.5;16.6
391;Particuliere huishoudens;Zuid-Limburg (CR);2017;286.9;100;32.9;114.8;19.8
392;Particuliere huishoudens;Flevoland (CR);2011;157.4;100;15.3;97.3;13.8
393;Particuliere huishoudens;Flevoland (CR);2012;159.9;100;14.2;88.6;7.9
394;Particuliere huishoudens;Flevoland (CR);2013;161.4;100;12.3;76.0;2.8
395;Particuliere huishoudens;Flevoland (CR);2014;162.2;100;12.9;79.6;3.0
396;Particuliere huishoudens;Flevoland (CR);2015;163.9;100;14.3;87.3;5.8
397;Particuliere huishoudens;Flevoland (CR);2016;165.4;100;15.6;94.0;7.9
398;Particuliere huishoudens;Flevoland (CR);2017;167.4;100;17.3;103.1;13.3
399;Particuliere huishoudens;Aa en Hunze;2011;11.1;100;2.4;218.5;130.7
400;Particuliere huishoudens;Aa en Hunze;2012;11.1;100;2.3;204.1;112.2
401;Particuliere huishoudens;Aa en Hunze;2013;11.1;100;2.1;185.9;85.3
402;Particuliere huishoudens;Aa en Hunze;2014;10.9;100;2.0;187.3;87.3
403;Particuliere huishoudens;Aa en Hunze;2015;10.8;100;2.1;190.0;92.3
404;Particuliere huishoudens;Aa en Hunze;2016;10.9;100;2.2;199.4;98.3
405;Particuliere huishoudens;Aa en Hunze;2017;11.0;100;2.3;210.7;106.6
406;Particuliere huishoudens;Aalburg;2011;4.5;100;1.2;267.4;160.7
407;Particuliere huishoudens;Aalburg;2012;4.6;100;1.2;254.2;142.0
408;Particuliere huishoudens;Aalburg;2013;4.6;100;1.1;236.2;116.3
409;Particuliere huishoudens;Aalburg;2014;4.7;100;1.2;247.2;109.9
410;Particuliere huishoudens;Aalburg;2015;4.8;100;1.2;253.8;109.5
411;Particuliere huishoudens;Aalburg;2016;4.9;100;1.3;262.2;107.6
412;Particuliere huishoudens;Aalburg;2017;4.9;100;1.4;277.0;113.6
413;Particuliere huishoudens;Aalsmeer;2011;12.2;100;3.0;248.9;73.9
414;Particuliere huishoudens;Aalsmeer;2012;12.3;100;2.8;232.2;62.6
415;Particuliere huishoudens;Aalsmeer;2013;12.3;100;2.6;210.8;42.9
416;Particuliere huishoudens;Aalsmeer;2014;12.4;100;2.7;214.8;45.8
417;Particuliere huishoudens;Aalsmeer;2015;12.6;100;3.0;235.5;56.4
418;Particuliere huishoudens;Aalsmeer;2016;12.7;100;3.2;251.5;67.3
419;Particuliere huishoudens;Aalsmeer;2017;12.9;100;3.4;266.0;83.6
420;Particuliere huishoudens;Aalten;2011;11.0;100;2.1;190.6;94.8
421;Particuliere huishoudens;Aalten;2012;11.1;100;2.0;179.1;78.7
422;Particuliere huishoudens;Aalten;2013;11.2;100;1.9;165.7;62.0
423;Particuliere huishoudens;Aalten;2014;11.2;100;1.8;162.1;58.6
424;Particuliere huishoudens;Aalten;2015;11.1;100;1.9;173.1;60.7
425;Particuliere huishoudens;Aalten;2016;11.2;100;2.0;179.9;62.4
426;Particuliere huishoudens;Aalten;2017;11.3;100;2.1;183.1;67.5
427;Particuliere huishoudens;Achtkarspelen;2011;11.4;100;1.7;153.0;77.9
428;Particuliere huishoudens;Achtkarspelen;2012;11.4;100;1.6;142.8;62.6
429;Particuliere huishoudens;Achtkarspelen;2013;11.5;100;1.5;126.5;46.1
430;Particuliere huishoudens;Achtkarspelen;2014;11.5;100;1.4;121.7;41.7
431;Particuliere huishoudens;Achtkarspelen;2015;11.6;100;1.4;123.6;42.8
432;Particuliere huishoudens;Achtkarspelen;2016;11.6;100;1.5;125.3;43.7
433;Particuliere huishoudens;Achtkarspelen;2017;11.6;100;1.5;133.1;50.3
434;Particuliere huishoudens;Alblasserdam;2011;7.7;100;1.0;129.0;39.7
435;Particuliere huishoudens;Alblasserdam;2012;7.8;100;0.9;120.8;32.8
436;Particuliere huishoudens;Alblasserdam;2013;7.9;100;0.8;103.9;23.1
437;Particuliere huishoudens;Alblasserdam;2014;8.0;100;0.9;109.5;24.2
438;Particuliere huishoudens;Alblasserdam;2015;8.0;100;1.0;121.0;26.5
439;Particuliere huishoudens;Alblasserdam;2016;8.0;100;1.2;147.9;30.1
440;Particuliere huishoudens;Alblasserdam;2017;8.1;100;1.3;160.0;35.6
441;Particuliere huishoudens;Albrandswaard;2011;9.7;100;1.8;185.0;59.7
442;Particuliere huishoudens;Albrandswaard;2012;9.8;100;1.7;172.3;47.8
443;Particuliere huishoudens;Albrandswaard;2013;9.9;100;1.5;153.8;28.3
444;Particuliere huishoudens;Albrandswaard;2014;9.9;100;1.6;159.0;30.3
445;Particuliere huishoudens;Albrandswaard;2015;10.0;100;1.7;166.9;38.1
446;Particuliere huishoudens;Albrandswaard;2016;10.0;100;1.7;173.8;44.1
447;Particuliere huishoudens;Albrandswaard;2017;10.0;100;1.9;191.5;55.5
448;Particuliere huishoudens;Alkmaar;2011;48.6;100;5.8;119.0;25.8
449;Particuliere huishoudens;Alkmaar;2012;49.0;100;5.3;109.0;20.1
450;Particuliere huishoudens;Alkmaar;2013;49.3;100;4.7;94.4;11.1
451;Particuliere huishoudens;Alkmaar;2014;49.5;100;4.6;92.3;10.6
452;Particuliere huishoudens;Alkmaar;2015;49.7;100;4.9;98.9;14.2
453;Particuliere huishoudens;Alkmaar;2016;50.1;100;5.3;104.8;16.9
454;Particuliere huishoudens;Alkmaar;2017;50.6;100;5.8;114.4;22.3
455;Particuliere huishoudens;Almelo;2011;31.3;100;3.0;96.8;13.5
456;Particuliere huishoudens;Almelo;2012;31.4;100;2.8;88.4;8.9
457;Particuliere huishoudens;Almelo;2013;31.6;100;2.4;76.3;4.1
458;Particuliere huishoudens;Almelo;2014;31.3;100;2.4;76.5;4.1
459;Particuliere huishoudens;Almelo;2015;31.3;100;2.5;80.1;5.5
460;Particuliere huishoudens;Almelo;2016;31.6;100;2.7;85.7;7.2
461;Particuliere huishoudens;Almelo;2017;31.9;100;2.9;91.9;9.5
462;Particuliere huishoudens;Almere;2011;77.2;100;4.9;63.1;6.7
463;Particuliere huishoudens;Almere;2012;78.9;100;4.3;54.3;3.5
464;Particuliere huishoudens;Almere;2013;79.8;100;3.3;41.7;1.1
465;Particuliere huishoudens;Almere;2014;80.2;100;3.6;45.3;1.3
466;Particuliere huishoudens;Almere;2015;81.0;100;4.4;53.8;2.8
467;Particuliere huishoudens;Almere;2016;81.8;100;4.9;59.7;4.1
468;Particuliere huishoudens;Almere;2017;83.3;100;5.8;69.6;8.8
469;Particuliere huishoudens;Alphen aan den Rijn;2011;44.3;100;7.4;166.9;45.8
470;Particuliere huishoudens;Alphen aan den Rijn;2012;44.7;100;7.1;158.7;37.8
471;Particuliere huishoudens;Alphen aan den Rijn;2013;45.0;100;6.3;140.1;26.4
472;Particuliere huishoudens;Alphen aan den Rijn;2014;45.1;100;6.4;142.3;25.9
473;Particuliere huishoudens;Alphen aan den Rijn;2015;45.6;100;6.8;149.3;30.5
474;Particuliere huishoudens;Alphen aan den Rijn;2016;45.9;100;7.1;154.1;32.9
475;Particuliere huishoudens;Alphen aan den Rijn;2017;46.6;100;7.6;163.6;39.5
476;Particuliere huishoudens;Alphen-Chaam;2011;3.7;100;1.5;391.8;270.8
477;Particuliere huishoudens;Alphen-Chaam;2012;3.8;100;1.4;377.9;243.2
478;Particuliere huishoudens;Alphen-Chaam;2013;3.8;100;1.3;336.0;189.9
479;Particuliere huishoudens;Alphen-Chaam;2014;3.9;100;1.3;337.4;181.7
480;Particuliere huishoudens;Alphen-Chaam;2015;3.9;100;1.4;344.0;194.3
481;Particuliere huishoudens;Alphen-Chaam;2016;4.0;100;1.5;362.6;197.1
482;Particuliere huishoudens;Alphen-Chaam;2017;4.1;100;1.5;376.7;206.1
483;Particuliere huishoudens;Ameland;2011;1.5;100;0.4;243.5;182.7
484;Particuliere huishoudens;Ameland;2012;1.5;100;0.4;231.5;169.2
485;Particuliere huishoudens;Ameland;2013;1.6;100;0.3;208.4;133.0
486;Particuliere huishoudens;Ameland;2014;1.6;100;0.3;208.1;133.6
487;Particuliere huishoudens;Ameland;2015;1.6;100;0.3;212.0;134.3
488;Particuliere huishoudens;Ameland;2016;1.6;100;0.4;223.0;135.0
489;Particuliere huishoudens;Ameland;2017;1.6;100;0.4;238.3;147.7
490;Particuliere huishoudens;Amersfoort;2011;62.8;100;8.2;131.2;23.7
491;Particuliere huishoudens;Amersfoort;2012;63.8;100;7.8;122.9;17.7
492;Particuliere huishoudens;Amersfoort;2013;64.4;100;6.8;104.9;9.0
493;Particuliere huishoudens;Amersfoort;2014;64.9;100;6.9;107.1;9.2
494;Particuliere huishoudens;Amersfoort;2015;65.7;100;7.5;113.9;13.9
495;Particuliere huishoudens;Amersfoort;2016;66.3;100;8.3;124.9;18.2
496;Particuliere huishoudens;Amersfoort;2017;66.9;100;9.4;140.1;27.5
497;Particuliere huishoudens;Amstelveen;2011;38.6;100;9.1;236.5;33.1
498;Particuliere huishoudens;Amstelveen;2012;39.2;100;9.5;241.9;27.2
499;Particuliere huishoudens;Amstelveen;2013;39.8;100;8.6;215.6;20.3
500;Particuliere huishoudens;Amstelveen;2014;39.9;100;8.5;212.1;20.7
501;Particuliere huishoudens;Amstelveen;2015;41.0;100;9.0;218.6;24.1
502;Particuliere huishoudens;Amstelveen;2016;41.5;100;10.8;260.3;28.1
503;Particuliere huishoudens;Amstelveen;2017;41.6;100;11.3;271.1;40.1
504;Particuliere huishoudens;Amsterdam;2011;415.4;100;45.7;109.9;3.8
505;Particuliere huishoudens;Amsterdam;2012;420.4;100;44.1;104.8;3.1
506;Particuliere huishoudens;Amsterdam;2013;424.7;100;42.9;101.0;1.8
507;Particuliere huishoudens;Amsterdam;2014;429.6;100;45.1;104.9;1.8
508;Particuliere huishoudens;Amsterdam;2015;437.5;100;48.3;110.4;3.2
509;Particuliere huishoudens;Amsterdam;2016;444.0;100;56.1;126.4;4.2
510;Particuliere huishoudens;Amsterdam;2017;448.6;100;64.5;143.7;6.2
511;Particuliere huishoudens;Apeldoorn;2011;66.9;100;10.7;159.8;40.5
512;Particuliere huishoudens;Apeldoorn;2012;67.4;100;9.8;145.6;30.6
513;Particuliere huishoudens;Apeldoorn;2013;68.0;100;8.6;125.9;19.1
514;Particuliere huishoudens;Apeldoorn;2014;68.6;100;8.5;124.0;16.9
515;Particuliere huishoudens;Apeldoorn;2015;69.3;100;9.1;131.7;19.6
516;Particuliere huishoudens;Apeldoorn;2016;69.8;100;9.5;136.7;21.1
517;Particuliere huishoudens;Apeldoorn;2017;70.7;100;10.5;147.8;28.3
518;Particuliere huishoudens;Appingedam;2011;5.5;100;0.5;97.1;23.4
519;Particuliere huishoudens;Appingedam;2012;5.5;100;0.5;91.4;18.9
520;Particuliere huishoudens;Appingedam;2013;5.5;100;0.5;82.1;13.7
521;Particuliere huishoudens;Appingedam;2014;5.5;100;0.5;83.4;11.9
522;Particuliere huishoudens;Appingedam;2015;5.5;100;0.5;83.8;12.7
523;Particuliere huishoudens;Appingedam;2016;5.6;100;0.5;83.7;11.8
524;Particuliere huishoudens;Appingedam;2017;5.6;100;0.5;87.3;13.4
525;Particuliere huishoudens;Arnhem;2011;72.7;100;5.8;80.0;4.0
526;Particuliere huishoudens;Arnhem;2012;73.6;100;5.3;72.0;2.8
527;Particuliere huishoudens;Arnhem;2013;74.0;100;4.5;60.2;1.3
528;Particuliere huishoudens;Arnhem;2014;73.6;100;4.6;62.0;1.3
529;Particuliere huishoudens;Arnhem;2015;74.5;100;4.9;65.6;2.1
530;Particuliere huishoudens;Arnhem;2016;75.1;100;5.2;69.8;2.4
531;Particuliere huishoudens;Arnhem;2017;76.5;100;5.8;75.9;3.7
532;Particuliere huishoudens;Assen;2011;29.2;100;3.1;105.5;23.1
533;Particuliere huishoudens;Assen;2012;29.5;100;2.8;96.0;17.5
534;Particuliere huishoudens;Assen;2013;29.6;100;2.5;85.0;9.0
535;Particuliere huishoudens;Assen;2014;29.6;100;2.6;87.3;9.4
536;Particuliere huishoudens;Assen;2015;29.8;100;2.7;91.9;13.2
537;Particuliere huishoudens;Assen;2016;30.0;100;2.7;91.4;15.4
538;Particuliere huishoudens;Assen;2017;30.4;100;3.2;104.1;20.1
539;Particuliere huishoudens;Asten;2011;6.6;100;1.8;278.8;180.9
540;Particuliere huishoudens;Asten;2012;6.7;100;1.8;265.4;152.0
541;Particuliere huishoudens;Asten;2013;6.8;100;1.6;244.3;124.4
542;Particuliere huishoudens;Asten;2014;6.8;100;1.7;251.0;121.0
543;Particuliere huishoudens;Asten;2015;6.9;100;1.7;252.8;117.4
544;Particuliere huishoudens;Asten;2016;6.9;100;1.8;260.9;119.8
545;Particuliere huishoudens;Asten;2017;7.0;100;1.8;259.8;115.4
546;Particuliere huishoudens;Baarle-Nassau;2011;2.9;100;0.9;295.6;184.4
547;Particuliere huishoudens;Baarle-Nassau;2012;2.9;100;0.8;292.2;169.6
548;Particuliere huishoudens;Baarle-Nassau;2013;2.9;100;0.8;276.2;143.8
549;Particuliere huishoudens;Baarle-Nassau;2014;2.8;100;0.8;283.1;141.6
550;Particuliere huishoudens;Baarle-Nassau;2015;2.8;100;0.8;290.7;148.4
551;Particuliere huishoudens;Baarle-Nassau;2016;2.9;100;0.8;293.7;150.6
552;Particuliere huishoudens;Baarle-Nassau;2017;2.9;100;0.9;303.5;156.4
553;Particuliere huishoudens;Baarn;2011;11.0;100;3.2;290.2;83.2
554;Particuliere huishoudens;Baarn;2012;11.0;100;2.8;255.7;65.8
555;Particuliere huishoudens;Baarn;2013;11.0;100;2.9;262.7;51.9
556;Particuliere huishoudens;Baarn;2014;10.7;100;2.9;265.9;50.6
557;Particuliere huishoudens;Baarn;2015;10.9;100;2.6;241.4;53.4
558;Particuliere huishoudens;Baarn;2016;10.9;100;2.7;250.1;61.4
559;Particuliere huishoudens;Baarn;2017;11.0;100;2.9;266.5;68.6
560;Particuliere huishoudens;Barendrecht;2011;18.4;100;3.2;174.5;59.0
561;Particuliere huishoudens;Barendrecht;2012;18.5;100;3.0;160.8;45.5
562;Particuliere huishoudens;Barendrecht;2013;18.7;100;2.7;142.0;27.8
563;Particuliere huishoudens;Barendrecht;2014;18.4;100;2.8;149.3;30.5
564;Particuliere huishoudens;Barendrecht;2015;18.5;100;2.9;156.0;36.0
565;Particuliere huishoudens;Barendrecht;2016;18.7;100;3.1;167.7;43.5
566;Particuliere huishoudens;Barendrecht;2017;18.9;100;3.4;182.3;55.1
567;Particuliere huishoudens;Barneveld;2011;19.0;100;5.3;277.9;136.9
568;Particuliere huishoudens;Barneveld;2012;19.4;100;5.1;263.1;115.6
569;Particuliere huishoudens;Barneveld;2013;19.5;100;4.7;242.3;87.7
570;Particuliere huishoudens;Barneveld;2014;19.8;100;4.7;235.6;83.8
571;Particuliere huishoudens;Barneveld;2015;20.2;100;4.8;237.9;87.6
572;Particuliere huishoudens;Barneveld;2016;20.6;100;5.1;248.6;91.6
573;Particuliere huishoudens;Barneveld;2017;21.0;100;5.4;259.3;98.4
574;Particuliere huishoudens;Bedum;2011;4.3;100;0.6;144.9;70.8
575;Particuliere huishoudens;Bedum;2012;4.3;100;0.6;139.0;61.8
576;Particuliere huishoudens;Bedum;2013;4.4;100;0.6;126.9;46.8
577;Particuliere huishoudens;Bedum;2014;4.3;100;0.6;132.4;47.4
578;Particuliere huishoudens;Bedum;2015;4.3;100;0.6;136.3;51.4
579;Particuliere huishoudens;Bedum;2016;4.3;100;0.6;143.5;54.2
580;Particuliere huishoudens;Bedum;2017;4.4;100;0.7;150.1;58.0
581;Particuliere huishoudens;Beek (L.);2011;7.3;100;1.2;163.4;92.0
582;Particuliere huishoudens;Beek (L.);2012;7.3;100;1.1;151.4;77.3
583;Particuliere huishoudens;Beek (L.);2013;7.3;100;1.0;134.6;56.5
584;Particuliere huishoudens;Beek (L.);2014;7.3;100;1.0;137.9;56.4
585;Particuliere huishoudens;Beek (L.);2015;7.3;100;1.0;140.5;55.7
586;Particuliere huishoudens;Beek (L.);2016;7.3;100;1.1;149.4;61.6
587;Particuliere huishoudens;Beek (L.);2017;7.3;100;1.2;158.5;69.0
588;Particuliere huishoudens;Beemster;2011;3.5;100;1.2;336.7;209.4
589;Particuliere huishoudens;Beemster;2012;3.6;100;1.1;319.4;187.7
590;Particuliere huishoudens;Beemster;2013;3.6;100;1.1;312.1;158.5
