ID;Leeftijd;Marges;RegioS;Perioden;ErvarenGezondheidGoedZeerGoed_1;EenOfMeerLangdurigeAandoeningen_2;BeperktVanwegeProblemenMetGezondheid_3;EenOfMeerLichamelijkeBeperkingen_4;BeperkingInHoren_5;BeperkingInZien_6;BeperkingInBewegen_7;Ondergewicht_8;NormaalGewicht_9;Overgewicht_10;MatigOvergewicht_11;ErnstigOvergewicht_12;VoldoetAanBeweegrichtlijn_13;VoldoetAanNormGezondBewegen_14;VoldoetAanFitnorm_15;VoldoetAanTenMinste1Bewegingsnorm_16;WekelijkseSporters_17;Mantelzorger_18;ZwaarBelasteMantelzorgers_19;UrenMantelzorgPerWeek_20;Mantelzorgontvanger_21;UrenOntvangenMantelzorgPerWeek_22
1300;19 tot 65 jaar;Waarde;Zuid-Nederland (LD);2016;77.9;28.7;27.7;11.6;3.6;5.1;6.2;1.8;51.6;46.6;33.3;13.3;53.4;58.8;20.5;60.7;56.2;16.1;14.1;9.3;;
1301;19 tot 65 jaar;Waarde;Groningen (PV);2016;79.9;31.6;29.6;9.9;2.6;4.5;5.5;2.0;51.5;46.5;32.9;13.6;55.3;61.9;19.9;63.7;53.7;13.1;13.5;10.9;;
1302;19 tot 65 jaar;Waarde;Fryslân (PV);2016;82.3;28.8;25.5;8.2;2.4;3.3;4.2;1.5;51.3;47.2;34.8;12.4;56.3;61.1;21.0;62.9;51.4;13.5;12.5;8.3;;
1303;19 tot 65 jaar;Waarde;Drenthe (PV);2016;81.4;29.2;27.8;12.1;4.2;4.0;6.8;1.8;48.2;50.0;35.1;14.9;53.0;60.8;22.3;62.8;50.1;14.9;18.2;10.2;;
1304;19 tot 65 jaar;Waarde;Overijssel (PV);2016;81.4;29.5;28.9;11.5;3.9;4.6;6.2;1.6;51.1;47.3;34.7;12.6;58.8;64.3;22.5;66.6;57.0;15.7;12.2;9.1;;
1305;19 tot 65 jaar;Waarde;Flevoland (PV);2016;77.4;30.4;28.8;11.6;3.1;3.9;7.0;1.9;47.8;50.3;36.3;14.0;48.5;52.9;16.7;55.0;51.9;14.2;16.3;14.0;;
1306;19 tot 65 jaar;Waarde;Gelderland (PV);2016;81.3;30.3;29.7;10.5;3.3;4.4;5.6;1.7;52.1;46.2;33.4;12.8;56.7;61.6;21.2;63.5;58.5;14.7;13.7;8.3;;
1307;19 tot 65 jaar;Waarde;Utrecht (PV);2016;81.4;26.4;24.8;8.4;2.6;3.6;4.8;2.3;56.8;41.0;29.7;11.3;58.3;61.1;21.2;63.3;61.0;13.6;14.4;7.8;;
1308;19 tot 65 jaar;Waarde;Noord-Holland (PV);2016;80.5;27.5;26.3;10.0;2.7;4.8;5.8;2.1;55.6;42.3;30.8;11.5;59.9;62.5;21.0;64.6;59.4;11.7;15.4;9.5;;
1309;19 tot 65 jaar;Waarde;Zuid-Holland (PV);2016;77.8;31.0;28.4;12.3;3.6;5.5;7.5;2.0;50.6;47.4;33.5;13.8;54.8;58.0;19.5;60.2;54.0;12.6;15.7;10.2;;
1310;19 tot 65 jaar;Waarde;Zeeland (PV);2016;77.8;28.1;29.0;11.5;3.6;4.8;6.3;1.7;50.4;47.9;34.6;13.3;56.0;62.1;21.3;63.7;49.3;19.8;11.1;9.4;;
1311;19 tot 65 jaar;Waarde;Noord-Brabant (PV);2016;78.1;27.4;26.8;11.6;3.6;5.2;5.8;1.8;52.3;45.9;33.1;12.8;54.2;60.1;20.9;61.9;58.1;16.0;14.3;9.3;;
1312;19 tot 65 jaar;Waarde;Limburg (PV);2016;77.4;31.3;29.8;11.6;3.5;4.9;7.0;1.8;49.9;48.2;33.8;14.4;51.7;55.9;19.5;57.9;52.0;16.2;13.8;9.4;;
1313;19 tot 65 jaar;Waarde;Aa en Hunze;2016;84.7;29.8;25.8;12.4;4.8;4.2;6.7;1.7;47.1;51.2;37.2;14.0;55.4;62.5;21.5;64.0;50.6;18.1;;;;
1314;19 tot 65 jaar;Waarde;Aalburg;2016;82.8;20.2;23.8;9.6;3.4;2.5;4.3;0.5;51.8;47.6;33.7;13.9;40.9;48.2;16.2;50.7;41.4;19.3;;;;
1315;19 tot 65 jaar;Waarde;Aalsmeer;2016;85.1;26.3;23.5;8.4;2.2;3.8;4.6;2.2;51.1;46.8;34.3;12.4;57.9;59.5;20.7;61.9;59.0;13.1;;;;
1316;19 tot 65 jaar;Waarde;Aalten;2016;80.2;31.3;26.4;9.2;2.5;2.8;5.1;1.1;50.5;48.4;35.1;13.4;60.3;68.3;25.2;69.7;54.5;22.3;10.8;5.7;;
1317;19 tot 65 jaar;Waarde;Achtkarspelen;2016;86.1;31.0;24.5;10.4;3.2;3.9;6.1;1.1;41.7;57.2;40.6;16.5;54.9;61.3;19.4;64.7;47.0;13.4;;;;
1318;19 tot 65 jaar;Waarde;Alblasserdam;2016;80.0;29.4;24.2;10.5;4.3;4.7;6.2;1.9;50.1;48.0;35.2;12.8;47.1;53.9;12.9;55.1;45.4;12.8;;;;
1319;19 tot 65 jaar;Waarde;Albrandswaard;2016;81.5;26.9;25.6;6.9;2.0;2.4;2.9;0.4;50.8;48.8;37.9;10.9;49.2;53.6;17.4;55.3;55.9;11.0;;;;
1320;19 tot 65 jaar;Waarde;Alkmaar;2016;74.5;32.0;29.1;10.4;2.9;4.0;6.5;1.9;55.0;43.1;30.4;12.7;59.9;62.5;20.2;63.3;58.3;15.1;10.8;7.5;;
1321;19 tot 65 jaar;Waarde;Almelo;2016;76.3;33.2;34.0;15.9;3.2;6.7;10.1;2.4;44.2;53.4;34.4;19.0;57.6;65.9;26.9;70.8;50.6;16.7;;;;
1322;19 tot 65 jaar;Waarde;Almere;2016;76.0;30.7;28.0;14.1;2.4;5.1;9.2;1.7;45.5;52.8;38.2;14.6;47.6;50.6;15.8;53.0;53.3;14.8;;;;
1323;19 tot 65 jaar;Waarde;Alphen aan den Rijn;2016;80.1;32.9;31.1;10.3;3.4;4.0;6.2;2.1;49.3;48.6;35.7;12.9;55.4;58.6;22.2;61.3;55.9;13.6;17.8;7.4;;
1324;19 tot 65 jaar;Waarde;Alphen-Chaam;2016;83.6;25.8;27.4;9.5;5.0;3.4;2.0;2.0;52.9;45.1;33.8;11.3;50.4;64.4;27.3;67.2;61.6;22.0;;;;
1325;19 tot 65 jaar;Waarde;Ameland;2016;84.7;25.8;22.3;10.1;4.2;2.8;5.6;1.2;47.7;51.1;42.3;8.7;61.0;70.9;22.8;73.6;44.3;13.6;;;;
1326;19 tot 65 jaar;Waarde;Amersfoort;2016;80.1;27.3;26.1;7.7;2.4;3.4;4.2;2.1;56.3;41.6;29.4;12.3;58.1;60.1;22.5;62.7;61.3;14.9;13.3;6.9;;
1327;19 tot 65 jaar;Waarde;Amstelveen;2016;84.8;23.6;20.7;8.1;2.3;4.4;3.8;2.2;59.6;38.1;29.7;8.4;60.9;60.8;20.0;62.2;61.6;12.3;13.2;11.2;;
1328;19 tot 65 jaar;Waarde;Amsterdam;2016;79.3;27.1;26.9;10.8;3.2;5.5;7.0;2.7;60.3;37.0;26.4;10.6;64.0;64.3;19.3;66.6;60.2;8.6;18.1;12.3;;
1329;19 tot 65 jaar;Waarde;Apeldoorn;2016;82.8;29.7;28.2;8.6;2.3;3.6;6.3;0.8;52.2;47.0;35.5;11.4;57.7;61.5;21.3;63.9;63.9;14.2;;;;
1330;19 tot 65 jaar;Waarde;Appingedam;2016;72.8;44.0;35.8;15.1;4.0;5.9;10.5;0.5;41.5;58.0;32.6;25.4;51.7;53.5;21.2;54.2;42.3;17.2;;;;
1331;19 tot 65 jaar;Waarde;Arnhem;2016;79.7;34.7;33.3;14.3;5.0;5.7;7.5;3.7;55.7;40.6;27.6;13.1;54.2;58.5;16.1;60.2;55.8;10.2;;;;
1332;19 tot 65 jaar;Waarde;Assen;2016;77.6;30.4;27.6;11.7;4.2;3.9;7.3;2.6;55.7;41.7;30.2;11.5;57.3;70.3;27.0;71.7;53.1;14.4;;;;
1333;19 tot 65 jaar;Waarde;Asten;2016;79.1;26.8;28.2;12.3;4.5;5.7;4.2;0.6;54.3;45.1;37.1;8.0;54.6;60.8;22.3;62.5;57.9;18.3;;;;
1334;19 tot 65 jaar;Waarde;Baarle-Nassau;2016;76.5;27.3;25.0;11.6;1.9;5.1;5.7;1.2;50.0;48.8;33.9;15.0;46.8;52.3;17.3;53.8;51.7;15.7;;;;
1335;19 tot 65 jaar;Waarde;Baarn;2016;82.2;26.7;23.2;9.0;2.3;4.4;3.5;1.4;54.8;43.8;29.2;14.6;56.7;56.9;23.0;59.9;61.2;14.9;;;;
1336;19 tot 65 jaar;Waarde;Barendrecht;2016;84.2;23.2;21.2;6.5;1.2;3.6;2.2;1.7;54.2;44.1;33.4;10.8;52.3;51.3;20.7;52.6;52.9;11.6;;;;
1337;19 tot 65 jaar;Waarde;Barneveld;2016;84.5;28.4;29.6;9.2;3.1;4.7;3.0;1.6;53.3;45.1;31.6;13.5;52.8;60.2;22.4;62.8;54.1;15.4;;;;
1338;19 tot 65 jaar;Waarde;Bedum;2016;82.9;31.7;29.1;7.0;2.6;2.7;4.0;1.8;48.0;50.2;36.7;13.5;53.8;60.8;21.2;63.5;50.0;18.2;;;;
1339;19 tot 65 jaar;Waarde;Beek (L.);2016;79.8;31.0;27.4;11.4;4.9;4.6;3.8;4.0;52.8;43.2;28.3;14.9;49.9;57.6;22.2;60.3;53.8;20.2;;;;
1340;19 tot 65 jaar;Waarde;Beemster;2016;88.1;23.8;24.1;8.0;2.1;3.6;2.8;1.6;50.8;47.6;38.3;9.3;55.9;55.5;19.1;57.6;54.4;15.2;;;;
1341;19 tot 65 jaar;Waarde;Beesel;2016;76.4;32.2;32.3;11.4;3.6;3.9;6.6;3.2;47.0;49.7;34.1;15.6;57.6;58.0;20.2;59.2;50.9;22.7;;;;
1342;19 tot 65 jaar;Waarde;Bellingwedde;2016;78.6;32.3;32.9;15.2;7.3;5.5;8.6;1.2;47.2;51.6;35.5;16.1;49.0;56.2;16.9;57.3;45.9;17.8;;;;
1343;19 tot 65 jaar;Waarde;Berg en Dal;2016;82.0;30.5;34.3;9.8;3.4;4.2;4.6;1.1;51.3;47.6;35.2;12.4;58.1;62.9;23.5;64.8;62.2;17.2;10.7;6.5;;
1344;19 tot 65 jaar;Waarde;Bergeijk;2016;84.6;26.3;24.3;13.9;2.5;6.8;6.1;1.4;45.8;52.8;40.5;12.3;49.7;57.7;21.1;60.9;58.0;19.6;;;;
1345;19 tot 65 jaar;Waarde;Bergen (L.);2016;77.2;33.4;29.5;9.5;4.0;1.9;4.7;1.6;44.8;53.5;37.4;16.1;55.1;59.2;20.0;60.8;52.9;21.3;;;;
1346;19 tot 65 jaar;Waarde;Bergen (NH.);2016;82.1;28.1;26.7;7.6;2.8;2.3;4.1;2.1;57.7;40.2;33.0;7.2;62.5;71.5;26.6;72.6;61.2;16.6;;;;
1347;19 tot 65 jaar;Waarde;Bergen op Zoom;2016;75.6;28.5;25.9;15.0;5.4;5.8;7.2;0.8;48.5;50.8;34.7;16.1;50.8;60.9;19.8;62.4;53.0;13.6;;;;
1348;19 tot 65 jaar;Waarde;Berkelland;2016;83.2;30.1;29.0;10.0;3.6;3.7;5.6;1.1;48.1;50.8;38.0;12.8;52.7;61.5;21.5;63.2;58.6;15.2;;;;
1349;19 tot 65 jaar;Waarde;Bernheze;2016;75.0;31.8;31.9;12.4;3.5;6.3;6.6;2.0;56.8;41.2;30.6;10.6;54.7;57.7;26.5;60.6;63.8;16.7;;;;
1350;19 tot 65 jaar;Waarde;Best;2016;75.8;30.2;29.7;9.0;2.3;4.8;4.1;1.0;46.6;52.3;38.5;13.8;58.7;63.5;18.9;64.1;59.6;19.3;;;;
1351;19 tot 65 jaar;Waarde;Beuningen;2016;80.8;24.3;29.3;9.8;2.9;4.1;4.2;0.6;50.1;49.3;36.0;13.3;50.5;60.2;22.3;62.0;63.7;14.8;8.5;5.5;;
1352;19 tot 65 jaar;Waarde;Beverwijk;2016;76.7;30.5;30.7;13.3;3.2;6.1;7.5;1.7;47.6;50.7;36.6;14.1;56.0;62.7;21.8;63.4;56.7;13.7;12.9;6.8;;
1353;19 tot 65 jaar;Waarde;het Bildt;2016;76.4;27.1;25.7;10.0;4.5;3.8;5.6;0.7;50.8;48.5;33.0;15.5;47.3;53.0;14.5;55.3;40.9;9.5;;;;
1354;19 tot 65 jaar;Waarde;De Bilt;2016;79.0;27.2;27.1;7.9;1.5;3.7;4.4;2.7;59.9;37.4;26.7;10.7;59.6;63.7;26.1;66.1;68.1;14.9;;;;
1355;19 tot 65 jaar;Waarde;Binnenmaas;2016;87.2;24.9;19.5;6.6;2.1;2.2;3.6;1.4;42.4;56.2;38.4;17.9;46.8;52.5;19.5;54.8;49.3;15.5;;;;
1356;19 tot 65 jaar;Waarde;Bladel;2016;81.1;22.5;24.3;9.4;2.8;5.2;3.1;1.9;46.3;51.9;35.6;16.2;54.5;62.8;17.6;65.2;58.6;13.5;;;;
1357;19 tot 65 jaar;Waarde;Blaricum;2016;78.2;30.2;26.4;7.8;1.9;4.3;3.3;2.8;61.7;35.5;29.5;6.0;51.1;52.4;27.1;56.5;58.9;16.1;;;;
1358;19 tot 65 jaar;Waarde;Bloemendaal;2016;89.2;25.1;20.0;4.4;1.1;2.2;2.5;0.9;64.6;34.4;27.7;6.8;58.2;67.1;33.8;69.0;71.9;16.7;;;;
1359;19 tot 65 jaar;Waarde;Bodegraven-Reeuwijk;2016;86.2;31.3;25.1;7.7;1.8;4.3;3.5;1.7;52.1;46.3;33.6;12.7;56.9;62.6;22.3;65.4;55.1;15.8;;;;
1360;19 tot 65 jaar;Waarde;Boekel;2016;84.7;22.5;22.2;9.7;2.6;3.9;5.0;0.8;56.2;43.0;31.4;11.6;59.0;59.8;25.5;62.4;62.7;16.3;;;;
1361;19 tot 65 jaar;Waarde;Ten Boer;2016;84.7;31.2;27.7;9.2;1.6;5.7;3.3;1.7;40.4;57.8;41.7;16.1;53.7;62.0;20.9;63.2;49.0;16.6;;;;
1362;19 tot 65 jaar;Waarde;Borger-Odoorn;2016;82.9;32.4;28.7;9.0;2.0;2.8;4.7;2.3;42.2;55.5;41.8;13.7;51.3;56.4;17.4;58.7;49.2;13.6;;;;
1363;19 tot 65 jaar;Waarde;Borne;2016;84.2;26.0;25.0;8.2;3.2;2.9;3.1;0.8;47.9;51.3;38.7;12.6;60.4;64.4;27.3;65.7;61.6;16.1;;;;
1364;19 tot 65 jaar;Waarde;Borsele;2016;82.5;20.9;23.4;7.5;1.3;2.6;4.8;0.3;58.5;41.2;27.6;13.6;52.9;62.6;21.3;63.6;49.8;22.4;;;;
1365;19 tot 65 jaar;Waarde;Boxmeer;2016;80.3;27.2;23.9;12.0;2.7;5.8;4.7;2.0;59.6;38.4;28.1;10.3;61.8;62.6;23.7;64.3;64.6;17.1;;;;
1366;19 tot 65 jaar;Waarde;Boxtel;2016;83.6;25.1;25.7;12.6;4.9;5.9;4.4;1.3;53.6;45.1;30.9;14.2;59.8;67.8;25.8;69.3;58.2;15.2;;;;
1367;19 tot 65 jaar;Waarde;Breda;2016;76.8;25.1;23.1;10.6;3.1;5.8;6.1;2.3;55.7;42.0;30.8;11.2;54.4;57.9;20.7;59.7;60.1;14.6;14.7;8.3;;
1368;19 tot 65 jaar;Waarde;Brielle;2016;79.9;28.9;27.9;6.0;1.7;2.8;3.0;0.7;43.5;55.8;40.7;15.1;58.7;61.1;24.1;64.1;66.9;10.7;;;;
1369;19 tot 65 jaar;Waarde;Bronckhorst;2016;81.8;29.7;27.9;8.1;2.1;3.1;4.4;1.1;47.5;51.4;38.3;13.1;57.6;62.3;24.4;63.7;65.5;18.8;6.5;5.3;;
1370;19 tot 65 jaar;Waarde;Brummen;2016;84.6;31.5;29.5;9.0;3.2;3.2;3.7;1.2;46.5;52.3;37.4;14.9;58.6;64.2;24.1;65.3;60.0;18.1;;;;
1371;19 tot 65 jaar;Waarde;Brunssum;2016;72.3;36.7;35.8;15.2;3.9;7.6;9.3;1.6;42.8;55.6;36.1;19.4;42.8;48.3;14.9;49.5;46.9;15.3;15.2;10.6;;
1372;19 tot 65 jaar;Waarde;Bunnik;2016;86.2;23.7;20.8;6.1;1.5;2.7;2.6;1.2;61.6;37.1;28.0;9.1;59.9;69.7;23.4;71.2;60.6;17.1;;;;
1373;19 tot 65 jaar;Waarde;Bunschoten;2016;82.7;23.8;24.0;7.7;3.0;2.9;3.8;2.1;50.8;47.1;33.2;13.9;56.6;59.6;19.8;61.2;54.6;12.1;;;;
1374;19 tot 65 jaar;Waarde;Buren;2016;77.8;32.0;32.3;10.7;3.2;4.2;4.5;0.7;50.4;49.0;35.7;13.3;43.0;53.8;17.8;56.3;47.4;14.9;;;;
1375;19 tot 65 jaar;Waarde;Capelle aan den IJssel;2016;77.3;29.4;31.5;11.4;4.1;4.4;6.1;1.9;47.6;50.5;36.2;14.3;50.3;56.4;20.8;59.3;55.5;11.8;;;;
1376;19 tot 65 jaar;Waarde;Castricum;2016;84.1;28.1;24.5;7.4;2.9;2.9;3.8;1.5;60.6;37.9;29.4;8.5;67.3;66.0;30.5;69.3;64.6;16.4;;;;
1377;19 tot 65 jaar;Waarde;Coevorden;2016;77.1;30.9;31.7;15.7;5.3;5.1;9.3;1.7;48.8;49.5;37.0;12.4;50.1;59.3;22.2;60.9;48.2;11.8;;;;
1378;19 tot 65 jaar;Waarde;Cranendonck;2016;79.0;25.9;27.8;9.9;4.2;4.2;2.8;2.1;56.7;41.2;31.9;9.3;58.9;55.4;20.4;57.0;62.1;16.4;;;;
1379;19 tot 65 jaar;Waarde;Cromstrijen;2016;87.5;27.1;24.4;9.0;2.5;4.0;5.8;2.0;45.6;52.3;36.5;15.8;48.7;54.6;20.0;54.6;54.5;17.5;;;;
1380;19 tot 65 jaar;Waarde;Cuijk;2016;72.3;35.5;36.0;12.6;3.1;5.5;6.8;1.0;50.1;48.9;35.4;13.5;61.8;62.7;21.6;65.9;58.2;17.5;;;;
1381;19 tot 65 jaar;Waarde;Culemborg;2016;79.9;29.0;26.5;9.8;2.0;5.5;5.9;1.3;52.4;46.3;35.8;10.5;54.5;56.8;20.7;60.7;56.5;14.0;;;;
1382;19 tot 65 jaar;Waarde;Dalfsen;2016;87.0;26.7;24.7;7.2;2.9;2.5;3.3;0.8;56.7;42.5;33.6;8.9;58.6;61.3;20.0;63.1;55.5;13.7;;;;
1383;19 tot 65 jaar;Waarde;Dantumadiel;2016;84.2;26.8;24.7;8.6;3.0;3.1;4.7;0.9;48.4;50.8;37.0;13.8;53.2;62.5;18.9;63.9;46.2;18.0;;;;
1384;19 tot 65 jaar;Waarde;Delft;2016;82.0;29.2;27.0;9.4;2.1;4.8;5.0;3.0;59.1;37.9;27.8;10.2;62.6;61.3;19.4;64.1;62.6;9.3;;;;
1385;19 tot 65 jaar;Waarde;Delfzijl;2016;72.6;38.6;32.7;14.2;3.4;5.2;10.6;1.1;43.2;55.7;34.5;21.2;48.3;55.1;20.5;56.5;46.9;14.7;;;;
1386;19 tot 65 jaar;Waarde;Deurne;2016;83.2;26.2;27.3;11.2;3.2;4.1;5.7;2.4;52.8;44.8;34.7;10.1;57.0;56.9;21.9;59.3;55.6;18.5;;;;
1387;19 tot 65 jaar;Waarde;Deventer;2016;82.0;32.4;32.6;12.8;4.1;5.5;6.6;2.0;51.1;46.9;34.5;12.4;63.7;66.0;22.7;67.6;59.6;15.4;;;;
1388;19 tot 65 jaar;Waarde;Diemen;2016;82.8;23.7;20.8;7.6;2.3;2.7;4.1;4.1;54.0;41.9;30.2;11.6;63.1;64.2;21.7;65.8;59.5;11.1;;;;
1389;19 tot 65 jaar;Waarde;Dinkelland;2016;89.5;23.6;22.4;7.3;2.3;4.0;3.6;0.7;55.0;44.3;36.0;8.4;56.7;61.9;21.8;64.5;65.5;16.4;;;;
1390;19 tot 65 jaar;Waarde;Doesburg;2016;74.5;34.6;32.4;15.9;7.7;6.0;6.4;0.7;43.1;56.2;36.5;19.7;52.6;51.8;17.1;52.8;46.4;15.5;;;;
1391;19 tot 65 jaar;Waarde;Doetinchem;2016;78.1;35.1;36.8;8.7;2.4;3.6;4.9;0.4;46.9;52.7;39.4;13.3;57.8;62.7;26.1;64.3;58.2;19.6;;;;
1392;19 tot 65 jaar;Waarde;Dongen;2016;80.8;26.0;25.7;9.4;3.2;4.0;4.3;2.8;50.4;46.8;34.3;12.5;53.5;56.7;21.8;58.9;59.1;16.0;;;;
1393;19 tot 65 jaar;Waarde;Dongeradeel;2016;83.7;27.1;28.4;5.9;1.5;2.2;3.1;2.1;56.3;41.6;25.7;15.8;58.6;58.6;21.5;61.2;43.1;11.8;;;;
1394;19 tot 65 jaar;Waarde;Dordrecht;2016;79.0;28.6;23.3;13.7;3.6;6.4;8.6;2.2;52.7;45.1;28.6;16.6;52.0;59.8;19.5;62.1;46.5;12.9;;;;
1395;19 tot 65 jaar;Waarde;Drechterland;2016;83.3;27.7;27.4;8.6;3.2;3.1;3.4;1.0;55.8;43.3;33.9;9.4;58.3;70.2;26.8;72.5;56.2;13.2;;;;
1396;19 tot 65 jaar;Waarde;Drimmelen;2016;78.6;26.4;27.0;9.5;3.8;2.1;5.1;1.7;48.2;50.1;36.1;14.0;50.1;61.2;17.0;62.6;58.4;14.4;;;;
1397;19 tot 65 jaar;Waarde;Dronten;2016;84.6;24.1;22.2;8.3;4.2;4.1;5.9;3.7;52.1;44.2;30.5;13.7;43.1;55.7;17.0;56.7;50.1;13.2;;;;
1398;19 tot 65 jaar;Waarde;Druten;2016;80.8;29.8;27.1;10.9;2.7;5.1;5.3;1.6;44.2;54.2;37.6;16.7;50.2;52.8;18.4;55.0;54.6;15.7;;;;
1399;19 tot 65 jaar;Waarde;Duiven;2016;82.1;33.5;34.2;12.2;2.9;4.6;6.6;1.4;47.5;51.2;34.5;16.6;55.2;63.2;24.3;64.4;60.7;14.3;;;;
1400;19 tot 65 jaar;Waarde;Echt-Susteren;2016;74.8;31.5;30.0;10.8;2.5;5.6;7.2;1.9;46.5;51.6;36.8;14.8;48.9;55.4;19.6;57.2;49.2;16.2;20.4;7.3;;
1401;19 tot 65 jaar;Waarde;Edam-Volendam;2016;85.2;24.5;24.0;8.8;2.2;5.1;3.3;1.6;57.3;41.2;32.5;8.7;57.7;61.7;22.2;63.0;61.9;13.2;12.4;7.5;;
1402;19 tot 65 jaar;Waarde;Ede;2016;80.8;29.3;30.4;11.5;3.6;5.7;7.3;4.2;55.0;40.8;27.8;13.0;60.0;60.6;21.4;62.5;58.3;14.6;;;;
1403;19 tot 65 jaar;Waarde;Eemnes;2016;83.3;28.5;23.3;9.0;2.7;3.1;6.2;2.1;49.9;48.0;35.2;12.7;52.0;59.8;25.0;61.6;57.1;14.2;;;;
1404;19 tot 65 jaar;Waarde;Eemsmond;2016;77.6;33.9;30.1;10.2;1.7;3.0;6.6;1.9;42.3;55.8;38.0;17.8;48.3;56.2;18.5;58.0;41.3;17.7;;;;
1405;19 tot 65 jaar;Waarde;Eersel;2016;83.4;19.9;22.8;6.9;3.6;2.1;2.5;2.0;52.9;45.0;38.4;6.6;57.4;61.8;27.7;65.5;66.8;17.4;;;;
1406;19 tot 65 jaar;Waarde;Eijsden-Margraten;2016;82.0;28.6;25.2;7.4;2.4;2.6;4.4;1.7;53.0;45.4;33.1;12.3;49.8;56.0;19.7;57.6;56.5;16.3;19.2;8.2;;
1407;19 tot 65 jaar;Waarde;Eindhoven;2016;75.6;27.1;26.8;11.2;2.6;5.9;5.6;2.2;60.4;37.4;27.8;9.6;60.1;65.2;18.9;66.5;60.4;11.9;16.0;12.0;;
1408;19 tot 65 jaar;Waarde;Elburg;2016;84.1;31.7;30.7;7.1;2.1;2.8;3.3;2.6;47.8;49.6;36.8;12.8;57.5;57.8;16.2;58.5;55.6;15.9;;;;
1409;19 tot 65 jaar;Waarde;Emmen;2016;77.7;28.7;32.1;13.1;4.5;2.8;9.2;1.1;43.3;55.6;34.6;21.1;49.7;57.5;20.0;59.6;41.6;16.1;;;;
1410;19 tot 65 jaar;Waarde;Enkhuizen;2016;84.2;27.0;24.6;8.3;3.8;3.6;2.5;1.4;56.0;42.6;30.7;11.9;61.8;59.2;24.9;62.0;53.8;13.1;;;;
1411;19 tot 65 jaar;Waarde;Enschede;2016;75.1;33.3;32.0;16.2;5.3;5.9;9.9;2.4;50.2;47.5;34.1;13.4;59.1;67.5;22.3;70.0;55.8;14.2;11.0;9.6;;
1412;19 tot 65 jaar;Waarde;Epe;2016;79.7;33.2;30.8;11.5;2.8;5.5;5.1;0.6;48.2;51.1;38.1;13.0;59.5;69.7;22.2;70.0;58.0;14.9;;;;
1413;19 tot 65 jaar;Waarde;Ermelo;2016;83.6;33.2;30.1;9.5;4.3;3.5;4.4;1.0;51.5;47.5;37.2;10.3;56.9;65.5;24.7;67.1;57.4;18.2;;;;
1414;19 tot 65 jaar;Waarde;Etten-Leur;2016;79.5;28.2;27.1;12.0;2.8;6.4;5.5;2.0;55.6;42.4;32.0;10.4;54.9;58.5;17.3;60.3;58.5;19.4;;;;
1415;19 tot 65 jaar;Waarde;Ferwerderadiel;2016;;;;;;;;;;;;;;;;;;;;;;
1416;19 tot 65 jaar;Waarde;Franekeradeel;2016;82.4;32.3;29.9;9.2;2.5;4.2;5.4;1.7;49.4;48.9;33.1;15.8;52.1;51.9;19.4;52.3;47.7;12.5;;;;
1417;19 tot 65 jaar;Waarde;De Fryske Marren;2016;87.7;19.9;17.9;5.7;2.0;2.5;2.7;0.9;57.3;41.9;30.5;11.4;51.9;57.6;18.4;60.4;49.3;12.5;;;;
1418;19 tot 65 jaar;Waarde;Geertruidenberg;2016;78.1;26.5;22.9;11.9;3.2;3.0;7.0;2.2;48.4;49.5;33.6;15.9;46.0;57.7;20.3;60.2;47.9;16.7;;;;
1419;19 tot 65 jaar;Waarde;Geldermalsen;2016;87.9;27.0;26.9;9.0;4.7;3.7;4.4;3.2;52.0;44.8;33.1;11.7;54.7;50.6;18.1;52.2;51.6;16.0;;;;
1420;19 tot 65 jaar;Waarde;Geldrop-Mierlo;2016;77.1;33.1;31.3;11.2;3.8;3.6;6.6;2.4;49.7;47.9;37.8;10.1;60.8;66.7;24.2;68.0;58.4;14.6;;;;
1421;19 tot 65 jaar;Waarde;Gemert-Bakel;2016;78.4;28.8;32.9;14.8;2.6;7.6;9.2;1.4;53.2;45.5;34.5;11.0;52.9;63.1;23.3;65.0;63.6;17.9;;;;
1422;19 tot 65 jaar;Waarde;Gennep;2016;80.7;30.7;25.3;9.4;3.8;4.0;4.0;0.8;53.8;45.5;34.0;11.5;58.9;63.1;19.5;64.9;58.5;23.4;;;;
1423;19 tot 65 jaar;Waarde;Giessenlanden;2016;83.5;27.0;25.6;9.2;3.0;3.0;5.4;0.5;51.3;48.2;30.7;17.5;48.5;57.5;17.7;59.5;51.7;18.3;;;;
1424;19 tot 65 jaar;Waarde;Gilze en Rijen;2016;78.7;30.7;23.3;9.9;3.6;3.5;5.0;1.4;42.5;56.1;37.6;18.5;55.3;59.3;21.0;60.9;60.7;16.3;;;;
1425;19 tot 65 jaar;Waarde;Goeree-Overflakkee;2016;82.5;28.8;23.1;10.1;3.2;2.7;6.3;1.8;51.1;47.1;34.4;12.7;55.5;56.3;21.8;57.4;47.3;15.1;;;;
1426;19 tot 65 jaar;Waarde;Goes;2016;79.2;26.8;28.7;11.6;3.5;5.8;4.9;3.5;49.2;47.3;36.0;11.3;59.5;72.1;28.7;74.0;54.8;20.6;;;;
1427;19 tot 65 jaar;Waarde;Goirle;2016;78.4;33.7;31.4;11.7;3.1;6.5;3.4;0.8;50.5;48.7;32.9;15.9;59.1;65.0;26.8;67.5;61.5;15.8;;;;
