ID;Energiedragers;Perioden;Hoeveelheid_1;OntwikkelingTOVEenJaarEerder_2;Prijsindexcijfer_3;OntwikkelingTOVEenJaarEerder_4
1901;Andere energiedragers;2014 december;23.0;-5.8;;
1902;Andere energiedragers;2014 4e kwartaal;68.0;0.0;;
1903;Andere energiedragers;2014;270.0;-5.3;;
1904;Andere energiedragers;2015 januari;22.0;-17.3;;
1905;Andere energiedragers;2015 februari;19.0;-23.3;;
1906;Andere energiedragers;2015 maart;22.0;-14.0;;
1907;Andere energiedragers;2015 1e kwartaal;63.0;-18.2;;
1908;Andere energiedragers;2015 april;20.0;-3.8;;
1909;Andere energiedragers;2015 mei;22.0;-1.3;;
1910;Andere energiedragers;2015 juni;24.0;21.2;;
1911;Andere energiedragers;2015 2e kwartaal;66.0;4.8;;
1912;Andere energiedragers;2015 juli;22.0;-2.0;;
1913;Andere energiedragers;2015 augustus;23.0;3.9;;
1914;Andere energiedragers;2015 september;19.0;-6.8;;
1915;Andere energiedragers;2015 3e kwartaal;64.0;-1.5;;
1916;Andere energiedragers;2015 oktober;19.0;-14.0;;
1917;Andere energiedragers;2015 november;23.0;1.3;;
1918;Andere energiedragers;2015 december;24.0;3.7;;
1919;Andere energiedragers;2015 4e kwartaal;66.0;-2.9;;
1920;Andere energiedragers;2015;256.0;-5.2;;
1921;Andere energiedragers;2016 januari;22.0;2.7;;
1922;Andere energiedragers;2016 februari;22.0;14.3;;
1923;Andere energiedragers;2016 maart;21.0;-1.7;;
1924;Andere energiedragers;2016 1e kwartaal;66.0;4.8;;
1925;Andere energiedragers;2016 april;20.0;0.4;;
1926;Andere energiedragers;2016 mei;20.0;-10.7;;
1927;Andere energiedragers;2016 juni;20.0;-15.7;;
1928;Andere energiedragers;2016 2e kwartaal;60.0;-9.1;;
1929;Andere energiedragers;2016 juli;24.0;8.3;;
1930;Andere energiedragers;2016 augustus;22.0;-4.2;;
1931;Andere energiedragers;2016 september;18.0;-4.6;;
1932;Andere energiedragers;2016 3e kwartaal;64.0;0.0;;
1933;Andere energiedragers;2016 oktober;16.0;-15.5;;
1934;Andere energiedragers;2016 november;18.0;-21.0;;
1935;Andere energiedragers;2016 december;19.0;-21.8;;
1936;Andere energiedragers;2016 4e kwartaal;53.0;-19.7;;
1937;Andere energiedragers;2016;241.0;-5.9;;
1938;Andere energiedragers;2017 januari;19.0;-15.6;;
1939;Andere energiedragers;2017 februari;21.0;-5.6;;
1940;Andere energiedragers;2017 maart;23.0;9.2;;
1941;Andere energiedragers;2017 1e kwartaal;;;;
1942;Andere energiedragers;2017 april;20.0;-3.5;;
1943;Andere energiedragers;2017 mei;20.0;-1.1;;
1944;Andere energiedragers;2017 juni;19.0;-2.5;;
1945;Andere energiedragers;2017 2e kwartaal;;;;
1946;Andere energiedragers;2017 juli;20.0;-17.7;;
1947;Andere energiedragers;2017 augustus;25.0;15.8;;
1948;Andere energiedragers;2017 september;24.0;33.9;;
1949;Andere energiedragers;2017 3e kwartaal;;;;
1950;Andere energiedragers;2017 oktober;23.0;42.6;;
1951;Andere energiedragers;2017 november;20.0;11.9;;
1952;Andere energiedragers;2017 december;23.0;25.1;;
1953;Andere energiedragers;2017 4e kwartaal;;;;
1954;Andere energiedragers;2017;258.0;6.9;;
1955;Elektriciteit;1995 januari;30.0;5.5;64.5;1.0
1956;Elektriciteit;1995 februari;27.0;3.4;64.5;1.0
1957;Elektriciteit;1995 maart;29.0;5.5;64.4;1.0
1958;Elektriciteit;1995 1e kwartaal;85.0;4.8;64.5;1.0
1959;Elektriciteit;1995 april;26.0;-0.2;64.4;3.0
1960;Elektriciteit;1995 mei;26.0;2.3;64.6;4.4
1961;Elektriciteit;1995 juni;26.0;1.0;64.7;4.5
1962;Elektriciteit;1995 2e kwartaal;78.0;1.0;64.6;3.9
1963;Elektriciteit;1995 juli;26.0;1.9;64.1;4.6
1964;Elektriciteit;1995 augustus;27.0;4.6;64.0;4.4
1965;Elektriciteit;1995 september;27.0;1.0;64.1;4.5
1966;Elektriciteit;1995 3e kwartaal;80.0;2.5;64.1;4.5
1967;Elektriciteit;1995 oktober;29.0;2.5;64.6;2.3
1968;Elektriciteit;1995 november;29.0;1.0;64.8;2.6
1969;Elektriciteit;1995 december;29.0;1.2;64.8;2.5
1970;Elektriciteit;1995 4e kwartaal;87.0;1.6;64.7;2.5
1971;Elektriciteit;1995;330.0;2.5;64.5;3.0
1972;Elektriciteit;1996 januari;31.0;4.3;65.4;1.5
1973;Elektriciteit;1996 februari;29.0;9.2;65.4;1.5
1974;Elektriciteit;1996 maart;29.0;2.3;65.4;1.5
1975;Elektriciteit;1996 1e kwartaal;90.0;5.2;65.4;1.5
1976;Elektriciteit;1996 april;27.0;2.8;64.8;0.5
1977;Elektriciteit;1996 mei;27.0;4.8;64.3;-0.6
1978;Elektriciteit;1996 juni;27.0;2.5;64.3;-0.6
1979;Elektriciteit;1996 2e kwartaal;81.0;3.4;64.4;-0.2
1980;Elektriciteit;1996 juli;27.0;3.1;64.2;0.1
1981;Elektriciteit;1996 augustus;28.0;2.9;64.2;0.4
1982;Elektriciteit;1996 september;27.0;3.2;64.7;0.9
1983;Elektriciteit;1996 3e kwartaal;82.0;3.1;64.4;0.5
1984;Elektriciteit;1996 oktober;29.0;1.2;64.8;0.3
1985;Elektriciteit;1996 november;30.0;4.8;65.2;0.6
1986;Elektriciteit;1996 december;31.0;6.1;65.2;0.6
1987;Elektriciteit;1996 4e kwartaal;90.0;4.1;65.1;0.5
1988;Elektriciteit;1996;343.0;3.9;64.8;0.6
1989;Elektriciteit;1997 januari;32.0;3.8;65.8;0.5
1990;Elektriciteit;1997 februari;28.0;-2.3;66.0;0.8
1991;Elektriciteit;1997 maart;30.0;0.1;66.0;0.8
1992;Elektriciteit;1997 1e kwartaal;90.0;0.6;65.9;0.7
1993;Elektriciteit;1997 april;28.0;6.5;67.4;4.1
1994;Elektriciteit;1997 mei;28.0;3.3;67.7;5.3
1995;Elektriciteit;1997 juni;28.0;5.6;67.8;5.4
1996;Elektriciteit;1997 2e kwartaal;85.0;5.1;67.6;5.0
1997;Elektriciteit;1997 juli;29.0;5.4;66.5;3.6
1998;Elektriciteit;1997 augustus;29.0;4.8;66.5;3.6
1999;Elektriciteit;1997 september;29.0;5.0;66.7;3.1
2000;Elektriciteit;1997 3e kwartaal;86.0;5.1;66.6;3.4
2001;Elektriciteit;1997 oktober;31.0;8.1;67.1;3.4
2002;Elektriciteit;1997 november;31.0;3.2;66.9;2.6
2003;Elektriciteit;1997 december;32.0;2.6;66.9;2.6
2004;Elektriciteit;1997 4e kwartaal;95.0;4.6;67.0;2.9
2005;Elektriciteit;1997;356.0;3.8;66.8;3.0
2006;Elektriciteit;1998 januari;32.0;-0.1;67.2;2.2
2007;Elektriciteit;1998 februari;29.0;2.2;67.3;2.0
2008;Elektriciteit;1998 maart;32.0;7.7;67.2;1.9
2009;Elektriciteit;1998 1e kwartaal;93.0;3.2;67.2;2.0
2010;Elektriciteit;1998 april;29.0;4.0;67.1;-0.5
2011;Elektriciteit;1998 mei;29.0;3.1;67.1;-0.9
2012;Elektriciteit;1998 juni;29.0;2.8;67.1;-1.1
2013;Elektriciteit;1998 2e kwartaal;88.0;3.3;67.1;-0.8
2014;Elektriciteit;1998 juli;30.0;4.0;67.2;1.0
2015;Elektriciteit;1998 augustus;29.0;-1.2;67.1;0.9
2016;Elektriciteit;1998 september;30.0;4.3;67.2;0.8
2017;Elektriciteit;1998 3e kwartaal;88.0;2.4;67.2;0.9
2018;Elektriciteit;1998 oktober;33.0;4.4;68.5;2.1
2019;Elektriciteit;1998 november;33.0;5.4;68.3;2.1
2020;Elektriciteit;1998 december;33.0;3.9;68.1;1.8
2021;Elektriciteit;1998 4e kwartaal;99.0;4.6;68.3;2.0
2022;Elektriciteit;1998;368.0;3.4;67.5;1.0
2023;Elektriciteit;1999 januari;33.0;2.6;67.6;0.5
2024;Elektriciteit;1999 februari;30.0;4.4;67.6;0.4
2025;Elektriciteit;1999 maart;33.0;2.7;67.7;0.8
2026;Elektriciteit;1999 1e kwartaal;96.0;3.2;67.6;0.6
2027;Elektriciteit;1999 april;30.0;0.9;67.1;-0.1
2028;Elektriciteit;1999 mei;30.0;1.7;67.0;-0.1
2029;Elektriciteit;1999 juni;30.0;2.0;67.1;0.1
2030;Elektriciteit;1999 2e kwartaal;89.0;1.5;67.1;0.0
2031;Elektriciteit;1999 juli;31.0;4.3;67.5;0.4
2032;Elektriciteit;1999 augustus;30.0;4.4;67.5;0.6
2033;Elektriciteit;1999 september;31.0;3.6;67.5;0.4
2034;Elektriciteit;1999 3e kwartaal;92.0;4.1;67.5;0.5
2035;Elektriciteit;1999 oktober;33.0;0.0;68.1;-0.5
2036;Elektriciteit;1999 november;33.0;2.1;68.5;0.3
2037;Elektriciteit;1999 december;35.0;4.3;68.4;0.4
2038;Elektriciteit;1999 4e kwartaal;101.0;2.1;68.4;0.1
2039;Elektriciteit;1999;377.0;2.4;67.6;0.3
2040;Elektriciteit;2000 januari;34.0;3.5;69.7;3.1
2041;Elektriciteit;2000 februari;32.0;5.3;66.6;-1.4
2042;Elektriciteit;2000 maart;34.0;3.8;63.8;-5.8
2043;Elektriciteit;2000 1e kwartaal;100.0;4.2;66.7;-1.4
2044;Elektriciteit;2000 april;31.0;3.3;65.7;-2.1
2045;Elektriciteit;2000 mei;32.0;7.4;70.1;4.6
2046;Elektriciteit;2000 juni;30.0;2.8;64.7;-3.6
2047;Elektriciteit;2000 2e kwartaal;93.0;4.5;66.8;-0.4
2048;Elektriciteit;2000 juli;31.0;-0.2;65.4;-3.0
2049;Elektriciteit;2000 augustus;31.0;4.8;72.3;7.1
2050;Elektriciteit;2000 september;32.0;2.1;66.5;-1.5
2051;Elektriciteit;2000 3e kwartaal;94.0;2.2;68.1;0.9
2052;Elektriciteit;2000 oktober;34.0;2.7;68.9;1.1
2053;Elektriciteit;2000 november;34.0;2.6;69.9;2.0
2054;Elektriciteit;2000 december;34.0;-2.2;72.0;5.2
2055;Elektriciteit;2000 4e kwartaal;102.0;1.0;70.3;2.8
2056;Elektriciteit;2000;388.0;2.9;68.0;0.5
2057;Elektriciteit;2001 januari;36.0;5.2;68.2;-2.1
2058;Elektriciteit;2001 februari;32.0;0.7;65.9;-1.1
2059;Elektriciteit;2001 maart;35.0;3.0;66.0;3.4
2060;Elektriciteit;2001 1e kwartaal;103.0;3.0;66.7;0.0
2061;Elektriciteit;2001 april;31.0;1.7;63.8;-2.8
2062;Elektriciteit;2001 mei;32.0;-0.7;65.0;-7.3
2063;Elektriciteit;2001 juni;31.0;2.2;67.0;3.5
2064;Elektriciteit;2001 2e kwartaal;94.0;1.1;65.3;-2.3
2065;Elektriciteit;2001 juli;31.0;1.2;70.4;7.6
2066;Elektriciteit;2001 augustus;32.0;1.9;65.7;-9.1
2067;Elektriciteit;2001 september;32.0;0.1;68.1;2.4
2068;Elektriciteit;2001 3e kwartaal;95.0;1.1;68.1;0.0
2069;Elektriciteit;2001 oktober;35.0;3.7;64.2;-6.8
2070;Elektriciteit;2001 november;35.0;0.9;67.8;-3.1
2071;Elektriciteit;2001 december;35.0;4.2;72.8;1.1
2072;Elektriciteit;2001 4e kwartaal;105.0;2.9;68.3;-2.8
2073;Elektriciteit;2001;397.0;2.3;67.1;-1.3
2074;Elektriciteit;2002 januari;36.0;0.3;65.1;-4.4
2075;Elektriciteit;2002 februari;32.0;0.5;63.4;-3.7
2076;Elektriciteit;2002 maart;35.0;-0.8;61.8;-6.4
2077;Elektriciteit;2002 1e kwartaal;103.0;0.0;63.5;-4.9
2078;Elektriciteit;2002 april;32.0;2.5;62.3;-2.5
2079;Elektriciteit;2002 mei;32.0;1.7;60.6;-6.7
2080;Elektriciteit;2002 juni;32.0;2.1;65.0;-3.1
2081;Elektriciteit;2002 2e kwartaal;96.0;2.1;62.6;-4.1
2082;Elektriciteit;2002 juli;32.0;2.7;61.3;-12.9
2083;Elektriciteit;2002 augustus;33.0;2.4;65.6;-0.3
2084;Elektriciteit;2002 september;32.0;1.2;67.6;-0.7
2085;Elektriciteit;2002 3e kwartaal;97.0;2.1;64.8;-4.8
2086;Elektriciteit;2002 oktober;35.0;-0.5;68.2;6.2
2087;Elektriciteit;2002 november;35.0;1.3;67.5;-0.5
2088;Elektriciteit;2002 december;36.0;2.0;64.2;-11.8
2089;Elektriciteit;2002 4e kwartaal;106.0;1.0;66.6;-2.4
2090;Elektriciteit;2002;402.0;1.3;64.4;-4.0
2091;Elektriciteit;2003 januari;38.0;4.0;71.4;9.7
2092;Elektriciteit;2003 februari;34.0;3.8;67.1;5.8
2093;Elektriciteit;2003 maart;35.0;1.2;64.7;4.7
2094;Elektriciteit;2003 1e kwartaal;106.0;2.9;67.8;6.8
2095;Elektriciteit;2003 april;32.0;1.1;62.4;0.3
2096;Elektriciteit;2003 mei;33.0;1.1;63.1;4.0
2097;Elektriciteit;2003 juni;32.0;1.0;69.6;7.1
2098;Elektriciteit;2003 2e kwartaal;97.0;1.0;65.0;3.9
2099;Elektriciteit;2003 juli;33.0;2.2;65.5;6.7
2100;Elektriciteit;2003 augustus;33.0;0.8;77.5;18.3
2101;Elektriciteit;2003 september;33.0;3.2;66.3;-2.0
2102;Elektriciteit;2003 3e kwartaal;99.0;2.1;69.8;7.6
2103;Elektriciteit;2003 oktober;36.0;2.1;72.9;6.8
2104;Elektriciteit;2003 november;35.0;1.4;74.1;9.8
2105;Elektriciteit;2003 december;37.0;2.2;68.7;7.0
2106;Elektriciteit;2003 4e kwartaal;108.0;1.9;71.9;7.9
2107;Elektriciteit;2003;407.0;1.2;68.6;6.6
2108;Elektriciteit;2004 januari;38.0;0.4;66.3;-7.1
2109;Elektriciteit;2004 februari;35.0;5.4;67.1;-0.1
2110;Elektriciteit;2004 maart;37.0;5.6;67.4;4.1
2111;Elektriciteit;2004 1e kwartaal;110.0;3.8;66.9;-1.2
2112;Elektriciteit;2004 april;34.0;3.8;63.6;1.8
2113;Elektriciteit;2004 mei;33.0;1.7;64.4;2.1
2114;Elektriciteit;2004 juni;33.0;3.7;65.1;-6.5
2115;Elektriciteit;2004 2e kwartaal;100.0;3.1;64.3;-1.1
2116;Elektriciteit;2004 juli;34.0;4.0;66.1;1.0
2117;Elektriciteit;2004 augustus;34.0;2.4;66.8;-13.8
2118;Elektriciteit;2004 september;34.0;2.7;67.6;2.0
2119;Elektriciteit;2004 3e kwartaal;102.0;3.0;66.8;-4.2
2120;Elektriciteit;2004 oktober;36.0;1.8;67.2;-7.7
2121;Elektriciteit;2004 november;37.0;4.1;70.7;-4.7
2122;Elektriciteit;2004 december;39.0;5.1;68.8;0.1
2123;Elektriciteit;2004 4e kwartaal;112.0;3.7;68.9;-4.2
2124;Elektriciteit;2004;425.0;4.4;66.7;-2.7
2125;Elektriciteit;2005 januari;38.0;1.7;69.0;4.1
2126;Elektriciteit;2005 februari;35.0;-1.3;71.3;6.4
2127;Elektriciteit;2005 maart;38.0;2.2;73.6;9.2
2128;Elektriciteit;2005 1e kwartaal;111.0;0.9;71.3;6.6
2129;Elektriciteit;2005 april;33.0;-0.8;71.5;12.5
2130;Elektriciteit;2005 mei;34.0;1.4;70.6;9.6
2131;Elektriciteit;2005 juni;34.0;2.4;73.7;13.4
2132;Elektriciteit;2005 2e kwartaal;101.0;1.0;71.9;11.8
2133;Elektriciteit;2005 juli;33.0;-2.2;74.1;12.1
2134;Elektriciteit;2005 augustus;33.0;-1.4;74.4;11.3
2135;Elektriciteit;2005 september;34.0;0.6;78.9;16.7
2136;Elektriciteit;2005 3e kwartaal;101.0;-1.0;75.8;13.4
2137;Elektriciteit;2005 oktober;36.0;0.1;81.6;21.4
2138;Elektriciteit;2005 november;36.0;-1.8;85.5;21.1
2139;Elektriciteit;2005 december;39.0;-0.9;86.3;25.4
2140;Elektriciteit;2005 4e kwartaal;111.0;-0.9;84.5;22.6
2141;Elektriciteit;2005;425.0;0.0;75.9;13.7
2142;Elektriciteit;2006 januari;40.0;3.3;101.0;46.2
2143;Elektriciteit;2006 februari;35.0;1.1;105.3;47.7
2144;Elektriciteit;2006 maart;39.0;3.6;101.8;38.4
2145;Elektriciteit;2006 1e kwartaal;114.0;2.7;102.7;44.0
2146;Elektriciteit;2006 april;34.0;0.5;93.8;31.2
2147;Elektriciteit;2006 mei;35.0;2.9;90.1;27.7
2148;Elektriciteit;2006 juni;34.0;-0.4;92.9;25.9
2149;Elektriciteit;2006 2e kwartaal;102.0;1.0;92.3;28.3
2150;Elektriciteit;2006 juli;35.0;5.9;100.9;36.2
2151;Elektriciteit;2006 augustus;34.0;2.3;93.5;25.7
2152;Elektriciteit;2006 september;35.0;0.8;96.6;22.5
2153;Elektriciteit;2006 3e kwartaal;104.0;3.0;97.0;28.0
2154;Elektriciteit;2006 oktober;37.0;1.5;99.5;22.0
2155;Elektriciteit;2006 november;37.0;3.0;101.6;18.8
2156;Elektriciteit;2006 december;39.0;1.0;96.8;12.1
2157;Elektriciteit;2006 4e kwartaal;113.0;1.8;99.3;17.5
2158;Elektriciteit;2006;431.0;1.4;97.8;28.9
2159;Elektriciteit;2007 januari;40.0;1.8;102.2;1.2
2160;Elektriciteit;2007 februari;36.0;3.5;99.9;-5.1
2161;Elektriciteit;2007 maart;39.0;0.2;97.5;-4.3
2162;Elektriciteit;2007 1e kwartaal;116.0;1.8;99.9;-2.8
2163;Elektriciteit;2007 april;34.0;2.1;98.9;5.4
2164;Elektriciteit;2007 mei;35.0;-0.3;101.6;12.8
2165;Elektriciteit;2007 juni;34.0;1.2;99.4;7.0
2166;Elektriciteit;2007 2e kwartaal;103.0;1.0;99.9;8.3
2167;Elektriciteit;2007 juli;34.0;-3.1;95.9;-5.0
2168;Elektriciteit;2007 augustus;35.0;2.3;96.4;3.1
2169;Elektriciteit;2007 september;35.0;1.0;98.3;1.7
2170;Elektriciteit;2007 3e kwartaal;104.0;0.0;96.8;-0.1
2171;Elektriciteit;2007 oktober;38.0;2.6;110.7;11.3
2172;Elektriciteit;2007 november;39.0;3.2;114.9;13.1
2173;Elektriciteit;2007 december;40.0;2.1;111.4;15.1
2174;Elektriciteit;2007 4e kwartaal;116.0;2.7;112.3;13.1
2175;Elektriciteit;2007;440.0;2.1;102.2;4.5
2176;Elektriciteit;2008 januari;42.0;3.2;111.6;9.2
2177;Elektriciteit;2008 februari;38.0;4.9;110.7;10.7
2178;Elektriciteit;2008 maart;39.0;-0.2;109.6;12.4
2179;Elektriciteit;2008 1e kwartaal;119.0;2.6;110.6;10.8
2180;Elektriciteit;2008 april;35.0;2.0;112.3;13.6
2181;Elektriciteit;2008 mei;35.0;2.2;108.8;7.0
2182;Elektriciteit;2008 juni;35.0;1.7;113.8;14.6
2183;Elektriciteit;2008 2e kwartaal;105.0;1.9;111.6;11.7
2184;Elektriciteit;2008 juli;34.0;0.5;114.4;19.3
2185;Elektriciteit;2008 augustus;35.0;-0.5;111.3;15.5
2186;Elektriciteit;2008 september;35.0;0.1;120.8;22.9
2187;Elektriciteit;2008 3e kwartaal;104.0;0.0;115.5;19.3
2188;Elektriciteit;2008 oktober;39.0;2.2;123.4;11.4
2189;Elektriciteit;2008 november;39.0;0.1;115.1;0.2
2190;Elektriciteit;2008 december;40.0;0.3;113.1;1.5
2191;Elektriciteit;2008 4e kwartaal;117.0;0.9;117.2;4.3
2192;Elektriciteit;2008;446.0;1.4;113.7;11.2
2193;Elektriciteit;2009 januari;40.0;-4.2;119.3;6.9
2194;Elektriciteit;2009 februari;36.0;-6.2;113.3;2.4
2195;Elektriciteit;2009 maart;37.0;-4.8;105.1;-4.1
2196;Elektriciteit;2009 1e kwartaal;113.0;-5.0;112.6;1.8
2197;Elektriciteit;2009 april;33.0;-5.9;99.1;-11.8
2198;Elektriciteit;2009 mei;34.0;-4.5;97.5;-10.3
2199;Elektriciteit;2009 juni;33.0;-3.9;99.8;-12.3
2200;Elektriciteit;2009 2e kwartaal;100.0;-4.8;98.8;-11.5
2201;Elektriciteit;2009 juli;33.0;-4.5;101.4;-11.3
2202;Elektriciteit;2009 augustus;32.0;-6.8;100.9;-9.4
2203;Elektriciteit;2009 september;33.0;-6.1;102.8;-14.9
2204;Elektriciteit;2009 3e kwartaal;98.0;-5.8;101.7;-11.9
2205;Elektriciteit;2009 oktober;37.0;-4.2;106.1;-14.0
2206;Elektriciteit;2009 november;38.0;-2.8;102.9;-10.5
2207;Elektriciteit;2009 december;39.0;-3.3;103.1;-8.9
2208;Elektriciteit;2009 4e kwartaal;113.0;-3.4;104.1;-11.2
2209;Elektriciteit;2009;424.0;-4.9;104.3;-8.3
2210;Elektriciteit;2010 januari;40.0;0.0;97.6;-18.2
2211;Elektriciteit;2010 februari;36.0;1.2;99.1;-12.5
2212;Elektriciteit;2010 maart;38.0;1.4;97.9;-6.8
2213;Elektriciteit;2010 1e kwartaal;114.0;0.9;98.2;-12.8
2214;Elektriciteit;2010 april;33.0;0.3;96.1;-3.0
2215;Elektriciteit;2010 mei;33.0;-1.9;96.2;-1.3
2216;Elektriciteit;2010 juni;34.0;1.6;99.4;-0.4
2217;Elektriciteit;2010 2e kwartaal;100.0;0.0;97.3;-1.6
2218;Elektriciteit;2010 juli;34.0;3.2;100.9;-0.6
2219;Elektriciteit;2010 augustus;34.0;4.6;97.9;-3.0
2220;Elektriciteit;2010 september;33.0;1.4;101.3;-1.5
2221;Elektriciteit;2010 3e kwartaal;101.0;3.1;100.0;-1.7
2222;Elektriciteit;2010 oktober;38.0;1.7;102.9;-3.0
2223;Elektriciteit;2010 november;39.0;4.8;103.0;0.0
2224;Elektriciteit;2010 december;41.0;6.7;107.7;4.5
2225;Elektriciteit;2010 4e kwartaal;118.0;4.4;104.5;0.5
2226;Elektriciteit;2010;433.0;2.1;100.0;-4.1
2227;Elektriciteit;2011 januari;41.0;2.4;101.0;3.5
2228;Elektriciteit;2011 februari;37.0;0.7;101.1;2.0
2229;Elektriciteit;2011 maart;39.0;2.0;100.9;3.0
2230;Elektriciteit;2011 1e kwartaal;116.0;1.8;101.0;2.8
2231;Elektriciteit;2011 april;33.0;0.9;100.1;4.2
2232;Elektriciteit;2011 mei;34.0;3.7;102.3;6.3
2233;Elektriciteit;2011 juni;33.0;-1.6;100.6;1.2
2234;Elektriciteit;2011 2e kwartaal;101.0;1.0;101.0;3.9
2235;Elektriciteit;2011 juli;35.0;2.1;97.5;-3.4
2236;Elektriciteit;2011 augustus;35.0;2.6;97.4;-0.5
2237;Elektriciteit;2011 september;35.0;4.3;100.6;-0.7
2238;Elektriciteit;2011 3e kwartaal;104.0;3.0;98.5;-1.5
2239;Elektriciteit;2011 oktober;38.0;0.9;101.2;-1.6
2240;Elektriciteit;2011 november;39.0;-0.4;104.7;1.6
2241;Elektriciteit;2011 december;41.0;-0.4;99.0;-8.1
2242;Elektriciteit;2011 4e kwartaal;118.0;0.0;101.6;-2.8
2243;Elektriciteit;2011;437.0;0.9;100.5;0.5
2244;Elektriciteit;2012 januari;40.0;-1.8;101.3;0.3
2245;Elektriciteit;2012 februari;37.0;1.6;103.8;2.7
2246;Elektriciteit;2012 maart;38.0;-2.2;102.2;1.3
2247;Elektriciteit;2012 1e kwartaal;115.0;-0.9;102.4;1.4
2248;Elektriciteit;2012 april;34.0;1.0;99.3;-0.8
2249;Elektriciteit;2012 mei;33.0;-4.8;98.6;-3.7
2250;Elektriciteit;2012 juni;34.0;0.9;98.5;-2.1
2251;Elektriciteit;2012 2e kwartaal;100.0;-1.0;98.8;-2.2
2252;Elektriciteit;2012 juli;34.0;-1.6;97.8;0.3
2253;Elektriciteit;2012 augustus;34.0;-2.3;98.2;0.9
2254;Elektriciteit;2012 september;33.0;-4.8;99.2;-1.5
2255;Elektriciteit;2012 3e kwartaal;101.0;-2.9;98.4;-0.1
2256;Elektriciteit;2012 oktober;36.0;-3.8;101.9;0.7
2257;Elektriciteit;2012 november;38.0;-3.4;103.7;-0.9
2258;Elektriciteit;2012 december;40.0;-3.0;103.2;4.2
2259;Elektriciteit;2012 4e kwartaal;114.0;-3.4;102.9;1.3
2260;Elektriciteit;2012;429.0;-1.8;100.6;0.1
2261;Elektriciteit;2013 januari;39.0;-2.0;99.3;-2.0
2262;Elektriciteit;2013 februari;37.0;-1.7;98.7;-4.9
2263;Elektriciteit;2013 maart;37.0;-1.6;100.3;-1.8
2264;Elektriciteit;2013 1e kwartaal;113.0;-1.7;99.4;-2.9
2265;Elektriciteit;2013 april;33.0;-1.1;98.5;-0.7
2266;Elektriciteit;2013 mei;32.0;-1.0;97.1;-1.5
2267;Elektriciteit;2013 juni;33.0;-0.9;95.6;-3.0
2268;Elektriciteit;2013 2e kwartaal;99.0;-1.0;97.1;-1.7
2269;Elektriciteit;2013 juli;34.0;-0.8;94.4;-3.5
2270;Elektriciteit;2013 augustus;34.0;-0.5;94.4;-3.8
2271;Elektriciteit;2013 september;33.0;1.4;96.3;-2.8
2272;Elektriciteit;2013 3e kwartaal;101.0;0.0;95.1;-3.4
2273;Elektriciteit;2013 oktober;36.0;-0.2;96.4;-5.4
2274;Elektriciteit;2013 november;38.0;-0.7;98.9;-4.7
2275;Elektriciteit;2013 december;39.0;-1.7;98.4;-4.7
2276;Elektriciteit;2013 4e kwartaal;113.0;-0.9;97.9;-4.9
2277;Elektriciteit;2013;426.0;-0.7;97.4;-3.2
2278;Elektriciteit;2014 januari;39.0;-0.1;97.2;-2.1
2279;Elektriciteit;2014 februari;35.0;-3.5;96.0;-2.7
2280;Elektriciteit;2014 maart;36.0;-1.9;91.2;-9.1
2281;Elektriciteit;2014 1e kwartaal;111.0;-1.8;94.8;-4.6
2282;Elektriciteit;2014 april;34.0;1.8;89.5;-9.2
2283;Elektriciteit;2014 mei;34.0;4.9;88.7;-8.7
2284;Elektriciteit;2014 juni;33.0;-0.6;88.0;-7.9
2285;Elektriciteit;2014 2e kwartaal;101.0;2.0;88.7;-8.6
2286;Elektriciteit;2014 juli;35.0;2.3;86.3;-8.6
2287;Elektriciteit;2014 augustus;33.0;-2.9;87.1;-7.8
2288;Elektriciteit;2014 september;34.0;0.6;91.2;-5.4
2289;Elektriciteit;2014 3e kwartaal;101.0;0.0;88.2;-7.2
2290;Elektriciteit;2014 oktober;36.0;-2.2;91.5;-5.1
2291;Elektriciteit;2014 november;36.0;-3.2;93.4;-5.6
2292;Elektriciteit;2014 december;38.0;-2.5;92.6;-5.9
2293;Elektriciteit;2014 4e kwartaal;110.0;-2.7;92.5;-5.5
2294;Elektriciteit;2014;422.0;-0.9;91.0;-6.5
2295;Elektriciteit;2015 januari;40.0;2.3;84.5;-13.1
2296;Elektriciteit;2015 februari;36.0;1.6;87.6;-8.8
2297;Elektriciteit;2015 maart;37.0;1.5;85.6;-6.2
2298;Elektriciteit;2015 1e kwartaal;113.0;1.8;85.9;-9.4
2299;Elektriciteit;2015 april;33.0;-2.4;84.8;-5.2
2300;Elektriciteit;2015 mei;33.0;-1.7;82.2;-7.3
2301;Elektriciteit;2015 juni;34.0;1.1;83.8;-4.8
2302;Elektriciteit;2015 2e kwartaal;100.0;-1.0;83.6;-5.8
2303;Elektriciteit;2015 juli;35.0;1.8;85.3;-1.2
2304;Elektriciteit;2015 augustus;34.0;2.8;81.9;-5.9
2305;Elektriciteit;2015 september;34.0;1.4;83.7;-8.1
2306;Elektriciteit;2015 3e kwartaal;103.0;2.0;83.7;-5.1
2307;Elektriciteit;2015 oktober;36.0;1.8;83.4;-8.8
2308;Elektriciteit;2015 november;37.0;2.7;80.4;-13.9
2309;Elektriciteit;2015 december;38.0;1.0;75.0;-19.0
2310;Elektriciteit;2015 4e kwartaal;112.0;1.8;79.6;-13.9
2311;Elektriciteit;2015;426.0;0.9;83.2;-8.6
