ID;Bedrijfsomvang;BedrijfstakBranchesSBI93;Perioden;IndexcijfersOmzet_1;Omzetontwikkeling_2
1598;2;451 Bouwrijp maken van terreinen;2004 januari;48;-15.3
1599;2;451 Bouwrijp maken van terreinen;2004 februari;82;7.7
1600;2;451 Bouwrijp maken van terreinen;2004 maart;107;10.2
1601;2;451 Bouwrijp maken van terreinen;2004 1e kwartaal;79;3.1
1602;2;451 Bouwrijp maken van terreinen;2004 april;101;2.9
1603;2;451 Bouwrijp maken van terreinen;2004 mei;98;-4.3
1604;2;451 Bouwrijp maken van terreinen;2004 juni;117;14.7
1605;2;451 Bouwrijp maken van terreinen;2004 2e kwartaal;106;4.4
1606;2;451 Bouwrijp maken van terreinen;2004 juli;103;8.3
1607;2;451 Bouwrijp maken van terreinen;2004 augustus;59;-0.8
1608;2;451 Bouwrijp maken van terreinen;2004 september;114;8.3
1609;2;451 Bouwrijp maken van terreinen;2004 3e kwartaal;92;6.2
1610;2;451 Bouwrijp maken van terreinen;2004 oktober;124;11.1
1611;2;451 Bouwrijp maken van terreinen;2004 november;122;11.9
1612;2;451 Bouwrijp maken van terreinen;2004 december;150;21.0
1613;2;451 Bouwrijp maken van terreinen;2004 4e kwartaal;132;14.9
1614;2;451 Bouwrijp maken van terreinen;2004;102;7.7
1615;2;451 Bouwrijp maken van terreinen;2005 januari;65;36.4
1616;2;451 Bouwrijp maken van terreinen;2005 februari;93;12.6
1617;2;451 Bouwrijp maken van terreinen;2005 maart;111;4.1
1618;2;451 Bouwrijp maken van terreinen;2005 1e kwartaal;90;13.6
1619;2;451 Bouwrijp maken van terreinen;2005 april;121;20.1
1620;2;451 Bouwrijp maken van terreinen;2005 mei;104;5.5
1621;2;451 Bouwrijp maken van terreinen;2005 juni;126;7.5
1622;2;451 Bouwrijp maken van terreinen;2005 2e kwartaal;117;10.9
1623;2;451 Bouwrijp maken van terreinen;2005 juli;116;13.1
1624;2;451 Bouwrijp maken van terreinen;2005 augustus;65;9.9
1625;2;451 Bouwrijp maken van terreinen;2005 september;114;-0.1
1626;2;451 Bouwrijp maken van terreinen;2005 3e kwartaal;98;7.0
1627;2;451 Bouwrijp maken van terreinen;2005 oktober;118;-5.1
1628;2;451 Bouwrijp maken van terreinen;2005 november;125;3.1
1629;2;451 Bouwrijp maken van terreinen;2005 december;157;4.2
1630;2;451 Bouwrijp maken van terreinen;2005 4e kwartaal;133;0.9
1631;2;451 Bouwrijp maken van terreinen;2005;110;7.3
1632;2;451 Bouwrijp maken van terreinen;2006 januari;57;-12.6
1633;2;451 Bouwrijp maken van terreinen;2006 februari;93;0.4
1634;2;451 Bouwrijp maken van terreinen;2006 maart;129;16.4
1635;2;451 Bouwrijp maken van terreinen;2006 1e kwartaal;93;3.9
1636;2;451 Bouwrijp maken van terreinen;2006 april;111;-8.3
1637;2;451 Bouwrijp maken van terreinen;2006 mei;130;25.1
1638;2;451 Bouwrijp maken van terreinen;2006 juni;142;12.7
1639;2;451 Bouwrijp maken van terreinen;2006 2e kwartaal;128;9.1
1640;2;451 Bouwrijp maken van terreinen;2006 juli;135;16.5
1641;2;451 Bouwrijp maken van terreinen;2006 augustus;78;19.7
1642;2;451 Bouwrijp maken van terreinen;2006 september;133;17.0
1643;2;451 Bouwrijp maken van terreinen;2006 3e kwartaal;115;17.4
1644;2;451 Bouwrijp maken van terreinen;2006 oktober;164;38.9
1645;2;451 Bouwrijp maken van terreinen;2006 november;164;30.9
1646;2;451 Bouwrijp maken van terreinen;2006 december;187;19.5
1647;2;451 Bouwrijp maken van terreinen;2006 4e kwartaal;172;28.8
1648;2;451 Bouwrijp maken van terreinen;2006;127;15.9
1649;2;451 Bouwrijp maken van terreinen;2007 januari;81;42.4
1650;2;451 Bouwrijp maken van terreinen;2007 februari;129;38.4
1651;2;451 Bouwrijp maken van terreinen;2007 maart;156;20.6
1652;2;451 Bouwrijp maken van terreinen;2007 1e kwartaal;122;30.9
1653;2;451 Bouwrijp maken van terreinen;2007 april;157;41.6
1654;2;451 Bouwrijp maken van terreinen;2007 mei;160;23.2
1655;2;451 Bouwrijp maken van terreinen;2007 juni;169;18.9
1656;2;451 Bouwrijp maken van terreinen;2007 2e kwartaal;162;26.9
1657;2;451 Bouwrijp maken van terreinen;2007 juli;171;26.6
1658;2;451 Bouwrijp maken van terreinen;2007 augustus;103;32.7
1659;2;451 Bouwrijp maken van terreinen;2007 september;169;26.8
1660;2;451 Bouwrijp maken van terreinen;2007 3e kwartaal;148;28.1
1661;2;451 Bouwrijp maken van terreinen;2007 oktober;186;13.1
1662;2;451 Bouwrijp maken van terreinen;2007 november;181;10.5
1663;2;451 Bouwrijp maken van terreinen;2007 december;184;-1.8
1664;2;451 Bouwrijp maken van terreinen;2007 4e kwartaal;183;6.8
1665;2;451 Bouwrijp maken van terreinen;2007;154;21.1
1666;2;451 Bouwrijp maken van terreinen;2008 januari;83;2.2
1667;2;451 Bouwrijp maken van terreinen;2008 februari;144;12.0
1668;2;451 Bouwrijp maken van terreinen;2008 maart;166;6.5
1669;2;451 Bouwrijp maken van terreinen;2008 1e kwartaal;131;7.5
1670;2;451 Bouwrijp maken van terreinen;2008 april;176;11.5
1671;2;451 Bouwrijp maken van terreinen;2008 mei;171;6.7
1672;2;451 Bouwrijp maken van terreinen;2008 juni;191;13.1
1673;2;451 Bouwrijp maken van terreinen;2008 2e kwartaal;179;10.5
1674;2;451 Bouwrijp maken van terreinen;2008 juli;167;-2.4
1675;2;451 Bouwrijp maken van terreinen;2008 augustus;102;-1.3
1676;2;451 Bouwrijp maken van terreinen;2008 september;174;3.1
1677;2;451 Bouwrijp maken van terreinen;2008 3e kwartaal;148;-0.1
1678;2;451 Bouwrijp maken van terreinen;2008 oktober;186;0.4
1679;2;451 Bouwrijp maken van terreinen;2008 november;167;-8.0
1680;2;451 Bouwrijp maken van terreinen;2008 december;194;5.6
1681;2;451 Bouwrijp maken van terreinen;2008 4e kwartaal;182;-0.6
1682;2;451 Bouwrijp maken van terreinen;2008;160;4.0
1683;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2000 januari;52;
1684;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2000 februari;85;
1685;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2000 maart;99;
1686;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2000 1e kwartaal;79;
1687;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2000 april;97;
1688;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2000 mei;110;
1689;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2000 juni;107;
1690;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2000 2e kwartaal;104;
1691;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2000 juli;94;
1692;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2000 augustus;65;
1693;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2000 september;110;
1694;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2000 3e kwartaal;90;
1695;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2000 oktober;114;
1696;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2000 november;121;
1697;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2000 december;147;
1698;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2000 4e kwartaal;127;
1699;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2000;100;
1700;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2001 januari;49;-6.1
1701;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2001 februari;84;-0.1
1702;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2001 maart;103;3.7
1703;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2001 1e kwartaal;79;0.2
1704;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2001 april;100;3.1
1705;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2001 mei;113;2.9
1706;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2001 juni;122;14.3
1707;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2001 2e kwartaal;112;6.8
1708;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2001 juli;103;9.0
1709;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2001 augustus;72;10.5
1710;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2001 september;112;2.1
1711;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2001 3e kwartaal;96;6.5
1712;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2001 oktober;126;10.8
1713;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2001 november;127;5.4
1714;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2001 december;146;-0.5
1715;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2001 4e kwartaal;133;4.7
1716;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2001;105;4.8
1717;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2002 januari;67;36.1
1718;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2002 februari;86;1.4
1719;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2002 maart;109;5.7
1720;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2002 1e kwartaal;87;10.5
1721;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2002 april;104;4.3
1722;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2002 mei;103;-8.5
1723;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2002 juni;116;-5.2
1724;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2002 2e kwartaal;108;-3.5
1725;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2002 juli;102;-1.4
1726;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2002 augustus;70;-2.6
1727;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2002 september;116;2.8
1728;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2002 3e kwartaal;96;0.0
1729;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2002 oktober;126;0.2
1730;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2002 november;123;-3.1
1731;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2002 december;126;-13.7
1732;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2002 4e kwartaal;125;-6.0
1733;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2002;104;-0.9
1734;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2003 januari;61;-8.8
1735;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2003 februari;81;-5.2
1736;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2003 maart;98;-9.6
1737;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2003 1e kwartaal;80;-8.0
1738;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2003 april;101;-2.8
1739;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2003 mei;106;2.2
1740;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2003 juni;108;-6.6
1741;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2003 2e kwartaal;105;-2.5
1742;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2003 juli;91;-10.7
1743;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2003 augustus;68;-3.6
1744;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2003 september;105;-9.3
1745;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2003 3e kwartaal;88;-8.4
1746;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2003 oktober;114;-9.8
1747;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2003 november;112;-8.9
1748;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2003 december;120;-4.9
1749;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2003 4e kwartaal;115;-7.9
1750;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2003;97;-6.6
1751;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2004 januari;64;4.7
1752;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2004 februari;83;2.4
1753;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2004 maart;101;2.9
1754;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2004 1e kwartaal;83;3.2
1755;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2004 april;102;0.9
1756;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2004 mei;95;-10.2
1757;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2004 juni;111;2.9
1758;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2004 2e kwartaal;103;-2.1
1759;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2004 juli;98;8.2
1760;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2004 augustus;61;-8.9
1761;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2004 september;110;5.1
1762;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2004 3e kwartaal;90;2.6
1763;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2004 oktober;115;1.0
1764;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2004 november;121;7.5
1765;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2004 december;138;15.4
1766;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2004 4e kwartaal;125;8.1
1767;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2004;100;3.1
1768;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2005 januari;64;0.0
1769;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2005 februari;81;-2.3
1770;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2005 maart;95;-6.0
1771;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2005 1e kwartaal;80;-3.2
1772;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2005 april;109;6.6
1773;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2005 mei;103;9.2
1774;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2005 juni;123;11.0
1775;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2005 2e kwartaal;112;9.0
1776;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2005 juli;104;5.5
1777;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2005 augustus;70;14.4
1778;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2005 september;118;6.8
1779;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2005 3e kwartaal;97;8.1
1780;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2005 oktober;119;3.4
1781;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2005 november;127;5.1
1782;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2005 december;145;5.3
1783;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2005 4e kwartaal;130;4.6
1784;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2005;105;4.9
1785;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2006 januari;63;-0.9
1786;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2006 februari;89;9.9
1787;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2006 maart;114;19.9
1788;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2006 1e kwartaal;89;11.0
1789;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2006 april;107;-1.8
1790;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2006 mei;123;18.6
1791;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2006 juni;129;4.2
1792;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2006 2e kwartaal;119;6.7
1793;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2006 juli;104;0.6
1794;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2006 augustus;76;8.6
1795;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2006 september;129;9.5
1796;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2006 3e kwartaal;103;6.1
1797;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2006 oktober;130;9.8
1798;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2006 november;141;11.1
1799;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2006 december;157;8.2
1800;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2006 4e kwartaal;143;9.6
1801;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2006;114;8.3
1802;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2007 januari;72;14.0
1803;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2007 februari;102;14.7
1804;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2007 maart;127;11.6
1805;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2007 1e kwartaal;101;13.2
1806;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2007 april;119;11.2
1807;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2007 mei;128;4.6
1808;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2007 juni;141;10.0
1809;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2007 2e kwartaal;130;8.5
1810;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2007 juli;115;10.3
1811;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2007 augustus;88;15.3
1812;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2007 september;131;1.4
1813;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2007 3e kwartaal;111;7.8
1814;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2007 oktober;144;10.6
1815;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2007 november;150;6.6
1816;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2007 december;163;3.4
1817;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2007 4e kwartaal;152;6.6
1818;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2007;123;8.7
1819;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2008 januari;83;15.4
1820;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2008 februari;120;17.6
1821;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2008 maart;133;4.1
1822;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2008 1e kwartaal;112;11.4
1823;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2008 april;141;18.4
1824;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2008 mei;135;5.4
1825;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2008 juni;151;6.6
1826;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2008 2e kwartaal;142;9.8
1827;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2008 juli;123;7.1
1828;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2008 augustus;95;8.2
1829;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2008 september;148;13.1
1830;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2008 3e kwartaal;122;9.7
1831;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2008 oktober;159;10.2
1832;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2008 november;147;-2.0
1833;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2008 december;168;3.5
1834;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2008 4e kwartaal;158;3.8
1835;2;452 B&U- en GWW-bouw, gn bouwrijp maken;2008;134;8.3
1836;2;453 Bouwinstallatiebedrijven;2000 januari;68;
1837;2;453 Bouwinstallatiebedrijven;2000 februari;91;
1838;2;453 Bouwinstallatiebedrijven;2000 maart;110;
1839;2;453 Bouwinstallatiebedrijven;2000 1e kwartaal;90;
1840;2;453 Bouwinstallatiebedrijven;2000 april;91;
1841;2;453 Bouwinstallatiebedrijven;2000 mei;106;
1842;2;453 Bouwinstallatiebedrijven;2000 juni;102;
1843;2;453 Bouwinstallatiebedrijven;2000 2e kwartaal;99;
1844;2;453 Bouwinstallatiebedrijven;2000 juli;92;
1845;2;453 Bouwinstallatiebedrijven;2000 augustus;76;
1846;2;453 Bouwinstallatiebedrijven;2000 september;104;
1847;2;453 Bouwinstallatiebedrijven;2000 3e kwartaal;90;
1848;2;453 Bouwinstallatiebedrijven;2000 oktober;110;
1849;2;453 Bouwinstallatiebedrijven;2000 november;121;
1850;2;453 Bouwinstallatiebedrijven;2000 december;129;
1851;2;453 Bouwinstallatiebedrijven;2000 4e kwartaal;120;
1852;2;453 Bouwinstallatiebedrijven;2000;100;
1853;2;453 Bouwinstallatiebedrijven;2001 januari;70;2.5
1854;2;453 Bouwinstallatiebedrijven;2001 februari;89;-1.7
1855;2;453 Bouwinstallatiebedrijven;2001 maart;113;2.8
1856;2;453 Bouwinstallatiebedrijven;2001 1e kwartaal;91;1.2
1857;2;453 Bouwinstallatiebedrijven;2001 april;97;6.0
1858;2;453 Bouwinstallatiebedrijven;2001 mei;103;-2.3
1859;2;453 Bouwinstallatiebedrijven;2001 juni;115;13.2
1860;2;453 Bouwinstallatiebedrijven;2001 2e kwartaal;105;5.5
1861;2;453 Bouwinstallatiebedrijven;2001 juli;104;14.1
1862;2;453 Bouwinstallatiebedrijven;2001 augustus;85;11.4
1863;2;453 Bouwinstallatiebedrijven;2001 september;111;6.4
1864;2;453 Bouwinstallatiebedrijven;2001 3e kwartaal;100;10.4
1865;2;453 Bouwinstallatiebedrijven;2001 oktober;113;2.7
1866;2;453 Bouwinstallatiebedrijven;2001 november;126;3.7
1867;2;453 Bouwinstallatiebedrijven;2001 december;128;-1.5
1868;2;453 Bouwinstallatiebedrijven;2001 4e kwartaal;122;1.5
1869;2;453 Bouwinstallatiebedrijven;2001;104;4.5
1870;2;453 Bouwinstallatiebedrijven;2002 januari;80;13.7
1871;2;453 Bouwinstallatiebedrijven;2002 februari;100;12.3
1872;2;453 Bouwinstallatiebedrijven;2002 maart;111;-1.3
1873;2;453 Bouwinstallatiebedrijven;2002 1e kwartaal;97;7.1
1874;2;453 Bouwinstallatiebedrijven;2002 april;102;5.5
1875;2;453 Bouwinstallatiebedrijven;2002 mei;105;1.6
1876;2;453 Bouwinstallatiebedrijven;2002 juni;117;1.7
1877;2;453 Bouwinstallatiebedrijven;2002 2e kwartaal;108;2.8
1878;2;453 Bouwinstallatiebedrijven;2002 juli;109;4.1
1879;2;453 Bouwinstallatiebedrijven;2002 augustus;81;-4.2
1880;2;453 Bouwinstallatiebedrijven;2002 september;108;-2.3
1881;2;453 Bouwinstallatiebedrijven;2002 3e kwartaal;99;-0.6
1882;2;453 Bouwinstallatiebedrijven;2002 oktober;118;3.9
1883;2;453 Bouwinstallatiebedrijven;2002 november;119;-4.9
1884;2;453 Bouwinstallatiebedrijven;2002 december;135;5.6
1885;2;453 Bouwinstallatiebedrijven;2002 4e kwartaal;124;1.5
1886;2;453 Bouwinstallatiebedrijven;2002;107;2.5
1887;2;453 Bouwinstallatiebedrijven;2003 januari;80;-0.3
1888;2;453 Bouwinstallatiebedrijven;2003 februari;95;-5.0
1889;2;453 Bouwinstallatiebedrijven;2003 maart;107;-3.7
1890;2;453 Bouwinstallatiebedrijven;2003 1e kwartaal;94;-3.2
1891;2;453 Bouwinstallatiebedrijven;2003 april;102;0.3
1892;2;453 Bouwinstallatiebedrijven;2003 mei;106;1.4
1893;2;453 Bouwinstallatiebedrijven;2003 juni;114;-3.1
1894;2;453 Bouwinstallatiebedrijven;2003 2e kwartaal;107;-0.6
1895;2;453 Bouwinstallatiebedrijven;2003 juli;112;2.9
1896;2;453 Bouwinstallatiebedrijven;2003 augustus;75;-7.9
1897;2;453 Bouwinstallatiebedrijven;2003 september;119;9.9
1898;2;453 Bouwinstallatiebedrijven;2003 3e kwartaal;102;2.5
1899;2;453 Bouwinstallatiebedrijven;2003 oktober;117;-0.9
1900;2;453 Bouwinstallatiebedrijven;2003 november;115;-3.4
1901;2;453 Bouwinstallatiebedrijven;2003 december;131;-2.5
1902;2;453 Bouwinstallatiebedrijven;2003 4e kwartaal;121;-2.3
1903;2;453 Bouwinstallatiebedrijven;2003;106;-1.0
1904;2;453 Bouwinstallatiebedrijven;2004 januari;80;0.4
1905;2;453 Bouwinstallatiebedrijven;2004 februari;94;-1.2
1906;2;453 Bouwinstallatiebedrijven;2004 maart;113;5.0
1907;2;453 Bouwinstallatiebedrijven;2004 1e kwartaal;96;1.6
1908;2;453 Bouwinstallatiebedrijven;2004 april;99;-2.9
1909;2;453 Bouwinstallatiebedrijven;2004 mei;89;-15.8
1910;2;453 Bouwinstallatiebedrijven;2004 juni;108;-4.8
1911;2;453 Bouwinstallatiebedrijven;2004 2e kwartaal;99;-7.8
1912;2;453 Bouwinstallatiebedrijven;2004 juli;97;-13.6
1913;2;453 Bouwinstallatiebedrijven;2004 augustus;73;-2.2
1914;2;453 Bouwinstallatiebedrijven;2004 september;109;-8.1
1915;2;453 Bouwinstallatiebedrijven;2004 3e kwartaal;93;-8.7
1916;2;453 Bouwinstallatiebedrijven;2004 oktober;104;-10.7
1917;2;453 Bouwinstallatiebedrijven;2004 november;112;-2.9
1918;2;453 Bouwinstallatiebedrijven;2004 december;131;-0.4
1919;2;453 Bouwinstallatiebedrijven;2004 4e kwartaal;116;-4.5
1920;2;453 Bouwinstallatiebedrijven;2004;101;-5.0
1921;2;453 Bouwinstallatiebedrijven;2005 januari;79;-1.4
1922;2;453 Bouwinstallatiebedrijven;2005 februari;94;-0.8
1923;2;453 Bouwinstallatiebedrijven;2005 maart;108;-4.6
1924;2;453 Bouwinstallatiebedrijven;2005 1e kwartaal;93;-2.4
1925;2;453 Bouwinstallatiebedrijven;2005 april;108;8.6
1926;2;453 Bouwinstallatiebedrijven;2005 mei;99;11.2
1927;2;453 Bouwinstallatiebedrijven;2005 juni;119;10.0
1928;2;453 Bouwinstallatiebedrijven;2005 2e kwartaal;109;9.9
1929;2;453 Bouwinstallatiebedrijven;2005 juli;102;4.9
1930;2;453 Bouwinstallatiebedrijven;2005 augustus;84;15.7
1931;2;453 Bouwinstallatiebedrijven;2005 september;117;6.9
1932;2;453 Bouwinstallatiebedrijven;2005 3e kwartaal;101;8.5
1933;2;453 Bouwinstallatiebedrijven;2005 oktober;110;5.8
1934;2;453 Bouwinstallatiebedrijven;2005 november;121;7.9
1935;2;453 Bouwinstallatiebedrijven;2005 december;140;6.9
1936;2;453 Bouwinstallatiebedrijven;2005 4e kwartaal;124;6.9
1937;2;453 Bouwinstallatiebedrijven;2005;107;5.8
1938;2;453 Bouwinstallatiebedrijven;2006 januari;86;9.2
1939;2;453 Bouwinstallatiebedrijven;2006 februari;100;6.5
1940;2;453 Bouwinstallatiebedrijven;2006 maart;118;9.9
1941;2;453 Bouwinstallatiebedrijven;2006 1e kwartaal;101;8.6
1942;2;453 Bouwinstallatiebedrijven;2006 april;106;-1.3
1943;2;453 Bouwinstallatiebedrijven;2006 mei;112;12.8
1944;2;453 Bouwinstallatiebedrijven;2006 juni;119;0.4
1945;2;453 Bouwinstallatiebedrijven;2006 2e kwartaal;113;3.6
1946;2;453 Bouwinstallatiebedrijven;2006 juli;108;6.2
1947;2;453 Bouwinstallatiebedrijven;2006 augustus;90;6.2
1948;2;453 Bouwinstallatiebedrijven;2006 september;118;1.4
1949;2;453 Bouwinstallatiebedrijven;2006 3e kwartaal;105;4.4
1950;2;453 Bouwinstallatiebedrijven;2006 oktober;120;9.3
1951;2;453 Bouwinstallatiebedrijven;2006 november;126;4.2
1952;2;453 Bouwinstallatiebedrijven;2006 december;144;3.0
1953;2;453 Bouwinstallatiebedrijven;2006 4e kwartaal;130;5.3
1954;2;453 Bouwinstallatiebedrijven;2006;112;5.4
1955;2;453 Bouwinstallatiebedrijven;2007 januari;95;10.2
1956;2;453 Bouwinstallatiebedrijven;2007 februari;109;9.6
1957;2;453 Bouwinstallatiebedrijven;2007 maart;145;23.1
