ID;RegioS;Perioden;PersonenMetEenBetalingsachterstand_1;PersMetBetalingsachterstandRelatief_2
2274;Eemnes;2016;50.0;0.7
2275;Eemnes;2017;40.0;0.6
2276;Eemnes;2018;40.0;0.5
2277;Eemnes;2019;40.0;0.5
2278;Eemnes;2020;40.0;0.5
2279;Eemnes;2021;40.0;0.5
2280;Eemnes;2022;40.0;0.5
2281;Eemnes;2023;50.0;0.6
2282;Eemsdelta;2010;;
2283;Eemsdelta;2011;;
2284;Eemsdelta;2012;;
2285;Eemsdelta;2013;;
2286;Eemsdelta;2014;;
2287;Eemsdelta;2015;;
2288;Eemsdelta;2016;;
2289;Eemsdelta;2017;;
2290;Eemsdelta;2018;;
2291;Eemsdelta;2019;;
2292;Eemsdelta;2020;;
2293;Eemsdelta;2021;560.0;1.5
2294;Eemsdelta;2022;530.0;1.4
2295;Eemsdelta;2023;550.0;1.5
2296;Eemsmond;2010;230.0;1.8
2297;Eemsmond;2011;220.0;1.7
2298;Eemsmond;2012;220.0;1.7
2299;Eemsmond;2013;190.0;1.5
2300;Eemsmond;2014;200.0;1.6
2301;Eemsmond;2015;230.0;1.8
2302;Eemsmond;2016;220.0;1.7
2303;Eemsmond;2017;220.0;1.7
2304;Eemsmond;2018;190.0;1.5
2305;Eemsmond;2019;;
2306;Eemsmond;2020;;
2307;Eemsmond;2021;;
2308;Eemsmond;2022;;
2309;Eemsmond;2023;;
2310;Eersel;2010;60.0;0.4
2311;Eersel;2011;70.0;0.5
2312;Eersel;2012;80.0;0.6
2313;Eersel;2013;80.0;0.5
2314;Eersel;2014;90.0;0.6
2315;Eersel;2015;80.0;0.5
2316;Eersel;2016;70.0;0.4
2317;Eersel;2017;60.0;0.4
2318;Eersel;2018;60.0;0.4
2319;Eersel;2019;50.0;0.3
2320;Eersel;2020;50.0;0.3
2321;Eersel;2021;50.0;0.3
2322;Eersel;2022;60.0;0.3
2323;Eersel;2023;50.0;0.3
2324;Eijsden;2010;70.0;0.8
2325;Eijsden;2011;;
2326;Eijsden;2012;;
2327;Eijsden;2013;;
2328;Eijsden;2014;;
2329;Eijsden;2015;;
2330;Eijsden;2016;;
2331;Eijsden;2017;;
2332;Eijsden;2018;;
2333;Eijsden;2019;;
2334;Eijsden;2020;;
2335;Eijsden;2021;;
2336;Eijsden;2022;;
2337;Eijsden;2023;;
2338;Eijsden-Margraten;2010;;
2339;Eijsden-Margraten;2011;200.0;1.0
2340;Eijsden-Margraten;2012;180.0;0.9
2341;Eijsden-Margraten;2013;200.0;1.0
2342;Eijsden-Margraten;2014;190.0;0.9
2343;Eijsden-Margraten;2015;190.0;0.9
2344;Eijsden-Margraten;2016;170.0;0.8
2345;Eijsden-Margraten;2017;160.0;0.7
2346;Eijsden-Margraten;2018;140.0;0.7
2347;Eijsden-Margraten;2019;120.0;0.6
2348;Eijsden-Margraten;2020;100.0;0.4
2349;Eijsden-Margraten;2021;90.0;0.4
2350;Eijsden-Margraten;2022;90.0;0.4
2351;Eijsden-Margraten;2023;90.0;0.4
2352;Eindhoven;2010;4120.0;2.3
2353;Eindhoven;2011;4590.0;2.6
2354;Eindhoven;2012;4810.0;2.7
2355;Eindhoven;2013;5040.0;2.8
2356;Eindhoven;2014;5400.0;3.0
2357;Eindhoven;2015;5110.0;2.8
2358;Eindhoven;2016;4040.0;2.2
2359;Eindhoven;2017;3690.0;1.9
2360;Eindhoven;2018;3200.0;1.7
2361;Eindhoven;2019;2860.0;1.5
2362;Eindhoven;2020;2640.0;1.3
2363;Eindhoven;2021;2420.0;1.2
2364;Eindhoven;2022;2380.0;1.2
2365;Eindhoven;2023;2480.0;1.2
2366;Elburg;2010;180.0;1.1
2367;Elburg;2011;200.0;1.2
2368;Elburg;2012;200.0;1.2
2369;Elburg;2013;190.0;1.1
2370;Elburg;2014;190.0;1.1
2371;Elburg;2015;220.0;1.3
2372;Elburg;2016;200.0;1.1
2373;Elburg;2017;180.0;1.0
2374;Elburg;2018;160.0;0.9
2375;Elburg;2019;150.0;0.9
2376;Elburg;2020;160.0;0.9
2377;Elburg;2021;140.0;0.8
2378;Elburg;2022;140.0;0.7
2379;Elburg;2023;150.0;0.8
2380;Emmen;2010;2120.0;2.4
2381;Emmen;2011;2610.0;3.0
2382;Emmen;2012;2520.0;2.9
2383;Emmen;2013;2390.0;2.8
2384;Emmen;2014;2390.0;2.8
2385;Emmen;2015;2330.0;2.7
2386;Emmen;2016;2170.0;2.5
2387;Emmen;2017;2030.0;2.3
2388;Emmen;2018;1760.0;2.0
2389;Emmen;2019;1560.0;1.8
2390;Emmen;2020;1380.0;1.6
2391;Emmen;2021;1270.0;1.4
2392;Emmen;2022;1170.0;1.3
2393;Emmen;2023;1190.0;1.3
2394;Enkhuizen;2010;240.0;1.7
2395;Enkhuizen;2011;270.0;1.9
2396;Enkhuizen;2012;270.0;1.9
2397;Enkhuizen;2013;270.0;1.8
2398;Enkhuizen;2014;310.0;2.1
2399;Enkhuizen;2015;280.0;1.9
2400;Enkhuizen;2016;240.0;1.6
2401;Enkhuizen;2017;200.0;1.3
2402;Enkhuizen;2018;200.0;1.3
2403;Enkhuizen;2019;170.0;1.1
2404;Enkhuizen;2020;160.0;1.1
2405;Enkhuizen;2021;140.0;0.9
2406;Enkhuizen;2022;150.0;1.0
2407;Enkhuizen;2023;150.0;1.0
2408;Enschede;2010;3590.0;2.8
2409;Enschede;2011;3450.0;2.7
2410;Enschede;2012;3470.0;2.7
2411;Enschede;2013;3200.0;2.5
2412;Enschede;2014;3330.0;2.6
2413;Enschede;2015;3530.0;2.8
2414;Enschede;2016;2930.0;2.3
2415;Enschede;2017;2980.0;2.3
2416;Enschede;2018;2820.0;2.2
2417;Enschede;2019;2430.0;1.9
2418;Enschede;2020;2300.0;1.8
2419;Enschede;2021;2080.0;1.6
2420;Enschede;2022;1980.0;1.5
2421;Enschede;2023;1930.0;1.4
2422;Epe;2010;310.0;1.2
2423;Epe;2011;380.0;1.4
2424;Epe;2012;350.0;1.4
2425;Epe;2013;360.0;1.4
2426;Epe;2014;390.0;1.5
2427;Epe;2015;390.0;1.5
2428;Epe;2016;340.0;1.3
2429;Epe;2017;320.0;1.2
2430;Epe;2018;280.0;1.0
2431;Epe;2019;230.0;0.8
2432;Epe;2020;210.0;0.8
2433;Epe;2021;200.0;0.7
2434;Epe;2022;170.0;0.6
2435;Epe;2023;170.0;0.6
2436;Ermelo;2010;190.0;0.9
2437;Ermelo;2011;250.0;1.2
2438;Ermelo;2012;270.0;1.3
2439;Ermelo;2013;320.0;1.5
2440;Ermelo;2014;310.0;1.5
2441;Ermelo;2015;320.0;1.5
2442;Ermelo;2016;290.0;1.3
2443;Ermelo;2017;250.0;1.2
2444;Ermelo;2018;230.0;1.1
2445;Ermelo;2019;210.0;0.9
2446;Ermelo;2020;190.0;0.9
2447;Ermelo;2021;180.0;0.8
2448;Ermelo;2022;170.0;0.8
2449;Ermelo;2023;160.0;0.7
2450;Etten-Leur;2010;490.0;1.5
2451;Etten-Leur;2011;590.0;1.8
2452;Etten-Leur;2012;620.0;1.8
2453;Etten-Leur;2013;570.0;1.7
2454;Etten-Leur;2014;590.0;1.8
2455;Etten-Leur;2015;510.0;1.5
2456;Etten-Leur;2016;440.0;1.3
2457;Etten-Leur;2017;460.0;1.3
2458;Etten-Leur;2018;420.0;1.2
2459;Etten-Leur;2019;400.0;1.1
2460;Etten-Leur;2020;350.0;1.0
2461;Etten-Leur;2021;340.0;1.0
2462;Etten-Leur;2022;330.0;0.9
2463;Etten-Leur;2023;360.0;1.0
2464;Ferwerderadiel;2010;80.0;1.2
2465;Ferwerderadiel;2011;90.0;1.4
2466;Ferwerderadiel;2012;100.0;1.5
2467;Ferwerderadiel;2013;100.0;1.5
2468;Ferwerderadiel;2014;110.0;1.6
2469;Ferwerderadiel;2015;100.0;1.5
2470;Ferwerderadiel;2016;100.0;1.4
2471;Ferwerderadiel;2017;90.0;1.3
2472;Ferwerderadiel;2018;70.0;1.0
2473;Ferwerderadiel;2019;;
2474;Ferwerderadiel;2020;;
2475;Ferwerderadiel;2021;;
2476;Ferwerderadiel;2022;;
2477;Ferwerderadiel;2023;;
2478;Franekeradeel;2010;270.0;1.7
2479;Franekeradeel;2011;250.0;1.6
2480;Franekeradeel;2012;270.0;1.7
2481;Franekeradeel;2013;260.0;1.6
2482;Franekeradeel;2014;280.0;1.8
2483;Franekeradeel;2015;260.0;1.6
2484;Franekeradeel;2016;280.0;1.7
2485;Franekeradeel;2017;260.0;1.6
2486;Franekeradeel;2018;;
2487;Franekeradeel;2019;;
2488;Franekeradeel;2020;;
2489;Franekeradeel;2021;;
2490;Franekeradeel;2022;;
2491;Franekeradeel;2023;;
2492;De Friese Meren;2010;;
2493;De Friese Meren;2011;;
2494;De Friese Meren;2012;;
2495;De Friese Meren;2013;;
2496;De Friese Meren;2014;520.0;1.3
2497;De Friese Meren;2015;460.0;1.1
2498;De Friese Meren;2016;;
2499;De Friese Meren;2017;;
2500;De Friese Meren;2018;;
2501;De Friese Meren;2019;;
2502;De Friese Meren;2020;;
2503;De Friese Meren;2021;;
2504;De Friese Meren;2022;;
2505;De Friese Meren;2023;;
2506;De Fryske Marren;2010;;
2507;De Fryske Marren;2011;;
2508;De Fryske Marren;2012;;
2509;De Fryske Marren;2013;;
2510;De Fryske Marren;2014;;
2511;De Fryske Marren;2015;;
2512;De Fryske Marren;2016;440.0;1.1
2513;De Fryske Marren;2017;410.0;1.0
2514;De Fryske Marren;2018;320.0;0.8
2515;De Fryske Marren;2019;320.0;0.8
2516;De Fryske Marren;2020;290.0;0.7
2517;De Fryske Marren;2021;260.0;0.6
2518;De Fryske Marren;2022;220.0;0.5
2519;De Fryske Marren;2023;210.0;0.5
2520;Gaasterlân-Sleat;2010;50.0;0.6
2521;Gaasterlân-Sleat;2011;60.0;0.8
2522;Gaasterlân-Sleat;2012;70.0;0.8
2523;Gaasterlân-Sleat;2013;70.0;0.9
2524;Gaasterlân-Sleat;2014;;
2525;Gaasterlân-Sleat;2015;;
2526;Gaasterlân-Sleat;2016;;
2527;Gaasterlân-Sleat;2017;;
2528;Gaasterlân-Sleat;2018;;
2529;Gaasterlân-Sleat;2019;;
2530;Gaasterlân-Sleat;2020;;
2531;Gaasterlân-Sleat;2021;;
2532;Gaasterlân-Sleat;2022;;
2533;Gaasterlân-Sleat;2023;;
2534;Geertruidenberg;2010;200.0;1.2
2535;Geertruidenberg;2011;230.0;1.4
2536;Geertruidenberg;2012;250.0;1.4
2537;Geertruidenberg;2013;240.0;1.4
2538;Geertruidenberg;2014;280.0;1.6
2539;Geertruidenberg;2015;260.0;1.5
2540;Geertruidenberg;2016;200.0;1.1
2541;Geertruidenberg;2017;190.0;1.1
2542;Geertruidenberg;2018;170.0;1.0
2543;Geertruidenberg;2019;160.0;0.9
2544;Geertruidenberg;2020;160.0;0.9
2545;Geertruidenberg;2021;150.0;0.8
2546;Geertruidenberg;2022;150.0;0.9
2547;Geertruidenberg;2023;170.0;0.9
2548;Geldermalsen;2010;220.0;1.1
2549;Geldermalsen;2011;220.0;1.1
2550;Geldermalsen;2012;230.0;1.1
2551;Geldermalsen;2013;210.0;1.0
2552;Geldermalsen;2014;230.0;1.1
2553;Geldermalsen;2015;230.0;1.1
2554;Geldermalsen;2016;220.0;1.1
2555;Geldermalsen;2017;210.0;1.0
2556;Geldermalsen;2018;170.0;0.8
2557;Geldermalsen;2019;;
2558;Geldermalsen;2020;;
2559;Geldermalsen;2021;;
2560;Geldermalsen;2022;;
2561;Geldermalsen;2023;;
2562;Geldrop-Mierlo;2010;510.0;1.7
2563;Geldrop-Mierlo;2011;620.0;2.0
2564;Geldrop-Mierlo;2012;640.0;2.1
2565;Geldrop-Mierlo;2013;610.0;2.0
2566;Geldrop-Mierlo;2014;630.0;2.0
2567;Geldrop-Mierlo;2015;540.0;1.7
2568;Geldrop-Mierlo;2016;440.0;1.4
2569;Geldrop-Mierlo;2017;370.0;1.2
2570;Geldrop-Mierlo;2018;320.0;1.0
2571;Geldrop-Mierlo;2019;290.0;0.9
2572;Geldrop-Mierlo;2020;280.0;0.8
2573;Geldrop-Mierlo;2021;230.0;0.7
2574;Geldrop-Mierlo;2022;220.0;0.7
2575;Geldrop-Mierlo;2023;250.0;0.8
2576;Gemert-Bakel;2010;230.0;1.0
2577;Gemert-Bakel;2011;280.0;1.2
2578;Gemert-Bakel;2012;320.0;1.4
2579;Gemert-Bakel;2013;310.0;1.3
2580;Gemert-Bakel;2014;330.0;1.4
2581;Gemert-Bakel;2015;270.0;1.2
2582;Gemert-Bakel;2016;240.0;1.0
2583;Gemert-Bakel;2017;220.0;0.9
2584;Gemert-Bakel;2018;210.0;0.9
2585;Gemert-Bakel;2019;200.0;0.8
2586;Gemert-Bakel;2020;190.0;0.8
2587;Gemert-Bakel;2021;200.0;0.8
2588;Gemert-Bakel;2022;170.0;0.7
2589;Gemert-Bakel;2023;170.0;0.7
2590;Gennep;2010;180.0;1.3
2591;Gennep;2011;200.0;1.5
2592;Gennep;2012;190.0;1.3
2593;Gennep;2013;200.0;1.4
2594;Gennep;2014;230.0;1.6
2595;Gennep;2015;200.0;1.4
2596;Gennep;2016;180.0;1.3
2597;Gennep;2017;160.0;1.2
2598;Gennep;2018;140.0;1.0
2599;Gennep;2019;130.0;0.9
2600;Gennep;2020;100.0;0.7
2601;Gennep;2021;90.0;0.6
2602;Gennep;2022;90.0;0.6
2603;Gennep;2023;90.0;0.6
2604;Giessenlanden;2010;70.0;0.7
2605;Giessenlanden;2011;70.0;0.7
2606;Giessenlanden;2012;70.0;0.6
2607;Giessenlanden;2013;80.0;0.7
2608;Giessenlanden;2014;100.0;0.9
2609;Giessenlanden;2015;100.0;0.9
2610;Giessenlanden;2016;100.0;0.9
2611;Giessenlanden;2017;90.0;0.8
2612;Giessenlanden;2018;80.0;0.7
2613;Giessenlanden;2019;;
2614;Giessenlanden;2020;;
2615;Giessenlanden;2021;;
2616;Giessenlanden;2022;;
2617;Giessenlanden;2023;;
2618;Gilze en Rijen;2010;250.0;1.2
2619;Gilze en Rijen;2011;260.0;1.3
2620;Gilze en Rijen;2012;290.0;1.4
2621;Gilze en Rijen;2013;300.0;1.4
2622;Gilze en Rijen;2014;330.0;1.6
2623;Gilze en Rijen;2015;300.0;1.5
2624;Gilze en Rijen;2016;220.0;1.0
2625;Gilze en Rijen;2017;220.0;1.0
2626;Gilze en Rijen;2018;220.0;1.0
2627;Gilze en Rijen;2019;220.0;1.0
2628;Gilze en Rijen;2020;180.0;0.8
2629;Gilze en Rijen;2021;160.0;0.8
2630;Gilze en Rijen;2022;170.0;0.8
2631;Gilze en Rijen;2023;190.0;0.9
2632;Goedereede;2010;60.0;0.7
2633;Goedereede;2011;80.0;0.8
2634;Goedereede;2012;80.0;0.9
2635;Goedereede;2013;;
2636;Goedereede;2014;;
2637;Goedereede;2015;;
2638;Goedereede;2016;;
2639;Goedereede;2017;;
2640;Goedereede;2018;;
2641;Goedereede;2019;;
2642;Goedereede;2020;;
2643;Goedereede;2021;;
2644;Goedereede;2022;;
2645;Goedereede;2023;;
2646;Goeree-Overflakkee;2010;;
2647;Goeree-Overflakkee;2011;;
2648;Goeree-Overflakkee;2012;;
2649;Goeree-Overflakkee;2013;410.0;1.1
2650;Goeree-Overflakkee;2014;410.0;1.1
2651;Goeree-Overflakkee;2015;340.0;0.9
2652;Goeree-Overflakkee;2016;310.0;0.8
2653;Goeree-Overflakkee;2017;320.0;0.8
2654;Goeree-Overflakkee;2018;290.0;0.7
2655;Goeree-Overflakkee;2019;280.0;0.7
2656;Goeree-Overflakkee;2020;250.0;0.6
2657;Goeree-Overflakkee;2021;220.0;0.5
2658;Goeree-Overflakkee;2022;220.0;0.5
2659;Goeree-Overflakkee;2023;240.0;0.6
2660;Goes;2010;360.0;1.2
2661;Goes;2011;420.0;1.4
2662;Goes;2012;450.0;1.5
2663;Goes;2013;420.0;1.4
2664;Goes;2014;450.0;1.5
2665;Goes;2015;360.0;1.2
2666;Goes;2016;290.0;1.0
2667;Goes;2017;290.0;1.0
2668;Goes;2018;300.0;1.0
2669;Goes;2019;300.0;1.0
2670;Goes;2020;270.0;0.9
2671;Goes;2021;280.0;0.9
2672;Goes;2022;280.0;0.9
2673;Goes;2023;300.0;0.9
2674;Goirle;2010;130.0;0.7
2675;Goirle;2011;140.0;0.7
2676;Goirle;2012;140.0;0.8
2677;Goirle;2013;140.0;0.8
2678;Goirle;2014;160.0;0.9
2679;Goirle;2015;130.0;0.7
2680;Goirle;2016;110.0;0.6
2681;Goirle;2017;120.0;0.6
2682;Goirle;2018;110.0;0.6
2683;Goirle;2019;90.0;0.5
2684;Goirle;2020;90.0;0.5
2685;Goirle;2021;80.0;0.4
2686;Goirle;2022;70.0;0.4
2687;Goirle;2023;80.0;0.4
2688;Gooise Meren;2010;;
2689;Gooise Meren;2011;;
2690;Gooise Meren;2012;;
2691;Gooise Meren;2013;;
2692;Gooise Meren;2014;;
2693;Gooise Meren;2015;;
2694;Gooise Meren;2016;550.0;1.3
2695;Gooise Meren;2017;530.0;1.2
2696;Gooise Meren;2018;450.0;1.0
2697;Gooise Meren;2019;380.0;0.8
2698;Gooise Meren;2020;370.0;0.8
2699;Gooise Meren;2021;330.0;0.7
2700;Gooise Meren;2022;330.0;0.7
2701;Gooise Meren;2023;380.0;0.8
2702;Gorinchem;2010;590.0;2.2
2703;Gorinchem;2011;690.0;2.5
2704;Gorinchem;2012;640.0;2.3
2705;Gorinchem;2013;690.0;2.5
2706;Gorinchem;2014;790.0;2.8
2707;Gorinchem;2015;740.0;2.7
2708;Gorinchem;2016;690.0;2.4
2709;Gorinchem;2017;610.0;2.1
2710;Gorinchem;2018;560.0;1.9
2711;Gorinchem;2019;510.0;1.7
2712;Gorinchem;2020;480.0;1.6
2713;Gorinchem;2021;440.0;1.4
2714;Gorinchem;2022;400.0;1.3
2715;Gorinchem;2023;430.0;1.4
2716;Gouda;2010;1320.0;2.4
2717;Gouda;2011;1420.0;2.6
2718;Gouda;2012;1390.0;2.5
2719;Gouda;2013;1490.0;2.7
2720;Gouda;2014;1630.0;2.9
2721;Gouda;2015;1530.0;2.7
2722;Gouda;2016;1270.0;2.2
2723;Gouda;2017;1180.0;2.0
2724;Gouda;2018;1040.0;1.8
2725;Gouda;2019;970.0;1.7
2726;Gouda;2020;900.0;1.5
2727;Gouda;2021;760.0;1.3
2728;Gouda;2022;770.0;1.3
2729;Gouda;2023;780.0;1.3
2730;Graafstroom;2010;40.0;0.6
2731;Graafstroom;2011;40.0;0.6
2732;Graafstroom;2012;40.0;0.6
2733;Graafstroom;2013;;
2734;Graafstroom;2014;;
2735;Graafstroom;2015;;
2736;Graafstroom;2016;;
2737;Graafstroom;2017;;
2738;Graafstroom;2018;;
2739;Graafstroom;2019;;
2740;Graafstroom;2020;;
2741;Graafstroom;2021;;
2742;Graafstroom;2022;;
2743;Graafstroom;2023;;
2744;Graft-De Rijp;2010;30.0;0.6
2745;Graft-De Rijp;2011;40.0;0.8
2746;Graft-De Rijp;2012;40.0;0.9
2747;Graft-De Rijp;2013;50.0;1.0
2748;Graft-De Rijp;2014;50.0;1.0
2749;Graft-De Rijp;2015;;
2750;Graft-De Rijp;2016;;
2751;Graft-De Rijp;2017;;
2752;Graft-De Rijp;2018;;
2753;Graft-De Rijp;2019;;
2754;Graft-De Rijp;2020;;
2755;Graft-De Rijp;2021;;
2756;Graft-De Rijp;2022;;
2757;Graft-De Rijp;2023;;
2758;Grave;2010;120.0;1.1
2759;Grave;2011;120.0;1.2
2760;Grave;2012;120.0;1.2
2761;Grave;2013;140.0;1.4
2762;Grave;2014;140.0;1.4
2763;Grave;2015;140.0;1.3
2764;Grave;2016;120.0;1.2
2765;Grave;2017;120.0;1.2
2766;Grave;2018;110.0;1.1
2767;Grave;2019;90.0;0.8
2768;Grave;2020;80.0;0.8
2769;Grave;2021;70.0;0.7
2770;Grave;2022;;
2771;Grave;2023;;
2772;'s-Gravenhage (gemeente);2010;15030.0;3.8
2773;'s-Gravenhage (gemeente);2011;16210.0;4.1
2774;'s-Gravenhage (gemeente);2012;16940.0;4.2
2775;'s-Gravenhage (gemeente);2013;17500.0;4.3
2776;'s-Gravenhage (gemeente);2014;18610.0;4.6
2777;'s-Gravenhage (gemeente);2015;17520.0;4.3
2778;'s-Gravenhage (gemeente);2016;15970.0;3.8
2779;'s-Gravenhage (gemeente);2017;14920.0;3.5
2780;'s-Gravenhage (gemeente);2018;13210.0;3.1
2781;'s-Gravenhage (gemeente);2019;12300.0;2.8
2782;'s-Gravenhage (gemeente);2020;11560.0;2.6
2783;'s-Gravenhage (gemeente);2021;11220.0;2.5
2784;'s-Gravenhage (gemeente);2022;11040.0;2.4
2785;'s-Gravenhage (gemeente);2023;11580.0;2.5
2786;Groesbeek;2010;170.0;1.1
2787;Groesbeek;2011;170.0;1.1
2788;Groesbeek;2012;180.0;1.2
2789;Groesbeek;2013;190.0;1.2
2790;Groesbeek;2014;220.0;1.4
2791;Groesbeek;2015;340.0;1.2
2792;Groesbeek;2016;;
2793;Groesbeek;2017;;
2794;Groesbeek;2018;;
2795;Groesbeek;2019;;
2796;Groesbeek;2020;;
2797;Groesbeek;2021;;
2798;Groesbeek;2022;;
2799;Groesbeek;2023;;
2800;Groningen (gemeente);2010;3590.0;2.2
2801;Groningen (gemeente);2011;3190.0;1.9
2802;Groningen (gemeente);2012;3160.0;1.9
2803;Groningen (gemeente);2013;3220.0;1.9
2804;Groningen (gemeente);2014;3490.0;2.0
2805;Groningen (gemeente);2015;3510.0;2.1
2806;Groningen (gemeente);2016;3410.0;2.0
2807;Groningen (gemeente);2017;3230.0;1.9
2808;Groningen (gemeente);2018;2750.0;1.6
2809;Groningen (gemeente);2019;2660.0;1.3
2810;Groningen (gemeente);2020;2330.0;1.2
2811;Groningen (gemeente);2021;2240.0;1.1
2812;Groningen (gemeente);2022;2220.0;1.1
2813;Groningen (gemeente);2023;2280.0;1.1
2814;Grootegast;2010;130.0;1.4
2815;Grootegast;2011;110.0;1.1
2816;Grootegast;2012;100.0;1.1
2817;Grootegast;2013;100.0;1.1
2818;Grootegast;2014;110.0;1.1
2819;Grootegast;2015;110.0;1.2
2820;Grootegast;2016;120.0;1.2
2821;Grootegast;2017;90.0;1.0
2822;Grootegast;2018;90.0;0.9
2823;Grootegast;2019;;
2824;Grootegast;2020;;
2825;Grootegast;2021;;
2826;Grootegast;2022;;
2827;Grootegast;2023;;
2828;Gulpen-Wittem;2010;140.0;1.1
2829;Gulpen-Wittem;2011;130.0;1.1
2830;Gulpen-Wittem;2012;140.0;1.2
2831;Gulpen-Wittem;2013;150.0;1.2
2832;Gulpen-Wittem;2014;140.0;1.2
2833;Gulpen-Wittem;2015;140.0;1.2
2834;Gulpen-Wittem;2016;120.0;1.0
2835;Gulpen-Wittem;2017;110.0;0.9
2836;Gulpen-Wittem;2018;100.0;0.8
2837;Gulpen-Wittem;2019;60.0;0.5
2838;Gulpen-Wittem;2020;70.0;0.5
2839;Gulpen-Wittem;2021;70.0;0.5
2840;Gulpen-Wittem;2022;60.0;0.5
2841;Gulpen-Wittem;2023;90.0;0.7
2842;Haaksbergen;2010;200.0;1.0
2843;Haaksbergen;2011;190.0;1.0
2844;Haaksbergen;2012;210.0;1.1
2845;Haaksbergen;2013;220.0;1.1
2846;Haaksbergen;2014;240.0;1.2
2847;Haaksbergen;2015;210.0;1.1
2848;Haaksbergen;2016;220.0;1.1
2849;Haaksbergen;2017;220.0;1.1
2850;Haaksbergen;2018;200.0;1.0
2851;Haaksbergen;2019;170.0;0.9
2852;Haaksbergen;2020;140.0;0.7
2853;Haaksbergen;2021;120.0;0.6
2854;Haaksbergen;2022;120.0;0.6
2855;Haaksbergen;2023;140.0;0.7
2856;Haaren;2010;60.0;0.5
2857;Haaren;2011;60.0;0.5
2858;Haaren;2012;50.0;0.5
2859;Haaren;2013;60.0;0.6
2860;Haaren;2014;80.0;0.8
2861;Haaren;2015;80.0;0.7
2862;Haaren;2016;70.0;0.6
2863;Haaren;2017;70.0;0.6
2864;Haaren;2018;60.0;0.5
2865;Haaren;2019;70.0;0.5
2866;Haaren;2020;40.0;0.3
2867;Haaren;2021;;
2868;Haaren;2022;;
2869;Haaren;2023;;
2870;Haarlem;2010;2940.0;2.4
2871;Haarlem;2011;3130.0;2.6
2872;Haarlem;2012;3030.0;2.5
2873;Haarlem;2013;3100.0;2.5
2874;Haarlem;2014;2980.0;2.4
2875;Haarlem;2015;2840.0;2.2
2876;Haarlem;2016;2460.0;1.9
2877;Haarlem;2017;2140.0;1.7
2878;Haarlem;2018;1870.0;1.5
2879;Haarlem;2019;1630.0;1.2
2880;Haarlem;2020;1530.0;1.2
2881;Haarlem;2021;1460.0;1.1
2882;Haarlem;2022;1390.0;1.0
2883;Haarlem;2023;1400.0;1.0
2884;Haarlemmerliede en Spaarnwoude;2010;50.0;1.2
2885;Haarlemmerliede en Spaarnwoude;2011;60.0;1.3
2886;Haarlemmerliede en Spaarnwoude;2012;60.0;1.5
2887;Haarlemmerliede en Spaarnwoude;2013;60.0;1.3
2888;Haarlemmerliede en Spaarnwoude;2014;60.0;1.3
2889;Haarlemmerliede en Spaarnwoude;2015;50.0;1.0
2890;Haarlemmerliede en Spaarnwoude;2016;50.0;1.0
2891;Haarlemmerliede en Spaarnwoude;2017;40.0;0.8
2892;Haarlemmerliede en Spaarnwoude;2018;40.0;0.7
2893;Haarlemmerliede en Spaarnwoude;2019;;
2894;Haarlemmerliede en Spaarnwoude;2020;;
2895;Haarlemmerliede en Spaarnwoude;2021;;
2896;Haarlemmerliede en Spaarnwoude;2022;;
2897;Haarlemmerliede en Spaarnwoude;2023;;
2898;Haarlemmermeer;2010;1450.0;1.3
2899;Haarlemmermeer;2011;1740.0;1.6
2900;Haarlemmermeer;2012;1680.0;1.5
2901;Haarlemmermeer;2013;1730.0;1.6
2902;Haarlemmermeer;2014;1770.0;1.6
2903;Haarlemmermeer;2015;1660.0;1.5
2904;Haarlemmermeer;2016;1490.0;1.3
2905;Haarlemmermeer;2017;1410.0;1.2
2906;Haarlemmermeer;2018;1300.0;1.1
2907;Haarlemmermeer;2019;1310.0;1.1
2908;Haarlemmermeer;2020;1240.0;1.0
2909;Haarlemmermeer;2021;1260.0;1.0
2910;Haarlemmermeer;2022;1230.0;1.0
2911;Haarlemmermeer;2023;1250.0;1.0
2912;Halderberge;2010;390.0;1.6
2913;Halderberge;2011;380.0;1.6
2914;Halderberge;2012;390.0;1.6
2915;Halderberge;2013;410.0;1.7
2916;Halderberge;2014;430.0;1.8
2917;Halderberge;2015;400.0;1.7
2918;Halderberge;2016;360.0;1.5
2919;Halderberge;2017;300.0;1.2
2920;Halderberge;2018;300.0;1.2
2921;Halderberge;2019;290.0;1.2
2922;Halderberge;2020;240.0;1.0
2923;Halderberge;2021;230.0;0.9
2924;Halderberge;2022;250.0;1.0
2925;Halderberge;2023;250.0;1.0
2926;Hardenberg;2010;530.0;1.2
2927;Hardenberg;2011;580.0;1.3
2928;Hardenberg;2012;560.0;1.2
2929;Hardenberg;2013;550.0;1.2
2930;Hardenberg;2014;580.0;1.3
2931;Hardenberg;2015;530.0;1.1
2932;Hardenberg;2016;490.0;1.1
2933;Hardenberg;2017;470.0;1.0
2934;Hardenberg;2018;390.0;0.8
2935;Hardenberg;2019;360.0;0.7
2936;Hardenberg;2020;330.0;0.7
2937;Hardenberg;2021;300.0;0.6
2938;Hardenberg;2022;290.0;0.6
2939;Hardenberg;2023;290.0;0.6
2940;Harderwijk;2010;380.0;1.1
2941;Harderwijk;2011;520.0;1.5
2942;Harderwijk;2012;560.0;1.6
2943;Harderwijk;2013;660.0;1.9
