ID;RegioS;Ecosysteemtypen;Perioden;VoorzieningVoedselEnSierteeltgewassen_1;VoorzieningVeevoedergewassen_2;Houtvoorziening_3;Waterzuivering_4;Luchtfiltratie_5;Koolstofvastlegging_6;Koolstofopslag_7;Bestuiving_8;Regenwaterregulatie_9;Kustbescherming_10;VerminderingStedelijkeHitteEilanden_11;NatuurrecreatieWandelen_12;NatuurrecreatieOverig_13;Natuurtoerisme_14;TotaalEcosysteemdiensten_15;VoorzieningVoedselEnSierteeltgewassen_16;VoorzieningVeevoedergewassen_17;Houtvoorziening_18;Waterzuivering_19;Luchtfiltratie_20;Koolstofvastlegging_21;Koolstofopslag_22;Bestuiving_23;Regenwaterregulatie_24;Kustbescherming_25;VerminderingStedelijkeHitteEilanden_26;NatuurrecreatieWandelen_27;NatuurrecreatieOverig_28;Natuurtoerisme_29;GroeneLeefomgeving_30
3925;Noord-Holland (PV);Heide;2018;;;;;1.0;0.0;;0.0;72.0;;0.7;1.0;;;21.0;;;;;0.0;0.0;;0.0;;;;1.0;;;10.0
3926;Noord-Holland (PV);Heide;2019;;;;;1.0;0.0;;0.0;72.0;;0.7;1.0;;;;;;;;0.0;0.0;;0.0;;;;2.0;;;
3927;Noord-Holland (PV);Heide;2020;;;;;1.0;0.0;;0.0;72.0;;0.9;2.0;;;24.0;;;;;0.0;0.0;;0.0;;;;3.0;;;11.0
3928;Noord-Holland (PV);Heide;2021;;;;;1.0;0.0;;0.0;72.0;;0.8;3.0;;;35.0;;;;;0.0;0.0;;0.0;;;;4.0;;;14.0
3929;Noord-Holland (PV);Heide;2022;;;;;1.0;0.0;;;75.0;;0.7;;;;;;;;;0.0;0.0;;;;;;;;;15.0
3930;Noord-Holland (PV);Stuifzand;2013;;;;;;;;;38.0;;1.0;0.0;;;;;;;;;;;;;;;0.0;;;0.0
3931;Noord-Holland (PV);Stuifzand;2014;;;;;;;;;58.0;;1.0;0.0;;;;;;;;;;;;;;;0.0;;;
3932;Noord-Holland (PV);Stuifzand;2015;;;;;;;;0.0;38.0;;0.7;0.0;;;1.0;;;;;;;;0.0;;;;0.0;;;0.0
3933;Noord-Holland (PV);Stuifzand;2016;;;;;;;;0.0;44.0;;0.8;0.0;;;;;;;;;;;0.0;;;;0.0;;;
3934;Noord-Holland (PV);Stuifzand;2017;;;;;;;;0.0;34.0;;0.7;0.0;;;;;;;;;;;0.0;;;;0.0;;;
3935;Noord-Holland (PV);Stuifzand;2018;;;;;;;;0.0;55.0;;0.6;0.0;;;2.0;;;;;;;;0.0;;;;0.0;;;0.0
3936;Noord-Holland (PV);Stuifzand;2019;;;;;;;;0.0;35.0;;0.7;0.0;;;;;;;;;;;0.0;;;;0.0;;;
3937;Noord-Holland (PV);Stuifzand;2020;;;;;;;;0.0;36.0;;0.6;0.0;;;1.0;;;;;;;;0.0;;;;0.0;;;0.0
3938;Noord-Holland (PV);Stuifzand;2021;;;;;;;;0.0;35.0;;0.6;0.0;;;2.0;;;;;;;;0.0;;;;0.0;;;0.0
3939;Noord-Holland (PV);Stuifzand;2022;;;;;;;;;39.0;;0.6;;;;;;;;;;;;;;;;;;;0.0
3940;Noord-Holland (PV);Totaal moeras- en veengebieden;2013;;;;;4.0;0.0;;;81.0;;1.7;1.0;;240.0;;;;;;0.0;0.0;;;;;;1.0;7.0;10.0;1.0
3941;Noord-Holland (PV);Totaal moeras- en veengebieden;2014;;;;;4.0;0.0;;;81.0;;1.4;0.0;;277.0;;;;;;0.0;0.0;;;;;;0.0;8.0;12.0;
3942;Noord-Holland (PV);Totaal moeras- en veengebieden;2015;;;;;3.0;0.0;;0.0;81.0;;1.3;1.0;;287.0;20.0;;;;;0.0;0.0;;0.0;;;;1.0;6.0;13.0;1.0
3943;Noord-Holland (PV);Totaal moeras- en veengebieden;2016;;;;;4.0;0.0;;0.0;81.0;;1.3;1.0;;319.0;;;;;;0.0;0.0;;0.0;;;;1.0;7.0;14.0;
3944;Noord-Holland (PV);Totaal moeras- en veengebieden;2017;;;;;3.0;0.0;;0.0;81.0;;1.4;1.0;;329.0;;;;;;0.0;0.0;;0.0;;;;1.0;7.0;15.0;
3945;Noord-Holland (PV);Totaal moeras- en veengebieden;2018;;;;;4.0;0.0;;0.0;81.0;;1.4;1.0;;344.0;23.0;;;;;0.0;0.0;;0.0;;;;1.0;8.0;13.0;1.0
3946;Noord-Holland (PV);Totaal moeras- en veengebieden;2019;;;;;3.0;0.0;;0.0;81.0;;1.2;1.0;;408.0;;;;;;0.0;0.0;;0.0;;;;1.0;8.0;18.0;
3947;Noord-Holland (PV);Totaal moeras- en veengebieden;2020;;;;;3.0;0.0;;0.0;82.0;;1.2;1.0;;262.0;22.0;;;;;0.0;0.0;;0.0;;;;2.0;7.0;13.0;1.0
3948;Noord-Holland (PV);Totaal moeras- en veengebieden;2021;;;;;3.0;0.0;;0.0;83.0;;1.2;2.0;;340.0;36.0;;;;;0.0;0.0;;0.0;;;;2.0;9.0;24.0;1.0
3949;Noord-Holland (PV);Totaal moeras- en veengebieden;2022;;;;;3.0;0.0;;;40.0;;1.1;;;359.0;;;;;;0.0;0.0;;;;;;;9.0;22.0;1.0
3950;Noord-Holland (PV);Voedselarm ven en moerasgebied;2013;;;;;0.0;0.0;;;70.0;;0.8;0.0;;;;;;;;0.0;0.0;;;;;;0.0;;;0.0
3951;Noord-Holland (PV);Voedselarm ven en moerasgebied;2014;;;;;0.0;0.0;;;70.0;;0.7;0.0;;;;;;;;0.0;0.0;;;;;;0.0;;;
3952;Noord-Holland (PV);Voedselarm ven en moerasgebied;2015;;;;;0.0;0.0;;0.0;70.0;;0.7;0.0;;;0.0;;;;;0.0;0.0;;0.0;;;;0.0;;;0.0
3953;Noord-Holland (PV);Voedselarm ven en moerasgebied;2016;;;;;0.0;0.0;;0.0;70.0;;0.7;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
3954;Noord-Holland (PV);Voedselarm ven en moerasgebied;2017;;;;;0.0;0.0;;0.0;70.0;;1.1;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
3955;Noord-Holland (PV);Voedselarm ven en moerasgebied;2018;;;;;0.0;0.0;;0.0;70.0;;1.1;0.0;;;0.0;;;;;0.0;0.0;;0.0;;;;0.0;;;0.0
3956;Noord-Holland (PV);Voedselarm ven en moerasgebied;2019;;;;;0.0;0.0;;0.0;70.0;;1.2;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
3957;Noord-Holland (PV);Voedselarm ven en moerasgebied;2020;;;;;0.0;0.0;;0.0;70.0;;1.6;0.0;;;1.0;;;;;0.0;0.0;;0.0;;;;0.0;;;0.0
3958;Noord-Holland (PV);Voedselarm ven en moerasgebied;2021;;;;;0.0;0.0;;0.0;70.0;;1.6;0.0;;;1.0;;;;;0.0;0.0;;0.0;;;;0.0;;;0.0
3959;Noord-Holland (PV);Voedselarm ven en moerasgebied;2022;;;;;0.0;0.0;;;69.0;;0.9;;;;;;;;;0.0;0.0;;;;;;;;;0.0
3960;Noord-Holland (PV);Voedselrijk ven en moerasgebied;2013;;;;;4.0;0.0;;;12.0;;1.7;1.0;;;;;;;;0.0;0.0;;;;;;0.0;;;0.0
3961;Noord-Holland (PV);Voedselrijk ven en moerasgebied;2014;;;;;4.0;0.0;;;12.0;;1.4;0.0;;;;;;;;0.0;0.0;;;;;;0.0;;;
3962;Noord-Holland (PV);Voedselrijk ven en moerasgebied;2015;;;;;3.0;0.0;;0.0;12.0;;1.3;1.0;;;20.0;;;;;0.0;0.0;;0.0;;;;0.0;;;0.0
3963;Noord-Holland (PV);Voedselrijk ven en moerasgebied;2016;;;;;3.0;0.0;;0.0;12.0;;1.3;1.0;;;;;;;;0.0;0.0;;0.0;;;;1.0;;;
3964;Noord-Holland (PV);Voedselrijk ven en moerasgebied;2017;;;;;3.0;0.0;;0.0;12.0;;1.4;1.0;;;;;;;;0.0;0.0;;0.0;;;;1.0;;;
3965;Noord-Holland (PV);Voedselrijk ven en moerasgebied;2018;;;;;4.0;0.0;;0.0;12.0;;1.4;1.0;;;23.0;;;;;0.0;0.0;;0.0;;;;1.0;;;1.0
3966;Noord-Holland (PV);Voedselrijk ven en moerasgebied;2019;;;;;3.0;0.0;;0.0;12.0;;1.2;1.0;;;;;;;;0.0;0.0;;0.0;;;;1.0;;;
3967;Noord-Holland (PV);Voedselrijk ven en moerasgebied;2020;;;;;3.0;0.0;;0.0;12.0;;1.2;1.0;;;22.0;;;;;0.0;0.0;;0.0;;;;1.0;;;1.0
3968;Noord-Holland (PV);Voedselrijk ven en moerasgebied;2021;;;;;2.0;0.0;;0.0;12.0;;1.1;1.0;;;35.0;;;;;0.0;0.0;;0.0;;;;2.0;;;1.0
3969;Noord-Holland (PV);Voedselrijk ven en moerasgebied;2022;;;;;3.0;0.0;;;12.0;;1.1;;;;;;;;;0.0;0.0;;;;;;;;;1.0
3970;Noord-Holland (PV);Totaal rivieren en kanalen;2013;;;;;;;;;0.0;;0.6;1.0;;111.0;;;;;;;;;;;;;1.0;30.0;2.0;124.0
3971;Noord-Holland (PV);Totaal rivieren en kanalen;2014;;;;;;;;;0.0;;0.6;1.0;;59.0;;;;;;;;;;;;;1.0;34.0;1.0;
3972;Noord-Holland (PV);Totaal rivieren en kanalen;2015;;;;;;;;;0.0;;0.5;1.0;;67.0;154.0;;;;;;;;;;;;1.0;27.0;2.0;124.0
3973;Noord-Holland (PV);Totaal rivieren en kanalen;2016;;;;;;;;;0.0;;0.6;1.0;;72.0;;;;;;;;;;;;;1.0;30.0;2.0;
3974;Noord-Holland (PV);Totaal rivieren en kanalen;2017;;;;;;;;;0.0;;0.6;1.0;;111.0;;;;;;;;;;;;;1.0;33.0;2.0;
3975;Noord-Holland (PV);Totaal rivieren en kanalen;2018;;;;;;;;;0.0;;0.6;1.0;;120.0;218.0;;;;;;;;;;;;2.0;36.0;3.0;177.0
3976;Noord-Holland (PV);Totaal rivieren en kanalen;2019;;;;;;;;;0.0;;0.7;1.0;;114.0;;;;;;;;;;;;;2.0;37.0;3.0;
3977;Noord-Holland (PV);Totaal rivieren en kanalen;2020;;;;;;;;;0.0;;0.6;2.0;;96.0;213.0;;;;;;;;;;;;3.0;30.0;3.0;176.0
3978;Noord-Holland (PV);Totaal rivieren en kanalen;2021;;;;;;;;;0.0;;0.6;3.0;;95.0;282.0;;;;;;;;;;;;5.0;36.0;6.0;235.0
3979;Noord-Holland (PV);Totaal rivieren en kanalen;2022;;;;;;;;;0.0;;0.4;;;93.0;;;;;;;;;;;;;;34.0;5.0;246.0
3980;Noord-Holland (PV);Totaal meren en reservoirs;2013;;;;;;;;;2.0;;0.4;1.0;;936.0;;;;;;;;;;;;;1.0;50.0;13.0;68.0
3981;Noord-Holland (PV);Totaal meren en reservoirs;2014;;;;;;;;;7.0;;0.4;1.0;;540.0;;;;;;;;;;;;;1.0;54.0;13.0;
3982;Noord-Holland (PV);Totaal meren en reservoirs;2015;;;;;;;;;1.0;;0.3;2.0;;510.0;127.0;;;;;;;;;;;;1.0;46.0;13.0;67.0
3983;Noord-Holland (PV);Totaal meren en reservoirs;2016;;;;;;;;;1.0;;0.4;2.0;;537.0;;;;;;;;;;;;;3.0;49.0;13.0;
3984;Noord-Holland (PV);Totaal meren en reservoirs;2017;;;;;;;;;1.0;;0.4;2.0;;740.0;;;;;;;;;;;;;2.0;53.0;15.0;
3985;Noord-Holland (PV);Totaal meren en reservoirs;2018;;;;;;;;;1.0;;0.5;2.0;;830.0;168.0;;;;;;;;;;;;3.0;56.0;21.0;88.0
3986;Noord-Holland (PV);Totaal meren en reservoirs;2019;;;;;;;;;1.0;;0.5;2.0;;728.0;;;;;;;;;;;;;3.0;55.0;22.0;
3987;Noord-Holland (PV);Totaal meren en reservoirs;2020;;;;;;;;;1.0;;0.5;4.0;;621.0;160.0;;;;;;;;;;;;5.0;48.0;23.0;85.0
3988;Noord-Holland (PV);Totaal meren en reservoirs;2021;;;;;;;;;1.0;;0.5;5.0;;612.0;223.0;;;;;;;;;;;;7.0;56.0;37.0;122.0
3989;Noord-Holland (PV);Totaal meren en reservoirs;2022;;;;;;;;;1.0;;0.3;;;605.0;;;;;;;;;;;;;;51.0;32.0;132.0
3990;Noord-Holland (PV);Totaal duin- en kustgebieden;2013;;;;;282.0;1.0;;;75.0;2618.0;1.3;7.0;;5268.0;;;;;;2.0;0.0;;;;51.0;;6.0;80.0;218.0;34.0
3991;Noord-Holland (PV);Totaal duin- en kustgebieden;2014;;;;;270.0;1.0;;;75.0;2469.0;1.1;6.0;;5983.0;;;;;;2.0;0.0;;;;53.0;;5.0;81.0;223.0;
3992;Noord-Holland (PV);Totaal duin- en kustgebieden;2015;;;;;226.0;1.0;;0.0;73.0;2650.0;0.7;7.0;;6152.0;410.0;;;;;1.0;0.0;;0.0;;53.0;;7.0;77.0;239.0;33.0
3993;Noord-Holland (PV);Totaal duin- en kustgebieden;2016;;;;;220.0;1.0;;0.0;70.0;1903.0;0.8;8.0;;6587.0;;;;;;1.0;0.0;;0.0;;46.0;;8.0;78.0;254.0;
3994;Noord-Holland (PV);Totaal duin- en kustgebieden;2017;;;;;237.0;1.0;;0.0;69.0;1928.0;0.8;8.0;;6817.0;;;;;;2.0;0.0;;0.0;;46.0;;9.0;81.0;286.0;
3995;Noord-Holland (PV);Totaal duin- en kustgebieden;2018;;;;;261.0;1.0;;0.0;69.0;1946.0;0.8;8.0;;7186.0;537.0;;;;;2.0;0.0;;0.0;;47.0;;11.0;83.0;354.0;40.0
3996;Noord-Holland (PV);Totaal duin- en kustgebieden;2019;;;;;214.0;1.0;;0.0;69.0;1967.0;0.9;9.0;;6175.0;;;;;;1.0;0.0;;0.0;;49.0;;12.0;80.0;271.0;
3997;Noord-Holland (PV);Totaal duin- en kustgebieden;2020;;;;;188.0;1.0;;0.0;68.0;1973.0;1.2;15.0;;4782.0;424.0;;;;;1.0;0.0;;0.0;;49.0;;21.0;72.0;238.0;42.0
3998;Noord-Holland (PV);Totaal duin- en kustgebieden;2021;;;;;170.0;1.0;;0.0;67.0;1974.0;0.9;21.0;;4940.0;570.0;;;;;1.0;0.0;;0.0;;51.0;;32.0;88.0;344.0;53.0
3999;Noord-Holland (PV);Totaal duin- en kustgebieden;2022;;;;;201.0;1.0;;;38.0;1974.0;1.4;;;4975.0;;;;;;2.0;0.0;;;;56.0;;;83.0;305.0;58.0
4000;Noord-Holland (PV);Duin en strand;2013;;;;;281.0;;;;42.0;2618.0;1.3;7.0;;;;;;;;2.0;;;;;51.0;;6.0;;;34.0
4001;Noord-Holland (PV);Duin en strand;2014;;;;;269.0;;;;41.0;2469.0;1.1;6.0;;;;;;;;2.0;;;;;53.0;;5.0;;;
4002;Noord-Holland (PV);Duin en strand;2015;;;;;225.0;;;0.0;39.0;2650.0;0.7;7.0;;;403.0;;;;;1.0;;;0.0;;53.0;;7.0;;;33.0
4003;Noord-Holland (PV);Duin en strand;2016;;;;;219.0;;;0.0;37.0;1903.0;0.8;8.0;;;;;;;;1.0;;;0.0;;46.0;;8.0;;;
4004;Noord-Holland (PV);Duin en strand;2017;;;;;237.0;;;0.0;37.0;1928.0;0.8;8.0;;;;;;;;2.0;;;0.0;;46.0;;9.0;;;
4005;Noord-Holland (PV);Duin en strand;2018;;;;;260.0;;;0.0;37.0;1946.0;0.8;8.0;;;530.0;;;;;2.0;;;0.0;;47.0;;11.0;;;40.0
4006;Noord-Holland (PV);Duin en strand;2019;;;;;214.0;;;0.0;36.0;1967.0;0.9;9.0;;;;;;;;1.0;;;0.0;;49.0;;12.0;;;
4007;Noord-Holland (PV);Duin en strand;2020;;;;;187.0;;;0.0;36.0;1973.0;1.2;15.0;;;417.0;;;;;1.0;;;0.0;;49.0;;21.0;;;42.0
4008;Noord-Holland (PV);Duin en strand;2021;;;;;169.0;;;0.0;35.0;1974.0;0.9;21.0;;;559.0;;;;;1.0;;;0.0;;51.0;;31.0;;;53.0
4009;Noord-Holland (PV);Duin en strand;2022;;;;;200.0;;;;37.0;1974.0;1.4;;;;;;;;;2.0;;;;;56.0;;;;;58.0
4010;Noord-Holland (PV);Kwelder;2013;;;;;1.0;1.0;;;33.0;;0.0;0.0;;;;;;;;0.0;0.0;;;;;;0.0;;;0.0
4011;Noord-Holland (PV);Kwelder;2014;;;;;1.0;1.0;;;33.0;;0.0;0.0;;;;;;;;0.0;0.0;;;;;;0.0;;;
4012;Noord-Holland (PV);Kwelder;2015;;;;;1.0;1.0;;0.0;33.0;;0.0;0.0;;;7.0;;;;;0.0;0.0;;0.0;;;;0.0;;;0.0
4013;Noord-Holland (PV);Kwelder;2016;;;;;1.0;1.0;;0.0;33.0;;0.0;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
4014;Noord-Holland (PV);Kwelder;2017;;;;;1.0;1.0;;0.0;33.0;;0.0;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
4015;Noord-Holland (PV);Kwelder;2018;;;;;1.0;1.0;;0.0;33.0;;0.0;0.0;;;7.0;;;;;0.0;0.0;;0.0;;;;0.0;;;0.0
4016;Noord-Holland (PV);Kwelder;2019;;;;;1.0;1.0;;0.0;33.0;;0.0;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
4017;Noord-Holland (PV);Kwelder;2020;;;;;1.0;1.0;;0.0;33.0;;0.0;0.0;;;7.0;;;;;0.0;0.0;;0.0;;;;0.0;;;0.0
4018;Noord-Holland (PV);Kwelder;2021;;;;;0.0;1.0;;0.0;33.0;;0.0;0.0;;;11.0;;;;;0.0;0.0;;0.0;;;;0.0;;;0.0
4019;Noord-Holland (PV);Kwelder;2022;;;;;1.0;1.0;;;39.0;;0.0;;;;;;;;;0.0;0.0;;;;;;;;;0.0
4020;Noord-Holland (PV);Totaal marien en getijdengebieden;2013;;;;;;;;;0.0;;0.2;5.0;;483.0;;;;;;;;;;;;;5.0;5.0;7.0;5.0
4021;Noord-Holland (PV);Totaal marien en getijdengebieden;2014;;;;;;;;;0.0;;0.2;4.0;;295.0;;;;;;;;;;;;;4.0;7.0;7.0;
4022;Noord-Holland (PV);Totaal marien en getijdengebieden;2015;;;;;;;;;0.0;;0.2;5.0;;332.0;22.0;;;;;;;;;;;;4.0;4.0;8.0;5.0
4023;Noord-Holland (PV);Totaal marien en getijdengebieden;2016;;;;;;;;;0.0;;0.2;6.0;;347.0;;;;;;;;;;;;;6.0;5.0;9.0;
4024;Noord-Holland (PV);Totaal marien en getijdengebieden;2017;;;;;;;;;0.0;;0.2;6.0;;464.0;;;;;;;;;;;;;7.0;6.0;10.0;
4025;Noord-Holland (PV);Totaal marien en getijdengebieden;2018;;;;;;;;;0.0;;0.2;6.0;;434.0;32.0;;;;;;;;;;;;8.0;7.0;11.0;6.0
4026;Noord-Holland (PV);Totaal marien en getijdengebieden;2019;;;;;;;;;0.0;;0.2;6.0;;400.0;;;;;;;;;;;;;8.0;8.0;12.0;
4027;Noord-Holland (PV);Totaal marien en getijdengebieden;2020;;;;;;;;;0.0;;0.1;11.0;;259.0;37.0;;;;;;;;;;;;15.0;6.0;10.0;6.0
4028;Noord-Holland (PV);Totaal marien en getijdengebieden;2021;;;;;;;;;0.0;;0.2;15.0;;265.0;53.0;;;;;;;;;;;;22.0;7.0;16.0;8.0
4029;Noord-Holland (PV);Totaal marien en getijdengebieden;2022;;;;;;;;;0.0;;0.5;;;263.0;;;;;;;;;;;;;;5.0;14.0;9.0
4030;Zuid-Holland (PV);Totaal;2013;1315.0;720.0;46.0;;1085.0;36.0;;;13.0;1424.0;1.0;81.0;;6868.0;;23.0;39.0;2.0;;27.0;6.0;;;;28.0;;78.0;402.0;163.0;297.0
4031;Zuid-Holland (PV);Totaal;2014;1450.0;771.0;43.0;;1039.0;35.0;;;13.0;1218.0;0.9;85.0;;5006.0;;28.0;41.0;2.0;;26.0;6.0;;;;26.0;;80.0;429.0;167.0;
4032;Zuid-Holland (PV);Totaal;2015;1225.0;700.0;46.0;;837.0;36.0;;12.0;13.0;1364.0;0.9;75.0;;5147.0;1062.0;32.0;48.0;2.0;;22.0;6.0;;8.0;;27.0;;69.0;385.0;177.0;285.0
4033;Zuid-Holland (PV);Totaal;2016;1227.0;758.0;44.0;;813.0;36.0;;12.0;13.0;1317.0;1.0;66.0;;5411.0;;33.0;56.0;2.0;;22.0;6.0;;8.0;;32.0;;71.0;396.0;183.0;
4034;Zuid-Holland (PV);Totaal;2017;1481.0;757.0;45.0;;831.0;36.0;;9.0;13.0;1311.0;1.0;70.0;;7517.0;;27.0;47.0;2.0;;23.0;7.0;;9.0;;31.0;;85.0;415.0;213.0;
4035;Zuid-Holland (PV);Totaal;2018;1189.0;605.0;45.0;;886.0;36.0;;10.0;12.0;1298.0;1.1;77.0;;7908.0;1268.0;27.0;38.0;2.0;;25.0;7.0;;9.0;;31.0;;105.0;435.0;258.0;331.0
4036;Zuid-Holland (PV);Totaal;2019;1328.0;720.0;45.0;;746.0;35.0;;10.0;12.0;1277.0;1.2;85.0;;8141.0;;29.0;37.0;1.0;;22.0;7.0;;7.0;;32.0;;117.0;423.0;245.0;
4037;Zuid-Holland (PV);Totaal;2020;1337.0;665.0;44.0;;647.0;35.0;;9.0;12.0;1325.0;1.1;135.0;;5399.0;1270.0;32.0;34.0;2.0;;20.0;7.0;;9.0;;33.0;;181.0;371.0;165.0;415.0
4038;Zuid-Holland (PV);Totaal;2021;1297.0;674.0;44.0;;657.0;35.0;;9.0;12.0;1259.0;1.1;180.0;;5912.0;1684.0;38.0;32.0;2.0;;21.0;8.0;;8.0;;33.0;;271.0;452.0;356.0;462.0
4039;Zuid-Holland (PV);Totaal;2022;1387.0;568.0;44.0;;664.0;35.0;;;11.0;1204.0;1.2;;;5488.0;;39.0;32.0;2.0;;23.0;8.0;;;;34.0;;;438.0;223.0;510.0
4040;Zuid-Holland (PV);Totaal bebouwde omgeving;2013;;;;;24.0;1.0;;;14.0;;0.8;16.0;;;;;;;;1.0;0.0;;;;;;15.0;;;8.0
4041;Zuid-Holland (PV);Totaal bebouwde omgeving;2014;;;;;21.0;1.0;;;14.0;;0.7;16.0;;;;;;;;1.0;0.0;;;;;;15.0;;;
4042;Zuid-Holland (PV);Totaal bebouwde omgeving;2015;;;;;19.0;1.0;;0.0;14.0;;0.7;14.0;;;21.0;;;;;1.0;0.0;;0.0;;;;13.0;;;7.0
4043;Zuid-Holland (PV);Totaal bebouwde omgeving;2016;;;;;17.0;1.0;;0.0;13.0;;0.7;15.0;;;;;;;;1.0;0.0;;0.0;;;;16.0;;;
4044;Zuid-Holland (PV);Totaal bebouwde omgeving;2017;;;;;17.0;1.0;;0.0;13.0;;0.8;13.0;;;;;;;;1.0;0.0;;0.0;;;;16.0;;;
4045;Zuid-Holland (PV);Totaal bebouwde omgeving;2018;;;;;18.0;1.0;;0.0;13.0;;0.8;15.0;;;30.0;;;;;1.0;0.0;;0.0;;;;20.0;;;9.0
4046;Zuid-Holland (PV);Totaal bebouwde omgeving;2019;;;;;15.0;1.0;;0.0;13.0;;0.9;16.0;;;;;;;;1.0;0.0;;0.0;;;;22.0;;;
4047;Zuid-Holland (PV);Totaal bebouwde omgeving;2020;;;;;13.0;1.0;;0.0;14.0;;0.8;25.0;;;44.0;;;;;0.0;0.0;;0.0;;;;33.0;;;10.0
4048;Zuid-Holland (PV);Totaal bebouwde omgeving;2021;;;;;13.0;1.0;;0.0;14.0;;0.8;33.0;;;62.0;;;;;0.0;0.0;;0.0;;;;50.0;;;10.0
4049;Zuid-Holland (PV);Totaal bebouwde omgeving;2022;;;;;16.0;1.0;;;8.0;;1.0;;;;;;;;;1.0;0.0;;;;;;;;;12.0
4050;Zuid-Holland (PV);Bebouwd gebied;2013;;;;;10.0;0.0;;;6.0;;0.8;14.0;;;;;;;;0.0;0.0;;;;;;13.0;;;2.0
4051;Zuid-Holland (PV);Bebouwd gebied;2014;;;;;10.0;0.0;;;7.0;;0.7;14.0;;;;;;;;0.0;0.0;;;;;;13.0;;;
4052;Zuid-Holland (PV);Bebouwd gebied;2015;;;;;8.0;0.0;;0.0;6.0;;0.7;13.0;;;14.0;;;;;0.0;0.0;;0.0;;;;12.0;;;1.0
4053;Zuid-Holland (PV);Bebouwd gebied;2016;;;;;8.0;0.0;;0.0;6.0;;0.7;14.0;;;;;;;;0.0;0.0;;0.0;;;;14.0;;;
4054;Zuid-Holland (PV);Bebouwd gebied;2017;;;;;8.0;0.0;;0.0;6.0;;0.8;12.0;;;;;;;;0.0;0.0;;0.0;;;;14.0;;;
4055;Zuid-Holland (PV);Bebouwd gebied;2018;;;;;8.0;0.0;;0.0;6.0;;0.8;13.0;;;21.0;;;;;0.0;0.0;;0.0;;;;18.0;;;2.0
4056;Zuid-Holland (PV);Bebouwd gebied;2019;;;;;7.0;0.0;;0.0;6.0;;0.9;14.0;;;;;;;;0.0;0.0;;0.0;;;;20.0;;;
4057;Zuid-Holland (PV);Bebouwd gebied;2020;;;;;6.0;0.0;;0.0;6.0;;0.8;23.0;;;34.0;;;;;0.0;0.0;;0.0;;;;30.0;;;3.0
4058;Zuid-Holland (PV);Bebouwd gebied;2021;;;;;6.0;0.0;;0.0;6.0;;0.8;30.0;;;49.0;;;;;0.0;0.0;;0.0;;;;46.0;;;3.0
4059;Zuid-Holland (PV);Bebouwd gebied;2022;;;;;6.0;0.0;;;7.0;;1.0;;;;;;;;;0.0;0.0;;;;;;;;;3.0
4060;Zuid-Holland (PV);Infrastructuur;2013;;;;;14.0;1.0;;;7.0;;0.9;2.0;;;;;;;;0.0;0.0;;;;;;1.0;;;6.0
4061;Zuid-Holland (PV);Infrastructuur;2014;;;;;11.0;0.0;;;7.0;;0.8;1.0;;;;;;;;0.0;0.0;;;;;;1.0;;;
4062;Zuid-Holland (PV);Infrastructuur;2015;;;;;11.0;1.0;;0.0;8.0;;0.8;1.0;;;7.0;;;;;0.0;0.0;;0.0;;;;1.0;;;5.0
4063;Zuid-Holland (PV);Infrastructuur;2016;;;;;10.0;1.0;;0.0;7.0;;0.8;1.0;;;;;;;;0.0;0.0;;0.0;;;;1.0;;;
4064;Zuid-Holland (PV);Infrastructuur;2017;;;;;9.0;1.0;;0.0;7.0;;0.9;1.0;;;;;;;;0.0;0.0;;0.0;;;;2.0;;;
4065;Zuid-Holland (PV);Infrastructuur;2018;;;;;10.0;0.0;;0.0;7.0;;0.9;1.0;;;9.0;;;;;0.0;0.0;;0.0;;;;2.0;;;6.0
4066;Zuid-Holland (PV);Infrastructuur;2019;;;;;8.0;0.0;;0.0;7.0;;1.0;2.0;;;;;;;;0.0;0.0;;0.0;;;;2.0;;;
4067;Zuid-Holland (PV);Infrastructuur;2020;;;;;7.0;1.0;;0.0;8.0;;0.9;2.0;;;11.0;;;;;0.0;0.0;;0.0;;;;3.0;;;7.0
4068;Zuid-Holland (PV);Infrastructuur;2021;;;;;7.0;0.0;;0.0;8.0;;0.9;3.0;;;13.0;;;;;0.0;0.0;;0.0;;;;5.0;;;8.0
4069;Zuid-Holland (PV);Infrastructuur;2022;;;;;11.0;1.0;;;8.0;;1.1;;;;;;;;;0.0;0.0;;;;;;;;;8.0
4070;Zuid-Holland (PV);Totaal stedelijk groen en recreatie;2013;;;;;158.0;6.0;;;39.0;;2.0;8.0;;;;;;;;15.0;1.0;;;;;;8.0;72.0;;77.0
4071;Zuid-Holland (PV);Totaal stedelijk groen en recreatie;2014;;;;;172.0;7.0;;;39.0;;1.8;9.0;;;;;;;;16.0;1.0;;;;;;8.0;78.0;;
4072;Zuid-Holland (PV);Totaal stedelijk groen en recreatie;2015;;;;;124.0;6.0;;1.0;39.0;;1.8;7.0;;;163.0;;;;;12.0;1.0;;1.0;;;;7.0;70.0;;72.0
