ID;Geslacht;LeeftijdOp31December;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
4464;Mannen en Vrouwen;92 jaar;2023;1;0;1
4465;Mannen en Vrouwen;92 jaar;2024;0;1;-1
4466;Mannen en Vrouwen;92 jaar;2025;0;0;0
4467;Mannen en Vrouwen;92 jaar;2026;0;1;-1
4468;Mannen en Vrouwen;92 jaar;2027;0;1;-1
4469;Mannen en Vrouwen;92 jaar;2028;0;1;-1
4470;Mannen en Vrouwen;92 jaar;2029;0;1;-1
4471;Mannen en Vrouwen;92 jaar;2030;0;1;-1
4472;Mannen en Vrouwen;92 jaar;2031;0;0;0
4473;Mannen en Vrouwen;92 jaar;2032;0;0;0
4474;Mannen en Vrouwen;92 jaar;2033;0;0;0
4475;Mannen en Vrouwen;92 jaar;2034;0;0;0
4476;Mannen en Vrouwen;92 jaar;2035;0;0;0
4477;Mannen en Vrouwen;92 jaar;2036;0;0;0
4478;Mannen en Vrouwen;92 jaar;2037;0;0;0
4479;Mannen en Vrouwen;92 jaar;2038;0;0;0
4480;Mannen en Vrouwen;92 jaar;2039;0;0;0
4481;Mannen en Vrouwen;92 jaar;2040;0;0;0
4482;Mannen en Vrouwen;92 jaar;2041;0;0;0
4483;Mannen en Vrouwen;92 jaar;2042;0;0;0
4484;Mannen en Vrouwen;92 jaar;2043;0;0;0
4485;Mannen en Vrouwen;92 jaar;2044;0;0;0
4486;Mannen en Vrouwen;92 jaar;2045;0;0;0
4487;Mannen en Vrouwen;92 jaar;2046;0;0;0
4488;Mannen en Vrouwen;92 jaar;2047;0;0;0
4489;Mannen en Vrouwen;92 jaar;2048;0;0;0
4490;Mannen en Vrouwen;92 jaar;2049;0;0;0
4491;Mannen en Vrouwen;92 jaar;2050;0;0;0
4492;Mannen en Vrouwen;92 jaar;2051;0;0;0
4493;Mannen en Vrouwen;92 jaar;2052;0;0;0
4494;Mannen en Vrouwen;92 jaar;2053;0;0;0
4495;Mannen en Vrouwen;92 jaar;2054;0;0;0
4496;Mannen en Vrouwen;92 jaar;2055;0;0;0
4497;Mannen en Vrouwen;92 jaar;2056;0;0;0
4498;Mannen en Vrouwen;92 jaar;2057;0;0;0
4499;Mannen en Vrouwen;92 jaar;2058;0;0;0
4500;Mannen en Vrouwen;92 jaar;2059;0;0;0
4501;Mannen en Vrouwen;92 jaar;2060;0;0;0
4502;Mannen en Vrouwen;92 jaar;2061;0;0;0
4503;Mannen en Vrouwen;92 jaar;2062;0;0;0
4504;Mannen en Vrouwen;92 jaar;2063;0;0;0
4505;Mannen en Vrouwen;92 jaar;2064;0;0;0
4506;Mannen en Vrouwen;92 jaar;2065;0;0;0
4507;Mannen en Vrouwen;92 jaar;2066;0;0;0
4508;Mannen en Vrouwen;92 jaar;2067;0;0;0
4509;Mannen en Vrouwen;92 jaar;2068;0;0;0
4510;Mannen en Vrouwen;92 jaar;2069;0;0;0
4511;Mannen en Vrouwen;92 jaar;2070;0;0;0
4512;Mannen en Vrouwen;93 jaar;2023;1;1;0
4513;Mannen en Vrouwen;93 jaar;2024;0;0;0
4514;Mannen en Vrouwen;93 jaar;2025;0;0;0
4515;Mannen en Vrouwen;93 jaar;2026;0;0;0
4516;Mannen en Vrouwen;93 jaar;2027;0;0;0
4517;Mannen en Vrouwen;93 jaar;2028;0;0;0
4518;Mannen en Vrouwen;93 jaar;2029;0;0;0
4519;Mannen en Vrouwen;93 jaar;2030;0;0;0
4520;Mannen en Vrouwen;93 jaar;2031;0;0;0
4521;Mannen en Vrouwen;93 jaar;2032;0;0;0
4522;Mannen en Vrouwen;93 jaar;2033;0;0;0
4523;Mannen en Vrouwen;93 jaar;2034;0;0;0
4524;Mannen en Vrouwen;93 jaar;2035;0;0;0
4525;Mannen en Vrouwen;93 jaar;2036;0;0;0
4526;Mannen en Vrouwen;93 jaar;2037;0;0;0
4527;Mannen en Vrouwen;93 jaar;2038;0;0;0
4528;Mannen en Vrouwen;93 jaar;2039;0;0;0
4529;Mannen en Vrouwen;93 jaar;2040;0;0;0
4530;Mannen en Vrouwen;93 jaar;2041;0;0;0
4531;Mannen en Vrouwen;93 jaar;2042;0;0;0
4532;Mannen en Vrouwen;93 jaar;2043;0;0;0
4533;Mannen en Vrouwen;93 jaar;2044;0;0;0
4534;Mannen en Vrouwen;93 jaar;2045;0;0;0
4535;Mannen en Vrouwen;93 jaar;2046;0;0;0
4536;Mannen en Vrouwen;93 jaar;2047;0;0;0
4537;Mannen en Vrouwen;93 jaar;2048;0;0;0
4538;Mannen en Vrouwen;93 jaar;2049;0;0;0
4539;Mannen en Vrouwen;93 jaar;2050;0;0;0
4540;Mannen en Vrouwen;93 jaar;2051;0;0;0
4541;Mannen en Vrouwen;93 jaar;2052;0;0;0
4542;Mannen en Vrouwen;93 jaar;2053;0;0;0
4543;Mannen en Vrouwen;93 jaar;2054;0;0;0
4544;Mannen en Vrouwen;93 jaar;2055;0;0;0
4545;Mannen en Vrouwen;93 jaar;2056;0;0;0
4546;Mannen en Vrouwen;93 jaar;2057;0;0;0
4547;Mannen en Vrouwen;93 jaar;2058;0;0;0
4548;Mannen en Vrouwen;93 jaar;2059;0;0;0
4549;Mannen en Vrouwen;93 jaar;2060;0;0;0
4550;Mannen en Vrouwen;93 jaar;2061;0;0;0
4551;Mannen en Vrouwen;93 jaar;2062;0;0;0
4552;Mannen en Vrouwen;93 jaar;2063;0;0;0
4553;Mannen en Vrouwen;93 jaar;2064;0;0;0
4554;Mannen en Vrouwen;93 jaar;2065;0;0;0
4555;Mannen en Vrouwen;93 jaar;2066;0;0;0
4556;Mannen en Vrouwen;93 jaar;2067;0;0;0
4557;Mannen en Vrouwen;93 jaar;2068;0;0;0
4558;Mannen en Vrouwen;93 jaar;2069;0;0;0
4559;Mannen en Vrouwen;93 jaar;2070;0;0;0
4560;Mannen en Vrouwen;94 jaar;2023;0;1;-1
4561;Mannen en Vrouwen;94 jaar;2024;0;1;-1
4562;Mannen en Vrouwen;94 jaar;2025;0;0;0
4563;Mannen en Vrouwen;94 jaar;2026;0;0;0
4564;Mannen en Vrouwen;94 jaar;2027;0;0;0
4565;Mannen en Vrouwen;94 jaar;2028;0;0;0
4566;Mannen en Vrouwen;94 jaar;2029;0;0;0
4567;Mannen en Vrouwen;94 jaar;2030;0;0;0
4568;Mannen en Vrouwen;94 jaar;2031;0;0;0
4569;Mannen en Vrouwen;94 jaar;2032;0;0;0
4570;Mannen en Vrouwen;94 jaar;2033;0;0;0
4571;Mannen en Vrouwen;94 jaar;2034;0;0;0
4572;Mannen en Vrouwen;94 jaar;2035;0;0;0
4573;Mannen en Vrouwen;94 jaar;2036;0;0;0
4574;Mannen en Vrouwen;94 jaar;2037;0;0;0
4575;Mannen en Vrouwen;94 jaar;2038;0;0;0
4576;Mannen en Vrouwen;94 jaar;2039;0;0;0
4577;Mannen en Vrouwen;94 jaar;2040;0;0;0
4578;Mannen en Vrouwen;94 jaar;2041;0;0;0
4579;Mannen en Vrouwen;94 jaar;2042;0;0;0
4580;Mannen en Vrouwen;94 jaar;2043;0;0;0
4581;Mannen en Vrouwen;94 jaar;2044;0;0;0
4582;Mannen en Vrouwen;94 jaar;2045;0;0;0
4583;Mannen en Vrouwen;94 jaar;2046;0;0;0
4584;Mannen en Vrouwen;94 jaar;2047;0;0;0
4585;Mannen en Vrouwen;94 jaar;2048;0;0;0
4586;Mannen en Vrouwen;94 jaar;2049;0;0;0
4587;Mannen en Vrouwen;94 jaar;2050;0;0;0
4588;Mannen en Vrouwen;94 jaar;2051;0;0;0
4589;Mannen en Vrouwen;94 jaar;2052;0;0;0
4590;Mannen en Vrouwen;94 jaar;2053;0;0;0
4591;Mannen en Vrouwen;94 jaar;2054;0;0;0
4592;Mannen en Vrouwen;94 jaar;2055;0;0;0
4593;Mannen en Vrouwen;94 jaar;2056;0;0;0
4594;Mannen en Vrouwen;94 jaar;2057;0;0;0
4595;Mannen en Vrouwen;94 jaar;2058;0;0;0
4596;Mannen en Vrouwen;94 jaar;2059;0;0;0
4597;Mannen en Vrouwen;94 jaar;2060;0;0;0
4598;Mannen en Vrouwen;94 jaar;2061;0;0;0
4599;Mannen en Vrouwen;94 jaar;2062;0;0;0
4600;Mannen en Vrouwen;94 jaar;2063;0;0;0
4601;Mannen en Vrouwen;94 jaar;2064;0;0;0
4602;Mannen en Vrouwen;94 jaar;2065;0;0;0
4603;Mannen en Vrouwen;94 jaar;2066;0;0;0
4604;Mannen en Vrouwen;94 jaar;2067;0;0;0
4605;Mannen en Vrouwen;94 jaar;2068;0;0;0
4606;Mannen en Vrouwen;94 jaar;2069;0;0;0
4607;Mannen en Vrouwen;94 jaar;2070;0;0;0
4608;Mannen en Vrouwen;95 jaar;2023;2;0;2
4609;Mannen en Vrouwen;95 jaar;2024;0;0;0
4610;Mannen en Vrouwen;95 jaar;2025;0;0;0
4611;Mannen en Vrouwen;95 jaar;2026;0;0;0
4612;Mannen en Vrouwen;95 jaar;2027;0;0;0
4613;Mannen en Vrouwen;95 jaar;2028;0;0;0
4614;Mannen en Vrouwen;95 jaar;2029;0;0;0
4615;Mannen en Vrouwen;95 jaar;2030;0;0;0
4616;Mannen en Vrouwen;95 jaar;2031;0;0;0
4617;Mannen en Vrouwen;95 jaar;2032;0;0;0
4618;Mannen en Vrouwen;95 jaar;2033;0;0;0
4619;Mannen en Vrouwen;95 jaar;2034;0;0;0
4620;Mannen en Vrouwen;95 jaar;2035;0;0;0
4621;Mannen en Vrouwen;95 jaar;2036;0;0;0
4622;Mannen en Vrouwen;95 jaar;2037;0;0;0
4623;Mannen en Vrouwen;95 jaar;2038;0;0;0
4624;Mannen en Vrouwen;95 jaar;2039;0;0;0
4625;Mannen en Vrouwen;95 jaar;2040;0;0;0
4626;Mannen en Vrouwen;95 jaar;2041;0;0;0
4627;Mannen en Vrouwen;95 jaar;2042;0;0;0
4628;Mannen en Vrouwen;95 jaar;2043;0;0;0
4629;Mannen en Vrouwen;95 jaar;2044;0;0;0
4630;Mannen en Vrouwen;95 jaar;2045;0;0;0
4631;Mannen en Vrouwen;95 jaar;2046;0;0;0
4632;Mannen en Vrouwen;95 jaar;2047;0;0;0
4633;Mannen en Vrouwen;95 jaar;2048;0;0;0
4634;Mannen en Vrouwen;95 jaar;2049;0;0;0
4635;Mannen en Vrouwen;95 jaar;2050;0;0;0
4636;Mannen en Vrouwen;95 jaar;2051;0;0;0
4637;Mannen en Vrouwen;95 jaar;2052;0;0;0
4638;Mannen en Vrouwen;95 jaar;2053;0;0;0
4639;Mannen en Vrouwen;95 jaar;2054;0;0;0
4640;Mannen en Vrouwen;95 jaar;2055;0;0;0
4641;Mannen en Vrouwen;95 jaar;2056;0;0;0
4642;Mannen en Vrouwen;95 jaar;2057;0;0;0
4643;Mannen en Vrouwen;95 jaar;2058;0;0;0
4644;Mannen en Vrouwen;95 jaar;2059;0;0;0
4645;Mannen en Vrouwen;95 jaar;2060;0;0;0
4646;Mannen en Vrouwen;95 jaar;2061;0;0;0
4647;Mannen en Vrouwen;95 jaar;2062;0;0;0
4648;Mannen en Vrouwen;95 jaar;2063;0;0;0
4649;Mannen en Vrouwen;95 jaar;2064;0;0;0
4650;Mannen en Vrouwen;95 jaar;2065;0;0;0
4651;Mannen en Vrouwen;95 jaar;2066;0;0;0
4652;Mannen en Vrouwen;95 jaar;2067;0;0;0
4653;Mannen en Vrouwen;95 jaar;2068;0;0;0
4654;Mannen en Vrouwen;95 jaar;2069;0;0;0
4655;Mannen en Vrouwen;95 jaar;2070;0;0;0
4656;Mannen en Vrouwen;96 jaar;2023;1;0;1
4657;Mannen en Vrouwen;96 jaar;2024;0;0;0
4658;Mannen en Vrouwen;96 jaar;2025;0;0;0
4659;Mannen en Vrouwen;96 jaar;2026;0;0;0
4660;Mannen en Vrouwen;96 jaar;2027;0;0;0
4661;Mannen en Vrouwen;96 jaar;2028;0;0;0
4662;Mannen en Vrouwen;96 jaar;2029;0;0;0
4663;Mannen en Vrouwen;96 jaar;2030;0;0;0
4664;Mannen en Vrouwen;96 jaar;2031;0;0;0
4665;Mannen en Vrouwen;96 jaar;2032;0;0;0
4666;Mannen en Vrouwen;96 jaar;2033;0;0;0
4667;Mannen en Vrouwen;96 jaar;2034;0;0;0
4668;Mannen en Vrouwen;96 jaar;2035;0;0;0
4669;Mannen en Vrouwen;96 jaar;2036;0;0;0
4670;Mannen en Vrouwen;96 jaar;2037;0;0;0
4671;Mannen en Vrouwen;96 jaar;2038;0;0;0
4672;Mannen en Vrouwen;96 jaar;2039;0;0;0
4673;Mannen en Vrouwen;96 jaar;2040;0;0;0
4674;Mannen en Vrouwen;96 jaar;2041;0;0;0
4675;Mannen en Vrouwen;96 jaar;2042;0;0;0
4676;Mannen en Vrouwen;96 jaar;2043;0;0;0
4677;Mannen en Vrouwen;96 jaar;2044;0;0;0
4678;Mannen en Vrouwen;96 jaar;2045;0;0;0
4679;Mannen en Vrouwen;96 jaar;2046;0;0;0
4680;Mannen en Vrouwen;96 jaar;2047;0;0;0
4681;Mannen en Vrouwen;96 jaar;2048;0;0;0
4682;Mannen en Vrouwen;96 jaar;2049;0;0;0
4683;Mannen en Vrouwen;96 jaar;2050;0;0;0
4684;Mannen en Vrouwen;96 jaar;2051;0;0;0
4685;Mannen en Vrouwen;96 jaar;2052;0;0;0
4686;Mannen en Vrouwen;96 jaar;2053;0;0;0
4687;Mannen en Vrouwen;96 jaar;2054;0;0;0
4688;Mannen en Vrouwen;96 jaar;2055;0;0;0
4689;Mannen en Vrouwen;96 jaar;2056;0;0;0
4690;Mannen en Vrouwen;96 jaar;2057;0;0;0
4691;Mannen en Vrouwen;96 jaar;2058;0;0;0
4692;Mannen en Vrouwen;96 jaar;2059;0;0;0
4693;Mannen en Vrouwen;96 jaar;2060;0;0;0
4694;Mannen en Vrouwen;96 jaar;2061;0;0;0
4695;Mannen en Vrouwen;96 jaar;2062;0;0;0
4696;Mannen en Vrouwen;96 jaar;2063;0;0;0
4697;Mannen en Vrouwen;96 jaar;2064;0;0;0
4698;Mannen en Vrouwen;96 jaar;2065;0;0;0
4699;Mannen en Vrouwen;96 jaar;2066;0;0;0
4700;Mannen en Vrouwen;96 jaar;2067;0;0;0
4701;Mannen en Vrouwen;96 jaar;2068;0;0;0
4702;Mannen en Vrouwen;96 jaar;2069;0;0;0
4703;Mannen en Vrouwen;96 jaar;2070;0;0;0
4704;Mannen en Vrouwen;97 jaar;2023;0;0;0
4705;Mannen en Vrouwen;97 jaar;2024;0;0;0
4706;Mannen en Vrouwen;97 jaar;2025;0;0;0
4707;Mannen en Vrouwen;97 jaar;2026;0;0;0
4708;Mannen en Vrouwen;97 jaar;2027;0;0;0
4709;Mannen en Vrouwen;97 jaar;2028;0;0;0
4710;Mannen en Vrouwen;97 jaar;2029;0;0;0
4711;Mannen en Vrouwen;97 jaar;2030;0;0;0
4712;Mannen en Vrouwen;97 jaar;2031;0;0;0
4713;Mannen en Vrouwen;97 jaar;2032;0;0;0
4714;Mannen en Vrouwen;97 jaar;2033;0;0;0
4715;Mannen en Vrouwen;97 jaar;2034;0;0;0
4716;Mannen en Vrouwen;97 jaar;2035;0;0;0
4717;Mannen en Vrouwen;97 jaar;2036;0;0;0
4718;Mannen en Vrouwen;97 jaar;2037;0;0;0
4719;Mannen en Vrouwen;97 jaar;2038;0;0;0
4720;Mannen en Vrouwen;97 jaar;2039;0;0;0
4721;Mannen en Vrouwen;97 jaar;2040;0;0;0
4722;Mannen en Vrouwen;97 jaar;2041;0;0;0
4723;Mannen en Vrouwen;97 jaar;2042;0;0;0
4724;Mannen en Vrouwen;97 jaar;2043;0;0;0
4725;Mannen en Vrouwen;97 jaar;2044;0;0;0
4726;Mannen en Vrouwen;97 jaar;2045;0;0;0
4727;Mannen en Vrouwen;97 jaar;2046;0;0;0
4728;Mannen en Vrouwen;97 jaar;2047;0;0;0
4729;Mannen en Vrouwen;97 jaar;2048;0;0;0
4730;Mannen en Vrouwen;97 jaar;2049;0;0;0
4731;Mannen en Vrouwen;97 jaar;2050;0;0;0
4732;Mannen en Vrouwen;97 jaar;2051;0;0;0
4733;Mannen en Vrouwen;97 jaar;2052;0;0;0
4734;Mannen en Vrouwen;97 jaar;2053;0;0;0
4735;Mannen en Vrouwen;97 jaar;2054;0;0;0
4736;Mannen en Vrouwen;97 jaar;2055;0;0;0
4737;Mannen en Vrouwen;97 jaar;2056;0;0;0
4738;Mannen en Vrouwen;97 jaar;2057;0;0;0
4739;Mannen en Vrouwen;97 jaar;2058;0;0;0
4740;Mannen en Vrouwen;97 jaar;2059;0;0;0
4741;Mannen en Vrouwen;97 jaar;2060;0;0;0
4742;Mannen en Vrouwen;97 jaar;2061;0;0;0
4743;Mannen en Vrouwen;97 jaar;2062;0;0;0
4744;Mannen en Vrouwen;97 jaar;2063;0;0;0
4745;Mannen en Vrouwen;97 jaar;2064;0;0;0
4746;Mannen en Vrouwen;97 jaar;2065;0;0;0
4747;Mannen en Vrouwen;97 jaar;2066;0;0;0
4748;Mannen en Vrouwen;97 jaar;2067;0;0;0
4749;Mannen en Vrouwen;97 jaar;2068;0;0;0
4750;Mannen en Vrouwen;97 jaar;2069;0;0;0
4751;Mannen en Vrouwen;97 jaar;2070;0;0;0
4752;Mannen en Vrouwen;98 jaar;2023;0;0;0
4753;Mannen en Vrouwen;98 jaar;2024;0;0;0
4754;Mannen en Vrouwen;98 jaar;2025;0;0;0
4755;Mannen en Vrouwen;98 jaar;2026;0;0;0
4756;Mannen en Vrouwen;98 jaar;2027;0;0;0
4757;Mannen en Vrouwen;98 jaar;2028;0;0;0
4758;Mannen en Vrouwen;98 jaar;2029;0;0;0
4759;Mannen en Vrouwen;98 jaar;2030;0;0;0
4760;Mannen en Vrouwen;98 jaar;2031;0;0;0
4761;Mannen en Vrouwen;98 jaar;2032;0;0;0
4762;Mannen en Vrouwen;98 jaar;2033;0;0;0
4763;Mannen en Vrouwen;98 jaar;2034;0;0;0
4764;Mannen en Vrouwen;98 jaar;2035;0;0;0
4765;Mannen en Vrouwen;98 jaar;2036;0;0;0
4766;Mannen en Vrouwen;98 jaar;2037;0;0;0
4767;Mannen en Vrouwen;98 jaar;2038;0;0;0
4768;Mannen en Vrouwen;98 jaar;2039;0;0;0
4769;Mannen en Vrouwen;98 jaar;2040;0;0;0
4770;Mannen en Vrouwen;98 jaar;2041;0;0;0
4771;Mannen en Vrouwen;98 jaar;2042;0;0;0
4772;Mannen en Vrouwen;98 jaar;2043;0;0;0
4773;Mannen en Vrouwen;98 jaar;2044;0;0;0
4774;Mannen en Vrouwen;98 jaar;2045;0;0;0
4775;Mannen en Vrouwen;98 jaar;2046;0;0;0
4776;Mannen en Vrouwen;98 jaar;2047;0;0;0
4777;Mannen en Vrouwen;98 jaar;2048;0;0;0
4778;Mannen en Vrouwen;98 jaar;2049;0;0;0
4779;Mannen en Vrouwen;98 jaar;2050;0;0;0
4780;Mannen en Vrouwen;98 jaar;2051;0;0;0
4781;Mannen en Vrouwen;98 jaar;2052;0;0;0
4782;Mannen en Vrouwen;98 jaar;2053;0;0;0
4783;Mannen en Vrouwen;98 jaar;2054;0;0;0
4784;Mannen en Vrouwen;98 jaar;2055;0;0;0
4785;Mannen en Vrouwen;98 jaar;2056;0;0;0
4786;Mannen en Vrouwen;98 jaar;2057;0;0;0
4787;Mannen en Vrouwen;98 jaar;2058;0;0;0
4788;Mannen en Vrouwen;98 jaar;2059;0;0;0
4789;Mannen en Vrouwen;98 jaar;2060;0;0;0
4790;Mannen en Vrouwen;98 jaar;2061;0;0;0
4791;Mannen en Vrouwen;98 jaar;2062;0;0;0
4792;Mannen en Vrouwen;98 jaar;2063;0;0;0
4793;Mannen en Vrouwen;98 jaar;2064;0;0;0
4794;Mannen en Vrouwen;98 jaar;2065;0;0;0
4795;Mannen en Vrouwen;98 jaar;2066;0;0;0
4796;Mannen en Vrouwen;98 jaar;2067;0;0;0
4797;Mannen en Vrouwen;98 jaar;2068;0;0;0
4798;Mannen en Vrouwen;98 jaar;2069;0;0;0
4799;Mannen en Vrouwen;98 jaar;2070;0;0;0
4800;Mannen en Vrouwen;99 jaar of ouder;2023;0;0;0
4801;Mannen en Vrouwen;99 jaar of ouder;2024;0;0;0
4802;Mannen en Vrouwen;99 jaar of ouder;2025;0;0;0
4803;Mannen en Vrouwen;99 jaar of ouder;2026;0;0;0
4804;Mannen en Vrouwen;99 jaar of ouder;2027;0;0;0
4805;Mannen en Vrouwen;99 jaar of ouder;2028;0;0;0
4806;Mannen en Vrouwen;99 jaar of ouder;2029;0;0;0
4807;Mannen en Vrouwen;99 jaar of ouder;2030;0;0;0
4808;Mannen en Vrouwen;99 jaar of ouder;2031;0;0;0
4809;Mannen en Vrouwen;99 jaar of ouder;2032;0;0;0
4810;Mannen en Vrouwen;99 jaar of ouder;2033;0;0;0
4811;Mannen en Vrouwen;99 jaar of ouder;2034;0;0;0
4812;Mannen en Vrouwen;99 jaar of ouder;2035;0;0;0
4813;Mannen en Vrouwen;99 jaar of ouder;2036;0;0;0
4814;Mannen en Vrouwen;99 jaar of ouder;2037;0;0;0
4815;Mannen en Vrouwen;99 jaar of ouder;2038;0;0;0
4816;Mannen en Vrouwen;99 jaar of ouder;2039;0;0;0
4817;Mannen en Vrouwen;99 jaar of ouder;2040;0;0;0
4818;Mannen en Vrouwen;99 jaar of ouder;2041;0;0;0
4819;Mannen en Vrouwen;99 jaar of ouder;2042;0;0;0
4820;Mannen en Vrouwen;99 jaar of ouder;2043;0;0;0
4821;Mannen en Vrouwen;99 jaar of ouder;2044;0;0;0
4822;Mannen en Vrouwen;99 jaar of ouder;2045;0;0;0
4823;Mannen en Vrouwen;99 jaar of ouder;2046;0;0;0
4824;Mannen en Vrouwen;99 jaar of ouder;2047;0;0;0
4825;Mannen en Vrouwen;99 jaar of ouder;2048;0;0;0
4826;Mannen en Vrouwen;99 jaar of ouder;2049;0;0;0
4827;Mannen en Vrouwen;99 jaar of ouder;2050;0;0;0
4828;Mannen en Vrouwen;99 jaar of ouder;2051;0;0;0
4829;Mannen en Vrouwen;99 jaar of ouder;2052;0;0;0
4830;Mannen en Vrouwen;99 jaar of ouder;2053;0;0;0
4831;Mannen en Vrouwen;99 jaar of ouder;2054;0;0;0
4832;Mannen en Vrouwen;99 jaar of ouder;2055;0;0;0
4833;Mannen en Vrouwen;99 jaar of ouder;2056;0;0;0
4834;Mannen en Vrouwen;99 jaar of ouder;2057;0;0;0
4835;Mannen en Vrouwen;99 jaar of ouder;2058;0;0;0
4836;Mannen en Vrouwen;99 jaar of ouder;2059;0;0;0
4837;Mannen en Vrouwen;99 jaar of ouder;2060;0;0;0
4838;Mannen en Vrouwen;99 jaar of ouder;2061;0;0;0
4839;Mannen en Vrouwen;99 jaar of ouder;2062;0;0;0
4840;Mannen en Vrouwen;99 jaar of ouder;2063;0;0;0
4841;Mannen en Vrouwen;99 jaar of ouder;2064;0;0;0
4842;Mannen en Vrouwen;99 jaar of ouder;2065;0;0;0
4843;Mannen en Vrouwen;99 jaar of ouder;2066;0;0;0
4844;Mannen en Vrouwen;99 jaar of ouder;2067;0;0;0
4845;Mannen en Vrouwen;99 jaar of ouder;2068;0;0;0
4846;Mannen en Vrouwen;99 jaar of ouder;2069;0;0;0
4847;Mannen en Vrouwen;99 jaar of ouder;2070;0;0;0
4848;Mannen en Vrouwen;0 tot 5 jaar;2023;14116;7484;6632
4849;Mannen en Vrouwen;0 tot 5 jaar;2024;13524;7472;6052
4850;Mannen en Vrouwen;0 tot 5 jaar;2025;13246;7620;5626
4851;Mannen en Vrouwen;0 tot 5 jaar;2026;12940;7820;5120
4852;Mannen en Vrouwen;0 tot 5 jaar;2027;12919;8275;4644
4853;Mannen en Vrouwen;0 tot 5 jaar;2028;13000;8873;4127
4854;Mannen en Vrouwen;0 tot 5 jaar;2029;13137;9058;4079
4855;Mannen en Vrouwen;0 tot 5 jaar;2030;13262;9283;3979
4856;Mannen en Vrouwen;0 tot 5 jaar;2031;13377;9510;3867
4857;Mannen en Vrouwen;0 tot 5 jaar;2032;13482;9726;3756
4858;Mannen en Vrouwen;0 tot 5 jaar;2033;13549;9912;3637
4859;Mannen en Vrouwen;0 tot 5 jaar;2034;13597;10099;3498
4860;Mannen en Vrouwen;0 tot 5 jaar;2035;13644;10270;3374
4861;Mannen en Vrouwen;0 tot 5 jaar;2036;13678;10431;3247
4862;Mannen en Vrouwen;0 tot 5 jaar;2037;13701;10575;3126
4863;Mannen en Vrouwen;0 tot 5 jaar;2038;13723;10687;3036
4864;Mannen en Vrouwen;0 tot 5 jaar;2039;13744;10762;2982
4865;Mannen en Vrouwen;0 tot 5 jaar;2040;13759;10806;2953
4866;Mannen en Vrouwen;0 tot 5 jaar;2041;13767;10820;2947
4867;Mannen en Vrouwen;0 tot 5 jaar;2042;13774;10815;2959
4868;Mannen en Vrouwen;0 tot 5 jaar;2043;13783;10806;2977
4869;Mannen en Vrouwen;0 tot 5 jaar;2044;13787;10790;2997
4870;Mannen en Vrouwen;0 tot 5 jaar;2045;13788;10781;3007
4871;Mannen en Vrouwen;0 tot 5 jaar;2046;13785;10762;3023
4872;Mannen en Vrouwen;0 tot 5 jaar;2047;13785;10748;3037
4873;Mannen en Vrouwen;0 tot 5 jaar;2048;13779;10732;3047
4874;Mannen en Vrouwen;0 tot 5 jaar;2049;13769;10715;3054
4875;Mannen en Vrouwen;0 tot 5 jaar;2050;13765;10704;3061
4876;Mannen en Vrouwen;0 tot 5 jaar;2051;13757;10693;3064
4877;Mannen en Vrouwen;0 tot 5 jaar;2052;13750;10681;3069
4878;Mannen en Vrouwen;0 tot 5 jaar;2053;13739;10673;3066
4879;Mannen en Vrouwen;0 tot 5 jaar;2054;13736;10664;3072
4880;Mannen en Vrouwen;0 tot 5 jaar;2055;13733;10655;3078
4881;Mannen en Vrouwen;0 tot 5 jaar;2056;13733;10657;3076
4882;Mannen en Vrouwen;0 tot 5 jaar;2057;13728;10656;3072
4883;Mannen en Vrouwen;0 tot 5 jaar;2058;13725;10662;3063
4884;Mannen en Vrouwen;0 tot 5 jaar;2059;13728;10674;3054
4885;Mannen en Vrouwen;0 tot 5 jaar;2060;13730;10685;3045
4886;Mannen en Vrouwen;0 tot 5 jaar;2061;13733;10706;3027
4887;Mannen en Vrouwen;0 tot 5 jaar;2062;13733;10727;3006
4888;Mannen en Vrouwen;0 tot 5 jaar;2063;13739;10752;2987
4889;Mannen en Vrouwen;0 tot 5 jaar;2064;13746;10784;2962
4890;Mannen en Vrouwen;0 tot 5 jaar;2065;13748;10816;2932
4891;Mannen en Vrouwen;0 tot 5 jaar;2066;13755;10852;2903
4892;Mannen en Vrouwen;0 tot 5 jaar;2067;13757;10886;2871
4893;Mannen en Vrouwen;0 tot 5 jaar;2068;13762;10915;2847
4894;Mannen en Vrouwen;0 tot 5 jaar;2069;13762;10946;2816
4895;Mannen en Vrouwen;0 tot 5 jaar;2070;13769;11002;2767
4896;Mannen en Vrouwen;5 tot 10 jaar;2023;14297;8397;5900
4897;Mannen en Vrouwen;5 tot 10 jaar;2024;13432;8293;5139
4898;Mannen en Vrouwen;5 tot 10 jaar;2025;12933;8366;4567
4899;Mannen en Vrouwen;5 tot 10 jaar;2026;12463;8609;3854
4900;Mannen en Vrouwen;5 tot 10 jaar;2027;12376;8901;3475
4901;Mannen en Vrouwen;5 tot 10 jaar;2028;12453;9239;3214
4902;Mannen en Vrouwen;5 tot 10 jaar;2029;12573;9161;3412
4903;Mannen en Vrouwen;5 tot 10 jaar;2030;12657;9126;3531
4904;Mannen en Vrouwen;5 tot 10 jaar;2031;12748;9084;3664
4905;Mannen en Vrouwen;5 tot 10 jaar;2032;12838;9130;3708
