ID;BedrijfstakkenBranchesSBI93;Grootteklasse;Perioden;TotaalRDUitgaven_1;TotaalExploitatieUitgaven_2;BrutoLoonuitgaven_3;OverigeExploitatieUitgaven_4;TotaalRDInvesteringen_5;Gebouwen_6;Overig_7;TotaalRDPersoneelAbsoluut_8;Onderzoekers_9;Assistenten_10;OverigPersoneel_11;TotaalVrouwen_12;Onderzoekers_13;Assistenten_14;OverigPersoneel_15;TotaalArbeidsjaren_16;Onderzoekers_17;Assistenten_18;OverigPersoneel_19;AantalBedrijvenMetRD_20
595;51 Groothandel en handelsbemiddeling ...;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
596;51 Groothandel en handelsbemiddeling ...;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
597;51 Groothandel en handelsbemiddeling ...;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
598;51 Groothandel en handelsbemiddeling ...;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
599;51 Groothandel en handelsbemiddeling ...;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
600;51 Groothandel en handelsbemiddeling ...;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
601;51 Groothandel en handelsbemiddeling ...;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
602;51 Groothandel en handelsbemiddeling ...;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
603;51 Groothandel en handelsbemiddeling ...;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
604;51 Groothandel en handelsbemiddeling ...;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
605;51 Groothandel en handelsbemiddeling ...;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
606;51 Groothandel en handelsbemiddeling ...;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
607;51 Groothandel en handelsbemiddeling ...;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
608;52 Detailhandel en reparatie voor par...;Totaal werknemers;1994;2.0;1.0;1.0;0.0;0.0;0.0;0.0;73.0;21.0;23.0;29.0;;;;;31.0;13.0;14.0;4.0;17.0
609;52 Detailhandel en reparatie voor par...;Totaal werknemers;1995;1.0;1.0;1.0;0.0;0.0;0.0;0.0;50.0;18.0;26.0;7.0;;;;;42.0;18.0;23.0;2.0;9.0
610;52 Detailhandel en reparatie voor par...;Totaal werknemers;1996;19.0;18.0;11.0;7.0;1.0;0.0;0.0;;;;;;;;;132.0;70.0;29.0;32.0;10.0
611;52 Detailhandel en reparatie voor par...;Totaal werknemers;1997;13.0;;7.0;;;0.0;;127.0;75.0;26.0;26.0;;;;;84.0;51.0;16.0;17.0;14.0
612;52 Detailhandel en reparatie voor par...;Totaal werknemers;1998;19.0;18.0;12.0;6.0;1.0;1.0;0.0;563.0;124.0;83.0;356.0;;;;;480.0;;;319.0;16.0
613;52 Detailhandel en reparatie voor par...;Totaal werknemers;1999;51.0;46.0;22.0;24.0;4.0;;;585.0;148.0;181.0;256.0;;;;;566.0;148.0;169.0;250.0;15.0
614;52 Detailhandel en reparatie voor par...;Totaal werknemers;2000;47.0;40.0;18.0;22.0;7.0;1.0;6.0;489.0;121.0;141.0;227.0;;;;;445.0;112.0;126.0;207.0;18.0
615;52 Detailhandel en reparatie voor par...;Totaal werknemers;2001;41.0;;19.0;;;0.0;;459.0;158.0;114.0;186.0;;;;;395.0;109.0;108.0;177.0;58.0
616;52 Detailhandel en reparatie voor par...;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
617;52 Detailhandel en reparatie voor par...;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
618;52 Detailhandel en reparatie voor par...;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
619;52 Detailhandel en reparatie voor par...;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
620;52 Detailhandel en reparatie voor par...;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
621;52 Detailhandel en reparatie voor par...;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
622;52 Detailhandel en reparatie voor par...;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
623;52 Detailhandel en reparatie voor par...;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
624;52 Detailhandel en reparatie voor par...;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
625;52 Detailhandel en reparatie voor par...;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
626;52 Detailhandel en reparatie voor par...;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
627;52 Detailhandel en reparatie voor par...;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
628;52 Detailhandel en reparatie voor par...;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
629;52 Detailhandel en reparatie voor par...;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
630;52 Detailhandel en reparatie voor par...;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
631;52 Detailhandel en reparatie voor par...;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
632;52 Detailhandel en reparatie voor par...;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
633;52 Detailhandel en reparatie voor par...;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
634;52 Detailhandel en reparatie voor par...;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
635;52 Detailhandel en reparatie voor par...;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
636;52 Detailhandel en reparatie voor par...;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
637;52 Detailhandel en reparatie voor par...;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
638;52 Detailhandel en reparatie voor par...;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
639;52 Detailhandel en reparatie voor par...;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
640;I Vervoer, opslag en communicatie;Totaal werknemers;1994;85.0;70.0;44.0;26.0;15.0;5.0;10.0;1268.0;444.0;431.0;394.0;;;;;1040.0;367.0;339.0;334.0;36.0
641;I Vervoer, opslag en communicatie;Totaal werknemers;1995;86.0;72.0;47.0;24.0;15.0;5.0;10.0;1750.0;559.0;623.0;567.0;;;;;1119.0;429.0;371.0;319.0;25.0
642;I Vervoer, opslag en communicatie;Totaal werknemers;1996;82.0;73.0;46.0;27.0;9.0;1.0;8.0;;;;;;;;;1099.0;384.0;385.0;331.0;29.0
643;I Vervoer, opslag en communicatie;Totaal werknemers;1997;80.0;;;;;;5.0;1156.0;472.0;373.0;311.0;;;;;1033.0;421.0;357.0;255.0;43.0
644;I Vervoer, opslag en communicatie;Totaal werknemers;1998;70.0;;;;;;5.0;1036.0;635.0;126.0;275.0;;;;;888.0;;99.0;;23.0
645;I Vervoer, opslag en communicatie;Totaal werknemers;1999;105.0;97.0;41.0;56.0;8.0;2.0;6.0;1247.0;914.0;109.0;223.0;;;;;912.0;613.0;90.0;208.0;28.0
646;I Vervoer, opslag en communicatie;Totaal werknemers;2000;109.0;103.0;66.0;36.0;6.0;0.0;6.0;2518.0;2081.0;297.0;140.0;;;;;1312.0;1057.0;172.0;82.0;103.0
647;I Vervoer, opslag en communicatie;Totaal werknemers;2001;99.0;94.0;65.0;29.0;5.0;0.0;5.0;2311.0;1889.0;293.0;129.0;;;;;1158.0;925.0;164.0;69.0;69.0
648;I Vervoer, opslag en communicatie;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
649;I Vervoer, opslag en communicatie;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
650;I Vervoer, opslag en communicatie;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
651;I Vervoer, opslag en communicatie;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
652;I Vervoer, opslag en communicatie;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
653;I Vervoer, opslag en communicatie;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
654;I Vervoer, opslag en communicatie;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
655;I Vervoer, opslag en communicatie;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
656;I Vervoer, opslag en communicatie;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
657;I Vervoer, opslag en communicatie;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
658;I Vervoer, opslag en communicatie;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
659;I Vervoer, opslag en communicatie;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
660;I Vervoer, opslag en communicatie;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
661;I Vervoer, opslag en communicatie;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
662;I Vervoer, opslag en communicatie;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
663;I Vervoer, opslag en communicatie;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
664;I Vervoer, opslag en communicatie;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
665;I Vervoer, opslag en communicatie;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
666;I Vervoer, opslag en communicatie;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
667;I Vervoer, opslag en communicatie;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
668;I Vervoer, opslag en communicatie;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
669;I Vervoer, opslag en communicatie;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
670;I Vervoer, opslag en communicatie;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
671;I Vervoer, opslag en communicatie;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
672;JA Financiële instellingen;Totaal werknemers;1994;9.0;7.0;6.0;0.0;2.0;0.0;2.0;126.0;84.0;27.0;15.0;;;;;95.0;57.0;26.0;12.0;17.0
673;JA Financiële instellingen;Totaal werknemers;1995;9.0;8.0;8.0;0.0;1.0;0.0;1.0;155.0;62.0;75.0;17.0;;;;;133.0;51.0;68.0;14.0;16.0
674;JA Financiële instellingen;Totaal werknemers;1996;62.0;55.0;55.0;1.0;6.0;0.0;6.0;;;;;;;;;1034.0;410.0;518.0;106.0;33.0
675;JA Financiële instellingen;Totaal werknemers;1997;86.0;71.0;62.0;10.0;15.0;3.0;12.0;1303.0;497.0;551.0;255.0;;;;;1135.0;457.0;480.0;198.0;53.0
676;JA Financiële instellingen;Totaal werknemers;1998;103.0;81.0;64.0;17.0;22.0;3.0;19.0;1083.0;824.0;218.0;41.0;;;;;1014.0;789.0;195.0;29.0;49.0
677;JA Financiële instellingen;Totaal werknemers;1999;100.0;86.0;74.0;12.0;14.0;1.0;13.0;1122.0;652.0;282.0;187.0;;;;;1028.0;633.0;229.0;166.0;62.0
678;JA Financiële instellingen;Totaal werknemers;2000;97.0;76.0;70.0;6.0;21.0;1.0;20.0;1184.0;673.0;424.0;87.0;;;;;937.0;556.0;314.0;67.0;72.0
679;JA Financiële instellingen;Totaal werknemers;2001;54.0;41.0;37.0;4.0;13.0;1.0;12.0;593.0;345.0;203.0;45.0;;;;;472.0;286.0;150.0;36.0;36.0
680;JA Financiële instellingen;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
681;JA Financiële instellingen;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
682;JA Financiële instellingen;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
683;JA Financiële instellingen;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
684;JA Financiële instellingen;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
685;JA Financiële instellingen;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
686;JA Financiële instellingen;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
687;JA Financiële instellingen;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
688;JA Financiële instellingen;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
689;JA Financiële instellingen;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
690;JA Financiële instellingen;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
691;JA Financiële instellingen;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
692;JA Financiële instellingen;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
693;JA Financiële instellingen;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
694;JA Financiële instellingen;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
695;JA Financiële instellingen;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
696;JA Financiële instellingen;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
697;JA Financiële instellingen;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
698;JA Financiële instellingen;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
699;JA Financiële instellingen;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
700;JA Financiële instellingen;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
701;JA Financiële instellingen;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
702;JA Financiële instellingen;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
703;JA Financiële instellingen;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
704;72 Computerservice- en informatietech...;Totaal werknemers;1994;18.0;15.0;15.0;0.0;3.0;0.0;3.0;671.0;329.0;197.0;145.0;;;;;551.0;316.0;119.0;117.0;36.0
705;72 Computerservice- en informatietech...;Totaal werknemers;1995;29.0;28.0;24.0;4.0;1.0;0.0;1.0;621.0;306.0;222.0;92.0;;;;;520.0;290.0;154.0;76.0;36.0
706;72 Computerservice- en informatietech...;Totaal werknemers;1996;84.0;83.0;65.0;18.0;1.0;0.0;1.0;;;;;;;;;1240.0;929.0;163.0;149.0;254.0
707;72 Computerservice- en informatietech...;Totaal werknemers;1997;111.0;107.0;75.0;32.0;4.0;1.0;3.0;1771.0;1017.0;575.0;179.0;;;;;1282.0;831.0;307.0;144.0;194.0
708;72 Computerservice- en informatietech...;Totaal werknemers;1998;96.0;90.0;67.0;23.0;6.0;2.0;5.0;2726.0;1503.0;1007.0;217.0;;;;;1704.0;920.0;636.0;148.0;298.0
709;72 Computerservice- en informatietech...;Totaal werknemers;1999;107.0;102.0;82.0;20.0;6.0;1.0;4.0;2777.0;1665.0;826.0;287.0;;;;;1985.0;1170.0;577.0;237.0;303.0
710;72 Computerservice- en informatietech...;Totaal werknemers;2000;242.0;226.0;167.0;59.0;16.0;2.0;13.0;4827.0;3433.0;852.0;541.0;;;;;3381.0;2400.0;617.0;364.0;427.0
711;72 Computerservice- en informatietech...;Totaal werknemers;2001;273.0;250.0;199.0;50.0;23.0;10.0;13.0;4949.0;3670.0;565.0;715.0;;;;;4144.0;3119.0;408.0;617.0;259.0
712;72 Computerservice- en informatietech...;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
713;72 Computerservice- en informatietech...;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
714;72 Computerservice- en informatietech...;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
715;72 Computerservice- en informatietech...;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
716;72 Computerservice- en informatietech...;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
717;72 Computerservice- en informatietech...;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
718;72 Computerservice- en informatietech...;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
719;72 Computerservice- en informatietech...;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
720;72 Computerservice- en informatietech...;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
721;72 Computerservice- en informatietech...;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
722;72 Computerservice- en informatietech...;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
723;72 Computerservice- en informatietech...;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
724;72 Computerservice- en informatietech...;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
725;72 Computerservice- en informatietech...;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
726;72 Computerservice- en informatietech...;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
727;72 Computerservice- en informatietech...;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
728;72 Computerservice- en informatietech...;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
729;72 Computerservice- en informatietech...;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
730;72 Computerservice- en informatietech...;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
731;72 Computerservice- en informatietech...;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
732;72 Computerservice- en informatietech...;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
733;72 Computerservice- en informatietech...;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
734;72 Computerservice- en informatietech...;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
735;72 Computerservice- en informatietech...;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
736;731 Natuurwetenschappelijk speur- en ...;Totaal werknemers;1994;30.0;27.0;19.0;8.0;2.0;0.0;2.0;447.0;171.0;143.0;133.0;;;;;366.0;146.0;116.0;105.0;29.0
737;731 Natuurwetenschappelijk speur- en ...;Totaal werknemers;1995;28.0;26.0;19.0;7.0;2.0;0.0;2.0;433.0;163.0;146.0;124.0;;;;;355.0;134.0;116.0;105.0;20.0
738;731 Natuurwetenschappelijk speur- en ...;Totaal werknemers;1996;29.0;28.0;20.0;8.0;2.0;0.0;2.0;;;;;;;;;372.0;139.0;115.0;118.0;19.0
739;731 Natuurwetenschappelijk speur- en ...;Totaal werknemers;1997;30.0;28.0;20.0;8.0;2.0;0.0;2.0;452.0;162.0;146.0;143.0;;;;;378.0;139.0;115.0;123.0;26.0
740;731 Natuurwetenschappelijk speur- en ...;Totaal werknemers;1998;27.0;25.0;19.0;6.0;2.0;0.0;2.0;432.0;161.0;142.0;129.0;;;;;347.0;134.0;109.0;103.0;26.0
741;731 Natuurwetenschappelijk speur- en ...;Totaal werknemers;1999;28.0;26.0;20.0;7.0;2.0;0.0;2.0;448.0;171.0;145.0;132.0;;;;;362.0;143.0;111.0;108.0;20.0
742;731 Natuurwetenschappelijk speur- en ...;Totaal werknemers;2000;110.0;101.0;72.0;29.0;9.0;2.0;6.0;1778.0;645.0;684.0;448.0;;;;;1499.0;545.0;586.0;368.0;57.0
743;731 Natuurwetenschappelijk speur- en ...;Totaal werknemers;2001;183.0;157.0;106.0;51.0;25.0;18.0;8.0;2638.0;1202.0;733.0;704.0;;;;;2184.0;1076.0;549.0;560.0;63.0
744;731 Natuurwetenschappelijk speur- en ...;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
745;731 Natuurwetenschappelijk speur- en ...;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
746;731 Natuurwetenschappelijk speur- en ...;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
747;731 Natuurwetenschappelijk speur- en ...;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
748;731 Natuurwetenschappelijk speur- en ...;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
749;731 Natuurwetenschappelijk speur- en ...;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
750;731 Natuurwetenschappelijk speur- en ...;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
751;731 Natuurwetenschappelijk speur- en ...;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
752;731 Natuurwetenschappelijk speur- en ...;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
753;731 Natuurwetenschappelijk speur- en ...;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
754;731 Natuurwetenschappelijk speur- en ...;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
755;731 Natuurwetenschappelijk speur- en ...;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
756;731 Natuurwetenschappelijk speur- en ...;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
757;731 Natuurwetenschappelijk speur- en ...;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
758;731 Natuurwetenschappelijk speur- en ...;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
759;731 Natuurwetenschappelijk speur- en ...;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
760;731 Natuurwetenschappelijk speur- en ...;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
761;731 Natuurwetenschappelijk speur- en ...;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
762;731 Natuurwetenschappelijk speur- en ...;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
763;731 Natuurwetenschappelijk speur- en ...;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
764;731 Natuurwetenschappelijk speur- en ...;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
765;731 Natuurwetenschappelijk speur- en ...;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
766;731 Natuurwetenschappelijk speur- en ...;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
767;731 Natuurwetenschappelijk speur- en ...;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
768;7411b Juridische en administratieve d...;Totaal werknemers;1994;5.0;5.0;4.0;1.0;0.0;0.0;0.0;143.0;39.0;98.0;7.0;;;;;102.0;22.0;75.0;5.0;15.0
769;7411b Juridische en administratieve d...;Totaal werknemers;1995;7.0;6.0;5.0;1.0;0.0;0.0;0.0;229.0;26.0;170.0;32.0;;;;;89.0;22.0;50.0;16.0;17.0
770;7411b Juridische en administratieve d...;Totaal werknemers;1996;8.0;7.0;6.0;1.0;0.0;0.0;0.0;;;;;;;;;128.0;68.0;38.0;22.0;11.0
771;7411b Juridische en administratieve d...;Totaal werknemers;1997;28.0;26.0;15.0;11.0;2.0;;;372.0;193.0;128.0;51.0;;;;;294.0;149.0;97.0;48.0;53.0
772;7411b Juridische en administratieve d...;Totaal werknemers;1998;18.0;;;;;0.0;;231.0;113.0;81.0;37.0;;;;;151.0;66.0;;;8.0
773;7411b Juridische en administratieve d...;Totaal werknemers;1999;22.0;;13.0;;;;;557.0;176.0;329.0;53.0;;;;;234.0;101.0;93.0;40.0;42.0
774;7411b Juridische en administratieve d...;Totaal werknemers;2000;29.0;27.0;23.0;4.0;2.0;0.0;1.0;1533.0;1214.0;230.0;88.0;;;;;424.0;257.0;126.0;41.0;83.0
775;7411b Juridische en administratieve d...;Totaal werknemers;2001;19.0;18.0;14.0;4.0;1.0;0.0;1.0;468.0;302.0;122.0;44.0;;;;;272.0;155.0;87.0;30.0;68.0
776;7411b Juridische en administratieve d...;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
777;7411b Juridische en administratieve d...;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
778;7411b Juridische en administratieve d...;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
779;7411b Juridische en administratieve d...;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
780;7411b Juridische en administratieve d...;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
781;7411b Juridische en administratieve d...;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
782;7411b Juridische en administratieve d...;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
783;7411b Juridische en administratieve d...;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
784;7411b Juridische en administratieve d...;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
785;7411b Juridische en administratieve d...;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
786;7411b Juridische en administratieve d...;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
787;7411b Juridische en administratieve d...;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
788;7411b Juridische en administratieve d...;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
789;7411b Juridische en administratieve d...;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
790;7411b Juridische en administratieve d...;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
791;7411b Juridische en administratieve d...;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
792;7411b Juridische en administratieve d...;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
793;7411b Juridische en administratieve d...;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
794;7411b Juridische en administratieve d...;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
795;7411b Juridische en administratieve d...;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
796;7411b Juridische en administratieve d...;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
797;7411b Juridische en administratieve d...;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
798;7411b Juridische en administratieve d...;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
799;7411b Juridische en administratieve d...;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
800;742 Architecten-, ingenieurs- en over...;Totaal werknemers;1994;32.0;31.0;23.0;8.0;1.0;0.0;1.0;1238.0;408.0;694.0;136.0;;;;;619.0;250.0;303.0;66.0;72.0
801;742 Architecten-, ingenieurs- en over...;Totaal werknemers;1995;40.0;38.0;31.0;7.0;3.0;0.0;2.0;1371.0;321.0;925.0;125.0;;;;;771.0;170.0;566.0;34.0;69.0
802;742 Architecten-, ingenieurs- en over...;Totaal werknemers;1996;88.0;83.0;60.0;23.0;5.0;1.0;5.0;;;;;;;;;1516.0;788.0;532.0;196.0;264.0
803;742 Architecten-, ingenieurs- en over...;Totaal werknemers;1997;137.0;126.0;101.0;25.0;12.0;2.0;10.0;3379.0;1941.0;1045.0;393.0;;;;;2320.0;1411.0;608.0;301.0;220.0
804;742 Architecten-, ingenieurs- en over...;Totaal werknemers;1998;105.0;93.0;68.0;25.0;12.0;2.0;11.0;3226.0;2275.0;827.0;124.0;;;;;1655.0;1424.0;169.0;62.0;245.0
805;742 Architecten-, ingenieurs- en over...;Totaal werknemers;1999;158.0;;93.0;;;;9.0;3193.0;2095.0;819.0;278.0;;;;;1883.0;1373.0;297.0;210.0;200.0
806;742 Architecten-, ingenieurs- en over...;Totaal werknemers;2000;87.0;80.0;56.0;24.0;7.0;1.0;6.0;2921.0;879.0;1825.0;217.0;;;;;1585.0;576.0;878.0;131.0;241.0
807;742 Architecten-, ingenieurs- en over...;Totaal werknemers;2001;68.0;64.0;50.0;14.0;4.0;1.0;3.0;2633.0;1162.0;1158.0;313.0;;;;;1306.0;503.0;599.0;204.0;200.0
808;742 Architecten-, ingenieurs- en over...;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
809;742 Architecten-, ingenieurs- en over...;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
810;742 Architecten-, ingenieurs- en over...;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
811;742 Architecten-, ingenieurs- en over...;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
812;742 Architecten-, ingenieurs- en over...;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
813;742 Architecten-, ingenieurs- en over...;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
814;742 Architecten-, ingenieurs- en over...;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
815;742 Architecten-, ingenieurs- en over...;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
816;742 Architecten-, ingenieurs- en over...;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
