ID;Geslacht;LeeftijdOp31December;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
3164;Mannen en Vrouwen;61 jaar;2022;662;725;-63
3165;Mannen en Vrouwen;61 jaar;2023;665;765;-100
3166;Mannen en Vrouwen;61 jaar;2024;669;808;-139
3167;Mannen en Vrouwen;61 jaar;2025;678;868;-190
3168;Mannen en Vrouwen;61 jaar;2026;674;885;-211
3169;Mannen en Vrouwen;61 jaar;2027;669;896;-227
3170;Mannen en Vrouwen;61 jaar;2028;672;909;-237
3171;Mannen en Vrouwen;61 jaar;2029;667;956;-289
3172;Mannen en Vrouwen;61 jaar;2030;673;988;-315
3173;Mannen en Vrouwen;61 jaar;2031;665;1006;-341
3174;Mannen en Vrouwen;61 jaar;2032;658;993;-335
3175;Mannen en Vrouwen;61 jaar;2033;647;990;-343
3176;Mannen en Vrouwen;61 jaar;2034;629;970;-341
3177;Mannen en Vrouwen;61 jaar;2035;622;979;-357
3178;Mannen en Vrouwen;61 jaar;2036;615;967;-352
3179;Mannen en Vrouwen;61 jaar;2037;616;973;-357
3180;Mannen en Vrouwen;61 jaar;2038;618;993;-375
3181;Mannen en Vrouwen;61 jaar;2039;621;1018;-397
3182;Mannen en Vrouwen;61 jaar;2040;623;1033;-410
3183;Mannen en Vrouwen;61 jaar;2041;629;1066;-437
3184;Mannen en Vrouwen;61 jaar;2042;628;1075;-447
3185;Mannen en Vrouwen;61 jaar;2043;624;1091;-467
3186;Mannen en Vrouwen;61 jaar;2044;624;1111;-487
3187;Mannen en Vrouwen;61 jaar;2045;629;1141;-512
3188;Mannen en Vrouwen;61 jaar;2046;631;1160;-529
3189;Mannen en Vrouwen;61 jaar;2047;638;1179;-541
3190;Mannen en Vrouwen;61 jaar;2048;643;1191;-548
3191;Mannen en Vrouwen;61 jaar;2049;642;1212;-570
3192;Mannen en Vrouwen;61 jaar;2050;648;1229;-581
3193;Mannen en Vrouwen;61 jaar;2051;657;1252;-595
3194;Mannen en Vrouwen;61 jaar;2052;658;1262;-604
3195;Mannen en Vrouwen;61 jaar;2053;657;1272;-615
3196;Mannen en Vrouwen;61 jaar;2054;657;1278;-621
3197;Mannen en Vrouwen;61 jaar;2055;657;1289;-632
3198;Mannen en Vrouwen;61 jaar;2056;653;1287;-634
3199;Mannen en Vrouwen;61 jaar;2057;655;1295;-640
3200;Mannen en Vrouwen;61 jaar;2058;658;1306;-648
3201;Mannen en Vrouwen;61 jaar;2059;666;1322;-656
3202;Mannen en Vrouwen;61 jaar;2060;670;1330;-660
3203;Mannen en Vrouwen;61 jaar;2061;676;1344;-668
3204;Mannen en Vrouwen;61 jaar;2062;673;1341;-668
3205;Mannen en Vrouwen;61 jaar;2063;670;1343;-673
3206;Mannen en Vrouwen;61 jaar;2064;669;1345;-676
3207;Mannen en Vrouwen;61 jaar;2065;664;1341;-677
3208;Mannen en Vrouwen;61 jaar;2066;662;1339;-677
3209;Mannen en Vrouwen;61 jaar;2067;658;1340;-682
3210;Mannen en Vrouwen;61 jaar;2068;661;1342;-681
3211;Mannen en Vrouwen;61 jaar;2069;664;1350;-686
3212;Mannen en Vrouwen;61 jaar;2070;664;1353;-689
3213;Mannen en Vrouwen;62 jaar;2020;477;504;-27
3214;Mannen en Vrouwen;62 jaar;2021;534;636;-102
3215;Mannen en Vrouwen;62 jaar;2022;577;692;-115
3216;Mannen en Vrouwen;62 jaar;2023;595;705;-110
3217;Mannen en Vrouwen;62 jaar;2024;592;750;-158
3218;Mannen en Vrouwen;62 jaar;2025;602;792;-190
3219;Mannen en Vrouwen;62 jaar;2026;604;843;-239
3220;Mannen en Vrouwen;62 jaar;2027;599;857;-258
3221;Mannen en Vrouwen;62 jaar;2028;598;864;-266
3222;Mannen en Vrouwen;62 jaar;2029;596;872;-276
3223;Mannen en Vrouwen;62 jaar;2030;591;916;-325
3224;Mannen en Vrouwen;62 jaar;2031;599;944;-345
3225;Mannen en Vrouwen;62 jaar;2032;593;960;-367
3226;Mannen en Vrouwen;62 jaar;2033;583;947;-364
3227;Mannen en Vrouwen;62 jaar;2034;572;943;-371
3228;Mannen en Vrouwen;62 jaar;2035;558;926;-368
3229;Mannen en Vrouwen;62 jaar;2036;555;934;-379
3230;Mannen en Vrouwen;62 jaar;2037;546;922;-376
3231;Mannen en Vrouwen;62 jaar;2038;545;928;-383
3232;Mannen en Vrouwen;62 jaar;2039;546;947;-401
3233;Mannen en Vrouwen;62 jaar;2040;552;970;-418
3234;Mannen en Vrouwen;62 jaar;2041;552;984;-432
3235;Mannen en Vrouwen;62 jaar;2042;560;1014;-454
3236;Mannen en Vrouwen;62 jaar;2043;557;1024;-467
3237;Mannen en Vrouwen;62 jaar;2044;556;1039;-483
3238;Mannen en Vrouwen;62 jaar;2045;554;1056;-502
3239;Mannen en Vrouwen;62 jaar;2046;558;1086;-528
3240;Mannen en Vrouwen;62 jaar;2047;561;1104;-543
3241;Mannen en Vrouwen;62 jaar;2048;567;1121;-554
3242;Mannen en Vrouwen;62 jaar;2049;571;1133;-562
3243;Mannen en Vrouwen;62 jaar;2050;570;1152;-582
3244;Mannen en Vrouwen;62 jaar;2051;576;1169;-593
3245;Mannen en Vrouwen;62 jaar;2052;583;1192;-609
3246;Mannen en Vrouwen;62 jaar;2053;583;1200;-617
3247;Mannen en Vrouwen;62 jaar;2054;585;1210;-625
3248;Mannen en Vrouwen;62 jaar;2055;582;1216;-634
3249;Mannen en Vrouwen;62 jaar;2056;586;1226;-640
3250;Mannen en Vrouwen;62 jaar;2057;584;1226;-642
3251;Mannen en Vrouwen;62 jaar;2058;585;1233;-648
3252;Mannen en Vrouwen;62 jaar;2059;587;1243;-656
3253;Mannen en Vrouwen;62 jaar;2060;594;1259;-665
3254;Mannen en Vrouwen;62 jaar;2061;597;1267;-670
3255;Mannen en Vrouwen;62 jaar;2062;601;1281;-680
3256;Mannen en Vrouwen;62 jaar;2063;601;1279;-678
3257;Mannen en Vrouwen;62 jaar;2064;598;1280;-682
3258;Mannen en Vrouwen;62 jaar;2065;597;1283;-686
3259;Mannen en Vrouwen;62 jaar;2066;592;1280;-688
3260;Mannen en Vrouwen;62 jaar;2067;590;1277;-687
3261;Mannen en Vrouwen;62 jaar;2068;585;1280;-695
3262;Mannen en Vrouwen;62 jaar;2069;584;1281;-697
3263;Mannen en Vrouwen;62 jaar;2070;584;1290;-706
3264;Mannen en Vrouwen;63 jaar;2020;424;463;-39
3265;Mannen en Vrouwen;63 jaar;2021;476;582;-106
3266;Mannen en Vrouwen;63 jaar;2022;520;621;-101
3267;Mannen en Vrouwen;63 jaar;2023;520;675;-155
3268;Mannen en Vrouwen;63 jaar;2024;529;689;-160
3269;Mannen en Vrouwen;63 jaar;2025;534;735;-201
3270;Mannen en Vrouwen;63 jaar;2026;538;769;-231
3271;Mannen en Vrouwen;63 jaar;2027;538;817;-279
3272;Mannen en Vrouwen;63 jaar;2028;535;826;-291
3273;Mannen en Vrouwen;63 jaar;2029;530;832;-302
3274;Mannen en Vrouwen;63 jaar;2030;528;835;-307
3275;Mannen en Vrouwen;63 jaar;2031;527;874;-347
3276;Mannen en Vrouwen;63 jaar;2032;534;902;-368
3277;Mannen en Vrouwen;63 jaar;2033;528;917;-389
3278;Mannen en Vrouwen;63 jaar;2034;519;904;-385
3279;Mannen en Vrouwen;63 jaar;2035;511;901;-390
3280;Mannen en Vrouwen;63 jaar;2036;496;884;-388
3281;Mannen en Vrouwen;63 jaar;2037;491;891;-400
3282;Mannen en Vrouwen;63 jaar;2038;484;880;-396
3283;Mannen en Vrouwen;63 jaar;2039;486;885;-399
3284;Mannen en Vrouwen;63 jaar;2040;486;904;-418
3285;Mannen en Vrouwen;63 jaar;2041;491;924;-433
3286;Mannen en Vrouwen;63 jaar;2042;491;939;-448
3287;Mannen en Vrouwen;63 jaar;2043;500;967;-467
3288;Mannen en Vrouwen;63 jaar;2044;500;976;-476
3289;Mannen en Vrouwen;63 jaar;2045;495;991;-496
3290;Mannen en Vrouwen;63 jaar;2046;494;1009;-515
3291;Mannen en Vrouwen;63 jaar;2047;498;1036;-538
3292;Mannen en Vrouwen;63 jaar;2048;503;1054;-551
3293;Mannen en Vrouwen;63 jaar;2049;509;1072;-563
3294;Mannen en Vrouwen;63 jaar;2050;514;1083;-569
3295;Mannen en Vrouwen;63 jaar;2051;513;1101;-588
3296;Mannen en Vrouwen;63 jaar;2052;515;1119;-604
3297;Mannen en Vrouwen;63 jaar;2053;527;1139;-612
3298;Mannen en Vrouwen;63 jaar;2054;527;1148;-621
3299;Mannen en Vrouwen;63 jaar;2055;529;1157;-628
3300;Mannen en Vrouwen;63 jaar;2056;528;1163;-635
3301;Mannen en Vrouwen;63 jaar;2057;531;1175;-644
3302;Mannen en Vrouwen;63 jaar;2058;526;1173;-647
3303;Mannen en Vrouwen;63 jaar;2059;528;1181;-653
3304;Mannen en Vrouwen;63 jaar;2060;531;1190;-659
3305;Mannen en Vrouwen;63 jaar;2061;539;1206;-667
3306;Mannen en Vrouwen;63 jaar;2062;542;1215;-673
3307;Mannen en Vrouwen;63 jaar;2063;546;1228;-682
3308;Mannen en Vrouwen;63 jaar;2064;546;1225;-679
3309;Mannen en Vrouwen;63 jaar;2065;544;1226;-682
3310;Mannen en Vrouwen;63 jaar;2066;539;1230;-691
3311;Mannen en Vrouwen;63 jaar;2067;538;1227;-689
3312;Mannen en Vrouwen;63 jaar;2068;535;1225;-690
3313;Mannen en Vrouwen;63 jaar;2069;532;1227;-695
3314;Mannen en Vrouwen;63 jaar;2070;532;1227;-695
3315;Mannen en Vrouwen;64 jaar;2020;399;442;-43
3316;Mannen en Vrouwen;64 jaar;2021;439;536;-97
3317;Mannen en Vrouwen;64 jaar;2022;474;569;-95
3318;Mannen en Vrouwen;64 jaar;2023;486;606;-120
3319;Mannen en Vrouwen;64 jaar;2024;481;661;-180
3320;Mannen en Vrouwen;64 jaar;2025;494;676;-182
3321;Mannen en Vrouwen;64 jaar;2026;492;716;-224
3322;Mannen en Vrouwen;64 jaar;2027;496;746;-250
3323;Mannen en Vrouwen;64 jaar;2028;499;789;-290
3324;Mannen en Vrouwen;64 jaar;2029;494;795;-301
3325;Mannen en Vrouwen;64 jaar;2030;487;801;-314
3326;Mannen en Vrouwen;64 jaar;2031;486;800;-314
3327;Mannen en Vrouwen;64 jaar;2032;485;836;-351
3328;Mannen en Vrouwen;64 jaar;2033;492;862;-370
3329;Mannen en Vrouwen;64 jaar;2034;485;877;-392
3330;Mannen en Vrouwen;64 jaar;2035;478;868;-390
3331;Mannen en Vrouwen;64 jaar;2036;468;863;-395
3332;Mannen en Vrouwen;64 jaar;2037;454;848;-394
3333;Mannen en Vrouwen;64 jaar;2038;451;855;-404
3334;Mannen en Vrouwen;64 jaar;2039;445;844;-399
3335;Mannen en Vrouwen;64 jaar;2040;444;850;-406
3336;Mannen en Vrouwen;64 jaar;2041;445;869;-424
3337;Mannen en Vrouwen;64 jaar;2042;450;889;-439
3338;Mannen en Vrouwen;64 jaar;2043;451;903;-452
3339;Mannen en Vrouwen;64 jaar;2044;457;930;-473
3340;Mannen en Vrouwen;64 jaar;2045;456;939;-483
3341;Mannen en Vrouwen;64 jaar;2046;455;953;-498
3342;Mannen en Vrouwen;64 jaar;2047;453;970;-517
3343;Mannen en Vrouwen;64 jaar;2048;456;997;-541
3344;Mannen en Vrouwen;64 jaar;2049;457;1015;-558
3345;Mannen en Vrouwen;64 jaar;2050;463;1032;-569
3346;Mannen en Vrouwen;64 jaar;2051;469;1044;-575
3347;Mannen en Vrouwen;64 jaar;2052;469;1061;-592
3348;Mannen en Vrouwen;64 jaar;2053;474;1078;-604
3349;Mannen en Vrouwen;64 jaar;2054;481;1099;-618
3350;Mannen en Vrouwen;64 jaar;2055;482;1108;-626
3351;Mannen en Vrouwen;64 jaar;2056;484;1116;-632
3352;Mannen en Vrouwen;64 jaar;2057;483;1122;-639
3353;Mannen en Vrouwen;64 jaar;2058;486;1134;-648
3354;Mannen en Vrouwen;64 jaar;2059;486;1132;-646
3355;Mannen en Vrouwen;64 jaar;2060;487;1141;-654
3356;Mannen en Vrouwen;64 jaar;2061;486;1150;-664
3357;Mannen en Vrouwen;64 jaar;2062;494;1165;-671
3358;Mannen en Vrouwen;64 jaar;2063;494;1174;-680
3359;Mannen en Vrouwen;64 jaar;2064;499;1186;-687
3360;Mannen en Vrouwen;64 jaar;2065;498;1186;-688
3361;Mannen en Vrouwen;64 jaar;2066;499;1186;-687
3362;Mannen en Vrouwen;64 jaar;2067;497;1190;-693
3363;Mannen en Vrouwen;64 jaar;2068;490;1187;-697
3364;Mannen en Vrouwen;64 jaar;2069;490;1187;-697
3365;Mannen en Vrouwen;64 jaar;2070;490;1189;-699
3366;Mannen en Vrouwen;65 jaar;2020;360;423;-63
3367;Mannen en Vrouwen;65 jaar;2021;402;540;-138
3368;Mannen en Vrouwen;65 jaar;2022;435;552;-117
3369;Mannen en Vrouwen;65 jaar;2023;440;583;-143
3370;Mannen en Vrouwen;65 jaar;2024;443;627;-184
3371;Mannen en Vrouwen;65 jaar;2025;446;689;-243
3372;Mannen en Vrouwen;65 jaar;2026;452;697;-245
3373;Mannen en Vrouwen;65 jaar;2027;447;737;-290
3374;Mannen en Vrouwen;65 jaar;2028;454;764;-310
3375;Mannen en Vrouwen;65 jaar;2029;452;807;-355
3376;Mannen en Vrouwen;65 jaar;2030;446;815;-369
3377;Mannen en Vrouwen;65 jaar;2031;443;814;-371
3378;Mannen en Vrouwen;65 jaar;2032;443;811;-368
3379;Mannen en Vrouwen;65 jaar;2033;442;848;-406
3380;Mannen en Vrouwen;65 jaar;2034;448;875;-427
3381;Mannen en Vrouwen;65 jaar;2035;441;891;-450
3382;Mannen en Vrouwen;65 jaar;2036;435;880;-445
3383;Mannen en Vrouwen;65 jaar;2037;425;876;-451
3384;Mannen en Vrouwen;65 jaar;2038;412;860;-448
3385;Mannen en Vrouwen;65 jaar;2039;407;865;-458
3386;Mannen en Vrouwen;65 jaar;2040;403;851;-448
3387;Mannen en Vrouwen;65 jaar;2041;403;856;-453
3388;Mannen en Vrouwen;65 jaar;2042;404;875;-471
3389;Mannen en Vrouwen;65 jaar;2043;408;895;-487
3390;Mannen en Vrouwen;65 jaar;2044;407;910;-503
3391;Mannen en Vrouwen;65 jaar;2045;412;939;-527
3392;Mannen en Vrouwen;65 jaar;2046;413;946;-533
3393;Mannen en Vrouwen;65 jaar;2047;409;961;-552
3394;Mannen en Vrouwen;65 jaar;2048;409;978;-569
3395;Mannen en Vrouwen;65 jaar;2049;412;1007;-595
3396;Mannen en Vrouwen;65 jaar;2050;416;1024;-608
3397;Mannen en Vrouwen;65 jaar;2051;423;1041;-618
3398;Mannen en Vrouwen;65 jaar;2052;426;1052;-626
3399;Mannen en Vrouwen;65 jaar;2053;427;1071;-644
3400;Mannen en Vrouwen;65 jaar;2054;431;1088;-657
3401;Mannen en Vrouwen;65 jaar;2055;437;1110;-673
3402;Mannen en Vrouwen;65 jaar;2056;439;1117;-678
3403;Mannen en Vrouwen;65 jaar;2057;440;1127;-687
3404;Mannen en Vrouwen;65 jaar;2058;438;1132;-694
3405;Mannen en Vrouwen;65 jaar;2059;443;1144;-701
3406;Mannen en Vrouwen;65 jaar;2060;438;1143;-705
3407;Mannen en Vrouwen;65 jaar;2061;439;1151;-712
3408;Mannen en Vrouwen;65 jaar;2062;443;1162;-719
3409;Mannen en Vrouwen;65 jaar;2063;450;1176;-726
3410;Mannen en Vrouwen;65 jaar;2064;449;1185;-736
3411;Mannen en Vrouwen;65 jaar;2065;457;1199;-742
3412;Mannen en Vrouwen;65 jaar;2066;454;1197;-743
3413;Mannen en Vrouwen;65 jaar;2067;454;1198;-744
3414;Mannen en Vrouwen;65 jaar;2068;452;1202;-750
3415;Mannen en Vrouwen;65 jaar;2069;446;1200;-754
3416;Mannen en Vrouwen;65 jaar;2070;446;1197;-751
3417;Mannen en Vrouwen;66 jaar;2020;335;414;-79
3418;Mannen en Vrouwen;66 jaar;2021;373;521;-148
3419;Mannen en Vrouwen;66 jaar;2022;403;560;-157
3420;Mannen en Vrouwen;66 jaar;2023;406;569;-163
3421;Mannen en Vrouwen;66 jaar;2024;405;605;-200
3422;Mannen en Vrouwen;66 jaar;2025;410;652;-242
3423;Mannen en Vrouwen;66 jaar;2026;411;711;-300
3424;Mannen en Vrouwen;66 jaar;2027;419;718;-299
3425;Mannen en Vrouwen;66 jaar;2028;423;757;-334
3426;Mannen en Vrouwen;66 jaar;2029;422;783;-361
3427;Mannen en Vrouwen;66 jaar;2030;420;826;-406
3428;Mannen en Vrouwen;66 jaar;2031;418;829;-411
3429;Mannen en Vrouwen;66 jaar;2032;415;828;-413
3430;Mannen en Vrouwen;66 jaar;2033;414;818;-404
3431;Mannen en Vrouwen;66 jaar;2034;412;860;-448
3432;Mannen en Vrouwen;66 jaar;2035;419;889;-470
3433;Mannen en Vrouwen;66 jaar;2036;414;901;-487
3434;Mannen en Vrouwen;66 jaar;2037;406;891;-485
3435;Mannen en Vrouwen;66 jaar;2038;397;884;-487
3436;Mannen en Vrouwen;66 jaar;2039;384;865;-481
3437;Mannen en Vrouwen;66 jaar;2040;380;870;-490
3438;Mannen en Vrouwen;66 jaar;2041;374;852;-478
3439;Mannen en Vrouwen;66 jaar;2042;375;855;-480
3440;Mannen en Vrouwen;66 jaar;2043;372;874;-502
3441;Mannen en Vrouwen;66 jaar;2044;374;894;-520
3442;Mannen en Vrouwen;66 jaar;2045;379;907;-528
3443;Mannen en Vrouwen;66 jaar;2046;382;935;-553
3444;Mannen en Vrouwen;66 jaar;2047;379;941;-562
3445;Mannen en Vrouwen;66 jaar;2048;377;955;-578
3446;Mannen en Vrouwen;66 jaar;2049;376;970;-594
3447;Mannen en Vrouwen;66 jaar;2050;381;1000;-619
3448;Mannen en Vrouwen;66 jaar;2051;384;1018;-634
3449;Mannen en Vrouwen;66 jaar;2052;388;1035;-647
3450;Mannen en Vrouwen;66 jaar;2053;393;1045;-652
3451;Mannen en Vrouwen;66 jaar;2054;395;1063;-668
3452;Mannen en Vrouwen;66 jaar;2055;396;1080;-684
3453;Mannen en Vrouwen;66 jaar;2056;407;1102;-695
3454;Mannen en Vrouwen;66 jaar;2057;408;1109;-701
3455;Mannen en Vrouwen;66 jaar;2058;405;1118;-713
3456;Mannen en Vrouwen;66 jaar;2059;405;1124;-719
3457;Mannen en Vrouwen;66 jaar;2060;406;1136;-730
3458;Mannen en Vrouwen;66 jaar;2061;400;1133;-733
3459;Mannen en Vrouwen;66 jaar;2062;400;1143;-743
3460;Mannen en Vrouwen;66 jaar;2063;403;1151;-748
3461;Mannen en Vrouwen;66 jaar;2064;409;1169;-760
3462;Mannen en Vrouwen;66 jaar;2065;417;1176;-759
3463;Mannen en Vrouwen;66 jaar;2066;417;1190;-773
3464;Mannen en Vrouwen;66 jaar;2067;418;1188;-770
3465;Mannen en Vrouwen;66 jaar;2068;415;1190;-775
3466;Mannen en Vrouwen;66 jaar;2069;413;1192;-779
3467;Mannen en Vrouwen;66 jaar;2070;413;1188;-775
3468;Mannen en Vrouwen;67 jaar;2020;317;385;-68
3469;Mannen en Vrouwen;67 jaar;2021;343;485;-142
3470;Mannen en Vrouwen;67 jaar;2022;366;509;-143
3471;Mannen en Vrouwen;67 jaar;2023;369;544;-175
3472;Mannen en Vrouwen;67 jaar;2024;371;555;-184
3473;Mannen en Vrouwen;67 jaar;2025;378;592;-214
3474;Mannen en Vrouwen;67 jaar;2026;383;633;-250
3475;Mannen en Vrouwen;67 jaar;2027;380;688;-308
3476;Mannen en Vrouwen;67 jaar;2028;387;691;-304
3477;Mannen en Vrouwen;67 jaar;2029;386;730;-344
3478;Mannen en Vrouwen;67 jaar;2030;386;754;-368
3479;Mannen en Vrouwen;67 jaar;2031;388;790;-402
3480;Mannen en Vrouwen;67 jaar;2032;383;794;-411
3481;Mannen en Vrouwen;67 jaar;2033;380;793;-413
3482;Mannen en Vrouwen;67 jaar;2034;380;783;-403
3483;Mannen en Vrouwen;67 jaar;2035;379;822;-443
3484;Mannen en Vrouwen;67 jaar;2036;386;850;-464
3485;Mannen en Vrouwen;67 jaar;2037;380;863;-483
3486;Mannen en Vrouwen;67 jaar;2038;374;853;-479
3487;Mannen en Vrouwen;67 jaar;2039;364;844;-480
3488;Mannen en Vrouwen;67 jaar;2040;351;827;-476
3489;Mannen en Vrouwen;67 jaar;2041;347;829;-482
3490;Mannen en Vrouwen;67 jaar;2042;343;812;-469
3491;Mannen en Vrouwen;67 jaar;2043;341;815;-474
3492;Mannen en Vrouwen;67 jaar;2044;340;834;-494
3493;Mannen en Vrouwen;67 jaar;2045;341;852;-511
3494;Mannen en Vrouwen;67 jaar;2046;345;865;-520
3495;Mannen en Vrouwen;67 jaar;2047;350;891;-541
3496;Mannen en Vrouwen;67 jaar;2048;347;896;-549
3497;Mannen en Vrouwen;67 jaar;2049;344;909;-565
3498;Mannen en Vrouwen;67 jaar;2050;344;924;-580
3499;Mannen en Vrouwen;67 jaar;2051;349;952;-603
3500;Mannen en Vrouwen;67 jaar;2052;352;968;-616
3501;Mannen en Vrouwen;67 jaar;2053;356;986;-630
3502;Mannen en Vrouwen;67 jaar;2054;361;995;-634
3503;Mannen en Vrouwen;67 jaar;2055;362;1012;-650
3504;Mannen en Vrouwen;67 jaar;2056;364;1027;-663
3505;Mannen en Vrouwen;67 jaar;2057;374;1048;-674
3506;Mannen en Vrouwen;67 jaar;2058;373;1056;-683
3507;Mannen en Vrouwen;67 jaar;2059;374;1065;-691
3508;Mannen en Vrouwen;67 jaar;2060;374;1071;-697
3509;Mannen en Vrouwen;67 jaar;2061;374;1081;-707
3510;Mannen en Vrouwen;67 jaar;2062;369;1080;-711
3511;Mannen en Vrouwen;67 jaar;2063;369;1087;-718
3512;Mannen en Vrouwen;67 jaar;2064;371;1097;-726
3513;Mannen en Vrouwen;67 jaar;2065;376;1112;-736
3514;Mannen en Vrouwen;67 jaar;2066;382;1121;-739
3515;Mannen en Vrouwen;67 jaar;2067;386;1134;-748
3516;Mannen en Vrouwen;67 jaar;2068;384;1131;-747
3517;Mannen en Vrouwen;67 jaar;2069;382;1133;-751
3518;Mannen en Vrouwen;67 jaar;2070;382;1136;-754
3519;Mannen en Vrouwen;68 jaar;2020;292;347;-55
3520;Mannen en Vrouwen;68 jaar;2021;319;430;-111
3521;Mannen en Vrouwen;68 jaar;2022;343;450;-107
3522;Mannen en Vrouwen;68 jaar;2023;342;469;-127
3523;Mannen en Vrouwen;68 jaar;2024;343;507;-164
3524;Mannen en Vrouwen;68 jaar;2025;347;519;-172
3525;Mannen en Vrouwen;68 jaar;2026;350;551;-201
3526;Mannen en Vrouwen;68 jaar;2027;353;588;-235
3527;Mannen en Vrouwen;68 jaar;2028;355;639;-284
3528;Mannen en Vrouwen;68 jaar;2029;358;639;-281
3529;Mannen en Vrouwen;68 jaar;2030;355;676;-321
3530;Mannen en Vrouwen;68 jaar;2031;358;694;-336
3531;Mannen en Vrouwen;68 jaar;2032;360;728;-368
3532;Mannen en Vrouwen;68 jaar;2033;357;730;-373
3533;Mannen en Vrouwen;68 jaar;2034;353;729;-376
3534;Mannen en Vrouwen;68 jaar;2035;353;719;-366
3535;Mannen en Vrouwen;68 jaar;2036;353;755;-402
3536;Mannen en Vrouwen;68 jaar;2037;359;782;-423
3537;Mannen en Vrouwen;68 jaar;2038;353;794;-441
3538;Mannen en Vrouwen;68 jaar;2039;347;786;-439
3539;Mannen en Vrouwen;68 jaar;2040;337;779;-442
3540;Mannen en Vrouwen;68 jaar;2041;324;762;-438
3541;Mannen en Vrouwen;68 jaar;2042;320;765;-445
3542;Mannen en Vrouwen;68 jaar;2043;316;748;-432
3543;Mannen en Vrouwen;68 jaar;2044;314;750;-436
3544;Mannen en Vrouwen;68 jaar;2045;313;767;-454
3545;Mannen en Vrouwen;68 jaar;2046;315;783;-468
3546;Mannen en Vrouwen;68 jaar;2047;318;795;-477
3547;Mannen en Vrouwen;68 jaar;2048;325;818;-493
3548;Mannen en Vrouwen;68 jaar;2049;323;822;-499
3549;Mannen en Vrouwen;68 jaar;2050;319;833;-514
3550;Mannen en Vrouwen;68 jaar;2051;318;849;-531
3551;Mannen en Vrouwen;68 jaar;2052;321;875;-554
3552;Mannen en Vrouwen;68 jaar;2053;322;890;-568
3553;Mannen en Vrouwen;68 jaar;2054;328;905;-577
3554;Mannen en Vrouwen;68 jaar;2055;328;913;-585
3555;Mannen en Vrouwen;68 jaar;2056;329;930;-601
3556;Mannen en Vrouwen;68 jaar;2057;332;944;-612
3557;Mannen en Vrouwen;68 jaar;2058;339;962;-623
3558;Mannen en Vrouwen;68 jaar;2059;341;969;-628
3559;Mannen en Vrouwen;68 jaar;2060;342;977;-635
3560;Mannen en Vrouwen;68 jaar;2061;341;982;-641
3561;Mannen en Vrouwen;68 jaar;2062;342;992;-650
3562;Mannen en Vrouwen;68 jaar;2063;336;991;-655
3563;Mannen en Vrouwen;68 jaar;2064;337;998;-661
3564;Mannen en Vrouwen;68 jaar;2065;337;1007;-670
3565;Mannen en Vrouwen;68 jaar;2066;343;1020;-677
3566;Mannen en Vrouwen;68 jaar;2067;345;1028;-683
3567;Mannen en Vrouwen;68 jaar;2068;348;1040;-692
3568;Mannen en Vrouwen;68 jaar;2069;347;1038;-691
3569;Mannen en Vrouwen;68 jaar;2070;347;1039;-692
3570;Mannen en Vrouwen;69 jaar;2020;266;287;-21
3571;Mannen en Vrouwen;69 jaar;2021;291;374;-83
3572;Mannen en Vrouwen;69 jaar;2022;310;386;-76
3573;Mannen en Vrouwen;69 jaar;2023;309;403;-94
3574;Mannen en Vrouwen;69 jaar;2024;309;426;-117
3575;Mannen en Vrouwen;69 jaar;2025;314;464;-150
3576;Mannen en Vrouwen;69 jaar;2026;313;469;-156
3577;Mannen en Vrouwen;69 jaar;2027;317;498;-181
3578;Mannen en Vrouwen;69 jaar;2028;324;531;-207
3579;Mannen en Vrouwen;69 jaar;2029;321;578;-257
3580;Mannen en Vrouwen;69 jaar;2030;324;578;-254
3581;Mannen en Vrouwen;69 jaar;2031;323;609;-286
3582;Mannen en Vrouwen;69 jaar;2032;325;624;-299
3583;Mannen en Vrouwen;69 jaar;2033;327;656;-329
3584;Mannen en Vrouwen;69 jaar;2034;325;659;-334
3585;Mannen en Vrouwen;69 jaar;2035;322;659;-337
3586;Mannen en Vrouwen;69 jaar;2036;320;647;-327
3587;Mannen en Vrouwen;69 jaar;2037;319;684;-365
3588;Mannen en Vrouwen;69 jaar;2038;327;709;-382
3589;Mannen en Vrouwen;69 jaar;2039;321;722;-401
3590;Mannen en Vrouwen;69 jaar;2040;316;714;-398
3591;Mannen en Vrouwen;69 jaar;2041;307;708;-401
3592;Mannen en Vrouwen;69 jaar;2042;294;695;-401
3593;Mannen en Vrouwen;69 jaar;2043;289;698;-409
3594;Mannen en Vrouwen;69 jaar;2044;288;683;-395
3595;Mannen en Vrouwen;69 jaar;2045;286;684;-398
3596;Mannen en Vrouwen;69 jaar;2046;285;702;-417
3597;Mannen en Vrouwen;69 jaar;2047;288;716;-428
3598;Mannen en Vrouwen;69 jaar;2048;290;725;-435
3599;Mannen en Vrouwen;69 jaar;2049;296;746;-450
3600;Mannen en Vrouwen;69 jaar;2050;294;751;-457
3601;Mannen en Vrouwen;69 jaar;2051;291;762;-471
3602;Mannen en Vrouwen;69 jaar;2052;290;775;-485
3603;Mannen en Vrouwen;69 jaar;2053;293;799;-506
3604;Mannen en Vrouwen;69 jaar;2054;294;812;-518
3605;Mannen en Vrouwen;69 jaar;2055;301;826;-525
3606;Mannen en Vrouwen;69 jaar;2056;302;834;-532
