ID;MestleverancierMestafnemer;Bedrijfstype;PartnerVanDeOvereenkomst;Provincies;AantalMAOS_1;HoeveelheidStikstofInMAOS_2
819;Mestafnemer;Intensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Nederland;;
820;Mestafnemer;Intensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Groningen;;
821;Mestafnemer;Intensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Friesland;;
822;Mestafnemer;Intensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Drenthe;;
823;Mestafnemer;Intensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Overijssel;;
824;Mestafnemer;Intensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Flevoland;;
825;Mestafnemer;Intensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Gelderland;;
826;Mestafnemer;Intensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Utrecht;;
827;Mestafnemer;Intensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Noord-Holland;;
828;Mestafnemer;Intensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Zuid-Holland;;
829;Mestafnemer;Intensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Zeeland;;
830;Mestafnemer;Intensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Noord-Brabant;;
831;Mestafnemer;Intensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Limburg;;
832;Mestafnemer;Intensief-vee;Totaal afgesloten;Nederland;460.0;1313188.0
833;Mestafnemer;Intensief-vee;Totaal afgesloten;Groningen;3.0;27710.0
834;Mestafnemer;Intensief-vee;Totaal afgesloten;Friesland;33.0;198108.0
835;Mestafnemer;Intensief-vee;Totaal afgesloten;Drenthe;9.0;34526.0
836;Mestafnemer;Intensief-vee;Totaal afgesloten;Overijssel;55.0;103335.0
837;Mestafnemer;Intensief-vee;Totaal afgesloten;Flevoland;4.0;13260.0
838;Mestafnemer;Intensief-vee;Totaal afgesloten;Gelderland;108.0;200380.0
839;Mestafnemer;Intensief-vee;Totaal afgesloten;Utrecht;23.0;49115.0
840;Mestafnemer;Intensief-vee;Totaal afgesloten;Noord-Holland;6.0;15175.0
841;Mestafnemer;Intensief-vee;Totaal afgesloten;Zuid-Holland;23.0;112390.0
842;Mestafnemer;Intensief-vee;Totaal afgesloten;Zeeland;4.0;17010.0
843;Mestafnemer;Intensief-vee;Totaal afgesloten;Noord-Brabant;122.0;354251.0
844;Mestafnemer;Intensief-vee;Totaal afgesloten;Limburg;70.0;187928.0
845;Mestafnemer;Intensief-vee;Afgesloten met landbouwbedrijven;Nederland;347.0;711109.0
846;Mestafnemer;Intensief-vee;Afgesloten met landbouwbedrijven;Groningen;2.0;14280.0
847;Mestafnemer;Intensief-vee;Afgesloten met landbouwbedrijven;Friesland;18.0;62343.0
848;Mestafnemer;Intensief-vee;Afgesloten met landbouwbedrijven;Drenthe;6.0;26526.0
849;Mestafnemer;Intensief-vee;Afgesloten met landbouwbedrijven;Overijssel;49.0;69988.0
850;Mestafnemer;Intensief-vee;Afgesloten met landbouwbedrijven;Flevoland;0.0;0.0
851;Mestafnemer;Intensief-vee;Afgesloten met landbouwbedrijven;Gelderland;86.0;114843.0
852;Mestafnemer;Intensief-vee;Afgesloten met landbouwbedrijven;Utrecht;20.0;44415.0
853;Mestafnemer;Intensief-vee;Afgesloten met landbouwbedrijven;Noord-Holland;2.0;3600.0
854;Mestafnemer;Intensief-vee;Afgesloten met landbouwbedrijven;Zuid-Holland;13.0;43865.0
855;Mestafnemer;Intensief-vee;Afgesloten met landbouwbedrijven;Zeeland;0.0;0.0
856;Mestafnemer;Intensief-vee;Afgesloten met landbouwbedrijven;Noord-Brabant;105.0;260424.0
857;Mestafnemer;Intensief-vee;Afgesloten met landbouwbedrijven;Limburg;46.0;70825.0
858;Mestafnemer;Intensief-vee;Afgesloten met tussenpersonen;Nederland;113.0;602079.0
859;Mestafnemer;Intensief-vee;Afgesloten met tussenpersonen;Groningen;1.0;13430.0
860;Mestafnemer;Intensief-vee;Afgesloten met tussenpersonen;Friesland;15.0;135765.0
861;Mestafnemer;Intensief-vee;Afgesloten met tussenpersonen;Drenthe;3.0;8000.0
862;Mestafnemer;Intensief-vee;Afgesloten met tussenpersonen;Overijssel;6.0;33347.0
863;Mestafnemer;Intensief-vee;Afgesloten met tussenpersonen;Flevoland;4.0;13260.0
864;Mestafnemer;Intensief-vee;Afgesloten met tussenpersonen;Gelderland;22.0;85537.0
865;Mestafnemer;Intensief-vee;Afgesloten met tussenpersonen;Utrecht;3.0;4700.0
866;Mestafnemer;Intensief-vee;Afgesloten met tussenpersonen;Noord-Holland;4.0;11575.0
867;Mestafnemer;Intensief-vee;Afgesloten met tussenpersonen;Zuid-Holland;10.0;68525.0
868;Mestafnemer;Intensief-vee;Afgesloten met tussenpersonen;Zeeland;4.0;17010.0
869;Mestafnemer;Intensief-vee;Afgesloten met tussenpersonen;Noord-Brabant;17.0;93827.0
870;Mestafnemer;Intensief-vee;Afgesloten met tussenpersonen;Limburg;24.0;117103.0
871;Mestafnemer;Intensief-vee;Afgesloten met exporteurs/mestverwerkers;Nederland;;
872;Mestafnemer;Intensief-vee;Afgesloten met exporteurs/mestverwerkers;Groningen;;
873;Mestafnemer;Intensief-vee;Afgesloten met exporteurs/mestverwerkers;Friesland;;
874;Mestafnemer;Intensief-vee;Afgesloten met exporteurs/mestverwerkers;Drenthe;;
875;Mestafnemer;Intensief-vee;Afgesloten met exporteurs/mestverwerkers;Overijssel;;
876;Mestafnemer;Intensief-vee;Afgesloten met exporteurs/mestverwerkers;Flevoland;;
877;Mestafnemer;Intensief-vee;Afgesloten met exporteurs/mestverwerkers;Gelderland;;
878;Mestafnemer;Intensief-vee;Afgesloten met exporteurs/mestverwerkers;Utrecht;;
879;Mestafnemer;Intensief-vee;Afgesloten met exporteurs/mestverwerkers;Noord-Holland;;
880;Mestafnemer;Intensief-vee;Afgesloten met exporteurs/mestverwerkers;Zuid-Holland;;
881;Mestafnemer;Intensief-vee;Afgesloten met exporteurs/mestverwerkers;Zeeland;;
882;Mestafnemer;Intensief-vee;Afgesloten met exporteurs/mestverwerkers;Noord-Brabant;;
883;Mestafnemer;Intensief-vee;Afgesloten met exporteurs/mestverwerkers;Limburg;;
884;Mestafnemer;Legkippen;Totaal afgesloten;Nederland;89.0;216899.0
885;Mestafnemer;Legkippen;Totaal afgesloten;Groningen;2.0;8647.0
886;Mestafnemer;Legkippen;Totaal afgesloten;Friesland;1.0;12000.0
887;Mestafnemer;Legkippen;Totaal afgesloten;Drenthe;3.0;7055.0
888;Mestafnemer;Legkippen;Totaal afgesloten;Overijssel;4.0;7990.0
889;Mestafnemer;Legkippen;Totaal afgesloten;Flevoland;1.0;10710.0
890;Mestafnemer;Legkippen;Totaal afgesloten;Gelderland;9.0;8450.0
891;Mestafnemer;Legkippen;Totaal afgesloten;Utrecht;0.0;0.0
892;Mestafnemer;Legkippen;Totaal afgesloten;Noord-Holland;0.0;0.0
893;Mestafnemer;Legkippen;Totaal afgesloten;Zuid-Holland;2.0;17900.0
894;Mestafnemer;Legkippen;Totaal afgesloten;Zeeland;2.0;5780.0
895;Mestafnemer;Legkippen;Totaal afgesloten;Noord-Brabant;34.0;79609.0
896;Mestafnemer;Legkippen;Totaal afgesloten;Limburg;31.0;58758.0
897;Mestafnemer;Legkippen;Afgesloten met landbouwbedrijven;Nederland;66.0;121426.0
898;Mestafnemer;Legkippen;Afgesloten met landbouwbedrijven;Groningen;0.0;0.0
899;Mestafnemer;Legkippen;Afgesloten met landbouwbedrijven;Friesland;0.0;0.0
900;Mestafnemer;Legkippen;Afgesloten met landbouwbedrijven;Drenthe;1.0;1360.0
901;Mestafnemer;Legkippen;Afgesloten met landbouwbedrijven;Overijssel;3.0;7036.0
902;Mestafnemer;Legkippen;Afgesloten met landbouwbedrijven;Flevoland;0.0;0.0
903;Mestafnemer;Legkippen;Afgesloten met landbouwbedrijven;Gelderland;7.0;6208.0
904;Mestafnemer;Legkippen;Afgesloten met landbouwbedrijven;Utrecht;0.0;0.0
905;Mestafnemer;Legkippen;Afgesloten met landbouwbedrijven;Noord-Holland;0.0;0.0
906;Mestafnemer;Legkippen;Afgesloten met landbouwbedrijven;Zuid-Holland;0.0;0.0
907;Mestafnemer;Legkippen;Afgesloten met landbouwbedrijven;Zeeland;2.0;5780.0
908;Mestafnemer;Legkippen;Afgesloten met landbouwbedrijven;Noord-Brabant;29.0;58110.0
909;Mestafnemer;Legkippen;Afgesloten met landbouwbedrijven;Limburg;24.0;42932.0
910;Mestafnemer;Legkippen;Afgesloten met tussenpersonen;Nederland;23.0;95473.0
911;Mestafnemer;Legkippen;Afgesloten met tussenpersonen;Groningen;2.0;8647.0
912;Mestafnemer;Legkippen;Afgesloten met tussenpersonen;Friesland;1.0;12000.0
913;Mestafnemer;Legkippen;Afgesloten met tussenpersonen;Drenthe;2.0;5695.0
914;Mestafnemer;Legkippen;Afgesloten met tussenpersonen;Overijssel;1.0;954.0
915;Mestafnemer;Legkippen;Afgesloten met tussenpersonen;Flevoland;1.0;10710.0
916;Mestafnemer;Legkippen;Afgesloten met tussenpersonen;Gelderland;2.0;2242.0
917;Mestafnemer;Legkippen;Afgesloten met tussenpersonen;Utrecht;0.0;0.0
918;Mestafnemer;Legkippen;Afgesloten met tussenpersonen;Noord-Holland;0.0;0.0
919;Mestafnemer;Legkippen;Afgesloten met tussenpersonen;Zuid-Holland;2.0;17900.0
920;Mestafnemer;Legkippen;Afgesloten met tussenpersonen;Zeeland;0.0;0.0
921;Mestafnemer;Legkippen;Afgesloten met tussenpersonen;Noord-Brabant;5.0;21499.0
922;Mestafnemer;Legkippen;Afgesloten met tussenpersonen;Limburg;7.0;15826.0
923;Mestafnemer;Legkippen;Afgesloten met exporteurs/mestverwerkers;Nederland;;
924;Mestafnemer;Legkippen;Afgesloten met exporteurs/mestverwerkers;Groningen;;
925;Mestafnemer;Legkippen;Afgesloten met exporteurs/mestverwerkers;Friesland;;
926;Mestafnemer;Legkippen;Afgesloten met exporteurs/mestverwerkers;Drenthe;;
927;Mestafnemer;Legkippen;Afgesloten met exporteurs/mestverwerkers;Overijssel;;
928;Mestafnemer;Legkippen;Afgesloten met exporteurs/mestverwerkers;Flevoland;;
929;Mestafnemer;Legkippen;Afgesloten met exporteurs/mestverwerkers;Gelderland;;
930;Mestafnemer;Legkippen;Afgesloten met exporteurs/mestverwerkers;Utrecht;;
931;Mestafnemer;Legkippen;Afgesloten met exporteurs/mestverwerkers;Noord-Holland;;
932;Mestafnemer;Legkippen;Afgesloten met exporteurs/mestverwerkers;Zuid-Holland;;
933;Mestafnemer;Legkippen;Afgesloten met exporteurs/mestverwerkers;Zeeland;;
934;Mestafnemer;Legkippen;Afgesloten met exporteurs/mestverwerkers;Noord-Brabant;;
935;Mestafnemer;Legkippen;Afgesloten met exporteurs/mestverwerkers;Limburg;;
936;Mestafnemer;Slachtpluimvee;Totaal afgesloten;Nederland;99.0;239273.0
937;Mestafnemer;Slachtpluimvee;Totaal afgesloten;Groningen;48.0;262387.0
938;Mestafnemer;Slachtpluimvee;Totaal afgesloten;Friesland;55.0;412930.0
939;Mestafnemer;Slachtpluimvee;Totaal afgesloten;Drenthe;52.0;230718.0
940;Mestafnemer;Slachtpluimvee;Totaal afgesloten;Overijssel;160.0;264892.0
941;Mestafnemer;Slachtpluimvee;Totaal afgesloten;Flevoland;63.0;319426.0
942;Mestafnemer;Slachtpluimvee;Totaal afgesloten;Gelderland;216.0;398652.0
943;Mestafnemer;Slachtpluimvee;Totaal afgesloten;Utrecht;35.0;57604.0
944;Mestafnemer;Slachtpluimvee;Totaal afgesloten;Noord-Holland;44.0;231791.0
945;Mestafnemer;Slachtpluimvee;Totaal afgesloten;Zuid-Holland;64.0;285013.0
946;Mestafnemer;Slachtpluimvee;Totaal afgesloten;Zeeland;43.0;205601.0
947;Mestafnemer;Slachtpluimvee;Totaal afgesloten;Noord-Brabant;367.0;633778.0
948;Mestafnemer;Slachtpluimvee;Totaal afgesloten;Limburg;159.0;284098.0
949;Mestafnemer;Slachtpluimvee;Afgesloten met landbouwbedrijven;Nederland;67.0;115120.0
950;Mestafnemer;Slachtpluimvee;Afgesloten met landbouwbedrijven;Groningen;15.0;52793.0
951;Mestafnemer;Slachtpluimvee;Afgesloten met landbouwbedrijven;Friesland;25.0;128571.0
952;Mestafnemer;Slachtpluimvee;Afgesloten met landbouwbedrijven;Drenthe;21.0;51518.0
953;Mestafnemer;Slachtpluimvee;Afgesloten met landbouwbedrijven;Overijssel;140.0;187199.0
954;Mestafnemer;Slachtpluimvee;Afgesloten met landbouwbedrijven;Flevoland;24.0;63648.0
955;Mestafnemer;Slachtpluimvee;Afgesloten met landbouwbedrijven;Gelderland;181.0;256644.0
956;Mestafnemer;Slachtpluimvee;Afgesloten met landbouwbedrijven;Utrecht;25.0;35174.0
957;Mestafnemer;Slachtpluimvee;Afgesloten met landbouwbedrijven;Noord-Holland;20.0;67089.0
958;Mestafnemer;Slachtpluimvee;Afgesloten met landbouwbedrijven;Zuid-Holland;34.0;130397.0
959;Mestafnemer;Slachtpluimvee;Afgesloten met landbouwbedrijven;Zeeland;4.0;10386.0
960;Mestafnemer;Slachtpluimvee;Afgesloten met landbouwbedrijven;Noord-Brabant;324.0;404899.0
961;Mestafnemer;Slachtpluimvee;Afgesloten met landbouwbedrijven;Limburg;133.0;192179.0
962;Mestafnemer;Slachtpluimvee;Afgesloten met tussenpersonen;Nederland;32.0;124153.0
963;Mestafnemer;Slachtpluimvee;Afgesloten met tussenpersonen;Groningen;33.0;209594.0
964;Mestafnemer;Slachtpluimvee;Afgesloten met tussenpersonen;Friesland;30.0;284359.0
965;Mestafnemer;Slachtpluimvee;Afgesloten met tussenpersonen;Drenthe;31.0;179200.0
966;Mestafnemer;Slachtpluimvee;Afgesloten met tussenpersonen;Overijssel;20.0;77693.0
967;Mestafnemer;Slachtpluimvee;Afgesloten met tussenpersonen;Flevoland;39.0;255778.0
968;Mestafnemer;Slachtpluimvee;Afgesloten met tussenpersonen;Gelderland;35.0;142008.0
969;Mestafnemer;Slachtpluimvee;Afgesloten met tussenpersonen;Utrecht;10.0;22430.0
970;Mestafnemer;Slachtpluimvee;Afgesloten met tussenpersonen;Noord-Holland;24.0;164702.0
971;Mestafnemer;Slachtpluimvee;Afgesloten met tussenpersonen;Zuid-Holland;30.0;154616.0
972;Mestafnemer;Slachtpluimvee;Afgesloten met tussenpersonen;Zeeland;39.0;195215.0
973;Mestafnemer;Slachtpluimvee;Afgesloten met tussenpersonen;Noord-Brabant;43.0;228879.0
974;Mestafnemer;Slachtpluimvee;Afgesloten met tussenpersonen;Limburg;26.0;91919.0
975;Mestafnemer;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Nederland;;
976;Mestafnemer;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Groningen;;
977;Mestafnemer;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Friesland;;
978;Mestafnemer;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Drenthe;;
979;Mestafnemer;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Overijssel;;
980;Mestafnemer;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Flevoland;;
981;Mestafnemer;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Gelderland;;
982;Mestafnemer;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Utrecht;;
983;Mestafnemer;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Noord-Holland;;
984;Mestafnemer;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Zuid-Holland;;
985;Mestafnemer;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Zeeland;;
986;Mestafnemer;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Noord-Brabant;;
987;Mestafnemer;Slachtpluimvee;Afgesloten met exporteurs/mestverwerkers;Limburg;;
988;Mestafnemer;Varkens;Totaal afgesloten;Nederland;663.0;1213021.0
989;Mestafnemer;Varkens;Totaal afgesloten;Groningen;1.0;170.0
990;Mestafnemer;Varkens;Totaal afgesloten;Friesland;4.0;14400.0
991;Mestafnemer;Varkens;Totaal afgesloten;Drenthe;3.0;17395.0
992;Mestafnemer;Varkens;Totaal afgesloten;Overijssel;15.0;48164.0
993;Mestafnemer;Varkens;Totaal afgesloten;Flevoland;2.0;24905.0
994;Mestafnemer;Varkens;Totaal afgesloten;Gelderland;13.0;22813.0
995;Mestafnemer;Varkens;Totaal afgesloten;Utrecht;0.0;0.0
996;Mestafnemer;Varkens;Totaal afgesloten;Noord-Holland;1.0;850.0
997;Mestafnemer;Varkens;Totaal afgesloten;Zuid-Holland;0.0;0.0
998;Mestafnemer;Varkens;Totaal afgesloten;Zeeland;0.0;0.0
999;Mestafnemer;Varkens;Totaal afgesloten;Noord-Brabant;49.0;91025.0
1000;Mestafnemer;Varkens;Totaal afgesloten;Limburg;11.0;19551.0
1001;Mestafnemer;Varkens;Afgesloten met landbouwbedrijven;Nederland;586.0;947608.0
1002;Mestafnemer;Varkens;Afgesloten met landbouwbedrijven;Groningen;0.0;0.0
1003;Mestafnemer;Varkens;Afgesloten met landbouwbedrijven;Friesland;0.0;0.0
1004;Mestafnemer;Varkens;Afgesloten met landbouwbedrijven;Drenthe;2.0;3285.0
1005;Mestafnemer;Varkens;Afgesloten met landbouwbedrijven;Overijssel;13.0;31619.0
1006;Mestafnemer;Varkens;Afgesloten met landbouwbedrijven;Flevoland;0.0;0.0
1007;Mestafnemer;Varkens;Afgesloten met landbouwbedrijven;Gelderland;8.0;12137.0
1008;Mestafnemer;Varkens;Afgesloten met landbouwbedrijven;Utrecht;0.0;0.0
1009;Mestafnemer;Varkens;Afgesloten met landbouwbedrijven;Noord-Holland;0.0;0.0
1010;Mestafnemer;Varkens;Afgesloten met landbouwbedrijven;Zuid-Holland;0.0;0.0
1011;Mestafnemer;Varkens;Afgesloten met landbouwbedrijven;Zeeland;0.0;0.0
1012;Mestafnemer;Varkens;Afgesloten met landbouwbedrijven;Noord-Brabant;36.0;56301.0
1013;Mestafnemer;Varkens;Afgesloten met landbouwbedrijven;Limburg;8.0;11778.0
1014;Mestafnemer;Varkens;Afgesloten met tussenpersonen;Nederland;77.0;265413.0
1015;Mestafnemer;Varkens;Afgesloten met tussenpersonen;Groningen;1.0;170.0
1016;Mestafnemer;Varkens;Afgesloten met tussenpersonen;Friesland;4.0;14400.0
1017;Mestafnemer;Varkens;Afgesloten met tussenpersonen;Drenthe;1.0;14110.0
1018;Mestafnemer;Varkens;Afgesloten met tussenpersonen;Overijssel;2.0;16545.0
1019;Mestafnemer;Varkens;Afgesloten met tussenpersonen;Flevoland;2.0;24905.0
1020;Mestafnemer;Varkens;Afgesloten met tussenpersonen;Gelderland;5.0;10676.0
1021;Mestafnemer;Varkens;Afgesloten met tussenpersonen;Utrecht;0.0;0.0
1022;Mestafnemer;Varkens;Afgesloten met tussenpersonen;Noord-Holland;1.0;850.0
1023;Mestafnemer;Varkens;Afgesloten met tussenpersonen;Zuid-Holland;0.0;0.0
1024;Mestafnemer;Varkens;Afgesloten met tussenpersonen;Zeeland;0.0;0.0
1025;Mestafnemer;Varkens;Afgesloten met tussenpersonen;Noord-Brabant;13.0;34724.0
1026;Mestafnemer;Varkens;Afgesloten met tussenpersonen;Limburg;3.0;7773.0
1027;Mestafnemer;Varkens;Afgesloten met exporteurs/mestverwerkers;Nederland;;
1028;Mestafnemer;Varkens;Afgesloten met exporteurs/mestverwerkers;Groningen;;
1029;Mestafnemer;Varkens;Afgesloten met exporteurs/mestverwerkers;Friesland;;
1030;Mestafnemer;Varkens;Afgesloten met exporteurs/mestverwerkers;Drenthe;;
1031;Mestafnemer;Varkens;Afgesloten met exporteurs/mestverwerkers;Overijssel;;
1032;Mestafnemer;Varkens;Afgesloten met exporteurs/mestverwerkers;Flevoland;;
1033;Mestafnemer;Varkens;Afgesloten met exporteurs/mestverwerkers;Gelderland;;
1034;Mestafnemer;Varkens;Afgesloten met exporteurs/mestverwerkers;Utrecht;;
1035;Mestafnemer;Varkens;Afgesloten met exporteurs/mestverwerkers;Noord-Holland;;
1036;Mestafnemer;Varkens;Afgesloten met exporteurs/mestverwerkers;Zuid-Holland;;
1037;Mestafnemer;Varkens;Afgesloten met exporteurs/mestverwerkers;Zeeland;;
1038;Mestafnemer;Varkens;Afgesloten met exporteurs/mestverwerkers;Noord-Brabant;;
1039;Mestafnemer;Varkens;Afgesloten met exporteurs/mestverwerkers;Limburg;;
1040;Mestafnemer;Akkerbouw;Totaal afgesloten;Nederland;11206.0;54590773.0
1041;Mestafnemer;Akkerbouw;Totaal afgesloten;Groningen;1074.0;8363403.0
1042;Mestafnemer;Akkerbouw;Totaal afgesloten;Friesland;304.0;2183076.0
1043;Mestafnemer;Akkerbouw;Totaal afgesloten;Drenthe;950.0;6339649.0
1044;Mestafnemer;Akkerbouw;Totaal afgesloten;Overijssel;697.0;1612370.0
1045;Mestafnemer;Akkerbouw;Totaal afgesloten;Flevoland;1174.0;7266019.0
1046;Mestafnemer;Akkerbouw;Totaal afgesloten;Gelderland;966.0;2416218.0
1047;Mestafnemer;Akkerbouw;Totaal afgesloten;Utrecht;142.0;320760.0
1048;Mestafnemer;Akkerbouw;Totaal afgesloten;Noord-Holland;609.0;3635505.0
1049;Mestafnemer;Akkerbouw;Totaal afgesloten;Zuid-Holland;595.0;4081820.0
1050;Mestafnemer;Akkerbouw;Totaal afgesloten;Zeeland;1203.0;8508890.0
1051;Mestafnemer;Akkerbouw;Totaal afgesloten;Noord-Brabant;2148.0;6298227.0
1052;Mestafnemer;Akkerbouw;Totaal afgesloten;Limburg;1344.0;3564836.0
1053;Mestafnemer;Akkerbouw;Afgesloten met landbouwbedrijven;Nederland;5349.0;12848657.0
1054;Mestafnemer;Akkerbouw;Afgesloten met landbouwbedrijven;Groningen;288.0;1232754.0
1055;Mestafnemer;Akkerbouw;Afgesloten met landbouwbedrijven;Friesland;71.0;285199.0
1056;Mestafnemer;Akkerbouw;Afgesloten met landbouwbedrijven;Drenthe;354.0;1584349.0
1057;Mestafnemer;Akkerbouw;Afgesloten met landbouwbedrijven;Overijssel;614.0;1035557.0
1058;Mestafnemer;Akkerbouw;Afgesloten met landbouwbedrijven;Flevoland;217.0;708107.0
1059;Mestafnemer;Akkerbouw;Afgesloten met landbouwbedrijven;Gelderland;757.0;1480816.0
1060;Mestafnemer;Akkerbouw;Afgesloten met landbouwbedrijven;Utrecht;101.0;206598.0
1061;Mestafnemer;Akkerbouw;Afgesloten met landbouwbedrijven;Noord-Holland;143.0;405840.0
1062;Mestafnemer;Akkerbouw;Afgesloten met landbouwbedrijven;Zuid-Holland;114.0;342173.0
1063;Mestafnemer;Akkerbouw;Afgesloten met landbouwbedrijven;Zeeland;156.0;641670.0
1064;Mestafnemer;Akkerbouw;Afgesloten met landbouwbedrijven;Noord-Brabant;1615.0;2941843.0
1065;Mestafnemer;Akkerbouw;Afgesloten met landbouwbedrijven;Limburg;919.0;1983751.0
1066;Mestafnemer;Akkerbouw;Afgesloten met tussenpersonen;Nederland;5857.0;41742116.0
1067;Mestafnemer;Akkerbouw;Afgesloten met tussenpersonen;Groningen;786.0;7130649.0
1068;Mestafnemer;Akkerbouw;Afgesloten met tussenpersonen;Friesland;233.0;1897877.0
1069;Mestafnemer;Akkerbouw;Afgesloten met tussenpersonen;Drenthe;596.0;4755300.0
1070;Mestafnemer;Akkerbouw;Afgesloten met tussenpersonen;Overijssel;83.0;576813.0
1071;Mestafnemer;Akkerbouw;Afgesloten met tussenpersonen;Flevoland;957.0;6557912.0
1072;Mestafnemer;Akkerbouw;Afgesloten met tussenpersonen;Gelderland;209.0;935402.0
1073;Mestafnemer;Akkerbouw;Afgesloten met tussenpersonen;Utrecht;41.0;114162.0
1074;Mestafnemer;Akkerbouw;Afgesloten met tussenpersonen;Noord-Holland;466.0;3229665.0
1075;Mestafnemer;Akkerbouw;Afgesloten met tussenpersonen;Zuid-Holland;481.0;3739647.0
1076;Mestafnemer;Akkerbouw;Afgesloten met tussenpersonen;Zeeland;1047.0;7867220.0
1077;Mestafnemer;Akkerbouw;Afgesloten met tussenpersonen;Noord-Brabant;533.0;3356384.0
1078;Mestafnemer;Akkerbouw;Afgesloten met tussenpersonen;Limburg;425.0;1581085.0
1079;Mestafnemer;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Nederland;;
1080;Mestafnemer;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Groningen;;
1081;Mestafnemer;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Friesland;;
1082;Mestafnemer;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Drenthe;;
1083;Mestafnemer;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Overijssel;;
1084;Mestafnemer;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Flevoland;;
1085;Mestafnemer;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Gelderland;;
1086;Mestafnemer;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Utrecht;;
1087;Mestafnemer;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Noord-Holland;;
1088;Mestafnemer;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Zuid-Holland;;
1089;Mestafnemer;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Zeeland;;
1090;Mestafnemer;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Noord-Brabant;;
1091;Mestafnemer;Akkerbouw;Afgesloten met exporteurs/mestverwerkers;Limburg;;
1092;Mestafnemer;Extensief-melkvee;Totaal afgesloten;Nederland;2114.0;6538912.0
1093;Mestafnemer;Extensief-melkvee;Totaal afgesloten;Groningen;89.0;432280.0
1094;Mestafnemer;Extensief-melkvee;Totaal afgesloten;Friesland;298.0;1271803.0
1095;Mestafnemer;Extensief-melkvee;Totaal afgesloten;Drenthe;148.0;549830.0
1096;Mestafnemer;Extensief-melkvee;Totaal afgesloten;Overijssel;275.0;546078.0
1097;Mestafnemer;Extensief-melkvee;Totaal afgesloten;Flevoland;42.0;177106.0
1098;Mestafnemer;Extensief-melkvee;Totaal afgesloten;Gelderland;372.0;958619.0
1099;Mestafnemer;Extensief-melkvee;Totaal afgesloten;Utrecht;133.0;326440.0
1100;Mestafnemer;Extensief-melkvee;Totaal afgesloten;Noord-Holland;91.0;421965.0
1101;Mestafnemer;Extensief-melkvee;Totaal afgesloten;Zuid-Holland;193.0;631268.0
1102;Mestafnemer;Extensief-melkvee;Totaal afgesloten;Zeeland;39.0;143958.0
1103;Mestafnemer;Extensief-melkvee;Totaal afgesloten;Noord-Brabant;286.0;609410.0
1104;Mestafnemer;Extensief-melkvee;Totaal afgesloten;Limburg;148.0;470155.0
1105;Mestafnemer;Extensief-melkvee;Afgesloten met landbouwbedrijven;Nederland;1197.0;2446781.0
1106;Mestafnemer;Extensief-melkvee;Afgesloten met landbouwbedrijven;Groningen;30.0;71475.0
1107;Mestafnemer;Extensief-melkvee;Afgesloten met landbouwbedrijven;Friesland;71.0;179071.0
1108;Mestafnemer;Extensief-melkvee;Afgesloten met landbouwbedrijven;Drenthe;53.0;138935.0
1109;Mestafnemer;Extensief-melkvee;Afgesloten met landbouwbedrijven;Overijssel;219.0;316324.0
1110;Mestafnemer;Extensief-melkvee;Afgesloten met landbouwbedrijven;Flevoland;13.0;65906.0
1111;Mestafnemer;Extensief-melkvee;Afgesloten met landbouwbedrijven;Gelderland;302.0;581155.0
1112;Mestafnemer;Extensief-melkvee;Afgesloten met landbouwbedrijven;Utrecht;89.0;197130.0
