ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
2101;Listed monuments total;Agglomeratie Haarlem (CR);1994;1217
2102;Listed monuments total;Agglomeratie Haarlem (CR);1995;1217
2103;Listed monuments total;Agglomeratie Haarlem (CR);1996;1220
2104;Listed monuments total;Agglomeratie Haarlem (CR);1997;1221
2105;Listed monuments total;Agglomeratie Haarlem (CR);1998;1292
2106;Listed monuments total;Agglomeratie Haarlem (CR);1999;1458
2107;Listed monuments total;Agglomeratie Haarlem (CR);2000;1484
2108;Listed monuments total;Agglomeratie Haarlem (CR);2001;1503
2109;Listed monuments total;Agglomeratie Haarlem (CR);2002;1516
2110;Listed monuments total;Agglomeratie Haarlem (CR);2003;1529
2111;Listed monuments total;Agglomeratie Haarlem (CR);2004;1543
2112;Listed monuments total;Agglomeratie Haarlem (CR);2005;1572
2113;Listed monuments total;Agglomeratie Haarlem (CR);2006;1599
2114;Listed monuments total;Agglomeratie Haarlem (CR);2007;1597
2115;Listed monuments total;Agglomeratie Haarlem (CR);2008;1597
2116;Listed monuments total;Agglomeratie Haarlem (CR);2009;1597
2117;Listed monuments total;Agglomeratie Haarlem (CR);2010;1609
2118;Listed monuments total;Agglomeratie Haarlem (CR);2011;1614
2119;Listed monuments total;Agglomeratie Haarlem (CR);2012;1614
2120;Listed monuments total;Agglomeratie Haarlem (CR);2013;1574
2121;Listed monuments total;Agglomeratie Haarlem (CR);2014;1573
2122;Listed monuments total;Agglomeratie Haarlem (CR);2015;1575
2123;Listed monuments total;Agglomeratie Haarlem (CR);2016;1575
2124;Listed monuments total;Agglomeratie Haarlem (CR);2017;1574
2125;Listed monuments total;Agglomeratie Haarlem (CR);2018;1573
2126;Listed monuments total;Agglomeratie Haarlem (CR);2019;1570
2127;Listed monuments total;Agglomeratie Haarlem (CR);2020;1569
2128;Listed monuments total;Zaanstreek (CR);1965;0
2129;Listed monuments total;Zaanstreek (CR);1966;0
2130;Listed monuments total;Zaanstreek (CR);1967;70
2131;Listed monuments total;Zaanstreek (CR);1968;108
2132;Listed monuments total;Zaanstreek (CR);1969;161
2133;Listed monuments total;Zaanstreek (CR);1970;161
2134;Listed monuments total;Zaanstreek (CR);1971;162
2135;Listed monuments total;Zaanstreek (CR);1972;164
2136;Listed monuments total;Zaanstreek (CR);1973;166
2137;Listed monuments total;Zaanstreek (CR);1974;167
2138;Listed monuments total;Zaanstreek (CR);1975;173
2139;Listed monuments total;Zaanstreek (CR);1976;209
2140;Listed monuments total;Zaanstreek (CR);1977;210
2141;Listed monuments total;Zaanstreek (CR);1978;218
2142;Listed monuments total;Zaanstreek (CR);1979;218
2143;Listed monuments total;Zaanstreek (CR);1980;219
2144;Listed monuments total;Zaanstreek (CR);1981;220
2145;Listed monuments total;Zaanstreek (CR);1982;221
2146;Listed monuments total;Zaanstreek (CR);1983;221
2147;Listed monuments total;Zaanstreek (CR);1984;221
2148;Listed monuments total;Zaanstreek (CR);1985;223
2149;Listed monuments total;Zaanstreek (CR);1986;223
2150;Listed monuments total;Zaanstreek (CR);1987;223
2151;Listed monuments total;Zaanstreek (CR);1988;224
2152;Listed monuments total;Zaanstreek (CR);1989;224
2153;Listed monuments total;Zaanstreek (CR);1990;224
2154;Listed monuments total;Zaanstreek (CR);1991;224
2155;Listed monuments total;Zaanstreek (CR);1992;225
2156;Listed monuments total;Zaanstreek (CR);1993;223
2157;Listed monuments total;Zaanstreek (CR);1994;223
2158;Listed monuments total;Zaanstreek (CR);1995;223
2159;Listed monuments total;Zaanstreek (CR);1996;223
2160;Listed monuments total;Zaanstreek (CR);1997;223
2161;Listed monuments total;Zaanstreek (CR);1998;224
2162;Listed monuments total;Zaanstreek (CR);1999;225
2163;Listed monuments total;Zaanstreek (CR);2000;226
2164;Listed monuments total;Zaanstreek (CR);2001;281
2165;Listed monuments total;Zaanstreek (CR);2002;290
2166;Listed monuments total;Zaanstreek (CR);2003;290
2167;Listed monuments total;Zaanstreek (CR);2004;293
2168;Listed monuments total;Zaanstreek (CR);2005;292
2169;Listed monuments total;Zaanstreek (CR);2006;315
2170;Listed monuments total;Zaanstreek (CR);2007;315
2171;Listed monuments total;Zaanstreek (CR);2008;315
2172;Listed monuments total;Zaanstreek (CR);2009;314
2173;Listed monuments total;Zaanstreek (CR);2010;315
2174;Listed monuments total;Zaanstreek (CR);2011;315
2175;Listed monuments total;Zaanstreek (CR);2012;315
2176;Listed monuments total;Zaanstreek (CR);2013;312
2177;Listed monuments total;Zaanstreek (CR);2014;311
2178;Listed monuments total;Zaanstreek (CR);2015;310
2179;Listed monuments total;Zaanstreek (CR);2016;310
2180;Listed monuments total;Zaanstreek (CR);2017;310
2181;Listed monuments total;Zaanstreek (CR);2018;310
2182;Listed monuments total;Zaanstreek (CR);2019;309
2183;Listed monuments total;Zaanstreek (CR);2020;308
2184;Listed monuments total;Groot-Amsterdam (CR);1965;0
2185;Listed monuments total;Groot-Amsterdam (CR);1966;0
2186;Listed monuments total;Groot-Amsterdam (CR);1967;274
2187;Listed monuments total;Groot-Amsterdam (CR);1968;414
2188;Listed monuments total;Groot-Amsterdam (CR);1969;415
2189;Listed monuments total;Groot-Amsterdam (CR);1970;6869
2190;Listed monuments total;Groot-Amsterdam (CR);1971;6885
2191;Listed monuments total;Groot-Amsterdam (CR);1972;6891
2192;Listed monuments total;Groot-Amsterdam (CR);1973;6918
2193;Listed monuments total;Groot-Amsterdam (CR);1974;7023
2194;Listed monuments total;Groot-Amsterdam (CR);1975;7115
2195;Listed monuments total;Groot-Amsterdam (CR);1976;7190
2196;Listed monuments total;Groot-Amsterdam (CR);1977;7245
2197;Listed monuments total;Groot-Amsterdam (CR);1978;7261
2198;Listed monuments total;Groot-Amsterdam (CR);1979;7279
2199;Listed monuments total;Groot-Amsterdam (CR);1980;7302
2200;Listed monuments total;Groot-Amsterdam (CR);1981;7313
2201;Listed monuments total;Groot-Amsterdam (CR);1982;7335
2202;Listed monuments total;Groot-Amsterdam (CR);1983;7337
2203;Listed monuments total;Groot-Amsterdam (CR);1984;7364
2204;Listed monuments total;Groot-Amsterdam (CR);1985;7388
2205;Listed monuments total;Groot-Amsterdam (CR);1986;7394
2206;Listed monuments total;Groot-Amsterdam (CR);1987;7398
2207;Listed monuments total;Groot-Amsterdam (CR);1988;7423
2208;Listed monuments total;Groot-Amsterdam (CR);1989;7420
2209;Listed monuments total;Groot-Amsterdam (CR);1990;7416
2210;Listed monuments total;Groot-Amsterdam (CR);1991;7430
2211;Listed monuments total;Groot-Amsterdam (CR);1992;7441
2212;Listed monuments total;Groot-Amsterdam (CR);1993;7447
2213;Listed monuments total;Groot-Amsterdam (CR);1994;7445
2214;Listed monuments total;Groot-Amsterdam (CR);1995;7471
2215;Listed monuments total;Groot-Amsterdam (CR);1996;7629
2216;Listed monuments total;Groot-Amsterdam (CR);1997;7649
2217;Listed monuments total;Groot-Amsterdam (CR);1998;7774
2218;Listed monuments total;Groot-Amsterdam (CR);1999;7812
2219;Listed monuments total;Groot-Amsterdam (CR);2000;7828
2220;Listed monuments total;Groot-Amsterdam (CR);2001;7978
2221;Listed monuments total;Groot-Amsterdam (CR);2002;8126
2222;Listed monuments total;Groot-Amsterdam (CR);2003;8179
2223;Listed monuments total;Groot-Amsterdam (CR);2004;8318
2224;Listed monuments total;Groot-Amsterdam (CR);2005;8332
2225;Listed monuments total;Groot-Amsterdam (CR);2006;8337
2226;Listed monuments total;Groot-Amsterdam (CR);2007;8346
2227;Listed monuments total;Groot-Amsterdam (CR);2008;8365
2228;Listed monuments total;Groot-Amsterdam (CR);2009;8379
2229;Listed monuments total;Groot-Amsterdam (CR);2010;8405
2230;Listed monuments total;Groot-Amsterdam (CR);2011;8410
2231;Listed monuments total;Groot-Amsterdam (CR);2012;8412
2232;Listed monuments total;Groot-Amsterdam (CR);2013;8367
2233;Listed monuments total;Groot-Amsterdam (CR);2014;8365
2234;Listed monuments total;Groot-Amsterdam (CR);2015;8363
2235;Listed monuments total;Groot-Amsterdam (CR);2016;8371
2236;Listed monuments total;Groot-Amsterdam (CR);2017;8367
2237;Listed monuments total;Groot-Amsterdam (CR);2018;8363
2238;Listed monuments total;Groot-Amsterdam (CR);2019;8358
2239;Listed monuments total;Groot-Amsterdam (CR);2020;8357
2240;Listed monuments total;Het Gooi en Vechtstreek (CR);1965;0
2241;Listed monuments total;Het Gooi en Vechtstreek (CR);1966;46
2242;Listed monuments total;Het Gooi en Vechtstreek (CR);1967;46
2243;Listed monuments total;Het Gooi en Vechtstreek (CR);1968;60
2244;Listed monuments total;Het Gooi en Vechtstreek (CR);1969;164
2245;Listed monuments total;Het Gooi en Vechtstreek (CR);1970;193
2246;Listed monuments total;Het Gooi en Vechtstreek (CR);1971;226
2247;Listed monuments total;Het Gooi en Vechtstreek (CR);1972;237
2248;Listed monuments total;Het Gooi en Vechtstreek (CR);1973;309
2249;Listed monuments total;Het Gooi en Vechtstreek (CR);1974;483
2250;Listed monuments total;Het Gooi en Vechtstreek (CR);1975;494
2251;Listed monuments total;Het Gooi en Vechtstreek (CR);1976;509
2252;Listed monuments total;Het Gooi en Vechtstreek (CR);1977;534
2253;Listed monuments total;Het Gooi en Vechtstreek (CR);1978;558
2254;Listed monuments total;Het Gooi en Vechtstreek (CR);1979;561
2255;Listed monuments total;Het Gooi en Vechtstreek (CR);1980;578
2256;Listed monuments total;Het Gooi en Vechtstreek (CR);1981;597
2257;Listed monuments total;Het Gooi en Vechtstreek (CR);1982;599
2258;Listed monuments total;Het Gooi en Vechtstreek (CR);1983;603
2259;Listed monuments total;Het Gooi en Vechtstreek (CR);1984;605
2260;Listed monuments total;Het Gooi en Vechtstreek (CR);1985;610
2261;Listed monuments total;Het Gooi en Vechtstreek (CR);1986;617
2262;Listed monuments total;Het Gooi en Vechtstreek (CR);1987;619
2263;Listed monuments total;Het Gooi en Vechtstreek (CR);1988;623
2264;Listed monuments total;Het Gooi en Vechtstreek (CR);1989;621
2265;Listed monuments total;Het Gooi en Vechtstreek (CR);1990;621
2266;Listed monuments total;Het Gooi en Vechtstreek (CR);1991;668
2267;Listed monuments total;Het Gooi en Vechtstreek (CR);1992;679
2268;Listed monuments total;Het Gooi en Vechtstreek (CR);1993;696
2269;Listed monuments total;Het Gooi en Vechtstreek (CR);1994;729
2270;Listed monuments total;Het Gooi en Vechtstreek (CR);1995;729
2271;Listed monuments total;Het Gooi en Vechtstreek (CR);1996;729
2272;Listed monuments total;Het Gooi en Vechtstreek (CR);1997;734
2273;Listed monuments total;Het Gooi en Vechtstreek (CR);1998;799
2274;Listed monuments total;Het Gooi en Vechtstreek (CR);1999;857
2275;Listed monuments total;Het Gooi en Vechtstreek (CR);2000;904
2276;Listed monuments total;Het Gooi en Vechtstreek (CR);2001;969
2277;Listed monuments total;Het Gooi en Vechtstreek (CR);2002;1166
2278;Listed monuments total;Het Gooi en Vechtstreek (CR);2003;1176
2279;Listed monuments total;Het Gooi en Vechtstreek (CR);2004;1178
2280;Listed monuments total;Het Gooi en Vechtstreek (CR);2005;1197
2281;Listed monuments total;Het Gooi en Vechtstreek (CR);2006;1213
2282;Listed monuments total;Het Gooi en Vechtstreek (CR);2007;1219
2283;Listed monuments total;Het Gooi en Vechtstreek (CR);2008;1218
2284;Listed monuments total;Het Gooi en Vechtstreek (CR);2009;1218
2285;Listed monuments total;Het Gooi en Vechtstreek (CR);2010;1218
2286;Listed monuments total;Het Gooi en Vechtstreek (CR);2011;1217
2287;Listed monuments total;Het Gooi en Vechtstreek (CR);2012;1217
2288;Listed monuments total;Het Gooi en Vechtstreek (CR);2013;1258
2289;Listed monuments total;Het Gooi en Vechtstreek (CR);2014;1219
2290;Listed monuments total;Het Gooi en Vechtstreek (CR);2015;1220
2291;Listed monuments total;Het Gooi en Vechtstreek (CR);2016;1223
2292;Listed monuments total;Het Gooi en Vechtstreek (CR);2017;1241
2293;Listed monuments total;Het Gooi en Vechtstreek (CR);2018;1222
2294;Listed monuments total;Het Gooi en Vechtstreek (CR);2019;1221
2295;Listed monuments total;Het Gooi en Vechtstreek (CR);2020;1217
2296;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1965;0
2297;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1966;0
2298;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1967;29
2299;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1968;1098
2300;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1969;1101
2301;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1970;1129
2302;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1971;1189
2303;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1972;1229
2304;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1973;1280
2305;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1974;1317
2306;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1975;1331
2307;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1976;1365
2308;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1977;1389
2309;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1978;1415
2310;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1979;1421
2311;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1980;1439
2312;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1981;1441
2313;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1982;1454
2314;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1983;1460
2315;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1984;1460
2316;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1985;1461
2317;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1986;1464
2318;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1987;1464
2319;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1988;1464
2320;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1989;1486
2321;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1990;1483
2322;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1991;1485
2323;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1992;1503
2324;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1993;1503
2325;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1994;1503
2326;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1995;1503
2327;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1996;1503
2328;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1997;1507
2329;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1998;1543
2330;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);1999;1593
2331;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);2000;1731
2332;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);2001;1760
2333;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);2002;1774
2334;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);2003;1801
2335;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);2004;1821
2336;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);2005;1836
2337;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);2006;1839
2338;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);2007;1839
2339;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);2008;1839
2340;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);2009;1839
2341;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);2010;1849
2342;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);2011;1849
2343;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);2012;1849
2344;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);2013;1819
2345;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);2014;1818
2346;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);2015;1818
2347;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);2016;1818
2348;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);2017;1819
2349;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);2018;1820
2350;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);2019;1819
2351;Listed monuments total;Agglomeratie Leiden en Bollenstreek (CR);2020;1815
2352;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1965;0
2353;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1966;0
2354;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1967;607
2355;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1968;646
2356;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1969;675
2357;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1970;680
2358;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1971;689
2359;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1972;696
2360;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1973;744
2361;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1974;815
2362;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1975;824
2363;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1976;858
2364;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1977;867
2365;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1978;878
2366;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1979;880
2367;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1980;885
2368;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1981;900
2369;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1982;902
2370;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1983;907
2371;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1984;910
2372;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1985;923
2373;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1986;928
2374;Listed monuments total;Agglomeratie 's-Gravenhage (CR);1987;929
