ID;Geslacht;KenmerkenVanPersonen;TypeMaatwerkvoorziening;RegioS;Perioden;WmoClienten_1;WmoClientenPer1000Inwoners_2
7869;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Laarbeek;1e halfjaar 2022;1290.0;56.0
7870;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Laarbeek;2e halfjaar 2022;1295.0;56.0
7871;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Laarbeek;2022;1390.0;61.0
7872;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Laarbeek;1e halfjaar 2023;1300.0;56.0
7873;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Laarbeek;2e halfjaar 2023;1295.0;56.0
7874;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Laarbeek;2023;1395.0;60.0
7875;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Land van Cuijk;1e halfjaar 2019;;
7876;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Land van Cuijk;2e halfjaar 2019;;
7877;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Land van Cuijk;2019;;
7878;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Land van Cuijk;1e halfjaar 2020;;
7879;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Land van Cuijk;2e halfjaar 2020;;
7880;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Land van Cuijk;2020;;
7881;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Land van Cuijk;1e halfjaar 2021;;
7882;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Land van Cuijk;2e halfjaar 2021;;
7883;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Land van Cuijk;2021;;
7884;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Land van Cuijk;1e halfjaar 2022;5240.0;58.0
7885;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Land van Cuijk;2e halfjaar 2022;5395.0;59.0
7886;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Land van Cuijk;2022;5760.0;63.0
7887;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Land van Cuijk;1e halfjaar 2023;5255.0;57.0
7888;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Land van Cuijk;2e halfjaar 2023;5370.0;59.0
7889;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Land van Cuijk;2023;5745.0;63.0
7890;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landerd;1e halfjaar 2019;415.0;27.0
7891;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landerd;2e halfjaar 2019;445.0;29.0
7892;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landerd;2019;490.0;32.0
7893;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landerd;1e halfjaar 2020;590.0;38.0
7894;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landerd;2e halfjaar 2020;630.0;40.0
7895;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landerd;2020;680.0;43.0
7896;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landerd;1e halfjaar 2021;730.0;46.0
7897;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landerd;2e halfjaar 2021;755.0;48.0
7898;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landerd;2021;805.0;51.0
7899;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landerd;1e halfjaar 2022;;
7900;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landerd;2e halfjaar 2022;;
7901;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landerd;2022;;
7902;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landerd;1e halfjaar 2023;;
7903;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landerd;2e halfjaar 2023;;
7904;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landerd;2023;;
7905;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landgraaf;1e halfjaar 2019;3005.0;80.0
7906;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landgraaf;2e halfjaar 2019;3045.0;81.0
7907;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landgraaf;2019;3275.0;87.0
7908;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landgraaf;1e halfjaar 2020;3015.0;81.0
7909;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landgraaf;2e halfjaar 2020;3100.0;83.0
7910;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landgraaf;2020;3305.0;88.0
7911;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landgraaf;1e halfjaar 2021;3425.0;92.0
7912;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landgraaf;2e halfjaar 2021;3470.0;93.0
7913;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landgraaf;2021;3810.0;102.0
7914;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landgraaf;1e halfjaar 2022;3450.0;93.0
7915;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landgraaf;2e halfjaar 2022;3460.0;93.0
7916;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landgraaf;2022;3670.0;99.0
7917;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landgraaf;1e halfjaar 2023;3745.0;101.0
7918;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landgraaf;2e halfjaar 2023;;
7919;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landgraaf;2023;;
7920;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landsmeer;1e halfjaar 2019;205.0;18.0
7921;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landsmeer;2e halfjaar 2019;230.0;20.0
7922;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landsmeer;2019;250.0;22.0
7923;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landsmeer;1e halfjaar 2020;235.0;20.0
7924;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landsmeer;2e halfjaar 2020;;
7925;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landsmeer;2020;;
7926;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landsmeer;1e halfjaar 2021;540.0;47.0
7927;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landsmeer;2e halfjaar 2021;565.0;49.0
7928;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landsmeer;2021;610.0;53.0
7929;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landsmeer;1e halfjaar 2022;550.0;48.0
7930;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landsmeer;2e halfjaar 2022;550.0;48.0
7931;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landsmeer;2022;595.0;51.0
7932;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landsmeer;1e halfjaar 2023;545.0;47.0
7933;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landsmeer;2e halfjaar 2023;575.0;49.0
7934;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Landsmeer;2023;620.0;53.0
7935;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Langedijk;1e halfjaar 2019;910.0;32.0
7936;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Langedijk;2e halfjaar 2019;945.0;34.0
7937;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Langedijk;2019;1025.0;37.0
7938;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Langedijk;1e halfjaar 2020;1035.0;37.0
7939;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Langedijk;2e halfjaar 2020;1055.0;37.0
7940;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Langedijk;2020;1125.0;40.0
7941;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Langedijk;1e halfjaar 2021;1080.0;38.0
7942;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Langedijk;2e halfjaar 2021;1110.0;39.0
7943;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Langedijk;2021;1215.0;43.0
7944;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Langedijk;1e halfjaar 2022;;
7945;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Langedijk;2e halfjaar 2022;;
7946;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Langedijk;2022;;
7947;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Langedijk;1e halfjaar 2023;;
7948;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Langedijk;2e halfjaar 2023;;
7949;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Langedijk;2023;;
7950;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lansingerland;1e halfjaar 2019;1970.0;32.0
7951;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lansingerland;2e halfjaar 2019;2115.0;34.0
7952;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lansingerland;2019;2240.0;36.0
7953;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lansingerland;1e halfjaar 2020;2360.0;38.0
7954;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lansingerland;2e halfjaar 2020;2435.0;39.0
7955;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lansingerland;2020;2600.0;42.0
7956;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lansingerland;1e halfjaar 2021;2405.0;38.0
7957;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lansingerland;2e halfjaar 2021;2490.0;39.0
7958;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lansingerland;2021;2670.0;42.0
7959;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lansingerland;1e halfjaar 2022;2535.0;40.0
7960;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lansingerland;2e halfjaar 2022;2555.0;40.0
7961;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lansingerland;2022;2745.0;43.0
7962;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lansingerland;1e halfjaar 2023;2595.0;40.0
7963;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lansingerland;2e halfjaar 2023;2700.0;42.0
7964;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lansingerland;2023;2875.0;44.0
7965;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Laren (NH.);1e halfjaar 2019;230.0;21.0
7966;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Laren (NH.);2e halfjaar 2019;235.0;21.0
7967;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Laren (NH.);2019;270.0;24.0
7968;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Laren (NH.);1e halfjaar 2020;525.0;47.0
7969;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Laren (NH.);2e halfjaar 2020;580.0;51.0
7970;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Laren (NH.);2020;595.0;53.0
7971;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Laren (NH.);1e halfjaar 2021;540.0;47.0
7972;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Laren (NH.);2e halfjaar 2021;670.0;59.0
7973;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Laren (NH.);2021;725.0;64.0
7974;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Laren (NH.);1e halfjaar 2022;605.0;52.0
7975;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Laren (NH.);2e halfjaar 2022;620.0;54.0
7976;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Laren (NH.);2022;680.0;59.0
7977;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Laren (NH.);1e halfjaar 2023;610.0;52.0
7978;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Laren (NH.);2e halfjaar 2023;630.0;54.0
7979;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Laren (NH.);2023;690.0;59.0
7980;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leeuwarden;1e halfjaar 2019;9575.0;78.0
7981;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leeuwarden;2e halfjaar 2019;9730.0;79.0
7982;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leeuwarden;2019;10550.0;86.0
7983;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leeuwarden;1e halfjaar 2020;9645.0;78.0
7984;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leeuwarden;2e halfjaar 2020;9640.0;78.0
7985;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leeuwarden;2020;10375.0;84.0
7986;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leeuwarden;1e halfjaar 2021;9625.0;77.0
7987;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leeuwarden;2e halfjaar 2021;9910.0;80.0
7988;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leeuwarden;2021;10745.0;86.0
7989;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leeuwarden;1e halfjaar 2022;9255.0;74.0
7990;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leeuwarden;2e halfjaar 2022;9265.0;74.0
7991;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leeuwarden;2022;10085.0;80.0
7992;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leeuwarden;1e halfjaar 2023;9350.0;74.0
7993;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leeuwarden;2e halfjaar 2023;9405.0;74.0
7994;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leeuwarden;2023;10105.0;80.0
7995;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiden;1e halfjaar 2019;7130.0;57.0
7996;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiden;2e halfjaar 2019;7400.0;59.0
7997;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiden;2019;7830.0;63.0
7998;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiden;1e halfjaar 2020;7240.0;58.0
7999;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiden;2e halfjaar 2020;7315.0;59.0
8000;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiden;2020;7845.0;63.0
8001;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiden;1e halfjaar 2021;7270.0;59.0
8002;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiden;2e halfjaar 2021;7380.0;59.0
8003;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiden;2021;7895.0;64.0
8004;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiden;1e halfjaar 2022;7355.0;59.0
8005;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiden;2e halfjaar 2022;7385.0;59.0
8006;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiden;2022;7930.0;63.0
8007;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiden;1e halfjaar 2023;7330.0;58.0
8008;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiden;2e halfjaar 2023;7210.0;57.0
8009;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiden;2023;7780.0;61.0
8010;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiderdorp;1e halfjaar 2019;1820.0;67.0
8011;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiderdorp;2e halfjaar 2019;1835.0;68.0
8012;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiderdorp;2019;1970.0;73.0
8013;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiderdorp;1e halfjaar 2020;1800.0;67.0
8014;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiderdorp;2e halfjaar 2020;1820.0;67.0
8015;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiderdorp;2020;1935.0;72.0
8016;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiderdorp;1e halfjaar 2021;1740.0;64.0
8017;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiderdorp;2e halfjaar 2021;1755.0;64.0
8018;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiderdorp;2021;1880.0;69.0
8019;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiderdorp;1e halfjaar 2022;1690.0;62.0
8020;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiderdorp;2e halfjaar 2022;1645.0;60.0
8021;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiderdorp;2022;1795.0;65.0
8022;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiderdorp;1e halfjaar 2023;1640.0;59.0
8023;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiderdorp;2e halfjaar 2023;1655.0;60.0
8024;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leiderdorp;2023;1770.0;64.0
8025;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leidschendam-Voorburg;1e halfjaar 2019;2925.0;39.0
8026;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leidschendam-Voorburg;2e halfjaar 2019;3200.0;42.0
8027;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leidschendam-Voorburg;2019;3435.0;46.0
8028;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leidschendam-Voorburg;1e halfjaar 2020;3280.0;43.0
8029;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leidschendam-Voorburg;2e halfjaar 2020;3450.0;45.0
8030;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leidschendam-Voorburg;2020;3710.0;48.0
8031;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leidschendam-Voorburg;1e halfjaar 2021;3475.0;45.0
8032;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leidschendam-Voorburg;2e halfjaar 2021;3550.0;46.0
8033;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leidschendam-Voorburg;2021;3870.0;51.0
8034;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leidschendam-Voorburg;1e halfjaar 2022;3605.0;47.0
8035;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leidschendam-Voorburg;2e halfjaar 2022;3600.0;47.0
8036;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leidschendam-Voorburg;2022;3935.0;51.0
8037;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leidschendam-Voorburg;1e halfjaar 2023;4150.0;53.0
8038;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leidschendam-Voorburg;2e halfjaar 2023;4270.0;55.0
8039;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leidschendam-Voorburg;2023;4560.0;59.0
8040;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lelystad;1e halfjaar 2019;4655.0;60.0
8041;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lelystad;2e halfjaar 2019;5040.0;65.0
8042;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lelystad;2019;5295.0;68.0
8043;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lelystad;1e halfjaar 2020;5170.0;66.0
8044;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lelystad;2e halfjaar 2020;5130.0;65.0
8045;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lelystad;2020;5525.0;70.0
8046;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lelystad;1e halfjaar 2021;4935.0;62.0
8047;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lelystad;2e halfjaar 2021;4850.0;61.0
8048;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lelystad;2021;5225.0;65.0
8049;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lelystad;1e halfjaar 2022;4855.0;60.0
8050;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lelystad;2e halfjaar 2022;4855.0;60.0
8051;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lelystad;2022;5235.0;64.0
8052;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lelystad;1e halfjaar 2023;4960.0;60.0
8053;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lelystad;2e halfjaar 2023;5110.0;62.0
8054;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Lelystad;2023;5395.0;65.0
8055;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leudal;1e halfjaar 2019;2095.0;59.0
8056;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leudal;2e halfjaar 2019;1985.0;56.0
8057;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leudal;2019;2295.0;64.0
8058;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leudal;1e halfjaar 2020;2010.0;56.0
8059;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leudal;2e halfjaar 2020;1965.0;55.0
8060;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leudal;2020;2185.0;61.0
8061;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leudal;1e halfjaar 2021;1945.0;54.0
8062;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leudal;2e halfjaar 2021;1925.0;53.0
8063;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leudal;2021;2160.0;60.0
8064;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leudal;1e halfjaar 2022;2025.0;56.0
8065;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leudal;2e halfjaar 2022;1960.0;55.0
8066;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leudal;2022;2200.0;61.0
8067;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leudal;1e halfjaar 2023;2010.0;56.0
8068;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leudal;2e halfjaar 2023;2055.0;57.0
8069;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leudal;2023;2265.0;63.0
8070;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leusden;1e halfjaar 2019;1615.0;54.0
8071;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leusden;2e halfjaar 2019;1625.0;54.0
8072;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leusden;2019;1745.0;58.0
8073;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leusden;1e halfjaar 2020;1765.0;58.0
8074;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leusden;2e halfjaar 2020;1865.0;61.0
8075;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leusden;2020;1945.0;64.0
8076;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leusden;1e halfjaar 2021;1590.0;52.0
8077;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leusden;2e halfjaar 2021;1580.0;52.0
8078;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leusden;2021;1720.0;56.0
8079;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leusden;1e halfjaar 2022;1565.0;51.0
8080;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leusden;2e halfjaar 2022;1535.0;50.0
8081;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leusden;2022;1710.0;56.0
8082;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leusden;1e halfjaar 2023;1520.0;48.0
8083;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leusden;2e halfjaar 2023;1555.0;49.0
8084;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Leusden;2023;1680.0;53.0
