ID;RegioS;Perioden;TotaleWoningvoorraad_1;AantalEigenWoningen_2;TotaalHuurwoning_3;InBezitWoningcorporatie_4;InBezitOverigeVerhuurders_5;EigendomOnbekend_6;EigenWoningen_7;TotaalRelatief_8;InBezitWoningcorporatie_9;InBezitOverigeVerhuurders_10;OnbekendRelatief_11;Regiocode_12;UniekeCode_13
1887;Heerenveen;2010;19623.0;10857.0;8671.0;6121.0;2550.0;95.0;55.3;44.2;31.2;13.0;0.5;74.0;GM
1888;Heerenveen;2011;19661.0;10887.0;8661.0;6010.0;2651.0;113.0;55.4;44.1;30.6;13.5;0.6;74.0;GM
1889;Heerenveen;2012;19696.0;11080.0;8494.0;6202.0;2292.0;122.0;56.3;43.1;31.5;11.6;0.6;74.0;GM
1890;Heerhugowaard;2006;19640.0;13731.0;5488.0;;;421.0;69.9;27.9;;;2.1;398.0;GM
1891;Heerhugowaard;2007;19803.0;13594.0;5643.0;;;566.0;68.6;28.5;;;2.9;398.0;GM
1892;Heerhugowaard;2008;20090.0;13964.0;5780.0;;;346.0;69.5;28.8;;;1.7;398.0;GM
1893;Heerhugowaard;2009;20386.0;14183.0;6191.0;4528.0;1663.0;12.0;69.6;30.4;22.2;8.2;0.1;398.0;GM
1894;Heerhugowaard;2010;20687.0;14051.0;6616.0;4664.0;1952.0;20.0;67.9;32.0;22.5;9.4;0.1;398.0;GM
1895;Heerhugowaard;2011;20937.0;14402.0;6519.0;4543.0;1976.0;16.0;68.8;31.1;21.7;9.4;0.1;398.0;GM
1896;Heerhugowaard;2012;21023.0;14705.0;6285.0;4732.0;1553.0;33.0;69.9;29.9;22.5;7.4;0.2;398.0;GM
1897;Heerlen;2006;44837.0;19655.0;22602.0;;;2580.0;43.8;50.4;;;5.8;917.0;GM
1898;Heerlen;2007;45007.0;20345.0;22099.0;;;2563.0;45.2;49.1;;;5.7;917.0;GM
1899;Heerlen;2008;45020.0;20595.0;21859.0;;;2566.0;45.7;48.6;;;5.7;917.0;GM
1900;Heerlen;2009;45077.0;20798.0;23710.0;17713.0;5997.0;569.0;46.1;52.6;39.3;13.3;1.3;917.0;GM
1901;Heerlen;2010;45321.0;20770.0;23986.0;18085.0;5901.0;565.0;45.8;52.9;39.9;13.0;1.2;917.0;GM
1902;Heerlen;2011;45062.0;20517.0;24111.0;17011.0;7100.0;434.0;45.5;53.5;37.8;15.8;1.0;917.0;GM
1903;Heerlen;2012;45179.0;20883.0;23855.0;16808.0;7047.0;441.0;46.2;52.8;37.2;15.6;1.0;917.0;GM
1904;Heeze-Leende;2006;5866.0;4260.0;1491.0;;;115.0;72.6;25.4;;;2.0;1658.0;GM
1905;Heeze-Leende;2007;5971.0;4321.0;1524.0;;;126.0;72.4;25.5;;;2.1;1658.0;GM
1906;Heeze-Leende;2008;6002.0;4307.0;1569.0;;;126.0;71.8;26.1;;;2.1;1658.0;GM
1907;Heeze-Leende;2009;6072.0;4353.0;1687.0;997.0;690.0;32.0;71.7;27.8;16.4;11.4;0.5;1658.0;GM
1908;Heeze-Leende;2010;6197.0;4401.0;1764.0;969.0;795.0;32.0;71.0;28.5;15.6;12.8;0.5;1658.0;GM
1909;Heeze-Leende;2011;6235.0;4386.0;1816.0;952.0;864.0;33.0;70.3;29.1;15.3;13.9;0.5;1658.0;GM
1910;Heeze-Leende;2012;6340.0;4720.0;1586.0;993.0;593.0;34.0;74.4;25.0;15.7;9.4;0.5;1658.0;GM
1911;Heiloo;2006;9142.0;6741.0;2245.0;;;156.0;73.7;24.6;;;1.7;399.0;GM
1912;Heiloo;2007;9160.0;6783.0;2260.0;;;117.0;74.1;24.7;;;1.3;399.0;GM
1913;Heiloo;2008;9303.0;6902.0;2284.0;;;117.0;74.2;24.6;;;1.3;399.0;GM
1914;Heiloo;2009;9389.0;6954.0;2430.0;1718.0;712.0;5.0;74.1;25.9;18.3;7.6;0.1;399.0;GM
1915;Heiloo;2010;9524.0;6959.0;2560.0;1800.0;760.0;5.0;73.1;26.9;18.9;8.0;0.1;399.0;GM
1916;Heiloo;2011;9570.0;6931.0;2634.0;1734.0;900.0;5.0;72.4;27.5;18.1;9.4;0.1;399.0;GM
1917;Heiloo;2012;9657.0;7080.0;2572.0;1745.0;827.0;5.0;73.3;26.6;18.1;8.6;0.1;399.0;GM
1918;Helden;2006;7324.0;4873.0;2323.0;;;128.0;66.5;31.7;;;1.7;918.0;GM
1919;Helden;2007;7388.0;4985.0;2285.0;;;118.0;67.5;30.9;;;1.6;918.0;GM
1920;Helden;2008;7501.0;5094.0;2301.0;;;106.0;67.9;30.7;;;1.4;918.0;GM
1921;Helden;2009;7606.0;5174.0;2418.0;1918.0;500.0;14.0;68.0;31.8;25.2;6.6;0.2;918.0;GM
1922;Helden;2010;;;;;;;;;;;;;
1923;Helden;2011;;;;;;;;;;;;;
1924;Helden;2012;;;;;;;;;;;;;
1925;Den Helder;2006;26550.0;13487.0;12085.0;;;978.0;50.8;45.5;;;3.7;400.0;GM
1926;Den Helder;2007;26578.0;13821.0;11715.0;;;1042.0;52.0;44.1;;;3.9;400.0;GM
1927;Den Helder;2008;26603.0;13945.0;11584.0;;;1074.0;52.4;43.5;;;4.0;400.0;GM
1928;Den Helder;2009;26746.0;14170.0;12323.0;10772.0;1551.0;253.0;53.0;46.1;40.3;5.8;0.9;400.0;GM
1929;Den Helder;2010;26930.0;13694.0;12479.0;10861.0;1618.0;757.0;50.9;46.3;40.3;6.0;2.8;400.0;GM
1930;Den Helder;2011;26965.0;14059.0;12584.0;10542.0;2042.0;322.0;52.1;46.7;39.1;7.6;1.2;400.0;GM
1931;Den Helder;2012;27064.0;14356.0;12409.0;10458.0;1951.0;299.0;53.0;45.9;38.6;7.2;1.1;400.0;GM
1932;Hellendoorn;2006;13787.0;9516.0;3991.0;;;280.0;69.0;28.9;;;2.0;163.0;GM
1933;Hellendoorn;2007;13863.0;9625.0;3917.0;;;321.0;69.4;28.3;;;2.3;163.0;GM
1934;Hellendoorn;2008;13874.0;9678.0;3986.0;;;210.0;69.8;28.7;;;1.5;163.0;GM
1935;Hellendoorn;2009;13999.0;9805.0;4182.0;3101.0;1081.0;12.0;70.0;29.9;22.2;7.7;0.1;163.0;GM
1936;Hellendoorn;2010;14021.0;9736.0;4274.0;3192.0;1082.0;11.0;69.4;30.5;22.8;7.7;0.1;163.0;GM
1937;Hellendoorn;2011;14123.0;9752.0;4362.0;3046.0;1316.0;9.0;69.1;30.9;21.6;9.3;0.1;163.0;GM
1938;Hellendoorn;2012;14291.0;9859.0;4422.0;3066.0;1356.0;10.0;69.0;30.9;21.5;9.5;0.1;163.0;GM
1939;Hellevoetsluis;2006;16410.0;9631.0;6363.0;;;416.0;58.7;38.8;;;2.5;530.0;GM
1940;Hellevoetsluis;2007;16413.0;9899.0;6145.0;;;369.0;60.3;37.4;;;2.2;530.0;GM
1941;Hellevoetsluis;2008;16564.0;10415.0;5933.0;;;216.0;62.9;35.8;;;1.3;530.0;GM
1942;Hellevoetsluis;2009;16765.0;10637.0;6123.0;5348.0;775.0;5.0;63.4;36.5;31.9;4.6;0.0;530.0;GM
1943;Hellevoetsluis;2010;16968.0;10710.0;6252.0;5372.0;880.0;6.0;63.1;36.8;31.7;5.2;0.0;530.0;GM
1944;Hellevoetsluis;2011;16910.0;10028.0;6877.0;5281.0;1596.0;5.0;59.3;40.7;31.2;9.4;0.0;530.0;GM
1945;Hellevoetsluis;2012;16958.0;10211.0;6741.0;5280.0;1461.0;6.0;60.2;39.8;31.1;8.6;0.0;530.0;GM
1946;Helmond;2006;36118.0;18433.0;16794.0;;;891.0;51.0;46.5;;;2.5;794.0;GM
1947;Helmond;2007;36760.0;18947.0;16815.0;;;998.0;51.5;45.7;;;2.7;794.0;GM
1948;Helmond;2008;37346.0;19362.0;17008.0;;;976.0;51.8;45.5;;;2.6;794.0;GM
1949;Helmond;2009;37693.0;19720.0;17942.0;14517.0;3425.0;31.0;52.3;47.6;38.5;9.1;0.1;794.0;GM
1950;Helmond;2010;37871.0;19681.0;18157.0;14956.0;3201.0;33.0;52.0;47.9;39.5;8.5;0.1;794.0;GM
1951;Helmond;2011;37987.0;19678.0;18284.0;14510.0;3774.0;25.0;51.8;48.1;38.2;9.9;0.1;794.0;GM
1952;Helmond;2012;38164.0;20330.0;17805.0;14581.0;3224.0;29.0;53.3;46.7;38.2;8.4;0.1;794.0;GM
1953;Hendrik-Ido-Ambacht;2006;9536.0;6252.0;3080.0;;;204.0;65.6;32.3;;;2.1;531.0;GM
1954;Hendrik-Ido-Ambacht;2007;9664.0;6271.0;3144.0;;;249.0;64.9;32.5;;;2.6;531.0;GM
1955;Hendrik-Ido-Ambacht;2008;9575.0;6292.0;3125.0;;;158.0;65.7;32.6;;;1.7;531.0;GM
1956;Hendrik-Ido-Ambacht;2009;10287.0;6745.0;3515.0;2160.0;1355.0;27.0;65.6;34.2;21.0;13.2;0.3;531.0;GM
1957;Hendrik-Ido-Ambacht;2010;10709.0;7094.0;3591.0;2800.0;791.0;24.0;66.2;33.5;26.1;7.4;0.2;531.0;GM
1958;Hendrik-Ido-Ambacht;2011;11148.0;7263.0;3861.0;2818.0;1043.0;24.0;65.2;34.6;25.3;9.4;0.2;531.0;GM
1959;Hendrik-Ido-Ambacht;2012;11305.0;7582.0;3702.0;2851.0;851.0;21.0;67.1;32.7;25.2;7.5;0.2;531.0;GM
1960;Hengelo;2006;36220.0;17970.0;17263.0;;;987.0;49.6;47.7;;;2.7;164.0;GM
1961;Hengelo;2007;36465.0;18399.0;17098.0;;;968.0;50.5;46.9;;;2.7;164.0;GM
1962;Hengelo;2008;36619.0;18674.0;16743.0;;;1202.0;51.0;45.7;;;3.3;164.0;GM
1963;Hengelo;2009;36731.0;19006.0;17693.0;13413.0;4280.0;32.0;51.7;48.2;36.5;11.7;0.1;164.0;GM
1964;Hengelo;2010;36779.0;18994.0;17750.0;13416.0;4334.0;35.0;51.6;48.3;36.5;11.8;0.1;164.0;GM
1965;Hengelo;2011;36300.0;18803.0;17461.0;12776.0;4685.0;36.0;51.8;48.1;35.2;12.9;0.1;164.0;GM
1966;Hengelo;2012;36636.0;19983.0;16619.0;12975.0;3644.0;34.0;54.5;45.4;35.4;9.9;0.1;164.0;GM
1967;'s-Hertogenbosch;2006;58334.0;27821.0;29085.0;;;1428.0;47.7;49.9;;;2.4;796.0;GM
1968;'s-Hertogenbosch;2007;59066.0;28732.0;28699.0;;;1635.0;48.6;48.6;;;2.8;796.0;GM
1969;'s-Hertogenbosch;2008;60332.0;29631.0;28991.0;;;1710.0;49.1;48.1;;;2.8;796.0;GM
1970;'s-Hertogenbosch;2009;61236.0;30460.0;30469.0;23216.0;7253.0;307.0;49.7;49.8;37.9;11.8;0.5;796.0;GM
1971;'s-Hertogenbosch;2010;62526.0;31011.0;31458.0;23547.0;7911.0;57.0;49.6;50.3;37.7;12.7;0.1;796.0;GM
1972;'s-Hertogenbosch;2011;63252.0;31254.0;31811.0;23009.0;8802.0;187.0;49.4;50.3;36.4;13.9;0.3;796.0;GM
1973;'s-Hertogenbosch;2012;63523.0;32275.0;31074.0;23383.0;7691.0;174.0;50.8;48.9;36.8;12.1;0.3;796.0;GM
1974;Heumen;2006;6433.0;4525.0;1832.0;;;76.0;70.3;28.5;;;1.2;252.0;GM
1975;Heumen;2007;6448.0;4556.0;1830.0;;;62.0;70.7;28.4;;;1.0;252.0;GM
1976;Heumen;2008;6520.0;4632.0;1813.0;;;75.0;71.0;27.8;;;1.2;252.0;GM
1977;Heumen;2009;6581.0;4701.0;1872.0;1258.0;614.0;8.0;71.4;28.4;19.1;9.3;0.1;252.0;GM
1978;Heumen;2010;6652.0;4649.0;1995.0;1263.0;732.0;8.0;69.9;30.0;19.0;11.0;0.1;252.0;GM
1979;Heumen;2011;6646.0;4702.0;1936.0;1280.0;656.0;8.0;70.7;29.1;19.3;9.9;0.1;252.0;GM
1980;Heumen;2012;6711.0;4756.0;1947.0;1306.0;641.0;8.0;70.9;29.0;19.5;9.6;0.1;252.0;GM
1981;Heusden;2006;16538.0;10998.0;5178.0;;;362.0;66.5;31.3;;;2.2;797.0;GM
1982;Heusden;2007;16657.0;10974.0;5276.0;;;407.0;65.9;31.7;;;2.4;797.0;GM
1983;Heusden;2008;16925.0;11014.0;5386.0;;;525.0;65.1;31.8;;;3.1;797.0;GM
1984;Heusden;2009;16981.0;11102.0;5726.0;4290.0;1436.0;153.0;65.4;33.7;25.3;8.5;0.9;797.0;GM
1985;Heusden;2010;16985.0;10998.0;5825.0;4375.0;1450.0;162.0;64.8;34.3;25.8;8.5;1.0;797.0;GM
1986;Heusden;2011;16971.0;11004.0;5873.0;4319.0;1554.0;94.0;64.8;34.6;25.4;9.2;0.6;797.0;GM
1987;Heusden;2012;17138.0;11078.0;5972.0;4436.0;1536.0;88.0;64.6;34.8;25.9;9.0;0.5;797.0;GM
1988;Heythuysen;2006;4692.0;3411.0;1084.0;;;197.0;72.7;23.1;;;4.2;920.0;GM
1989;Heythuysen;2007;;;;;;;;;;;;;
1990;Heythuysen;2008;;;;;;;;;;;;;
1991;Heythuysen;2009;;;;;;;;;;;;;
1992;Heythuysen;2010;;;;;;;;;;;;;
1993;Heythuysen;2011;;;;;;;;;;;;;
1994;Heythuysen;2012;;;;;;;;;;;;;
1995;Hillegom;2006;8445.0;5205.0;2998.0;;;242.0;61.6;35.5;;;2.9;534.0;GM
1996;Hillegom;2007;8510.0;5318.0;2956.0;;;236.0;62.5;34.7;;;2.8;534.0;GM
1997;Hillegom;2008;8632.0;5439.0;2981.0;;;212.0;63.0;34.5;;;2.5;534.0;GM
1998;Hillegom;2009;8758.0;5565.0;3174.0;2342.0;832.0;19.0;63.5;36.2;26.7;9.5;0.2;534.0;GM
1999;Hillegom;2010;8885.0;5582.0;3282.0;2377.0;905.0;21.0;62.8;36.9;26.8;10.2;0.2;534.0;GM
2000;Hillegom;2011;8893.0;5561.0;3314.0;2354.0;960.0;18.0;62.5;37.3;26.5;10.8;0.2;534.0;GM
2001;Hillegom;2012;9032.0;5698.0;3316.0;2394.0;922.0;18.0;63.1;36.7;26.5;10.2;0.2;534.0;GM
2002;Hilvarenbeek;2006;5651.0;4431.0;1122.0;;;98.0;78.4;19.9;;;1.7;798.0;GM
2003;Hilvarenbeek;2007;5748.0;4418.0;1195.0;;;135.0;76.9;20.8;;;2.3;798.0;GM
2004;Hilvarenbeek;2008;5862.0;4524.0;1235.0;;;103.0;77.2;21.1;;;1.8;798.0;GM
2005;Hilvarenbeek;2009;5878.0;4526.0;1338.0;830.0;508.0;14.0;77.0;22.8;14.1;8.6;0.2;798.0;GM
2006;Hilvarenbeek;2010;5932.0;4529.0;1378.0;875.0;503.0;25.0;76.3;23.2;14.8;8.5;0.4;798.0;GM
2007;Hilvarenbeek;2011;5912.0;4500.0;1398.0;798.0;600.0;14.0;76.1;23.6;13.5;10.1;0.2;798.0;GM
2008;Hilvarenbeek;2012;5935.0;4543.0;1377.0;848.0;529.0;15.0;76.5;23.2;14.3;8.9;0.3;798.0;GM
2009;Hilversum;2006;37964.0;18443.0;18205.0;;;1316.0;48.6;48.0;;;3.5;402.0;GM
2010;Hilversum;2007;38429.0;19229.0;17695.0;;;1505.0;50.0;46.0;;;3.9;402.0;GM
2011;Hilversum;2008;38768.0;19535.0;17733.0;;;1500.0;50.4;45.7;;;3.9;402.0;GM
2012;Hilversum;2009;38765.0;19903.0;18700.0;13365.0;5335.0;162.0;51.3;48.2;34.5;13.8;0.4;402.0;GM
2013;Hilversum;2010;38830.0;19728.0;18899.0;13346.0;5553.0;203.0;50.8;48.7;34.4;14.3;0.5;402.0;GM
2014;Hilversum;2011;38827.0;19740.0;18934.0;12755.0;6179.0;153.0;50.8;48.8;32.9;15.9;0.4;402.0;GM
2015;Hilversum;2012;39201.0;20578.0;18461.0;12719.0;5742.0;162.0;52.5;47.1;32.4;14.6;0.4;402.0;GM
2016;Hof van Twente;2006;13860.0;8507.0;4760.0;;;593.0;61.4;34.3;;;4.3;1735.0;GM
2017;Hof van Twente;2007;13916.0;8711.0;4436.0;;;769.0;62.6;31.9;;;5.5;1735.0;GM
2018;Hof van Twente;2008;14082.0;9061.0;4535.0;;;486.0;64.3;32.2;;;3.5;1735.0;GM
2019;Hof van Twente;2009;14305.0;9222.0;4931.0;3148.0;1783.0;152.0;64.5;34.5;22.0;12.5;1.1;1735.0;GM
2020;Hof van Twente;2010;14758.0;9305.0;5294.0;3476.0;1818.0;159.0;63.1;35.9;23.6;12.3;1.1;1735.0;GM
2021;Hof van Twente;2011;14775.0;9420.0;5177.0;3336.0;1841.0;178.0;63.8;35.0;22.6;12.5;1.2;1735.0;GM
2022;Hof van Twente;2012;14879.0;9767.0;4922.0;3306.0;1616.0;190.0;65.6;33.1;22.2;10.9;1.3;1735.0;GM
2023;Hollands Kroon;2006;;;;;;;;;;;;;
2024;Hollands Kroon;2007;;;;;;;;;;;;;
2025;Hollands Kroon;2008;;;;;;;;;;;;;
2026;Hollands Kroon;2009;;;;;;;;;;;;;
2027;Hollands Kroon;2010;;;;;;;;;;;;;
2028;Hollands Kroon;2011;;;;;;;;;;;;;
2029;Hollands Kroon;2012;19817.0;13166.0;6573.0;4980.0;1593.0;78.0;66.4;33.2;25.1;8.0;0.4;1911.0;GM
2030;Hoogeveen;2006;22057.0;13012.0;8561.0;;;484.0;59.0;38.8;;;2.2;118.0;GM
2031;Hoogeveen;2007;22336.0;13325.0;8572.0;;;439.0;59.7;38.4;;;2.0;118.0;GM
2032;Hoogeveen;2008;22583.0;13572.0;8567.0;;;444.0;60.1;37.9;;;2.0;118.0;GM
2033;Hoogeveen;2009;22738.0;13734.0;8970.0;7201.0;1769.0;34.0;60.4;39.4;31.7;7.8;0.1;118.0;GM
2034;Hoogeveen;2010;22856.0;13725.0;9090.0;7246.0;1844.0;41.0;60.0;39.8;31.7;8.1;0.2;118.0;GM
2035;Hoogeveen;2011;22990.0;13785.0;9169.0;7210.0;1959.0;36.0;60.0;39.9;31.4;8.5;0.2;118.0;GM
2036;Hoogeveen;2012;23074.0;13957.0;9079.0;7164.0;1915.0;38.0;60.5;39.3;31.0;8.3;0.2;118.0;GM
2037;Hoogezand-Sappemeer;2006;15098.0;8147.0;6461.0;;;490.0;54.0;42.8;;;3.2;18.0;GM
2038;Hoogezand-Sappemeer;2007;15061.0;8244.0;6403.0;;;414.0;54.7;42.5;;;2.7;18.0;GM
2039;Hoogezand-Sappemeer;2008;15115.0;8453.0;6345.0;;;317.0;55.9;42.0;;;2.1;18.0;GM
2040;Hoogezand-Sappemeer;2009;15414.0;8600.0;6787.0;5526.0;1261.0;27.0;55.8;44.0;35.9;8.2;0.2;18.0;GM
2041;Hoogezand-Sappemeer;2010;15564.0;8540.0;6993.0;5594.0;1399.0;31.0;54.9;44.9;35.9;9.0;0.2;18.0;GM
2042;Hoogezand-Sappemeer;2011;15556.0;8500.0;7035.0;5492.0;1543.0;21.0;54.6;45.2;35.3;9.9;0.1;18.0;GM
2043;Hoogezand-Sappemeer;2012;15586.0;8565.0;6979.0;5473.0;1506.0;42.0;55.0;44.8;35.1;9.7;0.3;18.0;GM
2044;Hoorn;2006;29208.0;16515.0;12016.0;;;677.0;56.5;41.1;;;2.3;405.0;GM
2045;Hoorn;2007;29525.0;17027.0;11709.0;;;789.0;57.7;39.7;;;2.7;405.0;GM
2046;Hoorn;2008;30005.0;17379.0;11942.0;;;684.0;57.9;39.8;;;2.3;405.0;GM
2047;Hoorn;2009;30550.0;17738.0;12690.0;9926.0;2764.0;122.0;58.1;41.5;32.5;9.0;0.4;405.0;GM
2048;Hoorn;2010;30985.0;17766.0;13083.0;10292.0;2791.0;136.0;57.3;42.2;33.2;9.0;0.4;405.0;GM
2049;Hoorn;2011;31088.0;17988.0;12990.0;10292.0;2698.0;110.0;57.9;41.8;33.1;8.7;0.4;405.0;GM
2050;Hoorn;2012;31490.0;18370.0;13000.0;10477.0;2523.0;120.0;58.3;41.3;33.3;8.0;0.4;405.0;GM
2051;Horst aan de Maas;2006;11078.0;7724.0;3031.0;;;323.0;69.7;27.4;;;2.9;1507.0;GM
2052;Horst aan de Maas;2007;11233.0;8202.0;2706.0;;;325.0;73.0;24.1;;;2.9;1507.0;GM
2053;Horst aan de Maas;2008;11365.0;8383.0;2670.0;;;312.0;73.8;23.5;;;2.7;1507.0;GM
2054;Horst aan de Maas;2009;11518.0;8522.0;2884.0;2186.0;698.0;112.0;74.0;25.0;19.0;6.1;1.0;1507.0;GM
2055;Horst aan de Maas;2010;16382.0;12435.0;3814.0;2711.0;1103.0;133.0;75.9;23.3;16.5;6.7;0.8;1507.0;GM
2056;Horst aan de Maas;2011;16520.0;12510.0;3888.0;2605.0;1283.0;122.0;75.7;23.5;15.8;7.8;0.7;1507.0;GM
2057;Horst aan de Maas;2012;16648.0;12662.0;3862.0;2635.0;1227.0;124.0;76.1;23.2;15.8;7.4;0.7;1507.0;GM
2058;Houten;2006;16603.0;11152.0;5287.0;;;164.0;67.2;31.8;;;1.0;321.0;GM
2059;Houten;2007;16949.0;11496.0;5265.0;;;188.0;67.8;31.1;;;1.1;321.0;GM
2060;Houten;2008;17438.0;11914.0;5352.0;;;172.0;68.3;30.7;;;1.0;321.0;GM
2061;Houten;2009;17887.0;12175.0;5693.0;4930.0;763.0;19.0;68.1;31.8;27.6;4.3;0.1;321.0;GM
2062;Houten;2010;18176.0;12319.0;5840.0;5103.0;737.0;17.0;67.8;32.1;28.1;4.1;0.1;321.0;GM
2063;Houten;2011;18117.0;12340.0;5757.0;4804.0;953.0;20.0;68.1;31.8;26.5;5.3;0.1;321.0;GM
2064;Houten;2012;18583.0;12627.0;5938.0;4901.0;1037.0;18.0;67.9;32.0;26.4;5.6;0.1;321.0;GM
2065;Huizen;2006;17541.0;9081.0;7920.0;;;540.0;51.8;45.2;;;3.1;406.0;GM
2066;Huizen;2007;17650.0;9272.0;7807.0;;;571.0;52.5;44.2;;;3.2;406.0;GM
2067;Huizen;2008;17992.0;9588.0;7971.0;;;433.0;53.3;44.3;;;2.4;406.0;GM
2068;Huizen;2009;18194.0;9806.0;8372.0;6347.0;2025.0;16.0;53.9;46.0;34.9;11.1;0.1;406.0;GM
2069;Huizen;2010;18198.0;9824.0;8352.0;6477.0;1875.0;22.0;54.0;45.9;35.6;10.3;0.1;406.0;GM
2070;Huizen;2011;18211.0;9791.0;8405.0;6151.0;2254.0;15.0;53.8;46.2;33.8;12.4;0.1;406.0;GM
2071;Huizen;2012;18248.0;9975.0;8258.0;6191.0;2067.0;15.0;54.7;45.3;33.9;11.3;0.1;406.0;GM
2072;Hulst;2006;12435.0;8672.0;3428.0;;;335.0;69.7;27.6;;;2.7;677.0;GM
2073;Hulst;2007;12520.0;8881.0;3303.0;;;336.0;70.9;26.4;;;2.7;677.0;GM
2074;Hulst;2008;12648.0;9239.0;3104.0;;;305.0;73.0;24.5;;;2.4;677.0;GM
2075;Hulst;2009;12714.0;9343.0;3341.0;2481.0;860.0;30.0;73.5;26.3;19.5;6.8;0.2;677.0;GM
2076;Hulst;2010;12795.0;9361.0;3415.0;2511.0;904.0;19.0;73.2;26.7;19.6;7.1;0.1;677.0;GM
2077;Hulst;2011;12840.0;9257.0;3549.0;2513.0;1036.0;34.0;72.1;27.6;19.6;8.1;0.3;677.0;GM
2078;Hulst;2012;12901.0;9422.0;3439.0;2520.0;919.0;40.0;73.0;26.7;19.5;7.1;0.3;677.0;GM
2079;Hunsel;2006;2340.0;1910.0;416.0;;;14.0;81.6;17.8;;;0.6;925.0;GM
2080;Hunsel;2007;;;;;;;;;;;;;
2081;Hunsel;2008;;;;;;;;;;;;;
2082;Hunsel;2009;;;;;;;;;;;;;
2083;Hunsel;2010;;;;;;;;;;;;;
2084;Hunsel;2011;;;;;;;;;;;;;
2085;Hunsel;2012;;;;;;;;;;;;;
2086;IJsselstein;2006;13392.0;8238.0;4924.0;;;230.0;61.5;36.8;;;1.7;353.0;GM
2087;IJsselstein;2007;13430.0;8301.0;4859.0;;;270.0;61.8;36.2;;;2.0;353.0;GM
2088;IJsselstein;2008;13668.0;8464.0;4889.0;;;315.0;61.9;35.8;;;2.3;353.0;GM
2089;IJsselstein;2009;13698.0;8481.0;5170.0;3556.0;1614.0;47.0;61.9;37.7;26.0;11.8;0.3;353.0;GM
2090;IJsselstein;2010;13850.0;8605.0;5195.0;3599.0;1596.0;50.0;62.1;37.5;26.0;11.5;0.4;353.0;GM
2091;IJsselstein;2011;13883.0;8581.0;5273.0;3559.0;1714.0;29.0;61.8;38.0;25.6;12.3;0.2;353.0;GM
2092;IJsselstein;2012;13883.0;8663.0;5166.0;3510.0;1656.0;54.0;62.4;37.2;25.3;11.9;0.4;353.0;GM
2093;Jacobswoude;2006;4072.0;2647.0;1322.0;;;103.0;65.0;32.5;;;2.5;645.0;GM
2094;Jacobswoude;2007;4107.0;2675.0;1322.0;;;110.0;65.1;32.2;;;2.7;645.0;GM
2095;Jacobswoude;2008;4127.0;2706.0;1315.0;;;106.0;65.6;31.9;;;2.6;645.0;GM
2096;Jacobswoude;2009;;;;;;;;;;;;;
2097;Jacobswoude;2010;;;;;;;;;;;;;
2098;Jacobswoude;2011;;;;;;;;;;;;;
2099;Jacobswoude;2012;;;;;;;;;;;;;
2100;Kaag en Braassem;2006;;;;;;;;;;;;;
2101;Kaag en Braassem;2007;;;;;;;;;;;;;
2102;Kaag en Braassem;2008;;;;;;;;;;;;;
2103;Kaag en Braassem;2009;9632.0;6009.0;3568.0;2912.0;656.0;55.0;62.4;37.0;30.2;6.8;0.6;1884.0;GM
2104;Kaag en Braassem;2010;9901.0;6143.0;3701.0;2978.0;723.0;57.0;62.0;37.4;30.1;7.3;0.6;1884.0;GM
2105;Kaag en Braassem;2011;9935.0;6104.0;3779.0;2952.0;827.0;52.0;61.4;38.0;29.7;8.3;0.5;1884.0;GM
2106;Kaag en Braassem;2012;10087.0;6279.0;3754.0;3012.0;742.0;54.0;62.2;37.2;29.9;7.4;0.5;1884.0;GM
2107;Kampen;2006;19121.0;10612.0;7490.0;;;1019.0;55.5;39.2;;;5.3;166.0;GM
2108;Kampen;2007;19428.0;11167.0;7319.0;;;942.0;57.5;37.7;;;4.8;166.0;GM
2109;Kampen;2008;20043.0;11667.0;7420.0;;;956.0;58.2;37.0;;;4.8;166.0;GM
2110;Kampen;2009;20133.0;11967.0;7944.0;5420.0;2524.0;222.0;59.4;39.5;26.9;12.5;1.1;166.0;GM
2111;Kampen;2010;20160.0;12062.0;7999.0;5447.0;2552.0;99.0;59.8;39.7;27.0;12.7;0.5;166.0;GM
2112;Kampen;2011;20453.0;12104.0;8215.0;5502.0;2713.0;134.0;59.2;40.2;26.9;13.3;0.7;166.0;GM
2113;Kampen;2012;20616.0;12448.0;8023.0;5454.0;2569.0;145.0;60.4;38.9;26.5;12.5;0.7;166.0;GM
2114;Kapelle;2006;4547.0;3418.0;1076.0;;;53.0;75.2;23.7;;;1.2;678.0;GM
2115;Kapelle;2007;4654.0;3448.0;1133.0;;;73.0;74.1;24.3;;;1.6;678.0;GM
2116;Kapelle;2008;4717.0;3493.0;1140.0;;;84.0;74.1;24.2;;;1.8;678.0;GM
2117;Kapelle;2009;4833.0;3621.0;1205.0;735.0;470.0;7.0;74.9;24.9;15.2;9.7;0.1;678.0;GM
2118;Kapelle;2010;4891.0;3586.0;1301.0;745.0;556.0;4.0;73.3;26.6;15.2;11.4;0.1;678.0;GM
2119;Kapelle;2011;4949.0;3644.0;1303.0;765.0;538.0;2.0;73.6;26.3;15.5;10.9;0.0;678.0;GM
2120;Kapelle;2012;5007.0;3707.0;1298.0;736.0;562.0;2.0;74.0;25.9;14.7;11.2;0.0;678.0;GM
