ID;Geslacht;Leeftijd;WijkenEnBuurten;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
7240;Totaal mannen en vrouwen;15 tot 75 jaar;Hondsberg;1750;1190;68.0;83.0;57.0;26.0;17.0
7241;Totaal mannen en vrouwen;15 tot 75 jaar;Kruisstraat;430;330;77.0;69.0;44.0;25.0;31.0
7242;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Kruisstraat;80;50;;;;;
7243;Totaal mannen en vrouwen;15 tot 75 jaar;De Overlaet-Oost;2420;1880;78.0;88.0;57.0;31.0;12.0
7244;Totaal mannen en vrouwen;15 tot 75 jaar;De Overlaet-West;2020;1530;75.0;86.0;59.0;27.0;14.0
7245;Totaal mannen en vrouwen;15 tot 75 jaar;A2 zone Rosmalen-Noord;40;30;;;;;
7246;Totaal mannen en vrouwen;15 tot 75 jaar;Rosmalense Polder;90;90;;;;;
7247;Totaal mannen en vrouwen;15 tot 75 jaar;De Groote Wielen;6020;5080;84.0;87.0;62.0;25.0;13.0
7248;Totaal mannen en vrouwen;15 tot 75 jaar;Brabantpoort;0;0;;;;;
7249;Totaal mannen en vrouwen;15 tot 75 jaar;De Groote Vliet;30;20;;;;;
7250;Totaal mannen en vrouwen;15 tot 75 jaar;Vlietdijk;200;160;77.0;91.0;59.0;32.0;9.0
7251;Totaal mannen en vrouwen;15 tot 75 jaar;Broekland;2380;1950;82.0;88.0;61.0;27.0;12.0
7252;Totaal mannen en vrouwen;15 tot 75 jaar;De Watertuinen;1150;1000;86.0;83.0;59.0;24.0;17.0
7253;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoven;1880;1640;87.0;86.0;64.0;22.0;14.0
7254;Totaal mannen en vrouwen;15 tot 75 jaar;De Lanen;350;310;87.0;91.0;66.0;24.0;9.0
7255;Totaal mannen en vrouwen;15 tot 75 jaar;Overig Landelijk gebied De Groote Wielen;10;10;;;;;
7256;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied De Groote Wielen;10;10;;;;;
7257;Totaal mannen en vrouwen;15 tot 75 jaar;Empel;4770;3810;80.0;84.0;57.0;27.0;16.0
7258;Totaal mannen en vrouwen;15 tot 75 jaar;Kom Empel;890;630;72.0;78.0;53.0;25.0;22.0
7259;Totaal mannen en vrouwen;15 tot 75 jaar;Maasakker;1950;1600;82.0;85.0;59.0;26.0;15.0
7260;Totaal mannen en vrouwen;15 tot 75 jaar;Empel-Oost;1840;1500;82.0;86.0;58.0;28.0;14.0
7261;Totaal mannen en vrouwen;15 tot 75 jaar;De Koornwaard;100;70;;;;;
7262;Totaal mannen en vrouwen;15 tot 75 jaar;Noord;14420;9120;63.0;85.0;52.0;33.0;15.0
7263;Totaal mannen en vrouwen;15 tot 75 jaar;De Buitenpepers;1710;1190;70.0;88.0;54.0;33.0;12.0
7264;Totaal mannen en vrouwen;15 tot 75 jaar;De Herven;560;390;70.0;77.0;62.0;14.0;23.0
7265;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein De Herven;30;30;;;;;
7266;Totaal mannen en vrouwen;15 tot 75 jaar;De Slagen;1100;570;52.0;87.0;53.0;34.0;13.0
7267;Totaal mannen en vrouwen;15 tot 75 jaar;De Haren;830;460;55.0;87.0;52.0;35.0;13.0
7268;Totaal mannen en vrouwen;15 tot 75 jaar;De Reit;1130;690;61.0;89.0;56.0;34.0;11.0
7269;Totaal mannen en vrouwen;15 tot 75 jaar;De Donk;1510;960;63.0;87.0;58.0;30.0;13.0
7270;Totaal mannen en vrouwen;15 tot 75 jaar;De Rompert;1800;1230;69.0;80.0;51.0;29.0;20.0
7271;Totaal mannen en vrouwen;15 tot 75 jaar;De Hambaken;960;590;61.0;85.0;46.0;39.0;15.0
7272;Totaal mannen en vrouwen;15 tot 75 jaar;De Sprookjesbuurt;1260;680;54.0;88.0;47.0;42.0;12.0
7273;Totaal mannen en vrouwen;15 tot 75 jaar;De Muziekinstrumentenbuurt;940;550;58.0;84.0;45.0;39.0;16.0
7274;Totaal mannen en vrouwen;15 tot 75 jaar;De Edelstenenbuurt;860;590;68.0;86.0;48.0;38.0;14.0
7275;Totaal mannen en vrouwen;15 tot 75 jaar;Orthen;1190;820;68.0;85.0;57.0;28.0;15.0
7276;Totaal mannen en vrouwen;15 tot 75 jaar;Orthen-West;520;380;73.0;88.0;50.0;38.0;12.0
7277;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein-Noord;0;0;;;;;
7278;Totaal mannen en vrouwen;15 tot 75 jaar;Maaspoort;13100;9550;73.0;86.0;57.0;28.0;14.0
7279;Totaal mannen en vrouwen;15 tot 75 jaar;De Italiaanse Buurt;430;270;63.0;83.0;59.0;24.0;17.0
7280;Totaal mannen en vrouwen;15 tot 75 jaar;Maasdal;1860;1220;66.0;87.0;56.0;31.0;13.0
7281;Totaal mannen en vrouwen;15 tot 75 jaar;Abdijenbuurt;890;610;69.0;84.0;57.0;28.0;16.0
7282;Totaal mannen en vrouwen;15 tot 75 jaar;Lokeren;1150;860;75.0;87.0;57.0;31.0;13.0
7283;Totaal mannen en vrouwen;15 tot 75 jaar;Maasstroom;1570;1100;70.0;87.0;56.0;31.0;13.0
7284;Totaal mannen en vrouwen;15 tot 75 jaar;De Staatsliedenbuurt;1360;960;71.0;86.0;57.0;28.0;14.0
7285;Totaal mannen en vrouwen;15 tot 75 jaar;Het Zilverpark;1700;1340;79.0;85.0;59.0;26.0;15.0
7286;Totaal mannen en vrouwen;15 tot 75 jaar;Maasvallei;1850;1470;79.0;87.0;59.0;29.0;13.0
7287;Totaal mannen en vrouwen;15 tot 75 jaar;Maasoever;2220;1650;74.0;83.0;57.0;26.0;17.0
7288;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Maaspoort;20;20;;;;;
7289;Totaal mannen en vrouwen;15 tot 75 jaar;Oud Empel;60;50;;;;;
7290;Totaal mannen en vrouwen;15 tot 75 jaar;West;17200;11690;68.0;87.0;50.0;37.0;13.0
7291;Totaal mannen en vrouwen;15 tot 75 jaar;Boschveld;2570;1750;68.0;88.0;47.0;40.0;12.0
7292;Totaal mannen en vrouwen;15 tot 75 jaar;Paleiskwartier;2790;2160;78.0;87.0;55.0;32.0;13.0
7293;Totaal mannen en vrouwen;15 tot 75 jaar;Willemspoort;340;290;83.0;92.0;64.0;29.0;8.0
7294;Totaal mannen en vrouwen;15 tot 75 jaar;Deuteren;1230;770;63.0;87.0;55.0;32.0;13.0
7295;Totaal mannen en vrouwen;15 tot 75 jaar;De Moerputten;210;110;54.0;;;;
7296;Totaal mannen en vrouwen;15 tot 75 jaar;De Schutskamp;3520;2300;65.0;89.0;46.0;43.0;11.0
7297;Totaal mannen en vrouwen;15 tot 75 jaar;De Kruiskamp;6170;4040;66.0;88.0;51.0;37.0;12.0
7298;Totaal mannen en vrouwen;15 tot 75 jaar;De Rietvelden-Oost;110;80;;;;;
7299;Totaal mannen en vrouwen;15 tot 75 jaar;De Rietvelden-West;20;10;;;;;
7300;Totaal mannen en vrouwen;15 tot 75 jaar;Veemarktkwartier;10;10;;;;;
7301;Totaal mannen en vrouwen;15 tot 75 jaar;Ertveld;230;170;74.0;75.0;49.0;26.0;25.0
7302;Totaal mannen en vrouwen;15 tot 75 jaar;Engelen;4320;3290;76.0;78.0;53.0;25.0;22.0
7303;Totaal mannen en vrouwen;15 tot 75 jaar;Kom Engelen;2240;1720;77.0;79.0;53.0;27.0;21.0
7304;Totaal mannen en vrouwen;15 tot 75 jaar;De Vutter;80;60;;;;;
7305;Totaal mannen en vrouwen;15 tot 75 jaar;Henriëttewaard;70;60;;;;;
7306;Totaal mannen en vrouwen;15 tot 75 jaar;De Haverleij;1700;1290;76.0;80.0;57.0;23.0;20.0
7307;Totaal mannen en vrouwen;15 tot 75 jaar;Bokhoven;220;160;73.0;63.0;42.0;21.0;37.0
7308;Totaal mannen en vrouwen;15 tot 75 jaar;Engelermeer;10;10;;;;;
7309;Totaal mannen en vrouwen;15 tot 75 jaar;Nuland;3350;2560;76.0;80.0;54.0;26.0;20.0
7310;Totaal mannen en vrouwen;15 tot 75 jaar;Kom Nuland;2660;1990;75.0;83.0;56.0;27.0;17.0
7311;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Nuland;80;70;;;;;
7312;Totaal mannen en vrouwen;15 tot 75 jaar;De Lage Kant;200;160;82.0;73.0;49.0;24.0;27.0
7313;Totaal mannen en vrouwen;15 tot 75 jaar;Heeseind;310;250;82.0;75.0;51.0;24.0;25.0
7314;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied Nuland;110;90;;;;;
7315;Totaal mannen en vrouwen;15 tot 75 jaar;Vinkel;2080;1550;75.0;76.0;50.0;26.0;24.0
7316;Totaal mannen en vrouwen;15 tot 75 jaar;Kom Vinkel;940;720;77.0;80.0;53.0;27.0;20.0
7317;Totaal mannen en vrouwen;15 tot 75 jaar;Vinkeloord;460;300;65.0;76.0;48.0;28.0;24.0
7318;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied Vinkel;680;530;78.0;70.0;45.0;24.0;30.0
7319;Totaal mannen en vrouwen;15 tot 75 jaar;Heumen;12160;8530;70.0;82.0;56.0;26.0;18.0
7320;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 00 Heumen;9650;6690;69.0;83.0;56.0;27.0;17.0
7321;Totaal mannen en vrouwen;15 tot 75 jaar;Heumen;750;560;75.0;84.0;57.0;28.0;16.0
7322;Totaal mannen en vrouwen;15 tot 75 jaar;Malden-West;2410;1660;69.0;85.0;56.0;29.0;15.0
7323;Totaal mannen en vrouwen;15 tot 75 jaar;Malden-Oost;4530;2950;65.0;84.0;57.0;27.0;16.0
7324;Totaal mannen en vrouwen;15 tot 75 jaar;Broekkant en Droge;90;70;;;;;
7325;Totaal mannen en vrouwen;15 tot 75 jaar;Molenhoek;190;140;70.0;;;;
7326;Totaal mannen en vrouwen;15 tot 75 jaar;Kluis;110;90;;;;;
7327;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Malden;1160;910;78.0;83.0;57.0;26.0;17.0
7328;Totaal mannen en vrouwen;15 tot 75 jaar;Verspr.h. bosgebied ten oosten kanaal;20;10;;;;;
7329;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Heumen;330;270;82.0;82.0;57.0;25.0;18.0
7330;Totaal mannen en vrouwen;15 tot 75 jaar;Verspr.h. bosgebied ten westen kanaal;50;40;;;;;
7331;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Overasselt;2520;1840;73.0;79.0;55.0;24.0;21.0
7332;Totaal mannen en vrouwen;15 tot 75 jaar;Overasselt;1260;870;69.0;83.0;59.0;24.0;17.0
7333;Totaal mannen en vrouwen;15 tot 75 jaar;Nederasselt;520;410;79.0;83.0;59.0;24.0;17.0
7334;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Overasseltse Broek;60;50;;;;;
7335;Totaal mannen en vrouwen;15 tot 75 jaar;Verspr.h. Overasseltse Uiterwaarden;290;230;77.0;75.0;52.0;23.0;25.0
7336;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Valenberg en Heide;130;90;;;;;
7337;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Nederasseltse Broek;20;20;;;;;
7338;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Worsum;150;110;76.0;;;;
7339;Totaal mannen en vrouwen;15 tot 75 jaar;Verspr.h. in de polder Balgoij en Einde;40;30;;;;;
7340;Totaal mannen en vrouwen;15 tot 75 jaar;Verspr.h. Nederasseltse Uiterwaarden;40;30;;;;;
7341;Totaal mannen en vrouwen;15 tot 75 jaar;Heusden;33460;24120;72.0;83.0;53.0;30.0;17.0
7342;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Drunen;13690;9840;72.0;86.0;56.0;30.0;14.0
7343;Totaal mannen en vrouwen;15 tot 75 jaar;Braken-West;1860;1340;72.0;87.0;57.0;29.0;13.0
7344;Totaal mannen en vrouwen;15 tot 75 jaar;Braken-Oost;2340;1750;75.0;84.0;54.0;30.0;16.0
7345;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum Drunen;400;240;59.0;80.0;50.0;30.0;20.0
7346;Totaal mannen en vrouwen;15 tot 75 jaar;Venne-West;4430;3290;74.0;88.0;60.0;28.0;12.0
7347;Totaal mannen en vrouwen;15 tot 75 jaar;Venne-Oost;4650;3220;69.0;85.0;53.0;32.0;15.0
7348;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Elshout;1320;1040;79.0;75.0;48.0;27.0;25.0
7349;Totaal mannen en vrouwen;15 tot 75 jaar;Elshout;1320;1040;79.0;75.0;48.0;27.0;25.0
7350;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Haarsteeg;1690;1290;76.0;78.0;50.0;28.0;22.0
7351;Totaal mannen en vrouwen;15 tot 75 jaar;Haarsteeg;1690;1290;76.0;78.0;50.0;28.0;22.0
7352;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Nieuwkuijk;1600;1170;73.0;80.0;51.0;29.0;20.0
7353;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwkuijk;1600;1170;73.0;80.0;51.0;29.0;20.0
7354;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Vlijmen;11020;7880;71.0;84.0;54.0;30.0;16.0
7355;Totaal mannen en vrouwen;15 tot 75 jaar;Vijfhoeven;4700;3420;73.0;85.0;57.0;29.0;15.0
7356;Totaal mannen en vrouwen;15 tot 75 jaar;Vlijmen-Dorp;2880;2050;71.0;82.0;53.0;29.0;18.0
7357;Totaal mannen en vrouwen;15 tot 75 jaar;Vliedberg;3440;2410;70.0;84.0;51.0;33.0;16.0
7358;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Doeveren;50;40;;;;;
7359;Totaal mannen en vrouwen;15 tot 75 jaar;Doeveren;50;40;;;;;
7360;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07 Hedikthuizen;200;140;71.0;;;;
7361;Totaal mannen en vrouwen;15 tot 75 jaar;Hedikhuizen;200;140;71.0;;;;
7362;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 08 Heesbeen;130;100;;;;;
7363;Totaal mannen en vrouwen;15 tot 75 jaar;Heesbeen;130;100;;;;;
7364;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 09 Herpt;590;450;77.0;68.0;42.0;26.0;32.0
7365;Totaal mannen en vrouwen;15 tot 75 jaar;Herpt;590;450;77.0;68.0;42.0;26.0;32.0
7366;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 10 Heusden;1010;680;67.0;71.0;41.0;30.0;29.0
7367;Totaal mannen en vrouwen;15 tot 75 jaar;Heusden;1010;680;67.0;71.0;41.0;30.0;29.0
7368;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 11 Oudheusden;2160;1490;69.0;85.0;49.0;36.0;15.0
7369;Totaal mannen en vrouwen;15 tot 75 jaar;Oudheusden;2160;1490;69.0;85.0;49.0;36.0;15.0
7370;Totaal mannen en vrouwen;15 tot 75 jaar;Hillegom;16440;12060;73.0;85.0;57.0;28.0;15.0
7371;Totaal mannen en vrouwen;15 tot 75 jaar;Hillegom Midden;4440;3070;69.0;87.0;56.0;30.0;13.0
7372;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum;1180;830;70.0;84.0;53.0;31.0;16.0
7373;Totaal mannen en vrouwen;15 tot 75 jaar;Oranjebuurt;1340;960;71.0;89.0;59.0;30.0;11.0
7374;Totaal mannen en vrouwen;15 tot 75 jaar;Vosselaankwartier;690;480;70.0;89.0;56.0;33.0;11.0
7375;Totaal mannen en vrouwen;15 tot 75 jaar;Hillegommerbeek;120;90;;;;;
7376;Totaal mannen en vrouwen;15 tot 75 jaar;Brouwerlaankwartier;1110;720;65.0;86.0;58.0;28.0;14.0
7377;Totaal mannen en vrouwen;15 tot 75 jaar;Hillegom Noord;3180;2320;73.0;83.0;53.0;30.0;17.0
7378;Totaal mannen en vrouwen;15 tot 75 jaar;Patrimonium;220;150;67.0;85.0;50.0;35.0;15.0
7379;Totaal mannen en vrouwen;15 tot 75 jaar;Horst ten Daal;70;50;;;;;
7380;Totaal mannen en vrouwen;15 tot 75 jaar;Treslong;540;360;66.0;83.0;55.0;29.0;17.0
7381;Totaal mannen en vrouwen;15 tot 75 jaar;Kastelenbuurt;970;740;76.0;85.0;55.0;30.0;15.0
7382;Totaal mannen en vrouwen;15 tot 75 jaar;Vossepolder;450;350;79.0;83.0;57.0;26.0;17.0
7383;Totaal mannen en vrouwen;15 tot 75 jaar;Staatsliedenbuurt;930;680;72.0;84.0;51.0;33.0;16.0
7384;Totaal mannen en vrouwen;15 tot 75 jaar;Hillegom Zuid;5300;3970;75.0;88.0;59.0;28.0;12.0
7385;Totaal mannen en vrouwen;15 tot 75 jaar;Leidsestraat;680;530;78.0;83.0;57.0;26.0;17.0
7386;Totaal mannen en vrouwen;15 tot 75 jaar;Olympiakwartier;720;490;67.0;89.0;59.0;30.0;11.0
7387;Totaal mannen en vrouwen;15 tot 75 jaar;Schilderskwartier;920;640;70.0;89.0;59.0;30.0;11.0
7388;Totaal mannen en vrouwen;15 tot 75 jaar;Wendes;1250;950;75.0;88.0;59.0;29.0;12.0
7389;Totaal mannen en vrouwen;15 tot 75 jaar;Hemen;1260;960;76.0;90.0;61.0;29.0;10.0
7390;Totaal mannen en vrouwen;15 tot 75 jaar;Ringoevers;470;410;89.0;87.0;62.0;25.0;13.0
7391;Totaal mannen en vrouwen;15 tot 75 jaar;Hillegom West;2580;1980;77.0;85.0;59.0;26.0;15.0
7392;Totaal mannen en vrouwen;15 tot 75 jaar;Om de Zanderij;1420;1070;76.0;84.0;62.0;22.0;16.0
7393;Totaal mannen en vrouwen;15 tot 75 jaar;Weerestein;1160;910;78.0;86.0;55.0;31.0;14.0
7394;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied;940;710;75.0;66.0;45.0;21.0;34.0
7395;Totaal mannen en vrouwen;15 tot 75 jaar;De Zanderij;0;0;;;;;
7396;Totaal mannen en vrouwen;15 tot 75 jaar;De Arnoud;0;0;;;;;
7397;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied;940;710;75.0;66.0;45.0;21.0;34.0
7398;Totaal mannen en vrouwen;15 tot 75 jaar;Hilvarenbeek;11550;8750;76.0;79.0;54.0;26.0;21.0
7399;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 00 Hilvarenbeek;6320;4660;74.0;81.0;54.0;26.0;19.0
7400;Totaal mannen en vrouwen;15 tot 75 jaar;Hilvarenbeek;5790;4230;73.0;83.0;56.0;26.0;17.0
7401;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Hilvarenbeek;530;430;80.0;62.0;37.0;25.0;38.0
7402;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Esbeek;960;760;79.0;76.0;52.0;24.0;24.0
7403;Totaal mannen en vrouwen;15 tot 75 jaar;Esbeek;640;500;79.0;83.0;56.0;27.0;17.0
7404;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Esbeek;320;250;79.0;62.0;44.0;18.0;38.0
7405;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Biest-Houtakker;750;620;84.0;78.0;53.0;24.0;22.0
7406;Totaal mannen en vrouwen;15 tot 75 jaar;Biest-Houtakker;580;480;83.0;81.0;54.0;26.0;19.0
7407;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Biest-Houtakker;160;140;86.0;;;;
7408;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Diessen;2830;2170;77.0;80.0;54.0;26.0;20.0
7409;Totaal mannen en vrouwen;15 tot 75 jaar;Diessen;2190;1700;77.0;85.0;57.0;27.0;15.0
7410;Totaal mannen en vrouwen;15 tot 75 jaar;Baarschot;190;140;74.0;;;;
7411;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Baarschot;450;340;76.0;60.0;38.0;21.0;40.0
7412;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Haghorst;680;530;78.0;74.0;50.0;24.0;26.0
7413;Totaal mannen en vrouwen;15 tot 75 jaar;Haghorst;390;300;77.0;83.0;58.0;25.0;17.0
7414;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Haghorst;290;230;79.0;63.0;40.0;23.0;37.0
7415;Totaal mannen en vrouwen;15 tot 75 jaar;Hilversum;66810;46450;70.0;81.0;52.0;30.0;19.0
7416;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum;7910;5810;73.0;82.0;48.0;34.0;18.0
7417;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum;2780;2070;74.0;82.0;48.0;35.0;18.0
7418;Totaal mannen en vrouwen;15 tot 75 jaar;Havenstraatbuurt;2430;1740;72.0;81.0;46.0;35.0;19.0
7419;Totaal mannen en vrouwen;15 tot 75 jaar;Sint Vitusbuurt;1360;1010;74.0;83.0;51.0;32.0;17.0
7420;Totaal mannen en vrouwen;15 tot 75 jaar;Langgewenstbuurt;1340;990;74.0;81.0;47.0;35.0;19.0
7421;Totaal mannen en vrouwen;15 tot 75 jaar;Noordwest;5260;3420;65.0;68.0;45.0;22.0;32.0
7422;Totaal mannen en vrouwen;15 tot 75 jaar;Boomberg;2090;1400;67.0;70.0;46.0;24.0;30.0
7423;Totaal mannen en vrouwen;15 tot 75 jaar;Raadhuiskwartier;1200;860;72.0;70.0;46.0;23.0;30.0
7424;Totaal mannen en vrouwen;15 tot 75 jaar;Trompenberg-Zuid;610;350;58.0;70.0;43.0;27.0;30.0
7425;Totaal mannen en vrouwen;15 tot 75 jaar;Villaparken;890;510;58.0;56.0;40.0;17.0;44.0
7426;Totaal mannen en vrouwen;15 tot 75 jaar;Trompenberg-Noord;450;290;65.0;67.0;48.0;19.0;33.0
7427;Totaal mannen en vrouwen;15 tot 75 jaar;Media Park;20;10;;;;;
7428;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidwest;6260;4270;68.0;84.0;55.0;29.0;16.0
7429;Totaal mannen en vrouwen;15 tot 75 jaar;Havenkwartier;70;50;;;;;
7430;Totaal mannen en vrouwen;15 tot 75 jaar;Het Rode Dorp;1130;870;77.0;84.0;56.0;28.0;16.0
7431;Totaal mannen en vrouwen;15 tot 75 jaar;Zeverijn;1250;890;71.0;83.0;55.0;28.0;17.0
7432;Totaal mannen en vrouwen;15 tot 75 jaar;Kerkelanden;3810;2460;65.0;84.0;55.0;30.0;16.0
7433;Totaal mannen en vrouwen;15 tot 75 jaar;Zuid;12820;9270;72.0;81.0;53.0;28.0;19.0
7434;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemenkwartier Noord;2300;1790;78.0;79.0;50.0;29.0;21.0
7435;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemenkwartier Zuid;3310;2150;65.0;80.0;49.0;31.0;20.0
7436;Totaal mannen en vrouwen;15 tot 75 jaar;Schrijverskwartier;1580;1220;77.0;76.0;54.0;21.0;24.0
7437;Totaal mannen en vrouwen;15 tot 75 jaar;Staatsliedenkwartier;2620;1950;75.0;84.0;57.0;27.0;16.0
7438;Totaal mannen en vrouwen;15 tot 75 jaar;Zeeheldenkwartier;3010;2150;71.0;83.0;55.0;28.0;17.0
7439;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidoost;7190;4810;67.0;78.0;51.0;27.0;22.0
7440;Totaal mannen en vrouwen;15 tot 75 jaar;Schilderskwartier;2630;1830;70.0;74.0;52.0;21.0;26.0
7441;Totaal mannen en vrouwen;15 tot 75 jaar;'t Hoogt van 't Kruis;1160;760;65.0;71.0;48.0;23.0;29.0
7442;Totaal mannen en vrouwen;15 tot 75 jaar;Arenaparkkwartier;480;350;73.0;72.0;47.0;25.0;28.0
7443;Totaal mannen en vrouwen;15 tot 75 jaar;West-Indiëkwartier;180;110;62.0;;;;
7444;Totaal mannen en vrouwen;15 tot 75 jaar;Van Riebeeckkwartier;2650;1710;65.0;87.0;53.0;34.0;13.0
7445;Totaal mannen en vrouwen;15 tot 75 jaar;Egelshoek;90;40;;;;;
7446;Totaal mannen en vrouwen;15 tot 75 jaar;Oost;15750;11230;71.0;85.0;53.0;32.0;15.0
7447;Totaal mannen en vrouwen;15 tot 75 jaar;Geuzenbuurt;2110;1580;75.0;82.0;49.0;33.0;18.0
7448;Totaal mannen en vrouwen;15 tot 75 jaar;Electrobuurt;1760;1200;68.0;85.0;51.0;35.0;15.0
7449;Totaal mannen en vrouwen;15 tot 75 jaar;Kleine Driftbuurt;3250;2370;73.0;84.0;54.0;31.0;16.0
7450;Totaal mannen en vrouwen;15 tot 75 jaar;Liebergen;3830;2600;68.0;86.0;53.0;33.0;14.0
7451;Totaal mannen en vrouwen;15 tot 75 jaar;Astronomische Buurt;4340;3140;72.0;84.0;54.0;30.0;16.0
7452;Totaal mannen en vrouwen;15 tot 75 jaar;Anna's Hoeve;460;350;77.0;85.0;63.0;22.0;15.0
7453;Totaal mannen en vrouwen;15 tot 75 jaar;Noordoost;8300;5640;68.0;84.0;52.0;32.0;16.0
7454;Totaal mannen en vrouwen;15 tot 75 jaar;Johannes Geradtswegbuurt;1600;1140;72.0;79.0;52.0;27.0;21.0
7455;Totaal mannen en vrouwen;15 tot 75 jaar;Erfgooiersbuurt;1220;810;66.0;82.0;51.0;32.0;18.0
7456;Totaal mannen en vrouwen;15 tot 75 jaar;Noord;5480;3690;67.0;86.0;52.0;33.0;14.0
7457;Totaal mannen en vrouwen;15 tot 75 jaar;AZC Crailo;0;0;;;;;
7458;Totaal mannen en vrouwen;15 tot 75 jaar;Hilversumse Meent;2980;1780;60.0;82.0;54.0;28.0;18.0
7459;Totaal mannen en vrouwen;15 tot 75 jaar;Hilversumse Meent;2980;1780;60.0;82.0;54.0;28.0;18.0
7460;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk Gebied;330;220;67.0;56.0;34.0;22.0;44.0
7461;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk Gebied 91;20;20;;;;;
7462;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk Gebied 92;0;0;;;;;
7463;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk Gebied 93;30;20;;;;;
7464;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk Gebied 94;60;40;;;;;
7465;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk Gebied 95;200;130;63.0;;;;
7466;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk Gebied 96;10;10;;;;;
7467;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk Gebied 97;20;20;;;;;
7468;Totaal mannen en vrouwen;15 tot 75 jaar;Hoeksche Waard;64850;46060;71.0;83.0;57.0;27.0;17.0
7469;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Beijerland;17990;12770;71.0;86.0;57.0;29.0;14.0
7470;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Beijerland Centrum;1310;940;72.0;80.0;53.0;27.0;20.0
7471;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Beijerland Oosterse Gorzenwijk;1410;930;65.0;86.0;60.0;26.0;14.0
7472;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Beijerland Croonenburghwijk;2140;1350;63.0;84.0;53.0;31.0;16.0
7473;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Beijerland Zeeheldenwijk;1690;1170;69.0;85.0;56.0;29.0;15.0
