ID;Nationaliteit;Perioden;TotaalAsielverzoekenEnNareizigers_1;EersteAsielverzoekenPersonen_2;VolgendeAsielverzoeken_3;NareizigersPersonen_4
1198;Ethiopisch ;2023;375.0;325.0;15.0;40.0
1199;Ethiopisch ;2024;470.0;415.0;10.0;45.0
1200;Gambiaans ;1975;;;;
1201;Gambiaans ;1976;;;;
1202;Gambiaans ;1977;;;;
1203;Gambiaans ;1978;;;;
1204;Gambiaans ;1979;;;;
1205;Gambiaans ;1980;;;;
1206;Gambiaans ;1981;;;;
1207;Gambiaans ;1982;;;;
1208;Gambiaans ;1983;;;;
1209;Gambiaans ;1984;;;;
1210;Gambiaans ;1985;10.0;10.0;;
1211;Gambiaans ;1986;15.0;15.0;;
1212;Gambiaans ;1987;60.0;60.0;;
1213;Gambiaans ;1988;25.0;25.0;;
1214;Gambiaans ;1989;15.0;15.0;;
1215;Gambiaans ;1990;;;;
1216;Gambiaans ;1991;;;;
1217;Gambiaans ;1992;;;;
1218;Gambiaans ;1993;;;;
1219;Gambiaans ;1994;10.0;10.0;;
1220;Gambiaans ;1995;25.0;25.0;;
1221;Gambiaans ;1996;5.0;5.0;;
1222;Gambiaans ;1997;5.0;5.0;;
1223;Gambiaans ;1998;10.0;10.0;;
1224;Gambiaans ;1999;5.0;5.0;;
1225;Gambiaans ;2000;5.0;5.0;;
1226;Gambiaans ;2001;20.0;20.0;;
1227;Gambiaans ;2002;15.0;15.0;;
1228;Gambiaans ;2003;5.0;5.0;;
1229;Gambiaans ;2004;15.0;15.0;;
1230;Gambiaans ;2005;20.0;20.0;;
1231;Gambiaans ;2006;10.0;10.0;;
1232;Gambiaans ;2007;20.0;15.0;0.0;
1233;Gambiaans ;2008;15.0;15.0;0.0;
1234;Gambiaans ;2009;15.0;15.0;5.0;
1235;Gambiaans ;2010;20.0;15.0;5.0;
1236;Gambiaans ;2011;30.0;25.0;5.0;
1237;Gambiaans ;2012;30.0;25.0;5.0;
1238;Gambiaans ;2013;30.0;25.0;5.0;0.0
1239;Gambiaans ;2014;25.0;20.0;5.0;
1240;Gambiaans ;2015;60.0;55.0;5.0;0.0
1241;Gambiaans ;2016;135.0;130.0;5.0;0.0
1242;Gambiaans ;2017;230.0;215.0;10.0;0.0
1243;Gambiaans ;2018;385.0;350.0;30.0;5.0
1244;Gambiaans ;2019;580.0;540.0;40.0;
1245;Gambiaans ;2020;230.0;205.0;25.0;
1246;Gambiaans ;2021;175.0;140.0;25.0;5.0
1247;Gambiaans ;2022;130.0;100.0;25.0;5.0
1248;Gambiaans ;2023;250.0;210.0;40.0;0.0
1249;Gambiaans ;2024;445.0;410.0;35.0;0.0
1250;Georgisch ;1975;;;;
1251;Georgisch ;1976;;;;
1252;Georgisch ;1977;;;;
1253;Georgisch ;1978;;;;
1254;Georgisch ;1979;;;;
1255;Georgisch ;1980;;;;
1256;Georgisch ;1981;;;;
1257;Georgisch ;1982;;;;
1258;Georgisch ;1983;;;;
1259;Georgisch ;1984;;;;
1260;Georgisch ;1985;;;;
1261;Georgisch ;1986;;;;
1262;Georgisch ;1987;;;;
1263;Georgisch ;1988;;;;
1264;Georgisch ;1989;;;;
1265;Georgisch ;1990;;;;
1266;Georgisch ;1991;;;;
1267;Georgisch ;1992;25.0;25.0;;
1268;Georgisch ;1993;170.0;170.0;;
1269;Georgisch ;1994;1240.0;1240.0;;
1270;Georgisch ;1995;345.0;345.0;;
1271;Georgisch ;1996;190.0;190.0;;
1272;Georgisch ;1997;290.0;290.0;;
1273;Georgisch ;1998;290.0;290.0;;
1274;Georgisch ;1999;320.0;320.0;;
1275;Georgisch ;2000;285.0;285.0;;
1276;Georgisch ;2001;300.0;300.0;;
1277;Georgisch ;2002;220.0;220.0;;
1278;Georgisch ;2003;115.0;115.0;;
1279;Georgisch ;2004;75.0;75.0;;
1280;Georgisch ;2005;215.0;215.0;;
1281;Georgisch ;2006;155.0;155.0;;
1282;Georgisch ;2007;75.0;65.0;5.0;
1283;Georgisch ;2008;75.0;65.0;10.0;
1284;Georgisch ;2009;425.0;410.0;15.0;
1285;Georgisch ;2010;615.0;595.0;25.0;
1286;Georgisch ;2011;235.0;190.0;45.0;
1287;Georgisch ;2012;255.0;225.0;25.0;
1288;Georgisch ;2013;220.0;185.0;30.0;5.0
1289;Georgisch ;2014;335.0;320.0;15.0;
1290;Georgisch ;2015;265.0;255.0;5.0;
1291;Georgisch ;2016;595.0;580.0;20.0;
1292;Georgisch ;2017;505.0;485.0;20.0;
1293;Georgisch ;2018;375.0;350.0;25.0;
1294;Georgisch ;2019;380.0;325.0;55.0;
1295;Georgisch ;2020;175.0;165.0;15.0;
1296;Georgisch ;2021;100.0;90.0;15.0;
1297;Georgisch ;2022;165.0;155.0;10.0;0.0
1298;Georgisch ;2023;135.0;120.0;20.0;0.0
1299;Georgisch ;2024;115.0;100.0;10.0;0.0
1300;Ghanees ;1975;;;;
1301;Ghanees ;1976;;;;
1302;Ghanees ;1977;;;;
1303;Ghanees ;1978;;;;
1304;Ghanees ;1979;;;;
1305;Ghanees ;1980;10.0;10.0;;
1306;Ghanees ;1981;;;;
1307;Ghanees ;1982;20.0;20.0;;
1308;Ghanees ;1983;35.0;35.0;;
1309;Ghanees ;1984;25.0;25.0;;
1310;Ghanees ;1985;35.0;35.0;;
1311;Ghanees ;1986;140.0;140.0;;
1312;Ghanees ;1987;2515.0;2515.0;;
1313;Ghanees ;1988;920.0;920.0;;
1314;Ghanees ;1989;810.0;810.0;;
1315;Ghanees ;1990;715.0;715.0;;
1316;Ghanees ;1991;465.0;465.0;;
1317;Ghanees ;1992;140.0;140.0;;
1318;Ghanees ;1993;75.0;75.0;;
1319;Ghanees ;1994;70.0;70.0;;
1320;Ghanees ;1995;95.0;95.0;;
1321;Ghanees ;1996;65.0;65.0;;
1322;Ghanees ;1997;30.0;30.0;;
1323;Ghanees ;1998;20.0;20.0;;
1324;Ghanees ;1999;35.0;35.0;;
1325;Ghanees ;2000;35.0;35.0;;
1326;Ghanees ;2001;15.0;15.0;;
1327;Ghanees ;2002;30.0;30.0;;
1328;Ghanees ;2003;25.0;25.0;;
1329;Ghanees ;2004;25.0;25.0;;
1330;Ghanees ;2005;15.0;15.0;;
1331;Ghanees ;2006;15.0;15.0;;
1332;Ghanees ;2007;20.0;15.0;0.0;
1333;Ghanees ;2008;30.0;30.0;5.0;
1334;Ghanees ;2009;35.0;30.0;5.0;
1335;Ghanees ;2010;50.0;45.0;5.0;
1336;Ghanees ;2011;40.0;35.0;0.0;
1337;Ghanees ;2012;25.0;25.0;5.0;
1338;Ghanees ;2013;35.0;30.0;5.0;
1339;Ghanees ;2014;35.0;25.0;10.0;
1340;Ghanees ;2015;30.0;25.0;10.0;
1341;Ghanees ;2016;20.0;15.0;0.0;0.0
1342;Ghanees ;2017;45.0;40.0;5.0;
1343;Ghanees ;2018;90.0;80.0;5.0;5.0
1344;Ghanees ;2019;95.0;90.0;5.0;
1345;Ghanees ;2020;45.0;40.0;5.0;
1346;Ghanees ;2021;45.0;40.0;5.0;
1347;Ghanees ;2022;40.0;35.0;5.0;0.0
1348;Ghanees ;2023;65.0;55.0;5.0;0.0
1349;Ghanees ;2024;75.0;65.0;10.0;0.0
1350;Guinees ;1975;;;;
1351;Guinees ;1976;;;;
1352;Guinees ;1977;;;;
1353;Guinees ;1978;;;;
1354;Guinees ;1979;;;;
1355;Guinees ;1980;;;;
1356;Guinees ;1981;;;;
1357;Guinees ;1982;;;;
1358;Guinees ;1983;;;;
1359;Guinees ;1984;;;;
1360;Guinees ;1985;;;;
1361;Guinees ;1986;;;;
1362;Guinees ;1987;10.0;10.0;;
1363;Guinees ;1988;;;;
1364;Guinees ;1989;10.0;10.0;;
1365;Guinees ;1990;25.0;25.0;;
1366;Guinees ;1991;55.0;55.0;;
1367;Guinees ;1992;20.0;20.0;;
1368;Guinees ;1993;55.0;55.0;;
1369;Guinees ;1994;65.0;65.0;;
1370;Guinees ;1995;45.0;45.0;;
1371;Guinees ;1996;85.0;85.0;;
1372;Guinees ;1997;120.0;120.0;;
1373;Guinees ;1998;340.0;340.0;;
1374;Guinees ;1999;525.0;525.0;;
1375;Guinees ;2000;1385.0;1385.0;;
1376;Guinees ;2001;1465.0;1465.0;;
1377;Guinees ;2002;475.0;475.0;;
1378;Guinees ;2003;200.0;200.0;;
1379;Guinees ;2004;115.0;115.0;;
1380;Guinees ;2005;105.0;105.0;;
1381;Guinees ;2006;115.0;115.0;;
1382;Guinees ;2007;260.0;105.0;155.0;
1383;Guinees ;2008;195.0;155.0;45.0;
1384;Guinees ;2009;265.0;235.0;30.0;
1385;Guinees ;2010;250.0;230.0;20.0;
1386;Guinees ;2011;250.0;210.0;40.0;
1387;Guinees ;2012;240.0;185.0;50.0;
1388;Guinees ;2013;200.0;135.0;50.0;10.0
1389;Guinees ;2014;140.0;65.0;55.0;20.0
1390;Guinees ;2015;150.0;80.0;40.0;30.0
1391;Guinees ;2016;150.0;110.0;30.0;5.0
1392;Guinees ;2017;365.0;330.0;25.0;10.0
1393;Guinees ;2018;295.0;240.0;40.0;10.0
1394;Guinees ;2019;245.0;195.0;45.0;5.0
1395;Guinees ;2020;135.0;110.0;25.0;0.0
1396;Guinees ;2021;125.0;80.0;35.0;10.0
1397;Guinees ;2022;120.0;95.0;20.0;5.0
1398;Guinees ;2023;200.0;165.0;25.0;10.0
1399;Guinees ;2024;205.0;185.0;15.0;5.0
1400;Hongaars ;1975;;;;
1401;Hongaars ;1976;;;;
1402;Hongaars ;1977;;;;
1403;Hongaars ;1978;;;;
1404;Hongaars ;1979;;;;
1405;Hongaars ;1980;60.0;60.0;;
1406;Hongaars ;1981;45.0;45.0;;
1407;Hongaars ;1982;40.0;40.0;;
1408;Hongaars ;1983;35.0;35.0;;
1409;Hongaars ;1984;25.0;25.0;;
1410;Hongaars ;1985;20.0;20.0;;
1411;Hongaars ;1986;20.0;20.0;;
1412;Hongaars ;1987;65.0;65.0;;
1413;Hongaars ;1988;165.0;165.0;;
1414;Hongaars ;1989;250.0;250.0;;
1415;Hongaars ;1990;125.0;125.0;;
1416;Hongaars ;1991;170.0;170.0;;
1417;Hongaars ;1992;80.0;80.0;;
1418;Hongaars ;1993;130.0;130.0;;
1419;Hongaars ;1994;65.0;65.0;;
1420;Hongaars ;1995;15.0;15.0;;
1421;Hongaars ;1996;20.0;20.0;;
1422;Hongaars ;1997;10.0;10.0;;
1423;Hongaars ;1998;5.0;5.0;;
1424;Hongaars ;1999;25.0;25.0;;
1425;Hongaars ;2000;35.0;35.0;;
1426;Hongaars ;2001;85.0;85.0;;
1427;Hongaars ;2002;60.0;60.0;;
1428;Hongaars ;2003;;;;
1429;Hongaars ;2004;0.0;0.0;;
1430;Hongaars ;2005;5.0;5.0;;
1431;Hongaars ;2006;5.0;5.0;;
1432;Hongaars ;2007;;;;
1433;Hongaars ;2008;;;;
1434;Hongaars ;2009;5.0;5.0;0.0;
1435;Hongaars ;2010;5.0;5.0;0.0;
1436;Hongaars ;2011;5.0;5.0;0.0;
1437;Hongaars ;2012;5.0;5.0;0.0;
1438;Hongaars ;2013;;;;
1439;Hongaars ;2014;0.0;0.0;;
1440;Hongaars ;2015;;;;
1441;Hongaars ;2016;0.0;0.0;;
1442;Hongaars ;2017;;;;
1443;Hongaars ;2018;0.0;0.0;;
1444;Hongaars ;2019;0.0;0.0;;
1445;Hongaars ;2020;5.0;5.0;;
1446;Hongaars ;2021;0.0;0.0;;
1447;Hongaars ;2022;0.0;0.0;0.0;0.0
1448;Hongaars ;2023;0.0;0.0;0.0;0.0
1449;Hongaars ;2024;5.0;5.0;0.0;0.0
1450;Indiaas ;1975;;;;
1451;Indiaas ;1976;;;;
1452;Indiaas ;1977;;;;
1453;Indiaas ;1978;;;;
1454;Indiaas ;1979;;;;
1455;Indiaas ;1980;;;;
1456;Indiaas ;1981;;;;
1457;Indiaas ;1982;20.0;20.0;;
1458;Indiaas ;1983;25.0;25.0;;
1459;Indiaas ;1984;55.0;55.0;;
1460;Indiaas ;1985;60.0;60.0;;
1461;Indiaas ;1986;390.0;390.0;;
1462;Indiaas ;1987;1535.0;1535.0;;
1463;Indiaas ;1988;490.0;490.0;;
1464;Indiaas ;1989;260.0;260.0;;
1465;Indiaas ;1990;305.0;305.0;;
1466;Indiaas ;1991;320.0;320.0;;
1467;Indiaas ;1992;95.0;95.0;;
1468;Indiaas ;1993;75.0;75.0;;
1469;Indiaas ;1994;115.0;115.0;;
1470;Indiaas ;1995;55.0;55.0;;
1471;Indiaas ;1996;70.0;70.0;;
1472;Indiaas ;1997;50.0;50.0;;
1473;Indiaas ;1998;70.0;70.0;;
1474;Indiaas ;1999;55.0;55.0;;
1475;Indiaas ;2000;70.0;70.0;;
1476;Indiaas ;2001;100.0;100.0;;
1477;Indiaas ;2002;175.0;175.0;;
1478;Indiaas ;2003;175.0;175.0;;
1479;Indiaas ;2004;165.0;165.0;;
1480;Indiaas ;2005;170.0;170.0;;
1481;Indiaas ;2006;90.0;90.0;;
1482;Indiaas ;2007;85.0;80.0;5.0;
1483;Indiaas ;2008;50.0;45.0;5.0;
1484;Indiaas ;2009;35.0;30.0;5.0;
1485;Indiaas ;2010;15.0;15.0;0.0;
1486;Indiaas ;2011;25.0;20.0;5.0;
1487;Indiaas ;2012;15.0;10.0;5.0;
1488;Indiaas ;2013;15.0;15.0;0.0;
1489;Indiaas ;2014;20.0;20.0;0.0;
1490;Indiaas ;2015;15.0;10.0;5.0;
1491;Indiaas ;2016;55.0;45.0;10.0;
1492;Indiaas ;2017;40.0;35.0;5.0;
1493;Indiaas ;2018;55.0;50.0;5.0;
1494;Indiaas ;2019;60.0;50.0;10.0;
1495;Indiaas ;2020;25.0;15.0;10.0;
1496;Indiaas ;2021;125.0;120.0;5.0;
1497;Indiaas ;2022;125.0;125.0;0.0;0.0
1498;Indiaas ;2023;160.0;150.0;5.0;5.0
1499;Indiaas ;2024;90.0;70.0;15.0;0.0
1500;Indonesisch ;1975;;;;
1501;Indonesisch ;1976;;;;
1502;Indonesisch ;1977;;;;
1503;Indonesisch ;1978;;;;
1504;Indonesisch ;1979;;;;
1505;Indonesisch ;1980;30.0;30.0;;
1506;Indonesisch ;1981;30.0;30.0;;
1507;Indonesisch ;1982;20.0;20.0;;
1508;Indonesisch ;1983;25.0;25.0;;
1509;Indonesisch ;1984;;;;
1510;Indonesisch ;1985;40.0;40.0;;
1511;Indonesisch ;1986;40.0;40.0;;
1512;Indonesisch ;1987;;;;
1513;Indonesisch ;1988;10.0;10.0;;
1514;Indonesisch ;1989;;;;
1515;Indonesisch ;1990;20.0;20.0;;
1516;Indonesisch ;1991;15.0;15.0;;
1517;Indonesisch ;1992;;;;
1518;Indonesisch ;1993;;;;
1519;Indonesisch ;1994;0.0;0.0;;
1520;Indonesisch ;1995;;;;
1521;Indonesisch ;1996;5.0;5.0;;
1522;Indonesisch ;1997;5.0;5.0;;
1523;Indonesisch ;1998;65.0;65.0;;
1524;Indonesisch ;1999;20.0;20.0;;
1525;Indonesisch ;2000;30.0;30.0;;
1526;Indonesisch ;2001;;;;
1527;Indonesisch ;2002;;;;
1528;Indonesisch ;2003;;;;
1529;Indonesisch ;2004;;;;
1530;Indonesisch ;2005;;;;
1531;Indonesisch ;2006;;;;
1532;Indonesisch ;2007;5.0;0.0;0.0;
1533;Indonesisch ;2008;10.0;10.0;0.0;
1534;Indonesisch ;2009;10.0;10.0;0.0;
1535;Indonesisch ;2010;10.0;10.0;0.0;
1536;Indonesisch ;2011;5.0;0.0;5.0;
1537;Indonesisch ;2012;5.0;5.0;0.0;
1538;Indonesisch ;2013;0.0;0.0;;
1539;Indonesisch ;2014;10.0;5.0;;0.0
1540;Indonesisch ;2015;5.0;5.0;5.0;
1541;Indonesisch ;2016;5.0;0.0;;0.0
1542;Indonesisch ;2017;;;;
1543;Indonesisch ;2018;10.0;10.0;0.0;
1544;Indonesisch ;2019;10.0;10.0;0.0;
1545;Indonesisch ;2020;10.0;10.0;;
1546;Indonesisch ;2021;5.0;5.0;;
1547;Indonesisch ;2022;0.0;0.0;0.0;0.0
1548;Indonesisch ;2023;5.0;5.0;0.0;0.0
1549;Indonesisch ;2024;10.0;5.0;0.0;0.0
1550;Iraaks ;1975;;;;
1551;Iraaks ;1976;;;;
1552;Iraaks ;1977;;;;
1553;Iraaks ;1978;;;;
1554;Iraaks ;1979;;;;
1555;Iraaks ;1980;25.0;25.0;;
1556;Iraaks ;1981;60.0;60.0;;
1557;Iraaks ;1982;85.0;85.0;;
1558;Iraaks ;1983;25.0;25.0;;
1559;Iraaks ;1984;20.0;20.0;;
1560;Iraaks ;1985;20.0;20.0;;
1561;Iraaks ;1986;20.0;20.0;;
1562;Iraaks ;1987;55.0;55.0;;
1563;Iraaks ;1988;175.0;175.0;;
1564;Iraaks ;1989;360.0;360.0;;
1565;Iraaks ;1990;440.0;440.0;;
1566;Iraaks ;1991;685.0;685.0;;
1567;Iraaks ;1992;770.0;770.0;;
1568;Iraaks ;1993;3230.0;3230.0;;
1569;Iraaks ;1994;2860.0;2860.0;;
1570;Iraaks ;1995;2430.0;2430.0;;
1571;Iraaks ;1996;4380.0;4380.0;;
1572;Iraaks ;1997;9640.0;9640.0;;
1573;Iraaks ;1998;8300.0;8300.0;;
1574;Iraaks ;1999;3705.0;3705.0;;
1575;Iraaks ;2000;2745.0;2745.0;;
1576;Iraaks ;2001;1330.0;1330.0;;
1577;Iraaks ;2002;1020.0;1020.0;;
1578;Iraaks ;2003;3465.0;3465.0;;
1579;Iraaks ;2004;1040.0;1040.0;;
1580;Iraaks ;2005;1620.0;1620.0;;
1581;Iraaks ;2006;2765.0;2765.0;;
1582;Iraaks ;2007;2445.0;2050.0;395.0;
1583;Iraaks ;2008;5310.0;5025.0;285.0;
1584;Iraaks ;2009;2165.0;1990.0;175.0;
1585;Iraaks ;2010;1905.0;1380.0;520.0;
1586;Iraaks ;2011;2005.0;1435.0;570.0;
1587;Iraaks ;2012;1885.0;1390.0;495.0;
1588;Iraaks ;2013;1410.0;535.0;420.0;455.0
1589;Iraaks ;2014;1570.0;615.0;705.0;250.0
1590;Iraaks ;2015;3450.0;3010.0;230.0;215.0
1591;Iraaks ;2016;1240.0;960.0;155.0;120.0
1592;Iraaks ;2017;1540.0;845.0;250.0;445.0
1593;Iraaks ;2018;1595.0;745.0;660.0;195.0
1594;Iraaks ;2019;1015.0;620.0;305.0;90.0
1595;Iraaks ;2020;620.0;335.0;175.0;110.0
1596;Iraaks ;2021;1135.0;745.0;120.0;265.0
1597;Iraaks ;2022;935.0;670.0;130.0;130.0
1598;Iraaks ;2023;1855.0;1495.0;105.0;255.0
1599;Iraaks ;2024;2700.0;2220.0;85.0;395.0
1600;Iraans ;1975;;;;
1601;Iraans ;1976;;;;
1602;Iraans ;1977;;;;
1603;Iraans ;1978;;;;
1604;Iraans ;1979;;;;
1605;Iraans ;1980;25.0;25.0;;
1606;Iraans ;1981;25.0;25.0;;
1607;Iraans ;1982;35.0;35.0;;
1608;Iraans ;1983;90.0;90.0;;
1609;Iraans ;1984;340.0;340.0;;
1610;Iraans ;1985;510.0;510.0;;
1611;Iraans ;1986;550.0;550.0;;
1612;Iraans ;1987;545.0;545.0;;
1613;Iraans ;1988;640.0;640.0;;
1614;Iraans ;1989;715.0;715.0;;
1615;Iraans ;1990;1725.0;1725.0;;
1616;Iraans ;1991;1725.0;1725.0;;
1617;Iraans ;1992;1300.0;1300.0;;
1618;Iraans ;1993;2610.0;2610.0;;
1619;Iraans ;1994;6075.0;6075.0;;
1620;Iraans ;1995;2700.0;2700.0;;
1621;Iraans ;1996;1520.0;1520.0;;
1622;Iraans ;1997;1255.0;1255.0;;
1623;Iraans ;1998;1680.0;1680.0;;
1624;Iraans ;1999;1525.0;1525.0;;
1625;Iraans ;2000;2530.0;2530.0;;
1626;Iraans ;2001;1520.0;1520.0;;
1627;Iraans ;2002;665.0;665.0;;
1628;Iraans ;2003;555.0;555.0;;
1629;Iraans ;2004;450.0;450.0;;
1630;Iraans ;2005;555.0;555.0;;
1631;Iraans ;2006;920.0;920.0;;
1632;Iraans ;2007;355.0;200.0;155.0;
1633;Iraans ;2008;420.0;320.0;95.0;
1634;Iraans ;2009;585.0;500.0;80.0;
1635;Iraans ;2010;865.0;785.0;80.0;
1636;Iraans ;2011;1185.0;930.0;255.0;
1637;Iraans ;2012;1195.0;835.0;360.0;
1638;Iraans ;2013;1080.0;595.0;420.0;60.0
1639;Iraans ;2014;745.0;505.0;160.0;80.0
1640;Iraans ;2015;2075.0;1885.0;140.0;50.0
1641;Iraans ;2016;1035.0;885.0;110.0;45.0
1642;Iraans ;2017;1015.0;720.0;175.0;120.0
1643;Iraans ;2018;2420.0;1870.0;430.0;120.0
1644;Iraans ;2019;1855.0;1535.0;260.0;60.0
1645;Iraans ;2020;600.0;370.0;180.0;50.0
1646;Iraans ;2021;605.0;265.0;220.0;125.0
1647;Iraans ;2022;1135.0;700.0;220.0;215.0
1648;Iraans ;2023;1255.0;1120.0;95.0;40.0
1649;Iraans ;2024;805.0;705.0;40.0;65.0
1650;Israëlisch ;1975;;;;
1651;Israëlisch ;1976;;;;
1652;Israëlisch ;1977;;;;
1653;Israëlisch ;1978;;;;
1654;Israëlisch ;1979;;;;
1655;Israëlisch ;1980;;;;
1656;Israëlisch ;1981;;;;
1657;Israëlisch ;1982;;;;
1658;Israëlisch ;1983;;;;
1659;Israëlisch ;1984;;;;
1660;Israëlisch ;1985;;;;
1661;Israëlisch ;1986;10.0;10.0;;
1662;Israëlisch ;1987;10.0;10.0;;
1663;Israëlisch ;1988;20.0;20.0;;
1664;Israëlisch ;1989;;;;
1665;Israëlisch ;1990;;;;
1666;Israëlisch ;1991;120.0;120.0;;
1667;Israëlisch ;1992;30.0;30.0;;
1668;Israëlisch ;1993;15.0;15.0;;
1669;Israëlisch ;1994;50.0;50.0;;
1670;Israëlisch ;1995;5.0;5.0;;
1671;Israëlisch ;1996;10.0;10.0;;
1672;Israëlisch ;1997;20.0;20.0;;
1673;Israëlisch ;1998;10.0;10.0;;
1674;Israëlisch ;1999;15.0;15.0;;
1675;Israëlisch ;2000;15.0;15.0;;
1676;Israëlisch ;2001;25.0;25.0;;
1677;Israëlisch ;2002;30.0;30.0;;
1678;Israëlisch ;2003;5.0;5.0;;
1679;Israëlisch ;2004;5.0;5.0;;
1680;Israëlisch ;2005;20.0;20.0;;
1681;Israëlisch ;2006;5.0;5.0;;
1682;Israëlisch ;2007;0.0;0.0;0.0;
1683;Israëlisch ;2008;5.0;5.0;0.0;
1684;Israëlisch ;2009;10.0;5.0;0.0;
1685;Israëlisch ;2010;10.0;5.0;5.0;
1686;Israëlisch ;2011;5.0;5.0;0.0;
1687;Israëlisch ;2012;10.0;5.0;0.0;
1688;Israëlisch ;2013;5.0;5.0;;
1689;Israëlisch ;2014;10.0;5.0;0.0;0.0
1690;Israëlisch ;2015;0.0;0.0;;
1691;Israëlisch ;2016;5.0;5.0;;
1692;Israëlisch ;2017;5.0;5.0;;
1693;Israëlisch ;2018;5.0;5.0;;
1694;Israëlisch ;2019;0.0;0.0;0.0;
1695;Israëlisch ;2020;0.0;0.0;;
1696;Israëlisch ;2021;;;;
1697;Israëlisch ;2022;5.0;5.0;0.0;0.0
1698;Israëlisch ;2023;15.0;15.0;0.0;0.0
1699;Israëlisch ;2024;15.0;15.0;0.0;0.0
1700;Ivoriaans ;1975;;;;
1701;Ivoriaans ;1976;;;;
1702;Ivoriaans ;1977;;;;
1703;Ivoriaans ;1978;;;;
1704;Ivoriaans ;1979;;;;
1705;Ivoriaans ;1980;;;;
1706;Ivoriaans ;1981;;;;
1707;Ivoriaans ;1982;;;;
1708;Ivoriaans ;1983;;;;
1709;Ivoriaans ;1984;;;;
1710;Ivoriaans ;1985;;;;
1711;Ivoriaans ;1986;;;;
1712;Ivoriaans ;1987;;;;
1713;Ivoriaans ;1988;20.0;20.0;;
1714;Ivoriaans ;1989;20.0;20.0;;
1715;Ivoriaans ;1990;25.0;25.0;;
1716;Ivoriaans ;1991;35.0;35.0;;
1717;Ivoriaans ;1992;15.0;15.0;;
1718;Ivoriaans ;1993;20.0;20.0;;
1719;Ivoriaans ;1994;35.0;35.0;;
1720;Ivoriaans ;1995;30.0;30.0;;
1721;Ivoriaans ;1996;5.0;5.0;;
1722;Ivoriaans ;1997;10.0;10.0;;
1723;Ivoriaans ;1998;15.0;15.0;;
1724;Ivoriaans ;1999;25.0;25.0;;
1725;Ivoriaans ;2000;95.0;95.0;;
1726;Ivoriaans ;2001;125.0;125.0;;
1727;Ivoriaans ;2002;165.0;165.0;;
1728;Ivoriaans ;2003;260.0;260.0;;
1729;Ivoriaans ;2004;75.0;75.0;;
1730;Ivoriaans ;2005;60.0;60.0;;
1731;Ivoriaans ;2006;125.0;125.0;;
1732;Ivoriaans ;2007;125.0;110.0;15.0;
1733;Ivoriaans ;2008;90.0;80.0;10.0;
1734;Ivoriaans ;2009;115.0;110.0;10.0;
1735;Ivoriaans ;2010;170.0;160.0;5.0;
1736;Ivoriaans ;2011;135.0;125.0;10.0;
1737;Ivoriaans ;2012;85.0;75.0;15.0;
1738;Ivoriaans ;2013;65.0;40.0;10.0;15.0
1739;Ivoriaans ;2014;55.0;20.0;10.0;20.0
1740;Ivoriaans ;2015;30.0;15.0;15.0;0.0
1741;Ivoriaans ;2016;40.0;30.0;10.0;0.0
1742;Ivoriaans ;2017;50.0;40.0;10.0;
1743;Ivoriaans ;2018;70.0;50.0;15.0;5.0
1744;Ivoriaans ;2019;55.0;50.0;10.0;
1745;Ivoriaans ;2020;30.0;30.0;5.0;
1746;Ivoriaans ;2021;15.0;10.0;5.0;0.0
1747;Ivoriaans ;2022;20.0;10.0;5.0;5.0
1748;Ivoriaans ;2023;40.0;30.0;5.0;5.0
1749;Ivoriaans ;2024;50.0;40.0;5.0;5.0
1750;Jemenitisch ;1975;;;;
1751;Jemenitisch ;1976;;;;
1752;Jemenitisch ;1977;;;;
1753;Jemenitisch ;1978;;;;
1754;Jemenitisch ;1979;;;;
1755;Jemenitisch ;1980;;;;
1756;Jemenitisch ;1981;;;;
1757;Jemenitisch ;1982;;;;
1758;Jemenitisch ;1983;;;;
1759;Jemenitisch ;1984;;;;
1760;Jemenitisch ;1985;;;;
1761;Jemenitisch ;1986;;;;
1762;Jemenitisch ;1987;;;;
1763;Jemenitisch ;1988;;;;
1764;Jemenitisch ;1989;;;;
1765;Jemenitisch ;1990;;;;
1766;Jemenitisch ;1991;;;;
1767;Jemenitisch ;1992;;;;
1768;Jemenitisch ;1993;;;;
1769;Jemenitisch ;1994;55.0;55.0;;
1770;Jemenitisch ;1995;100.0;100.0;;
1771;Jemenitisch ;1996;45.0;45.0;;
1772;Jemenitisch ;1997;55.0;55.0;;
1773;Jemenitisch ;1998;40.0;40.0;;
1774;Jemenitisch ;1999;75.0;75.0;;
1775;Jemenitisch ;2000;;;;
1776;Jemenitisch ;2001;;;;
1777;Jemenitisch ;2002;;;;
1778;Jemenitisch ;2003;;;;
1779;Jemenitisch ;2004;;;;
1780;Jemenitisch ;2005;;;;
1781;Jemenitisch ;2006;;;;
1782;Jemenitisch ;2007;5.0;5.0;0.0;
1783;Jemenitisch ;2008;10.0;5.0;5.0;
1784;Jemenitisch ;2009;10.0;10.0;0.0;
1785;Jemenitisch ;2010;10.0;10.0;0.0;
1786;Jemenitisch ;2011;20.0;10.0;10.0;
1787;Jemenitisch ;2012;25.0;25.0;0.0;
1788;Jemenitisch ;2013;45.0;35.0;5.0;5.0
1789;Jemenitisch ;2014;55.0;30.0;5.0;15.0
1790;Jemenitisch ;2015;75.0;50.0;15.0;5.0
