ID;Geslacht;Diplomasoort;Studierichting;Vooropleiding;Herkomstgroepering;Opleidingsvorm;Perioden;TotaalGediplomeerden_1;StudieduurInMaanden_2
4145;Totaal mannen en vrouwen;Master;2;VWO;Herkomst onbekend;Deeltijd;2000/'01;0;0.0
4146;Totaal mannen en vrouwen;Master;2;VWO;Herkomst onbekend;Deeltijd;2001/'02;1;
4147;Totaal mannen en vrouwen;Master;2;VWO;Herkomst onbekend;Deeltijd;2002/'03;0;0.0
4148;Totaal mannen en vrouwen;Master;2;VWO;Herkomst onbekend;Deeltijd;2003/'04;0;0.0
4149;Totaal mannen en vrouwen;Master;2;VWO;Herkomst onbekend;Deeltijd;2004/'05;0;0.0
4150;Totaal mannen en vrouwen;Master;2;VWO;Herkomst onbekend;Deeltijd;2005/'06;0;0.0
4151;Totaal mannen en vrouwen;Master;2;VWO;Herkomst onbekend;Deeltijd;2006/'07;0;0.0
4152;Totaal mannen en vrouwen;Master;2;VWO;Herkomst onbekend;Deeltijd;2007/'08;0;0.0
4153;Totaal mannen en vrouwen;Master;2;VWO;Herkomst onbekend;Deeltijd;2008/'09;0;0.0
4154;Totaal mannen en vrouwen;Master;2;VWO;Herkomst onbekend;Deeltijd;2009/'10;0;0.0
4155;Totaal mannen en vrouwen;Master;2;VWO;Herkomst onbekend;Deeltijd;2010/'11;0;0.0
4156;Totaal mannen en vrouwen;Master;2;VWO;Herkomst onbekend;Deeltijd;2011/'12;0;0.0
4157;Totaal mannen en vrouwen;Master;2;VWO;Herkomst onbekend;Deeltijd;2012/'13;0;0.0
4158;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Totaal opleidingsvorm;1995/'96;404;51.0
4159;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Totaal opleidingsvorm;1996/'97;357;53.0
4160;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Totaal opleidingsvorm;1997/'98;317;51.0
4161;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Totaal opleidingsvorm;1998/'99;241;56.0
4162;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Totaal opleidingsvorm;1999/'00;213;57.0
4163;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Totaal opleidingsvorm;2000/'01;190;60.0
4164;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Totaal opleidingsvorm;2001/'02;192;58.0
4165;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Totaal opleidingsvorm;2002/'03;209;57.0
4166;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Totaal opleidingsvorm;2003/'04;199;54.0
4167;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Totaal opleidingsvorm;2004/'05;227;55.0
4168;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Totaal opleidingsvorm;2005/'06;334;53.0
4169;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Totaal opleidingsvorm;2006/'07;362;55.0
4170;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Totaal opleidingsvorm;2007/'08;320;57.0
4171;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Totaal opleidingsvorm;2008/'09;323;51.0
4172;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Totaal opleidingsvorm;2009/'10;334;52.0
4173;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Totaal opleidingsvorm;2010/'11;406;52.0
4174;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Totaal opleidingsvorm;2011/'12;465;50.0
4175;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Totaal opleidingsvorm;2012/'13;362;46.0
4176;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Voltijd;1995/'96;352;49.0
4177;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Voltijd;1996/'97;291;50.0
4178;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Voltijd;1997/'98;250;47.0
4179;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Voltijd;1998/'99;167;50.0
4180;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Voltijd;1999/'00;142;49.0
4181;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Voltijd;2000/'01;122;53.0
4182;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Voltijd;2001/'02;128;49.0
4183;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Voltijd;2002/'03;138;50.0
4184;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Voltijd;2003/'04;142;47.0
4185;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Voltijd;2004/'05;164;46.0
4186;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Voltijd;2005/'06;253;46.0
4187;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Voltijd;2006/'07;265;48.0
4188;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Voltijd;2007/'08;224;47.0
4189;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Voltijd;2008/'09;260;48.0
4190;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Voltijd;2009/'10;253;46.0
4191;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Voltijd;2010/'11;311;45.0
4192;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Voltijd;2011/'12;362;45.0
4193;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Voltijd;2012/'13;291;41.0
4194;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Deeltijd;1995/'96;52;68.0
4195;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Deeltijd;1996/'97;66;70.0
4196;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Deeltijd;1997/'98;67;66.0
4197;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Deeltijd;1998/'99;74;70.0
4198;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Deeltijd;1999/'00;71;73.0
4199;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Deeltijd;2000/'01;68;73.0
4200;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Deeltijd;2001/'02;64;75.0
4201;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Deeltijd;2002/'03;71;72.0
4202;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Deeltijd;2003/'04;57;73.0
4203;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Deeltijd;2004/'05;63;78.0
4204;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Deeltijd;2005/'06;81;77.0
4205;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Deeltijd;2006/'07;97;74.0
4206;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Deeltijd;2007/'08;96;81.0
4207;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Deeltijd;2008/'09;63;63.0
4208;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Deeltijd;2009/'10;81;72.0
4209;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Deeltijd;2010/'11;95;75.0
4210;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Deeltijd;2011/'12;103;67.0
4211;Totaal mannen en vrouwen;Master;2;HBO;Totaal herkomstgroepering;Deeltijd;2012/'13;71;66.0
4212;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Totaal opleidingsvorm;1995/'96;350;52.0
4213;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Totaal opleidingsvorm;1996/'97;321;53.0
4214;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Totaal opleidingsvorm;1997/'98;281;51.0
4215;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Totaal opleidingsvorm;1998/'99;212;57.0
4216;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Totaal opleidingsvorm;1999/'00;190;57.0
4217;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Totaal opleidingsvorm;2000/'01;155;61.0
4218;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Totaal opleidingsvorm;2001/'02;158;58.0
4219;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Totaal opleidingsvorm;2002/'03;177;58.0
4220;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Totaal opleidingsvorm;2003/'04;169;55.0
4221;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Totaal opleidingsvorm;2004/'05;192;56.0
4222;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Totaal opleidingsvorm;2005/'06;285;54.0
4223;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Totaal opleidingsvorm;2006/'07;320;55.0
4224;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Totaal opleidingsvorm;2007/'08;271;58.0
4225;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Totaal opleidingsvorm;2008/'09;275;51.0
4226;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Totaal opleidingsvorm;2009/'10;272;53.0
4227;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Totaal opleidingsvorm;2010/'11;335;53.0
4228;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Totaal opleidingsvorm;2011/'12;376;51.0
4229;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Totaal opleidingsvorm;2012/'13;299;47.0
4230;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Voltijd;1995/'96;304;49.0
4231;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Voltijd;1996/'97;262;49.0
4232;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Voltijd;1997/'98;221;47.0
4233;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Voltijd;1998/'99;148;50.0
4234;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Voltijd;1999/'00;124;49.0
4235;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Voltijd;2000/'01;99;53.0
4236;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Voltijd;2001/'02;109;49.0
4237;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Voltijd;2002/'03;117;50.0
4238;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Voltijd;2003/'04;118;47.0
4239;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Voltijd;2004/'05;139;48.0
4240;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Voltijd;2005/'06;215;46.0
4241;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Voltijd;2006/'07;233;48.0
4242;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Voltijd;2007/'08;187;47.0
4243;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Voltijd;2008/'09;219;48.0
4244;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Voltijd;2009/'10;201;47.0
4245;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Voltijd;2010/'11;253;46.0
4246;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Voltijd;2011/'12;286;46.0
4247;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Voltijd;2012/'13;244;42.0
4248;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Deeltijd;1995/'96;46;
4249;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Deeltijd;1996/'97;59;69.0
4250;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Deeltijd;1997/'98;60;66.0
4251;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Deeltijd;1998/'99;64;73.0
4252;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Deeltijd;1999/'00;66;73.0
4253;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Deeltijd;2000/'01;56;74.0
4254;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Deeltijd;2001/'02;49;
4255;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Deeltijd;2002/'03;60;74.0
4256;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Deeltijd;2003/'04;51;74.0
4257;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Deeltijd;2004/'05;53;77.0
4258;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Deeltijd;2005/'06;70;77.0
4259;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Deeltijd;2006/'07;87;74.0
4260;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Deeltijd;2007/'08;84;84.0
4261;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Deeltijd;2008/'09;56;62.0
4262;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Deeltijd;2009/'10;71;71.0
4263;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Deeltijd;2010/'11;82;75.0
4264;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Deeltijd;2011/'12;90;68.0
4265;Totaal mannen en vrouwen;Master;2;HBO;Autochtoon;Deeltijd;2012/'13;55;69.0
4266;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Totaal opleidingsvorm;1995/'96;50;47.0
4267;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Totaal opleidingsvorm;1996/'97;34;
4268;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Totaal opleidingsvorm;1997/'98;29;
4269;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Totaal opleidingsvorm;1998/'99;27;
4270;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Totaal opleidingsvorm;1999/'00;18;
4271;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Totaal opleidingsvorm;2000/'01;31;
4272;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Totaal opleidingsvorm;2001/'02;28;
4273;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Totaal opleidingsvorm;2002/'03;25;
4274;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Totaal opleidingsvorm;2003/'04;30;
4275;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Totaal opleidingsvorm;2004/'05;34;
4276;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Totaal opleidingsvorm;2005/'06;48;
4277;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Totaal opleidingsvorm;2006/'07;40;
4278;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Totaal opleidingsvorm;2007/'08;48;
4279;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Totaal opleidingsvorm;2008/'09;47;
4280;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Totaal opleidingsvorm;2009/'10;61;47.0
4281;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Totaal opleidingsvorm;2010/'11;70;48.0
4282;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Totaal opleidingsvorm;2011/'12;88;44.0
4283;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Totaal opleidingsvorm;2012/'13;61;44.0
4284;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Voltijd;1995/'96;46;
4285;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Voltijd;1996/'97;27;
4286;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Voltijd;1997/'98;23;
4287;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Voltijd;1998/'99;18;
4288;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Voltijd;1999/'00;14;
4289;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Voltijd;2000/'01;19;
4290;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Voltijd;2001/'02;16;
4291;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Voltijd;2002/'03;16;
4292;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Voltijd;2003/'04;24;
4293;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Voltijd;2004/'05;24;
4294;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Voltijd;2005/'06;37;
4295;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Voltijd;2006/'07;30;
4296;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Voltijd;2007/'08;36;
4297;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Voltijd;2008/'09;41;
4298;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Voltijd;2009/'10;51;40.0
4299;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Voltijd;2010/'11;57;42.0
4300;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Voltijd;2011/'12;75;40.0
4301;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Voltijd;2012/'13;45;
4302;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Deeltijd;1995/'96;4;
4303;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Deeltijd;1996/'97;7;
4304;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Deeltijd;1997/'98;6;
4305;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Deeltijd;1998/'99;9;
4306;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Deeltijd;1999/'00;4;
4307;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Deeltijd;2000/'01;12;
4308;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Deeltijd;2001/'02;12;
4309;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Deeltijd;2002/'03;9;
4310;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Deeltijd;2003/'04;6;
4311;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Deeltijd;2004/'05;10;
4312;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Deeltijd;2005/'06;11;
4313;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Deeltijd;2006/'07;10;
4314;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Deeltijd;2007/'08;12;
4315;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Deeltijd;2008/'09;6;
4316;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Deeltijd;2009/'10;10;
4317;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Deeltijd;2010/'11;13;
4318;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Deeltijd;2011/'12;13;
4319;Totaal mannen en vrouwen;Master;2;HBO;Allochtoon;Deeltijd;2012/'13;16;
4320;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Totaal opleidingsvorm;1995/'96;34;
4321;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Totaal opleidingsvorm;1996/'97;27;
4322;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Totaal opleidingsvorm;1997/'98;15;
4323;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Totaal opleidingsvorm;1998/'99;18;
4324;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Totaal opleidingsvorm;1999/'00;12;
4325;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Totaal opleidingsvorm;2000/'01;21;
4326;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Totaal opleidingsvorm;2001/'02;18;
4327;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Totaal opleidingsvorm;2002/'03;13;
4328;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Totaal opleidingsvorm;2003/'04;21;
4329;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Totaal opleidingsvorm;2004/'05;25;
4330;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Totaal opleidingsvorm;2005/'06;28;
4331;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Totaal opleidingsvorm;2006/'07;28;
4332;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Totaal opleidingsvorm;2007/'08;24;
4333;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Totaal opleidingsvorm;2008/'09;34;
4334;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Totaal opleidingsvorm;2009/'10;39;
4335;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Totaal opleidingsvorm;2010/'11;40;
4336;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Totaal opleidingsvorm;2011/'12;48;
4337;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Totaal opleidingsvorm;2012/'13;36;
4338;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Voltijd;1995/'96;32;
4339;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Voltijd;1996/'97;20;
4340;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Voltijd;1997/'98;12;
4341;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Voltijd;1998/'99;12;
4342;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Voltijd;1999/'00;10;
4343;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Voltijd;2000/'01;14;
4344;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Voltijd;2001/'02;10;
4345;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Voltijd;2002/'03;7;
4346;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Voltijd;2003/'04;15;
4347;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Voltijd;2004/'05;16;
4348;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Voltijd;2005/'06;22;
4349;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Voltijd;2006/'07;23;
4350;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Voltijd;2007/'08;18;
4351;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Voltijd;2008/'09;30;
4352;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Voltijd;2009/'10;29;
4353;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Voltijd;2010/'11;31;
4354;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Voltijd;2011/'12;40;
4355;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Voltijd;2012/'13;29;
4356;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Deeltijd;1995/'96;2;
4357;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Deeltijd;1996/'97;7;
4358;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Deeltijd;1997/'98;3;
4359;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Deeltijd;1998/'99;6;
4360;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Deeltijd;1999/'00;2;
4361;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Deeltijd;2000/'01;7;
4362;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Deeltijd;2001/'02;8;
4363;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Deeltijd;2002/'03;6;
4364;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Deeltijd;2003/'04;6;
4365;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Deeltijd;2004/'05;9;
4366;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Deeltijd;2005/'06;6;
4367;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Deeltijd;2006/'07;5;
4368;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Deeltijd;2007/'08;6;
4369;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Deeltijd;2008/'09;4;
4370;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Deeltijd;2009/'10;10;
4371;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Deeltijd;2010/'11;9;
4372;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Deeltijd;2011/'12;8;
4373;Totaal mannen en vrouwen;Master;2;HBO;Westerse allochtoon;Deeltijd;2012/'13;7;
4374;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;1995/'96;16;
4375;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;1996/'97;7;
4376;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;1997/'98;14;
4377;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;1998/'99;9;
4378;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;1999/'00;6;
4379;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2000/'01;10;
4380;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2001/'02;10;
4381;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2002/'03;12;
4382;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2003/'04;9;
4383;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2004/'05;9;
4384;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2005/'06;20;
4385;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2006/'07;12;
4386;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2007/'08;24;
4387;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2008/'09;13;
4388;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2009/'10;22;
4389;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2010/'11;30;
4390;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2011/'12;40;
4391;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Totaal opleidingsvorm;2012/'13;25;
4392;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Voltijd;1995/'96;14;
4393;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Voltijd;1996/'97;7;
4394;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Voltijd;1997/'98;11;
4395;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Voltijd;1998/'99;6;
4396;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Voltijd;1999/'00;4;
4397;Totaal mannen en vrouwen;Master;2;HBO;Niet-westerse allochtoon;Voltijd;2000/'01;5;
