ID;Niveau;SectorenEnDomeinen;CaribischNederland;Perioden;MboStudenten_1
420;Totaal;79010 Afbouw, hout en onderhoud;Sint Eustatius;2013/'14;0.0
421;Totaal;79010 Afbouw, hout en onderhoud;Sint Eustatius;2014/'15;0.0
422;Totaal;79010 Afbouw, hout en onderhoud;Sint Eustatius;2015/'16;0.0
423;Totaal;79010 Afbouw, hout en onderhoud;Sint Eustatius;2016/'17;0.0
424;Totaal;79010 Afbouw, hout en onderhoud;Sint Eustatius;2017/'18;0.0
425;Totaal;79010 Afbouw, hout en onderhoud;Sint Eustatius;2018/'19;0.0
426;Totaal;79010 Afbouw, hout en onderhoud;Sint Eustatius;2019/'20;0.0
427;Totaal;79010 Afbouw, hout en onderhoud;Sint Eustatius;2020/'21;0.0
428;Totaal;79010 Afbouw, hout en onderhoud;Sint Eustatius;2021/'22;
429;Totaal;79010 Afbouw, hout en onderhoud;Sint Eustatius;2022/'23;
430;Totaal;79010 Afbouw, hout en onderhoud;Sint Eustatius;2023/'24;
431;Totaal;79010 Afbouw, hout en onderhoud;Sint Eustatius;2024/'25;
432;Totaal;79010 Afbouw, hout en onderhoud;Saba;2009/'10;
433;Totaal;79010 Afbouw, hout en onderhoud;Saba;2010/'11;
434;Totaal;79010 Afbouw, hout en onderhoud;Saba;2011/'12;
435;Totaal;79010 Afbouw, hout en onderhoud;Saba;2012/'13;7.0
436;Totaal;79010 Afbouw, hout en onderhoud;Saba;2013/'14;8.0
437;Totaal;79010 Afbouw, hout en onderhoud;Saba;2014/'15;6.0
438;Totaal;79010 Afbouw, hout en onderhoud;Saba;2015/'16;3.0
439;Totaal;79010 Afbouw, hout en onderhoud;Saba;2016/'17;4.0
440;Totaal;79010 Afbouw, hout en onderhoud;Saba;2017/'18;4.0
441;Totaal;79010 Afbouw, hout en onderhoud;Saba;2018/'19;3.0
442;Totaal;79010 Afbouw, hout en onderhoud;Saba;2019/'20;1.0
443;Totaal;79010 Afbouw, hout en onderhoud;Saba;2020/'21;0.0
444;Totaal;79010 Afbouw, hout en onderhoud;Saba;2021/'22;
445;Totaal;79010 Afbouw, hout en onderhoud;Saba;2022/'23;
446;Totaal;79010 Afbouw, hout en onderhoud;Saba;2023/'24;
447;Totaal;79010 Afbouw, hout en onderhoud;Saba;2024/'25;
448;Totaal;79020 Techniek en procesindustrie;Caribisch Nederland;2009/'10;25.0
449;Totaal;79020 Techniek en procesindustrie;Caribisch Nederland;2010/'11;5.0
450;Totaal;79020 Techniek en procesindustrie;Caribisch Nederland;2011/'12;12.0
451;Totaal;79020 Techniek en procesindustrie;Caribisch Nederland;2012/'13;
452;Totaal;79020 Techniek en procesindustrie;Caribisch Nederland;2013/'14;28.0
453;Totaal;79020 Techniek en procesindustrie;Caribisch Nederland;2014/'15;91.0
454;Totaal;79020 Techniek en procesindustrie;Caribisch Nederland;2015/'16;79.0
455;Totaal;79020 Techniek en procesindustrie;Caribisch Nederland;2016/'17;101.0
456;Totaal;79020 Techniek en procesindustrie;Caribisch Nederland;2017/'18;92.0
457;Totaal;79020 Techniek en procesindustrie;Caribisch Nederland;2018/'19;63.0
458;Totaal;79020 Techniek en procesindustrie;Caribisch Nederland;2019/'20;58.0
459;Totaal;79020 Techniek en procesindustrie;Caribisch Nederland;2020/'21;57.0
460;Totaal;79020 Techniek en procesindustrie;Caribisch Nederland;2021/'22;69.0
461;Totaal;79020 Techniek en procesindustrie;Caribisch Nederland;2022/'23;62.0
462;Totaal;79020 Techniek en procesindustrie;Caribisch Nederland;2023/'24;47.0
463;Totaal;79020 Techniek en procesindustrie;Caribisch Nederland;2024/'25;49.0
464;Totaal;79020 Techniek en procesindustrie;Bonaire;2009/'10;25.0
465;Totaal;79020 Techniek en procesindustrie;Bonaire;2010/'11;5.0
466;Totaal;79020 Techniek en procesindustrie;Bonaire;2011/'12;12.0
467;Totaal;79020 Techniek en procesindustrie;Bonaire;2012/'13;
468;Totaal;79020 Techniek en procesindustrie;Bonaire;2013/'14;28.0
469;Totaal;79020 Techniek en procesindustrie;Bonaire;2014/'15;91.0
470;Totaal;79020 Techniek en procesindustrie;Bonaire;2015/'16;79.0
471;Totaal;79020 Techniek en procesindustrie;Bonaire;2016/'17;101.0
472;Totaal;79020 Techniek en procesindustrie;Bonaire;2017/'18;92.0
473;Totaal;79020 Techniek en procesindustrie;Bonaire;2018/'19;63.0
474;Totaal;79020 Techniek en procesindustrie;Bonaire;2019/'20;58.0
475;Totaal;79020 Techniek en procesindustrie;Bonaire;2020/'21;57.0
476;Totaal;79020 Techniek en procesindustrie;Bonaire;2021/'22;69.0
477;Totaal;79020 Techniek en procesindustrie;Bonaire;2022/'23;62.0
478;Totaal;79020 Techniek en procesindustrie;Bonaire;2023/'24;47.0
479;Totaal;79020 Techniek en procesindustrie;Bonaire;2024/'25;49.0
480;Totaal;79020 Techniek en procesindustrie;Sint Eustatius;2009/'10;
481;Totaal;79020 Techniek en procesindustrie;Sint Eustatius;2010/'11;
482;Totaal;79020 Techniek en procesindustrie;Sint Eustatius;2011/'12;
483;Totaal;79020 Techniek en procesindustrie;Sint Eustatius;2012/'13;0.0
484;Totaal;79020 Techniek en procesindustrie;Sint Eustatius;2013/'14;0.0
485;Totaal;79020 Techniek en procesindustrie;Sint Eustatius;2014/'15;0.0
486;Totaal;79020 Techniek en procesindustrie;Sint Eustatius;2015/'16;0.0
487;Totaal;79020 Techniek en procesindustrie;Sint Eustatius;2016/'17;0.0
488;Totaal;79020 Techniek en procesindustrie;Sint Eustatius;2017/'18;0.0
489;Totaal;79020 Techniek en procesindustrie;Sint Eustatius;2018/'19;0.0
490;Totaal;79020 Techniek en procesindustrie;Sint Eustatius;2019/'20;0.0
491;Totaal;79020 Techniek en procesindustrie;Sint Eustatius;2020/'21;0.0
492;Totaal;79020 Techniek en procesindustrie;Sint Eustatius;2021/'22;
493;Totaal;79020 Techniek en procesindustrie;Sint Eustatius;2022/'23;
494;Totaal;79020 Techniek en procesindustrie;Sint Eustatius;2023/'24;
495;Totaal;79020 Techniek en procesindustrie;Sint Eustatius;2024/'25;
496;Totaal;79020 Techniek en procesindustrie;Saba;2009/'10;
497;Totaal;79020 Techniek en procesindustrie;Saba;2010/'11;
498;Totaal;79020 Techniek en procesindustrie;Saba;2011/'12;
499;Totaal;79020 Techniek en procesindustrie;Saba;2012/'13;0.0
500;Totaal;79020 Techniek en procesindustrie;Saba;2013/'14;0.0
501;Totaal;79020 Techniek en procesindustrie;Saba;2014/'15;0.0
502;Totaal;79020 Techniek en procesindustrie;Saba;2015/'16;0.0
503;Totaal;79020 Techniek en procesindustrie;Saba;2016/'17;0.0
504;Totaal;79020 Techniek en procesindustrie;Saba;2017/'18;0.0
505;Totaal;79020 Techniek en procesindustrie;Saba;2018/'19;0.0
506;Totaal;79020 Techniek en procesindustrie;Saba;2019/'20;0.0
507;Totaal;79020 Techniek en procesindustrie;Saba;2020/'21;0.0
508;Totaal;79020 Techniek en procesindustrie;Saba;2021/'22;
509;Totaal;79020 Techniek en procesindustrie;Saba;2022/'23;
510;Totaal;79020 Techniek en procesindustrie;Saba;2023/'24;
511;Totaal;79020 Techniek en procesindustrie;Saba;2024/'25;
512;Totaal;79040 Media en vormgeving;Caribisch Nederland;2009/'10;0.0
513;Totaal;79040 Media en vormgeving;Caribisch Nederland;2010/'11;0.0
514;Totaal;79040 Media en vormgeving;Caribisch Nederland;2011/'12;0.0
515;Totaal;79040 Media en vormgeving;Caribisch Nederland;2012/'13;
516;Totaal;79040 Media en vormgeving;Caribisch Nederland;2013/'14;47.0
517;Totaal;79040 Media en vormgeving;Caribisch Nederland;2014/'15;59.0
518;Totaal;79040 Media en vormgeving;Caribisch Nederland;2015/'16;66.0
519;Totaal;79040 Media en vormgeving;Caribisch Nederland;2016/'17;21.0
520;Totaal;79040 Media en vormgeving;Caribisch Nederland;2017/'18;15.0
521;Totaal;79040 Media en vormgeving;Caribisch Nederland;2018/'19;13.0
522;Totaal;79040 Media en vormgeving;Caribisch Nederland;2019/'20;15.0
523;Totaal;79040 Media en vormgeving;Caribisch Nederland;2020/'21;15.0
524;Totaal;79040 Media en vormgeving;Caribisch Nederland;2021/'22;13.0
525;Totaal;79040 Media en vormgeving;Caribisch Nederland;2022/'23;9.0
526;Totaal;79040 Media en vormgeving;Caribisch Nederland;2023/'24;3.0
527;Totaal;79040 Media en vormgeving;Caribisch Nederland;2024/'25;0.0
528;Totaal;79040 Media en vormgeving;Bonaire;2009/'10;0.0
529;Totaal;79040 Media en vormgeving;Bonaire;2010/'11;0.0
530;Totaal;79040 Media en vormgeving;Bonaire;2011/'12;0.0
531;Totaal;79040 Media en vormgeving;Bonaire;2012/'13;
532;Totaal;79040 Media en vormgeving;Bonaire;2013/'14;47.0
533;Totaal;79040 Media en vormgeving;Bonaire;2014/'15;59.0
534;Totaal;79040 Media en vormgeving;Bonaire;2015/'16;66.0
535;Totaal;79040 Media en vormgeving;Bonaire;2016/'17;21.0
536;Totaal;79040 Media en vormgeving;Bonaire;2017/'18;15.0
537;Totaal;79040 Media en vormgeving;Bonaire;2018/'19;13.0
538;Totaal;79040 Media en vormgeving;Bonaire;2019/'20;15.0
539;Totaal;79040 Media en vormgeving;Bonaire;2020/'21;15.0
540;Totaal;79040 Media en vormgeving;Bonaire;2021/'22;13.0
541;Totaal;79040 Media en vormgeving;Bonaire;2022/'23;9.0
542;Totaal;79040 Media en vormgeving;Bonaire;2023/'24;3.0
543;Totaal;79040 Media en vormgeving;Bonaire;2024/'25;0.0
544;Totaal;79040 Media en vormgeving;Sint Eustatius;2009/'10;
545;Totaal;79040 Media en vormgeving;Sint Eustatius;2010/'11;
546;Totaal;79040 Media en vormgeving;Sint Eustatius;2011/'12;
547;Totaal;79040 Media en vormgeving;Sint Eustatius;2012/'13;0.0
548;Totaal;79040 Media en vormgeving;Sint Eustatius;2013/'14;0.0
549;Totaal;79040 Media en vormgeving;Sint Eustatius;2014/'15;0.0
550;Totaal;79040 Media en vormgeving;Sint Eustatius;2015/'16;0.0
551;Totaal;79040 Media en vormgeving;Sint Eustatius;2016/'17;0.0
552;Totaal;79040 Media en vormgeving;Sint Eustatius;2017/'18;0.0
553;Totaal;79040 Media en vormgeving;Sint Eustatius;2018/'19;0.0
554;Totaal;79040 Media en vormgeving;Sint Eustatius;2019/'20;0.0
555;Totaal;79040 Media en vormgeving;Sint Eustatius;2020/'21;0.0
556;Totaal;79040 Media en vormgeving;Sint Eustatius;2021/'22;
557;Totaal;79040 Media en vormgeving;Sint Eustatius;2022/'23;
558;Totaal;79040 Media en vormgeving;Sint Eustatius;2023/'24;
559;Totaal;79040 Media en vormgeving;Sint Eustatius;2024/'25;
560;Totaal;79040 Media en vormgeving;Saba;2009/'10;
561;Totaal;79040 Media en vormgeving;Saba;2010/'11;
562;Totaal;79040 Media en vormgeving;Saba;2011/'12;
563;Totaal;79040 Media en vormgeving;Saba;2012/'13;0.0
564;Totaal;79040 Media en vormgeving;Saba;2013/'14;0.0
565;Totaal;79040 Media en vormgeving;Saba;2014/'15;0.0
566;Totaal;79040 Media en vormgeving;Saba;2015/'16;0.0
567;Totaal;79040 Media en vormgeving;Saba;2016/'17;0.0
568;Totaal;79040 Media en vormgeving;Saba;2017/'18;0.0
569;Totaal;79040 Media en vormgeving;Saba;2018/'19;0.0
570;Totaal;79040 Media en vormgeving;Saba;2019/'20;0.0
571;Totaal;79040 Media en vormgeving;Saba;2020/'21;0.0
572;Totaal;79040 Media en vormgeving;Saba;2021/'22;
573;Totaal;79040 Media en vormgeving;Saba;2022/'23;
574;Totaal;79040 Media en vormgeving;Saba;2023/'24;
575;Totaal;79040 Media en vormgeving;Saba;2024/'25;
576;Totaal;79050 Informatie en communicatietechn...;Caribisch Nederland;2009/'10;0.0
577;Totaal;79050 Informatie en communicatietechn...;Caribisch Nederland;2010/'11;0.0
578;Totaal;79050 Informatie en communicatietechn...;Caribisch Nederland;2011/'12;0.0
579;Totaal;79050 Informatie en communicatietechn...;Caribisch Nederland;2012/'13;
580;Totaal;79050 Informatie en communicatietechn...;Caribisch Nederland;2013/'14;0.0
581;Totaal;79050 Informatie en communicatietechn...;Caribisch Nederland;2014/'15;0.0
582;Totaal;79050 Informatie en communicatietechn...;Caribisch Nederland;2015/'16;0.0
583;Totaal;79050 Informatie en communicatietechn...;Caribisch Nederland;2016/'17;7.0
584;Totaal;79050 Informatie en communicatietechn...;Caribisch Nederland;2017/'18;2.0
585;Totaal;79050 Informatie en communicatietechn...;Caribisch Nederland;2018/'19;0.0
586;Totaal;79050 Informatie en communicatietechn...;Caribisch Nederland;2019/'20;0.0
587;Totaal;79050 Informatie en communicatietechn...;Caribisch Nederland;2020/'21;31.0
588;Totaal;79050 Informatie en communicatietechn...;Caribisch Nederland;2021/'22;47.0
589;Totaal;79050 Informatie en communicatietechn...;Caribisch Nederland;2022/'23;62.0
590;Totaal;79050 Informatie en communicatietechn...;Caribisch Nederland;2023/'24;57.0
591;Totaal;79050 Informatie en communicatietechn...;Caribisch Nederland;2024/'25;64.0
592;Totaal;79050 Informatie en communicatietechn...;Bonaire;2009/'10;0.0
593;Totaal;79050 Informatie en communicatietechn...;Bonaire;2010/'11;0.0
594;Totaal;79050 Informatie en communicatietechn...;Bonaire;2011/'12;0.0
595;Totaal;79050 Informatie en communicatietechn...;Bonaire;2012/'13;
596;Totaal;79050 Informatie en communicatietechn...;Bonaire;2013/'14;0.0
597;Totaal;79050 Informatie en communicatietechn...;Bonaire;2014/'15;0.0
598;Totaal;79050 Informatie en communicatietechn...;Bonaire;2015/'16;0.0
599;Totaal;79050 Informatie en communicatietechn...;Bonaire;2016/'17;7.0
600;Totaal;79050 Informatie en communicatietechn...;Bonaire;2017/'18;2.0
601;Totaal;79050 Informatie en communicatietechn...;Bonaire;2018/'19;0.0
602;Totaal;79050 Informatie en communicatietechn...;Bonaire;2019/'20;0.0
603;Totaal;79050 Informatie en communicatietechn...;Bonaire;2020/'21;31.0
604;Totaal;79050 Informatie en communicatietechn...;Bonaire;2021/'22;47.0
605;Totaal;79050 Informatie en communicatietechn...;Bonaire;2022/'23;62.0
606;Totaal;79050 Informatie en communicatietechn...;Bonaire;2023/'24;57.0
607;Totaal;79050 Informatie en communicatietechn...;Bonaire;2024/'25;64.0
608;Totaal;79050 Informatie en communicatietechn...;Sint Eustatius;2009/'10;
609;Totaal;79050 Informatie en communicatietechn...;Sint Eustatius;2010/'11;
610;Totaal;79050 Informatie en communicatietechn...;Sint Eustatius;2011/'12;
611;Totaal;79050 Informatie en communicatietechn...;Sint Eustatius;2012/'13;0.0
612;Totaal;79050 Informatie en communicatietechn...;Sint Eustatius;2013/'14;0.0
613;Totaal;79050 Informatie en communicatietechn...;Sint Eustatius;2014/'15;0.0
614;Totaal;79050 Informatie en communicatietechn...;Sint Eustatius;2015/'16;0.0
615;Totaal;79050 Informatie en communicatietechn...;Sint Eustatius;2016/'17;0.0
616;Totaal;79050 Informatie en communicatietechn...;Sint Eustatius;2017/'18;0.0
617;Totaal;79050 Informatie en communicatietechn...;Sint Eustatius;2018/'19;0.0
618;Totaal;79050 Informatie en communicatietechn...;Sint Eustatius;2019/'20;0.0
619;Totaal;79050 Informatie en communicatietechn...;Sint Eustatius;2020/'21;0.0
620;Totaal;79050 Informatie en communicatietechn...;Sint Eustatius;2021/'22;
621;Totaal;79050 Informatie en communicatietechn...;Sint Eustatius;2022/'23;
622;Totaal;79050 Informatie en communicatietechn...;Sint Eustatius;2023/'24;
623;Totaal;79050 Informatie en communicatietechn...;Sint Eustatius;2024/'25;
624;Totaal;79050 Informatie en communicatietechn...;Saba;2009/'10;
625;Totaal;79050 Informatie en communicatietechn...;Saba;2010/'11;
626;Totaal;79050 Informatie en communicatietechn...;Saba;2011/'12;
627;Totaal;79050 Informatie en communicatietechn...;Saba;2012/'13;0.0
628;Totaal;79050 Informatie en communicatietechn...;Saba;2013/'14;0.0
629;Totaal;79050 Informatie en communicatietechn...;Saba;2014/'15;0.0
630;Totaal;79050 Informatie en communicatietechn...;Saba;2015/'16;0.0
631;Totaal;79050 Informatie en communicatietechn...;Saba;2016/'17;0.0
632;Totaal;79050 Informatie en communicatietechn...;Saba;2017/'18;0.0
633;Totaal;79050 Informatie en communicatietechn...;Saba;2018/'19;0.0
634;Totaal;79050 Informatie en communicatietechn...;Saba;2019/'20;0.0
635;Totaal;79050 Informatie en communicatietechn...;Saba;2020/'21;0.0
636;Totaal;79050 Informatie en communicatietechn...;Saba;2021/'22;
637;Totaal;79050 Informatie en communicatietechn...;Saba;2022/'23;
638;Totaal;79050 Informatie en communicatietechn...;Saba;2023/'24;
639;Totaal;79050 Informatie en communicatietechn...;Saba;2024/'25;
640;Totaal;79090 Economie en administratie;Caribisch Nederland;2009/'10;100.0
641;Totaal;79090 Economie en administratie;Caribisch Nederland;2010/'11;102.0
642;Totaal;79090 Economie en administratie;Caribisch Nederland;2011/'12;119.0
643;Totaal;79090 Economie en administratie;Caribisch Nederland;2012/'13;
644;Totaal;79090 Economie en administratie;Caribisch Nederland;2013/'14;168.0
645;Totaal;79090 Economie en administratie;Caribisch Nederland;2014/'15;155.0
646;Totaal;79090 Economie en administratie;Caribisch Nederland;2015/'16;160.0
647;Totaal;79090 Economie en administratie;Caribisch Nederland;2016/'17;126.0
648;Totaal;79090 Economie en administratie;Caribisch Nederland;2017/'18;104.0
649;Totaal;79090 Economie en administratie;Caribisch Nederland;2018/'19;104.0
650;Totaal;79090 Economie en administratie;Caribisch Nederland;2019/'20;103.0
651;Totaal;79090 Economie en administratie;Caribisch Nederland;2020/'21;98.0
652;Totaal;79090 Economie en administratie;Caribisch Nederland;2021/'22;102.0
653;Totaal;79090 Economie en administratie;Caribisch Nederland;2022/'23;81.0
654;Totaal;79090 Economie en administratie;Caribisch Nederland;2023/'24;117.0
655;Totaal;79090 Economie en administratie;Caribisch Nederland;2024/'25;129.0
656;Totaal;79090 Economie en administratie;Bonaire;2009/'10;100.0
657;Totaal;79090 Economie en administratie;Bonaire;2010/'11;102.0
658;Totaal;79090 Economie en administratie;Bonaire;2011/'12;119.0
659;Totaal;79090 Economie en administratie;Bonaire;2012/'13;
660;Totaal;79090 Economie en administratie;Bonaire;2013/'14;148.0
661;Totaal;79090 Economie en administratie;Bonaire;2014/'15;140.0
662;Totaal;79090 Economie en administratie;Bonaire;2015/'16;149.0
663;Totaal;79090 Economie en administratie;Bonaire;2016/'17;125.0
664;Totaal;79090 Economie en administratie;Bonaire;2017/'18;104.0
665;Totaal;79090 Economie en administratie;Bonaire;2018/'19;104.0
666;Totaal;79090 Economie en administratie;Bonaire;2019/'20;103.0
667;Totaal;79090 Economie en administratie;Bonaire;2020/'21;98.0
668;Totaal;79090 Economie en administratie;Bonaire;2021/'22;102.0
669;Totaal;79090 Economie en administratie;Bonaire;2022/'23;81.0
670;Totaal;79090 Economie en administratie;Bonaire;2023/'24;117.0
671;Totaal;79090 Economie en administratie;Bonaire;2024/'25;129.0
672;Totaal;79090 Economie en administratie;Sint Eustatius;2009/'10;
673;Totaal;79090 Economie en administratie;Sint Eustatius;2010/'11;
674;Totaal;79090 Economie en administratie;Sint Eustatius;2011/'12;
675;Totaal;79090 Economie en administratie;Sint Eustatius;2012/'13;24.0
676;Totaal;79090 Economie en administratie;Sint Eustatius;2013/'14;20.0
677;Totaal;79090 Economie en administratie;Sint Eustatius;2014/'15;15.0
678;Totaal;79090 Economie en administratie;Sint Eustatius;2015/'16;11.0
679;Totaal;79090 Economie en administratie;Sint Eustatius;2016/'17;1.0
680;Totaal;79090 Economie en administratie;Sint Eustatius;2017/'18;0.0
681;Totaal;79090 Economie en administratie;Sint Eustatius;2018/'19;0.0
682;Totaal;79090 Economie en administratie;Sint Eustatius;2019/'20;0.0
683;Totaal;79090 Economie en administratie;Sint Eustatius;2020/'21;0.0
684;Totaal;79090 Economie en administratie;Sint Eustatius;2021/'22;
685;Totaal;79090 Economie en administratie;Sint Eustatius;2022/'23;
686;Totaal;79090 Economie en administratie;Sint Eustatius;2023/'24;
687;Totaal;79090 Economie en administratie;Sint Eustatius;2024/'25;
688;Totaal;79090 Economie en administratie;Saba;2009/'10;
689;Totaal;79090 Economie en administratie;Saba;2010/'11;
690;Totaal;79090 Economie en administratie;Saba;2011/'12;
691;Totaal;79090 Economie en administratie;Saba;2012/'13;0.0
692;Totaal;79090 Economie en administratie;Saba;2013/'14;0.0
693;Totaal;79090 Economie en administratie;Saba;2014/'15;0.0
694;Totaal;79090 Economie en administratie;Saba;2015/'16;0.0
695;Totaal;79090 Economie en administratie;Saba;2016/'17;0.0
696;Totaal;79090 Economie en administratie;Saba;2017/'18;0.0
697;Totaal;79090 Economie en administratie;Saba;2018/'19;0.0
698;Totaal;79090 Economie en administratie;Saba;2019/'20;0.0
699;Totaal;79090 Economie en administratie;Saba;2020/'21;0.0
700;Totaal;79090 Economie en administratie;Saba;2021/'22;
701;Totaal;79090 Economie en administratie;Saba;2022/'23;
702;Totaal;79090 Economie en administratie;Saba;2023/'24;
703;Totaal;79090 Economie en administratie;Saba;2024/'25;
704;Totaal;79100 Veiligheid en sport;Caribisch Nederland;2009/'10;0.0
705;Totaal;79100 Veiligheid en sport;Caribisch Nederland;2010/'11;0.0
706;Totaal;79100 Veiligheid en sport;Caribisch Nederland;2011/'12;0.0
707;Totaal;79100 Veiligheid en sport;Caribisch Nederland;2012/'13;
708;Totaal;79100 Veiligheid en sport;Caribisch Nederland;2013/'14;28.0
709;Totaal;79100 Veiligheid en sport;Caribisch Nederland;2014/'15;41.0
710;Totaal;79100 Veiligheid en sport;Caribisch Nederland;2015/'16;43.0
711;Totaal;79100 Veiligheid en sport;Caribisch Nederland;2016/'17;28.0
712;Totaal;79100 Veiligheid en sport;Caribisch Nederland;2017/'18;28.0
713;Totaal;79100 Veiligheid en sport;Caribisch Nederland;2018/'19;20.0
714;Totaal;79100 Veiligheid en sport;Caribisch Nederland;2019/'20;25.0
715;Totaal;79100 Veiligheid en sport;Caribisch Nederland;2020/'21;38.0
716;Totaal;79100 Veiligheid en sport;Caribisch Nederland;2021/'22;57.0
717;Totaal;79100 Veiligheid en sport;Caribisch Nederland;2022/'23;72.0
718;Totaal;79100 Veiligheid en sport;Caribisch Nederland;2023/'24;72.0
719;Totaal;79100 Veiligheid en sport;Caribisch Nederland;2024/'25;84.0
720;Totaal;79100 Veiligheid en sport;Bonaire;2009/'10;0.0
721;Totaal;79100 Veiligheid en sport;Bonaire;2010/'11;0.0
722;Totaal;79100 Veiligheid en sport;Bonaire;2011/'12;0.0
723;Totaal;79100 Veiligheid en sport;Bonaire;2012/'13;
724;Totaal;79100 Veiligheid en sport;Bonaire;2013/'14;28.0
725;Totaal;79100 Veiligheid en sport;Bonaire;2014/'15;41.0
726;Totaal;79100 Veiligheid en sport;Bonaire;2015/'16;43.0
727;Totaal;79100 Veiligheid en sport;Bonaire;2016/'17;28.0
728;Totaal;79100 Veiligheid en sport;Bonaire;2017/'18;28.0
729;Totaal;79100 Veiligheid en sport;Bonaire;2018/'19;20.0
730;Totaal;79100 Veiligheid en sport;Bonaire;2019/'20;25.0
731;Totaal;79100 Veiligheid en sport;Bonaire;2020/'21;38.0
732;Totaal;79100 Veiligheid en sport;Bonaire;2021/'22;57.0
733;Totaal;79100 Veiligheid en sport;Bonaire;2022/'23;72.0
734;Totaal;79100 Veiligheid en sport;Bonaire;2023/'24;72.0
735;Totaal;79100 Veiligheid en sport;Bonaire;2024/'25;84.0
736;Totaal;79100 Veiligheid en sport;Sint Eustatius;2009/'10;
737;Totaal;79100 Veiligheid en sport;Sint Eustatius;2010/'11;
738;Totaal;79100 Veiligheid en sport;Sint Eustatius;2011/'12;
739;Totaal;79100 Veiligheid en sport;Sint Eustatius;2012/'13;0.0
740;Totaal;79100 Veiligheid en sport;Sint Eustatius;2013/'14;0.0
741;Totaal;79100 Veiligheid en sport;Sint Eustatius;2014/'15;0.0
