ID;Geslacht;Leeftijd;GeneesmiddelengroepATC;RegioS;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2;GedefinieerdeDagdosesDDD_3;GedefinieerdeDagdosesDDDRelatief_4
7426;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Edam-Volendam;2014;7860.0;26.88;;
7427;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Edam-Volendam;2015;8125.0;27.62;;
7428;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Edam-Volendam;2016;9670.0;26.91;;
7429;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Edam-Volendam;2017;9790.0;27.02;;
7430;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Edam-Volendam;2018;9970.0;27.37;;
7431;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Edam-Volendam;2019;10010.0;27.4;;
7432;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Edam-Volendam;2020;9630.0;26.3;4366.0;119257.0
7433;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Edam-Volendam;2021;9920.0;26.99;4630.0;125957.0
7434;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Edam-Volendam;2022;10350.0;27.83;5211.0;140120.0
7435;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Edam-Volendam;2023;9195.0;24.69;3041.0;81666.0
7436;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ede;2013;23565.0;21.06;;
7437;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ede;2014;24930.0;22.12;;
7438;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ede;2015;26060.0;22.93;;
7439;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ede;2016;26565.0;23.22;;
7440;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ede;2017;27180.0;23.5;;
7441;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ede;2018;27415.0;23.47;;
7442;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ede;2019;27785.0;23.56;;
7443;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ede;2020;27375.0;22.95;13119.0;109975.0
7444;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ede;2021;28445.0;23.53;13433.0;111127.0
7445;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ede;2022;29050.0;23.63;13765.0;111972.0
7446;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ede;2023;25475.0;20.47;10470.0;84132.0
7447;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemnes;2013;1690.0;19.01;;
7448;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemnes;2014;1815.0;20.44;;
7449;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemnes;2015;1975.0;22.22;;
7450;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemnes;2016;2105.0;23.43;;
7451;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemnes;2017;2165.0;23.73;;
7452;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemnes;2018;2310.0;25.0;;
7453;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemnes;2019;2295.0;24.79;;
7454;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemnes;2020;2335.0;24.91;1018.0;108620.0
7455;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemnes;2021;2420.0;25.49;1042.0;109659.0
7456;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemnes;2022;2430.0;25.2;1078.0;111789.0
7457;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemnes;2023;2060.0;21.13;760.0;77988.0
7458;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemsdelta;2013;;;;
7459;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemsdelta;2014;;;;
7460;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemsdelta;2015;;;;
7461;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemsdelta;2016;;;;
7462;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemsdelta;2017;;;;
7463;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemsdelta;2018;;;;
7464;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemsdelta;2019;;;;
7465;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemsdelta;2020;;;;
7466;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemsdelta;2021;15165.0;32.78;8017.0;173275.0
7467;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemsdelta;2022;15255.0;32.98;7979.0;172510.0
7468;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemsdelta;2023;13760.0;29.83;6491.0;140732.0
7469;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemsmond;2013;4480.0;27.35;;
7470;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemsmond;2014;4455.0;27.69;;
7471;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemsmond;2015;4625.0;28.91;;
7472;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemsmond;2016;4765.0;29.73;;
7473;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemsmond;2017;4790.0;30.21;;
7474;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemsmond;2018;4800.0;30.45;;
7475;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemsmond;2019;;;;
7476;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemsmond;2020;;;;
7477;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemsmond;2021;;;;
7478;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemsmond;2022;;;;
7479;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eemsmond;2023;;;;
7480;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eersel;2013;3300.0;17.89;;
7481;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eersel;2014;3525.0;19.11;;
7482;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eersel;2015;3850.0;20.68;;
7483;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eersel;2016;4085.0;21.72;;
7484;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eersel;2017;4090.0;21.72;;
7485;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eersel;2018;4210.0;22.08;;
7486;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eersel;2019;4200.0;21.68;;
7487;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eersel;2020;4080.0;20.83;1833.0;93514.0
7488;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eersel;2021;4440.0;22.35;1935.0;97424.0
7489;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eersel;2022;4610.0;22.73;2043.0;100794.0
7490;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eersel;2023;3950.0;19.3;1415.0;69184.0
7491;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eijsden-Margraten;2013;5760.0;22.67;;
7492;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eijsden-Margraten;2014;6055.0;23.94;;
7493;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eijsden-Margraten;2015;6000.0;23.69;;
7494;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eijsden-Margraten;2016;6180.0;24.21;;
7495;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eijsden-Margraten;2017;6315.0;24.59;;
7496;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eijsden-Margraten;2018;6355.0;24.44;;
7497;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eijsden-Margraten;2019;6415.0;24.61;;
7498;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eijsden-Margraten;2020;6340.0;24.23;2472.0;94462.0
7499;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eijsden-Margraten;2021;6635.0;25.27;2527.0;96197.0
7500;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eijsden-Margraten;2022;6690.0;25.35;2608.0;98802.0
7501;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eijsden-Margraten;2023;5920.0;22.4;2176.0;82346.0
7502;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eindhoven;2013;47130.0;20.87;;
7503;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eindhoven;2014;50565.0;22.13;;
7504;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eindhoven;2015;54240.0;23.41;;
7505;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eindhoven;2016;56110.0;24.04;;
7506;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eindhoven;2017;56270.0;23.85;;
7507;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eindhoven;2018;56705.0;23.68;;
7508;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eindhoven;2019;56830.0;23.43;;
7509;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eindhoven;2020;56310.0;23.13;29130.0;119641.0
7510;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eindhoven;2021;57755.0;23.41;29549.0;119789.0
7511;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eindhoven;2022;58825.0;23.26;30588.0;120919.0
7512;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Eindhoven;2023;47250.0;18.47;18967.0;74155.0
7513;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Elburg;2013;5010.0;21.95;;
7514;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Elburg;2014;5285.0;22.93;;
7515;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Elburg;2015;5535.0;23.85;;
7516;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Elburg;2016;5630.0;24.22;;
7517;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Elburg;2017;5700.0;24.43;;
7518;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Elburg;2018;5865.0;25.04;;
7519;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Elburg;2019;5995.0;25.58;;
7520;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Elburg;2020;5720.0;24.31;2903.0;123384.0
7521;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Elburg;2021;5935.0;24.97;2931.0;123327.0
7522;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Elburg;2022;6075.0;25.01;3041.0;125209.0
7523;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Elburg;2023;5635.0;23.1;2444.0;100193.0
7524;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Emmen;2013;26220.0;23.86;;
7525;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Emmen;2014;27575.0;25.18;;
7526;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Emmen;2015;29525.0;27.02;;
7527;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Emmen;2016;31065.0;28.47;;
7528;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Emmen;2017;31740.0;29.14;;
7529;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Emmen;2018;32435.0;29.87;;
7530;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Emmen;2019;32280.0;29.72;;
7531;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Emmen;2020;32080.0;29.61;15867.0;146449.0
7532;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Emmen;2021;33550.0;30.93;16512.0;152225.0
7533;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Emmen;2022;34765.0;31.62;17098.0;155530.0
7534;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Emmen;2023;31935.0;28.83;13773.0;124322.0
7535;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Enkhuizen;2013;3695.0;19.83;;
7536;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Enkhuizen;2014;3850.0;20.59;;
7537;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Enkhuizen;2015;4055.0;21.68;;
7538;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Enkhuizen;2016;4165.0;22.15;;
7539;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Enkhuizen;2017;4205.0;22.39;;
7540;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Enkhuizen;2018;4290.0;22.85;;
7541;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Enkhuizen;2019;4310.0;22.88;;
7542;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Enkhuizen;2020;4255.0;22.45;1931.0;101941.0
7543;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Enkhuizen;2021;4385.0;23.14;1992.0;105114.0
7544;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Enkhuizen;2022;4635.0;24.21;1988.0;103800.0
7545;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Enkhuizen;2023;4240.0;22.01;1616.0;83915.0
7546;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Enschede;2013;35860.0;22.04;;
7547;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Enschede;2014;37095.0;22.8;;
7548;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Enschede;2015;38355.0;23.57;;
7549;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Enschede;2016;40035.0;24.64;;
7550;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Enschede;2017;41320.0;25.4;;
7551;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Enschede;2018;42380.0;26.01;;
7552;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Enschede;2019;41980.0;25.57;;
7553;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Enschede;2020;41070.0;25.01;22388.0;136332.0
7554;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Enschede;2021;42100.0;25.51;22516.0;136404.0
7555;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Enschede;2022;42240.0;25.38;22353.0;134317.0
7556;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Enschede;2023;36670.0;22.0;15272.0;91607.0
7557;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Epe;2013;8085.0;24.64;;
7558;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Epe;2014;8730.0;26.67;;
7559;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Epe;2015;8740.0;26.78;;
7560;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Epe;2016;9285.0;28.38;;
7561;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Epe;2017;9560.0;29.02;;
7562;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Epe;2018;9690.0;29.11;;
7563;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Epe;2019;9915.0;29.58;;
7564;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Epe;2020;9795.0;29.14;5167.0;153725.0
7565;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Epe;2021;9995.0;29.72;5173.0;153773.0
7566;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Epe;2022;10090.0;29.81;5219.0;154215.0
7567;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Epe;2023;8620.0;25.59;3529.0;104744.0
7568;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ermelo;2013;5900.0;22.29;;
7569;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ermelo;2014;6095.0;23.08;;
7570;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ermelo;2015;6010.0;22.65;;
7571;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ermelo;2016;6350.0;23.68;;
7572;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ermelo;2017;6620.0;24.54;;
7573;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ermelo;2018;7105.0;26.11;;
7574;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ermelo;2019;6940.0;25.48;;
7575;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ermelo;2020;6760.0;24.72;3348.0;122503.0
7576;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ermelo;2021;6930.0;25.29;3381.0;123353.0
7577;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ermelo;2022;7060.0;25.44;3362.0;121155.0
7578;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ermelo;2023;6175.0;22.11;2551.0;91308.0
7579;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Etten-Leur;2013;8160.0;19.01;;
7580;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Etten-Leur;2014;8825.0;20.48;;
7581;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Etten-Leur;2015;9580.0;22.17;;
7582;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Etten-Leur;2016;10020.0;23.01;;
7583;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Etten-Leur;2017;10175.0;23.29;;
7584;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Etten-Leur;2018;10365.0;23.44;;
7585;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Etten-Leur;2019;9960.0;22.37;;
7586;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Etten-Leur;2020;10000.0;22.47;4617.0;103751.0
7587;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Etten-Leur;2021;10500.0;23.56;4754.0;106694.0
7588;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Etten-Leur;2022;10435.0;23.17;5007.0;111186.0
7589;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Etten-Leur;2023;9585.0;21.11;3950.0;86977.0
7590;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ferwerderadiel;2013;1610.0;17.93;;
7591;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ferwerderadiel;2014;1670.0;18.76;;
7592;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ferwerderadiel;2015;1825.0;20.62;;
7593;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ferwerderadiel;2016;1960.0;22.2;;
7594;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ferwerderadiel;2017;2160.0;24.48;;
7595;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ferwerderadiel;2018;2260.0;25.71;;
7596;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ferwerderadiel;2019;;;;
7597;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ferwerderadiel;2020;;;;
7598;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ferwerderadiel;2021;;;;
7599;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ferwerderadiel;2022;;;;
7600;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Ferwerderadiel;2023;;;;
7601;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Franekeradeel;2013;4620.0;22.26;;
7602;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Franekeradeel;2014;4985.0;24.02;;
7603;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Franekeradeel;2015;5170.0;25.06;;
7604;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Franekeradeel;2016;5440.0;26.46;;
7605;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Franekeradeel;2017;5510.0;26.88;;
7606;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Franekeradeel;2018;;;;
7607;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Franekeradeel;2019;;;;
7608;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Franekeradeel;2020;;;;
7609;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Franekeradeel;2021;;;;
7610;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Franekeradeel;2022;;;;
7611;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Franekeradeel;2023;;;;
7612;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;De Friese Meren;2013;;;;
7613;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;De Friese Meren;2014;11190.0;21.48;;
7614;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;De Friese Meren;2015;11965.0;23.12;;
7615;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;De Friese Meren;2016;;;;
7616;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;De Friese Meren;2017;;;;
7617;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;De Friese Meren;2018;;;;
7618;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;De Friese Meren;2019;;;;
7619;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;De Friese Meren;2020;;;;
7620;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;De Friese Meren;2021;;;;
7621;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;De Friese Meren;2022;;;;
7622;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;De Friese Meren;2023;;;;
7623;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;De Fryske Marren;2013;;;;
7624;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;De Fryske Marren;2014;;;;
7625;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;De Fryske Marren;2015;;;;
7626;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;De Fryske Marren;2016;12260.0;23.62;;
7627;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;De Fryske Marren;2017;12600.0;24.12;;
7628;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;De Fryske Marren;2018;12935.0;24.66;;
7629;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;De Fryske Marren;2019;12605.0;24.17;;
7630;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;De Fryske Marren;2020;12620.0;24.16;5560.0;106439.0
7631;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;De Fryske Marren;2021;13265.0;25.28;5719.0;108989.0
7632;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;De Fryske Marren;2022;13320.0;25.35;5966.0;113526.0
7633;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;De Fryske Marren;2023;12310.0;23.38;4586.0;87115.0
7634;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Gaasterlân-Sleat;2013;2300.0;22.31;;
7635;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Gaasterlân-Sleat;2014;;;;
7636;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Gaasterlân-Sleat;2015;;;;
7637;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Gaasterlân-Sleat;2016;;;;
7638;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Gaasterlân-Sleat;2017;;;;
7639;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Gaasterlân-Sleat;2018;;;;
7640;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Gaasterlân-Sleat;2019;;;;
7641;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Gaasterlân-Sleat;2020;;;;
7642;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Gaasterlân-Sleat;2021;;;;
7643;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Gaasterlân-Sleat;2022;;;;
7644;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Gaasterlân-Sleat;2023;;;;
7645;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Geertruidenberg;2013;4565.0;20.95;;
7646;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Geertruidenberg;2014;4950.0;22.68;;
7647;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Geertruidenberg;2015;5230.0;23.92;;
7648;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Geertruidenberg;2016;5540.0;25.34;;
7649;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Geertruidenberg;2017;5555.0;25.53;;
7650;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Geertruidenberg;2018;5700.0;26.14;;
7651;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Geertruidenberg;2019;5640.0;25.92;;
7652;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Geertruidenberg;2020;5520.0;25.32;2569.0;117891.0
7653;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Geertruidenberg;2021;5895.0;26.73;2679.0;121499.0
7654;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Geertruidenberg;2022;5935.0;26.51;2768.0;123626.0
7655;Totaal mannen en vrouwen;10000;A Maagdarmkanaal en metabolisme;Geertruidenberg;2023;5620.0;25.1;2314.0;103333.0
