ID;RegioS;Perioden;TotaalInstallaties_1;MechanischeInstallaties_2;Oxidatiebedden_3;Aeratietanks_4;Oxidatietanks_5;Oxidatiesloten_6;Carrousels_7;DiscontinueSystemen_8;ParallelleInstallaties_9;Tweetrapsinstallaties_10;Compactinstallaties_11;Membraanbioreactors_12;NeredaKorrelslibReactor_13;HybrideNeredaActiefSlibSysteem_14;TotaalCapaciteitVervuilingseenheden_15;MechanischeInstallaties_16;Oxidatiebedden_17;Aeratietanks_18;Oxidatietanks_19;Oxidatiesloten_20;Carrousels_21;DiscontinueSystemen_22;ParallelleInstallaties_23;Tweetrapsinstallaties_24;Compactinstallaties_25;Membraanbioreactors_26;NeredaKorrelslibReactor_27;HybrideNeredaActiefSlibSysteem_28;TotaalCapaciteit_29;MechanischeInstallaties_30;Oxidatiebedden_31;Aeratietanks_32;Oxidatietanks_33;Oxidatiesloten_34;Carrousels_35;DiscontinueSystemen_36;ParallelleInstallaties_37;Tweetrapsinstallaties_38;Compactinstallaties_39;Membraanbioreactors_40;NeredaKorrelslibReactor_41;HybrideNeredaActiefSlibSysteem_42;VolumeAfvalwater_43;Vervuilingseenheden_44;ChemischZuurstofVerbruik_45;BiochemischZuurstofVerbruik_46;StikstofverbindingenAlsN_47;FosforverbindingenAlsP_48;Koper_49;Chroom_50;Zink_51;Lood_52;Cadmium_53;Nikkel_54;Kwik_55;Arseen_56;ChemischZuurstofVerbruik_57;BiochemischZuurstofVerbruik_58;StikstofverbindingenAlsN_59;FosforverbindingenAlsP_60;ZwevendStof_61;VolumeAfvalwater_62;Vervuilingseenheden_63;ChemischZuurstofVerbruik_64;BiochemischZuurstofVerbruik_65;StikstofverbindingenAlsN_66;FosforverbindingenAlsP_67;Koper_68;Chroom_69;Zink_70;Lood_71;Cadmium_72;Nikkel_73;Kwik_74;Arseen_75;ChemischZuurstofVerbruik_76;BiochemischZuurstofVerbruik_77;StikstofverbindingenAlsN_78;FosforverbindingenAlsP_79;ZwevendStof_80;TotaalNatSlib_81;Landbouw_82;NatteOxidatie_83;Composteren_84;Storten_85;Verbranden_86;Cementindustrie_87;Elektriciteitscentrale_88;OverigeBestemmingen_89;TotaalDrogeStof_90;Landbouw_91;NatteOxidatie_92;Composteren_93;Storten_94;Verbranden_95;Cementindustrie_96;Elektriciteitscentrale_97;OverigeBestemmingen_98;AsGloeirest_99;StikstofverbindingenAlsN_100;FosforverbindingenAlsP_101;Koper_102;Chroom_103;Zink_104;Lood_105;Cadmium_106;Nikkel_107;Kwik_108;Arseen_109
336;Flevoland (PV);2000;5.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;415.0;0.0;0.0;80.0;50.0;0.0;286.0;0.0;0.0;0.0;0.0;0.0;;;24641.0;;15830.0;6278.0;1559.0;229.0;1735.0;205.0;3634.0;577.0;9.0;295.0;5.0;153.0;674.0;266.0;66.0;10.0;304.0;24641.0;;1072.0;100.0;378.0;32.0;113.0;32.0;736.0;74.0;3.0;98.0;1.0;77.0;43.0;4.0;13.0;1.0;18.0;35271.0;0.0;0.0;4095.0;0.0;31176.0;0.0;0.0;0.0;7882.0;0.0;0.0;1235.0;0.0;6647.0;0.0;0.0;0.0;2301.0;440.0;96.0;1733.0;183.0;3193.0;320.0;8.0;137.0;9.0;166.0
337;Flevoland (PV);2001;5.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;427.0;0.0;0.0;80.0;50.0;0.0;298.0;0.0;0.0;0.0;0.0;0.0;;;26510.0;;17800.0;7768.0;1791.0;270.0;1835.0;243.0;5631.0;405.0;12.0;226.0;6.0;272.0;671.0;284.0;67.0;10.0;287.0;26510.0;;973.0;77.0;309.0;27.0;216.0;50.0;796.0;73.0;5.0;88.0;2.0;88.0;37.0;3.0;10.0;1.0;11.0;34409.0;0.0;0.0;737.0;0.0;33672.0;0.0;0.0;0.0;7643.0;0.0;0.0;209.0;0.0;7435.0;0.0;0.0;0.0;2230.0;401.0;106.0;1702.0;172.0;3109.0;331.0;7.0;155.0;6.0;178.0
338;Flevoland (PV);2002;5.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;409.0;0.0;0.0;80.0;32.0;0.0;298.0;0.0;0.0;0.0;0.0;0.0;;;26340.0;;17949.0;7091.0;1744.0;265.0;1931.0;415.0;3809.0;326.0;8.0;229.0;6.0;166.0;649.0;258.0;64.0;10.0;255.0;26340.0;;1058.0;95.0;320.0;40.0;152.0;88.0;1024.0;39.0;3.0;106.0;2.0;69.0;38.0;3.0;10.0;2.0;9.0;33364.0;0.0;0.0;6712.0;0.0;26652.0;0.0;0.0;0.0;7239.0;0.0;0.0;1879.0;0.0;5360.0;0.0;0.0;0.0;2185.0;427.0;97.0;1829.0;202.0;3275.0;286.0;7.0;159.0;5.0;167.0
339;Flevoland (PV);2003;5.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;409.0;0.0;0.0;80.0;32.0;0.0;298.0;0.0;0.0;0.0;0.0;0.0;;;24483.0;;17916.0;7151.0;1690.0;270.0;1626.0;127.0;3782.0;249.0;6.0;215.0;5.0;150.0;706.0;280.0;68.0;11.0;739.0;24483.0;;915.0;83.0;246.0;39.0;147.0;24.0;806.0;39.0;2.0;87.0;1.0;97.0;38.0;3.0;9.0;2.0;47.0;34249.0;0.0;0.0;4101.0;0.0;27667.0;0.0;2481.0;0.0;7424.0;0.0;0.0;1165.0;0.0;5555.0;0.0;705.0;0.0;2103.0;498.0;235.0;1651.0;140.0;2987.0;239.0;6.0;127.0;6.0;178.0
340;Flevoland (PV);2004;5.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;409.0;0.0;0.0;80.0;32.0;0.0;298.0;0.0;0.0;0.0;0.0;0.0;;;26634.0;;18077.0;7498.0;1770.0;286.0;1822.0;174.0;4184.0;625.0;7.0;211.0;4.0;215.0;695.0;286.0;67.0;11.0;294.0;26634.0;;928.0;70.0;276.0;30.0;77.0;28.0;763.0;110.0;3.0;93.0;1.0;67.0;34.0;3.0;9.0;1.0;9.0;35456.0;0.0;0.0;1814.0;0.0;28559.0;0.0;5083.0;0.0;7875.0;0.0;0.0;551.0;0.0;5778.0;0.0;1545.0;0.0;2423.0;458.0;108.0;1737.0;161.0;3458.0;328.0;6.0;139.0;7.0;147.0
341;Flevoland (PV);2005;5.0;0.0;0.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;466.0;0.0;0.0;217.0;32.0;0.0;218.0;0.0;0.0;0.0;0.0;0.0;;;26275.0;;18898.0;7565.0;1782.0;275.0;1923.0;167.0;4497.0;619.0;6.0;233.0;5.0;291.0;761.0;302.0;70.0;11.0;310.0;26275.0;;913.0;75.0;293.0;19.0;98.0;38.0;911.0;113.0;3.0;120.0;1.0;64.0;36.0;3.0;11.0;1.0;7.0;35828.0;0.0;0.0;1337.0;0.0;29402.0;521.0;4569.0;0.0;7871.0;0.0;0.0;412.0;0.0;5892.0;160.0;1407.0;0.0;2424.0;471.0;113.0;1739.0;133.0;3544.0;247.0;6.0;128.0;5.0;65.0
342;Flevoland (PV);2006;5.0;0.0;0.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;466.0;0.0;0.0;217.0;32.0;0.0;218.0;0.0;0.0;0.0;0.0;0.0;;;26466.0;;19273.0;7654.0;1872.0;299.0;1900.0;165.0;4726.0;737.0;6.0;197.0;5.0;264.0;763.0;298.0;73.0;12.0;313.0;26466.0;;969.0;81.0;285.0;21.0;106.0;32.0;833.0;128.0;3.0;86.0;0.0;127.0;38.0;3.0;10.0;1.0;8.0;37469.0;0.0;0.0;555.0;0.0;31304.0;0.0;5610.0;0.0;7928.0;0.0;0.0;156.0;0.0;6190.0;0.0;1582.0;0.0;2290.0;513.0;121.0;1782.0;119.0;3551.0;251.0;6.0;123.0;5.0;33.0
343;Flevoland (PV);2007;5.0;0.0;0.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;466.0;0.0;0.0;217.0;32.0;0.0;218.0;0.0;0.0;0.0;0.0;0.0;;;27544.0;;18802.0;7739.0;1866.0;297.0;1664.0;131.0;4475.0;223.0;6.0;180.0;4.0;167.0;744.0;295.0;71.0;11.0;294.0;27544.0;;975.0;66.0;270.0;17.0;96.0;36.0;568.0;61.0;3.0;79.0;0.0;72.0;39.0;3.0;9.0;1.0;6.0;36951.0;0.0;0.0;0.0;0.0;30700.0;0.0;6251.0;0.0;7992.0;0.0;0.0;0.0;0.0;6248.0;0.0;1744.0;0.0;2352.0;481.0;114.0;1837.0;128.0;4133.0;296.0;6.0;135.0;5.0;186.0
344;Flevoland (PV);2008;5.0;0.0;0.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;466.0;0.0;0.0;217.0;32.0;0.0;218.0;0.0;0.0;0.0;0.0;0.0;;;27452.0;;19357.0;7734.0;1913.0;308.0;1848.0;155.0;7704.0;391.0;7.0;241.0;4.0;224.0;726.0;289.0;72.0;11.0;304.0;27452.0;;957.0;74.0;241.0;19.0;95.0;32.0;994.0;27.0;3.0;94.0;0.0;78.0;36.0;3.0;8.0;1.0;6.0;37066.0;0.0;0.0;0.0;0.0;31319.0;0.0;5747.0;0.0;7904.0;0.0;0.0;0.0;0.0;6341.0;0.0;1563.0;0.0;2143.0;500.0;270.0;1815.0;136.0;4028.0;290.0;5.0;119.0;5.0;183.0
345;Flevoland (PV);2009;5.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;466.0;0.0;0.0;80.0;32.0;0.0;218.0;0.0;138.0;0.0;0.0;0.0;;;26592.0;;20295.0;7839.0;1932.0;318.0;2035.0;142.0;5174.0;236.0;5.0;150.0;4.0;238.0;784.0;300.0;72.0;12.0;325.0;26592.0;;962.0;76.0;269.0;24.0;179.0;27.0;1074.0;23.0;3.0;38.0;0.0;123.0;37.0;3.0;10.0;1.0;43.0;36212.0;0.0;0.0;0.0;0.0;30797.0;0.0;5415.0;0.0;7515.0;0.0;0.0;0.0;0.0;6123.0;0.0;1392.0;0.0;2060.0;421.0;213.0;1799.0;148.0;4254.0;269.0;5.0;121.0;4.0;126.0
346;Flevoland (PV);2010;5.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;;;668.0;0.0;0.0;0.0;48.0;0.0;460.0;0.0;161.0;0.0;0.0;0.0;;;544.0;0.0;0.0;0.0;32.0;0.0;375.0;0.0;138.0;0.0;0.0;0.0;;;27463.0;524.0;20230.0;7381.0;1852.0;273.0;1873.0;158.0;4141.0;154.0;7.0;223.0;3.0;300.0;801.0;290.0;71.0;10.0;303.0;27463.0;28.0;913.0;85.0;243.0;24.0;72.0;32.0;1140.0;24.0;3.0;112.0;0.0;103.0;37.0;4.0;9.0;1.0;7.0;35785.0;0.0;0.0;0.0;0.0;30786.0;0.0;4999.0;0.0;7212.0;0.0;0.0;0.0;0.0;6052.0;0.0;1160.0;0.0;1719.0;457.0;241.0;1610.0;154.0;3456.0;191.0;4.0;140.0;4.0;91.0
347;Flevoland (PV);2011;5.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;;;668.0;0.0;0.0;0.0;48.0;0.0;460.0;0.0;161.0;0.0;0.0;0.0;;;544.0;0.0;0.0;0.0;32.0;0.0;375.0;0.0;138.0;0.0;0.0;0.0;;;26882.0;587.0;22805.0;8149.0;2047.0;314.0;870.0;100.0;2220.0;129.0;3.0;131.0;1.0;85.0;872.0;309.0;74.0;11.0;349.0;26882.0;27.0;931.0;78.0;220.0;25.0;62.0;18.0;585.0;14.0;1.0;54.0;0.0;32.0;37.0;3.0;8.0;1.0;9.0;37550.0;0.0;0.0;0.0;0.0;31987.0;0.0;5563.0;0.0;7675.0;0.0;0.0;0.0;0.0;6328.0;0.0;1346.0;0.0;1803.0;496.0;256.0;1773.0;148.0;3673.0;192.0;5.0;108.0;4.0;190.0
348;Flevoland (PV);2012;5.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;;;668.0;0.0;0.0;0.0;48.0;0.0;460.0;0.0;161.0;0.0;0.0;0.0;;;544.0;0.0;0.0;0.0;32.0;0.0;375.0;0.0;138.0;0.0;0.0;0.0;;;28033.0;609.0;24179.0;8565.0;2008.0;302.0;2243.0;254.0;6440.0;345.0;5.0;209.0;5.0;150.0;913.0;320.0;73.0;11.0;396.0;28033.0;24.0;762.0;77.0;209.0;26.0;108.0;49.0;1189.0;51.0;2.0;89.0;1.0;69.0;31.0;3.0;8.0;1.0;8.0;38688.0;0.0;0.0;0.0;0.0;32486.0;0.0;6202.0;0.0;7766.0;0.0;0.0;0.0;0.0;6396.0;0.0;1371.0;0.0;1783.0;515.0;253.0;1735.0;151.0;3788.0;209.0;5.0;109.0;4.0;29.0
349;Flevoland (PV);2013;5.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;;;668.0;0.0;0.0;0.0;48.0;0.0;460.0;0.0;161.0;0.0;0.0;0.0;;;544.0;0.0;0.0;0.0;32.0;0.0;375.0;0.0;138.0;0.0;0.0;0.0;;;27348.0;583.0;22768.0;8332.0;2005.0;291.0;2329.0;410.0;8333.0;592.0;7.0;341.0;15.0;297.0;860.0;309.0;73.0;11.0;342.0;27348.0;29.0;953.0;83.0;230.0;22.0;84.0;140.0;1102.0;344.0;1.0;86.0;4.0;101.0;38.0;3.0;9.0;1.0;6.0;38694.0;0.0;0.0;0.0;0.0;8256.0;0.0;30438.0;0.0;7822.0;0.0;0.0;0.0;0.0;1610.0;0.0;6212.0;0.0;1767.0;514.0;259.0;1743.0;163.0;3895.0;212.0;5.0;117.0;11.0;196.0
350;Flevoland (PV);2014;5.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;;;685.0;0.0;0.0;0.0;65.0;0.0;460.0;0.0;161.0;0.0;0.0;0.0;;;544.0;0.0;0.0;0.0;32.0;0.0;375.0;0.0;138.0;0.0;0.0;0.0;;;26873.0;608.0;23801.0;8251.0;2076.0;288.0;1617.0;283.0;6405.0;517.0;5.0;176.0;3.0;350.0;898.0;312.0;77.0;11.0;362.0;26873.0;24.0;869.0;69.0;167.0;23.0;116.0;34.0;1252.0;31.0;1.0;72.0;1.0;171.0;34.0;3.0;6.0;1.0;6.0;38276.0;0.0;0.0;0.0;0.0;20061.0;0.0;18215.0;0.0;7911.0;0.0;0.0;0.0;0.0;4233.0;0.0;3678.0;0.0;1760.0;538.0;263.0;1730.0;146.0;3670.0;191.0;4.0;108.0;3.0;178.0
351;Flevoland (PV);2015;5.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;;;724.0;0.0;0.0;0.0;65.0;0.0;499.0;0.0;161.0;0.0;0.0;0.0;;;544.0;0.0;0.0;0.0;32.0;0.0;375.0;0.0;138.0;0.0;0.0;0.0;;;28495.0;611.0;24213.0;9406.0;2024.0;294.0;2005.0;221.0;5596.0;204.0;5.0;214.0;7.0;443.0;887.0;332.0;73.0;10.0;378.0;28495.0;27.0;951.0;77.0;167.0;22.0;150.0;42.0;1297.0;27.0;1.0;75.0;0.0;91.0;37.0;3.0;6.0;1.0;7.0;38023.0;0.0;0.0;0.0;0.0;19128.0;0.0;18895.0;0.0;8099.0;0.0;0.0;0.0;0.0;4036.0;0.0;4063.0;0.0;1824.0;545.0;264.0;1746.0;151.0;4014.0;193.0;5.0;119.0;5.0;201.0
352;Flevoland (PV);2016;5.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;;;724.0;0.0;0.0;0.0;65.0;0.0;499.0;0.0;161.0;0.0;0.0;0.0;;;544.0;0.0;0.0;0.0;32.0;0.0;375.0;0.0;138.0;0.0;0.0;0.0;;;27941.0;673.0;26985.0;9695.0;2161.0;312.0;2057.0;230.0;5267.0;375.0;6.0;191.0;4.0;413.0;996.0;351.0;78.0;11.0;393.0;27941.0;26.0;956.0;71.0;169.0;20.0;107.0;42.0;1044.0;23.0;1.0;80.0;0.0;98.0;38.0;3.0;7.0;1.0;6.0;40078.0;0.0;0.0;19878.0;0.0;20200.0;0.0;0.0;0.0;8365.0;0.0;0.0;4184.0;0.0;4181.0;0.0;0.0;0.0;1843.0;550.0;266.0;1731.0;181.0;3866.0;192.0;5.0;126.0;4.0;261.0
353;Flevoland (PV);2017;5.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;;;724.0;0.0;0.0;0.0;65.0;0.0;659.0;0.0;0.0;0.0;0.0;0.0;;;544.0;0.0;0.0;0.0;32.0;0.0;512.0;0.0;0.0;0.0;0.0;0.0;;;28641.0;656.0;26175.0;10059.0;2133.0;288.0;;;;;;;;;983.0;374.0;77.0;10.0;;28641.0;25.0;940.0;70.0;166.0;20.0;;;;;;;;;36.0;3.0;6.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;Flevoland (PV);2018;5.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;;;754.0;0.0;0.0;0.0;65.0;0.0;689.0;0.0;0.0;0.0;0.0;0.0;;;569.0;0.0;0.0;0.0;32.0;0.0;537.0;0.0;0.0;0.0;0.0;0.0;;;27221.0;667.0;26307.0;10092.0;2236.0;318.0;1890.0;191.0;10953.0;245.0;6.0;184.0;4.0;427.0;1058.0;394.0;84.0;12.0;383.0;27221.0;27.0;972.0;79.0;175.0;19.0;93.0;38.0;1114.0;24.0;0.0;70.0;1.0;84.0;40.0;3.0;7.0;1.0;6.0;40359.0;0.0;0.0;0.0;18783.0;0.0;0.0;21575.0;0.0;8252.0;0.0;0.0;0.0;3841.0;0.0;0.0;4411.0;0.0;1869.0;550.0;258.0;1791.0;156.0;5105.0;203.0;4.0;121.0;3.0;254.0
355;Flevoland (PV);2019;5.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;754.0;0.0;0.0;0.0;197.0;0.0;558.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;569.0;0.0;0.0;0.0;133.0;0.0;436.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28069.0;645.0;25553.0;10559.0;2353.0;334.0;;;;;;;;;947.0;390.0;84.0;12.0;;28069.0;27.0;1021.0;76.0;169.0;21.0;;;;;;;;;40.0;3.0;7.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;Flevoland (PV);2020;5.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;754.0;0.0;0.0;0.0;65.0;0.0;689.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;569.0;0.0;0.0;0.0;32.0;0.0;537.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29602.0;674.0;25766.0;11322.0;2453.0;349.0;2014.0;172.0;5562.0;183.0;6.0;162.0;3.0;406.0;905.0;394.0;81.0;12.0;370.0;29602.0;33.0;1087.0;91.0;243.0;25.0;170.0;33.0;1468.0;13.0;0.0;75.0;0.0;109.0;39.0;3.0;8.0;1.0;5.0;38833.0;0.0;0.0;0.0;0.0;35815.0;0.0;0.0;3019.0;8432.0;0.0;0.0;0.0;0.0;7877.0;0.0;0.0;555.0;1870.0;577.0;261.0;1932.0;170.0;4955.0;158.0;4.0;126.0;3.0;229.0
357;Flevoland (PV);2021;5.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;754.0;0.0;0.0;0.0;65.0;0.0;689.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;569.0;0.0;0.0;0.0;32.0;0.0;537.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29684.0;660.0;25058.0;11523.0;2433.0;329.0;;;;;;;;;865.0;390.0;80.0;11.0;367.0;29684.0;29.0;1033.0;90.0;203.0;25.0;;;;;;;;;37.0;3.0;7.0;1.0;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;Flevoland (PV);2022;5.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;765.0;0.0;0.0;0.0;65.0;0.0;700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;612.0;0.0;0.0;0.0;52.0;0.0;560.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28153.0;630.0;23742.0;10656.0;2355.0;307.0;2001.0;172.0;5472.0;153.0;4.0;146.0;2.0;272.0;914.0;401.0;85.0;11.0;392.0;28153.0;26.0;929.0;76.0;185.0;16.0;126.0;46.0;1038.0;10.0;0.0;59.0;0.0;61.0;39.0;3.0;7.0;1.0;6.0;39174.0;0.0;0.0;0.0;0.0;25178.0;0.0;10451.0;3545.0;8566.0;0.0;0.0;0.0;0.0;5320.0;0.0;2425.0;822.0;1865.0;607.0;272.0;1911.0;178.0;4553.0;165.0;4.0;127.0;3.0;206.0
359;Flevoland (PV);2023;5.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;765.0;0.0;0.0;0.0;65.0;0.0;700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;612.0;0.0;0.0;0.0;52.0;0.0;560.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31339.0;630.0;23657.0;10560.0;2375.0;313.0;;;;;;;;;791.0;350.0;75.0;10.0;352.0;31339.0;29.0;1053.0;83.0;216.0;21.0;;;;;;;;;37.0;3.0;7.0;1.0;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360;Gelderland (PV);1981;71.0;6.0;12.0;8.0;4.0;18.0;8.0;6.0;2.0;4.0;3.0;0.0;;;;;;;;;;;;;;;;;2341.0;24.0;257.0;722.0;46.0;88.0;371.0;4.0;107.0;720.0;1.0;0.0;;;151929.0;;90743.0;37401.0;7102.0;1800.0;16417.0;7073.0;57792.0;28188.0;348.0;4563.0;140.0;410.0;559.0;232.0;53.0;15.0;168.0;151929.0;;10843.0;2249.0;3670.0;1022.0;4925.0;2829.0;17337.0;11275.0;139.0;3194.0;42.0;205.0;98.0;25.0;25.0;9.0;23.0;476815.0;428140.0;0.0;20.0;48037.0;0.0;0.0;0.0;618.0;28719.0;16549.0;0.0;10.0;12099.0;0.0;0.0;0.0;59.0;12337.0;1388.0;707.0;11503.0;4246.0;40523.0;16927.0;209.0;1370.0;98.0;205.0
361;Gelderland (PV);1985;70.0;3.0;11.0;11.0;7.0;18.0;8.0;5.0;1.0;4.0;2.0;0.0;;;;;;;;;;;;;;;;;2722.0;11.0;247.0;1118.0;109.0;89.0;371.0;4.0;52.0;720.0;1.0;0.0;;;168207.0;;102065.0;39815.0;8782.0;2212.0;20503.0;6282.0;66747.0;21031.0;269.0;5533.0;121.0;492.0;579.0;230.0;55.0;14.0;190.0;168207.0;;11836.0;2004.0;4332.0;1229.0;6151.0;2513.0;20024.0;8412.0;108.0;3873.0;36.0;246.0;88.0;19.0;25.0;8.0;96.0;355932.0;275012.0;0.0;2104.0;70785.0;0.0;0.0;0.0;8031.0;32844.0;10536.0;0.0;351.0;21568.0;0.0;0.0;0.0;389.0;12341.0;1798.0;906.0;12954.0;3378.0;44082.0;11843.0;152.0;1557.0;84.0;229.0
362;Gelderland (PV);1990;63.0;1.0;8.0;10.0;6.0;16.0;12.0;4.0;2.0;3.0;1.0;0.0;;;;;;;;;;;;;;;;;2741.0;6.0;185.0;1072.0;103.0;102.0;573.0;3.0;77.0;620.0;1.0;0.0;;;190461.0;;114051.0;43572.0;10100.0;1756.0;19570.0;5736.0;58760.0;12038.0;189.0;3982.0;167.0;513.0;570.0;221.0;52.0;9.0;214.0;190461.0;;12268.0;1730.0;4649.0;728.0;4031.0;1945.0;16570.0;3142.0;76.0;2373.0;50.0;256.0;70.0;13.0;22.0;4.0;18.0;376333.0;270719.0;0.0;27856.0;77551.0;0.0;0.0;0.0;207.0;41036.0;12359.0;0.0;5029.0;23641.0;0.0;0.0;0.0;6.0;17887.0;1862.0;911.0;14690.0;3266.0;38889.0;8130.0;92.0;1388.0;73.0;239.0
363;Gelderland (PV);1991;60.0;1.0;7.0;10.0;7.0;14.0;12.0;4.0;1.0;3.0;1.0;0.0;;;;;;;;;;;;;;;;;2733.0;6.0;179.0;1072.0;155.0;100.0;573.0;3.0;25.0;620.0;1.0;0.0;;;188534.0;;114959.0;43315.0;10179.0;1703.0;19295.0;4255.0;56368.0;10969.0;160.0;3045.0;120.0;487.0;575.0;226.0;54.0;9.0;223.0;188534.0;;11922.0;1589.0;4945.0;688.0;3608.0;1392.0;15670.0;2556.0;64.0;1751.0;36.0;243.0;71.0;13.0;22.0;4.0;19.0;354429.0;258169.0;0.0;30057.0;63282.0;0.0;0.0;0.0;2921.0;45922.0;21338.0;0.0;5515.0;18972.0;0.0;0.0;0.0;96.0;17989.0;1844.0;1020.0;15464.0;2818.0;40461.0;8556.0;97.0;1313.0;85.0;243.0
364;Gelderland (PV);1992;60.0;1.0;7.0;10.0;8.0;14.0;13.0;3.0;1.0;3.0;0.0;0.0;;;;;;;;;;;;;;;;;2774.0;6.0;179.0;1072.0;163.0;100.0;608.0;2.0;25.0;620.0;0.0;0.0;;;206343.0;;108407.0;40527.0;9812.0;1627.0;19271.0;4640.0;55710.0;10101.0;175.0;2851.0;98.0;471.0;526.0;202.0;49.0;8.0;228.0;206343.0;;12086.0;1961.0;4802.0;718.0;3237.0;1457.0;15264.0;2081.0;70.0;1583.0;29.0;235.0;66.0;14.0;20.0;3.0;19.0;332637.0;265303.0;1613.0;31961.0;30446.0;0.0;0.0;0.0;3314.0;44315.0;28052.0;616.0;6109.0;9424.0;0.0;0.0;0.0;113.0;21079.0;1822.0;913.0;16737.0;3459.0;42576.0;8908.0;115.0;1453.0;82.0;245.0
365;Gelderland (PV);1993;59.0;1.0;6.0;9.0;8.0;14.0;14.0;3.0;1.0;3.0;0.0;0.0;;;;;;;;;;;;;;;;;2870.0;6.0;156.0;1005.0;163.0;100.0;793.0;2.0;25.0;620.0;0.0;0.0;;;218934.0;;109224.0;40014.0;10096.0;1711.0;18224.0;5545.0;51102.0;8163.0;122.0;2734.0;109.0;437.0;497.0;186.0;46.0;8.0;234.0;218934.0;;13053.0;1883.0;4438.0;751.0;2719.0;2024.0;12934.0;1242.0;47.0;1502.0;35.0;224.0;60.0;11.0;17.0;3.0;18.0;307696.0;135902.0;32472.0;57111.0;80098.0;0.0;0.0;0.0;2113.0;55242.0;13693.0;1327.0;11872.0;28271.0;0.0;0.0;0.0;79.0;28168.0;2365.0;1005.0;17989.0;4236.0;47183.0;9129.0;147.0;1816.0;172.0;263.0
