ID;KenmerkenPersonen;Perioden;PersonenMetEenAOWUitkering_1
1530;Leeftijd: 85 jaar of ouder;2019 september;426480.0
1531;Leeftijd: 85 jaar of ouder;2019 oktober;428110.0
1532;Leeftijd: 85 jaar of ouder;2019 november;428690.0
1533;Leeftijd: 85 jaar of ouder;2019 december;428950.0
1534;Leeftijd: 85 jaar of ouder;2020 januari;430240.0
1535;Leeftijd: 85 jaar of ouder;2020 februari;430680.0
1536;Leeftijd: 85 jaar of ouder;2020 maart;431420.0
1537;Leeftijd: 85 jaar of ouder;2020 april;430030.0
1538;Leeftijd: 85 jaar of ouder;2020 mei;430400.0
1539;Leeftijd: 85 jaar of ouder;2020 juni;431250.0
1540;Leeftijd: 85 jaar of ouder;2020 juli;434300.0
1541;Leeftijd: 85 jaar of ouder;2020 augustus;436100.0
1542;Leeftijd: 85 jaar of ouder;2020 september;437090.0
1543;Leeftijd: 85 jaar of ouder;2020 oktober;438050.0
1544;Leeftijd: 85 jaar of ouder;2020 november;437260.0
1545;Leeftijd: 85 jaar of ouder;2020 december;437510.0
1546;Leeftijd: 85 jaar of ouder;2021 januari;436850.0
1547;Leeftijd: 85 jaar of ouder;2021 februari;435740.0
1548;Leeftijd: 85 jaar of ouder;2021 maart;436670.0
1549;Leeftijd: 85 jaar of ouder;2021 april;437450.0
1550;Leeftijd: 85 jaar of ouder;2021 mei;440090.0
1551;Leeftijd: 85 jaar of ouder;2021 juni;441260.0
1552;Leeftijd: 85 jaar of ouder;2021 juli;444670.0
1553;Leeftijd: 85 jaar of ouder;2021 augustus;445660.0
1554;Leeftijd: 85 jaar of ouder;2021 september;447440.0
1555;Leeftijd: 85 jaar of ouder;2021 oktober;448940.0
1556;Leeftijd: 85 jaar of ouder;2021 november;447780.0
1557;Leeftijd: 85 jaar of ouder;2021 december;446860.0
1558;Leeftijd: 85 jaar of ouder;2022 januari;446730.0
1559;Leeftijd: 85 jaar of ouder;2022 februari;446970.0
1560;Leeftijd: 85 jaar of ouder;2022 maart;448400.0
1561;Leeftijd: 85 jaar of ouder;2022 april;448670.0
1562;Leeftijd: 85 jaar of ouder;2022 mei;449420.0
1563;Leeftijd: 85 jaar of ouder;2022 juni;450570.0
1564;Leeftijd: 85 jaar of ouder;2022 juli;452910.0
1565;Leeftijd: 85 jaar of ouder;2022 augustus;453680.0
1566;Leeftijd: 85 jaar of ouder;2022 september;454870.0
1567;Leeftijd: 85 jaar of ouder;2022 oktober;455620.0
1568;Leeftijd: 85 jaar of ouder;2022 november;455880.0
1569;Leeftijd: 85 jaar of ouder;2022 december;456830.0
1570;Leeftijd: 85 jaar of ouder;2023 januari;456220.0
1571;Leeftijd: 85 jaar of ouder;2023 februari;456380.0
1572;Leeftijd: 85 jaar of ouder;2023 maart;457910.0
1573;Leeftijd: 85 jaar of ouder;2023 april;458480.0
1574;Leeftijd: 85 jaar of ouder;2023 mei;460900.0
1575;Leeftijd: 85 jaar of ouder;2023 juni;462070.0
1576;Leeftijd: 85 jaar of ouder;2023 juli;465490.0
1577;Leeftijd: 85 jaar of ouder;2023 augustus;467630.0
1578;Leeftijd: 85 jaar of ouder;2023 september;469400.0
1579;Leeftijd: 85 jaar of ouder;2023 oktober;470610.0
1580;Leeftijd: 85 jaar of ouder;2023 november;471370.0
1581;Leeftijd: 85 jaar of ouder;2023 december;472280.0
1582;Leeftijd: 85 jaar of ouder;2024 januari;469230.0
1583;Leeftijd: 85 jaar of ouder;2024 februari;469420.0
1584;Leeftijd: 85 jaar of ouder;2024 maart;470900.0
1585;Leeftijd: 85 jaar of ouder;2024 april;471990.0
1586;Leeftijd: 85 jaar of ouder;2024 mei;473440.0
1587;Leeftijd: 85 jaar of ouder;2024 juni;475500.0
1588;Leeftijd: 85 jaar of ouder;2024 juli;477940.0
1589;Leeftijd: 85 jaar of ouder;2024 augustus;479950.0
1590;Leeftijd: 85 jaar of ouder;2024 september;481860.0
1591;Leeftijd: 85 jaar of ouder;2024 oktober;482550.0
1592;Leeftijd: 85 jaar of ouder;2024 november;484000.0
1593;Leeftijd: 85 jaar of ouder;2024 december;484000.0
1594;Leeftijd: 85 jaar of ouder;2025 januari;484000.0
1595;Leeftijd: onbekend;2013 januari;570.0
1596;Leeftijd: onbekend;2013 februari;580.0
1597;Leeftijd: onbekend;2013 maart;560.0
1598;Leeftijd: onbekend;2013 april;560.0
1599;Leeftijd: onbekend;2013 mei;550.0
1600;Leeftijd: onbekend;2013 juni;540.0
1601;Leeftijd: onbekend;2013 juli;530.0
1602;Leeftijd: onbekend;2013 augustus;540.0
1603;Leeftijd: onbekend;2013 september;520.0
1604;Leeftijd: onbekend;2013 oktober;520.0
1605;Leeftijd: onbekend;2013 november;500.0
1606;Leeftijd: onbekend;2013 december;480.0
1607;Leeftijd: onbekend;2014 januari;470.0
1608;Leeftijd: onbekend;2014 februari;480.0
1609;Leeftijd: onbekend;2014 maart;480.0
1610;Leeftijd: onbekend;2014 april;480.0
1611;Leeftijd: onbekend;2014 mei;460.0
1612;Leeftijd: onbekend;2014 juni;440.0
1613;Leeftijd: onbekend;2014 juli;430.0
1614;Leeftijd: onbekend;2014 augustus;420.0
1615;Leeftijd: onbekend;2014 september;390.0
1616;Leeftijd: onbekend;2014 oktober;380.0
1617;Leeftijd: onbekend;2014 november;350.0
1618;Leeftijd: onbekend;2014 december;320.0
1619;Leeftijd: onbekend;2015 januari;310.0
1620;Leeftijd: onbekend;2015 februari;290.0
1621;Leeftijd: onbekend;2015 maart;250.0
1622;Leeftijd: onbekend;2015 april;250.0
1623;Leeftijd: onbekend;2015 mei;240.0
1624;Leeftijd: onbekend;2015 juni;230.0
1625;Leeftijd: onbekend;2015 juli;230.0
1626;Leeftijd: onbekend;2015 augustus;220.0
1627;Leeftijd: onbekend;2015 september;210.0
1628;Leeftijd: onbekend;2015 oktober;200.0
1629;Leeftijd: onbekend;2015 november;190.0
1630;Leeftijd: onbekend;2015 december;180.0
1631;Leeftijd: onbekend;2016 januari;160.0
1632;Leeftijd: onbekend;2016 februari;160.0
1633;Leeftijd: onbekend;2016 maart;140.0
1634;Leeftijd: onbekend;2016 april;150.0
1635;Leeftijd: onbekend;2016 mei;130.0
1636;Leeftijd: onbekend;2016 juni;130.0
1637;Leeftijd: onbekend;2016 juli;130.0
1638;Leeftijd: onbekend;2016 augustus;130.0
1639;Leeftijd: onbekend;2016 september;140.0
1640;Leeftijd: onbekend;2016 oktober;130.0
1641;Leeftijd: onbekend;2016 november;140.0
1642;Leeftijd: onbekend;2016 december;140.0
1643;Leeftijd: onbekend;2017 januari;140.0
1644;Leeftijd: onbekend;2017 februari;140.0
1645;Leeftijd: onbekend;2017 maart;130.0
1646;Leeftijd: onbekend;2017 april;130.0
1647;Leeftijd: onbekend;2017 mei;130.0
1648;Leeftijd: onbekend;2017 juni;130.0
1649;Leeftijd: onbekend;2017 juli;130.0
1650;Leeftijd: onbekend;2017 augustus;120.0
1651;Leeftijd: onbekend;2017 september;120.0
1652;Leeftijd: onbekend;2017 oktober;120.0
1653;Leeftijd: onbekend;2017 november;120.0
1654;Leeftijd: onbekend;2017 december;120.0
1655;Leeftijd: onbekend;2018 januari;40.0
1656;Leeftijd: onbekend;2018 februari;40.0
1657;Leeftijd: onbekend;2018 maart;40.0
1658;Leeftijd: onbekend;2018 april;40.0
1659;Leeftijd: onbekend;2018 mei;40.0
1660;Leeftijd: onbekend;2018 juni;30.0
1661;Leeftijd: onbekend;2018 juli;30.0
1662;Leeftijd: onbekend;2018 augustus;30.0
1663;Leeftijd: onbekend;2018 september;50.0
1664;Leeftijd: onbekend;2018 oktober;60.0
1665;Leeftijd: onbekend;2018 november;190.0
1666;Leeftijd: onbekend;2018 december;270.0
1667;Leeftijd: onbekend;2019 januari;260.0
1668;Leeftijd: onbekend;2019 februari;280.0
1669;Leeftijd: onbekend;2019 maart;290.0
1670;Leeftijd: onbekend;2019 april;70.0
1671;Leeftijd: onbekend;2019 mei ;100.0
1672;Leeftijd: onbekend;2019 juni;140.0
1673;Leeftijd: onbekend;2019 juli;150.0
1674;Leeftijd: onbekend;2019 augustus;170.0
1675;Leeftijd: onbekend;2019 september;220.0
1676;Leeftijd: onbekend;2019 oktober;200.0
1677;Leeftijd: onbekend;2019 november;230.0
1678;Leeftijd: onbekend;2019 december;470.0
1679;Leeftijd: onbekend;2020 januari;210.0
1680;Leeftijd: onbekend;2020 februari;190.0
1681;Leeftijd: onbekend;2020 maart;140.0
1682;Leeftijd: onbekend;2020 april;120.0
1683;Leeftijd: onbekend;2020 mei;130.0
1684;Leeftijd: onbekend;2020 juni;170.0
1685;Leeftijd: onbekend;2020 juli;200.0
1686;Leeftijd: onbekend;2020 augustus;150.0
1687;Leeftijd: onbekend;2020 september;220.0
1688;Leeftijd: onbekend;2020 oktober;220.0
1689;Leeftijd: onbekend;2020 november;210.0
1690;Leeftijd: onbekend;2020 december;460.0
1691;Leeftijd: onbekend;2021 januari;200.0
1692;Leeftijd: onbekend;2021 februari;220.0
1693;Leeftijd: onbekend;2021 maart;210.0
1694;Leeftijd: onbekend;2021 april;220.0
1695;Leeftijd: onbekend;2021 mei;210.0
1696;Leeftijd: onbekend;2021 juni;200.0
1697;Leeftijd: onbekend;2021 juli;530.0
1698;Leeftijd: onbekend;2021 augustus;200.0
1699;Leeftijd: onbekend;2021 september;260.0
1700;Leeftijd: onbekend;2021 oktober;310.0
1701;Leeftijd: onbekend;2021 november;280.0
1702;Leeftijd: onbekend;2021 december;480.0
1703;Leeftijd: onbekend;2022 januari;380.0
1704;Leeftijd: onbekend;2022 februari;480.0
1705;Leeftijd: onbekend;2022 maart;590.0
1706;Leeftijd: onbekend;2022 april;430.0
1707;Leeftijd: onbekend;2022 mei;600.0
1708;Leeftijd: onbekend;2022 juni;660.0
1709;Leeftijd: onbekend;2022 juli;310.0
1710;Leeftijd: onbekend;2022 augustus;410.0
1711;Leeftijd: onbekend;2022 september;200.0
1712;Leeftijd: onbekend;2022 oktober;170.0
1713;Leeftijd: onbekend;2022 november;170.0
1714;Leeftijd: onbekend;2022 december;230.0
1715;Leeftijd: onbekend;2023 januari;320.0
1716;Leeftijd: onbekend;2023 februari;370.0
1717;Leeftijd: onbekend;2023 maart;440.0
1718;Leeftijd: onbekend;2023 april;320.0
1719;Leeftijd: onbekend;2023 mei;290.0
1720;Leeftijd: onbekend;2023 juni;250.0
1721;Leeftijd: onbekend;2023 juli;140.0
1722;Leeftijd: onbekend;2023 augustus;100.0
1723;Leeftijd: onbekend;2023 september;90.0
1724;Leeftijd: onbekend;2023 oktober;80.0
1725;Leeftijd: onbekend;2023 november;90.0
1726;Leeftijd: onbekend;2023 december;20.0
1727;Leeftijd: onbekend;2024 januari;20.0
1728;Leeftijd: onbekend;2024 februari;20.0
1729;Leeftijd: onbekend;2024 maart;10.0
1730;Leeftijd: onbekend;2024 april;10.0
1731;Leeftijd: onbekend;2024 mei;20.0
1732;Leeftijd: onbekend;2024 juni;10.0
1733;Leeftijd: onbekend;2024 juli;10.0
1734;Leeftijd: onbekend;2024 augustus;10.0
1735;Leeftijd: onbekend;2024 september;20.0
1736;Leeftijd: onbekend;2024 oktober;10.0
1737;Leeftijd: onbekend;2024 november;
1738;Leeftijd: onbekend;2024 december;
1739;Leeftijd: onbekend;2025 januari;
