ID;SIC93;Periods;Value_1;Price_2;Volume_3;Value_4;Price_5;Volume_6
8564;52482 Optical articles;2008 November;;;;;;
8565;52482 Optical articles;2008 December;;;;;;
8566;52482 Optical articles;2008 4th quarter;;;;;;
8567;52482 Optical articles;2008;;;;;;
8568;52483 Jewellery, clocks;2000 January;83.0;100.0;83.0;;;
8569;52483 Jewellery, clocks;2000 February;81.0;100.0;81.0;;;
8570;52483 Jewellery, clocks;2000 March;84.0;100.0;84.0;;;
8571;52483 Jewellery, clocks;2000 1st quarter;83.0;100.0;83.0;;;
8572;52483 Jewellery, clocks;2000 April;85.0;100.0;84.0;;;
8573;52483 Jewellery, clocks;2000 May;106.0;100.0;106.0;;;
8574;52483 Jewellery, clocks;2000 June;96.0;100.0;96.0;;;
8575;52483 Jewellery, clocks;2000 2nd quarter;96.0;100.0;95.0;;;
8576;52483 Jewellery, clocks;2000 July;96.0;99.0;98.0;;;
8577;52483 Jewellery, clocks;2000 August;98.0;99.0;99.0;;;
8578;52483 Jewellery, clocks;2000 September;102.0;100.0;102.0;;;
8579;52483 Jewellery, clocks;2000 3rd quarter;99.0;99.0;99.0;;;
8580;52483 Jewellery, clocks;2000 October;96.0;100.0;96.0;;;
8581;52483 Jewellery, clocks;2000 November;99.0;101.0;99.0;;;
8582;52483 Jewellery, clocks;2000 December;174.0;101.0;172.0;;;
8583;52483 Jewellery, clocks;2000 4th quarter;123.0;101.0;122.0;;;
8584;52483 Jewellery, clocks;2000;100.0;100.0;100.0;;;
8585;52483 Jewellery, clocks;2001 January;93.0;102.0;91.0;12.1;2.6;
8586;52483 Jewellery, clocks;2001 February;89.0;103.0;86.0;10.3;2.8;
8587;52483 Jewellery, clocks;2001 March;90.0;103.0;87.0;7.2;2.9;
8588;52483 Jewellery, clocks;2001 1st quarter;91.0;103.0;88.0;9.9;2.8;
8589;52483 Jewellery, clocks;2001 April;96.0;103.0;93.0;13.6;2.8;
8590;52483 Jewellery, clocks;2001 May;117.0;103.0;113.0;10.3;3.2;
8591;52483 Jewellery, clocks;2001 June;115.0;104.0;111.0;20.3;3.7;
8592;52483 Jewellery, clocks;2001 2nd quarter;110.0;103.0;106.0;14.6;3.2;
8593;52483 Jewellery, clocks;2001 July;108.0;104.0;104.0;11.9;4.9;
8594;52483 Jewellery, clocks;2001 August;106.0;104.0;102.0;7.6;4.9;
8595;52483 Jewellery, clocks;2001 September;98.0;104.0;94.0;-3.8;4.1;
8596;52483 Jewellery, clocks;2001 3rd quarter;104.0;104.0;100.0;5.1;4.6;
8597;52483 Jewellery, clocks;2001 October;100.0;104.0;96.0;4.0;4.1;
8598;52483 Jewellery, clocks;2001 November;107.0;105.0;102.0;7.3;3.9;
8599;52483 Jewellery, clocks;2001 December;184.0;105.0;174.0;5.7;4.5;
8600;52483 Jewellery, clocks;2001 4th quarter;130.0;105.0;124.0;5.7;4.2;
8601;52483 Jewellery, clocks;2001;109.0;104.0;105.0;8.5;3.7;
8602;52483 Jewellery, clocks;2002 January;90.0;107.0;85.0;-3.1;4.2;
8603;52483 Jewellery, clocks;2002 February;82.0;107.0;77.0;-7.7;3.8;
8604;52483 Jewellery, clocks;2002 March;87.0;107.0;81.0;-3.6;3.8;
8605;52483 Jewellery, clocks;2002 1st quarter;86.0;107.0;81.0;-4.8;3.9;
8606;52483 Jewellery, clocks;2002 April;96.0;107.0;90.0;0.1;4.1;
8607;52483 Jewellery, clocks;2002 May;107.0;108.0;99.0;-8.3;4.6;
8608;52483 Jewellery, clocks;2002 June;102.0;108.0;94.0;-11.6;4.2;
8609;52483 Jewellery, clocks;2002 2nd quarter;102.0;108.0;94.0;-7.0;4.3;
8610;52483 Jewellery, clocks;2002 July;101.0;108.0;93.0;-6.6;4.1;
8611;52483 Jewellery, clocks;2002 August;103.0;108.0;95.0;-2.8;4.0;
8612;52483 Jewellery, clocks;2002 September;100.0;108.0;93.0;2.6;4.0;
8613;52483 Jewellery, clocks;2002 3rd quarter;101.0;108.0;94.0;-2.4;4.0;
8614;52483 Jewellery, clocks;2002 October;92.0;108.0;85.0;-8.1;3.9;
8615;52483 Jewellery, clocks;2002 November;99.0;108.0;92.0;-6.7;3.2;
8616;52483 Jewellery, clocks;2002 December;170.0;108.0;157.0;-7.4;2.8;
8617;52483 Jewellery, clocks;2002 4th quarter;121.0;108.0;111.0;-7.4;3.3;
8618;52483 Jewellery, clocks;2002;102.0;108.0;95.0;-5.6;3.9;
8619;52483 Jewellery, clocks;2003 January;82.0;109.0;76.0;-9.0;2.1;-10.9
8620;52483 Jewellery, clocks;2003 February;77.0;109.0;71.0;-5.7;2.1;-7.6
8621;52483 Jewellery, clocks;2003 March;79.0;109.0;73.0;-8.6;1.9;-10.3
8622;52483 Jewellery, clocks;2003 1st quarter;80.0;109.0;73.0;-7.8;2.0;-9.6
8623;52483 Jewellery, clocks;2003 April;84.0;108.0;77.0;-13.1;1.0;-13.9
8624;52483 Jewellery, clocks;2003 May;96.0;108.0;88.0;-10.9;0.3;-11.2
8625;52483 Jewellery, clocks;2003 June;90.0;108.0;83.0;-11.7;0.4;-12.1
8626;52483 Jewellery, clocks;2003 2nd quarter;90.0;108.0;83.0;-11.9;0.6;-12.4
8627;52483 Jewellery, clocks;2003 July;92.0;108.0;85.0;-8.5;0.4;-8.9
8628;52483 Jewellery, clocks;2003 August;87.0;109.0;80.0;-15.0;0.9;-15.8
8629;52483 Jewellery, clocks;2003 September;88.0;109.0;81.0;-12.4;0.4;-12.7
8630;52483 Jewellery, clocks;2003 3rd quarter;89.0;109.0;82.0;-12.0;0.6;-12.5
8631;52483 Jewellery, clocks;2003 October;85.0;109.0;77.0;-8.0;1.0;-8.9
8632;52483 Jewellery, clocks;2003 November;93.0;110.0;85.0;-7.0;1.5;-8.3
8633;52483 Jewellery, clocks;2003 December;154.0;110.0;140.0;-9.6;1.4;-10.8
8634;52483 Jewellery, clocks;2003 4th quarter;110.0;110.0;101.0;-8.5;1.3;-9.6
8635;52483 Jewellery, clocks;2003;92.0;109.0;85.0;-10.0;1.1;-11.0
8636;52483 Jewellery, clocks;2004 January;85.0;110.0;77.0;3.4;1.1;2.3
8637;52483 Jewellery, clocks;2004 February;77.0;110.0;70.0;-1.2;0.5;-1.7
8638;52483 Jewellery, clocks;2004 March;79.0;110.0;72.0;-0.3;0.7;-1.0
8639;52483 Jewellery, clocks;2004 1st quarter;80.0;110.0;73.0;0.7;0.8;-0.1
8640;52483 Jewellery, clocks;2004 April;90.0;110.0;81.0;6.9;1.8;5.0
8641;52483 Jewellery, clocks;2004 May;102.0;110.0;92.0;6.2;1.6;4.5
8642;52483 Jewellery, clocks;2004 June;102.0;110.0;93.0;13.8;1.7;12.0
8643;52483 Jewellery, clocks;2004 2nd quarter;98.0;110.0;89.0;9.0;1.7;7.2
8644;52483 Jewellery, clocks;2004 July;106.0;110.0;96.0;15.1;1.7;13.2
8645;52483 Jewellery, clocks;2004 August;94.0;110.0;85.0;8.3;1.3;6.9
8646;52483 Jewellery, clocks;2004 September;97.0;111.0;88.0;10.3;1.8;8.3
8647;52483 Jewellery, clocks;2004 3rd quarter;99.0;110.0;90.0;11.3;1.6;9.5
8648;52483 Jewellery, clocks;2004 October;90.0;111.0;81.0;6.1;1.2;4.9
8649;52483 Jewellery, clocks;2004 November;86.0;111.0;78.0;-6.7;1.0;-7.6
8650;52483 Jewellery, clocks;2004 December;157.0;111.0;142.0;1.8;0.7;1.1
8651;52483 Jewellery, clocks;2004 4th quarter;111.0;111.0;100.0;0.5;0.9;-0.4
8652;52483 Jewellery, clocks;2004;97.0;110.0;88.0;5.2;1.3;3.9
8653;52483 Jewellery, clocks;2005 January;73.0;111.0;66.0;-14.5;0.5;-14.9
8654;52483 Jewellery, clocks;2005 February;72.0;110.0;65.0;-5.7;0.6;-6.2
8655;52483 Jewellery, clocks;2005 March;74.0;110.0;67.0;-6.1;0.3;-6.4
8656;52483 Jewellery, clocks;2005 1st quarter;73.0;110.0;66.0;-8.9;0.5;-9.4
8657;52483 Jewellery, clocks;2005 April;85.0;110.0;77.0;-5.5;0.1;-5.6
8658;52483 Jewellery, clocks;2005 May;91.0;111.0;83.0;-10.0;0.5;-10.5
8659;52483 Jewellery, clocks;2005 June;96.0;111.0;86.0;-6.5;0.3;-6.8
8660;52483 Jewellery, clocks;2005 2nd quarter;91.0;111.0;82.0;-7.4;0.3;-7.7
8661;52483 Jewellery, clocks;2005 July;100.0;111.0;90.0;-5.4;0.6;-6.0
8662;52483 Jewellery, clocks;2005 August;95.0;111.0;85.0;0.4;0.5;-0.1
8663;52483 Jewellery, clocks;2005 September;94.0;111.0;85.0;-3.4;0.3;-3.7
8664;52483 Jewellery, clocks;2005 3rd quarter;96.0;111.0;87.0;-2.9;0.5;-3.4
8665;52483 Jewellery, clocks;2005 October;91.0;111.0;82.0;1.4;0.7;0.7
8666;52483 Jewellery, clocks;2005 November;94.0;113.0;83.0;8.6;2.2;6.2
8667;52483 Jewellery, clocks;2005 December;175.0;114.0;153.0;11.6;3.4;8.0
8668;52483 Jewellery, clocks;2005 4th quarter;120.0;113.0;106.0;8.1;2.1;5.9
8669;52483 Jewellery, clocks;2005;95.0;111.0;85.0;-2.1;0.8;-3.0
8670;52483 Jewellery, clocks;2006 January;93.0;116.0;80.0;27.2;4.7;21.5
8671;52483 Jewellery, clocks;2006 February;86.0;118.0;73.0;19.7;6.8;12.1
8672;52483 Jewellery, clocks;2006 March;93.0;119.0;78.0;25.7;8.3;16.0
8673;52483 Jewellery, clocks;2006 1st quarter;91.0;118.0;77.0;24.2;6.6;16.5
8674;52483 Jewellery, clocks;2006 April;100.0;121.0;83.0;18.1;9.4;8.0
8675;52483 Jewellery, clocks;2006 May;120.0;124.0;97.0;31.7;11.6;18.0
8676;52483 Jewellery, clocks;2006 June;110.0;127.0;86.0;14.6;14.9;-0.2
8677;52483 Jewellery, clocks;2006 2nd quarter;110.0;124.0;89.0;21.4;12.0;8.5
8678;52483 Jewellery, clocks;2006 July;102.0;129.0;79.0;2.2;16.3;-12.1
8679;52483 Jewellery, clocks;2006 August;103.0;129.0;80.0;8.6;16.3;-6.7
8680;52483 Jewellery, clocks;2006 September;106.0;130.0;82.0;13.4;16.9;-3.0
8681;52483 Jewellery, clocks;2006 3rd quarter;104.0;129.0;80.0;7.9;16.5;-7.4
8682;52483 Jewellery, clocks;2006 October;94.0;129.0;73.0;3.0;15.8;-11.1
8683;52483 Jewellery, clocks;2006 November;109.0;129.0;85.0;16.2;13.8;2.2
8684;52483 Jewellery, clocks;2006 December;187.0;129.0;145.0;6.8;12.6;-5.1
8685;52483 Jewellery, clocks;2006 4th quarter;130.0;129.0;101.0;8.3;14.0;-5.0
8686;52483 Jewellery, clocks;2006;109.0;125.0;87.0;14.4;12.3;1.9
8687;52483 Jewellery, clocks;2007 January;95.0;128.0;75.0;3.2;10.5;-6.6
8688;52483 Jewellery, clocks;2007 February;90.0;129.0;70.0;3.9;9.0;-4.7
8689;52483 Jewellery, clocks;2007 March;99.0;130.0;76.0;6.4;8.6;-2.0
8690;52483 Jewellery, clocks;2007 1st quarter;95.0;129.0;74.0;4.5;9.4;-4.4
8691;52483 Jewellery, clocks;2007 April;99.0;130.0;76.0;-1.5;7.6;-8.5
8692;52483 Jewellery, clocks;2007 May;120.0;130.0;92.0;-0.7;5.2;-5.6
8693;52483 Jewellery, clocks;2007 June;120.0;131.0;92.0;9.3;2.7;6.4
8694;52483 Jewellery, clocks;2007 2nd quarter;113.0;130.0;87.0;2.4;5.2;-2.6
8695;52483 Jewellery, clocks;2007 July;112.0;130.0;86.0;9.4;0.8;8.6
8696;52483 Jewellery, clocks;2007 August;106.0;131.0;81.0;3.4;1.1;2.2
8697;52483 Jewellery, clocks;2007 September;100.0;132.0;76.0;-6.3;1.4;-7.6
8698;52483 Jewellery, clocks;2007 3rd quarter;106.0;131.0;81.0;2.1;1.1;1.0
8699;52483 Jewellery, clocks;2007 October;103.0;133.0;78.0;9.9;2.8;7.0
8700;52483 Jewellery, clocks;2007 November;107.0;134.0;80.0;-1.8;4.2;-5.7
8701;52483 Jewellery, clocks;2007 December;187.0;134.0;139.0;0.2;4.3;-3.9
8702;52483 Jewellery, clocks;2007 4th quarter;132.0;134.0;99.0;2.0;3.8;-1.7
8703;52483 Jewellery, clocks;2007;111.0;131.0;85.0;2.6;4.7;-2.0
8704;52483 Jewellery, clocks;2008 January;97.0;134.0;72.0;1.8;5.0;-3.0
8705;52483 Jewellery, clocks;2008 February;93.0;134.0;69.0;3.4;4.4;-1.0
8706;52483 Jewellery, clocks;2008 March;89.0;138.0;65.0;-9.9;6.2;-15.2
8707;52483 Jewellery, clocks;2008 1st quarter;93.0;135.0;69.0;-1.8;5.2;-6.6
8708;52483 Jewellery, clocks;2008 April;100.0;138.0;72.0;1.3;6.1;-4.5
8709;52483 Jewellery, clocks;2008 May;113.0;138.0;82.0;-5.1;5.9;-10.5
8710;52483 Jewellery, clocks;2008 June;112.0;138.0;81.0;-6.4;5.7;-11.4
8711;52483 Jewellery, clocks;2008 2nd quarter;108.0;138.0;79.0;-3.7;5.9;-9.1
8712;52483 Jewellery, clocks;2008 July;107.0;138.0;78.0;-4.3;6.1;-9.8
8713;52483 Jewellery, clocks;2008 August;106.0;138.0;77.0;-0.4;5.8;-5.9
8714;52483 Jewellery, clocks;2008 September;100.0;140.0;71.0;0.2;6.2;-5.6
8715;52483 Jewellery, clocks;2008 3rd quarter;104.0;139.0;75.0;-1.6;6.0;-7.2
8716;52483 Jewellery, clocks;2008 October;106.0;141.0;75.0;2.9;6.1;-3.0
8717;52483 Jewellery, clocks;2008 November;103.0;141.0;73.0;-3.6;5.5;-8.5
8718;52483 Jewellery, clocks;2008 December;186.0;141.0;132.0;-0.6;4.7;-5.1
8719;52483 Jewellery, clocks;2008 4th quarter;132.0;141.0;94.0;-0.5;5.4;-5.6
8720;52483 Jewellery, clocks;2008;109.0;138.0;79.0;-1.8;5.6;-7.1
8721;52485 Bicycles, mopeds;2000 January;64.0;99.0;65.0;;;
8722;52485 Bicycles, mopeds;2000 February;72.0;99.0;73.0;;;
8723;52485 Bicycles, mopeds;2000 March;97.0;99.0;98.0;;;
8724;52485 Bicycles, mopeds;2000 1st quarter;77.0;99.0;78.0;;;
8725;52485 Bicycles, mopeds;2000 April;121.0;99.0;122.0;;;
8726;52485 Bicycles, mopeds;2000 May;144.0;99.0;145.0;;;
8727;52485 Bicycles, mopeds;2000 June;132.0;99.0;133.0;;;
8728;52485 Bicycles, mopeds;2000 2nd quarter;132.0;99.0;133.0;;;
8729;52485 Bicycles, mopeds;2000 July;122.0;99.0;123.0;;;
8730;52485 Bicycles, mopeds;2000 August;127.0;99.0;128.0;;;
8731;52485 Bicycles, mopeds;2000 September;97.0;100.0;96.0;;;
8732;52485 Bicycles, mopeds;2000 3rd quarter;115.0;100.0;116.0;;;
8733;52485 Bicycles, mopeds;2000 October;74.0;102.0;72.0;;;
8734;52485 Bicycles, mopeds;2000 November;74.0;102.0;72.0;;;
8735;52485 Bicycles, mopeds;2000 December;78.0;103.0;76.0;;;
8736;52485 Bicycles, mopeds;2000 4th quarter;75.0;102.0;73.0;;;
8737;52485 Bicycles, mopeds;2000;100.0;100.0;100.0;;;
8738;52485 Bicycles, mopeds;2001 January;68.0;105.0;65.0;7.0;6.7;
8739;52485 Bicycles, mopeds;2001 February;73.0;106.0;69.0;0.8;6.8;
8740;52485 Bicycles, mopeds;2001 March;101.0;106.0;95.0;4.6;7.4;
8741;52485 Bicycles, mopeds;2001 1st quarter;81.0;106.0;76.0;4.1;6.9;
8742;52485 Bicycles, mopeds;2001 April;112.0;106.0;105.0;-7.4;7.2;
8743;52485 Bicycles, mopeds;2001 May;154.0;106.0;145.0;7.6;7.4;
8744;52485 Bicycles, mopeds;2001 June;140.0;106.0;132.0;6.5;7.2;
8745;52485 Bicycles, mopeds;2001 2nd quarter;136.0;106.0;127.0;2.6;7.2;
8746;52485 Bicycles, mopeds;2001 July;139.0;106.0;131.0;13.6;6.9;
8747;52485 Bicycles, mopeds;2001 August;127.0;106.0;119.0;-0.3;7.1;
8748;52485 Bicycles, mopeds;2001 September;90.0;107.0;85.0;-6.5;6.5;
8749;52485 Bicycles, mopeds;2001 3rd quarter;119.0;107.0;111.0;2.9;6.8;
8750;52485 Bicycles, mopeds;2001 October;93.0;108.0;86.0;25.6;5.8;
8751;52485 Bicycles, mopeds;2001 November;83.0;108.0;77.0;13.4;5.7;
8752;52485 Bicycles, mopeds;2001 December;78.0;109.0;72.0;0.8;6.0;
8753;52485 Bicycles, mopeds;2001 4th quarter;85.0;108.0;78.0;13.1;5.8;
8754;52485 Bicycles, mopeds;2001;105.0;107.0;98.0;4.9;6.7;
8755;52485 Bicycles, mopeds;2002 January;75.0;109.0;69.0;10.0;3.8;
8756;52485 Bicycles, mopeds;2002 February;78.0;110.0;71.0;7.3;3.8;
8757;52485 Bicycles, mopeds;2002 March;111.0;110.0;101.0;9.5;3.6;
8758;52485 Bicycles, mopeds;2002 1st quarter;88.0;110.0;80.0;9.0;3.7;
8759;52485 Bicycles, mopeds;2002 April;133.0;110.0;121.0;19.1;3.6;
8760;52485 Bicycles, mopeds;2002 May;141.0;110.0;128.0;-9.0;3.3;
8761;52485 Bicycles, mopeds;2002 June;138.0;110.0;126.0;-1.5;3.5;
8762;52485 Bicycles, mopeds;2002 2nd quarter;137.0;110.0;125.0;1.3;3.5;
8763;52485 Bicycles, mopeds;2002 July;140.0;110.0;127.0;1.0;3.5;
8764;52485 Bicycles, mopeds;2002 August;132.0;110.0;119.0;3.7;3.4;
8765;52485 Bicycles, mopeds;2002 September;102.0;111.0;93.0;13.2;3.5;
8766;52485 Bicycles, mopeds;2002 3rd quarter;125.0;110.0;113.0;5.1;3.5;
8767;52485 Bicycles, mopeds;2002 October;92.0;111.0;83.0;-0.6;2.9;
8768;52485 Bicycles, mopeds;2002 November;82.0;111.0;74.0;-1.1;2.5;
8769;52485 Bicycles, mopeds;2002 December;79.0;111.0;71.0;0.5;1.8;
8770;52485 Bicycles, mopeds;2002 4th quarter;84.0;111.0;76.0;-0.4;2.4;
8771;52485 Bicycles, mopeds;2002;109.0;110.0;99.0;3.5;3.3;
8772;52485 Bicycles, mopeds;2003 January;;;;;;
8773;52485 Bicycles, mopeds;2003 February;;;;;;
8774;52485 Bicycles, mopeds;2003 March;;;;;;
8775;52485 Bicycles, mopeds;2003 1st quarter;92.0;111.0;83.0;4.7;0.9;3.8
8776;52485 Bicycles, mopeds;2003 April;;;;;;
8777;52485 Bicycles, mopeds;2003 May;;;;;;
8778;52485 Bicycles, mopeds;2003 June;;;;;;
8779;52485 Bicycles, mopeds;2003 2nd quarter;135.0;111.0;122.0;-1.4;0.5;-1.9
8780;52485 Bicycles, mopeds;2003 July;;;;;;
8781;52485 Bicycles, mopeds;2003 August;;;;;;
8782;52485 Bicycles, mopeds;2003 September;;;;;;
8783;52485 Bicycles, mopeds;2003 3rd quarter;121.0;110.0;110.0;-2.8;0.2;-3.0
8784;52485 Bicycles, mopeds;2003 October;;;;;;
8785;52485 Bicycles, mopeds;2003 November;;;;;;
8786;52485 Bicycles, mopeds;2003 December;;;;;;
8787;52485 Bicycles, mopeds;2003 4th quarter;78.0;110.0;71.0;-7.5;-0.3;-7.1
8788;52485 Bicycles, mopeds;2003;107.0;111.0;97.0;-1.7;0.3;-2.1
8789;52485 Bicycles, mopeds;2004 January;68.0;111.0;61.0;-8.0;0.4;-8.4
8790;52485 Bicycles, mopeds;2004 February;75.0;111.0;68.0;-13.8;0.2;-14.0
8791;52485 Bicycles, mopeds;2004 March;105.0;111.0;95.0;-8.8;0.4;-9.1
8792;52485 Bicycles, mopeds;2004 1st quarter;83.0;111.0;75.0;-10.2;0.3;-10.4
8793;52485 Bicycles, mopeds;2004 April;128.0;111.0;116.0;1.8;0.4;1.4
8794;52485 Bicycles, mopeds;2004 May;132.0;111.0;119.0;-4.9;0.4;-5.3
8795;52485 Bicycles, mopeds;2004 June;138.0;111.0;124.0;-2.4;0.6;-3.0
8796;52485 Bicycles, mopeds;2004 2nd quarter;133.0;111.0;120.0;-1.9;0.5;-2.4
8797;52485 Bicycles, mopeds;2004 July;130.0;111.0;117.0;-5.8;0.7;-6.5
8798;52485 Bicycles, mopeds;2004 August;114.0;111.0;102.0;-8.2;0.8;-9.0
8799;52485 Bicycles, mopeds;2004 September;104.0;111.0;94.0;2.5;0.5;2.0
8800;52485 Bicycles, mopeds;2004 3rd quarter;116.0;111.0;104.0;-4.3;0.7;-4.9
8801;52485 Bicycles, mopeds;2004 October;83.0;111.0;75.0;-2.5;0.6;-3.1
8802;52485 Bicycles, mopeds;2004 November;72.0;111.0;65.0;-4.7;0.8;-5.4
8803;52485 Bicycles, mopeds;2004 December;75.0;111.0;68.0;1.8;0.5;1.3
8804;52485 Bicycles, mopeds;2004 4th quarter;77.0;111.0;69.0;-1.9;0.6;-2.5
8805;52485 Bicycles, mopeds;2004;102.0;111.0;92.0;-4.4;0.5;-4.9
8806;52485 Bicycles, mopeds;2005 January;68.0;112.0;61.0;0.8;0.6;0.2
8807;52485 Bicycles, mopeds;2005 February;73.0;112.0;65.0;-2.6;0.8;-3.3
8808;52485 Bicycles, mopeds;2005 March;97.0;112.0;86.0;-8.2;0.8;-8.9
8809;52485 Bicycles, mopeds;2005 1st quarter;79.0;112.0;71.0;-4.0;0.7;-4.7
8810;52485 Bicycles, mopeds;2005 April;130.0;112.0;116.0;1.1;0.5;0.5
8811;52485 Bicycles, mopeds;2005 May;131.0;112.0;117.0;-0.9;0.4;-1.3
8812;52485 Bicycles, mopeds;2005 June;140.0;112.0;126.0;1.8;0.4;1.4
8813;52485 Bicycles, mopeds;2005 2nd quarter;134.0;112.0;120.0;0.7;0.5;0.2
8814;52485 Bicycles, mopeds;2005 July;134.0;112.0;120.0;2.6;0.5;2.1
8815;52485 Bicycles, mopeds;2005 August;121.0;112.0;108.0;6.3;0.3;5.9
8816;52485 Bicycles, mopeds;2005 September;111.0;112.0;100.0;7.0;0.4;6.5
8817;52485 Bicycles, mopeds;2005 3rd quarter;122.0;112.0;109.0;5.1;0.4;4.7
8818;52485 Bicycles, mopeds;2005 October;94.0;112.0;84.0;13.1;0.4;12.7
8819;52485 Bicycles, mopeds;2005 November;78.0;112.0;70.0;8.5;0.2;8.3
8820;52485 Bicycles, mopeds;2005 December;82.0;110.0;75.0;9.6;-0.8;10.5
8821;52485 Bicycles, mopeds;2005 4th quarter;85.0;111.0;76.0;10.5;-0.1;10.6
8822;52485 Bicycles, mopeds;2005;105.0;112.0;94.0;2.8;0.4;2.4
8823;52485 Bicycles, mopeds;2006 January;78.0;110.0;71.0;13.7;-1.6;15.5
8824;52485 Bicycles, mopeds;2006 February;85.0;110.0;77.0;16.4;-1.7;18.4
8825;52485 Bicycles, mopeds;2006 March;113.0;110.0;103.0;16.8;-1.8;19.0
8826;52485 Bicycles, mopeds;2006 1st quarter;92.0;110.0;84.0;15.8;-1.7;17.8
8827;52485 Bicycles, mopeds;2006 April;136.0;110.0;124.0;5.0;-1.6;6.7
8828;52485 Bicycles, mopeds;2006 May;158.0;110.0;144.0;20.5;-1.7;22.5
8829;52485 Bicycles, mopeds;2006 June;166.0;110.0;151.0;17.9;-1.7;20.0
8830;52485 Bicycles, mopeds;2006 2nd quarter;153.0;110.0;140.0;14.6;-1.7;16.5
8831;52485 Bicycles, mopeds;2006 July;166.0;110.0;152.0;24.3;-1.9;26.7
8832;52485 Bicycles, mopeds;2006 August;139.0;110.0;126.0;14.8;-1.9;17.0
8833;52485 Bicycles, mopeds;2006 September;122.0;110.0;111.0;9.5;-1.5;11.3
8834;52485 Bicycles, mopeds;2006 3rd quarter;142.0;110.0;130.0;16.7;-1.8;18.8
8835;52485 Bicycles, mopeds;2006 October;105.0;110.0;95.0;11.6;-1.2;13.0
8836;52485 Bicycles, mopeds;2006 November;96.0;111.0;86.0;22.3;-0.9;23.4
8837;52485 Bicycles, mopeds;2006 December;91.0;112.0;81.0;10.3;1.2;9.0
8838;52485 Bicycles, mopeds;2006 4th quarter;97.0;111.0;88.0;14.5;-0.3;14.8
8839;52485 Bicycles, mopeds;2006;121.0;110.0;110.0;15.4;-1.4;17.0
8840;52485 Bicycles, mopeds;2007 January;85.0;111.0;77.0;9.5;1.0;8.4
8841;52485 Bicycles, mopeds;2007 February;96.0;111.0;86.0;12.9;1.2;11.6
8842;52485 Bicycles, mopeds;2007 March;149.0;111.0;134.0;32.3;1.3;30.7
8843;52485 Bicycles, mopeds;2007 1st quarter;110.0;111.0;99.0;19.9;1.2;18.5
8844;52485 Bicycles, mopeds;2007 April;173.0;112.0;154.0;26.7;1.6;24.7
8845;52485 Bicycles, mopeds;2007 May;174.0;112.0;156.0;10.2;1.6;8.5
8846;52485 Bicycles, mopeds;2007 June;185.0;112.0;166.0;12.0;1.7;10.2
8847;52485 Bicycles, mopeds;2007 2nd quarter;177.0;112.0;159.0;15.8;1.6;13.9
8848;52485 Bicycles, mopeds;2007 July;153.0;111.0;138.0;-7.8;1.6;-9.3
8849;52485 Bicycles, mopeds;2007 August;148.0;111.0;133.0;6.9;1.6;5.2
8850;52485 Bicycles, mopeds;2007 September;124.0;111.0;111.0;1.5;1.4;0.0
8851;52485 Bicycles, mopeds;2007 3rd quarter;142.0;111.0;127.0;-0.4;1.6;-1.9
8852;52485 Bicycles, mopeds;2007 October;107.0;112.0;96.0;2.4;1.3;1.1
8853;52485 Bicycles, mopeds;2007 November;98.0;111.0;88.0;2.4;0.5;1.9
8854;52485 Bicycles, mopeds;2007 December;94.0;111.0;84.0;3.5;-0.1;3.6
8855;52485 Bicycles, mopeds;2007 4th quarter;100.0;111.0;89.0;2.7;0.6;2.2
8856;52485 Bicycles, mopeds;2007;132.0;111.0;119.0;9.2;1.2;7.9
8857;52485 Bicycles, mopeds;2008 January;94.0;112.0;84.0;10.1;0.7;9.4
8858;52485 Bicycles, mopeds;2008 February;118.0;112.0;105.0;22.7;0.5;22.1
8859;52485 Bicycles, mopeds;2008 March;130.0;112.0;116.0;-12.8;0.5;-13.3
8860;52485 Bicycles, mopeds;2008 1st quarter;114.0;112.0;102.0;3.4;0.5;2.8
8861;52485 Bicycles, mopeds;2008 April;169.0;112.0;151.0;-2.0;0.1;-2.1
8862;52485 Bicycles, mopeds;2008 May;196.0;112.0;176.0;12.9;0.2;12.7
8863;52485 Bicycles, mopeds;2008 June;191.0;112.0;171.0;3.0;0.0;2.9
8864;52485 Bicycles, mopeds;2008 2nd quarter;185.0;112.0;166.0;4.6;0.1;4.5
8865;52485 Bicycles, mopeds;2008 July;184.0;112.0;164.0;19.9;0.3;19.6
8866;52485 Bicycles, mopeds;2008 August;164.0;112.0;147.0;10.7;0.2;10.4
8867;52485 Bicycles, mopeds;2008 September;137.0;112.0;122.0;10.5;0.4;10.1
8868;52485 Bicycles, mopeds;2008 3rd quarter;162.0;112.0;145.0;14.0;0.3;13.6
8869;52485 Bicycles, mopeds;2008 October;121.0;113.0;107.0;13.0;1.7;11.1
8870;52485 Bicycles, mopeds;2008 November;97.0;113.0;86.0;-0.7;2.0;-2.6
8871;52485 Bicycles, mopeds;2008 December;103.0;114.0;90.0;9.6;2.2;7.2
8872;52485 Bicycles, mopeds;2008 4th quarter;107.0;114.0;94.0;7.5;2.0;5.4
8873;52485 Bicycles, mopeds;2008;142.0;112.0;127.0;7.4;0.7;6.6
8874;5248a Sports and camping articles;2000 January;;;;;;
8875;5248a Sports and camping articles;2000 February;;;;;;
8876;5248a Sports and camping articles;2000 March;;;;;;
8877;5248a Sports and camping articles;2000 1st quarter;;;;;;
8878;5248a Sports and camping articles;2000 April;;;;;;
