ID;HerkomstBestemming;Perioden;TotaalZwareMetalenInEquivalenten_1;ArseenverbindingenAlsAs_2;CadmiumverbindingenAlsCd_3;ChroomverbindingenAlsCr_4;KoperverbindingenAlsCu_5;KwikverbindingenAlsHg_6;LoodverbindingenAlsPb_7;NikkelverbindingenAlsNi_8;ZinkverbindingenAlsZn_9;TotaalNutrientenInEquivalenten_10;FosforverbindingenAlsP_11;StikstofverbindingenAlsN_12
369;26-27 Elektrische en elektron. Industrie;1996;1.1;0.0;6.0;490.0;2599.0;1.0;1365.0;1475.0;3432.0;54.0;22658.0;311149.0
370;26-27 Elektrische en elektron. Industrie;1997;1.0;5.0;15.0;385.0;2199.0;0.0;1274.0;1072.0;3177.0;52.0;20723.0;313905.0
371;26-27 Elektrische en elektron. Industrie;1998;0.8;4.0;10.0;291.0;1805.0;0.0;1185.0;728.0;2690.0;50.0;18825.0;316532.0
372;26-27 Elektrische en elektron. Industrie;1999;0.6;4.0;4.0;207.0;1420.0;0.0;1098.0;442.0;2209.0;49.0;16964.0;319028.0
373;26-27 Elektrische en elektron. Industrie;2000;0.5;4.0;3.0;142.0;1224.0;0.0;1049.0;294.0;1270.0;48.0;15957.0;318460.0
374;26-27 Elektrische en elektron. Industrie;2001;0.5;7.0;6.0;128.0;1224.0;0.0;887.0;292.0;1387.0;55.0;13951.0;412532.0
375;26-27 Elektrische en elektron. Industrie;2002;0.5;5.0;9.0;114.0;1225.0;0.0;727.0;288.0;1505.0;60.0;12592.0;472577.0
376;26-27 Elektrische en elektron. Industrie;2003;0.5;4.0;5.0;100.0;1225.0;0.0;571.0;311.0;1967.0;64.0;11257.0;531325.0
377;26-27 Elektrische en elektron. Industrie;2004;0.5;5.0;6.0;86.0;1225.0;0.0;417.0;313.0;2201.0;66.0;10545.0;557342.0
378;26-27 Elektrische en elektron. Industrie;2005;0.5;2.0;4.0;64.0;1225.0;0.0;266.0;200.0;424.0;79.0;7649.0;712182.0
379;26-27 Elektrische en elektron. Industrie;2006;0.2;2.0;7.0;763.0;251.0;0.0;103.0;588.0;456.0;157.0;109070.0;475341.0
380;26-27 Elektrische en elektron. Industrie;2007;0.9;2.0;3.0;723.0;2441.0;0.0;503.0;468.0;511.0;189.0;165576.0;238500.0
381;26-27 Elektrische en elektron. Industrie;2008;0.2;2.0;6.0;1368.0;229.0;0.0;16.0;579.0;192.0;46.0;45767.0;1659.0
382;26-27 Elektrische en elektron. Industrie;2009;0.0;1.0;6.0;2.0;32.0;0.0;8.0;38.0;148.0;6.0;6014.0;1013.0
383;26-27 Elektrische en elektron. Industrie;2010;0.1;1.0;1.0;3.0;43.0;1.0;9.0;16.0;105.0;9.0;8865.0;1223.0
384;28 Machine-industrie;1995;1.2;0.0;2.0;564.0;2890.0;1.0;1349.0;1866.0;3384.0;50.0;22966.0;274676.0
385;28 Machine-industrie;1996;1.1;4.0;1.0;500.0;2738.0;1.0;1373.0;1622.0;2996.0;51.0;23758.0;274676.0
386;28 Machine-industrie;1997;1.0;7.0;4.0;420.0;2445.0;1.0;1328.0;1325.0;2585.0;50.0;22783.0;274676.0
387;28 Machine-industrie;1998;0.9;2.0;3.0;334.0;2103.0;1.0;1266.0;1005.0;2201.0;49.0;21272.0;274676.0
388;28 Machine-industrie;1999;0.7;3.0;3.0;243.0;1712.0;1.0;1186.0;663.0;1771.0;47.0;19225.0;274676.0
389;28 Machine-industrie;2000;0.5;4.0;3.0;142.0;1241.0;0.0;1059.0;295.0;1348.0;48.0;16081.0;320942.0
390;28 Machine-industrie;2001;0.6;4.0;3.0;130.0;1275.0;0.0;901.0;279.0;2163.0;60.0;16081.0;438338.0
391;28 Machine-industrie;2002;0.6;4.0;6.0;115.0;1306.0;0.0;746.0;262.0;2759.0;72.0;16081.0;556495.0
392;28 Machine-industrie;2003;0.9;4.0;52.0;98.0;1332.0;0.0;593.0;253.0;5338.0;84.0;16081.0;683033.0
393;28 Machine-industrie;2004;0.9;2.0;40.0;86.0;1354.0;0.0;444.0;237.0;5789.0;96.0;16081.0;801951.0
394;28 Machine-industrie;2005;0.5;2.0;5.0;71.0;1372.0;0.0;298.0;223.0;538.0;88.0;8509.0;792180.0
395;28 Machine-industrie;2006;0.4;2.0;6.0;849.0;871.0;0.0;168.0;458.0;402.0;77.0;23633.0;528771.0
396;28 Machine-industrie;2007;0.4;2.0;6.0;893.0;821.0;0.0;160.0;471.0;383.0;65.0;38758.0;265362.0
397;28 Machine-industrie;2008;0.2;2.0;7.0;1611.0;270.0;0.0;19.0;683.0;222.0;54.0;53883.0;1953.0
398;28 Machine-industrie;2009;0.1;2.0;7.0;3.0;45.0;0.0;11.0;47.0;216.0;8.0;7407.0;1248.0
399;28 Machine-industrie;2010;0.1;1.0;2.0;3.0;55.0;1.0;11.0;18.0;157.0;11.0;10389.0;1433.0
400;29-30 Transportmiddelenindustrie;1995;2.7;0.0;16.0;106.0;7799.0;0.0;129.0;272.0;625.0;6.0;3089.0;33376.0
401;29-30 Transportmiddelenindustrie;1996;2.6;0.0;15.0;94.0;7596.0;0.0;118.0;277.0;656.0;7.0;3586.0;34603.0
402;29-30 Transportmiddelenindustrie;1997;2.6;0.0;13.0;82.0;7633.0;0.0;111.0;281.0;685.0;7.0;3917.0;35421.0
403;29-30 Transportmiddelenindustrie;1998;2.6;0.0;10.0;69.0;7629.0;0.0;104.0;285.0;749.0;8.0;4248.0;36239.0
404;29-30 Transportmiddelenindustrie;1999;2.6;0.0;7.0;57.0;7600.0;0.0;97.0;288.0;812.0;8.0;4579.0;37057.0
405;29-30 Transportmiddelenindustrie;2000;2.6;0.0;0.0;45.0;7599.0;0.0;93.0;290.0;943.0;8.0;4745.0;37466.0
406;29-30 Transportmiddelenindustrie;2001;2.6;0.0;0.0;43.0;7614.0;0.0;85.0;323.0;952.0;8.0;3574.0;40135.0
407;29-30 Transportmiddelenindustrie;2002;2.6;0.0;0.0;41.0;7610.0;0.0;76.0;358.0;961.0;7.0;2793.0;41914.0
408;29-30 Transportmiddelenindustrie;2003;2.6;0.0;1.0;39.0;7649.0;0.0;67.0;419.0;999.0;6.0;2012.0;43693.0
409;29-30 Transportmiddelenindustrie;2004;2.7;0.0;0.0;37.0;7917.0;0.0;59.0;467.0;1018.0;6.0;1622.0;44583.0
410;29-30 Transportmiddelenindustrie;2005;2.6;0.0;0.0;35.0;7622.0;0.0;50.0;635.0;689.0;6.0;2229.0;38941.0
411;29-30 Transportmiddelenindustrie;2006;2.6;0.0;0.0;426.0;7628.0;0.0;36.0;328.0;555.0;5.0;1380.0;39573.0
412;29-30 Transportmiddelenindustrie;2007;2.6;0.0;11.0;408.0;7570.0;0.0;72.0;411.0;1076.0;4.0;1684.0;26341.0
413;29-30 Transportmiddelenindustrie;2008;2.6;0.0;0.0;802.0;7583.0;0.0;17.0;386.0;270.0;4.0;994.0;33051.0
414;29-30 Transportmiddelenindustrie;2009;2.5;0.0;0.0;6.0;7581.0;0.0;6.0;14.0;137.0;3.0;910.0;23506.0
415;29-30 Transportmiddelenindustrie;2010;2.6;0.0;0.0;11.0;7630.0;0.0;15.0;32.0;221.0;4.0;1098.0;26545.0
416;31-33 Overige industrie en reparatie;1995;0.0;0.0;0.0;4.0;50.0;0.0;6.0;58.0;204.0;0.0;1.0;1300.0
417;31-33 Overige industrie en reparatie;1996;0.0;0.0;0.0;4.0;50.0;0.0;10.0;50.0;203.0;0.0;5.0;1626.0
418;31-33 Overige industrie en reparatie;1997;0.0;2.0;0.0;3.0;50.0;0.0;11.0;41.0;202.0;0.0;7.0;1714.0
419;31-33 Overige industrie en reparatie;1998;0.0;0.0;0.0;3.0;50.0;0.0;12.0;31.0;195.0;0.0;10.0;1733.0
420;31-33 Overige industrie en reparatie;1999;0.0;0.0;0.0;3.0;50.0;0.0;11.0;21.0;187.0;0.0;13.0;1684.0
421;31-33 Overige industrie en reparatie;2000;0.0;0.0;0.0;2.0;50.0;0.0;8.0;11.0;166.0;0.0;14.0;1482.0
422;31-33 Overige industrie en reparatie;2001;0.0;0.0;0.0;2.0;47.0;0.0;9.0;10.0;245.0;0.0;19.0;1039.0
423;31-33 Overige industrie en reparatie;2002;0.0;0.0;0.0;2.0;44.0;0.0;9.0;8.0;329.0;0.0;22.0;743.0
424;31-33 Overige industrie en reparatie;2003;0.0;0.0;0.0;2.0;41.0;0.0;8.0;7.0;649.0;0.0;25.0;447.0
425;31-33 Overige industrie en reparatie;2004;0.0;0.0;0.0;1.0;36.0;0.0;7.0;6.0;832.0;0.0;27.0;300.0
426;31-33 Overige industrie en reparatie;2005;0.0;0.0;0.0;1.0;32.0;0.0;4.0;4.0;126.0;0.0;27.0;301.0
427;31-33 Overige industrie en reparatie;2006;0.1;0.0;0.0;1779.0;57.0;0.0;10.0;793.0;486.0;0.0;14.0;150.0
428;31-33 Overige industrie en reparatie;2007;0.1;0.0;0.0;1830.0;53.0;0.0;10.0;816.0;448.0;0.0;0.0;0.0
429;31-33 Overige industrie en reparatie;2008;0.2;0.0;0.0;3522.0;77.0;0.0;15.0;1567.0;792.0;0.0;0.0;0.0
430;31-33 Overige industrie en reparatie;2009;0.0;0.0;0.0;1.0;23.0;0.0;4.0;2.0;106.0;0.0;0.0;0.0
431;31-33 Overige industrie en reparatie;2010;0.0;0.0;0.0;2.0;24.0;0.0;4.0;4.0;105.0;0.0;0.0;0.0
432;D Energievoorziening;1995;0.1;2.0;1.0;5.0;86.0;1.0;32.0;4.0;243.0;1.0;53.0;8636.0
433;D Energievoorziening;1996;0.3;0.0;0.0;3.0;665.0;0.0;129.0;16.0;1246.0;13.0;11846.0;9999.0
434;D Energievoorziening;1997;0.3;0.0;0.0;4.0;729.0;0.0;130.0;20.0;1217.0;16.0;14497.0;17216.0
435;D Energievoorziening;1998;0.3;0.0;0.0;4.0;720.0;0.0;132.0;19.0;1243.0;16.0;13524.0;26381.0
436;D Energievoorziening;1999;0.3;0.0;0.0;3.0;639.0;0.0;133.0;14.0;1240.0;13.0;8928.0;37495.0
437;D Energievoorziening;2000;0.1;1.0;1.0;44.0;356.0;0.0;30.0;157.0;427.0;6.0;2542.0;33773.0
438;D Energievoorziening;2001;0.2;1.0;0.0;2.0;514.0;0.0;132.0;4.0;1367.0;20.0;538.0;195688.0
439;D Energievoorziening;2002;0.2;1.0;0.0;2.0;544.0;0.0;128.0;4.0;1399.0;24.0;415.0;231362.0
440;D Energievoorziening;2003;0.2;1.0;0.0;1.0;540.0;0.0;125.0;3.0;1104.0;22.0;284.0;218655.0
441;D Energievoorziening;2004;0.2;1.0;0.0;1.0;503.0;0.0;122.0;2.0;967.0;14.0;144.0;141370.0
442;D Energievoorziening;2005;0.3;4.0;1.0;5.0;898.0;1.0;30.0;34.0;229.0;38.0;907.0;371287.0
443;D Energievoorziening;2006;0.0;0.0;0.0;0.0;29.0;0.0;93.0;0.0;889.0;0.0;0.0;2750.0
444;D Energievoorziening;2007;0.1;0.0;0.0;0.0;55.0;0.0;143.0;1.0;899.0;2.0;0.0;23429.0
445;D Energievoorziening;2008;0.2;23.0;1.0;4.0;441.0;1.0;42.0;13.0;847.0;99.0;94038.0;46713.0
446;D Energievoorziening;2009;0.1;22.0;1.0;4.0;327.0;1.0;24.0;7.0;183.0;21.0;6788.0;144586.0
447;D Energievoorziening;2010;0.1;3.0;0.0;2.0;274.0;1.0;25.0;11.0;393.0;24.0;4935.0;190640.0
448;E Waterbedrijven en afvalbeheer;1995;25.6;3223.0;452.0;8663.0;26202.0;279.0;11389.0;15250.0;126743.0;7800.0;3588052.0;42116970.0
449;E Waterbedrijven en afvalbeheer;1996;23.7;2667.0;468.0;7340.0;21797.0;276.0;8453.0;14793.0;118401.0;7470.0;3448893.0;40209610.0
450;E Waterbedrijven en afvalbeheer;1997;23.4;2825.0;362.0;6447.0;25197.0;267.0;10645.0;14042.0;100105.0;7033.0;3303421.0;37291142.0
451;E Waterbedrijven en afvalbeheer;1998;24.5;3764.0;399.0;7124.0;24195.0;268.0;9469.0;15031.0;134261.0;7209.0;3355327.0;38533160.0
452;E Waterbedrijven en afvalbeheer;1999;25.2;3298.0;421.0;6968.0;24119.0;301.0;10490.0;17249.0;118935.0;6650.0;3139642.0;35102848.0
453;E Waterbedrijven en afvalbeheer;2000;22.9;3075.0;509.0;5875.0;19529.0;276.0;10568.0;13208.0;108668.0;6173.0;2983631.0;31891717.0
454;E Waterbedrijven en afvalbeheer;2001;23.6;3339.0;500.0;5490.0;22929.0;258.0;10193.0;13607.0;116272.0;6393.0;3135911.0;32568865.0
455;E Waterbedrijven en afvalbeheer;2002;21.7;3219.0;394.0;4568.0;20946.0;247.0;9387.0;10468.0;109902.0;6200.0;3144755.0;30555828.0
456;E Waterbedrijven en afvalbeheer;2003;19.5;3113.0;406.0;3817.0;18129.0;234.0;8583.0;9381.0;85369.0;5583.0;2956658.0;26267397.0
457;E Waterbedrijven en afvalbeheer;2004;16.2;2932.0;359.0;3407.0;15125.0;163.0;7780.0;10389.0;95906.0;5497.0;2893918.0;26034679.0
458;E Waterbedrijven en afvalbeheer;2005;13.9;2977.0;288.0;4068.0;12864.0;136.0;6570.0;10623.0;88876.0;5134.0;2772188.0;23616518.0
459;E Waterbedrijven en afvalbeheer;2006;12.0;2841.0;236.0;2860.0;10068.0;125.0;5591.0;9550.0;81630.0;4756.0;2776736.0;19788018.0
460;E Waterbedrijven en afvalbeheer;2007;14.9;3438.0;310.0;4686.0;14878.0;129.0;7020.0;10842.0;96654.0;5225.0;2922640.0;23026628.0
461;E Waterbedrijven en afvalbeheer;2008;11.5;2981.0;216.0;2474.0;10309.0;106.0;5374.0;9919.0;84366.0;4927.0;2879670.0;20471261.0
462;E Waterbedrijven en afvalbeheer;2009;10.7;2705.0;204.0;2670.0;10476.0;89.0;3871.0;9021.0;80513.0;4325.0;2570537.0;17539744.0
463;E Waterbedrijven en afvalbeheer;2010;11.3;3104.0;242.0;3291.0;10236.0;93.0;4180.0;10214.0;88821.0;4755.0;2684324.0;20701763.0
464;F Bouwnijverheid;1995;0.6;1.0;1.0;51.0;1343.0;0.0;467.0;43.0;4785.0;6.0;5416.0;4183.0
465;F Bouwnijverheid;1996;0.7;0.0;0.0;41.0;1421.0;0.0;470.0;48.0;4899.0;6.0;5448.0;3540.0
466;F Bouwnijverheid;1997;0.7;1.0;0.0;33.0;1539.0;0.0;472.0;49.0;5005.0;6.0;5440.0;3106.0
467;F Bouwnijverheid;1998;0.7;0.0;0.0;23.0;1535.0;0.0;475.0;39.0;5007.0;0.0;0.0;2659.0
468;F Bouwnijverheid;1999;0.7;1.0;0.0;10.0;1583.0;0.0;477.0;21.0;4995.0;0.0;0.0;2201.0
469;F Bouwnijverheid;2000;0.7;0.0;0.0;3.0;1632.0;0.0;479.0;8.0;4761.0;0.0;44.0;1966.0
470;F Bouwnijverheid;2001;0.8;0.0;0.0;4.0;1658.0;0.0;478.0;9.0;5760.0;0.0;35.0;1938.0
471;F Bouwnijverheid;2002;0.8;0.0;0.0;4.0;1689.0;0.0;477.0;9.0;6804.0;0.0;26.0;1930.0
472;F Bouwnijverheid;2003;1.0;1.0;3.0;4.0;1926.0;0.0;474.0;10.0;10570.0;0.0;18.0;1929.0
473;F Bouwnijverheid;2004;1.1;1.0;3.0;3.0;2010.0;0.0;471.0;10.0;12692.0;0.0;9.0;1941.0
474;F Bouwnijverheid;2005;0.8;0.0;0.0;2.0;1682.0;0.0;468.0;10.0;5397.0;0.0;0.0;1186.0
475;F Bouwnijverheid;2006;0.7;0.0;0.0;1.0;1568.0;0.0;442.0;8.0;4097.0;0.0;0.0;0.0
476;F Bouwnijverheid;2007;0.7;0.0;0.0;1.0;1524.0;0.0;434.0;5.0;3809.0;0.0;0.0;0.0
477;F Bouwnijverheid;2008;0.6;0.0;0.0;0.0;1402.0;0.0;410.0;1.0;2596.0;0.0;0.0;0.0
478;F Bouwnijverheid;2009;0.8;2.0;0.0;4.0;1759.0;0.0;469.0;19.0;5624.0;1.0;645.0;1762.0
479;F Bouwnijverheid;2010;0.8;3.0;0.0;6.0;1769.0;0.0;475.0;20.0;5662.0;1.0;577.0;3754.0
480;G-I Handel, vervoer en horeca;1995;6.1;1109.0;6.0;142.0;12276.0;0.0;8872.0;102.0;44468.0;20.0;5396.0;146881.0
481;G-I Handel, vervoer en horeca;1996;6.2;1126.0;5.0;120.0;12656.0;;8833.0;107.0;43974.0;84.0;68674.0;148786.0
482;G-I Handel, vervoer en horeca;1997;6.2;1143.0;6.0;114.0;12748.0;0.0;8805.0;109.0;43485.0;126.0;110859.0;152949.0
483;G-I Handel, vervoer en horeca;1998;6.2;1158.0;6.0;107.0;12808.0;0.0;8777.0;111.0;42580.0;169.0;153045.0;157111.0
484;G-I Handel, vervoer en horeca;1999;6.2;1175.0;6.0;92.0;12935.0;0.0;8749.0;112.0;41685.0;211.0;195230.0;161274.0
485;G-I Handel, vervoer en horeca;2000;5.7;1191.0;6.0;96.0;12753.0;0.0;1846.0;110.0;37496.0;233.0;216322.0;167694.0
486;G-I Handel, vervoer en horeca;2001;5.9;1166.0;6.0;79.0;12767.0;0.0;1877.0;112.0;43194.0;154.0;138388.0;154956.0
487;G-I Handel, vervoer en horeca;2002;6.1;1156.0;7.0;68.0;12780.0;0.0;1912.0;113.0;48960.0;101.0;86389.0;146464.0
488;G-I Handel, vervoer en horeca;2003;6.9;1161.0;15.0;121.0;12751.0;0.0;1949.0;113.0;71845.0;48.0;34391.0;137972.0
489;G-I Handel, vervoer en horeca;2004;7.2;1123.0;16.0;67.0;12552.0;0.0;1990.0;112.0;83563.0;22.0;8327.0;133726.0
490;G-I Handel, vervoer en horeca;2005;5.4;1112.0;4.0;45.0;12133.0;1.0;2034.0;110.0;34324.0;35.0;24834.0;99030.0
491;G-I Handel, vervoer en horeca;2006;5.8;1076.0;4.0;17.0;12035.0;14.0;1712.0;79.0;33277.0;253.0;2414.0;2502963.0
492;G-I Handel, vervoer en horeca;2007;5.3;1084.0;4.0;131.0;12110.0;0.0;1820.0;44.0;32382.0;33.0;14272.0;191136.0
493;G-I Handel, vervoer en horeca;2008;6.7;1071.0;7.0;19.0;15383.0;5.0;1666.0;53.0;36827.0;7.0;1674.0;55671.0
494;G-I Handel, vervoer en horeca;2009;6.0;1060.0;5.0;28.0;13997.0;0.0;1733.0;47.0;34713.0;5.0;667.0;43094.0
495;G-I Handel, vervoer en horeca;2010;6.4;1048.0;5.0;40.0;14642.0;0.0;1735.0;52.0;38176.0;4.0;368.0;37514.0
496;G Handel;1995;1.4;2.0;0.0;22.0;3029.0;0.0;1089.0;12.0;9779.0;11.0;3697.0;69186.0
497;G Handel;1996;1.4;3.0;0.0;13.0;3240.0;0.0;1069.0;13.0;9595.0;74.0;66811.0;72401.0
498;G Handel;1997;1.5;3.0;1.0;15.0;3267.0;0.0;1056.0;13.0;9411.0;117.0;108887.0;77436.0
499;G Handel;1998;1.4;1.0;1.0;17.0;3271.0;0.0;1043.0;14.0;9061.0;159.0;150964.0;82472.0
500;G Handel;1999;1.4;1.0;0.0;10.0;3308.0;0.0;1029.0;13.0;8712.0;202.0;193040.0;87508.0
501;G Handel;2000;1.4;1.0;0.0;18.0;3329.0;0.0;1023.0;12.0;8030.0;224.0;214078.0;94364.0
502;G Handel;2001;1.4;1.0;1.0;12.0;3361.0;0.0;1014.0;14.0;8461.0;146.0;136595.0;98234.0
503;G Handel;2002;1.5;1.0;1.0;12.0;3396.0;0.0;1004.0;16.0;8890.0;95.0;84897.0;100813.0
504;G Handel;2003;1.6;9.0;2.0;20.0;3440.0;0.0;995.0;16.0;10613.0;44.0;33199.0;103393.0
505;G Handel;2004;1.5;0.0;1.0;16.0;3279.0;0.0;986.0;15.0;11468.0;18.0;7285.0;104683.0
506;G Handel;2005;1.4;1.0;0.0;10.0;3325.0;0.0;976.0;13.0;7594.0;31.0;24052.0;71589.0
507;G Handel;2006;1.3;0.0;0.0;2.0;3240.0;0.0;946.0;13.0;6351.0;250.0;2022.0;2476995.0
508;G Handel;2007;1.3;1.0;0.0;1.0;3207.0;0.0;946.0;2.0;6123.0;15.0;13813.0;15048.0
509;G Handel;2008;1.2;0.0;0.0;10.0;3088.0;0.0;914.0;14.0;5192.0;4.0;1158.0;23892.0
510;G Handel;2009;1.4;1.0;0.0;20.0;3372.0;0.0;964.0;15.0;6838.0;1.0;647.0;7017.0
511;G Handel;2010;1.4;1.0;0.0;33.0;3405.0;0.0;966.0;21.0;6861.0;1.0;341.0;7134.0
512;H Vervoer en opslag;1995;4.5;1107.0;6.0;120.0;8717.0;0.0;7590.0;90.0;33184.0;9.0;1700.0;77695.0
513;H Vervoer en opslag;1996;4.5;1124.0;5.0;107.0;8819.0;0.0;7573.0;93.0;32906.0;10.0;1863.0;76385.0
514;H Vervoer en opslag;1997;4.5;1140.0;5.0;99.0;8888.0;0.0;7560.0;95.0;32632.0;10.0;1972.0;75512.0
515;H Vervoer en opslag;1998;4.5;1157.0;5.0;90.0;8957.0;0.0;7547.0;97.0;32139.0;10.0;2081.0;74639.0
516;H Vervoer en opslag;1999;4.5;1174.0;6.0;81.0;9045.0;0.0;7534.0;98.0;31653.0;10.0;2190.0;73766.0
517;H Vervoer en opslag;2000;4.1;1190.0;5.0;77.0;8839.0;0.0;638.0;97.0;28264.0;10.0;2244.0;73329.0
518;H Vervoer en opslag;2001;4.2;1165.0;6.0;64.0;8816.0;0.0;680.0;97.0;33516.0;7.0;1793.0;56722.0
519;H Vervoer en opslag;2002;4.4;1155.0;6.0;51.0;8793.0;0.0;726.0;97.0;38835.0;6.0;1492.0;45651.0
520;H Vervoer en opslag;2003;5.1;1152.0;13.0;95.0;8769.0;0.0;775.0;97.0;59933.0;5.0;1192.0;34579.0
521;H Vervoer en opslag;2004;5.5;1123.0;14.0;44.0;8746.0;0.0;827.0;97.0;70763.0;4.0;1041.0;29044.0
522;H Vervoer en opslag;2005;3.8;1110.0;4.0;29.0;8215.0;1.0;882.0;96.0;25537.0;3.0;782.0;26541.0
523;H Vervoer en opslag;2006;4.2;1076.0;4.0;15.0;8205.0;14.0;589.0;65.0;25698.0;3.0;391.0;25955.0
524;H Vervoer en opslag;2007;3.8;1083.0;4.0;127.0;8277.0;0.0;692.0;41.0;25005.0;18.0;459.0;176087.0
525;H Vervoer en opslag;2008;5.2;1071.0;6.0;8.0;11667.0;5.0;573.0;37.0;30232.0;4.0;516.0;31779.0
526;H Vervoer en opslag;2009;4.4;1059.0;5.0;8.0;10042.0;0.0;601.0;32.0;26848.0;4.0;20.0;36077.0
527;H Vervoer en opslag;2010;4.7;1048.0;5.0;8.0;10633.0;0.0;597.0;31.0;30269.0;3.0;27.0;30380.0
528;49 Vervoer over land;1995;2.1;6.0;2.0;41.0;4975.0;0.0;530.0;87.0;13130.0;6.0;681.0;57094.0
529;49 Vervoer over land;1996;2.1;6.0;1.0;35.0;5023.0;0.0;510.0;90.0;12810.0;6.0;977.0;53345.0
530;49 Vervoer over land;1997;2.1;6.0;1.0;31.0;5072.0;0.0;495.0;90.0;12494.0;6.0;1175.0;50846.0
531;49 Vervoer over land;1998;2.1;6.0;1.0;27.0;5122.0;0.0;480.0;91.0;11950.0;6.0;1373.0;48347.0
532;49 Vervoer over land;1999;2.1;6.0;1.0;22.0;5191.0;0.0;466.0;92.0;11413.0;6.0;1570.0;45847.0
533;49 Vervoer over land;2000;2.1;6.0;1.0;20.0;5042.0;0.0;457.0;91.0;10427.0;6.0;1669.0;44597.0
534;49 Vervoer over land;2001;2.2;5.0;2.0;19.0;5058.0;0.0;454.0;89.0;15436.0;5.0;1287.0;32930.0
535;49 Vervoer over land;2002;2.4;5.0;2.0;17.0;5073.0;0.0;452.0;87.0;20509.0;4.0;1033.0;25152.0
536;49 Vervoer over land;2003;3.1;4.0;7.0;15.0;5089.0;0.0;449.0;85.0;40662.0;3.0;778.0;17374.0
537;49 Vervoer over land;2004;3.5;3.0;10.0;13.0;5104.0;0.0;447.0;83.0;50998.0;2.0;651.0;13485.0
538;49 Vervoer over land;2005;2.1;3.0;1.0;11.0;5119.0;0.0;444.0;81.0;9610.0;2.0;392.0;12940.0
539;49 Vervoer over land;2006;2.6;2.0;1.0;11.0;5190.0;14.0;435.0;58.0;9842.0;1.0;334.0;5047.0
540;49 Vervoer over land;2007;2.1;2.0;1.0;7.0;5261.0;0.0;422.0;32.0;9269.0;18.0;459.0;171436.0
541;49 Vervoer over land;2008;2.3;2.0;1.0;7.0;5192.0;5.0;410.0;34.0;9864.0;1.0;516.0;526.0
542;49 Vervoer over land;2009;2.2;2.0;1.0;7.0;5502.0;0.0;438.0;29.0;9151.0;0.0;0.0;0.0
543;49 Vervoer over land;2010;2.2;2.0;1.0;7.0;5556.0;0.0;438.0;28.0;8973.0;1.0;0.0;11217.0
544;50 Vervoer over water;1995;1.8;0.0;4.0;0.0;2786.0;0.0;6905.0;0.0;18638.0;0.0;0.0;0.0
545;50 Vervoer over water;1996;1.8;0.0;4.0;0.0;2786.0;0.0;6905.0;0.0;18638.0;0.0;0.0;0.0
546;50 Vervoer over water;1997;1.8;0.0;4.0;0.0;2786.0;0.0;6905.0;0.0;18638.0;0.0;0.0;0.0
547;50 Vervoer over water;1998;1.8;0.0;4.0;0.0;2786.0;0.0;6905.0;0.0;18638.0;0.0;0.0;0.0
548;50 Vervoer over water;1999;1.8;0.0;4.0;0.0;2786.0;0.0;6905.0;0.0;18638.0;0.0;0.0;0.0
549;50 Vervoer over water;2000;1.5;0.0;3.0;0.0;2723.0;0.0;18.0;0.0;16165.0;0.0;0.0;0.0
550;50 Vervoer over water;2001;1.5;0.0;3.0;0.0;2723.0;0.0;18.0;0.0;16165.0;0.0;0.0;0.0
551;50 Vervoer over water;2002;1.5;0.0;3.0;0.0;2723.0;0.0;18.0;0.0;16165.0;0.0;0.0;0.0
552;50 Vervoer over water;2003;1.5;0.0;3.0;0.0;2723.0;0.0;18.0;0.0;16165.0;0.0;0.0;0.0
553;50 Vervoer over water;2004;1.5;0.0;3.0;0.0;2723.0;0.0;18.0;0.0;16165.0;0.0;0.0;0.0
554;50 Vervoer over water;2005;1.2;0.0;3.0;0.0;2216.0;0.0;18.0;0.0;14271.0;0.0;0.0;0.0
555;50 Vervoer over water;2006;1.2;0.0;3.0;0.0;2216.0;0.0;18.0;0.0;14271.0;0.0;0.0;0.0
556;50 Vervoer over water;2007;1.2;0.0;3.0;0.0;2216.0;0.0;18.0;0.0;14271.0;0.0;0.0;0.0
557;50 Vervoer over water;2008;2.6;0.0;5.0;0.0;5707.0;0.0;17.0;0.0;18814.0;0.0;0.0;0.0
558;50 Vervoer over water;2009;1.8;0.0;4.0;0.0;3770.0;0.0;17.0;0.0;16299.0;0.0;0.0;0.0
559;50 Vervoer over water;2010;2.1;0.0;4.0;0.0;4336.0;0.0;17.0;0.0;19947.0;0.0;0.0;1287.0
560;51 Vervoer door de lucht;1995;0.0;0.0;0.0;0.0;73.0;0.0;27.0;0.0;208.0;0.0;0.0;0.0
561;51 Vervoer door de lucht;1996;0.0;0.0;0.0;0.0;98.0;0.0;28.0;0.0;235.0;0.0;0.0;0.0
562;51 Vervoer door de lucht;1997;0.0;0.0;0.0;0.0;103.0;0.0;29.0;0.0;262.0;0.0;0.0;0.0
563;51 Vervoer door de lucht;1998;0.0;0.0;0.0;0.0;106.0;0.0;30.0;1.0;291.0;0.0;0.0;0.0
564;51 Vervoer door de lucht;1999;0.0;0.0;0.0;0.0;111.0;0.0;31.0;1.0;322.0;0.0;0.0;0.0
565;51 Vervoer door de lucht;2000;0.1;0.0;0.0;0.0;114.0;0.0;32.0;1.0;360.0;0.0;0.0;0.0
566;51 Vervoer door de lucht;2001;0.1;0.0;0.0;0.0;115.0;0.0;32.0;1.0;436.0;0.0;0.0;0.0
