ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;OprichtingenVanVestigingen_1;NieuweVestigingenBestaandeBedrijven_2;OpheffingenVanVestigingen_3;GestopteVestigingenBestaandeBedrijven_4
345;A-F Landbouw en nijverheid;Zeeuwsch-Vlaanderen (CR);2009;;;;
346;A-F Landbouw en nijverheid;Zeeuwsch-Vlaanderen (CR);2010;;;;
347;A-F Landbouw en nijverheid;Zeeuwsch-Vlaanderen (CR);2011;;;;
348;A-F Landbouw en nijverheid;Zeeuwsch-Vlaanderen (CR);2012;125.0;15.0;80.0;5.0
349;A-F Landbouw en nijverheid;Zeeuwsch-Vlaanderen (CR);2013;115.0;15.0;110.0;0.0
350;A-F Landbouw en nijverheid;Overig Zeeland (CR);2007;;;;
351;A-F Landbouw en nijverheid;Overig Zeeland (CR);2008;;;;
352;A-F Landbouw en nijverheid;Overig Zeeland (CR);2009;;;;
353;A-F Landbouw en nijverheid;Overig Zeeland (CR);2010;;;;
354;A-F Landbouw en nijverheid;Overig Zeeland (CR);2011;;;;
355;A-F Landbouw en nijverheid;Overig Zeeland (CR);2012;410.0;40.0;235.0;25.0
356;A-F Landbouw en nijverheid;Overig Zeeland (CR);2013;370.0;30.0;270.0;30.0
357;A-F Landbouw en nijverheid;West-Noord-Brabant (CR);2007;;;;
358;A-F Landbouw en nijverheid;West-Noord-Brabant (CR);2008;;;;
359;A-F Landbouw en nijverheid;West-Noord-Brabant (CR);2009;;;;
360;A-F Landbouw en nijverheid;West-Noord-Brabant (CR);2010;;;;
361;A-F Landbouw en nijverheid;West-Noord-Brabant (CR);2011;;;;
362;A-F Landbouw en nijverheid;West-Noord-Brabant (CR);2012;775.0;65.0;685.0;70.0
363;A-F Landbouw en nijverheid;West-Noord-Brabant (CR);2013;860.0;85.0;850.0;80.0
364;A-F Landbouw en nijverheid;Midden-Noord-Brabant (CR);2007;;;;
365;A-F Landbouw en nijverheid;Midden-Noord-Brabant (CR);2008;;;;
366;A-F Landbouw en nijverheid;Midden-Noord-Brabant (CR);2009;;;;
367;A-F Landbouw en nijverheid;Midden-Noord-Brabant (CR);2010;;;;
368;A-F Landbouw en nijverheid;Midden-Noord-Brabant (CR);2011;;;;
369;A-F Landbouw en nijverheid;Midden-Noord-Brabant (CR);2012;550.0;70.0;485.0;50.0
370;A-F Landbouw en nijverheid;Midden-Noord-Brabant (CR);2013;620.0;55.0;555.0;55.0
371;A-F Landbouw en nijverheid;Noordoost-Noord-Brabant (CR);2007;;;;
372;A-F Landbouw en nijverheid;Noordoost-Noord-Brabant (CR);2008;;;;
373;A-F Landbouw en nijverheid;Noordoost-Noord-Brabant (CR);2009;;;;
374;A-F Landbouw en nijverheid;Noordoost-Noord-Brabant (CR);2010;;;;
375;A-F Landbouw en nijverheid;Noordoost-Noord-Brabant (CR);2011;;;;
376;A-F Landbouw en nijverheid;Noordoost-Noord-Brabant (CR);2012;960.0;90.0;800.0;95.0
377;A-F Landbouw en nijverheid;Noordoost-Noord-Brabant (CR);2013;1010.0;105.0;965.0;75.0
378;A-F Landbouw en nijverheid;Zuidoost-Noord-Brabant (CR);2007;;;;
379;A-F Landbouw en nijverheid;Zuidoost-Noord-Brabant (CR);2008;;;;
380;A-F Landbouw en nijverheid;Zuidoost-Noord-Brabant (CR);2009;;;;
381;A-F Landbouw en nijverheid;Zuidoost-Noord-Brabant (CR);2010;;;;
382;A-F Landbouw en nijverheid;Zuidoost-Noord-Brabant (CR);2011;;;;
383;A-F Landbouw en nijverheid;Zuidoost-Noord-Brabant (CR);2012;970.0;105.0;785.0;110.0
384;A-F Landbouw en nijverheid;Zuidoost-Noord-Brabant (CR);2013;1005.0;105.0;975.0;105.0
385;A-F Landbouw en nijverheid;Noord-Limburg (CR);2007;;;;
386;A-F Landbouw en nijverheid;Noord-Limburg (CR);2008;;;;
387;A-F Landbouw en nijverheid;Noord-Limburg (CR);2009;;;;
388;A-F Landbouw en nijverheid;Noord-Limburg (CR);2010;;;;
389;A-F Landbouw en nijverheid;Noord-Limburg (CR);2011;;;;
390;A-F Landbouw en nijverheid;Noord-Limburg (CR);2012;315.0;50.0;255.0;45.0
391;A-F Landbouw en nijverheid;Noord-Limburg (CR);2013;345.0;45.0;365.0;45.0
392;A-F Landbouw en nijverheid;Midden-Limburg (CR);2007;;;;
393;A-F Landbouw en nijverheid;Midden-Limburg (CR);2008;;;;
394;A-F Landbouw en nijverheid;Midden-Limburg (CR);2009;;;;
395;A-F Landbouw en nijverheid;Midden-Limburg (CR);2010;;;;
396;A-F Landbouw en nijverheid;Midden-Limburg (CR);2011;;;;
397;A-F Landbouw en nijverheid;Midden-Limburg (CR);2012;255.0;30.0;225.0;30.0
398;A-F Landbouw en nijverheid;Midden-Limburg (CR);2013;295.0;50.0;260.0;40.0
399;A-F Landbouw en nijverheid;Zuid-Limburg (CR);2007;;;;
400;A-F Landbouw en nijverheid;Zuid-Limburg (CR);2008;;;;
401;A-F Landbouw en nijverheid;Zuid-Limburg (CR);2009;;;;
402;A-F Landbouw en nijverheid;Zuid-Limburg (CR);2010;;;;
403;A-F Landbouw en nijverheid;Zuid-Limburg (CR);2011;;;;
404;A-F Landbouw en nijverheid;Zuid-Limburg (CR);2012;520.0;60.0;460.0;60.0
405;A-F Landbouw en nijverheid;Zuid-Limburg (CR);2013;535.0;55.0;525.0;60.0
406;A-F Landbouw en nijverheid;Flevoland (CR);2007;;;;
407;A-F Landbouw en nijverheid;Flevoland (CR);2008;;;;
408;A-F Landbouw en nijverheid;Flevoland (CR);2009;;;;
409;A-F Landbouw en nijverheid;Flevoland (CR);2010;;;;
410;A-F Landbouw en nijverheid;Flevoland (CR);2011;;;;
411;A-F Landbouw en nijverheid;Flevoland (CR);2012;585.0;70.0;415.0;60.0
412;A-F Landbouw en nijverheid;Flevoland (CR);2013;630.0;50.0;595.0;55.0
413;A-F Landbouw en nijverheid;Niet in te delen (CR);2007;;;;
414;A-F Landbouw en nijverheid;Niet in te delen (CR);2008;;;;
415;A-F Landbouw en nijverheid;Niet in te delen (CR);2009;;;;
416;A-F Landbouw en nijverheid;Niet in te delen (CR);2010;;;;
417;A-F Landbouw en nijverheid;Niet in te delen (CR);2011;;;;
418;A-F Landbouw en nijverheid;Niet in te delen (CR);2012;;;;
419;A-F Landbouw en nijverheid;Niet in te delen (CR);2013;;;;
420;A Landbouw, bosbouw en visserij;Nederland;2007;;;;
421;A Landbouw, bosbouw en visserij;Nederland;2008;;;;
422;A Landbouw, bosbouw en visserij;Nederland;2009;;;;
423;A Landbouw, bosbouw en visserij;Nederland;2010;;;;
424;A Landbouw, bosbouw en visserij;Nederland;2011;;;;
425;A Landbouw, bosbouw en visserij;Nederland;2012;3745.0;170.0;3090.0;160.0
426;A Landbouw, bosbouw en visserij;Nederland;2013;3565.0;240.0;3505.0;155.0
427;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2007;;;;
428;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2008;;;;
429;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2009;;;;
430;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2010;;;;
431;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2011;;;;
432;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2012;635.0;30.0;500.0;10.0
433;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2013;565.0;25.0;490.0;15.0
434;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2007;;;;
435;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2008;;;;
436;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2009;;;;
437;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2010;;;;
438;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2011;;;;
439;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2012;1045.0;40.0;770.0;35.0
440;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2013;970.0;45.0;890.0;30.0
441;A Landbouw, bosbouw en visserij;West-Nederland (LD);2007;;;;
442;A Landbouw, bosbouw en visserij;West-Nederland (LD);2008;;;;
443;A Landbouw, bosbouw en visserij;West-Nederland (LD);2009;;;;
444;A Landbouw, bosbouw en visserij;West-Nederland (LD);2010;;;;
445;A Landbouw, bosbouw en visserij;West-Nederland (LD);2011;;;;
446;A Landbouw, bosbouw en visserij;West-Nederland (LD);2012;1225.0;55.0;1095.0;75.0
447;A Landbouw, bosbouw en visserij;West-Nederland (LD);2013;1220.0;110.0;1245.0;65.0
448;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2007;;;;
449;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2008;;;;
450;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2009;;;;
451;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2010;;;;
452;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2011;;;;
453;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2012;840.0;45.0;730.0;45.0
454;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2013;810.0;60.0;885.0;40.0
455;A Landbouw, bosbouw en visserij;Niet in te delen (LD);2007;;;;
456;A Landbouw, bosbouw en visserij;Niet in te delen (LD);2008;;;;
457;A Landbouw, bosbouw en visserij;Niet in te delen (LD);2009;;;;
458;A Landbouw, bosbouw en visserij;Niet in te delen (LD);2010;;;;
459;A Landbouw, bosbouw en visserij;Niet in te delen (LD);2011;;;;
460;A Landbouw, bosbouw en visserij;Niet in te delen (LD);2012;;;;
461;A Landbouw, bosbouw en visserij;Niet in te delen (LD);2013;;;;
462;A Landbouw, bosbouw en visserij;Groningen (PV);2007;;;;
463;A Landbouw, bosbouw en visserij;Groningen (PV);2008;;;;
464;A Landbouw, bosbouw en visserij;Groningen (PV);2009;;;;
465;A Landbouw, bosbouw en visserij;Groningen (PV);2010;;;;
466;A Landbouw, bosbouw en visserij;Groningen (PV);2011;;;;
467;A Landbouw, bosbouw en visserij;Groningen (PV);2012;160.0;5.0;125.0;5.0
468;A Landbouw, bosbouw en visserij;Groningen (PV);2013;155.0;5.0;160.0;5.0
469;A Landbouw, bosbouw en visserij;Friesland (PV);2007;;;;
470;A Landbouw, bosbouw en visserij;Friesland (PV);2008;;;;
471;A Landbouw, bosbouw en visserij;Friesland (PV);2009;;;;
472;A Landbouw, bosbouw en visserij;Friesland (PV);2010;;;;
473;A Landbouw, bosbouw en visserij;Friesland (PV);2011;;;;
474;A Landbouw, bosbouw en visserij;Friesland (PV);2012;285.0;10.0;195.0;5.0
475;A Landbouw, bosbouw en visserij;Friesland (PV);2013;235.0;10.0;185.0;5.0
476;A Landbouw, bosbouw en visserij;Drenthe (PV);2007;;;;
477;A Landbouw, bosbouw en visserij;Drenthe (PV);2008;;;;
478;A Landbouw, bosbouw en visserij;Drenthe (PV);2009;;;;
479;A Landbouw, bosbouw en visserij;Drenthe (PV);2010;;;;
480;A Landbouw, bosbouw en visserij;Drenthe (PV);2011;;;;
481;A Landbouw, bosbouw en visserij;Drenthe (PV);2012;185.0;10.0;180.0;5.0
482;A Landbouw, bosbouw en visserij;Drenthe (PV);2013;175.0;15.0;145.0;5.0
483;A Landbouw, bosbouw en visserij;Overijssel (PV);2007;;;;
484;A Landbouw, bosbouw en visserij;Overijssel (PV);2008;;;;
485;A Landbouw, bosbouw en visserij;Overijssel (PV);2009;;;;
486;A Landbouw, bosbouw en visserij;Overijssel (PV);2010;;;;
487;A Landbouw, bosbouw en visserij;Overijssel (PV);2011;;;;
488;A Landbouw, bosbouw en visserij;Overijssel (PV);2012;355.0;15.0;260.0;15.0
489;A Landbouw, bosbouw en visserij;Overijssel (PV);2013;315.0;15.0;270.0;10.0
490;A Landbouw, bosbouw en visserij;Flevoland (PV);2007;;;;
491;A Landbouw, bosbouw en visserij;Flevoland (PV);2008;;;;
492;A Landbouw, bosbouw en visserij;Flevoland (PV);2009;;;;
493;A Landbouw, bosbouw en visserij;Flevoland (PV);2010;;;;
494;A Landbouw, bosbouw en visserij;Flevoland (PV);2011;;;;
495;A Landbouw, bosbouw en visserij;Flevoland (PV);2012;120.0;15.0;100.0;5.0
496;A Landbouw, bosbouw en visserij;Flevoland (PV);2013;120.0;10.0;115.0;10.0
497;A Landbouw, bosbouw en visserij;Gelderland (PV);2007;;;;
498;A Landbouw, bosbouw en visserij;Gelderland (PV);2008;;;;
499;A Landbouw, bosbouw en visserij;Gelderland (PV);2009;;;;
500;A Landbouw, bosbouw en visserij;Gelderland (PV);2010;;;;
501;A Landbouw, bosbouw en visserij;Gelderland (PV);2011;;;;
502;A Landbouw, bosbouw en visserij;Gelderland (PV);2012;570.0;15.0;410.0;15.0
503;A Landbouw, bosbouw en visserij;Gelderland (PV);2013;535.0;20.0;500.0;15.0
504;A Landbouw, bosbouw en visserij;Utrecht (PV);2007;;;;
505;A Landbouw, bosbouw en visserij;Utrecht (PV);2008;;;;
506;A Landbouw, bosbouw en visserij;Utrecht (PV);2009;;;;
507;A Landbouw, bosbouw en visserij;Utrecht (PV);2010;;;;
508;A Landbouw, bosbouw en visserij;Utrecht (PV);2011;;;;
509;A Landbouw, bosbouw en visserij;Utrecht (PV);2012;150.0;5.0;115.0;15.0
510;A Landbouw, bosbouw en visserij;Utrecht (PV);2013;135.0;10.0;115.0;5.0
511;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2007;;;;
512;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2008;;;;
513;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2009;;;;
514;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2010;;;;
515;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2011;;;;
516;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2012;235.0;15.0;235.0;20.0
517;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2013;240.0;35.0;235.0;20.0
518;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2007;;;;
519;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2008;;;;
520;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2009;;;;
521;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2010;;;;
522;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2011;;;;
523;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2012;715.0;35.0;660.0;35.0
524;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2013;735.0;55.0;775.0;40.0
525;A Landbouw, bosbouw en visserij;Zeeland (PV);2007;;;;
526;A Landbouw, bosbouw en visserij;Zeeland (PV);2008;;;;
527;A Landbouw, bosbouw en visserij;Zeeland (PV);2009;;;;
528;A Landbouw, bosbouw en visserij;Zeeland (PV);2010;;;;
529;A Landbouw, bosbouw en visserij;Zeeland (PV);2011;;;;
530;A Landbouw, bosbouw en visserij;Zeeland (PV);2012;120.0;5.0;85.0;5.0
531;A Landbouw, bosbouw en visserij;Zeeland (PV);2013;110.0;10.0;120.0;0.0
532;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2007;;;;
533;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2008;;;;
534;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2009;;;;
535;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2010;;;;
536;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2011;;;;
537;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2012;630.0;25.0;545.0;30.0
538;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2013;575.0;40.0;625.0;25.0
539;A Landbouw, bosbouw en visserij;Limburg (PV);2007;;;;
540;A Landbouw, bosbouw en visserij;Limburg (PV);2008;;;;
541;A Landbouw, bosbouw en visserij;Limburg (PV);2009;;;;
542;A Landbouw, bosbouw en visserij;Limburg (PV);2010;;;;
543;A Landbouw, bosbouw en visserij;Limburg (PV);2011;;;;
544;A Landbouw, bosbouw en visserij;Limburg (PV);2012;210.0;20.0;185.0;15.0
545;A Landbouw, bosbouw en visserij;Limburg (PV);2013;235.0;20.0;260.0;15.0
546;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2007;;;;
547;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2008;;;;
548;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2009;;;;
549;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2010;;;;
550;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2011;;;;
551;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2012;;;;
552;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2013;;;;
553;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2007;;;;
554;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2008;;;;
555;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2009;;;;
556;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2010;;;;
557;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2011;;;;
558;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2012;55.0;0.0;55.0;0.0
559;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2013;55.0;5.0;45.0;0.0
560;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2007;;;;
561;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2008;;;;
562;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2009;;;;
563;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2010;;;;
564;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2011;;;;
565;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2012;25.0;0.0;15.0;0.0
566;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2013;15.0;0.0;20.0;0.0
567;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2007;;;;
568;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2008;;;;
569;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2009;;;;
570;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2010;;;;
571;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2011;;;;
572;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2012;80.0;5.0;60.0;5.0
573;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2013;80.0;0.0;90.0;5.0
574;A Landbouw, bosbouw en visserij;Noord-Friesland (CR);2007;;;;
575;A Landbouw, bosbouw en visserij;Noord-Friesland (CR);2008;;;;
576;A Landbouw, bosbouw en visserij;Noord-Friesland (CR);2009;;;;
577;A Landbouw, bosbouw en visserij;Noord-Friesland (CR);2010;;;;
578;A Landbouw, bosbouw en visserij;Noord-Friesland (CR);2011;;;;
579;A Landbouw, bosbouw en visserij;Noord-Friesland (CR);2012;140.0;5.0;90.0;0.0
580;A Landbouw, bosbouw en visserij;Noord-Friesland (CR);2013;110.0;5.0;90.0;0.0
581;A Landbouw, bosbouw en visserij;Zuidwest-Friesland (CR);2007;;;;
582;A Landbouw, bosbouw en visserij;Zuidwest-Friesland (CR);2008;;;;
583;A Landbouw, bosbouw en visserij;Zuidwest-Friesland (CR);2009;;;;
584;A Landbouw, bosbouw en visserij;Zuidwest-Friesland (CR);2010;;;;
585;A Landbouw, bosbouw en visserij;Zuidwest-Friesland (CR);2011;;;;
586;A Landbouw, bosbouw en visserij;Zuidwest-Friesland (CR);2012;60.0;0.0;45.0;0.0
587;A Landbouw, bosbouw en visserij;Zuidwest-Friesland (CR);2013;55.0;5.0;35.0;5.0
588;A Landbouw, bosbouw en visserij;Zuidoost-Friesland (CR);2007;;;;
589;A Landbouw, bosbouw en visserij;Zuidoost-Friesland (CR);2008;;;;
590;A Landbouw, bosbouw en visserij;Zuidoost-Friesland (CR);2009;;;;
591;A Landbouw, bosbouw en visserij;Zuidoost-Friesland (CR);2010;;;;
592;A Landbouw, bosbouw en visserij;Zuidoost-Friesland (CR);2011;;;;
593;A Landbouw, bosbouw en visserij;Zuidoost-Friesland (CR);2012;85.0;5.0;60.0;0.0
594;A Landbouw, bosbouw en visserij;Zuidoost-Friesland (CR);2013;75.0;0.0;65.0;0.0
595;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2007;;;;
596;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2008;;;;
597;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2009;;;;
598;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2010;;;;
599;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2011;;;;
600;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2012;70.0;0.0;60.0;5.0
601;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2013;50.0;5.0;60.0;0.0
602;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2007;;;;
603;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2008;;;;
604;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2009;;;;
605;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2010;;;;
606;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2011;;;;
607;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2012;55.0;10.0;65.0;0.0
608;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2013;65.0;5.0;45.0;0.0
609;A Landbouw, bosbouw en visserij;Zuidwest-Drenthe (CR);2007;;;;
610;A Landbouw, bosbouw en visserij;Zuidwest-Drenthe (CR);2008;;;;
611;A Landbouw, bosbouw en visserij;Zuidwest-Drenthe (CR);2009;;;;
612;A Landbouw, bosbouw en visserij;Zuidwest-Drenthe (CR);2010;;;;
613;A Landbouw, bosbouw en visserij;Zuidwest-Drenthe (CR);2011;;;;
614;A Landbouw, bosbouw en visserij;Zuidwest-Drenthe (CR);2012;65.0;0.0;50.0;0.0
615;A Landbouw, bosbouw en visserij;Zuidwest-Drenthe (CR);2013;60.0;0.0;40.0;5.0
616;A Landbouw, bosbouw en visserij;Noord-Overijssel (CR);2007;;;;
617;A Landbouw, bosbouw en visserij;Noord-Overijssel (CR);2008;;;;
618;A Landbouw, bosbouw en visserij;Noord-Overijssel (CR);2009;;;;
619;A Landbouw, bosbouw en visserij;Noord-Overijssel (CR);2010;;;;
620;A Landbouw, bosbouw en visserij;Noord-Overijssel (CR);2011;;;;
621;A Landbouw, bosbouw en visserij;Noord-Overijssel (CR);2012;130.0;5.0;105.0;5.0
622;A Landbouw, bosbouw en visserij;Noord-Overijssel (CR);2013;135.0;5.0;115.0;0.0
623;A Landbouw, bosbouw en visserij;Zuidwest-Overijssel (CR);2007;;;;
624;A Landbouw, bosbouw en visserij;Zuidwest-Overijssel (CR);2008;;;;
625;A Landbouw, bosbouw en visserij;Zuidwest-Overijssel (CR);2009;;;;
626;A Landbouw, bosbouw en visserij;Zuidwest-Overijssel (CR);2010;;;;
627;A Landbouw, bosbouw en visserij;Zuidwest-Overijssel (CR);2011;;;;
628;A Landbouw, bosbouw en visserij;Zuidwest-Overijssel (CR);2012;55.0;0.0;45.0;0.0
629;A Landbouw, bosbouw en visserij;Zuidwest-Overijssel (CR);2013;40.0;0.0;35.0;0.0
630;A Landbouw, bosbouw en visserij;Twente (CR);2007;;;;
631;A Landbouw, bosbouw en visserij;Twente (CR);2008;;;;
632;A Landbouw, bosbouw en visserij;Twente (CR);2009;;;;
633;A Landbouw, bosbouw en visserij;Twente (CR);2010;;;;
634;A Landbouw, bosbouw en visserij;Twente (CR);2011;;;;
635;A Landbouw, bosbouw en visserij;Twente (CR);2012;170.0;5.0;110.0;5.0
636;A Landbouw, bosbouw en visserij;Twente (CR);2013;135.0;5.0;125.0;5.0
637;A Landbouw, bosbouw en visserij;Veluwe (CR);2007;;;;
638;A Landbouw, bosbouw en visserij;Veluwe (CR);2008;;;;
639;A Landbouw, bosbouw en visserij;Veluwe (CR);2009;;;;
640;A Landbouw, bosbouw en visserij;Veluwe (CR);2010;;;;
641;A Landbouw, bosbouw en visserij;Veluwe (CR);2011;;;;
642;A Landbouw, bosbouw en visserij;Veluwe (CR);2012;185.0;0.0;135.0;5.0
643;A Landbouw, bosbouw en visserij;Veluwe (CR);2013;215.0;5.0;150.0;5.0
644;A Landbouw, bosbouw en visserij;Achterhoek (CR);2007;;;;
645;A Landbouw, bosbouw en visserij;Achterhoek (CR);2008;;;;
646;A Landbouw, bosbouw en visserij;Achterhoek (CR);2009;;;;
647;A Landbouw, bosbouw en visserij;Achterhoek (CR);2010;;;;
648;A Landbouw, bosbouw en visserij;Achterhoek (CR);2011;;;;
649;A Landbouw, bosbouw en visserij;Achterhoek (CR);2012;205.0;0.0;130.0;5.0
650;A Landbouw, bosbouw en visserij;Achterhoek (CR);2013;135.0;5.0;145.0;5.0
651;A Landbouw, bosbouw en visserij;Arnhem/Nijmegen (CR);2007;;;;
652;A Landbouw, bosbouw en visserij;Arnhem/Nijmegen (CR);2008;;;;
653;A Landbouw, bosbouw en visserij;Arnhem/Nijmegen (CR);2009;;;;
654;A Landbouw, bosbouw en visserij;Arnhem/Nijmegen (CR);2010;;;;
655;A Landbouw, bosbouw en visserij;Arnhem/Nijmegen (CR);2011;;;;
656;A Landbouw, bosbouw en visserij;Arnhem/Nijmegen (CR);2012;65.0;0.0;60.0;5.0
657;A Landbouw, bosbouw en visserij;Arnhem/Nijmegen (CR);2013;60.0;5.0;90.0;5.0
658;A Landbouw, bosbouw en visserij;Zuidwest-Gelderland (CR);2007;;;;
659;A Landbouw, bosbouw en visserij;Zuidwest-Gelderland (CR);2008;;;;
660;A Landbouw, bosbouw en visserij;Zuidwest-Gelderland (CR);2009;;;;
661;A Landbouw, bosbouw en visserij;Zuidwest-Gelderland (CR);2010;;;;
662;A Landbouw, bosbouw en visserij;Zuidwest-Gelderland (CR);2011;;;;
663;A Landbouw, bosbouw en visserij;Zuidwest-Gelderland (CR);2012;115.0;10.0;85.0;0.0
664;A Landbouw, bosbouw en visserij;Zuidwest-Gelderland (CR);2013;125.0;5.0;115.0;5.0
665;A Landbouw, bosbouw en visserij;Utrecht (CR);2007;;;;
666;A Landbouw, bosbouw en visserij;Utrecht (CR);2008;;;;
667;A Landbouw, bosbouw en visserij;Utrecht (CR);2009;;;;
668;A Landbouw, bosbouw en visserij;Utrecht (CR);2010;;;;
669;A Landbouw, bosbouw en visserij;Utrecht (CR);2011;;;;
670;A Landbouw, bosbouw en visserij;Utrecht (CR);2012;150.0;5.0;115.0;15.0
671;A Landbouw, bosbouw en visserij;Utrecht (CR);2013;135.0;10.0;115.0;5.0
672;A Landbouw, bosbouw en visserij;Kop van Noord-Holland (CR);2007;;;;
673;A Landbouw, bosbouw en visserij;Kop van Noord-Holland (CR);2008;;;;
674;A Landbouw, bosbouw en visserij;Kop van Noord-Holland (CR);2009;;;;
