ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;SamenstellingVanHetHuishouden;Perioden;ParticuliereHuishoudens_1
413;Totaal;Ongehuwd;Eenouderhuishouden;2043;309251
414;Totaal;Ongehuwd;Eenouderhuishouden;2044;312342
415;Totaal;Ongehuwd;Eenouderhuishouden;2045;315199
416;Totaal;Ongehuwd;Eenouderhuishouden;2046;317806
417;Totaal;Ongehuwd;Eenouderhuishouden;2047;320156
418;Totaal;Ongehuwd;Eenouderhuishouden;2048;322197
419;Totaal;Ongehuwd;Eenouderhuishouden;2049;323966
420;Totaal;Ongehuwd;Eenouderhuishouden;2050;325470
421;Totaal;Ongehuwd;Eenouderhuishouden;2051;326677
422;Totaal;Ongehuwd;Eenouderhuishouden;2052;327656
423;Totaal;Ongehuwd;Eenouderhuishouden;2053;328458
424;Totaal;Ongehuwd;Eenouderhuishouden;2054;329107
425;Totaal;Ongehuwd;Eenouderhuishouden;2055;329677
426;Totaal;Ongehuwd;Eenouderhuishouden;2056;330157
427;Totaal;Ongehuwd;Eenouderhuishouden;2057;330595
428;Totaal;Ongehuwd;Eenouderhuishouden;2058;331032
429;Totaal;Ongehuwd;Eenouderhuishouden;2059;331478
430;Totaal;Ongehuwd;Eenouderhuishouden;2060;331960
431;Totaal;Ongehuwd;Eenouderhuishouden;2061;332495
432;Totaal;Ongehuwd;Eenouderhuishouden;2062;333100
433;Totaal;Ongehuwd;Eenouderhuishouden;2063;333769
434;Totaal;Ongehuwd;Eenouderhuishouden;2064;334502
435;Totaal;Ongehuwd;Eenouderhuishouden;2065;335327
436;Totaal;Ongehuwd;Eenouderhuishouden;2066;336224
437;Totaal;Ongehuwd;Eenouderhuishouden;2067;337203
438;Totaal;Ongehuwd;Eenouderhuishouden;2068;338243
439;Totaal;Ongehuwd;Eenouderhuishouden;2069;339343
440;Totaal;Ongehuwd;Eenouderhuishouden;2070;340484
441;Totaal;Ongehuwd;Overig huishouden;2022;36574
442;Totaal;Ongehuwd;Overig huishouden;2023;37197
443;Totaal;Ongehuwd;Overig huishouden;2024;37781
444;Totaal;Ongehuwd;Overig huishouden;2025;38217
445;Totaal;Ongehuwd;Overig huishouden;2026;38624
446;Totaal;Ongehuwd;Overig huishouden;2027;38965
447;Totaal;Ongehuwd;Overig huishouden;2028;39273
448;Totaal;Ongehuwd;Overig huishouden;2029;39527
449;Totaal;Ongehuwd;Overig huishouden;2030;39766
450;Totaal;Ongehuwd;Overig huishouden;2031;39981
451;Totaal;Ongehuwd;Overig huishouden;2032;40164
452;Totaal;Ongehuwd;Overig huishouden;2033;40304
453;Totaal;Ongehuwd;Overig huishouden;2034;40418
454;Totaal;Ongehuwd;Overig huishouden;2035;40517
455;Totaal;Ongehuwd;Overig huishouden;2036;40630
456;Totaal;Ongehuwd;Overig huishouden;2037;40729
457;Totaal;Ongehuwd;Overig huishouden;2038;40817
458;Totaal;Ongehuwd;Overig huishouden;2039;40871
459;Totaal;Ongehuwd;Overig huishouden;2040;40925
460;Totaal;Ongehuwd;Overig huishouden;2041;40999
461;Totaal;Ongehuwd;Overig huishouden;2042;41050
462;Totaal;Ongehuwd;Overig huishouden;2043;41145
463;Totaal;Ongehuwd;Overig huishouden;2044;41245
464;Totaal;Ongehuwd;Overig huishouden;2045;41360
465;Totaal;Ongehuwd;Overig huishouden;2046;41501
466;Totaal;Ongehuwd;Overig huishouden;2047;41669
467;Totaal;Ongehuwd;Overig huishouden;2048;41875
468;Totaal;Ongehuwd;Overig huishouden;2049;42098
469;Totaal;Ongehuwd;Overig huishouden;2050;42354
470;Totaal;Ongehuwd;Overig huishouden;2051;42629
471;Totaal;Ongehuwd;Overig huishouden;2052;42912
472;Totaal;Ongehuwd;Overig huishouden;2053;43218
473;Totaal;Ongehuwd;Overig huishouden;2054;43522
474;Totaal;Ongehuwd;Overig huishouden;2055;43823
475;Totaal;Ongehuwd;Overig huishouden;2056;44105
476;Totaal;Ongehuwd;Overig huishouden;2057;44386
477;Totaal;Ongehuwd;Overig huishouden;2058;44636
478;Totaal;Ongehuwd;Overig huishouden;2059;44885
479;Totaal;Ongehuwd;Overig huishouden;2060;45114
480;Totaal;Ongehuwd;Overig huishouden;2061;45320
481;Totaal;Ongehuwd;Overig huishouden;2062;45490
482;Totaal;Ongehuwd;Overig huishouden;2063;45643
483;Totaal;Ongehuwd;Overig huishouden;2064;45783
484;Totaal;Ongehuwd;Overig huishouden;2065;45905
485;Totaal;Ongehuwd;Overig huishouden;2066;45995
486;Totaal;Ongehuwd;Overig huishouden;2067;46086
487;Totaal;Ongehuwd;Overig huishouden;2068;46162
488;Totaal;Ongehuwd;Overig huishouden;2069;46234
489;Totaal;Ongehuwd;Overig huishouden;2070;46296
490;Totaal;Gehuwd;Particulier huishouden;2022;3351161
491;Totaal;Gehuwd;Particulier huishouden;2023;3352569
492;Totaal;Gehuwd;Particulier huishouden;2024;3353676
493;Totaal;Gehuwd;Particulier huishouden;2025;3352318
494;Totaal;Gehuwd;Particulier huishouden;2026;3350292
495;Totaal;Gehuwd;Particulier huishouden;2027;3347990
496;Totaal;Gehuwd;Particulier huishouden;2028;3344823
497;Totaal;Gehuwd;Particulier huishouden;2029;3340930
498;Totaal;Gehuwd;Particulier huishouden;2030;3336351
499;Totaal;Gehuwd;Particulier huishouden;2031;3330842
500;Totaal;Gehuwd;Particulier huishouden;2032;3324586
501;Totaal;Gehuwd;Particulier huishouden;2033;3317456
502;Totaal;Gehuwd;Particulier huishouden;2034;3309573
503;Totaal;Gehuwd;Particulier huishouden;2035;3300984
504;Totaal;Gehuwd;Particulier huishouden;2036;3291792
505;Totaal;Gehuwd;Particulier huishouden;2037;3282112
506;Totaal;Gehuwd;Particulier huishouden;2038;3272034
507;Totaal;Gehuwd;Particulier huishouden;2039;3261755
508;Totaal;Gehuwd;Particulier huishouden;2040;3251309
509;Totaal;Gehuwd;Particulier huishouden;2041;3240837
510;Totaal;Gehuwd;Particulier huishouden;2042;3230360
511;Totaal;Gehuwd;Particulier huishouden;2043;3220012
512;Totaal;Gehuwd;Particulier huishouden;2044;3209768
513;Totaal;Gehuwd;Particulier huishouden;2045;3199759
514;Totaal;Gehuwd;Particulier huishouden;2046;3190048
515;Totaal;Gehuwd;Particulier huishouden;2047;3180656
516;Totaal;Gehuwd;Particulier huishouden;2048;3171688
517;Totaal;Gehuwd;Particulier huishouden;2049;3163232
518;Totaal;Gehuwd;Particulier huishouden;2050;3155403
519;Totaal;Gehuwd;Particulier huishouden;2051;3148349
520;Totaal;Gehuwd;Particulier huishouden;2052;3142118
521;Totaal;Gehuwd;Particulier huishouden;2053;3136894
522;Totaal;Gehuwd;Particulier huishouden;2054;3132759
523;Totaal;Gehuwd;Particulier huishouden;2055;3129851
524;Totaal;Gehuwd;Particulier huishouden;2056;3128239
525;Totaal;Gehuwd;Particulier huishouden;2057;3127958
526;Totaal;Gehuwd;Particulier huishouden;2058;3129045
527;Totaal;Gehuwd;Particulier huishouden;2059;3131510
528;Totaal;Gehuwd;Particulier huishouden;2060;3135310
529;Totaal;Gehuwd;Particulier huishouden;2061;3140410
530;Totaal;Gehuwd;Particulier huishouden;2062;3146720
531;Totaal;Gehuwd;Particulier huishouden;2063;3154189
532;Totaal;Gehuwd;Particulier huishouden;2064;3162685
533;Totaal;Gehuwd;Particulier huishouden;2065;3172081
534;Totaal;Gehuwd;Particulier huishouden;2066;3182233
535;Totaal;Gehuwd;Particulier huishouden;2067;3192993
536;Totaal;Gehuwd;Particulier huishouden;2068;3204230
537;Totaal;Gehuwd;Particulier huishouden;2069;3215801
538;Totaal;Gehuwd;Particulier huishouden;2070;3227529
539;Totaal;Gehuwd;Eenpersoonshuishouden;2022;82095
540;Totaal;Gehuwd;Eenpersoonshuishouden;2023;81549
541;Totaal;Gehuwd;Eenpersoonshuishouden;2024;80901
542;Totaal;Gehuwd;Eenpersoonshuishouden;2025;80027
543;Totaal;Gehuwd;Eenpersoonshuishouden;2026;79304
544;Totaal;Gehuwd;Eenpersoonshuishouden;2027;78801
545;Totaal;Gehuwd;Eenpersoonshuishouden;2028;78372
546;Totaal;Gehuwd;Eenpersoonshuishouden;2029;78021
547;Totaal;Gehuwd;Eenpersoonshuishouden;2030;77781
548;Totaal;Gehuwd;Eenpersoonshuishouden;2031;77598
549;Totaal;Gehuwd;Eenpersoonshuishouden;2032;77444
550;Totaal;Gehuwd;Eenpersoonshuishouden;2033;77295
551;Totaal;Gehuwd;Eenpersoonshuishouden;2034;77107
552;Totaal;Gehuwd;Eenpersoonshuishouden;2035;77009
553;Totaal;Gehuwd;Eenpersoonshuishouden;2036;76876
554;Totaal;Gehuwd;Eenpersoonshuishouden;2037;76756
555;Totaal;Gehuwd;Eenpersoonshuishouden;2038;76602
556;Totaal;Gehuwd;Eenpersoonshuishouden;2039;76447
557;Totaal;Gehuwd;Eenpersoonshuishouden;2040;76277
558;Totaal;Gehuwd;Eenpersoonshuishouden;2041;76111
559;Totaal;Gehuwd;Eenpersoonshuishouden;2042;75951
560;Totaal;Gehuwd;Eenpersoonshuishouden;2043;75807
561;Totaal;Gehuwd;Eenpersoonshuishouden;2044;75660
562;Totaal;Gehuwd;Eenpersoonshuishouden;2045;75520
563;Totaal;Gehuwd;Eenpersoonshuishouden;2046;75394
564;Totaal;Gehuwd;Eenpersoonshuishouden;2047;75244
565;Totaal;Gehuwd;Eenpersoonshuishouden;2048;75098
566;Totaal;Gehuwd;Eenpersoonshuishouden;2049;74924
567;Totaal;Gehuwd;Eenpersoonshuishouden;2050;74727
568;Totaal;Gehuwd;Eenpersoonshuishouden;2051;74516
569;Totaal;Gehuwd;Eenpersoonshuishouden;2052;74261
570;Totaal;Gehuwd;Eenpersoonshuishouden;2053;74004
571;Totaal;Gehuwd;Eenpersoonshuishouden;2054;73754
572;Totaal;Gehuwd;Eenpersoonshuishouden;2055;73496
573;Totaal;Gehuwd;Eenpersoonshuishouden;2056;73262
574;Totaal;Gehuwd;Eenpersoonshuishouden;2057;73017
575;Totaal;Gehuwd;Eenpersoonshuishouden;2058;72808
576;Totaal;Gehuwd;Eenpersoonshuishouden;2059;72613
577;Totaal;Gehuwd;Eenpersoonshuishouden;2060;72468
578;Totaal;Gehuwd;Eenpersoonshuishouden;2061;72362
579;Totaal;Gehuwd;Eenpersoonshuishouden;2062;72312
580;Totaal;Gehuwd;Eenpersoonshuishouden;2063;72335
581;Totaal;Gehuwd;Eenpersoonshuishouden;2064;72428
582;Totaal;Gehuwd;Eenpersoonshuishouden;2065;72592
583;Totaal;Gehuwd;Eenpersoonshuishouden;2066;72813
584;Totaal;Gehuwd;Eenpersoonshuishouden;2067;73108
585;Totaal;Gehuwd;Eenpersoonshuishouden;2068;73449
586;Totaal;Gehuwd;Eenpersoonshuishouden;2069;73861
587;Totaal;Gehuwd;Eenpersoonshuishouden;2070;74302
588;Totaal;Gehuwd;Paar;2022;3237449
589;Totaal;Gehuwd;Paar;2023;3239311
590;Totaal;Gehuwd;Paar;2024;3241228
591;Totaal;Gehuwd;Paar;2025;3241139
592;Totaal;Gehuwd;Paar;2026;3240229
593;Totaal;Gehuwd;Paar;2027;3238773
594;Totaal;Gehuwd;Paar;2028;3236350
595;Totaal;Gehuwd;Paar;2029;3233094
596;Totaal;Gehuwd;Paar;2030;3228944
597;Totaal;Gehuwd;Paar;2031;3223758
598;Totaal;Gehuwd;Paar;2032;3217728
599;Totaal;Gehuwd;Paar;2033;3210805
600;Totaal;Gehuwd;Paar;2034;3203087
601;Totaal;Gehuwd;Paar;2035;3194552
602;Totaal;Gehuwd;Paar;2036;3185417
603;Totaal;Gehuwd;Paar;2037;3175792
604;Totaal;Gehuwd;Paar;2038;3165768
605;Totaal;Gehuwd;Paar;2039;3155502
606;Totaal;Gehuwd;Paar;2040;3145076
607;Totaal;Gehuwd;Paar;2041;3134591
608;Totaal;Gehuwd;Paar;2042;3124103
609;Totaal;Gehuwd;Paar;2043;3113727
610;Totaal;Gehuwd;Paar;2044;3103462
611;Totaal;Gehuwd;Paar;2045;3093429
612;Totaal;Gehuwd;Paar;2046;3083712
613;Totaal;Gehuwd;Paar;2047;3074331
614;Totaal;Gehuwd;Paar;2048;3065389
615;Totaal;Gehuwd;Paar;2049;3057004
616;Totaal;Gehuwd;Paar;2050;3049280
617;Totaal;Gehuwd;Paar;2051;3042378
618;Totaal;Gehuwd;Paar;2052;3036349
619;Totaal;Gehuwd;Paar;2053;3031343
620;Totaal;Gehuwd;Paar;2054;3027433
621;Totaal;Gehuwd;Paar;2055;3024754
622;Totaal;Gehuwd;Paar;2056;3023345
623;Totaal;Gehuwd;Paar;2057;3023280
624;Totaal;Gehuwd;Paar;2058;3024541
625;Totaal;Gehuwd;Paar;2059;3027152
626;Totaal;Gehuwd;Paar;2060;3031045
627;Totaal;Gehuwd;Paar;2061;3036185
628;Totaal;Gehuwd;Paar;2062;3042478
629;Totaal;Gehuwd;Paar;2063;3049839
630;Totaal;Gehuwd;Paar;2064;3058150
631;Totaal;Gehuwd;Paar;2065;3067274
632;Totaal;Gehuwd;Paar;2066;3077087
633;Totaal;Gehuwd;Paar;2067;3087421
634;Totaal;Gehuwd;Paar;2068;3098183
635;Totaal;Gehuwd;Paar;2069;3109210
636;Totaal;Gehuwd;Paar;2070;3120353
637;Totaal;Gehuwd;Eenouderhuishouden;2022;30650
638;Totaal;Gehuwd;Eenouderhuishouden;2023;30777
639;Totaal;Gehuwd;Eenouderhuishouden;2024;30643
640;Totaal;Gehuwd;Eenouderhuishouden;2025;30276
641;Totaal;Gehuwd;Eenouderhuishouden;2026;29899
642;Totaal;Gehuwd;Eenouderhuishouden;2027;29564
643;Totaal;Gehuwd;Eenouderhuishouden;2028;29262
644;Totaal;Gehuwd;Eenouderhuishouden;2029;28987
645;Totaal;Gehuwd;Eenouderhuishouden;2030;28801
646;Totaal;Gehuwd;Eenouderhuishouden;2031;28670
647;Totaal;Gehuwd;Eenouderhuishouden;2032;28601
648;Totaal;Gehuwd;Eenouderhuishouden;2033;28549
649;Totaal;Gehuwd;Eenouderhuishouden;2034;28577
650;Totaal;Gehuwd;Eenouderhuishouden;2035;28624
651;Totaal;Gehuwd;Eenouderhuishouden;2036;28701
652;Totaal;Gehuwd;Eenouderhuishouden;2037;28771
653;Totaal;Gehuwd;Eenouderhuishouden;2038;28879
654;Totaal;Gehuwd;Eenouderhuishouden;2039;29026
655;Totaal;Gehuwd;Eenouderhuishouden;2040;29179
656;Totaal;Gehuwd;Eenouderhuishouden;2041;29359
657;Totaal;Gehuwd;Eenouderhuishouden;2042;29536
658;Totaal;Gehuwd;Eenouderhuishouden;2043;29710
659;Totaal;Gehuwd;Eenouderhuishouden;2044;29880
660;Totaal;Gehuwd;Eenouderhuishouden;2045;30047
661;Totaal;Gehuwd;Eenouderhuishouden;2046;30179
662;Totaal;Gehuwd;Eenouderhuishouden;2047;30320
663;Totaal;Gehuwd;Eenouderhuishouden;2048;30438
664;Totaal;Gehuwd;Eenouderhuishouden;2049;30539
665;Totaal;Gehuwd;Eenouderhuishouden;2050;30634
666;Totaal;Gehuwd;Eenouderhuishouden;2051;30692
667;Totaal;Gehuwd;Eenouderhuishouden;2052;30742
668;Totaal;Gehuwd;Eenouderhuishouden;2053;30779
669;Totaal;Gehuwd;Eenouderhuishouden;2054;30806
670;Totaal;Gehuwd;Eenouderhuishouden;2055;30836
671;Totaal;Gehuwd;Eenouderhuishouden;2056;30859
672;Totaal;Gehuwd;Eenouderhuishouden;2057;30887
673;Totaal;Gehuwd;Eenouderhuishouden;2058;30918
674;Totaal;Gehuwd;Eenouderhuishouden;2059;30965
675;Totaal;Gehuwd;Eenouderhuishouden;2060;31012
676;Totaal;Gehuwd;Eenouderhuishouden;2061;31073
677;Totaal;Gehuwd;Eenouderhuishouden;2062;31140
678;Totaal;Gehuwd;Eenouderhuishouden;2063;31221
679;Totaal;Gehuwd;Eenouderhuishouden;2064;31313
680;Totaal;Gehuwd;Eenouderhuishouden;2065;31417
681;Totaal;Gehuwd;Eenouderhuishouden;2066;31532
682;Totaal;Gehuwd;Eenouderhuishouden;2067;31661
683;Totaal;Gehuwd;Eenouderhuishouden;2068;31789
684;Totaal;Gehuwd;Eenouderhuishouden;2069;31921
685;Totaal;Gehuwd;Eenouderhuishouden;2070;32064
686;Totaal;Gehuwd;Overig huishouden;2022;967
687;Totaal;Gehuwd;Overig huishouden;2023;932
688;Totaal;Gehuwd;Overig huishouden;2024;904
689;Totaal;Gehuwd;Overig huishouden;2025;876
690;Totaal;Gehuwd;Overig huishouden;2026;860
691;Totaal;Gehuwd;Overig huishouden;2027;852
692;Totaal;Gehuwd;Overig huishouden;2028;839
693;Totaal;Gehuwd;Overig huishouden;2029;828
694;Totaal;Gehuwd;Overig huishouden;2030;825
695;Totaal;Gehuwd;Overig huishouden;2031;816
696;Totaal;Gehuwd;Overig huishouden;2032;813
697;Totaal;Gehuwd;Overig huishouden;2033;807
698;Totaal;Gehuwd;Overig huishouden;2034;802
699;Totaal;Gehuwd;Overig huishouden;2035;799
700;Totaal;Gehuwd;Overig huishouden;2036;798
701;Totaal;Gehuwd;Overig huishouden;2037;793
702;Totaal;Gehuwd;Overig huishouden;2038;785
703;Totaal;Gehuwd;Overig huishouden;2039;780
704;Totaal;Gehuwd;Overig huishouden;2040;777
705;Totaal;Gehuwd;Overig huishouden;2041;776
706;Totaal;Gehuwd;Overig huishouden;2042;770
707;Totaal;Gehuwd;Overig huishouden;2043;768
708;Totaal;Gehuwd;Overig huishouden;2044;766
709;Totaal;Gehuwd;Overig huishouden;2045;763
710;Totaal;Gehuwd;Overig huishouden;2046;763
711;Totaal;Gehuwd;Overig huishouden;2047;761
712;Totaal;Gehuwd;Overig huishouden;2048;763
713;Totaal;Gehuwd;Overig huishouden;2049;765
714;Totaal;Gehuwd;Overig huishouden;2050;762
715;Totaal;Gehuwd;Overig huishouden;2051;763
716;Totaal;Gehuwd;Overig huishouden;2052;766
717;Totaal;Gehuwd;Overig huishouden;2053;768
718;Totaal;Gehuwd;Overig huishouden;2054;766
719;Totaal;Gehuwd;Overig huishouden;2055;765
720;Totaal;Gehuwd;Overig huishouden;2056;773
721;Totaal;Gehuwd;Overig huishouden;2057;774
722;Totaal;Gehuwd;Overig huishouden;2058;778
723;Totaal;Gehuwd;Overig huishouden;2059;780
724;Totaal;Gehuwd;Overig huishouden;2060;785
725;Totaal;Gehuwd;Overig huishouden;2061;790
726;Totaal;Gehuwd;Overig huishouden;2062;790
727;Totaal;Gehuwd;Overig huishouden;2063;794
728;Totaal;Gehuwd;Overig huishouden;2064;794
729;Totaal;Gehuwd;Overig huishouden;2065;798
730;Totaal;Gehuwd;Overig huishouden;2066;801
731;Totaal;Gehuwd;Overig huishouden;2067;803
732;Totaal;Gehuwd;Overig huishouden;2068;809
733;Totaal;Gehuwd;Overig huishouden;2069;809
734;Totaal;Gehuwd;Overig huishouden;2070;810
735;Totaal;Verweduwd;Particulier huishouden;2022;746087
736;Totaal;Verweduwd;Particulier huishouden;2023;747493
737;Totaal;Verweduwd;Particulier huishouden;2024;748963
738;Totaal;Verweduwd;Particulier huishouden;2025;750825
739;Totaal;Verweduwd;Particulier huishouden;2026;752895
740;Totaal;Verweduwd;Particulier huishouden;2027;755075
741;Totaal;Verweduwd;Particulier huishouden;2028;757248
742;Totaal;Verweduwd;Particulier huishouden;2029;759297
743;Totaal;Verweduwd;Particulier huishouden;2030;761141
744;Totaal;Verweduwd;Particulier huishouden;2031;762685
745;Totaal;Verweduwd;Particulier huishouden;2032;763824
746;Totaal;Verweduwd;Particulier huishouden;2033;764451
747;Totaal;Verweduwd;Particulier huishouden;2034;764504
748;Totaal;Verweduwd;Particulier huishouden;2035;763878
749;Totaal;Verweduwd;Particulier huishouden;2036;762550
750;Totaal;Verweduwd;Particulier huishouden;2037;760412
751;Totaal;Verweduwd;Particulier huishouden;2038;757573
752;Totaal;Verweduwd;Particulier huishouden;2039;753971
753;Totaal;Verweduwd;Particulier huishouden;2040;749762
754;Totaal;Verweduwd;Particulier huishouden;2041;744952
755;Totaal;Verweduwd;Particulier huishouden;2042;739661
756;Totaal;Verweduwd;Particulier huishouden;2043;733924
757;Totaal;Verweduwd;Particulier huishouden;2044;727881
758;Totaal;Verweduwd;Particulier huishouden;2045;721473
759;Totaal;Verweduwd;Particulier huishouden;2046;714788
760;Totaal;Verweduwd;Particulier huishouden;2047;707884
761;Totaal;Verweduwd;Particulier huishouden;2048;700741
762;Totaal;Verweduwd;Particulier huishouden;2049;693296
763;Totaal;Verweduwd;Particulier huishouden;2050;685528
764;Totaal;Verweduwd;Particulier huishouden;2051;677373
765;Totaal;Verweduwd;Particulier huishouden;2052;668784
766;Totaal;Verweduwd;Particulier huishouden;2053;659793
767;Totaal;Verweduwd;Particulier huishouden;2054;650396
768;Totaal;Verweduwd;Particulier huishouden;2055;640640
769;Totaal;Verweduwd;Particulier huishouden;2056;630525
770;Totaal;Verweduwd;Particulier huishouden;2057;620125
771;Totaal;Verweduwd;Particulier huishouden;2058;609505
772;Totaal;Verweduwd;Particulier huishouden;2059;598735
773;Totaal;Verweduwd;Particulier huishouden;2060;587928
774;Totaal;Verweduwd;Particulier huishouden;2061;577214
775;Totaal;Verweduwd;Particulier huishouden;2062;566669
776;Totaal;Verweduwd;Particulier huishouden;2063;556408
777;Totaal;Verweduwd;Particulier huishouden;2064;546573
778;Totaal;Verweduwd;Particulier huishouden;2065;537318
779;Totaal;Verweduwd;Particulier huishouden;2066;528709
780;Totaal;Verweduwd;Particulier huishouden;2067;520843
781;Totaal;Verweduwd;Particulier huishouden;2068;513716
782;Totaal;Verweduwd;Particulier huishouden;2069;507386
783;Totaal;Verweduwd;Particulier huishouden;2070;501881
784;Totaal;Verweduwd;Eenpersoonshuishouden;2022;657099
785;Totaal;Verweduwd;Eenpersoonshuishouden;2023;658396
786;Totaal;Verweduwd;Eenpersoonshuishouden;2024;659878
787;Totaal;Verweduwd;Eenpersoonshuishouden;2025;661892
788;Totaal;Verweduwd;Eenpersoonshuishouden;2026;664224
789;Totaal;Verweduwd;Eenpersoonshuishouden;2027;666748
790;Totaal;Verweduwd;Eenpersoonshuishouden;2028;669342
791;Totaal;Verweduwd;Eenpersoonshuishouden;2029;671877
792;Totaal;Verweduwd;Eenpersoonshuishouden;2030;674248
793;Totaal;Verweduwd;Eenpersoonshuishouden;2031;676357
794;Totaal;Verweduwd;Eenpersoonshuishouden;2032;678094
795;Totaal;Verweduwd;Eenpersoonshuishouden;2033;679419
796;Totaal;Verweduwd;Eenpersoonshuishouden;2034;680060
797;Totaal;Verweduwd;Eenpersoonshuishouden;2035;680063
798;Totaal;Verweduwd;Eenpersoonshuishouden;2036;679381
799;Totaal;Verweduwd;Eenpersoonshuishouden;2037;678026
800;Totaal;Verweduwd;Eenpersoonshuishouden;2038;675928
801;Totaal;Verweduwd;Eenpersoonshuishouden;2039;673063
802;Totaal;Verweduwd;Eenpersoonshuishouden;2040;669548
803;Totaal;Verweduwd;Eenpersoonshuishouden;2041;665445
804;Totaal;Verweduwd;Eenpersoonshuishouden;2042;660828
805;Totaal;Verweduwd;Eenpersoonshuishouden;2043;655780
806;Totaal;Verweduwd;Eenpersoonshuishouden;2044;650386
807;Totaal;Verweduwd;Eenpersoonshuishouden;2045;644666
808;Totaal;Verweduwd;Eenpersoonshuishouden;2046;638652
809;Totaal;Verweduwd;Eenpersoonshuishouden;2047;632430
810;Totaal;Verweduwd;Eenpersoonshuishouden;2048;625965
811;Totaal;Verweduwd;Eenpersoonshuishouden;2049;619223
812;Totaal;Verweduwd;Eenpersoonshuishouden;2050;612168
813;Totaal;Verweduwd;Eenpersoonshuishouden;2051;604735
814;Totaal;Verweduwd;Eenpersoonshuishouden;2052;596911
815;Totaal;Verweduwd;Eenpersoonshuishouden;2053;588710
816;Totaal;Verweduwd;Eenpersoonshuishouden;2054;580127
817;Totaal;Verweduwd;Eenpersoonshuishouden;2055;571193
818;Totaal;Verweduwd;Eenpersoonshuishouden;2056;561945
819;Totaal;Verweduwd;Eenpersoonshuishouden;2057;552422
820;Totaal;Verweduwd;Eenpersoonshuishouden;2058;542694
821;Totaal;Verweduwd;Eenpersoonshuishouden;2059;532842
822;Totaal;Verweduwd;Eenpersoonshuishouden;2060;522955
823;Totaal;Verweduwd;Eenpersoonshuishouden;2061;513146
824;Totaal;Verweduwd;Eenpersoonshuishouden;2062;503507
825;Totaal;Verweduwd;Eenpersoonshuishouden;2063;494139
826;Totaal;Verweduwd;Eenpersoonshuishouden;2064;485187
827;Totaal;Verweduwd;Eenpersoonshuishouden;2065;476770
828;Totaal;Verweduwd;Eenpersoonshuishouden;2066;468958
