ID;SectorBranchSIC2008;Regions;AllPeriods;NaturalGasDelivered_1;ElectricityDelivered_2
389;A-U All economic activities;Zuidoost-Drenthe (CR);2021;311133.0;648349.0
390;A-U All economic activities;Zuidoost-Drenthe (CR);2022;218856.0;614917.0
391;A-U All economic activities;Zuidoost-Drenthe (CR);2023;214028.0;607841.0
392;A-U All economic activities;Zuidwest-Drenthe (CR);2010;;
393;A-U All economic activities;Zuidwest-Drenthe (CR);2011;218965.0;
394;A-U All economic activities;Zuidwest-Drenthe (CR);2012;;
395;A-U All economic activities;Zuidwest-Drenthe (CR);2013;;
396;A-U All economic activities;Zuidwest-Drenthe (CR);2014;;
397;A-U All economic activities;Zuidwest-Drenthe (CR);2015;108333.0;527693.0
398;A-U All economic activities;Zuidwest-Drenthe (CR);2016;107210.0;547049.0
399;A-U All economic activities;Zuidwest-Drenthe (CR);2017;104305.0;539597.0
400;A-U All economic activities;Zuidwest-Drenthe (CR);2018;104336.0;543791.0
401;A-U All economic activities;Zuidwest-Drenthe (CR);2019;97072.0;546643.0
402;A-U All economic activities;Zuidwest-Drenthe (CR);2020;91743.0;495092.0
403;A-U All economic activities;Zuidwest-Drenthe (CR);2021;97231.0;470026.0
404;A-U All economic activities;Zuidwest-Drenthe (CR);2022;90534.0;470409.0
405;A-U All economic activities;Zuidwest-Drenthe (CR);2023;79697.0;454978.0
406;A-U All economic activities;Noord-Overijssel (CR);2010;;2703508.0
407;A-U All economic activities;Noord-Overijssel (CR);2011;;2662005.0
408;A-U All economic activities;Noord-Overijssel (CR);2012;;2608455.0
409;A-U All economic activities;Noord-Overijssel (CR);2013;;
410;A-U All economic activities;Noord-Overijssel (CR);2014;;
411;A-U All economic activities;Noord-Overijssel (CR);2015;214498.0;1535502.0
412;A-U All economic activities;Noord-Overijssel (CR);2016;219942.0;1632070.0
413;A-U All economic activities;Noord-Overijssel (CR);2017;222058.0;1650571.0
414;A-U All economic activities;Noord-Overijssel (CR);2018;222721.0;1710263.0
415;A-U All economic activities;Noord-Overijssel (CR);2019;206581.0;1699006.0
416;A-U All economic activities;Noord-Overijssel (CR);2020;198337.0;1658160.0
417;A-U All economic activities;Noord-Overijssel (CR);2021;221143.0;1699746.0
418;A-U All economic activities;Noord-Overijssel (CR);2022;183850.0;1652964.0
419;A-U All economic activities;Noord-Overijssel (CR);2023;188671.0;1627314.0
420;A-U All economic activities;Zuidwest-Overijssel (CR);2010;204242.0;1118177.0
421;A-U All economic activities;Zuidwest-Overijssel (CR);2011;164082.0;1142710.0
422;A-U All economic activities;Zuidwest-Overijssel (CR);2012;176751.0;1137932.0
423;A-U All economic activities;Zuidwest-Overijssel (CR);2013;187189.0;1169109.0
424;A-U All economic activities;Zuidwest-Overijssel (CR);2014;150907.0;1132775.0
425;A-U All economic activities;Zuidwest-Overijssel (CR);2015;74434.0;543592.0
426;A-U All economic activities;Zuidwest-Overijssel (CR);2016;75964.0;543307.0
427;A-U All economic activities;Zuidwest-Overijssel (CR);2017;81280.0;554879.0
428;A-U All economic activities;Zuidwest-Overijssel (CR);2018;80008.0;552016.0
429;A-U All economic activities;Zuidwest-Overijssel (CR);2019;66735.0;522717.0
430;A-U All economic activities;Zuidwest-Overijssel (CR);2020;65369.0;498463.0
431;A-U All economic activities;Zuidwest-Overijssel (CR);2021;69372.0;491736.0
432;A-U All economic activities;Zuidwest-Overijssel (CR);2022;59142.0;483701.0
433;A-U All economic activities;Zuidwest-Overijssel (CR);2023;54381.0;469361.0
434;A-U All economic activities;Twente (CR);2010;;4431807.0
435;A-U All economic activities;Twente (CR);2011;;4504498.0
436;A-U All economic activities;Twente (CR);2012;;4470063.0
437;A-U All economic activities;Twente (CR);2013;;4612405.0
438;A-U All economic activities;Twente (CR);2014;;
439;A-U All economic activities;Twente (CR);2015;418825.0;2245601.0
440;A-U All economic activities;Twente (CR);2016;436572.0;2313655.0
441;A-U All economic activities;Twente (CR);2017;452882.0;2320530.0
442;A-U All economic activities;Twente (CR);2018;431282.0;2088643.0
443;A-U All economic activities;Twente (CR);2019;404151.0;2273787.0
444;A-U All economic activities;Twente (CR);2020;370468.0;2159015.0
445;A-U All economic activities;Twente (CR);2021;387458.0;2199306.0
446;A-U All economic activities;Twente (CR);2022;337004.0;2170909.0
447;A-U All economic activities;Twente (CR);2023;323425.0;2118260.0
448;A-U All economic activities;Veluwe (CR);2010;;4764856.0
449;A-U All economic activities;Veluwe (CR);2011;;4744587.0
450;A-U All economic activities;Veluwe (CR);2012;;
451;A-U All economic activities;Veluwe (CR);2013;;
452;A-U All economic activities;Veluwe (CR);2014;;
453;A-U All economic activities;Veluwe (CR);2015;375349.0;2370125.0
454;A-U All economic activities;Veluwe (CR);2016;370178.0;2336186.0
455;A-U All economic activities;Veluwe (CR);2017;372098.0;2370340.0
456;A-U All economic activities;Veluwe (CR);2018;368149.0;2360222.0
457;A-U All economic activities;Veluwe (CR);2019;351998.0;2400335.0
458;A-U All economic activities;Veluwe (CR);2020;313762.0;2308192.0
459;A-U All economic activities;Veluwe (CR);2021;336088.0;2308015.0
460;A-U All economic activities;Veluwe (CR);2022;295243.0;2264543.0
461;A-U All economic activities;Veluwe (CR);2023;271173.0;2198363.0
462;A-U All economic activities;Achterhoek (CR);2010;;2923251.0
463;A-U All economic activities;Achterhoek (CR);2011;918922.0;2970362.0
464;A-U All economic activities;Achterhoek (CR);2012;;2952928.0
465;A-U All economic activities;Achterhoek (CR);2013;964829.0;2963101.0
466;A-U All economic activities;Achterhoek (CR);2014;844643.0;2953297.0
467;A-U All economic activities;Achterhoek (CR);2015;321714.0;1444269.0
468;A-U All economic activities;Achterhoek (CR);2016;426082.0;1465488.0
469;A-U All economic activities;Achterhoek (CR);2017;406896.0;1504625.0
470;A-U All economic activities;Achterhoek (CR);2018;391718.0;1572168.0
471;A-U All economic activities;Achterhoek (CR);2019;386937.0;1533780.0
472;A-U All economic activities;Achterhoek (CR);2020;365640.0;1422293.0
473;A-U All economic activities;Achterhoek (CR);2021;379080.0;1412235.0
474;A-U All economic activities;Achterhoek (CR);2022;340748.0;1406077.0
475;A-U All economic activities;Achterhoek (CR);2023;273251.0;1314772.0
476;A-U All economic activities;Arnhem/Nijmegen (CR);2010;;4740916.0
477;A-U All economic activities;Arnhem/Nijmegen (CR);2011;;4633462.0
478;A-U All economic activities;Arnhem/Nijmegen (CR);2012;;4542952.0
479;A-U All economic activities;Arnhem/Nijmegen (CR);2013;;4929102.0
480;A-U All economic activities;Arnhem/Nijmegen (CR);2014;;4920895.0
481;A-U All economic activities;Arnhem/Nijmegen (CR);2015;385210.0;2409118.0
482;A-U All economic activities;Arnhem/Nijmegen (CR);2016;379024.0;2471458.0
483;A-U All economic activities;Arnhem/Nijmegen (CR);2017;459692.0;2528867.0
484;A-U All economic activities;Arnhem/Nijmegen (CR);2018;448502.0;2507339.0
485;A-U All economic activities;Arnhem/Nijmegen (CR);2019;425729.0;2507743.0
486;A-U All economic activities;Arnhem/Nijmegen (CR);2020;383135.0;2382226.0
487;A-U All economic activities;Arnhem/Nijmegen (CR);2021;404368.0;2343621.0
488;A-U All economic activities;Arnhem/Nijmegen (CR);2022;343146.0;2362057.0
489;A-U All economic activities;Arnhem/Nijmegen (CR);2023;331533.0;2292953.0
490;A-U All economic activities;Zuidwest-Gelderland (CR);2010;793060.0;2043710.0
491;A-U All economic activities;Zuidwest-Gelderland (CR);2011;723893.0;2035109.0
492;A-U All economic activities;Zuidwest-Gelderland (CR);2012;761594.0;2065348.0
493;A-U All economic activities;Zuidwest-Gelderland (CR);2013;756123.0;2423542.0
494;A-U All economic activities;Zuidwest-Gelderland (CR);2014;643377.0;2143852.0
495;A-U All economic activities;Zuidwest-Gelderland (CR);2015;340342.0;1083779.0
496;A-U All economic activities;Zuidwest-Gelderland (CR);2016;335876.0;1069068.0
497;A-U All economic activities;Zuidwest-Gelderland (CR);2017;360540.0;1078965.0
498;A-U All economic activities;Zuidwest-Gelderland (CR);2018;370668.0;1150927.0
499;A-U All economic activities;Zuidwest-Gelderland (CR);2019;378349.0;1207130.0
500;A-U All economic activities;Zuidwest-Gelderland (CR);2020;362581.0;1171710.0
501;A-U All economic activities;Zuidwest-Gelderland (CR);2021;389151.0;1150548.0
502;A-U All economic activities;Zuidwest-Gelderland (CR);2022;309586.0;1068796.0
503;A-U All economic activities;Zuidwest-Gelderland (CR);2023;318285.0;1033156.0
504;A-U All economic activities;Utrecht (CR);2010;;7385761.0
505;A-U All economic activities;Utrecht (CR);2011;;
506;A-U All economic activities;Utrecht (CR);2012;;7083405.0
507;A-U All economic activities;Utrecht (CR);2013;;6838069.0
508;A-U All economic activities;Utrecht (CR);2014;;6440676.0
509;A-U All economic activities;Utrecht (CR);2015;432081.0;3316546.0
510;A-U All economic activities;Utrecht (CR);2016;448131.0;3344280.0
511;A-U All economic activities;Utrecht (CR);2017;953155.0;3406587.0
512;A-U All economic activities;Utrecht (CR);2018;941294.0;3388188.0
513;A-U All economic activities;Utrecht (CR);2019;874679.0;3315431.0
514;A-U All economic activities;Utrecht (CR);2020;827153.0;3338731.0
515;A-U All economic activities;Utrecht (CR);2021;785883.0;3332365.0
516;A-U All economic activities;Utrecht (CR);2022;659831.0;3368343.0
517;A-U All economic activities;Utrecht (CR);2023;609912.0;3325417.0
518;A-U All economic activities;Kop van Noord-Holland (CR);2010;1052824.0;2967692.0
519;A-U All economic activities;Kop van Noord-Holland (CR);2011;;2843834.0
520;A-U All economic activities;Kop van Noord-Holland (CR);2012;;2926272.0
521;A-U All economic activities;Kop van Noord-Holland (CR);2013;;3056519.0
522;A-U All economic activities;Kop van Noord-Holland (CR);2014;;3218482.0
523;A-U All economic activities;Kop van Noord-Holland (CR);2015;474914.0;1457582.0
524;A-U All economic activities;Kop van Noord-Holland (CR);2016;486218.0;1415626.0
525;A-U All economic activities;Kop van Noord-Holland (CR);2017;528612.0;1364058.0
526;A-U All economic activities;Kop van Noord-Holland (CR);2018;531177.0;2522279.0
527;A-U All economic activities;Kop van Noord-Holland (CR);2019;506584.0;2684510.0
528;A-U All economic activities;Kop van Noord-Holland (CR);2020;484621.0;2846712.0
529;A-U All economic activities;Kop van Noord-Holland (CR);2021;492459.0;2853822.0
530;A-U All economic activities;Kop van Noord-Holland (CR);2022;335013.0;2641981.0
531;A-U All economic activities;Kop van Noord-Holland (CR);2023;409177.0;2870049.0
532;A-U All economic activities;Alkmaar en omgeving (CR);2010;357169.0;1186817.0
533;A-U All economic activities;Alkmaar en omgeving (CR);2011;292290.0;1147553.0
534;A-U All economic activities;Alkmaar en omgeving (CR);2012;;1150996.0
535;A-U All economic activities;Alkmaar en omgeving (CR);2013;;1144863.0
536;A-U All economic activities;Alkmaar en omgeving (CR);2014;249841.0;
537;A-U All economic activities;Alkmaar en omgeving (CR);2015;130980.0;665433.0
538;A-U All economic activities;Alkmaar en omgeving (CR);2016;127576.0;648535.0
539;A-U All economic activities;Alkmaar en omgeving (CR);2017;130387.0;668004.0
540;A-U All economic activities;Alkmaar en omgeving (CR);2018;124620.0;678432.0
541;A-U All economic activities;Alkmaar en omgeving (CR);2019;107680.0;617482.0
542;A-U All economic activities;Alkmaar en omgeving (CR);2020;106239.0;599822.0
543;A-U All economic activities;Alkmaar en omgeving (CR);2021;108388.0;552042.0
544;A-U All economic activities;Alkmaar en omgeving (CR);2022;94072.0;620291.0
545;A-U All economic activities;Alkmaar en omgeving (CR);2023;93169.0;565008.0
546;A-U All economic activities;IJmond (CR);2010;;6715325.0
547;A-U All economic activities;IJmond (CR);2011;;6479624.0
548;A-U All economic activities;IJmond (CR);2012;1418411.0;
549;A-U All economic activities;IJmond (CR);2013;;
550;A-U All economic activities;IJmond (CR);2014;;
551;A-U All economic activities;IJmond (CR);2015;467215.0;3208220.0
552;A-U All economic activities;IJmond (CR);2016;453758.0;3342924.0
553;A-U All economic activities;IJmond (CR);2017;602113.0;3329017.0
554;A-U All economic activities;IJmond (CR);2018;549316.0;3408780.0
555;A-U All economic activities;IJmond (CR);2019;562768.0;3413317.0
556;A-U All economic activities;IJmond (CR);2020;568423.0;3453292.0
557;A-U All economic activities;IJmond (CR);2021;582749.0;3544946.0
558;A-U All economic activities;IJmond (CR);2022;505733.0;3435983.0
559;A-U All economic activities;IJmond (CR);2023;398880.0;3005782.0
560;A-U All economic activities;Agglomeratie Haarlem (CR);2010;193559.0;1118885.0
561;A-U All economic activities;Agglomeratie Haarlem (CR);2011;149697.0;1121910.0
562;A-U All economic activities;Agglomeratie Haarlem (CR);2012;173931.0;1098592.0
563;A-U All economic activities;Agglomeratie Haarlem (CR);2013;;1082979.0
564;A-U All economic activities;Agglomeratie Haarlem (CR);2014;132430.0;1075215.0
565;A-U All economic activities;Agglomeratie Haarlem (CR);2015;67719.0;530059.0
566;A-U All economic activities;Agglomeratie Haarlem (CR);2016;65406.0;533379.0
567;A-U All economic activities;Agglomeratie Haarlem (CR);2017;70096.0;522943.0
568;A-U All economic activities;Agglomeratie Haarlem (CR);2018;80353.0;543475.0
569;A-U All economic activities;Agglomeratie Haarlem (CR);2019;61740.0;517454.0
570;A-U All economic activities;Agglomeratie Haarlem (CR);2020;54403.0;490013.0
571;A-U All economic activities;Agglomeratie Haarlem (CR);2021;57481.0;515731.0
572;A-U All economic activities;Agglomeratie Haarlem (CR);2022;48837.0;526371.0
573;A-U All economic activities;Agglomeratie Haarlem (CR);2023;44223.0;522170.0
574;A-U All economic activities;Zaanstreek (CR);2010;375233.0;1221963.0
575;A-U All economic activities;Zaanstreek (CR);2011;339796.0;1206875.0
576;A-U All economic activities;Zaanstreek (CR);2012;355960.0;1151130.0
577;A-U All economic activities;Zaanstreek (CR);2013;;1103137.0
578;A-U All economic activities;Zaanstreek (CR);2014;;1155210.0
579;A-U All economic activities;Zaanstreek (CR);2015;157236.0;588604.0
580;A-U All economic activities;Zaanstreek (CR);2016;154734.0;586098.0
581;A-U All economic activities;Zaanstreek (CR);2017;157119.0;573032.0
582;A-U All economic activities;Zaanstreek (CR);2018;156065.0;614148.0
583;A-U All economic activities;Zaanstreek (CR);2019;154256.0;608850.0
584;A-U All economic activities;Zaanstreek (CR);2020;146358.0;599585.0
585;A-U All economic activities;Zaanstreek (CR);2021;148104.0;620768.0
586;A-U All economic activities;Zaanstreek (CR);2022;130974.0;616406.0
587;A-U All economic activities;Zaanstreek (CR);2023;121796.0;614626.0
588;A-U All economic activities;Groot-Amsterdam (CR);2010;;11418437.0
589;A-U All economic activities;Groot-Amsterdam (CR);2011;;
590;A-U All economic activities;Groot-Amsterdam (CR);2012;;11135702.0
591;A-U All economic activities;Groot-Amsterdam (CR);2013;;11451272.0
592;A-U All economic activities;Groot-Amsterdam (CR);2014;;11317499.0
593;A-U All economic activities;Groot-Amsterdam (CR);2015;731862.0;5564082.0
594;A-U All economic activities;Groot-Amsterdam (CR);2016;730063.0;5627269.0
595;A-U All economic activities;Groot-Amsterdam (CR);2017;1776742.0;5857496.0
596;A-U All economic activities;Groot-Amsterdam (CR);2018;;6461560.0
597;A-U All economic activities;Groot-Amsterdam (CR);2019;;6523637.0
598;A-U All economic activities;Groot-Amsterdam (CR);2020;;6176291.0
599;A-U All economic activities;Groot-Amsterdam (CR);2021;;6356275.0
600;A-U All economic activities;Groot-Amsterdam (CR);2022;;6699538.0
601;A-U All economic activities;Groot-Amsterdam (CR);2023;;6912769.0
602;A-U All economic activities;Het Gooi en Vechtstreek (CR);2010;259326.0;1321857.0
603;A-U All economic activities;Het Gooi en Vechtstreek (CR);2011;207428.0;1295089.0
604;A-U All economic activities;Het Gooi en Vechtstreek (CR);2012;;1224950.0
605;A-U All economic activities;Het Gooi en Vechtstreek (CR);2013;227068.0;
606;A-U All economic activities;Het Gooi en Vechtstreek (CR);2014;;1272643.0
607;A-U All economic activities;Het Gooi en Vechtstreek (CR);2015;88784.0;636522.0
608;A-U All economic activities;Het Gooi en Vechtstreek (CR);2016;86412.0;630604.0
609;A-U All economic activities;Het Gooi en Vechtstreek (CR);2017;87260.0;626345.0
610;A-U All economic activities;Het Gooi en Vechtstreek (CR);2018;82514.0;580610.0
611;A-U All economic activities;Het Gooi en Vechtstreek (CR);2019;79478.0;556835.0
612;A-U All economic activities;Het Gooi en Vechtstreek (CR);2020;69406.0;540530.0
