ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6
4151;Totaal woningen;Tatelaar;Tatelaar                                ;Buurt     ;BU02990008;3050.0;4600.0;
4152;Totaal woningen;De Horst;De Horst                                ;Buurt     ;BU02990009;2200.0;3850.0;
4153;Totaal woningen;Methen;Methen                                  ;Buurt     ;BU02990010;1500.0;3550.0;
4154;Totaal woningen;Mercurion;Mercurion                               ;Buurt     ;BU02990011;2750.0;5450.0;
4155;Totaal woningen;Hengelder;Hengelder                               ;Buurt     ;BU02990012;2700.0;3650.0;
4156;Totaal woningen;Zuidspoor;Zuidspoor                               ;Buurt     ;BU02990013;2700.0;4650.0;
4157;Totaal woningen;Oud-Zevenaar;Oud-Zevenaar                            ;Buurt     ;BU02990014;2650.0;4300.0;
4158;Totaal woningen;Ooy;Ooy                                     ;Buurt     ;BU02990015;2250.0;4300.0;
4159;Totaal woningen;Zevenaars Broek;Zevenaars Broek                         ;Buurt     ;BU02990017;3550.0;5450.0;
4160;Totaal woningen;Wijk 01 Babberich;Wijk 01 Babberich                       ;Wijk      ;WK029901  ;1950.0;3850.0;11.0
4161;Totaal woningen;Babberich;Babberich                               ;Buurt     ;BU02990100;1900.0;3500.0;
4162;Totaal woningen;Camphuizen;Camphuizen                              ;Buurt     ;BU02990101;2900.0;4900.0;
4163;Totaal woningen;Steeg;Steeg                                   ;Buurt     ;BU02990102;900.0;3200.0;63.0
4164;Totaal woningen;Kwartier;Kwartier                                ;Buurt     ;BU02990103;3000.0;5400.0;
4165;Totaal woningen;Wijk 02 Angerlo;Wijk 02 Angerlo                         ;Wijk      ;WK029902  ;2500.0;4050.0;
4166;Totaal woningen;Angerlo;Angerlo                                 ;Buurt     ;BU02990200;2350.0;4000.0;
4167;Totaal woningen;Angerlo's Broek;Angerlo's Broek                         ;Buurt     ;BU02990201;3600.0;4650.0;
4168;Totaal woningen;Wijk 03 Giesbeek;Wijk 03 Giesbeek                        ;Wijk      ;WK029903  ;2150.0;3800.0;
4169;Totaal woningen;Giesbeek;Giesbeek                                ;Buurt     ;BU02990300;2150.0;3800.0;
4170;Totaal woningen;Rhederlaag;Rhederlaag                              ;Buurt     ;BU02990301;;;
4171;Totaal woningen;Wijk 04 Lathum;Wijk 04 Lathum                          ;Wijk      ;WK029904  ;2600.0;4150.0;
4172;Totaal woningen;Lathum;Lathum                                  ;Buurt     ;BU02990400;2600.0;4150.0;
4173;Totaal woningen;Zutphen;Zutphen                                 ;Gemeente  ;GM0301    ;1850.0;3050.0;
4174;Totaal woningen;Wijk 00 Centrum - De Hoven;Wijk 00 Centrum - De Hoven              ;Wijk      ;WK030100  ;1850.0;2800.0;
4175;Totaal woningen;Stadskern;Stadskern                               ;Buurt     ;BU03010000;1700.0;2550.0;
4176;Totaal woningen;Laarstraat en omgeving;Laarstraat en omgeving                  ;Buurt     ;BU03010001;1550.0;2400.0;
4177;Totaal woningen;Marswegkwartier;Marswegkwartier                         ;Buurt     ;BU03010002;2050.0;3000.0;
4178;Totaal woningen;Nieuwstad en Coehoornsingel;Nieuwstad en Coehoornsingel             ;Buurt     ;BU03010003;2350.0;2650.0;
4179;Totaal woningen;De Hoven;De Hoven                                ;Buurt     ;BU03010004;2000.0;3550.0;
4180;Totaal woningen;Wijk 01 Waterkwartier;Wijk 01 Waterkwartier                   ;Wijk      ;WK030101  ;1700.0;2600.0;
4181;Totaal woningen;Vijver en omgeving;Vijver en omgeving                      ;Buurt     ;BU03010100;1700.0;2450.0;
4182;Totaal woningen;Zeeheldenbuurt;Zeeheldenbuurt                          ;Buurt     ;BU03010101;1550.0;2300.0;
4183;Totaal woningen;Helbergen;Helbergen                               ;Buurt     ;BU03010102;1600.0;2600.0;
4184;Totaal woningen;Warnsveldsewegkwartier-Zuid;Warnsveldsewegkwartier-Zuid             ;Buurt     ;BU03010103;1800.0;2550.0;
4185;Totaal woningen;Warnsveldsewegkwartier-Noord;Warnsveldsewegkwartier-Noord            ;Buurt     ;BU03010104;1850.0;2900.0;
4186;Totaal woningen;Staatsliedenbuurt;Staatsliedenbuurt                       ;Buurt     ;BU03010105;1750.0;2550.0;
4187;Totaal woningen;Pagemate en omgeving;Pagemate en omgeving                    ;Buurt     ;BU03010106;1850.0;3050.0;
4188;Totaal woningen;Wijk 02 Noordveen;Wijk 02 Noordveen                       ;Wijk      ;WK030102  ;2100.0;2900.0;
4189;Totaal woningen;Helleraetplein en omgeving;Helleraetplein en omgeving              ;Buurt     ;BU03010200;1900.0;2700.0;
4190;Totaal woningen;Weg naar Laren en omgeving;Weg naar Laren en omgeving              ;Buurt     ;BU03010201;2100.0;2950.0;
4191;Totaal woningen;Deventerweg en Polbeek;Deventerweg en Polbeek                  ;Buurt     ;BU03010202;2300.0;3050.0;
4192;Totaal woningen;Voorsteralleekwartier;Voorsteralleekwartier                   ;Buurt     ;BU03010203;1950.0;2850.0;
4193;Totaal woningen;Wijk 03 Zuidwijken;Wijk 03 Zuidwijken                      ;Wijk      ;WK030103  ;1850.0;3150.0;
4194;Totaal woningen;Moesmate en Tichelkuilen;Moesmate en Tichelkuilen                ;Buurt     ;BU03010300;1850.0;3200.0;
4195;Totaal woningen;Zwanevlot en De Brink;Zwanevlot en De Brink                   ;Buurt     ;BU03010301;1650.0;2650.0;
4196;Totaal woningen;Braamkamp;Braamkamp                               ;Buurt     ;BU03010302;2050.0;3400.0;
4197;Totaal woningen;Stokebrand, Balijnenland en Bronsbergen;Stokebrand, Balijnenland en Bronsbergen ;Buurt     ;BU03010303;1800.0;3150.0;
4198;Totaal woningen;Waarden en weerdslag;Waarden en weerdslag                    ;Buurt     ;BU03010304;1950.0;3350.0;
4199;Totaal woningen;Wijk 04 Leesten;Wijk 04 Leesten                         ;Wijk      ;WK030104  ;1650.0;3700.0;
4200;Totaal woningen;Ooyerhoek;Ooyerhoek                               ;Buurt     ;BU03010400;1600.0;3600.0;
4201;Totaal woningen;De Enk;De Enk                                  ;Buurt     ;BU03010401;1700.0;3700.0;
4202;Totaal woningen;Eme en Broek;Eme en Broek                            ;Buurt     ;BU03010402;1450.0;3600.0;
4203;Totaal woningen;Looërenk en Woud;LooÃ«renk en Woud                       ;Buurt     ;BU03010403;1450.0;3800.0;
4204;Totaal woningen;Vespreide huizen Leesten;Vespreide huizen Leesten                ;Buurt     ;BU03010409;3750.0;4700.0;
4205;Totaal woningen;Wijk 05 Warnsveld;Wijk 05 Warnsveld                       ;Wijk      ;WK030105  ;2150.0;3500.0;
4206;Totaal woningen;Dorp Warnsveld;Dorp Warnsveld                          ;Buurt     ;BU03010500;2500.0;3350.0;
4207;Totaal woningen;Welgelegen;Welgelegen                              ;Buurt     ;BU03010501;2200.0;3450.0;
4208;Totaal woningen;Scheperkamp;Scheperkamp                             ;Buurt     ;BU03010502;1550.0;3350.0;
4209;Totaal woningen;Overkamp;Overkamp                                ;Buurt     ;BU03010503;1850.0;3950.0;
4210;Totaal woningen;Warken;Warken                                  ;Buurt     ;BU03010509;3600.0;4900.0;
4211;Totaal woningen;Nunspeet;Nunspeet                                ;Gemeente  ;GM0302    ;2250.0;3650.0;
4212;Totaal woningen;Wijk 00 Nunspeet;Wijk 00 Nunspeet                        ;Wijk      ;WK030200  ;2150.0;3550.0;
4213;Totaal woningen;Nunspeet-Oost;Nunspeet-Oost                           ;Buurt     ;BU03020000;2250.0;3450.0;
4214;Totaal woningen;Nunspeet-West;Nunspeet-West                           ;Buurt     ;BU03020001;1900.0;3350.0;
4215;Totaal woningen;Nunspeet-Zuid;Nunspeet-Zuid                           ;Buurt     ;BU03020002;3000.0;4000.0;
4216;Totaal woningen;Hulshorst;Hulshorst                               ;Buurt     ;BU03020003;2450.0;4300.0;
4217;Totaal woningen;Verspreide huizen Hulshorst;Verspreide huizen Hulshorst             ;Buurt     ;BU03020005;2850.0;5250.0;
4218;Totaal woningen;Verspreide huizen Zuiderzeeland Nunspeet;Verspreide huizen Zuiderzeeland Nunspeet;Buurt     ;BU03020006;2850.0;5150.0;
4219;Totaal woningen;Verspr.h. Zuiderzeeland Hulshorst;Verspreide huizen Zuiderzeeland Hulshors;Buurt     ;BU03020007;3000.0;5200.0;
4220;Totaal woningen;Verspreide huizen bosgebied Nunspeet;Verspreide huizen bosgebied Nunspeet    ;Buurt     ;BU03020008;4150.0;5700.0;
4221;Totaal woningen;Verspreide huizen bosgebied Hulshorst;Verspreide huizen bosgebied Hulshorst   ;Buurt     ;BU03020009;3750.0;5000.0;
4222;Totaal woningen;Wijk 01 Elspeet-Vierhouten;Wijk 01 Elspeet-Vierhouten              ;Wijk      ;WK030201  ;2850.0;4300.0;
4223;Totaal woningen;Elspeet;Elspeet                                 ;Buurt     ;BU03020100;2550.0;4000.0;
4224;Totaal woningen;Vierhouten;Vierhouten                              ;Buurt     ;BU03020101;3150.0;4550.0;
4225;Totaal woningen;Verspreide huizen bosgebied Vierhouten;Verspreide huizen bosgebied Vierhouten  ;Buurt     ;BU03020107;3650.0;4450.0;
4226;Totaal woningen;Verspreide huizen Elspeet en omgeving;Verspreide huizen Elspeet en omgeving   ;Buurt     ;BU03020108;3100.0;5100.0;
4227;Totaal woningen;Verspreide huizen Elspeetse Bos;Verspreide huizen Elspeetse Bos         ;Buurt     ;BU03020109;3000.0;4300.0;
4228;Totaal woningen;Dronten;Dronten                                 ;Gemeente  ;GM0303    ;1900.0;3750.0;
4229;Totaal woningen;Wijk 01 Dronten west;Wijk 01 Dronten west                    ;Wijk      ;WK030301  ;1700.0;4100.0;
4230;Totaal woningen;Poort van Dronten;Poort van Dronten                       ;Buurt     ;BU03030101;;;
4231;Totaal woningen;Business Zone Delta;Business Zone Delta                     ;Buurt     ;BU03030102;;;
4232;Totaal woningen;De Gilden;De Gilden                               ;Buurt     ;BU03030103;1550.0;3600.0;
4233;Totaal woningen;De Munten;De Munten                               ;Buurt     ;BU03030104;1750.0;4300.0;
4234;Totaal woningen;De Drieslag;De Drieslag                             ;Buurt     ;BU03030105;2500.0;5350.0;
4235;Totaal woningen;Wijk 02 Dronten Noord;Wijk 02 Dronten Noord                   ;Wijk      ;WK030302  ;2100.0;3600.0;
4236;Totaal woningen;Pioniersweg;Pioniersweg                             ;Buurt     ;BU03030210;2500.0;;
4237;Totaal woningen;Houtwijk;Houtwijk                                ;Buurt     ;BU03030211;2700.0;4800.0;
4238;Totaal woningen;Hanzekwartier;Hanzekwartier                           ;Buurt     ;BU03030212;;;
4239;Totaal woningen;De Oeverloperwijk;De Oeverloperwijk                       ;Buurt     ;BU03030213;2050.0;3550.0;
4240;Totaal woningen;Wijk 03 Dronten Midden;Wijk 03 Dronten Midden                  ;Wijk      ;WK030303  ;1750.0;3000.0;
4241;Totaal woningen;Centrum Dronten;Centrum Dronten                         ;Buurt     ;BU03030320;1150.0;2300.0;
4242;Totaal woningen;Oud-Dronten;Oud-Dronten                             ;Buurt     ;BU03030321;1800.0;2900.0;
4243;Totaal woningen;De Fazant;De Fazant                               ;Buurt     ;BU03030322;2050.0;3700.0;
4244;Totaal woningen;Bungalowpark;Bungalowpark                            ;Buurt     ;BU03030323;3250.0;4100.0;
4245;Totaal woningen;De Boeg;De Boeg                                 ;Buurt     ;BU03030324;1300.0;2700.0;
4246;Totaal woningen;Wijk 04 Dronten Zuid;Wijk 04 Dronten Zuid                    ;Wijk      ;WK030304  ;1900.0;3950.0;
4247;Totaal woningen;De Landmaten;De Landmaten                            ;Buurt     ;BU03030430;2000.0;4200.0;
4248;Totaal woningen;De Manege;De Manege                               ;Buurt     ;BU03030431;2050.0;4100.0;
4249;Totaal woningen;De Lancaster;De Lancaster                            ;Buurt     ;BU03030432;1650.0;3200.0;
4250;Totaal woningen;De Landstreken;De Landstreken                          ;Buurt     ;BU03030433;1700.0;3600.0;
4251;Totaal woningen;De Kruidentuin;De Kruidentuin                          ;Buurt     ;BU03030434;1700.0;3650.0;
4252;Totaal woningen;Golfresidentie;Golfresidentie                          ;Buurt     ;BU03030435;2400.0;4850.0;
4253;Totaal woningen;Wijk 05 Buitengebied Dronten;Wijk 05 Buitengebied Dronten            ;Wijk      ;WK030305  ;2450.0;5050.0;
4254;Totaal woningen;AZC;                                        ;          ;          ;;;
4255;Totaal woningen;Ketelhaven;Ketelhaven                              ;Buurt     ;BU03030549;2200.0;4950.0;
4256;Totaal woningen;Buitengebied Dronten;Buitengebied Dronten                    ;Buurt     ;BU03030550;3100.0;5500.0;
4257;Totaal woningen;Wijk 06 Biddinghuizen;Wijk 06 Biddinghuizen                   ;Wijk      ;WK030306  ;1900.0;3750.0;
4258;Totaal woningen;Oud-Biddinghuizen Buiten;Oud-Biddinghuizen Buiten                ;Buurt     ;BU03030601;2000.0;3650.0;
4259;Totaal woningen;Oud-Biddinghuizen;Oud-Biddinghuizen                       ;Buurt     ;BU03030602;1650.0;3100.0;
4260;Totaal woningen;De Kaai;De Kaai                                 ;Buurt     ;BU03030603;1600.0;4100.0;
4261;Totaal woningen;Centrum Biddinghuizen;Centrum Biddinghuizen                   ;Buurt     ;BU03030604;1000.0;2500.0;
4262;Totaal woningen;De Baan;De Baan                                 ;Buurt     ;BU03030605;1850.0;3350.0;
4263;Totaal woningen;Bremerpark;Bremerpark                              ;Buurt     ;BU03030606;2050.0;4300.0;
4264;Totaal woningen;De Graafschap;De Graafschap                           ;Buurt     ;BU03030607;;;
4265;Totaal woningen;Noorderbaan;Noorderbaan                             ;Buurt     ;BU03030608;2200.0;5950.0;
4266;Totaal woningen;Oldebroekerweg;Oldebroekerweg                          ;Buurt     ;BU03030609;;;
4267;Totaal woningen;Buitengebied Biddinghuizen;Buitengebied Biddinghuizen              ;Buurt     ;BU03030620;3700.0;;
4268;Totaal woningen;Wijk 07 Swifterbant;Wijk 07 Swifterbant                     ;Wijk      ;WK030307  ;1950.0;3900.0;
4269;Totaal woningen;Kampbuurt;Kampbuurt                               ;Buurt     ;BU03030701;2000.0;4000.0;
4270;Totaal woningen;Centrum Swifterbant;Centrum Swifterbant                     ;Buurt     ;BU03030702;1350.0;2700.0;
4271;Totaal woningen;Oud-Swifterbant;Oud-Swifterbant                         ;Buurt     ;BU03030703;1950.0;3450.0;
4272;Totaal woningen;Spelbuurt;Spelbuurt                               ;Buurt     ;BU03030704;2000.0;3400.0;
4273;Totaal woningen;Bloemenbuurt;Bloemenbuurt                            ;Buurt     ;BU03030705;1800.0;4350.0;9.0
4274;Totaal woningen;De Kolk;De Kolk                                 ;Buurt     ;BU03030706;2450.0;;
4275;Totaal woningen;Tarpan;Tarpan                                  ;Buurt     ;BU03030707;;;
4276;Totaal woningen;Bedrijventerrein Spelwijk;Bedrijventerrein Spelwijk               ;Buurt     ;BU03030708;;;
4277;Totaal woningen;Buitengebied Swifterbant;Buitengebied Swifterbant                ;Buurt     ;BU03030720;3100.0;6200.0;
4278;Totaal woningen;Neerijnen;Neerijnen                               ;Gemeente  ;GM0304    ;2500.0;4150.0;
4279;Totaal woningen;Wijk 00 Haaften;Wijk 00 Haaften                         ;Wijk      ;WK030400  ;2400.0;4150.0;
4280;Totaal woningen;Haaften;Haaften                                 ;Buurt     ;BU03040000;2300.0;4000.0;
4281;Totaal woningen;Tuil;Tuil                                    ;Buurt     ;BU03040001;2650.0;4450.0;
4282;Totaal woningen;Hellouw;Hellouw                                 ;Buurt     ;BU03040002;2250.0;4000.0;
4283;Totaal woningen;Verspreide huizen Tuil;Verspreide huizen Tuil                  ;Buurt     ;BU03040007;3300.0;5000.0;
4284;Totaal woningen;Verspreide huizen Hellouw;Verspreide huizen Hellouw               ;Buurt     ;BU03040008;2950.0;4250.0;
4285;Totaal woningen;Verspreide huizen Haaften;Verspreide huizen Haaften               ;Buurt     ;BU03040009;2850.0;5600.0;
4286;Totaal woningen;Wijk 01 Waardenburg en Opijnen;Wijk 01 Waardenburg en Opijnen          ;Wijk      ;WK030401  ;2450.0;4200.0;
4287;Totaal woningen;Waardenburg;Waardenburg                             ;Buurt     ;BU03040100;2150.0;3900.0;
4288;Totaal woningen;Waardenburg-West;Waardenburg-West                        ;Buurt     ;BU03040101;2900.0;5650.0;
4289;Totaal woningen;Neerijnen;Neerijnen                               ;Buurt     ;BU03040102;2700.0;4600.0;
4290;Totaal woningen;Opijnen;Opijnen                                 ;Buurt     ;BU03040103;2450.0;4100.0;
4291;Totaal woningen;Est;Est                                     ;Buurt     ;BU03040104;2550.0;4250.0;
4292;Totaal woningen;Verspreide huizen Est;Verspreide huizen Est                   ;Buurt     ;BU03040106;2900.0;;
4293;Totaal woningen;Verspreide huizen Opijnen;Verspreide huizen Opijnen               ;Buurt     ;BU03040107;;;
4294;Totaal woningen;Verspreide huizen Neerijnen;Verspreide huizen Neerijnen             ;Buurt     ;BU03040108;3500.0;5500.0;
4295;Totaal woningen;Verspreide huizen Waardenburg;Verspreide huizen Waardenburg           ;Buurt     ;BU03040109;2950.0;4750.0;
4296;Totaal woningen;Wijk 02 Varik en Ophemert;Wijk 02 Varik en Ophemert               ;Wijk      ;WK030402  ;2600.0;4150.0;
4297;Totaal woningen;Ophemert;Ophemert                                ;Buurt     ;BU03040200;2600.0;4150.0;
4298;Totaal woningen;Varik;Varik                                   ;Buurt     ;BU03040201;2500.0;4050.0;
4299;Totaal woningen;Heesselt;Heesselt                                ;Buurt     ;BU03040202;2450.0;3700.0;
4300;Totaal woningen;Verspreide huizen Heesselt;Verspreide huizen Heesselt              ;Buurt     ;BU03040207;2700.0;4700.0;
4301;Totaal woningen;Verspreide huizen Varik;Verspreide huizen Varik                 ;Buurt     ;BU03040208;3100.0;4700.0;
4302;Totaal woningen;Verspreide huizen Ophemert;Verspreide huizen Ophemert              ;Buurt     ;BU03040209;2900.0;4300.0;
4303;Totaal woningen;Abcoude;Abcoude                                 ;Gemeente  ;GM0305    ;2500.0;3950.0;
4304;Totaal woningen;Wijk 00;Wijk 00                                 ;Wijk      ;WK030500  ;2500.0;3950.0;
4305;Totaal woningen;Abcoude;Abcoude                                 ;Buurt     ;BU03050000;2400.0;3900.0;
4306;Totaal woningen;Verspreide huizen langs het Gein;Verspreide huizen langs het Gein        ;Buurt     ;BU03050001;;;
4307;Totaal woningen;Verspr.h. langs de Winkel en Stokkelaar;Verspreide huizen langs de Winkel en Sto;Buurt     ;BU03050002;;4800.0;
4308;Totaal woningen;Baambrugge;Baambrugge                              ;Buurt     ;BU03050005;2450.0;3750.0;
4309;Totaal woningen;Rijksstraatweg-Noord;Rijksstraatweg-Noord                    ;Buurt     ;BU03050006;3950.0;5300.0;
4310;Totaal woningen;Rijksstraatweg-Zuid en langs de Angstel;Rijksstraatweg-Zuid en langs de Angstel ;Buurt     ;BU03050007;4700.0;5750.0;
4311;Totaal woningen;Overige verspreide huizen;Overige verspreide huizen               ;Buurt     ;BU03050009;;5100.0;
4312;Totaal woningen;Amersfoort;Amersfoort                              ;Gemeente  ;GM0307    ;1650.0;3200.0;
