ID;KenmerkenVanHuishoudens;EenEnTweeverdieners;Perioden;AantalHuishoudens_1;PercentageVanCategorie_2;PercentageVanEenEnTweeverdieners_3;PercentageVanTotaal_4;InkomenMeestverdienendePartner_5;InkomenMinstverdienendePartner_6;InkomenEchtPaar_7;InkomenHuishouden_8;GestandaardiseerdInkomen_9
292;201;Tweeverdiener;1996;1030.0;57.0;67.0;20.0;21.0;7.0;28.0;29.0;16.0
293;201;Tweeverdiener;1997;1070.0;59.0;69.0;20.0;21.0;8.0;29.0;30.0;16.0
294;201;Tweeverdiener;1998;1100.0;60.0;71.0;21.0;22.0;8.0;29.0;31.0;16.0
295;201;Tweeverdiener;1999;1134.0;61.0;73.0;21.0;22.0;8.0;31.0;32.0;17.0
296;201;Tweeverdiener;2000;1203.0;64.0;77.0;22.0;24.0;9.0;32.0;34.0;18.0
297;201;Overig huishouden;1990;223.0;13.0;;5.0;12.0;;;13.0;8.0
298;201;Overig huishouden;1991;227.0;13.0;;5.0;12.0;;;13.0;9.0
299;201;Overig huishouden;1992;244.0;14.0;;5.0;12.0;;;14.0;9.0
300;201;Overig huishouden;1993;265.0;15.0;;5.0;12.0;;;14.0;9.0
301;201;Overig huishouden;1994;261.0;14.0;;5.0;13.0;;;14.0;9.0
302;201;Overig huishouden;1995;276.0;15.0;;5.0;13.0;;;15.0;9.0
303;201;Overig huishouden;1996;271.0;15.0;;5.0;14.0;;;15.0;10.0
304;201;Overig huishouden;1997;276.0;15.0;;5.0;14.0;;;15.0;10.0
305;201;Overig huishouden;1998;288.0;16.0;;5.0;15.0;;;16.0;11.0
306;201;Overig huishouden;1999;303.0;16.0;;6.0;15.0;;;17.0;11.0
307;201;Overig huishouden;2000;315.0;17.0;;6.0;16.0;;;17.0;11.0
308;202;Totaal huishoudens;1990;519.0;100.0;;11.0;15.0;;;17.0;10.0
309;202;Totaal huishoudens;1991;523.0;100.0;;11.0;15.0;;;18.0;10.0
310;202;Totaal huishoudens;1992;512.0;100.0;;10.0;15.0;;;18.0;11.0
311;202;Totaal huishoudens;1993;514.0;100.0;;10.0;15.0;;;19.0;11.0
312;202;Totaal huishoudens;1994;508.0;100.0;;10.0;16.0;;;20.0;11.0
313;202;Totaal huishoudens;1995;501.0;100.0;;10.0;16.0;;;20.0;12.0
314;202;Totaal huishoudens;1996;487.0;100.0;;9.0;16.0;;;21.0;12.0
315;202;Totaal huishoudens;1997;469.0;100.0;;9.0;17.0;;;22.0;13.0
316;202;Totaal huishoudens;1998;460.0;100.0;;9.0;17.0;;;22.0;13.0
317;202;Totaal huishoudens;1999;439.0;100.0;;8.0;18.0;;;23.0;13.0
318;202;Totaal huishoudens;2000;433.0;100.0;;8.0;18.0;;;24.0;14.0
319;202;Eenverdiener;1990;208.0;40.0;48.0;4.0;17.0;;17.0;17.0;9.0
320;202;Eenverdiener;1991;183.0;35.0;42.0;4.0;17.0;;17.0;18.0;10.0
321;202;Eenverdiener;1992;167.0;33.0;40.0;3.0;17.0;;17.0;18.0;10.0
322;202;Eenverdiener;1993;154.0;30.0;37.0;3.0;18.0;;18.0;18.0;10.0
323;202;Eenverdiener;1994;141.0;28.0;34.0;3.0;18.0;;18.0;19.0;10.0
324;202;Eenverdiener;1995;130.0;26.0;32.0;3.0;18.0;;19.0;19.0;10.0
325;202;Eenverdiener;1996;114.0;23.0;29.0;2.0;19.0;;19.0;19.0;11.0
326;202;Eenverdiener;1997;101.0;22.0;27.0;2.0;20.0;;20.0;20.0;11.0
327;202;Eenverdiener;1998;89.0;19.0;24.0;2.0;20.0;;20.0;21.0;11.0
328;202;Eenverdiener;1999;77.0;17.0;22.0;1.0;20.0;;21.0;21.0;12.0
329;202;Eenverdiener;2000;65.0;15.0;19.0;1.0;20.0;;20.0;21.0;11.0
330;202;Tweeverdiener;1990;228.0;44.0;52.0;5.0;15.0;5.0;20.0;20.0;11.0
331;202;Tweeverdiener;1991;253.0;48.0;58.0;5.0;15.0;6.0;21.0;21.0;12.0
332;202;Tweeverdiener;1992;255.0;50.0;60.0;5.0;15.0;6.0;21.0;21.0;12.0
333;202;Tweeverdiener;1993;258.0;50.0;63.0;5.0;16.0;6.0;22.0;22.0;12.0
334;202;Tweeverdiener;1994;277.0;54.0;66.0;5.0;16.0;6.0;23.0;23.0;13.0
335;202;Tweeverdiener;1995;278.0;55.0;68.0;5.0;17.0;7.0;24.0;24.0;14.0
336;202;Tweeverdiener;1996;283.0;58.0;71.0;5.0;17.0;7.0;24.0;24.0;14.0
337;202;Tweeverdiener;1997;279.0;60.0;73.0;5.0;18.0;7.0;25.0;25.0;14.0
338;202;Tweeverdiener;1998;280.0;61.0;76.0;5.0;18.0;7.0;25.0;26.0;15.0
339;202;Tweeverdiener;1999;268.0;61.0;78.0;5.0;18.0;8.0;26.0;27.0;15.0
340;202;Tweeverdiener;2000;275.0;63.0;81.0;5.0;20.0;8.0;28.0;28.0;16.0
341;202;Overig huishouden;1990;83.0;16.0;;2.0;10.0;;;10.0;7.0
342;202;Overig huishouden;1991;86.0;17.0;;2.0;10.0;;;11.0;7.0
343;202;Overig huishouden;1992;90.0;18.0;;2.0;10.0;;;12.0;8.0
344;202;Overig huishouden;1993;102.0;20.0;;2.0;10.0;;;12.0;8.0
345;202;Overig huishouden;1994;91.0;18.0;;2.0;11.0;;;12.0;8.0
346;202;Overig huishouden;1995;93.0;18.0;;2.0;11.0;;;12.0;8.0
347;202;Overig huishouden;1996;89.0;18.0;;2.0;12.0;;;12.0;8.0
348;202;Overig huishouden;1997;88.0;19.0;;2.0;12.0;;;12.0;9.0
349;202;Overig huishouden;1998;91.0;20.0;;2.0;13.0;;;13.0;9.0
350;202;Overig huishouden;1999;95.0;22.0;;2.0;13.0;;;14.0;9.0
351;202;Overig huishouden;2000;93.0;22.0;;2.0;13.0;;;14.0;10.0
352;203;Totaal huishoudens;1990;895.0;100.0;;18.0;19.0;;;22.0;12.0
353;203;Totaal huishoudens;1991;871.0;100.0;;18.0;19.0;;;23.0;12.0
354;203;Totaal huishoudens;1992;864.0;100.0;;17.0;20.0;;;23.0;13.0
355;203;Totaal huishoudens;1993;866.0;100.0;;17.0;20.0;;;24.0;13.0
356;203;Totaal huishoudens;1994;871.0;100.0;;17.0;20.0;;;24.0;13.0
357;203;Totaal huishoudens;1995;877.0;100.0;;17.0;21.0;;;25.0;14.0
358;203;Totaal huishoudens;1996;892.0;100.0;;17.0;21.0;;;26.0;14.0
359;203;Totaal huishoudens;1997;904.0;100.0;;17.0;21.0;;;27.0;14.0
360;203;Totaal huishoudens;1998;913.0;100.0;;17.0;22.0;;;27.0;15.0
361;203;Totaal huishoudens;1999;927.0;100.0;;17.0;22.0;;;28.0;15.0
362;203;Totaal huishoudens;2000;947.0;100.0;;17.0;23.0;;;30.0;16.0
363;203;Eenverdiener;1990;395.0;44.0;50.0;8.0;21.0;;21.0;21.0;11.0
364;203;Eenverdiener;1991;352.0;40.0;46.0;7.0;21.0;;21.0;22.0;11.0
365;203;Eenverdiener;1992;324.0;38.0;43.0;6.0;21.0;;21.0;22.0;11.0
366;203;Eenverdiener;1993;304.0;35.0;40.0;6.0;22.0;;22.0;22.0;12.0
367;203;Eenverdiener;1994;282.0;32.0;37.0;6.0;22.0;;22.0;23.0;12.0
368;203;Eenverdiener;1995;272.0;31.0;36.0;5.0;23.0;;23.0;24.0;12.0
369;203;Eenverdiener;1996;257.0;29.0;34.0;5.0;23.0;;23.0;24.0;12.0
370;203;Eenverdiener;1997;239.0;26.0;31.0;5.0;23.0;;24.0;24.0;13.0
371;203;Eenverdiener;1998;225.0;25.0;29.0;4.0;24.0;;24.0;25.0;13.0
372;203;Eenverdiener;1999;208.0;22.0;27.0;4.0;25.0;;25.0;26.0;13.0
373;203;Eenverdiener;2000;189.0;20.0;24.0;3.0;25.0;;26.0;26.0;14.0
374;203;Tweeverdiener;1990;400.0;45.0;50.0;8.0;19.0;6.0;25.0;25.0;13.0
375;203;Tweeverdiener;1991;420.0;48.0;54.0;9.0;20.0;6.0;26.0;26.0;14.0
376;203;Tweeverdiener;1992;432.0;50.0;57.0;9.0;20.0;6.0;26.0;27.0;14.0
377;203;Tweeverdiener;1993;450.0;52.0;60.0;9.0;20.0;6.0;26.0;27.0;14.0
378;203;Tweeverdiener;1994;473.0;54.0;63.0;9.0;20.0;7.0;27.0;28.0;15.0
379;203;Tweeverdiener;1995;478.0;55.0;64.0;9.0;21.0;7.0;28.0;29.0;15.0
380;203;Tweeverdiener;1996;506.0;57.0;66.0;10.0;21.0;7.0;29.0;29.0;16.0
381;203;Tweeverdiener;1997;534.0;59.0;69.0;10.0;22.0;8.0;30.0;30.0;16.0
382;203;Tweeverdiener;1998;553.0;61.0;71.0;10.0;22.0;8.0;30.0;31.0;16.0
383;203;Tweeverdiener;1999;578.0;62.0;73.0;11.0;23.0;8.0;31.0;32.0;17.0
384;203;Tweeverdiener;2000;610.0;64.0;76.0;11.0;24.0;9.0;33.0;33.0;18.0
385;203;Overig huishouden;1990;100.0;11.0;;2.0;13.0;;;14.0;9.0
386;203;Overig huishouden;1991;99.0;11.0;;2.0;13.0;;;14.0;9.0
387;203;Overig huishouden;1992;108.0;12.0;;2.0;13.0;;;15.0;10.0
388;203;Overig huishouden;1993;112.0;13.0;;2.0;13.0;;;15.0;9.0
389;203;Overig huishouden;1994;116.0;13.0;;2.0;13.0;;;14.0;9.0
390;203;Overig huishouden;1995;126.0;14.0;;2.0;14.0;;;15.0;10.0
391;203;Overig huishouden;1996;128.0;14.0;;2.0;14.0;;;15.0;10.0
392;203;Overig huishouden;1997;131.0;14.0;;2.0;15.0;;;15.0;10.0
393;203;Overig huishouden;1998;135.0;15.0;;3.0;15.0;;;16.0;11.0
394;203;Overig huishouden;1999;141.0;15.0;;3.0;16.0;;;18.0;11.0
395;203;Overig huishouden;2000;148.0;16.0;;3.0;16.0;;;17.0;11.0
396;204;Totaal huishoudens;1990;322.0;100.0;;7.0;20.0;;;26.0;13.0
397;204;Totaal huishoudens;1991;345.0;100.0;;7.0;21.0;;;27.0;14.0
398;204;Totaal huishoudens;1992;362.0;100.0;;7.0;21.0;;;27.0;14.0
399;204;Totaal huishoudens;1993;375.0;100.0;;7.0;21.0;;;28.0;14.0
400;204;Totaal huishoudens;1994;385.0;100.0;;8.0;22.0;;;28.0;15.0
401;204;Totaal huishoudens;1995;395.0;100.0;;8.0;23.0;;;30.0;15.0
402;204;Totaal huishoudens;1996;401.0;100.0;;8.0;23.0;;;31.0;16.0
403;204;Totaal huishoudens;1997;415.0;100.0;;8.0;24.0;;;31.0;16.0
404;204;Totaal huishoudens;1998;426.0;100.0;;8.0;24.0;;;32.0;17.0
405;204;Totaal huishoudens;1999;441.0;100.0;;8.0;25.0;;;33.0;17.0
406;204;Totaal huishoudens;2000;461.0;100.0;;8.0;26.0;;;35.0;18.0
407;204;Eenverdiener;1990;153.0;47.0;53.0;3.0;21.0;;22.0;25.0;13.0
408;204;Eenverdiener;1991;149.0;43.0;48.0;3.0;22.0;;22.0;25.0;13.0
409;204;Eenverdiener;1992;145.0;40.0;45.0;3.0;22.0;;22.0;25.0;13.0
410;204;Eenverdiener;1993;141.0;38.0;43.0;3.0;23.0;;23.0;26.0;13.0
411;204;Eenverdiener;1994;140.0;36.0;42.0;3.0;23.0;;23.0;27.0;13.0
412;204;Eenverdiener;1995;137.0;35.0;40.0;3.0;24.0;;24.0;28.0;14.0
413;204;Eenverdiener;1996;130.0;32.0;37.0;2.0;25.0;;25.0;28.0;14.0
414;204;Eenverdiener;1997;127.0;31.0;35.0;2.0;25.0;;25.0;29.0;15.0
415;204;Eenverdiener;1998;124.0;29.0;34.0;2.0;26.0;;26.0;31.0;15.0
416;204;Eenverdiener;1999;113.0;26.0;30.0;2.0;27.0;;27.0;31.0;16.0
417;204;Eenverdiener;2000;98.0;21.0;25.0;2.0;29.0;;29.0;34.0;17.0
418;204;Tweeverdiener;1990;136.0;42.0;47.0;3.0;21.0;6.0;27.0;30.0;15.0
419;204;Tweeverdiener;1991;160.0;46.0;52.0;3.0;21.0;7.0;28.0;31.0;16.0
420;204;Tweeverdiener;1992;176.0;49.0;55.0;4.0;21.0;7.0;28.0;31.0;16.0
421;204;Tweeverdiener;1993;187.0;50.0;57.0;4.0;22.0;7.0;29.0;32.0;16.0
422;204;Tweeverdiener;1994;195.0;51.0;58.0;4.0;23.0;7.0;30.0;33.0;17.0
423;204;Tweeverdiener;1995;205.0;52.0;60.0;4.0;24.0;8.0;31.0;34.0;17.0
424;204;Tweeverdiener;1996;222.0;55.0;63.0;4.0;24.0;8.0;32.0;35.0;18.0
425;204;Tweeverdiener;1997;236.0;57.0;65.0;4.0;24.0;8.0;32.0;35.0;18.0
426;204;Tweeverdiener;1998;246.0;58.0;66.0;5.0;25.0;8.0;33.0;36.0;18.0
427;204;Tweeverdiener;1999;267.0;61.0;70.0;5.0;25.0;9.0;34.0;37.0;19.0
428;204;Tweeverdiener;2000;295.0;64.0;75.0;5.0;26.0;9.0;35.0;38.0;20.0
429;204;Overig huishouden;1990;33.0;10.0;;1.0;13.0;;;16.0;10.0
430;204;Overig huishouden;1991;36.0;10.0;;1.0;13.0;;;16.0;10.0
431;204;Overig huishouden;1992;41.0;11.0;;1.0;14.0;;;17.0;10.0
432;204;Overig huishouden;1993;47.0;12.0;;1.0;14.0;;;16.0;10.0
433;204;Overig huishouden;1994;50.0;13.0;;1.0;15.0;;;17.0;11.0
434;204;Overig huishouden;1995;53.0;13.0;;1.0;15.0;;;18.0;11.0
435;204;Overig huishouden;1996;49.0;12.0;;1.0;16.0;;;19.0;12.0
436;204;Overig huishouden;1997;52.0;12.0;;1.0;16.0;;;19.0;12.0
437;204;Overig huishouden;1998;57.0;13.0;;1.0;17.0;;;20.0;13.0
438;204;Overig huishouden;1999;61.0;14.0;;1.0;18.0;;;21.0;13.0
439;204;Overig huishouden;2000;67.0;15.0;;1.0;18.0;;;21.0;14.0
440;205;Totaal huishoudens;1990;45.0;;;1.0;17.0;;;25.0;13.0
441;205;Totaal huishoudens;1991;41.0;;;1.0;17.0;;;25.0;13.0
442;205;Totaal huishoudens;1992;39.0;;;1.0;18.0;;;26.0;13.0
443;205;Totaal huishoudens;1993;38.0;;;1.0;18.0;;;26.0;13.0
444;205;Totaal huishoudens;1994;39.0;;;1.0;18.0;;;27.0;14.0
445;205;Totaal huishoudens;1995;39.0;;;1.0;19.0;;;28.0;14.0
446;205;Totaal huishoudens;1996;39.0;;;1.0;20.0;;;29.0;15.0
447;205;Totaal huishoudens;1997;41.0;;;1.0;20.0;;;29.0;15.0
448;205;Totaal huishoudens;1998;42.0;;;1.0;21.0;;;30.0;16.0
449;205;Totaal huishoudens;1999;40.0;;;1.0;22.0;;;32.0;17.0
450;205;Totaal huishoudens;2000;44.0;;;1.0;23.0;;;33.0;17.0
451;205;Eenverdiener;1990;24.0;;;0.0;18.0;;18.0;25.0;12.0
452;205;Eenverdiener;1991;20.0;;;0.0;19.0;;19.0;25.0;12.0
453;205;Eenverdiener;1992;19.0;;;0.0;19.0;;19.0;26.0;13.0
454;205;Eenverdiener;1993;18.0;;;0.0;20.0;;20.0;26.0;13.0
455;205;Eenverdiener;1994;17.0;;;0.0;20.0;;20.0;27.0;13.0
456;205;Eenverdiener;1995;17.0;;;0.0;21.0;;21.0;28.0;14.0
457;205;Eenverdiener;1996;16.0;;;0.0;22.0;;22.0;28.0;14.0
458;205;Eenverdiener;1997;16.0;;;0.0;24.0;;24.0;30.0;15.0
459;205;Eenverdiener;1998;15.0;;;0.0;22.0;;22.0;29.0;14.0
460;205;Eenverdiener;1999;13.0;;;0.0;26.0;;26.0;33.0;17.0
461;205;Eenverdiener;2000;14.0;;;0.0;25.0;;25.0;33.0;16.0
462;205;Tweeverdiener;1990;14.0;;;0.0;17.0;6.0;23.0;28.0;14.0
463;205;Tweeverdiener;1991;15.0;;;0.0;17.0;6.0;23.0;29.0;15.0
464;205;Tweeverdiener;1992;16.0;;;0.0;18.0;6.0;24.0;28.0;15.0
465;205;Tweeverdiener;1993;16.0;;;0.0;18.0;6.0;24.0;29.0;15.0
466;205;Tweeverdiener;1994;17.0;;;0.0;18.0;7.0;24.0;29.0;15.0
467;205;Tweeverdiener;1995;18.0;;;0.0;19.0;7.0;26.0;30.0;16.0
468;205;Tweeverdiener;1996;19.0;;;0.0;20.0;8.0;28.0;33.0;17.0
469;205;Tweeverdiener;1997;20.0;;;0.0;20.0;7.0;27.0;32.0;16.0
470;205;Tweeverdiener;1998;22.0;;;0.0;21.0;8.0;29.0;33.0;17.0
471;205;Tweeverdiener;1999;21.0;;;0.0;22.0;8.0;30.0;35.0;18.0
472;205;Tweeverdiener;2000;23.0;;;0.0;24.0;8.0;32.0;37.0;19.0
473;205;Overig huishouden;1990;7.0;;;0.0;12.0;;;18.0;10.0
474;205;Overig huishouden;1991;6.0;;;0.0;12.0;;;17.0;10.0
475;205;Overig huishouden;1992;4.0;;;0.0;12.0;;;19.0;11.0
476;205;Overig huishouden;1993;4.0;;;0.0;11.0;;;17.0;10.0
477;205;Overig huishouden;1994;4.0;;;0.0;12.0;;;17.0;10.0
478;205;Overig huishouden;1995;5.0;;;0.0;15.0;;;20.0;13.0
479;205;Overig huishouden;1996;4.0;;;0.0;12.0;;;16.0;10.0
480;205;Overig huishouden;1997;5.0;;;0.0;12.0;;;16.0;10.0
481;205;Overig huishouden;1998;5.0;;;0.0;16.0;;;20.0;13.0
482;205;Overig huishouden;1999;6.0;;;0.0;16.0;;;19.0;12.0
483;205;Overig huishouden;2000;6.0;;;0.0;16.0;;;20.0;13.0
484;301;Totaal huishoudens;1990;3087.0;100.0;;63.0;14.0;;;18.0;13.0
485;301;Totaal huishoudens;1991;3161.0;100.0;;64.0;14.0;;;19.0;14.0
486;301;Totaal huishoudens;1992;3225.0;100.0;;64.0;14.0;;;19.0;14.0
487;301;Totaal huishoudens;1993;3279.0;100.0;;65.0;15.0;;;19.0;14.0
488;301;Totaal huishoudens;1994;3307.0;100.0;;65.0;15.0;;;20.0;15.0
489;301;Totaal huishoudens;1995;3364.0;100.0;;65.0;15.0;;;20.0;15.0
490;301;Totaal huishoudens;1996;3403.0;100.0;;65.0;16.0;;;21.0;16.0
491;301;Totaal huishoudens;1997;3459.0;100.0;;65.0;16.0;;;21.0;16.0
492;301;Totaal huishoudens;1998;3504.0;100.0;;66.0;17.0;;;22.0;17.0
493;301;Totaal huishoudens;1999;3552.0;100.0;;66.0;17.0;;;23.0;18.0
494;301;Totaal huishoudens;2000;3579.0;100.0;;66.0;18.0;;;24.0;18.0
495;301;Eenverdiener;1990;592.0;19.0;37.0;12.0;18.0;;18.0;22.0;14.0
496;301;Eenverdiener;1991;585.0;19.0;35.0;12.0;19.0;;19.0;23.0;14.0
497;301;Eenverdiener;1992;574.0;18.0;34.0;11.0;19.0;;19.0;23.0;14.0
498;301;Eenverdiener;1993;567.0;17.0;33.0;11.0;19.0;;19.0;23.0;15.0
499;301;Eenverdiener;1994;551.0;17.0;32.0;11.0;20.0;;20.0;24.0;15.0
500;301;Eenverdiener;1995;540.0;16.0;31.0;10.0;20.0;;21.0;24.0;16.0
501;301;Eenverdiener;1996;515.0;15.0;29.0;10.0;21.0;;21.0;25.0;16.0
502;301;Eenverdiener;1997;497.0;14.0;28.0;9.0;22.0;;22.0;25.0;16.0
503;301;Eenverdiener;1998;489.0;14.0;27.0;9.0;22.0;;22.0;26.0;17.0
504;301;Eenverdiener;1999;480.0;14.0;27.0;9.0;23.0;;23.0;26.0;17.0
505;301;Eenverdiener;2000;454.0;13.0;25.0;8.0;24.0;;24.0;27.0;18.0
506;301;Tweeverdiener;1990;992.0;32.0;63.0;20.0;16.0;8.0;23.0;25.0;17.0
507;301;Tweeverdiener;1991;1075.0;34.0;65.0;22.0;16.0;8.0;24.0;26.0;18.0
508;301;Tweeverdiener;1992;1115.0;35.0;66.0;22.0;16.0;8.0;25.0;27.0;18.0
509;301;Tweeverdiener;1993;1140.0;35.0;67.0;22.0;17.0;9.0;25.0;27.0;19.0
510;301;Tweeverdiener;1994;1177.0;36.0;68.0;23.0;17.0;9.0;26.0;28.0;19.0
511;301;Tweeverdiener;1995;1201.0;36.0;69.0;23.0;18.0;9.0;27.0;29.0;20.0
512;301;Tweeverdiener;1996;1257.0;37.0;71.0;24.0;18.0;9.0;28.0;30.0;20.0
513;301;Tweeverdiener;1997;1286.0;37.0;72.0;24.0;19.0;10.0;29.0;31.0;21.0
514;301;Tweeverdiener;1998;1302.0;37.0;73.0;24.0;20.0;10.0;30.0;32.0;22.0
515;301;Tweeverdiener;1999;1319.0;37.0;73.0;24.0;20.0;10.0;31.0;33.0;22.0
516;301;Tweeverdiener;2000;1358.0;38.0;75.0;25.0;21.0;11.0;32.0;34.0;23.0
517;301;Overig huishouden;1990;1503.0;49.0;;31.0;10.0;;;11.0;11.0
518;301;Overig huishouden;1991;1501.0;47.0;;30.0;11.0;;;12.0;11.0
519;301;Overig huishouden;1992;1536.0;48.0;;31.0;11.0;;;12.0;11.0
520;301;Overig huishouden;1993;1572.0;48.0;;31.0;11.0;;;12.0;11.0
521;301;Overig huishouden;1994;1579.0;48.0;;31.0;12.0;;;12.0;12.0
522;301;Overig huishouden;1995;1623.0;48.0;;31.0;12.0;;;13.0;12.0
523;301;Overig huishouden;1996;1631.0;48.0;;31.0;12.0;;;13.0;12.0
524;301;Overig huishouden;1997;1675.0;48.0;;32.0;13.0;;;13.0;13.0
525;301;Overig huishouden;1998;1713.0;49.0;;32.0;13.0;;;14.0;13.0
526;301;Overig huishouden;1999;1753.0;49.0;;32.0;14.0;;;15.0;14.0
527;301;Overig huishouden;2000;1768.0;49.0;;32.0;15.0;;;15.0;15.0
528;302;Totaal huishoudens;1990;1233.0;100.0;;25.0;10.0;;;14.0;11.0
529;302;Totaal huishoudens;1991;1243.0;100.0;;25.0;11.0;;;14.0;12.0
530;302;Totaal huishoudens;1992;1265.0;100.0;;25.0;11.0;;;15.0;12.0
531;302;Totaal huishoudens;1993;1271.0;100.0;;25.0;11.0;;;15.0;12.0
532;302;Totaal huishoudens;1994;1256.0;100.0;;25.0;12.0;;;15.0;13.0
533;302;Totaal huishoudens;1995;1259.0;100.0;;24.0;12.0;;;16.0;13.0
534;302;Totaal huishoudens;1996;1256.0;100.0;;24.0;12.0;;;16.0;13.0
535;302;Totaal huishoudens;1997;1271.0;100.0;;24.0;13.0;;;17.0;14.0
536;302;Totaal huishoudens;1998;1275.0;100.0;;24.0;13.0;;;17.0;14.0
537;302;Totaal huishoudens;1999;1292.0;100.0;;24.0;14.0;;;18.0;15.0
538;302;Totaal huishoudens;2000;1272.0;100.0;;23.0;14.0;;;18.0;15.0
539;302;Eenverdiener;1990;29.0;2.0;7.0;1.0;13.0;;13.0;14.0;10.0
540;302;Eenverdiener;1991;29.0;2.0;6.0;1.0;13.0;;13.0;14.0;10.0
541;302;Eenverdiener;1992;29.0;2.0;6.0;1.0;13.0;;13.0;13.0;10.0
542;302;Eenverdiener;1993;31.0;2.0;7.0;1.0;13.0;;13.0;13.0;10.0
543;302;Eenverdiener;1994;30.0;2.0;6.0;1.0;13.0;;14.0;14.0;10.0
544;302;Eenverdiener;1995;27.0;2.0;6.0;1.0;13.0;;15.0;16.0;11.0
545;302;Eenverdiener;1996;23.0;2.0;5.0;0.0;14.0;;14.0;15.0;11.0
546;302;Eenverdiener;1997;20.0;2.0;4.0;0.0;14.0;;15.0;15.0;11.0
547;302;Eenverdiener;1998;18.0;1.0;4.0;0.0;15.0;;17.0;18.0;13.0
548;302;Eenverdiener;1999;19.0;1.0;4.0;0.0;16.0;;17.0;17.0;12.0
549;302;Eenverdiener;2000;22.0;2.0;5.0;0.0;15.0;;16.0;16.0;12.0
550;302;Tweeverdiener;1990;403.0;33.0;93.0;8.0;14.0;9.0;23.0;23.0;16.0
551;302;Tweeverdiener;1991;432.0;35.0;94.0;9.0;14.0;9.0;23.0;24.0;17.0
552;302;Tweeverdiener;1992;434.0;34.0;94.0;9.0;14.0;10.0;24.0;24.0;17.0
553;302;Tweeverdiener;1993;429.0;34.0;93.0;8.0;15.0;10.0;24.0;25.0;18.0
554;302;Tweeverdiener;1994;432.0;34.0;94.0;8.0;15.0;10.0;25.0;26.0;18.0
555;302;Tweeverdiener;1995;431.0;34.0;94.0;8.0;16.0;11.0;26.0;27.0;19.0
556;302;Tweeverdiener;1996;443.0;35.0;95.0;8.0;16.0;11.0;27.0;27.0;19.0
557;302;Tweeverdiener;1997;441.0;35.0;96.0;8.0;16.0;11.0;27.0;28.0;20.0
558;302;Tweeverdiener;1998;427.0;34.0;96.0;8.0;17.0;11.0;29.0;29.0;21.0
559;302;Tweeverdiener;1999;419.0;32.0;96.0;8.0;18.0;12.0;29.0;30.0;21.0
560;302;Tweeverdiener;2000;405.0;32.0;95.0;7.0;18.0;12.0;30.0;31.0;22.0
561;302;Overig huishouden;1990;801.0;65.0;;16.0;9.0;;;9.0;9.0
562;302;Overig huishouden;1991;783.0;63.0;;16.0;9.0;;;9.0;9.0
563;302;Overig huishouden;1992;801.0;63.0;;16.0;9.0;;;9.0;9.0
564;302;Overig huishouden;1993;811.0;64.0;;16.0;9.0;;;9.0;9.0
565;302;Overig huishouden;1994;794.0;63.0;;16.0;9.0;;;10.0;10.0
566;302;Overig huishouden;1995;801.0;64.0;;15.0;10.0;;;10.0;10.0
567;302;Overig huishouden;1996;790.0;63.0;;15.0;10.0;;;10.0;10.0
568;302;Overig huishouden;1997;810.0;64.0;;15.0;10.0;;;11.0;11.0
569;302;Overig huishouden;1998;829.0;65.0;;16.0;11.0;;;11.0;11.0
570;302;Overig huishouden;1999;855.0;66.0;;16.0;12.0;;;12.0;12.0
571;302;Overig huishouden;2000;845.0;66.0;;15.0;12.0;;;12.0;12.0
572;303;Totaal huishoudens;1990;420.0;100.0;;9.0;15.0;;;19.0;15.0
573;303;Totaal huishoudens;1991;430.0;100.0;;9.0;15.0;;;19.0;15.0
574;303;Totaal huishoudens;1992;431.0;100.0;;9.0;15.0;;;20.0;16.0
575;303;Totaal huishoudens;1993;434.0;100.0;;9.0;15.0;;;20.0;16.0
576;303;Totaal huishoudens;1994;444.0;100.0;;9.0;16.0;;;20.0;16.0
577;303;Totaal huishoudens;1995;465.0;100.0;;9.0;16.0;;;21.0;17.0
578;303;Totaal huishoudens;1996;473.0;100.0;;9.0;17.0;;;21.0;17.0
579;303;Totaal huishoudens;1997;483.0;100.0;;9.0;17.0;;;21.0;18.0
580;303;Totaal huishoudens;1998;498.0;100.0;;9.0;17.0;;;22.0;18.0
581;303;Totaal huishoudens;1999;500.0;100.0;;9.0;18.0;;;23.0;19.0
582;303;Totaal huishoudens;2000;515.0;100.0;;9.0;19.0;;;24.0;20.0
583;303;Eenverdiener;1990;39.0;9.0;22.0;1.0;18.0;;18.0;20.0;13.0
584;303;Eenverdiener;1991;35.0;8.0;19.0;1.0;18.0;;18.0;21.0;13.0
585;303;Eenverdiener;1992;32.0;7.0;17.0;1.0;18.0;;18.0;20.0;13.0
586;303;Eenverdiener;1993;31.0;7.0;17.0;1.0;17.0;;17.0;20.0;13.0
587;303;Eenverdiener;1994;29.0;6.0;15.0;1.0;18.0;;18.0;20.0;13.0
588;303;Eenverdiener;1995;29.0;6.0;15.0;1.0;18.0;;19.0;20.0;14.0
589;303;Eenverdiener;1996;24.0;5.0;13.0;0.0;18.0;;18.0;20.0;13.0
590;303;Eenverdiener;1997;22.0;4.0;11.0;0.0;19.0;;19.0;21.0;14.0
591;303;Eenverdiener;1998;22.0;4.0;11.0;0.0;18.0;;19.0;20.0;14.0
592;303;Eenverdiener;1999;23.0;5.0;12.0;0.0;18.0;;19.0;20.0;14.0
