ID;BedrijfstakkenBranchesSBI2008;Marges;Seizoencorrectie;Perioden;Producentenvertrouwen_1;VerwachteBedrijvigheid_2;OordeelOrderpositie_3;OordeelVoorraden_4
1451;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1985 maart;;;;
1452;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1985 april;;;;
1453;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1985 mei;;;;
1454;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1985 juni;;;;
1455;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1985 juli;;;;
1456;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1985 augustus;;;;
1457;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1985 september;;;;
1458;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1985 oktober;;;;
1459;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1985 november;;;;
1460;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1985 december;;;;
1461;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1986 januari;;;;
1462;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1986 februari;;;;
1463;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1986 maart;;;;
1464;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1986 april;;;;
1465;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1986 mei;;;;
1466;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1986 juni;;;;
1467;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1986 juli;;;;
1468;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1986 augustus;;;;
1469;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1986 september;;;;
1470;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1986 oktober;;;;
1471;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1986 november;;;;
1472;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1986 december;;;;
1473;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1987 januari;;;;
1474;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1987 februari;;;;
1475;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1987 maart;;;;
1476;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1987 april;;;;
1477;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1987 mei;;;;
1478;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1987 juni;;;;
1479;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1987 juli;;;;
1480;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1987 augustus;;;;
1481;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1987 september;;;;
1482;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1987 oktober;;;;
1483;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1987 november;;;;
1484;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1987 december;;;;
1485;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1988 januari;;;;
1486;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1988 februari;;;;
1487;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1988 maart;;;;
1488;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1988 april;;;;
1489;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1988 mei;;;;
1490;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1988 juni;;;;
1491;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1988 juli;;;;
1492;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1988 augustus;;;;
1493;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1988 september;;;;
1494;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1988 oktober;;;;
1495;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1988 november;;;;
1496;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1988 december;;;;
1497;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1989 januari;;;;
1498;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1989 februari;;;;
1499;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1989 maart;;;;
1500;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1989 april;;;;
1501;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1989 mei;;;;
1502;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1989 juni;;;;
1503;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1989 juli;;;;
1504;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1989 augustus;;;;
1505;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1989 september;;;;
1506;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1989 oktober;;;;
1507;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1989 november;;;;
1508;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1989 december;;;;
1509;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1990 januari;;;;
1510;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1990 februari;;;;
1511;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1990 maart;;;;
1512;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1990 april;;;;
1513;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1990 mei;;;;
1514;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1990 juni;;;;
1515;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1990 juli;;;;
1516;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1990 augustus;;;;
1517;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1990 september;;;;
1518;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1990 oktober;;;;
1519;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1990 november;;;;
1520;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1990 december;;;;
1521;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1991 januari;;;;
1522;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1991 februari;;;;
1523;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1991 maart;;;;
1524;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1991 april;;;;
1525;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1991 mei;;;;
1526;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1991 juni;;;;
1527;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1991 juli;;;;
1528;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1991 augustus;;;;
1529;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1991 september;;;;
1530;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1991 oktober;;;;
1531;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1991 november;;;;
1532;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1991 december;;;;
1533;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1992 januari;;;;
1534;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1992 februari;;;;
1535;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1992 maart;;;;
1536;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1992 april;;;;
1537;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1992 mei;;;;
1538;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1992 juni;;;;
1539;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1992 juli;;;;
1540;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1992 augustus;;;;
1541;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1992 september;;;;
1542;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1992 oktober;;;;
1543;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1992 november;;;;
1544;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1992 december;;;;
1545;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1993 januari;;;;
1546;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1993 februari;;;;
1547;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1993 maart;;;;
1548;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1993 april;;;;
1549;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1993 mei;;;;
1550;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1993 juni;;;;
1551;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1993 juli;;;;
1552;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1993 augustus;;;;
1553;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1993 september;;;;
1554;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1993 oktober;;;;
1555;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1993 november;;;;
1556;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1993 december;;;;
1557;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1994 januari;-1.4;12.0;-12.5;-3.8
1558;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1994 februari;-5.3;7.4;-13.0;-10.4
1559;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1994 maart;-3.7;13.6;-16.8;-7.9
1560;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1994 april;0.1;13.0;-7.5;-5.1
1561;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1994 mei;2.4;21.9;-8.5;-6.1
1562;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1994 juni;-3.5;9.6;-12.0;-8.0
1563;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1994 juli;1.0;14.7;-9.1;-2.5
1564;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1994 augustus;2.9;15.2;-3.3;-3.1
1565;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1994 september;5.2;22.0;-5.3;-1.1
1566;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1994 oktober;2.2;13.7;-0.4;-6.8
1567;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1994 november;2.1;13.5;-1.9;-5.3
1568;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1994 december;5.0;22.7;-7.2;-0.6
1569;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1995 januari;0.3;12.4;-7.6;-3.9
1570;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1995 februari;7.2;21.0;-1.2;1.8
1571;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1995 maart;5.7;15.8;-0.9;2.1
1572;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1995 april;4.8;20.0;-7.5;1.9
1573;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1995 mei;5.8;24.0;-3.5;-3.0
1574;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1995 juni;1.6;14.9;-6.0;-4.0
1575;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1995 juli;1.9;17.1;-8.0;-3.5
1576;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1995 augustus;1.4;9.9;-5.1;-0.7
1577;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1995 september;-0.6;10.5;-10.3;-2.1
1578;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1995 oktober;0.8;8.2;-4.3;-1.6
1579;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1995 november;3.9;14.6;-0.8;-2.0
1580;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1995 december;-1.1;9.5;-11.2;-1.6
1581;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1996 januari;0.6;13.8;-8.8;-3.1
1582;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1996 februari;0.7;13.8;-9.5;-2.1
1583;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1996 maart;2.4;17.0;-7.9;-1.9
1584;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1996 april;-1.8;8.1;-10.5;-3.1
1585;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1996 mei;-1.8;12.1;-12.5;-4.9
1586;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1996 juni;-1.6;14.2;-11.9;-7.2
1587;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1996 juli;-3.3;8.6;-11.9;-6.7
1588;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1996 augustus;1.2;22.5;-13.0;-5.8
1589;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1996 september;-0.5;15.9;-12.3;-5.2
1590;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1996 oktober;-1.4;16.8;-16.3;-4.6
1591;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1996 november;-0.6;14.7;-11.7;-4.7
1592;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1996 december;0.9;14.5;-7.2;-4.5
1593;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1997 januari;2.7;13.2;-4.0;-1.2
1594;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1997 februari;4.3;16.7;-3.6;-0.1
1595;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1997 maart;1.8;9.3;-4.0;0.1
1596;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1997 april;-1.5;6.1;-8.5;-2.1
1597;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1997 mei;-0.1;10.2;-8.6;-1.8
1598;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1997 juni;1.8;9.6;-2.9;-1.2
1599;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1997 juli;0.9;11.2;-4.8;-3.6
1600;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1997 augustus;1.4;11.1;-5.9;-1.0
1601;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1997 september;3.6;15.2;-2.2;-2.3
1602;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1997 oktober;1.9;7.5;-3.3;1.5
1603;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1997 november;-2.1;0.6;-7.6;0.6
1604;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1997 december;1.9;11.3;-6.2;0.6
1605;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1998 januari;2.8;15.8;-6.1;-1.4
1606;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1998 februari;-3.1;2.5;-8.8;-3.0
1607;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1998 maart;1.9;15.6;-5.0;-5.0
1608;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1998 april;5.5;19.1;-2.5;-0.1
1609;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1998 mei;0.0;5.4;-5.6;0.2
1610;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1998 juni;5.3;16.9;-2.9;1.8
1611;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1998 juli;5.8;26.8;-12.7;3.4
1612;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1998 augustus;1.6;19.7;-13.7;-1.2
1613;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1998 september;-2.1;17.4;-18.2;-5.4
1614;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1998 oktober;-5.5;10.2;-16.3;-10.5
1615;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1998 november;-3.2;10.3;-11.5;-8.4
1616;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1998 december;-2.5;15.2;-15.2;-7.4
1617;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1999 januari;-4.2;5.3;-10.2;-7.6
1618;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1999 februari;-1.5;11.4;-7.0;-9.0
1619;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1999 maart;-2.4;12.9;-10.1;-10.0
1620;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1999 april;-2.3;13.9;-12.5;-8.2
1621;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1999 mei;0.3;15.5;-5.6;-9.0
1622;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1999 juni;-0.3;14.2;-8.8;-6.4
1623;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1999 juli;-0.9;16.7;-12.7;-6.7
1624;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1999 augustus;-0.8;14.4;-8.5;-8.4
1625;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1999 september;5.0;17.7;0.9;-3.5
1626;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1999 oktober;5.7;22.8;-1.3;-4.4
1627;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1999 november;6.4;20.9;0.6;-2.2
1628;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;1999 december;7.2;21.1;1.7;-1.1
1629;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2000 januari;4.3;12.1;2.6;-1.7
1630;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2000 februari;6.4;19.2;2.8;-2.9
1631;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2000 maart;6.0;17.1;1.9;-0.9
1632;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2000 april;7.8;20.9;5.5;-2.9
1633;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2000 mei;4.6;11.5;1.3;1.1
1634;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2000 juni;2.7;6.3;0.3;1.5
1635;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2000 juli;5.1;9.6;3.3;2.5
1636;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2000 augustus;3.8;7.0;2.7;1.6
1637;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2000 september;2.9;4.1;1.9;2.6
1638;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2000 oktober;3.6;8.4;1.7;0.6
1639;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2000 november;2.6;5.4;0.8;1.7
1640;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2000 december;1.6;6.1;1.6;-3.0
1641;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2001 januari;1.8;10.9;0.4;-5.9
1642;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2001 februari;0.0;4.1;0.8;-4.9
1643;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2001 maart;0.1;2.2;0.9;-2.8
1644;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2001 april;0.1;3.6;-0.6;-2.8
1645;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2001 mei;-0.4;10.5;-3.7;-8.0
1646;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2001 juni;0.4;8.4;-3.7;-3.6
1647;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2001 juli;-1.8;2.7;-4.7;-3.4
1648;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2001 augustus;-0.9;2.8;-2.1;-3.4
1649;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2001 september;-1.6;5.7;-6.1;-4.4
1650;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2001 oktober;-4.3;2.1;-8.4;-6.5
1651;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2001 november;-6.8;-2.0;-9.1;-9.4
1652;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2001 december;-7.4;0.3;-11.5;-10.9
1653;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2002 januari;-4.7;3.7;-8.7;-9.2
1654;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2002 februari;-1.5;2.7;-5.3;-2.0
1655;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2002 maart;-3.2;3.3;-13.1;0.3
1656;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2002 april;-0.3;6.3;-5.6;-1.6
1657;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2002 mei;-2.2;0.4;-3.6;-3.5
1658;10-12 Voedings-, genotmiddelenindustrie;Waarde;Seizoengecorrigeerde cijfers;2002 juni;-2.7;0.3;-2.6;-5.8
