ID;KenmerkenHuishoudens;AantalKinderen;Perioden;Paren_1;BeidePartnersWerkzaam_2;BeidePartnersVoltijd_3;EenPartnerVoltijdEenDeeltijd_4;ManVoltijdPartnerDeeltijd_5;VrouwVoltijdPartnerDeeltijd_6;VoltijdPartner20Tot35Uur_7;ManVoltijdPartner20Tot35Uur_8;VrouwVoltijdPartner20Tot35Uur_9;VoltijdPartner12Tot20Uur_10;ManVoltijdPartner12Tot20Uur_11;VrouwVoltijdPartner12Tot20Uur_12;VoltijdPartner12Uur_13;ManVoltijdPartner12Uur_14;VrouwVoltijdPartner12Uur_15;BeidePartnersDeeltijd_16;BeidePartners20Tot35Uur_17;k_20Tot35UurPartner12Tot20Uur_18;Man20Tot35UurPartner12Tot20_19;Vrouw20Tot35UurPartner12Tot20_20;k_20Tot35UurPartner12Uur_21;Man20Tot35UurPartner12Uur_22;Vrouw20Tot35UurPartner12Uur_23;BeidePartners12Tot20Uur_24;k_12Tot20UurPartner12Uur_25;Man12Tot20UurPartner12Uur_26;Vrouw12Tot20UurPartner12Uur_27;BeidePartners12Uur_28;EenVanDePartnersWerkzaam_29;ManWerkzaamPartnerNiet_30;VrouwWerkzaamPartnerNiet_31;VoltijdWerkzaamPartnerNiet_32;ManVoltijdWerkzaamPartnerNiet_33;VrouwVoltijdWerkzaamPartnerNiet_34;DeeltijdWerkzaamPartnerNiet_35;ManDeeltijdWerkzaamPartnerNiet_36;VrouwDeeltijdWerkzaamPartnerNiet_37;k_20Tot35UurWerkzaamPartnerNiet_38;Man20Tot35UurPartnerNiet_39;Vrouw20Tot35UurPartnerNiet_40;k_12Tot20UurWerkzaamPartnerNiet_41;Man12Tot20UurPartnerNiet_42;Vrouw12Tot20UurPartnerNiet_43;k_12UurWerkzaamPartnerNiet_44;Man12UurWerkzaamPartnerNiet_45;Vrouw12UurWerkzaamPartnerNiet_46;BeidePartnersNietWerkzaam_47
315;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2016;74.0;52.0;9.0;38.0;36.0;2.0;29.0;27.0;2.0;5.0;5.0;0.0;4.0;4.0;0.0;5.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;15.0;5.0;15.0;13.0;2.0;5.0;1.0;3.0;4.0;1.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0
316;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2017;82.0;58.0;11.0;41.0;39.0;2.0;31.0;30.0;2.0;5.0;5.0;0.0;5.0;5.0;0.0;6.0;5.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;17.0;5.0;17.0;15.0;2.0;4.0;1.0;3.0;3.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0
317;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2018;75.0;56.0;10.0;39.0;37.0;2.0;31.0;29.0;1.0;4.0;4.0;0.0;4.0;4.0;0.0;7.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;15.0;3.0;14.0;13.0;1.0;4.0;2.0;2.0;3.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
318;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2019;75.0;58.0;11.0;40.0;38.0;2.0;32.0;31.0;1.0;5.0;4.0;0.0;4.0;4.0;0.0;6.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;12.0;3.0;12.0;11.0;1.0;3.0;1.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0
319;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2020;73.0;52.0;11.0;35.0;33.0;2.0;30.0;28.0;2.0;3.0;3.0;0.0;2.0;2.0;0.0;7.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;14.0;4.0;14.0;13.0;2.0;3.0;1.0;2.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
320;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2021;84.0;66.0;11.0;45.0;41.0;4.0;36.0;33.0;3.0;6.0;6.0;1.0;2.0;2.0;0.0;9.0;7.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;13.0;4.0;11.0;10.0;1.0;6.0;3.0;3.0;4.0;2.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0
321;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2022;87.0;64.0;14.0;42.0;38.0;3.0;32.0;30.0;3.0;6.0;6.0;0.0;3.0;3.0;0.0;8.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;15.0;5.0;15.0;12.0;2.0;5.0;3.0;2.0;5.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
322;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2023;83.0;65.0;12.0;44.0;40.0;4.0;37.0;34.0;3.0;4.0;4.0;0.0;3.0;2.0;1.0;9.0;7.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;16.0;12.0;3.0;11.0;10.0;1.0;5.0;2.0;3.0;4.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
323;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2024;83.0;63.0;12.0;42.0;40.0;2.0;34.0;32.0;2.0;6.0;6.0;0.0;3.0;3.0;0.0;9.0;7.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;13.0;4.0;13.0;11.0;2.0;4.0;2.0;2.0;3.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;3.0
324;Jongste kind 6 tot 12 jaar;Paar: met 2 kinderen;2013;263.0;200.0;21.0;162.0;156.0;6.0;111.0;106.0;5.0;34.0;33.0;1.0;17.0;16.0;0.0;17.0;12.0;3.0;2.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;57.0;44.0;13.0;43.0;40.0;3.0;14.0;4.0;10.0;10.0;3.0;6.0;2.0;0.0;2.0;2.0;0.0;1.0;6.0
325;Jongste kind 6 tot 12 jaar;Paar: met 2 kinderen;2014;256.0;192.0;20.0;154.0;148.0;6.0;109.0;103.0;5.0;31.0;30.0;1.0;15.0;14.0;0.0;17.0;13.0;2.0;2.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;57.0;46.0;11.0;44.0;42.0;3.0;13.0;5.0;8.0;9.0;4.0;5.0;2.0;0.0;1.0;2.0;1.0;1.0;7.0
326;Jongste kind 6 tot 12 jaar;Paar: met 2 kinderen;2015;253.0;193.0;22.0;151.0;146.0;6.0;109.0;104.0;5.0;26.0;26.0;0.0;16.0;16.0;0.0;20.0;15.0;2.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;55.0;44.0;11.0;44.0;40.0;3.0;11.0;4.0;8.0;8.0;3.0;5.0;2.0;0.0;2.0;1.0;1.0;1.0;5.0
327;Jongste kind 6 tot 12 jaar;Paar: met 2 kinderen;2016;257.0;202.0;27.0;155.0;149.0;5.0;115.0;110.0;5.0;26.0;26.0;0.0;13.0;13.0;1.0;20.0;15.0;2.0;2.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;50.0;40.0;11.0;39.0;36.0;4.0;11.0;4.0;7.0;9.0;3.0;6.0;1.0;0.0;1.0;1.0;0.0;1.0;5.0
328;Jongste kind 6 tot 12 jaar;Paar: met 2 kinderen;2017;246.0;198.0;27.0;152.0;144.0;7.0;117.0;111.0;6.0;22.0;21.0;1.0;13.0;12.0;1.0;20.0;15.0;2.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;42.0;33.0;9.0;33.0;30.0;3.0;9.0;3.0;6.0;7.0;2.0;5.0;1.0;0.0;0.0;1.0;1.0;1.0;5.0
329;Jongste kind 6 tot 12 jaar;Paar: met 2 kinderen;2018;243.0;201.0;31.0;150.0;143.0;7.0;120.0;114.0;6.0;20.0;20.0;0.0;10.0;10.0;0.0;20.0;16.0;2.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;38.0;32.0;7.0;31.0;29.0;2.0;7.0;2.0;5.0;5.0;2.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;3.0
330;Jongste kind 6 tot 12 jaar;Paar: met 2 kinderen;2019;239.0;201.0;29.0;154.0;147.0;7.0;122.0;116.0;6.0;21.0;21.0;1.0;11.0;10.0;1.0;19.0;16.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;28.0;7.0;27.0;25.0;3.0;7.0;3.0;4.0;6.0;2.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0
331;Jongste kind 6 tot 12 jaar;Paar: met 2 kinderen;2020;243.0;201.0;32.0;146.0;139.0;7.0;120.0;113.0;6.0;17.0;17.0;0.0;8.0;8.0;0.0;23.0;19.0;2.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;38.0;30.0;8.0;30.0;27.0;3.0;8.0;3.0;5.0;7.0;2.0;5.0;1.0;0.0;0.0;1.0;1.0;0.0;5.0
332;Jongste kind 6 tot 12 jaar;Paar: met 2 kinderen;2021;251.0;210.0;32.0;151.0;144.0;7.0;125.0;119.0;6.0;19.0;19.0;0.0;7.0;6.0;0.0;27.0;21.0;4.0;3.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;37.0;29.0;8.0;27.0;25.0;2.0;10.0;5.0;6.0;8.0;4.0;4.0;1.0;0.0;1.0;1.0;1.0;1.0;5.0
333;Jongste kind 6 tot 12 jaar;Paar: met 2 kinderen;2022;247.0;215.0;36.0;152.0;144.0;8.0;127.0;120.0;7.0;19.0;19.0;1.0;6.0;5.0;0.0;27.0;21.0;3.0;3.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;29.0;23.0;6.0;21.0;20.0;1.0;8.0;3.0;5.0;6.0;2.0;4.0;1.0;0.0;1.0;1.0;0.0;0.0;3.0
334;Jongste kind 6 tot 12 jaar;Paar: met 2 kinderen;2023;238.0;200.0;32.0;142.0;135.0;6.0;117.0;112.0;6.0;19.0;18.0;1.0;5.0;5.0;0.0;26.0;22.0;3.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;33.0;27.0;7.0;26.0;24.0;2.0;8.0;3.0;5.0;6.0;2.0;4.0;1.0;0.0;1.0;1.0;0.0;1.0;4.0
335;Jongste kind 6 tot 12 jaar;Paar: met 2 kinderen;2024;247.0;210.0;33.0;147.0;139.0;8.0;121.0;114.0;7.0;20.0;19.0;1.0;6.0;5.0;1.0;30.0;23.0;5.0;3.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;32.0;24.0;8.0;23.0;20.0;3.0;9.0;4.0;5.0;7.0;3.0;4.0;1.0;0.0;1.0;1.0;1.0;0.0;5.0
336;Jongste kind 6 tot 12 jaar;Paar: met 3 of meer kinderen;2013;136.0;94.0;10.0;77.0;76.0;2.0;46.0;44.0;1.0;19.0;18.0;0.0;13.0;13.0;0.0;6.0;4.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;31.0;6.0;28.0;27.0;1.0;8.0;3.0;4.0;6.0;3.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0
337;Jongste kind 6 tot 12 jaar;Paar: met 3 of meer kinderen;2014;134.0;94.0;11.0;76.0;73.0;3.0;46.0;44.0;2.0;16.0;16.0;1.0;14.0;14.0;0.0;7.0;5.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;30.0;5.0;28.0;27.0;1.0;7.0;3.0;4.0;5.0;2.0;3.0;1.0;0.0;1.0;1.0;1.0;1.0;5.0
338;Jongste kind 6 tot 12 jaar;Paar: met 3 of meer kinderen;2015;141.0;96.0;10.0;79.0;76.0;3.0;48.0;46.0;3.0;19.0;19.0;0.0;12.0;11.0;0.0;8.0;6.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;33.0;6.0;31.0;30.0;1.0;7.0;3.0;4.0;6.0;3.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;6.0
339;Jongste kind 6 tot 12 jaar;Paar: met 3 of meer kinderen;2016;128.0;90.0;10.0;72.0;70.0;2.0;44.0;42.0;2.0;16.0;16.0;0.0;11.0;11.0;0.0;8.0;5.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;31.0;27.0;4.0;26.0;25.0;1.0;5.0;2.0;3.0;4.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;7.0
340;Jongste kind 6 tot 12 jaar;Paar: met 3 of meer kinderen;2017;132.0;94.0;14.0;73.0;69.0;3.0;49.0;46.0;3.0;14.0;14.0;0.0;10.0;9.0;0.0;8.0;5.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;32.0;28.0;4.0;26.0;25.0;2.0;5.0;3.0;2.0;4.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;6.0
341;Jongste kind 6 tot 12 jaar;Paar: met 3 of meer kinderen;2018;135.0;101.0;14.0;80.0;77.0;3.0;53.0;51.0;2.0;16.0;16.0;0.0;11.0;10.0;0.0;7.0;5.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;26.0;4.0;24.0;23.0;1.0;5.0;3.0;2.0;4.0;2.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;4.0
342;Jongste kind 6 tot 12 jaar;Paar: met 3 of meer kinderen;2019;132.0;101.0;15.0;77.0;75.0;2.0;55.0;53.0;2.0;14.0;14.0;0.0;8.0;8.0;0.0;8.0;6.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;21.0;4.0;20.0;19.0;1.0;5.0;2.0;2.0;3.0;2.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;6.0
343;Jongste kind 6 tot 12 jaar;Paar: met 3 of meer kinderen;2020;133.0;98.0;16.0;70.0;67.0;3.0;50.0;47.0;3.0;12.0;12.0;0.0;7.0;7.0;0.0;12.0;8.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;29.0;24.0;5.0;22.0;21.0;1.0;7.0;3.0;4.0;5.0;2.0;3.0;1.0;0.0;0.0;1.0;0.0;1.0;6.0
344;Jongste kind 6 tot 12 jaar;Paar: met 3 of meer kinderen;2021;119.0;87.0;14.0;64.0;62.0;2.0;45.0;43.0;2.0;14.0;13.0;0.0;6.0;6.0;0.0;9.0;7.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;21.0;3.0;19.0;18.0;1.0;5.0;3.0;3.0;5.0;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;7.0
345;Jongste kind 6 tot 12 jaar;Paar: met 3 of meer kinderen;2022;113.0;86.0;13.0;63.0;60.0;3.0;47.0;44.0;3.0;11.0;11.0;0.0;5.0;5.0;0.0;11.0;7.0;3.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;19.0;4.0;19.0;17.0;1.0;5.0;2.0;3.0;3.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;3.0
346;Jongste kind 6 tot 12 jaar;Paar: met 3 of meer kinderen;2023;113.0;87.0;14.0;63.0;59.0;4.0;45.0;42.0;3.0;13.0;13.0;0.0;5.0;4.0;0.0;10.0;7.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;18.0;3.0;16.0;15.0;1.0;5.0;3.0;2.0;3.0;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;5.0
347;Jongste kind 6 tot 12 jaar;Paar: met 3 of meer kinderen;2024;116.0;90.0;13.0;64.0;61.0;3.0;47.0;44.0;3.0;11.0;11.0;0.0;6.0;6.0;0.0;13.0;9.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;18.0;3.0;16.0;15.0;1.0;5.0;3.0;2.0;4.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0
348;Jongste kind 6 tot 12 jaar;Paar: zonder kind;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
349;Jongste kind 6 tot 12 jaar;Paar: zonder kind;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
350;Jongste kind 6 tot 12 jaar;Paar: zonder kind;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;Jongste kind 6 tot 12 jaar;Paar: zonder kind;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;Jongste kind 6 tot 12 jaar;Paar: zonder kind;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
353;Jongste kind 6 tot 12 jaar;Paar: zonder kind;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;Jongste kind 6 tot 12 jaar;Paar: zonder kind;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
355;Jongste kind 6 tot 12 jaar;Paar: zonder kind;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;Jongste kind 6 tot 12 jaar;Paar: zonder kind;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
357;Jongste kind 6 tot 12 jaar;Paar: zonder kind;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;Jongste kind 6 tot 12 jaar;Paar: zonder kind;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
359;Jongste kind 6 tot 12 jaar;Paar: zonder kind;2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360;Jongste kind 12 tot 18 jaar;Totaal ;2013;414.0;301.0;44.0;232.0;223.0;9.0;155.0;148.0;6.0;45.0;44.0;1.0;31.0;30.0;1.0;25.0;16.0;4.0;3.0;1.0;3.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;97.0;75.0;22.0;75.0;69.0;6.0;23.0;6.0;16.0;15.0;5.0;11.0;4.0;1.0;3.0;3.0;1.0;2.0;16.0
361;Jongste kind 12 tot 18 jaar;Totaal ;2014;422.0;311.0;50.0;234.0;226.0;8.0;156.0;149.0;7.0;47.0;47.0;0.0;31.0;30.0;1.0;27.0;17.0;4.0;3.0;1.0;4.0;3.0;1.0;0.0;1.0;0.0;1.0;0.0;97.0;75.0;21.0;73.0;67.0;6.0;23.0;8.0;15.0;17.0;6.0;11.0;3.0;1.0;2.0;3.0;1.0;2.0;15.0
362;Jongste kind 12 tot 18 jaar;Totaal ;2015;424.0;313.0;47.0;237.0;228.0;9.0;157.0;150.0;7.0;49.0;49.0;0.0;30.0;28.0;2.0;29.0;18.0;5.0;4.0;1.0;4.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;94.0;73.0;21.0;71.0;66.0;6.0;23.0;7.0;16.0;16.0;5.0;10.0;4.0;1.0;3.0;4.0;1.0;2.0;17.0
363;Jongste kind 12 tot 18 jaar;Totaal ;2016;433.0;327.0;49.0;249.0;241.0;8.0;171.0;163.0;7.0;49.0;48.0;0.0;30.0;29.0;1.0;29.0;19.0;6.0;4.0;2.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;94.0;71.0;22.0;72.0;66.0;7.0;21.0;6.0;16.0;14.0;4.0;10.0;3.0;1.0;2.0;4.0;1.0;3.0;12.0
364;Jongste kind 12 tot 18 jaar;Totaal ;2017;438.0;335.0;55.0;251.0;238.0;13.0;181.0;170.0;11.0;42.0;41.0;0.0;28.0;26.0;2.0;29.0;21.0;4.0;3.0;1.0;3.0;2.0;2.0;0.0;1.0;1.0;0.0;0.0;90.0;70.0;20.0;71.0;65.0;6.0;19.0;6.0;13.0;14.0;4.0;10.0;2.0;1.0;2.0;3.0;1.0;2.0;13.0
365;Jongste kind 12 tot 18 jaar;Totaal ;2018;436.0;341.0;57.0;254.0;242.0;12.0;191.0;181.0;10.0;41.0;41.0;1.0;22.0;21.0;1.0;29.0;21.0;5.0;3.0;2.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;83.0;66.0;17.0;65.0;59.0;6.0;17.0;7.0;11.0;14.0;6.0;8.0;2.0;1.0;1.0;2.0;0.0;1.0;12.0
366;Jongste kind 12 tot 18 jaar;Totaal ;2019;432.0;343.0;62.0;254.0;243.0;11.0;195.0;186.0;8.0;37.0;36.0;2.0;22.0;21.0;1.0;27.0;20.0;4.0;3.0;1.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;78.0;59.0;19.0;60.0;53.0;7.0;19.0;7.0;12.0;15.0;5.0;9.0;2.0;0.0;2.0;2.0;1.0;1.0;11.0
367;Jongste kind 12 tot 18 jaar;Totaal ;2020;425.0;337.0;60.0;245.0;235.0;11.0;192.0;184.0;8.0;37.0;36.0;1.0;16.0;15.0;1.0;32.0;25.0;3.0;2.0;1.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;75.0;56.0;18.0;57.0;51.0;6.0;18.0;5.0;12.0;14.0;4.0;10.0;2.0;1.0;2.0;2.0;1.0;1.0;13.0
368;Jongste kind 12 tot 18 jaar;Totaal ;2021;433.0;348.0;75.0;237.0;225.0;12.0;185.0;175.0;10.0;37.0;36.0;1.0;15.0;14.0;1.0;36.0;26.0;7.0;5.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;72.0;52.0;20.0;51.0;43.0;8.0;21.0;9.0;12.0;17.0;7.0;10.0;2.0;1.0;2.0;2.0;1.0;1.0;13.0
369;Jongste kind 12 tot 18 jaar;Totaal ;2022;421.0;341.0;73.0;231.0;216.0;14.0;183.0;170.0;12.0;34.0;33.0;1.0;14.0;13.0;1.0;37.0;28.0;5.0;4.0;1.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;67.0;50.0;17.0;51.0;44.0;8.0;16.0;6.0;9.0;13.0;5.0;7.0;2.0;0.0;2.0;1.0;0.0;1.0;12.0
370;Jongste kind 12 tot 18 jaar;Totaal ;2023;415.0;344.0;76.0;229.0;215.0;14.0;185.0;173.0;12.0;33.0;32.0;1.0;11.0;10.0;1.0;39.0;26.0;8.0;6.0;2.0;3.0;2.0;2.0;1.0;1.0;0.0;0.0;1.0;62.0;45.0;17.0;43.0;38.0;5.0;19.0;7.0;11.0;15.0;6.0;9.0;3.0;1.0;2.0;1.0;0.0;1.0;10.0
371;Jongste kind 12 tot 18 jaar;Totaal ;2024;414.0;340.0;77.0;221.0;205.0;15.0;179.0;167.0;13.0;30.0;28.0;2.0;11.0;10.0;1.0;42.0;31.0;7.0;4.0;3.0;3.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;63.0;48.0;15.0;48.0;42.0;6.0;15.0;6.0;9.0;12.0;5.0;7.0;2.0;1.0;1.0;1.0;0.0;1.0;12.0
372;Jongste kind 12 tot 18 jaar;Paar: met kind(eren);2013;414.0;301.0;44.0;232.0;223.0;9.0;155.0;148.0;6.0;45.0;44.0;1.0;31.0;30.0;1.0;25.0;16.0;4.0;3.0;1.0;3.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;97.0;75.0;22.0;75.0;69.0;6.0;23.0;6.0;16.0;15.0;5.0;11.0;4.0;1.0;3.0;3.0;1.0;2.0;16.0
373;Jongste kind 12 tot 18 jaar;Paar: met kind(eren);2014;422.0;311.0;50.0;234.0;226.0;8.0;156.0;149.0;7.0;47.0;47.0;0.0;31.0;30.0;1.0;27.0;17.0;4.0;3.0;1.0;4.0;3.0;1.0;0.0;1.0;0.0;1.0;0.0;97.0;75.0;21.0;73.0;67.0;6.0;23.0;8.0;15.0;17.0;6.0;11.0;3.0;1.0;2.0;3.0;1.0;2.0;15.0
374;Jongste kind 12 tot 18 jaar;Paar: met kind(eren);2015;424.0;313.0;47.0;237.0;228.0;9.0;157.0;150.0;7.0;49.0;49.0;0.0;30.0;28.0;2.0;29.0;18.0;5.0;4.0;1.0;4.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;94.0;73.0;21.0;71.0;66.0;6.0;23.0;7.0;16.0;16.0;5.0;10.0;4.0;1.0;3.0;4.0;1.0;2.0;17.0
375;Jongste kind 12 tot 18 jaar;Paar: met kind(eren);2016;433.0;327.0;49.0;249.0;241.0;8.0;171.0;163.0;7.0;49.0;48.0;0.0;30.0;29.0;1.0;29.0;19.0;6.0;4.0;2.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;94.0;71.0;22.0;72.0;66.0;7.0;21.0;6.0;16.0;14.0;4.0;10.0;3.0;1.0;2.0;4.0;1.0;3.0;12.0
376;Jongste kind 12 tot 18 jaar;Paar: met kind(eren);2017;438.0;335.0;55.0;251.0;238.0;13.0;181.0;170.0;11.0;42.0;41.0;0.0;28.0;26.0;2.0;29.0;21.0;4.0;3.0;1.0;3.0;2.0;2.0;0.0;1.0;1.0;0.0;0.0;90.0;70.0;20.0;71.0;65.0;6.0;19.0;6.0;13.0;14.0;4.0;10.0;2.0;1.0;2.0;3.0;1.0;2.0;13.0
377;Jongste kind 12 tot 18 jaar;Paar: met kind(eren);2018;436.0;341.0;57.0;254.0;242.0;12.0;191.0;181.0;10.0;41.0;41.0;1.0;22.0;21.0;1.0;29.0;21.0;5.0;3.0;2.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;83.0;66.0;17.0;65.0;59.0;6.0;17.0;7.0;11.0;14.0;6.0;8.0;2.0;1.0;1.0;2.0;0.0;1.0;12.0
378;Jongste kind 12 tot 18 jaar;Paar: met kind(eren);2019;432.0;343.0;62.0;254.0;243.0;11.0;195.0;186.0;8.0;37.0;36.0;2.0;22.0;21.0;1.0;27.0;20.0;4.0;3.0;1.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;78.0;59.0;19.0;60.0;53.0;7.0;19.0;7.0;12.0;15.0;5.0;9.0;2.0;0.0;2.0;2.0;1.0;1.0;11.0
379;Jongste kind 12 tot 18 jaar;Paar: met kind(eren);2020;425.0;337.0;60.0;245.0;235.0;11.0;192.0;184.0;8.0;37.0;36.0;1.0;16.0;15.0;1.0;32.0;25.0;3.0;2.0;1.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;75.0;56.0;18.0;57.0;51.0;6.0;18.0;5.0;12.0;14.0;4.0;10.0;2.0;1.0;2.0;2.0;1.0;1.0;13.0
380;Jongste kind 12 tot 18 jaar;Paar: met kind(eren);2021;433.0;348.0;75.0;237.0;225.0;12.0;185.0;175.0;10.0;37.0;36.0;1.0;15.0;14.0;1.0;36.0;26.0;7.0;5.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;72.0;52.0;20.0;51.0;43.0;8.0;21.0;9.0;12.0;17.0;7.0;10.0;2.0;1.0;2.0;2.0;1.0;1.0;13.0
