ID;BedrijfstakkenSBI2008EnSectoren;TypeKapitaalgoed;Perioden;KapitaalgoederenvoorraadEindbalans_1;VolumeIndexcijfers2005100_2;KapitaalgoederenvoorraadBeginbalans_3;Herwaardering_4;InvestInVasteActivaProdEnInvoer_5;Afschrijvingen_6;HandelEnOverigeMutaties_7;StatistischVerschil_8;KapitaalgoederenvoorraadEindbalans_9
7313;24 Basismetaalindustrie;Totaal vervoermiddelen;2001;10;118.1;9;0.0;3.0;3.0;0.0;0.0;10
7314;24 Basismetaalindustrie;Totaal vervoermiddelen;2002;11;130.3;10;0.0;4.0;3.0;0.0;0.0;11
7315;24 Basismetaalindustrie;Totaal vervoermiddelen;2003;10;118.1;11;0.0;2.0;3.0;0.0;0.0;10
7316;24 Basismetaalindustrie;Totaal vervoermiddelen;2004;9;108.1;10;0.0;2.0;3.0;0.0;0.0;9
7317;24 Basismetaalindustrie;Totaal vervoermiddelen;2005;9;100.0;9;0.0;2.0;3.0;0.0;0.0;9
7318;24 Basismetaalindustrie;Totaal vervoermiddelen;2006;9;104.0;9;0.0;3.0;3.0;0.0;0.0;9
7319;24 Basismetaalindustrie;Totaal vervoermiddelen;2007;9;106.9;9;0.0;3.0;3.0;0.0;0.0;9
7320;24 Basismetaalindustrie;Totaal vervoermiddelen;2008;10;109.6;9;0.0;3.0;3.0;0.0;0.0;10
7321;24 Basismetaalindustrie;Totaal vervoermiddelen;2009;10;111.7;10;0.0;3.0;3.0;0.0;0.0;10
7322;24 Basismetaalindustrie;Totaal vervoermiddelen;2010;8;92.8;10;0.0;1.0;3.0;0.0;0.0;8
7323;24 Basismetaalindustrie;Totaal vervoermiddelen;2011;8;99.3;8;0.0;3.0;2.0;0.0;0.0;8
7324;24 Basismetaalindustrie;Totaal vervoermiddelen;2012;9;102.2;8;;;;;;9
7325;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;1988;14;186.6;12;0.0;5.0;4.0;0.0;0.0;14
7326;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;1989;12;160.3;14;0.0;2.0;4.0;0.0;0.0;12
7327;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;1990;10;138.2;12;0.0;2.0;3.0;0.0;0.0;10
7328;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;1991;10;130.2;10;0.0;3.0;3.0;0.0;0.0;10
7329;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;1992;10;121.4;10;0.0;2.0;3.0;0.0;0.0;10
7330;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;1993;8;106.0;10;0.0;2.0;3.0;0.0;0.0;8
7331;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;1994;8;97.0;8;0.0;2.0;3.0;0.0;0.0;8
7332;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;1995;7;90.6;8;0.0;2.0;2.0;0.0;0.0;7
7333;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;1996;7;86.0;7;0.0;2.0;2.0;0.0;0.0;7
7334;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;1997;7;88.1;7;0.0;2.0;2.0;0.0;0.0;7
7335;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;1998;8;105.1;7;0.0;4.0;2.0;0.0;0.0;8
7336;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;1999;9;111.5;8;0.0;3.0;2.0;0.0;0.0;9
7337;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;2000;9;115.6;9;0.0;3.0;3.0;0.0;0.0;9
7338;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;2001;10;118.1;9;0.0;3.0;3.0;0.0;0.0;10
7339;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;2002;11;130.3;10;0.0;4.0;3.0;0.0;0.0;11
7340;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;2003;10;118.1;11;0.0;2.0;3.0;0.0;0.0;10
7341;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;2004;9;108.1;10;0.0;2.0;3.0;0.0;0.0;9
7342;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;2005;9;100.0;9;0.0;2.0;3.0;0.0;0.0;9
7343;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;2006;9;104.0;9;0.0;3.0;3.0;0.0;0.0;9
7344;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;2007;9;106.9;9;0.0;3.0;3.0;0.0;0.0;9
7345;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;2008;10;109.6;9;0.0;3.0;3.0;0.0;0.0;10
7346;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;2009;10;111.7;10;0.0;3.0;3.0;0.0;0.0;10
7347;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;2010;8;92.8;10;0.0;1.0;3.0;0.0;0.0;8
7348;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;2011;8;99.3;8;0.0;3.0;2.0;0.0;0.0;8
7349;24 Basismetaalindustrie;Personenauto's en overige wegvervoermid.;2012;9;102.2;8;;;;;;9
7350;24 Basismetaalindustrie;Treinen en trams;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
7351;24 Basismetaalindustrie;Treinen en trams;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
7352;24 Basismetaalindustrie;Treinen en trams;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
7353;24 Basismetaalindustrie;Treinen en trams;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
7354;24 Basismetaalindustrie;Treinen en trams;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
7355;24 Basismetaalindustrie;Treinen en trams;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
7356;24 Basismetaalindustrie;Treinen en trams;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
7357;24 Basismetaalindustrie;Treinen en trams;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
7358;24 Basismetaalindustrie;Treinen en trams;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
7359;24 Basismetaalindustrie;Treinen en trams;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
7360;24 Basismetaalindustrie;Treinen en trams;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
7361;24 Basismetaalindustrie;Treinen en trams;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
7362;24 Basismetaalindustrie;Treinen en trams;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
7363;24 Basismetaalindustrie;Treinen en trams;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
7364;24 Basismetaalindustrie;Treinen en trams;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
7365;24 Basismetaalindustrie;Treinen en trams;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
7366;24 Basismetaalindustrie;Treinen en trams;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
7367;24 Basismetaalindustrie;Treinen en trams;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
7368;24 Basismetaalindustrie;Treinen en trams;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
7369;24 Basismetaalindustrie;Treinen en trams;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
7370;24 Basismetaalindustrie;Treinen en trams;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
7371;24 Basismetaalindustrie;Treinen en trams;2009;0;;0;0.0;0.0;0.0;0.0;0.0;0
7372;24 Basismetaalindustrie;Treinen en trams;2010;0;;0;0.0;0.0;0.0;0.0;0.0;0
7373;24 Basismetaalindustrie;Treinen en trams;2011;0;;0;0.0;0.0;0.0;0.0;0.0;0
7374;24 Basismetaalindustrie;Treinen en trams;2012;0;;0;;;;;;0
7375;24 Basismetaalindustrie;Schepen;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
7376;24 Basismetaalindustrie;Schepen;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
7377;24 Basismetaalindustrie;Schepen;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
7378;24 Basismetaalindustrie;Schepen;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
7379;24 Basismetaalindustrie;Schepen;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
7380;24 Basismetaalindustrie;Schepen;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
7381;24 Basismetaalindustrie;Schepen;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
7382;24 Basismetaalindustrie;Schepen;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
7383;24 Basismetaalindustrie;Schepen;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
7384;24 Basismetaalindustrie;Schepen;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
7385;24 Basismetaalindustrie;Schepen;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
7386;24 Basismetaalindustrie;Schepen;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
7387;24 Basismetaalindustrie;Schepen;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
7388;24 Basismetaalindustrie;Schepen;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
7389;24 Basismetaalindustrie;Schepen;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
7390;24 Basismetaalindustrie;Schepen;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
7391;24 Basismetaalindustrie;Schepen;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
7392;24 Basismetaalindustrie;Schepen;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
7393;24 Basismetaalindustrie;Schepen;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
7394;24 Basismetaalindustrie;Schepen;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
7395;24 Basismetaalindustrie;Schepen;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
7396;24 Basismetaalindustrie;Schepen;2009;0;;0;0.0;0.0;0.0;0.0;0.0;0
7397;24 Basismetaalindustrie;Schepen;2010;0;;0;0.0;0.0;0.0;0.0;0.0;0
7398;24 Basismetaalindustrie;Schepen;2011;0;;0;0.0;0.0;0.0;0.0;0.0;0
7399;24 Basismetaalindustrie;Schepen;2012;0;;0;;;;;;0
7400;24 Basismetaalindustrie;Vliegtuigen;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
7401;24 Basismetaalindustrie;Vliegtuigen;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
7402;24 Basismetaalindustrie;Vliegtuigen;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
7403;24 Basismetaalindustrie;Vliegtuigen;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
7404;24 Basismetaalindustrie;Vliegtuigen;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
7405;24 Basismetaalindustrie;Vliegtuigen;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
7406;24 Basismetaalindustrie;Vliegtuigen;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
7407;24 Basismetaalindustrie;Vliegtuigen;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
7408;24 Basismetaalindustrie;Vliegtuigen;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
7409;24 Basismetaalindustrie;Vliegtuigen;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
7410;24 Basismetaalindustrie;Vliegtuigen;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
7411;24 Basismetaalindustrie;Vliegtuigen;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
7412;24 Basismetaalindustrie;Vliegtuigen;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
7413;24 Basismetaalindustrie;Vliegtuigen;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
7414;24 Basismetaalindustrie;Vliegtuigen;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
7415;24 Basismetaalindustrie;Vliegtuigen;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
7416;24 Basismetaalindustrie;Vliegtuigen;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
7417;24 Basismetaalindustrie;Vliegtuigen;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
7418;24 Basismetaalindustrie;Vliegtuigen;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
7419;24 Basismetaalindustrie;Vliegtuigen;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
7420;24 Basismetaalindustrie;Vliegtuigen;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
7421;24 Basismetaalindustrie;Vliegtuigen;2009;0;;0;0.0;0.0;0.0;0.0;0.0;0
7422;24 Basismetaalindustrie;Vliegtuigen;2010;0;;0;0.0;0.0;0.0;0.0;0.0;0
7423;24 Basismetaalindustrie;Vliegtuigen;2011;0;;0;0.0;0.0;0.0;0.0;0.0;0
7424;24 Basismetaalindustrie;Vliegtuigen;2012;0;;0;;;;;;0
7425;24 Basismetaalindustrie;Machines en installaties;1988;3299;120.3;3241;39.0;216.0;199.0;0.0;2.0;3299
7426;24 Basismetaalindustrie;Machines en installaties;1989;3419;121.8;3299;79.0;245.0;207.0;0.0;3.0;3419
7427;24 Basismetaalindustrie;Machines en installaties;1990;3547;123.6;3419;77.0;265.0;214.0;0.0;1.0;3547
7428;24 Basismetaalindustrie;Machines en installaties;1991;3645;124.3;3547;78.0;243.0;222.0;0.0;-1.0;3645
7429;24 Basismetaalindustrie;Machines en installaties;1992;3656;122.5;3645;65.0;173.0;226.0;0.0;-1.0;3656
7430;24 Basismetaalindustrie;Machines en installaties;1993;3541;117.8;3656;25.0;85.0;225.0;0.0;0.0;3541
7431;24 Basismetaalindustrie;Machines en installaties;1994;3431;113.9;3541;7.0;102.0;220.0;0.0;2.0;3431
7432;24 Basismetaalindustrie;Machines en installaties;1995;3372;111.0;3431;31.0;128.0;219.0;0.0;0.0;3372
7433;24 Basismetaalindustrie;Machines en installaties;1996;3336;108.8;3372;30.0;151.0;217.0;0.0;0.0;3336
7434;24 Basismetaalindustrie;Machines en installaties;1997;3334;107.5;3336;40.0;177.0;218.0;0.0;-1.0;3334
7435;24 Basismetaalindustrie;Machines en installaties;1998;3397;107.8;3334;52.0;231.0;221.0;0.0;0.0;3397
7436;24 Basismetaalindustrie;Machines en installaties;1999;3395;106.3;3397;44.0;177.0;222.0;0.0;-1.0;3395
7437;24 Basismetaalindustrie;Machines en installaties;2000;3649;112.8;3395;45.0;437.0;228.0;0.0;1.0;3649
7438;24 Basismetaalindustrie;Machines en installaties;2001;3681;110.9;3649;97.0;173.0;237.0;0.0;0.0;3681
7439;24 Basismetaalindustrie;Machines en installaties;2002;3606;107.3;3681;45.0;116.0;237.0;0.0;0.0;3606
7440;24 Basismetaalindustrie;Machines en installaties;2003;3540;106.1;3606;-28.0;193.0;231.0;0.0;0.0;3540
7441;24 Basismetaalindustrie;Machines en installaties;2004;3440;102.8;3540;11.0;117.0;228.0;0.0;0.0;3440
7442;24 Basismetaalindustrie;Machines en installaties;2005;3374;100.0;3440;29.0;131.0;226.0;0.0;0.0;3374
7443;24 Basismetaalindustrie;Machines en installaties;2006;3404;100.0;3374;30.0;225.0;225.0;0.0;0.0;3404
7444;24 Basismetaalindustrie;Machines en installaties;2007;3553;102.7;3404;55.0;323.0;230.0;0.0;0.0;3553
7445;24 Basismetaalindustrie;Machines en installaties;2008;3540;99.7;3553;94.0;128.0;235.0;0.0;0.0;3540
7446;24 Basismetaalindustrie;Machines en installaties;2009;3813;106.4;3540;32.0;480.0;239.0;0.0;0.0;3813
7447;24 Basismetaalindustrie;Machines en installaties;2010;3741;103.1;3813;50.0;123.0;244.0;0.0;0.0;3741
7448;24 Basismetaalindustrie;Machines en installaties;2011;3634;99.5;3741;21.0;112.0;240.0;0.0;0.0;3634
7449;24 Basismetaalindustrie;Machines en installaties;2012;3548;96.2;3634;;;;;;3548
7450;24 Basismetaalindustrie;Computers;1988;121;55.3;110;-8.0;43.0;24.0;0.0;0.0;121
7451;24 Basismetaalindustrie;Computers;1989;124;60.7;121;-8.0;37.0;26.0;0.0;0.0;124
7452;24 Basismetaalindustrie;Computers;1990;115;61.9;124;-12.0;28.0;25.0;0.0;0.0;115
7453;24 Basismetaalindustrie;Computers;1991;102;61.2;115;-12.0;22.0;23.0;0.0;0.0;102
7454;24 Basismetaalindustrie;Computers;1992;90;63.1;102;-15.0;23.0;20.0;0.0;0.0;90
7455;24 Basismetaalindustrie;Computers;1993;72;59.6;90;-13.0;13.0;17.0;0.0;0.0;72
7456;24 Basismetaalindustrie;Computers;1994;58;54.4;72;-9.0;9.0;15.0;0.0;0.0;58
7457;24 Basismetaalindustrie;Computers;1995;47;52.5;58;-9.0;10.0;12.0;0.0;0.0;47
7458;24 Basismetaalindustrie;Computers;1996;37;54.9;47;-11.0;10.0;9.0;0.0;0.0;37
7459;24 Basismetaalindustrie;Computers;1997;33;62.7;37;-9.0;11.0;7.0;0.0;0.0;33
7460;24 Basismetaalindustrie;Computers;1998;29;74.1;33;-8.0;10.0;6.0;0.0;0.0;29
7461;24 Basismetaalindustrie;Computers;1999;24;80.0;29;-6.0;7.0;5.0;0.0;0.0;24
7462;24 Basismetaalindustrie;Computers;2000;28;105.4;24;-3.0;12.0;5.0;0.0;0.0;28
7463;24 Basismetaalindustrie;Computers;2001;25;114.0;28;-5.0;7.0;5.0;0.0;0.0;25
7464;24 Basismetaalindustrie;Computers;2002;21;110.5;25;-3.0;4.0;5.0;0.0;0.0;21
7465;24 Basismetaalindustrie;Computers;2003;17;104.2;21;-2.0;3.0;4.0;0.0;0.0;17
7466;24 Basismetaalindustrie;Computers;2004;14;93.8;17;-1.0;2.0;4.0;0.0;0.0;14
7467;24 Basismetaalindustrie;Computers;2005;14;100.0;14;-2.0;4.0;3.0;0.0;0.0;14
7468;24 Basismetaalindustrie;Computers;2006;12;100.7;14;-1.0;3.0;3.0;0.0;0.0;12
7469;24 Basismetaalindustrie;Computers;2007;19;167.1;12;-1.0;11.0;3.0;0.0;0.0;19
7470;24 Basismetaalindustrie;Computers;2008;16;151.7;19;-2.0;2.0;4.0;0.0;0.0;16
7471;24 Basismetaalindustrie;Computers;2009;12;129.6;16;-1.0;1.0;3.0;0.0;0.0;12
7472;24 Basismetaalindustrie;Computers;2010;11;120.9;12;0.0;2.0;3.0;0.0;0.0;11
7473;24 Basismetaalindustrie;Computers;2011;10;114.6;11;-1.0;2.0;3.0;0.0;0.0;10
7474;24 Basismetaalindustrie;Computers;2012;9;107.1;10;;;;;;9
7475;24 Basismetaalindustrie;Overige materiële vaste activa;1988;74;187.0;71;1.0;12.0;11.0;0.0;0.0;74
7476;24 Basismetaalindustrie;Overige materiële vaste activa;1989;73;182.7;74;1.0;9.0;11.0;0.0;0.0;73
7477;24 Basismetaalindustrie;Overige materiële vaste activa;1990;75;179.6;73;2.0;10.0;11.0;0.0;0.0;75
7478;24 Basismetaalindustrie;Overige materiële vaste activa;1991;72;168.8;75;2.0;6.0;11.0;0.0;0.0;72
7479;24 Basismetaalindustrie;Overige materiële vaste activa;1992;69;159.6;72;1.0;7.0;11.0;0.0;0.0;69
7480;24 Basismetaalindustrie;Overige materiële vaste activa;1993;64;145.8;69;0.0;4.0;10.0;0.0;0.0;64
7481;24 Basismetaalindustrie;Overige materiële vaste activa;1994;57;129.7;64;1.0;2.0;9.0;0.0;0.0;57
7482;24 Basismetaalindustrie;Overige materiële vaste activa;1995;55;121.3;57;1.0;5.0;9.0;0.0;0.0;55
7483;24 Basismetaalindustrie;Overige materiële vaste activa;1996;52;113.9;55;1.0;5.0;8.0;0.0;0.0;52
7484;24 Basismetaalindustrie;Overige materiële vaste activa;1997;51;111.0;52;1.0;7.0;8.0;0.0;0.0;51
7485;24 Basismetaalindustrie;Overige materiële vaste activa;1998;48;103.0;51;1.0;4.0;8.0;0.0;0.0;48
7486;24 Basismetaalindustrie;Overige materiële vaste activa;1999;46;97.9;48;0.0;5.0;7.0;0.0;0.0;46
7487;24 Basismetaalindustrie;Overige materiële vaste activa;2000;46;95.3;46;1.0;6.0;7.0;0.0;0.0;46
7488;24 Basismetaalindustrie;Overige materiële vaste activa;2001;43;87.1;46;1.0;3.0;7.0;0.0;0.0;43
7489;24 Basismetaalindustrie;Overige materiële vaste activa;2002;43;85.5;43;1.0;6.0;7.0;0.0;0.0;43
7490;24 Basismetaalindustrie;Overige materiële vaste activa;2003;42;82.2;43;0.0;5.0;7.0;0.0;0.0;42
7491;24 Basismetaalindustrie;Overige materiële vaste activa;2004;42;81.2;42;1.0;6.0;7.0;0.0;0.0;42
7492;24 Basismetaalindustrie;Overige materiële vaste activa;2005;52;100.0;42;0.0;17.0;7.0;0.0;0.0;52
7493;24 Basismetaalindustrie;Overige materiële vaste activa;2006;60;114.4;52;1.0;16.0;8.0;0.0;0.0;60
7494;24 Basismetaalindustrie;Overige materiële vaste activa;2007;88;165.2;60;1.0;38.0;11.0;0.0;0.0;88
7495;24 Basismetaalindustrie;Overige materiële vaste activa;2008;91;166.7;88;2.0;14.0;13.0;0.0;0.0;91
7496;24 Basismetaalindustrie;Overige materiële vaste activa;2009;95;168.7;91;3.0;15.0;14.0;0.0;0.0;95
7497;24 Basismetaalindustrie;Overige materiële vaste activa;2010;89;157.1;95;0.0;7.0;14.0;0.0;0.0;89
7498;24 Basismetaalindustrie;Overige materiële vaste activa;2011;89;154.7;89;1.0;12.0;13.0;0.0;0.0;89
7499;24 Basismetaalindustrie;Overige materiële vaste activa;2012;91;153.6;89;;;;;;91
7500;24 Basismetaalindustrie;Software;1988;34;17.8;38;-2.0;18.0;20.0;0.0;0.0;34
7501;24 Basismetaalindustrie;Software;1989;30;16.6;34;-2.0;15.0;18.0;0.0;0.0;30
7502;24 Basismetaalindustrie;Software;1990;34;19.6;30;-1.0;22.0;17.0;0.0;0.0;34
7503;24 Basismetaalindustrie;Software;1991;40;23.1;34;0.0;25.0;19.0;0.0;0.0;40
7504;24 Basismetaalindustrie;Software;1992;46;27.8;40;-2.0;29.0;21.0;0.0;0.0;46
7505;24 Basismetaalindustrie;Software;1993;48;29.3;46;0.0;27.0;24.0;0.0;0.0;48
7506;24 Basismetaalindustrie;Software;1994;48;30.1;48;-1.0;26.0;25.0;0.0;0.0;48
7507;24 Basismetaalindustrie;Software;1995;45;28.8;48;-1.0;23.0;25.0;0.0;0.0;45
7508;24 Basismetaalindustrie;Software;1996;49;31.8;45;-1.0;30.0;25.0;0.0;0.0;49
7509;24 Basismetaalindustrie;Software;1997;67;44.7;49;-1.0;49.0;29.0;0.0;0.0;67
7510;24 Basismetaalindustrie;Software;1998;94;64.3;67;-1.0;68.0;39.0;0.0;0.0;94
7511;24 Basismetaalindustrie;Software;1999;119;79.9;94;2.0;76.0;53.0;0.0;0.0;119
7512;24 Basismetaalindustrie;Software;2000;141;91.0;119;4.0;84.0;67.0;0.0;0.0;141
7513;24 Basismetaalindustrie;Software;2001;156;98.5;141;4.0;90.0;78.0;0.0;0.0;156
7514;24 Basismetaalindustrie;Software;2002;158;98.3;156;2.0;84.0;84.0;0.0;0.0;158
7515;24 Basismetaalindustrie;Software;2003;155;95.3;158;2.0;81.0;86.0;0.0;0.0;155
7516;24 Basismetaalindustrie;Software;2004;157;95.2;155;2.0;86.0;86.0;0.0;0.0;157
7517;24 Basismetaalindustrie;Software;2005;168;100.0;157;3.0;97.0;89.0;0.0;0.0;168
7518;24 Basismetaalindustrie;Software;2006;183;105.9;168;4.0;105.0;95.0;0.0;0.0;183
7519;24 Basismetaalindustrie;Software;2007;200;111.6;183;8.0;114.0;104.0;0.0;0.0;200
7520;24 Basismetaalindustrie;Software;2008;214;117.4;200;4.0;122.0;111.0;0.0;0.0;214
7521;24 Basismetaalindustrie;Software;2009;216;119.8;214;-3.0;119.0;115.0;0.0;0.0;216
7522;24 Basismetaalindustrie;Software;2010;218;119.0;216;4.0;117.0;119.0;0.0;0.0;218
7523;24 Basismetaalindustrie;Software;2011;216;119.3;218;-3.0;118.0;117.0;0.0;0.0;216
7524;24 Basismetaalindustrie;Software;2012;203;113.9;216;;;;;;203
7525;24 Basismetaalindustrie;Overige immateriële vaste activa;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
7526;24 Basismetaalindustrie;Overige immateriële vaste activa;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
7527;24 Basismetaalindustrie;Overige immateriële vaste activa;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
7528;24 Basismetaalindustrie;Overige immateriële vaste activa;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
7529;24 Basismetaalindustrie;Overige immateriële vaste activa;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
7530;24 Basismetaalindustrie;Overige immateriële vaste activa;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
7531;24 Basismetaalindustrie;Overige immateriële vaste activa;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
7532;24 Basismetaalindustrie;Overige immateriële vaste activa;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
7533;24 Basismetaalindustrie;Overige immateriële vaste activa;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
7534;24 Basismetaalindustrie;Overige immateriële vaste activa;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
7535;24 Basismetaalindustrie;Overige immateriële vaste activa;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
7536;24 Basismetaalindustrie;Overige immateriële vaste activa;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
7537;24 Basismetaalindustrie;Overige immateriële vaste activa;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
7538;24 Basismetaalindustrie;Overige immateriële vaste activa;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
7539;24 Basismetaalindustrie;Overige immateriële vaste activa;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
7540;24 Basismetaalindustrie;Overige immateriële vaste activa;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
7541;24 Basismetaalindustrie;Overige immateriële vaste activa;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
7542;24 Basismetaalindustrie;Overige immateriële vaste activa;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
7543;24 Basismetaalindustrie;Overige immateriële vaste activa;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
7544;24 Basismetaalindustrie;Overige immateriële vaste activa;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
7545;24 Basismetaalindustrie;Overige immateriële vaste activa;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
7546;24 Basismetaalindustrie;Overige immateriële vaste activa;2009;0;;0;0.0;0.0;0.0;0.0;0.0;0
7547;24 Basismetaalindustrie;Overige immateriële vaste activa;2010;0;;0;0.0;0.0;0.0;0.0;0.0;0
7548;24 Basismetaalindustrie;Overige immateriële vaste activa;2011;0;;0;0.0;0.0;0.0;0.0;0.0;0
7549;24 Basismetaalindustrie;Overige immateriële vaste activa;2012;0;;0;;;;;;0
7550;24 Basismetaalindustrie;In cultuur gebrachte activa;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
7551;24 Basismetaalindustrie;In cultuur gebrachte activa;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
7552;24 Basismetaalindustrie;In cultuur gebrachte activa;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
7553;24 Basismetaalindustrie;In cultuur gebrachte activa;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
7554;24 Basismetaalindustrie;In cultuur gebrachte activa;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
7555;24 Basismetaalindustrie;In cultuur gebrachte activa;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
