ID;Toepassingsgroepen;SectorenEnGewassen;Perioden;BedrijvenMetGebruik_1;OppervlakteMetGebruik_2;GebruikPerJaar_3;GebruikPerHectare_4;GebruikInJanuari_5;GebruikInFebruari_6;GebruikInMaart_7;GebruikInApril_8;GebruikInMei_9;GebruikInJuni_10;GebruikInJuli_11;GebruikInAugustus_12;GebruikInSeptember_13;GebruikInOktober_14;GebruikInNovember_15;GebruikInDecember_16
3387;Overige toepassingen;Hyacinten (bollen);2000;8.0;30.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0
3388;Overige toepassingen;Hyacinten (bollen);2004;115.0;914.0;126.0;0.1;0.1;0.0;0.0;0.1;0.0;0.0;22.1;13.8;29.0;35.0;0.0;0.0
3389;Overige toepassingen;Hyacinten (bollen);2008;57.0;277.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.2;23.0;23.0;26.9;0.0;0.0
3390;Overige toepassingen;Irissen (bollen);1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3391;Overige toepassingen;Irissen (bollen);1998;10.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3392;Overige toepassingen;Irissen (bollen);2000;9.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3393;Overige toepassingen;Irissen (bollen);2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3394;Overige toepassingen;Irissen (bollen);2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3395;Overige toepassingen;Lelies (bollen);1995;0.0;0.0;0.0;0.0;;;;;;;;;;;;
3396;Overige toepassingen;Lelies (bollen);1998;22.0;637.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3397;Overige toepassingen;Lelies (bollen);2000;;;;;;;;;;;;;;;;
3398;Overige toepassingen;Lelies (bollen);2004;49.0;195.0;61.0;0.0;33.3;0.0;0.0;4.2;0.0;0.0;4.2;0.0;0.0;58.3;0.0;0.0
3399;Overige toepassingen;Lelies (bollen);2008;36.0;160.0;241.0;0.0;64.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.5;0.0;0.0;0.0
3400;Overige toepassingen;Narcissen (bollen);1995;0.0;0.0;0.0;0.0;;;;;;;;;;;;
3401;Overige toepassingen;Narcissen (bollen);1998;;;;;;;;;;;;;;;;
3402;Overige toepassingen;Narcissen (bollen);2000;;;;;;;;;;;;;;;;
3403;Overige toepassingen;Narcissen (bollen);2004;;;;;;;;;;;;;;;;
3404;Overige toepassingen;Narcissen (bollen);2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3405;Overige toepassingen;Tulpen (bollen);1995;0.0;0.0;0.0;0.0;;;;;;;;;;;;
3406;Overige toepassingen;Tulpen (bollen);1998;122.0;1197.0;87.0;0.0;0.0;0.0;0.0;0.0;5.9;0.0;0.0;0.0;47.1;27.4;0.0;19.6
3407;Overige toepassingen;Tulpen (bollen);2000;197.0;1969.0;94.0;0.0;2.3;0.0;0.0;15.2;17.1;0.0;0.0;0.0;19.0;46.4;0.0;0.0
3408;Overige toepassingen;Tulpen (bollen);2004;592.0;6229.0;1078.0;0.1;0.0;0.0;0.0;0.1;1.0;6.3;19.1;58.0;13.4;2.1;0.0;0.0
3409;Overige toepassingen;Tulpen (bollen);2008;423.0;5950.0;528.0;0.0;33.5;0.0;0.0;0.0;0.0;3.9;28.2;10.7;18.3;5.4;0.0;0.0
3410;Overige toepassingen;Aardbeien onder glas;1995;;;;;;;;;;;;;;;;
3411;Overige toepassingen;Aardbeien onder glas;1998;;;;;;;;;;;;;;;;
3412;Overige toepassingen;Aardbeien onder glas;2000;;;;;;;;;;;;;;;;
3413;Overige toepassingen;Aardbeien onder glas;2004;;;;;;;;;;;;;;;;
3414;Overige toepassingen;Aardbeien onder glas;2008;8.0;9.0;0.0;0.0;0.0;0.0;0.4;0.1;0.0;97.3;0.0;0.0;1.6;0.6;0.0;0.0
3415;Overige toepassingen;Aardbeien onder glas excl. zw en bact;1995;;;;;;;;;;;;;;;;
3416;Overige toepassingen;Aardbeien onder glas excl. zw en bact;1998;;;;;;;;;;;;;;;;
3417;Overige toepassingen;Aardbeien onder glas excl. zw en bact;2000;;;;;;;;;;;;;;;;
3418;Overige toepassingen;Aardbeien onder glas excl. zw en bact;2004;;;;;;;;;;;;;;;;
3419;Overige toepassingen;Aardbeien onder glas excl. zw en bact;2008;8.0;9.0;0.0;0.0;;;;;;;;;;;;
3420;Overige toepassingen;Komkommers;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3421;Overige toepassingen;Komkommers;1998;16.0;12.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0
3422;Overige toepassingen;Komkommers;2000;36.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;95.0
3423;Overige toepassingen;Komkommers;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3424;Overige toepassingen;Komkommers;2008;85.0;192.0;128.0;0.2;13.4;6.6;23.9;11.5;15.3;9.9;2.0;9.1;8.3;0.0;0.0;0.0
3425;Overige toepassingen;Komkommers excl. zwavel en bact. prep.;1995;;;0.0;0.0;;;;;;;;;;;;
3426;Overige toepassingen;Komkommers excl. zwavel en bact. prep.;1998;;;0.0;0.0;;;;;;;;;;;;
3427;Overige toepassingen;Komkommers excl. zwavel en bact. prep.;2000;;;0.0;0.0;;;;;;;;;;;;
3428;Overige toepassingen;Komkommers excl. zwavel en bact. prep.;2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
3429;Overige toepassingen;Komkommers excl. zwavel en bact. prep.;2008;85.0;192.0;1.0;0.0;;;;;;;;;;;;
3430;Overige toepassingen;Paprika's;1995;56.0;85.0;30.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.4;69.6
3431;Overige toepassingen;Paprika's;1998;187.0;287.0;107.0;0.1;1.2;9.3;0.0;0.0;0.0;0.0;0.0;0.0;5.3;14.5;66.9;2.8
3432;Overige toepassingen;Paprika's;2000;183.0;322.0;148.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5;40.1;43.9;12.5
3433;Overige toepassingen;Paprika's;2004;150.0;315.0;176.0;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;9.3;82.8;7.8
3434;Overige toepassingen;Paprika's;2008;146.0;587.0;490.0;0.4;11.4;13.5;9.5;5.2;11.0;3.8;0.0;1.9;0.8;15.6;25.5;1.7
3435;Overige toepassingen;Paprika's excl. zwavel en bact. prep.;1995;;;30.0;0.0;;;;;;;;;;;;
3436;Overige toepassingen;Paprika's excl. zwavel en bact. prep.;1998;;;107.0;0.1;;;;;;;;;;;;
3437;Overige toepassingen;Paprika's excl. zwavel en bact. prep.;2000;;;148.0;0.1;;;;;;;;;;;;
3438;Overige toepassingen;Paprika's excl. zwavel en bact. prep.;2004;150.0;315.0;176.0;0.1;;;;;;;;;;;;
3439;Overige toepassingen;Paprika's excl. zwavel en bact. prep.;2008;146.0;587.0;211.0;0.2;;;;;;;;;;;;
3440;Overige toepassingen;Radijs;1995;;;;;;;;;;;;;;;;
3441;Overige toepassingen;Radijs;1998;;;;;;;;;;;;;;;;
3442;Overige toepassingen;Radijs;2000;;;;;;;;;;;;;;;;
3443;Overige toepassingen;Radijs;2004;18.0;22.0;1.0;0.0;0.0;28.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.4;0.0;0.1
3444;Overige toepassingen;Radijs;2008;;;;;;;;;;;;;;;;
3445;Overige toepassingen;Tomaten;1995;513.0;612.0;729.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3;41.8;43.9;13.0
3446;Overige toepassingen;Tomaten;1998;419.0;576.0;1207.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0;1.4;1.6;0.4;32.5;44.6;19.5
3447;Overige toepassingen;Tomaten;2000;322.0;637.0;1384.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3;3.4;45.8;31.1;18.3
3448;Overige toepassingen;Tomaten;2004;353.0;978.0;2063.0;1.5;0.0;0.0;0.0;3.1;0.0;0.0;0.0;1.0;9.3;28.3;42.8;15.6
3449;Overige toepassingen;Tomaten;2008;257.0;1028.0;1086.0;0.7;3.5;5.5;5.0;5.7;5.7;8.8;11.4;7.2;5.0;25.1;15.6;1.5
3450;Overige toepassingen;Tomaten excl. zwavel en bact. prep.;1995;;;729.0;0.6;;;;;;;;;;;;
3451;Overige toepassingen;Tomaten excl. zwavel en bact. prep.;1998;;;1207.0;0.9;;;;;;;;;;;;
3452;Overige toepassingen;Tomaten excl. zwavel en bact. prep.;2000;;;1384.0;1.2;;;;;;;;;;;;
3453;Overige toepassingen;Tomaten excl. zwavel en bact. prep.;2004;353.0;978.0;2063.0;1.5;;;;;;;;;;;;
3454;Overige toepassingen;Tomaten excl. zwavel en bact. prep.;2008;257.0;1028.0;675.0;0.4;;;;;;;;;;;;
3455;Overige toepassingen;Alstroemeria;1995;;;;;;;;;;;;;;;;
3456;Overige toepassingen;Alstroemeria;1998;;;;;;;;;;;;;;;;
3457;Overige toepassingen;Alstroemeria;2000;;;;;;;;;;;;;;;;
3458;Overige toepassingen;Alstroemeria;2004;56.0;67.0;103.0;1.2;27.3;12.0;8.5;0.9;0.8;1.2;2.8;12.1;6.1;2.8;19.1;6.5
3459;Overige toepassingen;Alstroemeria;2008;;;;;;;;;;;;;;;;
3460;Overige toepassingen;Alstroemeria exl. zwavel en bact. prep;1995;;;;;;;;;;;;;;;;
3461;Overige toepassingen;Alstroemeria exl. zwavel en bact. prep;1998;;;;;;;;;;;;;;;;
3462;Overige toepassingen;Alstroemeria exl. zwavel en bact. prep;2000;;;;;;;;;;;;;;;;
3463;Overige toepassingen;Alstroemeria exl. zwavel en bact. prep;2004;56.0;67.0;103.0;1.2;;;;;;;;;;;;
3464;Overige toepassingen;Alstroemeria exl. zwavel en bact. prep;2008;;;;;;;;;;;;;;;;
3465;Overige toepassingen;Anjers;1995;101.0;53.0;11.0;0.1;;;;;;;;;;;;
3466;Overige toepassingen;Anjers;1998;32.0;14.0;4.0;0.0;16.8;0.0;5.6;0.0;7.7;16.8;0.0;0.0;0.0;11.2;0.0;41.9
3467;Overige toepassingen;Anjers;2000;34.0;24.0;3.0;0.0;0.0;0.0;0.0;0.0;14.8;69.2;0.0;0.0;15.8;0.0;0.2;0.0
3468;Overige toepassingen;Anjers;2004;;;;;;;;;;;;;;;;
3469;Overige toepassingen;Anjers;2008;;;;;;;;;;;;;;;;
3470;Overige toepassingen;Anjers excl. zwavel en bact. prep.;1995;;;;;;;;;;;;;;;;
3471;Overige toepassingen;Anjers excl. zwavel en bact. prep.;1998;;;;;;;;;;;;;;;;
3472;Overige toepassingen;Anjers excl. zwavel en bact. prep.;2000;;;;;;;;;;;;;;;;
3473;Overige toepassingen;Anjers excl. zwavel en bact. prep.;2004;;;;;;;;;;;;;;;;
3474;Overige toepassingen;Anjers excl. zwavel en bact. prep.;2008;;;;;;;;;;;;;;;;
3475;Overige toepassingen;Chrysanten;1995;656.0;708.0;8423.0;10.9;4.6;3.2;7.7;11.3;8.3;7.1;8.7;11.5;11.1;12.8;8.8;4.9
3476;Overige toepassingen;Chrysanten;1998;536.0;652.0;6175.0;8.2;6.1;6.2;7.9;10.4;8.8;9.4;11.1;9.9;8.1;8.6;7.2;6.4
3477;Overige toepassingen;Chrysanten;2000;553.0;732.0;8707.0;11.2;22.1;4.2;6.8;7.2;8.3;9.0;10.8;9.4;7.6;7.2;3.9;3.5
3478;Overige toepassingen;Chrysanten;2004;376.0;649.0;10165.0;15.0;3.7;4.2;8.1;11.6;8.1;14.9;8.7;9.9;9.1;9.8;6.4;5.5
3479;Overige toepassingen;Chrysanten;2008;250.0;511.0;7898.0;15.1;3.6;9.4;6.6;10.2;9.2;16.0;8.7;9.7;7.5;9.5;5.4;4.3
3480;Overige toepassingen;Chrysanten excl. zwavel en bact.prep;1995;;;8423.0;10.9;;;;;;;;;;;;
3481;Overige toepassingen;Chrysanten excl. zwavel en bact.prep;1998;;;6175.0;8.2;;;;;;;;;;;;
3482;Overige toepassingen;Chrysanten excl. zwavel en bact.prep;2000;;;8707.0;11.2;;;;;;;;;;;;
3483;Overige toepassingen;Chrysanten excl. zwavel en bact.prep;2004;376.0;649.0;10165.0;15.0;;;;;;;;;;;;
3484;Overige toepassingen;Chrysanten excl. zwavel en bact.prep;2008;250.0;511.0;7898.0;15.1;;;;;;;;;;;;
3485;Overige toepassingen;Fresia's;1995;0.0;0.0;0.0;0.0;;;;;;;;;;;;
3486;Overige toepassingen;Fresia's;1998;87.0;77.0;3.0;0.0;0.0;21.6;5.2;2.9;0.0;0.0;9.7;28.6;26.0;0.0;0.0;6.1
3487;Overige toepassingen;Fresia's;2000;49.0;54.0;2.0;0.0;0.0;0.0;13.0;13.3;0.0;58.3;14.6;0.0;0.8;0.0;0.1;0.0
3488;Overige toepassingen;Fresia's;2004;33.0;49.0;0.0;0.0;0.8;76.5;0.0;0.0;0.0;0.0;0.0;1.1;0.0;10.7;1.1;9.7
3489;Overige toepassingen;Fresia's;2008;16.0;25.0;4.0;0.0;0.0;0.0;30.3;0.6;0.0;0.0;32.2;36.9;0.0;0.0;0.0;0.0
3490;Overige toepassingen;Fresia's excl. zwavel en bact. prep.;1995;;;0.0;0.0;;;;;;;;;;;;
3491;Overige toepassingen;Fresia's excl. zwavel en bact. prep.;1998;;;3.0;0.0;;;;;;;;;;;;
3492;Overige toepassingen;Fresia's excl. zwavel en bact. prep.;2000;;;2.0;0.0;;;;;;;;;;;;
3493;Overige toepassingen;Fresia's excl. zwavel en bact. prep.;2004;33.0;49.0;0.0;0.0;;;;;;;;;;;;
3494;Overige toepassingen;Fresia's excl. zwavel en bact. prep.;2008;16.0;25.0;4.0;0.0;;;;;;;;;;;;
3495;Overige toepassingen;Gerbera's;1995;;;;;;;;;;;;;;;;
3496;Overige toepassingen;Gerbera's;1998;114.0;156.0;189.0;0.9;7.7;12.9;12.9;5.6;6.8;4.2;5.6;6.9;5.0;11.8;8.2;12.4
3497;Overige toepassingen;Gerbera's;2000;107.0;157.0;257.0;1.0;7.3;15.0;4.4;3.6;3.9;0.0;8.5;8.9;6.5;9.7;28.5;3.7
3498;Overige toepassingen;Gerbera's;2004;114.0;191.0;617.0;2.7;14.1;7.1;6.0;7.9;3.9;6.6;8.5;7.7;7.5;7.7;9.2;13.8
3499;Overige toepassingen;Gerbera's;2008;81.0;180.0;952.0;4.6;3.3;8.6;5.8;5.9;14.5;10.2;19.5;2.9;6.0;10.4;7.9;4.9
3500;Overige toepassingen;Gerbera's excl. zwavel en bact. prep.;1995;;;;;;;;;;;;;;;;
3501;Overige toepassingen;Gerbera's excl. zwavel en bact. prep.;1998;;;189.0;0.9;;;;;;;;;;;;
3502;Overige toepassingen;Gerbera's excl. zwavel en bact. prep.;2000;;;257.0;1.0;;;;;;;;;;;;
3503;Overige toepassingen;Gerbera's excl. zwavel en bact. prep.;2004;114.0;191.0;617.0;2.7;;;;;;;;;;;;
3504;Overige toepassingen;Gerbera's excl. zwavel en bact. prep.;2008;81.0;180.0;947.0;4.6;;;;;;;;;;;;
3505;Overige toepassingen;Lelies (snijbloemen);1995;0.0;0.0;0.0;0.0;;;;;;;;;;;;
3506;Overige toepassingen;Lelies (snijbloemen);1998;70.0;86.0;39.0;0.2;0.6;6.1;0.0;5.5;6.6;11.1;18.5;30.5;3.3;5.5;11.1;1.2
3507;Overige toepassingen;Lelies (snijbloemen);2000;52.0;48.0;10.0;0.0;18.1;0.0;0.0;0.0;0.0;22.2;0.0;11.1;0.0;37.5;11.1;0.0
3508;Overige toepassingen;Lelies (snijbloemen);2004;77.0;134.0;33.0;0.1;1.8;7.4;5.1;10.8;6.2;8.8;13.3;6.8;7.2;7.3;12.8;12.6
3509;Overige toepassingen;Lelies (snijbloemen);2008;47.0;83.0;52.0;0.2;3.2;4.6;2.9;4.5;0.5;27.9;44.7;3.2;3.1;0.0;5.3;0.3
3510;Overige toepassingen;Lelies (snijbloem) excl.zwavel en bact.p;1995;;;0.0;0.0;;;;;;;;;;;;
3511;Overige toepassingen;Lelies (snijbloem) excl.zwavel en bact.p;1998;;;39.0;0.2;;;;;;;;;;;;
3512;Overige toepassingen;Lelies (snijbloem) excl.zwavel en bact.p;2000;;;10.0;0.0;;;;;;;;;;;;
3513;Overige toepassingen;Lelies (snijbloem) excl.zwavel en bact.p;2004;77.0;134.0;33.0;0.1;;;;;;;;;;;;
3514;Overige toepassingen;Lelies (snijbloem) excl.zwavel en bact.p;2008;47.0;83.0;29.0;0.1;;;;;;;;;;;;
3515;Overige toepassingen;Orchideeën (snijbloemen);1995;;;;;;;;;;;;;;;;
3516;Overige toepassingen;Orchideeën (snijbloemen);1998;155.0;164.0;175.0;0.8;3.0;9.0;2.7;4.3;3.3;6.4;8.2;13.9;11.4;7.5;12.5;17.7
3517;Overige toepassingen;Orchideeën (snijbloemen);2000;155.0;170.0;234.0;1.1;1.2;4.3;0.0;2.0;4.1;11.4;12.4;23.4;22.1;10.2;5.2;3.7
3518;Overige toepassingen;Orchideeën (snijbloemen);2004;171.0;193.0;233.0;1.0;1.5;2.9;13.0;7.1;2.4;16.8;3.1;9.3;13.7;7.5;14.6;8.0
3519;Overige toepassingen;Orchideeën (snijbloemen);2008;104.0;153.0;334.0;1.6;4.8;1.4;4.3;15.9;4.9;12.7;8.3;12.7;20.4;4.7;4.8;5.2
3520;Overige toepassingen;Orchideeën excl. zwavel en bact. prep.;1995;;;;;;;;;;;;;;;;
3521;Overige toepassingen;Orchideeën excl. zwavel en bact. prep.;1998;;;;;;;;;;;;;;;;
3522;Overige toepassingen;Orchideeën excl. zwavel en bact. prep.;2000;;;;;;;;;;;;;;;;
3523;Overige toepassingen;Orchideeën excl. zwavel en bact. prep.;2004;171.0;193.0;233.0;1.0;;;;;;;;;;;;
3524;Overige toepassingen;Orchideeën excl. zwavel en bact. prep.;2008;104.0;153.0;334.0;1.6;;;;;;;;;;;;
3525;Overige toepassingen;Perkplanten;1995;;;;;;;;;;;;;;;;
3526;Overige toepassingen;Perkplanten;1998;683.0;372.0;2259.0;5.0;7.1;8.2;15.7;29.4;20.5;2.5;0.9;1.6;1.6;4.2;3.0;5.2
3527;Overige toepassingen;Perkplanten;2000;648.0;427.0;4564.0;9.2;2.9;7.7;15.5;19.3;17.8;3.3;1.8;1.7;6.7;7.0;3.2;13.2
3528;Overige toepassingen;Perkplanten;2004;563.0;484.0;4973.0;9.2;6.3;8.9;20.9;23.5;15.4;5.6;1.1;2.4;4.0;3.5;4.8;3.4
3529;Overige toepassingen;Perkplanten;2008;336.0;429.0;6134.0;13.4;9.7;16.4;22.2;18.9;8.2;7.6;9.6;1.0;2.7;2.0;0.8;0.8
3530;Overige toepassingen;Perkplanten excl. zwavel en bact. prep.;1995;;;;;;;;;;;;;;;;
3531;Overige toepassingen;Perkplanten excl. zwavel en bact. prep.;1998;;;2259.0;5.0;;;;;;;;;;;;
3532;Overige toepassingen;Perkplanten excl. zwavel en bact. prep.;2000;;;4564.0;9.2;;;;;;;;;;;;
3533;Overige toepassingen;Perkplanten excl. zwavel en bact. prep.;2004;563.0;484.0;4973.0;9.2;;;;;;;;;;;;
3534;Overige toepassingen;Perkplanten excl. zwavel en bact. prep.;2008;336.0;429.0;6134.0;13.4;;;;;;;;;;;;
3535;Overige toepassingen;Potplanten - blad;1995;130.0;100.0;63.0;0.1;5.3;1.4;6.3;11.4;0.3;9.3;28.0;6.3;15.6;6.3;4.5;5.1
3536;Overige toepassingen;Potplanten - blad;1998;258.0;162.0;261.0;0.6;4.0;3.9;16.2;18.0;10.5;7.0;10.8;7.6;8.5;6.4;3.6;3.5
3537;Overige toepassingen;Potplanten - blad;2000;242.0;212.0;355.0;0.8;3.5;6.6;18.8;14.6;5.3;5.2;13.6;8.1;3.8;9.0;5.4;6.0
3538;Overige toepassingen;Potplanten - blad;2004;235.0;224.0;506.0;1.1;0.7;17.4;27.1;7.9;2.8;2.9;2.0;1.2;1.6;1.6;18.6;16.3
3539;Overige toepassingen;Potplanten - blad;2008;172.0;301.0;1420.0;2.9;1.8;3.2;15.7;17.6;23.4;15.2;9.5;1.3;1.7;7.5;1.2;1.9
3540;Overige toepassingen;Ptpl - blad excl. zwavel en bact. prep.;1995;;;;;;;;;;;;;;;;
3541;Overige toepassingen;Ptpl - blad excl. zwavel en bact. prep.;1998;;;;;;;;;;;;;;;;
3542;Overige toepassingen;Ptpl - blad excl. zwavel en bact. prep.;2000;;;;;;;;;;;;;;;;
3543;Overige toepassingen;Ptpl - blad excl. zwavel en bact. prep.;2004;235.0;224.0;506.0;1.1;;;;;;;;;;;;
3544;Overige toepassingen;Ptpl - blad excl. zwavel en bact. prep.;2008;172.0;301.0;1415.0;2.9;;;;;;;;;;;;
3545;Overige toepassingen;Potplanten - bloei;1995;;;;;;;;;;;;;;;;
3546;Overige toepassingen;Potplanten - bloei;1998;588.0;372.0;1421.0;2.5;3.7;5.5;10.6;11.3;8.9;18.4;9.6;10.2;8.1;7.3;4.2;2.1
3547;Overige toepassingen;Potplanten - bloei;2000;605.0;492.0;1749.0;2.9;6.9;14.7;5.2;8.9;8.9;4.9;6.2;9.4;10.0;15.7;5.8;3.4
3548;Overige toepassingen;Potplanten - bloei;2004;535.0;511.0;2729.0;3.9;5.0;6.8;10.6;14.0;11.7;12.8;10.0;7.6;4.8;5.7;4.9;6.0
3549;Overige toepassingen;Potplanten - bloei;2008;425.0;686.0;7178.0;7.6;4.7;6.0;10.8;8.0;9.9;13.8;11.9;7.2;7.8;7.4;4.2;8.3
3550;Overige toepassingen;Potpl. - bloei excl. zwav. en bact.prep.;1995;;;;;;;;;;;;;;;;
3551;Overige toepassingen;Potpl. - bloei excl. zwav. en bact.prep.;1998;;;;;;;;;;;;;;;;
3552;Overige toepassingen;Potpl. - bloei excl. zwav. en bact.prep.;2000;;;;;;;;;;;;;;;;
3553;Overige toepassingen;Potpl. - bloei excl. zwav. en bact.prep.;2004;535.0;511.0;2729.0;3.9;;;;;;;;;;;;
3554;Overige toepassingen;Potpl. - bloei excl. zwav. en bact.prep.;2008;425.0;686.0;7178.0;7.6;;;;;;;;;;;;
3555;Overige toepassingen;Rozen;1995;57.0;55.0;29.0;0.0;;;;;;;;;;;;
3556;Overige toepassingen;Rozen;1998;71.0;98.0;3.0;0.0;0.1;0.0;1.2;98.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
3557;Overige toepassingen;Rozen;2000;23.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.3;66.7
3558;Overige toepassingen;Rozen;2004;101.0;133.0;82.0;0.1;35.7;35.7;28.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3559;Overige toepassingen;Rozen;2008;100.0;341.0;2076.0;3.6;0.7;4.0;0.0;0.0;0.5;78.1;10.9;0.0;1.2;0.0;2.3;2.3
3560;Overige toepassingen;Rozen excl. zwavel en bact. prep.;1995;;;;;;;;;;;;;;;;
3561;Overige toepassingen;Rozen excl. zwavel en bact. prep.;1998;;;;;;;;;;;;;;;;
3562;Overige toepassingen;Rozen excl. zwavel en bact. prep.;2000;;;;;;;;;;;;;;;;
3563;Overige toepassingen;Rozen excl. zwavel en bact. prep.;2004;101.0;133.0;82.0;0.1;;;;;;;;;;;;
3564;Overige toepassingen;Rozen excl. zwavel en bact. prep.;2008;100.0;341.0;1966.0;3.4;;;;;;;;;;;;
3565;Overige toepassingen;Champignons (gewas);1995;;;;;;;;;;;;;;;;
3566;Overige toepassingen;Champignons (gewas);1998;;;;;;;;;;;;;;;;
3567;Overige toepassingen;Champignons (gewas);2000;;;;;;;;;;;;;;;;
3568;Overige toepassingen;Champignons (gewas);2004;;;;;;;;;;;;;;;;
3569;Overige toepassingen;Champignons (gewas);2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3570;Ontsmetting poot- en zaaigoed ;Totaal gewassen/teeltsectoren;1995;;13348.0;100398.0;0.1;;;;;;;;;;;;
3571;Ontsmetting poot- en zaaigoed ;Totaal gewassen/teeltsectoren;1998;;21815.0;121659.0;0.1;;;;;;;;;;;;
3572;Ontsmetting poot- en zaaigoed ;Totaal gewassen/teeltsectoren;2000;;27752.0;96412.0;0.1;;;;;;;;;;;;
3573;Ontsmetting poot- en zaaigoed ;Totaal gewassen/teeltsectoren;2004;;11973.0;112057.0;0.1;23.1;0.1;0.0;10.0;0.8;0.3;2.2;6.5;18.6;38.2;0.1;0.1
3574;Ontsmetting poot- en zaaigoed ;Totaal gewassen/teeltsectoren;2008;;43384.0;108355.0;0.1;13.8;0.0;0.0;13.4;11.3;0.8;2.1;5.4;16.3;36.8;0.0;0.0
3575;Ontsmetting poot- en zaaigoed ;Teeltsector akkerbouw;1995;;;;;;;;;;;;;;;;
3576;Ontsmetting poot- en zaaigoed ;Teeltsector akkerbouw;1998;;7600.0;1042.0;0.0;9.2;0.0;0.0;17.4;11.9;0.0;0.0;0.0;0.0;61.5;0.0;0.0
3577;Ontsmetting poot- en zaaigoed ;Teeltsector akkerbouw;2000;;15243.0;1394.0;0.0;;;;;;;;;;;;
3578;Ontsmetting poot- en zaaigoed ;Teeltsector akkerbouw;2004;;;;;;;;;;;;;;;;
3579;Ontsmetting poot- en zaaigoed ;Teeltsector akkerbouw;2008;;33024.0;20098.0;0.0;7.7;0.0;0.0;20.0;58.7;3.6;9.2;0.0;0.7;0.1;0.0;0.0
3580;Ontsmetting poot- en zaaigoed ;Teeltsector groenten open grond;1995;;;;;;;;;;;;;;;;
3581;Ontsmetting poot- en zaaigoed ;Teeltsector groenten open grond;1998;;;;;;;;;;;;;;;;
3582;Ontsmetting poot- en zaaigoed ;Teeltsector groenten open grond;2000;;;;;;;;;;;;;;;;
3583;Ontsmetting poot- en zaaigoed ;Teeltsector groenten open grond;2004;;;;;;;;;;;;;;;;
3584;Ontsmetting poot- en zaaigoed ;Teeltsector groenten open grond;2008;;1075.0;223.0;0.0;0.0;0.0;0.0;6.4;16.9;0.2;14.5;0.2;0.0;61.6;0.0;0.0
3585;Ontsmetting poot- en zaaigoed ;Teeltsector pit- en steenvruchten;1995;;;;;;;;;;;;;;;;
3586;Ontsmetting poot- en zaaigoed ;Teeltsector pit- en steenvruchten;1998;;;;;;;;;;;;;;;;
3587;Ontsmetting poot- en zaaigoed ;Teeltsector pit- en steenvruchten;2000;;;;;;;;;;;;;;;;
3588;Ontsmetting poot- en zaaigoed ;Teeltsector pit- en steenvruchten;2004;;;;;;;;;;;;;;;;
3589;Ontsmetting poot- en zaaigoed ;Teeltsector pit- en steenvruchten;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
