ID;SBI2008;Perioden;OpenstaandeVacatures_1;OntstaneVacatures_2;VervuldeVacatures_3
1835;M Specialistische zakelijke diensten;2000 1e kwartaal;22.4;21.9;18.7
1836;M Specialistische zakelijke diensten;2000 2e kwartaal;22.2;17.9;18.0
1837;M Specialistische zakelijke diensten;2000 3e kwartaal;18.3;16.2;20.1
1838;M Specialistische zakelijke diensten;2000 4e kwartaal;22.6;22.3;18.0
1839;M Specialistische zakelijke diensten;2000 jaargem. /jaartotaal;21.0;78.0;75.0
1840;M Specialistische zakelijke diensten;2001 1e kwartaal;21.2;20.0;21.4
1841;M Specialistische zakelijke diensten;2001 2e kwartaal;23.2;24.4;22.4
1842;M Specialistische zakelijke diensten;2001 3e kwartaal;17.4;14.1;19.9
1843;M Specialistische zakelijke diensten;2001 4e kwartaal;14.9;12.7;15.1
1844;M Specialistische zakelijke diensten;2001 jaargem. /jaartotaal;20.1;71.0;79.0
1845;M Specialistische zakelijke diensten;2002 1e kwartaal;17.0;16.6;14.5
1846;M Specialistische zakelijke diensten;2002 2e kwartaal;13.8;12.2;15.4
1847;M Specialistische zakelijke diensten;2002 3e kwartaal;11.6;10.5;12.7
1848;M Specialistische zakelijke diensten;2002 4e kwartaal;11.5;12.4;12.4
1849;M Specialistische zakelijke diensten;2002 jaargem. /jaartotaal;13.9;52.0;55.0
1850;M Specialistische zakelijke diensten;2003 1e kwartaal;13.2;15.9;14.3
1851;M Specialistische zakelijke diensten;2003 2e kwartaal;13.5;16.5;16.2
1852;M Specialistische zakelijke diensten;2003 3e kwartaal;7.4;9.3;15.7
1853;M Specialistische zakelijke diensten;2003 4e kwartaal;8.8;13.2;11.8
1854;M Specialistische zakelijke diensten;2003 jaargem. /jaartotaal;11.1;55.0;58.0
1855;M Specialistische zakelijke diensten;2004 1e kwartaal;13.6;17.1;12.4
1856;M Specialistische zakelijke diensten;2004 2e kwartaal;14.2;17.4;16.8
1857;M Specialistische zakelijke diensten;2004 3e kwartaal;11.6;15.0;17.5
1858;M Specialistische zakelijke diensten;2004 4e kwartaal;14.2;17.2;14.7
1859;M Specialistische zakelijke diensten;2004 jaargem. /jaartotaal;10.8;67.0;61.0
1860;M Specialistische zakelijke diensten;2005 1e kwartaal;19.8;24.2;18.5
1861;M Specialistische zakelijke diensten;2005 2e kwartaal;18.9;21.1;22.1
1862;M Specialistische zakelijke diensten;2005 3e kwartaal;18.2;20.5;21.2
1863;M Specialistische zakelijke diensten;2005 4e kwartaal;19.0;21.3;20.5
1864;M Specialistische zakelijke diensten;2005 jaargem. /jaartotaal;14.2;87.0;82.0
1865;M Specialistische zakelijke diensten;2006 1e kwartaal;22.4;25.8;22.5
1866;M Specialistische zakelijke diensten;2006 2e kwartaal;26.7;26.6;22.2
1867;M Specialistische zakelijke diensten;2006 3e kwartaal;27.8;25.7;24.7
1868;M Specialistische zakelijke diensten;2006 4e kwartaal;28.9;28.6;27.4
1869;M Specialistische zakelijke diensten;2006 jaargem. /jaartotaal;25.2;107.0;97.0
1870;M Specialistische zakelijke diensten;2007 1e kwartaal;29.2;26.2;25.9
1871;M Specialistische zakelijke diensten;2007 2e kwartaal;31.0;29.9;28.1
1872;M Specialistische zakelijke diensten;2007 3e kwartaal;28.9;23.4;25.5
1873;M Specialistische zakelijke diensten;2007 4e kwartaal;29.4;25.5;25.1
1874;M Specialistische zakelijke diensten;2007 jaargem. /jaartotaal;26.5;105.0;105.0
1875;M Specialistische zakelijke diensten;2008 1e kwartaal;30.5;25.5;24.4
1876;M Specialistische zakelijke diensten;2008 2e kwartaal;28.2;23.4;25.6
1877;M Specialistische zakelijke diensten;2008 3e kwartaal;27.1;23.6;24.7
1878;M Specialistische zakelijke diensten;2008 4e kwartaal;22.1;18.9;23.9
1879;M Specialistische zakelijke diensten;2008 jaargem. /jaartotaal;29.8;91.0;99.0
1880;M Specialistische zakelijke diensten;2009 1e kwartaal;16.5;14.8;20.4
1881;M Specialistische zakelijke diensten;2009 2e kwartaal;13.2;13.1;16.4
1882;M Specialistische zakelijke diensten;2009 3e kwartaal;12.5;15.1;15.7
1883;M Specialistische zakelijke diensten;2009 4e kwartaal;12.6;15.2;15.1
1884;M Specialistische zakelijke diensten;2009 jaargem. /jaartotaal;25.2;58.0;68.0
1885;M Specialistische zakelijke diensten;2010 1e kwartaal;11.0;12.6;14.7
1886;M Specialistische zakelijke diensten;2010 2e kwartaal;11.8;14.7;13.9
1887;M Specialistische zakelijke diensten;2010 3e kwartaal;12.2;13.5;13.1
1888;M Specialistische zakelijke diensten;2010 4e kwartaal;12.7;13.5;13.0
1889;M Specialistische zakelijke diensten;2010 jaargem. /jaartotaal;11.9;55.0;55.0
1890;M Specialistische zakelijke diensten;2011 1e kwartaal;14.2;17.0;15.0
1891;M Specialistische zakelijke diensten;2011 2e kwartaal;13.6;16.0;17.0
1892;M Specialistische zakelijke diensten;2011 3e kwartaal;13.4;16.0;16.0
1893;M Specialistische zakelijke diensten;2011 4e kwartaal;12.5;13.0;14.0
1894;M Specialistische zakelijke diensten;2011 jaargem. /jaartotaal;13.5;62.0;63.0
1895;M Specialistische zakelijke diensten;2012 1e kwartaal;12.9;15.0;14.0
1896;M Specialistische zakelijke diensten;2012 2e kwartaal;12.5;13.0;14.0
1897;M Specialistische zakelijke diensten;2012 3e kwartaal;11.5;13.0;14.0
1898;M Specialistische zakelijke diensten;2012 4e kwartaal;11.2;13.0;13.0
1899;M Specialistische zakelijke diensten;2012 jaargem. /jaartotaal;12.2;54.0;55.0
1900;M Specialistische zakelijke diensten;2013 1e kwartaal;11.2;12.0;12.0
1901;M Specialistische zakelijke diensten;2013 2e kwartaal;10.8;13.0;13.0
1902;M Specialistische zakelijke diensten;2013 3e kwartaal;10.9;13.0;13.0
1903;M Specialistische zakelijke diensten;2013 4e kwartaal;11.0;13.0;13.0
1904;M Specialistische zakelijke diensten;2013 jaargem. /jaartotaal;11.0;51.0;52.0
1905;M Specialistische zakelijke diensten;2014 1e kwartaal;12.2;15.0;14.0
1906;M Specialistische zakelijke diensten;2014 2e kwartaal;13.0;14.0;13.0
1907;M Specialistische zakelijke diensten;2014 3e kwartaal;13.1;15.0;15.0
1908;M Specialistische zakelijke diensten;2014 4e kwartaal;14.9;17.0;15.0
1909;M Specialistische zakelijke diensten;2014 jaargem. /jaartotaal;12.8;62.0;58.0
1910;M Specialistische zakelijke diensten;2015 1e kwartaal;15.5;17.0;16.0
1911;M Specialistische zakelijke diensten;2015 2e kwartaal;15.8;18.0;17.0
1912;M Specialistische zakelijke diensten;2015 3e kwartaal;15.1;17.0;18.0
1913;M Specialistische zakelijke diensten;2015 4e kwartaal;16.5;19.0;18.0
1914;M Specialistische zakelijke diensten;2015 jaargem. /jaartotaal;15.5;71.0;69.0
1915;M Specialistische zakelijke diensten;2016 1e kwartaal;17.2;19.0;19.0
1916;M Specialistische zakelijke diensten;2016 2e kwartaal;17.2;19.0;19.0
1917;M Specialistische zakelijke diensten;2016 3e kwartaal;15.9;17.0;19.0
1918;M Specialistische zakelijke diensten;2016 4e kwartaal;16.6;18.0;17.0
1919;M Specialistische zakelijke diensten;2016 jaargem. /jaartotaal;16.7;73.0;73.0
1920;M Specialistische zakelijke diensten;2017 1e kwartaal;18.3;20.0;18.0
1921;M Specialistische zakelijke diensten;2017 2e kwartaal;19.6;20.0;18.0
1922;M Specialistische zakelijke diensten;2017 3e kwartaal;19.4;20.0;20.0
1923;M Specialistische zakelijke diensten;2017 4e kwartaal;21.8;23.0;20.0
1924;M Specialistische zakelijke diensten;2017 jaargem. /jaartotaal;19.1;83.0;77.0
1925;M Specialistische zakelijke diensten;2018 1e kwartaal;23.8;24.0;22.0
1926;M Specialistische zakelijke diensten;2018 2e kwartaal;24.6;22.0;21.0
1927;M Specialistische zakelijke diensten;2018 3e kwartaal;24.2;23.0;23.0
1928;M Specialistische zakelijke diensten;2018 4e kwartaal;24.1;23.0;23.0
1929;M Specialistische zakelijke diensten;2018 jaargem. /jaartotaal;23.9;91.0;89.0
1930;M Specialistische zakelijke diensten;2019 1e kwartaal;26.7;26.0;23.0
1931;M Specialistische zakelijke diensten;2019 2e kwartaal;27.9;25.0;23.0
1932;M Specialistische zakelijke diensten;2019 3e kwartaal;27.0;25.0;25.0
1933;M Specialistische zakelijke diensten;2019 4e kwartaal;26.3;23.0;24.0
1934;M Specialistische zakelijke diensten;2019 jaargem. /jaartotaal;26.7;98.0;96.0
1935;M Specialistische zakelijke diensten;2020 1e kwartaal;21.6;21.0;26.0
1936;M Specialistische zakelijke diensten;2020 2e kwartaal;17.9;15.0;19.0
1937;M Specialistische zakelijke diensten;2020 3e kwartaal;19.8;20.0;18.0
1938;M Specialistische zakelijke diensten;2020 4e kwartaal;21.2;21.0;20.0
1939;M Specialistische zakelijke diensten;2020 jaargem. /jaartotaal;20.8;77.0;82.0
1940;M Specialistische zakelijke diensten;2021 1e kwartaal;26.3;27.0;22.0
1941;M Specialistische zakelijke diensten;2021 2e kwartaal;30.6;28.0;24.0
1942;M Specialistische zakelijke diensten;2021 3e kwartaal;34.4;31.0;27.0
1943;M Specialistische zakelijke diensten;2021 4e kwartaal;36.1;28.0;26.0
1944;M Specialistische zakelijke diensten;2021 jaargem. /jaartotaal;30.0;114.0;99.0
1945;M Specialistische zakelijke diensten;2022 1e kwartaal;43.7;35.0;27.0
1946;M Specialistische zakelijke diensten;2022 2e kwartaal;45.0;31.0;30.0
1947;M Specialistische zakelijke diensten;2022 3e kwartaal;42.7;29.0;32.0
1948;M Specialistische zakelijke diensten;2022 4e kwaraal;40.7;28.0;30.0
1949;M Specialistische zakelijke diensten;2022 jaargem. /jaartotaal;42.4;123.0;119.0
1950;M Specialistische zakelijke diensten;2023 1e kwartaal;41.9;31.0;30.0
1951;M Specialistische zakelijke diensten;2023 2e kwartaal;42.1;29.0;29.0
1952;M Specialistische zakelijke diensten;2023 3e kwartaal;40.5;28.0;29.0
1953;M Specialistische zakelijke diensten;2023 4e kwartaal;38.4;26.0;28.0
1954;M Specialistische zakelijke diensten;2023 jaargem. /jaartotaal;41.0;114.0;116.0
1955;M Specialistische zakelijke diensten;2024 1e kwartaal;39.2;28.0;27.0
1956;M Specialistische zakelijke diensten;2024 2e kwartaal;38.7;27.0;28.0
1957;M Specialistische zakelijke diensten;2024 3e kwartaal;36.6;26.0;28.0
1958;M Specialistische zakelijke diensten;2024 4e kwartaal;35.8;26.0;27.0
1959;M Specialistische zakelijke diensten;2024 jaargem. /jaartotaal;37.9;107.0;109.0
1960;N Verhuur en overige zakelijke diensten;1997 1e kwartaal;7.5;14.0;12.7
1961;N Verhuur en overige zakelijke diensten;1997 2e kwartaal;6.3;15.3;16.5
1962;N Verhuur en overige zakelijke diensten;1997 3e kwartaal;6.2;18.6;18.7
1963;N Verhuur en overige zakelijke diensten;1997 4e kwartaal;7.3;15.5;14.4
1964;N Verhuur en overige zakelijke diensten;1997 jaargem. /jaartotaal;;63.0;62.0
1965;N Verhuur en overige zakelijke diensten;1998 1e kwartaal;7.6;15.9;15.5
1966;N Verhuur en overige zakelijke diensten;1998 2e kwartaal;12.2;21.5;16.9
1967;N Verhuur en overige zakelijke diensten;1998 3e kwartaal;9.3;15.6;18.5
1968;N Verhuur en overige zakelijke diensten;1998 4e kwartaal;9.3;14.9;14.9
1969;N Verhuur en overige zakelijke diensten;1998 jaargem. /jaartotaal;9.4;68.0;66.0
1970;N Verhuur en overige zakelijke diensten;1999 1e kwartaal;10.3;23.2;22.3
1971;N Verhuur en overige zakelijke diensten;1999 2e kwartaal;12.7;19.2;16.8
1972;N Verhuur en overige zakelijke diensten;1999 3e kwartaal;12.3;18.3;18.6
1973;N Verhuur en overige zakelijke diensten;1999 4e kwartaal;12.3;18.6;18.6
1974;N Verhuur en overige zakelijke diensten;1999 jaargem. /jaartotaal;11.5;79.0;76.0
1975;N Verhuur en overige zakelijke diensten;2000 1e kwartaal;17.4;25.3;20.3
1976;N Verhuur en overige zakelijke diensten;2000 2e kwartaal;18.1;21.4;20.6
1977;N Verhuur en overige zakelijke diensten;2000 3e kwartaal;16.2;18.1;20.1
1978;N Verhuur en overige zakelijke diensten;2000 4e kwartaal;17.8;22.6;20.9
1979;N Verhuur en overige zakelijke diensten;2000 jaargem. /jaartotaal;16.7;87.0;82.0
1980;N Verhuur en overige zakelijke diensten;2001 1e kwartaal;21.8;26.4;22.4
1981;N Verhuur en overige zakelijke diensten;2001 2e kwartaal;22.8;31.2;30.3
1982;N Verhuur en overige zakelijke diensten;2001 3e kwartaal;15.4;17.9;25.3
1983;N Verhuur en overige zakelijke diensten;2001 4e kwartaal;13.3;16.0;18.1
1984;N Verhuur en overige zakelijke diensten;2001 jaargem. /jaartotaal;18.9;92.0;96.0
1985;N Verhuur en overige zakelijke diensten;2002 1e kwartaal;15.4;19.7;17.6
1986;N Verhuur en overige zakelijke diensten;2002 2e kwartaal;14.5;20.1;20.9
1987;N Verhuur en overige zakelijke diensten;2002 3e kwartaal;9.3;13.5;18.7
1988;N Verhuur en overige zakelijke diensten;2002 4e kwartaal;10.2;17.4;16.6
1989;N Verhuur en overige zakelijke diensten;2002 jaargem. /jaartotaal;12.8;71.0;74.0
1990;N Verhuur en overige zakelijke diensten;2003 1e kwartaal;10.7;18.4;17.9
1991;N Verhuur en overige zakelijke diensten;2003 2e kwartaal;9.8;16.6;17.5
1992;N Verhuur en overige zakelijke diensten;2003 3e kwartaal;7.2;14.3;17.1
1993;N Verhuur en overige zakelijke diensten;2003 4e kwartaal;8.0;15.4;14.6
1994;N Verhuur en overige zakelijke diensten;2003 jaargem. /jaartotaal;9.2;65.0;67.0
1995;N Verhuur en overige zakelijke diensten;2004 1e kwartaal;10.8;17.8;15.0
1996;N Verhuur en overige zakelijke diensten;2004 2e kwartaal;12.1;19.7;18.4
1997;N Verhuur en overige zakelijke diensten;2004 3e kwartaal;8.5;14.6;18.2
1998;N Verhuur en overige zakelijke diensten;2004 4e kwartaal;10.6;16.9;14.8
1999;N Verhuur en overige zakelijke diensten;2004 jaargem. /jaartotaal;10.2;69.0;66.0
2000;N Verhuur en overige zakelijke diensten;2005 1e kwartaal;13.3;19.4;16.7
2001;N Verhuur en overige zakelijke diensten;2005 2e kwartaal;13.8;21.5;20.9
2002;N Verhuur en overige zakelijke diensten;2005 3e kwartaal;14.1;21.1;20.9
2003;N Verhuur en overige zakelijke diensten;2005 4e kwartaal;11.4;18.0;20.7
2004;N Verhuur en overige zakelijke diensten;2005 jaargem. /jaartotaal;13.0;80.0;79.0
2005;N Verhuur en overige zakelijke diensten;2006 1e kwartaal;15.2;20.9;17.0
2006;N Verhuur en overige zakelijke diensten;2006 2e kwartaal;18.3;21.8;18.7
2007;N Verhuur en overige zakelijke diensten;2006 3e kwartaal;19.5;22.2;21.1
2008;N Verhuur en overige zakelijke diensten;2006 4e kwartaal;17.5;21.7;23.7
2009;N Verhuur en overige zakelijke diensten;2006 jaargem. /jaartotaal;16.9;87.0;81.0
2010;N Verhuur en overige zakelijke diensten;2007 1e kwartaal;18.7;24.4;23.3
2011;N Verhuur en overige zakelijke diensten;2007 2e kwartaal;17.5;25.2;26.4
2012;N Verhuur en overige zakelijke diensten;2007 3e kwartaal;16.2;22.1;23.4
2013;N Verhuur en overige zakelijke diensten;2007 4e kwartaal;17.6;21.3;19.9
2014;N Verhuur en overige zakelijke diensten;2007 jaargem. /jaartotaal;17.5;93.0;93.0
2015;N Verhuur en overige zakelijke diensten;2008 1e kwartaal;16.6;21.6;22.6
2016;N Verhuur en overige zakelijke diensten;2008 2e kwartaal;17.9;24.7;23.3
2017;N Verhuur en overige zakelijke diensten;2008 3e kwartaal;16.3;21.5;23.1
2018;N Verhuur en overige zakelijke diensten;2008 4e kwartaal;13.2;18.9;22.0
2019;N Verhuur en overige zakelijke diensten;2008 jaargem. /jaartotaal;17.2;87.0;91.0
2020;N Verhuur en overige zakelijke diensten;2009 1e kwartaal;10.6;17.2;19.8
2021;N Verhuur en overige zakelijke diensten;2009 2e kwartaal;8.8;13.9;15.8
2022;N Verhuur en overige zakelijke diensten;2009 3e kwartaal;8.3;14.3;14.8
2023;N Verhuur en overige zakelijke diensten;2009 4e kwartaal;7.7;14.9;15.4
2024;N Verhuur en overige zakelijke diensten;2009 jaargem. /jaartotaal;9.5;60.0;66.0
2025;N Verhuur en overige zakelijke diensten;2010 1e kwartaal;7.1;14.3;15.0
2026;N Verhuur en overige zakelijke diensten;2010 2e kwartaal;8.3;15.2;13.9
2027;N Verhuur en overige zakelijke diensten;2010 3e kwartaal;8.3;18.4;18.4
2028;N Verhuur en overige zakelijke diensten;2010 4e kwartaal;8.6;15.8;15.5
2029;N Verhuur en overige zakelijke diensten;2010 jaargem. /jaartotaal;7.9;64.0;63.0
2030;N Verhuur en overige zakelijke diensten;2011 1e kwartaal;8.9;16.0;16.0
2031;N Verhuur en overige zakelijke diensten;2011 2e kwartaal;9.3;15.0;15.0
2032;N Verhuur en overige zakelijke diensten;2011 3e kwartaal;7.9;13.0;14.0
2033;N Verhuur en overige zakelijke diensten;2011 4e kwartaal;7.0;13.0;14.0
2034;N Verhuur en overige zakelijke diensten;2011 jaargem. /jaartotaal;8.5;57.0;59.0
2035;N Verhuur en overige zakelijke diensten;2012 1e kwartaal;7.5;12.0;12.0
2036;N Verhuur en overige zakelijke diensten;2012 2e kwartaal;7.5;13.0;13.0
2037;N Verhuur en overige zakelijke diensten;2012 3e kwartaal;7.4;14.0;14.0
2038;N Verhuur en overige zakelijke diensten;2012 4e kwartaal;6.4;12.0;13.0
2039;N Verhuur en overige zakelijke diensten;2012 jaargem. /jaartotaal;7.3;51.0;52.0
2040;N Verhuur en overige zakelijke diensten;2013 1e kwartaal;6.1;13.0;13.0
2041;N Verhuur en overige zakelijke diensten;2013 2e kwartaal;5.7;13.0;13.0
2042;N Verhuur en overige zakelijke diensten;2013 3e kwartaal;6.1;14.0;14.0
2043;N Verhuur en overige zakelijke diensten;2013 4e kwartaal;6.2;12.0;11.0
2044;N Verhuur en overige zakelijke diensten;2013 jaargem. /jaartotaal;6.0;50.0;51.0
2045;N Verhuur en overige zakelijke diensten;2014 1e kwartaal;6.5;14.0;13.0
2046;N Verhuur en overige zakelijke diensten;2014 2e kwartaal;7.8;17.0;16.0
2047;N Verhuur en overige zakelijke diensten;2014 3e kwartaal;7.3;15.0;16.0
2048;N Verhuur en overige zakelijke diensten;2014 4e kwartaal;7.1;14.0;15.0
2049;N Verhuur en overige zakelijke diensten;2014 jaargem. /jaartotaal;7.1;61.0;60.0
2050;N Verhuur en overige zakelijke diensten;2015 1e kwartaal;8.6;17.0;15.0
2051;N Verhuur en overige zakelijke diensten;2015 2e kwartaal;9.4;17.0;16.0
2052;N Verhuur en overige zakelijke diensten;2015 3e kwartaal;9.0;17.0;17.0
2053;N Verhuur en overige zakelijke diensten;2015 4e kwartaal;9.8;17.0;16.0
2054;N Verhuur en overige zakelijke diensten;2015 jaargem. /jaartotaal;8.9;67.0;64.0
2055;N Verhuur en overige zakelijke diensten;2016 1e kwartaal;11.1;19.0;17.0
2056;N Verhuur en overige zakelijke diensten;2016 2e kwartaal;11.5;19.0;19.0
2057;N Verhuur en overige zakelijke diensten;2016 3e kwartaal;10.5;17.0;18.0
2058;N Verhuur en overige zakelijke diensten;2016 4e kwartaal;10.7;17.0;17.0
2059;N Verhuur en overige zakelijke diensten;2016 jaargem. /jaartotaal;10.8;72.0;71.0
2060;N Verhuur en overige zakelijke diensten;2017 1e kwartaal;11.7;20.0;19.0
2061;N Verhuur en overige zakelijke diensten;2017 2e kwartaal;14.0;21.0;18.0
2062;N Verhuur en overige zakelijke diensten;2017 3e kwartaal;14.6;22.0;22.0
2063;N Verhuur en overige zakelijke diensten;2017 4e kwartaal;14.7;21.0;21.0
2064;N Verhuur en overige zakelijke diensten;2017 jaargem. /jaartotaal;13.2;84.0;80.0
2065;N Verhuur en overige zakelijke diensten;2018 1e kwartaal;15.8;24.0;23.0
2066;N Verhuur en overige zakelijke diensten;2018 2e kwartaal;17.6;23.0;21.0
2067;N Verhuur en overige zakelijke diensten;2018 3e kwartaal;16.9;25.0;26.0
2068;N Verhuur en overige zakelijke diensten;2018 4e kwartaal;16.8;23.0;23.0
2069;N Verhuur en overige zakelijke diensten;2018 jaargem. /jaartotaal;16.5;95.0;93.0
2070;N Verhuur en overige zakelijke diensten;2019 1e kwartaal;18.2;25.0;24.0
2071;N Verhuur en overige zakelijke diensten;2019 2e kwartaal;20.1;25.0;23.0
2072;N Verhuur en overige zakelijke diensten;2019 3e kwartaal;20.7;26.0;25.0
2073;N Verhuur en overige zakelijke diensten;2019 4e kwartaal;20.4;22.0;22.0
2074;N Verhuur en overige zakelijke diensten;2019 jaargem. /jaartotaal;19.4;97.0;94.0
2075;N Verhuur en overige zakelijke diensten;2020 1e kwartaal;15.5;24.0;28.0
2076;N Verhuur en overige zakelijke diensten;2020 2e kwartaal;14.4;20.0;21.0
2077;N Verhuur en overige zakelijke diensten;2020 3e kwartaal;14.6;24.0;24.0
2078;N Verhuur en overige zakelijke diensten;2020 4e kwartaal;14.1;21.0;21.0
2079;N Verhuur en overige zakelijke diensten;2020 jaargem. /jaartotaal;15.5;88.0;95.0
2080;N Verhuur en overige zakelijke diensten;2021 1e kwartaal;15.2;21.0;20.0
2081;N Verhuur en overige zakelijke diensten;2021 2e kwartaal;22.8;28.0;21.0
2082;N Verhuur en overige zakelijke diensten;2021 3e kwartaal;24.9;28.0;25.0
2083;N Verhuur en overige zakelijke diensten;2021 4e kwartaal;25.0;25.0;25.0
2084;N Verhuur en overige zakelijke diensten;2021 jaargem. /jaartotaal;20.6;102.0;91.0
2085;N Verhuur en overige zakelijke diensten;2022 1e kwartaal;28.8;33.0;29.0
2086;N Verhuur en overige zakelijke diensten;2022 2e kwartaal;30.5;32.0;30.0
2087;N Verhuur en overige zakelijke diensten;2022 3e kwartaal;30.1;31.0;31.0
2088;N Verhuur en overige zakelijke diensten;2022 4e kwaraal;28.5;26.0;27.0
2089;N Verhuur en overige zakelijke diensten;2022 jaargem. /jaartotaal;29.0;121.0;117.0
2090;N Verhuur en overige zakelijke diensten;2023 1e kwartaal;29.7;31.0;30.0
2091;N Verhuur en overige zakelijke diensten;2023 2e kwartaal;30.5;30.0;29.0
2092;N Verhuur en overige zakelijke diensten;2023 3e kwartaal;29.4;28.0;29.0
2093;N Verhuur en overige zakelijke diensten;2023 4e kwartaal;26.1;26.0;29.0
2094;N Verhuur en overige zakelijke diensten;2023 jaargem. /jaartotaal;29.2;114.0;117.0
2095;N Verhuur en overige zakelijke diensten;2024 1e kwartaal;28.2;30.0;28.0
2096;N Verhuur en overige zakelijke diensten;2024 2e kwartaal;28.4;29.0;29.0
2097;N Verhuur en overige zakelijke diensten;2024 3e kwartaal;28.4;28.0;28.0
2098;N Verhuur en overige zakelijke diensten;2024 4e kwartaal;26.8;26.0;27.0
2099;N Verhuur en overige zakelijke diensten;2024 jaargem. /jaartotaal;27.9;113.0;112.0
2100;O Openbaar bestuur en overheidsdiensten;1997 1e kwartaal;0.3;0.5;0.4
2101;O Openbaar bestuur en overheidsdiensten;1997 2e kwartaal;0.4;0.5;0.5
2102;O Openbaar bestuur en overheidsdiensten;1997 3e kwartaal;0.2;0.4;0.5
2103;O Openbaar bestuur en overheidsdiensten;1997 4e kwartaal;0.3;0.4;0.4
2104;O Openbaar bestuur en overheidsdiensten;1997 jaargem. /jaartotaal;;2.0;2.0
2105;O Openbaar bestuur en overheidsdiensten;1998 1e kwartaal;0.3;0.5;0.4
2106;O Openbaar bestuur en overheidsdiensten;1998 2e kwartaal;0.5;0.7;0.5
2107;O Openbaar bestuur en overheidsdiensten;1998 3e kwartaal;0.6;0.8;0.7
2108;O Openbaar bestuur en overheidsdiensten;1998 4e kwartaal;0.4;0.3;0.5
2109;O Openbaar bestuur en overheidsdiensten;1998 jaargem. /jaartotaal;0.4;2.0;2.0
2110;O Openbaar bestuur en overheidsdiensten;1999 1e kwartaal;0.5;0.6;0.5
2111;O Openbaar bestuur en overheidsdiensten;1999 2e kwartaal;0.5;0.6;0.5
2112;O Openbaar bestuur en overheidsdiensten;1999 3e kwartaal;0.7;0.9;0.6
2113;O Openbaar bestuur en overheidsdiensten;1999 4e kwartaal;0.7;0.6;0.6
2114;O Openbaar bestuur en overheidsdiensten;1999 jaargem. /jaartotaal;0.6;3.0;2.0
2115;O Openbaar bestuur en overheidsdiensten;2000 1e kwartaal;0.6;0.6;0.7
2116;O Openbaar bestuur en overheidsdiensten;2000 2e kwartaal;0.7;0.6;0.5
2117;O Openbaar bestuur en overheidsdiensten;2000 3e kwartaal;0.5;0.6;0.7
2118;O Openbaar bestuur en overheidsdiensten;2000 4e kwartaal;0.4;0.3;0.4
2119;O Openbaar bestuur en overheidsdiensten;2000 jaargem. /jaartotaal;0.6;2.0;2.0
2120;O Openbaar bestuur en overheidsdiensten;2001 1e kwartaal;0.5;0.9;0.8
2121;O Openbaar bestuur en overheidsdiensten;2001 2e kwartaal;0.3;0.4;0.6
2122;O Openbaar bestuur en overheidsdiensten;2001 3e kwartaal;0.3;0.4;0.4
2123;O Openbaar bestuur en overheidsdiensten;2001 4e kwartaal;0.4;1.0;0.8
2124;O Openbaar bestuur en overheidsdiensten;2001 jaargem. /jaartotaal;0.4;3.0;3.0
2125;O Openbaar bestuur en overheidsdiensten;2002 1e kwartaal;0.3;0.1;0.3
2126;O Openbaar bestuur en overheidsdiensten;2002 2e kwartaal;0.3;0.3;0.3
2127;O Openbaar bestuur en overheidsdiensten;2002 3e kwartaal;0.2;0.2;0.2
2128;O Openbaar bestuur en overheidsdiensten;2002 4e kwartaal;0.1;0.1;0.2
2129;O Openbaar bestuur en overheidsdiensten;2002 jaargem. /jaartotaal;0.3;1.0;1.0
2130;O Openbaar bestuur en overheidsdiensten;2003 1e kwartaal;0.4;0.5;0.3
2131;O Openbaar bestuur en overheidsdiensten;2003 2e kwartaal;0.2;0.3;0.4
2132;O Openbaar bestuur en overheidsdiensten;2003 3e kwartaal;0.6;0.7;0.3
2133;O Openbaar bestuur en overheidsdiensten;2003 4e kwartaal;0.3;0.3;0.6
2134;O Openbaar bestuur en overheidsdiensten;2003 jaargem. /jaartotaal;0.4;2.0;2.0
2135;O Openbaar bestuur en overheidsdiensten;2004 1e kwartaal;1.1;1.2;0.4
2136;O Openbaar bestuur en overheidsdiensten;2004 2e kwartaal;1.3;0.5;0.3
2137;O Openbaar bestuur en overheidsdiensten;2004 3e kwartaal;0.3;0.3;1.3
2138;O Openbaar bestuur en overheidsdiensten;2004 4e kwartaal;1.1;1.2;0.3
2139;O Openbaar bestuur en overheidsdiensten;2004 jaargem. /jaartotaal;0.9;3.0;2.0
2140;O Openbaar bestuur en overheidsdiensten;2005 1e kwartaal;1.2;0.5;0.5
2141;O Openbaar bestuur en overheidsdiensten;2005 2e kwartaal;1.3;0.5;0.3
2142;O Openbaar bestuur en overheidsdiensten;2005 3e kwartaal;0.3;0.3;1.4
2143;O Openbaar bestuur en overheidsdiensten;2005 4e kwartaal;1.2;1.2;0.3
2144;O Openbaar bestuur en overheidsdiensten;2005 jaargem. /jaartotaal;1.0;3.0;2.0
2145;O Openbaar bestuur en overheidsdiensten;2006 1e kwartaal;1.1;0.6;0.7
2146;O Openbaar bestuur en overheidsdiensten;2006 2e kwartaal;0.7;0.3;0.7
2147;O Openbaar bestuur en overheidsdiensten;2006 3e kwartaal;1.1;1.1;0.7
2148;O Openbaar bestuur en overheidsdiensten;2006 4e kwartaal;1.1;0.9;0.8
2149;O Openbaar bestuur en overheidsdiensten;2006 jaargem. /jaartotaal;1.0;3.0;3.0
2150;O Openbaar bestuur en overheidsdiensten;2007 1e kwartaal;1.1;0.5;0.5
