ID;BeroepsEnEigenVervoer;Vervoerstromen;LandVanLadenLossen;Landen;Perioden;VervoerdGewicht_1
433;Beroeps- en eigen vervoer;4;1;1;1998;13593.0
434;Beroeps- en eigen vervoer;4;1;1;1999;14775.0
435;Beroeps- en eigen vervoer;4;1;1;2000;14208.0
436;Beroeps- en eigen vervoer;4;1;1;2001;14010.0
437;Beroeps- en eigen vervoer;4;1;1;2002;13576.0
438;Beroeps- en eigen vervoer;4;1;1;2003;14637.0
439;Beroeps- en eigen vervoer;4;1;1;2004;14305.0
440;Beroeps- en eigen vervoer;4;1;1;2005;14512.0
441;Beroeps- en eigen vervoer;4;1;1;2006;14354.0
442;Beroeps- en eigen vervoer;4;1;1;2007;15526.0
443;Beroeps- en eigen vervoer;4;1;1;2008;15298.0
444;Beroeps- en eigen vervoer;4;1;1;2009;12799.0
445;Beroeps- en eigen vervoer;4;1;1;2010;12992.0
446;Beroeps- en eigen vervoer;4;1;1;2011;13027.0
447;Beroeps- en eigen vervoer;4;1;1;2012;13537.0
448;Beroeps- en eigen vervoer;4;1;2;1997;3727.0
449;Beroeps- en eigen vervoer;4;1;2;1998;4038.0
450;Beroeps- en eigen vervoer;4;1;2;1999;3875.0
451;Beroeps- en eigen vervoer;4;1;2;2000;3683.0
452;Beroeps- en eigen vervoer;4;1;2;2001;3717.0
453;Beroeps- en eigen vervoer;4;1;2;2002;3555.0
454;Beroeps- en eigen vervoer;4;1;2;2003;3697.0
455;Beroeps- en eigen vervoer;4;1;2;2004;4564.0
456;Beroeps- en eigen vervoer;4;1;2;2005;4606.0
457;Beroeps- en eigen vervoer;4;1;2;2006;4516.0
458;Beroeps- en eigen vervoer;4;1;2;2007;4355.0
459;Beroeps- en eigen vervoer;4;1;2;2008;3939.0
460;Beroeps- en eigen vervoer;4;1;2;2009;3527.0
461;Beroeps- en eigen vervoer;4;1;2;2010;3497.0
462;Beroeps- en eigen vervoer;4;1;2;2011;3519.0
463;Beroeps- en eigen vervoer;4;1;2;2012;3267.0
464;Beroeps- en eigen vervoer;4;1;3;1997;25076.0
465;Beroeps- en eigen vervoer;4;1;3;1998;24337.0
466;Beroeps- en eigen vervoer;4;1;3;1999;27210.0
467;Beroeps- en eigen vervoer;4;1;3;2000;23960.0
468;Beroeps- en eigen vervoer;4;1;3;2001;26450.0
469;Beroeps- en eigen vervoer;4;1;3;2002;26023.0
470;Beroeps- en eigen vervoer;4;1;3;2003;26864.0
471;Beroeps- en eigen vervoer;4;1;3;2004;28594.0
472;Beroeps- en eigen vervoer;4;1;3;2005;25802.0
473;Beroeps- en eigen vervoer;4;1;3;2006;27418.0
474;Beroeps- en eigen vervoer;4;1;3;2007;26896.0
475;Beroeps- en eigen vervoer;4;1;3;2008;27431.0
476;Beroeps- en eigen vervoer;4;1;3;2009;25378.0
477;Beroeps- en eigen vervoer;4;1;3;2010;24131.0
478;Beroeps- en eigen vervoer;4;1;3;2011;24481.0
479;Beroeps- en eigen vervoer;4;1;3;2012;22179.0
480;Beroeps- en eigen vervoer;4;1;4;1997;980.0
481;Beroeps- en eigen vervoer;4;1;4;1998;1038.0
482;Beroeps- en eigen vervoer;4;1;4;1999;945.0
483;Beroeps- en eigen vervoer;4;1;4;2000;857.0
484;Beroeps- en eigen vervoer;4;1;4;2001;857.0
485;Beroeps- en eigen vervoer;4;1;4;2002;857.0
486;Beroeps- en eigen vervoer;4;1;4;2003;752.0
487;Beroeps- en eigen vervoer;4;1;4;2004;861.0
488;Beroeps- en eigen vervoer;4;1;4;2005;1096.0
489;Beroeps- en eigen vervoer;4;1;4;2006;949.0
490;Beroeps- en eigen vervoer;4;1;4;2007;682.0
491;Beroeps- en eigen vervoer;4;1;4;2008;558.0
492;Beroeps- en eigen vervoer;4;1;4;2009;461.0
493;Beroeps- en eigen vervoer;4;1;4;2010;475.0
494;Beroeps- en eigen vervoer;4;1;4;2011;501.0
495;Beroeps- en eigen vervoer;4;1;4;2012;411.0
496;Beroeps- en eigen vervoer;4;1;5;1997;498.0
497;Beroeps- en eigen vervoer;4;1;5;1998;581.0
498;Beroeps- en eigen vervoer;4;1;5;1999;635.0
499;Beroeps- en eigen vervoer;4;1;5;2000;685.0
500;Beroeps- en eigen vervoer;4;1;5;2001;640.0
501;Beroeps- en eigen vervoer;4;1;5;2002;701.0
502;Beroeps- en eigen vervoer;4;1;5;2003;529.0
503;Beroeps- en eigen vervoer;4;1;5;2004;1096.0
504;Beroeps- en eigen vervoer;4;1;5;2005;1137.0
505;Beroeps- en eigen vervoer;4;1;5;2006;1014.0
506;Beroeps- en eigen vervoer;4;1;5;2007;761.0
507;Beroeps- en eigen vervoer;4;1;5;2008;721.0
508;Beroeps- en eigen vervoer;4;1;5;2009;666.0
509;Beroeps- en eigen vervoer;4;1;5;2010;567.0
510;Beroeps- en eigen vervoer;4;1;5;2011;762.0
511;Beroeps- en eigen vervoer;4;1;5;2012;698.0
512;Beroeps- en eigen vervoer;4;1;6;1997;377.0
513;Beroeps- en eigen vervoer;4;1;6;1998;434.0
514;Beroeps- en eigen vervoer;4;1;6;1999;413.0
515;Beroeps- en eigen vervoer;4;1;6;2000;420.0
516;Beroeps- en eigen vervoer;4;1;6;2001;388.0
517;Beroeps- en eigen vervoer;4;1;6;2002;433.0
518;Beroeps- en eigen vervoer;4;1;6;2003;341.0
519;Beroeps- en eigen vervoer;4;1;6;2004;485.0
520;Beroeps- en eigen vervoer;4;1;6;2005;560.0
521;Beroeps- en eigen vervoer;4;1;6;2006;467.0
522;Beroeps- en eigen vervoer;4;1;6;2007;536.0
523;Beroeps- en eigen vervoer;4;1;6;2008;408.0
524;Beroeps- en eigen vervoer;4;1;6;2009;318.0
525;Beroeps- en eigen vervoer;4;1;6;2010;334.0
526;Beroeps- en eigen vervoer;4;1;6;2011;351.0
527;Beroeps- en eigen vervoer;4;1;6;2012;199.0
528;Beroeps- en eigen vervoer;4;1;7;1997;408.0
529;Beroeps- en eigen vervoer;4;1;7;1998;427.0
530;Beroeps- en eigen vervoer;4;1;7;1999;448.0
531;Beroeps- en eigen vervoer;4;1;7;2000;462.0
532;Beroeps- en eigen vervoer;4;1;7;2001;406.0
533;Beroeps- en eigen vervoer;4;1;7;2002;413.0
534;Beroeps- en eigen vervoer;4;1;7;2003;394.0
535;Beroeps- en eigen vervoer;4;1;7;2004;514.0
536;Beroeps- en eigen vervoer;4;1;7;2005;463.0
537;Beroeps- en eigen vervoer;4;1;7;2006;609.0
538;Beroeps- en eigen vervoer;4;1;7;2007;402.0
539;Beroeps- en eigen vervoer;4;1;7;2008;337.0
540;Beroeps- en eigen vervoer;4;1;7;2009;249.0
541;Beroeps- en eigen vervoer;4;1;7;2010;188.0
542;Beroeps- en eigen vervoer;4;1;7;2011;251.0
543;Beroeps- en eigen vervoer;4;1;7;2012;179.0
544;Beroeps- en eigen vervoer;4;1;8;1997;497.0
545;Beroeps- en eigen vervoer;4;1;8;1998;499.0
546;Beroeps- en eigen vervoer;4;1;8;1999;517.0
547;Beroeps- en eigen vervoer;4;1;8;2000;517.0
548;Beroeps- en eigen vervoer;4;1;8;2001;484.0
549;Beroeps- en eigen vervoer;4;1;8;2002;529.0
550;Beroeps- en eigen vervoer;4;1;8;2003;471.0
551;Beroeps- en eigen vervoer;4;1;8;2004;516.0
552;Beroeps- en eigen vervoer;4;1;8;2005;498.0
553;Beroeps- en eigen vervoer;4;1;8;2006;615.0
554;Beroeps- en eigen vervoer;4;1;8;2007;544.0
555;Beroeps- en eigen vervoer;4;1;8;2008;460.0
556;Beroeps- en eigen vervoer;4;1;8;2009;326.0
557;Beroeps- en eigen vervoer;4;1;8;2010;363.0
558;Beroeps- en eigen vervoer;4;1;8;2011;400.0
559;Beroeps- en eigen vervoer;4;1;8;2012;277.0
560;Beroeps- en eigen vervoer;4;1;9;1997;312.0
561;Beroeps- en eigen vervoer;4;1;9;1998;300.0
562;Beroeps- en eigen vervoer;4;1;9;1999;245.0
563;Beroeps- en eigen vervoer;4;1;9;2000;227.0
564;Beroeps- en eigen vervoer;4;1;9;2001;212.0
565;Beroeps- en eigen vervoer;4;1;9;2002;233.0
566;Beroeps- en eigen vervoer;4;1;9;2003;255.0
567;Beroeps- en eigen vervoer;4;1;9;2004;273.0
568;Beroeps- en eigen vervoer;4;1;9;2005;235.0
569;Beroeps- en eigen vervoer;4;1;9;2006;152.0
570;Beroeps- en eigen vervoer;4;1;9;2007;169.0
571;Beroeps- en eigen vervoer;4;1;9;2008;94.0
572;Beroeps- en eigen vervoer;4;1;9;2009;71.0
573;Beroeps- en eigen vervoer;4;1;9;2010;60.0
574;Beroeps- en eigen vervoer;4;1;9;2011;96.0
575;Beroeps- en eigen vervoer;4;1;9;2012;122.0
576;Beroeps- en eigen vervoer;4;1;Zwitserland;1997;359.0
577;Beroeps- en eigen vervoer;4;1;Zwitserland;1998;344.0
578;Beroeps- en eigen vervoer;4;1;Zwitserland;1999;336.0
579;Beroeps- en eigen vervoer;4;1;Zwitserland;2000;295.0
580;Beroeps- en eigen vervoer;4;1;Zwitserland;2001;264.0
581;Beroeps- en eigen vervoer;4;1;Zwitserland;2002;347.0
582;Beroeps- en eigen vervoer;4;1;Zwitserland;2003;309.0
583;Beroeps- en eigen vervoer;4;1;Zwitserland;2004;300.0
584;Beroeps- en eigen vervoer;4;1;Zwitserland;2005;466.0
585;Beroeps- en eigen vervoer;4;1;Zwitserland;2006;389.0
586;Beroeps- en eigen vervoer;4;1;Zwitserland;2007;375.0
587;Beroeps- en eigen vervoer;4;1;Zwitserland;2008;296.0
588;Beroeps- en eigen vervoer;4;1;Zwitserland;2009;217.0
589;Beroeps- en eigen vervoer;4;1;Zwitserland;2010;204.0
590;Beroeps- en eigen vervoer;4;1;Zwitserland;2011;152.0
591;Beroeps- en eigen vervoer;4;1;Zwitserland;2012;168.0
592;Beroeps- en eigen vervoer;4;1;Centraal of Oost-Europa;1997;509.0
593;Beroeps- en eigen vervoer;4;1;Centraal of Oost-Europa;1998;455.0
594;Beroeps- en eigen vervoer;4;1;Centraal of Oost-Europa;1999;361.0
595;Beroeps- en eigen vervoer;4;1;Centraal of Oost-Europa;2000;284.0
596;Beroeps- en eigen vervoer;4;1;Centraal of Oost-Europa;2001;267.0
597;Beroeps- en eigen vervoer;4;1;Centraal of Oost-Europa;2002;237.0
598;Beroeps- en eigen vervoer;4;1;Centraal of Oost-Europa;2003;188.0
599;Beroeps- en eigen vervoer;4;1;Centraal of Oost-Europa;2004;217.0
600;Beroeps- en eigen vervoer;4;1;Centraal of Oost-Europa;2005;188.0
601;Beroeps- en eigen vervoer;4;1;Centraal of Oost-Europa;2006;175.0
602;Beroeps- en eigen vervoer;4;1;Centraal of Oost-Europa;2007;108.0
603;Beroeps- en eigen vervoer;4;1;Centraal of Oost-Europa;2008;91.0
604;Beroeps- en eigen vervoer;4;1;Centraal of Oost-Europa;2009;130.0
605;Beroeps- en eigen vervoer;4;1;Centraal of Oost-Europa;2010;100.0
606;Beroeps- en eigen vervoer;4;1;Centraal of Oost-Europa;2011;132.0
607;Beroeps- en eigen vervoer;4;1;Centraal of Oost-Europa;2012;100.0
608;Beroeps- en eigen vervoer;4;1;Overige landen;1997;119.0
609;Beroeps- en eigen vervoer;4;1;Overige landen;1998;123.0
610;Beroeps- en eigen vervoer;4;1;Overige landen;1999;135.0
611;Beroeps- en eigen vervoer;4;1;Overige landen;2000;112.0
612;Beroeps- en eigen vervoer;4;1;Overige landen;2001;109.0
613;Beroeps- en eigen vervoer;4;1;Overige landen;2002;107.0
614;Beroeps- en eigen vervoer;4;1;Overige landen;2003;115.0
615;Beroeps- en eigen vervoer;4;1;Overige landen;2004;128.0
616;Beroeps- en eigen vervoer;4;1;Overige landen;2005;163.0
617;Beroeps- en eigen vervoer;4;1;Overige landen;2006;167.0
618;Beroeps- en eigen vervoer;4;1;Overige landen;2007;171.0
619;Beroeps- en eigen vervoer;4;1;Overige landen;2008;77.0
620;Beroeps- en eigen vervoer;4;1;Overige landen;2009;101.0
621;Beroeps- en eigen vervoer;4;1;Overige landen;2010;109.0
622;Beroeps- en eigen vervoer;4;1;Overige landen;2011;82.0
623;Beroeps- en eigen vervoer;4;1;Overige landen;2012;74.0
624;Beroeps- en eigen vervoer;4;2;0;1997;49942.0
625;Beroeps- en eigen vervoer;4;2;0;1998;50677.0
626;Beroeps- en eigen vervoer;4;2;0;1999;54424.0
627;Beroeps- en eigen vervoer;4;2;0;2000;51845.0
628;Beroeps- en eigen vervoer;4;2;0;2001;51132.0
629;Beroeps- en eigen vervoer;4;2;0;2002;52032.0
630;Beroeps- en eigen vervoer;4;2;0;2003;53363.0
631;Beroeps- en eigen vervoer;4;2;0;2004;61364.0
632;Beroeps- en eigen vervoer;4;2;0;2005;60680.0
633;Beroeps- en eigen vervoer;4;2;0;2006;61066.0
634;Beroeps- en eigen vervoer;4;2;0;2007;60118.0
635;Beroeps- en eigen vervoer;4;2;0;2008;57732.0
636;Beroeps- en eigen vervoer;4;2;0;2009;53328.0
637;Beroeps- en eigen vervoer;4;2;0;2010;50697.0
638;Beroeps- en eigen vervoer;4;2;0;2011;51619.0
639;Beroeps- en eigen vervoer;4;2;0;2012;49542.0
640;Beroeps- en eigen vervoer;4;2;1;1997;14481.0
641;Beroeps- en eigen vervoer;4;2;1;1998;14887.0
642;Beroeps- en eigen vervoer;4;2;1;1999;15811.0
643;Beroeps- en eigen vervoer;4;2;1;2000;16277.0
644;Beroeps- en eigen vervoer;4;2;1;2001;15771.0
645;Beroeps- en eigen vervoer;4;2;1;2002;15677.0
646;Beroeps- en eigen vervoer;4;2;1;2003;16545.0
647;Beroeps- en eigen vervoer;4;2;1;2004;18727.0
648;Beroeps- en eigen vervoer;4;2;1;2005;19157.0
649;Beroeps- en eigen vervoer;4;2;1;2006;19232.0
650;Beroeps- en eigen vervoer;4;2;1;2007;20100.0
651;Beroeps- en eigen vervoer;4;2;1;2008;18675.0
652;Beroeps- en eigen vervoer;4;2;1;2009;17895.0
653;Beroeps- en eigen vervoer;4;2;1;2010;17262.0
654;Beroeps- en eigen vervoer;4;2;1;2011;17147.0
655;Beroeps- en eigen vervoer;4;2;1;2012;17797.0
656;Beroeps- en eigen vervoer;4;2;2;1997;4883.0
657;Beroeps- en eigen vervoer;4;2;2;1998;5360.0
658;Beroeps- en eigen vervoer;4;2;2;1999;5508.0
659;Beroeps- en eigen vervoer;4;2;2;2000;5540.0
660;Beroeps- en eigen vervoer;4;2;2;2001;5536.0
661;Beroeps- en eigen vervoer;4;2;2;2002;5432.0
662;Beroeps- en eigen vervoer;4;2;2;2003;5897.0
663;Beroeps- en eigen vervoer;4;2;2;2004;6909.0
664;Beroeps- en eigen vervoer;4;2;2;2005;6972.0
665;Beroeps- en eigen vervoer;4;2;2;2006;7619.0
666;Beroeps- en eigen vervoer;4;2;2;2007;7055.0
667;Beroeps- en eigen vervoer;4;2;2;2008;6715.0
668;Beroeps- en eigen vervoer;4;2;2;2009;5728.0
669;Beroeps- en eigen vervoer;4;2;2;2010;5811.0
670;Beroeps- en eigen vervoer;4;2;2;2011;5851.0
671;Beroeps- en eigen vervoer;4;2;2;2012;5409.0
672;Beroeps- en eigen vervoer;4;2;3;1997;24710.0
673;Beroeps- en eigen vervoer;4;2;3;1998;24413.0
674;Beroeps- en eigen vervoer;4;2;3;1999;27133.0
675;Beroeps- en eigen vervoer;4;2;3;2000;24118.0
676;Beroeps- en eigen vervoer;4;2;3;2001;24001.0
677;Beroeps- en eigen vervoer;4;2;3;2002;24676.0
678;Beroeps- en eigen vervoer;4;2;3;2003;25348.0
679;Beroeps- en eigen vervoer;4;2;3;2004;28763.0
680;Beroeps- en eigen vervoer;4;2;3;2005;27359.0
681;Beroeps- en eigen vervoer;4;2;3;2006;26919.0
682;Beroeps- en eigen vervoer;4;2;3;2007;26006.0
683;Beroeps- en eigen vervoer;4;2;3;2008;25892.0
684;Beroeps- en eigen vervoer;4;2;3;2009;24299.0
685;Beroeps- en eigen vervoer;4;2;3;2010;22965.0
686;Beroeps- en eigen vervoer;4;2;3;2011;23617.0
687;Beroeps- en eigen vervoer;4;2;3;2012;22048.0
688;Beroeps- en eigen vervoer;4;2;4;1997;1142.0
689;Beroeps- en eigen vervoer;4;2;4;1998;1204.0
690;Beroeps- en eigen vervoer;4;2;4;1999;1126.0
691;Beroeps- en eigen vervoer;4;2;4;2000;1100.0
692;Beroeps- en eigen vervoer;4;2;4;2001;1146.0
693;Beroeps- en eigen vervoer;4;2;4;2002;1140.0
694;Beroeps- en eigen vervoer;4;2;4;2003;1050.0
695;Beroeps- en eigen vervoer;4;2;4;2004;1126.0
696;Beroeps- en eigen vervoer;4;2;4;2005;1169.0
697;Beroeps- en eigen vervoer;4;2;4;2006;1153.0
698;Beroeps- en eigen vervoer;4;2;4;2007;1024.0
699;Beroeps- en eigen vervoer;4;2;4;2008;866.0
700;Beroeps- en eigen vervoer;4;2;4;2009;929.0
701;Beroeps- en eigen vervoer;4;2;4;2010;631.0
702;Beroeps- en eigen vervoer;4;2;4;2011;700.0
703;Beroeps- en eigen vervoer;4;2;4;2012;513.0
704;Beroeps- en eigen vervoer;4;2;5;1997;926.0
705;Beroeps- en eigen vervoer;4;2;5;1998;1086.0
706;Beroeps- en eigen vervoer;4;2;5;1999;1315.0
707;Beroeps- en eigen vervoer;4;2;5;2000;1369.0
708;Beroeps- en eigen vervoer;4;2;5;2001;1449.0
709;Beroeps- en eigen vervoer;4;2;5;2002;1583.0
710;Beroeps- en eigen vervoer;4;2;5;2003;1264.0
711;Beroeps- en eigen vervoer;4;2;5;2004;2089.0
712;Beroeps- en eigen vervoer;4;2;5;2005;2421.0
713;Beroeps- en eigen vervoer;4;2;5;2006;2202.0
714;Beroeps- en eigen vervoer;4;2;5;2007;2063.0
715;Beroeps- en eigen vervoer;4;2;5;2008;2029.0
716;Beroeps- en eigen vervoer;4;2;5;2009;1557.0
717;Beroeps- en eigen vervoer;4;2;5;2010;1466.0
718;Beroeps- en eigen vervoer;4;2;5;2011;1720.0
719;Beroeps- en eigen vervoer;4;2;5;2012;1628.0
720;Beroeps- en eigen vervoer;4;2;6;1997;658.0
721;Beroeps- en eigen vervoer;4;2;6;1998;719.0
722;Beroeps- en eigen vervoer;4;2;6;1999;690.0
723;Beroeps- en eigen vervoer;4;2;6;2000;683.0
724;Beroeps- en eigen vervoer;4;2;6;2001;660.0
725;Beroeps- en eigen vervoer;4;2;6;2002;739.0
726;Beroeps- en eigen vervoer;4;2;6;2003;642.0
727;Beroeps- en eigen vervoer;4;2;6;2004;670.0
728;Beroeps- en eigen vervoer;4;2;6;2005;704.0
729;Beroeps- en eigen vervoer;4;2;6;2006;760.0
730;Beroeps- en eigen vervoer;4;2;6;2007;797.0
731;Beroeps- en eigen vervoer;4;2;6;2008;815.0
732;Beroeps- en eigen vervoer;4;2;6;2009;618.0
733;Beroeps- en eigen vervoer;4;2;6;2010;679.0
734;Beroeps- en eigen vervoer;4;2;6;2011;532.0
735;Beroeps- en eigen vervoer;4;2;6;2012;536.0
736;Beroeps- en eigen vervoer;4;2;7;1997;438.0
737;Beroeps- en eigen vervoer;4;2;7;1998;483.0
738;Beroeps- en eigen vervoer;4;2;7;1999;586.0
739;Beroeps- en eigen vervoer;4;2;7;2000;660.0
740;Beroeps- en eigen vervoer;4;2;7;2001;581.0
741;Beroeps- en eigen vervoer;4;2;7;2002;616.0
742;Beroeps- en eigen vervoer;4;2;7;2003;556.0
743;Beroeps- en eigen vervoer;4;2;7;2004;687.0
744;Beroeps- en eigen vervoer;4;2;7;2005;586.0
745;Beroeps- en eigen vervoer;4;2;7;2006;680.0
746;Beroeps- en eigen vervoer;4;2;7;2007;575.0
747;Beroeps- en eigen vervoer;4;2;7;2008;515.0
748;Beroeps- en eigen vervoer;4;2;7;2009;333.0
749;Beroeps- en eigen vervoer;4;2;7;2010;223.0
750;Beroeps- en eigen vervoer;4;2;7;2011;265.0
751;Beroeps- en eigen vervoer;4;2;7;2012;178.0
752;Beroeps- en eigen vervoer;4;2;8;1997;556.0
753;Beroeps- en eigen vervoer;4;2;8;1998;539.0
754;Beroeps- en eigen vervoer;4;2;8;1999;575.0
755;Beroeps- en eigen vervoer;4;2;8;2000;578.0
756;Beroeps- en eigen vervoer;4;2;8;2001;560.0
757;Beroeps- en eigen vervoer;4;2;8;2002;602.0
758;Beroeps- en eigen vervoer;4;2;8;2003;562.0
759;Beroeps- en eigen vervoer;4;2;8;2004;650.0
760;Beroeps- en eigen vervoer;4;2;8;2005;601.0
761;Beroeps- en eigen vervoer;4;2;8;2006;821.0
762;Beroeps- en eigen vervoer;4;2;8;2007;886.0
763;Beroeps- en eigen vervoer;4;2;8;2008;728.0
764;Beroeps- en eigen vervoer;4;2;8;2009;630.0
765;Beroeps- en eigen vervoer;4;2;8;2010;558.0
766;Beroeps- en eigen vervoer;4;2;8;2011;603.0
767;Beroeps- en eigen vervoer;4;2;8;2012;401.0
768;Beroeps- en eigen vervoer;4;2;9;1997;508.0
769;Beroeps- en eigen vervoer;4;2;9;1998;483.0
770;Beroeps- en eigen vervoer;4;2;9;1999;372.0
771;Beroeps- en eigen vervoer;4;2;9;2000;383.0
772;Beroeps- en eigen vervoer;4;2;9;2001;345.0
773;Beroeps- en eigen vervoer;4;2;9;2002;379.0
774;Beroeps- en eigen vervoer;4;2;9;2003;412.0
775;Beroeps- en eigen vervoer;4;2;9;2004;394.0
776;Beroeps- en eigen vervoer;4;2;9;2005;431.0
777;Beroeps- en eigen vervoer;4;2;9;2006;309.0
778;Beroeps- en eigen vervoer;4;2;9;2007;262.0
779;Beroeps- en eigen vervoer;4;2;9;2008;236.0
780;Beroeps- en eigen vervoer;4;2;9;2009;235.0
781;Beroeps- en eigen vervoer;4;2;9;2010;115.0
782;Beroeps- en eigen vervoer;4;2;9;2011;219.0
783;Beroeps- en eigen vervoer;4;2;9;2012;114.0
784;Beroeps- en eigen vervoer;4;2;Zwitserland;1997;604.0
785;Beroeps- en eigen vervoer;4;2;Zwitserland;1998;590.0
786;Beroeps- en eigen vervoer;4;2;Zwitserland;1999;561.0
787;Beroeps- en eigen vervoer;4;2;Zwitserland;2000;524.0
788;Beroeps- en eigen vervoer;4;2;Zwitserland;2001;504.0
789;Beroeps- en eigen vervoer;4;2;Zwitserland;2002;576.0
790;Beroeps- en eigen vervoer;4;2;Zwitserland;2003;611.0
791;Beroeps- en eigen vervoer;4;2;Zwitserland;2004;679.0
792;Beroeps- en eigen vervoer;4;2;Zwitserland;2005;669.0
793;Beroeps- en eigen vervoer;4;2;Zwitserland;2006;695.0
794;Beroeps- en eigen vervoer;4;2;Zwitserland;2007;689.0
795;Beroeps- en eigen vervoer;4;2;Zwitserland;2008;682.0
796;Beroeps- en eigen vervoer;4;2;Zwitserland;2009;524.0
797;Beroeps- en eigen vervoer;4;2;Zwitserland;2010;491.0
798;Beroeps- en eigen vervoer;4;2;Zwitserland;2011;498.0
799;Beroeps- en eigen vervoer;4;2;Zwitserland;2012;492.0
800;Beroeps- en eigen vervoer;4;2;Centraal of Oost-Europa;1997;768.0
801;Beroeps- en eigen vervoer;4;2;Centraal of Oost-Europa;1998;643.0
802;Beroeps- en eigen vervoer;4;2;Centraal of Oost-Europa;1999;477.0
803;Beroeps- en eigen vervoer;4;2;Centraal of Oost-Europa;2000;358.0
804;Beroeps- en eigen vervoer;4;2;Centraal of Oost-Europa;2001;328.0
805;Beroeps- en eigen vervoer;4;2;Centraal of Oost-Europa;2002;341.0
806;Beroeps- en eigen vervoer;4;2;Centraal of Oost-Europa;2003;257.0
807;Beroeps- en eigen vervoer;4;2;Centraal of Oost-Europa;2004;362.0
808;Beroeps- en eigen vervoer;4;2;Centraal of Oost-Europa;2005;357.0
809;Beroeps- en eigen vervoer;4;2;Centraal of Oost-Europa;2006;313.0
810;Beroeps- en eigen vervoer;4;2;Centraal of Oost-Europa;2007;320.0
811;Beroeps- en eigen vervoer;4;2;Centraal of Oost-Europa;2008;308.0
812;Beroeps- en eigen vervoer;4;2;Centraal of Oost-Europa;2009;365.0
813;Beroeps- en eigen vervoer;4;2;Centraal of Oost-Europa;2010;295.0
814;Beroeps- en eigen vervoer;4;2;Centraal of Oost-Europa;2011;284.0
815;Beroeps- en eigen vervoer;4;2;Centraal of Oost-Europa;2012;216.0
816;Beroeps- en eigen vervoer;4;2;Overige landen;1997;268.0
817;Beroeps- en eigen vervoer;4;2;Overige landen;1998;270.0
818;Beroeps- en eigen vervoer;4;2;Overige landen;1999;270.0
819;Beroeps- en eigen vervoer;4;2;Overige landen;2000;255.0
820;Beroeps- en eigen vervoer;4;2;Overige landen;2001;251.0
821;Beroeps- en eigen vervoer;4;2;Overige landen;2002;271.0
822;Beroeps- en eigen vervoer;4;2;Overige landen;2003;219.0
823;Beroeps- en eigen vervoer;4;2;Overige landen;2004;308.0
824;Beroeps- en eigen vervoer;4;2;Overige landen;2005;254.0
825;Beroeps- en eigen vervoer;4;2;Overige landen;2006;363.0
826;Beroeps- en eigen vervoer;4;2;Overige landen;2007;341.0
827;Beroeps- en eigen vervoer;4;2;Overige landen;2008;271.0
828;Beroeps- en eigen vervoer;4;2;Overige landen;2009;215.0
829;Beroeps- en eigen vervoer;4;2;Overige landen;2010;202.0
830;Beroeps- en eigen vervoer;4;2;Overige landen;2011;183.0
831;Beroeps- en eigen vervoer;4;2;Overige landen;2012;211.0
832;Beroeps- en eigen vervoer;5;1;0;1997;7966.0
833;Beroeps- en eigen vervoer;5;1;0;1998;8543.0
834;Beroeps- en eigen vervoer;5;1;0;1999;9884.0
835;Beroeps- en eigen vervoer;5;1;0;2000;9565.0
836;Beroeps- en eigen vervoer;5;1;0;2001;11602.0
837;Beroeps- en eigen vervoer;5;1;0;2002;9910.0
838;Beroeps- en eigen vervoer;5;1;0;2003;13048.0
839;Beroeps- en eigen vervoer;5;1;0;2004;14938.0
840;Beroeps- en eigen vervoer;5;1;0;2005;16904.0
841;Beroeps- en eigen vervoer;5;1;0;2006;14140.0
842;Beroeps- en eigen vervoer;5;1;0;2007;13689.0
843;Beroeps- en eigen vervoer;5;1;0;2008;16289.0
844;Beroeps- en eigen vervoer;5;1;0;2009;12947.0
845;Beroeps- en eigen vervoer;5;1;0;2010;15861.0
846;Beroeps- en eigen vervoer;5;1;0;2011;16037.0
847;Beroeps- en eigen vervoer;5;1;0;2012;16255.0
848;Beroeps- en eigen vervoer;5;1;1;1997;3369.0
849;Beroeps- en eigen vervoer;5;1;1;1998;3244.0
850;Beroeps- en eigen vervoer;5;1;1;1999;3371.0
851;Beroeps- en eigen vervoer;5;1;1;2000;2858.0
852;Beroeps- en eigen vervoer;5;1;1;2001;3749.0
853;Beroeps- en eigen vervoer;5;1;1;2002;2719.0
854;Beroeps- en eigen vervoer;5;1;1;2003;4039.0
855;Beroeps- en eigen vervoer;5;1;1;2004;4922.0
856;Beroeps- en eigen vervoer;5;1;1;2005;4696.0
857;Beroeps- en eigen vervoer;5;1;1;2006;4837.0
858;Beroeps- en eigen vervoer;5;1;1;2007;4403.0
859;Beroeps- en eigen vervoer;5;1;1;2008;5104.0
860;Beroeps- en eigen vervoer;5;1;1;2009;4228.0
861;Beroeps- en eigen vervoer;5;1;1;2010;6040.0
862;Beroeps- en eigen vervoer;5;1;1;2011;5548.0
863;Beroeps- en eigen vervoer;5;1;1;2012;5918.0
864;Beroeps- en eigen vervoer;5;1;2;1997;133.0
865;Beroeps- en eigen vervoer;5;1;2;1998;263.0
866;Beroeps- en eigen vervoer;5;1;2;1999;272.0
867;Beroeps- en eigen vervoer;5;1;2;2000;365.0
868;Beroeps- en eigen vervoer;5;1;2;2001;506.0
869;Beroeps- en eigen vervoer;5;1;2;2002;499.0
