ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Regiokenmerken;Perioden;TotaalGediplomeerden_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
7079;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Drechtsteden (AM);1997/'98;;;;;;;;;;
7080;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Drechtsteden (AM);1998/'99;;;;;;;;;;
7081;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Drechtsteden (AM);1999/'00;;;;;;;;;;
7082;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Drechtsteden (AM);2000/'01;;;;;;;;;;
7083;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Drechtsteden (AM);2001/'02;;;;;;;;;;
7084;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Drechtsteden (AM);2002/'03;;;;;;;;;;
7085;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Drechtsteden (AM);2003/'04;;;;;;;;;;
7086;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Drechtsteden (AM);2004/'05;;;;;;;;;;
7087;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Drechtsteden (AM);2005/'06;;;;;;;;;;
7088;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Drechtsteden (AM);2006/'07;;;;;;;;;;
7089;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Drechtsteden (AM);2007/'08;;;;;;;;;;
7090;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Drechtsteden (AM);2008/'09;;;;;;;;;;
7091;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Drechtsteden (AM);2009/'10;;;;;;;;;;
7092;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Drechtsteden (AM);2010/'11;;;;;;;;;;
7093;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Drechtsteden (AM);2011/'12;;;;;;;;;;
7094;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Drechtsteden (AM);2012/'13;;;;;;;;;;
7095;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Drechtsteden (AM);2013/'14;;;;;;;;;;
7096;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Drechtsteden (AM);2014/'15;918.0;185.0;275.0;210.0;248.0;0.0;0.0;0.0;0.0;0.0
7097;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Drechtsteden (AM);2015/'16;830.0;171.0;209.0;204.0;246.0;;;;;
7098;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);1990/'91;;;;;;;;;;
7099;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);1991/'92;;;;;;;;;;
7100;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);1992/'93;;;;;;;;;;
7101;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);1993/'94;;;;;;;;;;
7102;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);1994/'95;;;;;;;;;;
7103;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);1995/'96;;;;;;;;;;
7104;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);1996/'97;;;;;;;;;;
7105;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);1997/'98;;;;;;;;;;
7106;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);1998/'99;;;;;;;;;;
7107;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);1999/'00;;;;;;;;;;
7108;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);2000/'01;;;;;;;;;;
7109;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);2001/'02;;;;;;;;;;
7110;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);2002/'03;;;;;;;;;;
7111;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);2003/'04;;;;;;;;;;
7112;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);2004/'05;;;;;;;;;;
7113;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);2005/'06;;;;;;;;;;
7114;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);2006/'07;;;;;;;;;;
7115;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);2007/'08;;;;;;;;;;
7116;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);2008/'09;;;;;;;;;;
7117;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);2009/'10;;;;;;;;;;
7118;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);2010/'11;;;;;;;;;;
7119;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);2011/'12;;;;;;;;;;
7120;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);2012/'13;;;;;;;;;;
7121;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);2013/'14;;;;;;;;;;
7122;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);2014/'15;687.0;82.0;218.0;165.0;222.0;0.0;0.0;0.0;0.0;0.0
7123;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (AM);2015/'16;661.0;60.0;201.0;188.0;212.0;;;;;
7124;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);1990/'91;;;;;;;;;;
7125;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);1991/'92;;;;;;;;;;
7126;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);1992/'93;;;;;;;;;;
7127;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);1993/'94;;;;;;;;;;
7128;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);1994/'95;;;;;;;;;;
7129;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);1995/'96;;;;;;;;;;
7130;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);1996/'97;;;;;;;;;;
7131;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);1997/'98;;;;;;;;;;
7132;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);1998/'99;;;;;;;;;;
7133;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);1999/'00;;;;;;;;;;
7134;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);2000/'01;;;;;;;;;;
7135;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);2001/'02;;;;;;;;;;
7136;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);2002/'03;;;;;;;;;;
7137;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);2003/'04;;;;;;;;;;
7138;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);2004/'05;;;;;;;;;;
7139;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);2005/'06;;;;;;;;;;
7140;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);2006/'07;;;;;;;;;;
7141;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);2007/'08;;;;;;;;;;
7142;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);2008/'09;;;;;;;;;;
7143;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);2009/'10;;;;;;;;;;
7144;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);2010/'11;;;;;;;;;;
7145;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);2011/'12;;;;;;;;;;
7146;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);2012/'13;;;;;;;;;;
7147;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);2013/'14;;;;;;;;;;
7148;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);2014/'15;1289.0;197.0;356.0;324.0;411.0;1.0;0.0;0.0;0.0;0.0
7149;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;West-Brabant (AM);2015/'16;1297.0;213.0;377.0;325.0;382.0;;;;;
7150;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);1990/'91;;;;;;;;;;
7151;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);1991/'92;;;;;;;;;;
7152;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);1992/'93;;;;;;;;;;
7153;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);1993/'94;;;;;;;;;;
7154;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);1994/'95;;;;;;;;;;
7155;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);1995/'96;;;;;;;;;;
7156;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);1996/'97;;;;;;;;;;
7157;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);1997/'98;;;;;;;;;;
7158;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);1998/'99;;;;;;;;;;
7159;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);1999/'00;;;;;;;;;;
7160;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);2000/'01;;;;;;;;;;
7161;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);2001/'02;;;;;;;;;;
7162;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);2002/'03;;;;;;;;;;
7163;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);2003/'04;;;;;;;;;;
7164;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);2004/'05;;;;;;;;;;
7165;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);2005/'06;;;;;;;;;;
7166;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);2006/'07;;;;;;;;;;
7167;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);2007/'08;;;;;;;;;;
7168;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);2008/'09;;;;;;;;;;
7169;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);2009/'10;;;;;;;;;;
7170;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);2010/'11;;;;;;;;;;
7171;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);2011/'12;;;;;;;;;;
7172;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);2012/'13;;;;;;;;;;
7173;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);2013/'14;;;;;;;;;;
7174;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);2014/'15;941.0;126.0;305.0;206.0;304.0;0.0;0.0;0.0;0.0;0.0
7175;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Midden-Brabant (AM);2015/'16;888.0;127.0;269.0;191.0;301.0;;;;;
7176;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);1990/'91;;;;;;;;;;
7177;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);1991/'92;;;;;;;;;;
7178;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);1992/'93;;;;;;;;;;
7179;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);1993/'94;;;;;;;;;;
7180;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);1994/'95;;;;;;;;;;
7181;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);1995/'96;;;;;;;;;;
7182;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);1996/'97;;;;;;;;;;
7183;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);1997/'98;;;;;;;;;;
7184;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);1998/'99;;;;;;;;;;
7185;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);1999/'00;;;;;;;;;;
7186;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);2000/'01;;;;;;;;;;
7187;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);2001/'02;;;;;;;;;;
7188;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);2002/'03;;;;;;;;;;
7189;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);2003/'04;;;;;;;;;;
7190;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);2004/'05;;;;;;;;;;
7191;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);2005/'06;;;;;;;;;;
7192;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);2006/'07;;;;;;;;;;
7193;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);2007/'08;;;;;;;;;;
7194;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);2008/'09;;;;;;;;;;
7195;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);2009/'10;;;;;;;;;;
7196;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);2010/'11;;;;;;;;;;
7197;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);2011/'12;;;;;;;;;;
7198;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);2012/'13;;;;;;;;;;
7199;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);2013/'14;;;;;;;;;;
7200;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);2014/'15;948.0;131.0;295.0;208.0;314.0;0.0;0.0;0.0;0.0;0.0
7201;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noordoost-Brabant (AM);2015/'16;854.0;132.0;209.0;199.0;314.0;;;;;
7202;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);1990/'91;;;;;;;;;;
7203;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);1991/'92;;;;;;;;;;
7204;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);1992/'93;;;;;;;;;;
7205;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);1993/'94;;;;;;;;;;
7206;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);1994/'95;;;;;;;;;;
7207;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);1995/'96;;;;;;;;;;
7208;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);1996/'97;;;;;;;;;;
7209;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);1997/'98;;;;;;;;;;
7210;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);1998/'99;;;;;;;;;;
7211;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);1999/'00;;;;;;;;;;
7212;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);2000/'01;;;;;;;;;;
7213;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);2001/'02;;;;;;;;;;
7214;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);2002/'03;;;;;;;;;;
7215;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);2003/'04;;;;;;;;;;
7216;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);2004/'05;;;;;;;;;;
7217;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);2005/'06;;;;;;;;;;
7218;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);2006/'07;;;;;;;;;;
7219;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);2007/'08;;;;;;;;;;
7220;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);2008/'09;;;;;;;;;;
7221;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);2009/'10;;;;;;;;;;
7222;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);2010/'11;;;;;;;;;;
7223;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);2011/'12;;;;;;;;;;
7224;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);2012/'13;;;;;;;;;;
7225;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);2013/'14;;;;;;;;;;
7226;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);2014/'15;914.0;108.0;304.0;187.0;315.0;0.0;0.0;0.0;0.0;0.0
7227;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuidoost-Brabant (AM);2015/'16;850.0;76.0;262.0;220.0;292.0;;;;;
7228;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);1990/'91;;;;;;;;;;
7229;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);1991/'92;;;;;;;;;;
7230;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);1992/'93;;;;;;;;;;
7231;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);1993/'94;;;;;;;;;;
7232;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);1994/'95;;;;;;;;;;
7233;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);1995/'96;;;;;;;;;;
7234;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);1996/'97;;;;;;;;;;
7235;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);1997/'98;;;;;;;;;;
7236;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);1998/'99;;;;;;;;;;
7237;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Limburg (AM);1999/'00;;;;;;;;;;
