ID;Landen;SITC;Perioden;TotaleInvoerwaarde_1;TotaleUitvoerwaarde_2
7789;Totaal landen;02223 Melk en room, geconcentreerd, n...;2018 november;6.0;31.0
7790;Totaal landen;02223 Melk en room, geconcentreerd, n...;2018 december;9.0;28.0
7791;Totaal landen;02223 Melk en room, geconcentreerd, n...;2018 ;76.0;263.0
7792;Totaal landen;02223 Melk en room, geconcentreerd, n...;2019 januari;7.0;31.0
7793;Totaal landen;02223 Melk en room, geconcentreerd, n...;2019 februari;7.0;25.0
7794;Totaal landen;02223 Melk en room, geconcentreerd, n...;2019 maart;7.0;27.0
7795;Totaal landen;02223 Melk en room, geconcentreerd, n...;2019 april;6.0;22.0
7796;Totaal landen;02223 Melk en room, geconcentreerd, n...;2019 mei;7.0;28.0
7797;Totaal landen;02223 Melk en room, geconcentreerd, n...;2019 juni;7.0;25.0
7798;Totaal landen;02223 Melk en room, geconcentreerd, n...;2019 juli;8.0;24.0
7799;Totaal landen;02223 Melk en room, geconcentreerd, n...;2019 augustus;9.0;21.0
7800;Totaal landen;02223 Melk en room, geconcentreerd, n...;2019 september;6.0;27.0
7801;Totaal landen;02223 Melk en room, geconcentreerd, n...;2019 oktober;8.0;30.0
7802;Totaal landen;02223 Melk en room, geconcentreerd, n...;2019 november;8.0;26.0
7803;Totaal landen;02223 Melk en room, geconcentreerd, n...;2019 december;10.0;25.0
7804;Totaal landen;02223 Melk en room, geconcentreerd, n...;2019;92.0;311.0
7805;Totaal landen;02223 Melk en room, geconcentreerd, n...;2020 januari;9.0;30.0
7806;Totaal landen;02223 Melk en room, geconcentreerd, n...;2020 februari;10.0;22.0
7807;Totaal landen;02223 Melk en room, geconcentreerd, n...;2020 maart;10.0;29.0
7808;Totaal landen;02223 Melk en room, geconcentreerd, n...;2020 april;6.0;26.0
7809;Totaal landen;02223 Melk en room, geconcentreerd, n...;2020 mei;8.0;29.0
7810;Totaal landen;02223 Melk en room, geconcentreerd, n...;2020 juni;12.0;27.0
7811;Totaal landen;02223 Melk en room, geconcentreerd, n...;2020 juli;12.0;28.0
7812;Totaal landen;02223 Melk en room, geconcentreerd, n...;2020 augustus;9.0;23.0
7813;Totaal landen;02223 Melk en room, geconcentreerd, n...;2020 september;9.0;24.0
7814;Totaal landen;02223 Melk en room, geconcentreerd, n...;2020 oktober;10.0;23.0
7815;Totaal landen;02223 Melk en room, geconcentreerd, n...;2020 november;9.0;25.0
7816;Totaal landen;02223 Melk en room, geconcentreerd, n...;2020 december;9.0;27.0
7817;Totaal landen;02223 Melk en room, geconcentreerd, n...;2020;115.0;313.0
7818;Totaal landen;02223 Melk en room, geconcentreerd, n...;2021 januari;;
7819;Totaal landen;02223 Melk en room, geconcentreerd, n...;2021 februari;;
7820;Totaal landen;02223 Melk en room, geconcentreerd, n...;2021 maart;;
7821;Totaal landen;02223 Melk en room, geconcentreerd, n...;2021 april;;
7822;Totaal landen;02223 Melk en room, geconcentreerd, n...;2021 mei;;
7823;Totaal landen;02223 Melk en room, geconcentreerd, n...;2021 juni;;
7824;Totaal landen;02223 Melk en room, geconcentreerd, n...;2021 juli;;
7825;Totaal landen;02223 Melk en room, geconcentreerd, n...;2021 augustus;;
7826;Totaal landen;02223 Melk en room, geconcentreerd, n...;2021 september;;
7827;Totaal landen;02223 Melk en room, geconcentreerd, n...;2021 oktober;;
7828;Totaal landen;02223 Melk en room, geconcentreerd, n...;2021 november;;
7829;Totaal landen;02223 Melk en room, geconcentreerd, n...;2021 december;;
7830;Totaal landen;02223 Melk en room, geconcentreerd, n...;2021;;
7831;Totaal landen;02223 Melk en room, geconcentreerd, n...;2022 januari;13.0;31.0
7832;Totaal landen;02223 Melk en room, geconcentreerd, n...;2022 februari;13.0;31.0
7833;Totaal landen;02223 Melk en room, geconcentreerd, n...;2022 maart;15.0;34.0
7834;Totaal landen;02223 Melk en room, geconcentreerd, n...;2022 april;16.0;33.0
7835;Totaal landen;02223 Melk en room, geconcentreerd, n...;2022 mei;16.0;31.0
7836;Totaal landen;02223 Melk en room, geconcentreerd, n...;2022 juni;16.0;33.0
7837;Totaal landen;02223 Melk en room, geconcentreerd, n...;2022 juli;15.0;31.0
7838;Totaal landen;02223 Melk en room, geconcentreerd, n...;2022 augustus;16.0;34.0
7839;Totaal landen;02223 Melk en room, geconcentreerd, n...;2022 september;15.0;37.0
7840;Totaal landen;02223 Melk en room, geconcentreerd, n...;2022 oktober;14.0;39.0
7841;Totaal landen;02223 Melk en room, geconcentreerd, n...;2022 november;12.0;46.0
7842;Totaal landen;02223 Melk en room, geconcentreerd, n...;2022 december;13.0;40.0
7843;Totaal landen;02223 Melk en room, geconcentreerd, n...;2022;175.0;420.0
7844;Totaal landen;02223 Melk en room, geconcentreerd, n...;2023 januari;10.0;41.0
7845;Totaal landen;02223 Melk en room, geconcentreerd, n...;2023 februari;9.0;37.0
7846;Totaal landen;02223 Melk en room, geconcentreerd, n...;2023 maart;11.0;43.0
7847;Totaal landen;02223 Melk en room, geconcentreerd, n...;2023 april;9.0;31.0
7848;Totaal landen;02223 Melk en room, geconcentreerd, n...;2023 mei;11.0;33.0
7849;Totaal landen;02223 Melk en room, geconcentreerd, n...;2023 juni;9.0;36.0
7850;Totaal landen;02223 Melk en room, geconcentreerd, n...;2023 juli;11.0;29.0
7851;Totaal landen;02223 Melk en room, geconcentreerd, n...;2023 augustus;11.0;32.0
7852;Totaal landen;02223 Melk en room, geconcentreerd, n...;2023 september;12.0;32.0
7853;Totaal landen;02223 Melk en room, geconcentreerd, n...;2023 oktober;11.0;38.0
7854;Totaal landen;02223 Melk en room, geconcentreerd, n...;2023 november;13.0;35.0
7855;Totaal landen;02223 Melk en room, geconcentreerd, n...;2023 december;14.0;39.0
7856;Totaal landen;02223 Melk en room, geconcentreerd, n...;2023;132.0;426.0
7857;Totaal landen;02223 Melk en room, geconcentreerd, n...;2024 januari;11.0;40.0
7858;Totaal landen;02223 Melk en room, geconcentreerd, n...;2024 februari;11.0;32.0
7859;Totaal landen;02223 Melk en room, geconcentreerd, n...;2024 maart;11.0;37.0
7860;Totaal landen;02223 Melk en room, geconcentreerd, n...;2024 april;11.0;42.0
7861;Totaal landen;02223 Melk en room, geconcentreerd, n...;2024 mei;11.0;39.0
7862;Totaal landen;02223 Melk en room, geconcentreerd, n...;2024 juni;11.0;42.0
7863;Totaal landen;02223 Melk en room, geconcentreerd, n...;2024 juli;13.0;44.0
7864;Totaal landen;02223 Melk en room, geconcentreerd, n...;2024 augustus;10.0;34.0
7865;Totaal landen;02223 Melk en room, geconcentreerd, n...;2024 september;12.0;44.0
7866;Totaal landen;02223 Melk en room, geconcentreerd, n...;2024 oktober;12.0;45.0
7867;Totaal landen;02223 Melk en room, geconcentreerd, n...;2024 november;11.0;33.0
7868;Totaal landen;02223 Melk en room, geconcentreerd, n...;2024 januari-november;125.0;432.0
7869;Totaal landen;02224 Melk en room, geconcentreerd, n...;2015 januari;3.0;15.0
7870;Totaal landen;02224 Melk en room, geconcentreerd, n...;2015 februari;6.0;14.0
7871;Totaal landen;02224 Melk en room, geconcentreerd, n...;2015 maart;5.0;17.0
7872;Totaal landen;02224 Melk en room, geconcentreerd, n...;2015 april;5.0;9.0
7873;Totaal landen;02224 Melk en room, geconcentreerd, n...;2015 mei;5.0;16.0
7874;Totaal landen;02224 Melk en room, geconcentreerd, n...;2015 juni;6.0;19.0
7875;Totaal landen;02224 Melk en room, geconcentreerd, n...;2015 juli;6.0;17.0
7876;Totaal landen;02224 Melk en room, geconcentreerd, n...;2015 augustus;5.0;13.0
7877;Totaal landen;02224 Melk en room, geconcentreerd, n...;2015 september;7.0;19.0
7878;Totaal landen;02224 Melk en room, geconcentreerd, n...;2015 oktober;8.0;16.0
7879;Totaal landen;02224 Melk en room, geconcentreerd, n...;2015 november;8.0;18.0
7880;Totaal landen;02224 Melk en room, geconcentreerd, n...;2015 december;10.0;24.0
7881;Totaal landen;02224 Melk en room, geconcentreerd, n...;2015 ;74.0;197.0
7882;Totaal landen;02224 Melk en room, geconcentreerd, n...;2016 januari;6.0;17.0
7883;Totaal landen;02224 Melk en room, geconcentreerd, n...;2016 februari;6.0;15.0
7884;Totaal landen;02224 Melk en room, geconcentreerd, n...;2016 maart;8.0;17.0
7885;Totaal landen;02224 Melk en room, geconcentreerd, n...;2016 april;6.0;10.0
7886;Totaal landen;02224 Melk en room, geconcentreerd, n...;2016 mei;3.0;10.0
7887;Totaal landen;02224 Melk en room, geconcentreerd, n...;2016 juni;4.0;12.0
7888;Totaal landen;02224 Melk en room, geconcentreerd, n...;2016 juli;3.0;11.0
7889;Totaal landen;02224 Melk en room, geconcentreerd, n...;2016 augustus;4.0;10.0
7890;Totaal landen;02224 Melk en room, geconcentreerd, n...;2016 september;4.0;13.0
7891;Totaal landen;02224 Melk en room, geconcentreerd, n...;2016 oktober;4.0;13.0
7892;Totaal landen;02224 Melk en room, geconcentreerd, n...;2016 november;4.0;17.0
7893;Totaal landen;02224 Melk en room, geconcentreerd, n...;2016 december;5.0;19.0
7894;Totaal landen;02224 Melk en room, geconcentreerd, n...;2016;58.0;164.0
7895;Totaal landen;02224 Melk en room, geconcentreerd, n...;2017 januari;4.0;20.0
7896;Totaal landen;02224 Melk en room, geconcentreerd, n...;2017 februari;4.0;17.0
7897;Totaal landen;02224 Melk en room, geconcentreerd, n...;2017 maart;4.0;20.0
7898;Totaal landen;02224 Melk en room, geconcentreerd, n...;2017 april;3.0;11.0
7899;Totaal landen;02224 Melk en room, geconcentreerd, n...;2017 mei;3.0;19.0
7900;Totaal landen;02224 Melk en room, geconcentreerd, n...;2017 juni;3.0;14.0
7901;Totaal landen;02224 Melk en room, geconcentreerd, n...;2017 juli;3.0;15.0
7902;Totaal landen;02224 Melk en room, geconcentreerd, n...;2017 augustus;4.0;14.0
7903;Totaal landen;02224 Melk en room, geconcentreerd, n...;2017 september;3.0;14.0
7904;Totaal landen;02224 Melk en room, geconcentreerd, n...;2017 oktober;4.0;15.0
7905;Totaal landen;02224 Melk en room, geconcentreerd, n...;2017 november;5.0;16.0
7906;Totaal landen;02224 Melk en room, geconcentreerd, n...;2017 december;5.0;11.0
7907;Totaal landen;02224 Melk en room, geconcentreerd, n...;2017;43.0;187.0
7908;Totaal landen;02224 Melk en room, geconcentreerd, n...;2018 januari;3.0;13.0
7909;Totaal landen;02224 Melk en room, geconcentreerd, n...;2018 februari;3.0;12.0
7910;Totaal landen;02224 Melk en room, geconcentreerd, n...;2018 maart;3.0;12.0
7911;Totaal landen;02224 Melk en room, geconcentreerd, n...;2018 april;3.0;9.0
7912;Totaal landen;02224 Melk en room, geconcentreerd, n...;2018 mei;4.0;11.0
7913;Totaal landen;02224 Melk en room, geconcentreerd, n...;2018 juni;3.0;10.0
7914;Totaal landen;02224 Melk en room, geconcentreerd, n...;2018 juli;4.0;10.0
7915;Totaal landen;02224 Melk en room, geconcentreerd, n...;2018 augustus;3.0;9.0
7916;Totaal landen;02224 Melk en room, geconcentreerd, n...;2018 september;4.0;10.0
7917;Totaal landen;02224 Melk en room, geconcentreerd, n...;2018 oktober;5.0;11.0
7918;Totaal landen;02224 Melk en room, geconcentreerd, n...;2018 november;5.0;15.0
7919;Totaal landen;02224 Melk en room, geconcentreerd, n...;2018 december;4.0;12.0
7920;Totaal landen;02224 Melk en room, geconcentreerd, n...;2018 ;44.0;133.0
7921;Totaal landen;02224 Melk en room, geconcentreerd, n...;2019 januari;4.0;14.0
7922;Totaal landen;02224 Melk en room, geconcentreerd, n...;2019 februari;4.0;14.0
7923;Totaal landen;02224 Melk en room, geconcentreerd, n...;2019 maart;5.0;14.0
7924;Totaal landen;02224 Melk en room, geconcentreerd, n...;2019 april;4.0;11.0
7925;Totaal landen;02224 Melk en room, geconcentreerd, n...;2019 mei;4.0;12.0
7926;Totaal landen;02224 Melk en room, geconcentreerd, n...;2019 juni;4.0;11.0
7927;Totaal landen;02224 Melk en room, geconcentreerd, n...;2019 juli;4.0;10.0
7928;Totaal landen;02224 Melk en room, geconcentreerd, n...;2019 augustus;4.0;10.0
7929;Totaal landen;02224 Melk en room, geconcentreerd, n...;2019 september;4.0;8.0
7930;Totaal landen;02224 Melk en room, geconcentreerd, n...;2019 oktober;4.0;9.0
7931;Totaal landen;02224 Melk en room, geconcentreerd, n...;2019 november;5.0;10.0
7932;Totaal landen;02224 Melk en room, geconcentreerd, n...;2019 december;5.0;10.0
7933;Totaal landen;02224 Melk en room, geconcentreerd, n...;2019;49.0;134.0
7934;Totaal landen;02224 Melk en room, geconcentreerd, n...;2020 januari;4.0;10.0
7935;Totaal landen;02224 Melk en room, geconcentreerd, n...;2020 februari;3.0;11.0
7936;Totaal landen;02224 Melk en room, geconcentreerd, n...;2020 maart;4.0;13.0
7937;Totaal landen;02224 Melk en room, geconcentreerd, n...;2020 april;3.0;9.0
7938;Totaal landen;02224 Melk en room, geconcentreerd, n...;2020 mei;3.0;10.0
7939;Totaal landen;02224 Melk en room, geconcentreerd, n...;2020 juni;3.0;9.0
7940;Totaal landen;02224 Melk en room, geconcentreerd, n...;2020 juli;4.0;9.0
7941;Totaal landen;02224 Melk en room, geconcentreerd, n...;2020 augustus;3.0;9.0
7942;Totaal landen;02224 Melk en room, geconcentreerd, n...;2020 september;4.0;11.0
7943;Totaal landen;02224 Melk en room, geconcentreerd, n...;2020 oktober;4.0;9.0
7944;Totaal landen;02224 Melk en room, geconcentreerd, n...;2020 november;3.0;11.0
7945;Totaal landen;02224 Melk en room, geconcentreerd, n...;2020 december;4.0;10.0
7946;Totaal landen;02224 Melk en room, geconcentreerd, n...;2020;41.0;121.0
7947;Totaal landen;02224 Melk en room, geconcentreerd, n...;2021 januari;;
7948;Totaal landen;02224 Melk en room, geconcentreerd, n...;2021 februari;;
7949;Totaal landen;02224 Melk en room, geconcentreerd, n...;2021 maart;;
7950;Totaal landen;02224 Melk en room, geconcentreerd, n...;2021 april;;
7951;Totaal landen;02224 Melk en room, geconcentreerd, n...;2021 mei;;
7952;Totaal landen;02224 Melk en room, geconcentreerd, n...;2021 juni;;
7953;Totaal landen;02224 Melk en room, geconcentreerd, n...;2021 juli;;
7954;Totaal landen;02224 Melk en room, geconcentreerd, n...;2021 augustus;;
7955;Totaal landen;02224 Melk en room, geconcentreerd, n...;2021 september;;
7956;Totaal landen;02224 Melk en room, geconcentreerd, n...;2021 oktober;;
7957;Totaal landen;02224 Melk en room, geconcentreerd, n...;2021 november;;
7958;Totaal landen;02224 Melk en room, geconcentreerd, n...;2021 december;;
7959;Totaal landen;02224 Melk en room, geconcentreerd, n...;2021;;
7960;Totaal landen;02224 Melk en room, geconcentreerd, n...;2022 januari;4.0;9.0
7961;Totaal landen;02224 Melk en room, geconcentreerd, n...;2022 februari;5.0;9.0
7962;Totaal landen;02224 Melk en room, geconcentreerd, n...;2022 maart;6.0;11.0
7963;Totaal landen;02224 Melk en room, geconcentreerd, n...;2022 april;7.0;11.0
7964;Totaal landen;02224 Melk en room, geconcentreerd, n...;2022 mei;6.0;13.0
7965;Totaal landen;02224 Melk en room, geconcentreerd, n...;2022 juni;6.0;13.0
7966;Totaal landen;02224 Melk en room, geconcentreerd, n...;2022 juli;6.0;10.0
7967;Totaal landen;02224 Melk en room, geconcentreerd, n...;2022 augustus;5.0;12.0
7968;Totaal landen;02224 Melk en room, geconcentreerd, n...;2022 september;6.0;12.0
7969;Totaal landen;02224 Melk en room, geconcentreerd, n...;2022 oktober;6.0;14.0
7970;Totaal landen;02224 Melk en room, geconcentreerd, n...;2022 november;6.0;16.0
7971;Totaal landen;02224 Melk en room, geconcentreerd, n...;2022 december;8.0;14.0
7972;Totaal landen;02224 Melk en room, geconcentreerd, n...;2022;71.0;144.0
7973;Totaal landen;02224 Melk en room, geconcentreerd, n...;2023 januari;6.0;17.0
7974;Totaal landen;02224 Melk en room, geconcentreerd, n...;2023 februari;6.0;13.0
7975;Totaal landen;02224 Melk en room, geconcentreerd, n...;2023 maart;7.0;17.0
7976;Totaal landen;02224 Melk en room, geconcentreerd, n...;2023 april;5.0;12.0
7977;Totaal landen;02224 Melk en room, geconcentreerd, n...;2023 mei;5.0;13.0
7978;Totaal landen;02224 Melk en room, geconcentreerd, n...;2023 juni;5.0;13.0
7979;Totaal landen;02224 Melk en room, geconcentreerd, n...;2023 juli;4.0;14.0
7980;Totaal landen;02224 Melk en room, geconcentreerd, n...;2023 augustus;5.0;16.0
7981;Totaal landen;02224 Melk en room, geconcentreerd, n...;2023 september;5.0;14.0
7982;Totaal landen;02224 Melk en room, geconcentreerd, n...;2023 oktober;5.0;15.0
7983;Totaal landen;02224 Melk en room, geconcentreerd, n...;2023 november;7.0;18.0
7984;Totaal landen;02224 Melk en room, geconcentreerd, n...;2023 december;6.0;13.0
7985;Totaal landen;02224 Melk en room, geconcentreerd, n...;2023;64.0;175.0
7986;Totaal landen;02224 Melk en room, geconcentreerd, n...;2024 januari;5.0;17.0
7987;Totaal landen;02224 Melk en room, geconcentreerd, n...;2024 februari;5.0;14.0
7988;Totaal landen;02224 Melk en room, geconcentreerd, n...;2024 maart;6.0;15.0
7989;Totaal landen;02224 Melk en room, geconcentreerd, n...;2024 april;5.0;16.0
7990;Totaal landen;02224 Melk en room, geconcentreerd, n...;2024 mei;6.0;15.0
7991;Totaal landen;02224 Melk en room, geconcentreerd, n...;2024 juni;5.0;12.0
7992;Totaal landen;02224 Melk en room, geconcentreerd, n...;2024 juli;6.0;14.0
7993;Totaal landen;02224 Melk en room, geconcentreerd, n...;2024 augustus;5.0;13.0
7994;Totaal landen;02224 Melk en room, geconcentreerd, n...;2024 september;6.0;14.0
7995;Totaal landen;02224 Melk en room, geconcentreerd, n...;2024 oktober;7.0;15.0
7996;Totaal landen;02224 Melk en room, geconcentreerd, n...;2024 november;7.0;15.0
7997;Totaal landen;02224 Melk en room, geconcentreerd, n...;2024 januari-november;63.0;159.0
7998;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2015 januari;6.0;3.0
7999;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2015 februari;6.0;3.0
8000;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2015 maart;8.0;5.0
8001;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2015 april;7.0;1.0
8002;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2015 mei;7.0;1.0
8003;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2015 juni;8.0;2.0
8004;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2015 juli;8.0;2.0
8005;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2015 augustus;8.0;3.0
8006;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2015 september;8.0;3.0
8007;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2015 oktober;10.0;3.0
8008;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2015 november;9.0;3.0
8009;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2015 december;8.0;4.0
8010;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2015 ;94.0;33.0
8011;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2016 januari;8.0;3.0
8012;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2016 februari;9.0;2.0
8013;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2016 maart;10.0;3.0
8014;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2016 april;9.0;2.0
8015;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2016 mei;8.0;2.0
8016;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2016 juni;9.0;3.0
8017;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2016 juli;8.0;4.0
8018;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2016 augustus;9.0;4.0
8019;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2016 september;8.0;4.0
8020;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2016 oktober;9.0;5.0
8021;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2016 november;8.0;5.0
8022;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2016 december;8.0;5.0
8023;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2016;102.0;41.0
8024;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2017 januari;8.0;3.0
8025;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2017 februari;8.0;3.0
8026;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2017 maart;10.0;4.0
8027;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2017 april;8.0;4.0
8028;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2017 mei;10.0;4.0
8029;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2017 juni;11.0;4.0
8030;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2017 juli;9.0;4.0
8031;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2017 augustus;10.0;5.0
8032;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2017 september;10.0;5.0
8033;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2017 oktober;9.0;5.0
8034;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2017 november;9.0;4.0
8035;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2017 december;8.0;4.0
8036;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2017;111.0;48.0
8037;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2018 januari;10.0;4.0
8038;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2018 februari;11.0;3.0
8039;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2018 maart;12.0;4.0
8040;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2018 april;11.0;3.0
8041;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2018 mei;11.0;4.0
8042;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2018 juni;11.0;3.0
8043;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2018 juli;10.0;3.0
8044;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2018 augustus;11.0;4.0
8045;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2018 september;10.0;3.0
8046;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2018 oktober;10.0;4.0
8047;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2018 november;11.0;4.0
8048;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2018 december;9.0;3.0
8049;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2018 ;126.0;41.0
8050;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2019 januari;10.0;3.0
8051;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2019 februari;10.0;3.0
8052;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2019 maart;11.0;4.0
8053;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2019 april;10.0;4.0
8054;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2019 mei;12.0;4.0
8055;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2019 juni;10.0;4.0
8056;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2019 juli;11.0;4.0
8057;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2019 augustus;11.0;3.0
8058;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2019 september;12.0;3.0
8059;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2019 oktober;12.0;3.0
8060;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2019 november;11.0;3.0
8061;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2019 december;10.0;3.0
8062;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2019;130.0;41.0
8063;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2020 januari;12.0;2.0
8064;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2020 februari;11.0;3.0
8065;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2020 maart;14.0;2.0
8066;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2020 april;11.0;3.0
8067;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2020 mei;12.0;4.0
8068;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2020 juni;12.0;4.0
8069;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2020 juli;13.0;3.0
8070;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2020 augustus;10.0;3.0
8071;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2020 september;12.0;3.0
8072;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2020 oktober;12.0;3.0
8073;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2020 november;11.0;3.0
8074;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2020 december;11.0;3.0
8075;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2020;142.0;38.0
8076;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2021 januari;;
8077;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2021 februari;;
8078;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2021 maart;;
8079;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2021 april;;
8080;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2021 mei;;
8081;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2021 juni;;
8082;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2021 juli;;
8083;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2021 augustus;;
8084;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2021 september;;
8085;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2021 oktober;;
8086;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2021 november;;
8087;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2021 december;;
8088;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2021;;
8089;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2022 januari;13.0;5.0
8090;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2022 februari;13.0;5.0
8091;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2022 maart;14.0;5.0
8092;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2022 april;14.0;5.0
8093;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2022 mei;14.0;5.0
8094;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2022 juni;15.0;4.0
8095;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2022 juli;14.0;3.0
8096;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2022 augustus;16.0;4.0
8097;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2022 september;16.0;4.0
8098;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2022 oktober;16.0;4.0
8099;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2022 november;16.0;5.0
8100;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2022 december;16.0;4.0
8101;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2022;177.0;53.0
8102;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2023 januari;15.0;4.0
8103;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2023 februari;16.0;4.0
8104;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2023 maart;17.0;6.0
8105;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2023 april;15.0;4.0
8106;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2023 mei;16.0;5.0
8107;Totaal landen;02231 Yoghurt, ook indien ingedikt of...;2023 juni;18.0;6.0
