ID;Omvang;EconomischeActiviteit;Perioden;AantalOndernemingen_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;Deelnemingen_5;LanglVorderingenEnBeleggingen_6;Voorraden_7;KortlVorderingenEnBeleggingen_8;LiquideMiddelen_9;EigenVermogen_10;BelangVanDerden_11;EgalRekInvestPremiesSubsidiesED_12;Voorzieningen_13;LanglopendeSchuldenRentedragend_14;KortlopendeSchulden_15;NettoOmzetEnOvBedrijfsopbrengsten_16;LonenSalSocialeEnPensioenlasten_17;AfschrijvingenMinusInvesteringspremies_18;KostenVanDeOmzet_19;Bedrijfsresultaat_20;OverigeBedrijfskostenSaldo_21;ResultaatUitDeelnemingen_22;Rentebaten_23;Rentelasten_24;OverigeFinancieleResultaten_25;BuitengewoneBatenEnLastenSaldo_26;BuitengewoneBaten_27;BuitengewoneLasten_28;ResultaatVoorBelastingen_29;Vennootschapsbelasting_30;AandeelVanDerden_31;Nettoresultaat_32;Winstuitkeringen_33;ToevoegingOnttrekkingAanDeReserves_34
617;"Kleine ondernemingen;< 23 mln euro";16;1993;1892.0;2085.8;15.3;751.6;41.5;67.0;421.3;531.8;257.4;590.0;;;238.1;427.8;830.0;3032.5;-819.0;-119.9;-1949.9;143.6;-32.8;;;;;-10.9;;;99.9;-40.5;;59.4;29.0;30.4
618;"Kleine ondernemingen;< 23 mln euro";16;1994;2022.0;2197.4;16.0;768.8;45.9;89.1;427.4;579.5;270.7;611.5;;;266.2;444.4;875.4;3228.9;-845.5;-125.2;-2107.1;151.1;-30.5;;;;;-7.4;17.7;-25.1;113.2;-45.9;;67.2;22.0;45.2
619;"Kleine ondernemingen;< 23 mln euro";16;1995;2035.0;2272.7;15.2;789.0;54.4;94.6;441.1;614.6;263.9;637.9;;;262.6;475.1;897.1;3233.3;-845.7;-124.9;-2095.1;167.6;-33.1;4.0;8.4;-51.0;5.4;4.8;25.3;-20.4;139.2;-54.6;;84.6;20.5;64.1
620;"Kleine ondernemingen;< 23 mln euro";16;1996;2156.0;2471.6;14.4;851.9;62.4;99.4;475.3;669.8;298.3;701.2;;;287.7;515.2;967.5;3521.0;-926.0;-133.5;-2266.1;195.3;-33.4;3.6;8.8;-52.7;7.0;8.9;30.6;-21.7;170.9;-61.8;;109.1;30.4;78.7
621;"Kleine ondernemingen;< 23 mln euro";16;1997;2274.0;2599.0;16.4;889.6;75.7;118.5;473.9;722.2;302.6;784.1;;;301.3;512.9;1000.7;3770.8;-954.5;-140.4;-2473.2;202.7;-13.5;18.5;8.7;-50.5;9.8;3.7;23.6;-19.9;192.9;-63.1;;129.8;48.4;81.4
622;"Kleine ondernemingen;< 23 mln euro";16;1998;2281.0;2642.3;15.6;879.2;97.8;133.8;476.7;740.2;299.0;780.9;;;299.4;521.1;1040.9;3825.9;-965.6;-139.1;-2522.7;198.5;-25.3;13.9;8.6;-52.6;4.8;10.1;31.9;-21.8;183.4;-66.2;;117.2;43.3;73.9
623;"Kleine ondernemingen;< 23 mln euro";16;1999;2225.0;2649.0;14.0;874.8;93.6;134.7;456.5;759.5;316.0;796.9;;;307.4;565.8;978.9;3657.9;-966.0;-140.2;-2350.5;201.1;-19.1;16.6;6.8;-48.7;6.3;11.6;32.4;-20.8;193.8;-68.4;;125.4;43.2;82.2
624;"Kleine ondernemingen;< 23 mln euro";16;2000;2189.0;2663.1;14.1;855.1;102.6;138.0;470.4;797.1;285.8;748.0;;;283.3;564.7;1067.1;3716.0;-960.0;-148.8;-2421.6;185.7;-21.1;17.6;7.0;-50.2;4.5;23.3;41.2;-17.9;187.9;-65.2;;122.6;64.4;58.2
625;"Kleine ondernemingen;< 23 mln euro";16;2001;2498.0;3612.8;27.9;1189.3;119.8;214.9;597.9;1059.6;403.4;1083.2;;;337.3;898.3;1294.1;4890.1;-1249.3;-203.3;-3202.5;235.0;-22.8;45.7;12.4;-77.2;-3.7;29.8;58.0;-28.2;242.0;-76.6;;165.4;91.2;74.2
626;"Kleine ondernemingen;< 23 mln euro";16;2002;2511.0;3703.4;38.2;1233.2;122.2;243.8;599.0;1036.5;430.5;1197.4;;;327.8;949.1;1229.1;5007.2;-1304.5;-191.3;-3284.2;227.3;-48.5;25.2;11.2;-79.2;-5.7;23.7;50.2;-26.5;202.6;-70.4;;132.1;59.9;72.2
627;"Kleine ondernemingen;< 23 mln euro";C.Handel;1992;44851.0;40502.9;365.9;11077.5;1110.9;1465.6;9198.1;11833.0;5452.6;11273.8;;;4009.1;7160.1;18060.3;79653.0;-9806.0;-1673.2;-65435.3;2738.5;-593.1;;;;;-97.2;;;2048.2;-840.8;;1207.4;577.3;630.1
628;"Kleine ondernemingen;< 23 mln euro";C.Handel;1993;47054.0;42299.5;394.3;11434.0;1202.0;1666.8;9429.9;12409.6;5763.4;11327.0;;;4562.1;7930.5;18480.2;81320.5;-10300.9;-1764.0;-66710.0;2545.7;-563.8;;;;;-164.5;;;1817.4;-812.7;;1004.7;550.1;454.6
629;"Kleine ondernemingen;< 23 mln euro";C.Handel;1994;50053.0;44281.6;310.8;11808.9;1248.4;2151.1;9685.0;12981.2;6096.8;11567.6;;;5243.1;8280.6;19190.7;84734.7;-10722.2;-1804.7;-69355.0;2852.7;-571.0;;;;;-179.7;428.8;-608.5;2101.9;-876.7;;1225.2;447.7;777.5
630;"Kleine ondernemingen;< 23 mln euro";C.Handel;1995;51275.0;46048.1;341.5;12136.5;1356.0;2431.1;9970.8;13542.4;6270.3;12152.7;;;5339.3;8559.3;19997.0;88925.3;-10688.4;-1825.4;-73028.3;3383.2;-521.9;207.1;209.2;-1058.7;120.5;12.9;579.9;-567.0;2874.1;-1093.3;;1780.8;512.2;1268.6
631;"Kleine ondernemingen;< 23 mln euro";C.Handel;1996;53924.0;49135.3;380.0;12783.8;1527.6;2763.5;10479.2;14358.8;6843.0;13543.1;;;5595.5;9065.6;20931.4;95079.6;-11218.6;-1906.3;-78262.4;3692.3;-380.9;300.5;195.0;-1049.2;172.9;107.1;610.6;-503.5;3418.5;-1175.0;;2243.5;579.3;1664.2
632;"Kleine ondernemingen;< 23 mln euro";C.Handel;1997;57215.0;53486.3;458.2;13625.7;1576.0;3139.5;11091.7;16220.2;7375.6;15168.4;;;5942.1;9463.6;22912.6;103892.5;-12105.7;-2029.5;-85692.4;4064.8;-351.1;361.4;193.6;-1080.5;174.4;202.0;753.1;-551.1;3915.7;-1292.5;;2623.2;794.0;1829.2
633;"Kleine ondernemingen;< 23 mln euro";C.Handel;1998;57759.0;55728.0;484.1;13973.3;1756.4;3498.9;11468.6;16830.4;7717.0;16253.3;;;6143.5;9773.8;23557.8;107214.3;-12630.2;-2136.7;-88098.6;4348.8;-254.8;465.8;192.4;-1093.5;180.4;317.3;859.6;-542.2;4411.4;-1388.9;;3022.5;977.3;2045.2
634;"Kleine ondernemingen;< 23 mln euro";C.Handel;1999;57180.0;56408.7;489.8;13811.4;1657.3;3548.9;11556.8;17320.1;8024.9;16420.8;;;6108.5;9954.2;23925.5;107269.3;-12902.7;-2157.2;-87775.2;4434.2;-154.7;475.7;180.9;-1063.8;252.5;270.1;834.6;-564.4;4549.7;-1470.7;;3079.0;1071.4;2007.6
635;"Kleine ondernemingen;< 23 mln euro";C.Handel;2000;56280.0;55860.2;578.5;13562.2;1733.9;3710.6;10969.2;17623.6;7682.8;16067.0;;;5777.7;10262.6;23753.2;106549.6;-12637.7;-2145.9;-86822.4;4943.6;-214.3;530.2;179.0;-1087.4;163.9;-600.3;911.8;-1512.1;4129.2;-1378.9;;2750.3;1182.8;1567.5
636;"Kleine ondernemingen;< 23 mln euro";C.Handel;2001;62204.0;76153.5;868.8;18164.9;3144.8;5182.4;14480.1;23876.7;10436.1;23042.3;;;6876.7;16382.8;29851.7;141025.9;-16501.7;-2855.9;-116345.7;5322.7;-183.8;998.2;262.8;-1548.9;104.0;466.0;974.7;-508.7;5604.8;-1781.1;;3823.7;2283.0;1540.7
637;"Kleine ondernemingen;< 23 mln euro";C.Handel;2002;63153.0;77455.5;919.2;19017.1;3264.8;4966.7;15079.2;23644.6;10563.2;23232.0;;;7071.0;17574.4;29578.1;146220.5;-17492.2;-2992.2;-120353.7;5382.4;-586.2;742.2;241.0;-1565.9;-3.5;342.8;801.0;-458.3;5138.4;-1752.3;;3386.1;2242.6;1143.5
638;"Kleine ondernemingen;< 23 mln euro";17;1992;24104.0;25431.3;215.5;5341.1;832.7;888.9;5489.9;9188.4;3475.0;7196.9;;;2201.8;3618.3;12414.5;51530.9;-5487.4;-912.0;-43377.1;1754.3;-302.6;;;;;-87.6;;;1364.1;-561.4;;802.7;453.9;348.8
639;"Kleine ondernemingen;< 23 mln euro";17;1993;25348.0;26241.8;214.5;5373.7;918.1;1019.9;5503.7;9541.8;3670.1;7171.6;;;2457.1;4055.6;12557.6;52429.1;-5667.0;-948.2;-44226.0;1587.9;-251.6;;;;;-138.5;;;1197.8;-532.9;;664.9;459.7;205.2
640;"Kleine ondernemingen;< 23 mln euro";17;1994;26951.0;27061.8;170.4;5400.8;898.0;1263.0;5586.2;9912.6;3831.1;7314.7;;;2739.2;4072.9;12935.2;53865.7;-5821.3;-933.9;-45190.8;1919.6;-271.3;;;;;-152.0;247.1;-399.1;1496.3;-593.7;;902.6;370.1;532.5
641;"Kleine ondernemingen;< 23 mln euro";17;1995;27728.0;28035.4;181.7;5607.7;979.7;1414.5;5708.3;10260.4;3883.4;7643.5;;;2790.0;4237.2;13364.9;56855.0;-5871.1;-932.1;-47764.9;2286.9;-250.1;133.0;134.8;-587.7;69.8;-80.4;335.1;-415.5;1956.4;-736.3;;1220.1;437.0;783.1
642;"Kleine ondernemingen;< 23 mln euro";17;1996;29100.0;29790.0;201.3;5892.9;1080.6;1614.3;5960.8;10848.4;4191.9;8484.0;;;2904.1;4455.0;13947.0;60185.8;-6176.1;-965.2;-50615.9;2428.6;-124.6;223.7;121.6;-571.3;101.3;-23.4;353.4;-376.8;2280.6;-774.1;;1506.5;477.0;1029.5
643;"Kleine ondernemingen;< 23 mln euro";17;1997;31024.0;32526.0;255.7;6299.9;1115.0;1843.7;6367.6;12160.1;4484.3;9465.5;;;3070.9;4632.4;15357.2;65960.1;-6653.8;-1026.7;-55585.8;2693.9;-120.7;250.0;122.0;-591.4;98.8;-12.6;390.3;-402.9;2560.6;-845.4;;1715.2;593.5;1121.7
644;"Kleine ondernemingen;< 23 mln euro";17;1998;31292.0;33476.6;278.0;6457.5;1261.1;2003.0;6442.6;12410.6;4624.1;10032.9;;;3142.5;4758.8;15542.7;67135.8;-6964.4;-1097.5;-56288.6;2785.4;-47.0;325.0;120.3;-598.0;105.7;41.4;443.8;-402.4;2779.8;-872.7;;1907.1;743.7;1163.4
645;"Kleine ondernemingen;< 23 mln euro";17;1999;30985.0;33652.7;263.3;6330.9;1173.8;2022.8;6403.9;12706.6;4751.4;10026.5;;;3106.6;4880.1;15639.6;66230.8;-7119.4;-1094.4;-55212.5;2804.5;1.3;322.3;112.4;-585.4;152.0;-22.6;409.1;-431.7;2783.2;-926.8;;1856.4;771.2;1085.2
646;"Kleine ondernemingen;< 23 mln euro";17;2000;30418.0;33075.7;306.3;6188.1;1205.2;2037.2;6102.3;12734.1;4502.7;9920.9;;;2914.5;4875.2;15365.2;66228.6;-6892.6;-1069.0;-54720.6;3546.4;-49.4;337.4;111.3;-583.8;85.7;-930.5;445.7;-1376.3;2566.6;-871.9;;1694.7;811.8;882.9
647;"Kleine ondernemingen;< 23 mln euro";17;2001;34057.0;46772.7;476.9;8722.7;2224.0;3075.9;8368.9;17598.6;6305.8;14788.6;;;3506.8;8586.3;19891.2;90164.6;-9303.5;-1483.9;-75865.6;3511.7;-69.5;573.2;169.0;-857.5;45.9;135.0;484.1;-349.1;3577.1;-1162.3;;2414.8;1743.3;671.5
648;"Kleine ondernemingen;< 23 mln euro";17;2002;34539.0;47015.5;535.9;8953.6;2293.1;2870.8;8632.0;17350.9;6378.7;14848.7;;;3567.7;9057.1;19541.9;92552.4;-9742.6;-1546.4;-77743.4;3520.0;-305.8;417.8;153.2;-849.5;-27.2;81.7;418.7;-337.0;3295.2;-1146.3;;2148.9;1744.4;404.5
649;"Kleine ondernemingen;< 23 mln euro";900;1992;20747.0;15071.6;150.4;5736.4;278.2;576.6;3708.2;2644.5;1977.6;4076.9;;;1807.4;3541.8;5645.8;28122.1;-4318.5;-761.2;-22058.2;984.1;-290.4;;;;;-9.6;;;684.1;-279.5;;404.7;123.5;281.2
650;"Kleine ondernemingen;< 23 mln euro";900;1993;21706.0;16057.7;179.7;6060.4;283.9;646.9;3926.1;2867.7;2093.3;4155.4;;;2105.0;3874.9;5922.6;28891.4;-4633.8;-815.8;-22484.0;957.8;-312.2;;;;;-26.0;;;619.6;-279.8;;339.8;90.4;249.4
651;"Kleine ondernemingen;< 23 mln euro";900;1994;23102.0;17219.8;140.4;6408.1;350.5;888.1;4098.8;3068.6;2265.7;4252.9;;;2503.9;4207.8;6255.5;30869.0;-4900.9;-870.8;-24164.3;933.1;-299.7;;;;;-27.7;181.6;-209.3;605.6;-283.0;;322.6;77.6;245.0
652;"Kleine ondernemingen;< 23 mln euro";900;1995;23546.0;18012.6;159.8;6528.8;376.3;1016.6;4262.5;3282.0;2386.9;4509.2;;;2549.3;4322.1;6632.1;32070.3;-4817.3;-893.3;-25263.4;1096.3;-271.8;74.1;74.4;-470.9;50.7;93.2;244.7;-151.5;917.7;-357.0;;560.7;75.1;485.6
653;"Kleine ondernemingen;< 23 mln euro";900;1996;24824.0;19345.3;178.8;6890.9;446.9;1149.2;4518.4;3510.3;2651.1;5059.0;;;2691.4;4610.6;6984.4;34893.8;-5042.5;-941.1;-27646.6;1263.7;-256.3;76.7;73.3;-477.9;71.6;130.5;257.2;-126.7;1137.9;-400.9;;736.9;102.3;634.6
654;"Kleine ondernemingen;< 23 mln euro";900;1997;26191.0;20960.3;202.5;7325.8;461.0;1295.9;4724.1;4060.0;2891.3;5702.9;;;2871.2;4831.1;7555.4;37932.4;-5452.0;-1002.9;-30106.6;1370.9;-230.4;111.5;71.7;-489.1;75.6;214.6;362.8;-148.2;1355.2;-447.2;;908.0;200.6;707.4
655;"Kleine ondernemingen;< 23 mln euro";900;1998;26467.0;22251.4;206.1;7515.8;495.3;1495.9;5026.0;4419.8;3092.9;6220.4;;;3001.0;5015.0;8015.2;40078.5;-5665.8;-1039.2;-31810.1;1563.5;-207.8;140.8;72.2;-495.5;74.7;275.9;415.8;-139.8;1631.7;-516.2;;1115.4;233.6;881.8
656;"Kleine ondernemingen;< 23 mln euro";900;1999;26195.0;22756.0;226.5;7480.5;483.5;1526.1;5152.9;4613.4;3273.4;6394.3;;;3002.0;5074.1;8285.9;41038.5;-5783.3;-1062.8;-32562.7;1629.7;-156.0;153.4;68.5;-478.4;100.5;292.8;425.5;-132.7;1766.6;-543.9;;1222.6;300.2;922.4
657;"Kleine ondernemingen;< 23 mln euro";900;2000;25862.0;22784.5;272.2;7374.1;528.7;1673.4;4866.9;4889.5;3180.1;6146.1;;;2863.2;5387.4;8388.0;40321.1;-5745.1;-1076.8;-32101.8;1397.3;-164.9;192.8;67.7;-503.6;78.2;330.2;466.0;-135.8;1562.6;-507.1;;1055.6;371.0;684.6
658;"Kleine ondernemingen;< 23 mln euro";900;2001;28147.0;29380.7;391.9;9442.2;920.7;2106.5;6111.2;6278.1;4130.3;8253.8;;;3369.9;7796.5;9960.5;50861.3;-7198.2;-1371.9;-40480.1;1811.0;-114.4;425.1;93.8;-691.3;58.1;331.0;490.7;-159.6;2027.7;-618.8;;1408.9;539.6;869.3
659;"Kleine ondernemingen;< 23 mln euro";900;2002;28614.0;30440.0;383.3;10063.5;971.7;2095.9;6447.2;6293.8;4184.5;8383.2;;;3503.3;8517.3;10036.2;53668.1;-7749.6;-1445.8;-42610.3;1862.4;-280.4;324.5;87.9;-716.4;23.7;261.1;382.4;-121.3;1843.2;-605.9;;1237.2;498.3;738.9
660;"Kleine ondernemingen;< 23 mln euro";18;1992;4970.0;5045.3;29.4;1615.3;83.7;130.3;1673.4;1040.6;472.8;1303.7;;;533.3;1077.6;2130.8;12691.9;-1243.6;-207.8;-10847.9;392.6;-142.8;;;;;-16.8;;;232.9;-86.6;;146.4;25.4;121.0
661;"Kleine ondernemingen;< 23 mln euro";18;1993;5299.0;5475.6;43.5;1717.8;71.2;150.7;1845.9;1106.2;540.3;1345.3;;;627.2;1186.5;2316.7;12712.2;-1380.3;-226.2;-10758.8;347.0;-152.3;;;;;-20.6;;;174.1;-78.4;;95.7;28.8;66.9
662;"Kleine ondernemingen;< 23 mln euro";18;1994;5544.0;5826.1;26.3;1781.3;84.6;186.6;1964.2;1194.2;589.0;1370.3;;;719.7;1244.1;2492.2;13801.4;-1438.8;-230.6;-11763.3;368.8;-133.8;;;;;-25.9;27.5;-53.4;209.0;-88.5;;120.5;27.2;93.3
663;"Kleine ondernemingen;< 23 mln euro";18;1995;5743.0;6173.0;25.4;1843.8;95.4;220.3;2091.1;1301.7;595.3;1463.4;;;720.7;1297.1;2691.9;14810.3;-1435.0;-236.9;-12732.7;405.8;-121.5;23.1;19.0;-167.7;4.1;10.3;52.0;-41.6;294.6;-108.5;;186.0;27.4;158.6
664;"Kleine ondernemingen;< 23 mln euro";18;1996;6073.0;6608.2;31.4;1931.3;111.6;252.1;2249.2;1355.5;677.4;1609.2;;;760.9;1384.8;2853.4;16391.5;-1508.7;-249.3;-14197.9;435.5;-122.3;21.0;17.8;-168.6;7.4;18.3;57.7;-39.4;331.5;-117.8;;213.7;44.2;169.5
665;"Kleine ondernemingen;< 23 mln euro";18;1997;6324.0;7047.7;37.7;2054.7;119.7;278.8;2320.8;1476.9;759.2;1749.5;;;816.0;1464.2;3018.1;17687.6;-1611.9;-263.8;-15356.7;455.3;-123.0;21.6;17.6;-168.9;6.8;49.8;92.3;-42.5;382.2;-128.3;;253.9;55.7;198.2
666;"Kleine ondernemingen;< 23 mln euro";18;1998;6395.0;7449.3;38.1;2104.8;132.8;305.6;2499.3;1560.6;808.1;1891.8;;;839.1;1478.6;3239.8;18613.7;-1629.1;-271.1;-16177.8;535.7;-122.4;27.3;17.7;-174.8;7.5;48.4;85.6;-37.3;461.7;-147.7;;314.0;74.0;240.0
667;"Kleine ondernemingen;< 23 mln euro";18;1999;6162.0;7498.2;43.6;2069.5;123.5;326.8;2523.8;1591.8;819.2;1933.0;;;810.6;1483.2;3271.4;18836.3;-1599.6;-269.1;-16434.9;532.7;-108.7;32.2;16.1;-168.6;11.6;54.2;95.6;-41.3;478.2;-144.5;;333.7;73.0;260.7
668;"Kleine ondernemingen;< 23 mln euro";18;2000;6096.0;7513.3;40.3;2103.1;152.4;356.6;2402.2;1658.5;800.3;1899.3;;;780.7;1581.4;3252.0;18646.0;-1578.9;-295.9;-16340.1;431.0;-112.6;42.2;16.5;-181.9;10.7;47.6;93.7;-46.1;366.1;-131.1;;235.0;83.6;151.4
669;"Kleine ondernemingen;< 23 mln euro";18;2001;6894.0;10095.8;60.1;2894.3;239.2;488.9;3119.1;2256.0;1038.2;2592.9;;;954.2;2783.7;3765.0;24107.0;-2089.4;-393.0;-21055.9;568.7;-145.0;85.2;24.6;-263.0;8.2;47.7;99.2;-51.5;471.4;-155.4;;316.0;140.2;175.8
670;"Kleine ondernemingen;< 23 mln euro";18;2002;6984.0;10492.3;62.0;3101.8;258.9;473.9;3216.2;2303.5;1076.0;2725.2;;;1000.4;3092.2;3674.6;25336.9;-2246.9;-401.5;-22070.1;618.4;-170.9;70.1;22.3;-267.6;4.3;48.7;84.0;-35.3;496.3;-158.0;;338.4;116.2;222.2
671;"Kleine ondernemingen;< 23 mln euro";19;1992;12147.0;7614.7;72.8;2601.5;161.7;350.3;1964.4;1226.0;1238.2;2272.2;;;1053.9;1557.5;2731.2;13111.0;-2283.2;-373.8;-9977.7;476.3;-84.3;;;;;1.7;;;393.7;-159.8;;233.9;46.8;187.1
672;"Kleine ondernemingen;< 23 mln euro";19;1993;12517.0;8008.5;89.6;2712.4;178.2;394.8;2007.4;1349.3;1277.0;2321.7;;;1214.2;1709.3;2763.4;13686.3;-2400.5;-395.7;-10386.4;503.6;-92.3;;;;;-7.4;;;403.8;-168.1;;235.7;49.1;186.6
673;"Kleine ondernemingen;< 23 mln euro";19;1994;13259.0;8590.7;74.9;2885.0;203.6;535.3;2060.4;1466.5;1365.2;2423.6;;;1433.3;1882.6;2851.3;14326.3;-2532.1;-424.5;-10911.6;458.1;-100.1;;;;;-4.2;81.5;-85.7;353.8;-161.8;;192.0;33.0;159.0
674;"Kleine ondernemingen;< 23 mln euro";19;1995;13331.0;8893.2;89.5;2911.8;213.3;596.1;2095.8;1533.4;1453.5;2576.0;;;1471.7;1873.8;2971.8;14388.1;-2446.8;-432.7;-10974.7;533.8;-81.8;32.8;44.9;-203.5;44.0;55.0;126.0;-71.0;507.0;-200.5;;306.4;35.7;270.7
675;"Kleine ondernemingen;< 23 mln euro";19;1996;13956.0;9558.4;88.1;3072.1;256.3;693.7;2188.9;1670.2;1589.3;2889.9;;;1557.3;1980.3;3131.0;15457.3;-2538.0;-456.1;-11810.5;652.7;-60.0;43.9;44.9;-206.1;57.3;78.5;140.9;-62.5;671.1;-232.0;;439.1;43.0;396.1
676;"Kleine ondernemingen;< 23 mln euro";19;1997;14644.0;10415.5;104.6;3229.1;265.2;808.8;2314.5;1981.9;1711.5;3320.1;;;1643.5;2043.4;3408.7;16778.0;-2710.0;-475.0;-12855.2;737.8;-23.2;82.4;44.3;-213.8;63.9;125.5;194.2;-68.8;840.0;-266.9;;573.1;123.0;450.1
677;"Kleine ondernemingen;< 23 mln euro";19;1998;14680.0;11158.9;112.0;3359.8;281.9;936.8;2434.8;2211.3;1822.6;3618.9;;;1727.2;2205.6;3607.2;17874.9;-2861.1;-501.7;-13677.7;834.3;-17.5;98.5;44.5;-217.4;57.0;176.3;248.4;-72.0;993.3;-304.0;;689.2;136.1;553.1
678;"Kleine ondernemingen;< 23 mln euro";19;1999;14550.0;11455.6;121.5;3337.7;264.4;916.8;2535.2;2332.2;1947.9;3681.3;;;1734.5;2226.3;3813.7;18531.0;-2975.4;-523.7;-14169.8;862.1;17.9;103.1;42.4;-209.9;82.3;175.2;243.1;-67.9;1055.2;-327.1;;728.1;194.0;534.1
679;"Kleine ondernemingen;< 23 mln euro";19;2000;14150.0;11233.6;158.9;3128.7;277.2;1014.0;2347.1;2449.6;1858.3;3493.9;;;1635.8;2279.3;3824.8;17665.0;-2844.0;-493.3;-13587.5;740.3;21.3;136.2;41.1;-215.0;59.1;198.0;257.9;-60.0;959.6;-297.7;;661.8;227.5;434.3
680;"Kleine ondernemingen;< 23 mln euro";19;2001;15206.0;14165.9;250.2;3896.0;493.0;1209.9;2851.7;3021.2;2444.1;4518.9;;;1874.4;3190.5;4582.2;21980.1;-3527.2;-616.7;-16857.0;979.2;36.9;226.8;55.1;-287.1;42.1;206.1;279.6;-73.5;1222.2;-372.4;;849.8;312.3;537.5
681;"Kleine ondernemingen;< 23 mln euro";19;2002;15372.0;14505.1;229.9;4127.7;500.6;1215.4;3074.3;2945.7;2411.5;4480.5;;;1933.9;3449.1;4641.6;23096.3;-3777.9;-650.6;-17685.3;982.5;-0.9;215.0;51.9;-295.8;28.0;146.6;206.5;-59.9;1128.2;-358.3;;769.8;323.1;446.7
682;"Kleine ondernemingen;< 23 mln euro";20;1992;3630.0;2411.6;48.2;1519.6;32.8;96.1;70.4;377.9;266.6;500.9;;;220.2;906.6;783.8;2319.2;-791.7;-179.6;-1232.6;115.3;-63.3;;;;;5.5;;;57.5;-33.1;;24.4;51.2;-26.8
683;"Kleine ondernemingen;< 23 mln euro";20;1993;3890.0;2573.7;46.7;1630.1;34.5;101.3;72.7;412.3;276.0;488.4;;;263.7;979.1;842.5;2493.0;-853.0;-193.9;-1338.8;107.2;-67.6;;;;;2.0;;;41.6;-33.3;;8.4;12.6;-4.2
684;"Kleine ondernemingen;< 23 mln euro";20;1994;4299.0;2803.0;39.1;1741.8;62.3;166.3;74.1;408.0;311.5;458.9;;;351.0;1081.1;912.0;2741.3;-930.0;-215.7;-1489.4;106.3;-65.7;;;;;2.4;72.6;-70.2;42.9;-32.7;;10.2;17.3;-7.1
685;"Kleine ondernemingen;< 23 mln euro";20;1995;4473.0;2946.4;44.9;1773.2;67.6;200.1;75.6;446.9;338.2;469.8;;;357.0;1151.2;968.4;2871.9;-935.5;-223.7;-1556.0;156.7;-68.5;18.2;10.5;-99.8;2.6;27.9;66.8;-38.9;116.2;-47.9;;68.2;12.0;56.2
686;"Kleine ondernemingen;< 23 mln euro";20;1996;4795.0;3178.7;59.3;1887.4;79.1;203.5;80.3;484.7;384.4;559.9;;;373.3;1245.5;1000.1;3045.0;-995.7;-235.7;-1638.1;175.4;-73.9;11.8;10.6;-103.1;6.8;33.7;58.5;-24.9;135.2;-51.1;;84.1;15.1;69.0
687;"Kleine ondernemingen;< 23 mln euro";20;1997;5223.0;3497.1;60.3;2042.0;76.0;208.3;88.8;601.2;420.6;633.3;;;411.7;1323.5;1128.7;3466.7;-1130.1;-264.1;-1894.8;177.8;-84.2;7.5;9.8;-106.4;4.9;39.3;76.3;-37.0;133.0;-51.9;;81.0;21.8;59.2
688;"Kleine ondernemingen;< 23 mln euro";20;1998;5392.0;3643.3;55.9;2051.2;80.6;253.6;91.9;647.9;462.2;709.6;;;434.7;1330.8;1168.2;3590.0;-1175.6;-266.4;-1954.6;193.4;-67.9;15.0;10.0;-103.2;10.2;51.2;81.8;-30.6;176.8;-64.5;;112.2;23.5;88.7
689;"Kleine ondernemingen;< 23 mln euro";20;1999;5483.0;3802.2;61.4;2073.2;95.6;282.4;93.9;689.5;506.3;780.0;;;456.9;1364.5;1200.8;3671.2;-1208.3;-270.0;-1958.0;234.9;-65.1;18.0;10.1;-99.9;6.6;63.4;86.9;-23.5;233.2;-72.3;;160.8;33.2;127.6
690;"Kleine ondernemingen;< 23 mln euro";20;2000;5616.0;4037.6;73.1;2142.3;99.0;302.8;117.6;781.4;521.5;753.0;;;446.7;1526.7;1311.3;4010.1;-1322.2;-287.7;-2174.2;226.0;-73.7;14.4;10.2;-106.7;8.4;84.6;114.3;-29.7;236.9;-78.2;;158.8;59.9;98.9
691;"Kleine ondernemingen;< 23 mln euro";20;2001;6047.0;5119.1;81.7;2651.9;188.5;407.6;140.4;1000.9;648.0;1142.0;;;541.4;1822.3;1613.4;4774.2;-1581.6;-362.3;-2567.2;263.1;-6.2;113.0;14.1;-141.2;7.9;77.3;111.9;-34.6;334.1;-91.1;;243.1;87.2;155.9
692;"Kleine ondernemingen;< 23 mln euro";20;2002;6258.0;5442.5;91.4;2834.0;212.2;406.7;156.8;1044.6;697.0;1177.6;;;568.9;1976.0;1720.0;5234.9;-1724.8;-393.7;-2854.9;261.5;-108.5;39.3;13.6;-152.9;-8.5;65.7;91.8;-26.1;218.7;-89.6;;129.0;59.0;70.0
693;"Kleine ondernemingen;< 23 mln euro";D. Vervoer en communicatie;1992;6406.0;7131.9;60.5;3492.2;212.0;231.2;111.0;2159.8;865.4;1855.2;;;599.2;1838.7;2838.8;8928.9;-2587.2;-629.9;-5338.8;373.0;-122.7;;;;;-8.7;;;241.6;-107.9;;133.7;83.1;50.6
694;"Kleine ondernemingen;< 23 mln euro";D. Vervoer en communicatie;1993;6661.0;7429.0;65.9;3494.4;222.3;257.6;127.2;2309.2;952.5;1839.0;;;700.3;1941.7;2948.0;9249.8;-2697.2;-646.2;-5593.4;313.0;-133.0;;;;;-27.9;;;152.0;-98.1;;53.9;100.8;-46.9
